L.007.M1	L.033.M1	L.005.M1	CS.245	CS.019	CS.021	L.011.M1	CS.277	CS.086	L.001.M1	CS.003	L.004.M1	CS.001	CS.217	CS.099	CS.077	CS.066	CS.287	CS.365	CS.118	CS.377	CS.360	CS.076	CS.171	CS.154	CS.072	CS.040	CS.269	CS.229	CS.062	CS.128	CS.292	CS.224	CS.126	CS.213	CS.380	CS.232	CS.125	CS.282	CS.378	CS.136	CS.302	CS.041	CS.375	CS.376	CS.181	CS.166	CS.214	CS.372	CS.385	CS.395	CS.129	CS.389	CS.386	CS.369	CS.183	CS.256	CS.348	CS.268	CS.177	T.CS.022	T.CS.048	T.CS.024	T.CS.079	T.CS.003	T.CS.058	T.CS.041	T.CS.072	T.CS.023	T.CS.028	T.CS.035	TFS.023	T.CS.020	T.CS.029	T.CS.050	T.CS.161	T.CS.144	T.CS.132	T.CS.114	T.CS.123	T.CS.092	T.CS.153	T.CS.126	T.CS.119	T.CS.117	T.CS.125	T.CS.134	T.CS.091	T.CS.129	T.CS.167	CS.246	CS.087	L.034.M1	CS.237	CS.242	CS.015	CS.238	CS.006	CS.082	CS.356	CS.085	L.024.M1	CS.088	CS.103	CS.110	CS.191	CS.364	CS.387	CS.336	CS.189	CS.274	CS.330	CS.358	CS.234	CS.363	CS.347.0	CS.113	CS.078	CS.150	CS.187	CS.339	CS.202	CS.112	CS.080	CS.322	CS.285	CS.194	CS.163	CS.318	CS.319	CS.158	CS.152	CS.331	CS.320	CS.223	CS.262	CS.393	CS.145	CS.326	CS.270	CS.390	CS.255	CS.253	CS.370	T.CS.045	T.CS.043	T.CS.036	T.CS.049	TFS.020	TFS.022	T.CS.064	TFS.027	TFS.021	T.CS.031	T.CS.055	TFS.025	T.CS.008	T.CS.061	T.CS.066	T.CS.141	T.CS.157	T.CS.109	T.CS.095	T.CS.142	T.CS.152	T.CS.151	T.CS.166	T.CS.158
CS.087	0.580752783646	0.569572183505	0.577212735983	0.568401831488	0.559447018864	0.608142966288	0.595770286554	0.619890262903	0.567876851718	0.621401851026	0.591366295789	0.603847302869	0.633441404658	0.568841199359	0.54983239349	0.567346230927	0.542725029905	0.666391924255	0.564481726707	0.566041847842	0.675595681286	0.650209923431	0.614646103804	0.550108883373	0.705478776551	0.552084251978	0.570383673186	0.676667226172	0.612067799076	0.549133839418	0.623386345117	0.630259332074	0.710426757832	0.594501792626	0.667762103952	0.629940823967	0.597868191615	0.637977589019	0.672186963613	0.64785790325	0.59537892913	0.666883248589	0.616999088479	0.594249217049	0.621439091513	0.648229051703	0.691512244926	0.618963328591	0.666297039455	0.669303166442	0.684166906891	0.587139400195	0.63063419263	0.684480208398	0.712255289447	0.698258931188	0.676044545438	0.679567810426	0.669078124424	0.673650329334	0.608043024783	0.61019277435	0.600997839425	0.64274932663	0.581985234233	0.597700815283	0.60132258678	0.617124772014	0.67962588419	0.627369066603	0.59821357336	0.593228894958	0.642533471474	0.607091628069	0.575558084572	0.624562603837	0.586936628089	0.660899711559	0.612512718208	0.582501128478	0.636557976051	0.610677214806	0.603659394141	0.665159342225	0.60774957969	0.559340179006	0.562685471685	0.606928713567	0.631314919733	0.561296009179	0.610377430309	0	0.586018538177	0.608215008425	0.57380497523	0.560354536215	0.551870501719	0.496528750003	0.591982211982	0.654919000704	0.588680057499	0.55910340113	0.554428758342	0.591417923618	0.602822645438	0.587766720758	0.671488337181	0.59389493511	0.603919898215	0.657677324366	0.660529081003	0.633568698685	0.730374008137	0.660292530211	0.647916399466	0.642716746291	0.553310492303	0.55595785913	0.616318599589	0.633193650836	0.598072601589	0.623139688864	0.600797061852	0.576736044394	0.675674540146	0.666019410064	0.73070163949	0.576296899199	0.64094693218	0.653992479995	0.5825797856	0.612629904904	0.658344990499	0.614230482055	0.647751502005	0.657020862247	0.647018954482	0.616907248697	0.634752133225	0.679573484639	0.657852786015	0.654911212033	0.699530028944	0.665517574976	0.564476477151	0.546376849768	0.60547688522	0.641682196659	0.600005792573	0.619606702228	0.583847949749	0.576972214248	0.588988252063	0.59477965015	0.578689878166	0.569251418782	0.586397399489	0.610968101978	0.585496995619	0.569413764315	0.523233114756	0.601095896376	0.613229793679	0.534278784585	0.562400733685	0.568250516514	0.586218398993	0.584923496747
L.034.M1	0.590125228343	0.583022344761	0.572105888982	0.585988980302	0.554810679572	0.585318806827	0.550525132271	0.563029336414	0.572085873259	0.616225301061	0.582326830006	0.586858858423	0.579029659441	0.57908798214	0.592572033165	0.598908340639	0.580877602931	0.617327924229	0.545797530328	0.588403063059	0.651836714969	0.606110595199	0.627870845772	0.606433918366	0.700751337807	0.591664895903	0.604278477089	0.717922997865	0.624391529982	0.579681422443	0.564360710327	0.608849792305	0.726567744248	0.580134864072	0.625210290831	0.582090372337	0.603212624168	0.605611658364	0.641279994235	0.663078617522	0.617508006549	0.715150469358	0.649599859789	0.608003040055	0.624467535754	0.633952176208	0.659899161077	0.640173189499	0.61921417593	0.626412041289	0.639193640335	0.578169536356	0.645345915235	0.666225959532	0.678289201289	0.685426892674	0.624077035494	0.617453123746	0.643421363362	0.6589614003	0.56672071055	0.559122777252	0.578468549851	0.64268370402	0.590462143039	0.563836559696	0.569256004342	0.600027835069	0.752680097853	0.584507908084	0.583015699183	0.615572400075	0.634758558872	0.63536044474	0.60486683247	0.571633986354	0.533063797656	0.590928296518	0.595750356888	0.560786215886	0.608645940703	0.592191926145	0.572424202372	0.596196184542	0.561471261333	0.565215707626	0.584811932556	0.575033407668	0.589701133185	0.550922357954	0.57496890198	0.586018538177	0	0.624469964051	0.56028858775	0.573720104108	0.579970656862	0.56111377072	0.616177440863	0.680931289077	0.577758136587	0.609029513043	0.608215335409	0.597055203483	0.603851708015	0.592499216062	0.676947476121	0.581516859611	0.612043652546	0.649141031128	0.667255164183	0.608653987795	0.703154438882	0.670990395208	0.635809227312	0.653432806558	0.555860685934	0.580765968794	0.582443473885	0.606842049756	0.640749486119	0.669034264967	0.589079259089	0.593143497398	0.631608353645	0.681012037141	0.690952863652	0.622196584407	0.609123012161	0.615783398069	0.613082136575	0.566846712315	0.568440496255	0.60950926223	0.632125869586	0.605977529293	0.630444975014	0.584615082765	0.618437879727	0.622197107163	0.641341074245	0.609254953855	0.718086606411	0.613091046789	0.605748826492	0.584945965351	0.580096785083	0.641746099679	0.578491081727	0.585693951964	0.543804955129	0.549541000392	0.585203313419	0.549894585744	0.529147623793	0.597618775063	0.602537233708	0.597981514244	0.570900783737	0.577342021541	0.585256964313	0.566932280834	0.583821805603	0.592914893781	0.56723168669	0.547544943765	0.577301551435	0.557601854634
CS.237	0.694311366777	0.637846692239	0.684707001766	0.619858138041	0.610598092493	0.575812929821	0.633880152769	0.604249277624	0.623706958118	0.634837241272	0.603032814413	0.670694508233	0.626996643004	0.624501303809	0.634547939294	0.606835003866	0.60674725607	0.589199188499	0.617884918207	0.580586472648	0.572694412901	0.59630131139	0.502717219187	0.577259893534	0.656396419959	0.609206781019	0.648179666094	0.667533213688	0.572352424369	0.598040276041	0.595004371882	0.525762021784	0.621272735249	0.615190787875	0.593134191004	0.65140750255	0.533609731545	0.590004212973	0.573929006044	0.60265345383	0.521341002975	0.613614255574	0.562754570555	0.577805187579	0.592645973556	0.579683125058	0.621206382819	0.572318994149	0.591950864904	0.587829756	0.587143058393	0.582666313826	0.578804861984	0.620883618562	0.58792330511	0.572321787377	0.570379649544	0.602913623146	0.570984206063	0.604293371901	0.632642663467	0.616813166545	0.613555220046	0.608718006264	0.668693783961	0.632118844357	0.621861174626	0.644690211403	0.688332082075	0.639140594827	0.637705580409	0.641562062889	0.678074565334	0.555545616848	0.627964991107	0.615848328895	0.684590878146	0.685344362792	0.662385203048	0.639267984696	0.681178874829	0.630906483871	0.630367102935	0.650073823221	0.654855552558	0.606340221888	0.653726634021	0.69187087424	0.671722218979	0.663241453451	0.61827093213	0.608215008425	0.624469964051	0	0.633551673005	0.657851324879	0.573914313537	0.565277399246	0.576271597325	0.644472000506	0.558514065257	0.684203445837	0.681821448272	0.573088217305	0.522532899029	0.651023522158	0.595721290235	0.576766765705	0.596258962244	0.584376391398	0.595350384608	0.574351001032	0.65024726231	0.573135556973	0.569385056106	0.58813549991	0.639308723899	0.643261926849	0.531454498644	0.568005718447	0.633239860505	0.631328876172	0.521679589725	0.548038720526	0.582805150788	0.559195032655	0.643350312405	0.501388565908	0.559483872429	0.58584407278	0.521307405572	0.612713311696	0.588168919441	0.573204817455	0.557280355987	0.611776108669	0.604530751259	0.623332824913	0.574383479182	0.595088410159	0.574982949861	0.586756254558	0.637639535593	0.6000950804	0.654821988214	0.651785653003	0.601044099522	0.600280912423	0.673734335541	0.681864135257	0.637614381613	0.657083995918	0.652286277993	0.637571017578	0.632898735987	0.629017742408	0.6634110998	0.629857904822	0.664794678821	0.679737504848	0.65102938521	0.665321060819	0.691486208543	0.691319508028	0.644305344159	0.678416543208	0.62677751437	0.654489208352
CS.242	0.496725621972	0.604303735233	0.494078019527	0.539199389228	0.525409849156	0.604084494233	0.527157132672	0.497638550069	0.539134219059	0.53354295873	0.530988808668	0.485008927931	0.524988322665	0.526938236942	0.532982363623	0.534771042729	0.582023496836	0.603167159207	0.497435387834	0.573614720759	0.641965090431	0.613194079795	0.637285666404	0.573182555336	0.756653944193	0.478243815532	0.555725189289	0.745673651724	0.617947993822	0.506351541781	0.554542104043	0.587336247994	0.755119080333	0.480954954756	0.665674242475	0.512135095227	0.532360095045	0.620265452101	0.663703871175	0.667418755751	0.607632868862	0.697152709101	0.63741111212	0.558019005349	0.630290771033	0.616935127028	0.657045535672	0.607262555728	0.598267709104	0.620774969255	0.603556101904	0.566897975567	0.621701559883	0.682440547578	0.725814949462	0.709965056868	0.641055556699	0.591761546499	0.650276809028	0.65336497326	0.5462269541	0.53103912622	0.510633072441	0.643057385248	0.487851774391	0.530638635358	0.508227980601	0.511637257792	0.729283472987	0.519787704663	0.493246827043	0.517733349702	0.54112825748	0.558588637301	0.568338309951	0.50743298079	0.491312151258	0.502564160033	0.5058899015	0.495492345537	0.521799994458	0.48897259352	0.439154197274	0.547705238349	0.503231969064	0.474545095941	0.475051857514	0.477838285263	0.494517522335	0.485677507976	0.469335145052	0.57380497523	0.56028858775	0.633551673005	0	0.597387519608	0.555969740467	0.524310390615	0.522936540595	0.663271860001	0.528887030626	0.5494538737	0.642473683326	0.579862940519	0.617886620009	0.483662375418	0.699938280551	0.551513115445	0.570890336175	0.625971593877	0.646732221995	0.614258045012	0.744672389096	0.658311816413	0.628873599958	0.675799346961	0.554310488817	0.580307594362	0.540310474976	0.597760531115	0.606018403559	0.625122499159	0.621289319272	0.588929874905	0.669768428621	0.720359118592	0.725459241991	0.627869755957	0.638233062326	0.622930229573	0.625452570859	0.472305691728	0.53832574349	0.57294129678	0.62449981138	0.631223592371	0.637258569416	0.543021995091	0.585635849398	0.627281284092	0.634865952467	0.571045935884	0.714693298374	0.627107237304	0.556179809266	0.489134545198	0.536555657163	0.624431690285	0.455778164017	0.451463107921	0.485174957541	0.509401437922	0.560029098068	0.503393335801	0.53865462646	0.536808196657	0.556625627708	0.540739315768	0.503506052664	0.537770967519	0.506974549613	0.482538755292	0.50016240178	0.537141315816	0.478867951107	0.505766617134	0.476085504729	0.411126040173
CS.015	0.532166439893	0.587719845614	0.524220739841	0.559949990857	0.565751176174	0.657258351914	0.570821073325	0.612861966252	0.564733421101	0.618992973152	0.591647264894	0.572605646792	0.604748749103	0.539523676672	0.550085019733	0.605602226432	0.55312467867	0.703523300461	0.588902044028	0.583649877195	0.738218842525	0.695843101935	0.681396552696	0.588934394916	0.757597749971	0.598161022585	0.588233026277	0.751805226104	0.676985712734	0.546854764438	0.631235962446	0.642204438533	0.756621347958	0.624035865601	0.714342681697	0.617798014299	0.605971642246	0.706726057736	0.712032124175	0.69912312318	0.662766056719	0.755930016965	0.66266264534	0.661787013019	0.697109494702	0.686828793857	0.73088318461	0.681552095912	0.681248941876	0.709287525016	0.700717804991	0.663977145921	0.702669869927	0.738060734526	0.776221584017	0.768738122096	0.700840811511	0.66480691354	0.725203793517	0.71865193205	0.642652384477	0.582206549183	0.618697780742	0.709449743551	0.579039468789	0.614928936935	0.622342779871	0.644536740475	0.774944911634	0.628749258906	0.616480317765	0.650024301431	0.606255677813	0.677479302876	0.615517345715	0.629073835104	0.541902963427	0.624872426086	0.617305881633	0.607858975353	0.653576394157	0.591115503843	0.61340698166	0.645164195763	0.565742475259	0.618678761323	0.604843628533	0.567792876442	0.583284158585	0.554509463232	0.613714803367	0.560354536215	0.573720104108	0.657851324879	0.597387519608	0	0.578063857777	0.544311436463	0.623815431726	0.696617148589	0.59932895796	0.55115353149	0.601308521028	0.5802820208	0.65291014849	0.579726218916	0.744215559421	0.660673137535	0.665704113754	0.698417868086	0.732685237667	0.687431022466	0.790851709753	0.70004561016	0.700797951644	0.704745411222	0.534276242031	0.561163210634	0.643128282177	0.674690481593	0.669586906949	0.654345521844	0.639312233116	0.618440522068	0.726101359579	0.734543081324	0.781585822764	0.659721027129	0.707980243895	0.693956374962	0.64561012	0.635206717879	0.654763253284	0.649901340358	0.694704924497	0.691130364381	0.665735852641	0.654334498453	0.676085431178	0.700064417087	0.693968799399	0.670529489507	0.783233189302	0.702565673797	0.622251331884	0.564557937483	0.615628606104	0.693924542191	0.577335854457	0.608452505811	0.586652844209	0.586653077724	0.607929297532	0.610535523405	0.549472003897	0.637651425139	0.626166089067	0.655004961723	0.572263963227	0.525570838042	0.551229928097	0.583192613182	0.567210582162	0.549095233663	0.592335587628	0.552594597903	0.570610898124	0.593055113636
CS.238	0.565187797145	0.599872468018	0.564221027642	0.602864250413	0.53107264243	0.587964718335	0.563951096746	0.5454758869	0.572556593248	0.595915393342	0.544891563927	0.551727957165	0.590820253969	0.519700124705	0.530728841462	0.544011698891	0.549266296021	0.631861731338	0.53775163207	0.582434544397	0.652845723008	0.625249561648	0.59904540475	0.579233732722	0.744896386506	0.525854174716	0.55503676062	0.729487534763	0.606110747736	0.544798690713	0.576879932509	0.582714082372	0.707397314565	0.575365034883	0.665224858994	0.58056782995	0.543392973099	0.647272918358	0.670059421554	0.670714537062	0.596155055685	0.70478737705	0.642824442452	0.62025015189	0.633541336762	0.614468039013	0.67542873369	0.634639263552	0.626210056593	0.636406456081	0.64678639951	0.587235897614	0.617237790649	0.680207429731	0.704440940648	0.701909866746	0.628519970833	0.624129043147	0.656041112225	0.644153459254	0.603415329756	0.56359244547	0.579394567655	0.64783873248	0.532842282975	0.577844679839	0.590360884901	0.574641483782	0.727766586135	0.595594866828	0.568552938109	0.614247369209	0.594161364752	0.61888640467	0.618409463967	0.588142072429	0.567319444678	0.617380955841	0.582969162831	0.559537636195	0.61561334191	0.58498179894	0.554749674807	0.618210307098	0.548772035206	0.554882068512	0.59240030513	0.547752755131	0.596400112493	0.560691942443	0.569563126324	0.551870501719	0.579970656862	0.573914313537	0.555969740467	0.578063857777	0	0.517932512868	0.559942448744	0.685294927995	0.538125822489	0.562732069448	0.612230549336	0.552001486656	0.588265363767	0.559350379752	0.690825148992	0.591768101388	0.606084592929	0.63360233202	0.644622376628	0.59998222869	0.74249517326	0.637680785788	0.655459411278	0.604389276485	0.550456830632	0.576555271978	0.56863398883	0.615295370935	0.619901212841	0.649801395114	0.611461341	0.582155597895	0.665241448968	0.689233845557	0.706434294586	0.612357363893	0.64231337814	0.633464931971	0.598624567182	0.565269002672	0.607173571849	0.605145807133	0.634672741574	0.634962048139	0.662177265193	0.581121009863	0.605491695233	0.654969873276	0.636518004451	0.612229240674	0.70612276181	0.629291108522	0.592182073087	0.575859485228	0.546972773901	0.623124988761	0.579440809204	0.589335802128	0.52876359269	0.536847397983	0.570670732853	0.554520735472	0.569638924128	0.590208893079	0.623667637277	0.582200043221	0.559857290179	0.607117566722	0.573408463056	0.564470826222	0.582019749525	0.579634469991	0.572133887585	0.571288404663	0.563167080015	0.554781133939
CS.006	0.504436781698	0.563336891759	0.504323281988	0.535174458787	0.508015395131	0.557381035231	0.510871396655	0.532822698908	0.529431370815	0.593881515155	0.530591105965	0.51141062823	0.546823038876	0.48779851908	0.485995529663	0.537128759106	0.536345656277	0.626383022605	0.531689146331	0.548453970069	0.643804522592	0.624524653106	0.575750008794	0.570504616754	0.736359631415	0.505552050154	0.560013953013	0.70039498185	0.611950861092	0.489599683639	0.581846257293	0.585512396762	0.721713764458	0.543559822921	0.661161928436	0.563598625217	0.533356395516	0.626284627999	0.649635314488	0.651962485447	0.570763700771	0.678270762194	0.61775155275	0.58521731296	0.629743842688	0.62157459477	0.681501857173	0.593248801158	0.650841558098	0.642708925342	0.642831643993	0.566046980153	0.634182082649	0.694203702849	0.704657893614	0.709675634634	0.639143118872	0.620867466392	0.657764459985	0.662868476298	0.581592174562	0.562883660281	0.556645680194	0.654362883973	0.51731692144	0.560913248782	0.559698771021	0.577940543354	0.699795014433	0.572984045086	0.542723169785	0.567030379913	0.582850934673	0.592002092651	0.557433717268	0.554863282234	0.539711852127	0.573497813848	0.56699259595	0.524793138601	0.589567273816	0.539039694076	0.515960392286	0.599397127779	0.518165314241	0.495433878696	0.545422399554	0.530948256337	0.557140211902	0.496624131014	0.522870501659	0.496528750003	0.56111377072	0.565277399246	0.524310390615	0.544311436463	0.517932512868	0	0.541541591361	0.630196624937	0.516284221975	0.509888646348	0.578346756674	0.526166124324	0.585844137117	0.541665121454	0.67620690144	0.569986645564	0.571022327006	0.606415318471	0.626067202241	0.619248198856	0.726556765734	0.632948808451	0.644595487	0.628556215365	0.518115781893	0.532420863851	0.550564936299	0.59788796008	0.58737300585	0.614741690605	0.57606559044	0.535251787084	0.662373185205	0.675232549431	0.717102830365	0.57586426007	0.623383836132	0.632663431088	0.58829171822	0.522335551275	0.588027690073	0.579613564799	0.62860058578	0.638897890515	0.6495080316	0.570973184452	0.593215143529	0.645345648825	0.637193580506	0.594207707827	0.704081200882	0.651894851705	0.561799469442	0.548364152211	0.550329470976	0.61155537866	0.528935655201	0.550587793257	0.530517405164	0.532664673037	0.551738581772	0.532336957651	0.511671297965	0.54207847671	0.589099285816	0.5880394481	0.522223109445	0.545157453033	0.491420874334	0.508345526925	0.537401230267	0.534737818807	0.509111036657	0.518952381733	0.522458239692	0.518414725094
CS.082	0.583642372233	0.647215273118	0.601019477842	0.615040905601	0.575465845119	0.621246092362	0.573934387941	0.582710932669	0.483290250924	0.532562433426	0.517674062073	0.575924896855	0.511853520974	0.539187915015	0.525681857172	0.53392729734	0.597828477747	0.607824261028	0.55379768051	0.55961787846	0.613349670293	0.634026866817	0.562073883766	0.559280243361	0.765155187021	0.47302679045	0.56625936549	0.745623266582	0.642099009861	0.505953229474	0.603329774379	0.556790519357	0.758992614812	0.552050696708	0.688490225891	0.557018130811	0.470414494279	0.651133370675	0.65570333583	0.670803511121	0.554307492627	0.729666286707	0.618838871234	0.629812649509	0.662275420941	0.599574231859	0.649740361916	0.623392305374	0.63268770288	0.615464960884	0.608027956731	0.579841356432	0.635796254197	0.719282237996	0.700231972969	0.706559254392	0.665207069435	0.586056504836	0.643956066115	0.689312962018	0.606657091402	0.615008482042	0.567325205266	0.693748638	0.581027405619	0.570107160565	0.572763230706	0.544809190077	0.719263560814	0.575615389424	0.576686086022	0.624274458561	0.562917262824	0.558859578391	0.604887993723	0.517469192857	0.581409359792	0.52777677753	0.555337762175	0.59164756863	0.542694563316	0.497370453576	0.513580669166	0.53295458921	0.55736407609	0.591963413529	0.583289936733	0.544271793602	0.555180894008	0.582467305879	0.520056463451	0.591982211982	0.616177440863	0.576271597325	0.522936540595	0.623815431726	0.559942448744	0.541541591361	0	0.687092922378	0.469225217818	0.615440889412	0.682591225749	0.531312403832	0.595610021222	0.555861796004	0.693195008518	0.612975270912	0.593752188545	0.61568461668	0.67496997503	0.630720477007	0.755910804186	0.647781809679	0.649602573922	0.665266634951	0.59877614814	0.644382425823	0.542168063459	0.6186660015	0.674147161026	0.66036473048	0.580842581139	0.575009580827	0.680747097874	0.697428455239	0.757139879461	0.578019774242	0.646857331085	0.654470181827	0.590438157868	0.540667634147	0.557991798776	0.600824967435	0.633073199581	0.681309660086	0.63260411317	0.589003877836	0.599255980622	0.646997153476	0.642802189463	0.60718777006	0.717024811544	0.638099024751	0.592726757251	0.591736530197	0.531869362809	0.680255884705	0.547699927084	0.537285538564	0.572201817346	0.605919265994	0.642774320823	0.60258439661	0.60706281438	0.627264421198	0.668973373483	0.624702515394	0.573706093142	0.644410777888	0.588434158306	0.537356565765	0.567182017672	0.642030150057	0.565125904552	0.593645838858	0.543012043876	0.530100322762
CS.356	0.690196023402	0.660823346163	0.698888779602	0.629783070292	0.674343880596	0.63483616274	0.659959225341	0.652381507646	0.711377032904	0.711752532283	0.721208949739	0.707138679414	0.744975457408	0.670319614722	0.688389134099	0.658779162919	0.690422320731	0.648924717058	0.658056321765	0.654914455284	0.671729455244	0.675301896272	0.627564965919	0.668255458758	0.635912164054	0.68677135078	0.686326239255	0.622867002446	0.640236732604	0.667177278506	0.681761128946	0.649695889195	0.671113819034	0.640630256903	0.636442598537	0.689749233768	0.668336268861	0.619183804733	0.668354664946	0.646561001727	0.663624897769	0.593518290961	0.672741354252	0.58932123333	0.620667069642	0.675345161657	0.71671248093	0.600465545397	0.696527735957	0.6780944441	0.688356563904	0.680402121899	0.633739530959	0.658327928519	0.666082546049	0.689305861277	0.674609981047	0.706556446768	0.719373293731	0.641322347666	0.675643227772	0.647310831771	0.630604857978	0.603768100225	0.651284700968	0.684465630169	0.657883449726	0.699713083838	0.577858480337	0.663189319019	0.662020495721	0.645992202442	0.717786219336	0.665880398941	0.657711337448	0.699187691594	0.696551890802	0.735840518861	0.718299237641	0.646788677203	0.704435858447	0.706607296702	0.666699289592	0.741717446332	0.675014791234	0.62863341106	0.668676336528	0.704429614696	0.69964153619	0.68430250901	0.66029542872	0.654919000704	0.680931289077	0.644472000506	0.663271860001	0.696617148589	0.685294927995	0.630196624937	0.687092922378	0	0.677014324492	0.666249822701	0.658938481836	0.686755347101	0.664533228202	0.687331337668	0.596696567676	0.601608688864	0.614611712077	0.588910584003	0.575484146886	0.641177829937	0.64037965873	0.585553402817	0.671274035066	0.618584556022	0.650461759564	0.662919847826	0.625320343971	0.635978918666	0.62507065114	0.607275147608	0.643632807728	0.654038109968	0.651135219058	0.63408265359	0.659842786682	0.634176761987	0.645857377695	0.645108699449	0.649077013044	0.663236950015	0.691159628596	0.667197629408	0.638045528706	0.640125757059	0.666972010222	0.662001485026	0.63491332127	0.643846156697	0.694162523762	0.679652938795	0.647670767627	0.698375536751	0.639529480306	0.661083659907	0.701457840565	0.591219645118	0.700110714001	0.700262178124	0.692306259424	0.670124909412	0.669518070595	0.658593321276	0.669393706524	0.61993166964	0.608599584705	0.630328230419	0.698664049473	0.662330176837	0.646981222218	0.705878099761	0.714383022387	0.636760371485	0.630174695041	0.693500031499	0.644070447882	0.678540518099
CS.085	0.560527903129	0.644229685512	0.58409982225	0.598282231994	0.558069176768	0.592064479314	0.573102356049	0.554386930833	0.489791946056	0.52084851022	0.508660474534	0.55968189376	0.500663375622	0.512015824624	0.520498178305	0.575032615088	0.564708846455	0.599998667054	0.564270394276	0.493096991244	0.640561860222	0.611695791436	0.561326380164	0.53366010664	0.741707246216	0.498814636065	0.574698848657	0.729666873827	0.622960894396	0.52969746212	0.608528214246	0.557223544097	0.749412057838	0.551469531556	0.678357937431	0.564858684549	0.492216875338	0.645624403038	0.67583855954	0.667474627777	0.548744127779	0.715327021046	0.593123932038	0.622706199944	0.647831730152	0.608664266669	0.659908417471	0.640272316373	0.633141961481	0.62777146602	0.608684945513	0.552656058036	0.63320794841	0.686829558388	0.687982550193	0.705958829858	0.635167175188	0.578501842509	0.622177503554	0.678899280616	0.587548344046	0.581193256159	0.563900174574	0.685278180789	0.562064900249	0.574852156909	0.575451153473	0.551066828828	0.724053231128	0.600180143488	0.577398049557	0.626601899076	0.535603222556	0.573913176444	0.59503016719	0.504101492408	0.579642477372	0.549921664223	0.546088696485	0.568562161906	0.585069305338	0.504724301083	0.530630804318	0.533471214619	0.554670157828	0.5773645459	0.584146385939	0.553052416648	0.58234854173	0.559021538857	0.531201460986	0.588680057499	0.577758136587	0.558514065257	0.528887030626	0.59932895796	0.538125822489	0.516284221975	0.469225217818	0.677014324492	0	0.586873598823	0.669085767619	0.517789019008	0.573854429849	0.55029412281	0.697079167998	0.603514261487	0.602271136963	0.603849582264	0.665868517185	0.636044949712	0.74558967963	0.631162987013	0.640983480507	0.64431077671	0.587807351776	0.629433293471	0.528381717872	0.616382524271	0.658266216946	0.666144819336	0.558779751915	0.532529811872	0.671441283409	0.692048594559	0.744270246016	0.578925511198	0.64098597681	0.647863802343	0.541801221483	0.54397804333	0.562299513055	0.58996916083	0.640465427847	0.649592292965	0.642304691409	0.611952322351	0.598530393905	0.651799279715	0.641499681144	0.576831652599	0.696800373553	0.633364240572	0.607916797217	0.596961848875	0.50952469803	0.644785533538	0.540947287512	0.552334414848	0.546768739646	0.592096732832	0.620469147317	0.576076530035	0.59096447746	0.628733303186	0.653183868373	0.608404169696	0.546146793074	0.621236966327	0.585682462104	0.547100100646	0.541812280593	0.632322262269	0.564570191574	0.589717121909	0.573765927483	0.543992548579
L.024.M1	0.463497652414	0.577163095707	0.471278020676	0.563357182119	0.554797162494	0.651659711188	0.573718910253	0.582431471279	0.573220780729	0.618568900937	0.604728978697	0.483839599603	0.625865526517	0.529126719637	0.541158440459	0.615236651734	0.578835636334	0.679356515555	0.562606146392	0.619039543054	0.722386584873	0.684322541502	0.676053173726	0.62390748613	0.778766201505	0.561627179187	0.623825124674	0.737243729586	0.697311846753	0.573536061298	0.634243966115	0.660700199518	0.747854424525	0.593563572355	0.711266086961	0.58346321789	0.629063951179	0.666811211022	0.712425527257	0.681847729119	0.666964326214	0.727419756573	0.702713766563	0.628475841521	0.683449572889	0.656128817872	0.718356900459	0.662287420321	0.690323932197	0.697603419	0.711818482634	0.631104961579	0.664475364011	0.703819036298	0.768793951057	0.749716628547	0.687032333876	0.686631349795	0.701015641304	0.688275233489	0.636751226188	0.582943712854	0.600651966109	0.696151836063	0.490151429899	0.573685513405	0.595524808008	0.628403792263	0.743341110492	0.621296960089	0.596775134112	0.578635136631	0.5667912145	0.648611531143	0.618952000766	0.598581985873	0.537225667212	0.599295312151	0.590989899003	0.557245809555	0.625774169652	0.583448361412	0.558265985976	0.644115285958	0.524109451973	0.532891045815	0.540060432076	0.487807787152	0.571237141099	0.46386620391	0.565881193368	0.55910340113	0.609029513043	0.684203445837	0.5494538737	0.55115353149	0.562732069448	0.509888646348	0.615440889412	0.666249822701	0.586873598823	0	0.619821219327	0.60389901845	0.674883543218	0.539106391878	0.734425783718	0.624991039555	0.619760437151	0.652060146427	0.673126249204	0.659869650578	0.773377072276	0.686580584626	0.68752755445	0.693138923891	0.566312397948	0.570220593339	0.622412928225	0.666356359793	0.63910587815	0.664533079763	0.675180269155	0.629101971877	0.706176321161	0.741876541604	0.750687496911	0.675735066507	0.686326521581	0.684672809926	0.661097706696	0.582155156891	0.656950711098	0.636988691635	0.679287427966	0.672956044664	0.697264338233	0.602382098639	0.643682061699	0.678309560261	0.695542114137	0.650496980445	0.738118176357	0.696365267385	0.590096950315	0.548242215818	0.579242879333	0.647741496239	0.533403389789	0.533750380116	0.533161529471	0.54641429784	0.551842161376	0.55857965953	0.540683722599	0.57797694647	0.623676439547	0.619477423287	0.484282373731	0.483943950386	0.501338706519	0.514001503818	0.519678250036	0.485816965915	0.535344353525	0.505258238936	0.511311565272	0.526430238559
