CS.002	CS.280	L.002.M1	CS.263	CS.092	CS.007	CS.245	CS.176	CS.011	L.004.M1	CS.028	L.008.M1	L.001.M1	CS.296	CS.036	CS.127	CS.153	CS.056	CS.040	CS.248	CS.301	CS.117	CS.066	CS.382	CS.154	CS.077	CS.155	CS.269	CS.122	CS.381	CS.232	CS.224	CS.375	CS.205	CS.236	CS.302	CS.378	CS.128	CS.213	CS.292	CS.041	CS.203	CS.282	CS.125	CS.126	CS.178	CS.254	CS.147	CS.386	CS.183	CS.148	CS.369	CS.166	CS.256	CS.348	CS.181	CS.129	CS.323	CS.359	CS.214	T.CS.067	T.CS.001	T.CS.020	T.CS.072	T.CS.007	T.CS.038	T.CS.023	T.CS.024	T.CS.014	T.CS.057	T.CS.076	T.CS.034	T.CS.048	T.CS.058	T.CS.080	T.CS.104	T.CS.177	T.CS.159	T.CS.098	T.CS.115	T.CS.126	T.CS.134	T.CS.132	T.CS.118	T.CS.180	T.CS.153	T.CS.092	T.CS.105	T.CS.144	T.CS.119	CS.015	CS.088	CS.242	L.034.M1	CS.246	CS.103	CS.006	CS.356	CS.087	CS.082	CS.085	CS.110	CS.237	CS.238	L.024.M1	CS.387	CS.191	CS.330	CS.345.0	CS.274	CS.325	CS.311	CS.188	CS.228	CS.234	CS.338	CS.165	CS.308.0	CS.189	CS.346	CS.158	CS.152	CS.319	CS.343	CS.331	CS.339	CS.361	CS.320	CS.318	CS.227	CS.080	CS.321	CS.163	CS.285	CS.223	CS.390	CS.326	CS.270	CS.253	CS.393	CS.255	CS.370	CS.145	CS.262	TFS.025	T.CS.036	T.CS.031	TFS.027	TFS.022	T.CS.043	T.CS.026	T.CS.049	TFS.020	T.CS.061	TFS.021	T.CS.045	T.CS.064	T.CS.055	T.CS.066	T.CS.142	T.CS.152	T.CS.095	T.CS.109	T.CS.166	T.CS.141	T.CS.158	T.CS.157	T.CS.151
CS.242	0.595850220489	0.482841361174	0.63240610701	0.524890418462	0.52653904146	0.524773465153	0.539199389228	0.569393940022	0.51267532051	0.485008927931	0.53023942613	0.639483916587	0.53354295873	0.459691916018	0.637470912249	0.533410190678	0.565463832061	0.663161793629	0.555725189289	0.596941873616	0.547120878807	0.570956041846	0.582023496836	0.517780910099	0.756653944193	0.534771042729	0.553437010162	0.745673651724	0.550026311086	0.516893991208	0.532360095045	0.755119080333	0.558019005349	0.685778643075	0.698415473817	0.697152709101	0.667418755751	0.554542104043	0.665674242475	0.587336247994	0.63741111212	0.525298235446	0.663703871175	0.620265452101	0.480954954756	0.55668892506	0.609134752369	0.641455948217	0.682440547578	0.709965056868	0.660609200004	0.725814949462	0.657045535672	0.641055556699	0.591761546499	0.616935127028	0.566897975567	0.597047865132	0.719969932103	0.607262555728	0.49196103225	0.67931486393	0.54112825748	0.511637257792	0.617115760259	0.513774356675	0.729283472987	0.510633072441	0.550931321423	0.66723914463	0.507960292011	0.477737195314	0.53103912622	0.530638635358	0.55740763561	0.480508627537	0.467512366956	0.543291151595	0.486595524399	0.485718131704	0.439154197274	0.475051857514	0.502564160033	0.518559216077	0.515218458855	0.48897259352	0.521799994458	0.544613888065	0.491312151258	0.547705238349	0.597387519608	0.642473683326	0	0.56028858775	0.469335145052	0.579862940519	0.524310390615	0.663271860001	0.57380497523	0.522936540595	0.528887030626	0.617886620009	0.633551673005	0.555969740467	0.5494538737	0.551513115445	0.483662375418	0.614258045012	0.748983286936	0.646732221995	0.74586485823	0.587441645616	0.618911229935	0.590427780649	0.658311816413	0.580457117133	0.659061837541	0.655916686107	0.625971593877	0.741027870922	0.625452570859	0.472305691728	0.622930229573	0.62714828147	0.53832574349	0.606018403559	0.64424281106	0.57294129678	0.638233062326	0.77629626737	0.588929874905	0.520427280163	0.627869755957	0.720359118592	0.62449981138	0.634865952467	0.585635849398	0.627281284092	0.714693298374	0.637258569416	0.571045935884	0.627107237304	0.543021995091	0.631223592371	0.536808196657	0.536555657163	0.503393335801	0.509401437922	0.451463107921	0.489134545198	0.690147858043	0.624431690285	0.455778164017	0.540739315768	0.560029098068	0.556179809266	0.485174957541	0.53865462646	0.503506052664	0.537141315816	0.478867951107	0.50016240178	0.482538755292	0.476085504729	0.537770967519	0.411126040173	0.506974549613	0.505766617134
L.034.M1	0.602510728987	0.586423625843	0.609139330676	0.546898501082	0.593984568236	0.577121229512	0.585988980302	0.59947753294	0.605795452915	0.586858858423	0.59245910861	0.622532170925	0.616225301061	0.560700696478	0.61255142394	0.568169859588	0.616614292545	0.638111235593	0.604278477089	0.628650744822	0.616080329668	0.597346967734	0.580877602931	0.546065328948	0.700751337807	0.598908340639	0.60351659223	0.717922997865	0.586063406522	0.567610467213	0.603212624168	0.726567744248	0.608003040055	0.641731283791	0.635627658566	0.715150469358	0.663078617522	0.564360710327	0.625210290831	0.608849792305	0.649599859789	0.537681779282	0.641279994235	0.605611658364	0.580134864072	0.612185705129	0.6133474534	0.62699417533	0.666225959532	0.685426892674	0.631825537067	0.678289201289	0.659899161077	0.624077035494	0.617453123746	0.633952176208	0.578169536356	0.621542559864	0.716562350564	0.640173189499	0.59641429896	0.621485807749	0.634758558872	0.600027835069	0.639878174931	0.617946573695	0.752680097853	0.578468549851	0.622970954787	0.638924134683	0.58585069163	0.553084692438	0.559122777252	0.563836559696	0.576527758308	0.571002681586	0.57686198476	0.630681752547	0.594252788363	0.591533452268	0.572424202372	0.584811932556	0.590928296518	0.565564060571	0.561405721277	0.592191926145	0.608645940703	0.649991377241	0.533063797656	0.596196184542	0.573720104108	0.608215335409	0.56028858775	0	0.57496890198	0.597055203483	0.56111377072	0.680931289077	0.586018538177	0.616177440863	0.577758136587	0.603851708015	0.624469964051	0.579970656862	0.609029513043	0.581516859611	0.592499216062	0.608653987795	0.721029981042	0.667255164183	0.713415617436	0.597213863799	0.656143128044	0.585094011339	0.670990395208	0.623435222073	0.658141851166	0.671423390818	0.649141031128	0.71974581048	0.613082136575	0.566846712315	0.615783398069	0.626004423801	0.568440496255	0.640749486119	0.641177111468	0.60950926223	0.609123012161	0.730475689608	0.593143497398	0.583105366764	0.622196584407	0.681012037141	0.632125869586	0.641341074245	0.618437879727	0.622197107163	0.718086606411	0.630444975014	0.609254953855	0.613091046789	0.584615082765	0.605977529293	0.597618775063	0.580096785083	0.549894585744	0.549541000392	0.585693951964	0.584945965351	0.693613545428	0.641746099679	0.578491081727	0.597981514244	0.585203313419	0.605748826492	0.543804955129	0.529147623793	0.570900783737	0.592914893781	0.56723168669	0.583821805603	0.566932280834	0.577301551435	0.577342021541	0.557601854634	0.585256964313	0.547544943765
CS.246	0.570775162882	0.509548550178	0.658057015255	0.512998696615	0.541748672278	0.519934664006	0.56996697783	0.555432931245	0.519544057005	0.51455203359	0.532958776384	0.633592434403	0.550884137829	0.47684663343	0.619450855883	0.530132302763	0.558297686216	0.660615754839	0.567664390865	0.590260714466	0.567190457233	0.568740104361	0.591297069644	0.513507061725	0.745814145938	0.565247736657	0.560939933665	0.73815557695	0.541396067129	0.520249511886	0.521258210533	0.732083897088	0.578646997414	0.655324317956	0.677324515182	0.69432900757	0.662219992538	0.530306888816	0.64111058785	0.580669870239	0.637106535563	0.498285767323	0.626927644945	0.595776240129	0.51169015511	0.576825898438	0.603994185352	0.623127495627	0.673327773324	0.682373057046	0.652403963684	0.699408674984	0.640544866472	0.617508877496	0.58960033373	0.603911072572	0.570662547212	0.568762162683	0.671604538546	0.589161639162	0.535249493192	0.693809104408	0.562787479188	0.523337337745	0.647062824911	0.530879529541	0.723763263255	0.543929924164	0.586180453117	0.674450906135	0.551249424662	0.525765417	0.540599563658	0.515119485483	0.590307988687	0.50051878937	0.4907380943	0.53666471676	0.495438225801	0.498140769084	0.33571762936	0.508857198193	0.521161007481	0.552381320138	0.504108353246	0.505777799019	0.527700418982	0.572210035272	0.51967779222	0.554831006518	0.613714803367	0.651782900718	0.469335145052	0.57496890198	0	0.567310640921	0.522870501659	0.66029542872	0.610377430309	0.520056463451	0.531201460986	0.622003652563	0.61827093213	0.569563126324	0.565881193368	0.559245573594	0.52436491501	0.595379601934	0.744227344815	0.619583310087	0.745176477084	0.595987793909	0.616734586368	0.59696943788	0.641212269001	0.566541884325	0.671276164156	0.667037111167	0.604739949994	0.726358042844	0.628413717467	0.502148664285	0.597129789453	0.629083079882	0.514025652924	0.594495462613	0.619277545596	0.562033166425	0.611593370608	0.760871300042	0.581491698803	0.509211381954	0.60553678192	0.702975943917	0.609478263965	0.621487272954	0.568298148746	0.613192703207	0.699800134362	0.632792957534	0.55725220635	0.604537418956	0.533346514736	0.652900958932	0.553236152566	0.557986096538	0.552290404761	0.529161183008	0.490460072268	0.551106756679	0.701425184859	0.625426922399	0.520252752092	0.556953599804	0.603161319984	0.580143863211	0.518941265971	0.55971758335	0.517139308008	0.58036514071	0.518880102264	0.530238649884	0.479546152358	0.485630456333	0.586470668805	0.444472600841	0.538818917102	0.521210630019
CS.103	0.532246825488	0.579906082556	0.651376848816	0.570784311415	0.523633132035	0.568888894381	0.592303794741	0.577222123054	0.528340906919	0.562868996433	0.505812837269	0.653935625409	0.562166974944	0.560478331429	0.582193426356	0.581446404141	0.524319860575	0.625634402912	0.559736547948	0.588302922993	0.607512122513	0.481301916974	0.556944695147	0.617293050339	0.730854330184	0.570822259999	0.59848512508	0.731171151773	0.532525216949	0.568919758133	0.497321363545	0.729104958783	0.617498907712	0.679975549346	0.634207785925	0.693951024126	0.644850302759	0.59615355505	0.642051821393	0.538965381906	0.598428396377	0.60045573192	0.654156436549	0.645579229177	0.570833244366	0.598245644537	0.623665725939	0.621009156561	0.669883521379	0.677945643681	0.653046730328	0.66159540126	0.642532235157	0.636211057967	0.604293944958	0.600103359872	0.579567062544	0.620769108958	0.693432673242	0.618925012726	0.597068744529	0.683447547009	0.569793424933	0.592774755411	0.664815883418	0.577363368589	0.721016122504	0.597433498744	0.572876680244	0.686591392785	0.599954613361	0.60283625161	0.595469466497	0.591456543831	0.642602845656	0.577231318034	0.588675913893	0.553922434238	0.570492829726	0.575266627458	0.58921022122	0.599548609522	0.592036876161	0.611863195566	0.577500329618	0.550922374283	0.628842309529	0.589798891973	0.588534061252	0.593829394655	0.5802820208	0.649027152934	0.579862940519	0.597055203483	0.567310640921	0	0.526166124324	0.686755347101	0.591417923618	0.531312403832	0.517789019008	0.589535679268	0.573088217305	0.552001486656	0.60389901845	0.615967857031	0.563089756597	0.61917004706	0.716370162885	0.668293793354	0.744190270136	0.595605980063	0.661610088801	0.555116963687	0.632436246897	0.605430385281	0.666437244941	0.647968320313	0.620915281175	0.706067676031	0.577329155183	0.558457914491	0.643909220728	0.651236546695	0.549854802114	0.651344907122	0.641842619021	0.599139766267	0.641615310205	0.737412005284	0.552408701901	0.590779018993	0.576366962249	0.671865808907	0.632498656081	0.623198651052	0.621294835773	0.621316151941	0.672388148864	0.636149747502	0.578251093827	0.621695152053	0.608685037054	0.643324471082	0.634251441628	0.547760304961	0.584614467371	0.594805668785	0.578552735398	0.615749517628	0.702695887656	0.66832748863	0.577635503233	0.63654372928	0.620537397732	0.612950877528	0.567158082246	0.595735693271	0.564673737776	0.633914335116	0.579224888917	0.579992072033	0.568535550828	0.583247053308	0.60628175583	0.585739231813	0.595931125675	0.613139384849
CS.006	0.581377398972	0.518542852975	0.654592287303	0.555035243964	0.553460313781	0.529429559267	0.535174458787	0.578935189087	0.531946412222	0.51141062823	0.529063272689	0.620914754852	0.593881515155	0.520848834931	0.622482868931	0.549724029503	0.54508308513	0.629714153811	0.560013953013	0.60497995947	0.606663218359	0.524835220511	0.536345656277	0.545685061765	0.736359631415	0.537128759106	0.605425053065	0.70039498185	0.494387581955	0.565804929507	0.533356395516	0.721713764458	0.58521731296	0.668878410664	0.6874318974	0.678270762194	0.651962485447	0.581846257293	0.661161928436	0.585512396762	0.61775155275	0.552270072725	0.649635314488	0.626284627999	0.543559822921	0.592082001936	0.639012116758	0.616018630169	0.694203702849	0.709675634634	0.675199618472	0.704657893614	0.681501857173	0.639143118872	0.620867466392	0.62157459477	0.566046980153	0.627724532416	0.680561864455	0.593248801158	0.514184349293	0.682004663954	0.582850934673	0.577940543354	0.613259702746	0.598013100023	0.699795014433	0.556645680194	0.558364039653	0.668690163104	0.592991488856	0.525247509341	0.562883660281	0.560913248782	0.600547668617	0.540653984158	0.563075298533	0.59422548916	0.547318606015	0.549262691802	0.515960392286	0.545422399554	0.573497813848	0.56679752152	0.57237364689	0.539039694076	0.589567273816	0.611188106974	0.539711852127	0.599397127779	0.544311436463	0.578346756674	0.524310390615	0.56111377072	0.522870501659	0.526166124324	0	0.630196624937	0.496528750003	0.541541591361	0.516284221975	0.585844137117	0.565277399246	0.517932512868	0.509888646348	0.569986645564	0.541665121454	0.619248198856	0.697966812607	0.626067202241	0.734890555329	0.540502269759	0.630147475839	0.566254305146	0.632948808451	0.624825268243	0.621069495439	0.625200210904	0.606415318471	0.685897000323	0.58829171822	0.522335551275	0.632663431088	0.616720855959	0.588027690073	0.58737300585	0.614312916979	0.579613564799	0.623383836132	0.732727968465	0.535251787084	0.522878808736	0.57586426007	0.675232549431	0.62860058578	0.637193580506	0.593215143529	0.645345648825	0.704081200882	0.6495080316	0.594207707827	0.651894851705	0.570973184452	0.638897890515	0.54207847671	0.550329470976	0.532336957651	0.532664673037	0.550587793257	0.548364152211	0.683429970779	0.61155537866	0.528935655201	0.5880394481	0.551738581772	0.561799469442	0.530517405164	0.511671297965	0.522223109445	0.534737818807	0.509111036657	0.537401230267	0.508345526925	0.522458239692	0.545157453033	0.518414725094	0.491420874334	0.518952381733
CS.356	0.712012447067	0.702067763834	0.685974201292	0.679117835791	0.720201543958	0.69781230106	0.629783070292	0.66340510581	0.678740624747	0.707138679414	0.683250416096	0.635371674069	0.711752532283	0.694165211837	0.695331297418	0.611134569859	0.671203280486	0.688182265762	0.686326239255	0.666870228518	0.682903116836	0.674734550818	0.690422320731	0.636746898916	0.635912164054	0.658779162919	0.669096020227	0.622867002446	0.689818126683	0.688804365356	0.668336268861	0.671113819034	0.58932123333	0.622337549079	0.721134265581	0.593518290961	0.646561001727	0.681761128946	0.636442598537	0.649695889195	0.672741354252	0.690243237698	0.668354664946	0.619183804733	0.640630256903	0.660602501262	0.65572157365	0.632901701622	0.658327928519	0.689305861277	0.699552501493	0.666082546049	0.71671248093	0.674609981047	0.706556446768	0.675345161657	0.680402121899	0.679992111063	0.648251852844	0.600465545397	0.61771957356	0.63513283675	0.717786219336	0.699713083838	0.616548667476	0.709756721854	0.577858480337	0.630604857978	0.662590132435	0.594214962326	0.680837740923	0.67078706918	0.647310831771	0.684465630169	0.630942327275	0.724541699912	0.721723698452	0.748134322887	0.683814045797	0.702463588174	0.666699289592	0.668676336528	0.735840518861	0.652976437665	0.690701692086	0.706607296702	0.704435858447	0.726472817921	0.696551890802	0.741717446332	0.696617148589	0.658938481836	0.663271860001	0.680931289077	0.66029542872	0.686755347101	0.630196624937	0	0.654919000704	0.687092922378	0.677014324492	0.664533228202	0.644472000506	0.685294927995	0.666249822701	0.601608688864	0.687331337668	0.641177829937	0.626022392942	0.575484146886	0.618477271513	0.658081149985	0.585772481592	0.66777430684	0.585553402817	0.704773312747	0.586309071173	0.613487451944	0.588910584003	0.650067554846	0.649077013044	0.663236950015	0.645108699449	0.629737228977	0.691159628596	0.62507065114	0.607652917489	0.667197629408	0.645857377695	0.674907115924	0.654038109968	0.661086793306	0.634176761987	0.63408265359	0.638045528706	0.694162523762	0.63491332127	0.643846156697	0.647670767627	0.666972010222	0.679652938795	0.698375536751	0.662001485026	0.640125757059	0.61993166964	0.701457840565	0.658593321276	0.670124909412	0.700262178124	0.661083659907	0.622069171727	0.591219645118	0.700110714001	0.630328230419	0.669518070595	0.639529480306	0.692306259424	0.669393706524	0.698664049473	0.636760371485	0.630174695041	0.714383022387	0.705878099761	0.644070447882	0.662330176837	0.678540518099	0.646981222218	0.693500031499
CS.087	0.623138484401	0.588412205483	0.669309235997	0.614816036449	0.600879771105	0.607073102699	0.568401831488	0.61280732567	0.619830949099	0.603847302869	0.608419352033	0.624256157849	0.621401851026	0.569237763831	0.631054653072	0.617464140626	0.567558599974	0.648815220553	0.570383673186	0.635368153851	0.660918190094	0.544782329244	0.542725029905	0.585528067003	0.705478776551	0.567346230927	0.669100092953	0.676667226172	0.545053964545	0.620272913097	0.597868191615	0.710426757832	0.594249217049	0.689572844122	0.681069383459	0.666883248589	0.64785790325	0.623386345117	0.667762103952	0.630259332074	0.616999088479	0.580036418081	0.672186963613	0.637977589019	0.594501792626	0.65412840304	0.666520739588	0.643961460503	0.684480208398	0.698258931188	0.668916296876	0.712255289447	0.691512244926	0.676044545438	0.679567810426	0.648229051703	0.587139400195	0.671608697234	0.683405704127	0.618963328591	0.559805725738	0.681351754016	0.642533471474	0.617124772014	0.620437883912	0.66639118308	0.67962588419	0.600997839425	0.599531617474	0.672628210329	0.641161781609	0.559977817288	0.61019277435	0.597700815283	0.616401682652	0.587946638626	0.636136066235	0.67112649076	0.597823927495	0.63104558284	0.603659394141	0.562685471685	0.660899711559	0.635480132643	0.603526792506	0.610677214806	0.636557976051	0.66420511264	0.586936628089	0.665159342225	0.560354536215	0.554428758342	0.57380497523	0.586018538177	0.610377430309	0.591417923618	0.496528750003	0.654919000704	0	0.591982211982	0.588680057499	0.602822645438	0.608215008425	0.551870501719	0.55910340113	0.59389493511	0.587766720758	0.633568698685	0.660106337878	0.660529081003	0.724843850254	0.549741658422	0.646051585716	0.57439985147	0.660292530211	0.652134069391	0.590934549881	0.61015133758	0.657677324366	0.665172998407	0.5825797856	0.612629904904	0.653992479995	0.641930285381	0.658344990499	0.598072601589	0.614225560477	0.614230482055	0.64094693218	0.721605913468	0.576736044394	0.545868989268	0.576296899199	0.666019410064	0.647751502005	0.657852786015	0.634752133225	0.679573484639	0.699530028944	0.647018954482	0.654911212033	0.665517574976	0.616907248697	0.657020862247	0.569251418782	0.60547688522	0.59477965015	0.576972214248	0.619606702228	0.546376849768	0.699645545066	0.641682196659	0.600005792573	0.610968101978	0.588988252063	0.564476477151	0.583847949749	0.578689878166	0.585496995619	0.534278784585	0.562400733685	0.613229793679	0.601095896376	0.586218398993	0.569413764315	0.584923496747	0.523233114756	0.568250516514
CS.082	0.549525353994	0.561705667993	0.688988205826	0.539140293051	0.381231409451	0.577314292953	0.615040905601	0.569922684816	0.487870801714	0.575924896855	0.477603043409	0.674547653145	0.532562433426	0.538516492385	0.596091529265	0.581868519928	0.490581583021	0.662891769548	0.56625936549	0.586317023582	0.58261197066	0.535001236878	0.597828477747	0.622455306564	0.765155187021	0.53392729734	0.582956767862	0.745623266582	0.514839307331	0.552473907217	0.470414494279	0.758992614812	0.629812649509	0.707365565279	0.664042864909	0.729666286707	0.670803511121	0.603329774379	0.688490225891	0.556790519357	0.618838871234	0.586067600197	0.65570333583	0.651133370675	0.552050696708	0.595198194447	0.625384112282	0.663308498599	0.719282237996	0.706559254392	0.686746201144	0.700231972969	0.649740361916	0.665207069435	0.586056504836	0.599574231859	0.579841356432	0.614794843612	0.723172734093	0.623392305374	0.580595224817	0.715058920383	0.562917262824	0.544809190077	0.659986712806	0.543416482659	0.719263560814	0.567325205266	0.589612168353	0.7262652423	0.582011085093	0.586644526725	0.615008482042	0.570107160565	0.66237640845	0.543354613637	0.540562444628	0.538098801229	0.531375695126	0.530028296591	0.513580669166	0.583289936733	0.52777677753	0.577574875397	0.554622235052	0.497370453576	0.542694563316	0.530993853676	0.581409359792	0.53295458921	0.623815431726	0.682591225749	0.522936540595	0.616177440863	0.520056463451	0.531312403832	0.541541591361	0.687092922378	0.591982211982	0	0.469225217818	0.595610021222	0.576271597325	0.559942448744	0.615440889412	0.612975270912	0.555861796004	0.630720477007	0.715919731084	0.67496997503	0.757117547578	0.601352492391	0.667447135469	0.560263606655	0.647781809679	0.58355080358	0.683438270712	0.642987754437	0.61568461668	0.712565453096	0.590438157868	0.540667634147	0.654470181827	0.673486019036	0.557991798776	0.674147161026	0.668995696183	0.600824967435	0.646857331085	0.760475807596	0.575009580827	0.581314262419	0.578019774242	0.697428455239	0.633073199581	0.642802189463	0.599255980622	0.646997153476	0.717024811544	0.63260411317	0.60718777006	0.638099024751	0.589003877836	0.681309660086	0.627264421198	0.531869362809	0.60258439661	0.605919265994	0.537285538564	0.591736530197	0.72018583191	0.680255884705	0.547699927084	0.624702515394	0.642774320823	0.592726757251	0.572201817346	0.60706281438	0.573706093142	0.642030150057	0.565125904552	0.567182017672	0.537356565765	0.543012043876	0.644410777888	0.530100322762	0.588434158306	0.593645838858
CS.085	0.504923497184	0.562269529028	0.652092154566	0.523452687868	0.463482779866	0.574315222843	0.598282231994	0.597233423149	0.497537823154	0.55968189376	0.464574936739	0.628212181565	0.52084851022	0.542420985626	0.581816478735	0.578150784326	0.48028459293	0.632467314551	0.574698848657	0.579921874268	0.575618259495	0.51695747444	0.564708846455	0.615938329681	0.741707246216	0.575032615088	0.560468523508	0.729666873827	0.500691711953	0.555545872929	0.492216875338	0.749412057838	0.622706199944	0.701813797554	0.641704017695	0.715327021046	0.667474627777	0.608528214246	0.678357937431	0.557223544097	0.593123932038	0.604266209817	0.67583855954	0.645624403038	0.551469531556	0.603968532857	0.628918280108	0.644762405872	0.686829558388	0.705958829858	0.657871486619	0.687982550193	0.659908417471	0.635167175188	0.578501842509	0.608664266669	0.552656058036	0.630841432915	0.70291112798	0.640272316373	0.587013265419	0.676278513188	0.535603222556	0.551066828828	0.635339208209	0.531073504777	0.724053231128	0.563900174574	0.578932615286	0.714946832144	0.569548058283	0.577354199786	0.581193256159	0.574852156909	0.647220438247	0.55786464548	0.547257511819	0.532445223499	0.518558395066	0.54166163772	0.530630804318	0.584146385939	0.549921664223	0.548066920291	0.548598072891	0.504724301083	0.585069305338	0.539444453041	0.579642477372	0.533471214619	0.59932895796	0.669085767619	0.528887030626	0.577758136587	0.531201460986	0.517789019008	0.516284221975	0.677014324492	0.588680057499	0.469225217818	0	0.573854429849	0.558514065257	0.538125822489	0.586873598823	0.603514261487	0.55029412281	0.636044949712	0.711314223029	0.665868517185	0.746180458666	0.596888926669	0.686577453083	0.534759111779	0.631162987013	0.591804722249	0.687300993901	0.641816970528	0.603849582264	0.702813435218	0.541801221483	0.54397804333	0.647863802343	0.665510672213	0.562299513055	0.658266216946	0.677793674871	0.58996916083	0.64098597681	0.759281107842	0.532529811872	0.590961131654	0.578925511198	0.692048594559	0.640465427847	0.641499681144	0.598530393905	0.651799279715	0.696800373553	0.642304691409	0.576831652599	0.633364240572	0.611952322351	0.649592292965	0.628733303186	0.50952469803	0.576076530035	0.592096732832	0.552334414848	0.596961848875	0.698128208069	0.644785533538	0.540947287512	0.608404169696	0.620469147317	0.607916797217	0.546768739646	0.59096447746	0.546146793074	0.632322262269	0.564570191574	0.541812280593	0.547100100646	0.573765927483	0.621236966327	0.543992548579	0.585682462104	0.589717121909
CS.110	0.566082384732	0.650237232432	0.626346308969	0.605374016173	0.609555129019	0.638289162782	0.621278491384	0.620025202428	0.647499247606	0.66190413654	0.60108517619	0.605548065154	0.62384332867	0.657334927487	0.634454888321	0.599914303447	0.574468692055	0.58495314469	0.647680272615	0.58263842321	0.623505719988	0.589291568086	0.621740439585	0.630098742185	0.656007940302	0.627092368801	0.642437092856	0.695766148092	0.608208531367	0.625979525373	0.576547549132	0.650691098176	0.604818232659	0.623370114274	0.639893617205	0.638148875452	0.635822751993	0.601465402133	0.600558335626	0.540452519851	0.57455849971	0.639605463634	0.612554061255	0.605529145214	0.607719398354	0.623136219053	0.577801125026	0.587039855712	0.614277622525	0.613017464457	0.584788903086	0.615978161296	0.605281955064	0.560621828121	0.608331110182	0.581047360745	0.558004728867	0.595824729886	0.662885424893	0.620624606307	0.636971007205	0.601348439387	0.665377778013	0.644073268439	0.636584974568	0.641589000375	0.701698010701	0.607059216593	0.627550736885	0.639004277602	0.620287464696	0.648639679577	0.613224942063	0.62387817445	0.63793277949	0.662741072308	0.659242246259	0.667596693525	0.652252832725	0.652995699038	0.634739561704	0.660680474157	0.659726038229	0.607533234916	0.636079560503	0.631068556564	0.682213120396	0.659269582387	0.647853514346	0.657077470525	0.65291014849	0.668357294259	0.617886620009	0.603851708015	0.622003652563	0.589535679268	0.585844137117	0.664533228202	0.602822645438	0.595610021222	0.573854429849	0	0.522532899029	0.588265363767	0.674883543218	0.598193858387	0.641525424279	0.585337591198	0.645118913023	0.613484911924	0.650392153764	0.605995819813	0.666508676758	0.540493620117	0.648117979284	0.565062494381	0.634052547441	0.609094607676	0.599957519507	0.655992435811	0.545093521176	0.614911061733	0.619746044782	0.597037723491	0.597492118342	0.633456739453	0.615496866182	0.56934905294	0.591255220967	0.66218998044	0.563685159592	0.639378099637	0.576861425278	0.638352283291	0.581445755199	0.5890362111	0.601064236801	0.57454396662	0.638788591317	0.622957350573	0.58377161154	0.592473629447	0.638465857794	0.609316595716	0.637170565631	0.613422213574	0.636714649289	0.646257141794	0.669952767604	0.646839651395	0.637975054111	0.619331232423	0.659780862073	0.637022052505	0.642927976871	0.648194193786	0.626058505009	0.620541425818	0.647861818619	0.662397828663	0.645117607046	0.673952927223	0.674334590948	0.636299340863	0.664487507734	0.649359218781	0.63900747475	0.65293700624
CS.237	0.549684550355	0.671130442555	0.63608688284	0.623216623456	0.592659250223	0.637114946742	0.619858138041	0.598127640375	0.621845423001	0.670694508233	0.579187416847	0.59401932232	0.634837241272	0.660838834232	0.573358657682	0.590709278657	0.53747985	0.570333856197	0.648179666094	0.535263438308	0.618224682974	0.581411848351	0.60674725607	0.637283035403	0.656396419959	0.606835003866	0.632275273771	0.667533213688	0.609451720036	0.626227299057	0.533609731545	0.621272735249	0.577805187579	0.617120467228	0.58950580228	0.613614255574	0.60265345383	0.595004371882	0.593134191004	0.525762021784	0.562754570555	0.656107750406	0.573929006044	0.590004212973	0.615190787875	0.627044449391	0.583327803439	0.586602788624	0.620883618562	0.572321787377	0.584190822838	0.58792330511	0.621206382819	0.570379649544	0.602913623146	0.579683125058	0.582666313826	0.586575632611	0.624678554169	0.572318994149	0.635596033874	0.647181415178	0.678074565334	0.644690211403	0.611448597407	0.653889547261	0.688332082075	0.613555220046	0.611275818858	0.642806269003	0.605052278149	0.653927034147	0.616813166545	0.632118844357	0.654543414494	0.673498800345	0.678555684759	0.678154785006	0.661842994006	0.678987302487	0.630367102935	0.653726634021	0.685344362792	0.61066097921	0.615205257402	0.630906483871	0.681178874829	0.640524400104	0.684590878146	0.650073823221	0.657851324879	0.681821448272	0.633551673005	0.624469964051	0.61827093213	0.573088217305	0.565277399246	0.644472000506	0.608215008425	0.576271597325	0.558514065257	0.522532899029	0	0.573914313537	0.684203445837	0.576766765705	0.651023522158	0.574351001032	0.592318187883	0.595350384608	0.672226003179	0.594521654414	0.648198682629	0.494946758723	0.573135556973	0.572295060362	0.627009019029	0.557484151481	0.584376391398	0.593953970367	0.521307405572	0.612713311696	0.58584407278	0.564338089379	0.588168919441	0.633239860505	0.597139256576	0.573204817455	0.559483872429	0.587151325165	0.548038720526	0.642885537489	0.501388565908	0.559195032655	0.557280355987	0.574982949861	0.574383479182	0.595088410159	0.637639535593	0.604530751259	0.586756254558	0.6000950804	0.623332824913	0.611776108669	0.629017742408	0.601044099522	0.637571017578	0.657083995918	0.681864135257	0.651785653003	0.662390108357	0.600280912423	0.673734335541	0.629857904822	0.652286277993	0.654821988214	0.637614381613	0.632898735987	0.664794678821	0.691319508028	0.644305344159	0.691486208543	0.665321060819	0.62677751437	0.679737504848	0.654489208352	0.65102938521	0.678416543208
