CS.280	CS.021	L.033.M1	CS.265	CS.098	L.035.M1	CS.296	L.002.M1	CS.174	CS.039	CS.005	L.031.M1	CS.016	L.025.M1	CS.245	CS.290	CS.248	CS.065	CS.154	CS.067	CS.388	CS.301	CS.360	CS.269	CS.063	CS.040	CS.115	CS.229	CS.060	CS.137	CS.378	CS.205	CS.203	CS.213	CS.232	CS.236	CS.041	CS.282	CS.136	CS.126	CS.224	CS.302	CS.125	CS.374	CS.128	CS.148	CS.177	CS.268	CS.147	CS.323	CS.181	CS.183	CS.254	CS.256	CS.386	CS.348	CS.166	CS.129	CS.372	CS.389	T.CS.048	T.CS.050	T.CS.058	T.CS.007	T.CS.038	T.CS.069	T.CS.040	T.CS.079	T.CS.082	T.CS.085	T.CS.022	T.CS.041	T.CS.029	T.CS.023	T.CS.042	T.CS.092	T.CS.108	T.CS.112	T.CS.160	T.CS.107	T.CS.180	T.CS.110	T.CS.167	T.CS.144	T.CS.125	T.CS.124	T.CS.098	T.CS.120	T.CS.153	T.CS.100	CS.238	CS.088	CS.242	CS.015	CS.246	CS.103	CS.085	CS.082	CS.237	CS.356	CS.110	L.024.M1	CS.241	L.034.M1	CS.006	CS.234	CS.191	CS.330	CS.164	CS.387	CS.274	CS.188	CS.325	CS.150	CS.044	CS.151	CS.345.0	CS.212	CS.228	CS.338	CS.080	CS.112	CS.163	CS.321	CS.331	CS.361	CS.285	CS.158	CS.202	CS.319	CS.194	CS.152	CS.320	CS.227	CS.339	CS.390	CS.255	CS.370	CS.253	CS.145	CS.270	CS.393	CS.262	CS.326	T.CS.061	T.CS.064	TFS.022	T.CS.008	TFS.027	T.CS.055	T.CS.049	T.CS.036	T.CS.031	TFS.021	T.CS.026	TFS.020	T.CS.066	T.CS.043	T.CS.045	T.CS.109	T.CS.152	T.CS.157	T.CS.166	T.CS.158	T.CS.142	T.CS.151	T.CS.095	T.CS.141
CS.082	0.561705667993	0.621246092362	0.647215273118	0.511741759423	0.550209112066	0.616491867922	0.538516492385	0.688988205826	0.566213276528	0.587459539968	0.475202275758	0.519300052964	0.584033411311	0.654725032974	0.615040905601	0.669362061463	0.586317023582	0.603610133835	0.765155187021	0.728876563601	0.696574360797	0.58261197066	0.634026866817	0.745623266582	0.62453801286	0.56625936549	0.609275702737	0.642099009861	0.579112312038	0.575895314901	0.670803511121	0.707365565279	0.586067600197	0.688490225891	0.470414494279	0.664042864909	0.618838871234	0.65570333583	0.554307492627	0.552050696708	0.758992614812	0.729666286707	0.651133370675	0.656926382701	0.603329774379	0.686746201144	0.689312962018	0.643956066115	0.663308498599	0.614794843612	0.599574231859	0.706559254392	0.625384112282	0.665207069435	0.719282237996	0.586056504836	0.649740361916	0.579841356432	0.63268770288	0.635796254197	0.615008482042	0.604887993723	0.570107160565	0.659986712806	0.543416482659	0.582251269811	0.547519241689	0.693748638	0.570241335307	0.586984464101	0.606657091402	0.572763230706	0.558859578391	0.719263560814	0.523426305093	0.542694563316	0.555101566698	0.582060181098	0.529143519318	0.565050122353	0.554622235052	0.53311664013	0.582467305879	0.581409359792	0.591963413529	0.510500167916	0.531375695126	0.571985840672	0.497370453576	0.544054962707	0.559942448744	0.682591225749	0.522936540595	0.623815431726	0.520056463451	0.531312403832	0.469225217818	0	0.576271597325	0.687092922378	0.595610021222	0.615440889412	0.568864913874	0.616177440863	0.541541591361	0.647781809679	0.555861796004	0.630720477007	0.688448699168	0.612975270912	0.67496997503	0.667447135469	0.757117547578	0.542168063459	0.57154810265	0.581423385622	0.715919731084	0.673524469296	0.560263606655	0.58355080358	0.575009580827	0.580842581139	0.578019774242	0.581314262419	0.557991798776	0.668995696183	0.697428455239	0.590438157868	0.66036473048	0.654470181827	0.757139879461	0.540667634147	0.600824967435	0.760475807596	0.674147161026	0.642802189463	0.60718777006	0.638099024751	0.717024811544	0.589003877836	0.646997153476	0.63260411317	0.681309660086	0.599255980622	0.624702515394	0.572201817346	0.537285538564	0.668973373483	0.605919265994	0.60706281438	0.680255884705	0.531869362809	0.60258439661	0.642774320823	0.72018583191	0.547699927084	0.573706093142	0.591736530197	0.592726757251	0.537356565765	0.565125904552	0.588434158306	0.543012043876	0.530100322762	0.642030150057	0.593645838858	0.567182017672	0.644410777888
CS.237	0.671130442555	0.575812929821	0.637846692239	0.664682796926	0.671944341796	0.60777675923	0.660838834232	0.63608688284	0.690659303926	0.564788289409	0.613738912199	0.620337923218	0.604645279337	0.621948682897	0.619858138041	0.574308488474	0.535263438308	0.582536933373	0.656396419959	0.598376924601	0.649652679789	0.618224682974	0.59630131139	0.667533213688	0.535762165029	0.648179666094	0.550123220518	0.572352424369	0.561460034303	0.638991077906	0.60265345383	0.617120467228	0.656107750406	0.593134191004	0.533609731545	0.58950580228	0.562754570555	0.573929006044	0.521341002975	0.615190787875	0.621272735249	0.613614255574	0.590004212973	0.581999097278	0.595004371882	0.584190822838	0.604293371901	0.570984206063	0.586602788624	0.586575632611	0.579683125058	0.572321787377	0.583327803439	0.570379649544	0.620883618562	0.602913623146	0.621206382819	0.582666313826	0.591950864904	0.578804861984	0.616813166545	0.627964991107	0.632118844357	0.611448597407	0.653889547261	0.628528829229	0.648913086866	0.608718006264	0.640077880152	0.644003086261	0.632642663467	0.621861174626	0.555545616848	0.688332082075	0.66452981974	0.681178874829	0.699812459938	0.631584826779	0.680738329658	0.673963570054	0.615205257402	0.659745281381	0.663241453451	0.684590878146	0.606340221888	0.635196901682	0.661842994006	0.642287423619	0.630906483871	0.658398450903	0.573914313537	0.681821448272	0.633551673005	0.657851324879	0.61827093213	0.573088217305	0.558514065257	0.576271597325	0	0.644472000506	0.522532899029	0.684203445837	0.663980884564	0.624469964051	0.565277399246	0.573135556973	0.651023522158	0.574351001032	0.563487643874	0.576766765705	0.595350384608	0.648198682629	0.672226003179	0.531454498644	0.607418335166	0.625339978229	0.592318187883	0.61166191309	0.494946758723	0.572295060362	0.548038720526	0.521679589725	0.501388565908	0.642885537489	0.588168919441	0.597139256576	0.559195032655	0.521307405572	0.631328876172	0.58584407278	0.643350312405	0.612713311696	0.573204817455	0.587151325165	0.633239860505	0.574982949861	0.586756254558	0.6000950804	0.637639535593	0.623332824913	0.595088410159	0.604530751259	0.611776108669	0.574383479182	0.629857904822	0.637614381613	0.681864135257	0.6634110998	0.657083995918	0.632898735987	0.600280912423	0.601044099522	0.637571017578	0.652286277993	0.662390108357	0.673734335541	0.664794678821	0.651785653003	0.654821988214	0.665321060819	0.644305344159	0.65102938521	0.62677751437	0.654489208352	0.691319508028	0.678416543208	0.691486208543	0.679737504848
CS.356	0.702067763834	0.63483616274	0.660823346163	0.750851270923	0.724575936055	0.631189994675	0.694165211837	0.685974201292	0.704762520744	0.674149947274	0.704058332013	0.687883710802	0.664208183816	0.679829559443	0.629783070292	0.64968634004	0.666870228518	0.641078244848	0.635912164054	0.656923374274	0.560933479069	0.682903116836	0.675301896272	0.622867002446	0.667112394506	0.686326239255	0.643336513439	0.640236732604	0.621441284189	0.66254094889	0.646561001727	0.622337549079	0.690243237698	0.636442598537	0.668336268861	0.721134265581	0.672741354252	0.668354664946	0.663624897769	0.640630256903	0.671113819034	0.593518290961	0.619183804733	0.658601987328	0.681761128946	0.699552501493	0.641322347666	0.719373293731	0.632901701622	0.679992111063	0.675345161657	0.689305861277	0.65572157365	0.674609981047	0.658327928519	0.706556446768	0.71671248093	0.680402121899	0.696527735957	0.633739530959	0.647310831771	0.657711337448	0.684465630169	0.616548667476	0.709756721854	0.629498452505	0.661943018527	0.603768100225	0.639935600055	0.671835047173	0.675643227772	0.657883449726	0.665880398941	0.577858480337	0.703617197595	0.704435858447	0.734327091405	0.63586622941	0.723958434884	0.707209845236	0.690701692086	0.695470306696	0.68430250901	0.696551890802	0.62863341106	0.709019433218	0.683814045797	0.635641888037	0.706607296702	0.724642831459	0.685294927995	0.658938481836	0.663271860001	0.696617148589	0.66029542872	0.686755347101	0.677014324492	0.687092922378	0.644472000506	0	0.664533228202	0.666249822701	0.692598543573	0.680931289077	0.630196624937	0.585553402817	0.687331337668	0.641177829937	0.668416213733	0.601608688864	0.575484146886	0.585772481592	0.618477271513	0.625320343971	0.653903342193	0.670199162022	0.626022392942	0.541411409895	0.66777430684	0.704773312747	0.654038109968	0.643632807728	0.634176761987	0.661086793306	0.691159628596	0.607652917489	0.63408265359	0.649077013044	0.607275147608	0.645108699449	0.659842786682	0.663236950015	0.667197629408	0.674907115924	0.62507065114	0.694162523762	0.679652938795	0.698375536751	0.647670767627	0.662001485026	0.643846156697	0.666972010222	0.640125757059	0.63491332127	0.630328230419	0.692306259424	0.700262178124	0.608599584705	0.670124909412	0.669393706524	0.591219645118	0.701457840565	0.658593321276	0.669518070595	0.622069171727	0.700110714001	0.698664049473	0.661083659907	0.639529480306	0.705878099761	0.630174695041	0.646981222218	0.644070447882	0.678540518099	0.636760371485	0.693500031499	0.714383022387	0.662330176837
CS.110	0.650237232432	0.586823515648	0.644802060878	0.641662639619	0.655212714049	0.610614438561	0.657334927487	0.626346308969	0.675040646667	0.580268951832	0.617980263878	0.637754980786	0.6262359821	0.643437566054	0.621278491384	0.590962398988	0.58263842321	0.598355648845	0.656007940302	0.621754703199	0.670598755864	0.623505719988	0.592961767324	0.695766148092	0.602027859078	0.647680272615	0.561740113562	0.5899421099	0.569632995567	0.647855947583	0.635822751993	0.623370114274	0.639605463634	0.600558335626	0.576547549132	0.639893617205	0.57455849971	0.612554061255	0.552692623271	0.607719398354	0.650691098176	0.638148875452	0.605529145214	0.586603191766	0.601465402133	0.584788903086	0.605129498307	0.587187474925	0.587039855712	0.595824729886	0.581047360745	0.613017464457	0.577801125026	0.560621828121	0.614277622525	0.608331110182	0.605281955064	0.558004728867	0.591910983334	0.58906728224	0.613224942063	0.634385161548	0.62387817445	0.636584974568	0.641589000375	0.620679774138	0.63261266426	0.607607340608	0.660239559222	0.639333451088	0.615103917872	0.6238401146	0.589095078893	0.701698010701	0.658722765382	0.682213120396	0.671163515478	0.622686330289	0.667543675628	0.675586564997	0.636079560503	0.651540266131	0.660834796466	0.647853514346	0.609473001602	0.636814584976	0.652252832725	0.628996657061	0.631068556564	0.638651278784	0.588265363767	0.668357294259	0.617886620009	0.65291014849	0.622003652563	0.589535679268	0.573854429849	0.595610021222	0.522532899029	0.664533228202	0	0.674883543218	0.650832600056	0.603851708015	0.585844137117	0.648117979284	0.641525424279	0.585337591198	0.604686703572	0.598193858387	0.613484911924	0.666508676758	0.650392153764	0.548461020479	0.605919927631	0.636502866313	0.645118913023	0.654673376073	0.540493620117	0.565062494381	0.563685159592	0.532749613173	0.576861425278	0.639378099637	0.597492118342	0.615496866182	0.638352283291	0.545093521176	0.67082730667	0.619746044782	0.616147706215	0.614911061733	0.56934905294	0.66218998044	0.633456739453	0.5890362111	0.58377161154	0.592473629447	0.638788591317	0.638465857794	0.57454396662	0.622957350573	0.609316595716	0.601064236801	0.637022052505	0.626058505009	0.669952767604	0.655788323394	0.646257141794	0.620541425818	0.619331232423	0.613422213574	0.636714649289	0.642927976871	0.637975054111	0.659780862073	0.647861818619	0.646839651395	0.648194193786	0.674334590948	0.645117607046	0.63900747475	0.636299340863	0.649359218781	0.662397828663	0.65293700624	0.673952927223	0.664487507734
L.024.M1	0.53338649497	0.651659711188	0.577163095707	0.614122600618	0.605835666976	0.589506106706	0.514899931657	0.669342091192	0.508427058311	0.638106994416	0.577737880826	0.628407235172	0.616913611921	0.604592884367	0.563357182119	0.703129396585	0.6810735458	0.671679745699	0.778766201505	0.755225797078	0.698933216678	0.659202706929	0.684322541502	0.737243729586	0.71581251097	0.623825124674	0.714191729179	0.697311846753	0.621204938349	0.599761054379	0.681847729119	0.714107515548	0.590622800259	0.711266086961	0.629063951179	0.738452174346	0.702713766563	0.712425527257	0.666964326214	0.593563572355	0.747854424525	0.727419756573	0.666811211022	0.668226650756	0.634243966115	0.711825631663	0.688275233489	0.701015641304	0.684310283641	0.689549343534	0.656128817872	0.749716628547	0.686220150958	0.687032333876	0.703819036298	0.686631349795	0.718356900459	0.631104961579	0.690323932197	0.664475364011	0.582943712854	0.618952000766	0.573685513405	0.659366173549	0.635581666604	0.626363480105	0.520272793904	0.696151836063	0.53159191404	0.538177476414	0.636751226188	0.595524808008	0.648611531143	0.743341110492	0.570775520487	0.625774169652	0.534884952629	0.559414320137	0.568861546067	0.529802859749	0.602364313888	0.569786580562	0.46386620391	0.537225667212	0.532891045815	0.525663400986	0.562851570428	0.565193085587	0.583448361412	0.591737031659	0.562732069448	0.619821219327	0.5494538737	0.55115353149	0.565881193368	0.60389901845	0.586873598823	0.615440889412	0.684203445837	0.666249822701	0.674883543218	0	0.562977205597	0.609029513043	0.509888646348	0.686580584626	0.539106391878	0.659869650578	0.738059122796	0.624991039555	0.673126249204	0.660219449289	0.748065949346	0.622412928225	0.588516236895	0.651953108924	0.773741520785	0.647446128758	0.662839797554	0.683879131839	0.629101971877	0.675180269155	0.675735066507	0.543716715253	0.656950711098	0.678591367814	0.741876541604	0.661097706696	0.664533079763	0.684672809926	0.750687496911	0.582155156891	0.636988691635	0.771797819671	0.63910587815	0.695542114137	0.650496980445	0.696365267385	0.738118176357	0.602382098639	0.678309560261	0.697264338233	0.672956044664	0.643682061699	0.619477423287	0.533161529471	0.533750380116	0.623676439547	0.54641429784	0.540683722599	0.647741496239	0.579242879333	0.55857965953	0.551842161376	0.716295071592	0.533403389789	0.484282373731	0.548242215818	0.590096950315	0.514001503818	0.535344353525	0.501338706519	0.511311565272	0.526430238559	0.485816965915	0.505258238936	0.519678250036	0.483943950386
CS.241	0.495306638857	0.652187158371	0.614378425365	0.575195447001	0.476239139471	0.612262973883	0.511253722515	0.654705589318	0.481633528854	0.583624124907	0.520953473855	0.583715368849	0.57312613984	0.634535071686	0.580949777652	0.686492486159	0.655454251749	0.615070952041	0.765650509795	0.744312525361	0.717236679846	0.619324276426	0.645552224484	0.779135819225	0.70372356074	0.530278641734	0.685003782223	0.659045143528	0.609064580376	0.555839221887	0.705114222158	0.712103837966	0.545474378067	0.685010158113	0.517100637959	0.689210778227	0.67480094951	0.709418809854	0.657476488346	0.559699088986	0.758455643178	0.747129954757	0.686050848466	0.678434053414	0.586886350464	0.719060302101	0.699492061821	0.717292207592	0.66872262707	0.658772828643	0.653463463508	0.758470836284	0.686856313931	0.674305606931	0.715837000216	0.623235917098	0.701494711344	0.635032846655	0.656278051574	0.670188556683	0.558427102724	0.606813993195	0.57100336297	0.676687214964	0.564590534187	0.591239342778	0.491382067965	0.70191717027	0.551514311429	0.549871429131	0.598230672035	0.579205649486	0.632836446591	0.768470938281	0.528488997553	0.609719463801	0.508132136399	0.56271375264	0.524659638409	0.505453085554	0.580016269363	0.516438728346	0.529611945289	0.505508748484	0.577105164772	0.544680621932	0.530030209375	0.550767563783	0.535077667408	0.569990062335	0.516304836312	0.632097949787	0.54075230249	0.532168618998	0.536851562272	0.532321773013	0.566826481818	0.568864913874	0.663980884564	0.692598543573	0.650832600056	0.562977205597	0	0.569463322822	0.52576598351	0.690292524665	0.531216853455	0.653566164397	0.729628085043	0.62875179697	0.714054680966	0.684429102608	0.77993375127	0.610997367281	0.548773467306	0.603324025556	0.78388919851	0.683746344579	0.633137763943	0.657950206096	0.600541958842	0.652589699919	0.669450132728	0.521338036756	0.575611667532	0.687846868281	0.731939252438	0.652181098343	0.653583880084	0.671079997262	0.766123621092	0.541681025436	0.620123160042	0.786673772823	0.669340640047	0.666327595007	0.648570563105	0.666687539057	0.757337232197	0.597371569248	0.687674781183	0.683954048233	0.685063361321	0.640337280107	0.60004385748	0.509025895558	0.519846169143	0.615823950269	0.522627378661	0.533742341333	0.68826673223	0.574387459375	0.548067507547	0.573700058716	0.745197878786	0.514405642519	0.515638485679	0.567221708734	0.568987827177	0.493958864345	0.536823930577	0.571797292763	0.534541364968	0.50202460153	0.590713785732	0.527448721327	0.506803424995	0.561193168351
L.034.M1	0.586423625843	0.585318806827	0.583022344761	0.584241178575	0.605206742726	0.567385870938	0.560700696478	0.609139330676	0.557034615162	0.565793394042	0.594722536511	0.611864326653	0.576682890501	0.612216307981	0.585988980302	0.644855106167	0.628650744822	0.606788572397	0.700751337807	0.703993671767	0.716256999537	0.616080329668	0.606110595199	0.717922997865	0.665024626877	0.604278477089	0.634730237807	0.624391529982	0.613291660475	0.596293722282	0.663078617522	0.641731283791	0.537681779282	0.625210290831	0.603212624168	0.635627658566	0.649599859789	0.641279994235	0.617508006549	0.580134864072	0.726567744248	0.715150469358	0.605611658364	0.624184791281	0.564360710327	0.631825537067	0.6589614003	0.643421363362	0.62699417533	0.621542559864	0.633952176208	0.685426892674	0.6133474534	0.624077035494	0.666225959532	0.617453123746	0.659899161077	0.578169536356	0.61921417593	0.645345915235	0.559122777252	0.60486683247	0.563836559696	0.639878174931	0.617946573695	0.605963997408	0.554895886989	0.64268370402	0.568498482799	0.548469438638	0.56672071055	0.569256004342	0.63536044474	0.752680097853	0.57147379221	0.608645940703	0.602843263125	0.544462677873	0.587412686208	0.556254824672	0.561405721277	0.569932378389	0.550922357954	0.533063797656	0.565215707626	0.582878588542	0.594252788363	0.534019824055	0.592191926145	0.567785498707	0.579970656862	0.608215335409	0.56028858775	0.573720104108	0.57496890198	0.597055203483	0.577758136587	0.616177440863	0.624469964051	0.680931289077	0.603851708015	0.609029513043	0.569463322822	0	0.56111377072	0.670990395208	0.592499216062	0.608653987795	0.681606400263	0.581516859611	0.667255164183	0.656143128044	0.713415617436	0.582443473885	0.563876382538	0.619194011685	0.721029981042	0.667187777228	0.585094011339	0.623435222073	0.593143497398	0.589079259089	0.622196584407	0.583105366764	0.568440496255	0.641177111468	0.681012037141	0.613082136575	0.669034264967	0.615783398069	0.690952863652	0.566846712315	0.60950926223	0.730475689608	0.640749486119	0.641341074245	0.609254953855	0.613091046789	0.718086606411	0.584615082765	0.622197107163	0.630444975014	0.605977529293	0.618437879727	0.597981514244	0.543804955129	0.585693951964	0.602537233708	0.549541000392	0.529147623793	0.641746099679	0.580096785083	0.549894585744	0.585203313419	0.693613545428	0.578491081727	0.570900783737	0.584945965351	0.605748826492	0.566932280834	0.56723168669	0.585256964313	0.577301551435	0.557601854634	0.592914893781	0.547544943765	0.583821805603	0.577342021541
CS.006	0.518542852975	0.557381035231	0.563336891759	0.596801877806	0.575952781726	0.571442442046	0.520848834931	0.654592287303	0.531452759724	0.545936640922	0.487759724562	0.583661209211	0.526456701981	0.594400664893	0.535174458787	0.641517996123	0.60497995947	0.574501453609	0.736359631415	0.707935499757	0.644129980083	0.606663218359	0.624524653106	0.70039498185	0.619005589345	0.560013953013	0.6273409241	0.611950861092	0.528771794391	0.575597358381	0.651962485447	0.668878410664	0.552270072725	0.661161928436	0.533356395516	0.6874318974	0.61775155275	0.649635314488	0.570763700771	0.543559822921	0.721713764458	0.678270762194	0.626284627999	0.648716889893	0.581846257293	0.675199618472	0.662868476298	0.657764459985	0.616018630169	0.627724532416	0.62157459477	0.709675634634	0.639012116758	0.639143118872	0.694203702849	0.620867466392	0.681501857173	0.566046980153	0.650841558098	0.634182082649	0.562883660281	0.557433717268	0.560913248782	0.613259702746	0.598013100023	0.581625175145	0.509423921657	0.654362883973	0.550783977396	0.514621812834	0.581592174562	0.559698771021	0.592002092651	0.699795014433	0.534128659791	0.589567273816	0.550624491796	0.52818975186	0.562194003047	0.518894157398	0.57237364689	0.557739150869	0.496624131014	0.539711852127	0.495433878696	0.51600078087	0.547318606015	0.533158511479	0.539039694076	0.583063988004	0.517932512868	0.578346756674	0.524310390615	0.544311436463	0.522870501659	0.526166124324	0.516284221975	0.541541591361	0.565277399246	0.630196624937	0.585844137117	0.509888646348	0.52576598351	0.56111377072	0	0.632948808451	0.541665121454	0.619248198856	0.649616743817	0.569986645564	0.626067202241	0.630147475839	0.734890555329	0.550564936299	0.522820508863	0.61419483251	0.697966812607	0.618111025061	0.566254305146	0.624825268243	0.535251787084	0.57606559044	0.57586426007	0.522878808736	0.588027690073	0.614312916979	0.675232549431	0.58829171822	0.614741690605	0.632663431088	0.717102830365	0.522335551275	0.579613564799	0.732727968465	0.58737300585	0.637193580506	0.594207707827	0.651894851705	0.704081200882	0.570973184452	0.645345648825	0.6495080316	0.638897890515	0.593215143529	0.5880394481	0.530517405164	0.550587793257	0.589099285816	0.532664673037	0.511671297965	0.61155537866	0.550329470976	0.532336957651	0.551738581772	0.683429970779	0.528935655201	0.522223109445	0.548364152211	0.561799469442	0.508345526925	0.509111036657	0.491420874334	0.522458239692	0.518414725094	0.534737818807	0.518952381733	0.537401230267	0.545157453033
CS.234	0.682010669294	0.617126788332	0.662717663123	0.684654596021	0.703497222239	0.604519440144	0.65302217346	0.641087463008	0.683487327672	0.664406886692	0.659147809003	0.630056563455	0.676327871453	0.683728532733	0.647998973842	0.613502264297	0.622720601379	0.631793120437	0.625467626143	0.614832943322	0.650821967355	0.618530354741	0.651217321329	0.606925123811	0.643992268107	0.668937945061	0.597535918284	0.610296524218	0.594543019369	0.642281401172	0.629097873444	0.629922530722	0.673714865353	0.584286393707	0.611421230764	0.698929439064	0.642693877027	0.614180502706	0.617634010591	0.607973628814	0.639263816486	0.617147176725	0.58666375872	0.627573534289	0.635500760833	0.648224668609	0.633097606536	0.662390397411	0.592840811971	0.617462494761	0.630387338725	0.627829402315	0.607189209394	0.652171320156	0.611915452554	0.615535230703	0.66748923825	0.647435036253	0.618044158908	0.571252472252	0.629114462085	0.664525489858	0.661755768384	0.614404369289	0.658261517133	0.644676232214	0.653729125387	0.588227116875	0.643880136522	0.671273413564	0.688869815253	0.66398398075	0.636374117758	0.636341595635	0.677199959674	0.698224377257	0.708422389943	0.661241242037	0.686873941889	0.68173435226	0.64647068555	0.663616875088	0.681599545317	0.703892846796	0.633904513602	0.667077075323	0.683024853299	0.660657855394	0.66422808367	0.690048780859	0.637680785788	0.692068642558	0.658311816413	0.70004561016	0.641212269001	0.632436246897	0.631162987013	0.647781809679	0.573135556973	0.585553402817	0.648117979284	0.686580584626	0.690292524665	0.670990395208	0.632948808451	0	0.651258651136	0.584751444815	0.648424659715	0.601974619781	0.571345788104	0.632952412317	0.653072858803	0.580911177415	0.647506254559	0.627207358842	0.629512629347	0.61460962437	0.62316114291	0.637754732722	0.626820517896	0.595234853939	0.598001535251	0.66465210614	0.60904688394	0.621502121878	0.596773414129	0.604291061746	0.61241244956	0.606502570521	0.637176227794	0.632842739149	0.636283574879	0.629046255185	0.636146125607	0.640165130033	0.609296919014	0.645317861773	0.607004261122	0.631792096823	0.609139085964	0.659486710796	0.602385633022	0.578973424703	0.64982260203	0.661768967318	0.679769830637	0.65661907491	0.692697910872	0.676311360205	0.59180703044	0.648703892063	0.66340966967	0.682554290051	0.630786448424	0.673823671737	0.672392778238	0.669144888197	0.660826268098	0.687235114415	0.636152482797	0.652002131526	0.632160065745	0.6660239735	0.694556160646	0.691829528998	0.705273808923	0.693845722789
CS.191	0.506338221322	0.631430462489	0.607204656575	0.568820669202	0.513244981343	0.582270117282	0.465067461317	0.650828317329	0.453381868126	0.611059122742	0.518547857749	0.570635089423	0.573607992188	0.617502763693	0.557109578181	0.659684084043	0.614846313622	0.604306043413	0.759130789924	0.741988755689	0.655600901566	0.567948315559	0.619996356084	0.756393192619	0.696949648723	0.56263320743	0.671398245596	0.649515335538	0.611025095912	0.454024569759	0.68718342876	0.709349114333	0.49048960525	0.681135460457	0.545913440368	0.706086244032	0.644080648742	0.66673928314	0.614566463732	0.475290633742	0.766027488832	0.700635075904	0.653087778886	0.660418113593	0.593973392311	0.687434927191	0.690899924708	0.676699581333	0.654418359546	0.630772833046	0.614693838158	0.729467153899	0.642444952299	0.669887129686	0.699352124665	0.612583758546	0.669062875787	0.617765559979	0.627031311879	0.636381137758	0.54009736177	0.605073874006	0.543764382955	0.623919896628	0.576838859013	0.518813839005	0.497196299837	0.678721174916	0.497884816632	0.500408296699	0.58494140684	0.506922377887	0.603274744385	0.721899718831	0.485347391314	0.57245783802	0.520000146443	0.553154220904	0.504890481702	0.489572267895	0.561282867797	0.530683569516	0.501980850318	0.490265255388	0.523620221362	0.504181971127	0.509098024344	0.531712445702	0.533606483703	0.529347594431	0.559350379752	0.657614869921	0.483662375418	0.579726218916	0.52436491501	0.563089756597	0.55029412281	0.555861796004	0.651023522158	0.687331337668	0.641525424279	0.539106391878	0.531216853455	0.592499216062	0.541665121454	0.651258651136	0	0.647720410654	0.733936540822	0.565021212901	0.661470039651	0.596246862162	0.736768464347	0.589384472754	0.506891134192	0.580426585206	0.75880492753	0.641500103746	0.626800558273	0.633318721977	0.598125835898	0.646057475922	0.639587296604	0.501157129243	0.575854855898	0.66251249141	0.731790324752	0.648256048895	0.637917556477	0.654894935313	0.738685336084	0.490733488421	0.58532014135	0.775632796519	0.612220223104	0.635257467571	0.606584241099	0.644673122986	0.715808972509	0.550794935444	0.649103754241	0.645399951702	0.656085150686	0.62480481718	0.549148422116	0.49119889026	0.462552545587	0.549296315067	0.48851336273	0.545106766618	0.645515813719	0.549759968758	0.523276374299	0.540628555388	0.707445658279	0.446595618219	0.475393534739	0.458424582876	0.53054874704	0.483591605807	0.497756421351	0.519539664628	0.502297989066	0.469025141055	0.514145204278	0.487461425536	0.489929223649	0.524999233606
CS.330	0.660489147477	0.573137506161	0.64189604126	0.667443372266	0.674630702152	0.527913320837	0.649369965026	0.621569613263	0.648801258917	0.633660265946	0.655895096851	0.622300913181	0.632380180759	0.672515300491	0.637439355254	0.525492893613	0.564350404421	0.543380357182	0.65932172701	0.631663209814	0.647119111109	0.570410392026	0.560979619115	0.640918613921	0.650472241826	0.671497206279	0.635221773286	0.561174006328	0.592916300427	0.573982401546	0.619807361783	0.536639431001	0.593222860585	0.526566723096	0.612480636623	0.669324022557	0.58897365736	0.541469347354	0.571931759583	0.542229347467	0.62981924014	0.595429101978	0.491788355463	0.545409482597	0.531760897426	0.551029778468	0.527684280409	0.589061651835	0.50629572087	0.513549584173	0.546381125882	0.55648835263	0.512468933123	0.514521481768	0.5771134339	0.584624627765	0.572271394369	0.574040822761	0.522409691804	0.501939845153	0.584053487862	0.629786657236	0.591468923835	0.569584708606	0.662658037837	0.581577436339	0.639870192744	0.533731076683	0.625068651158	0.599201385484	0.584502496952	0.624284388389	0.625039436163	0.683373194713	0.622970200506	0.662573163223	0.662287016089	0.600787101721	0.641274786617	0.644355350079	0.657444381272	0.647554915618	0.62162881658	0.64394686452	0.601716754985	0.645909323853	0.670772179379	0.595047568278	0.656970994297	0.65870197713	0.59998222869	0.667244727396	0.614258045012	0.687431022466	0.595379601934	0.61917004706	0.636044949712	0.630720477007	0.574351001032	0.641177829937	0.585337591198	0.659869650578	0.653566164397	0.608653987795	0.619248198856	0.584751444815	0.647720410654	0	0.671653278109	0.520933470643	0.52910012069	0.565374384859	0.640136671988	0.547502535044	0.618207887314	0.60371960197	0.631522721265	0.59107538897	0.606780135871	0.580937863094	0.57770647847	0.580611585908	0.606779019947	0.623714316166	0.528383127254	0.552373750501	0.589132643462	0.611424715078	0.60946815492	0.495905359764	0.582839970869	0.580081226834	0.49532623805	0.6291432157	0.600063879399	0.555907938707	0.517071692742	0.529711223267	0.597018320862	0.558217547418	0.530740470137	0.621381056573	0.555022380632	0.481746397596	0.571782969593	0.608088559587	0.639404793713	0.598041156493	0.632011711297	0.603869584262	0.538083233927	0.640520753202	0.620787443335	0.647624625244	0.612003211538	0.651387133511	0.650239091403	0.621304302596	0.639667653546	0.649108823828	0.624055136571	0.647632874999	0.614983728854	0.618697625845	0.641805712251	0.637915141134	0.680946586597	0.651654691347
