CS.028	L.036.M1	CS.037	CS.172	L.002.M1	CS.263	CS.022	CS.357	L.008.M1	CS.002	CS.176	CS.007	CS.277	CS.009	CS.017	CS.073	CS.360	CS.287	CS.371.1	CS.335	CS.064	CS.065	CS.341	CS.063	CS.373	CS.077	CS.062	CS.186	CS.058	CS.115	CS.224	CS.236	CS.375	CS.126	CS.041	CS.376	CS.378	CS.302	CS.213	CS.374	CS.205	CS.380	CS.125	CS.203	CS.282	CS.386	CS.268	CS.178	CS.385	CS.129	CS.254	CS.372	CS.323	CS.182	CS.369	CS.166	CS.181	CS.256	CS.349	CS.148	T.CS.056	TFS.024	T.CS.035	T.CS.012	T.CS.041	T.CS.048	T.CS.050	T.CS.040	T.CS.024	T.CS.029	T.CS.071	T.CS.004	T.CS.019	T.CS.052	T.CS.042	T.CS.167	T.CS.104	T.CS.160	T.CS.097	T.CS.125	T.CS.091	T.CS.180	T.CS.131	T.CS.144	T.CS.105	T.CS.117	T.CS.102	T.CS.122	T.CS.118	T.CS.116	CS.241	CS.246	CS.088	CS.085	L.034.M1	CS.242	CS.237	CS.356	CS.103	CS.006	CS.087	CS.082	CS.238	CS.015	L.024.M1	CS.078	CS.228	CS.304	CS.347.0	CS.151	CS.363	CS.164	CS.330	CS.191	CS.187	CS.150	CS.358	CS.364	CS.044	CS.189	CS.285	CS.223	CS.319	CS.080	CS.322	CS.158	CS.112	CS.152	CS.318	CS.339	CS.202	CS.320	CS.343	CS.227	CS.163	CS.262	CS.270	CS.255	CS.326	CS.370	CS.145	CS.253	CS.390	CS.393	TFS.025	T.CS.045	T.CS.064	T.CS.049	TFS.022	T.CS.036	T.CS.008	T.CS.055	T.CS.061	TFS.021	T.CS.026	T.CS.043	T.CS.066	T.CS.031	TFS.020	T.CS.141	T.CS.166	T.CS.158	T.CS.152	T.CS.095	T.CS.157	T.CS.109	T.CS.151	T.CS.142
T.CS.144	0.561056760374	0.4856360988	0.682677610228	0.60146445082	0.674820468269	0.556883017543	0.660860085571	0.473977631812	0.66307806395	0.60963653995	0.615062480201	0.526810003757	0.536700059945	0.67049653925	0.561086630669	0.67246225778	0.619273373096	0.635566392504	0.60116409471	0.771261808464	0.616507533445	0.612530716765	0.667728698164	0.739927726469	0.619219768666	0.596810500662	0.551684119606	0.569124783044	0.643306487681	0.704161682666	0.765479048186	0.718882441013	0.636632409449	0.537143081562	0.690187024388	0.672820463217	0.710659356592	0.731344640055	0.692354130458	0.677983202867	0.699781121888	0.52111911938	0.664194086682	0.538652715767	0.695821005917	0.705442787343	0.689912818529	0.596336803852	0.664539456719	0.613416321164	0.679075894288	0.638783315323	0.649690220589	0.60911536464	0.759232181763	0.692887341528	0.656819550844	0.651498288513	0.641156935332	0.682451612694	0.642716134408	0.558645663303	0.52830724821	0.691236625198	0.555613565269	0.513621888479	0.607596643267	0.487533105532	0.573019903263	0.636635230531	0.516611623309	0.571889855408	0.633837748198	0.661308797895	0.486986858764	0.447024636295	0.470151495702	0.513608034437	0.446215029292	0.527499153969	0.437564162713	0.568422643043	0.475976981916	0	0.606669688876	0.49577882419	0.525530730472	0.480830979983	0.558669233905	0.575393709097	0.505508748484	0.51967779222	0.640114837881	0.579642477372	0.533063797656	0.491312151258	0.684590878146	0.696551890802	0.588534061252	0.539711852127	0.586936628089	0.581409359792	0.567319444678	0.541902963427	0.537225667212	0.582820506749	0.648834956479	0.717948338476	0.728445594369	0.608378201491	0.67619376676	0.759899065844	0.64394686452	0.490265255388	0.64584114819	0.608728341384	0.772277539185	0.74076681516	0.539503397147	0.688868321424	0.75015759214	0.662042297707	0.654916113682	0.640093682549	0.694130538651	0.673368860085	0.668662170352	0.540668892343	0.668899899406	0.657905641125	0.663145923623	0.601538452598	0.671354633143	0.79725714029	0.683985503157	0.678696756091	0.66831154309	0.628177081602	0.631383269773	0.660399513664	0.59479740143	0.769996652179	0.668735143719	0.679889589342	0.569393051831	0.57097665211	0.511914050145	0.658578232036	0.477866076308	0.563568915717	0.587892458288	0.510407735142	0.579329611381	0.587019958697	0.734228071767	0.499557823583	0.489812766455	0.530310649196	0.491353543833	0.493339833239	0.497118600175	0.478461505232	0.512025872413	0.44442395578	0.514286560924	0.461560924302	0.445082201299	0.484888787448
T.CS.105	0.538445849333	0.636232758936	0.698814321486	0.619897024068	0.669518862014	0.570158929978	0.650396170336	0.622704670422	0.708202528983	0.599859870905	0.658493673336	0.634395334431	0.594003843722	0.686530064668	0.644213290798	0.631457412185	0.685521056769	0.659250067334	0.720165434843	0.79846264632	0.596613046795	0.690626963948	0.723196600848	0.677880730387	0.643223645053	0.628813430819	0.60468156604	0.531971809158	0.612697973054	0.647549518214	0.786220316174	0.681222105717	0.709638584052	0.6349518106	0.686983959113	0.704017813547	0.707344692574	0.762101350742	0.728174476862	0.699952110976	0.755356047253	0.630798671619	0.709860610274	0.661316217193	0.722310391537	0.716792024729	0.673173470344	0.660271596994	0.654731107912	0.633124066314	0.693328681498	0.678624867871	0.668145404385	0.629940215729	0.753423727992	0.704010671334	0.664846545709	0.708905530016	0.664600553913	0.732673586845	0.684760711081	0.669802525986	0.63119436897	0.756095986022	0.63995745113	0.625741942491	0.647018725167	0.57277299955	0.631684661884	0.620975323951	0.636626578323	0.677103644132	0.67486506823	0.672055114346	0.571447982096	0.602265213035	0.542073588335	0.519029425939	0.570602503076	0.629654310184	0.572419320083	0.538524391709	0.580256470818	0.606669688876	0	0.576930450336	0.611916769089	0.570898888074	0.631594670339	0.594951550554	0.598696997186	0.572210035272	0.723355936026	0.539444453041	0.649991377241	0.544613888065	0.640524400104	0.726472817921	0.589798891973	0.611188106974	0.66420511264	0.530993853676	0.622463913947	0.654010730076	0.65353538774	0.689183232776	0.629075917778	0.719816133295	0.727538474054	0.64307808839	0.693753842355	0.705088988895	0.696657295247	0.600116544879	0.662393004117	0.570706821287	0.797442375967	0.736326361577	0.63942827718	0.638930040455	0.737084823761	0.707662443626	0.719194514008	0.633624992881	0.740380599018	0.648590690724	0.653047960558	0.595403833874	0.705110596021	0.71930084415	0.710152958642	0.665862890192	0.707758425092	0.810865265756	0.65118265902	0.725485446567	0.709560802203	0.628239099925	0.649322415585	0.697689125975	0.664109100724	0.744568912863	0.700081006796	0.698309588078	0.699564763153	0.669654008642	0.618567397511	0.697070684112	0.558455809512	0.533501078403	0.72271878048	0.633224857417	0.694208051053	0.679407169472	0.747928949673	0.662143765291	0.581139495197	0.636438179417	0.560267994699	0.676357913248	0.605278701111	0.581095607852	0.603385349347	0.573804807304	0.613176624033	0.562028790603	0.643981643365	0.689481675857
T.CS.117	0.542582871049	0.534684236737	0.69050840889	0.572557017275	0.640154078605	0.519736547433	0.635760412155	0.488528542207	0.64419997621	0.614303380049	0.609300147779	0.502038645566	0.526899387482	0.650737469513	0.578331215081	0.639076364197	0.626960624384	0.6190418782	0.581417300985	0.766170619129	0.612230215363	0.614606763219	0.658923484974	0.696910366075	0.588731554155	0.592012693423	0.528498447055	0.536585762771	0.615708219349	0.692469684056	0.73062311565	0.708785302567	0.604265828223	0.516988089846	0.67888989674	0.647692602658	0.679702165218	0.713171796838	0.670461464675	0.651167063493	0.677995292195	0.532676105516	0.62052846534	0.528148108147	0.662523453554	0.684270381875	0.673311930078	0.597022155918	0.629428744022	0.584061278632	0.643768201952	0.621826771392	0.614009707294	0.577804406844	0.744061507884	0.679488456872	0.609453079064	0.622206130367	0.635947785207	0.667491332003	0.631355811044	0.550508682649	0.511355730878	0.646108508273	0.537883598822	0.551360398679	0.586482519464	0.50487613931	0.564898871971	0.618713264075	0.530862036191	0.546944418193	0.613083597522	0.636404391946	0.49877908048	0.451477090973	0.481723312038	0.472711657731	0.484389968866	0.500282531847	0.464477797427	0.56005704183	0.490598812319	0.49577882419	0.576930450336	0	0.478217598862	0.496129136384	0.540724185787	0.554642312437	0.512507414773	0.479101945825	0.647035887104	0.554670157828	0.561471261333	0.503231969064	0.654855552558	0.675014791234	0.58521113443	0.518165314241	0.60774957969	0.55736407609	0.548772035206	0.565742475259	0.524109451973	0.567564580291	0.648175928022	0.689526922976	0.696297374268	0.603366022859	0.637360854987	0.733250468618	0.60559874738	0.519026295169	0.58176224994	0.562610212815	0.744883567428	0.71252542334	0.556694528449	0.608839042564	0.720034394704	0.635747602845	0.640565935408	0.597001505139	0.669733579748	0.655607908466	0.659873688438	0.514465256018	0.630864920181	0.632485068693	0.637917478627	0.55931378831	0.626938316043	0.774481704691	0.654454536177	0.651926813444	0.642378151259	0.580431289861	0.567295939911	0.661966676985	0.547196222038	0.725821328931	0.634736720981	0.674448971262	0.554467994202	0.556992886579	0.513586945048	0.62702079309	0.4931125069	0.554396978883	0.589451455997	0.520081791039	0.585336329693	0.564289895639	0.720725122244	0.542168037911	0.490085140503	0.532862182706	0.494203474592	0.535715507073	0.483014942141	0.446103561072	0.512629447717	0.483462684994	0.502649773207	0.451435594818	0.45967084656	0.535949670328
T.CS.102	0.589990876857	0.571363890131	0.720684092707	0.595589263429	0.665751645001	0.552693666709	0.678626121852	0.471466587535	0.692433493823	0.662828552392	0.639011481724	0.518897646419	0.593312287071	0.69466054894	0.566647259221	0.670838651473	0.673438799949	0.674353425496	0.625922319633	0.778189778856	0.643363241757	0.645724840199	0.704097503551	0.734268064473	0.641495049701	0.585649704067	0.565976023971	0.535558503438	0.645868548457	0.717045306677	0.757429468741	0.743098557676	0.651750005601	0.561076596796	0.715088646962	0.687053509342	0.707918506617	0.746190464362	0.700524498945	0.680656337171	0.718126214694	0.572037102205	0.669286774112	0.543937831749	0.711572622826	0.717849377182	0.702635789697	0.63934651283	0.672214816488	0.614768883831	0.68517569183	0.681908894559	0.671431083664	0.629381731929	0.773398307417	0.727362628279	0.67163683417	0.674837710213	0.674805479385	0.715440207934	0.655286426999	0.583618128384	0.576886651383	0.68409296364	0.575391013693	0.606122075201	0.619954329112	0.517070708987	0.596354043466	0.651472385857	0.582689795753	0.606903373706	0.64700485259	0.695112056604	0.526305094832	0.476341187722	0.479457209817	0.515451906231	0.516771955664	0.537116342866	0.458386101954	0.583089418733	0.501133816979	0.525530730472	0.611916769089	0.478217598862	0	0.525425450984	0.601553102785	0.60400775728	0.518071690017	0.549107339885	0.656432434862	0.602307574333	0.579809828597	0.527458541001	0.696039766328	0.704069791737	0.573318527238	0.543400737295	0.597938155572	0.603588359619	0.569154580845	0.556109081232	0.483516181257	0.594303377979	0.670358743498	0.7047698997	0.709838299682	0.66095869556	0.693179725623	0.765891000676	0.664770855323	0.534700770628	0.649071796651	0.616884844579	0.779523206495	0.751119744364	0.573100369852	0.653450520528	0.761833828924	0.696207017033	0.688533155172	0.637422358385	0.710615072006	0.697463854898	0.686960705825	0.551614999923	0.68994398655	0.665885177013	0.67189647168	0.619158057204	0.672855326743	0.792381553621	0.689035974006	0.68938350948	0.679611320334	0.631964456711	0.634360992794	0.698776293319	0.597745321291	0.749424145176	0.69374388619	0.701212399306	0.587173526015	0.568322327381	0.526102773084	0.681520397137	0.511184597532	0.561634824625	0.624698062384	0.536866746379	0.63437866596	0.574950455711	0.724423025956	0.568346815373	0.485221249494	0.560219725933	0.503039061366	0.520321087468	0.516609777453	0.491596429436	0.525188436356	0.482228638106	0.538713775823	0.454597035461	0.493787424452	0.542281797644
T.CS.122	0.552108535377	0.513645936075	0.685994773352	0.587034774798	0.645761674494	0.51874523211	0.63642308433	0.443273081905	0.640389302925	0.620814921781	0.545728749026	0.52086816548	0.516924349065	0.645923813437	0.598218532155	0.664921469127	0.606367682044	0.597905422045	0.576767475458	0.735651467553	0.575339504071	0.561888405371	0.62849865651	0.693920392466	0.554620321278	0.530960422502	0.522666627709	0.582702007857	0.594695693563	0.678157038207	0.751745691602	0.704159737486	0.571634533873	0.467074838112	0.655409231843	0.626560750363	0.695609366934	0.689968240506	0.659358968267	0.625358778664	0.661323414167	0.487114979676	0.618633582687	0.501208586677	0.654629054136	0.703818646921	0.659705088255	0.556126446042	0.592894653071	0.597596940879	0.602908536487	0.59502718115	0.562683058589	0.533725212076	0.732242901425	0.663440895204	0.609265839902	0.639407578384	0.58709402089	0.679041884569	0.643874228376	0.51397369348	0.481048350994	0.644477029074	0.512836175628	0.526516818182	0.592535673299	0.47488877218	0.501587093108	0.585494093204	0.454981582135	0.508465431723	0.600148540952	0.609631855668	0.421029962544	0.473018643148	0.461782461218	0.483594094214	0.467829089132	0.473398573926	0.457835546235	0.546722288952	0.415179730368	0.480830979983	0.570898888074	0.496129136384	0.525425450984	0	0.500162459078	0.576832996978	0.532009724057	0.466657390846	0.66941903212	0.553787963547	0.572664199338	0.320868865842	0.64770317978	0.664558578005	0.597499835427	0.530934021086	0.588951197599	0.529391543143	0.580667973151	0.614088130714	0.560024702186	0.596189403837	0.623013902997	0.698491050294	0.683698580401	0.5486202237	0.622144840321	0.73700348251	0.607069854396	0.469534286204	0.58162809369	0.564306990228	0.74461244959	0.700161893827	0.527071216076	0.626176238605	0.722179705955	0.617795508698	0.608178446688	0.592398323331	0.653163299909	0.655699279167	0.65751566361	0.451866435979	0.616253904318	0.615684551416	0.645301431697	0.565135841658	0.613097230932	0.768791372216	0.645845533049	0.637565349899	0.623328087355	0.56540739537	0.573009343898	0.609240771475	0.515219677449	0.728293780161	0.630659766632	0.667551617808	0.508823240135	0.551699352814	0.49006654631	0.603183948673	0.419446567243	0.550200655884	0.540438609859	0.524403319098	0.527130823917	0.566492755785	0.703257477205	0.487778873934	0.49069234761	0.506431532538	0.421591268429	0.557214278489	0.430553878972	0.380067975616	0.457629863293	0.488690975721	0.533892500439	0.453006498728	0.489931676194	0.537700039008
T.CS.118	0.565284077351	0.54085574247	0.607911572189	0.601691080304	0.598090230991	0.558736657926	0.596028357666	0.565967956961	0.558585537163	0.611666371902	0.587439817382	0.559341243751	0.500809656953	0.572328252581	0.613598816377	0.664939134285	0.512306023199	0.543564469588	0.578593991293	0.659426902573	0.612706492845	0.546217712939	0.523107564047	0.656335874949	0.477280197577	0.58233513098	0.582082887975	0.598220971136	0.553541287128	0.633939563749	0.703006233952	0.696252575668	0.599786775056	0.48644020765	0.627717209893	0.53560738665	0.672217456323	0.635833032453	0.587729553913	0.587110326355	0.591051852355	0.504501833034	0.527050653253	0.594437221586	0.593651677225	0.649500635555	0.631552770121	0.579948614876	0.555760959788	0.565369278259	0.545073128244	0.543384764256	0.51131006603	0.449156319727	0.664868454792	0.585310628098	0.547071020783	0.559424159048	0.529019476554	0.620970585927	0.663918693005	0.545397305844	0.512116666383	0.6535282203	0.521886176462	0.524892220171	0.594130996349	0.548275685298	0.500503142418	0.59237832549	0.533662812909	0.480214536217	0.612853975741	0.528940228864	0.545874945411	0.533291182026	0.576461973586	0.546100595074	0.562711353273	0.495867969161	0.526640977687	0.618903785708	0.530430822286	0.558669233905	0.631594670339	0.540724185787	0.601553102785	0.500162459078	0	0.610498429256	0.598870296873	0.552381320138	0.690446788629	0.548066920291	0.565564060571	0.518559216077	0.61066097921	0.652976437665	0.611863195566	0.56679752152	0.635480132643	0.577574875397	0.575849983578	0.654779682489	0.610654729373	0.615823443011	0.629649471763	0.695596853936	0.627256718915	0.590169177842	0.531544119617	0.718198238691	0.553078595361	0.569182226298	0.524838742883	0.535613390858	0.67388055109	0.635508766722	0.560705679232	0.574576657758	0.655388782664	0.551824031737	0.530137722553	0.591774692826	0.588361812389	0.623391743888	0.615546934675	0.512416624355	0.528579777499	0.624459529043	0.647858000317	0.49295871995	0.565375392827	0.729159797218	0.631567383863	0.531737627732	0.559888262316	0.513723991299	0.517176360101	0.556131549449	0.517556859146	0.67744177666	0.56755389311	0.668216347143	0.519283121733	0.5407555043	0.501735693036	0.521619882486	0.538490892449	0.576556805284	0.551956104165	0.551171931349	0.520660754865	0.578446150165	0.615807152323	0.574079500024	0.572695873294	0.536635477369	0.52654139555	0.594612981152	0.523418190199	0.537126715927	0.511564238886	0.568951751357	0.58047091862	0.540561961977	0.544624310394	0.58702402269
T.CS.116	0.565499727259	0.58513067109	0.648763189826	0.544550217425	0.660378990611	0.538898899069	0.609651578809	0.567203820764	0.630541637534	0.545390587819	0.623052739923	0.580124074895	0.583240607954	0.62612331274	0.576336574316	0.562691022531	0.64229003313	0.624522280357	0.615827761985	0.739774407347	0.564123012917	0.623384167351	0.685711182846	0.618958175106	0.607740916047	0.592773301945	0.557713402091	0.547249306735	0.5706854326	0.631907835338	0.70660840918	0.653292955289	0.599417417435	0.587748137574	0.631462079251	0.654124747377	0.625035049658	0.708148820272	0.622843265436	0.649358060389	0.684363404205	0.619473092272	0.650532420552	0.605681867858	0.670078019541	0.65008816669	0.641369162859	0.633195589944	0.645424352959	0.57633437232	0.665541133117	0.64641823019	0.639637695024	0.605958596562	0.688260485223	0.682360549464	0.632981593832	0.637135764873	0.640775272967	0.662908480029	0.58673047936	0.595659957374	0.562427705952	0.668940339828	0.569253286018	0.5647873599	0.526344750171	0.555944241629	0.592876555968	0.558140312034	0.592605972687	0.60815384185	0.579671513911	0.656530939995	0.570204352517	0.581967161818	0.579340740345	0.604005340944	0.591031039395	0.580695474118	0.592479655172	0.501231411441	0.577282314976	0.575393709097	0.594951550554	0.554642312437	0.60400775728	0.576832996978	0.610498429256	0	0.573073872374	0.541383619583	0.645066691911	0.545682921824	0.575188723812	0.548257211481	0.577800151177	0.681631899165	0.581454457779	0.547117826621	0.569504703409	0.56633006107	0.550475655341	0.589569762945	0.61508026139	0.624505710358	0.557795001036	0.654684099243	0.673992409979	0.602737037288	0.655146616727	0.654884028935	0.635136090569	0.591054762067	0.612815762089	0.559659372976	0.740731928207	0.681666134308	0.570083527489	0.629660176095	0.691974501204	0.646912780552	0.629054111687	0.587476534524	0.68207048988	0.574008394392	0.595735244445	0.602624729717	0.642925316614	0.631360396625	0.629378717639	0.611697489282	0.640716344708	0.751936644225	0.584176540142	0.658413980652	0.66203446932	0.602148577977	0.608677216326	0.661013583709	0.618351458494	0.697188083201	0.634042257476	0.640562762894	0.617195708802	0.598272825584	0.566988776761	0.649783502932	0.625932082044	0.547638712911	0.628978809991	0.592028065956	0.608599089151	0.61979737101	0.726935608729	0.597735801679	0.59314221138	0.567638199731	0.607478290153	0.618269563501	0.571476020452	0.565213435843	0.568301535822	0.604103864765	0.555925972623	0.591946071138	0.589347870382	0.623606009869
CS.241	0.531343414408	0.564649793596	0.683189794636	0.576781465056	0.654705589318	0.557585171366	0.645448233253	0.498846463687	0.683103985407	0.591141933146	0.602472060663	0.479225241861	0.546963327716	0.659568435171	0.527692841086	0.61384812436	0.645552224484	0.650789103459	0.623515415218	0.785837359994	0.592915396203	0.615070952041	0.686797775669	0.70372356074	0.623579195307	0.551629289328	0.514733141087	0.567070963956	0.622378588082	0.685003782223	0.758455643178	0.689210778227	0.650305449928	0.559699088986	0.67480094951	0.679263436708	0.705114222158	0.747129954757	0.685010158113	0.678434053414	0.712103837966	0.544644489164	0.686050848466	0.545474378067	0.709418809854	0.715837000216	0.717292207592	0.624359700957	0.671986334738	0.635032846655	0.686856313931	0.656278051574	0.658772828643	0.617623643221	0.753994072594	0.701494711344	0.653463463508	0.674305606931	0.664188636155	0.719060302101	0.623416773943	0.588633232173	0.560688864218	0.70545994986	0.579205649486	0.558427102724	0.606813993195	0.491382067965	0.577501320974	0.632836446591	0.566527538087	0.613063671794	0.644630521973	0.672842439844	0.528488997553	0.529611945289	0.498610256549	0.524659638409	0.527295112401	0.577105164772	0.492322855626	0.580016269363	0.536056537525	0.505508748484	0.598696997186	0.512507414773	0.518071690017	0.532009724057	0.598870296873	0.573073872374	0	0.536851562272	0.632097949787	0.566826481818	0.569463322822	0.54075230249	0.663980884564	0.692598543573	0.532321773013	0.52576598351	0.612653412663	0.568864913874	0.516304836312	0.532168618998	0.562977205597	0.556567323563	0.633137763943	0.705632856837	0.685664967701	0.603324025556	0.691808364642	0.729628085043	0.653566164397	0.531216853455	0.637810292703	0.610997367281	0.773360540057	0.74120606187	0.548773467306	0.659584921606	0.731939252438	0.674777624725	0.671079997262	0.600541958842	0.719887109394	0.652181098343	0.652589699919	0.541681025436	0.680638550333	0.669340640047	0.653583880084	0.620123160042	0.680811775233	0.786673772823	0.669450132728	0.685063361321	0.687674781183	0.648570563105	0.640337280107	0.666687539057	0.597371569248	0.757337232197	0.666327595007	0.683954048233	0.611786849934	0.568987827177	0.509025895558	0.68826673223	0.519846169143	0.574387459375	0.615823950269	0.533742341333	0.60004385748	0.573700058716	0.745197878786	0.567221708734	0.515638485679	0.548067507547	0.514405642519	0.561193168351	0.534541364968	0.50202460153	0.536823930577	0.506803424995	0.571797292763	0.493958864345	0.527448721327	0.590713785732
CS.246	0.532958776384	0.548666032605	0.67067032035	0.559991396246	0.658057015255	0.512998696615	0.62066330419	0.50826434403	0.633592434403	0.570775162882	0.555432931245	0.519934664006	0.527957093835	0.634799909827	0.604361680555	0.635513675193	0.602270877407	0.602788399202	0.567595217772	0.734278187512	0.590602431085	0.583968193604	0.650223315923	0.669535032476	0.561563295459	0.565247736657	0.506366448104	0.539257171735	0.578304549616	0.661605955916	0.732083897088	0.677324515182	0.578646997414	0.51169015511	0.637106535563	0.632717093659	0.662219992538	0.69432900757	0.64111058785	0.642074689029	0.655324317956	0.51134595102	0.595776240129	0.498285767323	0.626927644945	0.673327773324	0.62062423742	0.576825898438	0.589980277762	0.570662547212	0.603994185352	0.605675837031	0.568762162683	0.546470165252	0.699408674984	0.640544866472	0.603911072572	0.617508877496	0.594994773666	0.652403963684	0.625533645358	0.558658254557	0.507161943271	0.63642536687	0.529011997823	0.540599563658	0.574593443775	0.517027829538	0.543929924164	0.576930358549	0.511402814714	0.545753189916	0.551409091828	0.636154020094	0.487813359784	0.512980106784	0.50051878937	0.485795905948	0.510064680997	0.529594341306	0.500174471527	0.504108353246	0.436213694211	0.51967779222	0.572210035272	0.479101945825	0.549107339885	0.466657390846	0.552381320138	0.541383619583	0.536851562272	0	0.651782900718	0.531201460986	0.57496890198	0.469335145052	0.61827093213	0.66029542872	0.567310640921	0.522870501659	0.610377430309	0.520056463451	0.569563126324	0.613714803367	0.565881193368	0.605069369093	0.59696943788	0.662905478243	0.666952687356	0.556971160635	0.622395558967	0.715981083957	0.595379601934	0.52436491501	0.561509602148	0.541277978584	0.722415130416	0.684799001865	0.538820069266	0.604739949994	0.702975943917	0.609478263965	0.597129789453	0.581491698803	0.653618803032	0.628413717467	0.621176728083	0.502148664285	0.611593370608	0.594495462613	0.626499482472	0.562033166425	0.629083079882	0.760871300042	0.60553678192	0.652900958932	0.613192703207	0.55725220635	0.568298148746	0.604537418956	0.533346514736	0.699800134362	0.621487272954	0.632792957534	0.553236152566	0.580143863211	0.518941265971	0.625426922399	0.490460072268	0.557986096538	0.596728206638	0.55971758335	0.556953599804	0.603161319984	0.701425184859	0.551106756679	0.517139308008	0.552290404761	0.520252752092	0.586470668805	0.485630456333	0.444472600841	0.518880102264	0.530238649884	0.538818917102	0.479546152358	0.521210630019	0.58036514071
CS.088	0.658852426738	0.625110446501	0.671657265805	0.602821868557	0.680883638997	0.663433965198	0.611712921903	0.613052949163	0.675500667346	0.673119645485	0.65500374691	0.655171746864	0.632514785632	0.642821720241	0.622786952726	0.56948900753	0.677130257884	0.714564678208	0.610584665058	0.731835845814	0.660393217657	0.643689607363	0.704157544518	0.6838814909	0.669488421561	0.646712377356	0.612381560736	0.69877543203	0.659105341492	0.691958812023	0.735115573726	0.703834570222	0.631769319607	0.676424227253	0.663473409257	0.67073585828	0.659267759821	0.704471703115	0.688973041059	0.696605233474	0.686882474082	0.664723493312	0.686756594805	0.620113953478	0.716795282139	0.695223265525	0.72123739121	0.664583042989	0.72247856248	0.661396451102	0.708066463909	0.717093175144	0.719418264525	0.706710387461	0.735277836749	0.733640437671	0.699227839152	0.717674914849	0.715883439471	0.69915209345	0.602310041438	0.64323233326	0.652471560162	0.68523443654	0.65159297748	0.633439301018	0.643880411651	0.627483103516	0.644693351848	0.677236490271	0.67314367891	0.651520196445	0.676148671579	0.691795689135	0.665208124124	0.627697674882	0.664948623747	0.704684189925	0.655639162938	0.624031921529	0.666679370121	0.666896021572	0.655000797903	0.640114837881	0.723355936026	0.647035887104	0.656432434862	0.66941903212	0.690446788629	0.645066691911	0.632097949787	0.651782900718	0	0.669085767619	0.608215335409	0.642473683326	0.681821448272	0.658938481836	0.649027152934	0.578346756674	0.554428758342	0.682591225749	0.612230549336	0.601308521028	0.619821219327	0.570824754729	0.637661243212	0.703686551027	0.677403196475	0.67995376694	0.691350195284	0.694438780926	0.667244727396	0.657614869921	0.675843233272	0.682715868947	0.735087569518	0.688204550877	0.594078509479	0.693428183785	0.678980451492	0.692342796705	0.687367622862	0.624671800878	0.703874520653	0.640361978171	0.647359651932	0.659208759487	0.692769249083	0.616199413654	0.644043671526	0.68337040237	0.697829603893	0.713585671996	0.636453501839	0.663737346553	0.705484795714	0.700520566625	0.703722089967	0.708183046051	0.671248405084	0.719914271551	0.712144278871	0.694226934844	0.630055527887	0.634032302203	0.629697918661	0.672015431549	0.67211770107	0.657128539784	0.629072774347	0.614568952905	0.648725921076	0.618901395983	0.721438363848	0.624042845741	0.658555846034	0.619065230673	0.667426644291	0.574457743529	0.646471999988	0.649190812456	0.640637335755	0.667010186682	0.60857817643	0.672419147136	0.616975523589	0.572371730525
CS.085	0.464574936739	0.564179708488	0.633490735288	0.515128710231	0.652092154566	0.523452687868	0.592437292746	0.580528172667	0.628212181565	0.504923497184	0.597233423149	0.574315222843	0.554386930833	0.621544069523	0.564123531781	0.591948581229	0.611695791436	0.599998667054	0.629311739044	0.732736934667	0.538483494913	0.621398789077	0.657864244247	0.624085883002	0.569010575585	0.575032615088	0.52969746212	0.535668258488	0.515774283249	0.605063898089	0.749412057838	0.641704017695	0.622706199944	0.551469531556	0.593123932038	0.647831730152	0.667474627777	0.715327021046	0.678357937431	0.644630813152	0.701813797554	0.564858684549	0.645624403038	0.604266209817	0.67583855954	0.686829558388	0.622177503554	0.603968532857	0.62777146602	0.552656058036	0.628918280108	0.633141961481	0.630841432915	0.577539277151	0.687982550193	0.659908417471	0.608664266669	0.635167175188	0.610266740254	0.657871486619	0.617855192085	0.601860499254	0.577398049557	0.709380289762	0.575451153473	0.581193256159	0.59503016719	0.538678217825	0.563900174574	0.573913176444	0.570491233799	0.596013891394	0.607864691708	0.629419437297	0.539113146562	0.559021538857	0.55786464548	0.550122724836	0.565301546322	0.5773645459	0.553052416648	0.548598072891	0.566073371637	0.579642477372	0.539444453041	0.554670157828	0.602307574333	0.553787963547	0.548066920291	0.545682921824	0.566826481818	0.531201460986	0.669085767619	0	0.577758136587	0.528887030626	0.558514065257	0.677014324492	0.517789019008	0.516284221975	0.588680057499	0.469225217818	0.538125822489	0.59932895796	0.586873598823	0.629433293471	0.534759111779	0.672386832741	0.64431077671	0.599458881948	0.640983480507	0.648609536659	0.636044949712	0.55029412281	0.616382524271	0.528381717872	0.74558967963	0.697079167998	0.553381207192	0.603849582264	0.692048594559	0.640465427847	0.647863802343	0.532529811872	0.671441283409	0.541801221483	0.558779751915	0.54397804333	0.64098597681	0.658266216946	0.666144819336	0.58996916083	0.665510672213	0.759281107842	0.578925511198	0.649592292965	0.651799279715	0.576831652599	0.598530393905	0.633364240572	0.611952322351	0.696800373553	0.641499681144	0.642304691409	0.628733303186	0.607916797217	0.546768739646	0.644785533538	0.552334414848	0.50952469803	0.653183868373	0.59096447746	0.608404169696	0.620469147317	0.698128208069	0.596961848875	0.546146793074	0.576076530035	0.540947287512	0.621236966327	0.573765927483	0.543992548579	0.564570191574	0.541812280593	0.585682462104	0.547100100646	0.589717121909	0.632322262269
