CS.101	CS.084	CS.293	CS.010	CS.245	CS.260	CS.002	CS.104	CS.143	CS.035	CS.313	CS.108	CS.021	CS.003	CS.019	CS.064	CS.118	CS.287	CS.056	CS.067	CS.381	CS.137	CS.360	CS.341	CS.063	CS.301	CS.327	CS.122	CS.367	CS.040	CS.302	CS.374	CS.125	CS.203	CS.292	CS.380	CS.232	CS.136	CS.376	CS.213	CS.378	CS.041	CS.128	CS.375	CS.126	CS.323	CS.386	CS.395	CS.389	CS.348	CS.349	CS.177	CS.369	CS.214	CS.254	CS.129	CS.148	CS.359	CS.256	CS.181	T.CS.048	T.CS.069	T.CS.019	T.CS.062	T.CS.072	T.CS.004	TFS.024	T.CS.029	T.CS.067	T.CS.035	T.CS.052	T.CS.012	T.CS.050	T.CS.041	T.CS.034	T.CS.104	T.CS.114	T.CS.132	T.CS.098	T.CS.147	T.CS.167	T.CS.134	T.CS.123	T.CS.124	T.CS.106	T.CS.121	T.CS.117	T.CS.180	T.CS.105	T.CS.119	CS.082	CS.110	CS.356	CS.088	CS.246	L.034.M1	L.024.M1	CS.242	CS.241	CS.006	CS.237	CS.238	CS.103	CS.087	CS.085	CS.228	CS.191	CS.188	CS.338	CS.233	CS.234	CS.358	CS.187	CS.387	CS.150	CS.078	CS.336	CS.363	CS.274	CS.346	CS.112	CS.163	CS.320	CS.321	CS.223	CS.158	CS.227	CS.343	CS.339	CS.319	CS.318	CS.194	CS.080	CS.285	CS.152	CS.390	CS.253	CS.270	CS.370	CS.326	CS.262	CS.393	CS.145	CS.255	T.CS.031	TFS.022	T.CS.064	T.CS.049	TFS.027	T.CS.066	T.CS.043	T.CS.055	T.CS.008	T.CS.026	T.CS.045	T.CS.061	TFS.021	TFS.025	TFS.020	T.CS.109	T.CS.151	T.CS.142	T.CS.095	T.CS.158	T.CS.166	T.CS.157	T.CS.141	T.CS.152
CS.241	0.458854116669	0.566346601495	0.466193310336	0.70799522807	0.580949777652	0.653920030758	0.591141933146	0.523528787625	0.568205575416	0.547564754737	0.507771044761	0.56261165017	0.652187158371	0.534016786797	0.525681999336	0.592915396203	0.580832188532	0.650789103459	0.682545767581	0.744312525361	0.566136011648	0.555839221887	0.645552224484	0.686797775669	0.70372356074	0.619324276426	0.575179121823	0.509502810135	0.761020933507	0.530278641734	0.747129954757	0.678434053414	0.686050848466	0.545474378067	0.561228879212	0.544644489164	0.517100637959	0.657476488346	0.679263436708	0.685010158113	0.705114222158	0.67480094951	0.586886350464	0.650305449928	0.559699088986	0.658772828643	0.715837000216	0.658933797992	0.670188556683	0.623235917098	0.664188636155	0.699492061821	0.753994072594	0.663286903773	0.686856313931	0.635032846655	0.719060302101	0.732936637364	0.674305606931	0.653463463508	0.558427102724	0.591239342778	0.644630521973	0.522610711439	0.563431051019	0.613063671794	0.588633232173	0.632836446591	0.578794852963	0.560688864218	0.672842439844	0.70545994986	0.606813993195	0.579205649486	0.543371453099	0.498610256549	0.573228996265	0.560480072455	0.530030209375	0.481955078116	0.529611945289	0.550614526147	0.526375663379	0.544680621932	0.504619174893	0.54215727856	0.512507414773	0.580016269363	0.598696997186	0.575854368682	0.568864913874	0.650832600056	0.692598543573	0.632097949787	0.536851562272	0.569463322822	0.562977205597	0.54075230249	0	0.52576598351	0.663980884564	0.516304836312	0.532321773013	0.612653412663	0.566826481818	0.633137763943	0.531216853455	0.684429102608	0.657950206096	0.524670295024	0.690292524665	0.773360540057	0.637810292703	0.62875179697	0.610997367281	0.556567323563	0.631230187548	0.691808364642	0.714054680966	0.771157129626	0.652589699919	0.669450132728	0.620123160042	0.521338036756	0.674777624725	0.652181098343	0.786673772823	0.680811775233	0.669340640047	0.671079997262	0.680638550333	0.766123621092	0.600541958842	0.731939252438	0.541681025436	0.666327595007	0.757337232197	0.687674781183	0.666687539057	0.640337280107	0.685063361321	0.683954048233	0.597371569248	0.648570563105	0.548067507547	0.519846169143	0.509025895558	0.68826673223	0.522627378661	0.515638485679	0.567221708734	0.533742341333	0.615823950269	0.745197878786	0.568987827177	0.60004385748	0.573700058716	0.611786849934	0.514405642519	0.493958864345	0.527448721327	0.590713785732	0.506803424995	0.50202460153	0.534541364968	0.571797292763	0.561193168351	0.536823930577
CS.006	0.528977705579	0.555213030262	0.525329367548	0.666550058343	0.535174458787	0.610524266829	0.581377398972	0.511456600884	0.538704225787	0.528613002027	0.546624774453	0.59855774507	0.557381035231	0.530591105965	0.508015395131	0.586524644104	0.548453970069	0.626383022605	0.629714153811	0.707935499757	0.565804929507	0.575597358381	0.624524653106	0.651074068575	0.619005589345	0.606663218359	0.555109299093	0.494387581955	0.704781894666	0.560013953013	0.678270762194	0.648716889893	0.626284627999	0.552270072725	0.585512396762	0.563598625217	0.533356395516	0.570763700771	0.629743842688	0.661161928436	0.651962485447	0.61775155275	0.581846257293	0.58521731296	0.543559822921	0.627724532416	0.694203702849	0.642831643993	0.634182082649	0.620867466392	0.639744692092	0.662868476298	0.704657893614	0.593248801158	0.639012116758	0.566046980153	0.675199618472	0.680561864455	0.639143118872	0.62157459477	0.562883660281	0.581625175145	0.585152803696	0.537552005702	0.577940543354	0.550217111141	0.556873397967	0.592002092651	0.514184349293	0.542723169785	0.642409356177	0.650966880552	0.557433717268	0.559698771021	0.525247509341	0.540653984158	0.56699259595	0.573497813848	0.547318606015	0.548990463153	0.496624131014	0.545422399554	0.524793138601	0.51600078087	0.549356194079	0.57587965561	0.518165314241	0.57237364689	0.611188106974	0.599397127779	0.541541591361	0.585844137117	0.630196624937	0.578346756674	0.522870501659	0.56111377072	0.509888646348	0.524310390615	0.52576598351	0	0.565277399246	0.517932512868	0.526166124324	0.496528750003	0.516284221975	0.566254305146	0.541665121454	0.630147475839	0.624825268243	0.55519583878	0.632948808451	0.726556765734	0.59788796008	0.569986645564	0.550564936299	0.532420863851	0.571022327006	0.644595487	0.626067202241	0.685897000323	0.57606559044	0.57586426007	0.579613564799	0.522878808736	0.62860058578	0.58829171822	0.732727968465	0.616720855959	0.58737300585	0.632663431088	0.623383836132	0.717102830365	0.535251787084	0.675232549431	0.522335551275	0.637193580506	0.704081200882	0.645345648825	0.651894851705	0.593215143529	0.638897890515	0.6495080316	0.570973184452	0.594207707827	0.532336957651	0.550587793257	0.530517405164	0.61155537866	0.532664673037	0.522223109445	0.548364152211	0.511671297965	0.589099285816	0.683429970779	0.561799469442	0.5880394481	0.551738581772	0.54207847671	0.528935655201	0.508345526925	0.518952381733	0.534737818807	0.537401230267	0.518414725094	0.522458239692	0.491420874334	0.545157453033	0.509111036657
CS.237	0.682788076794	0.587137778649	0.687009858282	0.645522176005	0.619858138041	0.601885963987	0.549684550355	0.585713038944	0.592484913242	0.585570085335	0.649306482988	0.638700342033	0.575812929821	0.603032814413	0.610598092493	0.581680206371	0.580586472648	0.589199188499	0.570333856197	0.598376924601	0.626227299057	0.638991077906	0.59630131139	0.588022486297	0.535762165029	0.618224682974	0.632602524501	0.609451720036	0.612583443189	0.648179666094	0.613614255574	0.581999097278	0.590004212973	0.656107750406	0.525762021784	0.65140750255	0.533609731545	0.521341002975	0.592645973556	0.593134191004	0.60265345383	0.562754570555	0.595004371882	0.577805187579	0.615190787875	0.586575632611	0.620883618562	0.587143058393	0.578804861984	0.602913623146	0.601320073618	0.604293371901	0.58792330511	0.572318994149	0.583327803439	0.582666313826	0.584190822838	0.624678554169	0.570379649544	0.579683125058	0.616813166545	0.628528829229	0.594612487663	0.653153766517	0.644690211403	0.627119969835	0.648892597076	0.555545616848	0.635596033874	0.637705580409	0.61766853902	0.658800346396	0.627964991107	0.621861174626	0.653927034147	0.673498800345	0.662385203048	0.685344362792	0.661842994006	0.711145632053	0.663241453451	0.653726634021	0.639267984696	0.635196901682	0.700165871768	0.665311640582	0.654855552558	0.615205257402	0.640524400104	0.650073823221	0.576271597325	0.522532899029	0.644472000506	0.681821448272	0.61827093213	0.624469964051	0.684203445837	0.633551673005	0.663980884564	0.565277399246	0	0.573914313537	0.573088217305	0.608215008425	0.558514065257	0.494946758723	0.651023522158	0.648198682629	0.572295060362	0.569378449141	0.573135556973	0.65024726231	0.568005718447	0.576766765705	0.531454498644	0.643261926849	0.596258962244	0.569385056106	0.595350384608	0.593953970367	0.521679589725	0.501388565908	0.573204817455	0.642885537489	0.557280355987	0.521307405572	0.587151325165	0.564338089379	0.633239860505	0.58584407278	0.559483872429	0.643350312405	0.548038720526	0.559195032655	0.612713311696	0.574982949861	0.637639535593	0.595088410159	0.6000950804	0.574383479182	0.611776108669	0.604530751259	0.623332824913	0.586756254558	0.637571017578	0.681864135257	0.637614381613	0.600280912423	0.657083995918	0.664794678821	0.651785653003	0.632898735987	0.6634110998	0.662390108357	0.654821988214	0.629857904822	0.652286277993	0.629017742408	0.673734335541	0.665321060819	0.678416543208	0.691319508028	0.691486208543	0.654489208352	0.62677751437	0.65102938521	0.679737504848	0.644305344159
CS.238	0.546692162446	0.568822182243	0.56095739727	0.702618059443	0.602864250413	0.62189834586	0.579576238892	0.518924241855	0.537264167648	0.584297455783	0.555225200205	0.612874635896	0.587964718335	0.544891563927	0.53107264243	0.605884819808	0.582434544397	0.631861731338	0.650208961149	0.683072495046	0.598435308086	0.587709199646	0.625249561648	0.669138996073	0.646609169546	0.594645814197	0.587424788176	0.527080074537	0.705299139676	0.55503676062	0.70478737705	0.650899631363	0.647272918358	0.560712535835	0.582714082372	0.58056782995	0.543392973099	0.596155055685	0.633541336762	0.665224858994	0.670714537062	0.642824442452	0.576879932509	0.62025015189	0.575365034883	0.628384598131	0.680207429731	0.64678639951	0.617237790649	0.624129043147	0.629825886301	0.644153459254	0.704440940648	0.634639263552	0.631842733164	0.587235897614	0.671789215073	0.664310579136	0.628519970833	0.614468039013	0.56359244547	0.610195509237	0.63881413109	0.55060215487	0.574641483782	0.599397778332	0.592915242011	0.61888640467	0.578821371825	0.568552938109	0.662841841782	0.687758499537	0.618409463967	0.590360884901	0.5739429906	0.576124211163	0.582969162831	0.617380955841	0.575760254059	0.574247933698	0.560691942443	0.59240030513	0.559537636195	0.570024170051	0.586353839567	0.59227268809	0.548772035206	0.579474096295	0.622463913947	0.618210307098	0.559942448744	0.588265363767	0.685294927995	0.612230549336	0.569563126324	0.579970656862	0.562732069448	0.555969740467	0.516304836312	0.517932512868	0.573914313537	0	0.552001486656	0.551870501719	0.538125822489	0.540618836002	0.559350379752	0.683750405621	0.63181883595	0.566720119795	0.637680785788	0.74249517326	0.615295370935	0.591768101388	0.56863398883	0.576555271978	0.606084592929	0.655459411278	0.644622376628	0.674213112951	0.611461341	0.612357363893	0.605145807133	0.538940600736	0.634672741574	0.598624567182	0.730274099012	0.631265087916	0.619901212841	0.633464931971	0.64231337814	0.706434294586	0.582155597895	0.689233845557	0.565269002672	0.636518004451	0.70612276181	0.654969873276	0.629291108522	0.605491695233	0.634962048139	0.662177265193	0.581121009863	0.612229240674	0.554520735472	0.589335802128	0.52876359269	0.623124988761	0.536847397983	0.559857290179	0.575859485228	0.569638924128	0.623667637277	0.693347343244	0.592182073087	0.582200043221	0.570670732853	0.590208893079	0.579440809204	0.564470826222	0.571288404663	0.579634469991	0.582019749525	0.554781133939	0.563167080015	0.573408463056	0.607117566722	0.572133887585
CS.103	0.459140300821	0.54376959644	0.567237725224	0.644897393736	0.592303794741	0.624252523422	0.532246825488	0.534515225628	0.55224460121	0.526375929292	0.560390852785	0.541489440763	0.622176840054	0.53167407361	0.554936010678	0.571603293821	0.561922784927	0.586249674663	0.625634402912	0.688923852795	0.568919758133	0.582618485618	0.611894823697	0.650437721005	0.615408739138	0.607512122513	0.605509105911	0.532525216949	0.705976039332	0.559736547948	0.693951024126	0.630715759843	0.645579229177	0.60045573192	0.538965381906	0.591458316626	0.497321363545	0.567237858169	0.632231703167	0.642051821393	0.644850302759	0.598428396377	0.59615355505	0.617498907712	0.570833244366	0.620769108958	0.669883521379	0.599287310641	0.618364454478	0.604293944958	0.614842581734	0.653781703862	0.66159540126	0.618925012726	0.623665725939	0.579567062544	0.653046730328	0.693432673242	0.636211057967	0.600103359872	0.595469466497	0.609597506102	0.606278109216	0.555264551506	0.592774755411	0.635375738751	0.613398230204	0.579031064386	0.597068744529	0.605290774146	0.638335918738	0.700035363645	0.611749497218	0.608467160088	0.60283625161	0.577231318034	0.572318452631	0.592036876161	0.570492829726	0.562426020432	0.580115022413	0.599548609522	0.582388141634	0.539313313689	0.576293950079	0.589523405986	0.58521113443	0.577500329618	0.589798891973	0.593829394655	0.531312403832	0.589535679268	0.686755347101	0.649027152934	0.567310640921	0.597055203483	0.60389901845	0.579862940519	0.532321773013	0.526166124324	0.573088217305	0.552001486656	0	0.591417923618	0.517789019008	0.555116963687	0.563089756597	0.661610088801	0.605430385281	0.523990265804	0.632436246897	0.735781209052	0.60867316629	0.615967857031	0.559699649469	0.592964270973	0.617481619296	0.644575802444	0.668293793354	0.706067676031	0.550445169897	0.576366962249	0.599139766267	0.590779018993	0.632498656081	0.577329155183	0.737412005284	0.651236546695	0.651344907122	0.643909220728	0.641615310205	0.735864072038	0.552408701901	0.671865808907	0.558457914491	0.623198651052	0.672388148864	0.621316151941	0.621695152053	0.621294835773	0.643324471082	0.636149747502	0.608685037054	0.578251093827	0.584614467371	0.578552735398	0.567158082246	0.66832748863	0.594805668785	0.564673737776	0.615749517628	0.595735693271	0.667777160254	0.702695887656	0.612950877528	0.63654372928	0.620537397732	0.634251441628	0.577635503233	0.568535550828	0.613139384849	0.633914335116	0.579992072033	0.585739231813	0.583247053308	0.595931125675	0.60628175583	0.579224888917
CS.087	0.610534496744	0.617506501665	0.588893865377	0.653211408262	0.568401831488	0.632613634289	0.623138484401	0.538232398926	0.615632607843	0.575327219738	0.604767809151	0.656863651879	0.608142966288	0.591366295789	0.559447018864	0.603617706025	0.566041847842	0.666391924255	0.648815220553	0.680994901084	0.620272913097	0.617055922766	0.650209923431	0.671002730695	0.617931159236	0.660918190094	0.581874434504	0.545053964545	0.685891847697	0.570383673186	0.666883248589	0.650249046262	0.637977589019	0.580036418081	0.630259332074	0.629940823967	0.597868191615	0.59537892913	0.621439091513	0.667762103952	0.64785790325	0.616999088479	0.623386345117	0.594249217049	0.594501792626	0.671608697234	0.684480208398	0.684166906891	0.63063419263	0.679567810426	0.671993830117	0.673650329334	0.712255289447	0.618963328591	0.666520739588	0.587139400195	0.668916296876	0.683405704127	0.676044545438	0.648229051703	0.61019277435	0.641629074689	0.611476099886	0.592181775453	0.617124772014	0.599158451904	0.595230166572	0.607091628069	0.559805725738	0.59821357336	0.661621722305	0.664501423278	0.575558084572	0.60132258678	0.559977817288	0.587946638626	0.612512718208	0.660899711559	0.597823927495	0.627061237796	0.561296009179	0.562685471685	0.582501128478	0.591464211232	0.632774796159	0.627662383006	0.60774957969	0.603526792506	0.66420511264	0.665159342225	0.591982211982	0.602822645438	0.654919000704	0.554428758342	0.610377430309	0.586018538177	0.55910340113	0.57380497523	0.612653412663	0.496528750003	0.608215008425	0.551870501719	0.591417923618	0	0.588680057499	0.57439985147	0.587766720758	0.646051585716	0.652134069391	0.595612881265	0.660292530211	0.730374008137	0.633193650836	0.59389493511	0.616318599589	0.55595785913	0.603919898215	0.647916399466	0.660529081003	0.665172998407	0.600797061852	0.576296899199	0.614230482055	0.545868989268	0.647751502005	0.5825797856	0.721605913468	0.641930285381	0.598072601589	0.653992479995	0.64094693218	0.73070163949	0.576736044394	0.666019410064	0.612629904904	0.657852786015	0.699530028944	0.679573484639	0.665517574976	0.634752133225	0.657020862247	0.647018954482	0.616907248697	0.654911212033	0.59477965015	0.619606702228	0.583847949749	0.641682196659	0.576972214248	0.585496995619	0.546376849768	0.578689878166	0.586397399489	0.699645545066	0.564476477151	0.610968101978	0.588988252063	0.569251418782	0.600005792573	0.601095896376	0.568250516514	0.534278784585	0.613229793679	0.584923496747	0.586218398993	0.523233114756	0.569413764315	0.562400733685
CS.085	0.553630111569	0.444795197456	0.563622011286	0.649639377231	0.598282231994	0.605680199194	0.504923497184	0.523258399037	0.469716208634	0.519633458712	0.525880026631	0.539053443715	0.592064479314	0.508660474534	0.558069176768	0.538483494913	0.493096991244	0.599998667054	0.632467314551	0.706234502221	0.555545872929	0.57111386071	0.611695791436	0.657864244247	0.624085883002	0.575618259495	0.607909846953	0.500691711953	0.717072489043	0.574698848657	0.715327021046	0.644630813152	0.645624403038	0.604266209817	0.557223544097	0.564858684549	0.492216875338	0.548744127779	0.647831730152	0.678357937431	0.667474627777	0.593123932038	0.608528214246	0.622706199944	0.551469531556	0.630841432915	0.686829558388	0.608684945513	0.63320794841	0.578501842509	0.610266740254	0.678899280616	0.687982550193	0.640272316373	0.628918280108	0.552656058036	0.657871486619	0.70291112798	0.635167175188	0.608664266669	0.581193256159	0.595038365158	0.607864691708	0.545544207198	0.551066828828	0.596013891394	0.601860499254	0.573913176444	0.587013265419	0.577398049557	0.629419437297	0.709380289762	0.59503016719	0.575451153473	0.577354199786	0.55786464548	0.546088696485	0.549921664223	0.518558395066	0.570136996951	0.559021538857	0.584146385939	0.568562161906	0.494678422236	0.569822171727	0.575498647789	0.554670157828	0.548598072891	0.539444453041	0.533471214619	0.469225217818	0.573854429849	0.677014324492	0.669085767619	0.531201460986	0.577758136587	0.586873598823	0.528887030626	0.566826481818	0.516284221975	0.558514065257	0.538125822489	0.517789019008	0.588680057499	0	0.534759111779	0.55029412281	0.686577453083	0.591804722249	0.492308877164	0.631162987013	0.74558967963	0.616382524271	0.603514261487	0.528381717872	0.629433293471	0.602271136963	0.640983480507	0.665868517185	0.702813435218	0.558779751915	0.578925511198	0.58996916083	0.590961131654	0.640465427847	0.541801221483	0.759281107842	0.665510672213	0.658266216946	0.647863802343	0.64098597681	0.744270246016	0.532529811872	0.692048594559	0.54397804333	0.641499681144	0.696800373553	0.651799279715	0.633364240572	0.598530393905	0.649592292965	0.642304691409	0.611952322351	0.576831652599	0.576076530035	0.552334414848	0.546768739646	0.644785533538	0.592096732832	0.546146793074	0.596961848875	0.59096447746	0.653183868373	0.698128208069	0.607916797217	0.608404169696	0.620469147317	0.628733303186	0.540947287512	0.547100100646	0.589717121909	0.632322262269	0.541812280593	0.543992548579	0.573765927483	0.585682462104	0.621236966327	0.564570191574
CS.228	0.621457139933	0.547602227686	0.659890291966	0.61560313011	0.63104628485	0.595807973547	0.540795905279	0.54910047932	0.579878656792	0.573476167053	0.618926740753	0.617742505365	0.605169662497	0.577859938381	0.584657824865	0.586154793548	0.52603138831	0.587068497297	0.608207365577	0.619316844597	0.59503574085	0.645167608968	0.593006312255	0.623539033705	0.5887131847	0.620652249132	0.625206983731	0.565370069368	0.66741523315	0.583232222402	0.668208205001	0.603214065405	0.638545288126	0.606182187705	0.571677187007	0.641005589996	0.552886397744	0.53206855853	0.630549401057	0.620544753831	0.622749439721	0.572119608545	0.6169308579	0.597043721875	0.615886697678	0.622874601341	0.637586456785	0.59831033629	0.626981388242	0.615559182796	0.599957187193	0.632551677486	0.633605474738	0.626484653667	0.613611172246	0.562174641078	0.623777655865	0.674784298616	0.620889457641	0.613890262426	0.622952722538	0.633651651922	0.595939636864	0.61658573904	0.606963844668	0.620018261095	0.620845147423	0.563690284256	0.618040540443	0.619571783597	0.646450579827	0.682395802173	0.605644353068	0.594198252552	0.625678661868	0.642946632544	0.603511283489	0.668085391087	0.631417000295	0.670171291438	0.645230864549	0.635305760987	0.625036458583	0.582141239202	0.676099224129	0.651705905189	0.648175928022	0.577121582144	0.629075917778	0.62568768081	0.560263606655	0.540493620117	0.66777430684	0.637661243212	0.59696943788	0.585094011339	0.662839797554	0.590427780649	0.633137763943	0.566254305146	0.494946758723	0.540618836002	0.555116963687	0.57439985147	0.534759111779	0	0.626800558273	0.665329287471	0.556807184719	0.548736823121	0.62316114291	0.674195776908	0.618446179269	0.598016111976	0.542194285676	0.618721372918	0.617598564813	0.618293383848	0.631850391043	0.629274134978	0.523800496145	0.508346791492	0.599550047194	0.597323228416	0.612550852041	0.500444279739	0.682966235665	0.615437087728	0.626262616624	0.630464537075	0.616819066268	0.661154457572	0.556121153312	0.635203037026	0.607363908264	0.617804607249	0.630078930466	0.626783469765	0.585871435844	0.601868743992	0.619513077597	0.591133891039	0.618967166076	0.606045642496	0.618339502196	0.649772514627	0.606151495171	0.633578320611	0.619215229688	0.649331996592	0.624811123054	0.629198317467	0.645969214939	0.662460680469	0.609542455437	0.622376542783	0.629443845025	0.622829849613	0.650912514012	0.638515237712	0.65367492874	0.662427202248	0.657078014204	0.635973731303	0.629486538806	0.621112392259	0.665813323052	0.637072694895
CS.191	0.509420601846	0.562023676128	0.47608840655	0.711898862902	0.557109578181	0.607522392489	0.604899365013	0.544888865241	0.609132006185	0.536094582609	0.498577624028	0.614073957395	0.631430462489	0.555962687023	0.539039031845	0.573987003999	0.603077423851	0.627184837467	0.690523964806	0.741988755689	0.510045324539	0.454024569759	0.619996356084	0.657613666297	0.696949648723	0.567948315559	0.573362785993	0.54276686336	0.729881838043	0.56263320743	0.700635075904	0.660418113593	0.653087778886	0.49048960525	0.59509537551	0.478366825159	0.545913440368	0.614566463732	0.656376144207	0.681135460457	0.68718342876	0.644080648742	0.593973392311	0.603445385717	0.475290633742	0.630772833046	0.699352124665	0.646786990653	0.636381137758	0.612583758546	0.618613750696	0.690899924708	0.741714816391	0.625857924861	0.642444952299	0.617765559979	0.687434927191	0.730175579438	0.669887129686	0.614693838158	0.54009736177	0.518813839005	0.610892646589	0.475285608697	0.503320326818	0.521577561787	0.513102743368	0.603274744385	0.473952299672	0.518449760158	0.620405176824	0.669638509747	0.605073874006	0.506922377887	0.490260824254	0.506450321652	0.559638240589	0.565288459687	0.509098024344	0.482432995858	0.501980850318	0.479417643435	0.520375416105	0.504181971127	0.511183350062	0.558708594142	0.519026295169	0.561282867797	0.600116544879	0.600283813526	0.555861796004	0.641525424279	0.687331337668	0.657614869921	0.52436491501	0.592499216062	0.539106391878	0.483662375418	0.531216853455	0.541665121454	0.651023522158	0.559350379752	0.563089756597	0.587766720758	0.55029412281	0.626800558273	0	0.596246862162	0.633318721977	0.589608239708	0.651258651136	0.751498882419	0.635552560386	0.565021212901	0.589384472754	0.546219232063	0.552032670589	0.646203353001	0.661470039651	0.756056334625	0.646057475922	0.639587296604	0.58532014135	0.501157129243	0.649378230208	0.648256048895	0.775632796519	0.646955392894	0.612220223104	0.654894935313	0.646266765122	0.738685336084	0.598125835898	0.731790324752	0.490733488421	0.635257467571	0.715808972509	0.649103754241	0.644673122986	0.62480481718	0.656085150686	0.645399951702	0.550794935444	0.606584241099	0.523276374299	0.462552545587	0.49119889026	0.645515813719	0.48851336273	0.475393534739	0.458424582876	0.545106766618	0.549296315067	0.707445658279	0.53054874704	0.549148422116	0.540628555388	0.530113173105	0.446595618219	0.483591605807	0.487461425536	0.514145204278	0.489929223649	0.469025141055	0.502297989066	0.519539664628	0.524999233606	0.497756421351
CS.188	0.698275485716	0.720043494677	0.656804670511	0.758863817797	0.589003259334	0.604719084126	0.68702717386	0.61373171919	0.668315977763	0.6411754443	0.657864863586	0.741246304081	0.605009832459	0.705496026091	0.606543749188	0.646345334038	0.665034991414	0.613733035758	0.626657919961	0.682483654284	0.590628119808	0.524998038421	0.597039694807	0.586161503017	0.679011141104	0.595588785125	0.64330059694	0.691038412613	0.617064835543	0.679479192526	0.587112492516	0.629857426148	0.564799378529	0.586447007947	0.632831656679	0.574600464528	0.652680295099	0.621044723425	0.602507257251	0.611048092145	0.655704521882	0.657194061466	0.599421625419	0.5399136397	0.516892436368	0.607360485284	0.650547138807	0.61090668214	0.575847064353	0.638070430235	0.602798016056	0.598371410351	0.648901542801	0.524478053433	0.59598789981	0.644706173092	0.633129023541	0.649348184061	0.631010580475	0.610494193058	0.578226803521	0.536855645026	0.593597907047	0.610340604118	0.6232808421	0.521587223696	0.573815271857	0.634391978396	0.537552109565	0.591375804843	0.603539290208	0.552663713173	0.631682232102	0.582745113147	0.58651370871	0.673825510979	0.725181151719	0.691618458798	0.67992773642	0.68182693022	0.634254764854	0.597837724408	0.591749625576	0.661232407218	0.681501753897	0.60543438705	0.651325001048	0.672241361624	0.753723656652	0.742164217403	0.667447135469	0.666508676758	0.585772481592	0.660931290148	0.616734586368	0.656143128044	0.660219449289	0.618911229935	0.684429102608	0.630147475839	0.648198682629	0.683750405621	0.661610088801	0.646051585716	0.686577453083	0.665329287471	0.596246862162	0	0.668318482572	0.706398768784	0.632952412317	0.653041732493	0.584984047417	0.526320705755	0.63141760996	0.613301082994	0.555725480462	0.577446535372	0.560692828397	0.679381353426	0.641474590604	0.614814646128	0.573071914272	0.582329323468	0.543515495596	0.67819138176	0.657999288218	0.597292454071	0.579199931255	0.570736155448	0.591613440542	0.639106254405	0.628640219274	0.620244779899	0.597270517518	0.607346078825	0.648884455055	0.608457278895	0.620818358723	0.598378007639	0.625492896246	0.64335403881	0.569158804414	0.61394936539	0.604513432327	0.623689161112	0.607436459882	0.61396584905	0.580538986692	0.650672916665	0.565028777674	0.627851268331	0.539258740449	0.652827174325	0.572687308184	0.540990795584	0.604161174465	0.524585755929	0.633549747804	0.653880903998	0.608888654094	0.591690553218	0.680217791504	0.622028274855	0.59562165709	0.643524571515	0.620754183249	0.575789598541
CS.338	0.663093136712	0.60494357505	0.657775802972	0.672684999331	0.646009683519	0.568042260964	0.570166033127	0.607779696188	0.609470840566	0.617864961447	0.620829716024	0.618383453145	0.605319253106	0.634473198537	0.6164962912	0.586952425508	0.612477632119	0.531809867046	0.598270911452	0.663202746051	0.542083473494	0.625905080987	0.545385485011	0.609819741888	0.601165871151	0.540212274704	0.670699277671	0.626253606215	0.652267357277	0.63970978899	0.661029098017	0.559316070979	0.574054379842	0.60344346777	0.545033242504	0.602155135224	0.562433871778	0.559865504183	0.586097094775	0.579686004606	0.636275670558	0.600840488243	0.541817103028	0.579413605278	0.56484781846	0.523952827565	0.638920068232	0.51895610307	0.565532094803	0.54241149201	0.52080838193	0.606807575492	0.617379315414	0.596745312676	0.527516423249	0.528323668395	0.59201540967	0.653307902022	0.553296269689	0.545538827235	0.611660160786	0.601606384429	0.582091091225	0.611678255726	0.610110347955	0.609404450921	0.626629669769	0.549961932175	0.617479546807	0.598515732506	0.61192866636	0.658087941661	0.594217593819	0.609604377972	0.612984084854	0.648443846301	0.616172134314	0.637461776307	0.632197549899	0.671388627968	0.654075963983	0.623095270899	0.625601474052	0.600703567709	0.664833209239	0.627607243895	0.62102161604	0.597061504164	0.631465065916	0.627387329281	0.58355080358	0.565062494381	0.704773312747	0.719839832159	0.566541884325	0.623435222073	0.683879131839	0.580457117133	0.657950206096	0.624825268243	0.572295060362	0.63181883595	0.605430385281	0.652134069391	0.591804722249	0.556807184719	0.633318721977	0.668318482572	0	0.604140118517	0.637754732722	0.644453905895	0.540625300156	0.572518529666	0.544103876813	0.667022175266	0.585017268499	0.546783420854	0.603489684781	0.674712140909	0.556770903446	0.590453178064	0.548550797371	0.619449073764	0.573235079754	0.577829668394	0.71328143341	0.578178172626	0.636145258797	0.561106212167	0.543433779402	0.653373226011	0.596779908066	0.642900592098	0.555735537155	0.540435189717	0.659844858429	0.554923934942	0.546944860189	0.55550220366	0.588201387882	0.577337156529	0.55299552395	0.539631362802	0.619737516448	0.64675460854	0.62009026916	0.605127373687	0.662912331044	0.654678258406	0.653302121396	0.646001434193	0.637291910834	0.656114382422	0.646676235183	0.64362489961	0.658085175824	0.630941575801	0.64251743512	0.650797916855	0.666096807646	0.696739449381	0.666472275257	0.622614574454	0.603205636505	0.644115100284	0.683759250537	0.635714916803
