CS.106	CS.265	CS.009	CS.091	CS.038	CS.098	CS.280	CS.017	CS.021	CS.005	CS.092	L.002.M1	CS.101	CS.011	CS.019	CS.335	CS.365	CS.077	CS.066	CS.073	CS.117	CS.122	CS.161	CS.381	CS.058	CS.290	CS.118	CS.341	CS.287	CS.063	CS.375	CS.236	CS.128	CS.213	CS.380	CS.203	CS.374	CS.232	CS.205	CS.125	CS.376	CS.282	CS.292	CS.041	CS.224	CS.166	CS.348	CS.182	CS.183	CS.147	CS.359	CS.178	CS.268	CS.129	CS.256	CS.395	CS.389	CS.349	CS.369	CS.323	T.CS.004	T.CS.089	T.CS.048	T.CS.067	T.CS.024	T.CS.071	T.CS.016	T.CS.085	T.CS.014	T.CS.040	T.CS.020	T.CS.019	T.CS.080	T.CS.072	T.CS.058	T.CS.111	T.CS.117	T.CS.124	T.CS.097	T.CS.108	T.CS.177	T.CS.091	T.CS.100	T.CS.105	T.CS.092	T.CS.120	T.CS.106	T.CS.112	T.CS.178	T.CS.131	CS.088	CS.015	CS.103	L.024.M1	CS.087	CS.246	L.034.M1	CS.241	CS.356	CS.006	CS.238	CS.242	CS.085	CS.237	CS.082	CS.044	CS.188	CS.234	CS.191	CS.189	CS.151	CS.345.0	CS.207	CS.363	CS.212	CS.308.0	CS.304	CS.311	CS.338	CS.228	CS.319	CS.163	CS.152	CS.227	CS.080	CS.112	CS.322	CS.343	CS.321	CS.331	CS.285	CS.318	CS.223	CS.339	CS.361	CS.270	CS.145	CS.255	CS.393	CS.326	CS.370	CS.262	CS.390	CS.253	T.CS.031	T.CS.043	T.CS.045	TFS.027	T.CS.036	T.CS.008	T.CS.055	TFS.025	TFS.021	T.CS.049	T.CS.061	T.CS.066	TFS.022	T.CS.064	T.CS.026	T.CS.142	T.CS.141	T.CS.166	T.CS.158	T.CS.152	T.CS.109	T.CS.095	T.CS.151	T.CS.157
T.CS.112	0.603207929269	0.599350704724	0.609744169359	0.638891588552	0.577374527292	0.589883664155	0.520488488491	0.576108181662	0.578509698048	0.57481369994	0.597025195633	0.631209890083	0.586075013817	0.586125678841	0.518103133	0.705965029943	0.514309277501	0.565273424356	0.619738909255	0.629884278069	0.572142528527	0.589835321838	0.651486244255	0.554546501961	0.605471854571	0.628586550888	0.577325421127	0.631890078669	0.604150495962	0.676545662214	0.560423623105	0.694177697925	0.532334344178	0.657338340649	0.525243713151	0.536982594677	0.651088018727	0.597878366142	0.644340249566	0.588822133921	0.609956168771	0.640309948988	0.624261036218	0.624915150916	0.713703835548	0.648984351746	0.600586467939	0.576597536548	0.697333566765	0.617449264353	0.706095342295	0.576253017901	0.64596990027	0.585641179485	0.615425587001	0.631584033355	0.614718220525	0.591782520569	0.708523870799	0.59713932404	0.523714225011	0.525125057939	0.536419221587	0.512971073277	0.518056049419	0.497142893876	0.547279385439	0.49518675139	0.581520984104	0.534028637162	0.598101160464	0.585426852705	0.542578183521	0.550187749799	0.510810035804	0.477809240685	0.468755877758	0.56331548605	0.522010451317	0.534877063022	0.52995850214	0.514821566164	0.586573760927	0.632604400745	0.584190532021	0.472172539337	0.515796944607	0	0.529588026594	0.480602261714	0.618913105853	0.586622800704	0.60587775488	0.559414320137	0.561727616589	0.522558886986	0.544462677873	0.56271375264	0.63586622941	0.52818975186	0.571950002007	0.511416512841	0.584609862297	0.631584826779	0.582060181098	0.531494379357	0.594231774222	0.661241242037	0.553154220904	0.639991977876	0.582795703162	0.732818616175	0.662864064253	0.590624959141	0.613331623402	0.667534405857	0.670167508517	0.559833456645	0.620484849524	0.625537726883	0.615271855312	0.622209893908	0.507314984935	0.747850043152	0.603546258657	0.636624797672	0.647409648412	0.613681621045	0.538039918431	0.584842420439	0.693630010694	0.601452842312	0.602239514834	0.624835766997	0.611047825645	0.619302720749	0.517326546541	0.598587409835	0.63315735423	0.584166286616	0.6250422378	0.621126499316	0.606369844924	0.734789982415	0.528585279818	0.52387700561	0.544780694665	0.509943392428	0.592483110483	0.539058247514	0.496743806345	0.51674011929	0.559542327811	0.591591070398	0.519986164737	0.541817042501	0.528804167264	0.520338149711	0.683406527199	0.52555037845	0.542459155062	0.500586453343	0.490078290028	0.521721377808	0.506549541619	0.558759133232	0.499565281893	0.512544737583
T.CS.178	0.576743263528	0.466365573139	0.657051516597	0.65428988242	0.644061935739	0.496182901395	0.468823207182	0.56585865925	0.626926074683	0.485312792	0.49141186931	0.652045367455	0.522510861245	0.465552577939	0.544691516042	0.759495650893	0.528762133302	0.578194073219	0.616822793902	0.649368271095	0.584386074838	0.550369963801	0.683762066174	0.535523348032	0.613783060138	0.674989147805	0.599717479922	0.65913992411	0.618761242749	0.711673835673	0.623985466978	0.686121402202	0.568318984914	0.676635902094	0.523695913284	0.545955776912	0.663961838608	0.539885821399	0.696974254317	0.649913735953	0.67917016208	0.670901655589	0.605562019588	0.670930811052	0.768433036537	0.659145973553	0.570194863412	0.564727536869	0.743628244035	0.649634130316	0.723890859759	0.579313699118	0.659514209345	0.594689120374	0.646073379072	0.625932616424	0.636120572771	0.610925010686	0.739856547769	0.600431511703	0.574540715934	0.567269172101	0.539346073237	0.559040641214	0.563354841707	0.529095566881	0.556873740413	0.533433478624	0.569380208496	0.505730070141	0.51869598662	0.619482458345	0.631745241912	0.498580938047	0.541758418078	0.536714519325	0.477095994291	0.494591514837	0.472967299509	0.455604526389	0.452944724401	0.460115188454	0.530596088334	0.501774242443	0.498649115039	0.483939482765	0.461189288897	0.529588026594	0	0.46517559784	0.687154932077	0.5980899774	0.576402812653	0.583018484906	0.640759761529	0.479219423353	0.558711749365	0.519461305136	0.69235990241	0.558839640938	0.582656676137	0.492965659171	0.5395084318	0.653815755056	0.513998344677	0.572944981059	0.660817051013	0.664918247728	0.515426705885	0.63564830595	0.583794284143	0.778310777708	0.665772767634	0.666475453865	0.685778092444	0.693002007799	0.711366540049	0.607197836333	0.610971425752	0.624620904245	0.651311631279	0.663233766284	0.500588344587	0.789854393603	0.621436600799	0.661375336307	0.681228137584	0.662678993833	0.543542593335	0.486993656005	0.742702862866	0.656068262129	0.637522672275	0.667683442552	0.677885903236	0.657686615301	0.566637103923	0.587023524868	0.683136855959	0.596963645323	0.651435103812	0.67793421371	0.649181886928	0.743091965728	0.562165341182	0.566679450988	0.584814036389	0.559407719549	0.544758620352	0.631040695581	0.52778424356	0.601195644484	0.598858832498	0.654272243098	0.603388760765	0.487797422976	0.476924224684	0.538569836948	0.722688063763	0.588782165749	0.589766760694	0.489913677494	0.445359336812	0.511736303243	0.443493187474	0.48363738725	0.522821042736	0.560205405258
T.CS.131	0.603449323669	0.476281700573	0.671521706415	0.670526601055	0.629363016977	0.545669950049	0.452190767864	0.599065390273	0.636938297651	0.496878197923	0.540047903232	0.647210330931	0.546589708802	0.501805145684	0.525878499804	0.754770027516	0.503556568335	0.559715801699	0.633444993373	0.672180655532	0.601865492156	0.576777666353	0.685585212135	0.515119289035	0.624888314977	0.654188781097	0.621400402671	0.657890095811	0.597678462179	0.699944341745	0.606622849873	0.717965399716	0.534694489075	0.675449524944	0.484383127768	0.521514993531	0.653371141383	0.55688427336	0.67424056044	0.618813357661	0.647443687943	0.659820865982	0.624601100699	0.674140689781	0.740567080829	0.668583540645	0.596614534192	0.566582885311	0.733362604548	0.633202301783	0.716402858718	0.579845851404	0.661225269763	0.589980198771	0.629215760507	0.61682028209	0.636084504856	0.591591022662	0.726394365897	0.579301919379	0.551129199277	0.516586463195	0.553358752915	0.518186524664	0.547184124964	0.489472558365	0.525463765855	0.478667890643	0.573883359883	0.501120609146	0.539195344608	0.609386906286	0.599793299502	0.505216496766	0.508283161938	0.476897158492	0.490598812319	0.502938899012	0.451253725507	0.452290134162	0.444404582297	0.445783123929	0.51062564343	0.580256470818	0.48908174738	0.469608242338	0.430438122767	0.480602261714	0.46517559784	0	0.655000797903	0.603642723347	0.587428436632	0.54751581699	0.598624833697	0.436213694211	0.564169131668	0.536056537525	0.686260025737	0.538642391048	0.591244912773	0.453717008211	0.566073371637	0.667497105832	0.522861943649	0.547417053066	0.632356204407	0.671660305304	0.517995449378	0.647972327195	0.578033098418	0.7818876497	0.686908002847	0.637769776074	0.656544857105	0.709264595596	0.69449862331	0.606908687327	0.614819028623	0.635068975718	0.633846482382	0.660599692763	0.48791816341	0.785933328893	0.619589487269	0.665148215178	0.665747215875	0.644643064022	0.523186278713	0.544282676812	0.739107490106	0.63990607007	0.617558341391	0.632107358925	0.645200348487	0.646936317759	0.516302155462	0.567544220687	0.658845292321	0.595398975085	0.617665830966	0.648336549755	0.64016984525	0.738424959549	0.548171365487	0.530453659377	0.565470014484	0.5123567941	0.56573526301	0.583563277007	0.541487509461	0.536130323084	0.591892200877	0.644249157672	0.563207143311	0.480640586662	0.420713127645	0.507305360325	0.721635044749	0.549083488845	0.564662184639	0.435366012035	0.388751274458	0.473065596217	0.421766584696	0.482921594963	0.483371075435	0.537358693627
CS.088	0.670538772131	0.719109511033	0.642821720241	0.706770624454	0.553756264671	0.660356511613	0.64935691803	0.622786952726	0.667744611581	0.680795921033	0.688460773909	0.680883638997	0.6281797007	0.68695013742	0.595124258312	0.731835845814	0.611246015047	0.646712377356	0.598282578187	0.56948900753	0.620525672578	0.608179353435	0.650771920675	0.679453492876	0.659105341492	0.687849320782	0.623010517094	0.704157544518	0.714564678208	0.6838814909	0.631769319607	0.703834570222	0.645946203088	0.688973041059	0.664723493312	0.620113953478	0.696605233474	0.678548504512	0.686882474082	0.686756594805	0.67073585828	0.716795282139	0.69128547591	0.663473409257	0.735115573726	0.733640437671	0.725450082757	0.706710387461	0.717333760771	0.682122983643	0.708328894844	0.664583042989	0.72123739121	0.661396451102	0.717674914849	0.72209360855	0.699608412557	0.715883439471	0.735277836749	0.719418264525	0.651520196445	0.680893744574	0.633439301018	0.630412410786	0.644693351848	0.67314367891	0.659085849967	0.619070244032	0.662610409804	0.627483103516	0.704102114978	0.676148671579	0.647474897875	0.683736605013	0.639294273778	0.598819013336	0.647035887104	0.660941701645	0.655639162938	0.693222340888	0.681310405757	0.666679370121	0.675398766986	0.723355936026	0.70013878054	0.618106994706	0.686840498922	0.618913105853	0.687154932077	0.655000797903	0	0.601308521028	0.649027152934	0.619821219327	0.554428758342	0.651782900718	0.608215335409	0.632097949787	0.658938481836	0.578346756674	0.612230549336	0.642473683326	0.669085767619	0.681821448272	0.682591225749	0.594078509479	0.660931290148	0.692068642558	0.657614869921	0.693428183785	0.67995376694	0.712716851018	0.697544027042	0.691350195284	0.673081830841	0.671639712634	0.703686551027	0.60164487452	0.719839832159	0.637661243212	0.687367622862	0.636453501839	0.659208759487	0.713585671996	0.624671800878	0.647359651932	0.703874520653	0.697829603893	0.591116680117	0.70498676794	0.678980451492	0.692769249083	0.692342796705	0.616199413654	0.632781980262	0.705484795714	0.671248405084	0.700520566625	0.694226934844	0.703722089967	0.708183046051	0.663737346553	0.712144278871	0.719914271551	0.619065230673	0.624042845741	0.634032302203	0.618421913419	0.657128539784	0.629072774347	0.614568952905	0.630055527887	0.618901395983	0.672015431549	0.648725921076	0.658555846034	0.67211770107	0.629697918661	0.721438363848	0.572371730525	0.574457743529	0.646471999988	0.649190812456	0.640637335755	0.672419147136	0.667010186682	0.616975523589	0.60857817643
CS.015	0.611597314215	0.630303817112	0.664500505875	0.68731094086	0.554297736683	0.570692043632	0.562769236677	0.519716555685	0.657258351914	0.589131619684	0.603814736337	0.673718068711	0.537296797237	0.60777650539	0.565751176174	0.774595241974	0.588902044028	0.605602226432	0.55312467867	0.620262672158	0.578865924259	0.533105326216	0.678990824266	0.64106392291	0.665354458744	0.709420917542	0.583649877195	0.715207637498	0.703523300461	0.69260313907	0.661787013019	0.685270186063	0.631235962446	0.714342681697	0.617798014299	0.586246069381	0.699406971199	0.605971642246	0.739698130858	0.706726057736	0.697109494702	0.712032124175	0.642204438533	0.66266264534	0.756621347958	0.73088318461	0.66480691354	0.675649610617	0.768738122096	0.711998392985	0.760426662596	0.661299957364	0.725203793517	0.663977145921	0.700840811511	0.700717804991	0.702669869927	0.699959033277	0.776221584017	0.713205582659	0.652485066598	0.667269805969	0.582206549183	0.613405664815	0.618697780742	0.632493758287	0.632990754529	0.598713287256	0.616172036958	0.552273333092	0.606255677813	0.651265203344	0.669520398277	0.644536740475	0.614928936935	0.56116889544	0.565742475259	0.570150453221	0.561923280701	0.586440054991	0.600125800633	0.567792876442	0.591604802479	0.654010730076	0.653576394157	0.609107009614	0.581685421669	0.586622800704	0.5980899774	0.603642723347	0.601308521028	0	0.5802820208	0.55115353149	0.560354536215	0.613714803367	0.573720104108	0.532168618998	0.696617148589	0.544311436463	0.578063857777	0.597387519608	0.59932895796	0.657851324879	0.623815431726	0.559932911043	0.676396771103	0.70004561016	0.579726218916	0.698417868086	0.657785277549	0.757255631304	0.705665579259	0.700797951644	0.690696446417	0.689474212473	0.699232145024	0.598053187918	0.690934135036	0.641266190281	0.693956374962	0.659721027129	0.635206717879	0.782491130933	0.618440522068	0.639312233116	0.726101359579	0.689439901088	0.581733077404	0.654763253284	0.734543081324	0.707980243895	0.694704924497	0.669586906949	0.681910961569	0.700064417087	0.654334498453	0.670529489507	0.665735852641	0.676085431178	0.702565673797	0.691130364381	0.693968799399	0.783233189302	0.610535523405	0.564557937483	0.622251331884	0.586653077724	0.615628606104	0.626166089067	0.549472003897	0.637651425139	0.607929297532	0.693924542191	0.655004961723	0.572263963227	0.608452505811	0.586652844209	0.750145897936	0.549095233663	0.525570838042	0.570610898124	0.593055113636	0.592335587628	0.583192613182	0.567210582162	0.552594597903	0.551229928097
CS.103	0.540522783219	0.582547438837	0.632411675115	0.625760274416	0.608201808958	0.524155403145	0.579906082556	0.563194579104	0.622176840054	0.53151213506	0.523633132035	0.651376848816	0.459140300821	0.528340906919	0.554936010678	0.735283641165	0.577186516187	0.570822259999	0.556944695147	0.601159562952	0.481301916974	0.532525216949	0.627686628107	0.568919758133	0.553145880333	0.648656789426	0.561922784927	0.650437721005	0.586249674663	0.615408739138	0.617498907712	0.634207785925	0.59615355505	0.642051821393	0.591458316626	0.60045573192	0.630715759843	0.497321363545	0.679975549346	0.645579229177	0.632231703167	0.654156436549	0.538965381906	0.598428396377	0.729104958783	0.642532235157	0.604293944958	0.599129970373	0.677945643681	0.621009156561	0.693432673242	0.598245644537	0.614048990819	0.579567062544	0.636211057967	0.599287310641	0.618364454478	0.614842581734	0.66159540126	0.620769108958	0.635375738751	0.629580258997	0.595469466497	0.597068744529	0.597433498744	0.608645080587	0.5837752961	0.605929218373	0.572876680244	0.547255345308	0.569793424933	0.606278109216	0.642602845656	0.592774755411	0.591456543831	0.601331702873	0.58521113443	0.539313313689	0.584402981943	0.575618147598	0.588675913893	0.578193635209	0.604165319166	0.589798891973	0.628842309529	0.600602483576	0.576293950079	0.60587775488	0.576402812653	0.587428436632	0.649027152934	0.5802820208	0	0.60389901845	0.591417923618	0.567310640921	0.597055203483	0.532321773013	0.686755347101	0.526166124324	0.552001486656	0.579862940519	0.517789019008	0.573088217305	0.531312403832	0.554133772031	0.661610088801	0.632436246897	0.563089756597	0.620915281175	0.595450140579	0.716370162885	0.640803250181	0.644575802444	0.676612828673	0.647968320313	0.65060242788	0.595605980063	0.605430385281	0.555116963687	0.643909220728	0.576366962249	0.558457914491	0.737412005284	0.552408701901	0.550445169897	0.672884931835	0.651236546695	0.590779018993	0.549854802114	0.671865808907	0.641615310205	0.632498656081	0.651344907122	0.641842619021	0.621316151941	0.608685037054	0.578251093827	0.636149747502	0.621294835773	0.621695152053	0.643324471082	0.623198651052	0.672388148864	0.584614467371	0.615749517628	0.612950877528	0.594805668785	0.547760304961	0.667777160254	0.595735693271	0.634251441628	0.620537397732	0.66832748863	0.63654372928	0.564673737776	0.578552735398	0.567158082246	0.702695887656	0.633914335116	0.60628175583	0.583247053308	0.585739231813	0.579224888917	0.568535550828	0.579992072033	0.613139384849	0.595931125675
L.024.M1	0.63731816747	0.614122600618	0.661637953451	0.691066357893	0.610899385332	0.605835666976	0.53338649497	0.607980277866	0.651659711188	0.577737880826	0.622919932144	0.669342091192	0.543868277663	0.593900370948	0.554797162494	0.75380451111	0.562606146392	0.615236651734	0.578835636334	0.646695303507	0.584025345479	0.558644550317	0.691864214784	0.621979078856	0.647273243417	0.703129396585	0.619039543054	0.698245132544	0.679356515555	0.71581251097	0.628475841521	0.738452174346	0.634243966115	0.711266086961	0.58346321789	0.590622800259	0.668226650756	0.629063951179	0.714107515548	0.666811211022	0.683449572889	0.712425527257	0.660700199518	0.702713766563	0.747854424525	0.718356900459	0.686631349795	0.654604875475	0.749716628547	0.684310283641	0.713072255453	0.624773978473	0.701015641304	0.631104961579	0.687032333876	0.711818482634	0.664475364011	0.686500844496	0.768793951057	0.689549343534	0.603773837576	0.638377080957	0.582943712854	0.535534668367	0.600651966109	0.602090360384	0.616397377138	0.538177476414	0.601248530071	0.520272793904	0.5667912145	0.629076686856	0.637983497898	0.628403792263	0.573685513405	0.494840354586	0.524109451973	0.525663400986	0.549248794455	0.534884952629	0.557022343741	0.487807787152	0.591737031659	0.65353538774	0.625774169652	0.565193085587	0.50487996682	0.559414320137	0.583018484906	0.54751581699	0.619821219327	0.55115353149	0.60389901845	0	0.55910340113	0.565881193368	0.609029513043	0.562977205597	0.666249822701	0.509888646348	0.562732069448	0.5494538737	0.586873598823	0.684203445837	0.615440889412	0.588516236895	0.660219449289	0.686580584626	0.539106391878	0.652060146427	0.651953108924	0.773741520785	0.682383172239	0.68752755445	0.647446128758	0.71340240839	0.704456307758	0.598770251025	0.683879131839	0.662839797554	0.684672809926	0.675735066507	0.582155156891	0.771797819671	0.629101971877	0.675180269155	0.706176321161	0.664585080447	0.543716715253	0.656950711098	0.741876541604	0.686326521581	0.679287427966	0.63910587815	0.678591367814	0.678309560261	0.602382098639	0.650496980445	0.697264338233	0.643682061699	0.696365267385	0.672956044664	0.695542114137	0.738118176357	0.55857965953	0.548242215818	0.590096950315	0.54641429784	0.579242879333	0.623676439547	0.540683722599	0.57797694647	0.551842161376	0.647741496239	0.619477423287	0.484282373731	0.533750380116	0.533161529471	0.716295071592	0.485816965915	0.483943950386	0.511311565272	0.526430238559	0.535344353525	0.514001503818	0.519678250036	0.505258238936	0.501338706519
CS.087	0.582863755931	0.650916149509	0.61471763074	0.653690740445	0.513678521256	0.644395115834	0.588412205483	0.586749348162	0.608142966288	0.602856483996	0.600879771105	0.669309235997	0.610534496744	0.619830949099	0.559447018864	0.717266722828	0.564481726707	0.567346230927	0.542725029905	0.581984522896	0.544782329244	0.545053964545	0.624995288829	0.620272913097	0.586986728483	0.651799070172	0.566041847842	0.671002730695	0.666391924255	0.617931159236	0.594249217049	0.681069383459	0.623386345117	0.667762103952	0.629940823967	0.580036418081	0.650249046262	0.597868191615	0.689572844122	0.637977589019	0.621439091513	0.672186963613	0.630259332074	0.616999088479	0.710426757832	0.691512244926	0.679567810426	0.652314146881	0.698258931188	0.643961460503	0.683405704127	0.65412840304	0.669078124424	0.587139400195	0.676044545438	0.684166906891	0.63063419263	0.671993830117	0.712255289447	0.671608697234	0.599158451904	0.63127249598	0.61019277435	0.559805725738	0.600997839425	0.610829809692	0.612019898661	0.546589865314	0.599531617474	0.566107614669	0.642533471474	0.611476099886	0.616401682652	0.617124772014	0.597700815283	0.555534656708	0.60774957969	0.591464211232	0.621184721682	0.645425476831	0.636136066235	0.606928713567	0.603845289427	0.66420511264	0.636557976051	0.594406256697	0.632774796159	0.561727616589	0.640759761529	0.598624833697	0.554428758342	0.560354536215	0.591417923618	0.55910340113	0	0.610377430309	0.586018538177	0.612653412663	0.654919000704	0.496528750003	0.551870501719	0.57380497523	0.588680057499	0.608215008425	0.591982211982	0.538396598737	0.646051585716	0.660292530211	0.587766720758	0.657677324366	0.637570104663	0.660106337878	0.637722326079	0.647916399466	0.634722127632	0.61015133758	0.667724059943	0.549741658422	0.652134069391	0.57439985147	0.653992479995	0.576296899199	0.612629904904	0.721605913468	0.576736044394	0.600797061852	0.675674540146	0.641930285381	0.545868989268	0.658344990499	0.666019410064	0.64094693218	0.647751502005	0.598072601589	0.614225560477	0.679573484639	0.616907248697	0.654911212033	0.647018954482	0.634752133225	0.665517574976	0.657020862247	0.657852786015	0.699530028944	0.59477965015	0.546376849768	0.564476477151	0.576972214248	0.60547688522	0.586397399489	0.578689878166	0.569251418782	0.588988252063	0.641682196659	0.610968101978	0.585496995619	0.619606702228	0.583847949749	0.699645545066	0.534278784585	0.569413764315	0.586218398993	0.584923496747	0.562400733685	0.601095896376	0.613229793679	0.568250516514	0.523233114756
CS.246	0.576686503699	0.535626561125	0.634799909827	0.648002494769	0.60129251927	0.562926540251	0.509548550178	0.604361680555	0.609628407066	0.496909484431	0.541748672278	0.658057015255	0.556327557825	0.519544057005	0.522954754439	0.734278187512	0.480784703279	0.565247736657	0.591297069644	0.635513675193	0.568740104361	0.541396067129	0.670370963477	0.520249511886	0.578304549616	0.642533617584	0.568140188856	0.650223315923	0.602788399202	0.669535032476	0.578646997414	0.677324515182	0.530306888816	0.64111058785	0.51134595102	0.498285767323	0.642074689029	0.521258210533	0.655324317956	0.595776240129	0.632717093659	0.626927644945	0.580669870239	0.637106535563	0.732083897088	0.640544866472	0.58960033373	0.546470165252	0.682373057046	0.623127495627	0.671604538546	0.576825898438	0.62062423742	0.570662547212	0.617508877496	0.598564541417	0.620209948001	0.594994773666	0.699408674984	0.568762162683	0.545753189916	0.547742946442	0.540599563658	0.535249493192	0.543929924164	0.511402814714	0.54009806357	0.507844129587	0.586180453117	0.517027829538	0.562787479188	0.551409091828	0.590307988687	0.523337337745	0.515119485483	0.516806101694	0.479101945825	0.473308481323	0.510064680997	0.518028935051	0.4907380943	0.500174471527	0.546496617631	0.572210035272	0.527700418982	0.47855760984	0.501902351399	0.522558886986	0.479219423353	0.436213694211	0.651782900718	0.613714803367	0.567310640921	0.565881193368	0.610377430309	0	0.57496890198	0.536851562272	0.66029542872	0.522870501659	0.569563126324	0.469335145052	0.531201460986	0.61827093213	0.520056463451	0.538820069266	0.616734586368	0.641212269001	0.52436491501	0.604739949994	0.556971160635	0.744227344815	0.634381334372	0.622395558967	0.627026383751	0.667037111167	0.662905478243	0.595987793909	0.566541884325	0.59696943788	0.597129789453	0.60553678192	0.502148664285	0.760871300042	0.581491698803	0.621176728083	0.653618803032	0.629083079882	0.509211381954	0.514025652924	0.702975943917	0.611593370608	0.609478263965	0.594495462613	0.619277545596	0.613192703207	0.533346514736	0.55725220635	0.632792957534	0.568298148746	0.604537418956	0.652900958932	0.621487272954	0.699800134362	0.552290404761	0.551106756679	0.580143863211	0.529161183008	0.557986096538	0.596728206638	0.55971758335	0.553236152566	0.603161319984	0.625426922399	0.556953599804	0.517139308008	0.490460072268	0.518941265971	0.701425184859	0.58036514071	0.586470668805	0.485630456333	0.444472600841	0.518880102264	0.479546152358	0.530238649884	0.521210630019	0.538818917102
L.034.M1	0.583663167492	0.584241178575	0.579558938691	0.651363871708	0.587356132069	0.605206742726	0.586423625843	0.554696606714	0.585318806827	0.594722536511	0.593984568236	0.609139330676	0.607081981328	0.605795452915	0.554810679572	0.704893999373	0.545797530328	0.598908340639	0.580877602931	0.622599029133	0.597346967734	0.586063406522	0.631625165361	0.567610467213	0.594207061309	0.644855106167	0.588403063059	0.632355309631	0.617327924229	0.665024626877	0.608003040055	0.635627658566	0.564360710327	0.625210290831	0.582090372337	0.537681779282	0.624184791281	0.603212624168	0.641731283791	0.605611658364	0.624467535754	0.641279994235	0.608849792305	0.649599859789	0.726567744248	0.659899161077	0.617453123746	0.612005775442	0.685426892674	0.62699417533	0.716562350564	0.612185705129	0.643421363362	0.578169536356	0.624077035494	0.639193640335	0.645345915235	0.621137093855	0.678289201289	0.621542559864	0.596808359229	0.602173308505	0.559122777252	0.59641429896	0.578468549851	0.584477195004	0.572538254488	0.548469438638	0.622970954787	0.554895886989	0.634758558872	0.618179680785	0.576527758308	0.600027835069	0.563836559696	0.551186852359	0.561471261333	0.582878588542	0.587319455174	0.602843263125	0.57686198476	0.575033407668	0.567785498707	0.649991377241	0.608645940703	0.534019824055	0.600337681864	0.544462677873	0.558711749365	0.564169131668	0.608215335409	0.573720104108	0.597055203483	0.609029513043	0.586018538177	0.57496890198	0	0.569463322822	0.680931289077	0.56111377072	0.579970656862	0.56028858775	0.577758136587	0.624469964051	0.616177440863	0.563876382538	0.656143128044	0.670990395208	0.592499216062	0.649141031128	0.619194011685	0.721029981042	0.662838140004	0.635809227312	0.667187777228	0.671423390818	0.702713508048	0.597213863799	0.623435222073	0.585094011339	0.615783398069	0.622196584407	0.566846712315	0.730475689608	0.593143497398	0.589079259089	0.631608353645	0.626004423801	0.583105366764	0.568440496255	0.681012037141	0.609123012161	0.632125869586	0.640749486119	0.641177111468	0.622197107163	0.584615082765	0.609254953855	0.630444975014	0.618437879727	0.613091046789	0.605977529293	0.641341074245	0.718086606411	0.549894585744	0.584945965351	0.605748826492	0.549541000392	0.580096785083	0.602537233708	0.529147623793	0.597618775063	0.585203313419	0.641746099679	0.597981514244	0.570900783737	0.585693951964	0.543804955129	0.693613545428	0.592914893781	0.577342021541	0.577301551435	0.557601854634	0.56723168669	0.566932280834	0.583821805603	0.547544943765	0.585256964313
CS.241	0.598135428571	0.575195447001	0.659568435171	0.668482059076	0.577303333726	0.476239139471	0.495306638857	0.527692841086	0.652187158371	0.520953473855	0.558792700511	0.654705589318	0.458854116669	0.523652009785	0.525681999336	0.785837359994	0.541361122263	0.551629289328	0.538836446571	0.61384812436	0.557249098584	0.509502810135	0.696108171521	0.566136011648	0.622378588082	0.686492486159	0.580832188532	0.686797775669	0.650789103459	0.70372356074	0.650305449928	0.689210778227	0.586886350464	0.685010158113	0.544644489164	0.545474378067	0.678434053414	0.517100637959	0.712103837966	0.686050848466	0.679263436708	0.709418809854	0.561228879212	0.67480094951	0.758455643178	0.701494711344	0.623235917098	0.617623643221	0.758470836284	0.66872262707	0.732936637364	0.624359700957	0.717292207592	0.635032846655	0.674305606931	0.658933797992	0.670188556683	0.664188636155	0.753994072594	0.658772828643	0.613063671794	0.614132616894	0.558427102724	0.578794852963	0.577501320974	0.566527538087	0.575428905878	0.549871429131	0.58889686469	0.491382067965	0.540153269899	0.644630521973	0.618409056069	0.563431051019	0.57100336297	0.520307123815	0.512507414773	0.544680621932	0.527295112401	0.508132136399	0.519566200231	0.492322855626	0.569990062335	0.598696997186	0.609719463801	0.550767563783	0.504619174893	0.56271375264	0.519461305136	0.536056537525	0.632097949787	0.532168618998	0.532321773013	0.562977205597	0.612653412663	0.536851562272	0.569463322822	0	0.692598543573	0.52576598351	0.516304836312	0.54075230249	0.566826481818	0.663980884564	0.568864913874	0.548773467306	0.684429102608	0.690292524665	0.531216853455	0.659584921606	0.603324025556	0.78388919851	0.705455012277	0.691808364642	0.683746344579	0.69609341697	0.705632856837	0.58922024068	0.657950206096	0.633137763943	0.671079997262	0.669450132728	0.541681025436	0.786673772823	0.600541958842	0.652589699919	0.719887109394	0.680811775233	0.521338036756	0.575611667532	0.731939252438	0.680638550333	0.674777624725	0.669340640047	0.687846868281	0.687674781183	0.597371569248	0.648570563105	0.683954048233	0.640337280107	0.666687539057	0.685063361321	0.666327595007	0.757337232197	0.548067507547	0.567221708734	0.568987827177	0.522627378661	0.574387459375	0.615823950269	0.533742341333	0.611786849934	0.573700058716	0.68826673223	0.60004385748	0.515638485679	0.519846169143	0.509025895558	0.745197878786	0.590713785732	0.561193168351	0.534541364968	0.50202460153	0.536823930577	0.493958864345	0.506803424995	0.527448721327	0.571797292763
