CS.261	CS.059	L.011.M1	CS.017	CS.035	CS.093	CS.280	CS.039	CS.357	L.008.M1	CS.257	CS.354	CS.105	CS.037	CS.022	CS.335	CS.122	CS.301	CS.062	CS.073	CS.056	CS.373	CS.382	CS.161	CS.229	CS.115	CS.137	CS.248	CS.064	CS.153	CS.282	CS.213	CS.126	CS.292	CS.203	CS.236	CS.224	CS.128	CS.376	CS.232	CS.380	CS.374	CS.136	CS.378	CS.375	CS.214	CS.372	CS.183	CS.395	CS.385	CS.148	CS.181	CS.323	CS.129	CS.147	CS.348	CS.349	CS.177	CS.359	CS.178	T.CS.014	T.CS.058	T.CS.048	T.CS.046	T.CS.080	T.CS.041	T.CS.025	TFS.023	T.CS.012	T.CS.062	T.CS.042	T.CS.071	T.CS.004	T.CS.034	T.CS.040	T.CS.092	T.CS.177	T.CS.122	T.CS.153	T.CS.159	T.CS.147	T.CS.156	T.CS.110	T.CS.180	T.CS.129	T.CS.098	T.CS.117	T.CS.161	T.CS.134	T.CS.104	CS.246	L.034.M1	CS.088	CS.110	CS.241	CS.082	CS.242	CS.103	L.024.M1	CS.356	CS.085	CS.015	CS.087	CS.237	CS.006	CS.325	CS.347.0	CS.308.0	CS.044	CS.150	CS.364	CS.151	CS.165	CS.191	CS.363	CS.338	CS.387	CS.336	CS.358	CS.207	CS.361	CS.319	CS.318	CS.320	CS.080	CS.152	CS.112	CS.158	CS.223	CS.202	CS.339	CS.331	CS.343	CS.227	CS.163	CS.326	CS.393	CS.370	CS.262	CS.270	CS.253	CS.255	CS.145	CS.390	T.CS.066	T.CS.045	T.CS.043	T.CS.026	TFS.020	T.CS.008	T.CS.036	TFS.021	T.CS.064	T.CS.055	T.CS.049	TFS.022	TFS.027	T.CS.061	TFS.025	T.CS.166	T.CS.157	T.CS.152	T.CS.109	T.CS.095	T.CS.142	T.CS.141	T.CS.151	T.CS.158
CS.088	0.654520868128	0.654375962989	0.627452877839	0.622786952726	0.636671376179	0.66097763812	0.64935691803	0.623566418477	0.613052949163	0.675500667346	0.612052854074	0.582284708394	0.639049811819	0.671657265805	0.611712921903	0.731835845814	0.608179353435	0.730178405414	0.612381560736	0.56948900753	0.695232622667	0.669488421561	0.621198970252	0.650771920675	0.655422486951	0.691958812023	0.68072581559	0.681974424269	0.660393217657	0.662204009746	0.716795282139	0.688973041059	0.676424227253	0.69128547591	0.620113953478	0.703834570222	0.735115573726	0.645946203088	0.67073585828	0.678548504512	0.664723493312	0.696605233474	0.653466017512	0.659267759821	0.631769319607	0.6576115145	0.717093175144	0.717333760771	0.72209360855	0.72247856248	0.69915209345	0.699227839152	0.719418264525	0.661396451102	0.682122983643	0.725450082757	0.715883439471	0.688391248391	0.708328894844	0.664583042989	0.662610409804	0.639294273778	0.633439301018	0.654386278699	0.647474897875	0.65159297748	0.66356979398	0.649657489148	0.68523443654	0.632908802106	0.665208124124	0.67314367891	0.651520196445	0.625274468684	0.627483103516	0.70013878054	0.681310405757	0.66941903212	0.691718105997	0.725011890945	0.66472589485	0.623737109389	0.664884345477	0.666896021572	0.677824923653	0.679583574599	0.647035887104	0.702067269857	0.660839357752	0.664948623747	0.651782900718	0.608215335409	0	0.668357294259	0.632097949787	0.682591225749	0.642473683326	0.649027152934	0.619821219327	0.658938481836	0.669085767619	0.601308521028	0.554428758342	0.681821448272	0.578346756674	0.726165411146	0.677403196475	0.671639712634	0.594078509479	0.682715868947	0.688204550877	0.67995376694	0.638871426351	0.657614869921	0.691350195284	0.719839832159	0.635871520836	0.650643285806	0.735087569518	0.697544027042	0.632781980262	0.687367622862	0.692769249083	0.68337040237	0.624671800878	0.659208759487	0.647359651932	0.640361978171	0.692342796705	0.644043671526	0.616199413654	0.70498676794	0.697829603893	0.713585671996	0.636453501839	0.703722089967	0.694226934844	0.708183046051	0.663737346553	0.705484795714	0.719914271551	0.700520566625	0.671248405084	0.712144278871	0.658555846034	0.634032302203	0.624042845741	0.721438363848	0.667426644291	0.629072774347	0.657128539784	0.618901395983	0.629697918661	0.614568952905	0.672015431549	0.67211770107	0.618421913419	0.648725921076	0.630055527887	0.646471999988	0.60857817643	0.640637335755	0.672419147136	0.667010186682	0.572371730525	0.574457743529	0.616975523589	0.649190812456
CS.110	0.637530738902	0.626909409802	0.633132630708	0.619765786787	0.623617071732	0.610751062034	0.650237232432	0.580268951832	0.652670405809	0.605548065154	0.606347505856	0.626442701598	0.626505074482	0.649659115783	0.551676843701	0.647152914739	0.608208531367	0.623505719988	0.605176310926	0.611167246987	0.58495314469	0.567904776643	0.630098742185	0.580662149196	0.5899421099	0.561740113562	0.647855947583	0.58263842321	0.607679726977	0.574468692055	0.612554061255	0.600558335626	0.607719398354	0.540452519851	0.639605463634	0.639893617205	0.650691098176	0.601465402133	0.603185399006	0.576547549132	0.656541238971	0.586603191766	0.552692623271	0.635822751993	0.604818232659	0.620624606307	0.591910983334	0.613017464457	0.613871335183	0.60607554362	0.584788903086	0.581047360745	0.595824729886	0.558004728867	0.587039855712	0.608331110182	0.602267218363	0.605129498307	0.662885424893	0.623136219053	0.627550736885	0.62387817445	0.613224942063	0.59927386818	0.63793277949	0.6238401146	0.626911778745	0.656166726295	0.677348682222	0.639602524161	0.658722765382	0.658331359027	0.624243223916	0.648639679577	0.63261266426	0.682213120396	0.659242246259	0.637309297875	0.631068556564	0.667596693525	0.678717651783	0.651779476329	0.651540266131	0.636079560503	0.664228724318	0.652252832725	0.649083587299	0.605460857882	0.660680474157	0.662741072308	0.622003652563	0.603851708015	0.668357294259	0	0.650832600056	0.595610021222	0.617886620009	0.589535679268	0.674883543218	0.664533228202	0.573854429849	0.65291014849	0.602822645438	0.522532899029	0.585844137117	0.650392153764	0.602675028776	0.609094607676	0.605919927631	0.548461020479	0.626099408737	0.636502866313	0.634052547441	0.641525424279	0.587268331953	0.565062494381	0.598193858387	0.610943667884	0.659253001158	0.613243065199	0.615496866182	0.619746044782	0.591255220967	0.56934905294	0.563685159592	0.614911061733	0.532749613173	0.545093521176	0.581445755199	0.67082730667	0.633456739453	0.597492118342	0.597037723491	0.66218998044	0.576861425278	0.601064236801	0.622957350573	0.592473629447	0.609316595716	0.57454396662	0.638788591317	0.58377161154	0.638465857794	0.5890362111	0.647861818619	0.648194193786	0.646839651395	0.637975054111	0.659780862073	0.655788323394	0.613422213574	0.642927976871	0.626058505009	0.620541425818	0.619331232423	0.669952767604	0.646257141794	0.637022052505	0.637170565631	0.636299340863	0.63900747475	0.645117607046	0.674334590948	0.673952927223	0.662397828663	0.664487507734	0.65293700624	0.649359218781
CS.241	0.467918305707	0.516263265039	0.52334781628	0.527692841086	0.547564754737	0.534547845778	0.495306638857	0.583624124907	0.498846463687	0.683103985407	0.582594892475	0.606679723849	0.514188473219	0.683189794636	0.645448233253	0.785837359994	0.509502810135	0.619324276426	0.514733141087	0.61384812436	0.682545767581	0.623579195307	0.568207254918	0.696108171521	0.659045143528	0.685003782223	0.555839221887	0.655454251749	0.592915396203	0.600860224187	0.709418809854	0.685010158113	0.559699088986	0.561228879212	0.545474378067	0.689210778227	0.758455643178	0.586886350464	0.679263436708	0.517100637959	0.544644489164	0.678434053414	0.657476488346	0.705114222158	0.650305449928	0.663286903773	0.656278051574	0.758470836284	0.658933797992	0.671986334738	0.719060302101	0.653463463508	0.658772828643	0.635032846655	0.66872262707	0.623235917098	0.664188636155	0.699492061821	0.732936637364	0.624359700957	0.58889686469	0.57100336297	0.558427102724	0.654340296214	0.618409056069	0.579205649486	0.574896198808	0.617559378322	0.70545994986	0.522610711439	0.528488997553	0.566527538087	0.613063671794	0.543371453099	0.491382067965	0.609719463801	0.519566200231	0.532009724057	0.535077667408	0.556854724958	0.481955078116	0.521297507843	0.516438728346	0.580016269363	0.505456202006	0.530030209375	0.512507414773	0.580162944456	0.550614526147	0.498610256549	0.536851562272	0.569463322822	0.632097949787	0.650832600056	0	0.568864913874	0.54075230249	0.532321773013	0.562977205597	0.692598543573	0.566826481818	0.532168618998	0.612653412663	0.663980884564	0.52576598351	0.77993375127	0.685664967701	0.69609341697	0.548773467306	0.610997367281	0.74120606187	0.603324025556	0.695549665426	0.531216853455	0.691808364642	0.657950206096	0.62875179697	0.631230187548	0.773360540057	0.705455012277	0.687846868281	0.671079997262	0.680638550333	0.620123160042	0.600541958842	0.541681025436	0.652589699919	0.652181098343	0.674777624725	0.653583880084	0.669340640047	0.575611667532	0.680811775233	0.786673772823	0.669450132728	0.640337280107	0.683954048233	0.666687539057	0.685063361321	0.687674781183	0.757337232197	0.648570563105	0.597371569248	0.666327595007	0.515638485679	0.568987827177	0.567221708734	0.745197878786	0.514405642519	0.615823950269	0.574387459375	0.573700058716	0.509025895558	0.533742341333	0.68826673223	0.519846169143	0.522627378661	0.60004385748	0.611786849934	0.534541364968	0.571797292763	0.536823930577	0.493958864345	0.506803424995	0.590713785732	0.561193168351	0.527448721327	0.50202460153
CS.082	0.531190047929	0.550280737438	0.573934387941	0.598148545343	0.534680830275	0.474253455617	0.561705667993	0.587459539968	0.577326538537	0.674547653145	0.586367880088	0.633087026233	0.531759726275	0.672215069691	0.615625999823	0.747513857053	0.514839307331	0.58261197066	0.505953229474	0.623086122957	0.662891769548	0.57475785554	0.622455306564	0.647500332013	0.642099009861	0.609275702737	0.575895314901	0.586317023582	0.509535733892	0.490581583021	0.65570333583	0.688490225891	0.552050696708	0.556790519357	0.586067600197	0.664042864909	0.758992614812	0.603329774379	0.662275420941	0.470414494279	0.557018130811	0.656926382701	0.554307492627	0.670803511121	0.629812649509	0.623392305374	0.63268770288	0.706559254392	0.608027956731	0.615464960884	0.686746201144	0.599574231859	0.614794843612	0.579841356432	0.663308498599	0.586056504836	0.612533308511	0.689312962018	0.723172734093	0.595198194447	0.589612168353	0.570107160565	0.615008482042	0.628263256872	0.66237640845	0.572763230706	0.581162586832	0.624274458561	0.696488400792	0.555491740208	0.523426305093	0.577560797872	0.613975010503	0.586644526725	0.547519241689	0.542694563316	0.540562444628	0.529391543143	0.497370453576	0.538098801229	0.565863217102	0.584331961952	0.53311664013	0.554622235052	0.555180894008	0.531375695126	0.55736407609	0.517469192857	0.583289936733	0.543354613637	0.520056463451	0.616177440863	0.682591225749	0.595610021222	0.568864913874	0	0.522936540595	0.531312403832	0.615440889412	0.687092922378	0.469225217818	0.623815431726	0.591982211982	0.576271597325	0.541541591361	0.757117547578	0.665266634951	0.642987754437	0.57154810265	0.542168063459	0.693195008518	0.581423385622	0.683438270712	0.555861796004	0.649602573922	0.58355080358	0.612975270912	0.593752188545	0.755910804186	0.650365991412	0.668995696183	0.654470181827	0.646857331085	0.600824967435	0.575009580827	0.540667634147	0.580842581139	0.590438157868	0.633073199581	0.66036473048	0.674147161026	0.557991798776	0.673486019036	0.760475807596	0.578019774242	0.599255980622	0.63260411317	0.638099024751	0.681309660086	0.646997153476	0.717024811544	0.60718777006	0.589003877836	0.642802189463	0.573706093142	0.592726757251	0.591736530197	0.72018583191	0.547699927084	0.668973373483	0.531869362809	0.642774320823	0.572201817346	0.60706281438	0.680255884705	0.537285538564	0.605919265994	0.624702515394	0.627264421198	0.543012043876	0.588434158306	0.565125904552	0.537356565765	0.567182017672	0.642030150057	0.644410777888	0.593645838858	0.530100322762
CS.242	0.450719724763	0.521450460472	0.527157132672	0.585040179589	0.541929453289	0.511781879642	0.482841361174	0.595060155023	0.473956343039	0.639483916587	0.564726952726	0.591580368853	0.485305202248	0.662201858182	0.612128829327	0.733729890785	0.550026311086	0.547120878807	0.506351541781	0.623449637651	0.663161793629	0.576286269026	0.517780910099	0.655701875992	0.617947993822	0.662703168654	0.53479037941	0.596941873616	0.57963571849	0.565463832061	0.663703871175	0.665674242475	0.480954954756	0.587336247994	0.525298235446	0.698415473817	0.755119080333	0.554542104043	0.630290771033	0.532360095045	0.512135095227	0.635308887769	0.607632868862	0.667418755751	0.558019005349	0.607262555728	0.598267709104	0.709965056868	0.603556101904	0.620774969255	0.660609200004	0.616935127028	0.597047865132	0.566897975567	0.641455948217	0.591761546499	0.597270123632	0.65336497326	0.719969932103	0.55668892506	0.550931321423	0.530638635358	0.53103912622	0.580113391069	0.55740763561	0.508227980601	0.515929457355	0.517733349702	0.646214534757	0.461725906803	0.466079570784	0.48973962448	0.530221415017	0.477737195314	0.463975213577	0.521799994458	0.467512366956	0.320868865842	0.48897259352	0.543291151595	0.500442481941	0.459922364212	0.498864721554	0.515218458855	0.494517522335	0.486595524399	0.503231969064	0.50743298079	0.475051857514	0.480508627537	0.469335145052	0.56028858775	0.642473683326	0.617886620009	0.54075230249	0.522936540595	0	0.579862940519	0.5494538737	0.663271860001	0.528887030626	0.597387519608	0.57380497523	0.633551673005	0.524310390615	0.74586485823	0.675799346961	0.655916686107	0.520974660598	0.540310474976	0.699938280551	0.562025438324	0.659061837541	0.483662375418	0.628873599958	0.580457117133	0.551513115445	0.570890336175	0.744672389096	0.651935053876	0.64424281106	0.622930229573	0.638233062326	0.57294129678	0.588929874905	0.472305691728	0.621289319272	0.625452570859	0.62449981138	0.625122499159	0.606018403559	0.53832574349	0.62714828147	0.77629626737	0.627869755957	0.585635849398	0.637258569416	0.627107237304	0.631223592371	0.627281284092	0.714693298374	0.571045935884	0.543021995091	0.634865952467	0.503506052664	0.556179809266	0.489134545198	0.690147858043	0.455778164017	0.556625627708	0.536555657163	0.560029098068	0.485174957541	0.53865462646	0.624431690285	0.451463107921	0.509401437922	0.540739315768	0.536808196657	0.476085504729	0.506974549613	0.478867951107	0.482538755292	0.50016240178	0.537141315816	0.537770967519	0.505766617134	0.411126040173
CS.103	0.54529703333	0.566943748936	0.570927537857	0.563194579104	0.526375929292	0.529742914861	0.579906082556	0.520356090524	0.573935714948	0.653935625409	0.591589105153	0.611858978652	0.573535730677	0.658423580927	0.594418388731	0.735283641165	0.532525216949	0.607512122513	0.522760147988	0.601159562952	0.625634402912	0.593482516534	0.617293050339	0.627686628107	0.638407360779	0.618026767743	0.582618485618	0.588302922993	0.571603293821	0.524319860575	0.654156436549	0.642051821393	0.570833244366	0.538965381906	0.60045573192	0.634207785925	0.729104958783	0.59615355505	0.632231703167	0.497321363545	0.591458316626	0.630715759843	0.567237858169	0.644850302759	0.617498907712	0.618925012726	0.618271557872	0.677945643681	0.599287310641	0.622194092548	0.653046730328	0.600103359872	0.620769108958	0.579567062544	0.621009156561	0.604293944958	0.614842581734	0.653781703862	0.693432673242	0.598245644537	0.572876680244	0.591456543831	0.595469466497	0.630441375027	0.642602845656	0.608467160088	0.591312995362	0.635355692885	0.700035363645	0.555264551506	0.573912174957	0.608645080587	0.635375738751	0.60283625161	0.547255345308	0.628842309529	0.588675913893	0.597499835427	0.550922374283	0.553922434238	0.562426020432	0.588491296602	0.577297130208	0.577500329618	0.57888168936	0.570492829726	0.58521113443	0.571054294768	0.599548609522	0.577231318034	0.567310640921	0.597055203483	0.649027152934	0.589535679268	0.532321773013	0.531312403832	0.579862940519	0	0.60389901845	0.686755347101	0.517789019008	0.5802820208	0.591417923618	0.573088217305	0.526166124324	0.744190270136	0.648818962144	0.647968320313	0.554133772031	0.559699649469	0.690054215518	0.595450140579	0.666437244941	0.563089756597	0.644575802444	0.605430385281	0.615967857031	0.617481619296	0.735781209052	0.640803250181	0.641842619021	0.643909220728	0.641615310205	0.599139766267	0.552408701901	0.558457914491	0.550445169897	0.577329155183	0.632498656081	0.64193534721	0.651344907122	0.549854802114	0.651236546695	0.737412005284	0.576366962249	0.621294835773	0.636149747502	0.621695152053	0.643324471082	0.621316151941	0.672388148864	0.578251093827	0.608685037054	0.623198651052	0.564673737776	0.612950877528	0.615749517628	0.702695887656	0.577635503233	0.667777160254	0.547760304961	0.620537397732	0.567158082246	0.595735693271	0.66832748863	0.578552735398	0.594805668785	0.63654372928	0.634251441628	0.583247053308	0.595931125675	0.579224888917	0.568535550828	0.579992072033	0.633914335116	0.60628175583	0.613139384849	0.585739231813
L.024.M1	0.543752577749	0.603961831598	0.573718910253	0.607980277866	0.594638949192	0.578787329484	0.53338649497	0.638106994416	0.482457487156	0.659590838507	0.569840606645	0.592529057094	0.58336312233	0.725304213636	0.635123900237	0.75380451111	0.558644550317	0.659202706929	0.573536061298	0.646695303507	0.730721268239	0.644914646503	0.571324874775	0.691864214784	0.697311846753	0.714191729179	0.599761054379	0.6810735458	0.655430817016	0.646016621086	0.712425527257	0.711266086961	0.593563572355	0.660700199518	0.590622800259	0.738452174346	0.747854424525	0.634243966115	0.683449572889	0.629063951179	0.58346321789	0.668226650756	0.666964326214	0.681847729119	0.628475841521	0.662287420321	0.690323932197	0.749716628547	0.711818482634	0.697603419	0.711825631663	0.656128817872	0.689549343534	0.631104961579	0.684310283641	0.686631349795	0.686500844496	0.688275233489	0.713072255453	0.624773978473	0.601248530071	0.573685513405	0.582943712854	0.63827177403	0.637983497898	0.595524808008	0.594819747094	0.578635136631	0.665766987428	0.536057554437	0.570775520487	0.602090360384	0.603773837576	0.548031140242	0.520272793904	0.625774169652	0.557022343741	0.560024702186	0.583448361412	0.613228599781	0.52366085446	0.503160671311	0.569786580562	0.602364313888	0.571237141099	0.562851570428	0.524109451973	0.598581985873	0.540060432076	0.535620754805	0.565881193368	0.609029513043	0.619821219327	0.674883543218	0.562977205597	0.615440889412	0.5494538737	0.60389901845	0	0.666249822701	0.586873598823	0.55115353149	0.55910340113	0.684203445837	0.509888646348	0.748065949346	0.693138923891	0.71340240839	0.588516236895	0.622412928225	0.734425783718	0.651953108924	0.683779666393	0.539106391878	0.68752755445	0.683879131839	0.624991039555	0.619760437151	0.773377072276	0.682383172239	0.678591367814	0.684672809926	0.686326521581	0.636988691635	0.629101971877	0.582155156891	0.675180269155	0.661097706696	0.679287427966	0.664533079763	0.63910587815	0.656950711098	0.664585080447	0.771797819671	0.675735066507	0.643682061699	0.697264338233	0.696365267385	0.672956044664	0.678309560261	0.738118176357	0.650496980445	0.602382098639	0.695542114137	0.484282373731	0.590096950315	0.548242215818	0.716295071592	0.533403389789	0.623676439547	0.579242879333	0.551842161376	0.533161529471	0.540683722599	0.647741496239	0.533750380116	0.54641429784	0.619477423287	0.57797694647	0.511311565272	0.501338706519	0.535344353525	0.514001503818	0.519678250036	0.485816965915	0.483943950386	0.505258238936	0.526430238559
CS.356	0.695474227463	0.696759417007	0.659959225341	0.692809305267	0.670775971652	0.70628813445	0.702067763834	0.674149947274	0.659866127917	0.635371674069	0.676566963988	0.660598882752	0.671659401298	0.697076265471	0.655367252122	0.618844109228	0.689818126683	0.682903116836	0.667177278506	0.667711647267	0.688182265762	0.618681536355	0.636746898916	0.638343948839	0.640236732604	0.643336513439	0.66254094889	0.666870228518	0.685334495677	0.671203280486	0.668354664946	0.636442598537	0.640630256903	0.649695889195	0.690243237698	0.721134265581	0.671113819034	0.681761128946	0.620667069642	0.668336268861	0.689749233768	0.658601987328	0.663624897769	0.646561001727	0.58932123333	0.600465545397	0.696527735957	0.689305861277	0.688356563904	0.6780944441	0.699552501493	0.675345161657	0.679992111063	0.680402121899	0.632901701622	0.706556446768	0.695877067227	0.641322347666	0.648251852844	0.660602501262	0.662590132435	0.684465630169	0.647310831771	0.614073873154	0.630942327275	0.657883449726	0.662403132827	0.645992202442	0.581821783204	0.669503712904	0.703617197595	0.677748641808	0.608350142218	0.67078706918	0.661943018527	0.704435858447	0.721723698452	0.664558578005	0.706607296702	0.748134322887	0.734790348534	0.655618777836	0.695470306696	0.690701692086	0.69964153619	0.683814045797	0.675014791234	0.699187691594	0.668676336528	0.724541699912	0.66029542872	0.680931289077	0.658938481836	0.664533228202	0.692598543573	0.687092922378	0.663271860001	0.686755347101	0.666249822701	0	0.677014324492	0.696617148589	0.654919000704	0.644472000506	0.630196624937	0.618477271513	0.618584556022	0.613487451944	0.653903342193	0.625320343971	0.596696567676	0.670199162022	0.586309071173	0.687331337668	0.671274035066	0.704773312747	0.601608688864	0.614611712077	0.64037965873	0.612980965391	0.607652917489	0.645108699449	0.645857377695	0.667197629408	0.654038109968	0.663236950015	0.643632807728	0.649077013044	0.638045528706	0.607275147608	0.62507065114	0.691159628596	0.629737228977	0.674907115924	0.634176761987	0.63491332127	0.666972010222	0.698375536751	0.640125757059	0.643846156697	0.647670767627	0.679652938795	0.662001485026	0.694162523762	0.698664049473	0.639529480306	0.661083659907	0.622069171727	0.700110714001	0.608599584705	0.701457840565	0.669518070595	0.692306259424	0.669393706524	0.591219645118	0.700262178124	0.670124909412	0.630328230419	0.61993166964	0.644070447882	0.646981222218	0.630174695041	0.705878099761	0.714383022387	0.636760371485	0.662330176837	0.693500031499	0.678540518099
CS.085	0.526180203405	0.530002999271	0.573102356049	0.564123531781	0.519633458712	0.493133332099	0.562269529028	0.550904459454	0.580528172667	0.628212181565	0.55671655141	0.607807980341	0.521244560059	0.633490735288	0.592437292746	0.732736934667	0.500691711953	0.575618259495	0.52969746212	0.591948581229	0.632467314551	0.569010575585	0.615938329681	0.631286720058	0.622960894396	0.605063898089	0.57111386071	0.579921874268	0.538483494913	0.48028459293	0.67583855954	0.678357937431	0.551469531556	0.557223544097	0.604266209817	0.641704017695	0.749412057838	0.608528214246	0.647831730152	0.492216875338	0.564858684549	0.644630813152	0.548744127779	0.667474627777	0.622706199944	0.640272316373	0.633141961481	0.705958829858	0.608684945513	0.62777146602	0.657871486619	0.608664266669	0.630841432915	0.552656058036	0.644762405872	0.578501842509	0.610266740254	0.678899280616	0.70291112798	0.603968532857	0.578932615286	0.574852156909	0.581193256159	0.609136388073	0.647220438247	0.575451153473	0.59169895107	0.626601899076	0.709380289762	0.545544207198	0.539113146562	0.570491233799	0.596013891394	0.577354199786	0.538678217825	0.585069305338	0.547257511819	0.553787963547	0.504724301083	0.532445223499	0.570136996951	0.579910113436	0.530074807261	0.548598072891	0.58234854173	0.518558395066	0.554670157828	0.504101492408	0.584146385939	0.55786464548	0.531201460986	0.577758136587	0.669085767619	0.573854429849	0.566826481818	0.469225217818	0.528887030626	0.517789019008	0.586873598823	0.677014324492	0	0.59932895796	0.588680057499	0.558514065257	0.516284221975	0.746180458666	0.64431077671	0.641816970528	0.553381207192	0.528381717872	0.697079167998	0.599458881948	0.687300993901	0.55029412281	0.640983480507	0.591804722249	0.603514261487	0.602271136963	0.74558967963	0.636181045142	0.677793674871	0.647863802343	0.64098597681	0.58996916083	0.532529811872	0.54397804333	0.558779751915	0.541801221483	0.640465427847	0.666144819336	0.658266216946	0.562299513055	0.665510672213	0.759281107842	0.578925511198	0.598530393905	0.642304691409	0.633364240572	0.649592292965	0.651799279715	0.696800373553	0.576831652599	0.611952322351	0.641499681144	0.546146793074	0.607916797217	0.596961848875	0.698128208069	0.540947287512	0.653183868373	0.50952469803	0.620469147317	0.546768739646	0.59096447746	0.644785533538	0.552334414848	0.592096732832	0.608404169696	0.628733303186	0.573765927483	0.585682462104	0.564570191574	0.547100100646	0.541812280593	0.632322262269	0.621236966327	0.589717121909	0.543992548579
CS.015	0.57550605518	0.602466937235	0.570821073325	0.519716555685	0.550686334848	0.563027883995	0.562769236677	0.575941439962	0.530398153378	0.681121030704	0.590102981281	0.576286332233	0.602241015052	0.636241872116	0.632699957516	0.774595241974	0.533105326216	0.680718089792	0.546854764438	0.620262672158	0.701690701455	0.6620565782	0.626991959087	0.678990824266	0.676985712734	0.685599234804	0.621934382207	0.673125249866	0.628909440068	0.636262895029	0.712032124175	0.714342681697	0.624035865601	0.642204438533	0.586246069381	0.685270186063	0.756621347958	0.631235962446	0.697109494702	0.605971642246	0.617798014299	0.699406971199	0.662766056719	0.69912312318	0.661787013019	0.681552095912	0.681248941876	0.768738122096	0.700717804991	0.709287525016	0.719717613439	0.686828793857	0.713205582659	0.663977145921	0.711998392985	0.66480691354	0.699959033277	0.71865193205	0.760426662596	0.661299957364	0.616172036958	0.614928936935	0.582206549183	0.667624933159	0.669520398277	0.622342779871	0.631943180342	0.650024301431	0.719810771011	0.593590812088	0.600564024244	0.632493758287	0.652485066598	0.593253336976	0.552273333092	0.653576394157	0.600125800633	0.614088130714	0.591115503843	0.615465205064	0.573453941733	0.547549280795	0.569058915248	0.597326684546	0.583284158585	0.577555135975	0.565742475259	0.629073835104	0.604843628533	0.563712028175	0.613714803367	0.573720104108	0.601308521028	0.65291014849	0.532168618998	0.623815431726	0.597387519608	0.5802820208	0.55115353149	0.696617148589	0.59932895796	0	0.560354536215	0.657851324879	0.544311436463	0.753641490541	0.704745411222	0.689474212473	0.559932911043	0.643128282177	0.744215559421	0.657785277549	0.688747046538	0.579726218916	0.700797951644	0.690934135036	0.660673137535	0.665704113754	0.790851709753	0.705665579259	0.681910961569	0.693956374962	0.707980243895	0.649901340358	0.618440522068	0.635206717879	0.639312233116	0.64561012	0.694704924497	0.654345521844	0.669586906949	0.654763253284	0.689439901088	0.782491130933	0.659721027129	0.676085431178	0.665735852641	0.702565673797	0.691130364381	0.700064417087	0.783233189302	0.670529489507	0.654334498453	0.693968799399	0.572263963227	0.622251331884	0.564557937483	0.750145897936	0.577335854457	0.626166089067	0.615628606104	0.607929297532	0.586652844209	0.549472003897	0.693924542191	0.608452505811	0.586653077724	0.655004961723	0.637651425139	0.570610898124	0.551229928097	0.592335587628	0.583192613182	0.567210582162	0.549095233663	0.525570838042	0.552594597903	0.593055113636
CS.087	0.614294025458	0.635012887685	0.595770286554	0.586749348162	0.575327219738	0.575163221736	0.588412205483	0.573118372378	0.53663613758	0.624256157849	0.557560840914	0.576796328844	0.588447723777	0.652347922881	0.583999229177	0.717266722828	0.545053964545	0.660918190094	0.549133839418	0.581984522896	0.648815220553	0.6337558674	0.585528067003	0.624995288829	0.612067799076	0.63128872166	0.617055922766	0.635368153851	0.603617706025	0.567558599974	0.672186963613	0.667762103952	0.594501792626	0.630259332074	0.580036418081	0.681069383459	0.710426757832	0.623386345117	0.621439091513	0.597868191615	0.629940823967	0.650249046262	0.59537892913	0.64785790325	0.594249217049	0.618963328591	0.666297039455	0.698258931188	0.684166906891	0.669303166442	0.668916296876	0.648229051703	0.671608697234	0.587139400195	0.643961460503	0.679567810426	0.671993830117	0.673650329334	0.683405704127	0.65412840304	0.599531617474	0.597700815283	0.61019277435	0.600410025264	0.616401682652	0.60132258678	0.589888283219	0.593228894958	0.664501423278	0.592181775453	0.58535693065	0.610829809692	0.599158451904	0.559977817288	0.566107614669	0.636557976051	0.636136066235	0.588951197599	0.610677214806	0.67112649076	0.627061237796	0.54366919715	0.62265942542	0.603526792506	0.631314919733	0.597823927495	0.60774957969	0.624562603837	0.562685471685	0.587946638626	0.610377430309	0.586018538177	0.554428758342	0.602822645438	0.612653412663	0.591982211982	0.57380497523	0.591417923618	0.55910340113	0.654919000704	0.588680057499	0.560354536215	0	0.608215008425	0.496528750003	0.724843850254	0.642716746291	0.61015133758	0.538396598737	0.616318599589	0.671488337181	0.637570104663	0.590934549881	0.587766720758	0.647916399466	0.652134069391	0.59389493511	0.603919898215	0.730374008137	0.637722326079	0.614225560477	0.653992479995	0.64094693218	0.614230482055	0.576736044394	0.612629904904	0.600797061852	0.5825797856	0.647751502005	0.623139688864	0.598072601589	0.658344990499	0.641930285381	0.721605913468	0.576296899199	0.634752133225	0.647018954482	0.665517574976	0.657020862247	0.679573484639	0.699530028944	0.654911212033	0.616907248697	0.657852786015	0.585496995619	0.564476477151	0.546376849768	0.699645545066	0.600005792573	0.586397399489	0.60547688522	0.588988252063	0.583847949749	0.578689878166	0.641682196659	0.619606702228	0.576972214248	0.610968101978	0.569251418782	0.586218398993	0.523233114756	0.562400733685	0.601095896376	0.613229793679	0.534278784585	0.569413764315	0.568250516514	0.584923496747
