CS.297	CS.263	CS.093	CS.108	CS.293	CS.003	CS.260	CS.265	L.005.M1	CS.035	CS.028	CS.037	CS.021	CS.019	CS.016	CS.382	CS.072	CS.367	CS.064	CS.388	CS.067	CS.115	CS.301	CS.155	CS.065	CS.365	CS.186	CS.248	CS.334	CS.077	CS.374	CS.232	CS.292	CS.282	CS.041	CS.375	CS.125	CS.376	CS.224	CS.302	CS.213	CS.380	CS.378	CS.205	CS.128	CS.385	CS.372	CS.183	CS.256	CS.349	CS.147	CS.359	CS.214	CS.182	CS.369	CS.129	CS.166	CS.177	CS.254	CS.178	T.CS.076	T.CS.089	T.CS.062	T.CS.082	T.CS.034	T.CS.029	T.CS.016	T.CS.072	TFS.023	TFS.024	T.CS.023	T.CS.041	T.CS.019	T.CS.007	T.CS.071	T.CS.111	T.CS.115	T.CS.117	T.CS.124	T.CS.180	T.CS.122	T.CS.130	T.CS.092	T.CS.131	T.CS.128	T.CS.100	T.CS.147	T.CS.108	T.CS.156	T.CS.153	CS.237	L.024.M1	CS.103	CS.238	CS.082	CS.241	CS.246	CS.006	CS.110	CS.356	L.034.M1	CS.085	CS.088	CS.242	CS.015	CS.234	CS.345.0	CS.188	CS.189	CS.151	CS.330	CS.078	CS.274	CS.363	CS.358	CS.346	CS.311	CS.336	CS.308.0	CS.187	CS.321	CS.163	CS.285	CS.343	CS.080	CS.331	CS.158	CS.223	CS.194	CS.112	CS.339	CS.320	CS.152	CS.361	CS.319	CS.255	CS.390	CS.370	CS.253	CS.145	CS.262	CS.326	CS.393	CS.270	T.CS.064	TFS.027	TFS.025	TFS.021	TFS.022	T.CS.026	T.CS.066	T.CS.031	T.CS.055	T.CS.036	T.CS.043	T.CS.049	T.CS.045	T.CS.061	T.CS.008	T.CS.109	T.CS.141	T.CS.158	T.CS.157	T.CS.142	T.CS.095	T.CS.166	T.CS.151	T.CS.152
T.CS.117	0.471042458227	0.519736547433	0.537525305873	0.608922012598	0.489664280305	0.565011758305	0.61257150291	0.542501066356	0.512081381094	0.55057273778	0.542582871049	0.69050840889	0.62597529856	0.52416866247	0.589041157706	0.523278615458	0.520675032251	0.728308395784	0.612230215363	0.694208352611	0.750819002563	0.692469684056	0.596873964459	0.575213572791	0.614606763219	0.52630407941	0.536585762771	0.639157168533	0.697845615797	0.592012693423	0.651167063493	0.553411307652	0.611867897682	0.662523453554	0.67888989674	0.604265828223	0.62052846534	0.647692602658	0.73062311565	0.713171796838	0.670461464675	0.532676105516	0.679702165218	0.677995292195	0.53705601731	0.629428744022	0.621826771392	0.736772886102	0.622206130367	0.635947785207	0.629138576286	0.697392791616	0.622554744648	0.577804406844	0.744061507884	0.584061278632	0.679488456872	0.653922944231	0.643768201952	0.597022155918	0.566205405044	0.583756174946	0.492901972012	0.506616547908	0.528033288717	0.618713264075	0.590299349271	0.555250546423	0.553372255285	0.550508682649	0.756114822921	0.537883598822	0.613083597522	0.643698950631	0.530862036191	0.483370769068	0.487432100213	0	0.51749426874	0.56005704183	0.496129136384	0.468559523887	0.569158487999	0.490598812319	0.56589213897	0.575204931392	0.462193582672	0.458713739597	0.451721369305	0.511627554728	0.654855552558	0.524109451973	0.58521113443	0.548772035206	0.55736407609	0.512507414773	0.479101945825	0.518165314241	0.649083587299	0.675014791234	0.561471261333	0.554670157828	0.647035887104	0.503231969064	0.565742475259	0.660879517552	0.762002209935	0.651325001048	0.608839042564	0.603366022859	0.60559874738	0.567564580291	0.646106396315	0.637360854987	0.744883567428	0.755792034024	0.585984681851	0.581985853534	0.689305948113	0.58176224994	0.516638920087	0.654454536177	0.720034394704	0.626938316043	0.597001505139	0.555638868818	0.655607908466	0.635747602845	0.729946365864	0.659873688438	0.632485068693	0.55931378831	0.514465256018	0.667319018418	0.640565935408	0.580431289861	0.634736720981	0.661966676985	0.725821328931	0.547196222038	0.651926813444	0.567295939911	0.674448971262	0.642378151259	0.513586945048	0.533959038563	0.554467994202	0.564289895639	0.4931125069	0.720725122244	0.490085140503	0.532862182706	0.520081791039	0.554396978883	0.542168037911	0.62702079309	0.556992886579	0.585336329693	0.589451455997	0.451435594818	0.535715507073	0.446103561072	0.502649773207	0.535949670328	0.483462684994	0.483014942141	0.45967084656	0.512629447717
T.CS.124	0.525289328632	0.483382022087	0.493723659592	0.569051978146	0.499463747236	0.51224775995	0.625002900599	0.512913397848	0.511230072281	0.529239696313	0.506311967426	0.663966104541	0.63575741006	0.554158797891	0.574656496063	0.568825135416	0.507105006233	0.737307760314	0.580335103007	0.720337516356	0.746581063226	0.667579941121	0.574430903099	0.559144812855	0.634135346246	0.534164224529	0.509346487228	0.627793694801	0.704277057973	0.55258292545	0.655155359838	0.511914559471	0.602182309832	0.69088488009	0.662148788613	0.629420797449	0.66495117297	0.672987522155	0.76935562008	0.728690839951	0.672618347118	0.524306780625	0.658978795714	0.725225460818	0.598841780678	0.646715727919	0.652580742966	0.72577891715	0.67016614981	0.618202244116	0.677084927913	0.724182504753	0.649081315845	0.586478915914	0.735547784974	0.580936334795	0.668027162629	0.691705577585	0.659462024519	0.598354868697	0.55348501144	0.57463127754	0.502558407646	0.537583132829	0.520434612195	0.578119636887	0.551757611281	0.528928098091	0.580734390624	0.577478398054	0.750039396644	0.522244810819	0.597910617503	0.653286438441	0.558603691509	0.527706423474	0.500972295367	0.51749426874	0	0.497747375562	0.502046893399	0.483342682158	0.535583769492	0.502938899012	0.541176450811	0.518435055705	0.486264743492	0.491270984458	0.510972874619	0.467594586358	0.635196901682	0.525663400986	0.539313313689	0.570024170051	0.510500167916	0.544680621932	0.473308481323	0.51600078087	0.636814584976	0.709019433218	0.582878588542	0.494678422236	0.660941701645	0.476497391267	0.570150453221	0.667077075323	0.766640580867	0.661232407218	0.637774610051	0.613368242621	0.645909323853	0.607204007814	0.682324809744	0.655622349173	0.772662662089	0.760180331345	0.609122263209	0.595755435741	0.677568967952	0.61168766502	0.54718035598	0.627412879136	0.741563445437	0.674706450761	0.591183129382	0.548380005313	0.628467494635	0.658710197648	0.760563635627	0.619290785183	0.639123478681	0.599799543972	0.525540506205	0.679870599607	0.651531496007	0.600544053696	0.657882004213	0.64963615325	0.714863034639	0.594349762215	0.664839971895	0.616818472393	0.665311750715	0.664205599528	0.508342899843	0.55035406953	0.59758667659	0.582328014085	0.516725533762	0.72530796529	0.496655734733	0.548859974624	0.564584767628	0.522332781173	0.568169049285	0.652747990748	0.583399611296	0.600242076395	0.627430538028	0.481802462516	0.565880093977	0.482140816179	0.514168738932	0.588070788122	0.493148212641	0.539588238263	0.518833481193	0.538623181602
T.CS.180	0.572520592607	0.504178113443	0.551793698279	0.55293400217	0.580581962476	0.539267264504	0.639167052927	0.556812571179	0.586791719791	0.586957822605	0.556231122404	0.65643734435	0.638063646182	0.566206515499	0.572567013706	0.604479426155	0.568936271645	0.729454968806	0.584833411061	0.720885550891	0.730341137203	0.654038317839	0.597815106328	0.595528228675	0.618320541776	0.543590215637	0.536311891069	0.624264457264	0.710515654152	0.592144776796	0.669588567505	0.564736163702	0.615694827823	0.681932731604	0.654248021998	0.621969579325	0.651251552107	0.674455132722	0.760499964055	0.723245950758	0.665832747281	0.588296358491	0.660688960469	0.722722470321	0.602205284066	0.619177670396	0.648630174834	0.724093306444	0.688237314631	0.650472727991	0.667211981816	0.698247843222	0.637798434792	0.607753568522	0.720623160977	0.599692922402	0.684820093258	0.686465319546	0.659104331008	0.619016739212	0.593843211986	0.597175674435	0.544549032755	0.556053129913	0.557472706512	0.566551523167	0.599279985134	0.5731654194	0.613823452	0.604115998306	0.744925040815	0.569161922897	0.593576189643	0.693642514192	0.60039725907	0.570122999136	0.554807701395	0.56005704183	0.497747375562	0	0.546722288952	0.538567371681	0.569623915633	0.546256056751	0.563374124206	0.555182049113	0.583530108087	0.585869123897	0.530063605109	0.538356475384	0.615205257402	0.602364313888	0.577500329618	0.579474096295	0.554622235052	0.580016269363	0.504108353246	0.57237364689	0.636079560503	0.690701692086	0.561405721277	0.548598072891	0.666896021572	0.515218458855	0.597326684546	0.64647068555	0.740766208737	0.672241361624	0.652513385849	0.594777504307	0.657444381272	0.633641110324	0.687322719095	0.668854024631	0.765752155296	0.730774256396	0.626226352213	0.628196419244	0.665916530809	0.625279761892	0.547095681359	0.61511077641	0.726755086932	0.665365420137	0.603730834215	0.540886777004	0.620589109816	0.656338544696	0.768551787773	0.608569328503	0.643671531873	0.64261649091	0.568772060987	0.66227015093	0.657243739356	0.621739097409	0.659140001164	0.663068127592	0.721165244517	0.600515088057	0.690636672931	0.630019563779	0.639181171358	0.679744122138	0.567457723962	0.616675433128	0.643643067751	0.635295903918	0.579887642987	0.737248350181	0.552241981429	0.598821945512	0.596215312175	0.535394123531	0.606880575798	0.690689701957	0.603161751289	0.625550817424	0.65705408638	0.56086865933	0.6344787784	0.537961698205	0.585849867516	0.647405324125	0.581130623609	0.572851194426	0.600443998535	0.563102034522
T.CS.122	0.453245764981	0.51874523211	0.534683650155	0.596164939936	0.481530609996	0.542829472931	0.584594999338	0.518129713748	0.488874684048	0.554016531421	0.552108535377	0.685994773352	0.596221476763	0.525402056698	0.580722012581	0.497673547135	0.461646077304	0.727607842234	0.575339504071	0.671262274576	0.74916822617	0.678157038207	0.514375084697	0.513025091083	0.561888405371	0.481900524239	0.582702007857	0.602799695988	0.690578222807	0.530960422502	0.625358778664	0.544433734414	0.593332214054	0.654629054136	0.655409231843	0.571634533873	0.618633582687	0.626560750363	0.751745691602	0.689968240506	0.659358968267	0.487114979676	0.695609366934	0.661323414167	0.547515417246	0.592894653071	0.59502718115	0.727438616697	0.639407578384	0.58709402089	0.623605420621	0.709104821316	0.598938671797	0.533725212076	0.732242901425	0.597596940879	0.663440895204	0.660839739599	0.602908536487	0.556126446042	0.49700034936	0.520911251514	0.468790600642	0.503371676844	0.472881767907	0.585494093204	0.520044699048	0.488341550473	0.497168892299	0.51397369348	0.737084993814	0.512836175628	0.600148540952	0.615985742516	0.454981582135	0.473714695447	0.463784807734	0.496129136384	0.502046893399	0.546722288952	0	0.453587498437	0.502530674469	0.415179730368	0.513613075387	0.526368039271	0.476289806844	0.487597128611	0.452556726323	0.497271957343	0.64770317978	0.560024702186	0.597499835427	0.580667973151	0.529391543143	0.532009724057	0.466657390846	0.530934021086	0.637309297875	0.664558578005	0.572664199338	0.553787963547	0.66941903212	0.320868865842	0.614088130714	0.657800024552	0.76253501667	0.59778089832	0.626176238605	0.5486202237	0.607069854396	0.596189403837	0.625230715696	0.622144840321	0.74461244959	0.737859604958	0.602934749678	0.560456128577	0.679072848419	0.58162809369	0.506619465299	0.645845533049	0.722179705955	0.613097230932	0.592398323331	0.52942408275	0.655699279167	0.617795508698	0.722881917317	0.65751566361	0.615684551416	0.565135841658	0.451866435979	0.653385079463	0.608178446688	0.56540739537	0.630659766632	0.609240771475	0.728293780161	0.515219677449	0.637565349899	0.573009343898	0.667551617808	0.623328087355	0.49006654631	0.510119905959	0.508823240135	0.566492755785	0.419446567243	0.703257477205	0.49069234761	0.506431532538	0.524403319098	0.550200655884	0.487778873934	0.603183948673	0.551699352814	0.527130823917	0.540438609859	0.453006498728	0.557214278489	0.380067975616	0.533892500439	0.537700039008	0.488690975721	0.430553878972	0.489931676194	0.457629863293
T.CS.130	0.466090438785	0.463156928847	0.525854522737	0.587422577764	0.467599587981	0.538237895658	0.609241952201	0.49314930882	0.506126581487	0.569158995649	0.528992587413	0.68415473385	0.604904410468	0.509693487698	0.566062049404	0.512156643177	0.473416882626	0.733652289631	0.589367397789	0.708322921448	0.75332357872	0.676167633358	0.577901721398	0.539226811917	0.586109135199	0.506626840853	0.55057573293	0.615990481001	0.680710953764	0.558283980321	0.653990982871	0.550922138754	0.590335512149	0.661066673041	0.67041072724	0.59651577177	0.614315558583	0.637917941666	0.747578544288	0.722159821464	0.665884516152	0.485371314263	0.697731871911	0.671959817964	0.535103823867	0.603473939559	0.59771007045	0.736874551617	0.626365464585	0.589867422569	0.63412007271	0.70450159565	0.616169909781	0.546213889873	0.717876053846	0.562081929861	0.650874389531	0.641295352202	0.591511675711	0.564181793648	0.533788765132	0.547279752766	0.48687210823	0.523066681934	0.491735324216	0.610916386772	0.537710169472	0.500626580599	0.559495128824	0.548177212642	0.732320928959	0.518205986964	0.608248046327	0.65530461926	0.513468498182	0.466965636731	0.448650516825	0.468559523887	0.483342682158	0.538567371681	0.453587498437	0	0.519400805091	0.416556181196	0.48450667335	0.529112883578	0.463834367905	0.451526530079	0.468346459743	0.487546968855	0.657793460918	0.534359253584	0.570884829758	0.53861559605	0.533229680639	0.484641901744	0.465600886741	0.537812432313	0.637055459654	0.694447930109	0.555617555874	0.542791722817	0.655480192388	0.470455539308	0.583646522032	0.662940637927	0.777572815557	0.632377109229	0.634814155572	0.57069198569	0.613071617127	0.589114432247	0.661487123271	0.631373732691	0.738259731247	0.746913425212	0.57967120703	0.583864960205	0.698413286687	0.589590038656	0.524867099382	0.654419149021	0.736862033937	0.650191479999	0.615897160984	0.510356253435	0.660449000226	0.611734680991	0.722802099565	0.646849646614	0.644829940649	0.576254828386	0.4783909339	0.638837371063	0.643781607345	0.579555318393	0.646720754476	0.618536055513	0.725059180939	0.514788522161	0.640358682393	0.585308252467	0.655866260451	0.633485299535	0.492281917875	0.523938401871	0.562448238517	0.567205838242	0.465202241	0.705684417006	0.462302705359	0.532839315115	0.515337633731	0.54821570139	0.560666760654	0.652769759609	0.564762686588	0.563998960273	0.595386021755	0.445273301615	0.554474348398	0.424688562613	0.542468308445	0.55812003137	0.484204793444	0.474024579919	0.490930500324	0.498523917403
T.CS.092	0.567097573065	0.554942123238	0.538916769206	0.631698584412	0.543896001144	0.548549147224	0.657956889511	0.479424182499	0.565819343134	0.623787902792	0.568222296116	0.682086937976	0.681057007324	0.599267232361	0.620523094445	0.606991854882	0.552625061453	0.746659440605	0.627830256458	0.715186739471	0.775371603411	0.690331674649	0.600883229805	0.589869349131	0.644605065795	0.565358620673	0.580755969835	0.64324323711	0.72000982555	0.594609371448	0.701338053216	0.584327365591	0.647021630548	0.702491518287	0.683594233523	0.658345798025	0.681398165416	0.689323969862	0.779178497278	0.740289956676	0.708218005244	0.558983358639	0.723307360285	0.738457955037	0.613183039511	0.639330210672	0.655114941848	0.737507364212	0.695029323468	0.636757653917	0.690982965932	0.751873649418	0.660472858157	0.619226144357	0.740529325302	0.633170195968	0.683983748183	0.707131759277	0.662789571949	0.608577803756	0.579952998908	0.596390055896	0.563446321576	0.587605969902	0.569416596294	0.644322927452	0.611901667197	0.550310384445	0.628572321774	0.611928329148	0.743339109594	0.586154558501	0.629951682471	0.702940655573	0.557723574992	0.565203072868	0.498527875289	0.569158487999	0.535583769492	0.569623915633	0.502530674469	0.519400805091	0	0.48908174738	0.524991312337	0.522857839119	0.504618124894	0.501507253732	0.550541424409	0.486194267366	0.681178874829	0.625774169652	0.628842309529	0.61561334191	0.542694563316	0.609719463801	0.527700418982	0.589567273816	0.682213120396	0.704435858447	0.608645940703	0.585069305338	0.70013878054	0.521799994458	0.653576394157	0.698224377257	0.782600172815	0.692116898715	0.662337332796	0.596551419519	0.662573163223	0.673330409721	0.69549102092	0.687970712219	0.785720363211	0.775640937558	0.672629897945	0.613374572765	0.70977245198	0.653248765713	0.590844534286	0.67402824642	0.755490653963	0.698863337797	0.642659285578	0.568981701932	0.683806092038	0.654488773771	0.779019412584	0.677173701635	0.67674841863	0.649880713881	0.540677724046	0.676656102625	0.67484678351	0.64234849833	0.687390913599	0.654038361691	0.754114031089	0.591219113062	0.711618206069	0.638430581532	0.686284459387	0.685729908991	0.596718259941	0.593639321641	0.629282942718	0.650738190571	0.495435906212	0.739295214489	0.545408766867	0.607134961609	0.601169898656	0.571894721829	0.584884597516	0.680622781113	0.638740184697	0.620172217161	0.646598025029	0.509967983545	0.64156337564	0.503786739692	0.600973745829	0.625700247829	0.517002911035	0.561976641826	0.562062125438	0.556351704101
T.CS.131	0.481342212374	0.533851924936	0.541072244439	0.620124607003	0.470635719757	0.544214922815	0.613827922977	0.476281700573	0.510191439816	0.583987769462	0.557845026241	0.687596265192	0.636938297651	0.525878499804	0.578633285819	0.525690368299	0.486695987206	0.75017188443	0.601141907688	0.698994965514	0.76377470724	0.699215162049	0.554503014826	0.529802046605	0.578274861746	0.503556568335	0.559128014109	0.619237149229	0.685248182297	0.559715801699	0.653371141383	0.55688427336	0.624601100699	0.659820865982	0.674140689781	0.606622849873	0.618813357661	0.647443687943	0.740567080829	0.722953417284	0.675449524944	0.484383127768	0.696349998719	0.67424056044	0.534694489075	0.615013526169	0.610296779454	0.733362604548	0.629215760507	0.591591022662	0.633202301783	0.716402858718	0.613746267931	0.566582885311	0.726394365897	0.589980198771	0.668583540645	0.639010186542	0.601903490145	0.579845851404	0.513720020729	0.516586463195	0.478204580703	0.507655561608	0.493062652809	0.618242201556	0.525463765855	0.505216496766	0.54964810611	0.561589429453	0.741024796832	0.537827225052	0.609386906286	0.651994073906	0.489472558365	0.476897158492	0.423630050357	0.490598812319	0.502938899012	0.546256056751	0.415179730368	0.416556181196	0.48908174738	0	0.486647622639	0.51062564343	0.461973498968	0.452290134162	0.450618555454	0.470886765512	0.667497105832	0.54751581699	0.587428436632	0.591244912773	0.522861943649	0.536056537525	0.436213694211	0.538642391048	0.643822898555	0.686260025737	0.564169131668	0.566073371637	0.655000797903	0.453717008211	0.603642723347	0.671660305304	0.7818876497	0.632356204407	0.647972327195	0.578033098418	0.610848520013	0.601536017144	0.651970140787	0.637769776074	0.748879012521	0.767189651153	0.606908687327	0.577556550086	0.709264595596	0.594525027527	0.523186278713	0.660599692763	0.739107490106	0.644643064022	0.619589487269	0.544282676812	0.669920858869	0.617558341391	0.73091204741	0.665148215178	0.632107358925	0.584369610641	0.48791816341	0.645200348487	0.633846482382	0.567544220687	0.64016984525	0.617665830966	0.738424959549	0.516302155462	0.648336549755	0.595398975085	0.658845292321	0.646936317759	0.507305360325	0.5123567941	0.536130323084	0.591892200877	0.420713127645	0.721635044749	0.480640586662	0.548171365487	0.541487509461	0.56573526301	0.530453659377	0.644249157672	0.565470014484	0.563207143311	0.583563277007	0.421766584696	0.564662184639	0.388751274458	0.537358693627	0.549083488845	0.482921594963	0.435366012035	0.483371075435	0.473065596217
T.CS.128	0.560992520287	0.535476270829	0.550624319214	0.537226761899	0.56454439131	0.534950586454	0.603511243168	0.477125696231	0.582820108496	0.619827447247	0.529050914785	0.667409318461	0.593740248454	0.591881551526	0.635148583785	0.594535741931	0.520292216105	0.727929999644	0.568615009378	0.739820454163	0.727075160858	0.658541748296	0.533659438942	0.508393978097	0.616218343373	0.581324906833	0.566309273895	0.594420949899	0.671720296482	0.595136870927	0.644268282876	0.545134847097	0.582963600332	0.639057271653	0.655448617689	0.640411191911	0.616899897793	0.624089542556	0.739888993504	0.699034034349	0.638517199876	0.544849971715	0.690988243084	0.663506255813	0.571021504376	0.588072165046	0.574218349592	0.700660233991	0.615374829014	0.587799302937	0.594862783652	0.691901334277	0.639329657697	0.519237802417	0.686623816319	0.597049237835	0.644212145967	0.653175344721	0.611483129993	0.589040760746	0.527283980335	0.580511945346	0.548328113311	0.612853484131	0.570476866884	0.612705143209	0.561572744024	0.525830704114	0.621674493819	0.61036112729	0.761167313746	0.580076689216	0.643782080035	0.652170721324	0.580922344769	0.5724219964	0.475349110002	0.56589213897	0.541176450811	0.563374124206	0.513613075387	0.48450667335	0.524991312337	0.486647622639	0	0.546117323397	0.506403107245	0.524914691226	0.569642523641	0.489926387221	0.622038632609	0.629114314951	0.567059152092	0.599946462466	0.533163097698	0.569801774291	0.537136967649	0.578463536669	0.617847832248	0.698983352178	0.576850588972	0.531137381265	0.711687588307	0.522528666065	0.657102292169	0.617883980285	0.745128695898	0.682497726118	0.611241685886	0.576757382617	0.616533950553	0.664869373974	0.661819138103	0.618219855718	0.738101162271	0.721665745342	0.654433026286	0.60250713177	0.671924903141	0.591782084315	0.618676654571	0.634536998462	0.698180732065	0.622572072667	0.610472169997	0.513261612603	0.610109116994	0.596169109026	0.72359866838	0.632941546225	0.677004781358	0.575120776732	0.528917085959	0.670279230942	0.614261922953	0.570299361288	0.63055803571	0.617166824883	0.705954429746	0.588721648147	0.632923101602	0.583121394869	0.67171603468	0.633151342435	0.567173479482	0.592805515333	0.612100062542	0.627216473192	0.509932026365	0.70224934284	0.53610265011	0.581348220806	0.575027775958	0.560008501267	0.592691312791	0.638327125831	0.624164234501	0.607347887817	0.646379724035	0.523997438449	0.641796293104	0.515310498496	0.591860830919	0.657122052942	0.537086849903	0.52183226469	0.59204414439	0.531678498217
T.CS.100	0.550539958181	0.544328725678	0.511995866619	0.594752535039	0.516735555817	0.560686848679	0.658838145418	0.499498683213	0.505624223441	0.60982551084	0.553510163542	0.667202500684	0.659140502081	0.581226312301	0.621338766197	0.576393020779	0.535059835052	0.752771533131	0.595842697229	0.739598872193	0.760544294623	0.679743478353	0.595849638191	0.583863624488	0.650647321227	0.547348821737	0.578233240465	0.646450912268	0.710065438979	0.582506679012	0.695233826937	0.581364516589	0.638526208786	0.716050114796	0.678218457972	0.673457852618	0.69236688865	0.697783100457	0.780552892153	0.74623266286	0.705585116903	0.547227525205	0.714517802293	0.735362815251	0.616988278788	0.667667421371	0.655146773144	0.754263349789	0.66987354621	0.636782433299	0.704219586883	0.751706896156	0.676612320665	0.62098234792	0.751332955369	0.600598537032	0.697995184917	0.700084270177	0.665780661495	0.618192611847	0.584032767772	0.608376095467	0.551635551939	0.60516301808	0.537749523428	0.635058474028	0.58851179774	0.555207027131	0.622272516881	0.600723942963	0.747110137963	0.580361990325	0.638948961505	0.681472608455	0.561062774122	0.546300083189	0.501662512231	0.575204931392	0.518435055705	0.555182049113	0.526368039271	0.529112883578	0.522857839119	0.51062564343	0.546117323397	0	0.508400511464	0.516355209719	0.55160404521	0.501564311106	0.658398450903	0.591737031659	0.604165319166	0.572980519211	0.544054962707	0.569990062335	0.546496617631	0.583063988004	0.638651278784	0.724642831459	0.567785498707	0.535016340424	0.675398766986	0.531377276632	0.591604802479	0.690048780859	0.784109601241	0.668281200841	0.672202701976	0.630531908604	0.65870197713	0.649048884168	0.720287596092	0.672563523489	0.781481964723	0.774008816647	0.637897315471	0.64838040235	0.719806092386	0.671458933587	0.566622954408	0.669558596753	0.761050096582	0.697288409908	0.63844064401	0.57259135123	0.656991843836	0.684840545307	0.773887650814	0.658723726577	0.686265856327	0.626826029792	0.56863444304	0.708050827328	0.675512313268	0.636232220756	0.688826815918	0.653585835669	0.739883768563	0.612098793179	0.677273039161	0.64834873439	0.673249724267	0.674303172665	0.5567184145	0.563111023862	0.620173768519	0.620359932187	0.528309337065	0.738537453423	0.521230302081	0.585306745719	0.58356572081	0.564420300673	0.550164306485	0.671324826784	0.6092966465	0.609555664999	0.632429026073	0.510289502244	0.578265293606	0.525961162491	0.576287199365	0.587370491537	0.499057497676	0.575605010293	0.527704197577	0.562488706799
T.CS.147	0.463768343229	0.547895284326	0.490485713532	0.584948290166	0.418511610597	0.537036541976	0.653009582557	0.485984147646	0.436469031332	0.568788991186	0.524832341093	0.71373853372	0.664450257698	0.562569432762	0.622200060493	0.562119375394	0.501204779989	0.777977470449	0.632574308748	0.734162106693	0.796050953185	0.721818510051	0.595279542345	0.553706175713	0.66030390907	0.527106772465	0.501889851558	0.67825520727	0.726562740964	0.609085391267	0.69488763144	0.567881963433	0.624626869916	0.718342512023	0.714372536552	0.675563387218	0.686508937982	0.699938790183	0.794907538927	0.760822002568	0.720718128556	0.505230629965	0.718853436933	0.726210207023	0.601585357098	0.667605825346	0.6690556165	0.784559244196	0.682486929736	0.658605258525	0.688091407787	0.75165803222	0.680106642407	0.623714082785	0.774816279612	0.622665125961	0.710790714499	0.712962596528	0.693099268144	0.620535582807	0.58998469155	0.584974163421	0.496032510092	0.54186856525	0.505615049796	0.662044933263	0.575392326843	0.548455590627	0.5976593569	0.571086797259	0.793215709782	0.561108773918	0.671066839694	0.666206799424	0.52823667339	0.479378220707	0.42051001457	0.462193582672	0.486264743492	0.583530108087	0.476289806844	0.463834367905	0.504618124894	0.461973498968	0.506403107245	0.508400511464	0	0.386771496291	0.484166189577	0.471067152009	0.711145632053	0.52366085446	0.562426020432	0.574247933698	0.565863217102	0.481955078116	0.518524252274	0.548990463153	0.678717651783	0.734790348534	0.581336761207	0.570136996951	0.66472589485	0.500442481941	0.573453941733	0.715259235086	0.810766056417	0.68182693022	0.658035271709	0.634312447333	0.662239411144	0.597692090389	0.71690253869	0.684082996902	0.799674446412	0.802724558107	0.641030847422	0.621662464419	0.742992451409	0.653904502319	0.527741146155	0.705089842985	0.777094592145	0.693246879537	0.645508835209	0.570424763495	0.692097946004	0.690660614059	0.775929412378	0.68900382725	0.6681738329	0.600362263645	0.532837784222	0.715713012935	0.689601992501	0.622087254811	0.692699133543	0.68645619477	0.762530406888	0.595369495953	0.691269919891	0.644536017188	0.710732952759	0.688517599532	0.494709415116	0.515524383018	0.596314040043	0.572720878294	0.435501081418	0.741325647192	0.436083928306	0.540771669247	0.517664343132	0.534540492167	0.537623794154	0.678550544135	0.576829712124	0.61028616577	0.617210771625	0.405805182671	0.524459293782	0.463196120751	0.51902713328	0.534729783664	0.387086187805	0.504196571787	0.445857384397	0.512663542593
T.CS.108	0.507765585117	0.547205785238	0.486732050078	0.579694273806	0.433549076087	0.531409929102	0.66529833047	0.465015550674	0.474725234737	0.576977665059	0.541955166897	0.723290178733	0.673303268248	0.57724245157	0.630100956536	0.585541411554	0.497331773824	0.783993044022	0.624699332533	0.742072735939	0.789249034087	0.714821580173	0.610109966681	0.567886047257	0.643492307298	0.568444014813	0.503216473541	0.671825528065	0.738556172308	0.616570131763	0.697379032681	0.56564582261	0.630001207106	0.716899549047	0.722289687309	0.665248377255	0.690332195747	0.693969075166	0.780729407788	0.762771136166	0.729164212524	0.524369293851	0.731780241785	0.73325369424	0.606187739096	0.671641506021	0.669262257301	0.771768768585	0.663718602262	0.642435646723	0.69806236579	0.752305101026	0.669353665578	0.595508207214	0.773588012022	0.609047284284	0.707466616123	0.69959335891	0.675755193599	0.604349715307	0.562749574111	0.598316596803	0.510011533256	0.564283323303	0.53197390739	0.659007785392	0.589471037494	0.527463952642	0.609841936246	0.595855590611	0.783884773809	0.567355740816	0.664451083622	0.670745490446	0.557093984713	0.494093403308	0.400495520975	0.458713739597	0.491270984458	0.585869123897	0.487597128611	0.451526530079	0.501507253732	0.452290134162	0.524914691226	0.516355209719	0.386771496291	0	0.502913056328	0.433757519277	0.699812459938	0.534884952629	0.575618147598	0.591624598051	0.555101566698	0.508132136399	0.518028935051	0.550624491796	0.671163515478	0.734327091405	0.602843263125	0.56576361917	0.693222340888	0.487715008525	0.586440054991	0.708422389943	0.811379610535	0.69301352569	0.623746657896	0.633163075051	0.662287016089	0.621512761606	0.712809452596	0.674871494452	0.798539548489	0.800560551013	0.643725091193	0.626665463643	0.740680029072	0.646488614653	0.572313911675	0.70118216821	0.773037476184	0.692797606093	0.648224298632	0.57814294053	0.705068413437	0.684414582816	0.778807818323	0.695925106567	0.68966854428	0.608517380498	0.517966654182	0.721103158108	0.688645635564	0.601022223128	0.677786156693	0.679345930322	0.76753484886	0.580458025356	0.690101064942	0.636003396384	0.714200732453	0.68009856308	0.524708553252	0.5392416258	0.609591744099	0.594719923511	0.456287618043	0.735521849951	0.47236218388	0.552125119039	0.527751616809	0.532069810619	0.558294715375	0.672149212045	0.593908441378	0.627721274032	0.632410685069	0.416717837585	0.537985048571	0.472921408341	0.532747753373	0.561069625086	0.430044641451	0.524198696666	0.476215698299	0.526188565565
