CS.035	CS.313	L.008.M1	CS.106	CS.244	CS.260	CS.101	CS.245	CS.028	CS.038	CS.007	CS.281	CS.295	CS.265	CS.086	CS.301	CS.368	CS.171	CS.062	CS.064	CS.050	CS.230	CS.073	CS.161	CS.067	CS.040	CS.367	CS.366	CS.149	CS.127	CS.232	CS.380	CS.374	CS.203	CS.125	CS.136	CS.128	CS.282	CS.126	CS.236	CS.376	CS.378	CS.292	CS.041	CS.224	CS.372	CS.256	CS.359	CS.389	CS.395	CS.129	CS.182	CS.254	CS.369	CS.181	CS.268	CS.148	CS.348	CS.183	CS.177	T.CS.079	T.CS.014	T.CS.059	T.CS.024	T.CS.001	TFS.024	T.CS.042	T.CS.038	T.CS.016	T.CS.080	T.CS.072	T.CS.035	TFS.023	T.CS.050	T.CS.048	T.CS.120	T.CS.167	T.CS.117	T.CS.121	T.CS.104	T.CS.129	T.CS.091	T.CS.116	T.CS.106	T.CS.125	T.CS.131	T.CS.159	T.CS.100	T.CS.126	T.CS.153	CS.237	CS.110	CS.103	CS.242	CS.006	CS.238	CS.087	CS.082	CS.246	CS.085	CS.088	L.034.M1	L.024.M1	CS.015	CS.241	CS.358	CS.304	CS.347.0	CS.189	CS.346	CS.274	CS.228	CS.325	CS.338	CS.187	CS.164	CS.345.0	CS.233	CS.234	CS.336	CS.080	CS.227	CS.194	CS.319	CS.163	CS.331	CS.321	CS.152	CS.285	CS.223	CS.320	CS.158	CS.318	CS.112	CS.202	CS.255	CS.270	CS.145	CS.370	CS.393	CS.262	CS.326	CS.253	CS.390	T.CS.045	T.CS.008	T.CS.031	TFS.025	T.CS.049	T.CS.064	T.CS.043	T.CS.066	TFS.027	T.CS.026	TFS.022	T.CS.061	T.CS.055	T.CS.036	TFS.021	T.CS.166	T.CS.152	T.CS.151	T.CS.095	T.CS.142	T.CS.157	T.CS.141	T.CS.109	T.CS.158
T.CS.050	0.570737181306	0.601806274097	0.628104595911	0.595562197771	0.631359550726	0.622901399759	0.624291794123	0.554758330264	0.599793166501	0.586312935839	0.58309130354	0.561487031788	0.592349454482	0.642110465277	0.597246723272	0.64195115002	0.582190767069	0.586652525689	0.568022493801	0.597110100858	0.621257113074	0.637346467219	0.586674276193	0.632904168432	0.700265136515	0.591163347734	0.69468814965	0.669036162383	0.588971932718	0.575626160502	0.583157051508	0.606331254209	0.626337878984	0.594753286604	0.605784984814	0.609920987311	0.595652931001	0.647981692898	0.574037884238	0.653580756399	0.620891240063	0.621055406146	0.626126637851	0.595933287705	0.712656963576	0.632895614254	0.622629675355	0.669043029821	0.614365071396	0.626008098376	0.581381893117	0.5881355434	0.649680156913	0.675200527428	0.613030717106	0.616328508322	0.636058077245	0.619422579429	0.689664644057	0.651803061565	0.625296959789	0.587959970292	0.597609740587	0.573333576808	0.673783574705	0.595547648206	0.585002730325	0.617565322222	0.564172971594	0.589581103527	0.579382796971	0.550922625008	0.576500818346	0	0.580778061306	0.594292203612	0.586100434189	0.586482519464	0.619092282309	0.619036984702	0.623473674908	0.623797753684	0.526344750171	0.629460435267	0.580062204299	0.608857179618	0.623537705301	0.629547799882	0.605720857567	0.595496229252	0.627964991107	0.634385161548	0.611749497218	0.568338309951	0.557433717268	0.618409463967	0.575558084572	0.604887993723	0.574593443775	0.59503016719	0.643880411651	0.60486683247	0.618952000766	0.615517345715	0.606813993195	0.704590338473	0.631973598698	0.665832337435	0.640514809582	0.696493116883	0.612560468604	0.605644353068	0.718014166823	0.594217593819	0.595594854584	0.685419352883	0.687834568054	0.623616505811	0.664525489858	0.575922337599	0.574677683011	0.743442948148	0.709168932431	0.626649760833	0.612673695336	0.615133219797	0.565609275598	0.585853607905	0.674217189875	0.627877412418	0.590416964778	0.604981200458	0.619790593431	0.595012037805	0.59268843598	0.615351063055	0.620879063399	0.59857363641	0.63643392363	0.629345227963	0.628126013131	0.606089142929	0.685931035132	0.610668513817	0.551997878893	0.584050499746	0.562848348287	0.601018209887	0.627157415627	0.548916945667	0.584738018855	0.604768331368	0.614576084905	0.677663510966	0.631101881946	0.59590118154	0.574957786077	0.578132747275	0.594139661438	0.595652639738	0.579739945099	0.579619550783	0.627524674135	0.619381123421	0.564668960814	0.587192042355	0.619055854623	0.587436899567
T.CS.048	0.591487201531	0.559003340156	0.613420453224	0.611897004889	0.644789950892	0.590781071499	0.57710751888	0.539108480197	0.577590945444	0.589320241801	0.559738103762	0.547663517486	0.597859042661	0.601694198859	0.577594311608	0.561234008991	0.532111248555	0.588415455321	0.562153693574	0.596333274901	0.652103537918	0.638246403405	0.63883167694	0.638068997631	0.686218868358	0.610231378826	0.690218569864	0.631411487473	0.618222177277	0.514779996161	0.588321609582	0.512291556621	0.617161266837	0.562582780608	0.609540786297	0.607067542037	0.577417140606	0.648181009346	0.51926381064	0.668387606465	0.601786901474	0.658667163647	0.59802971049	0.619030731047	0.706723786983	0.609427906246	0.614989037772	0.689753859352	0.596146499137	0.608509266288	0.613249831089	0.578141257092	0.635743529688	0.718037131839	0.63052661214	0.661818829692	0.652162723554	0.587337483424	0.677125012416	0.633319930913	0.58102267837	0.541982344141	0.614508565905	0.536755754963	0.630394213177	0.542610402181	0.561835695386	0.580446712669	0.543475074351	0.56953070201	0.550354981042	0.518958605325	0.550329826734	0.580778061306	0	0.531164340293	0.530636444162	0.551360398679	0.553362067013	0.566699820965	0.574635552072	0.560337813553	0.5647873599	0.584904627819	0.536346291303	0.553358752915	0.610461239686	0.576658521896	0.536575621478	0.584182966888	0.616813166545	0.613224942063	0.595469466497	0.53103912622	0.562883660281	0.56359244547	0.61019277435	0.615008482042	0.540599563658	0.581193256159	0.633439301018	0.559122777252	0.582943712854	0.582206549183	0.558427102724	0.71683101949	0.677794434351	0.646297395052	0.637626900405	0.690561371644	0.614590851737	0.622952722538	0.697460426021	0.611660160786	0.571115055449	0.68900329293	0.720599632766	0.625467870095	0.629114462085	0.570868297949	0.592976423816	0.725282507695	0.693842648668	0.607555667568	0.608953042232	0.573632435531	0.55002463604	0.545132705747	0.681220807774	0.612177785297	0.563090799005	0.621029552019	0.597251027957	0.620766074859	0.619984761766	0.59178093545	0.634216902496	0.569882871415	0.609559720206	0.651481468172	0.60396730621	0.580975751859	0.716398179445	0.633560693971	0.556971292964	0.536510234309	0.529144343057	0.534225595841	0.591935955247	0.523796646676	0.528014932638	0.54939886602	0.515236148551	0.656333513706	0.551404971713	0.542052570431	0.540607083741	0.569588764034	0.534067566518	0.522655121265	0.516641605251	0.546437888377	0.574041971977	0.559849820474	0.566222149649	0.560081457511	0.572613412545	0.543902851557
T.CS.120	0.582059142153	0.519427110064	0.616400256057	0.586820034902	0.654278397102	0.597567437031	0.558394043373	0.534610889269	0.567765741394	0.590384698921	0.528562652653	0.514236164476	0.551989157118	0.572775635351	0.547079384956	0.555926775766	0.512854037848	0.61334533181	0.54852012826	0.614318417518	0.670333642223	0.673030577193	0.636941672929	0.656407317687	0.727517390265	0.601980903649	0.696347763006	0.67728275933	0.608812732762	0.535697639982	0.579273691497	0.517329878729	0.641563575475	0.512505325726	0.607162624407	0.623538981036	0.539314537712	0.648665994503	0.501654370382	0.703329393088	0.62274305427	0.685209834863	0.61130604508	0.641285742046	0.732002068475	0.608726114776	0.617453038602	0.705209091449	0.646521310112	0.62811694449	0.577584478805	0.58182673121	0.612437748623	0.718222296523	0.615784874798	0.658394060738	0.653193205075	0.602956737433	0.70686201744	0.643797245522	0.632010765608	0.603646807367	0.642714563724	0.509106249195	0.66952449663	0.531180099729	0.506941013982	0.563782812348	0.53456178683	0.552311357648	0.542770130164	0.514708214939	0.548157368616	0.594292203612	0.531164340293	0	0.48951824319	0.49521341107	0.496754460561	0.527179919687	0.533237035582	0.496282896235	0.596847088065	0.509648837894	0.49308924179	0.469608242338	0.587903772745	0.540282827787	0.439393335053	0.536152367119	0.642287423619	0.628996657061	0.600602483576	0.483667927048	0.533158511479	0.56595866815	0.594406256697	0.571985840672	0.47855760984	0.55857758267	0.618106994706	0.534019824055	0.565193085587	0.609107009614	0.550767563783	0.716207656297	0.701111687944	0.664165309734	0.619308406901	0.730053255634	0.622626692969	0.613993005135	0.727883232344	0.631304183112	0.584996683802	0.700489120582	0.73841416877	0.632521740869	0.660657855394	0.561956216999	0.583258800992	0.748278339635	0.710088117364	0.613215436871	0.628557463648	0.564744476367	0.533548944953	0.502051159626	0.718322720369	0.596276481965	0.563874881684	0.652827987544	0.622233262621	0.637756402903	0.638035023386	0.582162631751	0.630721991254	0.516598429544	0.606344580929	0.647304044497	0.62611178411	0.604381041256	0.731012856123	0.645588722284	0.556341469848	0.539427430218	0.527669780802	0.538901260619	0.594055587107	0.49333636114	0.523780222097	0.524675772767	0.488270394214	0.680136547319	0.499123723564	0.533706346119	0.522344913179	0.566962424407	0.562538167864	0.482857843833	0.517080074151	0.482634944837	0.525110763027	0.533941090504	0.540893222572	0.552550505893	0.497785253501	0.447543796003
T.CS.167	0.565724719856	0.486708760449	0.64550003259	0.589273518828	0.628479836997	0.638092401515	0.532435980402	0.528820035182	0.557746942427	0.600391110286	0.504703385109	0.503432549414	0.581281503807	0.562121020537	0.54612410497	0.590940414973	0.518081653713	0.612466232257	0.525596948378	0.603078372209	0.662172758005	0.715447216915	0.64817788741	0.69507747264	0.760369215681	0.595672684992	0.750948692846	0.71300659287	0.650933140824	0.565782125259	0.57088125064	0.50761840867	0.675786019949	0.537752101419	0.642796661662	0.644823935396	0.593836742905	0.683062159636	0.519999156312	0.713839820222	0.65018173423	0.686827328364	0.619865587789	0.685156247412	0.754713907108	0.650456546209	0.662849844687	0.734152799267	0.64745105934	0.656462778156	0.607962327129	0.595683904496	0.659178108258	0.751634601571	0.63649658619	0.66933554685	0.68295267022	0.612372610252	0.740061809267	0.676119724596	0.669174415639	0.549414107756	0.625935842616	0.561834672786	0.714850082843	0.538494041521	0.45975389846	0.580696787036	0.545833382912	0.572280186503	0.551680796319	0.524766246251	0.551148648186	0.586100434189	0.530636444162	0.48951824319	0	0.451477090973	0.540888985492	0.44153110147	0.51260015533	0.412160676476	0.581967161818	0.417164489319	0.475248727322	0.473899815239	0.545534452967	0.54593239099	0.483478240842	0.501808314421	0.663241453451	0.660834796466	0.580115022413	0.485677507976	0.496624131014	0.560691942443	0.561296009179	0.582467305879	0.512980106784	0.559021538857	0.627697674882	0.550922357954	0.46386620391	0.554509463232	0.529611945289	0.778586173094	0.702676150193	0.706282554442	0.656106077242	0.745389618726	0.663070172564	0.645230864549	0.76256133034	0.654075963983	0.619843344226	0.724282759215	0.782921048856	0.610411080388	0.681599545317	0.593802557229	0.608055297955	0.783361745044	0.754406539984	0.652188110549	0.659162518357	0.588675289507	0.519740337391	0.525232718399	0.741529220124	0.654439958141	0.574782893583	0.667870448064	0.644504762147	0.656212681664	0.638843595097	0.608311190985	0.643991806467	0.553270192904	0.659753747013	0.688309085462	0.660413464342	0.591732756903	0.754459792322	0.642010000104	0.537449646807	0.577473668368	0.513788313096	0.526496506922	0.618660838131	0.483613199875	0.499374520592	0.42304056885	0.496967138439	0.708165517463	0.461148456123	0.563490948093	0.480016063348	0.535364365011	0.539630919611	0.456856717315	0.473047353563	0.422145154729	0.458472461183	0.476427875087	0.455073681601	0.491476018151	0.43988073496	0.454491477822
T.CS.117	0.55057273778	0.502846644801	0.64419997621	0.597284128297	0.643536723141	0.61257150291	0.535102510914	0.544059090055	0.542582871049	0.59834186147	0.502038645566	0.497561727242	0.562168162614	0.542501066356	0.551672535733	0.596873964459	0.521259493714	0.600251575048	0.528498447055	0.612230215363	0.656656324412	0.698347540985	0.639076364197	0.680018691496	0.750819002563	0.583395213951	0.728308395784	0.692919631999	0.614150429475	0.554782648282	0.553411307652	0.532676105516	0.651167063493	0.528148108147	0.62052846534	0.628012553482	0.53705601731	0.662523453554	0.516988089846	0.708785302567	0.647692602658	0.679702165218	0.611867897682	0.67888989674	0.73062311565	0.621826771392	0.622206130367	0.697392791616	0.652955119801	0.653193558298	0.584061278632	0.577804406844	0.643768201952	0.744061507884	0.609453079064	0.673311930078	0.667491332003	0.629180036845	0.736772886102	0.653922944231	0.671449165714	0.598993702733	0.629409402147	0.564898871971	0.702781716978	0.550508682649	0.49877908048	0.566284872982	0.590299349271	0.585350842996	0.555250546423	0.511355730878	0.553372255285	0.586482519464	0.551360398679	0.49521341107	0.451477090973	0	0.511459986508	0.481723312038	0.511075764351	0.464477797427	0.554642312437	0.453463154857	0.500282531847	0.490598812319	0.508719111016	0.575204931392	0.471701218582	0.511627554728	0.654855552558	0.649083587299	0.58521113443	0.503231969064	0.518165314241	0.548772035206	0.60774957969	0.55736407609	0.479101945825	0.554670157828	0.647035887104	0.561471261333	0.524109451973	0.565742475259	0.512507414773	0.744883567428	0.689526922976	0.696297374268	0.608839042564	0.755792034024	0.646106396315	0.648175928022	0.755799538959	0.62102161604	0.58176224994	0.733250468618	0.762002209935	0.597253400128	0.660879517552	0.581985853534	0.597001505139	0.774481704691	0.729946365864	0.640565935408	0.654454536177	0.555638868818	0.516638920087	0.514465256018	0.720034394704	0.635747602845	0.55931378831	0.655607908466	0.630864920181	0.659873688438	0.637917478627	0.580431289861	0.642378151259	0.547196222038	0.661966676985	0.674448971262	0.651926813444	0.567295939911	0.725821328931	0.634736720981	0.556992886579	0.589451455997	0.532862182706	0.554467994202	0.62702079309	0.513586945048	0.542168037911	0.490085140503	0.533959038563	0.720725122244	0.4931125069	0.585336329693	0.520081791039	0.554396978883	0.564289895639	0.483014942141	0.512629447717	0.45967084656	0.483462684994	0.535949670328	0.502649773207	0.535715507073	0.451435594818	0.446103561072
T.CS.121	0.609961302973	0.557014706409	0.652116983618	0.602567439399	0.698633826409	0.614138217404	0.567227207041	0.569095703192	0.573395719072	0.637363711287	0.535496348145	0.520620997713	0.55764221904	0.524411572823	0.552765359392	0.581860966752	0.502402476452	0.626438991077	0.558448984688	0.596842431001	0.705405268409	0.696258465866	0.680085292477	0.669671047363	0.747609982899	0.584158471407	0.72319943596	0.691756160515	0.624099259585	0.551078613714	0.568342575785	0.521699383798	0.671615287245	0.553121656928	0.623111795808	0.643284461164	0.52545868444	0.660128867968	0.524718421619	0.709888019955	0.629046858615	0.708051393461	0.619356006699	0.65715456958	0.74977780786	0.577249007062	0.631627703955	0.713307304001	0.61332948861	0.625313392732	0.611677715529	0.559554854543	0.618106330601	0.70632639325	0.613107732638	0.66706527008	0.681879466297	0.568712852072	0.699689977777	0.677687449561	0.662870571378	0.571339680776	0.648962939739	0.552489326591	0.68785795937	0.584454904749	0.482971356119	0.509410037269	0.540740553719	0.622799322524	0.509974267888	0.541797655554	0.616804377124	0.619092282309	0.553362067013	0.496754460561	0.540888985492	0.511459986508	0	0.500627532054	0.506699158311	0.506038106951	0.603678722495	0.501012138489	0.561599365154	0.452486478961	0.550222576834	0.549316788622	0.458154350748	0.533395912003	0.665311640582	0.63943540363	0.589523405986	0.52170206912	0.57587965561	0.59227268809	0.627662383006	0.552528216558	0.496351010137	0.575498647789	0.667001133239	0.592988588656	0.603518797227	0.639752326403	0.54215727856	0.745028414394	0.690527693713	0.712882225268	0.658014864922	0.752348730905	0.656010886914	0.651705905189	0.780768485103	0.627607243895	0.600681647767	0.749911903558	0.766733751567	0.629160349246	0.640930072525	0.58790276403	0.636860401503	0.780095768779	0.743970679672	0.623520030218	0.65638033649	0.552397398387	0.562605717427	0.499968590611	0.709872537909	0.606040480942	0.59518720205	0.657179388769	0.63865031223	0.662808117887	0.660813275449	0.58512718231	0.640934657818	0.534788727	0.618009471565	0.651415670931	0.663015692877	0.614364603407	0.737224262875	0.652190220837	0.60204470783	0.610623919716	0.580720951981	0.565052444079	0.652959575146	0.553560225223	0.577931026327	0.539387075283	0.540018440321	0.711868385218	0.497080607432	0.555167646168	0.572006854317	0.592452521427	0.634969306213	0.517894331007	0.548158758735	0.559900831509	0.554030280633	0.603328104856	0.596094445235	0.612179300594	0.516586898247	0.490113653822
T.CS.104	0.560206637409	0.458992309796	0.687512711712	0.590880113376	0.641602213289	0.646009098502	0.511965716787	0.573691268297	0.547601676192	0.626826453574	0.527435899928	0.515447585601	0.617450378467	0.468912651717	0.50137330075	0.596788887378	0.50056757244	0.60630660874	0.5290554702	0.587946671716	0.694314004348	0.731297722357	0.668667431862	0.714830088563	0.786405542491	0.590974713015	0.775391985702	0.744242397582	0.660689670394	0.57575650686	0.545990497581	0.523936734652	0.694019835978	0.545950146318	0.673372501003	0.661749538147	0.595067812534	0.704535627895	0.530756803306	0.722291922856	0.681764408867	0.719926459177	0.635137874797	0.692575767885	0.77321246398	0.655754133249	0.679802223072	0.741833382471	0.668321468292	0.657593346275	0.603498047707	0.596303141657	0.666415930415	0.752792988145	0.665733861367	0.688089590929	0.700594437771	0.59001203455	0.762929199598	0.700282723112	0.703653007974	0.547915625085	0.625098241072	0.58386196265	0.745769645738	0.584325239878	0.448184814883	0.519396159927	0.56423015609	0.648859770433	0.522998362569	0.541387525737	0.592544517194	0.619036984702	0.566699820965	0.527179919687	0.44153110147	0.481723312038	0.500627532054	0	0.443244798582	0.414943591526	0.579340740345	0.403131393825	0.530171277649	0.425637170008	0.486705465971	0.484824691159	0.466858394793	0.390292940498	0.673498800345	0.662741072308	0.577231318034	0.480508627537	0.540653984158	0.576124211163	0.587946638626	0.543354613637	0.50051878937	0.55786464548	0.664948623747	0.571002681586	0.535620754805	0.563712028175	0.498610256549	0.798534016066	0.702552414866	0.727468218326	0.671624940509	0.783850959545	0.712432389071	0.642946632544	0.792250528938	0.648443846301	0.640564186153	0.756451575094	0.797471609251	0.60691986144	0.687799431599	0.626895152841	0.624291532351	0.805658847067	0.786156450143	0.683105675957	0.67894822845	0.561735392104	0.53749568057	0.517983397323	0.76194268914	0.674418845326	0.616105718622	0.673206907508	0.68451817254	0.683515581266	0.674018254003	0.618249851002	0.671379913438	0.581020051911	0.673639081373	0.681155777677	0.693531789584	0.629717248265	0.757957897839	0.669511063061	0.587069941815	0.6249651739	0.571654042596	0.603230572594	0.685781542036	0.52031403958	0.526500867976	0.471503546838	0.542816331604	0.750348625445	0.448300597378	0.600762550374	0.520319548649	0.546090371145	0.61189762749	0.487025388477	0.504671034337	0.480663004776	0.44412991484	0.560006791242	0.527802471052	0.556571515036	0.420296771114	0.453299228603
T.CS.129	0.573983694035	0.508887291054	0.698134173062	0.612836499512	0.681648080039	0.62530655374	0.532292753127	0.607312901401	0.534970686337	0.648040569934	0.549124707696	0.503583601292	0.603821099919	0.476855503449	0.556921676298	0.584813337192	0.502824691125	0.62954012832	0.558610345187	0.61002251342	0.702081559841	0.711288266237	0.669847670657	0.703392433295	0.762380903609	0.592210394876	0.744115832549	0.734054463043	0.645159475101	0.562510513274	0.543229492743	0.539185192206	0.664190259245	0.550635258556	0.648715344594	0.64193837017	0.583928110511	0.681150426023	0.526634561666	0.718978771981	0.657379146532	0.711221768722	0.605003760789	0.674942036059	0.763216065427	0.636072075141	0.654811026679	0.722760195586	0.651402618261	0.631779213066	0.637885218748	0.58178847087	0.646524486928	0.7290453493	0.638002374839	0.701258199333	0.691810351001	0.595698182602	0.744289971525	0.686358992214	0.68671396119	0.538856207492	0.649934567982	0.563646237192	0.719100507089	0.582677949392	0.463243094747	0.511482045524	0.544226213358	0.632697818173	0.536348945701	0.558454974072	0.597369487439	0.623473674908	0.574635552072	0.533237035582	0.51260015533	0.511075764351	0.506699158311	0.443244798582	0	0.465499596887	0.603451865537	0.470224228144	0.535156777899	0.440005131866	0.507488786778	0.541019741634	0.483252810202	0.465295281538	0.671722218979	0.664228724318	0.57888168936	0.494517522335	0.557140211902	0.596400112493	0.631314919733	0.555180894008	0.514876093043	0.58234854173	0.677824923653	0.589701133185	0.571237141099	0.583284158585	0.505456202006	0.762865400232	0.694386376243	0.720352086028	0.651105106822	0.785729714815	0.68890318497	0.656890828148	0.7705124373	0.633706129483	0.615051473396	0.753589918557	0.781530040826	0.617182331527	0.67202890159	0.609306815656	0.638831780074	0.792360188524	0.756049349963	0.658677548244	0.662711123048	0.553521872249	0.55511176905	0.512953172831	0.743342567252	0.642351277547	0.603477022254	0.680808102514	0.656817434231	0.656537463184	0.662475682082	0.602697714739	0.633943055075	0.560319702596	0.644825035038	0.683886805113	0.663294588664	0.61479611185	0.733292436435	0.672662628661	0.590768449519	0.621142575836	0.574505912319	0.590785071753	0.664702838441	0.544595789534	0.553014039199	0.496358894045	0.546634677655	0.727248004793	0.472670396666	0.617715911602	0.559069340506	0.572206763689	0.612484756271	0.481746439286	0.507858666847	0.506543846397	0.476623426125	0.574947109679	0.533536491594	0.582541309494	0.44633627695	0.45654925494
T.CS.091	0.572445703431	0.45736507896	0.680877060989	0.605851867037	0.652119986389	0.658187643589	0.502099173465	0.555835534511	0.534915054621	0.633492815336	0.50128041142	0.495851306915	0.610343028345	0.499595744979	0.529587924974	0.588146907598	0.514285653013	0.635316456063	0.552619166262	0.617009828058	0.707959966868	0.755624499587	0.694884871423	0.733338774859	0.783957632461	0.581676738497	0.766177928324	0.748917978105	0.67829910799	0.566903388332	0.560401842302	0.508370051313	0.704209435374	0.551475544984	0.680630206366	0.671858897394	0.598000223736	0.722730686464	0.520319182154	0.750593499653	0.686613760755	0.72734086283	0.634544854597	0.709892852785	0.776335012062	0.645456389078	0.663573545391	0.734199413792	0.670505300795	0.671626418877	0.608783424983	0.590899099869	0.667795777013	0.772381964257	0.65005847579	0.703829443986	0.705433542458	0.611630526489	0.76766384153	0.713958460984	0.719101050636	0.587613274989	0.633802543029	0.564597936002	0.734133494383	0.578194388261	0.460771805632	0.516738603605	0.565783176059	0.619220094136	0.525564213946	0.526795613974	0.585209825057	0.623797753684	0.560337813553	0.496282896235	0.412160676476	0.464477797427	0.506038106951	0.414943591526	0.465499596887	0	0.592479655172	0.354484707851	0.490980831617	0.445783123929	0.490295133365	0.504785518302	0.459323887284	0.455451761945	0.69187087424	0.684717596676	0.578193635209	0.477838285263	0.530948256337	0.547752755131	0.606928713567	0.544271793602	0.500174471527	0.553052416648	0.666679370121	0.575033407668	0.487807787152	0.567792876442	0.492322855626	0.798360490143	0.730885567688	0.727264102926	0.655177298328	0.779858573379	0.697567058823	0.665746407752	0.778763820828	0.669387717427	0.648759797887	0.774880910505	0.810453526184	0.601919406947	0.685849871529	0.613910605256	0.640503864063	0.811370499278	0.771658434518	0.681178333869	0.699455074544	0.587142197275	0.544954932062	0.507081520126	0.772325810462	0.678087285531	0.601301091677	0.697136968854	0.691274040231	0.694944383644	0.666791062087	0.617111394952	0.672966234292	0.571465516181	0.670386399587	0.714677533055	0.67017875282	0.618899064205	0.76321146519	0.686534028931	0.561777352708	0.61117897918	0.526306203994	0.571615182878	0.6466917515	0.486410454973	0.522455390776	0.435641235306	0.496686807062	0.727303342976	0.425406490172	0.593592886381	0.504389024621	0.542774017174	0.569925122689	0.471793444752	0.48842217364	0.437787122513	0.415248800691	0.508165280631	0.510922725244	0.509636963192	0.400736697478	0.433251942274
T.CS.116	0.582252464498	0.560864089286	0.630541637534	0.552286549279	0.575055086442	0.63768801637	0.601763680008	0.592438476208	0.565499727259	0.572150389543	0.580124074895	0.562702595289	0.623450528181	0.609177914785	0.558415628946	0.623374076007	0.5602984663	0.532308639384	0.557713402091	0.564123012917	0.600426363522	0.64003469861	0.562691022531	0.656759222199	0.692971664025	0.57293123374	0.707652162024	0.69478963225	0.622542637153	0.603165484973	0.556747277949	0.619473092272	0.649358060389	0.605681867858	0.650532420552	0.587222730322	0.597582631706	0.670078019541	0.587748137574	0.653292955289	0.654124747377	0.625035049658	0.619941983301	0.631462079251	0.70660840918	0.64641823019	0.637135764873	0.670396831527	0.631535359826	0.628285990495	0.57633437232	0.605958596562	0.665541133117	0.688260485223	0.632981593832	0.641369162859	0.662908480029	0.62860410148	0.712132172863	0.67522390186	0.669824087214	0.598997984048	0.558697880242	0.592876555968	0.663369833246	0.595659957374	0.570204352517	0.583366244966	0.591761958623	0.648299136566	0.593894925511	0.562427705952	0.60496351742	0.526344750171	0.5647873599	0.596847088065	0.581967161818	0.554642312437	0.603678722495	0.579340740345	0.603451865537	0.592479655172	0	0.606757811514	0.580695474118	0.577282314976	0.591725560755	0.59396968998	0.564553945782	0.538060315921	0.577800151177	0.59279991893	0.581454457779	0.548257211481	0.547117826621	0.550475655341	0.569504703409	0.56633006107	0.541383619583	0.545682921824	0.645066691911	0.575188723812	0.61508026139	0.589569762945	0.573073872374	0.740731928207	0.654684099243	0.673992409979	0.629660176095	0.683523603551	0.650077657994	0.557795001036	0.740156068249	0.571567083879	0.612815762089	0.654884028935	0.717800238463	0.540824071089	0.622349700049	0.600937008514	0.587476534524	0.751936644225	0.729259133276	0.629054111687	0.584176540142	0.583859407141	0.549521082651	0.602624729717	0.691974501204	0.646912780552	0.611697489282	0.574008394392	0.642925316614	0.595735244445	0.629378717639	0.602148577977	0.66203446932	0.618351458494	0.661013583709	0.640562762894	0.658413980652	0.608677216326	0.697188083201	0.634042257476	0.598272825584	0.628978809991	0.567638199731	0.617195708802	0.649783502932	0.566988776761	0.597735801679	0.59314221138	0.610212347806	0.726935608729	0.625932082044	0.608599089151	0.592028065956	0.547638712911	0.61979737101	0.571476020452	0.568301535822	0.589347870382	0.604103864765	0.623606009869	0.555925972623	0.618269563501	0.591946071138	0.565213435843
T.CS.106	0.579632667856	0.451983924886	0.692695169227	0.617060052717	0.671490585392	0.670661796011	0.513983792556	0.577262965078	0.549263419715	0.656973071	0.510106452662	0.509572196397	0.621856736677	0.463263758819	0.531074104318	0.611405356713	0.537327210504	0.6477852122	0.552827661585	0.647596724368	0.709897630529	0.767769630251	0.698875532328	0.73728119081	0.805681868562	0.611127965286	0.791085625909	0.759962606716	0.684292495174	0.591417571506	0.567272514124	0.524754022231	0.713363431462	0.561554860358	0.6786296667	0.693539854488	0.596820387924	0.716752445154	0.53562965925	0.759684031996	0.70801401951	0.734700584967	0.648372590523	0.727241561786	0.78514558245	0.668788015718	0.671596787226	0.754010755644	0.690121432743	0.686439704887	0.61989997834	0.609312873443	0.688243661346	0.775502208953	0.648215053612	0.703400388208	0.721468278888	0.625367801141	0.779026360263	0.712514932459	0.731942914531	0.592763257031	0.659871547195	0.587648171345	0.753424743144	0.593378607746	0.457399815761	0.536811652143	0.584361718444	0.63822365686	0.558494688427	0.546034485843	0.595592304764	0.629460435267	0.584904627819	0.509648837894	0.417164489319	0.453463154857	0.501012138489	0.403131393825	0.470224228144	0.354484707851	0.606757811514	0	0.526280578775	0.430438122767	0.463348944434	0.520905041015	0.467925176506	0.443563834975	0.700165871768	0.686731564806	0.576293950079	0.484634965483	0.549356194079	0.586353839567	0.632774796159	0.562624142232	0.501902351399	0.569822171727	0.686840498922	0.600337681864	0.50487996682	0.581685421669	0.504619174893	0.800164603136	0.733607291944	0.753721912544	0.658663555123	0.806901292633	0.711440251496	0.676099224129	0.805418518791	0.664833209239	0.647333115539	0.785829864191	0.822605717593	0.629559068647	0.721110273885	0.623106568617	0.660600619573	0.824105249673	0.7827064725	0.693906015093	0.710408219561	0.586974125849	0.554908304774	0.517972698894	0.774882997441	0.68796749849	0.611606853123	0.708698339546	0.695765668926	0.704270290273	0.687617812268	0.630832751418	0.688652324431	0.587464095301	0.685966300022	0.716507376293	0.699199167696	0.636507732001	0.77475705599	0.68613156634	0.598444218493	0.636411572385	0.559084639702	0.592121254354	0.678544035778	0.502408114806	0.553650624309	0.446260699515	0.521530146414	0.750567898853	0.439974017145	0.612790432226	0.53870384155	0.544650625231	0.598913590872	0.497470989295	0.517658850981	0.454022053776	0.404643371511	0.537625037852	0.532999331817	0.529728081669	0.367717962657	0.445648518091
