CS.245	CS.007	CS.084	CS.313	L.005.M1	CS.101	L.012.M1	CS.022	L.036.M1	CS.259	CS.172	CS.059	L.035.M1	CS.281	CS.260	CS.367	CS.137	CS.382	CS.248	CS.230	CS.335	CS.117	CS.229	CS.122	CS.341	CS.040	CS.371.1	CS.365	CS.056	CS.161	CS.203	CS.374	CS.282	CS.041	CS.292	CS.205	CS.128	CS.136	CS.380	CS.232	CS.378	CS.213	CS.376	CS.126	CS.302	CS.181	CS.256	CS.369	CS.359	CS.268	CS.385	CS.147	CS.386	CS.372	CS.323	CS.389	CS.348	CS.214	CS.177	CS.166	T.CS.035	T.CS.071	T.CS.024	T.CS.059	TFS.024	T.CS.069	T.CS.019	T.CS.056	T.CS.025	T.CS.023	T.CS.058	T.CS.041	T.CS.079	T.CS.042	T.CS.038	T.CS.144	T.CS.132	T.CS.124	T.CS.128	T.CS.108	T.CS.117	T.CS.123	T.CS.180	T.CS.167	T.CS.159	T.CS.116	T.CS.100	T.CS.091	T.CS.156	T.CS.120	CS.246	L.024.M1	CS.241	CS.242	CS.085	CS.238	CS.237	CS.110	L.034.M1	CS.087	CS.088	CS.103	CS.082	CS.006	CS.015	CS.387	CS.308.0	CS.274	CS.325	CS.338	CS.345.0	CS.363	CS.336	CS.311	CS.233	CS.150	CS.189	CS.165	CS.044	CS.191	CS.112	CS.194	CS.361	CS.163	CS.331	CS.223	CS.152	CS.227	CS.202	CS.158	CS.285	CS.320	CS.321	CS.322	CS.318	CS.390	CS.262	CS.370	CS.270	CS.326	CS.145	CS.393	CS.253	CS.255	T.CS.055	T.CS.043	TFS.021	T.CS.066	T.CS.036	T.CS.026	TFS.025	T.CS.008	TFS.022	T.CS.064	T.CS.061	TFS.020	TFS.027	T.CS.049	T.CS.031	T.CS.152	T.CS.095	T.CS.151	T.CS.141	T.CS.142	T.CS.109	T.CS.157	T.CS.158	T.CS.166
T.CS.117	0.544059090055	0.502038645566	0.597192230627	0.502846644801	0.512081381094	0.535102510914	0.565906783796	0.635760412155	0.534684236737	0.525791172478	0.572557017275	0.516211868931	0.565206877536	0.497561727242	0.61257150291	0.728308395784	0.552428524728	0.523278615458	0.639157168533	0.698347540985	0.766170619129	0.579952361621	0.653045455333	0.54184212793	0.658923484974	0.583395213951	0.581417300985	0.52630407941	0.682340304509	0.680018691496	0.528148108147	0.651167063493	0.662523453554	0.67888989674	0.611867897682	0.677995292195	0.53705601731	0.628012553482	0.532676105516	0.553411307652	0.679702165218	0.670461464675	0.647692602658	0.516988089846	0.713171796838	0.609453079064	0.622206130367	0.744061507884	0.697392791616	0.673311930078	0.629428744022	0.629138576286	0.684270381875	0.621826771392	0.614009707294	0.652955119801	0.629180036845	0.622554744648	0.653922944231	0.679488456872	0.511355730878	0.530862036191	0.564898871971	0.629409402147	0.550508682649	0.554548572997	0.613083597522	0.631355811044	0.527524767226	0.756114822921	0.523242590357	0.537883598822	0.671449165714	0.49877908048	0.566284872982	0.49577882419	0.510117109004	0.51749426874	0.56589213897	0.458713739597	0	0.48488571876	0.56005704183	0.451477090973	0.508719111016	0.554642312437	0.575204931392	0.464477797427	0.451721369305	0.49521341107	0.479101945825	0.524109451973	0.512507414773	0.503231969064	0.554670157828	0.548772035206	0.654855552558	0.649083587299	0.561471261333	0.60774957969	0.647035887104	0.58521113443	0.55736407609	0.518165314241	0.565742475259	0.580626192006	0.689305948113	0.646106396315	0.755799538959	0.62102161604	0.762002209935	0.637360854987	0.581985853534	0.585984681851	0.597253400128	0.562610212815	0.608839042564	0.684109123231	0.556694528449	0.519026295169	0.659873688438	0.729946365864	0.667319018418	0.654454536177	0.555638868818	0.635747602845	0.514465256018	0.774481704691	0.637917478627	0.655607908466	0.720034394704	0.55931378831	0.516638920087	0.669733579748	0.630864920181	0.634736720981	0.651926813444	0.661966676985	0.642378151259	0.567295939911	0.547196222038	0.674448971262	0.725821328931	0.580431289861	0.520081791039	0.542168037911	0.564289895639	0.490085140503	0.554396978883	0.720725122244	0.554467994202	0.589451455997	0.4931125069	0.513586945048	0.585336329693	0.494203474592	0.533959038563	0.62702079309	0.532862182706	0.512629447717	0.483462684994	0.45967084656	0.535715507073	0.535949670328	0.451435594818	0.502649773207	0.446103561072	0.483014942141
T.CS.123	0.546164992153	0.506647851871	0.619905323886	0.516321570938	0.536545584177	0.580517470585	0.562688861079	0.608950409851	0.527359072336	0.505776935014	0.556202492732	0.552052396754	0.486645623356	0.523639057989	0.582626152073	0.700509355986	0.506933308308	0.476457270135	0.608918277009	0.669973813944	0.726850438858	0.581689945934	0.602776326765	0.572831007439	0.614482455196	0.601270772577	0.547676399293	0.505749357435	0.65290703763	0.669933231564	0.526759397502	0.632750677321	0.628614800221	0.654665037789	0.600936745463	0.634325000082	0.54320993797	0.617317354609	0.522631257972	0.562083545656	0.675221949306	0.633301408894	0.594332032855	0.497677439109	0.682955531384	0.585422119746	0.614942150904	0.711892524644	0.683127890511	0.641409938519	0.597694608919	0.59349294489	0.67742784218	0.595449342156	0.594594936645	0.599363678029	0.620687810477	0.576227731323	0.633407405872	0.636963061143	0.486540034816	0.508868898667	0.5312985672	0.632354618383	0.529611207319	0.521944945501	0.581303522636	0.619706775363	0.489073459187	0.71944431489	0.520207888856	0.514101946909	0.62141066393	0.521563372671	0.601974419592	0.516324624354	0.559442757405	0.546389314816	0.578252750821	0.546230280913	0.48488571876	0	0.566741627944	0.494690113154	0.579862214961	0.574948677388	0.595068971732	0.504444561012	0.485703475517	0.483619848859	0.494562519439	0.557245809555	0.526375663379	0.495492345537	0.568562161906	0.559537636195	0.639267984696	0.627123750562	0.560786215886	0.582501128478	0.647296016875	0.582388141634	0.59164756863	0.524793138601	0.607858975353	0.534909185085	0.667721149611	0.603677835193	0.730309717957	0.625601474052	0.730633879243	0.59613399696	0.530445610392	0.589409308634	0.628223885494	0.566904971843	0.615452188919	0.630248679255	0.538492184265	0.520375416105	0.640725272023	0.698363735966	0.620524986193	0.633819008086	0.551526308935	0.601053211543	0.520622982368	0.739668623292	0.613093423047	0.641518374165	0.694755817549	0.546732842632	0.514879052445	0.638497043484	0.60132864802	0.600075052421	0.624861773783	0.614281638394	0.616259580027	0.574826425778	0.544009426553	0.658015021923	0.70997950107	0.579268811826	0.514362902446	0.507288950383	0.549532904964	0.515697289867	0.569938958861	0.68876721708	0.529630780376	0.539314374534	0.519178800214	0.486201139497	0.530255804696	0.504463841288	0.515278207723	0.600437614842	0.523807620348	0.498395547179	0.517423896415	0.494672528852	0.547960066013	0.530892278684	0.495240269619	0.537001920391	0.475241908602	0.494302238634
T.CS.180	0.619010834176	0.584563107625	0.539481700768	0.565104874074	0.586791719791	0.577286533165	0.602083896029	0.619866604965	0.584764757343	0.585471237002	0.553386437362	0.587806148076	0.594782554811	0.539569349192	0.639167052927	0.729454968806	0.610240442916	0.604479426155	0.624264457264	0.681546241293	0.770462743962	0.567919626481	0.65645618125	0.55085677531	0.714429202593	0.574578853805	0.649659549253	0.543590215637	0.659862079682	0.658816473316	0.582122606622	0.669588567505	0.681932731604	0.654248021998	0.615694827823	0.722722470321	0.602205284066	0.626932988553	0.588296358491	0.564736163702	0.660688960469	0.665832747281	0.674455132722	0.578943936258	0.723245950758	0.654859637879	0.688237314631	0.720623160977	0.698247843222	0.643774396325	0.619177670396	0.667211981816	0.693981375985	0.648630174834	0.651538580966	0.639528924397	0.612200615212	0.637798434792	0.686465319546	0.684820093258	0.570722852347	0.60039725907	0.593968394088	0.597870529651	0.604115998306	0.627042065329	0.593576189643	0.617887304113	0.560540014254	0.744925040815	0.582373205848	0.569161922897	0.693276186564	0.543388350247	0.564011576751	0.568422643043	0.565918914557	0.497747375562	0.563374124206	0.585869123897	0.56005704183	0.566741627944	0	0.574253917439	0.560476252836	0.501231411441	0.555182049113	0.576083476326	0.530063605109	0.566453097095	0.504108353246	0.602364313888	0.580016269363	0.515218458855	0.548598072891	0.579474096295	0.615205257402	0.636079560503	0.561405721277	0.603526792506	0.666896021572	0.577500329618	0.554622235052	0.57237364689	0.597326684546	0.634222697597	0.665916530809	0.687322719095	0.771395645801	0.597061504164	0.740766208737	0.668854024631	0.628196419244	0.626226352213	0.56394882477	0.576008912399	0.652513385849	0.706206016297	0.582954155277	0.561282867797	0.608569328503	0.768551787773	0.66227015093	0.61511077641	0.540886777004	0.656338544696	0.568772060987	0.776828275189	0.667558962034	0.620589109816	0.726755086932	0.64261649091	0.547095681359	0.71344556025	0.669225170796	0.659140001164	0.690636672931	0.663068127592	0.679744122138	0.630019563779	0.600515088057	0.639181171358	0.721165244517	0.621739097409	0.596215312175	0.606880575798	0.635295903918	0.552241981429	0.535394123531	0.737248350181	0.643643067751	0.65705408638	0.579887642987	0.567457723962	0.625550817424	0.574165257572	0.616675433128	0.690689701957	0.598821945512	0.563102034522	0.581130623609	0.600443998535	0.6344787784	0.647405324125	0.56086865933	0.585849867516	0.537961698205	0.572851194426
T.CS.167	0.528820035182	0.504703385109	0.587860211326	0.486708760449	0.436331858179	0.532435980402	0.529114024567	0.635524935653	0.49279000183	0.473094839146	0.574735569267	0.553255326605	0.556980619758	0.503432549414	0.638092401515	0.750948692846	0.519126899749	0.525652507004	0.644262798696	0.715447216915	0.762701376757	0.586671393646	0.650055620659	0.541784483394	0.6491819488	0.595672684992	0.587505462705	0.509908096986	0.693970701887	0.69507747264	0.537752101419	0.675786019949	0.683062159636	0.685156247412	0.619865587789	0.695481340326	0.593836742905	0.644823935396	0.50761840867	0.57088125064	0.686827328364	0.693349885053	0.65018173423	0.519999156312	0.713482389961	0.63649658619	0.662849844687	0.751634601571	0.734152799267	0.66933554685	0.653363835076	0.651010928512	0.697681479338	0.650456546209	0.631601130655	0.64745105934	0.612372610252	0.632548210292	0.676119724596	0.69662662879	0.524766246251	0.533722391493	0.561834672786	0.625935842616	0.538494041521	0.54845629064	0.619693218548	0.618722676774	0.529172939874	0.739434696266	0.533837487551	0.528102432995	0.669174415639	0.45975389846	0.580696787036	0.447024636295	0.51170786142	0.493435324824	0.56372386641	0.462497560923	0.451477090973	0.494690113154	0.574253917439	0	0.545534452967	0.581967161818	0.54593239099	0.412160676476	0.432622057445	0.48951824319	0.512980106784	0.46386620391	0.529611945289	0.485677507976	0.559021538857	0.560691942443	0.663241453451	0.660834796466	0.550922357954	0.561296009179	0.627697674882	0.580115022413	0.582467305879	0.496624131014	0.554509463232	0.58176177812	0.714725676018	0.663070172564	0.76256133034	0.654075963983	0.782921048856	0.651132705253	0.593802557229	0.597938885859	0.610411080388	0.576356517121	0.656106077242	0.677159601429	0.547474562417	0.501980850318	0.656212681664	0.754406539984	0.662882028002	0.659162518357	0.588675289507	0.654439958141	0.525232718399	0.783361745044	0.638843595097	0.667870448064	0.741529220124	0.574782893583	0.519740337391	0.695505296962	0.644504762147	0.642010000104	0.660413464342	0.659753747013	0.643991806467	0.591732756903	0.553270192904	0.688309085462	0.754459792322	0.608311190985	0.480016063348	0.499374520592	0.539630919611	0.42304056885	0.535364365011	0.708165517463	0.526496506922	0.577473668368	0.461148456123	0.483613199875	0.563490948093	0.455944856787	0.496967138439	0.618660838131	0.513788313096	0.473047353563	0.458472461183	0.422145154729	0.491476018151	0.476427875087	0.43988073496	0.455073681601	0.454491477822	0.456856717315
T.CS.159	0.632309752152	0.584575434305	0.563603931031	0.507517525617	0.579115151841	0.552749908824	0.540552641657	0.667908480096	0.581725778515	0.562297324679	0.626240346025	0.585362452548	0.636417550895	0.541845740278	0.660803163935	0.774857516114	0.606201472014	0.647870395054	0.667185359693	0.757667581813	0.791728563614	0.585440763785	0.706595572869	0.579288457339	0.712198558895	0.609739112151	0.666245272478	0.603497011101	0.705167094936	0.727505837953	0.610836411054	0.696763800642	0.705027991669	0.690710556541	0.633231850926	0.748569110998	0.625134542617	0.673077267065	0.575916889861	0.552037430904	0.72743137956	0.724276269319	0.705103886247	0.59710262618	0.764588918604	0.659149807026	0.678103169203	0.757770538876	0.763123679489	0.693493974434	0.666476342638	0.688460552913	0.730153226028	0.665557711011	0.664629515325	0.693334879717	0.61674782846	0.695644056403	0.724215434912	0.695711084471	0.595338324802	0.597638045269	0.61658051044	0.612664875238	0.644614794977	0.623168220121	0.664524965453	0.670985157325	0.60599455279	0.789644969716	0.594297376489	0.609571143277	0.731686904123	0.52928367986	0.503271655341	0.552741644011	0.461310983347	0.504714636346	0.530625565359	0.431710912606	0.508719111016	0.579862214961	0.560476252836	0.545534452967	0	0.591725560755	0.543445423702	0.490295133365	0.581626943343	0.587903772745	0.53666471676	0.613228599781	0.556854724958	0.543291151595	0.532445223499	0.616395574422	0.678154785006	0.667596693525	0.630681752547	0.67112649076	0.725011890945	0.553922434238	0.538098801229	0.59422548916	0.615465205064	0.667471260218	0.727205385113	0.726371239196	0.797325078997	0.633546026285	0.797174789802	0.683517631317	0.645111477884	0.678558166677	0.586068168329	0.575645489508	0.634713975061	0.754670434733	0.622531064736	0.570467979203	0.678773250949	0.793172241963	0.730793647139	0.688614455021	0.568413545063	0.70424249404	0.5723908431	0.825391020049	0.689185171227	0.682955738089	0.770256374397	0.630177286227	0.618901272052	0.725880256758	0.697735689371	0.69501762747	0.699791504768	0.682539625518	0.683745122791	0.613840401962	0.644204071205	0.70508415507	0.76254793764	0.615903393684	0.609107338558	0.628451371542	0.655316267305	0.549570250255	0.543636413411	0.747729791814	0.672595634112	0.688509282799	0.531143904366	0.577539235636	0.658917078894	0.53291346335	0.615435277824	0.69103669824	0.607510509968	0.594534123124	0.506949508065	0.58789362186	0.628912737094	0.649429396195	0.50024024478	0.589792581241	0.539462589977	0.578010720116
T.CS.116	0.592438476208	0.580124074895	0.574544451098	0.560864089286	0.591605984905	0.601763680008	0.606637444341	0.609651578809	0.58513067109	0.584759090563	0.544550217425	0.611718695343	0.583673950622	0.562702595289	0.63768801637	0.707652162024	0.634437676021	0.613367127573	0.647536149855	0.64003469861	0.739774407347	0.569713291832	0.649588022654	0.527713800135	0.685711182846	0.57293123374	0.615827761985	0.566912637662	0.663104667043	0.656759222199	0.605681867858	0.649358060389	0.670078019541	0.631462079251	0.619941983301	0.684363404205	0.597582631706	0.587222730322	0.619473092272	0.556747277949	0.625035049658	0.622843265436	0.654124747377	0.587748137574	0.708148820272	0.632981593832	0.637135764873	0.688260485223	0.670396831527	0.641369162859	0.645424352959	0.623541648267	0.65008816669	0.64641823019	0.639637695024	0.631535359826	0.62860410148	0.621142561608	0.67522390186	0.682360549464	0.562427705952	0.592605972687	0.592876555968	0.558697880242	0.595659957374	0.632017485815	0.579671513911	0.58673047936	0.574257403353	0.721530805752	0.578068200762	0.569253286018	0.669824087214	0.570204352517	0.583366244966	0.575393709097	0.616733526219	0.536832286514	0.584200720465	0.61001694499	0.554642312437	0.574948677388	0.501231411441	0.581967161818	0.591725560755	0	0.59396968998	0.592479655172	0.552213284629	0.596847088065	0.541383619583	0.61508026139	0.573073872374	0.548257211481	0.545682921824	0.550475655341	0.577800151177	0.59279991893	0.575188723812	0.569504703409	0.645066691911	0.581454457779	0.56633006107	0.547117826621	0.589569762945	0.622803121702	0.640377004764	0.650077657994	0.740156068249	0.571567083879	0.717800238463	0.655146616727	0.600937008514	0.617818141298	0.540824071089	0.559659372976	0.629660176095	0.678249277718	0.570083527489	0.591054762067	0.595735244445	0.729259133276	0.633164631365	0.584176540142	0.583859407141	0.646912780552	0.602624729717	0.751936644225	0.629378717639	0.574008394392	0.691974501204	0.611697489282	0.549521082651	0.68207048988	0.642925316614	0.634042257476	0.658413980652	0.661013583709	0.66203446932	0.608677216326	0.618351458494	0.640562762894	0.697188083201	0.602148577977	0.592028065956	0.597735801679	0.61979737101	0.59314221138	0.547638712911	0.726935608729	0.617195708802	0.628978809991	0.625932082044	0.566988776761	0.608599089151	0.607478290153	0.610212347806	0.649783502932	0.567638199731	0.568301535822	0.604103864765	0.589347870382	0.618269563501	0.623606009869	0.591946071138	0.555925972623	0.565213435843	0.571476020452
T.CS.100	0.598608324046	0.590728622958	0.566277104399	0.502212753952	0.505624223441	0.573677002111	0.553278350504	0.656848354634	0.540863948115	0.531933842338	0.596987340632	0.569877932637	0.638988788413	0.539477033231	0.658838145418	0.752771533131	0.580404011519	0.576393020779	0.646450912268	0.718807311531	0.767302565132	0.59838070154	0.679800354521	0.576570688363	0.69680177251	0.600869736116	0.641389082364	0.547348821737	0.689825334437	0.702335955842	0.555535026797	0.695233826937	0.716050114796	0.678218457972	0.638526208786	0.735362815251	0.616988278788	0.654146833415	0.547227525205	0.581364516589	0.714517802293	0.705585116903	0.697783100457	0.565633393362	0.74623266286	0.673380954489	0.66987354621	0.751332955369	0.751706896156	0.670943308785	0.667667421371	0.704219586883	0.727344194381	0.655146773144	0.661109409517	0.686997606764	0.618832927686	0.676612320665	0.700084270177	0.697995184917	0.588947556028	0.561062774122	0.584395693568	0.61733950037	0.600723942963	0.596732884029	0.638948961505	0.653784284198	0.583184611118	0.747110137963	0.605601946338	0.580361990325	0.713176018802	0.491510829357	0.55807246039	0.502919439406	0.515273688594	0.518435055705	0.546117323397	0.516355209719	0.575204931392	0.595068971732	0.555182049113	0.54593239099	0.543445423702	0.59396968998	0	0.504785518302	0.55160404521	0.540282827787	0.546496617631	0.591737031659	0.569990062335	0.531377276632	0.535016340424	0.572980519211	0.658398450903	0.638651278784	0.567785498707	0.603845289427	0.675398766986	0.604165319166	0.544054962707	0.583063988004	0.591604802479	0.625332004449	0.719806092386	0.720287596092	0.778198823165	0.637184431398	0.784109601241	0.672563523489	0.64838040235	0.637897315471	0.59226588573	0.577112284627	0.672202701976	0.728698203487	0.574473399484	0.529347594431	0.658723726577	0.773887650814	0.708050827328	0.669558596753	0.57259135123	0.684840545307	0.56863444304	0.797862581833	0.69860920895	0.656991843836	0.761050096582	0.626826029792	0.566622954408	0.691933253921	0.68187572893	0.688826815918	0.677273039161	0.653585835669	0.674303172665	0.64834873439	0.612098793179	0.673249724267	0.739883768563	0.636232220756	0.58356572081	0.550164306485	0.620359932187	0.521230302081	0.564420300673	0.738537453423	0.620173768519	0.632429026073	0.528309337065	0.5567184145	0.609555664999	0.533232280327	0.563111023862	0.671324826784	0.585306745719	0.562488706799	0.499057497676	0.527704197577	0.578265293606	0.587370491537	0.510289502244	0.576287199365	0.525961162491	0.575605010293
T.CS.091	0.555835534511	0.50128041142	0.589481166123	0.45736507896	0.425573995144	0.502099173465	0.516950704242	0.674233260553	0.505268722208	0.446941477718	0.593645502237	0.535462641054	0.577380824634	0.495851306915	0.658187643589	0.766177928324	0.518708596504	0.539969703986	0.673038942141	0.755624499587	0.785806820902	0.588605726014	0.69927145164	0.560622379464	0.681233020901	0.581676738497	0.611268690724	0.530718028504	0.724750454129	0.733338774859	0.551475544984	0.704209435374	0.722730686464	0.709892852785	0.634544854597	0.723705641127	0.598000223736	0.671858897394	0.508370051313	0.560401842302	0.72734086283	0.722946979121	0.686613760755	0.520319182154	0.753799492961	0.65005847579	0.663573545391	0.772381964257	0.734199413792	0.703829443986	0.663197806636	0.681156747977	0.724877842339	0.645456389078	0.647347388399	0.670505300795	0.611630526489	0.65244747446	0.713958460984	0.704428750446	0.526795613974	0.524853108677	0.564597936002	0.633802543029	0.578194388261	0.549324656929	0.642214013056	0.64614717274	0.553632949436	0.760370687668	0.541171408754	0.542980789749	0.719101050636	0.460771805632	0.516738603605	0.437564162713	0.45204822495	0.481789023268	0.51087988737	0.397930200626	0.464477797427	0.504444561012	0.576083476326	0.412160676476	0.490295133365	0.592479655172	0.504785518302	0	0.472764575877	0.496282896235	0.500174471527	0.487807787152	0.492322855626	0.477838285263	0.553052416648	0.547752755131	0.69187087424	0.684717596676	0.575033407668	0.606928713567	0.666679370121	0.578193635209	0.544271793602	0.530948256337	0.567792876442	0.599676622635	0.734452641629	0.697567058823	0.778763820828	0.669387717427	0.810453526184	0.686753703866	0.613910605256	0.633683039126	0.601919406947	0.577911282917	0.655177298328	0.720320642757	0.566865639711	0.489335251322	0.694944383644	0.771658434518	0.719581459193	0.699455074544	0.587142197275	0.678087285531	0.507081520126	0.811370499278	0.666791062087	0.697136968854	0.772325810462	0.601301091677	0.544954932062	0.714489908524	0.691274040231	0.686534028931	0.67017875282	0.670386399587	0.672966234292	0.618899064205	0.571465516181	0.714677533055	0.76321146519	0.617111394952	0.504389024621	0.522455390776	0.569925122689	0.435641235306	0.542774017174	0.727303342976	0.571615182878	0.61117897918	0.425406490172	0.486410454973	0.593592886381	0.441638469021	0.496686807062	0.6466917515	0.526306203994	0.48842217364	0.415248800691	0.437787122513	0.509636963192	0.508165280631	0.400736697478	0.510922725244	0.433251942274	0.471793444752
T.CS.156	0.535971117806	0.52219896333	0.601128796112	0.50229153928	0.459476618477	0.543169876885	0.571215879502	0.637487720788	0.518511345008	0.488980225943	0.556738770253	0.540973931894	0.545048469408	0.484731193207	0.613322159547	0.724461871869	0.530518069022	0.513450941227	0.638144012829	0.684296856065	0.745674118677	0.571703663492	0.638721396671	0.535531518795	0.651072685233	0.592967537423	0.564011354281	0.486725601441	0.695453784748	0.660762037296	0.503734238167	0.645743093941	0.664242825299	0.674376072528	0.610700960234	0.681477650681	0.562483850513	0.639953417342	0.526904492607	0.566818372976	0.663439497039	0.666548620254	0.635351132024	0.520907049874	0.705819960927	0.631157750101	0.657913623054	0.744372559059	0.702599109837	0.664930032716	0.642007238696	0.648989144097	0.68138570047	0.636232484251	0.619795370139	0.639529233832	0.633252831989	0.614854217226	0.660471358898	0.69144743254	0.509778207911	0.517410734037	0.530956721719	0.630981955393	0.529635393765	0.556978828056	0.589854508787	0.604221022514	0.485212653816	0.740954595883	0.517921894409	0.521747578751	0.644978677372	0.458013617614	0.580354728613	0.477344856011	0.543646642357	0.510972874619	0.569642523641	0.502913056328	0.451721369305	0.485703475517	0.530063605109	0.432622057445	0.581626943343	0.552213284629	0.55160404521	0.472764575877	0	0.479733245309	0.491112495894	0.503160671311	0.521297507843	0.459922364212	0.579910113436	0.557452605288	0.655924589603	0.651779476329	0.538426284098	0.54366919715	0.623737109389	0.588491296602	0.584331961952	0.504203209016	0.547549280795	0.573309678305	0.693918979238	0.651716231839	0.737837515974	0.618896647781	0.754273991662	0.646915013189	0.570941116662	0.571031091985	0.61126535812	0.584198145958	0.64266904849	0.657820935985	0.534378394781	0.491138522763	0.631428255696	0.741587119859	0.632138878563	0.635126522642	0.562440295458	0.634060689064	0.508806888432	0.764849362271	0.620988132301	0.641232354606	0.722572907991	0.587032382493	0.478796615038	0.671542752132	0.630776316819	0.646735850453	0.66631414378	0.66126344907	0.649474043889	0.593338840223	0.523130951467	0.664421167411	0.734724273967	0.59275223527	0.503734000439	0.47426424448	0.538157725947	0.483654687034	0.558947013167	0.71484028093	0.511450312122	0.537731446584	0.491705412356	0.496880549219	0.557325312431	0.470497215383	0.486985731321	0.63239458283	0.502947087855	0.453851401423	0.491408385697	0.445086368517	0.4878767658	0.492143569295	0.462894855464	0.481173902009	0.408128489809	0.411483125068
T.CS.120	0.534610889269	0.528562652653	0.593202024719	0.519427110064	0.506002202313	0.558394043373	0.550533287473	0.622151942291	0.507921965796	0.509821644788	0.593290271892	0.553083295998	0.544362304013	0.514236164476	0.597567437031	0.696347763006	0.526699030327	0.468486910527	0.609023985017	0.673030577193	0.710201145483	0.597066788137	0.6147774675	0.573137151303	0.641350279799	0.601980903649	0.555167869397	0.469801156193	0.671729813454	0.656407317687	0.512505325726	0.641563575475	0.648665994503	0.641285742046	0.61130604508	0.650149154887	0.539314537712	0.623538981036	0.517329878729	0.579273691497	0.685209834863	0.657911168688	0.62274305427	0.501654370382	0.691619604783	0.615784874798	0.617453038602	0.718222296523	0.705209091449	0.658394060738	0.6193941926	0.628975995474	0.702220334993	0.608726114776	0.590833129254	0.646521310112	0.602956737433	0.62521121373	0.643797245522	0.668007423256	0.514708214939	0.485535668193	0.509106249195	0.642714563724	0.531180099729	0.525028840942	0.588419021393	0.608007144506	0.530574904169	0.721777023526	0.53861614392	0.503364879503	0.632010765608	0.506941013982	0.563782812348	0.500797465883	0.545509044433	0.535458415432	0.550105079284	0.528802576549	0.49521341107	0.483619848859	0.566453097095	0.48951824319	0.587903772745	0.596847088065	0.540282827787	0.496282896235	0.479733245309	0	0.47855760984	0.565193085587	0.550767563783	0.483667927048	0.55857758267	0.56595866815	0.642287423619	0.628996657061	0.534019824055	0.594406256697	0.618106994706	0.600602483576	0.571985840672	0.533158511479	0.609107009614	0.530599081253	0.677071392108	0.622626692969	0.727883232344	0.631304183112	0.73841416877	0.61616370316	0.561956216999	0.569267925521	0.632521740869	0.572384206754	0.619308406901	0.651956957477	0.533748659775	0.531712445702	0.637756402903	0.710088117364	0.626479160628	0.628557463648	0.564744476367	0.596276481965	0.502051159626	0.748278339635	0.638035023386	0.652827987544	0.718322720369	0.563874881684	0.533548944953	0.634383973953	0.622233262621	0.645588722284	0.62611178411	0.606344580929	0.630721991254	0.604381041256	0.516598429544	0.647304044497	0.731012856123	0.582162631751	0.522344913179	0.523780222097	0.562538167864	0.524675772767	0.566962424407	0.680136547319	0.538901260619	0.539427430218	0.499123723564	0.49333636114	0.533706346119	0.515870164957	0.488270394214	0.594055587107	0.527669780802	0.517080074151	0.525110763027	0.482634944837	0.552550505893	0.533941090504	0.497785253501	0.540893222572	0.447543796003	0.482857843833
CS.246	0.56996697783	0.519934664006	0.577317706889	0.504593259246	0.542594482881	0.556327557825	0.578213017108	0.62066330419	0.548666032605	0.515664571901	0.559991396246	0.561438881177	0.551793200619	0.471120323828	0.606537215707	0.694552051274	0.550283223358	0.513507061725	0.590260714466	0.674112688612	0.734278187512	0.568740104361	0.633208032831	0.541396067129	0.650223315923	0.567664390865	0.567595217772	0.480784703279	0.660615754839	0.670370963477	0.498285767323	0.642074689029	0.626927644945	0.637106535563	0.580669870239	0.655324317956	0.530306888816	0.600626040197	0.51134595102	0.521258210533	0.662219992538	0.64111058785	0.632717093659	0.51169015511	0.69432900757	0.603911072572	0.617508877496	0.699408674984	0.671604538546	0.62062423742	0.589980277762	0.623127495627	0.673327773324	0.605675837031	0.568762162683	0.620209948001	0.58960033373	0.589161639162	0.641227529992	0.640544866472	0.507161943271	0.511402814714	0.543929924164	0.593134161101	0.558658254557	0.54792022336	0.551409091828	0.625533645358	0.531724547259	0.723763263255	0.515119485483	0.529011997823	0.659266723853	0.487813359784	0.530879529541	0.51967779222	0.521161007481	0.473308481323	0.537136967649	0.518028935051	0.479101945825	0.494562519439	0.504108353246	0.512980106784	0.53666471676	0.541383619583	0.546496617631	0.500174471527	0.491112495894	0.47855760984	0	0.565881193368	0.536851562272	0.469335145052	0.531201460986	0.569563126324	0.61827093213	0.622003652563	0.57496890198	0.610377430309	0.651782900718	0.567310640921	0.520056463451	0.522870501659	0.613714803367	0.559245573594	0.667037111167	0.619583310087	0.745176477084	0.566541884325	0.744227344815	0.622395558967	0.573651518993	0.595987793909	0.593705420714	0.541277978584	0.604739949994	0.671276164156	0.538820069266	0.52436491501	0.621176728083	0.705773632589	0.619277545596	0.60553678192	0.514025652924	0.609478263965	0.502148664285	0.760871300042	0.626499482472	0.628413717467	0.702975943917	0.562033166425	0.509211381954	0.653618803032	0.611593370608	0.621487272954	0.652900958932	0.604537418956	0.613192703207	0.568298148746	0.533346514736	0.632792957534	0.699800134362	0.55725220635	0.55971758335	0.551106756679	0.603161319984	0.517139308008	0.557986096538	0.701425184859	0.553236152566	0.596728206638	0.490460072268	0.518941265971	0.556953599804	0.520252752092	0.529161183008	0.625426922399	0.552290404761	0.518880102264	0.530238649884	0.521210630019	0.586470668805	0.58036514071	0.479546152358	0.538818917102	0.444472600841	0.485630456333
