CS.105	CS.295	CS.011	CS.244	CS.017	CS.002	CS.005	CS.261	L.033.M1	L.025.M1	L.031.M1	L.012.M1	CS.039	CS.172	CS.010	CS.056	CS.073	CS.127	CS.360	CS.365	CS.058	CS.371.1	CS.042	CS.290	CS.072	CS.161	CS.335	CS.040	CS.341	CS.067	CS.213	CS.205	CS.041	CS.125	CS.126	CS.203	CS.136	CS.282	CS.292	CS.375	CS.236	CS.374	CS.302	CS.224	CS.376	CS.182	CS.147	CS.148	CS.395	CS.129	CS.372	CS.256	CS.369	CS.183	CS.323	CS.349	CS.268	CS.181	CS.348	CS.385	TFS.023	T.CS.020	T.CS.035	T.CS.040	T.CS.042	T.CS.028	T.CS.071	T.CS.016	T.CS.046	T.CS.022	T.CS.062	T.CS.007	T.CS.085	T.CS.079	T.CS.004	T.CS.132	T.CS.129	T.CS.177	T.CS.118	T.CS.104	T.CS.102	T.CS.120	T.CS.116	T.CS.121	T.CS.097	T.CS.114	T.CS.180	T.CS.144	T.CS.092	T.CS.134	CS.246	CS.237	CS.085	CS.241	CS.087	CS.238	CS.356	CS.015	CS.103	CS.242	CS.088	CS.082	CS.110	L.024.M1	L.034.M1	CS.078	CS.150	CS.364	CS.165	CS.189	CS.387	CS.347.0	CS.338	CS.233	CS.164	CS.044	CS.330	CS.207	CS.187	CS.336	CS.319	CS.202	CS.152	CS.112	CS.321	CS.223	CS.318	CS.343	CS.080	CS.285	CS.331	CS.339	CS.194	CS.322	CS.320	CS.145	CS.255	CS.390	CS.393	CS.270	CS.326	CS.262	CS.253	CS.370	T.CS.008	T.CS.061	T.CS.045	T.CS.026	TFS.022	T.CS.031	T.CS.049	TFS.025	T.CS.066	TFS.027	TFS.020	TFS.021	T.CS.043	T.CS.055	T.CS.064	T.CS.158	T.CS.141	T.CS.166	T.CS.142	T.CS.152	T.CS.095	T.CS.157	T.CS.151	T.CS.109
T.CS.022	0.564144293752	0.521023533429	0.626235210188	0.68453689143	0.604091754449	0.604635678555	0.606684346068	0.564125103901	0.640045795421	0.651843401702	0.610445836641	0.603401777472	0.59174376461	0.6005042504	0.716843562822	0.616824333928	0.648522031945	0.531734181414	0.562478953018	0.555662586304	0.593057623746	0.540048788828	0.585250122907	0.609096676187	0.566944960834	0.649428321097	0.711742729258	0.61318572766	0.629462801035	0.724431778458	0.636628039902	0.641668540975	0.629455945507	0.601035269264	0.544349034911	0.547553452788	0.593350058041	0.629750689972	0.607072409065	0.548563552503	0.678546199633	0.627171602664	0.683392833214	0.731032595783	0.611024399139	0.561456107076	0.602529159945	0.627992667916	0.587248354657	0.574049872244	0.577996363783	0.58434957469	0.674896953286	0.678224977036	0.558665451918	0.546226988807	0.620499344439	0.590639485661	0.5903712472	0.578085915009	0.555368050876	0.645445555615	0.501600940847	0.56972189381	0.552367050474	0.523775208502	0.527465302182	0.535088403446	0.534594058522	0	0.537093843111	0.592391344053	0.535851576134	0.622816594898	0.532427273933	0.60947331396	0.612091025872	0.583034980345	0.543236645899	0.592064588521	0.638466790678	0.541143726194	0.59015752933	0.551844569062	0.596066015642	0.629634476637	0.61413493289	0.580011064976	0.607964120459	0.578121816511	0.552672870455	0.632642663467	0.587548344046	0.598230672035	0.608043024783	0.603415329756	0.675643227772	0.642652384477	0.623345425824	0.5462269541	0.656443082253	0.606657091402	0.615103917872	0.636751226188	0.56672071055	0.602074528868	0.579677048104	0.668747951148	0.660684950236	0.629672734033	0.529242433554	0.67206732541	0.599304739034	0.650289533563	0.720339367088	0.559682085465	0.584502496952	0.666895666267	0.581003214574	0.54623472294	0.594044499032	0.637496669033	0.52596060708	0.616272979523	0.566864139229	0.592720605284	0.596182684379	0.611125795754	0.604141287759	0.677837535371	0.577234089202	0.617243883039	0.703020484955	0.634630634745	0.573523919914	0.552810213105	0.588419088893	0.60020551383	0.602906977599	0.603777249167	0.616982326927	0.615919078284	0.714621898754	0.55850492234	0.561046696527	0.512783602548	0.581136035193	0.67166087021	0.581911068666	0.556390653348	0.598671705953	0.55650485975	0.612370434147	0.538999406885	0.583558153311	0.581337461632	0.548791653649	0.559620653179	0.526209564555	0.549721051096	0.598130874627	0.56872741747	0.605530101519	0.566794541794	0.608833551426	0.601621409086	0.571559722672	0.593818217254
T.CS.062	0.479814774401	0.566949215502	0.560843228927	0.628082012085	0.55808403189	0.603343491062	0.536540606804	0.455695061488	0.601415528181	0.603870750696	0.555638182802	0.553429452615	0.595454365861	0.564206599068	0.710484659209	0.660645495099	0.645614685407	0.535370999911	0.587786064213	0.490148076967	0.60102056507	0.569128567792	0.594301611477	0.647804528958	0.499713512631	0.667428713122	0.74360247122	0.554988422837	0.643169954961	0.74854739711	0.668573732418	0.684790293959	0.639210306729	0.638175710635	0.496097599132	0.49098432187	0.619266868737	0.675230462941	0.586604412262	0.591646373001	0.69617018976	0.654840412069	0.702262129495	0.753850160814	0.633705564867	0.572257628583	0.63682193114	0.67121788727	0.628906989119	0.583158357147	0.614558460326	0.644481537812	0.726237232901	0.716638881447	0.608770806229	0.60543111526	0.641864192352	0.6236737038	0.592227371238	0.626879421204	0.523368927325	0.535998932376	0.496879183166	0.47707732592	0.481317538946	0.501347224794	0.486074651727	0.531433893527	0.590436745217	0.537093843111	0	0.602913224832	0.502005018684	0.655829041722	0.531945660457	0.547986800451	0.529505092801	0.499839666707	0.526385107097	0.509044510636	0.531361386244	0.501509708513	0.575261811019	0.514211447031	0.493977922913	0.535493513142	0.544549032755	0.499348749778	0.563446321576	0.492598750372	0.494580910834	0.653153766517	0.545544207198	0.522610711439	0.592181775453	0.55060215487	0.669503712904	0.593590812088	0.555264551506	0.461725906803	0.632908802106	0.555491740208	0.639602524161	0.536057554437	0.576072623914	0.573522624053	0.579119630969	0.709803105852	0.667188717095	0.633045435866	0.553123624671	0.677234304917	0.611678255726	0.593728543016	0.728700321222	0.522341715539	0.618481248442	0.670477723839	0.609278465145	0.556859568837	0.640505796025	0.633123902643	0.483592269476	0.627589344591	0.51377609861	0.634255060347	0.631241830627	0.641109044972	0.58161861312	0.7115941994	0.560647677486	0.620969110928	0.73675851125	0.671572789027	0.576075278148	0.542270561648	0.568432610102	0.642904623941	0.642819941926	0.628361149488	0.613810629114	0.638093510255	0.726672651256	0.625669450579	0.550235684454	0.546311141721	0.50937224694	0.683151180907	0.461900837092	0.494470762262	0.620933903563	0.519313434117	0.467489660898	0.471060196001	0.473162626683	0.550434357263	0.499320406636	0.521664784466	0.456779263669	0.451322325658	0.518765903802	0.494913903757	0.530643825097	0.49784074912	0.515087850471	0.511184093633	0.502331180191	0.492271053356
T.CS.007	0.620176347688	0.590485841862	0.656400179778	0.720051693323	0.681289137407	0.677351227823	0.661152921489	0.633942850233	0.646427017957	0.645694147076	0.659588406918	0.637392151458	0.6409945103	0.637371133004	0.733456973913	0.655995729483	0.69360822405	0.587235418666	0.566490841544	0.607458197819	0.597676744607	0.582110675397	0.629873896368	0.575495294461	0.617161674689	0.612937878438	0.616726598618	0.698804316027	0.553562255054	0.658176196687	0.615711877328	0.584433150637	0.6356219955	0.539787562103	0.575998154076	0.650908559803	0.591470564422	0.587510659439	0.636223144375	0.582798437448	0.711942053602	0.613488127091	0.566362290871	0.658905718657	0.577249298091	0.561599485972	0.573890519672	0.615750286411	0.649977401409	0.619822196404	0.598500666757	0.608224763345	0.674913336259	0.657360585174	0.597992529528	0.607662908593	0.674345096641	0.592976347073	0.632388129551	0.631367661558	0.5614893137	0.660397865504	0.609703109394	0.625602775883	0.643537612764	0.580779549402	0.581687600833	0.571183667855	0.542064403524	0.592391344053	0.602913224832	0	0.595358019841	0.542696482466	0.542189850269	0.678045224447	0.670745038416	0.653977227567	0.54479862112	0.686274809496	0.685171913302	0.616850167234	0.641867741191	0.654661862302	0.653241261094	0.676476849505	0.693642514192	0.655856764083	0.702940655573	0.61716221507	0.647062824911	0.611448597407	0.635339208209	0.676687214964	0.620437883912	0.628342722079	0.616548667476	0.701261482534	0.664815883418	0.617115760259	0.666487522742	0.659986712806	0.636584974568	0.659366173549	0.639878174931	0.61540784384	0.600016435004	0.626582510172	0.584077598805	0.582117340129	0.53172084364	0.62832223393	0.645394551252	0.673218742762	0.696878574594	0.620373896114	0.569584708606	0.60946766918	0.580610980492	0.564343874825	0.580648880769	0.617212068566	0.612439542602	0.626447702325	0.626683257454	0.57473439698	0.544558854528	0.579694546904	0.610718523777	0.609883125221	0.63631319832	0.575421747695	0.625674832702	0.608804535518	0.551377742123	0.597695618559	0.607356958719	0.593853803494	0.663065255708	0.608989313809	0.578069687892	0.572718892391	0.662001327469	0.61872066076	0.56146653479	0.565811898642	0.541872786182	0.573453095091	0.639170527358	0.604195297628	0.547326657487	0.528549084563	0.660470001772	0.593521823112	0.623429313133	0.605272230496	0.592288759785	0.605828996696	0.58777299393	0.622822858521	0.627780205386	0.618083642958	0.60734588161	0.612925004808	0.672026520219	0.620044054046	0.61214482102	0.668462040707
T.CS.085	0.501592823599	0.545058837305	0.579926635555	0.682627314123	0.603396261739	0.631318450507	0.567026897519	0.511933562852	0.573882257179	0.631014484687	0.584000684642	0.55994808645	0.605478744928	0.573012489112	0.732741870246	0.673900616584	0.633512543567	0.521618998393	0.582341208685	0.490084863941	0.592002171585	0.541229868971	0.607977776237	0.622470289969	0.504246250985	0.651426195633	0.730805589893	0.588102094467	0.622951967966	0.727760159327	0.647685487346	0.658761401006	0.631246416293	0.593987048248	0.488532540099	0.489226054937	0.60618798591	0.634960526698	0.618436420147	0.574022083591	0.678625276797	0.621916750802	0.698787552021	0.745751260841	0.59936099142	0.567006061577	0.612824413049	0.657266932837	0.637657290373	0.617167302095	0.60859024171	0.63043555815	0.714757404457	0.706304286748	0.593464327243	0.586878066719	0.670290369677	0.61234367421	0.615902113791	0.603509925165	0.496199041932	0.597762432441	0.524026572827	0.488427092543	0.455265478191	0.51914433939	0.476793664662	0.51893743586	0.531664009104	0.535851576134	0.502005018684	0.595358019841	0	0.642130953106	0.484668730527	0.551613511393	0.516630441947	0.534778925077	0.537014388198	0.50705671919	0.541538127449	0.483208818144	0.595863713191	0.54151624935	0.524674164826	0.581900777556	0.587291736583	0.505090885249	0.563370174627	0.494571102593	0.507844129587	0.644003086261	0.58876828448	0.549871429131	0.546589865314	0.567905734988	0.671835047173	0.598713287256	0.605929218373	0.488966420955	0.619070244032	0.586984464101	0.639333451088	0.538177476414	0.548469438638	0.508954890092	0.5996979869	0.674907258773	0.64046381017	0.649051638085	0.53711122309	0.6766358377	0.626393477457	0.641079428438	0.727750291154	0.496915055401	0.599201385484	0.660967931553	0.590548068671	0.56720153093	0.616597292696	0.623105550175	0.488966869717	0.631445882799	0.501611006228	0.614946858876	0.597225494835	0.616354526624	0.579617665471	0.709293169675	0.583791788158	0.594317844879	0.710757894735	0.645165783621	0.555308087299	0.514370952337	0.597414622693	0.615832564148	0.641327765129	0.626675320905	0.580913078993	0.631341170487	0.710461726345	0.615002857028	0.527508124282	0.533416971166	0.537926060431	0.697298253414	0.457812184397	0.506329411478	0.604900382961	0.47803734587	0.50791678994	0.455978415664	0.467778203124	0.543533451568	0.463302977677	0.489620797771	0.483324844356	0.455696613304	0.530770010339	0.448185960841	0.507558921836	0.48053098379	0.521315546576	0.5325793642	0.473460975599	0.481104625604
T.CS.079	0.655026621147	0.605461199306	0.687284893967	0.720107413035	0.688563923777	0.679943188747	0.699644741892	0.681844019712	0.632366877222	0.673587276298	0.658049660627	0.688613314503	0.660604049639	0.643406192455	0.717160708826	0.614936500474	0.658867076359	0.583935619824	0.590006963605	0.630426149495	0.600599969526	0.576783030035	0.618489786565	0.531174583915	0.651129698269	0.555822911021	0.552252857872	0.70606476886	0.483421622522	0.576181027302	0.562761174982	0.553817492074	0.606365112184	0.530828514095	0.596670412062	0.654493232261	0.598598485312	0.556724204093	0.602211901315	0.562966568478	0.684029650744	0.56103499417	0.568147977464	0.619439569194	0.519158183089	0.582105396857	0.544938295167	0.583180658307	0.592891473713	0.612825354521	0.567056919923	0.566473957433	0.610945204287	0.576347769672	0.558160642534	0.579761512266	0.644579068884	0.575955620866	0.611538210516	0.599206826938	0.613235368492	0.726360183534	0.632294280334	0.662535277062	0.687254866661	0.606268261529	0.641153796683	0.608488509824	0.525121323556	0.622816594898	0.655829041722	0.542696482466	0.642130953106	0	0.590584328665	0.705565318343	0.68671396119	0.687363039464	0.577038124183	0.703653007974	0.72470068675	0.632010765608	0.669824087214	0.662870571378	0.720299409736	0.699927235884	0.693276186564	0.689419323891	0.705912300997	0.662416963137	0.659266723853	0.608718006264	0.685278180789	0.70191717027	0.64274932663	0.64783873248	0.603768100225	0.709449743551	0.676757717167	0.643057385248	0.656702319424	0.693748638	0.607607340608	0.696151836063	0.64268370402	0.644301630928	0.58599005295	0.550432080881	0.579576812129	0.579516745058	0.551690239035	0.572564775364	0.607615373711	0.69880612245	0.669371271753	0.628243498639	0.533731076683	0.567836661353	0.548454724739	0.590516410438	0.556659347168	0.619867447779	0.628298320448	0.59788849579	0.666684286414	0.529245023933	0.526118008797	0.547344506361	0.595003620578	0.567842145923	0.611882087843	0.578074392	0.547859513099	0.54190710199	0.557916197139	0.60074223781	0.58089999491	0.580848249189	0.638500302306	0.572762079609	0.565963863253	0.559540559557	0.641902770162	0.563174241913	0.584447366507	0.597206417754	0.630708483235	0.558161580277	0.692430660534	0.623944714198	0.524596366491	0.584386040186	0.70636609615	0.648964836533	0.68500543845	0.626924680443	0.614293907933	0.634289196624	0.644927199837	0.67246400121	0.674971976498	0.643971322869	0.647809572207	0.636075638168	0.724605221663	0.655106196919	0.664887795507	0.713693503691
T.CS.004	0.527639762052	0.557019671514	0.631060810965	0.690607580295	0.639940948649	0.642587198681	0.615852434059	0.545562715424	0.591246886497	0.629734992748	0.611570302012	0.569131299035	0.621574842555	0.593838566945	0.726539563514	0.642718284014	0.657409621308	0.483881864098	0.542635604375	0.529173831357	0.582905801595	0.536566351899	0.600104019703	0.577952410336	0.539479472837	0.641152715028	0.666413140539	0.63721765655	0.555291593739	0.71242738954	0.613972532164	0.617919771124	0.638448675458	0.570589862074	0.464682979035	0.5321025139	0.585997802615	0.58438098802	0.605168189753	0.541193208394	0.705843006872	0.612176882264	0.632899684432	0.712959093211	0.569211688091	0.53471936072	0.578329770192	0.638192298732	0.608935845694	0.6007294995	0.597456769329	0.593791423657	0.700175382642	0.682084745571	0.560792048861	0.550560808172	0.652613980687	0.591344535579	0.595132294061	0.582165141913	0.484999885612	0.633684150895	0.501775294972	0.569334072793	0.531580742773	0.480528264945	0.467017395729	0.499699713814	0.502206602078	0.532427273933	0.531945660457	0.542189850269	0.484668730527	0.590584328665	0	0.594068381336	0.583943970982	0.572702943194	0.480214536217	0.583776997416	0.606903373706	0.520182406309	0.60815384185	0.582631116249	0.570233775709	0.61922608335	0.630823285357	0.571889855408	0.598640616732	0.538420679318	0.545753189916	0.627119969835	0.596013891394	0.613063671794	0.599158451904	0.599397778332	0.608350142218	0.652485066598	0.635375738751	0.530221415017	0.651520196445	0.613975010503	0.624243223916	0.603773837576	0.596808359229	0.564045226419	0.562650289244	0.622949355107	0.606220005296	0.594934001276	0.482701817493	0.652954779183	0.609404450921	0.656217827813	0.725327375567	0.529815430435	0.567589891699	0.631918626386	0.550198940195	0.495018111498	0.547806471472	0.584560458573	0.503087786653	0.626395968339	0.526979184076	0.572809552683	0.548616204684	0.583435735344	0.575427856318	0.665110294629	0.579737493552	0.557230414317	0.656801310387	0.591267278246	0.521632043587	0.508983997644	0.566845441881	0.579388777851	0.642659590794	0.598125047752	0.545666900246	0.587722390431	0.687007663863	0.589054508728	0.466669194617	0.485105067717	0.504189394744	0.661420125627	0.537555617988	0.533153087214	0.53155741654	0.44846736319	0.590223932556	0.482517382984	0.522368488609	0.538029901257	0.504957548002	0.557430257376	0.515298456565	0.525922837264	0.568089903141	0.528943785328	0.546839530379	0.525490786183	0.58610451581	0.557178340262	0.524053236655	0.564019397524
T.CS.132	0.548554867052	0.624084296882	0.479679265887	0.672577099701	0.633735863469	0.640243272483	0.491892434429	0.447522667481	0.645847090662	0.691116461498	0.491171044937	0.541053151714	0.645694586245	0.625260058176	0.740262789299	0.697803084376	0.69942005213	0.568453314806	0.646236166394	0.581057925566	0.632059512168	0.654368365593	0.695982688889	0.691106590627	0.499923392108	0.709135540624	0.783435335747	0.628062667144	0.673936745893	0.779851322401	0.722853217515	0.714645747565	0.69472532864	0.660918127915	0.536291057611	0.587287514191	0.659062878238	0.692778137611	0.619666581153	0.67092844511	0.739987082298	0.68484386406	0.754656469419	0.779444084433	0.683454996665	0.578023736672	0.673134135537	0.698734487975	0.647653104353	0.615069825152	0.645523087806	0.65697130426	0.75026675984	0.753859396678	0.620876602643	0.618784696986	0.683577551371	0.635280891893	0.577327372718	0.634879510909	0.628484819208	0.510797263757	0.551059430362	0.520219270822	0.483621500803	0.565752474605	0.550697486315	0.574196136507	0.616373247785	0.60947331396	0.547986800451	0.678045224447	0.551613511393	0.705565318343	0.594068381336	0	0.441258817234	0.477209911652	0.550245057775	0.434902129714	0.525997140856	0.545509044433	0.616733526219	0.506212342	0.484270418528	0.521636817821	0.565918914557	0.516408149039	0.469667462677	0.560046725478	0.521161007481	0.685344362792	0.549921664223	0.560480072455	0.660899711559	0.617380955841	0.735840518861	0.624872426086	0.592036876161	0.502564160033	0.714134210609	0.52777677753	0.659726038229	0.599295312151	0.590928296518	0.664807297009	0.581695235943	0.745293797889	0.742293915138	0.637152146308	0.620014293454	0.727332268752	0.637461776307	0.615119258162	0.762328264304	0.610599598687	0.649948039122	0.691600818778	0.626750476929	0.620872728102	0.688136506026	0.702826503582	0.508739214676	0.680985776947	0.61084331815	0.654964603768	0.670552977504	0.689305750378	0.648627964726	0.752722139067	0.533223251601	0.703540280034	0.768836243732	0.700453003608	0.6058576647	0.586389416157	0.602272612362	0.684325735795	0.703791712676	0.669713185308	0.628019156936	0.683299155097	0.762844158136	0.669242696129	0.651298854205	0.63621386593	0.615136869155	0.736106654902	0.471816160435	0.594561545055	0.671129769954	0.631068098242	0.503555926974	0.578649409395	0.477757589548	0.629424266373	0.591308262849	0.554579428157	0.55767367987	0.480884144802	0.62317935496	0.513290635703	0.618710160163	0.531688292145	0.47248741174	0.588168898934	0.540602201237	0.443422164889
T.CS.129	0.535430580937	0.603821099919	0.516235628929	0.681648080039	0.594120546479	0.638368994648	0.511518053447	0.432895156254	0.605394972427	0.673987529395	0.531223665354	0.566409361694	0.627449493907	0.611153575765	0.746868143576	0.708436629778	0.669847670657	0.562510513274	0.632774201005	0.547301878025	0.632354821069	0.616161457666	0.667231384551	0.67545761833	0.499465434279	0.703392433295	0.770659263399	0.592210394876	0.661561977973	0.762380903609	0.683217542053	0.693919929405	0.674942036059	0.648715344594	0.526634561666	0.550635258556	0.64193837017	0.681150426023	0.605003760789	0.64921774535	0.718978771981	0.664190259245	0.731062886899	0.763216065427	0.657379146532	0.58178847087	0.658941501708	0.691810351001	0.631779213066	0.637885218748	0.636072075141	0.654811026679	0.7290453493	0.744289971525	0.613123292471	0.615192419671	0.701258199333	0.638002374839	0.595698182602	0.63823468604	0.597369487439	0.530887617523	0.558454974072	0.506799300077	0.463243094747	0.551089216049	0.548484158579	0.544226213358	0.619750038031	0.612091025872	0.529505092801	0.670745038416	0.516630441947	0.68671396119	0.583943970982	0.441258817234	0	0.470620359492	0.575673780192	0.443244798582	0.521699257001	0.533237035582	0.603451865537	0.506699158311	0.467499234622	0.559526065574	0.575281593849	0.479128120483	0.516948296476	0.514920752356	0.514876093043	0.671722218979	0.58234854173	0.505456202006	0.631314919733	0.596400112493	0.69964153619	0.583284158585	0.57888168936	0.494517522335	0.677824923653	0.555180894008	0.664228724318	0.571237141099	0.589701133185	0.608792276407	0.581719911108	0.719244715212	0.704011835289	0.651105106822	0.622852873969	0.720352086028	0.633706129483	0.617182331527	0.753589918557	0.575444281751	0.638636362676	0.697520814352	0.615051473396	0.609306815656	0.658677548244	0.662475682082	0.512953172831	0.656537463184	0.55511176905	0.642351277547	0.656817434231	0.676972304017	0.638831780074	0.743342567252	0.553521872249	0.659936669125	0.756049349963	0.686382906088	0.603477022254	0.560319702596	0.602697714739	0.672662628661	0.683886805113	0.633943055075	0.61479611185	0.663294588664	0.733292436435	0.644825035038	0.621142575836	0.617715911602	0.590768449519	0.727248004793	0.472670396666	0.574505912319	0.664702838441	0.590785071753	0.496358894045	0.546634677655	0.46978277349	0.612484756271	0.553014039199	0.559069340506	0.544595789534	0.45654925494	0.582541309494	0.481746439286	0.574947109679	0.507858666847	0.476623426125	0.533536491594	0.506543846397	0.44633627695
T.CS.177	0.53340016038	0.603255039732	0.501589197871	0.627672083286	0.583681188502	0.625512328911	0.49443843254	0.429063171286	0.618029619261	0.655142279773	0.520346144885	0.536059002598	0.622422153856	0.594341343877	0.73392029403	0.694685772918	0.663537911782	0.579840535969	0.641272331977	0.537459578127	0.621166222224	0.612696445306	0.655555325273	0.691400992637	0.513585862673	0.708736114642	0.768238804973	0.605175912401	0.668501539004	0.775673472503	0.697668583372	0.713243215092	0.678629039463	0.665527981233	0.531469057882	0.545891146874	0.666512008927	0.69473287809	0.620022908674	0.644417705899	0.718639177434	0.68985602765	0.745781721824	0.781289162209	0.681159110049	0.59514850551	0.667965930417	0.690150039584	0.634692169037	0.608229393069	0.645080831533	0.653538217056	0.756896162618	0.745000936059	0.635576313899	0.621496934457	0.68657377044	0.638076532881	0.614774148156	0.654620227357	0.5705108726	0.516210385442	0.549617817325	0.500747126467	0.473600178874	0.554222317333	0.545336492338	0.56611095642	0.625493978846	0.583034980345	0.499839666707	0.653977227567	0.534778925077	0.687363039464	0.572702943194	0.477209911652	0.470620359492	0	0.554811693984	0.457692764436	0.525476073617	0.527049471793	0.579627635049	0.508898443309	0.473238803846	0.504261717875	0.546508033711	0.493472109308	0.51291938505	0.522761440197	0.4907380943	0.678555684759	0.547257511819	0.519566200231	0.636136066235	0.591339027111	0.721723698452	0.600125800633	0.588675913893	0.467512366956	0.681310405757	0.540562444628	0.659242246259	0.557022343741	0.57686198476	0.608980709496	0.579777098811	0.744564413795	0.707081467578	0.636610937916	0.629059356889	0.720380350754	0.619734495103	0.608768137115	0.745304964103	0.572064702228	0.608127381737	0.700773305274	0.637359591898	0.593428141444	0.663017819591	0.664993863289	0.518419121927	0.66019946774	0.550691835461	0.674166188077	0.67786919105	0.671842114249	0.629647074706	0.76455194782	0.539621227186	0.66129839408	0.751267181144	0.691628857218	0.604509824376	0.582244066865	0.60247354834	0.664565564196	0.664078135618	0.660729363173	0.587010245982	0.668515638024	0.741418767031	0.639234943269	0.614399724309	0.597156306827	0.580571178331	0.718267787339	0.453794112175	0.533999782617	0.665799809745	0.591515157723	0.503486859258	0.521487699031	0.483925945297	0.591941491116	0.552031368176	0.559910009416	0.515146639357	0.455490200314	0.568310189038	0.514779041278	0.587455233981	0.543411959312	0.489686339763	0.545223421788	0.510748160144	0.468402669577
T.CS.118	0.541422957992	0.573489417292	0.571741752376	0.683062317094	0.613598816377	0.611666371902	0.586213995959	0.53265781029	0.630392672161	0.648518836108	0.541618952174	0.57791922977	0.603895529817	0.601691080304	0.722718925302	0.614261262045	0.664939134285	0.509764755997	0.512306023199	0.580606500206	0.553541287128	0.578593991293	0.634603564166	0.567921742455	0.522168670673	0.606698129693	0.659426902573	0.63244055563	0.523107564047	0.707704656506	0.587729553913	0.591051852355	0.627717209893	0.527050653253	0.48644020765	0.594437221586	0.589947696256	0.593651677225	0.579640098277	0.599786775056	0.696252575668	0.587110326355	0.635833032453	0.703006233952	0.53560738665	0.449156319727	0.545349779157	0.620970585927	0.575509853397	0.565369278259	0.543384764256	0.559424159048	0.664868454792	0.672528981895	0.51131006603	0.529019476554	0.631552770121	0.547071020783	0.534192247114	0.555760959788	0.55122290677	0.608963458721	0.512116666383	0.548275685298	0.545874945411	0.468387128126	0.533662812909	0.523433399896	0.509759388606	0.543236645899	0.526385107097	0.54479862112	0.537014388198	0.577038124183	0.480214536217	0.550245057775	0.575673780192	0.554811693984	0	0.576461973586	0.601553102785	0.528586078591	0.610498429256	0.560112455114	0.562711353273	0.57974390809	0.618903785708	0.558669233905	0.60298300942	0.550887425356	0.552381320138	0.61066097921	0.548066920291	0.598870296873	0.635480132643	0.575849983578	0.652976437665	0.654779682489	0.611863195566	0.518559216077	0.690446788629	0.577574875397	0.607533234916	0.610654729373	0.565564060571	0.615823443011	0.535613390858	0.635508766722	0.669458719412	0.574576657758	0.487428645809	0.627256718915	0.578536896995	0.630011385368	0.718198238691	0.560705679232	0.553078595361	0.607776735024	0.524838742883	0.533309249438	0.530137722553	0.647858000317	0.512416624355	0.615546934675	0.603972722156	0.551824031737	0.528579777499	0.565375392827	0.591774692826	0.655388782664	0.520715584755	0.624459529043	0.652605304653	0.588361812389	0.49295871995	0.517556859146	0.513723991299	0.56755389311	0.668216347143	0.559888262316	0.517176360101	0.531737627732	0.67744177666	0.556131549449	0.551956104165	0.520660754865	0.5407555043	0.615807152323	0.538490892449	0.536635477369	0.521619882486	0.519283121733	0.572695873294	0.527744777825	0.52654139555	0.578446150165	0.574079500024	0.551171931349	0.501735693036	0.537126715927	0.594612981152	0.523418190199	0.58702402269	0.511564238886	0.568951751357	0.58047091862	0.544624310394	0.540561961977
T.CS.104	0.5233681892	0.617450378467	0.495386331619	0.641602213289	0.576835299453	0.62542285384	0.483392751913	0.436539081264	0.627388678409	0.653727396903	0.529675500127	0.533887239422	0.618596886031	0.5813580107	0.725950931153	0.714530379133	0.668667431862	0.57575650686	0.666257736877	0.532702923518	0.635757193804	0.635885680657	0.66076458747	0.701206718238	0.49631549805	0.714830088563	0.799205619917	0.590974713015	0.702062805015	0.786405542491	0.720192367389	0.735342997659	0.692575767885	0.673372501003	0.530756803306	0.545950146318	0.661749538147	0.704535627895	0.635137874797	0.643498219262	0.722291922856	0.694019835978	0.752604221078	0.77321246398	0.681764408867	0.596303141657	0.694817906016	0.700594437771	0.657593346275	0.603498047707	0.655754133249	0.679802223072	0.752792988145	0.762929199598	0.643576600784	0.640645918243	0.688089590929	0.665733861367	0.59001203455	0.658499916787	0.592544517194	0.480093731784	0.541387525737	0.499646884739	0.448184814883	0.565005162106	0.542930801301	0.56423015609	0.619459570983	0.592064588521	0.509044510636	0.686274809496	0.50705671919	0.703653007974	0.583776997416	0.434902129714	0.443244798582	0.457692764436	0.576461973586	0	0.479457209817	0.527179919687	0.579340740345	0.500627532054	0.452255556689	0.506573573567	0.539857400421	0.470151495702	0.488360895632	0.509708527571	0.50051878937	0.673498800345	0.55786464548	0.498610256549	0.587946638626	0.576124211163	0.724541699912	0.563712028175	0.577231318034	0.480508627537	0.664948623747	0.543354613637	0.662741072308	0.535620754805	0.571002681586	0.594785246987	0.550614378641	0.74749896222	0.712605080414	0.671624940509	0.640370795848	0.727468218326	0.648443846301	0.60691986144	0.756451575094	0.572528709868	0.654252628583	0.704390618776	0.640564186153	0.626895152841	0.683105675957	0.674018254003	0.517983397323	0.683515581266	0.53749568057	0.674418845326	0.68451817254	0.686623816616	0.624291532351	0.76194268914	0.561735392104	0.674418754716	0.786156450143	0.713400000442	0.616105718622	0.581020051911	0.618249851002	0.669511063061	0.681155777677	0.671379913438	0.629717248265	0.693531789584	0.757957897839	0.673639081373	0.6249651739	0.600762550374	0.587069941815	0.750348625445	0.448300597378	0.571654042596	0.685781542036	0.603230572594	0.471503546838	0.542816331604	0.452617434106	0.61189762749	0.526500867976	0.520319548649	0.52031403958	0.453299228603	0.556571515036	0.487025388477	0.560006791242	0.504671034337	0.44412991484	0.527802471052	0.480663004776	0.420296771114
