CS.059	CS.001	CS.021	CS.002	L.035.M1	L.033.M1	CS.043	L.007.M1	CS.354	CS.108	CS.022	CS.245	CS.313	L.001.M1	CS.244	CS.066	CS.064	CS.072	CS.062	CS.366	CS.153	CS.334	CS.161	CS.056	CS.065	CS.230	CS.365	CS.335	CS.305	CS.287	CS.376	CS.126	CS.378	CS.128	CS.236	CS.282	CS.374	CS.224	CS.205	CS.203	CS.302	CS.041	CS.213	CS.232	CS.125	CS.256	CS.183	CS.395	CS.389	CS.268	CS.385	CS.214	CS.372	CS.166	CS.349	CS.369	CS.323	CS.147	CS.148	CS.177	T.CS.038	T.CS.004	T.CS.080	T.CS.062	T.CS.052	T.CS.072	T.CS.069	TFS.024	T.CS.046	T.CS.034	T.CS.024	T.CS.059	T.CS.071	T.CS.042	T.CS.067	T.CS.098	T.CS.108	T.CS.114	T.CS.104	T.CS.128	T.CS.116	T.CS.091	T.CS.177	T.CS.147	T.CS.125	T.CS.159	T.CS.156	T.CS.102	T.CS.161	T.CS.092	L.034.M1	CS.356	CS.103	CS.241	CS.087	CS.006	CS.082	CS.237	CS.238	L.024.M1	CS.015	CS.242	CS.246	CS.088	CS.085	CS.311	CS.188	CS.078	CS.336	CS.304	CS.113	CS.150	CS.363	CS.233	CS.044	CS.151	CS.387	CS.308.0	CS.234	CS.345.0	CS.158	CS.227	CS.318	CS.223	CS.285	CS.202	CS.339	CS.343	CS.194	CS.112	CS.321	CS.361	CS.080	CS.320	CS.322	CS.370	CS.390	CS.262	CS.270	CS.326	CS.253	CS.145	CS.393	CS.255	T.CS.055	TFS.025	TFS.020	T.CS.064	T.CS.061	T.CS.049	T.CS.008	T.CS.026	T.CS.031	T.CS.036	T.CS.043	TFS.021	TFS.022	T.CS.066	T.CS.045	T.CS.152	T.CS.095	T.CS.109	T.CS.151	T.CS.166	T.CS.141	T.CS.158	T.CS.157	T.CS.142
T.CS.108	0.553220454485	0.509825344102	0.673303268248	0.641877961265	0.609535938753	0.633608747018	0.64914592586	0.42782775616	0.649535483329	0.579694273806	0.676268164509	0.58452516365	0.487499915534	0.5508312393	0.658600626814	0.614947320202	0.624699332533	0.497331773824	0.563817694651	0.753297405439	0.626922180017	0.738556172308	0.731260271384	0.715152780412	0.643492307298	0.759759701375	0.568444014813	0.794943742882	0.489911341917	0.640055412441	0.693969075166	0.541381271047	0.731780241785	0.606187739096	0.753018162497	0.716899549047	0.697379032681	0.780729407788	0.73325369424	0.582152540593	0.762771136166	0.722289687309	0.729164212524	0.56564582261	0.690332195747	0.663718602262	0.771768768585	0.670835465957	0.688240702167	0.700155033689	0.671641506021	0.669353665578	0.669262257301	0.707466616123	0.642435646723	0.773588012022	0.644616024425	0.69806236579	0.71190693439	0.69959335891	0.5084533161	0.592668965547	0.643131075789	0.510011533256	0.670680485542	0.527463952642	0.567402054686	0.595855590611	0.650939773105	0.53197390739	0.576707596466	0.638838095375	0.557093984713	0.480235288424	0.561529928592	0.47316817854	0	0.517676205814	0.421470606376	0.524914691226	0.61001694499	0.397930200626	0.433382969198	0.386771496291	0.528489507878	0.431710912606	0.502913056328	0.471841900438	0.498908875202	0.501507253732	0.602843263125	0.734327091405	0.575618147598	0.508132136399	0.645425476831	0.550624491796	0.555101566698	0.699812459938	0.591624598051	0.534884952629	0.586440054991	0.487715008525	0.518028935051	0.693222340888	0.56576361917	0.643725091193	0.69301352569	0.621512761606	0.626665463643	0.737554276041	0.593043927126	0.58793990778	0.674871494452	0.60983798652	0.59573032981	0.633163075051	0.624109273275	0.740680029072	0.708422389943	0.811379610535	0.705068413437	0.820669242252	0.693631678168	0.684414582816	0.773037476184	0.684300581168	0.68966854428	0.692797606093	0.778807818323	0.695925106567	0.572313911675	0.721103158108	0.648224298632	0.608517380498	0.716277034861	0.679345930322	0.677786156693	0.690101064942	0.68009856308	0.636003396384	0.76753484886	0.580458025356	0.714200732453	0.601022223128	0.527751616809	0.609591744099	0.476614874503	0.524708553252	0.627721274032	0.672149212045	0.632410685069	0.735521849951	0.552125119039	0.532069810619	0.558294715375	0.594719923511	0.456287618043	0.47236218388	0.593908441378	0.526188565565	0.430044641451	0.416717837585	0.476215698299	0.524198696666	0.537985048571	0.472921408341	0.532747753373	0.561069625086
T.CS.114	0.584683586784	0.550879883378	0.671579663642	0.602143885553	0.610280044966	0.629944327219	0.610301736113	0.53747032825	0.590586478225	0.570847815337	0.63404031565	0.616325496626	0.518257747361	0.531709743156	0.574951748442	0.581383911519	0.621584644483	0.564082664541	0.567582897808	0.752690231928	0.579528730566	0.724020886927	0.710280109164	0.701544444623	0.672087031139	0.727702009509	0.58451950643	0.780412640561	0.564757204005	0.644582927088	0.68584091394	0.601893766491	0.682631579913	0.636901706755	0.701215477929	0.713139580313	0.677327535613	0.772994758269	0.736007044345	0.602649423221	0.75116310027	0.668780913245	0.697419876545	0.565043887132	0.681752537781	0.680125272484	0.752731651583	0.65947790903	0.680819390556	0.679621519093	0.670275622633	0.685554766901	0.677223744646	0.682476744519	0.660662581733	0.747682949815	0.66741502414	0.681098034681	0.699465244487	0.697814151732	0.555233897144	0.61922608335	0.656096517811	0.535493513142	0.674620336426	0.572198795731	0.627073159364	0.608924813285	0.642313781979	0.576270036258	0.603445463471	0.564200102813	0.597464965393	0.5371904825	0.592863956335	0.532511351248	0.517676205814	0	0.506573573567	0.558073084281	0.557169064191	0.525157504082	0.504261717875	0.498311046101	0.570940700049	0.498335436638	0.549558372497	0.556876154049	0.485809624946	0.549148538792	0.595750356888	0.718299237641	0.572318452631	0.573228996265	0.612512718208	0.56699259595	0.555337762175	0.662385203048	0.582969162831	0.590989899003	0.617305881633	0.5058899015	0.53389419653	0.679103303888	0.546088696485	0.624633404581	0.725181151719	0.637498280173	0.652122799668	0.717200071359	0.611547355498	0.565418387553	0.680671879051	0.57187093822	0.597367838667	0.65911609823	0.646997228476	0.689625943655	0.690829766679	0.783526174485	0.630260513691	0.805356726445	0.69825895802	0.691942120479	0.755826205933	0.678707554714	0.678453923301	0.686678400724	0.764841382506	0.630621645347	0.582132557615	0.7075868557	0.62436712643	0.62888887658	0.72317279479	0.683357298751	0.681364636109	0.674269793052	0.674566051816	0.606997369211	0.727967392384	0.634715913627	0.689574217025	0.629065708943	0.577030978585	0.632131970606	0.54198194869	0.550547251878	0.643294829937	0.6631433498	0.645220821353	0.727843750598	0.573348634313	0.52115185666	0.603959221367	0.637586245707	0.55001482654	0.543925115664	0.612108978716	0.574757619444	0.51301270449	0.529904515753	0.560802215612	0.585419828043	0.586460243374	0.548832520672	0.541511343601	0.596508438731
T.CS.104	0.545587600904	0.48893354547	0.659886874679	0.62542285384	0.607189506667	0.627388678409	0.616859898791	0.463594838766	0.641981149714	0.581282809299	0.665312519816	0.573691268297	0.458992309796	0.546220098185	0.641602213289	0.602743581722	0.587946671716	0.49631549805	0.5290554702	0.744242397582	0.590281372979	0.727955855066	0.714830088563	0.714530379133	0.63322003761	0.731297722357	0.532702923518	0.799205619917	0.462629820065	0.645400313008	0.681764408867	0.530756803306	0.719926459177	0.595067812534	0.722291922856	0.704535627895	0.694019835978	0.77321246398	0.735342997659	0.545950146318	0.752604221078	0.692575767885	0.720192367389	0.545990497581	0.673372501003	0.679802223072	0.762929199598	0.657593346275	0.668321468292	0.688089590929	0.658499916787	0.664075166862	0.655754133249	0.701793286647	0.640645918243	0.752792988145	0.643576600784	0.694817906016	0.700594437771	0.700282723112	0.519396159927	0.583776997416	0.648859770433	0.509044510636	0.668246931621	0.522998362569	0.581320255466	0.584325239878	0.619459570983	0.496311247231	0.58386196265	0.625098241072	0.542930801301	0.448184814883	0.561955270306	0.46308235311	0.421470606376	0.506573573567	0	0.51448424544	0.579340740345	0.414943591526	0.457692764436	0.430168440555	0.530171277649	0.486705465971	0.472193593445	0.479457209817	0.477529066898	0.488360895632	0.571002681586	0.724541699912	0.577231318034	0.498610256549	0.587946638626	0.540653984158	0.543354613637	0.673498800345	0.576124211163	0.535620754805	0.563712028175	0.480508627537	0.50051878937	0.664948623747	0.55786464548	0.635806912579	0.673825510979	0.594785246987	0.626895152841	0.702552414866	0.588725927762	0.550614378641	0.680140869259	0.60691986144	0.572528709868	0.607154944447	0.640370795848	0.732265343631	0.687799431599	0.797471609251	0.673206907508	0.805658847067	0.68451817254	0.674418845326	0.76194268914	0.674018254003	0.674418754716	0.686623816616	0.786156450143	0.683515581266	0.53749568057	0.70225367803	0.624291532351	0.616105718622	0.713400000442	0.673639081373	0.669511063061	0.693531789584	0.671379913438	0.629717248265	0.757957897839	0.581020051911	0.681155777677	0.618249851002	0.520319548649	0.603230572594	0.452617434106	0.52031403958	0.600762550374	0.685781542036	0.6249651739	0.750348625445	0.571654042596	0.546090371145	0.526500867976	0.61189762749	0.448300597378	0.471503546838	0.587069941815	0.504671034337	0.44412991484	0.420296771114	0.480663004776	0.487025388477	0.556571515036	0.453299228603	0.527802471052	0.560006791242
T.CS.128	0.561521635114	0.486976825362	0.593740248454	0.590906707831	0.584505487964	0.639743646869	0.590690619113	0.575441313685	0.662346604299	0.537226761899	0.630174270124	0.64353351145	0.547376383807	0.559367097218	0.666179826864	0.652270731293	0.568615009378	0.520292216105	0.568693012523	0.691276300071	0.574682772694	0.671720296482	0.661030996062	0.635511777121	0.616218343373	0.673695552887	0.581324906833	0.743090052808	0.533282767043	0.580068848026	0.624089542556	0.551104107574	0.690988243084	0.571021504376	0.677767558216	0.639057271653	0.644268282876	0.739888993504	0.663506255813	0.604707210418	0.699034034349	0.655448617689	0.638517199876	0.545134847097	0.616899897793	0.615374829014	0.700660233991	0.582418127349	0.599109273683	0.636864652275	0.588072165046	0.639329657697	0.574218349592	0.644212145967	0.587799302937	0.686623816319	0.557032967447	0.594862783652	0.670647743886	0.653175344721	0.478957585435	0.60337135479	0.632585220913	0.548328113311	0.608767458507	0.525830704114	0.558296988467	0.61036112729	0.610878013709	0.570476866884	0.573780878429	0.619681167381	0.580922344769	0.520210642454	0.599931230257	0.532206270917	0.524914691226	0.558073084281	0.51448424544	0	0.584200720465	0.51087988737	0.505305440007	0.506403107245	0.56335211838	0.530625565359	0.569642523641	0.593820920467	0.509092695137	0.524991312337	0.576850588972	0.698983352178	0.567059152092	0.569801774291	0.649748207668	0.578463536669	0.533163097698	0.622038632609	0.599946462466	0.629114314951	0.657102292169	0.522528666065	0.537136967649	0.711687588307	0.531137381265	0.654433026286	0.682497726118	0.664869373974	0.60250713177	0.692162215089	0.64266086062	0.534619203431	0.618219855718	0.592678810365	0.605709676872	0.576757382617	0.602184916653	0.671924903141	0.617883980285	0.745128695898	0.610109116994	0.773744214115	0.622648839829	0.596169109026	0.698180732065	0.67288775481	0.677004781358	0.622572072667	0.72359866838	0.632941546225	0.618676654571	0.670279230942	0.610472169997	0.575120776732	0.655275155128	0.617166824883	0.63055803571	0.632923101602	0.633151342435	0.583121394869	0.705954429746	0.588721648147	0.67171603468	0.570299361288	0.575027775958	0.612100062542	0.527696507007	0.567173479482	0.607347887817	0.638327125831	0.646379724035	0.70224934284	0.581348220806	0.560008501267	0.592691312791	0.627216473192	0.509932026365	0.53610265011	0.624164234501	0.531678498217	0.537086849903	0.523997438449	0.59204414439	0.52183226469	0.641796293104	0.515310498496	0.591860830919	0.657122052942
T.CS.116	0.611718695343	0.577572158497	0.642310301562	0.545390587819	0.583673950622	0.62425638218	0.588536365482	0.599611072468	0.572235744204	0.595156398448	0.609651578809	0.592438476208	0.560864089286	0.569859999623	0.575055086442	0.554126300588	0.564123012917	0.587265766439	0.557713402091	0.69478963225	0.564953341642	0.691867563681	0.656759222199	0.663104667043	0.623384167351	0.64003469861	0.566912637662	0.739774407347	0.590268295575	0.624522280357	0.654124747377	0.587748137574	0.625035049658	0.597582631706	0.653292955289	0.670078019541	0.649358060389	0.70660840918	0.684363404205	0.605681867858	0.708148820272	0.631462079251	0.622843265436	0.556747277949	0.650532420552	0.637135764873	0.712132172863	0.628285990495	0.631535359826	0.641369162859	0.645424352959	0.621142561608	0.64641823019	0.682360549464	0.640775272967	0.688260485223	0.639637695024	0.623541648267	0.662908480029	0.67522390186	0.583366244966	0.60815384185	0.648299136566	0.575261811019	0.656530939995	0.593894925511	0.632017485815	0.595659957374	0.603445332757	0.595233631572	0.592876555968	0.558697880242	0.592605972687	0.570204352517	0.587028748826	0.577682043678	0.61001694499	0.557169064191	0.579340740345	0.584200720465	0	0.592479655172	0.579627635049	0.594757673559	0.580695474118	0.591725560755	0.552213284629	0.60400775728	0.560208932437	0.609405210313	0.575188723812	0.681631899165	0.581454457779	0.573073872374	0.569504703409	0.547117826621	0.56633006107	0.577800151177	0.550475655341	0.61508026139	0.589569762945	0.548257211481	0.541383619583	0.645066691911	0.545682921824	0.617818141298	0.680682967605	0.624505710358	0.600937008514	0.654684099243	0.5849760104	0.559659372976	0.655146616727	0.540824071089	0.570083527489	0.602737037288	0.622803121702	0.640377004764	0.622349700049	0.717800238463	0.574008394392	0.751936644225	0.642925316614	0.646912780552	0.691974501204	0.629378717639	0.631360396625	0.640716344708	0.729259133276	0.595735244445	0.549521082651	0.633164631365	0.587476534524	0.611697489282	0.68207048988	0.661013583709	0.634042257476	0.658413980652	0.66203446932	0.608677216326	0.697188083201	0.618351458494	0.640562762894	0.602148577977	0.592028065956	0.617195708802	0.607478290153	0.566988776761	0.608599089151	0.649783502932	0.628978809991	0.726935608729	0.567638199731	0.547638712911	0.597735801679	0.61979737101	0.625932082044	0.59314221138	0.598272825584	0.568301535822	0.604103864765	0.591946071138	0.589347870382	0.571476020452	0.618269563501	0.565213435843	0.555925972623	0.623606009869
T.CS.091	0.535462641054	0.516428024257	0.658328867673	0.652954554959	0.577380824634	0.623694682916	0.636461613122	0.393558427261	0.638970740503	0.589351823657	0.674233260553	0.555835534511	0.45736507896	0.565813835135	0.652119986389	0.612815129595	0.617009828058	0.465841353177	0.552619166262	0.748917978105	0.618002642902	0.721546758186	0.733338774859	0.724750454129	0.64976256281	0.755624499587	0.530718028504	0.785806820902	0.481393261237	0.653799957653	0.686613760755	0.520319182154	0.72734086283	0.598000223736	0.750593499653	0.722730686464	0.704209435374	0.776335012062	0.723705641127	0.551475544984	0.753799492961	0.709892852785	0.722946979121	0.560401842302	0.680630206366	0.663573545391	0.76766384153	0.671626418877	0.670505300795	0.703829443986	0.663197806636	0.65244747446	0.645456389078	0.704428750446	0.643768273306	0.772381964257	0.647347388399	0.681156747977	0.705433542458	0.713958460984	0.516738603605	0.564489767683	0.619220094136	0.468040033422	0.664348055354	0.525564213946	0.549324656929	0.578194388261	0.625715294211	0.50566893515	0.564597936002	0.633802543029	0.524853108677	0.460771805632	0.522818725356	0.463557053539	0.397930200626	0.525157504082	0.414943591526	0.51087988737	0.592479655172	0	0.454021487002	0.394943182394	0.490980831617	0.490295133365	0.472764575877	0.458386101954	0.500271050186	0.523773203661	0.575033407668	0.704429614696	0.578193635209	0.492322855626	0.606928713567	0.530948256337	0.544271793602	0.69187087424	0.547752755131	0.487807787152	0.567792876442	0.477838285263	0.500174471527	0.666679370121	0.553052416648	0.633683039126	0.65973957691	0.610873518938	0.613910605256	0.730885567688	0.575471220901	0.577911282917	0.686753703866	0.601919406947	0.566865639711	0.63408662631	0.599676622635	0.734452641629	0.685849871529	0.810453526184	0.697136968854	0.811370499278	0.691274040231	0.678087285531	0.772325810462	0.666791062087	0.687415438549	0.680672301832	0.771658434518	0.694944383644	0.544954932062	0.719581459193	0.640503864063	0.601301091677	0.714489908524	0.670386399587	0.686534028931	0.67017875282	0.672966234292	0.618899064205	0.76321146519	0.571465516181	0.714677533055	0.617111394952	0.504389024621	0.571615182878	0.441638469021	0.486410454973	0.593592886381	0.6466917515	0.61117897918	0.727303342976	0.526306203994	0.542774017174	0.522455390776	0.569925122689	0.425406490172	0.435641235306	0.561777352708	0.48842217364	0.415248800691	0.400736697478	0.437787122513	0.471793444752	0.509636963192	0.433251942274	0.510922725244	0.508165280631
T.CS.177	0.544271221159	0.514926683767	0.654452976935	0.625512328911	0.574628905884	0.618029619261	0.62731694034	0.502197948496	0.623307253539	0.586291030412	0.66017492335	0.595290403215	0.491605236328	0.553462435357	0.627672083286	0.610819005058	0.610149045429	0.513585862673	0.533433603489	0.749425978204	0.602235047159	0.722675514161	0.708736114642	0.694685772918	0.631370707413	0.737038836286	0.537459578127	0.768238804973	0.466401086398	0.624975793256	0.681159110049	0.531469057882	0.699592033084	0.585452145564	0.718639177434	0.69473287809	0.68985602765	0.781289162209	0.713243215092	0.545891146874	0.745781721824	0.678629039463	0.697668583372	0.567595872062	0.665527981233	0.653538217056	0.745000936059	0.634692169037	0.667944472524	0.68657377044	0.654620227357	0.655311379328	0.645080831533	0.677682366471	0.621496934457	0.756896162618	0.635576313899	0.667965930417	0.690150039584	0.680609133748	0.508896844444	0.572702943194	0.60870143543	0.499839666707	0.664552685839	0.522588715405	0.58007987385	0.56141683634	0.625493978846	0.503320724253	0.573535750958	0.619810004519	0.545336492338	0.473600178874	0.559330766121	0.485732266459	0.433382969198	0.504261717875	0.457692764436	0.505305440007	0.579627635049	0.454021487002	0	0.463668116591	0.554859579622	0.417370971318	0.498423786757	0.525476073617	0.516474934165	0.51291938505	0.57686198476	0.721723698452	0.588675913893	0.519566200231	0.636136066235	0.563075298533	0.540562444628	0.678555684759	0.591339027111	0.557022343741	0.600125800633	0.467512366956	0.4907380943	0.681310405757	0.547257511819	0.626074486079	0.669739800418	0.608980709496	0.593428141444	0.709906410167	0.581415413432	0.579777098811	0.667663693184	0.608768137115	0.572064702228	0.614941427696	0.629059356889	0.725002293481	0.702086544191	0.794130213097	0.670990092655	0.805484120008	0.67786919105	0.674166188077	0.76455194782	0.664993863289	0.66129839408	0.671842114249	0.751267181144	0.66019946774	0.550691835461	0.674191218527	0.629647074706	0.604509824376	0.691628857218	0.639234943269	0.664565564196	0.668515638024	0.660729363173	0.587010245982	0.741418767031	0.582244066865	0.664078135618	0.60247354834	0.559910009416	0.591515157723	0.483925945297	0.515146639357	0.597156306827	0.665799809745	0.614399724309	0.718267787339	0.533999782617	0.554237307165	0.552031368176	0.591941491116	0.453794112175	0.503486859258	0.580571178331	0.543411959312	0.489686339763	0.468402669577	0.510748160144	0.514779041278	0.568310189038	0.455490200314	0.545223421788	0.587455233981
T.CS.147	0.520976568233	0.517680658652	0.664450257698	0.640521922554	0.622982648869	0.61617877497	0.624560662142	0.413682694515	0.630752032106	0.584948290166	0.675535752921	0.591055075898	0.468035313057	0.580322115191	0.654389262487	0.612977421863	0.632574308748	0.501204779989	0.548690505827	0.752490125145	0.627948833075	0.726562740964	0.734824649885	0.722172181299	0.66030390907	0.754716521534	0.527106772465	0.790862631169	0.476789010472	0.653640438918	0.699938790183	0.559331150482	0.718853436933	0.601585357098	0.744026116307	0.718342512023	0.69488763144	0.794907538927	0.726210207023	0.556297421217	0.760822002568	0.714372536552	0.720718128556	0.567881963433	0.686508937982	0.682486929736	0.784559244196	0.677418983	0.69210426577	0.709837480914	0.667605825346	0.680106642407	0.6690556165	0.710790714499	0.658605258525	0.774816279612	0.653081126904	0.688091407787	0.71899388148	0.712962596528	0.526345002938	0.579127106128	0.625746681132	0.496032510092	0.66957651649	0.548455590627	0.573109839172	0.571086797259	0.642951049458	0.505615049796	0.580221290959	0.629304776349	0.52823667339	0.457280146198	0.541336139595	0.463737969299	0.386771496291	0.498311046101	0.430168440555	0.506403107245	0.594757673559	0.394943182394	0.463668116591	0	0.540243949199	0.488693460538	0.484166189577	0.477581632487	0.503046775788	0.504618124894	0.581336761207	0.734790348534	0.562426020432	0.481955078116	0.627061237796	0.548990463153	0.565863217102	0.711145632053	0.574247933698	0.52366085446	0.573453941733	0.500442481941	0.518524252274	0.66472589485	0.570136996951	0.641030847422	0.68182693022	0.597692090389	0.621662464419	0.747600903563	0.582620634004	0.602202581329	0.684082996902	0.616572994646	0.572179719386	0.634312447333	0.62570763636	0.742992451409	0.715259235086	0.810766056417	0.692097946004	0.824208299718	0.688961692495	0.690660614059	0.777094592145	0.678939319024	0.6681738329	0.693246879537	0.775929412378	0.68900382725	0.527741146155	0.715713012935	0.645508835209	0.600362263645	0.722288751966	0.68645619477	0.692699133543	0.691269919891	0.688517599532	0.644536017188	0.762530406888	0.595369495953	0.710732952759	0.622087254811	0.517664343132	0.596314040043	0.437381928213	0.494709415116	0.61028616577	0.678550544135	0.617210771625	0.741325647192	0.540771669247	0.534540492167	0.537623794154	0.572720878294	0.435501081418	0.436083928306	0.576829712124	0.512663542593	0.387086187805	0.405805182671	0.445857384397	0.504196571787	0.524459293782	0.463196120751	0.51902713328	0.534729783664
T.CS.125	0.558319141555	0.605395531839	0.574692186827	0.629700166789	0.516119150247	0.583021020508	0.584799333879	0.497801457602	0.593377036798	0.657561506442	0.60897420302	0.541350062482	0.53364736951	0.59899951418	0.649347259674	0.606206859546	0.594823913833	0.495394738492	0.559926547933	0.671909911534	0.596407164129	0.63968890801	0.648648759161	0.653296500886	0.578372967107	0.657995758473	0.548781769307	0.706640063711	0.549691959812	0.589927401664	0.59426176736	0.482206901911	0.656278047775	0.539010494208	0.719454526982	0.623051535179	0.623360486483	0.705452804649	0.640090505898	0.556744671093	0.65232724008	0.631285270943	0.649861184621	0.558908963306	0.592071479384	0.605769365026	0.690118381196	0.609147472227	0.593430377307	0.662469276726	0.621561636054	0.589247425898	0.602856438671	0.650457440419	0.582837652227	0.698327129598	0.580223755913	0.596726702625	0.636859053234	0.627165643629	0.584399232624	0.492164321213	0.532937104573	0.503786422499	0.590539284423	0.552506809941	0.503602678949	0.526638648726	0.546374089599	0.49141995939	0.504643942467	0.617598614821	0.521863851576	0.531298447929	0.492310508691	0.555941294908	0.528489507878	0.570940700049	0.530171277649	0.56335211838	0.580695474118	0.490980831617	0.554859579622	0.540243949199	0	0.596446333468	0.48337301228	0.537116342866	0.538023212833	0.583286239464	0.565215707626	0.62863341106	0.59636565162	0.577105164772	0.559340179006	0.495433878696	0.591963413529	0.606340221888	0.554882068512	0.532891045815	0.618678761323	0.474545095941	0.529594341306	0.624031921529	0.5773645459	0.590230990084	0.602708105702	0.583578892456	0.524305778779	0.657009881692	0.555384971377	0.543699600656	0.571502576883	0.619980082882	0.540186421849	0.599111336971	0.510917113723	0.655849530286	0.633904513602	0.734543097841	0.641765374047	0.743925436501	0.594201065193	0.597617326161	0.700422703255	0.604099180054	0.605190232555	0.587292237461	0.697026762954	0.63096358678	0.547119062717	0.621608460898	0.580583378317	0.543254462629	0.629684862277	0.612695496649	0.61471625182	0.58195145311	0.600363858715	0.573732650942	0.700023182787	0.533159880257	0.647008504173	0.56764629715	0.526685787127	0.506602546106	0.506212939668	0.492225716568	0.521985547767	0.547619770757	0.527543626483	0.656079304238	0.489281197916	0.554340927946	0.493817036254	0.523923577976	0.516356686144	0.523348893498	0.537759334224	0.441875935735	0.528120820757	0.509635626405	0.488543015469	0.472967698768	0.520817515348	0.488851019883	0.491991435388	0.505772660679
T.CS.159	0.585362452548	0.500307652679	0.680587767982	0.620517918394	0.636417550895	0.671616312086	0.640126069737	0.532126103052	0.659976850359	0.559506301293	0.667908480096	0.632309752152	0.507517525617	0.527090969166	0.626910937857	0.641600258899	0.628251253193	0.542306744859	0.571148714186	0.757625695675	0.602768796748	0.741806870111	0.727505837953	0.705167094936	0.672199887447	0.757667581813	0.603497011101	0.791728563614	0.538200980994	0.62547324512	0.705103886247	0.59710262618	0.72743137956	0.625134542617	0.722424708766	0.705027991669	0.696763800642	0.791130521547	0.748569110998	0.610836411054	0.764588918604	0.690710556541	0.724276269319	0.552037430904	0.69353218238	0.678103169203	0.77094290517	0.66436523675	0.693334879717	0.693493974434	0.666476342638	0.695644056403	0.665557711011	0.695711084471	0.647408956605	0.757770538876	0.664629515325	0.688460552913	0.70737172987	0.724215434912	0.503271655341	0.63674075827	0.685825102877	0.557211600062	0.673742882472	0.549034274831	0.623168220121	0.644614794977	0.659662105934	0.604493964991	0.61658051044	0.612664875238	0.597638045269	0.52928367986	0.626801081102	0.517938137089	0.431710912606	0.498335436638	0.486705465971	0.530625565359	0.591725560755	0.490295133365	0.417370971318	0.488693460538	0.596446333468	0	0.581626943343	0.537696393242	0.49306943845	0.543692843839	0.630681752547	0.748134322887	0.553922434238	0.556854724958	0.67112649076	0.59422548916	0.538098801229	0.678154785006	0.616395574422	0.613228599781	0.615465205064	0.543291151595	0.53666471676	0.725011890945	0.532445223499	0.678558166677	0.734175525171	0.667855065811	0.645111477884	0.720597336335	0.646461781971	0.575645489508	0.683517631317	0.586068168329	0.622531064736	0.642108379817	0.667471260218	0.727205385113	0.698817256063	0.797174789802	0.682955738089	0.825391020049	0.697735689371	0.70424249404	0.770256374397	0.689185171227	0.707260087316	0.710181804404	0.793172241963	0.678773250949	0.618901272052	0.730793647139	0.646651264849	0.630177286227	0.725880256758	0.682539625518	0.69501762747	0.699791504768	0.683745122791	0.613840401962	0.76254793764	0.644204071205	0.70508415507	0.615903393684	0.609107338558	0.672595634112	0.53291346335	0.577539235636	0.658917078894	0.69103669824	0.688509282799	0.747729791814	0.607510509968	0.543636413411	0.628451371542	0.655316267305	0.531143904366	0.549570250255	0.639336787652	0.594534123124	0.506949508065	0.50024024478	0.58789362186	0.578010720116	0.628912737094	0.539462589977	0.589792581241	0.649429396195
T.CS.156	0.540973931894	0.577816977303	0.630663212253	0.639668071633	0.545048469408	0.568732792168	0.615160651673	0.466605465711	0.584471100317	0.640265015279	0.637487720788	0.535971117806	0.50229153928	0.57937209866	0.642702588694	0.580675758735	0.601658398997	0.509282428559	0.514803352538	0.702788894069	0.609745621184	0.701346881314	0.660762037296	0.695453784748	0.593405171216	0.684296856065	0.486725601441	0.745674118677	0.46883741316	0.631777232152	0.635351132024	0.520907049874	0.663439497039	0.562483850513	0.695649784228	0.664242825299	0.645743093941	0.741349538126	0.681477650681	0.503734238167	0.705819960927	0.674376072528	0.666548620254	0.566818372976	0.619497661529	0.657913623054	0.728163227369	0.649269617546	0.639529233832	0.664930032716	0.642007238696	0.614854217226	0.636232484251	0.69144743254	0.636405246484	0.744372559059	0.619795370139	0.648989144097	0.675030197507	0.660471358898	0.580354728613	0.541098243052	0.556386630698	0.469623307296	0.643940055026	0.560759786549	0.556978828056	0.529635393765	0.564197871464	0.456011227383	0.530956721719	0.630981955393	0.517410734037	0.458013617614	0.495865286907	0.491039271531	0.502913056328	0.549558372497	0.472193593445	0.569642523641	0.552213284629	0.472764575877	0.498423786757	0.484166189577	0.48337301228	0.581626943343	0	0.489895474061	0.541662639457	0.550541424409	0.538426284098	0.655618777836	0.588491296602	0.521297507843	0.54366919715	0.504203209016	0.584331961952	0.655924589603	0.557452605288	0.503160671311	0.547549280795	0.459922364212	0.491112495894	0.623737109389	0.579910113436	0.571031091985	0.605839548335	0.527756618462	0.570941116662	0.682275618451	0.528790082387	0.584198145958	0.646915013189	0.61126535812	0.534378394781	0.603885766376	0.573309678305	0.693918979238	0.6648679753	0.754273991662	0.641232354606	0.764849362271	0.630776316819	0.634060689064	0.722572907991	0.620988132301	0.616578678433	0.612222726332	0.741587119859	0.631428255696	0.478796615038	0.632138878563	0.584845171251	0.587032382493	0.671542752132	0.66126344907	0.646735850453	0.66631414378	0.649474043889	0.593338840223	0.734724273967	0.523130951467	0.664421167411	0.59275223527	0.503734000439	0.511450312122	0.470497215383	0.496880549219	0.557325312431	0.63239458283	0.537731446584	0.71484028093	0.502947087855	0.558947013167	0.47426424448	0.538157725947	0.491705412356	0.483654687034	0.521632339184	0.453851401423	0.491408385697	0.462894855464	0.445086368517	0.411483125068	0.4878767658	0.408128489809	0.481173902009	0.492143569295
