CS.036	L.007.M1	CS.265	CS.104	L.005.M1	L.025.M1	CS.028	CS.098	CS.038	CS.281	CS.245	CS.297	CS.043	CS.264	CS.092	CS.077	CS.118	CS.154	CS.335	CS.371.1	CS.155	CS.186	CS.365	CS.290	CS.248	CS.388	CS.073	CS.301	CS.287	CS.149	CS.128	CS.041	CS.224	CS.213	CS.292	CS.376	CS.126	CS.236	CS.302	CS.374	CS.232	CS.136	CS.203	CS.125	CS.378	CS.386	CS.349	CS.268	CS.181	CS.254	CS.182	CS.372	CS.166	CS.148	CS.129	CS.256	CS.395	CS.177	CS.348	CS.389	TFS.024	T.CS.035	T.CS.079	T.CS.003	T.CS.007	T.CS.062	T.CS.085	T.CS.020	T.CS.050	T.CS.038	T.CS.056	T.CS.024	TFS.023	T.CS.014	T.CS.028	T.CS.108	T.CS.107	T.CS.177	T.CS.139	T.CS.117	T.CS.178	T.CS.180	T.CS.161	T.CS.104	T.CS.122	T.CS.110	T.CS.123	T.CS.100	T.CS.120	T.CS.167	CS.241	CS.088	CS.015	CS.082	CS.085	CS.103	CS.356	CS.006	CS.238	CS.237	L.034.M1	CS.242	CS.246	L.024.M1	CS.110	CS.387	CS.345.0	CS.189	CS.336	CS.164	CS.187	CS.311	CS.363	CS.358	CS.274	CS.212	CS.228	CS.338	CS.165	CS.330	CS.112	CS.322	CS.361	CS.163	CS.202	CS.343	CS.080	CS.321	CS.194	CS.158	CS.339	CS.320	CS.223	CS.319	CS.331	CS.253	CS.370	CS.270	CS.145	CS.393	CS.255	CS.326	CS.262	CS.390	TFS.022	T.CS.055	T.CS.061	T.CS.049	TFS.020	T.CS.026	TFS.027	T.CS.066	T.CS.031	T.CS.045	TFS.021	T.CS.008	T.CS.043	TFS.025	T.CS.064	T.CS.158	T.CS.109	T.CS.095	T.CS.141	T.CS.142	T.CS.152	T.CS.157	T.CS.166	T.CS.151
CS.015	0.668884667354	0.532166439893	0.630303817112	0.558776782218	0.524220739841	0.5899486726	0.577929754757	0.570692043632	0.554297736683	0.586052394396	0.559949990857	0.554988985322	0.639762375211	0.653499960071	0.603814736337	0.605602226432	0.583649877195	0.757597749971	0.774595241974	0.63010206089	0.645472650783	0.593943990538	0.588902044028	0.709420917542	0.673125249866	0.71222493685	0.620262672158	0.680718089792	0.703523300461	0.678852848767	0.631235962446	0.66266264534	0.756621347958	0.714342681697	0.642204438533	0.697109494702	0.624035865601	0.685270186063	0.755930016965	0.699406971199	0.605971642246	0.662766056719	0.586246069381	0.706726057736	0.69912312318	0.738060734526	0.699959033277	0.725203793517	0.686828793857	0.727764312317	0.675649610617	0.681248941876	0.73088318461	0.719717613439	0.663977145921	0.700840811511	0.700717804991	0.71865193205	0.66480691354	0.702669869927	0.608330246997	0.616480317765	0.709449743551	0.579039468789	0.701261482534	0.593590812088	0.598713287256	0.606255677813	0.615517345715	0.62723962789	0.63764661106	0.618697780742	0.650024301431	0.616172036958	0.628749258906	0.586440054991	0.559609123542	0.600125800633	0.605617734063	0.565742475259	0.5980899774	0.597326684546	0.629073835104	0.563712028175	0.614088130714	0.569058915248	0.607858975353	0.591604802479	0.609107009614	0.554509463232	0.532168618998	0.601308521028	0	0.623815431726	0.59932895796	0.5802820208	0.696617148589	0.544311436463	0.578063857777	0.657851324879	0.573720104108	0.597387519608	0.613714803367	0.55115353149	0.65291014849	0.660673137535	0.757255631304	0.698417868086	0.665704113754	0.73743106314	0.674690481593	0.598053187918	0.700797951644	0.790851709753	0.732685237667	0.690696446417	0.641266190281	0.690934135036	0.688747046538	0.687431022466	0.639312233116	0.726101359579	0.681910961569	0.659721027129	0.654345521844	0.689439901088	0.618440522068	0.581733077404	0.781585822764	0.64561012	0.669586906949	0.649901340358	0.694704924497	0.693956374962	0.654763253284	0.783233189302	0.702565673797	0.700064417087	0.654334498453	0.665735852641	0.670529489507	0.676085431178	0.691130364381	0.693968799399	0.608452505811	0.549472003897	0.655004961723	0.693924542191	0.577335854457	0.750145897936	0.586653077724	0.572263963227	0.610535523405	0.622251331884	0.607929297532	0.626166089067	0.564557937483	0.637651425139	0.586652844209	0.593055113636	0.583192613182	0.567210582162	0.525570838042	0.549095233663	0.592335587628	0.551229928097	0.570610898124	0.552594597903
CS.082	0.596091529265	0.583642372233	0.511741759423	0.536394659477	0.601019477842	0.654725032974	0.477603043409	0.550209112066	0.64229029331	0.523846725387	0.615040905601	0.562736715163	0.571463990298	0.538528217006	0.381231409451	0.53392729734	0.55961787846	0.765155187021	0.747513857053	0.632011271061	0.582956767862	0.559383877146	0.55379768051	0.669362061463	0.586317023582	0.696574360797	0.623086122957	0.58261197066	0.607824261028	0.617963267228	0.603329774379	0.618838871234	0.758992614812	0.688490225891	0.556790519357	0.662275420941	0.552050696708	0.664042864909	0.729666286707	0.656926382701	0.470414494279	0.554307492627	0.586067600197	0.651133370675	0.670803511121	0.719282237996	0.612533308511	0.643956066115	0.599574231859	0.625384112282	0.567964279675	0.63268770288	0.649740361916	0.686746201144	0.579841356432	0.665207069435	0.608027956731	0.689312962018	0.586056504836	0.635796254197	0.620412027286	0.576686086022	0.693748638	0.581027405619	0.659986712806	0.555491740208	0.586984464101	0.562917262824	0.604887993723	0.543416482659	0.65003014923	0.567325205266	0.624274458561	0.589612168353	0.575615389424	0.555101566698	0.565050122353	0.540562444628	0.537579858966	0.55736407609	0.513998344677	0.554622235052	0.517469192857	0.543354613637	0.529391543143	0.53311664013	0.59164756863	0.544054962707	0.571985840672	0.582467305879	0.568864913874	0.682591225749	0.623815431726	0	0.469225217818	0.531312403832	0.687092922378	0.541541591361	0.559942448744	0.576271597325	0.616177440863	0.522936540595	0.520056463451	0.615440889412	0.595610021222	0.612975270912	0.715919731084	0.61568461668	0.593752188545	0.688448699168	0.6186660015	0.601352492391	0.649602573922	0.755910804186	0.67496997503	0.673524469296	0.560263606655	0.58355080358	0.683438270712	0.630720477007	0.580842581139	0.680747097874	0.668995696183	0.578019774242	0.66036473048	0.673486019036	0.575009580827	0.581314262419	0.757139879461	0.590438157868	0.674147161026	0.600824967435	0.633073199581	0.654470181827	0.557991798776	0.717024811544	0.638099024751	0.646997153476	0.589003877836	0.63260411317	0.60718777006	0.599255980622	0.681309660086	0.642802189463	0.537285538564	0.60706281438	0.624702515394	0.680255884705	0.547699927084	0.72018583191	0.605919265994	0.573706093142	0.60258439661	0.592726757251	0.642774320823	0.668973373483	0.591736530197	0.627264421198	0.572201817346	0.530100322762	0.537356565765	0.567182017672	0.644410777888	0.642030150057	0.565125904552	0.588434158306	0.543012043876	0.593645838858
CS.085	0.581816478735	0.560527903129	0.526054929374	0.523258399037	0.58409982225	0.61762848901	0.464574936739	0.534482434208	0.62554840771	0.518375243083	0.598282231994	0.564636854875	0.540865711716	0.56106033896	0.463482779866	0.575032615088	0.493096991244	0.741707246216	0.732736934667	0.629311739044	0.560468523508	0.535668258488	0.564270394276	0.660278139456	0.579921874268	0.706298461476	0.591948581229	0.575618259495	0.599998667054	0.595443978233	0.608528214246	0.593123932038	0.749412057838	0.678357937431	0.557223544097	0.647831730152	0.551469531556	0.641704017695	0.715327021046	0.644630813152	0.492216875338	0.548744127779	0.604266209817	0.645624403038	0.667474627777	0.686829558388	0.610266740254	0.622177503554	0.608664266669	0.628918280108	0.577539277151	0.633141961481	0.659908417471	0.657871486619	0.552656058036	0.635167175188	0.608684945513	0.678899280616	0.578501842509	0.63320794841	0.601860499254	0.577398049557	0.685278180789	0.562064900249	0.635339208209	0.545544207198	0.58876828448	0.535603222556	0.59503016719	0.531073504777	0.617855192085	0.563900174574	0.626601899076	0.578932615286	0.600180143488	0.56576361917	0.560698484513	0.547257511819	0.547186113888	0.554670157828	0.5395084318	0.548598072891	0.504101492408	0.55786464548	0.553787963547	0.530074807261	0.568562161906	0.535016340424	0.55857758267	0.559021538857	0.566826481818	0.669085767619	0.59932895796	0.469225217818	0	0.517789019008	0.677014324492	0.516284221975	0.538125822489	0.558514065257	0.577758136587	0.528887030626	0.531201460986	0.586873598823	0.573854429849	0.603514261487	0.711314223029	0.603849582264	0.602271136963	0.648609536659	0.616382524271	0.596888926669	0.640983480507	0.74558967963	0.665868517185	0.685699632944	0.534759111779	0.591804722249	0.687300993901	0.636044949712	0.558779751915	0.671441283409	0.677793674871	0.578925511198	0.666144819336	0.665510672213	0.532529811872	0.590961131654	0.744270246016	0.541801221483	0.658266216946	0.58996916083	0.640465427847	0.647863802343	0.562299513055	0.696800373553	0.633364240572	0.651799279715	0.611952322351	0.642304691409	0.576831652599	0.598530393905	0.649592292965	0.641499681144	0.552334414848	0.59096447746	0.608404169696	0.644785533538	0.540947287512	0.698128208069	0.592096732832	0.546146793074	0.576076530035	0.607916797217	0.620469147317	0.653183868373	0.596961848875	0.628733303186	0.546768739646	0.543992548579	0.547100100646	0.541812280593	0.621236966327	0.632322262269	0.564570191574	0.585682462104	0.573765927483	0.589717121909
CS.103	0.582193426356	0.576364508964	0.582547438837	0.534515225628	0.582598411405	0.621214883561	0.505812837269	0.524155403145	0.608201808958	0.562510522933	0.592303794741	0.573163907721	0.570706705656	0.585902740159	0.523633132035	0.570822259999	0.561922784927	0.730854330184	0.735283641165	0.628378679121	0.59848512508	0.559931296995	0.577186516187	0.648656789426	0.588302922993	0.705887341073	0.601159562952	0.607512122513	0.586249674663	0.603603096194	0.59615355505	0.598428396377	0.729104958783	0.642051821393	0.538965381906	0.632231703167	0.570833244366	0.634207785925	0.693951024126	0.630715759843	0.497321363545	0.567237858169	0.60045573192	0.645579229177	0.644850302759	0.669883521379	0.614842581734	0.614048990819	0.600103359872	0.623665725939	0.599129970373	0.618271557872	0.642532235157	0.653046730328	0.579567062544	0.636211057967	0.599287310641	0.653781703862	0.604293944958	0.618364454478	0.613398230204	0.605290774146	0.676757717167	0.578006114236	0.664815883418	0.555264551506	0.605929218373	0.569793424933	0.611749497218	0.577363368589	0.62980812585	0.597433498744	0.635355692885	0.572876680244	0.610148508508	0.575618147598	0.594911268844	0.588675913893	0.575850691386	0.58521113443	0.576402812653	0.577500329618	0.571054294768	0.577231318034	0.597499835427	0.577297130208	0.582388141634	0.604165319166	0.600602483576	0.580115022413	0.532321773013	0.649027152934	0.5802820208	0.531312403832	0.517789019008	0	0.686755347101	0.526166124324	0.552001486656	0.573088217305	0.597055203483	0.579862940519	0.567310640921	0.60389901845	0.589535679268	0.615967857031	0.716370162885	0.620915281175	0.617481619296	0.662861100671	0.60867316629	0.595605980063	0.644575802444	0.735781209052	0.668293793354	0.676612828673	0.555116963687	0.605430385281	0.666437244941	0.61917004706	0.550445169897	0.672884931835	0.641842619021	0.576366962249	0.64193534721	0.651236546695	0.552408701901	0.590779018993	0.735864072038	0.577329155183	0.651344907122	0.599139766267	0.632498656081	0.643909220728	0.549854802114	0.672388148864	0.621695152053	0.621316151941	0.608685037054	0.636149747502	0.578251093827	0.621294835773	0.643324471082	0.623198651052	0.578552735398	0.595735693271	0.63654372928	0.66832748863	0.577635503233	0.702695887656	0.594805668785	0.564673737776	0.584614467371	0.612950877528	0.620537397732	0.667777160254	0.615749517628	0.634251441628	0.567158082246	0.585739231813	0.568535550828	0.579992072033	0.60628175583	0.633914335116	0.579224888917	0.595931125675	0.583247053308	0.613139384849
CS.356	0.695331297418	0.690196023402	0.750851270923	0.647033262825	0.698888779602	0.679829559443	0.683250416096	0.724575936055	0.660184134078	0.664814491854	0.629783070292	0.659768430425	0.650736051783	0.669863796244	0.720201543958	0.658779162919	0.654914455284	0.635912164054	0.618844109228	0.626695203275	0.669096020227	0.708490235715	0.658056321765	0.64968634004	0.666870228518	0.560933479069	0.667711647267	0.682903116836	0.648924717058	0.642063178101	0.681761128946	0.672741354252	0.671113819034	0.636442598537	0.649695889195	0.620667069642	0.640630256903	0.721134265581	0.593518290961	0.658601987328	0.668336268861	0.663624897769	0.690243237698	0.619183804733	0.646561001727	0.658327928519	0.695877067227	0.719373293731	0.675345161657	0.65572157365	0.664093510399	0.696527735957	0.71671248093	0.699552501493	0.680402121899	0.674609981047	0.688356563904	0.641322347666	0.706556446768	0.633739530959	0.656648006845	0.662020495721	0.603768100225	0.651284700968	0.616548667476	0.669503712904	0.671835047173	0.717786219336	0.657711337448	0.709756721854	0.66932396505	0.630604857978	0.645992202442	0.662590132435	0.663189319019	0.734327091405	0.707209845236	0.721723698452	0.709053595701	0.675014791234	0.69235990241	0.690701692086	0.699187691594	0.724541699912	0.664558578005	0.695470306696	0.646788677203	0.724642831459	0.635641888037	0.68430250901	0.692598543573	0.658938481836	0.696617148589	0.687092922378	0.677014324492	0.686755347101	0	0.630196624937	0.685294927995	0.644472000506	0.680931289077	0.663271860001	0.66029542872	0.666249822701	0.664533228202	0.601608688864	0.626022392942	0.588910584003	0.614611712077	0.668416213733	0.635978918666	0.658081149985	0.671274035066	0.64037965873	0.575484146886	0.541411409895	0.66777430684	0.704773312747	0.586309071173	0.641177829937	0.643632807728	0.651135219058	0.607652917489	0.634176761987	0.607275147608	0.629737228977	0.654038109968	0.661086793306	0.659842786682	0.649077013044	0.62507065114	0.667197629408	0.638045528706	0.645108699449	0.691159628596	0.647670767627	0.698375536751	0.643846156697	0.662001485026	0.666972010222	0.679652938795	0.63491332127	0.640125757059	0.694162523762	0.700262178124	0.669393706524	0.630328230419	0.591219645118	0.700110714001	0.622069171727	0.670124909412	0.698664049473	0.658593321276	0.639529480306	0.669518070595	0.608599584705	0.661083659907	0.61993166964	0.692306259424	0.678540518099	0.705878099761	0.714383022387	0.662330176837	0.636760371485	0.630174695041	0.646981222218	0.644070447882	0.693500031499
CS.006	0.622482868931	0.504436781698	0.596801877806	0.511456600884	0.504323281988	0.594400664893	0.529063272689	0.575952781726	0.552378418456	0.528579216282	0.535174458787	0.501382704965	0.569168860646	0.597047948682	0.553460313781	0.537128759106	0.548453970069	0.736359631415	0.720760075306	0.570636654432	0.605425053065	0.563622667184	0.531689146331	0.641517996123	0.60497995947	0.644129980083	0.57502478332	0.606663218359	0.626383022605	0.599521317026	0.581846257293	0.61775155275	0.721713764458	0.661161928436	0.585512396762	0.629743842688	0.543559822921	0.6874318974	0.678270762194	0.648716889893	0.533356395516	0.570763700771	0.552270072725	0.626284627999	0.651962485447	0.694203702849	0.639744692092	0.657764459985	0.62157459477	0.639012116758	0.600340713359	0.650841558098	0.681501857173	0.675199618472	0.566046980153	0.639143118872	0.642831643993	0.662868476298	0.620867466392	0.634182082649	0.556873397967	0.542723169785	0.654362883973	0.51731692144	0.613259702746	0.537552005702	0.514621812834	0.582850934673	0.557433717268	0.598013100023	0.60371830101	0.556645680194	0.567030379913	0.558364039653	0.572984045086	0.550624491796	0.518894157398	0.563075298533	0.544446504142	0.518165314241	0.558839640938	0.57237364689	0.554863282234	0.540653984158	0.530934021086	0.557739150869	0.524793138601	0.583063988004	0.533158511479	0.496624131014	0.52576598351	0.578346756674	0.544311436463	0.541541591361	0.516284221975	0.526166124324	0.630196624937	0	0.517932512868	0.565277399246	0.56111377072	0.524310390615	0.522870501659	0.509888646348	0.585844137117	0.569986645564	0.697966812607	0.606415318471	0.571022327006	0.649616743817	0.59788796008	0.540502269759	0.644595487	0.726556765734	0.626067202241	0.618111025061	0.566254305146	0.624825268243	0.621069495439	0.619248198856	0.57606559044	0.662373185205	0.614312916979	0.57586426007	0.614741690605	0.616720855959	0.535251787084	0.522878808736	0.717102830365	0.58829171822	0.58737300585	0.579613564799	0.62860058578	0.632663431088	0.588027690073	0.704081200882	0.651894851705	0.645345648825	0.570973184452	0.6495080316	0.594207707827	0.593215143529	0.638897890515	0.637193580506	0.550587793257	0.511671297965	0.5880394481	0.61155537866	0.528935655201	0.683429970779	0.532664673037	0.522223109445	0.532336957651	0.561799469442	0.551738581772	0.589099285816	0.548364152211	0.54207847671	0.530517405164	0.518414725094	0.508345526925	0.537401230267	0.545157453033	0.534737818807	0.509111036657	0.491420874334	0.522458239692	0.518952381733
CS.238	0.609480027921	0.565187797145	0.616922328671	0.518924241855	0.564221027642	0.585018865971	0.542925592837	0.577726921497	0.563787294469	0.558900637016	0.602864250413	0.549921117073	0.536649405684	0.608798791093	0.551960770128	0.544011698891	0.582434544397	0.744896386506	0.723922299945	0.617790471552	0.596852259864	0.582390272392	0.53775163207	0.644079668819	0.597091959884	0.700205499652	0.597568230072	0.594645814197	0.631861731338	0.614460727847	0.576879932509	0.642824442452	0.707397314565	0.665224858994	0.582714082372	0.633541336762	0.575365034883	0.673680805373	0.70478737705	0.650899631363	0.543392973099	0.596155055685	0.560712535835	0.647272918358	0.670714537062	0.680207429731	0.629825886301	0.656041112225	0.614468039013	0.631842733164	0.590930783352	0.626210056593	0.67542873369	0.671789215073	0.587235897614	0.628519970833	0.64678639951	0.644153459254	0.624129043147	0.617237790649	0.592915242011	0.568552938109	0.64783873248	0.532842282975	0.628342722079	0.55060215487	0.567905734988	0.594161364752	0.618409463967	0.608285664402	0.625522770197	0.579394567655	0.614247369209	0.612672704327	0.595594866828	0.591624598051	0.560517433747	0.591339027111	0.579134285995	0.548772035206	0.582656676137	0.579474096295	0.588142072429	0.576124211163	0.580667973151	0.606394421076	0.559537636195	0.572980519211	0.56595866815	0.560691942443	0.516304836312	0.612230549336	0.578063857777	0.559942448744	0.538125822489	0.552001486656	0.685294927995	0.517932512868	0	0.573914313537	0.579970656862	0.555969740467	0.569563126324	0.562732069448	0.588265363767	0.591768101388	0.715378418707	0.63360233202	0.606084592929	0.678186690746	0.615295370935	0.573575492983	0.655459411278	0.74249517326	0.644622376628	0.670124246861	0.540618836002	0.63181883595	0.662798799206	0.59998222869	0.611461341	0.665241448968	0.655891429002	0.612357363893	0.649801395114	0.631265087916	0.582155597895	0.538940600736	0.706434294586	0.598624567182	0.619901212841	0.605145807133	0.634672741574	0.633464931971	0.607173571849	0.70612276181	0.629291108522	0.654969873276	0.581121009863	0.662177265193	0.612229240674	0.605491695233	0.634962048139	0.636518004451	0.589335802128	0.569638924128	0.582200043221	0.623124988761	0.579440809204	0.693347343244	0.536847397983	0.559857290179	0.554520735472	0.592182073087	0.570670732853	0.623667637277	0.575859485228	0.590208893079	0.52876359269	0.554781133939	0.564470826222	0.582019749525	0.607117566722	0.579634469991	0.572133887585	0.573408463056	0.563167080015	0.571288404663
CS.237	0.573358657682	0.694311366777	0.664682796926	0.585713038944	0.684707001766	0.621948682897	0.579187416847	0.671944341796	0.642717331999	0.605157519671	0.619858138041	0.647974938892	0.57269112897	0.600892144912	0.592659250223	0.606835003866	0.580586472648	0.656396419959	0.634077982581	0.62959792016	0.632275273771	0.634079471932	0.617884918207	0.574308488474	0.535263438308	0.649652679789	0.599799051716	0.618224682974	0.589199188499	0.553665702787	0.595004371882	0.562754570555	0.621272735249	0.593134191004	0.525762021784	0.592645973556	0.615190787875	0.58950580228	0.613614255574	0.581999097278	0.533609731545	0.521341002975	0.656107750406	0.590004212973	0.60265345383	0.620883618562	0.601320073618	0.570984206063	0.579683125058	0.583327803439	0.573533517306	0.591950864904	0.621206382819	0.584190822838	0.582666313826	0.570379649544	0.587143058393	0.604293371901	0.602913623146	0.578804861984	0.648892597076	0.637705580409	0.608718006264	0.668693783961	0.611448597407	0.653153766517	0.644003086261	0.678074565334	0.627964991107	0.653889547261	0.648506028517	0.613555220046	0.641562062889	0.611275818858	0.639140594827	0.699812459938	0.673963570054	0.678555684759	0.688456627132	0.654855552558	0.653815755056	0.615205257402	0.615848328895	0.673498800345	0.64770317978	0.659745281381	0.639267984696	0.658398450903	0.642287423619	0.663241453451	0.663980884564	0.681821448272	0.657851324879	0.576271597325	0.558514065257	0.573088217305	0.644472000506	0.565277399246	0.573914313537	0	0.624469964051	0.633551673005	0.61827093213	0.684203445837	0.522532899029	0.576766765705	0.592318187883	0.584376391398	0.596258962244	0.563487643874	0.568005718447	0.594521654414	0.569385056106	0.65024726231	0.595350384608	0.61166191309	0.494946758723	0.572295060362	0.627009019029	0.574351001032	0.521679589725	0.582805150788	0.597139256576	0.501388565908	0.631328876172	0.564338089379	0.548038720526	0.642885537489	0.643350312405	0.521307405572	0.633239860505	0.573204817455	0.557280355987	0.58584407278	0.588168919441	0.637639535593	0.6000950804	0.595088410159	0.623332824913	0.604530751259	0.586756254558	0.574383479182	0.611776108669	0.574982949861	0.681864135257	0.632898735987	0.629857904822	0.600280912423	0.673734335541	0.662390108357	0.657083995918	0.664794678821	0.637571017578	0.654821988214	0.652286277993	0.6634110998	0.651785653003	0.629017742408	0.637614381613	0.654489208352	0.665321060819	0.691486208543	0.679737504848	0.691319508028	0.644305344159	0.65102938521	0.62677751437	0.678416543208
L.034.M1	0.61255142394	0.590125228343	0.584241178575	0.555768990376	0.572105888982	0.612216307981	0.59245910861	0.605206742726	0.587356132069	0.562963262709	0.585988980302	0.560047087073	0.609356429925	0.602288386733	0.593984568236	0.598908340639	0.588403063059	0.700751337807	0.704893999373	0.593454653046	0.60351659223	0.607757173556	0.545797530328	0.644855106167	0.628650744822	0.716256999537	0.622599029133	0.616080329668	0.617327924229	0.601715186881	0.564360710327	0.649599859789	0.726567744248	0.625210290831	0.608849792305	0.624467535754	0.580134864072	0.635627658566	0.715150469358	0.624184791281	0.603212624168	0.617508006549	0.537681779282	0.605611658364	0.663078617522	0.666225959532	0.621137093855	0.643421363362	0.633952176208	0.6133474534	0.612005775442	0.61921417593	0.659899161077	0.631825537067	0.578169536356	0.624077035494	0.639193640335	0.6589614003	0.617453123746	0.645345915235	0.572101684661	0.583015699183	0.64268370402	0.590462143039	0.639878174931	0.576072623914	0.548469438638	0.634758558872	0.60486683247	0.617946573695	0.632388449592	0.578468549851	0.615572400075	0.622970954787	0.584507908084	0.602843263125	0.556254824672	0.57686198476	0.59695155559	0.561471261333	0.558711749365	0.561405721277	0.571633986354	0.571002681586	0.572664199338	0.569932378389	0.560786215886	0.567785498707	0.534019824055	0.550922357954	0.569463322822	0.608215335409	0.573720104108	0.616177440863	0.577758136587	0.597055203483	0.680931289077	0.56111377072	0.579970656862	0.624469964051	0	0.56028858775	0.57496890198	0.609029513043	0.603851708015	0.581516859611	0.721029981042	0.649141031128	0.612043652546	0.681606400263	0.606842049756	0.597213863799	0.635809227312	0.703154438882	0.667255164183	0.667187777228	0.585094011339	0.623435222073	0.658141851166	0.608653987795	0.589079259089	0.631608353645	0.641177111468	0.622196584407	0.669034264967	0.626004423801	0.593143497398	0.583105366764	0.690952863652	0.613082136575	0.640749486119	0.60950926223	0.632125869586	0.615783398069	0.568440496255	0.718086606411	0.613091046789	0.622197107163	0.584615082765	0.630444975014	0.609254953855	0.618437879727	0.605977529293	0.641341074245	0.585693951964	0.529147623793	0.597981514244	0.641746099679	0.578491081727	0.693613545428	0.549541000392	0.570900783737	0.549894585744	0.605748826492	0.585203313419	0.602537233708	0.584945965351	0.597618775063	0.543804955129	0.557601854634	0.566932280834	0.583821805603	0.577342021541	0.592914893781	0.56723168669	0.585256964313	0.577301551435	0.547544943765
CS.242	0.637470912249	0.496725621972	0.513637299664	0.535499214573	0.494078019527	0.629422764309	0.53023942613	0.518566531259	0.601892678024	0.479221945509	0.539199389228	0.468394313953	0.575153632072	0.581431920693	0.52653904146	0.534771042729	0.573614720759	0.756653944193	0.733729890785	0.561707704813	0.553437010162	0.54198059551	0.497435387834	0.637741752553	0.596941873616	0.68056878071	0.623449637651	0.547120878807	0.603167159207	0.610034286587	0.554542104043	0.63741111212	0.755119080333	0.665674242475	0.587336247994	0.630290771033	0.480954954756	0.698415473817	0.697152709101	0.635308887769	0.532360095045	0.607632868862	0.525298235446	0.620265452101	0.667418755751	0.682440547578	0.597270123632	0.650276809028	0.616935127028	0.609134752369	0.558559283244	0.598267709104	0.657045535672	0.660609200004	0.566897975567	0.641055556699	0.603556101904	0.65336497326	0.591761546499	0.621701559883	0.517718810186	0.493246827043	0.643057385248	0.487851774391	0.617115760259	0.461725906803	0.488966420955	0.54112825748	0.568338309951	0.513774356675	0.613473269555	0.510633072441	0.517733349702	0.550931321423	0.519787704663	0.487715008525	0.451175981948	0.467512366956	0.473526827248	0.503231969064	0.492965659171	0.515218458855	0.50743298079	0.480508627537	0.320868865842	0.498864721554	0.495492345537	0.531377276632	0.483667927048	0.485677507976	0.54075230249	0.642473683326	0.597387519608	0.522936540595	0.528887030626	0.579862940519	0.663271860001	0.524310390615	0.555969740467	0.633551673005	0.56028858775	0	0.469335145052	0.5494538737	0.617886620009	0.551513115445	0.748983286936	0.625971593877	0.570890336175	0.710724458052	0.597760531115	0.587441645616	0.628873599958	0.744672389096	0.646732221995	0.645134444665	0.590427780649	0.580457117133	0.659061837541	0.614258045012	0.621289319272	0.669768428621	0.64424281106	0.627869755957	0.625122499159	0.62714828147	0.588929874905	0.520427280163	0.725459241991	0.625452570859	0.606018403559	0.57294129678	0.62449981138	0.622930229573	0.53832574349	0.714693298374	0.627107237304	0.627281284092	0.543021995091	0.637258569416	0.571045935884	0.585635849398	0.631223592371	0.634865952467	0.451463107921	0.53865462646	0.540739315768	0.624431690285	0.455778164017	0.690147858043	0.509401437922	0.503506052664	0.503393335801	0.556179809266	0.560029098068	0.556625627708	0.489134545198	0.536808196657	0.485174957541	0.411126040173	0.482538755292	0.50016240178	0.537770967519	0.537141315816	0.478867951107	0.506974549613	0.476085504729	0.505766617134
CS.246	0.619450855883	0.543864862551	0.535626561125	0.542225308562	0.542594482881	0.626891917903	0.532958776384	0.562926540251	0.60129251927	0.471120323828	0.56996697783	0.498467871564	0.597258282812	0.549247387017	0.541748672278	0.565247736657	0.568140188856	0.745814145938	0.734278187512	0.567595217772	0.560939933665	0.539257171735	0.480784703279	0.642533617584	0.590260714466	0.666357610058	0.635513675193	0.567190457233	0.602788399202	0.606373632684	0.530306888816	0.637106535563	0.732083897088	0.64111058785	0.580669870239	0.632717093659	0.51169015511	0.677324515182	0.69432900757	0.642074689029	0.521258210533	0.600626040197	0.498285767323	0.595776240129	0.662219992538	0.673327773324	0.594994773666	0.62062423742	0.603911072572	0.603994185352	0.546470165252	0.605675837031	0.640544866472	0.652403963684	0.570662547212	0.617508877496	0.598564541417	0.641227529992	0.58960033373	0.620209948001	0.558658254557	0.507161943271	0.659266723853	0.531122026406	0.647062824911	0.494580910834	0.507844129587	0.562787479188	0.574593443775	0.530879529541	0.625533645358	0.543929924164	0.557029902427	0.586180453117	0.494725106835	0.518028935051	0.447186002101	0.4907380943	0.495292903378	0.479101945825	0.479219423353	0.504108353246	0.51281390353	0.50051878937	0.466657390846	0.513631205866	0.494562519439	0.546496617631	0.47855760984	0.512980106784	0.536851562272	0.651782900718	0.613714803367	0.520056463451	0.531201460986	0.567310640921	0.66029542872	0.522870501659	0.569563126324	0.61827093213	0.57496890198	0.469335145052	0	0.565881193368	0.622003652563	0.559245573594	0.744227344815	0.604739949994	0.573651518993	0.715981083957	0.561509602148	0.595987793909	0.622395558967	0.722415130416	0.619583310087	0.627026383751	0.59696943788	0.566541884325	0.671276164156	0.595379601934	0.621176728083	0.653618803032	0.619277545596	0.60553678192	0.626499482472	0.629083079882	0.581491698803	0.509211381954	0.705773632589	0.628413717467	0.594495462613	0.562033166425	0.609478263965	0.597129789453	0.514025652924	0.699800134362	0.604537418956	0.613192703207	0.533346514736	0.632792957534	0.55725220635	0.568298148746	0.652900958932	0.621487272954	0.490460072268	0.55971758335	0.556953599804	0.625426922399	0.520252752092	0.701425184859	0.529161183008	0.517139308008	0.552290404761	0.580143863211	0.603161319984	0.596728206638	0.551106756679	0.553236152566	0.518941265971	0.444472600841	0.479546152358	0.530238649884	0.586470668805	0.58036514071	0.518880102264	0.538818917102	0.485630456333	0.521210630019
