g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Rothia	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
L.012.M1	0	7.36566861856885e-05	3.68283430928443e-05	5.52425146392664e-05	0	9.20708577321106e-05	0.000791809376496151	0.00546900894928737	0.030143998821493	0.00405111774021287	0.000386697602474865	0	0.014178912090745	0	0.00114167863587817	0	0.00243067064412772	0.00338820756454167	0	0	0.00112326446433175	0.000128899200824955	0.000147313372371377	0.021157883106839	0	0	0.0857916252347807	0.016664825249512	1.84141715464221e-05	5.52425146392664e-05	0.00143630538062093	0.000276212573196332	1.84141715464221e-05	0	9.20708577321106e-05	0.000165727543917799	0.00197031635546717	0	5.52425146392664e-05	0.000220970058557066	0.00395904688248076	0.00697897101609399	0.0282841674953044	0.0253379000478768	0.00130740617979597	0.00025779840164991	0.000534010974846242	0	0.00375649099547011	0.000239384230103488	1.84141715464221e-05	0.000883880234228262	0.00171251795381726	0.0166279969064192	0.0020808013847457	0.00314882333443818	0.00128899200824955	0	0.000313040916289176	0.000718152690310463	0.0417633410672854	3.68283430928443e-05	0.0102382793798107	5.52425146392664e-05	9.20708577321106e-05	0.0161676426177586	0	0.00513755386145177	7.36566861856885e-05	0.0148418222664162	0	1.84141715464221e-05	0.00381173351010938	0.000534010974846242	5.52425146392664e-05	0.00418001694103782	0.000128899200824955	0.000681324347217619	7.36566861856885e-05	0.00217287224247781	0.00060766766103193	0.0730858468677494	0.000791809376496151	0.00139947703752808	0.0142893971200236	0.000128899200824955	1.84141715464221e-05	0.0319854159761352	0.000386697602474865	0.00508231134681251	0.0144735388354878	0.065388723161345	0.000128899200824955	0	0	0	0.0723861083489854	0.0143814679777557	3.68283430928443e-05	0.00243067064412772	0.0364416454903694	0.00336979339299525	0.000626081832578352	0.0194637793245682	0.00534010974846242	0	0.00025779840164991	0.0485397561963687	0	0.000110485029278533	0.0017493462969101	0.0274555297757154	1.84141715464221e-05	0	0	0	0.00197031635546717	0	0.00150996206680661	1.84141715464221e-05	0	0	0	0	0	0	1.84141715464221e-05	1.84141715464221e-05	1.84141715464221e-05	0.000147313372371377	0.00307516664825249	0	0	0.0386697602474865	0.0267742054284978	0.0401428939712002	0.000276212573196332	1.84141715464221e-05
CS.243	0	0.000311908673140504	0.00345178931608825	0.266723503358217	0	0	0.0342475723108274	0.00798486203239691	0.0132457216527001	0.0107296583560334	0.000894138196336113	0	0.00141398598490362	0	0.00143477989644632	0.00361814060842985	0.000810962550165312	0.0312324551371358	6.23817346281009e-05	0.00116445904639122	0	0	0	0.0145349441683475	0.00070699299245181	0	0.129026221122455	0.048636959098376	0.000561435611652908	0.000166351292341602	2.07939115427003e-05	0.00567673785115718	8.31756461708012e-05	0	0.000249526938512404	0.000540641700110208	0.00262003285438024	0	0	4.15878230854006e-05	0	4.15878230854006e-05	0.000249526938512404	0.00933646628267243	0	8.31756461708012e-05	0.00114366513484852	8.31756461708012e-05	0.000623817346281009	0.000166351292341602	0	0.00149716163107442	0.00259923894283754	0.000103969557713501	0.00232891809278243	0.000124763469256202	0.00106048948867772	4.15878230854006e-05	0.000207939115427003	0.000311908673140504	0.0330831132644362	0.000603023434738309	0.029277827452122	8.31756461708012e-05	0.00284876588134994	0.0219999584121769	0	0.00253685720820944	4.15878230854006e-05	0.00561435611652908	0	2.07939115427003e-05	0.00272400241209374	0.000228733026969703	0	0.00390925537002766	4.15878230854006e-05	4.15878230854006e-05	0	0	2.07939115427003e-05	0.00865026720176332	0.00068619908090911	0.000561435611652908	0.00908693934416003	0.000956519930964214	0	2.07939115427003e-05	0	0.000769374727079911	0	0.00447069098168056	0.00313988064294774	0	8.31756461708012e-05	0	0.0854213886174128	0.00806803767856772	0	0.000603023434738309	0.0101890166559231	0.00293194152752074	0.015262731072342	0.000103969557713501	0.0118317356677965	8.31756461708012e-05	2.07939115427003e-05	0.0182362604229482	4.15878230854006e-05	0	0.000145557380798902	0.000166351292341602	0.000457466053939407	0	2.07939115427003e-05	0.000145557380798902	0.0069451664552619	2.07939115427003e-05	0.000270320850055104	0	0	0	0	0	0.0448316732860618	0	0.00245368156203863	2.07939115427003e-05	0.00586388305504148	0.00137239816181822	0.00397163710465576	0	0.00779771682851261	0.00282797196980724	0.0276974901748768	0.000311908673140504	2.07939115427003e-05	2.07939115427003e-05
CS.313	0.000592150453587247	0.000663208508017717	0.000923754707596106	0.0271204907742959	2.36860181434899e-05	0.00142116108860939	0.00172907932447476	0.00490300575570241	0.0324024728202942	0.011700892962884	0.00298443828607973	0	0.00336341457637557	0	0.0018711954333357	4.73720362869798e-05	7.10580544304697e-05	0.00871645467680428	0.00450034344726308	2.36860181434899e-05	0.00272389208650134	0.000189488145147919	0.000142116108860939	0.00987706956583529	0.00113692887088752	4.73720362869798e-05	0.103034178924181	0.0209147540207016	0.000686894526161207	0.000402662308439328	0.00191856746962268	0.000521092399156778	0.00878751273123475	0.000118430090717449	0.000284232217721879	0.000189488145147919	0.00606362064473341	2.36860181434899e-05	0.000142116108860939	0.00165802127004429	0.000142116108860939	0.000189488145147919	0.0355527132333783	0.0153485397569815	0.000355290272152348	2.36860181434899e-05	0.00426348326582818	0	0.000663208508017717	0.000118430090717449	4.73720362869798e-05	0.0035055306852365	0.00405030910253677	0.00312655439494067	0.0172907932447476	0.00104218479831356	0.00225017172363154	0.00149221914303986	0.000118430090717449	0.00172907932447476	0.0840853644093891	0.000142116108860939	0.0086690826405173	0.000450034344726308	0.000165802127004429	0.0296548947156494	0	0.0292285463890665	7.10580544304697e-05	0.00615836471730737	2.36860181434899e-05	7.10580544304697e-05	0.00236860181434899	0.000757952580591677	4.73720362869798e-05	0.00817167625950401	0.00132641701603543	0.000165802127004429	0.000426348326582818	0.000378976290295838	0.000142116108860939	0.0198015111679576	0.000710580544304697	0.000971126743883086	0.00852696653165636	0.000236860181434899	0	0.00911911698524361	0.000378976290295838	0.000639522489874227	0	0.0256045856131126	0.000639522489874227	2.36860181434899e-05	2.36860181434899e-05	0	0.106966057936	0.0148274473578247	0.000118430090717449	4.73720362869798e-05	0.0584334067599896	0.00454771548355006	0.000971126743883086	0.00487931973755892	0.00118430090717449	0	0	0.0141405528316635	0	2.36860181434899e-05	2.36860181434899e-05	0.00999549965655274	0	0.000402662308439328	0.00357658873966697	7.10580544304697e-05	0.00971126743883086	0.00198962552405315	0.0072716075700514	0.000118430090717449	0	0.000165802127004429	0	0	2.36860181434899e-05	4.73720362869798e-05	0.00319761244937114	0	0.00812430422321704	7.10580544304697e-05	0.00101849878017007	7.10580544304697e-05	0.0318813804211374	0.0277363272460267	0.0560884909637841	0.00968758142068737	0	0
L.004.M1	0.00156803530983216	0.000793696885223687	0.000251659987997754	0.000425886133534661	7.74338424608475e-05	0.000483961515380297	0.00563331203902666	0.00226493989197979	0.0351162475559943	0.00549780281472017	0.000251659987997754	0	0.00408463518980971	0	0.00106471533383665	0	0.00232301527382543	0.00340708906827729	0.00327157984397081	0	0.00061947073968678	3.87169212304238e-05	0	0.0332965522581644	0.00609791509379174	0	0.241400003871692	0.032251195384943	0.000503319975995509	0	0.00110343225506708	9.67923030760594e-05	0.00919526879222564	0.000561395357841144	0.00170354453413865	0	0.00197456298275161	0.000135509224306483	3.87169212304238e-05	0.00360067367442941	5.80753818456356e-05	0	0.0292893509108156	0.0194746113789032	0.000871130727684534	5.80753818456356e-05	0.00143252608552568	0.000135509224306483	0.00230365681321021	5.80753818456356e-05	0	0.000503319975995509	0.00284569371043615	0.00623342431809822	0.00218750604951894	0.00100663995199102	0.00133573378244962	0.00454923824457479	0.000425886133534661	0.000522678436610721	0.0367036413264417	0.000212943066767331	0.0291538416865091	0.000483961515380297	0.00435565363842267	0.0339160229978512	0.000677546121532416	0.0081499119190042	0	0.0150028069767892	3.87169212304238e-05	0.00030973536984339	0.00305863677720348	0.000406527672919449	1.93584606152119e-05	0.0081499119190042	0.00443308748088352	0.000348452291073814	0	0.000135509224306483	9.67923030760594e-05	0.0409044272799427	0.000774338424608475	0.00166482761290822	0.00873066573746056	0.00030973536984339	3.87169212304238e-05	0.00638829200301992	0.000174226145536907	0.00644636738486556	0.00803376115531293	0.0100857579805254	0.00269082602551445	0	1.93584606152119e-05	0	0.0946822308690013	0.00274890140736009	0.000135509224306483	0.000251659987997754	0.0182550283601448	0.00199392144336682	0.000987281491375806	0.0053816520510289	0.0242367926902453	0	5.80753818456356e-05	0.0254757341696188	0	3.87169212304238e-05	0.00873066573746056	0.00679481967593937	1.93584606152119e-05	0	0.0101051164411406	0.00108407379445187	0.0240819250053236	1.93584606152119e-05	0.01233133941189	0	0	1.93584606152119e-05	0	1.93584606152119e-05	1.93584606152119e-05	1.93584606152119e-05	0.000271018448612966	1.93584606152119e-05	0.000600112279071568	3.87169212304238e-05	0.00332965522581644	3.87169212304238e-05	0.0189519329422924	0.00935013647714734	0.000483961515380297	0.0107439456414426	0.00118086609752792	1.93584606152119e-05
CS.199	0	0	0.00604942625396739	0.0102813118845455	5.42549439817703e-05	0.000651059327781244	0.000678186799772129	0.0292162873341833	0.0708027018962103	0.129615061172449	0.01133928329219	0.000434039551854163	0.0149743645389686	2.71274719908852e-05	0.0546076011176518	0	0	0.00802973170930201	0	0	2.71274719908852e-05	0.00138350107153514	0	0.00518134715025907	0	0	0.1235113799745	0.0149201095949868	0.000813824159726555	0.00132924612755337	0	0.00179041315139842	2.71274719908852e-05	0	0	2.71274719908852e-05	8.13824159726555e-05	0	0.00162764831945311	0.00455741529446871	5.42549439817703e-05	5.42549439817703e-05	0.0380598432032119	0.0383582453951116	2.71274719908852e-05	0.000488294495835933	0.00154626590348045	0	0.00632070097387624	0.000569676911808589	0	0.00187179556737108	0.00824675148522909	0.00781271193337493	0.00195317798334373	0.0007324417437539	0.00195317798334373	0.00762281962943873	2.71274719908852e-05	0	0.0489650869435477	0	0.0225700566964165	8.13824159726555e-05	0.00170903073542577	0.064726148170252	0	0.00480156254238668	5.42549439817703e-05	0.0116919404280715	0	0.000162764831945311	0.00222445270325258	0.00122073623958983	0	0.00271274719908852	0.000325529663890622	8.13824159726555e-05	2.71274719908852e-05	0	0	0.00963025255676423	0.000434039551854163	0.00282125708705206	0.0114749206521444	0	0	8.13824159726555e-05	0	0.000189892303936196	0	0.00263136478311586	0.00116648129560806	2.71274719908852e-05	0	0	0.0787239237175488	0.0175514743781027	0.000189892303936196	0.000162764831945311	0.0233024984401704	0.00303827686297914	0.0104983316604726	0.0007324417437539	0.00436752299053251	0.000162764831945311	0	0.00477443507039579	0	0	2.71274719908852e-05	0.00141062854352603	2.71274719908852e-05	0	0	0.000461167023845048	8.13824159726555e-05	0	0.00821962401323821	2.71274719908852e-05	0	0	0	0	0	0	5.42549439817703e-05	8.13824159726555e-05	0.0109052437403358	0.000298402191899737	0.0012749911835716	0	0	0.0054797493421588	0.0160865908905949	0.00181754062338931	0	0.000515421967826818
CS.058	3.45470876805085e-05	0.000587300490568645	0.000760035928971188	0.0216264768879983	0.000172735438402543	0.000414565052166102	0	0.000587300490568645	0.0278449526704899	0.0110550680577627	0.00397291508325848	0.00024182961376356	0.00221101361155255	3.45470876805085e-05	0.00345470876805085	0	0.000138188350722034	0.166758792233815	0	0.00507842188903475	0.000483659227527119	0.000829130104332205	0.00217646652387204	0.000207282526083051	3.45470876805085e-05	6.90941753610171e-05	0.0155461894562288	0.0389691149036136	0.000138188350722034	0.0117805568990534	0	0.00632211704553306	0.000103641263041526	3.45470876805085e-05	3.45470876805085e-05	0.000103641263041526	0.00307469080356526	0.000310923789124577	0.000103641263041526	0.00680577627306018	0	0	0.095177226559801	0.0093277136737373	3.45470876805085e-05	0.000380017964485594	0.000794583016651696	0	0.000449112139846611	0.000172735438402543	0	0.00117460098113729	0.00286740827748221	0.032197885718234	0.00217646652387204	0.000794583016651696	0.00165826020866441	3.45470876805085e-05	0.000380017964485594	0.000725488841290679	0.0333033925240102	0	0.0346161818558696	0.000138188350722034	0.00549298694120086	0.0534788917294272	0	0.0251502798314102	0	0.00462930974918814	3.45470876805085e-05	3.45470876805085e-05	0.0286740827748221	0.00024182961376356	3.45470876805085e-05	0.0158571132453534	0.000276376701444068	0.00110550680577627	0.00093277136737373	0	0	0.010260485041111	0.00138188350722034	0.00141643059490085	0.0012091480688178	0	0	0.00376563255717543	0.00024182961376356	0.0235956608857873	0.00380017964485594	0.0068748704484212	0.000794583016651696	0.000207282526083051	0.000449112139846611	0	0.0761763283355213	0.0116078214606509	0.000103641263041526	0.00117460098113729	0.0731361846196366	0.00148552477026187	0.00165826020866441	0.0097077316382229	0.00024182961376356	0	0.000207282526083051	0.000414565052166102	0.000172735438402543	3.45470876805085e-05	0.0081185656049195	0.0166862433496856	0.000172735438402543	0	0	0	0.000138188350722034	0	0.000414565052166102	0	0	0	0.000138188350722034	0	0.0246666206038831	0	0.00103641263041526	0.000345470876805085	0.0176190147170594	0.000552753402888136	0.0016237131209839	0	0	0.000172735438402543	0.000172735438402543	0.01019139086575	0.000310923789124577	0.000552753402888136
CS.248	3.3256842595364e-05	3.3256842595364e-05	0.000532109481525824	0.0166949349828727	0	3.3256842595364e-05	0	0.000731650537098008	0.0494861817819016	0.000133027370381456	0.00349196847251322	0.000266054740762912	0.000631880009311916	0	3.3256842595364e-05	0	0	0.205294489341182	0.00834746749143636	0.00698393694502644	0.0522464997173168	0.00302637267617812	0.00262729056503376	0	6.6513685190728e-05	0	0.00319265688915494	0	0	0.0204529581961489	0	0.0280355183078918	0	0	0.00126376001862383	0	0.00349196847251322	0.000133027370381456	0	0.000598623166716552	0	0	0.0113405833250191	0.0103428780471582	0.000299311583358276	0.00033256842595364	0.00562040639861652	0	0.00123050317602847	0.00033256842595364	0	0.0272040972430077	0.00505504007449533	0.0045229305929695	0.0122052612324986	0.000399082111144368	0.00196215371312648	0.00066513685190728	0.00315940004655958	0.00099770527786092	0.0298646446506369	0	0.0133692507233363	0.00016628421297682	0.00801489906548272	0.0488543017725897	0	0.0028600884632013	6.6513685190728e-05	0.00488875586151851	3.3256842595364e-05	6.6513685190728e-05	0.0158635139179886	0.000532109481525824	0.000532109481525824	0.00715022115800326	0.00981076856563238	0	0.00186238318534038	0	0	0.0410056869200838	0.000798164222288736	0.000598623166716552	0.00941168645448801	3.3256842595364e-05	0	0.00186238318534038	0	0.0305962951877349	0	0.046326781735342	0.0028600884632013	6.6513685190728e-05	0.000365825268549004	0	0.0855365991552762	0.0194885097608833	0.0016628421297682	0.0121720043899032	0.0234460740297316	0.00409059163922977	0.00365825268549004	0.01370181914929	9.9770527786092e-05	0	0.000232797898167548	0.000133027370381456	0.000133027370381456	0.000232797898167548	0.000897934750074828	0.00049885263893046	0.0008314210648841	3.3256842595364e-05	0	0	0.00372476637068077	0	0.00189564002793575	0.00106421896305165	0	0	0	0	0	0	6.6513685190728e-05	0	0.00778210116731518	0.00189564002793575	0.00675113904685889	0	0	0.000133027370381456	0.0110745285842562	0.0041571053244205	0	0.02101832452027
CS.073	0.000235460324935248	0.000117730162467624	0.000588650812338121	0.05450906522251	0.000117730162467624	0	0.000470920649870497	0.000941841299740994	0.0713444784553803	0.00211914292441724	0.000235460324935248	0.000117730162467624	0	0	0	0	0.00117730162467624	0.043560160113021	0	0	0.000588650812338121	0.000235460324935248	0.00553331763597834	0.000117730162467624	0	0.000117730162467624	0.174829291264422	0.00247233341182011	0	0.00659288909818696	0	0.00211914292441724	0.000117730162467624	0	0	0	0.00117730162467624	0.000470920649870497	0.000470920649870497	0.000824111137273369	0.000353190487402873	0	0.00164822227454674	0.0181304450200141	0	0.000941841299740994	0.00164822227454674	0	0.00105957146220862	0.000353190487402873	0	0	0.00105957146220862	0.00200141276194961	0.00765246056039557	0.000235460324935248	0.00400282552389922	0	0	0.00141276194961149	0.0366140805274311	0	0.0738168118672004	0.000117730162467624	0.000706380974805745	0.0482693666117259	0	0.0105957146220862	0.000117730162467624	0.0362608900400283	0	0.000353190487402873	0.00918295267247469	0.00164822227454674	0	0.0208382387567695	0.00294325406169061	0	0.000235460324935248	0	0	0.0177772545326113	0.000353190487402873	0.00129503178714387	0.0281375088297622	0	0.000117730162467624	0.000588650812338121	0	0.0233105721685896	0.000235460324935248	0.0180127148575465	0.000117730162467624	0	0	0	0.0759359547916176	0.00317871438662585	0	0.000353190487402873	0.0268424770426183	0.00930068283494231	0.00223687308688486	0.000824111137273369	0.00576877796091359	0	0	0.0240169531433953	0	0	0.000353190487402873	0.0158935719331293	0.0124793972215682	0.000117730162467624	0	0	0.0259006357428773	0.00412055568636685	0.000824111137273369	0	0.000706380974805745	0.000117730162467624	0	0	0.000117730162467624	0	0	0.00105957146220862	0.00977160348481281	0	0.00235460324935248	0	0.000824111137273369	0	0.0291970802919708	0.000117730162467624	0	0
CS.186	0.000789577575996842	0.00204572371962818	0.000430678677816459	0.078778308150594	0.00154326526217565	0	0.00154326526217565	0.000861357355632918	0.0388328607831174	0.00165093493162976	0.00272763162617091	0	0.00172271471126584	0	0.000358898898180383	0.000861357355632918	0.000107669669454115	0.0361411190467645	0.0021533933890823	0	0.00165093493162976	0.000861357355632918	0	0.0357463302587661	0.000681907906542727	0	0.100778810609051	0.0114847647417722	0.000107669669454115	0.00190216416035603	0.000323009008362344	0.00297886085489718	0.00218928327890033	0.00362487887162186	0.000358898898180383	7.17797796360765e-05	0.00179449449090191	0	0	0.00312242041416933	0	0	0.00642429027742885	0.0106234073861393	0.000933137135268995	0	0.000753687686178803	3.58898898180383e-05	0.000466568567634497	0.000681907906542727	0.00061012812690665	0.00129203603344938	0.00445034633743674	0.00710619818397158	0.006567849836701	0.000394788787998421	0.00190216416035603	0.000538348347270574	0.000717797796360765	0.000466568567634497	0.0297527186591537	0.000179449449090191	0.0239026666188135	7.17797796360765e-05	0.00933137135268995	0.034741413343861	3.58898898180383e-05	0.0162222301977533	0	0.0175142662312027	0	7.17797796360765e-05	0.0247640239744464	0.00021533933890823	3.58898898180383e-05	0.00735742741269784	0.000753687686178803	0.000323009008362344	0.000107669669454115	0	0	0.00983382981014248	0.00147148548253957	0.000394788787998421	0.00405555754943832	0.000107669669454115	0	0.00506047446434339	0	0.0335929368696838	0.000789577575996842	0.00882891289523741	0	0	0.00021533933890823	0	0.0826903061407601	0.00943904102214406	0.00441445644761871	0.000179449449090191	0.101604278074866	0.00240462261780856	0.000430678677816459	0.0219287226788214	0.00943904102214406	0	0.000107669669454115	0.00538348347270574	0	0.000143559559272153	0.00082546746581488	0.0175501561210207	0	0	0.00183038438071995	0.000107669669454115	0.0147866346050318	3.58898898180383e-05	7.17797796360765e-05	0.00556293292179593	0	0	0	0.00082546746581488	0.000358898898180383	3.58898898180383e-05	0.00355309909198579	0	0.0058141621505222	0	0.00082546746581488	0.00462979578652694	0.0105516276065032	0.00236873272799053	0.00208161360944622	0.00021533933890823	0.00118436636399526	3.58898898180383e-05
CS.060	3.19172704350324e-05	0.000287255433915292	0.00079793176087581	0.00813890396093326	3.19172704350324e-05	0	0.000159586352175162	9.57518113050972e-05	0.0135329226644537	0.000287255433915292	0.000351089974785356	0.00156394625131659	0.000414924515655421	0	0.000255338163480259	3.19172704350324e-05	0.000159586352175162	0.253359292713287	0	3.19172704350324e-05	0.000255338163480259	0	6.38345408700648e-05	0.00255338163480259	0.000255338163480259	0.0056174395965657	0.100156394625132	0.0201078803740704	0	0.000861766301745875	9.57518113050972e-05	0.00491525964699499	0.00012766908174013	0.000159586352175162	0	0	0.000255338163480259	0.000159586352175162	0	0.0491525964699499	9.57518113050972e-05	0.00156394625131659	0.00555360505569564	0.00513868054004022	0	0.00165969806262168	0.000223420893045227	0	0.00114902173566117	0.00140435989914143	0	3.19172704350324e-05	0.00635153681657145	0.0079793176087581	0.0154798761609907	0	6.38345408700648e-05	3.19172704350324e-05	3.19172704350324e-05	0.000478759056525486	0.0151287861862054	0	0.0550253742299959	0	0.0264274999202068	0.140021065398487	0	0.0129584117966232	0.000446841786090454	0.00813890396093326	6.38345408700648e-05	6.38345408700648e-05	0.00328747885480834	0	0	0.0195652867766749	0	0	0	0	0	0.0249593054801953	0.00296830615045801	0.000734097220005745	0.00153202898088155	3.19172704350324e-05	0	6.38345408700648e-05	0	0.0032555615843733	0.000159586352175162	0.000861766301745875	0.000383007245220389	3.19172704350324e-05	0.0010851871947911	0.000606428138265616	0.0513548881299671	0.00137244262870639	0	0.0010851871947911	0.0187992722862341	0.000159586352175162	0.000542593597395551	0.000734097220005745	0.00223420893045227	0	0.00306405796176311	0.00303214069132808	0	0	0.00012766908174013	0.0109795410296511	0.0572276658900131	0	0	0.000159586352175162	0.00584086048961093	0	0.00079793176087581	0	0	0	0	0	3.19172704350324e-05	0	0.000766014490440777	0.00067026267913568	0.00092560084261594	0.000351089974785356	9.57518113050972e-05	0	0	0.000319172704350324	0.000351089974785356	0.000861766301745875	6.38345408700648e-05	0.00303214069132808
