CS.086	L.011.M1	CS.059	CS.011	L.008.M1	CS.265	L.001.M1	CS.176	L.035.M1	CS.016	L.012.M1	CS.243	CS.313	L.004.M1	CS.199	CS.058	CS.248	CS.073	CS.186	CS.060	CS.118	CS.154	CS.269	CS.305	CS.373	CS.360	CS.149	CS.377	CS.063	CS.382	CS.236	CS.302	CS.232	CS.374	CS.213	CS.378	CS.128	CS.203	CS.380	CS.282	CS.126	CS.136	CS.376	CS.205	CS.041	CS.268	CS.348	CS.148	CS.385	CS.147	CS.214	CS.386	CS.129	CS.369	CS.178	CS.349	CS.177	CS.183	CS.182	CS.389	T.CS.046	T.CS.023	TFS.023	T.CS.040	T.CS.050	T.CS.042	T.CS.028	T.CS.029	T.CS.035	T.CS.058	T.CS.019	T.CS.089	T.CS.085	T.CS.041	T.CS.052	T.CS.112	T.CS.167	T.CS.119	T.CS.123	T.CS.125	T.CS.114	T.CS.117	T.CS.120	T.CS.124	T.CS.128	T.CS.105	T.CS.115	T.CS.108	T.CS.147	T.CS.134	L.024.M1	CS.085	CS.238	CS.110	CS.082	CS.237	CS.015	L.034.M1	CS.088	CS.103	CS.006	CS.246	CS.356	CS.242	CS.241	CS.113	CS.165	CS.346	CS.212	CS.304	CS.325	CS.189	CS.207	CS.044	CS.191	CS.330	CS.187	CS.078	CS.308.0	CS.336	CS.112	CS.361	CS.321	CS.318	CS.343	CS.331	CS.158	CS.163	CS.152	CS.227	CS.320	CS.080	CS.285	CS.202	CS.322	CS.145	CS.253	CS.390	CS.326	CS.393	CS.255	CS.270	CS.370	CS.262	T.CS.049	T.CS.043	TFS.022	T.CS.031	TFS.027	T.CS.064	T.CS.061	T.CS.036	TFS.020	T.CS.026	T.CS.045	TFS.021	T.CS.008	T.CS.055	TFS.025	T.CS.166	T.CS.095	T.CS.109	T.CS.152	T.CS.141	T.CS.151	T.CS.142	T.CS.157	T.CS.158
T.CS.147	0.525250188381	0.552287886587	0.520976568233	0.513763622635	0.697299804623	0.485984147646	0.580322115191	0.630066475693	0.622982648869	0.622200060493	0.503682342489	0.548361756373	0.468035313057	0.401935962777	0.647903360121	0.660872204271	0.67825520727	0.678153804195	0.501889851558	0.647109895015	0.638555788681	0.810680782324	0.801552340302	0.476789010472	0.63090916957	0.645541315815	0.684630695916	0.696341332494	0.753040142653	0.562119375394	0.744026116307	0.760822002568	0.567881963433	0.69488763144	0.720718128556	0.718853436933	0.601585357098	0.556297421217	0.505230629965	0.718342512023	0.559331150482	0.672635940595	0.699938790183	0.726210207023	0.714372536552	0.709837480914	0.633789129943	0.71899388148	0.667605825346	0.688091407787	0.680106642407	0.744330670081	0.622665125961	0.774816279612	0.620535582807	0.658605258525	0.712962596528	0.784559244196	0.623714082785	0.69210426577	0.642951049458	0.793215709782	0.5976593569	0.477423770619	0.632140270529	0.457280146198	0.552236767633	0.662044933263	0.535901410752	0.561862582164	0.671066839694	0.584974163421	0.509421457383	0.561108773918	0.66957651649	0.54458460352	0.445280633114	0.51777055005	0.536482682432	0.540243949199	0.498311046101	0.462193582672	0.507809152576	0.486264743492	0.506403107245	0.558986500956	0.42051001457	0.386771496291	0	0.494219435084	0.52366085446	0.570136996951	0.574247933698	0.678717651783	0.565863217102	0.711145632053	0.573453941733	0.581336761207	0.66472589485	0.562426020432	0.548990463153	0.518524252274	0.734790348534	0.500442481941	0.481955078116	0.582620634004	0.738123278664	0.802724558107	0.704766808889	0.747600903563	0.789866895091	0.658035271709	0.719903350061	0.572179719386	0.482432995858	0.662239411144	0.653904502319	0.597692090389	0.742992451409	0.621662464419	0.68900382725	0.715713012935	0.527741146155	0.688961692495	0.693246879537	0.570424763495	0.692097946004	0.705089842985	0.532837784222	0.824208299718	0.600362263645	0.645508835209	0.777094592145	0.678939319024	0.722288751966	0.595369495953	0.762530406888	0.692699133543	0.644536017188	0.710732952759	0.622087254811	0.688517599532	0.68645619477	0.691269919891	0.678550544135	0.537623794154	0.435501081418	0.540771669247	0.515524383018	0.494709415116	0.61028616577	0.534540492167	0.437381928213	0.741325647192	0.576829712124	0.572720878294	0.617210771625	0.517664343132	0.596314040043	0.504196571787	0.387086187805	0.405805182671	0.512663542593	0.524459293782	0.445857384397	0.534729783664	0.51902713328	0.463196120751
T.CS.134	0.568854747285	0.538848551459	0.535071646075	0.557953073581	0.6446260094	0.57614843885	0.58593487352	0.591732440333	0.557919167871	0.591045585036	0.57341854237	0.567330190799	0.521200288792	0.489011321577	0.628799369935	0.61833627613	0.644083742134	0.658566071377	0.588937334707	0.635657913892	0.596392715369	0.770430486322	0.741229644476	0.500910199833	0.595210693337	0.597887239785	0.629669156787	0.662251165451	0.701161495907	0.502528296209	0.699174648612	0.689360725811	0.570598230272	0.656615700444	0.654991056832	0.686689805833	0.590454480229	0.536485947945	0.517606129386	0.663751751083	0.514018059889	0.631140597486	0.653761865639	0.68267114549	0.656923171807	0.686587684892	0.625379810193	0.674970599256	0.649257729515	0.652887227646	0.62362486188	0.688832695731	0.595534690853	0.734825567902	0.601936413833	0.633803862689	0.676061654308	0.734906189444	0.574847063378	0.638439280637	0.618266149783	0.710366951707	0.528202782644	0.488614560263	0.580417417474	0.477437051713	0.523114015685	0.600751784783	0.500006315837	0.539934431157	0.605691081469	0.546917145474	0.494571102593	0.522684847878	0.630208196895	0.523147205425	0.480972646692	0.591042386744	0.521132057813	0.50066949124	0.574707856582	0.513190688477	0.520038099593	0.513573753534	0.563513698979	0.618101652651	0.514559121406	0.535928279847	0.494219435084	0	0.540060432076	0.584146385939	0.59240030513	0.660680474157	0.583289936733	0.653726634021	0.604843628533	0.584811932556	0.660839357752	0.599548609522	0.545422399554	0.508857198193	0.668676336528	0.475051857514	0.550614526147	0.546383798626	0.666968359224	0.750506865644	0.640331781454	0.684584417928	0.75797150851	0.659724419889	0.673456450428	0.549503173826	0.479417643435	0.640894751913	0.625166081837	0.58148334695	0.700001379869	0.576836668223	0.656476429697	0.643460395962	0.505455077911	0.635457308034	0.640359096977	0.593492827461	0.645740140717	0.652701689167	0.543050817692	0.780722744951	0.59675706687	0.611382100265	0.740586417398	0.610363255674	0.67246570069	0.552910863287	0.73199877589	0.651256514279	0.616198524576	0.662036493928	0.613078770012	0.647632252822	0.652724353411	0.655865635226	0.63628546764	0.479032185952	0.49100709289	0.498120103341	0.504920818383	0.507004634211	0.533068765315	0.577982808979	0.502399020961	0.706515656883	0.509834607189	0.54054567521	0.527460017165	0.530883814387	0.538711519073	0.465892147834	0.485597440932	0.484266225522	0.483071979073	0.527361998855	0.461277171448	0.506057776416	0.516695014298	0.454837691954
L.024.M1	0.573220780729	0.573718910253	0.603961831598	0.593900370948	0.659590838507	0.614122600618	0.618568900937	0.666178011488	0.589506106706	0.616913611921	0.576925594436	0.545368199487	0.52986100434	0.483839599603	0.625312986016	0.647273243417	0.6810735458	0.646695303507	0.563585351358	0.621204938349	0.619039543054	0.778766201505	0.737243729586	0.57240088373	0.644914646503	0.684322541502	0.676484416326	0.722386584873	0.71581251097	0.571324874775	0.738452174346	0.727419756573	0.629063951179	0.668226650756	0.711266086961	0.681847729119	0.634243966115	0.590622800259	0.58346321789	0.712425527257	0.593563572355	0.666964326214	0.683449572889	0.714107515548	0.702713766563	0.701015641304	0.686631349795	0.711825631663	0.697603419	0.684310283641	0.662287420321	0.703819036298	0.631104961579	0.768793951057	0.624773978473	0.686500844496	0.688275233489	0.749716628547	0.654604875475	0.664475364011	0.63827177403	0.743341110492	0.578635136631	0.520272793904	0.618952000766	0.570775520487	0.621296960089	0.648611531143	0.596775134112	0.573685513405	0.629076686856	0.638377080957	0.538177476414	0.595524808008	0.693899225336	0.559414320137	0.46386620391	0.644115285958	0.557245809555	0.532891045815	0.590989899003	0.524109451973	0.565193085587	0.525663400986	0.629114314951	0.65353538774	0.536939343458	0.534884952629	0.52366085446	0.540060432076	0	0.586873598823	0.562732069448	0.674883543218	0.615440889412	0.684203445837	0.55115353149	0.609029513043	0.619821219327	0.60389901845	0.509888646348	0.565881193368	0.666249822701	0.5494538737	0.562977205597	0.566312397948	0.683779666393	0.756169247975	0.647446128758	0.704456307758	0.748065949346	0.652060146427	0.682383172239	0.588516236895	0.539106391878	0.659869650578	0.666356359793	0.570220593339	0.71340240839	0.619760437151	0.675180269155	0.678591367814	0.543716715253	0.686326521581	0.664585080447	0.656950711098	0.661097706696	0.675735066507	0.582155156891	0.771797819671	0.636988691635	0.629101971877	0.741876541604	0.664533079763	0.706176321161	0.602382098639	0.738118176357	0.695542114137	0.643682061699	0.697264338233	0.650496980445	0.678309560261	0.696365267385	0.672956044664	0.647741496239	0.548242215818	0.533750380116	0.55857965953	0.54641429784	0.533161529471	0.619477423287	0.579242879333	0.533403389789	0.716295071592	0.590096950315	0.551842161376	0.623676439547	0.540683722599	0.57797694647	0.511311565272	0.519678250036	0.514001503818	0.535344353525	0.483943950386	0.505258238936	0.485816965915	0.501338706519	0.526430238559
CS.085	0.489791946056	0.573102356049	0.530002999271	0.497537823154	0.628212181565	0.526054929374	0.52084851022	0.597233423149	0.596759023444	0.568838199264	0.566733335716	0.575718753976	0.525880026631	0.55968189376	0.570239699128	0.515774283249	0.579921874268	0.591948581229	0.535668258488	0.561815648852	0.493096991244	0.741707246216	0.729666873827	0.549337822666	0.569010575585	0.611695791436	0.595443978233	0.640561860222	0.624085883002	0.615938329681	0.641704017695	0.715327021046	0.492216875338	0.644630813152	0.678357937431	0.667474627777	0.608528214246	0.604266209817	0.564858684549	0.67583855954	0.551469531556	0.548744127779	0.647831730152	0.701813797554	0.593123932038	0.622177503554	0.578501842509	0.657871486619	0.62777146602	0.644762405872	0.640272316373	0.686829558388	0.552656058036	0.687982550193	0.603968532857	0.610266740254	0.678899280616	0.705958829858	0.577539277151	0.63320794841	0.609136388073	0.724053231128	0.626601899076	0.538678217825	0.59503016719	0.539113146562	0.600180143488	0.573913176444	0.577398049557	0.574852156909	0.607864691708	0.598340509572	0.58876828448	0.575451153473	0.629419437297	0.584609862297	0.559021538857	0.533471214619	0.568562161906	0.5773645459	0.546088696485	0.554670157828	0.55857758267	0.494678422236	0.531137381265	0.539444453041	0.54166163772	0.56576361917	0.570136996951	0.584146385939	0.586873598823	0	0.538125822489	0.573854429849	0.469225217818	0.558514065257	0.59932895796	0.577758136587	0.669085767619	0.517789019008	0.516284221975	0.531201460986	0.677014324492	0.528887030626	0.566826481818	0.587807351776	0.687300993901	0.702813435218	0.685699632944	0.672386832741	0.746180458666	0.603849582264	0.636181045142	0.553381207192	0.55029412281	0.636044949712	0.616382524271	0.629433293471	0.641816970528	0.602271136963	0.558779751915	0.677793674871	0.590961131654	0.64098597681	0.665510672213	0.562299513055	0.541801221483	0.578925511198	0.54397804333	0.759281107842	0.58996916083	0.532529811872	0.692048594559	0.666144819336	0.671441283409	0.611952322351	0.696800373553	0.641499681144	0.598530393905	0.642304691409	0.576831652599	0.651799279715	0.633364240572	0.649592292965	0.644785533538	0.596961848875	0.552334414848	0.576076530035	0.592096732832	0.546768739646	0.608404169696	0.50952469803	0.540947287512	0.698128208069	0.607916797217	0.620469147317	0.653183868373	0.59096447746	0.628733303186	0.573765927483	0.541812280593	0.547100100646	0.564570191574	0.621236966327	0.589717121909	0.632322262269	0.585682462104	0.543992548579
CS.238	0.572556593248	0.563951096746	0.567384857861	0.553860258269	0.610344824463	0.616922328671	0.595915393342	0.586402626764	0.588162014917	0.548382705401	0.600803146745	0.577905523485	0.555225200205	0.551727957165	0.56645435742	0.550255991645	0.597091959884	0.597568230072	0.582390272392	0.591133034107	0.582434544397	0.744896386506	0.729487534763	0.573019617865	0.59323393741	0.625249561648	0.614460727847	0.652845723008	0.646609169546	0.565390414644	0.673680805373	0.70478737705	0.543392973099	0.650899631363	0.665224858994	0.670714537062	0.576879932509	0.560712535835	0.58056782995	0.670059421554	0.575365034883	0.596155055685	0.633541336762	0.681128908936	0.642824442452	0.656041112225	0.624129043147	0.671789215073	0.636406456081	0.621796942873	0.634639263552	0.680207429731	0.587235897614	0.704440940648	0.614838798668	0.629825886301	0.644153459254	0.701909866746	0.590930783352	0.617237790649	0.59385289087	0.727766586135	0.614247369209	0.533596869357	0.618409463967	0.562704451409	0.595594866828	0.61888640467	0.568552938109	0.577844679839	0.63881413109	0.612876268393	0.567905734988	0.590360884901	0.662841841782	0.571950002007	0.560691942443	0.618210307098	0.559537636195	0.554882068512	0.582969162831	0.548772035206	0.56595866815	0.570024170051	0.599946462466	0.622463913947	0.577997666151	0.591624598051	0.574247933698	0.59240030513	0.562732069448	0.538125822489	0	0.588265363767	0.559942448744	0.573914313537	0.578063857777	0.579970656862	0.612230549336	0.552001486656	0.517932512868	0.569563126324	0.685294927995	0.555969740467	0.516304836312	0.550456830632	0.662798799206	0.674213112951	0.670124246861	0.688786176137	0.74039975475	0.63360233202	0.651115870251	0.51992463493	0.559350379752	0.59998222869	0.615295370935	0.576555271978	0.646578677161	0.606084592929	0.611461341	0.655891429002	0.538940600736	0.64231337814	0.631265087916	0.607173571849	0.598624567182	0.612357363893	0.565269002672	0.730274099012	0.605145807133	0.582155597895	0.689233845557	0.649801395114	0.665241448968	0.581121009863	0.70612276181	0.636518004451	0.605491695233	0.662177265193	0.612229240674	0.654969873276	0.629291108522	0.634962048139	0.623124988761	0.575859485228	0.589335802128	0.554520735472	0.536847397983	0.52876359269	0.582200043221	0.546972773901	0.579440809204	0.693347343244	0.592182073087	0.570670732853	0.623667637277	0.569638924128	0.590208893079	0.563167080015	0.582019749525	0.564470826222	0.572133887585	0.607117566722	0.571288404663	0.579634469991	0.573408463056	0.554781133939
CS.110	0.617203091783	0.633132630708	0.626909409802	0.647499247606	0.605548065154	0.641662639619	0.62384332867	0.620025202428	0.610614438561	0.6262359821	0.661426972393	0.609932599537	0.651061773497	0.66190413654	0.59652177216	0.555429027342	0.58263842321	0.611167246987	0.632810020299	0.569632995567	0.602739383302	0.656007940302	0.695766148092	0.659536964163	0.567904776643	0.592961767324	0.581921565611	0.625017276977	0.602027859078	0.630098742185	0.639893617205	0.638148875452	0.576547549132	0.586603191766	0.600558335626	0.635822751993	0.601465402133	0.639605463634	0.656541238971	0.612554061255	0.607719398354	0.552692623271	0.603185399006	0.623370114274	0.57455849971	0.587187474925	0.608331110182	0.584788903086	0.60607554362	0.587039855712	0.620624606307	0.614277622525	0.558004728867	0.615978161296	0.623136219053	0.602267218363	0.605129498307	0.613017464457	0.593703624139	0.58906728224	0.59927386818	0.701698010701	0.656166726295	0.63261266426	0.634385161548	0.658722765382	0.637164828009	0.589095078893	0.637692159381	0.62387817445	0.618434865088	0.63895726555	0.639333451088	0.6238401146	0.62792569294	0.622686330289	0.660834796466	0.657077470525	0.627123750562	0.609473001602	0.642368550943	0.649083587299	0.628996657061	0.636814584976	0.617847832248	0.659269582387	0.652995699038	0.671163515478	0.678717651783	0.660680474157	0.674883543218	0.573854429849	0.588265363767	0	0.595610021222	0.522532899029	0.65291014849	0.603851708015	0.668357294259	0.589535679268	0.585844137117	0.622003652563	0.664533228202	0.617886620009	0.650832600056	0.637545997529	0.634052547441	0.655992435811	0.654673376073	0.66912614459	0.650392153764	0.599957519507	0.613243065199	0.605919927631	0.641525424279	0.585337591198	0.587482000552	0.639129780883	0.609094607676	0.610943667884	0.532749613173	0.615496866182	0.639378099637	0.591255220967	0.597037723491	0.597492118342	0.545093521176	0.576861425278	0.614911061733	0.66218998044	0.56934905294	0.563685159592	0.638352283291	0.67082730667	0.566002183684	0.638465857794	0.638788591317	0.5890362111	0.601064236801	0.622957350573	0.58377161154	0.57454396662	0.592473629447	0.609316595716	0.619331232423	0.646839651395	0.669952767604	0.636714649289	0.646257141794	0.626058505009	0.637022052505	0.613422213574	0.659780862073	0.637975054111	0.648194193786	0.642927976871	0.655788323394	0.620541425818	0.637170565631	0.636299340863	0.673952927223	0.674334590948	0.645117607046	0.664487507734	0.65293700624	0.662397828663	0.63900747475	0.649359218781
CS.082	0.483290250924	0.573934387941	0.550280737438	0.487870801714	0.674547653145	0.511741759423	0.532562433426	0.569922684816	0.616491867922	0.584033411311	0.584452547823	0.601957541238	0.519289022392	0.575924896855	0.601155403553	0.545046337458	0.586317023582	0.623086122957	0.559383877146	0.579112312038	0.55961787846	0.765155187021	0.745623266582	0.521397139751	0.57475785554	0.634026866817	0.617963267228	0.613349670293	0.62453801286	0.622455306564	0.664042864909	0.729666286707	0.470414494279	0.656926382701	0.688490225891	0.670803511121	0.603329774379	0.586067600197	0.557018130811	0.65570333583	0.552050696708	0.554307492627	0.662275420941	0.707365565279	0.618838871234	0.643956066115	0.586056504836	0.686746201144	0.615464960884	0.663308498599	0.623392305374	0.719282237996	0.579841356432	0.700231972969	0.595198194447	0.612533308511	0.689312962018	0.706559254392	0.567964279675	0.635796254197	0.628263256872	0.719263560814	0.624274458561	0.547519241689	0.604887993723	0.523426305093	0.575615389424	0.558859578391	0.576686086022	0.570107160565	0.61177180106	0.591240282369	0.586984464101	0.572763230706	0.650721821192	0.582060181098	0.582467305879	0.53295458921	0.59164756863	0.591963413529	0.555337762175	0.55736407609	0.571985840672	0.510500167916	0.533163097698	0.530993853676	0.530028296591	0.555101566698	0.565863217102	0.583289936733	0.615440889412	0.469225217818	0.559942448744	0.595610021222	0	0.576271597325	0.623815431726	0.616177440863	0.682591225749	0.531312403832	0.541541591361	0.520056463451	0.687092922378	0.522936540595	0.568864913874	0.59877614814	0.683438270712	0.712565453096	0.673524469296	0.66985715861	0.757117547578	0.61568461668	0.650365991412	0.57154810265	0.555861796004	0.630720477007	0.6186660015	0.644382425823	0.642987754437	0.593752188545	0.580842581139	0.668995696183	0.581314262419	0.646857331085	0.673486019036	0.557991798776	0.590438157868	0.578019774242	0.540667634147	0.760475807596	0.600824967435	0.575009580827	0.697428455239	0.66036473048	0.680747097874	0.589003877836	0.717024811544	0.642802189463	0.599255980622	0.63260411317	0.60718777006	0.646997153476	0.638099024751	0.681309660086	0.680255884705	0.591736530197	0.537285538564	0.60258439661	0.605919265994	0.572201817346	0.624702515394	0.531869362809	0.547699927084	0.72018583191	0.592726757251	0.642774320823	0.668973373483	0.60706281438	0.627264421198	0.543012043876	0.567182017672	0.537356565765	0.565125904552	0.644410777888	0.593645838858	0.642030150057	0.588434158306	0.530100322762
CS.237	0.623706958118	0.633880152769	0.629059462031	0.621845423001	0.59401932232	0.664682796926	0.634837241272	0.598127640375	0.60777675923	0.604645279337	0.662529500504	0.621521582348	0.649306482988	0.670694508233	0.568006168836	0.525450750324	0.535263438308	0.599799051716	0.634079471932	0.561460034303	0.580586472648	0.656396419959	0.667533213688	0.667221769229	0.553836734678	0.59630131139	0.553665702787	0.572694412901	0.535762165029	0.637283035403	0.58950580228	0.613614255574	0.533609731545	0.581999097278	0.593134191004	0.60265345383	0.595004371882	0.656107750406	0.65140750255	0.573929006044	0.615190787875	0.521341002975	0.592645973556	0.617120467228	0.562754570555	0.570984206063	0.602913623146	0.584190822838	0.587829756	0.586602788624	0.572318994149	0.620883618562	0.582666313826	0.58792330511	0.627044449391	0.601320073618	0.604293371901	0.572321787377	0.573533517306	0.578804861984	0.591910856026	0.688332082075	0.641562062889	0.648913086866	0.627964991107	0.66452981974	0.639140594827	0.555545616848	0.637705580409	0.632118844357	0.594612487663	0.638596156302	0.644003086261	0.621861174626	0.61766853902	0.631584826779	0.663241453451	0.650073823221	0.639267984696	0.606340221888	0.662385203048	0.654855552558	0.642287423619	0.635196901682	0.622038632609	0.640524400104	0.678987302487	0.699812459938	0.711145632053	0.653726634021	0.684203445837	0.558514065257	0.573914313537	0.522532899029	0.576271597325	0	0.657851324879	0.624469964051	0.681821448272	0.573088217305	0.565277399246	0.61827093213	0.644472000506	0.633551673005	0.663980884564	0.639308723899	0.627009019029	0.593953970367	0.61166191309	0.594248852923	0.672226003179	0.584376391398	0.569436231476	0.607418335166	0.651023522158	0.574351001032	0.568005718447	0.643261926849	0.557484151481	0.596258962244	0.521679589725	0.597139256576	0.642885537489	0.559483872429	0.564338089379	0.588168919441	0.521307405572	0.501388565908	0.612713311696	0.587151325165	0.573204817455	0.548038720526	0.559195032655	0.631328876172	0.582805150788	0.623332824913	0.637639535593	0.574982949861	0.574383479182	0.604530751259	0.586756254558	0.595088410159	0.6000950804	0.611776108669	0.600280912423	0.651785653003	0.681864135257	0.637571017578	0.657083995918	0.637614381613	0.629857904822	0.601044099522	0.673734335541	0.662390108357	0.654821988214	0.652286277993	0.6634110998	0.632898735987	0.629017742408	0.62677751437	0.691486208543	0.665321060819	0.644305344159	0.679737504848	0.678416543208	0.691319508028	0.65102938521	0.654489208352
CS.015	0.564733421101	0.570821073325	0.602466937235	0.60777650539	0.681121030704	0.630303817112	0.618992973152	0.645265271163	0.643202594762	0.572508006018	0.591318282757	0.554087060257	0.564461276063	0.572605646792	0.600518049702	0.665354458744	0.673125249866	0.620262672158	0.593943990538	0.629079887279	0.583649877195	0.757597749971	0.751805226104	0.602739432874	0.6620565782	0.695843101935	0.678852848767	0.738218842525	0.69260313907	0.626991959087	0.685270186063	0.755930016965	0.605971642246	0.699406971199	0.714342681697	0.69912312318	0.631235962446	0.586246069381	0.617798014299	0.712032124175	0.624035865601	0.662766056719	0.697109494702	0.739698130858	0.66266264534	0.725203793517	0.66480691354	0.719717613439	0.709287525016	0.711998392985	0.681552095912	0.738060734526	0.663977145921	0.776221584017	0.661299957364	0.699959033277	0.71865193205	0.768738122096	0.675649610617	0.702669869927	0.667624933159	0.774944911634	0.650024301431	0.552273333092	0.615517345715	0.600564024244	0.628749258906	0.677479302876	0.616480317765	0.614928936935	0.651265203344	0.667269805969	0.598713287256	0.622342779871	0.687308059154	0.586622800704	0.554509463232	0.645164195763	0.607858975353	0.618678761323	0.617305881633	0.565742475259	0.609107009614	0.570150453221	0.657102292169	0.654010730076	0.595091064307	0.586440054991	0.573453941733	0.604843628533	0.55115353149	0.59932895796	0.578063857777	0.65291014849	0.623815431726	0.657851324879	0	0.573720104108	0.601308521028	0.5802820208	0.544311436463	0.613714803367	0.696617148589	0.597387519608	0.532168618998	0.534276242031	0.688747046538	0.76157014379	0.690696446417	0.699232145024	0.753641490541	0.698417868086	0.705665579259	0.559932911043	0.579726218916	0.687431022466	0.674690481593	0.561163210634	0.689474212473	0.665704113754	0.639312233116	0.681910961569	0.581733077404	0.707980243895	0.689439901088	0.654763253284	0.64561012	0.659721027129	0.635206717879	0.782491130933	0.649901340358	0.618440522068	0.734543081324	0.654345521844	0.726101359579	0.654334498453	0.783233189302	0.693968799399	0.676085431178	0.665735852641	0.670529489507	0.700064417087	0.702565673797	0.691130364381	0.693924542191	0.564557937483	0.608452505811	0.610535523405	0.586653077724	0.586652844209	0.655004961723	0.615628606104	0.577335854457	0.750145897936	0.622251331884	0.607929297532	0.626166089067	0.549472003897	0.637651425139	0.570610898124	0.567210582162	0.583192613182	0.592335587628	0.525570838042	0.552594597903	0.549095233663	0.551229928097	0.593055113636
L.034.M1	0.572085873259	0.550525132271	0.58261036584	0.605795452915	0.622532170925	0.584241178575	0.616225301061	0.59947753294	0.567385870938	0.576682890501	0.5711603283	0.562137819331	0.565093007769	0.586858858423	0.593181509471	0.594207061309	0.628650744822	0.622599029133	0.607757173556	0.613291660475	0.588403063059	0.700751337807	0.717922997865	0.589623845025	0.590553049362	0.606110595199	0.601715186881	0.651836714969	0.665024626877	0.546065328948	0.635627658566	0.715150469358	0.603212624168	0.624184791281	0.625210290831	0.663078617522	0.564360710327	0.537681779282	0.582090372337	0.641279994235	0.580134864072	0.617508006549	0.624467535754	0.641731283791	0.649599859789	0.643421363362	0.617453123746	0.631825537067	0.626412041289	0.62699417533	0.640173189499	0.666225959532	0.578169536356	0.678289201289	0.612185705129	0.621137093855	0.6589614003	0.685426892674	0.612005775442	0.645345915235	0.582236848755	0.752680097853	0.615572400075	0.554895886989	0.60486683247	0.57147379221	0.584507908084	0.63536044474	0.583015699183	0.563836559696	0.618179680785	0.602173308505	0.548469438638	0.569256004342	0.616373009516	0.544462677873	0.550922357954	0.596196184542	0.560786215886	0.565215707626	0.595750356888	0.561471261333	0.534019824055	0.582878588542	0.576850588972	0.649991377241	0.591533452268	0.602843263125	0.581336761207	0.584811932556	0.609029513043	0.577758136587	0.579970656862	0.603851708015	0.616177440863	0.624469964051	0.573720104108	0	0.608215335409	0.597055203483	0.56111377072	0.57496890198	0.680931289077	0.56028858775	0.569463322822	0.555860685934	0.658141851166	0.71974581048	0.667187777228	0.702713508048	0.713415617436	0.649141031128	0.662838140004	0.563876382538	0.592499216062	0.608653987795	0.606842049756	0.580765968794	0.671423390818	0.612043652546	0.589079259089	0.641177111468	0.583105366764	0.609123012161	0.626004423801	0.568440496255	0.613082136575	0.622196584407	0.566846712315	0.730475689608	0.60950926223	0.593143497398	0.681012037141	0.669034264967	0.631608353645	0.584615082765	0.718086606411	0.641341074245	0.618437879727	0.630444975014	0.609254953855	0.622197107163	0.613091046789	0.605977529293	0.641746099679	0.584945965351	0.585693951964	0.549894585744	0.549541000392	0.543804955129	0.597981514244	0.580096785083	0.578491081727	0.693613545428	0.605748826492	0.585203313419	0.602537233708	0.529147623793	0.597618775063	0.577301551435	0.583821805603	0.566932280834	0.56723168669	0.577342021541	0.547544943765	0.592914893781	0.585256964313	0.557601854634
CS.088	0.646213648655	0.627452877839	0.654375962989	0.68695013742	0.675500667346	0.719109511033	0.689629663299	0.65500374691	0.65153760666	0.620104322853	0.662423900481	0.633639960517	0.658235369826	0.654999887684	0.617314140507	0.659105341492	0.681974424269	0.56948900753	0.69877543203	0.645256256442	0.623010517094	0.700295916348	0.678470785643	0.654495733089	0.669488421561	0.677130257884	0.689850646546	0.735417538207	0.6838814909	0.621198970252	0.703834570222	0.704471703115	0.678548504512	0.696605233474	0.688973041059	0.659267759821	0.645946203088	0.620113953478	0.664723493312	0.716795282139	0.676424227253	0.653466017512	0.67073585828	0.686882474082	0.663473409257	0.72123739121	0.725450082757	0.69915209345	0.72247856248	0.682122983643	0.6576115145	0.695223265525	0.661396451102	0.735277836749	0.664583042989	0.715883439471	0.688391248391	0.717333760771	0.706710387461	0.699608412557	0.654386278699	0.718978332851	0.649657489148	0.627483103516	0.643880411651	0.665208124124	0.664168457301	0.677236490271	0.652471560162	0.639294273778	0.676148671579	0.680893744574	0.619070244032	0.65159297748	0.691795689135	0.618913105853	0.627697674882	0.722437901097	0.647296016875	0.624031921529	0.679103303888	0.647035887104	0.618106994706	0.660941701645	0.711687588307	0.723355936026	0.679135555121	0.693222340888	0.66472589485	0.660839357752	0.619821219327	0.669085767619	0.612230549336	0.668357294259	0.682591225749	0.681821448272	0.601308521028	0.608215335409	0	0.649027152934	0.578346756674	0.651782900718	0.658938481836	0.642473683326	0.632097949787	0.548230800197	0.638871426351	0.707312871654	0.673081830841	0.703686551027	0.726165411146	0.693428183785	0.697544027042	0.594078509479	0.657614869921	0.667244727396	0.675843233272	0.570824754729	0.671639712634	0.650643285806	0.647359651932	0.632781980262	0.591116680117	0.692769249083	0.697829603893	0.70498676794	0.640361978171	0.636453501839	0.659208759487	0.713585671996	0.68337040237	0.624671800878	0.678980451492	0.644043671526	0.703874520653	0.671248405084	0.719914271551	0.712144278871	0.703722089967	0.694226934844	0.700520566625	0.705484795714	0.708183046051	0.663737346553	0.672015431549	0.624042845741	0.67211770107	0.619065230673	0.618421913419	0.629697918661	0.648725921076	0.657128539784	0.667426644291	0.721438363848	0.634032302203	0.618901395983	0.629072774347	0.614568952905	0.630055527887	0.646471999988	0.667010186682	0.672419147136	0.640637335755	0.574457743529	0.616975523589	0.572371730525	0.60857817643	0.649190812456
