CS.016	CS.280	CS.108	L.004.M1	CS.143	CS.059	L.006.M1	L.008.M1	CS.261	L.033.M1	CS.245	CS.037	CS.039	CS.172	CS.264	CS.161	CS.072	CS.229	CS.040	CS.334	CS.154	CS.290	CS.366	CS.269	CS.058	CS.381	CS.287	CS.060	CS.327	CS.230	CS.125	CS.205	CS.213	CS.126	CS.136	CS.128	CS.375	CS.376	CS.292	CS.232	CS.224	CS.236	CS.374	CS.041	CS.282	CS.177	CS.166	CS.129	CS.389	CS.372	CS.395	CS.323	CS.254	CS.359	CS.148	CS.147	CS.181	CS.256	CS.178	CS.349	T.CS.085	T.CS.050	T.CS.040	T.CS.025	T.CS.004	T.CS.012	T.CS.069	T.CS.034	T.CS.080	T.CS.019	T.CS.072	TFS.024	T.CS.048	T.CS.020	T.CS.079	T.CS.134	T.CS.177	T.CS.106	T.CS.178	T.CS.116	T.CS.122	T.CS.108	T.CS.128	T.CS.132	T.CS.100	T.CS.161	T.CS.115	T.CS.153	T.CS.110	T.CS.097	CS.103	CS.082	CS.238	CS.237	CS.015	L.034.M1	CS.085	CS.088	L.024.M1	CS.006	CS.241	CS.242	CS.246	CS.087	CS.356	CS.338	CS.234	CS.304	CS.346	CS.336	CS.274	CS.228	CS.308.0	CS.364	CS.212	CS.345.0	CS.358	CS.164	CS.207	CS.363	CS.194	CS.202	CS.227	CS.285	CS.320	CS.152	CS.339	CS.158	CS.319	CS.321	CS.343	CS.331	CS.112	CS.361	CS.223	CS.262	CS.326	CS.145	CS.255	CS.393	CS.253	CS.270	CS.390	CS.370	T.CS.043	T.CS.066	T.CS.064	T.CS.045	T.CS.036	T.CS.031	TFS.027	TFS.022	T.CS.026	TFS.021	TFS.020	T.CS.055	T.CS.049	T.CS.008	TFS.025	T.CS.152	T.CS.166	T.CS.109	T.CS.158	T.CS.157	T.CS.095	T.CS.142	T.CS.151	T.CS.141
CS.082	0.584033411311	0.561705667993	0.557750966523	0.575924896855	0.586364204813	0.550280737438	0.558039269075	0.674547653145	0.531190047929	0.647215273118	0.615040905601	0.672215069691	0.587459539968	0.544736335762	0.538528217006	0.647500332013	0.47302679045	0.642099009861	0.56625936549	0.68378577127	0.765155187021	0.669362061463	0.727342754171	0.745623266582	0.545046337458	0.552473907217	0.607824261028	0.579112312038	0.643399662197	0.672257967161	0.651133370675	0.707365565279	0.688490225891	0.552050696708	0.554307492627	0.603329774379	0.629812649509	0.662275420941	0.556790519357	0.470414494279	0.758992614812	0.664042864909	0.656926382701	0.618838871234	0.65570333583	0.689312962018	0.649740361916	0.579841356432	0.635796254197	0.63268770288	0.608027956731	0.614794843612	0.625384112282	0.723172734093	0.686746201144	0.663308498599	0.599574231859	0.665207069435	0.595198194447	0.612533308511	0.586984464101	0.604887993723	0.547519241689	0.581162586832	0.613975010503	0.696488400792	0.582251269811	0.586644526725	0.66237640845	0.61177180106	0.544809190077	0.620412027286	0.615008482042	0.562917262824	0.693748638	0.583289936733	0.540562444628	0.562624142232	0.513998344677	0.56633006107	0.529391543143	0.555101566698	0.533163097698	0.52777677753	0.544054962707	0.517469192857	0.530028296591	0.497370453576	0.53311664013	0.55263955112	0.531312403832	0	0.559942448744	0.576271597325	0.623815431726	0.616177440863	0.469225217818	0.682591225749	0.615440889412	0.541541591361	0.568864913874	0.522936540595	0.520056463451	0.591982211982	0.687092922378	0.58355080358	0.647781809679	0.66985715861	0.712565453096	0.593752188545	0.67496997503	0.560263606655	0.642987754437	0.693195008518	0.673524469296	0.715919731084	0.755910804186	0.688448699168	0.650365991412	0.649602573922	0.757139879461	0.66036473048	0.760475807596	0.697428455239	0.600824967435	0.540667634147	0.674147161026	0.590438157868	0.654470181827	0.581314262419	0.673486019036	0.557991798776	0.580842581139	0.668995696183	0.633073199581	0.681309660086	0.599255980622	0.589003877836	0.60718777006	0.63260411317	0.717024811544	0.646997153476	0.642802189463	0.638099024751	0.591736530197	0.573706093142	0.572201817346	0.592726757251	0.531869362809	0.60258439661	0.605919265994	0.537285538564	0.72018583191	0.642774320823	0.547699927084	0.60706281438	0.680255884705	0.668973373483	0.627264421198	0.565125904552	0.543012043876	0.537356565765	0.530100322762	0.588434158306	0.567182017672	0.642030150057	0.593645838858	0.644410777888
CS.238	0.548382705401	0.562714857254	0.612874635896	0.551727957165	0.537264167648	0.567384857861	0.581938432435	0.610344824463	0.560919325882	0.599872468018	0.602864250413	0.648867121969	0.574729492828	0.554135609864	0.608798791093	0.62454577868	0.525854174716	0.606110747736	0.55503676062	0.650093690791	0.744896386506	0.644079668819	0.695467535479	0.729487534763	0.550255991645	0.598435308086	0.631861731338	0.591133034107	0.587424788176	0.667434283283	0.647272918358	0.681128908936	0.665224858994	0.575365034883	0.596155055685	0.576879932509	0.62025015189	0.633541336762	0.582714082372	0.543392973099	0.707397314565	0.673680805373	0.650899631363	0.642824442452	0.670059421554	0.644153459254	0.67542873369	0.587235897614	0.617237790649	0.626210056593	0.64678639951	0.628384598131	0.631842733164	0.664310579136	0.671789215073	0.621796942873	0.614468039013	0.628519970833	0.614838798668	0.629825886301	0.567905734988	0.618409463967	0.533596869357	0.580001209309	0.599397778332	0.687758499537	0.610195509237	0.5739429906	0.626997346799	0.63881413109	0.574641483782	0.592915242011	0.56359244547	0.594161364752	0.64783873248	0.59240030513	0.591339027111	0.586353839567	0.582656676137	0.550475655341	0.580667973151	0.591624598051	0.599946462466	0.617380955841	0.572980519211	0.588142072429	0.577997666151	0.58498179894	0.606394421076	0.586073134226	0.552001486656	0.559942448744	0	0.573914313537	0.578063857777	0.579970656862	0.538125822489	0.612230549336	0.562732069448	0.517932512868	0.516304836312	0.555969740467	0.569563126324	0.551870501719	0.685294927995	0.63181883595	0.637680785788	0.688786176137	0.674213112951	0.606084592929	0.644622376628	0.540618836002	0.646578677161	0.690825148992	0.670124246861	0.715378418707	0.74249517326	0.678186690746	0.651115870251	0.655459411278	0.706434294586	0.649801395114	0.730274099012	0.689233845557	0.605145807133	0.565269002672	0.619901212841	0.598624567182	0.633464931971	0.538940600736	0.631265087916	0.607173571849	0.611461341	0.655891429002	0.634672741574	0.634962048139	0.605491695233	0.581121009863	0.612229240674	0.662177265193	0.70612276181	0.654969873276	0.636518004451	0.629291108522	0.575859485228	0.559857290179	0.52876359269	0.592182073087	0.546972773901	0.554520735472	0.536847397983	0.589335802128	0.693347343244	0.570670732853	0.579440809204	0.569638924128	0.623124988761	0.623667637277	0.590208893079	0.572133887585	0.563167080015	0.564470826222	0.554781133939	0.573408463056	0.582019749525	0.579634469991	0.571288404663	0.607117566722
CS.237	0.604645279337	0.671130442555	0.638700342033	0.670694508233	0.592484913242	0.629059462031	0.647582251515	0.59401932232	0.668350809315	0.637846692239	0.619858138041	0.619862781771	0.564788289409	0.570553039206	0.600892144912	0.533449602374	0.609206781019	0.572352424369	0.648179666094	0.597744180135	0.656396419959	0.574308488474	0.616153525627	0.667533213688	0.525450750324	0.626227299057	0.589199188499	0.561460034303	0.632602524501	0.580002720853	0.590004212973	0.617120467228	0.593134191004	0.615190787875	0.521341002975	0.595004371882	0.577805187579	0.592645973556	0.525762021784	0.533609731545	0.621272735249	0.58950580228	0.581999097278	0.562754570555	0.573929006044	0.604293371901	0.621206382819	0.582666313826	0.578804861984	0.591950864904	0.587143058393	0.586575632611	0.583327803439	0.624678554169	0.584190822838	0.586602788624	0.579683125058	0.570379649544	0.627044449391	0.601320073618	0.644003086261	0.627964991107	0.648913086866	0.625845835117	0.627119969835	0.658800346396	0.628528829229	0.653927034147	0.654543414494	0.594612487663	0.644690211403	0.648892597076	0.616813166545	0.678074565334	0.608718006264	0.653726634021	0.678555684759	0.700165871768	0.653815755056	0.577800151177	0.64770317978	0.699812459938	0.622038632609	0.685344362792	0.658398450903	0.615848328895	0.678987302487	0.630906483871	0.659745281381	0.688080820357	0.573088217305	0.576271597325	0.573914313537	0	0.657851324879	0.624469964051	0.558514065257	0.681821448272	0.684203445837	0.565277399246	0.663980884564	0.633551673005	0.61827093213	0.608215008425	0.644472000506	0.572295060362	0.573135556973	0.594248852923	0.593953970367	0.596258962244	0.595350384608	0.494946758723	0.557484151481	0.595721290235	0.61166191309	0.592318187883	0.65024726231	0.563487643874	0.569436231476	0.569385056106	0.643350312405	0.631328876172	0.587151325165	0.559195032655	0.573204817455	0.612713311696	0.633239860505	0.521307405572	0.58584407278	0.642885537489	0.564338089379	0.588168919441	0.521679589725	0.597139256576	0.557280355987	0.611776108669	0.574383479182	0.623332824913	0.586756254558	0.604530751259	0.637639535593	0.595088410159	0.574982949861	0.6000950804	0.651785653003	0.664794678821	0.637614381613	0.654821988214	0.601044099522	0.637571017578	0.657083995918	0.681864135257	0.662390108357	0.652286277993	0.673734335541	0.632898735987	0.600280912423	0.6634110998	0.629017742408	0.644305344159	0.62677751437	0.665321060819	0.654489208352	0.65102938521	0.691486208543	0.691319508028	0.678416543208	0.679737504848
CS.015	0.572508006018	0.562769236677	0.629769912551	0.572605646792	0.613372020575	0.602466937235	0.596381073521	0.681121030704	0.57550605518	0.587719845614	0.559949990857	0.636241872116	0.575941439962	0.549137438336	0.653499960071	0.678990824266	0.598161022585	0.676985712734	0.588233026277	0.752269834582	0.757597749971	0.709420917542	0.721946075451	0.751805226104	0.665354458744	0.64106392291	0.703523300461	0.629079887279	0.55025431339	0.723139440324	0.706726057736	0.739698130858	0.714342681697	0.624035865601	0.662766056719	0.631235962446	0.661787013019	0.697109494702	0.642204438533	0.605971642246	0.756621347958	0.685270186063	0.699406971199	0.66266264534	0.712032124175	0.71865193205	0.73088318461	0.663977145921	0.702669869927	0.681248941876	0.700717804991	0.713205582659	0.727764312317	0.760426662596	0.719717613439	0.711998392985	0.686828793857	0.700840811511	0.661299957364	0.699959033277	0.598713287256	0.615517345715	0.552273333092	0.631943180342	0.652485066598	0.719810771011	0.659204660562	0.593253336976	0.669520398277	0.651265203344	0.644536740475	0.608330246997	0.582206549183	0.606255677813	0.709449743551	0.604843628533	0.600125800633	0.581685421669	0.5980899774	0.589569762945	0.614088130714	0.586440054991	0.657102292169	0.624872426086	0.591604802479	0.629073835104	0.595091064307	0.591115503843	0.569058915248	0.561923280701	0.5802820208	0.623815431726	0.578063857777	0.657851324879	0	0.573720104108	0.59932895796	0.601308521028	0.55115353149	0.544311436463	0.532168618998	0.597387519608	0.613714803367	0.560354536215	0.696617148589	0.690934135036	0.70004561016	0.699232145024	0.76157014379	0.665704113754	0.732685237667	0.641266190281	0.689474212473	0.744215559421	0.690696446417	0.757255631304	0.790851709753	0.73743106314	0.705665579259	0.700797951644	0.781585822764	0.654345521844	0.782491130933	0.734543081324	0.649901340358	0.635206717879	0.669586906949	0.64561012	0.693956374962	0.581733077404	0.689439901088	0.654763253284	0.639312233116	0.681910961569	0.694704924497	0.691130364381	0.676085431178	0.654334498453	0.670529489507	0.665735852641	0.783233189302	0.700064417087	0.693968799399	0.702565673797	0.564557937483	0.572263963227	0.586652844209	0.622251331884	0.615628606104	0.610535523405	0.586653077724	0.608452505811	0.750145897936	0.607929297532	0.577335854457	0.549472003897	0.693924542191	0.626166089067	0.637651425139	0.592335587628	0.570610898124	0.583192613182	0.593055113636	0.551229928097	0.567210582162	0.549095233663	0.552594597903	0.525570838042
L.034.M1	0.576682890501	0.586423625843	0.646801862211	0.586858858423	0.552814781555	0.58261036584	0.559910232991	0.622532170925	0.56682795362	0.583022344761	0.585988980302	0.593089304982	0.565793394042	0.574018875464	0.602288386733	0.631625165361	0.591664895903	0.624391529982	0.604278477089	0.65861858692	0.700751337807	0.644855106167	0.67939188185	0.717922997865	0.594207061309	0.567610467213	0.617327924229	0.613291660475	0.582024455142	0.677652517098	0.605611658364	0.641731283791	0.625210290831	0.580134864072	0.617508006549	0.564360710327	0.608003040055	0.624467535754	0.608849792305	0.603212624168	0.726567744248	0.635627658566	0.624184791281	0.649599859789	0.641279994235	0.6589614003	0.659899161077	0.578169536356	0.645345915235	0.61921417593	0.639193640335	0.621542559864	0.6133474534	0.716562350564	0.631825537067	0.62699417533	0.633952176208	0.624077035494	0.612185705129	0.621137093855	0.548469438638	0.60486683247	0.554895886989	0.584112043469	0.596808359229	0.671385367614	0.605963997408	0.553084692438	0.576527758308	0.618179680785	0.600027835069	0.572101684661	0.559122777252	0.634758558872	0.64268370402	0.584811932556	0.57686198476	0.600337681864	0.558711749365	0.575188723812	0.572664199338	0.602843263125	0.576850588972	0.590928296518	0.567785498707	0.571633986354	0.591533452268	0.592191926145	0.569932378389	0.587319455174	0.597055203483	0.616177440863	0.579970656862	0.624469964051	0.573720104108	0	0.577758136587	0.608215335409	0.609029513043	0.56111377072	0.569463322822	0.56028858775	0.57496890198	0.586018538177	0.680931289077	0.623435222073	0.670990395208	0.702713508048	0.71974581048	0.612043652546	0.667255164183	0.585094011339	0.671423390818	0.676947476121	0.667187777228	0.721029981042	0.703154438882	0.681606400263	0.662838140004	0.635809227312	0.690952863652	0.669034264967	0.730475689608	0.681012037141	0.60950926223	0.566846712315	0.640749486119	0.613082136575	0.615783398069	0.583105366764	0.626004423801	0.568440496255	0.589079259089	0.641177111468	0.632125869586	0.605977529293	0.618437879727	0.584615082765	0.609254953855	0.630444975014	0.718086606411	0.622197107163	0.641341074245	0.613091046789	0.584945965351	0.570900783737	0.543804955129	0.605748826492	0.580096785083	0.549894585744	0.549541000392	0.585693951964	0.693613545428	0.585203313419	0.578491081727	0.529147623793	0.641746099679	0.602537233708	0.597618775063	0.56723168669	0.577301551435	0.566932280834	0.557601854634	0.585256964313	0.583821805603	0.592914893781	0.547544943765	0.577342021541
CS.085	0.568838199264	0.562269529028	0.539053443715	0.55968189376	0.469716208634	0.530002999271	0.546154926991	0.628212181565	0.526180203405	0.644229685512	0.598282231994	0.633490735288	0.550904459454	0.515128710231	0.56106033896	0.631286720058	0.498814636065	0.622960894396	0.574698848657	0.675730453583	0.741707246216	0.660278139456	0.717870626539	0.729666873827	0.515774283249	0.555545872929	0.599998667054	0.561815648852	0.607909846953	0.672668635758	0.645624403038	0.701813797554	0.678357937431	0.551469531556	0.548744127779	0.608528214246	0.622706199944	0.647831730152	0.557223544097	0.492216875338	0.749412057838	0.641704017695	0.644630813152	0.593123932038	0.67583855954	0.678899280616	0.659908417471	0.552656058036	0.63320794841	0.633141961481	0.608684945513	0.630841432915	0.628918280108	0.70291112798	0.657871486619	0.644762405872	0.608664266669	0.635167175188	0.603968532857	0.610266740254	0.58876828448	0.59503016719	0.538678217825	0.59169895107	0.596013891394	0.709380289762	0.595038365158	0.577354199786	0.647220438247	0.607864691708	0.551066828828	0.601860499254	0.581193256159	0.535603222556	0.685278180789	0.584146385939	0.547257511819	0.569822171727	0.5395084318	0.545682921824	0.553787963547	0.56576361917	0.531137381265	0.549921664223	0.535016340424	0.504101492408	0.54166163772	0.504724301083	0.530074807261	0.565301546322	0.517789019008	0.469225217818	0.538125822489	0.558514065257	0.59932895796	0.577758136587	0	0.669085767619	0.586873598823	0.516284221975	0.566826481818	0.528887030626	0.531201460986	0.588680057499	0.677014324492	0.591804722249	0.631162987013	0.672386832741	0.702813435218	0.602271136963	0.665868517185	0.534759111779	0.641816970528	0.697079167998	0.685699632944	0.711314223029	0.74558967963	0.648609536659	0.636181045142	0.640983480507	0.744270246016	0.666144819336	0.759281107842	0.692048594559	0.58996916083	0.54397804333	0.658266216946	0.541801221483	0.647863802343	0.590961131654	0.665510672213	0.562299513055	0.558779751915	0.677793674871	0.640465427847	0.649592292965	0.598530393905	0.611952322351	0.576831652599	0.642304691409	0.696800373553	0.651799279715	0.641499681144	0.633364240572	0.596961848875	0.546146793074	0.546768739646	0.607916797217	0.50952469803	0.576076530035	0.592096732832	0.552334414848	0.698128208069	0.620469147317	0.540947287512	0.59096447746	0.644785533538	0.653183868373	0.628733303186	0.564570191574	0.573765927483	0.547100100646	0.543992548579	0.585682462104	0.541812280593	0.632322262269	0.589717121909	0.621236966327
CS.088	0.620104322853	0.64935691803	0.707689012166	0.654999887684	0.642079040353	0.654375962989	0.622834677635	0.675500667346	0.654520868128	0.571966134267	0.590422044873	0.671657265805	0.623566418477	0.602821868557	0.673656690791	0.650771920675	0.660831734979	0.655422486951	0.617188799308	0.696379186355	0.700295916348	0.687849320782	0.696944575421	0.678470785643	0.659105341492	0.679453492876	0.714564678208	0.645256256442	0.606794057815	0.661147523324	0.686756594805	0.686882474082	0.688973041059	0.676424227253	0.653466017512	0.645946203088	0.631769319607	0.67073585828	0.69128547591	0.678548504512	0.735115573726	0.703834570222	0.696605233474	0.663473409257	0.716795282139	0.688391248391	0.733640437671	0.661396451102	0.699608412557	0.717093175144	0.72209360855	0.719418264525	0.708066463909	0.708328894844	0.69915209345	0.682122983643	0.699227839152	0.717674914849	0.664583042989	0.715883439471	0.619070244032	0.643880411651	0.627483103516	0.66356979398	0.651520196445	0.68523443654	0.687282286616	0.625274468684	0.647474897875	0.676148671579	0.683736605013	0.64323233326	0.633439301018	0.704102114978	0.656702319424	0.660839357752	0.681310405757	0.686840498922	0.687154932077	0.645066691911	0.66941903212	0.693222340888	0.711687588307	0.714134210609	0.675398766986	0.702067269857	0.679135555121	0.691718105997	0.664884345477	0.655639162938	0.649027152934	0.682591225749	0.612230549336	0.681821448272	0.601308521028	0.608215335409	0.669085767619	0	0.619821219327	0.578346756674	0.632097949787	0.642473683326	0.651782900718	0.554428758342	0.658938481836	0.719839832159	0.692068642558	0.703686551027	0.707312871654	0.650643285806	0.681749928802	0.637661243212	0.671639712634	0.688204550877	0.673081830841	0.712716851018	0.735087569518	0.694438780926	0.697544027042	0.691350195284	0.751119527204	0.644043671526	0.713585671996	0.678980451492	0.68337040237	0.659208759487	0.616199413654	0.640361978171	0.687367622862	0.591116680117	0.697829603893	0.70498676794	0.647359651932	0.632781980262	0.692342796705	0.663737346553	0.703722089967	0.671248405084	0.700520566625	0.694226934844	0.719914271551	0.705484795714	0.712144278871	0.708183046051	0.624042845741	0.658555846034	0.629697918661	0.634032302203	0.657128539784	0.619065230673	0.618421913419	0.67211770107	0.721438363848	0.618901395983	0.667426644291	0.614568952905	0.672015431549	0.629072774347	0.630055527887	0.640637335755	0.646471999988	0.672419147136	0.649190812456	0.60857817643	0.667010186682	0.572371730525	0.616975523589	0.574457743529
L.024.M1	0.616913611921	0.53338649497	0.648391242419	0.483839599603	0.611255107138	0.603961831598	0.618471363068	0.659590838507	0.543752577749	0.577163095707	0.563357182119	0.725304213636	0.638106994416	0.585408095356	0.633420159862	0.691864214784	0.561627179187	0.697311846753	0.623825124674	0.730915652369	0.778766201505	0.703129396585	0.735879131134	0.737243729586	0.647273243417	0.621979078856	0.679356515555	0.621204938349	0.565398921345	0.727000881372	0.666811211022	0.714107515548	0.711266086961	0.593563572355	0.666964326214	0.634243966115	0.628475841521	0.683449572889	0.660700199518	0.629063951179	0.747854424525	0.738452174346	0.668226650756	0.702713766563	0.712425527257	0.688275233489	0.718356900459	0.631104961579	0.664475364011	0.690323932197	0.711818482634	0.689549343534	0.686220150958	0.713072255453	0.711825631663	0.684310283641	0.656128817872	0.687032333876	0.624773978473	0.686500844496	0.538177476414	0.618952000766	0.520272793904	0.594819747094	0.603773837576	0.665766987428	0.626363480105	0.548031140242	0.637983497898	0.629076686856	0.628403792263	0.580180921832	0.582943712854	0.5667912145	0.696151836063	0.540060432076	0.557022343741	0.50487996682	0.583018484906	0.61508026139	0.560024702186	0.534884952629	0.629114314951	0.599295312151	0.591737031659	0.598581985873	0.536939343458	0.583448361412	0.569786580562	0.549248794455	0.60389901845	0.615440889412	0.562732069448	0.684203445837	0.55115353149	0.609029513043	0.586873598823	0.619821219327	0	0.509888646348	0.562977205597	0.5494538737	0.565881193368	0.55910340113	0.666249822701	0.683879131839	0.686580584626	0.704456307758	0.756169247975	0.619760437151	0.673126249204	0.662839797554	0.71340240839	0.734425783718	0.647446128758	0.773741520785	0.773377072276	0.738059122796	0.682383172239	0.68752755445	0.750687496911	0.664533079763	0.771797819671	0.741876541604	0.636988691635	0.582155156891	0.63910587815	0.661097706696	0.684672809926	0.543716715253	0.664585080447	0.656950711098	0.675180269155	0.678591367814	0.679287427966	0.672956044664	0.643682061699	0.602382098639	0.650496980445	0.697264338233	0.738118176357	0.678309560261	0.695542114137	0.696365267385	0.548242215818	0.484282373731	0.533161529471	0.590096950315	0.579242879333	0.55857965953	0.54641429784	0.533750380116	0.716295071592	0.551842161376	0.533403389789	0.540683722599	0.647741496239	0.623676439547	0.57797694647	0.535344353525	0.511311565272	0.514001503818	0.526430238559	0.501338706519	0.519678250036	0.485816965915	0.505258238936	0.483943950386
CS.006	0.526456701981	0.518542852975	0.59855774507	0.51141062823	0.538704225787	0.569877140586	0.58125099269	0.620914754852	0.537829684745	0.563336891759	0.535174458787	0.658219791957	0.545936640922	0.506917118132	0.597047948682	0.615560994281	0.505552050154	0.611950861092	0.560013953013	0.687610034155	0.736359631415	0.641517996123	0.684558631395	0.70039498185	0.535504222974	0.565804929507	0.626383022605	0.528771794391	0.555109299093	0.64176466652	0.626284627999	0.668878410664	0.661161928436	0.543559822921	0.570763700771	0.581846257293	0.58521731296	0.629743842688	0.585512396762	0.533356395516	0.721713764458	0.6874318974	0.648716889893	0.61775155275	0.649635314488	0.662868476298	0.681501857173	0.566046980153	0.634182082649	0.650841558098	0.642831643993	0.627724532416	0.639012116758	0.680561864455	0.675199618472	0.616018630169	0.62157459477	0.639143118872	0.592082001936	0.639744692092	0.514621812834	0.557433717268	0.509423921657	0.548788870822	0.550217111141	0.650966880552	0.581625175145	0.525247509341	0.600547668617	0.585152803696	0.577940543354	0.556873397967	0.562883660281	0.582850934673	0.654362883973	0.545422399554	0.563075298533	0.549356194079	0.558839640938	0.547117826621	0.530934021086	0.550624491796	0.578463536669	0.573497813848	0.583063988004	0.554863282234	0.549262691802	0.539039694076	0.557739150869	0.533033743288	0.526166124324	0.541541591361	0.517932512868	0.565277399246	0.544311436463	0.56111377072	0.516284221975	0.578346756674	0.509888646348	0	0.52576598351	0.524310390615	0.522870501659	0.496528750003	0.630196624937	0.624825268243	0.632948808451	0.643401757032	0.685897000323	0.571022327006	0.626067202241	0.566254305146	0.625200210904	0.67620690144	0.618111025061	0.697966812607	0.726556765734	0.649616743817	0.62311893433	0.644595487	0.717102830365	0.614741690605	0.732727968465	0.675232549431	0.579613564799	0.522335551275	0.58737300585	0.58829171822	0.632663431088	0.522878808736	0.616720855959	0.588027690073	0.57606559044	0.614312916979	0.62860058578	0.638897890515	0.593215143529	0.570973184452	0.594207707827	0.6495080316	0.704081200882	0.645345648825	0.637193580506	0.651894851705	0.548364152211	0.522223109445	0.530517405164	0.561799469442	0.550329470976	0.532336957651	0.532664673037	0.550587793257	0.683429970779	0.551738581772	0.528935655201	0.511671297965	0.61155537866	0.589099285816	0.54207847671	0.509111036657	0.522458239692	0.508345526925	0.518414725094	0.491420874334	0.537401230267	0.534737818807	0.518952381733	0.545157453033
CS.241	0.57312613984	0.495306638857	0.56261165017	0.504614376399	0.568205575416	0.516263265039	0.535511485355	0.683103985407	0.467918305707	0.614378425365	0.580949777652	0.683189794636	0.583624124907	0.576781465056	0.621847566204	0.696108171521	0.514581999628	0.659045143528	0.530278641734	0.704725834532	0.765650509795	0.686492486159	0.735569548764	0.779135819225	0.622378588082	0.566136011648	0.650789103459	0.609064580376	0.575179121823	0.724058430931	0.686050848466	0.712103837966	0.685010158113	0.559699088986	0.657476488346	0.586886350464	0.650305449928	0.679263436708	0.561228879212	0.517100637959	0.758455643178	0.689210778227	0.678434053414	0.67480094951	0.709418809854	0.699492061821	0.701494711344	0.635032846655	0.670188556683	0.656278051574	0.658933797992	0.658772828643	0.686856313931	0.732936637364	0.719060302101	0.66872262707	0.653463463508	0.674305606931	0.624359700957	0.664188636155	0.549871429131	0.606813993195	0.491382067965	0.574896198808	0.613063671794	0.70545994986	0.591239342778	0.543371453099	0.618409056069	0.644630521973	0.563431051019	0.588633232173	0.558427102724	0.540153269899	0.70191717027	0.550614526147	0.519566200231	0.504619174893	0.519461305136	0.573073872374	0.532009724057	0.508132136399	0.569801774291	0.560480072455	0.569990062335	0.580162944456	0.504836518129	0.535077667408	0.516438728346	0.527295112401	0.532321773013	0.568864913874	0.516304836312	0.663980884564	0.532168618998	0.569463322822	0.566826481818	0.632097949787	0.562977205597	0.52576598351	0	0.54075230249	0.536851562272	0.612653412663	0.692598543573	0.657950206096	0.690292524665	0.705632856837	0.771157129626	0.631230187548	0.714054680966	0.633137763943	0.69609341697	0.74120606187	0.683746344579	0.78388919851	0.773360540057	0.729628085043	0.705455012277	0.691808364642	0.766123621092	0.653583880084	0.786673772823	0.731939252438	0.620123160042	0.541681025436	0.669340640047	0.652181098343	0.671079997262	0.521338036756	0.680811775233	0.575611667532	0.652589699919	0.687846868281	0.674777624725	0.685063361321	0.640337280107	0.597371569248	0.648570563105	0.683954048233	0.757337232197	0.687674781183	0.666327595007	0.666687539057	0.567221708734	0.515638485679	0.509025895558	0.568987827177	0.574387459375	0.548067507547	0.522627378661	0.519846169143	0.745197878786	0.573700058716	0.514405642519	0.533742341333	0.68826673223	0.615823950269	0.611786849934	0.536823930577	0.534541364968	0.493958864345	0.50202460153	0.571797292763	0.506803424995	0.590713785732	0.527448721327	0.561193168351
CS.242	0.557291061649	0.482841361174	0.58212073651	0.485008927931	0.558918045956	0.521450460472	0.529184580651	0.639483916587	0.450719724763	0.604303735233	0.539199389228	0.662201858182	0.595060155023	0.558321575599	0.581431920693	0.655701875992	0.478243815532	0.617947993822	0.555725189289	0.688152864927	0.756653944193	0.637741752553	0.697646239463	0.745673651724	0.584410386369	0.516893991208	0.603167159207	0.605586599803	0.567762830169	0.687985554954	0.620265452101	0.685778643075	0.665674242475	0.480954954756	0.607632868862	0.554542104043	0.558019005349	0.630290771033	0.587336247994	0.532360095045	0.755119080333	0.698415473817	0.635308887769	0.63741111212	0.663703871175	0.65336497326	0.657045535672	0.566897975567	0.621701559883	0.598267709104	0.603556101904	0.597047865132	0.609134752369	0.719969932103	0.660609200004	0.641455948217	0.616935127028	0.641055556699	0.55668892506	0.597270123632	0.488966420955	0.568338309951	0.463975213577	0.515929457355	0.530221415017	0.646214534757	0.538448137495	0.477737195314	0.55740763561	0.571800771573	0.511637257792	0.517718810186	0.53103912622	0.54112825748	0.643057385248	0.475051857514	0.467512366956	0.484634965483	0.492965659171	0.548257211481	0.320868865842	0.487715008525	0.522528666065	0.502564160033	0.531377276632	0.50743298079	0.485718131704	0.48897259352	0.498864721554	0.472528196295	0.579862940519	0.522936540595	0.555969740467	0.633551673005	0.597387519608	0.56028858775	0.528887030626	0.642473683326	0.5494538737	0.524310390615	0.54075230249	0	0.469335145052	0.57380497523	0.663271860001	0.580457117133	0.658311816413	0.679550796428	0.741027870922	0.570890336175	0.646732221995	0.590427780649	0.655916686107	0.699938280551	0.645134444665	0.748983286936	0.744672389096	0.710724458052	0.651935053876	0.628873599958	0.725459241991	0.625122499159	0.77629626737	0.720359118592	0.57294129678	0.472305691728	0.606018403559	0.625452570859	0.622930229573	0.520427280163	0.62714828147	0.53832574349	0.621289319272	0.64424281106	0.62449981138	0.631223592371	0.585635849398	0.543021995091	0.571045935884	0.637258569416	0.714693298374	0.627281284092	0.634865952467	0.627107237304	0.489134545198	0.503506052664	0.485174957541	0.556179809266	0.536555657163	0.503393335801	0.509401437922	0.451463107921	0.690147858043	0.560029098068	0.455778164017	0.53865462646	0.624431690285	0.556625627708	0.536808196657	0.478867951107	0.476085504729	0.482538755292	0.411126040173	0.506974549613	0.50016240178	0.537141315816	0.505766617134	0.537770967519
