g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	g__Gemella	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.085	0	0.000557768924302789	0.00176892430278884	0.00156175298804781	0.000270916334661355	0	0.000207171314741036	0.0353147410358566	0.0250358565737052	0.000749003984063745	1.59362549800797e-05	0.00516334661354582	0	0	0	0.00393625498007968	0.00701195219123506	0.000127490039840637	0.000159362549800797	0.00712350597609562	0.000541832669322709	0.000462151394422311	0.00049402390438247	0	0.000398406374501992	0.2400796812749	0.0644780876494024	0	0.00344223107569721	0	0.0021195219123506	0	0.0272191235059761	1.59362549800797e-05	0.000127490039840637	7.96812749003984e-05	0.0020398406374502	0.000127490039840637	0	0.010804780876494	0	0	0.00318725099601594	0.0137689243027888	0	0.000111553784860558	0.00208764940239044	0.00052589641434263	0.000780876494023904	0.000111553784860558	0.000207171314741036	0.00361752988047809	0.00454183266932271	0.00465338645418327	0.000207171314741036	0.000924302788844621	0.00654980079681275	0.000143426294820717	0.00105179282868526	0.0432828685258964	3.18725099601594e-05	0.0249083665338645	0.000270916334661355	0.000780876494023904	0.0414661354581673	0.00229482071713147	0.0179601593625498	0.000143426294820717	0.00951394422310757	4.7808764940239e-05	3.18725099601594e-05	0.00382470119521912	0.000685258964143426	0.000175298804780876	0.00639043824701195	0	0.000111553784860558	0	4.7808764940239e-05	3.18725099601594e-05	0.00881274900398406	0.00137051792828685	0.00363346613545817	0.00621513944223108	0	0	9.56175298804781e-05	0	0.00105179282868526	0	0.0176573705179283	0.000111553784860558	3.18725099601594e-05	0	0.090996015936255	0.00741035856573705	0.000398406374501992	0.00336254980079681	0.0240318725099602	0.00235856573705179	0.00154581673306773	0.00431872509960159	0.013609561752988	3.18725099601594e-05	0.0131474103585657	0.000111553784860558	0	6.37450199203187e-05	0.00108366533864542	1.59362549800797e-05	0	0	0.000541832669322709	0.0276812749003984	1.59362549800797e-05	0.00183266932270916	0	0	0	7.96812749003984e-05	0	0	0.000207171314741036	0.0185019920318725	0.00164143426294821	0.00935458167330677	0.000541832669322709	0.0935139442231076	0.0039203187250996	0.00183266932270916	0.00122709163346614	0	0.000159362549800797
T.CS.050	9.75847767748231e-05	0.0632349353500854	0	0.0231275920956331	9.75847767748231e-05	0	0.00063430104903635	0.050744083922908	0.00248841180775799	0	0.000683093437423762	0	0	0	4.87923883874116e-05	0.000243961941937058	0.0192729934130276	0	0.000487923883874116	0.000390339107099293	0.000146377165162235	0.00112222493291047	0.000731885825811174	0	0	0.219126616247865	0.000683093437423762	0	0.00292754330324469	0	0.00112222493291047	0	4.87923883874116e-05	0	0	0	0.00297633569163211	0	0	0.000780678214198585	0.000292754330324469	0	0.000390339107099293	0.0205415955111003	0	9.75847767748231e-05	4.87923883874116e-05	4.87923883874116e-05	0.000829470602585997	0.000195169553549646	0.00204928031227129	0.0054647474993901	9.75847767748231e-05	0.00483044645035375	0.000975847767748231	0.000780678214198585	4.87923883874116e-05	0	0.00063430104903635	0.0346913881434496	0	0.0612832398145889	0.000195169553549646	0.00448889973164186	0.063430104903635	0	0.0354232739692608	0.00165894120517199	0.0120029275433032	0.000146377165162235	0.000146377165162235	0.00439131495486704	0.00224444986582093	0	0.0106367406684557	0.00907538424005855	0.000146377165162235	0.000341546718711881	0	4.87923883874116e-05	0.0088802146865089	0.00117101732129788	0.00102464015613564	0.00473286167357892	0	9.75847767748231e-05	0.000292754330324469	0	0.0121493047084655	0	0.0119053427665284	0.000390339107099293	0.000487923883874116	0.000195169553549646	0.108465479385216	0.00741644303488656	0	0.00156135642839717	0.0522566479629178	0.00195169553549646	0.00561112466455233	0.0102464015613564	0.00526957794584045	0.00146377165162235	0.000731885825811174	0	4.87923883874116e-05	0.000146377165162235	0.0276652842156624	0.032251768724079	0	4.87923883874116e-05	0	9.75847767748231e-05	0	0	4.87923883874116e-05	0.00112222493291047	0	0	0	0.000341546718711881	0.000243961941937058	0.00946572334715784	0.000292754330324469	0.000829470602585997	0	0.00161014881678458	0.000536716272261527	0.000195169553549646	0	0.0067333495974628	0.0116613808245914
T.CS.040	0.000563348543744014	0	0.000507013689369613	0.0104782829136387	0.000112669708748803	0.00135203650498563	0.000563348543744014	0.0504760295194637	0.000563348543744014	0.000619683398118416	0	0.000563348543744014	0	0.000225339417497606	0	0.00304208213621768	0.0116613148555011	0.00247873359247366	5.63348543744014e-05	0.0129006816517379	0.00039434398062081	0.00202805475747845	0.00366176553433609	0.00174638048560644	0.000563348543744014	0.165286462734494	0.0244493267984902	0.00287307757309447	0.000225339417497606	0.000450678834995212	0.00180271533998085	0.0200552081572869	0	0.000169004563123204	0	0.000281674271872007	0.00107036223311363	0	0.00276040786434567	0.0079432144667906	0.000338009126246409	0	0.00107036223311363	0.016280772914202	0.000112669708748803	0.000112669708748803	0.000901357669990423	0.00039434398062081	0.000338009126246409	0.000563348543744014	0.000338009126246409	0.00152104106810884	0.00597149456368655	0.00214072446622725	0.000563348543744014	0.00225339417497606	0.000507013689369613	0.00078868796124162	0.0176891442735621	0.0201115430116613	0.000169004563123204	0.0365049856346121	0.00039434398062081	0.00039434398062081	0.0214072446622725	0	0.0140837135936004	5.63348543744014e-05	0.00726719621429779	0	0.000169004563123204	0.00276040786434567	0.000507013689369613	5.63348543744014e-05	0.00484479747619852	5.63348543744014e-05	0	5.63348543744014e-05	0.000281674271872007	0	0.0183651625260549	0.000676018252492817	0.00180271533998085	0.0116049800011267	0.000338009126246409	0.00039434398062081	0.00845022815616022	0.000281674271872007	0.0427018196157963	0.00123936679623683	0.0209565658272773	0.000450678834995212	0.00107036223311363	0	0.107824911272604	0.00326742155371528	0.000281674271872007	0.00039434398062081	0.0496310067038477	0.00490113233057293	0.00174638048560644	0.00659117796180497	0.0125626725254915	0	0.0163934426229508	0	0	0.00129570165061123	0.0430398287420427	5.63348543744014e-05	5.63348543744014e-05	0	0.000563348543744014	0.0335192383527689	0	0.000732353106867219	0.00461945805870092	0.000281674271872007	0	0.000957692524364825	0	0.00123936679623683	5.63348543744014e-05	0.00833755844741141	0.000112669708748803	0.00242239873809926	0.000619683398118416	0.078305447580418	0.00366176553433609	0.00726719621429779	0.000507013689369613	0	5.63348543744014e-05
T.CS.025	2.17504785105272e-05	0.0113102488254742	0.000217504785105272	0.0789759874717244	4.35009570210545e-05	2.17504785105272e-05	4.35009570210545e-05	0.0581825300156603	0.00639464068209501	0.000282756220636854	0.000195754306594745	0	0	0	0	4.35009570210545e-05	0.0140943100748216	0	0.00326257177657908	0.00561162345571603	0.00265355837828432	0.000804767704889508	0.0145075691665217	0	2.17504785105272e-05	0.139768574908648	0.0574430137463024	0.000435009570210545	0.0067861492952845	0	0.00482860622933705	0.0297111536453802	0	0.000108752392552636	0	0	0.000282756220636854	0.000282756220636854	4.35009570210545e-05	0.0132895423699321	0.000696015312336871	0.000304506699147381	0.0193796763528798	0.0148773273012006	0	0	0.00128327823212111	0.000152253349573691	0.000935270575952671	8.70019140421089e-05	0.000217504785105272	0.00476335479380546	0.000217504785105272	0.0034365756046633	0.000609013398294762	0.00219679832956325	0	0.000456760048721072	0.000870019140421089	0.0452627457804072	2.17504785105272e-05	0.0333434835566382	0	0.00174003828084218	0.0221202366452062	2.17504785105272e-05	0.00904819906037933	0	0.0180311466852271	2.17504785105272e-05	0	0.00458935096572125	0.000565512441273708	4.35009570210545e-05	0.00772141987123717	0.000478510527231599	2.17504785105272e-05	0	0.000108752392552636	2.17504785105272e-05	0.0165086131894902	0.00243605359317905	0.00230555072211589	0.00959196102314251	0	0	6.52514355315817e-05	0	0.000152253349573691	0	0.00508961197146337	0.000195754306594745	2.17504785105272e-05	0	0.0866974073429615	0.00789542369932139	6.52514355315817e-05	0.000108752392552636	0.0176831390290586	0.00156603445275796	0.00147903253871585	0.00480685575082652	0.0401731338089438	0.000261005742126327	0.0420219244823386	2.17504785105272e-05	0	0.000108752392552636	0.000891769618931617	0.00865669044718984	0	0	0.000565512441273708	0.0310161823560118	2.17504785105272e-05	0.0100704715503741	0	2.17504785105272e-05	4.35009570210545e-05	0.000108752392552636	0	8.70019140421089e-05	6.52514355315817e-05	0.0224899947798852	6.52514355315817e-05	0.00180528971637376	0	0	0.00870019140421089	0.00732991125804768	0.0218374804245693	0.000870019140421089	0.000174003828084218
T.CS.004	4.38609316061873e-05	0.0122956811602678	0.000131582794818562	0.0117693499809936	2.92406210707915e-05	0.000160823415889353	4.38609316061873e-05	0.0501184245153367	0.000906459253194538	0.000116962484283166	0	0.000497090558203456	0	0	0	7.31015526769789e-05	0.096084680838621	0.00027778590017252	0.000526331179274248	1.46203105353958e-05	0.00232462937512793	0.0104827626538788	0.011155296938507	0	0.00497090558203456	0.181116406912483	2.92406210707915e-05	0	0.00191526068013685	0	0.00397672446562765	1.46203105353958e-05	0.00521945086113629	0	2.92406210707915e-05	0	0.000555571800345039	5.84812421415831e-05	5.84812421415831e-05	1.46203105353958e-05	0.00331881049153484	0.0194450130120764	0.00115500453229627	0.00856750197374192	0	4.38609316061873e-05	0.00065791397409281	0.000453229626597269	0.00065791397409281	0.000131582794818562	0	0.00371355887599053	0	0.00543875551916723	0.000453229626597269	4.38609316061873e-05	0.000511710868738852	1.46203105353958e-05	0.000175443726424749	0.0231731921986023	0	0.0455276470072224	0.000131582794818562	0.00786572706804292	0.0270183338694114	1.46203105353958e-05	0.00403520570776923	0	0.0105851048276265	4.38609316061873e-05	1.46203105353958e-05	0.00390362291295067	0.000701774905698997	1.46203105353958e-05	0.0114477031492149	0.000833357700517559	0.000131582794818562	0.000116962484283166	0	0.000307026521243311	0.0116523874967104	0.00239773092780491	0.0013743091903272	0.0013889295008626	0	0.000540951489809644	0	0	1.46203105353958e-05	2.92406210707915e-05	0.00757332085733501	0.000321646831778707	0	0	0.105324717096991	0.00530717272434867	0	0.00119886546390245	0.0476037311032486	0.000175443726424749	0.000921079563729934	0.0191526068013685	0	0.000818737389982163	0.0224421766718325	0.000116962484283166	0.000350887452849499	0	0.0378958449077458	1.46203105353958e-05	0	0.000423989005526477	8.77218632123746e-05	2.92406210707915e-05	0	0.000877218632123746	0.0336267142314103	0	0	0	4.38609316061873e-05	5.84812421415831e-05	0.000365507763384894	0.0176467148162227	0.000175443726424749	0.00232462937512793	0	4.38609316061873e-05	0.0673411503260329	0.0199567238808152	0.00124272639550864	0.000394748384455686	0.000570192110880435
T.CS.012	3.50035878677564e-05	0	0.000507552024082468	0.0415667605929608	0	0	0	0.00019251973327266	0	1.75017939338782e-05	0.00224022962353641	0.000665068169487372	0	0	1.75017939338782e-05	0.000367537672611443	0.157043596968689	1.75017939338782e-05	0	3.50035878677564e-05	0.0035353623746434	0.0118487144932356	0.00679069604634475	0	0	0.149062778934841	5.25053818016347e-05	0.0189369410364562	0.0051455274165602	0	0.054045539667816	0	3.50035878677564e-05	0	0	0	3.50035878677564e-05	0	0.000105010763603269	0.0148590230498626	0	0	0.00693071039781578	0.00187269195092497	0	0.0029753049687593	0	0	0	0.000577559199817981	0	0.0033778462292385	0.0391865166179533	0.00341284981710625	1.75017939338782e-05	0	5.25053818016347e-05	0	0	0.0431419220470098	0	0.00143514710257801	0.00059506099375186	0.000140014351471026	0.0660517703064564	0	0.00029753049687593	1.75017939338782e-05	1.75017939338782e-05	0.000227523321140417	0.000175017939338782	0.0137389082380944	0	0	0.0109036176208061	3.50035878677564e-05	0	0	0	0	0.0425643628471918	0.000472548436214712	0	1.75017939338782e-05	0	5.25053818016347e-05	0.00283529061728827	0	0.00521553459229571	0.000175017939338782	0.00164516862978455	3.50035878677564e-05	0.000472548436214712	0.00127763095717311	0.121199922992107	0.000332534084743686	0	1.75017939338782e-05	0.00885590773054238	0.000210021527206539	0.00470798256821324	0	5.25053818016347e-05	0.00962598666363302	0.0278978595306019	0	0	0.000105010763603269	0.0431769256348776	0.0182193674851672	1.75017939338782e-05	0	1.75017939338782e-05	8.75089696693911e-05	0.00644066016766719	0.000892591490627789	0	0	0	0.000350035878677564	0	0.00841836288219542	0	3.50035878677564e-05	0.00029753049687593	0.0031328211141642	0	0	0.000280028702942052	0.0181668621033656	0.000227523321140417	0	1.75017939338782e-05
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0	0.00778991134794141	0	0	0	3.58431503739635e-05	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.034	1.89760522220957e-05	0.00303616835553531	9.48802611104786e-05	0.0364340202664238	0	0.00111958708110365	3.79521044441914e-05	0.0154275304565638	0.000872898402216403	0.000588257618884967	0	0.00191658127443167	0	0.000474401305552393	0	1.89760522220957e-05	0.0103229724088201	0	0.000322592887775627	0.0155603628221185	0.000626209723329159	0.000853922349994307	0.00637595354662416	0.00677445064328817	0	0.213461611446355	0.0254848381342745	0.00865307981327565	0.00343466545219932	0	0.00214429390109682	0.0283691980720331	0.0435879919541539	0.00630004933773578	1.89760522220957e-05	0.000455425253330297	0.00117651523776993	3.79521044441914e-05	0	0.00269459941553759	0.000246688678887244	0	0.000948802611104786	0.028748719116475	0	0.000113856313332574	0.0140233025921287	0	0.00119549128999203	0.000208736574443053	0.00527534251774261	0.00381418649664124	0.00182170101332119	0.0048768454210786	0.000607233671107063	0.000872898402216403	0	0.000322592887775627	0.00525636646552051	0.0296405935709135	9.48802611104786e-05	0.0164332612243349	1.89760522220957e-05	0.000986754715548977	0.00483889331663441	0	0.0214619150631903	0.000113856313332574	0.00546510303996357	0	0	0.00392804280997381	0.000284640783331436	0.000227712626665149	0.00914645717105013	1.89760522220957e-05	0	0	0	0.000170784469998861	0.0111768947588144	0.00385213860108543	0.00478196515996812	0.0146874644199021	3.79521044441914e-05	9.48802611104786e-05	1.89760522220957e-05	0	0.00812175035105697	0	0.00506660594329956	1.89760522220957e-05	0.00013283236555467	0	0.0915025238149455	0.00315002466886789	3.79521044441914e-05	0.00039849709666401	0.00759042088883829	0.00557895935329614	0.000626209723329159	0.00474401305552393	0	1.89760522220957e-05	0.00673649853884398	3.79521044441914e-05	0	0	0.0599263729173783	0	1.89760522220957e-05	0	0.000436449201108201	0.0340430376864397	3.79521044441914e-05	0.000341568939997723	0	1.89760522220957e-05	0.000170784469998861	0.00713499563550799	0	7.59042088883829e-05	0.000189760522220957	0.021613723480967	9.48802611104786e-05	0.00165091654332233	0.00151808417776766	0.0967778663326881	0.000683137879995446	0.00561691145774033	0.000113856313332574	0.00119549128999203	3.79521044441914e-05
T.CS.080	2.35932523298337e-05	2.35932523298337e-05	0.000589831308245842	0.000117966261649168	0.000141559513979002	0	0	9.43730093193347e-05	0	0	0.00358617435413472	0	0.000377492037277339	0	0	0.000165152766308836	0.0514804765836971	0	0.00143918839211985	0	0.00419959891471039	0.00582753332546892	0.00146278164444969	0	0.00698360268963077	0.249427863631002	0.0797923793794975	0	0.00353898784947505	0	0.00507254925091424	0	0	0	7.0779756989501e-05	0	0.00122684912115135	4.71865046596673e-05	0.000519051551256341	0.000117966261649168	2.35932523298337e-05	2.35932523298337e-05	0.00125044237348118	0.0151468679957532	0	0.000212339270968503	0.00070779756989501	0	0	0.00025952577562817	0	0.00129762887814085	0.00353898784947505	0.00547363454052141	2.35932523298337e-05	0.000471865046596673	0.00174590067240769	0	0	0.0642208328418072	0	0.0505839329951634	0.000165152766308836	0.013330187566356	0.0323935354488616	0	0.00556800754984075	0.000117966261649168	0.00929574141795446	0.000141559513979002	7.0779756989501e-05	0.00858794384805945	0.000188746018638669	0	0.0115135071369588	0.00261885100861154	0	0	0	0	0.0154299870237112	0.000802170579214345	0.000613424560575675	0.00214698596201486	0	4.71865046596673e-05	0.00325586882151705	0	0.00181668042939719	0.000519051551256341	0.00495458298926507	0	0.000330305532617671	0	0.0867052023121387	0.0128347292674295	0	0.000424678541937006	0.0733986079981125	2.35932523298337e-05	0.0132358145570367	0.0196767724430813	4.71865046596673e-05	0.000566238055916008	0.00750265424088711	0.000188746018638669	0.000235932523298337	0.00634658487672526	0.0649050371593724	2.35932523298337e-05	0	0	0	2.35932523298337e-05	0	0.000283119027958004	0.00108528960717235	0	0	0	0	0	0.0109000825763832	0.0043411584286894	0.00176949392473753	0.00389288663442256	0	0	0.00191105343871653	0.0132122213047069	0.000471865046596673	0	2.35932523298337e-05
T.CS.019	0.000644918579029398	2.68716074595582e-05	0.000322459289514699	0.019159456118665	0	5.37432149191165e-05	5.37432149191165e-05	0.00811522545278659	0	0.000564303756650723	0.000268716074595582	0	2.68716074595582e-05	0	2.68716074595582e-05	5.37432149191165e-05	0.159778577954533	2.68716074595582e-05	5.37432149191165e-05	0.000483688934272048	0.000107486429838233	0.000833019831246305	5.37432149191165e-05	2.68716074595582e-05	0	0.217364432740367	5.37432149191165e-05	0	0.00994249476003655	0	0.0252055677970656	0	0	0	2.68716074595582e-05	0	0	0	2.68716074595582e-05	0.00198849895200731	0	0	0.000510560541731606	0.00596549685602193	0	0.000161229644757349	0.000268716074595582	0	0.000214972859676466	0	0.000241844467136024	0.00120922233568012	0.00773902294835277	0.00123609394313968	0	0.000295587682055141	0	0	0.000188101252216908	0.00760466491105498	0	0.0106411565539851	0.000483688934272048	0.00150481001773526	0.0418659644219917	0	0.00158542484011394	8.06148223786747e-05	0.000779276616327189	2.68716074595582e-05	8.06148223786747e-05	0.0014779384102757	0.000241844467136024	0	0.00583113881872414	0.000107486429838233	0	0	0	0	0.0097812651152792	0.000188101252216908	0.000161229644757349	0.00174665448487129	0	0	0.026280432095448	0	0.00260654592357715	0.000510560541731606	0.00857204277959908	0.000537432149191165	0.000510560541731606	0.000349330896974257	0.196028376417477	0.00720159079916161	0.000268716074595582	0.00045681732681249	0.0236738861718708	0.00174665448487129	0.0164185521577901	0.000403074111893373	5.37432149191165e-05	0.001155479120761	0.00268716074595582	8.06148223786747e-05	0	0.000537432149191165	0.0172247003815768	2.68716074595582e-05	0	0	5.37432149191165e-05	0.00190788412962863	0	0.000134358037297791	5.37432149191165e-05	0	0	0.000295587682055141	0	0.00343956575482345	0.000349330896974257	0.00343956575482345	0.000376202504433815	5.37432149191165e-05	0	2.68716074595582e-05	0.0987531574138765	0.0255548986940399	0.000591175364110281	0	0.000134358037297791
T.CS.072	0.0059643525903322	0.0108190581871142	0.000392999976882354	0.0052939408650623	0.00023117645698962	0	6.9352937096886e-05	0.0645907020828999	0	0.000809117599463671	0.0016413528446263	0.00654229373280625	0	0	0	0.00744388191506577	0.0171764107543288	0	4.6235291397924e-05	0.0351388214624223	0.00104029405645329	0.00208058811290658	4.6235291397924e-05	0	0.000300529394086506	0.078530642439374	0.00647294079570936	0.00557135261344985	0.00224241163279932	0	0.0041380585801142	0	0	0.00487782324248099	4.6235291397924e-05	0.000254294102688582	0.00261229396398271	2.3117645698962e-05	0.000369882331183392	0.00429988210000694	0	4.6235291397924e-05	0.000184941165591696	0.0843794068012114	0.000277411748387544	0	0.00497029382527683	0	0.00101717641075433	0.000300529394086506	0.00705088193818342	0.00332894098065053	0.0163672931548651	0.00275099983817648	0.00293594100376818	0.00476223501398618	0.000300529394086506	0.00638047021291352	0.0178468224795987	0.036502762558661	0.000693529370968861	0.0293594100376818	0.000416117622581316	0.00305152923226299	0.0543495850382597	0	0.0147721756016367	0.000161823519892734	0.0110502346441038	0.000184941165591696	0	0.00358323508333911	0.00337517627204845	4.6235291397924e-05	0.0125759992602353	0.000184941165591696	0.00113276463924914	0	0	0.00617241140162286	0.00483158795108306	0.00240423515269205	0.0146797050188409	0.0139168227107751	0.00034676468548443	0	0.00721270545807615	0	0.00709711722958134	0.00538641144785815	0.0171995284000277	0.000508588205377164	0.000508588205377164	0	0.0703238782162425	0.003652588020436	0.000762882308065747	0.00210370575860554	0.0605451140855815	0.00654229373280625	0.00161823519892734	0.0125991169059343	0.00212682340430451	0.000138705874193772	0.00307464687796195	0.000161823519892734	0	0.00328270568925261	0.0839170538872321	0	0	0	2.3117645698962e-05	4.6235291397924e-05	0	0.000208058811290658	0	0.00392999976882354	9.24705827958481e-05	0.0287583512495087	0	0.00332894098065053	0.00023117645698962	0.00957070531937028	0.00011558822849481	0.00404558799731835	0	0	6.9352937096886e-05	0.00390688212312458	0.000323647039785468	0.0118131169521696	2.3117645698962e-05
