g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.002	0	0.001495034350194	0.000427152671484	0.00658527035204499	0.003524009539743	7.11921119139999e-05	3.5596055957e-05	0.00516142811376499	0.000213576335742	0.00035596055957	0.000640729007225999	0.000177980279785	0.000284768447656	0.001815398853807	0	0.000569536895311999	0.149183070515787	0	7.11921119139999e-05	0.000320364503613	0.002918876588474	0.000427152671484	0.004164738546969	0.000462748727441	0	0.0569892855871569	0.002562916028904	0	0.015199515893639	7.11921119139999e-05	0.00793792047841099	0	0	0.000106788167871	0.000213576335742	0.00740397963905599	0	0	0.000996689566795999	0	0	0.001744206741893	0.033353504431709	7.11921119139999e-05	0.000106788167871	0.000854305342967999	0	0.001708610685936	0.000249172391699	0	0.024774854946072	0.001317054070409	0.004378314882711	0.00751076780692699	0.00035596055957	0.002740896308689	0	0.000747517175096999	0.000783113231053999	0.049905670451714	0.000320364503613	0.00904139821307799	0	0.00822268892606699	0.0621863097568789	0.002171359413377	0.051863453529349	0.000177980279785	0.015128323781725	0.000177980279785	0.00035596055957	0.00569536895311999	0.000640729007225999	0.000391556615527	0.016196205460435	0.002669704196775	0	0.003239241092087	0	0.000177980279785	0.0427152671484	0.003346029259958	0.002028975189549	0.010572028619229	3.5596055957e-05	0	0.001922187021678	0	0.00886341793329299	0.000320364503613	0.013775673655359	0.000106788167871	0.000391556615527	0.000177980279785	0.0813369878617449	0.014380806606628	0.002028975189549	0.00569536895311999	0.178478624568398	0.003737585875485	0.001673014629979	0.00537500444950699	0.001317054070409	0	0.003381625315915	7.11921119139999e-05	0.000249172391699	0.018367564873812	0	7.11921119139999e-05	0	0.001708610685936	0	0.000106788167871	7.11921119139999e-05	3.5596055957e-05	0.000391556615527	0	0.000676325063182999	0.000462748727441	0	0.001281458014452	0	0.000711921119139999	0	0	0.000783113231053999	0.001744206741893	0.000142384223828	0.001174669846581	0.00035596055957
CS.099	0.000579038795599305	0.00106899469956795	0.000356331566522649	0.0297536858046412	4.45414458153312e-05	0.00405327156919514	0.000356331566522649	0.0612444879960804	0.006859382655561	0.0012917019286446	0.000178165783261325	0.000623580241414636	0	0.00195982361587457	0	0.000668121687229968	0.00369694000267249	0.00111353614538328	0	0.000356331566522649	4.45414458153312e-05	0	0.0208008551957597	0.00115807759119861	8.90828916306623e-05	0.351298383145517	0.0293973542381186	0.000222707229076656	0	0.000133624337445994	0.000356331566522649	0.000846287470491292	0	0.000178165783261325	4.45414458153312e-05	0.000668121687229968	0.000356331566522649	0.00120261903701394	0.0114471515745401	0.00837379181328226	0.0055676807269164	0.00881920627143557	0.00712663133045299	4.45414458153312e-05	0	0.000979911807937286	0.000178165783261325	0.000133624337445994	0	0	0.000445414458153312	0.00365239855685716	0.0190637388089617	0.00360785711104182	0.000133624337445994	0.000534497349783974	0.000534497349783974	0.000356331566522649	0.00222707229076656	0.0179947441093938	4.45414458153312e-05	0.0278829450803973	8.90828916306623e-05	0.00351877421941116	0.0298873101420872	0	0.0126497706115541	4.45414458153312e-05	0.0123379804908467	0	8.90828916306623e-05	0.00338514988196517	0.000623580241414636	0	0.00432052024408712	0.0021379893991359	4.45414458153312e-05	8.90828916306623e-05	4.45414458153312e-05	0.000489955903968643	0.00922007928377355	0.000356331566522649	0.000935370362121955	0.00262794530310454	0	0.000133624337445994	0.000712663133045299	4.45414458153312e-05	0.00775021157186762	0.00169257494098258	0.00240523807402788	0.000178165783261325	4.45414458153312e-05	0	0.0491292147343103	0.00253886241147388	0.000222707229076656	0.000579038795599305	0.0144759698899826	0.00106899469956795	0.00111353614538328	0.00356331566522649	0.00525589060620908	0	0.00476593470224043	0	0.000222707229076656	0.00267248674891987	0	0.000222707229076656	0.000356331566522649	0.0531379448576901	0	0.000489955903968643	0	0	0.000801746024675961	0	0.00262794530310454	0.00356331566522649	0.000133624337445994	0.00534497349783974	0	0.000133624337445994	8.90828916306623e-05	0.0634715602868469	0.0314462607456238	0.000623580241414636	0.000712663133045299	0.000400873012337981	0.000668121687229968
CS.101	0.00108764297242299	0.000105255771524805	0.000350852571749351	0.00417514560381728	0.000105255771524805	0.00750824503543611	0.00298224685986948	0.0356115360325591	0.00754333029261104	0.00112272822959792	0	0.0111921970388043	0	0.00182443337309662	0	0.00119289874394779	0.0148410637849975	0	0	0.000842046172198442	0.000526278857624026	0.000350852571749351	0.0153322573854466	0.00136832502982247	0	0.261736018525016	0.0414707739807733	0.000596449371973897	7.01705143498702e-05	0.00280682057399481	3.50852571749351e-05	0.00712230720651182	3.50852571749351e-05	7.01705143498702e-05	0.000175426285874675	0.00252613851659533	0.00014034102869974	7.01705143498702e-05	0.00635043154866325	0.000806960915023507	0	0.0014034102869974	0.0177180548733422	0.000210511543049611	0	0.00375412251771805	0.000526278857624026	0.000842046172198442	0.000105255771524805	0	0.00308750263139429	0.00273665005964494	0.0317872430004912	0.00775384183566066	0.000385937828924286	0.00112272822959792	0.00375412251771805	7.01705143498702e-05	0.00178934811592169	0.0442775945547681	0.000175426285874675	0.0101747245807312	7.01705143498702e-05	0.000350852571749351	0.0458915163848151	0.00705213669216195	0.0216826889341099	0	0.0103852361237808	0	0.00014034102869974	0.00178934811592169	0.000596449371973897	0.000105255771524805	0.00982387200898183	0.0039997193179426	0.000701705143498702	0	0.000280682057399481	0.000456108343274156	0.0146656374991229	0.000982387200898183	0.0019998596589713	0.00385937828924286	0.000315767314574416	3.50852571749351e-05	0.000245596800224546	0	0.0279278647112483	0	0.0285944845975721	0.000315767314574416	0.000175426285874675	0	0.0316469019717915	0.0263490281383763	0.00126306925829766	0.0074029892639113	0.0666619886323767	0.00298224685986948	0.000421023086099221	0.00270156480247	0.0146305522419479	0	0.00764858606413585	0	0	0.00175426285874675	0	0	0.000315767314574416	0.0258227492807522	0.00105255771524805	0.000175426285874675	0	0.000491193600449091	0.000631534629148832	0.000175426285874675	0	0.030804855799593	0	0.00908708160830819	0.00014034102869974	0.00449091291839169	0	0	0.00182443337309662	0.00182443337309662	0.0019998596589713	0	0
CS.017	0	7.3062029663184e-05	0.00018265507415796	0.00179001972674801	0	0	0.00204573683056915	0.0301380872360634	0.00226492291955871	0.000255717103821144	0	0.000876744355958208	0	0.00113246145977935	0	0.00672170672901293	0.00672170672901293	0	0	0.00299554321619055	0.000292248118652736	0.000438372177979104	0.0221012639731132	0	0	0.30656827646672	0.0592533060568423	7.3062029663184e-05	0.000401841163147512	0	0.00347044640900124	0.00325126032001169	0	7.3062029663184e-05	7.3062029663184e-05	0.0013881785636005	0.000109593044494776	0	0.00124205450427413	0.000949806385621393	0	0.00515087309125447	0.0281288814203259	0	0	0.00157083363775846	0	0.000840213341126616	3.6531014831592e-05	0	0.00157083363775846	0.00208226784540075	0.0322568860962958	0.00774457514429751	0.00102286841528458	0.00073062029663184	0	0.00131511653393731	0.000584496237305472	0.0377730693358662	3.6531014831592e-05	0.035727332505297	0.000146124059326368	0.00299554321619055	0.0341564988675385	0	0.0146489369474684	7.3062029663184e-05	0.0116168627164463	0	0	0.00116899247461094	0.00036531014831592	0	0.0139183166508366	0.00116899247461094	0.000474903192810696	7.3062029663184e-05	7.3062029663184e-05	0.000219186088989552	0.00675823774384452	0.00102286841528458	0.00116899247461094	0.00489515598743333	0.000146124059326368	3.6531014831592e-05	0.00252064002337985	0.000401841163147512	0.0323664791407905	0.00153430262292687	0.0134434134580259	3.6531014831592e-05	0.000109593044494776	0	0.0782859647841017	0.00938847081171915	3.6531014831592e-05	0.00171695769708483	0.0688244319427194	0.000584496237305472	0.00131511653393731	0.00376269452765398	0.00657558266968656	0	0	0	0.00142470957843209	0.00657558266968656	0	0.025608241396946	0.00036531014831592	0.0199094030832177	0	0	0	0	0	0	0	0.00697742383283408	0	0.00653905165485497	0.000840213341126616	0.000255717103821144	0	0.000219186088989552	0.00153430262292687	0.000474903192810696	0.00036531014831592	0	0
CS.086	0	0.0149892933618844	0.00042263045193283	0.0636481460610842	0	0.00760734813479094	2.81753634621887e-05	0.0609714865321763	0.00698749013862279	0.00264848416544573	0	0.00910064239828694	0	0.0012397159923363	0.000394455088470641	0.00231037980389947	0.020314437056238	0	0	0.00512791615011834	0.000140876817310943	0.000281753634621887	0.00718471768285811	0	0.000169052180773132	0.260593936661783	0.0240617603967091	0	0.000450805815395019	0.000873436267327849	0.00115518990194974	0	0	0.000901611630790037	0.000253578271159698	0.00183139862504226	0.000197227544235321	0.000478981178857207	0.00346556970584921	0.000169052180773132	5.63507269243773e-05	0.00388820015778204	0.0240054096697847	0.00177504789811789	8.4526090386566e-05	0.00140876817310943	0.000225402907697509	0.00115518990194974	8.4526090386566e-05	0.00104248844810098	0.000366279725008453	0.0102276569367745	0.00205680153273977	0.00267665952890792	0.000704384086554717	0.00163417108080694	0.00211315225966415	0.00115518990194974	0.000394455088470641	0.048095345429956	0.000169052180773132	0.0154400991772794	0.000169052180773132	0.0176941282542545	0.0403752958413164	0.000760734813479094	0.0390510537585935	0	0.0163698861715316	2.81753634621887e-05	0.000112701453848755	0.00264848416544573	8.4526090386566e-05	5.63507269243773e-05	0.00673391186746309	0.00343739434238702	0.000281753634621887	0.000253578271159698	0.000394455088470641	0.000281753634621887	0.0200608587850783	0.000873436267327849	0.001493294263496	0.00439535670010143	5.63507269243773e-05	0	0.000563507269243773	5.63507269243773e-05	0.0114110222021864	0.000169052180773132	0.00493068860588302	0.000338104361546264	8.4526090386566e-05	2.81753634621887e-05	0.0542939253916376	0.00712836695593373	0.000197227544235321	0.00262030880198355	0.0498422179646117	0.00183139862504226	0.00169052180773132	0.00205680153273977	0.0121717570156655	2.81753634621887e-05	0.00848078440211879	0	5.63507269243773e-05	0.002986588526992	0.000788910176941283	0	0.000197227544235321	0.0244562154851798	0	0.00135241744618506	5.63507269243773e-05	0	0.004479882790488	0.000676208723092528	0	0.0133832976445396	0.000366279725008453	0.000901611630790037	0.000169052180773132	0.000619857996168151	0	0.000563507269243773	0.0022258537135129	0.000732559450016905	0.0022258537135129	0.00619857996168151	0.000338104361546264
CS.269	0	1.3362017130106e-05	0.000280602359732225	0.0200964737636794	0	1.3362017130106e-05	0	0.0917703336495677	0	0	0.000788359010676252	0	0	0	0	9.35341199107417e-05	0.464396905356833	0	0	0.0085249669290076	0	1.3362017130106e-05	0	0	0	0.00116249549031922	0	0	0.00721548925025722	0	0.0141904621921725	0	0	0	0	0	0.000187068239821483	0	0.00172370020978367	1.3362017130106e-05	1.3362017130106e-05	0.00213792274081695	0.000173706222691377	0	0.00328705621400607	0.00640040620532076	0	0	0.000440946565293497	0	0	0.000748272959285934	0	0.00681462873635404	4.00860513903179e-05	0.00491722230387899	0	0	0.0101016849503601	0.0231697377036037	0	0.00184395836395462	2.67240342602119e-05	0.00285947166584268	0.0496398936383436	0	1.3362017130106e-05	0	0.0310132417589759	1.3362017130106e-05	0.000187068239821483	0.000253878325472013	0.00152326995283208	1.3362017130106e-05	0.00897927551143121	0	0	0	0	0	0.0126671922393405	0.00606635577706811	0	0.00120258154170954	0	0	0.000307326393992437	0	0.0124133139138684	0	0.000213792274081695	0	0.00013362017130106	0.000908617164847205	0.00176378626117399	0.00220473282646748	0	0	0.0210852630313072	0	0.00498403238952952	0	0	0.00634695813680033	0	0	9.35341199107417e-05	0.0744130733975601	0	0	0	1.3362017130106e-05	0	2.67240342602119e-05	0.0754285866994481	0	0	0	0	0.0098611686420182	0	0	0	1.3362017130106e-05	0	1.3362017130106e-05	0.00173706222691377	0.00184395836395462	0	0	1.3362017130106e-05
CS.335	0	0	0.0002517908625096	0.00604298070023039	0.0001258954312548	0	0	2.517908625096e-05	0	0	0.00015107451750576	0	0	0	0	0.000327328121262479	0.314083921894474	0	2.517908625096e-05	1.258954312548e-05	0	0	1.258954312548e-05	0	0	5.03581725019199e-05	0	0	0.000276969948760559	0	1.258954312548e-05	0	0	0	0	0	2.517908625096e-05	0	0.00020143269000768	3.77686293764399e-05	0.0002517908625096	0.0149563772330702	0.00747818861653511	0	2.517908625096e-05	0.00011330588812932	0	0	0	0	0	0.00502322770706651	0.000994573906912918	0.00595485389835203	0	0	0	1.258954312548e-05	0	0.0995706965794211	0	0.00806989714343266	0	0.0104870894235248	0.0642444385693243	0	1.258954312548e-05	0.00108270070879128	0.0160013093124851	0	3.77686293764399e-05	0.0290063073611059	0	0	0.021981342297088	0	0	0	0	0	0.0091148292228475	0.0229885057471264	0	0	0	0	6.29477156273999e-05	0	0.00360060933388727	0	0.000994573906912918	0	0.000591708526897559	0	0.0941446034923393	0.00260603542697436	3.77686293764399e-05	0.000906447105034558	0.0102478881041407	0	1.258954312548e-05	0.0525235739195025	2.517908625096e-05	0.00208986415882968	0	7.55372587528799e-05	0	0.016945525046896	0	0	0	1.258954312548e-05	0	5.03581725019199e-05	0.138359078949025	0	0	0	0	1.258954312548e-05	0.0304666943636615	1.258954312548e-05	0	0	0	0	0.00343694527325603	0.000755372587528799	0.00021402223313316	0	1.258954312548e-05
CS.067	0	0	0.000798951775270845	0.000862867917292512	0	0	3.19580710108338e-05	0.000543287207184174	0	0	0.00274839410693171	0	0	0	0	6.39161420216676e-05	0.326803234156786	0	0.00383496852130005	0	0	0	9.58742130325014e-05	0	0	0.0022690230417692	0.000287622639097504	0	0.00316384903007254	0	0.034227094052603	0	0	0	0	0	0.000447412994151673	0.00162986162155252	0.00706273369339427	0	0	0.0737911859640152	0.00204531654469336	0	0.00252468760985587	0.000575245278195008	0	0	0	0	0	0.0025566456808667	0.0050174171487009	0.00517720750375507	3.19580710108338e-05	0	0	0	0	0.0182480585471861	0	0.00316384903007254	0	9.58742130325014e-05	0.0746540538813077	0	0.00517720750375507	0	3.19580710108338e-05	0.000223706497075836	0.000543287207184174	0.0503978779840849	0	0	0.0104822472915535	6.39161420216676e-05	0	0	0	3.19580710108338e-05	0.0379661883608705	0	3.19580710108338e-05	0	0	0	0.0023648972548017	0	0.0108018280016618	0	0.000127832284043335	0	0.000862867917292512	0	0.031926112939823	0.0020772746157042	3.19580710108338e-05	0.00441021379949506	0.0145089642389185	0	0.00134223898245502	0	9.58742130325014e-05	0.00655140455722093	9.58742130325014e-05	0	3.19580710108338e-05	0.0328209389281263	0.000191748426065003	0	0	9.58742130325014e-05	0.00182161004761753	0.010002876226391	6.39161420216676e-05	0	0	0	0	0	3.19580710108338e-05	0.000223706497075836	9.58742130325014e-05	0.00287622639097504	0	0	0	0.00262056182288837	0.00131028091144419	0	0.159854271196191
CS.305	0.00244525057100631	0.0176407362622598	0.000268708853956738	0.00679833400510547	0	0	0.000241837968561064	0.0367728066639796	0.00408437458014242	0.00111514174392046	0	0.0014913341394599	0	0.000523982265215639	1.34354426978369e-05	0.00158538223834475	0.0186080881365041	0	0	0.00318419991938734	0.000859868332661561	0.00192126830579068	0.00224371893053876	0.0012763670562945	0.000644901249496171	0.242885933091495	1.34354426978369e-05	0	0.00193470374848851	0	0.00081956200456805	0	0.000429934166330781	0.00296923283622195	0.000161225312374043	0.00309015182050249	4.03063280935107e-05	5.37417707913476e-05	0.00420529356442295	0	1.34354426978369e-05	0.00081956200456805	0.0388418648394465	0.000268708853956738	0	0.00361413408571812	0	0.00137041515517936	0.000201531640467553	0.000201531640467553	0.00513233911057369	0.00395002015316405	6.71772134891845e-05	0.00487706569931479	0.00165255945183394	0.00272739486766089	0.00202875184737337	0.000631465806798334	0.00186752653499933	0.0360741636436921	0.000134354426978369	0.0850597877200054	0.000255273411258901	0.00894800483675937	0.0537283353486497	0.0132204756146715	0.0517667607147656	0.000228402525863227	0.00945855165927717	2.68708853956738e-05	0.000120918984280532	0.00526669353755206	0.000725513905683192	0.000228402525863227	0.00974069595593175	0	0.000537417707913476	0.00227058981593443	0	0	0.00818218460298267	0.00114201262931614	0.00334542523176139	0.00988848582560795	0.000429934166330781	1.34354426978369e-05	0.000550853150611313	0	0.0119978503291683	2.68708853956738e-05	0.0160016122531237	4.03063280935107e-05	0.000335886067445922	0	0.0705763804917372	0.00905548837834207	0.000429934166330781	0.0138250705360742	0.0350665054413543	0.00319763536208518	0.00180034932151014	0.00877334408168749	0	9.40480988848583e-05	0.0104259035335214	5.37417707913476e-05	2.68708853956738e-05	0.000429934166330781	1.34354426978369e-05	0	0.000631465806798334	0.0280800752384791	0	0.000134354426978369	1.34354426978369e-05	8.06126561870214e-05	0.0286577992744861	2.68708853956738e-05	0	0.0110170630122263	9.40480988848583e-05	0.00267365309686954	0.00110170630122263	0.00318419991938734	0	2.68708853956738e-05	5.37417707913476e-05	0.00306328093510681	0.000376192395539433	6.71772134891845e-05	0.00319763536208518
CS.042	0	0.000110807416709758	0.000517101277978873	0.099098766344094	0	0	0.000369358055699195	0.062384575607594	3.69358055699195e-05	0	0.00221614833419517	0	0.000369358055699195	0.00801506980867253	0	0	0.0451724902120115	0	0	3.69358055699195e-05	0	3.69358055699195e-05	7.3871611139839e-05	0	0	0.216000590972889	0.000110807416709758	0	0.00650070178030583	0	0.00469084730737977	0	0	0	0	0.00280712122331388	0.000258550638989436	0.000110807416709758	0.0184309669793898	0	3.69358055699195e-05	0.000997266750387826	0.0139617345054296	0.000184679027849597	7.3871611139839e-05	0.00646376597473591	0.000812587722538229	0.00155130383393662	0.000664844500258551	3.69358055699195e-05	0.000147743222279678	0.00192066188963581	0.000295486444559356	0.00343502991800251	0.000369358055699195	0.00166211125064638	0	0	0.00177291866735614	0.0277757257885794	0	0.0175814434512817	0	0.0129275319494718	0.0303981679840437	0	0.00531875600206841	0	0.0120780084213637	3.69358055699195e-05	0.000147743222279678	0.0177661224791313	0.000332422250129275	0	0.00904927236463027	0	0	0.000812587722538229	0	0	0.0332052892073576	0.00103420255595775	0.000406293861269114	0.0174706360345719	7.3871611139839e-05	0	0.00668538080815543	0	0.00073871611139839	0.000184679027849597	0.00432148925168058	0.00177291866735614	0	3.69358055699195e-05	0.0593189037452907	0.00243776316761469	0.000147743222279678	0.000554037083548792	0.095848415453941	0.00513407697421881	0.00472778311294969	0.0195021053409175	0.00675925241929526	0.000221614833419517	0.00927088719804979	0.000147743222279678	0.000221614833419517	0.053667725493093	0	0	0	3.69358055699195e-05	0	0.000258550638989436	7.3871611139839e-05	0	0	0.000258550638989436	0	0	0	0.0103789613651474	0	0.000627908694688631	0	0	0.0260028071212233	0.000406293861269114	0.000775651916968309	0	0
CS.060	3.19172704350324e-05	0.000287255433915292	0.00079793176087581	0.00813890396093326	3.19172704350324e-05	0.000159586352175162	9.57518113050972e-05	0.0135329226644537	0.000287255433915292	0.000351089974785356	0.00156394625131659	0.000414924515655421	0	0.000255338163480259	3.19172704350324e-05	0.000159586352175162	0.253359292713287	0	3.19172704350324e-05	0.000255338163480259	0	6.38345408700648e-05	0.00255338163480259	0.000255338163480259	0.0056174395965657	0.100156394625132	0.0201078803740704	0	0.000861766301745875	9.57518113050972e-05	0.00491525964699499	0.00012766908174013	0.000159586352175162	0	0	0.000255338163480259	0.000159586352175162	0	0.0491525964699499	9.57518113050972e-05	0.00156394625131659	0.00555360505569564	0.00513868054004022	0	0.00165969806262168	0.000223420893045227	0	0.00114902173566117	0.00140435989914143	0	3.19172704350324e-05	0.00635153681657145	0.0079793176087581	0.0154798761609907	0	6.38345408700648e-05	3.19172704350324e-05	3.19172704350324e-05	0.000478759056525486	0.0151287861862054	0	0.0550253742299959	0	0.0264274999202068	0.140021065398487	0	0.0129584117966232	0.000446841786090454	0.00813890396093326	6.38345408700648e-05	6.38345408700648e-05	0.00328747885480834	0	0	0.0195652867766749	0	0	0	0	0	0.0249593054801953	0.00296830615045801	0.000734097220005745	0.00153202898088155	3.19172704350324e-05	0	6.38345408700648e-05	0	0.0032555615843733	0.000159586352175162	0.000861766301745875	0.000383007245220389	0.0010851871947911	0.000606428138265616	0.0513548881299671	0.00137244262870639	0	0.0010851871947911	0.0187992722862341	0.000159586352175162	0.000542593597395551	0.000734097220005745	0.00223420893045227	0.00306405796176311	0.00303214069132808	0	0.00012766908174013	0.0109795410296511	0.0572276658900131	0	0.000159586352175162	0.00584086048961093	0	0.00079793176087581	0	0	0	0	3.19172704350324e-05	0.000766014490440777	0.00067026267913568	0.00092560084261594	0.000351089974785356	9.57518113050972e-05	0	0	0.000319172704350324	0.000351089974785356	0.000861766301745875	6.38345408700648e-05	0.00303214069132808
CS.360	0	0.0155053183241852	0.000341117003132074	0.0052407975935746	9.30319099451112e-05	0	0.000217074456538593	0.0143579247681955	0.00409340403758489	0.000589202096319037	0.000124042546593482	0.00124042546593482	0	0	0	9.30319099451112e-05	0.109963717555121	0	0.000124042546593482	0.0126523397525351	0.000682234006264149	0.00369026576115608	3.10106366483704e-05	0	0	0.0889695165441746	0	0	0.0091171271746209	0	0.0038763295810463	0	0	3.10106366483704e-05	0	0.00130244673923156	6.20212732967408e-05	0.000186063819890222	0.0129314354823705	3.10106366483704e-05	0	0.00700840388253171	0.0207461159177598	0	0.000217074456538593	0.00161255310571526	0.000248085093186963	0.000465159549725556	0.000217074456538593	0	9.30319099451112e-05	0.00375228703445282	0.001674574379012	0.00983037181753341	0.000899308462802741	0.000961329736099482	0	0.000589202096319037	0.000186063819890222	0.089000527180823	3.10106366483704e-05	0.0564393587000341	0.00161255310571526	0.00930319099451112	0.0691847303625143	0	0.00629515923961919	0.000217074456538593	0.0101404781840171	0.000155053183241852	0	0.0140478184017118	0.000403138276428815	0.00176760628895711	0.0091171271746209	0.00505473377368437	0.000341117003132074	0.00424845722082674	0.00127143610258319	0.000186063819890222	0.0723168046639998	0.00313207430148541	0.00192265947219896	0.00545787205011319	0.000589202096319037	0	0.000217074456538593	0	0.0123422333860514	3.10106366483704e-05	0.0119390951096226	0.00347319130461748	0	0	0.0624244115731696	0.0154432970508885	0.00164356374236363	0.00579898905324526	0.0879771761714268	0.00158154246906689	0.000465159549725556	0.0140478184017118	0	0.000434148913077185	0	3.10106366483704e-05	0.00133345737587993	0.0363754767885385	3.10106366483704e-05	0	0	0	9.30319099451112e-05	0.000217074456538593	0	0	0	0.000279095729835334	0.000620212732967408	0	0.0108537228269296	0.00756659534220238	0.000310106366483704	0.000558191459670667	0	0	0.00455856358731045	0.001674574379012	0.000155053183241852	3.10106366483704e-05	0.00210872329208919
