L.005.M1	CS.098	L.012.M1	CS.313	CS.293	CS.280	CS.297	CS.039	CS.105	L.008.M1	CS.002	CS.099	CS.101	CS.017	CS.086	CS.269	CS.335	CS.067	CS.305	CS.042	CS.060	CS.360	CS.058	CS.327	CS.118	CS.040	CS.248	CS.186	CS.137	CS.371.1	CS.232	CS.205	CS.136	CS.282	CS.213	CS.302	CS.224	CS.126	CS.203	CS.125	CS.128	CS.236	CS.292	CS.041	CS.376	CS.359	CS.386	CS.183	CS.256	CS.254	CS.178	CS.166	CS.181	CS.385	CS.129	CS.349	CS.268	CS.177	CS.372	CS.395	T.CS.062	T.CS.022	T.CS.004	T.CS.038	T.CS.007	T.CS.014	T.CS.003	T.CS.082	T.CS.071	T.CS.069	T.CS.052	TFS.024	T.CS.079	T.CS.046	T.CS.041	T.CS.177	T.CS.092	T.CS.125	T.CS.116	T.CS.100	T.CS.114	T.CS.134	T.CS.132	T.CS.117	T.CS.119	T.CS.111	T.CS.107	T.CS.167	T.CS.147	T.CS.131	CS.237	L.034.M1	CS.088	CS.085	CS.087	CS.241	CS.110	CS.246	L.024.M1	CS.356	CS.082	CS.242	CS.103	CS.006	CS.015	CS.364	CS.338	CS.363	CS.189	CS.233	CS.228	CS.078	CS.207	CS.113	CS.346	CS.188	CS.191	CS.274	CS.212	CS.345.0	CS.202	CS.320	CS.285	CS.331	CS.223	CS.080	CS.227	CS.194	CS.322	CS.321	CS.163	CS.158	CS.339	CS.361	CS.319	CS.262	CS.145	CS.390	CS.255	CS.326	CS.370	CS.393	CS.270	CS.253	TFS.027	T.CS.043	T.CS.036	TFS.020	TFS.022	T.CS.055	TFS.025	T.CS.064	T.CS.008	T.CS.026	T.CS.031	T.CS.045	T.CS.049	T.CS.066	T.CS.061	T.CS.158	T.CS.157	T.CS.095	T.CS.142	T.CS.151	T.CS.166	T.CS.141	T.CS.152	T.CS.109
T.CS.116	0.591605984905	0.628294730517	0.606637444341	0.560864089286	0.596892947649	0.579382144818	0.566430520446	0.565429406181	0.581843735278	0.630541637534	0.545390587819	0.564140647181	0.601763680008	0.576336574316	0.558415628946	0.691961506393	0.739774407347	0.692971664025	0.590268295575	0.601060254476	0.577205054215	0.64229003313	0.5706854326	0.585436749049	0.529450828475	0.57293123374	0.647536149855	0.547249306735	0.634437676021	0.615827761985	0.556747277949	0.684363404205	0.587222730322	0.670078019541	0.622843265436	0.708148820272	0.70660840918	0.587748137574	0.605681867858	0.650532420552	0.597582631706	0.653292955289	0.619941983301	0.631462079251	0.654124747377	0.670396831527	0.65008816669	0.712132172863	0.637135764873	0.665541133117	0.633195589944	0.682360549464	0.632981593832	0.645424352959	0.57633437232	0.640775272967	0.641369162859	0.67522390186	0.64641823019	0.628285990495	0.575261811019	0.59015752933	0.60815384185	0.583366244966	0.641867741191	0.598997984048	0.590704710748	0.575172797791	0.592605972687	0.632017485815	0.656530939995	0.595659957374	0.669824087214	0.603445332757	0.569253286018	0.579627635049	0.609405210313	0.580695474118	0	0.59396968998	0.557169064191	0.571830247323	0.616733526219	0.554642312437	0.600428132722	0.576968172927	0.576974019023	0.581967161818	0.594757673559	0.577282314976	0.577800151177	0.575188723812	0.645066691911	0.545682921824	0.569504703409	0.573073872374	0.59279991893	0.541383619583	0.61508026139	0.681631899165	0.56633006107	0.548257211481	0.581454457779	0.547117826621	0.589569762945	0.681666134308	0.571567083879	0.655146616727	0.629660176095	0.540824071089	0.557795001036	0.624505710358	0.630785728569	0.5849760104	0.683523603551	0.680682967605	0.591054762067	0.650077657994	0.652663112552	0.717800238463	0.629378717639	0.611697489282	0.691974501204	0.583859407141	0.646912780552	0.587476534524	0.751936644225	0.729259133276	0.68207048988	0.549521082651	0.584176540142	0.574008394392	0.631360396625	0.633164631365	0.629054111687	0.658413980652	0.618351458494	0.634042257476	0.602148577977	0.608677216326	0.661013583709	0.640562762894	0.66203446932	0.697188083201	0.610212347806	0.597735801679	0.547638712911	0.607478290153	0.625932082044	0.592028065956	0.617195708802	0.566988776761	0.628978809991	0.726935608729	0.567638199731	0.598272825584	0.649783502932	0.59314221138	0.608599089151	0.565213435843	0.555925972623	0.604103864765	0.623606009869	0.589347870382	0.571476020452	0.618269563501	0.568301535822	0.591946071138
T.CS.100	0.505624223441	0.570383069067	0.553278350504	0.502212753952	0.516735555817	0.492666156967	0.550539958181	0.604363398273	0.569661724971	0.676507562617	0.611670269871	0.568368262915	0.573677002111	0.586622196485	0.52694072091	0.778908640794	0.767302565132	0.760544294623	0.543013891644	0.672732173548	0.639332696528	0.652502923659	0.619357081292	0.6247005828	0.604621012318	0.600869736116	0.646450912268	0.578233240465	0.580404011519	0.641389082364	0.581364516589	0.735362815251	0.654146833415	0.716050114796	0.705585116903	0.74623266286	0.780552892153	0.565633393362	0.555535026797	0.69236688865	0.616988278788	0.706040095585	0.638526208786	0.678218457972	0.697783100457	0.751706896156	0.727344194381	0.754263349789	0.66987354621	0.665780661495	0.618192611847	0.697995184917	0.673380954489	0.667667421371	0.600598537032	0.636782433299	0.670943308785	0.700084270177	0.655146773144	0.667669525627	0.551635551939	0.623225520416	0.634172887223	0.55807246039	0.681472608455	0.57568995146	0.534649564414	0.60516301808	0.561062774122	0.596732884029	0.664954102197	0.600723942963	0.713176018802	0.646489914649	0.580361990325	0.512671952621	0.522857839119	0.576242522232	0.59396968998	0	0.540851481018	0.539351574008	0.515273688594	0.575204931392	0.561800538349	0.546300083189	0.526944058351	0.54593239099	0.508400511464	0.51062564343	0.658398450903	0.567785498707	0.675398766986	0.535016340424	0.603845289427	0.569990062335	0.638651278784	0.546496617631	0.591737031659	0.724642831459	0.544054962707	0.531377276632	0.604165319166	0.583063988004	0.591604802479	0.75120814123	0.637184431398	0.672563523489	0.672202701976	0.59226588573	0.608800070048	0.649048884168	0.71325821793	0.602243352389	0.774008816647	0.668281200841	0.529347594431	0.720287596092	0.706411474754	0.784109601241	0.69860920895	0.626826029792	0.761050096582	0.57259135123	0.684840545307	0.63844064401	0.797862581833	0.773887650814	0.691933253921	0.566622954408	0.669558596753	0.656991843836	0.686265856327	0.708050827328	0.675512313268	0.677273039161	0.612098793179	0.688826815918	0.636232220756	0.64834873439	0.653585835669	0.673249724267	0.674303172665	0.739883768563	0.563111023862	0.550164306485	0.564420300673	0.533232280327	0.528309337065	0.58356572081	0.620173768519	0.5567184145	0.632429026073	0.738537453423	0.585306745719	0.6092966465	0.671324826784	0.521230302081	0.609555664999	0.525961162491	0.576287199365	0.499057497676	0.587370491537	0.527704197577	0.575605010293	0.578265293606	0.562488706799	0.510289502244
T.CS.114	0.562288624872	0.548075708513	0.563241119028	0.518257747361	0.528723305923	0.527064910679	0.565549635157	0.588230741831	0.580735217015	0.673758561708	0.602143885553	0.511871850444	0.560080186945	0.589356717947	0.544937253354	0.781422628047	0.780412640561	0.755868322935	0.564757204005	0.669939115888	0.622098721403	0.65128613754	0.6036879768	0.58715909483	0.582679666872	0.598391565426	0.658901274631	0.510722584111	0.633840465779	0.64951932235	0.565043887132	0.736007044345	0.63950146647	0.713139580313	0.697419876545	0.75116310027	0.772994758269	0.601893766491	0.602649423221	0.681752537781	0.636901706755	0.701215477929	0.616538782136	0.668780913245	0.68584091394	0.741731881601	0.702283375486	0.752731651583	0.680125272484	0.676973000659	0.626521393384	0.682476744519	0.653148844122	0.670275622633	0.576481381635	0.660662581733	0.679621519093	0.697814151732	0.677223744646	0.65947790903	0.535493513142	0.629634476637	0.61922608335	0.555233897144	0.676476849505	0.607609032182	0.576793390689	0.593068555025	0.597464965393	0.627073159364	0.674620336426	0.608924813285	0.699927235884	0.642313781979	0.583406949597	0.504261717875	0.549148538792	0.570940700049	0.557169064191	0.540851481018	0	0.574707856582	0.521636817821	0.519767609666	0.511553904656	0.557451169929	0.536949472095	0.530834516446	0.498311046101	0.559879002199	0.662385203048	0.595750356888	0.679103303888	0.546088696485	0.612512718208	0.573228996265	0.642368550943	0.53389419653	0.590989899003	0.718299237641	0.555337762175	0.5058899015	0.572318452631	0.56699259595	0.617305881633	0.743926326649	0.616172134314	0.680671879051	0.632704893107	0.57187093822	0.603511283489	0.637498280173	0.68147355896	0.611547355498	0.768032925533	0.725181151719	0.559638240589	0.709047298638	0.71896093456	0.783526174485	0.678707554714	0.62888887658	0.755826205933	0.569890968777	0.691942120479	0.62436712643	0.805356726445	0.764841382506	0.72317279479	0.582132557615	0.651511186576	0.630260513691	0.678453923301	0.7075868557	0.693107453902	0.674269793052	0.634715913627	0.681364636109	0.629065708943	0.606997369211	0.683357298751	0.689574217025	0.674566051816	0.727967392384	0.587285165031	0.603959221367	0.52115185666	0.54198194869	0.55001482654	0.577030978585	0.632131970606	0.550547251878	0.645220821353	0.727843750598	0.573348634313	0.612108978716	0.6631433498	0.543925115664	0.643294829937	0.548832520672	0.541511343601	0.51301270449	0.596508438731	0.560802215612	0.585419828043	0.586460243374	0.574757619444	0.529904515753
T.CS.134	0.485705978929	0.576765409521	0.57341854237	0.521200288792	0.472824376024	0.4997138413	0.440891861697	0.624988537124	0.499568196161	0.6446260094	0.623988391663	0.570501361853	0.545803427818	0.598132336653	0.568854747285	0.741229644476	0.740155324728	0.737148527768	0.500910199833	0.595168139981	0.635657913892	0.597887239785	0.61833627613	0.606274565091	0.596392715369	0.572476476383	0.644083742134	0.588937334707	0.519374937868	0.564492369407	0.570598230272	0.68267114549	0.631140597486	0.663751751083	0.654991056832	0.689360725811	0.747913096764	0.514018059889	0.536485947945	0.632258078015	0.590454480229	0.699174648612	0.638275597429	0.656923171807	0.653761865639	0.710082645543	0.688832695731	0.734906189444	0.664992020491	0.647297211349	0.601936413833	0.671799130649	0.642333267239	0.649257729515	0.595534690853	0.633803862689	0.686587684892	0.676061654308	0.628378250535	0.6465685293	0.492598750372	0.578121816511	0.538420679318	0.557934565639	0.61716221507	0.544209863469	0.471664331726	0.499124365953	0.513091629835	0.520005408483	0.630208196895	0.534734105312	0.662416963137	0.618266149783	0.522684847878	0.522761440197	0.552910553933	0.50066949124	0.571830247323	0.539351574008	0.574707856582	0	0.560046725478	0.513190688477	0.591042386744	0.479256346904	0.471804181628	0.480972646692	0.494219435084	0.475004053118	0.653726634021	0.584811932556	0.660839357752	0.584146385939	0.562685471685	0.550614526147	0.660680474157	0.508857198193	0.540060432076	0.668676336528	0.583289936733	0.475051857514	0.599548609522	0.545422399554	0.604843628533	0.71837641304	0.623095270899	0.647562221863	0.659724419889	0.629718140856	0.635305760987	0.58148334695	0.673456450428	0.546383798626	0.750506865644	0.597837724408	0.479417643435	0.654188821212	0.640331781454	0.769939655862	0.610363255674	0.59675706687	0.740586417398	0.593492827461	0.632053720595	0.611382100265	0.780722744951	0.732146441748	0.67246570069	0.505455077911	0.652701689167	0.645740140717	0.617527385498	0.643460395962	0.633756737973	0.655865635226	0.552910863287	0.651256514279	0.613078770012	0.616198524576	0.652724353411	0.662036493928	0.647632252822	0.73199877589	0.504920818383	0.479032185952	0.577982808979	0.502399020961	0.49100709289	0.530883814387	0.538711519073	0.507004634211	0.527460017165	0.706515656883	0.498120103341	0.509834607189	0.63628546764	0.489049969613	0.533068765315	0.454837691954	0.516695014298	0.485597440932	0.506057776416	0.461277171448	0.465892147834	0.527361998855	0.483071979073	0.484266225522
T.CS.132	0.540219938427	0.513020703334	0.541053151714	0.494664935282	0.51202307305	0.485307305546	0.54496263171	0.645694586245	0.548554867052	0.693045757814	0.640243272483	0.576838626936	0.56486966613	0.633735863469	0.544854408123	0.789180215954	0.783435335747	0.779851322401	0.491369577111	0.695982688889	0.660261558362	0.646236166394	0.632059512168	0.640611153664	0.647450608805	0.628062667144	0.648286171041	0.537881290215	0.568086139348	0.654368365593	0.559360343176	0.714645747565	0.659062878238	0.692778137611	0.722853217515	0.754656469419	0.779444084433	0.536291057611	0.587287514191	0.660918127915	0.590558891268	0.739987082298	0.619666581153	0.69472532864	0.683454996665	0.743017745716	0.731475653299	0.753859396678	0.65697130426	0.646904903658	0.601792271751	0.683456030618	0.635280891893	0.634879510909	0.615069825152	0.618784696986	0.683577551371	0.691197775873	0.645523087806	0.647653104353	0.547986800451	0.60947331396	0.594068381336	0.482391842676	0.678045224447	0.569668272923	0.541714681328	0.597003900956	0.550697486315	0.576278767835	0.63730793062	0.61692180612	0.705565318343	0.616373247785	0.574593461617	0.477209911652	0.469667462677	0.553004767903	0.616733526219	0.515273688594	0.521636817821	0.560046725478	0	0.510117109004	0.471203782356	0.539975366771	0.468494718126	0.51170786142	0.46053993887	0.441296746676	0.685344362792	0.590928296518	0.714134210609	0.549921664223	0.660899711559	0.560480072455	0.659726038229	0.521161007481	0.599295312151	0.735840518861	0.52777677753	0.502564160033	0.592036876161	0.573497813848	0.624872426086	0.745293797889	0.637461776307	0.657228441618	0.637152146308	0.615119258162	0.668085391087	0.664807297009	0.691600818778	0.648514522162	0.785068668182	0.691618458798	0.565288459687	0.695353758694	0.705613831693	0.797224796011	0.702826503582	0.6058576647	0.752722139067	0.533223251601	0.654964603768	0.648627964726	0.809887566455	0.768836243732	0.700453003608	0.61084331815	0.687281388907	0.688584220883	0.703540280034	0.708196259245	0.688136506026	0.683299155097	0.586389416157	0.684325735795	0.602272612362	0.628019156936	0.669242696129	0.703791712676	0.669713185308	0.762844158136	0.578649409395	0.591308262849	0.556424218692	0.477757589548	0.471816160435	0.554579428157	0.631068098242	0.55767367987	0.651298854205	0.736106654902	0.594561545055	0.615136869155	0.671129769954	0.503555926974	0.63621386593	0.480884144802	0.588168898934	0.47248741174	0.618710160163	0.540602201237	0.513290635703	0.62317935496	0.531688292145	0.443422164889
T.CS.117	0.512081381094	0.537957340398	0.565906783796	0.502846644801	0.489664280305	0.494510142361	0.471042458227	0.612741954972	0.526640958716	0.64419997621	0.614303380049	0.561110027568	0.535102510914	0.578331215081	0.551672535733	0.751259822477	0.766170619129	0.750819002563	0.498404164556	0.623572075427	0.610973162991	0.626960624384	0.615708219349	0.577690470781	0.596747880876	0.583395213951	0.639157168533	0.536585762771	0.552428524728	0.581417300985	0.553411307652	0.677995292195	0.628012553482	0.662523453554	0.670461464675	0.713171796838	0.73062311565	0.516988089846	0.528148108147	0.62052846534	0.53705601731	0.708785302567	0.611867897682	0.67888989674	0.647692602658	0.697392791616	0.684270381875	0.736772886102	0.622206130367	0.643768201952	0.597022155918	0.679488456872	0.609453079064	0.629428744022	0.584061278632	0.635947785207	0.673311930078	0.653922944231	0.621826771392	0.653193558298	0.492901972012	0.582322907121	0.546944418193	0.566284872982	0.643698950631	0.598993702733	0.49455335987	0.506616547908	0.530862036191	0.554548572997	0.636404391946	0.550508682649	0.671449165714	0.594012044738	0.537883598822	0.486544829869	0.569158487999	0.500282531847	0.554642312437	0.575204931392	0.519767609666	0.513190688477	0.510117109004	0	0.545062532106	0.483370769068	0.427862222396	0.451477090973	0.462193582672	0.490598812319	0.654855552558	0.561471261333	0.647035887104	0.554670157828	0.60774957969	0.512507414773	0.649083587299	0.479101945825	0.524109451973	0.675014791234	0.55736407609	0.503231969064	0.58521113443	0.518165314241	0.565742475259	0.71252542334	0.62102161604	0.637360854987	0.608839042564	0.597253400128	0.648175928022	0.567564580291	0.654778811413	0.558838647548	0.755792034024	0.651325001048	0.519026295169	0.646106396315	0.647860568689	0.762002209935	0.637917478627	0.55931378831	0.720034394704	0.555638868818	0.635747602845	0.597001505139	0.774481704691	0.729946365864	0.669733579748	0.516638920087	0.654454536177	0.655607908466	0.632485068693	0.667319018418	0.640565935408	0.651926813444	0.547196222038	0.634736720981	0.580431289861	0.567295939911	0.661966676985	0.674448971262	0.642378151259	0.725821328931	0.533959038563	0.542168037911	0.554396978883	0.494203474592	0.4931125069	0.520081791039	0.554467994202	0.513586945048	0.589451455997	0.720725122244	0.532862182706	0.556992886579	0.62702079309	0.490085140503	0.585336329693	0.446103561072	0.502649773207	0.483462684994	0.535949670328	0.45967084656	0.483014942141	0.535715507073	0.512629447717	0.451435594818
T.CS.119	0.607556837466	0.537230931024	0.563821781593	0.524933127494	0.54751867422	0.538502086967	0.609856757066	0.626538286721	0.574551979619	0.681521220227	0.606953320644	0.574724087441	0.573642508178	0.616274092966	0.53928073837	0.768092027726	0.795717386291	0.754355268524	0.533831540605	0.689225392738	0.650456239917	0.657996809726	0.62191606415	0.651002886517	0.608911498341	0.600237372835	0.639735222365	0.523887658078	0.627059312082	0.694146943637	0.559025492128	0.743904563561	0.659409050303	0.699706696899	0.707220673955	0.758437880847	0.76632743559	0.615177226398	0.631108081027	0.684210830964	0.62514255185	0.694941360275	0.627028202256	0.686247609989	0.688065197862	0.7351148916	0.719653858024	0.756521740746	0.680092356511	0.671056318664	0.638939473929	0.69110296613	0.659023073889	0.652123826574	0.598372134124	0.639601782124	0.66488715582	0.711073672006	0.653942702396	0.639200623535	0.580122240475	0.631684679939	0.653589205015	0.472908487036	0.683577694601	0.606801815821	0.599664255898	0.6270512977	0.60107281785	0.620731751917	0.667467557009	0.64565878546	0.712524621726	0.653948709501	0.609077170281	0.507882251962	0.520189755228	0.604380187968	0.600428132722	0.561800538349	0.511553904656	0.591042386744	0.471203782356	0.545062532106	0	0.594908154528	0.540287079687	0.570826993942	0.51777055005	0.515375134303	0.650073823221	0.596196184542	0.722437901097	0.533471214619	0.665159342225	0.575854368682	0.657077470525	0.554831006518	0.644115285958	0.741717446332	0.53295458921	0.547705238349	0.593829394655	0.599397127779	0.645164195763	0.743906873143	0.627387329281	0.678252158624	0.648026548839	0.588157657496	0.62568768081	0.674567798741	0.693673530807	0.65964293824	0.756534928654	0.742164217403	0.600283813526	0.720183327646	0.739019863991	0.777828968522	0.69556941031	0.637569567047	0.743060990969	0.56442754795	0.669800457024	0.64064560734	0.813102160218	0.779297678316	0.72453226541	0.634280570347	0.665942357332	0.649248372429	0.71775812705	0.730410827339	0.693002993432	0.697928628498	0.643727148966	0.674375929489	0.60615810815	0.626427406971	0.683510451349	0.694705880331	0.69244356751	0.753399656882	0.644113862549	0.643324231955	0.535400394063	0.540189363246	0.522460550418	0.58925965532	0.674379498489	0.598921670872	0.696513402304	0.737653565898	0.605063617248	0.650465151888	0.675971648502	0.56514784093	0.662010942268	0.546360439547	0.587568788806	0.537959697794	0.667112594894	0.59769113151	0.586706370998	0.65232542809	0.590306370584	0.529121013678
T.CS.111	0.464224608733	0.55856528301	0.570980635736	0.518511884306	0.445412567978	0.480800388592	0.43531961435	0.602676292965	0.525677385703	0.657671320286	0.643669113885	0.550447539445	0.543555398085	0.576483384348	0.578461802223	0.745309961515	0.746794519934	0.746325916514	0.496485287875	0.609285488512	0.611564468059	0.611908808617	0.611658152967	0.550510318067	0.596007482782	0.597676762602	0.631471908662	0.56925374786	0.551868087675	0.551333411956	0.581636080684	0.682449204717	0.644182305908	0.687416662333	0.670631052838	0.697852889165	0.751338910195	0.492796862201	0.530436709971	0.625547144325	0.563462242293	0.726108168853	0.620518631758	0.662231312345	0.641202209687	0.723204902499	0.681469511424	0.734451795741	0.659272647886	0.636250450757	0.573695371049	0.678333929626	0.632467212236	0.652495340637	0.590245742531	0.636261226253	0.673580583305	0.652599132494	0.628412033331	0.65821565758	0.474821973539	0.549406565432	0.523574176017	0.585396510578	0.607378814248	0.549329155747	0.462155928114	0.508268201405	0.525283205076	0.550134030155	0.613228248748	0.529947744725	0.640491977116	0.574621238526	0.510523235764	0.520148471071	0.565203072868	0.471324430358	0.576968172927	0.546300083189	0.557451169929	0.479256346904	0.539975366771	0.483370769068	0.594908154528	0	0.435754483739	0.433326965295	0.479378220707	0.476897158492	0.668882487847	0.551186852359	0.598819013336	0.595080740014	0.555534656708	0.520307123815	0.645312902557	0.516806101694	0.494840354586	0.662640604533	0.598214306215	0.471314124229	0.601331702873	0.511998879028	0.56116889544	0.715694668748	0.640263819761	0.621608819328	0.636415238401	0.62066595831	0.637453804717	0.544873508534	0.67424959354	0.523100691482	0.755235575066	0.599884452478	0.507274413742	0.646333561758	0.619469932815	0.769684355691	0.622248129732	0.578274156999	0.730774723023	0.585851548618	0.628454581224	0.593832596547	0.770822450684	0.732681604662	0.678820004409	0.490731555928	0.647631847771	0.653736895549	0.61917548362	0.638467639133	0.653773551635	0.621926173804	0.538548056104	0.645214401004	0.608850007061	0.612772467339	0.640280370597	0.661179816504	0.650489903666	0.738901324992	0.486649246714	0.481701013821	0.560855386418	0.489027928532	0.492329310767	0.476852903233	0.523402086268	0.471523458492	0.523676017097	0.675428414766	0.497308839916	0.502463375057	0.62471204984	0.494199753394	0.549593882509	0.461267604725	0.486576677061	0.48987724554	0.476447221798	0.4276977747	0.463516021942	0.475374931029	0.48030137108	0.484886823657
T.CS.107	0.452051626311	0.53317883157	0.544774832486	0.490464615991	0.43061299785	0.444425316184	0.446764631455	0.618960432865	0.500056023739	0.664973531293	0.637749911935	0.544127548561	0.512431180813	0.576121477094	0.534902765848	0.771664954854	0.776626152684	0.789921383832	0.430610845495	0.648255129483	0.654673245417	0.631125386861	0.633526863835	0.59990574035	0.617385398324	0.587983067478	0.638471072523	0.552030785947	0.51959187827	0.566721345162	0.571339412144	0.684014385797	0.655722287172	0.677367716917	0.694611929007	0.734816154343	0.768160488116	0.488849028109	0.489096285421	0.624555077257	0.550367707611	0.7250777396	0.634384456129	0.688720612816	0.659999666306	0.727212891697	0.713682372415	0.762465033705	0.662358799209	0.635717378151	0.581846074287	0.696397892896	0.628731285537	0.636542297496	0.608278469635	0.632358675178	0.684835080547	0.681379724877	0.631842554377	0.65413283034	0.468730951367	0.575583722934	0.538965771993	0.533526017053	0.656824840314	0.566929797273	0.455041331917	0.502460284382	0.492393639939	0.5402759744	0.651717361866	0.530336259725	0.689910306542	0.593342740002	0.520460932201	0.475678313813	0.519502224587	0.496777330359	0.576974019023	0.526944058351	0.536949472095	0.471804181628	0.468494718126	0.427862222396	0.540287079687	0.435754483739	0	0.4294354949	0.41890670749	0.398291865157	0.673963570054	0.556254824672	0.634530418554	0.560698484513	0.595211878021	0.505453085554	0.675586564997	0.447186002101	0.529802859749	0.707209845236	0.565050122353	0.451175981948	0.594911268844	0.518894157398	0.559609123542	0.735847358837	0.631723079212	0.668098944927	0.659651795114	0.632930778145	0.657852459202	0.575913937096	0.696783366242	0.565606337722	0.771940927745	0.643963524166	0.489572267895	0.670596218634	0.659066800971	0.796588939778	0.653745471805	0.591907883995	0.751557637939	0.57739952326	0.653898288654	0.62711321798	0.801478616014	0.749859813301	0.683090603596	0.484659855407	0.670027473298	0.688695774377	0.628954050038	0.673844717038	0.649875115538	0.672654474254	0.509867953845	0.651542525914	0.597746744581	0.617512181451	0.656934032579	0.677615359539	0.66711757746	0.768481789638	0.47136794922	0.51656550271	0.562664875074	0.430025926731	0.438006242268	0.508551934623	0.53308960691	0.505666332783	0.564041617645	0.723883263369	0.530925280966	0.550887523015	0.651797773258	0.474546968152	0.557786245281	0.381352246357	0.510192865969	0.45432171947	0.5048117268	0.450976838462	0.437377456845	0.531309669783	0.469533956196	0.401298447303
T.CS.167	0.436331858179	0.542828708942	0.529114024567	0.486708760449	0.438997170802	0.472717562004	0.440211594682	0.597444555178	0.511563173256	0.64550003259	0.625615935013	0.511088004829	0.532435980402	0.561688623729	0.54612410497	0.761846649939	0.762701376757	0.760369215681	0.492635262051	0.63810972765	0.62489926778	0.630074981736	0.629544291853	0.562074492882	0.614254461948	0.595672684992	0.644262798696	0.537335909103	0.519126899749	0.587505462705	0.57088125064	0.695481340326	0.644823935396	0.683062159636	0.693349885053	0.713482389961	0.754713907108	0.519999156312	0.537752101419	0.642796661662	0.593836742905	0.713839820222	0.619865587789	0.685156247412	0.65018173423	0.734152799267	0.697681479338	0.740061809267	0.662849844687	0.659178108258	0.576696142417	0.69662662879	0.63649658619	0.653363835076	0.607962327129	0.633867281452	0.66933554685	0.676119724596	0.650456546209	0.656462778156	0.469429477457	0.56875676479	0.528561241891	0.580696787036	0.625091820697	0.549414107756	0.458977529219	0.487619704136	0.533722391493	0.54845629064	0.64175944599	0.538494041521	0.669174415639	0.592060207413	0.528102432995	0.49480281933	0.541407777127	0.475248727322	0.581967161818	0.54593239099	0.530834516446	0.480972646692	0.51170786142	0.451477090973	0.570826993942	0.433326965295	0.4294354949	0	0.445280633114	0.473899815239	0.663241453451	0.550922357954	0.627697674882	0.559021538857	0.561296009179	0.529611945289	0.660834796466	0.512980106784	0.46386620391	0.68430250901	0.582467305879	0.485677507976	0.580115022413	0.496624131014	0.554509463232	0.725126028442	0.654075963983	0.651132705253	0.656106077242	0.610411080388	0.645230864549	0.56417877653	0.678450988465	0.55996043463	0.745389618726	0.634254764854	0.501980850318	0.663070172564	0.650292154636	0.782921048856	0.638843595097	0.574782893583	0.741529220124	0.588675289507	0.654439958141	0.608055297955	0.783361745044	0.754406539984	0.695505296962	0.519740337391	0.659162518357	0.667870448064	0.635807803541	0.662882028002	0.652188110549	0.660413464342	0.553270192904	0.642010000104	0.608311190985	0.591732756903	0.659753747013	0.688309085462	0.643991806467	0.754459792322	0.496967138439	0.499374520592	0.535364365011	0.455944856787	0.461148456123	0.480016063348	0.526496506922	0.483613199875	0.577473668368	0.708165517463	0.513788313096	0.537449646807	0.618660838131	0.42304056885	0.563490948093	0.454491477822	0.455073681601	0.458472461183	0.476427875087	0.422145154729	0.456856717315	0.491476018151	0.473047353563	0.43988073496
T.CS.147	0.436469031332	0.490255101397	0.503682342489	0.468035313057	0.418511610597	0.456955410724	0.463768343229	0.619434788303	0.534938214041	0.697299804623	0.640521922554	0.511187009077	0.484939984837	0.570222692173	0.525250188381	0.801552340302	0.790862631169	0.796050953185	0.476789010472	0.68301773093	0.647109895015	0.645541315815	0.660872204271	0.583325727738	0.638555788681	0.60691962023	0.67825520727	0.501889851558	0.546742500168	0.636430192268	0.567881963433	0.726210207023	0.672635940595	0.718342512023	0.720718128556	0.760822002568	0.794907538927	0.559331150482	0.556297421217	0.686508937982	0.601585357098	0.744026116307	0.624626869916	0.714372536552	0.699938790183	0.75165803222	0.744330670081	0.784559244196	0.682486929736	0.693099268144	0.620535582807	0.710790714499	0.653422562492	0.667605825346	0.622665125961	0.658605258525	0.709837480914	0.712962596528	0.6690556165	0.677418983	0.496032510092	0.605179780205	0.579127106128	0.526345002938	0.666206799424	0.572166269665	0.448815110105	0.54186856525	0.52823667339	0.573109839172	0.66957651649	0.571086797259	0.725175658901	0.642951049458	0.561108773918	0.463668116591	0.504618124894	0.540243949199	0.594757673559	0.508400511464	0.498311046101	0.494219435084	0.46053993887	0.462193582672	0.51777055005	0.479378220707	0.41890670749	0.445280633114	0	0.461973498968	0.711145632053	0.581336761207	0.66472589485	0.570136996951	0.627061237796	0.481955078116	0.678717651783	0.518524252274	0.52366085446	0.734790348534	0.565863217102	0.500442481941	0.562426020432	0.548990463153	0.573453941733	0.760080004265	0.671388627968	0.684082996902	0.658035271709	0.616572994646	0.670171291438	0.597692090389	0.719903350061	0.582620634004	0.802724558107	0.68182693022	0.482432995858	0.71690253869	0.704766808889	0.810766056417	0.678939319024	0.600362263645	0.777094592145	0.570424763495	0.690660614059	0.645508835209	0.824208299718	0.775929412378	0.722288751966	0.527741146155	0.705089842985	0.692097946004	0.6681738329	0.715713012935	0.689601992501	0.691269919891	0.595369495953	0.692699133543	0.622087254811	0.644536017188	0.68645619477	0.710732952759	0.688517599532	0.762530406888	0.515524383018	0.537623794154	0.534540492167	0.437381928213	0.435501081418	0.517664343132	0.596314040043	0.494709415116	0.617210771625	0.741325647192	0.540771669247	0.576829712124	0.678550544135	0.436083928306	0.61028616577	0.463196120751	0.51902713328	0.387086187805	0.534729783664	0.445857384397	0.504196571787	0.524459293782	0.512663542593	0.405805182671
