CS.099	CS.244	L.006.M1	CS.005	CS.019	CS.035	CS.011	L.007.M1	CS.105	CS.296	CS.086	L.002.M1	CS.010	L.005.M1	CS.314	CS.368	CS.127	CS.058	CS.371.1	CS.230	CS.040	CS.388	CS.056	CS.060	CS.367	CS.076	CS.248	CS.335	CS.301	CS.153	CS.375	CS.128	CS.136	CS.282	CS.292	CS.125	CS.205	CS.302	CS.380	CS.203	CS.213	CS.374	CS.041	CS.126	CS.232	CS.323	CS.372	CS.395	CS.268	CS.182	CS.369	CS.166	CS.178	CS.214	CS.147	CS.389	CS.129	CS.181	CS.148	CS.177	T.CS.029	T.CS.057	T.CS.020	T.CS.012	T.CS.024	T.CS.082	T.CS.052	T.CS.072	T.CS.023	T.CS.067	T.CS.059	TFS.023	T.CS.004	T.CS.062	T.CS.050	T.CS.180	T.CS.160	T.CS.121	T.CS.161	T.CS.092	T.CS.147	T.CS.117	T.CS.097	T.CS.116	T.CS.114	T.CS.091	T.CS.159	T.CS.130	T.CS.100	T.CS.115	CS.088	CS.015	CS.085	CS.087	L.024.M1	CS.103	CS.110	CS.237	L.034.M1	CS.356	CS.082	CS.006	CS.246	CS.238	CS.242	CS.346	CS.187	CS.188	CS.364	CS.113	CS.304	CS.164	CS.228	CS.358	CS.308.0	CS.207	CS.189	CS.150	CS.325	CS.078	CS.080	CS.227	CS.223	CS.285	CS.158	CS.202	CS.361	CS.331	CS.339	CS.343	CS.112	CS.321	CS.318	CS.319	CS.194	CS.253	CS.255	CS.393	CS.370	CS.390	CS.145	CS.262	CS.270	CS.326	T.CS.066	T.CS.036	TFS.022	T.CS.031	T.CS.049	T.CS.026	T.CS.064	T.CS.045	TFS.021	T.CS.008	T.CS.055	T.CS.061	TFS.027	T.CS.043	TFS.025	T.CS.152	T.CS.095	T.CS.158	T.CS.109	T.CS.166	T.CS.142	T.CS.151	T.CS.157	T.CS.141
T.CS.160	0.543709195756	0.655637495369	0.563121643885	0.49262827428	0.567579196665	0.577686084456	0.485753878115	0.496041354049	0.52893173417	0.480974619873	0.509739326316	0.670505149579	0.750342642594	0.519405410017	0.595005376078	0.522638606581	0.569405441228	0.633636731733	0.632976236932	0.737757494663	0.618704239128	0.742034361653	0.708502761052	0.64420475703	0.76763348017	0.669766823714	0.647578215749	0.776253750483	0.580873037874	0.606310404115	0.665239042004	0.586299469667	0.662964138155	0.689586643561	0.622756125503	0.65866620059	0.713521310127	0.762360407768	0.523457318803	0.55186897766	0.707912675449	0.680169797954	0.701816992981	0.5382275023	0.554381557693	0.618882578913	0.643584759052	0.651448096038	0.675872703023	0.581641526873	0.757931802277	0.67955475084	0.598927900429	0.657922575584	0.671790145075	0.673098009076	0.605159033979	0.619845388741	0.702266013305	0.700127264746	0.635005737766	0.724660731224	0.514039041815	0.711201385062	0.577741298839	0.542510402547	0.655366080357	0.512031047946	0.778017429466	0.559628973052	0.621492497363	0.5961359318	0.572094385899	0.510404667831	0.62962651354	0.557932951423	0	0.50790443467	0.495799950061	0.488799086132	0.43143021428	0.472711657731	0.468790503749	0.604005340944	0.518815869292	0.441381546092	0.44608669492	0.442563045553	0.522370341023	0.438322886514	0.704684189925	0.62090828282	0.550122724836	0.653947854633	0.568861546067	0.589159592551	0.667543675628	0.680738329658	0.587412686208	0.723958434884	0.529143519318	0.562194003047	0.485795905948	0.598108427874	0.49419868852	0.789603551518	0.630326405251	0.675783110898	0.75187698071	0.62327205517	0.723349541374	0.761284286497	0.666507629089	0.779980706618	0.730604654414	0.694879876424	0.655176546436	0.578147526331	0.781005216128	0.619961561049	0.633883898039	0.816461945945	0.652768368661	0.758452891528	0.684187122096	0.687744127155	0.701419102104	0.547351771785	0.685794645696	0.676391220363	0.682185806963	0.573248078314	0.670356037701	0.66025779276	0.761492483456	0.749921874354	0.587486621847	0.692400507762	0.651789017003	0.658970029176	0.574813863899	0.677844098588	0.666718232873	0.607440368764	0.49371912008	0.543346281624	0.450006954058	0.565261505931	0.669997062434	0.745987786136	0.54002074355	0.609306318489	0.605120610619	0.639821857672	0.554067152366	0.611829644721	0.543795279736	0.567015721728	0.601777645174	0.54724493076	0.465103481033	0.469970782967	0.420710209862	0.521314909834	0.593663313389	0.50662842776	0.571033378572	0.601314161035
T.CS.121	0.59895268797	0.698633826409	0.535564808757	0.528863561598	0.531375597291	0.609961302973	0.515193068808	0.553833028972	0.540942721476	0.511268827098	0.552765359392	0.673550240695	0.753117812322	0.571195684426	0.605505096028	0.502402476452	0.551078613714	0.625827484535	0.596524563876	0.696258465866	0.584158471407	0.688789734455	0.651916626853	0.659181695218	0.72319943596	0.660718631256	0.627518321423	0.743506807086	0.581860966752	0.577638517811	0.610739358966	0.52545868444	0.643284461164	0.660128867968	0.619356006699	0.623111795808	0.680693806343	0.704216333362	0.521699383798	0.553121656928	0.673604232137	0.671615287245	0.65715456958	0.524718421619	0.568342575785	0.584583557855	0.577249007062	0.625313392732	0.66706527008	0.559554854543	0.70632639325	0.657368508116	0.561683036348	0.604855722311	0.634503387393	0.61332948861	0.611677715529	0.613107732638	0.681879466297	0.677687449561	0.62541872028	0.694402034659	0.560780533908	0.652497792113	0.552489326591	0.558923861319	0.623620250468	0.509974267888	0.717649262079	0.576518314151	0.648962939739	0.616804377124	0.582631116249	0.514211447031	0.619092282309	0.576663638688	0.50790443467	0	0.570140429324	0.537152402731	0.52773725636	0.511459986508	0.502105454514	0.603678722495	0.587926901281	0.506038106951	0.550222576834	0.474719870164	0.549316788622	0.465496000133	0.667001133239	0.639752326403	0.575498647789	0.627662383006	0.603518797227	0.589523405986	0.63943540363	0.665311640582	0.592988588656	0.6764698523	0.552528216558	0.57587965561	0.496351010137	0.59227268809	0.52170206912	0.752348730905	0.600681647767	0.60543438705	0.695642765316	0.603078004144	0.690527693713	0.749911903558	0.651705905189	0.745028414394	0.708031246039	0.694872182858	0.658014864922	0.584700656451	0.780768485103	0.624494060883	0.636860401503	0.780095768779	0.606040480942	0.709872537909	0.657179388769	0.660813275449	0.635476345625	0.552397398387	0.653209440793	0.664934637681	0.662808117887	0.562605717427	0.63865031223	0.623520030218	0.743970679672	0.737224262875	0.58512718231	0.651415670931	0.618009471565	0.652190220837	0.534788727	0.663015692877	0.640934657818	0.614364603407	0.539387075283	0.592452521427	0.497080607432	0.580720951981	0.652959575146	0.711868385218	0.553560225223	0.60204470783	0.634969306213	0.610623919716	0.572006854317	0.555167646168	0.540018440321	0.577931026327	0.565052444079	0.548158758735	0.554030280633	0.490113653822	0.516586898247	0.517894331007	0.603328104856	0.559900831509	0.596094445235	0.612179300594
T.CS.161	0.546169662556	0.601904075986	0.568231533387	0.496411419336	0.59518994158	0.56820844394	0.521674102027	0.539156957152	0.576078267304	0.553821873839	0.530331429501	0.66432848754	0.690013532843	0.568930829431	0.544969354278	0.552030221289	0.589634550936	0.571250259418	0.636066984064	0.692230368548	0.632149195166	0.723279752375	0.668689505747	0.586806474435	0.713152805154	0.609902331896	0.619467275606	0.741016979735	0.585296019597	0.564871212157	0.640407019001	0.606101144591	0.615643371349	0.670063442138	0.57698107316	0.619707439242	0.687601116023	0.71149027361	0.567346430004	0.610775686839	0.672062657545	0.649040872204	0.654812636709	0.568098240917	0.529242365919	0.620904337816	0.624696409194	0.621964194652	0.650011065376	0.566019024341	0.710450708727	0.64907771439	0.609972485803	0.659181619244	0.639557944873	0.640853755016	0.541164451262	0.619033329229	0.654312313938	0.667946944146	0.598939998658	0.702638940335	0.525433355754	0.696559055198	0.575055954391	0.604867552429	0.634697731672	0.558803262717	0.74560235478	0.596888814453	0.586637561667	0.625121123721	0.583853991764	0.532546929141	0.597997868423	0.551387361176	0.495799950061	0.570140429324	0	0.542178098085	0.503046775788	0.514479320472	0.531815151896	0.560208932437	0.485809624946	0.500271050186	0.49306943845	0.527900658637	0.536878087421	0.497576532696	0.702067269857	0.629073835104	0.504101492408	0.624562603837	0.598581985873	0.571054294768	0.605460857882	0.615848328895	0.571633986354	0.699187691594	0.517469192857	0.554863282234	0.51281390353	0.588142072429	0.50743298079	0.732565028368	0.595842078718	0.687548085405	0.705016766263	0.645822844892	0.687798280241	0.705641565948	0.600960630134	0.737964777019	0.670662805997	0.635771206137	0.584800483978	0.492390414801	0.751085727259	0.644724549774	0.607621967681	0.781168029048	0.636226158493	0.711279724159	0.624487486249	0.662755519213	0.692395482927	0.539102037141	0.674125053168	0.652807268022	0.605974287839	0.617518661615	0.642007718029	0.646162901991	0.731382598746	0.695613822872	0.577897620571	0.665739400374	0.636149173312	0.642695301077	0.58855626241	0.642171345615	0.640889569379	0.557612089814	0.531516496465	0.522010238873	0.52966030652	0.573830404854	0.61677428479	0.692765929966	0.543279722212	0.607513145271	0.635155077463	0.64079995822	0.561051546019	0.631095874467	0.588652712804	0.588836411205	0.624347712322	0.543702534955	0.510544206673	0.533693541181	0.506510740152	0.553553126309	0.605644947437	0.541050655288	0.570000643408	0.608405364262
T.CS.092	0.566451287354	0.646814176154	0.571200084767	0.522261957864	0.599267232361	0.623787902792	0.528896667107	0.56989883369	0.569995943659	0.522107935742	0.535631190158	0.695420166142	0.743733398127	0.565819343134	0.618930971982	0.559551878328	0.600639662075	0.651837553864	0.665068355104	0.711757389605	0.615612237553	0.715186739471	0.699384506943	0.663773034452	0.746659440605	0.662529461583	0.64324323711	0.777267483094	0.600883229805	0.600738901138	0.658345798025	0.613183039511	0.666459007703	0.702491518287	0.647021630548	0.681398165416	0.738457955037	0.740289956676	0.558983358639	0.573336800522	0.708218005244	0.701338053216	0.683594233523	0.581982770988	0.584327365591	0.643027646493	0.655114941848	0.644493136373	0.679305950155	0.619226144357	0.740529325302	0.683983748183	0.608577803756	0.660472858157	0.690982965932	0.681957826385	0.633170195968	0.664090318861	0.712601503344	0.707131759277	0.644322927452	0.726131234349	0.56879052831	0.682004206162	0.608839102793	0.587605969902	0.667032605606	0.550310384445	0.743339109594	0.582935639208	0.633875515937	0.628572321774	0.598640616732	0.563446321576	0.644916101966	0.569623915633	0.488799086132	0.537152402731	0.542178098085	0	0.504618124894	0.569158487999	0.47240389265	0.609405210313	0.549148538792	0.523773203661	0.543692843839	0.519400805091	0.522857839119	0.498527875289	0.70013878054	0.653576394157	0.585069305338	0.636557976051	0.625774169652	0.628842309529	0.682213120396	0.681178874829	0.608645940703	0.704435858447	0.542694563316	0.589567273816	0.527700418982	0.61561334191	0.521799994458	0.775640937558	0.653248765713	0.692116898715	0.730966352277	0.665990722312	0.720852339009	0.750645298502	0.662045948224	0.785720363211	0.70977245198	0.708544675916	0.662337332796	0.592211554288	0.775919140713	0.673330409721	0.642659285578	0.803206311403	0.654488773771	0.755490653963	0.683806092038	0.687912939124	0.676656102625	0.568981701932	0.67674841863	0.698863337797	0.677173701635	0.590844534286	0.67747937509	0.67484678351	0.779019412584	0.754114031089	0.64234849833	0.686284459387	0.654038361691	0.687390913599	0.591219113062	0.711618206069	0.685729908991	0.638430581532	0.545408766867	0.571894721829	0.495435906212	0.607134961609	0.680622781113	0.739295214489	0.596718259941	0.638740184697	0.650738190571	0.646598025029	0.601169898656	0.620172217161	0.593639321641	0.584884597516	0.629282942718	0.556351704101	0.517002911035	0.503786739692	0.509967983545	0.561976641826	0.625700247829	0.562062125438	0.600973745829	0.64156337564
T.CS.147	0.511187009077	0.654389262487	0.525949432869	0.503533811762	0.562569432762	0.568788991186	0.513763622635	0.413682694515	0.534938214041	0.462483942557	0.525250188381	0.678225341694	0.737574981049	0.436469031332	0.566670898299	0.539931506012	0.590874335035	0.660872204271	0.636430192268	0.754716521534	0.60691962023	0.734162106693	0.722172181299	0.647109895015	0.777977470449	0.695956957732	0.67825520727	0.790862631169	0.595279542345	0.627948833075	0.675563387218	0.601585357098	0.672635940595	0.718342512023	0.624626869916	0.686508937982	0.726210207023	0.760822002568	0.505230629965	0.556297421217	0.720718128556	0.69488763144	0.714372536552	0.559331150482	0.567881963433	0.653081126904	0.6690556165	0.677418983	0.709837480914	0.623714082785	0.774816279612	0.710790714499	0.620535582807	0.680106642407	0.688091407787	0.69210426577	0.622665125961	0.653422562492	0.71899388148	0.712962596528	0.662044933263	0.744332766714	0.475610844278	0.72171734431	0.580221290959	0.54186856525	0.66957651649	0.548455590627	0.793215709782	0.541336139595	0.629304776349	0.5976593569	0.579127106128	0.496032510092	0.632140270529	0.583530108087	0.43143021428	0.52773725636	0.503046775788	0.504618124894	0	0.462193582672	0.419620398022	0.594757673559	0.498311046101	0.394943182394	0.488693460538	0.463834367905	0.508400511464	0.42051001457	0.66472589485	0.573453941733	0.570136996951	0.627061237796	0.52366085446	0.562426020432	0.678717651783	0.711145632053	0.581336761207	0.734790348534	0.565863217102	0.548990463153	0.518524252274	0.574247933698	0.500442481941	0.802724558107	0.653904502319	0.68182693022	0.760080004265	0.582620634004	0.747600903563	0.767139802176	0.670171291438	0.799674446412	0.742992451409	0.719903350061	0.658035271709	0.602202581329	0.789866895091	0.597692090389	0.645508835209	0.824208299718	0.690660614059	0.777094592145	0.692097946004	0.678939319024	0.715713012935	0.570424763495	0.6681738329	0.693246879537	0.68900382725	0.527741146155	0.688961692495	0.689601992501	0.775929412378	0.762530406888	0.622087254811	0.710732952759	0.68645619477	0.692699133543	0.595369495953	0.691269919891	0.688517599532	0.644536017188	0.436083928306	0.534540492167	0.435501081418	0.540771669247	0.678550544135	0.741325647192	0.494709415116	0.576829712124	0.572720878294	0.617210771625	0.517664343132	0.61028616577	0.515524383018	0.537623794154	0.596314040043	0.512663542593	0.387086187805	0.463196120751	0.405805182671	0.504196571787	0.534729783664	0.445857384397	0.51902713328	0.524459293782
T.CS.117	0.561110027568	0.643536723141	0.557280521824	0.526122498045	0.52416866247	0.55057273778	0.529010497328	0.479399694239	0.526640958716	0.499374087684	0.551672535733	0.640154078605	0.738706261832	0.512081381094	0.535673701228	0.521259493714	0.554782648282	0.615708219349	0.581417300985	0.698347540985	0.583395213951	0.694208352611	0.682340304509	0.610973162991	0.728308395784	0.64244796252	0.639157168533	0.766170619129	0.596873964459	0.605393948537	0.604265828223	0.53705601731	0.628012553482	0.662523453554	0.611867897682	0.62052846534	0.677995292195	0.713171796838	0.532676105516	0.528148108147	0.670461464675	0.651167063493	0.67888989674	0.516988089846	0.553411307652	0.614009707294	0.621826771392	0.653193558298	0.673311930078	0.577804406844	0.744061507884	0.679488456872	0.597022155918	0.622554744648	0.629138576286	0.652955119801	0.584061278632	0.609453079064	0.667491332003	0.653922944231	0.618713264075	0.690207775839	0.541451279361	0.646108508273	0.564898871971	0.506616547908	0.636404391946	0.555250546423	0.756114822921	0.537843286275	0.629409402147	0.553372255285	0.546944418193	0.492901972012	0.586482519464	0.56005704183	0.472711657731	0.511459986508	0.514479320472	0.569158487999	0.462193582672	0	0.484389968866	0.554642312437	0.519767609666	0.464477797427	0.508719111016	0.468559523887	0.575204931392	0.487432100213	0.647035887104	0.565742475259	0.554670157828	0.60774957969	0.524109451973	0.58521113443	0.649083587299	0.654855552558	0.561471261333	0.675014791234	0.55736407609	0.518165314241	0.479101945825	0.548772035206	0.503231969064	0.755792034024	0.58176224994	0.651325001048	0.71252542334	0.558838647548	0.689526922976	0.733250468618	0.648175928022	0.744883567428	0.689305948113	0.654778811413	0.608839042564	0.562610212815	0.755799538959	0.567564580291	0.597001505139	0.774481704691	0.635747602845	0.720034394704	0.655607908466	0.637917478627	0.667319018418	0.555638868818	0.632485068693	0.626938316043	0.659873688438	0.516638920087	0.630864920181	0.640565935408	0.729946365864	0.725821328931	0.580431289861	0.674448971262	0.661966676985	0.634736720981	0.547196222038	0.651926813444	0.642378151259	0.567295939911	0.490085140503	0.554396978883	0.4931125069	0.532862182706	0.62702079309	0.720725122244	0.513586945048	0.556992886579	0.564289895639	0.589451455997	0.520081791039	0.585336329693	0.533959038563	0.542168037911	0.554467994202	0.512629447717	0.483462684994	0.446103561072	0.451435594818	0.483014942141	0.535949670328	0.45967084656	0.502649773207	0.535715507073
T.CS.097	0.531069061278	0.631266171471	0.540462109193	0.508503637723	0.558274893026	0.561822170072	0.509491021459	0.469168007076	0.508829874076	0.477345244571	0.520531711076	0.692216922405	0.722905758763	0.481270664274	0.567093639366	0.548256702258	0.580445920081	0.645268260531	0.596802629191	0.740221200084	0.566892149161	0.695929359547	0.702307508737	0.651377259912	0.780104617317	0.679370839593	0.662060676772	0.78967421778	0.581508244008	0.599410317234	0.651251788741	0.601141433462	0.659640322552	0.714239615732	0.648496393272	0.6887801966	0.727993730048	0.737515435153	0.500905537574	0.542655982973	0.717298826337	0.70381097162	0.686739719009	0.558199978793	0.583565607705	0.661503366316	0.663464978569	0.671637880899	0.695387205018	0.610750797527	0.768830254807	0.708668496117	0.596880226315	0.662036376197	0.683526727898	0.686714075923	0.615075452524	0.66842782986	0.730609713228	0.711202700043	0.645543783588	0.722348763532	0.490613401494	0.692925844775	0.571391348896	0.541080974515	0.665246685419	0.511263745951	0.756805399365	0.522834234082	0.616085007915	0.572564693983	0.570233775709	0.493977922913	0.606295324184	0.571491538336	0.468790503749	0.502105454514	0.531815151896	0.47240389265	0.419620398022	0.484389968866	0	0.591031039395	0.522524281631	0.435621582386	0.511161988504	0.48097326604	0.480242285004	0.45131071414	0.655639162938	0.561923280701	0.565301546322	0.621184721682	0.549248794455	0.584402981943	0.676199689725	0.688080820357	0.587319455174	0.70334482129	0.55263955112	0.533033743288	0.510064680997	0.586073134226	0.472528196295	0.786772525739	0.658672797917	0.638737397922	0.756313610607	0.560191008862	0.725626364803	0.746064290169	0.657870275898	0.79474444339	0.715933720478	0.713069289527	0.663134149437	0.585426766724	0.795818708017	0.631397857572	0.628220667222	0.819438737235	0.671679566032	0.76693719136	0.687501662177	0.660522988164	0.703095851923	0.591865349129	0.65734970355	0.696696090572	0.687402787304	0.529207250786	0.682950772232	0.678639157242	0.778615982268	0.761940394983	0.639261232391	0.701532425117	0.680890709687	0.690749888423	0.606926099233	0.684857860653	0.691423632962	0.643361858538	0.477706868121	0.547492548872	0.458630806251	0.546178501251	0.674960674116	0.735713381437	0.519453837299	0.559455165379	0.597976733219	0.605675946905	0.554641024972	0.583921273777	0.533025412386	0.518756799732	0.575006741523	0.501519998995	0.432519243134	0.466872318541	0.453199452302	0.51737133932	0.532854602977	0.479377975824	0.518109833464	0.531930759703
T.CS.116	0.564140647181	0.575055086442	0.580435815437	0.563973629075	0.589110216588	0.582252464498	0.593354719054	0.599611072468	0.581843735278	0.569459839185	0.558415628946	0.660378990611	0.648839379333	0.591605984905	0.54261484849	0.5602984663	0.603165484973	0.5706854326	0.615827761985	0.64003469861	0.57293123374	0.705756070359	0.663104667043	0.577205054215	0.707652162024	0.591698902249	0.647536149855	0.739774407347	0.623374076007	0.564953341642	0.599417417435	0.597582631706	0.587222730322	0.670078019541	0.619941983301	0.650532420552	0.684363404205	0.708148820272	0.619473092272	0.605681867858	0.622843265436	0.649358060389	0.631462079251	0.587748137574	0.556747277949	0.639637695024	0.64641823019	0.628285990495	0.641369162859	0.605958596562	0.688260485223	0.682360549464	0.633195589944	0.621142561608	0.623541648267	0.631535359826	0.57633437232	0.632981593832	0.662908480029	0.67522390186	0.558140312034	0.700565588201	0.607660478446	0.668940339828	0.592876555968	0.575172797791	0.656530939995	0.593894925511	0.721530805752	0.587028748826	0.558697880242	0.60496351742	0.60815384185	0.575261811019	0.526344750171	0.501231411441	0.604005340944	0.603678722495	0.560208932437	0.609405210313	0.594757673559	0.554642312437	0.591031039395	0	0.557169064191	0.592479655172	0.591725560755	0.580388480263	0.59396968998	0.597461289541	0.645066691911	0.589569762945	0.545682921824	0.569504703409	0.61508026139	0.581454457779	0.59279991893	0.577800151177	0.575188723812	0.681631899165	0.56633006107	0.547117826621	0.541383619583	0.550475655341	0.548257211481	0.683523603551	0.612815762089	0.680682967605	0.681666134308	0.5849760104	0.654684099243	0.654884028935	0.557795001036	0.740731928207	0.640377004764	0.630785728569	0.629660176095	0.559659372976	0.740156068249	0.624505710358	0.587476534524	0.751936644225	0.646912780552	0.691974501204	0.574008394392	0.629378717639	0.633164631365	0.583859407141	0.631360396625	0.640716344708	0.595735244445	0.549521082651	0.642925316614	0.629054111687	0.729259133276	0.697188083201	0.602148577977	0.640562762894	0.661013583709	0.634042257476	0.618351458494	0.658413980652	0.66203446932	0.608677216326	0.59314221138	0.547638712911	0.625932082044	0.567638199731	0.649783502932	0.726935608729	0.566988776761	0.598272825584	0.61979737101	0.628978809991	0.592028065956	0.608599089151	0.610212347806	0.597735801679	0.617195708802	0.568301535822	0.604103864765	0.565213435843	0.591946071138	0.571476020452	0.623606009869	0.589347870382	0.555925972623	0.618269563501
T.CS.114	0.511871850444	0.574951748442	0.554714219003	0.526032739326	0.586976971429	0.581955422517	0.550108612215	0.53747032825	0.580735217015	0.561891513602	0.544937253354	0.664014494561	0.679193293826	0.562288624872	0.566805783813	0.58222981354	0.631055518783	0.6036879768	0.64951932235	0.727702009509	0.598391565426	0.74451734013	0.701544444623	0.622098721403	0.744746355735	0.636745702527	0.658901274631	0.780412640561	0.635739012386	0.579528730566	0.66852273134	0.636901706755	0.63950146647	0.713139580313	0.616538782136	0.681752537781	0.736007044345	0.75116310027	0.591512776527	0.602649423221	0.697419876545	0.677327535613	0.668780913245	0.601893766491	0.565043887132	0.66741502414	0.677223744646	0.65947790903	0.679621519093	0.625620333011	0.747682949815	0.682476744519	0.626521393384	0.685554766901	0.681098034681	0.680819390556	0.576481381635	0.653148844122	0.699465244487	0.697814151732	0.613689167888	0.737423872267	0.552218058337	0.720608745594	0.603445463471	0.593068555025	0.674620336426	0.572198795731	0.771984780305	0.592863956335	0.564200102813	0.64247768976	0.61922608335	0.535493513142	0.603964453772	0.556048756102	0.518815869292	0.587926901281	0.485809624946	0.549148538792	0.498311046101	0.519767609666	0.522524281631	0.557169064191	0	0.525157504082	0.498335436638	0.546341764321	0.540851481018	0.528556147013	0.679103303888	0.617305881633	0.546088696485	0.612512718208	0.590989899003	0.572318452631	0.642368550943	0.662385203048	0.595750356888	0.718299237641	0.555337762175	0.56699259595	0.53389419653	0.582969162831	0.5058899015	0.768032925533	0.643188859829	0.725181151719	0.743926326649	0.611547355498	0.717200071359	0.713144348085	0.603511283489	0.772231901914	0.689625943655	0.68147355896	0.632704893107	0.565418387553	0.776799777634	0.637498280173	0.62436712643	0.805356726445	0.691942120479	0.755826205933	0.630260513691	0.678707554714	0.7075868557	0.569890968777	0.678453923301	0.686678400724	0.630621645347	0.582132557615	0.69825895802	0.693107453902	0.764841382506	0.727967392384	0.629065708943	0.689574217025	0.683357298751	0.681364636109	0.634715913627	0.674269793052	0.674566051816	0.606997369211	0.543925115664	0.52115185666	0.55001482654	0.573348634313	0.6631433498	0.727843750598	0.550547251878	0.612108978716	0.637586245707	0.645220821353	0.577030978585	0.643294829937	0.587285165031	0.603959221367	0.632131970606	0.574757619444	0.51301270449	0.548832520672	0.529904515753	0.585419828043	0.596508438731	0.560802215612	0.541511343601	0.586460243374
T.CS.091	0.531921357711	0.652119986389	0.547702141782	0.485449990025	0.558316072528	0.572445703431	0.497353696389	0.393558427261	0.515327390245	0.461342672308	0.529587924974	0.678320516907	0.761691834245	0.425573995144	0.556572510933	0.514285653013	0.566903388332	0.643643408753	0.611268690724	0.755624499587	0.581676738497	0.712504234567	0.724750454129	0.641407757671	0.766177928324	0.688463493262	0.673038942141	0.785806820902	0.588146907598	0.618002642902	0.658549769595	0.598000223736	0.671858897394	0.722730686464	0.634544854597	0.680630206366	0.723705641127	0.753799492961	0.508370051313	0.551475544984	0.722946979121	0.704209435374	0.709892852785	0.520319182154	0.560401842302	0.647347388399	0.645456389078	0.671626418877	0.703829443986	0.590899099869	0.772381964257	0.704428750446	0.588991020115	0.65244747446	0.681156747977	0.670505300795	0.608783424983	0.65005847579	0.705433542458	0.713958460984	0.647275138232	0.726463998955	0.453855867001	0.682251379203	0.564597936002	0.540137547516	0.664348055354	0.525564213946	0.760370687668	0.522818725356	0.633802543029	0.585209825057	0.564489767683	0.468040033422	0.623797753684	0.576083476326	0.441381546092	0.506038106951	0.500271050186	0.523773203661	0.394943182394	0.464477797427	0.435621582386	0.592479655172	0.525157504082	0	0.490295133365	0.44333619205	0.504785518302	0.383967454161	0.666679370121	0.567792876442	0.553052416648	0.606928713567	0.487807787152	0.578193635209	0.684717596676	0.69187087424	0.575033407668	0.704429614696	0.544271793602	0.530948256337	0.500174471527	0.547752755131	0.477838285263	0.779858573379	0.648759797887	0.65973957691	0.76517750298	0.575471220901	0.730885567688	0.774880910505	0.665746407752	0.798360490143	0.734452641629	0.707021432015	0.655177298328	0.577911282917	0.778763820828	0.610873518938	0.640503864063	0.811370499278	0.678087285531	0.772325810462	0.697136968854	0.666791062087	0.719581459193	0.587142197275	0.687415438549	0.680672301832	0.694944383644	0.544954932062	0.691274040231	0.681178333869	0.771658434518	0.76321146519	0.617111394952	0.714677533055	0.670386399587	0.686534028931	0.571465516181	0.67017875282	0.672966234292	0.618899064205	0.435641235306	0.542774017174	0.425406490172	0.526306203994	0.6466917515	0.727303342976	0.486410454973	0.561777352708	0.569925122689	0.61117897918	0.504389024621	0.593592886381	0.496686807062	0.522455390776	0.571615182878	0.48842217364	0.415248800691	0.433251942274	0.400736697478	0.471793444752	0.508165280631	0.437787122513	0.510922725244	0.509636963192
T.CS.159	0.558968035154	0.626910937857	0.578362511762	0.474632083076	0.610593498619	0.596609767215	0.496494871014	0.532126103052	0.574448919731	0.553623023123	0.530575050158	0.701885883515	0.719439008069	0.579115151841	0.60135296956	0.568353199616	0.62529295846	0.631658122781	0.666245272478	0.757667581813	0.609739112151	0.757180822552	0.705167094936	0.639230394528	0.774857516114	0.672487368957	0.667185359693	0.791728563614	0.618887766739	0.602768796748	0.689046165967	0.625134542617	0.673077267065	0.705027991669	0.633231850926	0.69353218238	0.748569110998	0.764588918604	0.575916889861	0.610836411054	0.724276269319	0.696763800642	0.690710556541	0.59710262618	0.552037430904	0.664629515325	0.665557711011	0.66436523675	0.693493974434	0.61864591827	0.757770538876	0.695711084471	0.632581213576	0.695644056403	0.688460552913	0.693334879717	0.62628639848	0.659149807026	0.70737172987	0.724215434912	0.646350323677	0.759862956078	0.503810314618	0.740137319707	0.61658051044	0.602253650176	0.673742882472	0.549034274831	0.789644969716	0.626801081102	0.612664875238	0.654759008658	0.63674075827	0.557211600062	0.623537705301	0.560476252836	0.44608669492	0.550222576834	0.49306943845	0.543692843839	0.488693460538	0.508719111016	0.511161988504	0.591725560755	0.498335436638	0.490295133365	0	0.520432670873	0.543445423702	0.464822874617	0.725011890945	0.615465205064	0.532445223499	0.67112649076	0.613228599781	0.553922434238	0.667596693525	0.678154785006	0.630681752547	0.748134322887	0.538098801229	0.59422548916	0.53666471676	0.616395574422	0.543291151595	0.795747946134	0.650293477097	0.734175525171	0.76541154836	0.646461781971	0.720597336335	0.75467173117	0.651124498722	0.805456526578	0.727205385113	0.700680247534	0.634713975061	0.575645489508	0.797325078997	0.667855065811	0.646651264849	0.825391020049	0.70424249404	0.770256374397	0.682955738089	0.689185171227	0.730793647139	0.568413545063	0.707260087316	0.710181804404	0.678773250949	0.618901272052	0.697735689371	0.690503181061	0.793172241963	0.76254793764	0.615903393684	0.70508415507	0.682539625518	0.69501762747	0.644204071205	0.699791504768	0.683745122791	0.613840401962	0.549570250255	0.543636413411	0.531143904366	0.607510509968	0.69103669824	0.747729791814	0.577539235636	0.639336787652	0.655316267305	0.688509282799	0.609107338558	0.658917078894	0.615435277824	0.628451371542	0.672595634112	0.594534123124	0.506949508065	0.539462589977	0.50024024478	0.578010720116	0.649429396195	0.58789362186	0.589792581241	0.628912737094
