g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.088	0	0.00296426185704743	0.000167000668002672	0.000542752171008684	4.1750167000668e-05	0.00555277221108884	0.00563627254509018	0.0477621910487642	0.00642952571810287	0	0	4.1750167000668e-05	0	0.00271376085504342	0	0.0125250501002004	0	0	0.00212925851703407	0	4.1750167000668e-05	0.00171175684702739	0	0	0.277930861723447	0.0450484301937208	0	0.000459251837007348	0	0.0010437541750167	0	0	0	0	0.000334001336005344	0.00020875083500334	0	4.1750167000668e-05	0.00425851703406814	0	0.00254676018704075	0.00901803607214429	0	0.000459251837007348	0.00083500334001336	0	0.000250501002004008	4.1750167000668e-05	0	0.00989478957915832	0.000584502338009352	0.00513527054108216	8.3500334001336e-05	0	0	0	0	0.0356128924515698	0	0.00647127588510354	4.1750167000668e-05	0.00288076152304609	0.0410821643286573	0	0.0050935203740815	0	0.0261773547094188	0	0	0.0176185704742819	0.0011690046760187	0	0.00964428857715431	0.0251753507014028	0.000375751503006012	0	0	0	0.0250083500334001	0.00237975951903808	0.000709752839011356	0.00020875083500334	0	8.3500334001336e-05	0	0	0.157189378757515	0	0.000125250501002004	0.000167000668002672	0	0	0	0.0344438877755511	0.000709752839011356	0	8.3500334001336e-05	0.0240063460253841	0	0.000876753507014028	0.000334001336005344	4.1750167000668e-05	0	0.000501002004008016	0.0555277221108884	0	0	0	4.1750167000668e-05	0	0	0	0.0290163660654643	4.1750167000668e-05	0.00384101536406146	0	0	0	0	0	0.00150300601202405	0	0.0165330661322645	0	0.00020875083500334	0	0.0274298597194389	0.00020875083500334	0.000459251837007348	0.000375751503006012	0	0
CS.015	0	3.60529256949201e-05	0	0.00418213938061074	0	0.00371345134657677	0.0140606410210189	0.155532321447886	0.0133395825071205	0.00100948191945776	0	0.0218841258968165	0	0.00248765187294949	0.00104553484515268	0.009481919457764	0	0.00010815877708476	0.00122579947362728	0	0	0.00796769657857735	7.21058513898403e-05	0	0.212027256011825	0.00789559072718751	0	7.21058513898403e-05	0	0.000216317554169521	0.00162238165627141	0	0.000144211702779681	0	0.00234344017016981	0	0	0.000324476331254281	0	0	0.000721058513898403	0.00876086094386559	0.00129790532501713	3.60529256949201e-05	0.00137001117640697	3.60529256949201e-05	0.00115369362223744	0.00010815877708476	0.000685005588203483	0.00450661571186502	0.0055521505570177	0.00883296679525544	0.000288423405559361	0.000865270216678083	0.00151422287918665	0	0.000144211702779681	0.0124382593647474	3.60529256949201e-05	0.00364134549518693	0	0.000144211702779681	0.0206222734974943	0	0.0161877636370191	0	0.0117893067022389	0	3.60529256949201e-05	0.00346108086671233	0.000252370479864441	0	0.00933770775498432	0	0.000216317554169521	0	0	0	0.00602083859105166	0.000288423405559361	0.000648952662508563	0.00144211702779681	0.000216317554169521	0	0.000540793885423802	0	0.000288423405559361	0.00010815877708476	0.00216317554169521	0.00010815877708476	0	0	0	0.190936294480297	0.0422900818401413	0.000685005588203483	0	0.0124382593647474	0.00385766304935646	0.00757111439593323	0.00111764069654252	0.00389371597505138	0	0	0.00234344017016981	0	0	0.000180264628474601	0.00587662688827198	0	0.0055521505570177	0.000540793885423802	0.0263907416086815	0	3.60529256949201e-05	0	0	0	0	0	0.00659768540217039	0	0.0265710062371561	0.000612899736813642	0	0.000360529256949201	0.0671305476439413	0.000288423405559361	0	0.000540793885423802	0	0
CS.238	2.97539349578982e-05	0.0032729328453688	0.00208277544705287	0.00336219465024249	5.95078699157964e-05	0.00190425183730548	0.00267785414621084	0.0534975750543009	0.00535570829242167	0.00226129905680026	0	0.00142818887797911	0	0.00270760808116873	0	0.0349906275104883	5.95078699157964e-05	0	0	2.97539349578982e-05	0	0.0182986699991074	0	0	0.207860989615877	0.0315391710553721	0	0.000357047219494778	0	0.00190425183730548	0.00618881847124282	0	0.000535570829242167	0.000178523609747389	0.00127941920318962	0.000505816894284269	5.95078699157964e-05	0.0221071736737183	0	5.95078699157964e-05	0.0162754024219703	0.0151447528935702	2.97539349578982e-05	0	0.00133892707310542	0.000208277544705287	0.000535570829242167	8.92618048736945e-05	5.95078699157964e-05	0.00639709601594811	0.0479633431521319	0.0121396054628225	0.000684340504031658	0.000684340504031658	0.00371924186973727	0.000238031479663185	0.000595078699157964	0.0275521437710137	0.000208277544705287	0.0151745068285281	0.000238031479663185	0.00032729328453688	0.0282959921449612	0	0.0256776458686661	2.97539349578982e-05	0.00583177125174804	2.97539349578982e-05	0	0.00202326757713708	0.000535570829242167	0	0.0082120860483799	0.00232080692671606	0.00032729328453688	0.000624832634115862	0.000862864113779047	0.000446309024368473	0.0182689160641495	0.00133892707310542	0.000476062959326371	0.00258859234133714	0.000148769674789491	2.97539349578982e-05	0.0171382665357494	0.00294563956083192	0.0509684905828796	0.00348121039007409	0.010800678389717	0.000565324764200066	0	2.97539349578982e-05	0	0.0579309113630278	0.00934273557678003	0.000357047219494778	0.00440358237376893	0.0355857062096462	0.00121991133327383	0.0016662203576423	0.00374899580469517	0.00440358237376893	0	2.97539349578982e-05	0.0223154512184236	0	5.95078699157964e-05	0.00217203725192657	0.000595078699157964	2.97539349578982e-05	5.95078699157964e-05	2.97539349578982e-05	0.0321937576244458	0	0.0133892707310542	0	0	0	0	0	0	0	0.0425481269897944	0	0.00208277544705287	0	0	0.00342170252015829	0.00505816894284269	0.0144306584545806	8.92618048736945e-05	0
CS.151	0.0058160237388724	0	1.9782393669634e-05	0.00908011869436202	5.93471810089021e-05	0	0	0.0646686449060336	0.00263105835806133	0.000336300692383778	0.000138476755687438	0	0.000158259149357072	0.000811078140454995	5.93471810089021e-05	0.175450049455984	1.9782393669634e-05	0.00547972304648863	0	0.00433234421364985	0.00251236399604352	1.9782393669634e-05	0	0	0.127715133531157	1.9782393669634e-05	0	0.0194460929772502	0	0.0251038575667656	0	0	7.91295746785361e-05	0.00142433234421365	0.000514342235410485	1.9782393669634e-05	0	0.00379821958456973	0	0	0.000316518298714144	0.0618595450049456	0	0.00019782393669634	0.00797230464886251	0	0.00152324431256182	0.00112759643916914	0.00346191889218595	0.00195845697329377	9.89119683481701e-05	0.00508407517309594	0.00164193867457962	0.00682492581602374	0	0.000276953511374876	0.00312561819980218	0.0507418397626113	0.000158259149357072	0.0136300692383778	0.000771513353115727	0.00979228486646884	0.0389910979228487	0	0.0120276953511375	9.89119683481701e-05	0.00704253214638971	3.95647873392681e-05	0.00110781404549951	0.0086646884272997	0.00257171117705242	3.95647873392681e-05	0.00818991097922849	0.000751730959446093	0.000712166172106825	0.000692383778437191	0.000178041543026706	9.89119683481701e-05	0.00660731948565776	0.00403560830860534	0.00666666666666667	0.0403956478733927	0.000237388724035608	0	0.000415430267062315	0	0.00324431256181998	0	0.0389317507418398	0.00241345202769535	0.000573689416419387	0.000217606330365974	0	0.0368348170128586	0.00385756676557863	0.00136498516320475	0.0048269040553907	0.0549554896142433	0.00811078140454995	0.00144411473788328	0.00271018793273986	0	0	0.000138476755687438	0	0.00039564787339268	1.9782393669634e-05	9.89119683481701e-05	1.9782393669634e-05	0	1.9782393669634e-05	0.000158259149357072	0.0202373887240356	0.0156874381800198	0.000158259149357072	5.93471810089021e-05	0	0.00360039564787339	0	0	0	0	0.00995054401582592	0.000276953511374876	0.00862512363996044	0	3.95647873392681e-05	0.00274975272007913	0.000178041543026706	0.000692383778437191	0	0
CS.336	6.15271026887344e-05	0.000266617444984516	0.000635780061116922	0.00256362927869727	0.000697307163805656	2.05090342295781e-05	0.000266617444984516	0.03111220492627	0.0037531532640128	0.000574252958428188	0	0.000717816198035235	0	0.00574252958428188	0.000164072273836625	0.110420640292049	0	0.00994688160134539	4.10180684591563e-05	0.000184581308066203	0.0104390984228553	0.000287126479214094	0	0.00916753830062142	0.138005291330831	0.000246108410754938	0	0.045796673434648	0	0.0190118747308189	4.10180684591563e-05	0	2.05090342295781e-05	2.05090342295781e-05	0.00457351463319592	4.10180684591563e-05	0.000102545171147891	0.00401977070899731	0.00100494267724933	0.00110748784839722	0.00324042740827334	0.0122438934350581	0	0.000738325232264813	0.00198937632026908	0	0.000266617444984516	0.000184581308066203	0.000123054205377469	0.00172275887528456	0.000143563239607047	0.00730121618572981	0.0006562890953465	0.00170224984105498	0	2.05090342295781e-05	0.00032814454767325	0.0498574622121044	0	0.00387620746939027	0.000205090342295781	0.000635780061116922	0.0789802908181054	0	0.00463504173588466	0	0.00537336696814947	6.15271026887344e-05	0	0.00514776759162411	8.20361369183125e-05	0	0.0109108062101356	0	0.000184581308066203	0.000307635513443672	0	0	0.00356857195594659	0.00225599376525359	0.00153817756721836	0.00313788223712545	0.000348653581902828	0.0164687544863512	6.15271026887344e-05	0	0.00321991837404377	2.05090342295781e-05	0.00104596074570848	0.000307635513443672	2.05090342295781e-05	0.000430689718821141	0	0.0488115014663959	0.0110133513812835	0.00162021370413667	0.00369162616132406	0.0636600422486105	0.000512725855739453	0.00582456572120019	0.00121003301954511	0.0085317582395045	0	6.15271026887344e-05	0.0263130909165487	0.000164072273836625	2.05090342295781e-05	0	0.0482577575421973	0.0641112410016612	0	0.000799852334953547	0.000143563239607047	2.05090342295781e-05	6.15271026887344e-05	0.0111979326893497	0.000225599376525359	0	0.0168994442051724	4.10180684591563e-05	0.00145614143030005	0.000533234889969031	0.0415102852806661	0.000512725855739453	0.0121003301954511	0	0.000225599376525359	0.000533234889969031	0.00116901495108595	2.05090342295781e-05	0	0.00155868660144794
CS.330	0	6.66296501943365e-05	0.00157690172126596	0.053259300388673	2.22098833981122e-05	0	0	0.0241421432537479	0.00737368128817324	0.00761799000555247	0.000133259300388673	0	0.000155469183786785	2.22098833981122e-05	0.0116601887840089	0.210571904497501	0.000133259300388673	0	0	0	0.00126596335369239	6.66296501943365e-05	0	0	0.000866185452526374	6.66296501943365e-05	2.22098833981122e-05	0.00983897834536369	0	0.0150360910605219	0	0.000377568017767907	4.44197667962243e-05	0	0.000133259300388673	0.00051082731815658	6.66296501943365e-05	0.000199888950583009	0	0.000111049416990561	0.00535258189894503	0.00901721265963354	0	0.00062187673514714	0.00031093836757357	0	0.000288728484175458	6.66296501943365e-05	0	0.00157690172126596	6.66296501943365e-05	0.00577456968350916	0.000155469183786785	0.000133259300388673	0	6.66296501943365e-05	6.66296501943365e-05	0.0725596890616324	0	0.00519711271515825	6.66296501943365e-05	0.00790671848972793	0.0536812881732371	2.22098833981122e-05	0.0371349250416435	0	0.0106607440310938	8.88395335924486e-05	0	0.0189006107717934	0.000799555802332038	0	0.0137257079400333	0.00590782898389783	0	0.00171016102165464	0	2.22098833981122e-05	0.0691837867851194	0.000777345918933926	0.00113270405330372	0.00282065519156024	0	0	4.44197667962243e-05	0	0.00426429761243753	2.22098833981122e-05	0.00470849528039978	0.00375347029428096	6.66296501943365e-05	0.000688506385341477	4.44197667962243e-05	0.13870072182121	0.0126152137701277	0.000799555802332038	0.000177679067184897	0.0581898945030539	0.000111049416990561	0.00195446973903387	0.00975013881177124	0	0	0.00135480288728484	0.0098611882287618	0.000177679067184897	6.66296501943365e-05	0.00117712382009994	0.000111049416990561	0.0353137146029983	0	0.000177679067184897	0.0187229317046086	0	0.00290949472515269	0	0	2.22098833981122e-05	0	0	2.22098833981122e-05	0	0.00488617434758468	2.22098833981122e-05	0.00139922265408107	0	0.000111049416990561	2.22098833981122e-05	0.00168795113825652	0.0129039422543032	8.88395335924486e-05	0
CS.187	3.65063429770923e-05	0.00153326640503788	7.30126859541845e-05	0.15580907182623	3.65063429770923e-05	0	0	0.0406680660764808	0	0.00136898786164096	0.000547595144656384	3.65063429770923e-05	7.30126859541845e-05	0	0.000346810258282377	0.167637126950808	0	0.0116820297526695	0	0.00146025371908369	0.00529341973167838	0.000200784886374007	0	0	0.00273797572328192	0.000255544400839646	0	0.0324176325636579	0	0.0260290225426668	0	0	1.82531714885461e-05	0	0.00209911472118281	1.82531714885461e-05	0	0.0004745824587022	0	0	0.00111344346080131	0.00500136898786164	0	0.000456329287213653	0.00109519028931277	0	0.00080313954549603	0.000182531714885461	0	0.00169754494843479	1.82531714885461e-05	0.00554896413251803	0.000547595144656384	0.002372912293511	0	0	5.47595144656384e-05	0.0252076298256822	0	0.0723190654376198	0.000146025371908369	0.00679017979373916	0.0302637583280095	0	0.00164278543396915	0	0.00821392716984576	0	0	0.00595053390526604	0.000365063429770923	5.47595144656384e-05	0.0420553071096103	0.00381491284110614	0	0	0.000164278543396915	0	0.00801314228347175	0.0151683855069818	0.00209911472118281	0.00394268504152597	0	0	9.12658574427307e-05	0	0.00396093821301451	3.65063429770923e-05	0.00116820297526695	0.0011864561467555	1.82531714885461e-05	0.000547595144656384	0	0.0916309208725016	0.00536643241763256	0.00129597517568678	0.0016610386054577	0.0819932463265492	0.000821392716984576	0.00286574792370174	0.020954640868851	0.000164278543396915	0	0.00131422834717532	0.000182531714885461	3.65063429770923e-05	0.000146025371908369	1.82531714885461e-05	7.30126859541845e-05	0	0	0	0.0208451218399197	0	1.82531714885461e-05	0.0118463082960664	0	0.000675367345076207	0.0014237473761066	0.0166286392260655	0.0223053755590034	0.000620607830610569	0	0.000146025371908369	0.00410696358492288	0	9.12658574427307e-05	1.82531714885461e-05	0.000602354659122022	0	0	0.00870676280003651
CS.233	0.00260750962772786	0.00100288831835687	0.00176508344030809	0.178875160462131	0	0.000842426187419769	0.000441270860077022	0.0103498074454429	0.000200577663671374	0	0.000160462130937099	0.000240693196405648	0	0.000441270860077022	0.000280808729139923	0.012997432605905	0.00340982028241335	0.000160462130937099	0.000160462130937099	0	0.000401155327342747	0.00505455712451861	0.00068196405648267	8.02310654685494e-05	0.0938703465982028	0.0115131578947368	0.000561617458279846	0.000641848523748395	0.000601732991014121	0.00144415917843389	8.02310654685494e-05	0	0	8.02310654685494e-05	0.000922657252888318	0.000722079589216945	0.00409178433889602	0.00124358151476252	0.00710044929396662	0.000200577663671374	0.0301668806161746	0.012114890885751	0	0.000802310654685494	0.00068196405648267	4.01155327342747e-05	0.000401155327342747	0.000120346598202824	0.000481386392811297	0.00104300385109114	0.00702021822849807	0.00136392811296534	0.000521501925545571	0.000601732991014121	4.01155327342747e-05	8.02310654685494e-05	0.00240693196405648	0.012556161745828	0.000200577663671374	0.0203786906290116	0	0.00433247753530167	0.176789152759949	0.000922657252888318	0.0162869062901155	4.01155327342747e-05	0.00441270860077022	0	0	0.00160462130937099	0.000240693196405648	0	0.0512676508344031	0.000280808729139923	0	4.01155327342747e-05	4.01155327342747e-05	4.01155327342747e-05	0.0064987163029525	0.000521501925545571	0.00068196405648267	0.00405166880616175	0.00128369704749679	0.000320924261874198	0.000601732991014121	0	0.00196566110397946	8.02310654685494e-05	0.00870507060333761	0.000641848523748395	0	4.01155327342747e-05	0	0.0275192554557125	0.00248716302952503	0.000842426187419769	0.000240693196405648	0.023507702182285	0.0028482028241335	0.000320924261874198	0.00124358151476252	0.00353016688061617	0	0.00204589216944801	0.00216623876765083	0	4.01155327342747e-05	0.000120346598202824	0.00336970474967908	8.02310654685494e-05	0.00353016688061617	0	0.00754172015404365	0.0369865211810013	0.0989650192554557	0.000280808729139923	0	0.000120346598202824	0	0	0.00120346598202824	0.0257140564826701	0.000401155327342747	0.000160462130937099	0.00164473684210526	0	0.000120346598202824	0.00581675224646983	0.0069801026957638	0.000361039794608472	0.000120346598202824	0.000200577663671374
CS.358	0	1.73928167666754e-05	8.69640838333768e-05	0.0379163405513523	0	0	0	1.73928167666754e-05	0	0	0.00114792590660057	0	0	0	0.000365249152100183	0.450473954256892	0	1.73928167666754e-05	3.47856335333507e-05	0.0023306374467345	1.73928167666754e-05	0	0	0	5.21784503000261e-05	0	0	5.21784503000261e-05	0	3.47856335333507e-05	0	0	0	0	0	0	0	5.21784503000261e-05	0.000521784503000261	0.000243499434733455	0.00918340725280459	0.00173928167666754	6.95712670667015e-05	0.00116531872336725	0.000452213235933559	0	8.69640838333768e-05	0	0	0.00189581702756761	0	0.00556570136533612	0	0	3.47856335333507e-05	0	0	0.0234455170014784	0	0.142029741716671	3.47856335333507e-05	0.0105922254109053	0.0551004435168276	0	0	0	0	0	5.21784503000261e-05	0.00739194712583703	0	0	0.0195843116792765	0.0122793286372728	0	0	0	0	0.0515001304461258	0.00697451952343682	0	0	0	0	0.000765283937733716	0	0.0070614836072702	0	0.000156535350900078	0	0	0.000208713801200104	0	0.0346464909992173	0.0252717627619793	0.000765283937733716	0	0.0216366640577442	0	0.000156535350900078	0.00838333768153753	0	1.73928167666754e-05	0.000800069571267067	1.73928167666754e-05	0	8.69640838333768e-05	0	3.47856335333507e-05	1.73928167666754e-05	0	0	0.0205409166014436	3.47856335333507e-05	0.00401774067310201	0.00631359248630316	0	0	1.73928167666754e-05	0	0	0.0232368032002783	0	1.73928167666754e-05	0.00175667449343421	0	0	0.00022610661796678	5.21784503000261e-05	0.000208713801200104	0	1.73928167666754e-05
CS.363	0	0	0.000350096276476031	0.00477631348620871	0	0	0.00015004126134687	0.0318337542824277	0.00850233814298932	0.000775213183625497	0.000125034384455725	0.000250068768911451	0	0	0.000225061892020306	0.201530420865738	0	0.013453699767436	2.50068768911451e-05	0.00447623096351497	0.000300082522693741	0	0	0	0.000400110030258321	2.50068768911451e-05	0	0.0164045112405912	0	0.00755207682112581	0	0	2.50068768911451e-05	0	0.00515141663957588	0.00015004126134687	0	0.000200055015129161	0	0.00015004126134687	0.00755207682112581	0.00570156793118108	0	0.00140038510590412	0.00360099027232489	0	0.00235064642776764	0.000125034384455725	0	0.00237565330465878	0.00010002750756458	0.00832729000475131	0.000250068768911451	0.0035509765185426	0	0.000725199429843207	0.000275075645802596	0.0459876466028158	0	0.0278076471029533	0.000175048138238015	0.0111530670934507	0.0628672885043387	0	0.0200555152666983	2.50068768911451e-05	0.00765210432869039	0.000200055015129161	0.000225061892020306	0.0261071794743554	0.000425116907149466	0.00187551576683588	0.0123784040611168	0.000175048138238015	0.000550151291605191	0.00115031633699267	0	0	0.0292080322088574	0.00392607967190978	0.00410112781014779	0.0199054740053515	0	0	0	0	0.000600165045387482	0	0.00422616219460352	0.00245067393533222	5.00137537822901e-05	0.000300082522693741	0	0.0698442071569682	0.00927755132661482	0.00282577708869939	0.000825226937407787	0.098952211858261	0.00537647853159619	0.000425116907149466	0.017754882592713	5.00137537822901e-05	0	0.00165045387481557	0.0353597239240791	0.00015004126134687	0.000250068768911451	0	0.0281577433794293	0.000375103153367176	2.50068768911451e-05	0	2.50068768911451e-05	0	5.00137537822901e-05	2.50068768911451e-05	5.00137537822901e-05	0	0.000725199429843207	0	0.0299582385155918	0.000525144414714046	5.00137537822901e-05	0.000275075645802596	0.00520143039335817	0	7.50206306734352e-05	0	0.000825226937407787	5.00137537822901e-05	0	0.0726699842456676
