CS.002	CS.036	CS.019	CS.104	CS.091	CS.059	CS.017	CS.296	L.001.M1	L.008.M1	CS.086	CS.037	L.007.M1	CS.039	L.036.M1	CS.155	CS.371.1	CS.067	CS.366	CS.117	CS.305	CS.077	CS.367	CS.056	CS.327	CS.063	CS.058	CS.050	CS.153	CS.042	CS.128	CS.125	CS.232	CS.213	CS.376	CS.236	CS.126	CS.224	CS.302	CS.380	CS.378	CS.205	CS.203	CS.374	CS.282	CS.386	CS.147	CS.348	CS.214	CS.177	CS.166	CS.129	CS.268	CS.148	CS.372	CS.369	CS.182	CS.178	CS.323	CS.349	T.CS.067	T.CS.079	T.CS.025	T.CS.076	T.CS.012	T.CS.028	T.CS.080	T.CS.052	T.CS.001	T.CS.007	TFS.023	T.CS.057	T.CS.089	T.CS.016	T.CS.024	T.CS.159	T.CS.107	T.CS.122	T.CS.144	T.CS.106	T.CS.120	T.CS.126	T.CS.156	T.CS.124	T.CS.128	T.CS.129	T.CS.139	T.CS.132	T.CS.118	T.CS.114	CS.241	CS.006	CS.087	CS.356	CS.085	CS.082	CS.110	CS.246	L.024.M1	CS.103	CS.242	CS.237	CS.088	CS.015	CS.238	CS.151	CS.336	CS.330	CS.187	CS.233	CS.358	CS.363	CS.150	CS.207	CS.164	CS.308.0	CS.346	CS.189	CS.044	CS.347.0	CS.223	CS.319	CS.285	CS.158	CS.080	CS.227	CS.194	CS.318	CS.152	CS.320	CS.202	CS.331	CS.361	CS.112	CS.343	CS.262	CS.326	CS.393	CS.390	CS.255	CS.270	CS.253	CS.145	CS.370	T.CS.043	TFS.022	T.CS.026	T.CS.061	T.CS.008	T.CS.064	TFS.027	T.CS.066	T.CS.049	T.CS.055	TFS.025	T.CS.045	T.CS.036	T.CS.031	TFS.021	T.CS.095	T.CS.141	T.CS.158	T.CS.152	T.CS.109	T.CS.166	T.CS.157	T.CS.151	T.CS.142
CS.246	0.570775162882	0.619450855883	0.522954754439	0.542225308562	0.648002494769	0.561438881177	0.604361680555	0.47684663343	0.550884137829	0.633592434403	0.519898802274	0.67067032035	0.543864862551	0.614766859098	0.548666032605	0.560939933665	0.567595217772	0.725671952499	0.693049289592	0.568740104361	0.463288164931	0.565247736657	0.694552051274	0.660615754839	0.606658625463	0.669535032476	0.578304549616	0.63943527396	0.558297686216	0.623607077333	0.530306888816	0.595776240129	0.521258210533	0.64111058785	0.632717093659	0.677324515182	0.51169015511	0.732083897088	0.69432900757	0.51134595102	0.662219992538	0.655324317956	0.498285767323	0.642074689029	0.626927644945	0.673327773324	0.623127495627	0.58960033373	0.589161639162	0.641227529992	0.640544866472	0.570662547212	0.62062423742	0.652403963684	0.605675837031	0.699408674984	0.546470165252	0.576825898438	0.568762162683	0.594994773666	0.535249493192	0.659266723853	0.531724547259	0.551249424662	0.63642536687	0.494725106835	0.590307988687	0.636154020094	0.693809104408	0.647062824911	0.557029902427	0.674450906135	0.547742946442	0.54009806357	0.543929924164	0.53666471676	0.447186002101	0.466657390846	0.51967779222	0.501902351399	0.47855760984	0.33571762936	0.491112495894	0.473308481323	0.537136967649	0.514876093043	0.495292903378	0.521161007481	0.552381320138	0.53389419653	0.536851562272	0.522870501659	0.610377430309	0.66029542872	0.531201460986	0.520056463451	0.622003652563	0	0.565881193368	0.567310640921	0.469335145052	0.61827093213	0.651782900718	0.613714803367	0.569563126324	0.556971160635	0.573651518993	0.595379601934	0.561509602148	0.593705420714	0.722415130416	0.622395558967	0.541277978584	0.634381334372	0.715981083957	0.667037111167	0.726358042844	0.604739949994	0.538820069266	0.666952687356	0.609478263965	0.597129789453	0.702975943917	0.628413717467	0.581491698803	0.760871300042	0.705773632589	0.611593370608	0.502148664285	0.562033166425	0.626499482472	0.514025652924	0.619277545596	0.621176728083	0.629083079882	0.652900958932	0.568298148746	0.632792957534	0.621487272954	0.55725220635	0.613192703207	0.699800134362	0.533346514736	0.604537418956	0.551106756679	0.490460072268	0.701425184859	0.556953599804	0.596728206638	0.518941265971	0.529161183008	0.517139308008	0.625426922399	0.55971758335	0.553236152566	0.580143863211	0.557986096538	0.552290404761	0.603161319984	0.530238649884	0.586470668805	0.444472600841	0.518880102264	0.479546152358	0.485630456333	0.538818917102	0.521210630019	0.58036514071
L.024.M1	0.669808094136	0.713385385953	0.554797162494	0.575109997849	0.691066357893	0.603961831598	0.607980277866	0.514899931657	0.618568900937	0.659590838507	0.573220780729	0.725304213636	0.463497652414	0.638106994416	0.592929920271	0.635782596105	0.618635429822	0.755225797078	0.735879131134	0.584025345479	0.57240088373	0.615236651734	0.715951270169	0.730721268239	0.565398921345	0.71581251097	0.647273243417	0.668272036639	0.646016621086	0.644569013223	0.634243966115	0.666811211022	0.629063951179	0.711266086961	0.683449572889	0.738452174346	0.593563572355	0.747854424525	0.727419756573	0.58346321789	0.681847729119	0.714107515548	0.590622800259	0.668226650756	0.712425527257	0.703819036298	0.684310283641	0.686631349795	0.662287420321	0.688275233489	0.718356900459	0.631104961579	0.701015641304	0.711825631663	0.690323932197	0.768793951057	0.654604875475	0.624773978473	0.689549343534	0.686500844496	0.535534668367	0.696151836063	0.594819747094	0.623548451892	0.665766987428	0.621296960089	0.637983497898	0.693899225336	0.725198430511	0.659366173549	0.578635136631	0.693331368086	0.638377080957	0.616397377138	0.600651966109	0.613228599781	0.529802859749	0.560024702186	0.537225667212	0.50487996682	0.565193085587	0.558265985976	0.503160671311	0.525663400986	0.629114314951	0.571237141099	0.548898359799	0.599295312151	0.610654729373	0.590989899003	0.562977205597	0.509888646348	0.55910340113	0.666249822701	0.586873598823	0.615440889412	0.674883543218	0.565881193368	0	0.60389901845	0.5494538737	0.684203445837	0.619821219327	0.55115353149	0.562732069448	0.651953108924	0.619760437151	0.659869650578	0.666356359793	0.619517170395	0.773377072276	0.68752755445	0.622412928225	0.682383172239	0.738059122796	0.71340240839	0.756169247975	0.652060146427	0.588516236895	0.693138923891	0.679287427966	0.684672809926	0.741876541604	0.661097706696	0.629101971877	0.771797819671	0.750687496911	0.686326521581	0.582155156891	0.636988691635	0.664533079763	0.656950711098	0.678591367814	0.675180269155	0.664585080447	0.672956044664	0.643682061699	0.697264338233	0.695542114137	0.650496980445	0.678309560261	0.738118176357	0.602382098639	0.696365267385	0.548242215818	0.533750380116	0.716295071592	0.619477423287	0.623676439547	0.533161529471	0.54641429784	0.484282373731	0.647741496239	0.540683722599	0.57797694647	0.590096950315	0.579242879333	0.55857965953	0.551842161376	0.519678250036	0.483943950386	0.526430238559	0.535344353525	0.514001503818	0.511311565272	0.501338706519	0.505258238936	0.485816965915
CS.103	0.532246825488	0.582193426356	0.554936010678	0.534515225628	0.625760274416	0.566943748936	0.563194579104	0.560478331429	0.562166974944	0.653935625409	0.520446429077	0.658423580927	0.576364508964	0.520356090524	0.592623178049	0.59848512508	0.628378679121	0.688923852795	0.699069416018	0.481301916974	0.592313938027	0.570822259999	0.705976039332	0.625634402912	0.605509105911	0.615408739138	0.553145880333	0.612525178884	0.524319860575	0.615195435518	0.59615355505	0.645579229177	0.497321363545	0.642051821393	0.632231703167	0.634207785925	0.570833244366	0.729104958783	0.693951024126	0.591458316626	0.644850302759	0.679975549346	0.60045573192	0.630715759843	0.654156436549	0.669883521379	0.621009156561	0.604293944958	0.618925012726	0.653781703862	0.642532235157	0.579567062544	0.614048990819	0.653046730328	0.618271557872	0.66159540126	0.599129970373	0.598245644537	0.620769108958	0.614842581734	0.597068744529	0.676757717167	0.591312995362	0.599954613361	0.700035363645	0.610148508508	0.642602845656	0.638335918738	0.683447547009	0.664815883418	0.635355692885	0.686591392785	0.629580258997	0.5837752961	0.597433498744	0.553922434238	0.594911268844	0.597499835427	0.588534061252	0.576293950079	0.600602483576	0.58921022122	0.588491296602	0.539313313689	0.567059152092	0.57888168936	0.575850691386	0.592036876161	0.611863195566	0.572318452631	0.532321773013	0.526166124324	0.591417923618	0.686755347101	0.517789019008	0.531312403832	0.589535679268	0.567310640921	0.60389901845	0	0.579862940519	0.573088217305	0.649027152934	0.5802820208	0.552001486656	0.595450140579	0.617481619296	0.61917004706	0.60867316629	0.523990265804	0.735781209052	0.644575802444	0.559699649469	0.640803250181	0.662861100671	0.647968320313	0.706067676031	0.620915281175	0.554133772031	0.648818962144	0.632498656081	0.643909220728	0.671865808907	0.577329155183	0.552408701901	0.737412005284	0.735864072038	0.641615310205	0.558457914491	0.599139766267	0.64193534721	0.549854802114	0.641842619021	0.550445169897	0.651236546695	0.643324471082	0.621294835773	0.636149747502	0.623198651052	0.578251093827	0.621316151941	0.672388148864	0.608685037054	0.621695152053	0.615749517628	0.578552735398	0.702695887656	0.63654372928	0.667777160254	0.567158082246	0.594805668785	0.564673737776	0.66832748863	0.595735693271	0.634251441628	0.612950877528	0.547760304961	0.584614467371	0.620537397732	0.579992072033	0.60628175583	0.585739231813	0.579224888917	0.568535550828	0.583247053308	0.595931125675	0.613139384849	0.633914335116
CS.242	0.595850220489	0.637470912249	0.525409849156	0.535499214573	0.65986153589	0.521450460472	0.585040179589	0.459691916018	0.53354295873	0.639483916587	0.539134219059	0.662201858182	0.496725621972	0.595060155023	0.492854289312	0.553437010162	0.561707704813	0.740297754853	0.697646239463	0.570956041846	0.467701538591	0.534771042729	0.725987333942	0.663161793629	0.567762830169	0.678792303765	0.584410386369	0.639062595266	0.565463832061	0.598101139534	0.554542104043	0.620265452101	0.532360095045	0.665674242475	0.630290771033	0.698415473817	0.480954954756	0.755119080333	0.697152709101	0.512135095227	0.667418755751	0.685778643075	0.525298235446	0.635308887769	0.663703871175	0.682440547578	0.641455948217	0.591761546499	0.607262555728	0.65336497326	0.657045535672	0.566897975567	0.650276809028	0.660609200004	0.598267709104	0.725814949462	0.558559283244	0.55668892506	0.597047865132	0.597270123632	0.49196103225	0.643057385248	0.515929457355	0.507960292011	0.646214534757	0.519787704663	0.55740763561	0.622582620583	0.67931486393	0.617115760259	0.517733349702	0.66723914463	0.539526916313	0.534625160111	0.510633072441	0.543291151595	0.451175981948	0.320868865842	0.491312151258	0.484634965483	0.483667927048	0.439154197274	0.459922364212	0.476497391267	0.522528666065	0.494517522335	0.473526827248	0.502564160033	0.518559216077	0.5058899015	0.54075230249	0.524310390615	0.57380497523	0.663271860001	0.528887030626	0.522936540595	0.617886620009	0.469335145052	0.5494538737	0.579862940519	0	0.633551673005	0.642473683326	0.597387519608	0.555969740467	0.562025438324	0.570890336175	0.614258045012	0.597760531115	0.588405605598	0.744672389096	0.628873599958	0.540310474976	0.651935053876	0.710724458052	0.655916686107	0.741027870922	0.625971593877	0.520974660598	0.675799346961	0.62449981138	0.622930229573	0.720359118592	0.625452570859	0.588929874905	0.77629626737	0.725459241991	0.638233062326	0.472305691728	0.57294129678	0.625122499159	0.53832574349	0.64424281106	0.621289319272	0.62714828147	0.631223592371	0.585635849398	0.637258569416	0.634865952467	0.571045935884	0.627281284092	0.714693298374	0.543021995091	0.627107237304	0.489134545198	0.451463107921	0.690147858043	0.540739315768	0.556625627708	0.485174957541	0.509401437922	0.503506052664	0.624431690285	0.53865462646	0.536808196657	0.556179809266	0.536555657163	0.503393335801	0.560029098068	0.50016240178	0.537770967519	0.411126040173	0.478867951107	0.482538755292	0.476085504729	0.506974549613	0.505766617134	0.537141315816
CS.237	0.549684550355	0.573358657682	0.610598092493	0.585713038944	0.591414254023	0.629059462031	0.635249239923	0.660838834232	0.634837241272	0.59401932232	0.623706958118	0.619862781771	0.694311366777	0.564788289409	0.650076096633	0.632275273771	0.62959792016	0.598376924601	0.616153525627	0.581411848351	0.667221769229	0.606835003866	0.612583443189	0.570333856197	0.632602524501	0.535762165029	0.525450750324	0.560866768016	0.53747985	0.60822382132	0.595004371882	0.590004212973	0.533609731545	0.593134191004	0.592645973556	0.58950580228	0.615190787875	0.621272735249	0.613614255574	0.65140750255	0.60265345383	0.617120467228	0.656107750406	0.581999097278	0.573929006044	0.620883618562	0.586602788624	0.602913623146	0.572318994149	0.604293371901	0.621206382819	0.582666313826	0.570984206063	0.584190822838	0.591950864904	0.58792330511	0.573533517306	0.627044449391	0.586575632611	0.601320073618	0.635596033874	0.608718006264	0.625845835117	0.605052278149	0.658800346396	0.639140594827	0.654543414494	0.61766853902	0.647181415178	0.611448597407	0.641562062889	0.642806269003	0.638596156302	0.639378288678	0.613555220046	0.678154785006	0.673963570054	0.64770317978	0.684590878146	0.700165871768	0.642287423619	0.630367102935	0.655924589603	0.635196901682	0.622038632609	0.671722218979	0.688456627132	0.685344362792	0.61066097921	0.662385203048	0.663980884564	0.565277399246	0.608215008425	0.644472000506	0.558514065257	0.576271597325	0.522532899029	0.61827093213	0.684203445837	0.573088217305	0.633551673005	0	0.681821448272	0.657851324879	0.573914313537	0.625339978229	0.596258962244	0.574351001032	0.568005718447	0.569378449141	0.65024726231	0.569385056106	0.531454498644	0.569436231476	0.563487643874	0.557484151481	0.593953970367	0.584376391398	0.607418335166	0.58813549991	0.557280355987	0.58584407278	0.559195032655	0.521307405572	0.548038720526	0.587151325165	0.643350312405	0.559483872429	0.612713311696	0.573204817455	0.631328876172	0.588168919441	0.597139256576	0.521679589725	0.564338089379	0.611776108669	0.574383479182	0.604530751259	0.574982949861	0.586756254558	0.595088410159	0.637639535593	0.623332824913	0.6000950804	0.651785653003	0.681864135257	0.662390108357	0.629857904822	0.6634110998	0.637614381613	0.657083995918	0.664794678821	0.600280912423	0.632898735987	0.629017742408	0.654821988214	0.601044099522	0.637571017578	0.652286277993	0.691486208543	0.679737504848	0.654489208352	0.644305344159	0.665321060819	0.62677751437	0.65102938521	0.678416543208	0.691319508028
CS.088	0.673119645485	0.669745394007	0.595124258312	0.592113394636	0.706770624454	0.654375962989	0.622786952726	0.622391765307	0.689629663299	0.675500667346	0.646213648655	0.671657265805	0.641132511823	0.623566418477	0.625110446501	0.702712384269	0.610584665058	0.692317315615	0.696944575421	0.620525672578	0.654495733089	0.646712377356	0.708837471237	0.695232622667	0.606794057815	0.6838814909	0.659105341492	0.664311924951	0.662204009746	0.633688030933	0.645946203088	0.686756594805	0.678548504512	0.688973041059	0.67073585828	0.703834570222	0.676424227253	0.735115573726	0.704471703115	0.664723493312	0.659267759821	0.686882474082	0.620113953478	0.696605233474	0.716795282139	0.695223265525	0.682122983643	0.725450082757	0.6576115145	0.688391248391	0.733640437671	0.661396451102	0.72123739121	0.69915209345	0.717093175144	0.735277836749	0.706710387461	0.664583042989	0.719418264525	0.715883439471	0.630412410786	0.656702319424	0.66356979398	0.698725433692	0.68523443654	0.664168457301	0.647474897875	0.691795689135	0.697689539799	0.666487522742	0.649657489148	0.678027977672	0.680893744574	0.659085849967	0.644693351848	0.725011890945	0.634530418554	0.66941903212	0.640114837881	0.686840498922	0.618106994706	0.660147103075	0.623737109389	0.660941701645	0.711687588307	0.677824923653	0.685132379783	0.714134210609	0.690446788629	0.679103303888	0.632097949787	0.578346756674	0.554428758342	0.658938481836	0.669085767619	0.682591225749	0.668357294259	0.651782900718	0.619821219327	0.649027152934	0.642473683326	0.681821448272	0	0.601308521028	0.612230549336	0.67995376694	0.650643285806	0.667244727396	0.675843233272	0.681324595766	0.735087569518	0.691350195284	0.682715868947	0.697544027042	0.694438780926	0.671639712634	0.707312871654	0.693428183785	0.594078509479	0.677403196475	0.692342796705	0.687367622862	0.678980451492	0.640361978171	0.624671800878	0.713585671996	0.751119527204	0.692769249083	0.659208759487	0.68337040237	0.644043671526	0.70498676794	0.632781980262	0.647359651932	0.697829603893	0.663737346553	0.703722089967	0.694226934844	0.712144278871	0.700520566625	0.705484795714	0.719914271551	0.671248405084	0.708183046051	0.624042845741	0.67211770107	0.721438363848	0.648725921076	0.629072774347	0.629697918661	0.618421913419	0.658555846034	0.672015431549	0.614568952905	0.630055527887	0.634032302203	0.657128539784	0.619065230673	0.618901395983	0.667010186682	0.574457743529	0.649190812456	0.640637335755	0.672419147136	0.646471999988	0.60857817643	0.616975523589	0.572371730525
CS.015	0.622822976329	0.668884667354	0.565751176174	0.558776782218	0.68731094086	0.602466937235	0.519716555685	0.576441196669	0.618992973152	0.681121030704	0.564733421101	0.636241872116	0.532166439893	0.575941439962	0.554653728581	0.645472650783	0.63010206089	0.733847937422	0.721946075451	0.578865924259	0.602739432874	0.605602226432	0.759899524619	0.701690701455	0.55025431339	0.69260313907	0.665354458744	0.661883777859	0.636262895029	0.627478610827	0.631235962446	0.706726057736	0.605971642246	0.714342681697	0.697109494702	0.685270186063	0.624035865601	0.756621347958	0.755930016965	0.617798014299	0.69912312318	0.739698130858	0.586246069381	0.699406971199	0.712032124175	0.738060734526	0.711998392985	0.66480691354	0.681552095912	0.71865193205	0.73088318461	0.663977145921	0.725203793517	0.719717613439	0.681248941876	0.776221584017	0.675649610617	0.661299957364	0.713205582659	0.699959033277	0.613405664815	0.709449743551	0.631943180342	0.670433714744	0.719810771011	0.628749258906	0.669520398277	0.687308059154	0.727236323129	0.701261482534	0.650024301431	0.717807680107	0.667269805969	0.632990754529	0.618697780742	0.615465205064	0.559609123542	0.614088130714	0.541902963427	0.581685421669	0.609107009614	0.61340698166	0.547549280795	0.570150453221	0.657102292169	0.583284158585	0.605617734063	0.624872426086	0.654779682489	0.617305881633	0.532168618998	0.544311436463	0.560354536215	0.696617148589	0.59932895796	0.623815431726	0.65291014849	0.613714803367	0.55115353149	0.5802820208	0.597387519608	0.657851324879	0.601308521028	0	0.578063857777	0.657785277549	0.665704113754	0.687431022466	0.674690481593	0.611252680986	0.790851709753	0.700797951644	0.643128282177	0.705665579259	0.73743106314	0.689474212473	0.76157014379	0.698417868086	0.559932911043	0.704745411222	0.694704924497	0.693956374962	0.734543081324	0.64561012	0.618440522068	0.782491130933	0.781585822764	0.707980243895	0.635206717879	0.649901340358	0.654345521844	0.654763253284	0.681910961569	0.639312233116	0.689439901088	0.691130364381	0.676085431178	0.665735852641	0.693968799399	0.670529489507	0.700064417087	0.783233189302	0.654334498453	0.702565673797	0.564557937483	0.608452505811	0.750145897936	0.655004961723	0.626166089067	0.586652844209	0.586653077724	0.572263963227	0.693924542191	0.549472003897	0.637651425139	0.622251331884	0.615628606104	0.610535523405	0.607929297532	0.567210582162	0.525570838042	0.593055113636	0.592335587628	0.583192613182	0.570610898124	0.551229928097	0.552594597903	0.549095233663
CS.238	0.579576238892	0.609480027921	0.53107264243	0.518924241855	0.630638573349	0.567384857861	0.566945118105	0.55795221932	0.595915393342	0.610344824463	0.572556593248	0.648867121969	0.565187797145	0.574729492828	0.592475157538	0.596852259864	0.617790471552	0.683072495046	0.695467535479	0.554432059899	0.573019617865	0.544011698891	0.705299139676	0.650208961149	0.587424788176	0.646609169546	0.550255991645	0.634248890413	0.571681596208	0.604454729996	0.576879932509	0.647272918358	0.543392973099	0.665224858994	0.633541336762	0.673680805373	0.575365034883	0.707397314565	0.70478737705	0.58056782995	0.670714537062	0.681128908936	0.560712535835	0.650899631363	0.670059421554	0.680207429731	0.621796942873	0.624129043147	0.634639263552	0.644153459254	0.67542873369	0.587235897614	0.656041112225	0.671789215073	0.626210056593	0.704440940648	0.590930783352	0.614838798668	0.628384598131	0.629825886301	0.578821371825	0.64783873248	0.580001209309	0.584016081291	0.687758499537	0.595594866828	0.626997346799	0.662841841782	0.69136395692	0.628342722079	0.614247369209	0.68487343143	0.612876268393	0.60956809317	0.579394567655	0.616395574422	0.560517433747	0.580667973151	0.567319444678	0.586353839567	0.56595866815	0.554749674807	0.557452605288	0.570024170051	0.599946462466	0.596400112493	0.579134285995	0.617380955841	0.575849983578	0.582969162831	0.516304836312	0.517932512868	0.551870501719	0.685294927995	0.538125822489	0.559942448744	0.588265363767	0.569563126324	0.562732069448	0.552001486656	0.555969740467	0.573914313537	0.612230549336	0.578063857777	0	0.598932332722	0.606084592929	0.59998222869	0.615295370935	0.566720119795	0.74249517326	0.655459411278	0.56863398883	0.651115870251	0.678186690746	0.646578677161	0.674213112951	0.63360233202	0.51992463493	0.604389276485	0.634672741574	0.633464931971	0.689233845557	0.598624567182	0.582155597895	0.730274099012	0.706434294586	0.64231337814	0.565269002672	0.605145807133	0.649801395114	0.607173571849	0.655891429002	0.611461341	0.631265087916	0.634962048139	0.605491695233	0.662177265193	0.636518004451	0.612229240674	0.654969873276	0.70612276181	0.581121009863	0.629291108522	0.575859485228	0.589335802128	0.693347343244	0.582200043221	0.623667637277	0.52876359269	0.536847397983	0.559857290179	0.623124988761	0.569638924128	0.590208893079	0.592182073087	0.546972773901	0.554520735472	0.570670732853	0.582019749525	0.607117566722	0.554781133939	0.572133887585	0.564470826222	0.563167080015	0.573408463056	0.571288404663	0.579634469991
CS.151	0.593992530081	0.59430364472	0.583478287374	0.566780133751	0.646170152743	0.578872129676	0.634989612571	0.562837226481	0.604123164722	0.620324396441	0.60331611947	0.661821064333	0.629806600709	0.64110521829	0.597680352222	0.540255472528	0.598115366045	0.703080670107	0.606203939056	0.626634957746	0.551772655822	0.582398719496	0.673318253566	0.607890397113	0.639460585251	0.653974011334	0.595363681812	0.677279140526	0.564575604168	0.604365571656	0.529475095879	0.583081210066	0.54860980843	0.613307543461	0.59095853377	0.666924975014	0.537952507638	0.70900926691	0.659403412826	0.545281206232	0.659455855984	0.6410058035	0.555391328641	0.604909968437	0.580870997733	0.678986451032	0.607668244088	0.524824471492	0.575028835297	0.654555623094	0.604379260076	0.624005979363	0.628528621315	0.661136333612	0.543071008354	0.635702102744	0.533767376402	0.56369755131	0.544364864598	0.561665549943	0.582044717688	0.616380584395	0.576274940668	0.590670620458	0.66678665502	0.57968814697	0.63071474734	0.602179938582	0.661661714865	0.633199072754	0.611123901425	0.67654886013	0.574173919647	0.54896998868	0.582886074316	0.642108379817	0.593959936094	0.5486202237	0.608378201491	0.631931571716	0.580462363239	0.549262220708	0.603885766376	0.613368242621	0.576757382617	0.60487967324	0.630147670613	0.612794024462	0.590169177842	0.65911609823	0.603324025556	0.61419483251	0.637570104663	0.670199162022	0.599458881948	0.581423385622	0.636502866313	0.556971160635	0.651953108924	0.595450140579	0.562025438324	0.625339978229	0.67995376694	0.657785277549	0.598932332722	0	0.565424760576	0.60371960197	0.56388234465	0.621840208164	0.702013638548	0.591861666258	0.579872862019	0.642685834773	0.714443192776	0.626058296704	0.688455272228	0.630038438087	0.591538740258	0.639776454893	0.556705680592	0.559926053719	0.645888024049	0.616601840266	0.587194185011	0.727285902846	0.688193856927	0.56842500289	0.514521840297	0.562619980436	0.638738038566	0.536228298428	0.595600549723	0.595079907383	0.631650861907	0.643263276577	0.58595393294	0.604883012307	0.58482739313	0.578539564328	0.596948448335	0.702576916799	0.540024116891	0.564163863213	0.594780931253	0.591116858889	0.69588964561	0.582891180969	0.611347264875	0.601014300302	0.621523686326	0.613223880741	0.62527146745	0.631364333974	0.601075698549	0.623945617911	0.60606635177	0.596878685774	0.645080651367	0.630209876756	0.668675974321	0.565984114361	0.581838672642	0.617285211852	0.562741314245	0.637644056196	0.634055070206	0.66339063974
CS.336	0.617166514879	0.617005478267	0.599170929705	0.586129668772	0.612329709453	0.579409069019	0.663292933897	0.586429521356	0.614914292695	0.622771025063	0.635568285359	0.660673985075	0.606476025441	0.644592894646	0.579747309335	0.561742579921	0.537427827104	0.680287283064	0.620393707987	0.60408596862	0.575376922032	0.609295143053	0.650308766369	0.597788526776	0.607677453134	0.640423812301	0.55290858004	0.658916867809	0.585865573823	0.604959958474	0.518288651691	0.550501029882	0.562973560402	0.591537332357	0.547991588063	0.682962244041	0.497874053429	0.693429485432	0.633652053237	0.531972764494	0.643633602454	0.624582111947	0.564516836599	0.613610052719	0.5693906188	0.667259823241	0.567432127218	0.574006844184	0.537964464409	0.615387959515	0.588922699462	0.596264066083	0.615917223252	0.609006646151	0.562258809319	0.622979049894	0.522288634938	0.526613293283	0.537403324941	0.541650060407	0.517593350053	0.590516410438	0.537254238119	0.553458739016	0.593079251162	0.55881491561	0.536415701841	0.543057120566	0.629345931288	0.564343874825	0.5355566461	0.595346416851	0.566881951302	0.525044747363	0.519861134175	0.645111477884	0.591538743291	0.560456128577	0.617133777851	0.623106568617	0.561956216999	0.559561867339	0.570941116662	0.595755435741	0.60250713177	0.609306815656	0.639396254656	0.620872728102	0.533309249438	0.652122799668	0.631230187548	0.571022327006	0.603919898215	0.614611712077	0.602271136963	0.593752188545	0.610943667884	0.573651518993	0.619760437151	0.617481619296	0.570890336175	0.596258962244	0.650643285806	0.665704113754	0.606084592929	0.565424760576	0	0.550702278503	0.540695644616	0.639500522265	0.674303164527	0.526675085039	0.544078585692	0.609278625954	0.695293123642	0.600223231274	0.679662391297	0.56348009435	0.566644451695	0.623480291345	0.539366994045	0.537879729819	0.647951570884	0.61469357788	0.573522065607	0.696414111453	0.659614481415	0.531936713749	0.498759588566	0.52950630323	0.565399692162	0.544270369586	0.5541941649	0.592366973403	0.580223696888	0.583588465236	0.567547379492	0.600854470187	0.56543189959	0.554124851576	0.554682667886	0.660519893987	0.531690905803	0.557480585158	0.552576700004	0.586823434151	0.627214049902	0.534101333347	0.534268635277	0.562280310963	0.567555152805	0.607535318731	0.56811850784	0.584564758602	0.531918093109	0.55447270147	0.602053913644	0.567311367561	0.577635803275	0.626218495193	0.608137944614	0.554846975561	0.51959244121	0.595403487836	0.544634834041	0.582385265763	0.586398850714	0.606694818812
CS.330	0.626391727431	0.621095919804	0.620035463104	0.615911886785	0.575300725787	0.624097462689	0.663563404456	0.649369965026	0.659470906115	0.559898138806	0.657448286406	0.622064530587	0.649440236481	0.633660265946	0.638654767717	0.58808036589	0.582836180722	0.631663209814	0.548886558696	0.639317457794	0.621778584928	0.620547629049	0.589862850635	0.56920871185	0.647346841842	0.650472241826	0.552086217924	0.640055101776	0.620388822257	0.609138006118	0.531760897426	0.491788355463	0.612480636623	0.526566723096	0.531521113682	0.669324022557	0.542229347467	0.62981924014	0.595429101978	0.594369070344	0.619807361783	0.536639431001	0.593222860585	0.545409482597	0.541469347354	0.5771134339	0.50629572087	0.584624627765	0.522207155313	0.527684280409	0.572271394369	0.574040822761	0.589061651835	0.551029778468	0.522409691804	0.613072750772	0.530598411647	0.582509696451	0.513549584173	0.533323130663	0.621649952162	0.533731076683	0.576589635695	0.570949901176	0.626919624118	0.593282831678	0.59643339718	0.583687013027	0.601202123253	0.569584708606	0.616604677701	0.604945306204	0.590634873581	0.602996932278	0.590378461499	0.666166656676	0.644355350079	0.607069854396	0.64394686452	0.675299162752	0.595047568278	0.592261280446	0.60941149242	0.645909323853	0.616533950553	0.638636362676	0.670453340302	0.649948039122	0.553078595361	0.656582033327	0.653566164397	0.619248198856	0.633568698685	0.641177829937	0.636044949712	0.630720477007	0.585337591198	0.595379601934	0.659869650578	0.61917004706	0.614258045012	0.574351001032	0.667244727396	0.687431022466	0.59998222869	0.60371960197	0.550702278503	0	0.517195076794	0.653679439244	0.630178792667	0.49939691289	0.547502535044	0.525698290183	0.671653278109	0.609410569487	0.634603496158	0.564265299278	0.618207887314	0.580966711567	0.498764244174	0.495905359764	0.589132643462	0.611424715078	0.57770647847	0.6291432157	0.582839970869	0.511592103969	0.580081226834	0.49532623805	0.60946815492	0.528383127254	0.552373750501	0.580611585908	0.501347401351	0.555022380632	0.481746397596	0.621381056573	0.555907938707	0.517071692742	0.530740470137	0.597018320862	0.558217547418	0.529711223267	0.621304302596	0.639404793713	0.612003211538	0.571782969593	0.598041156493	0.608088559587	0.632011711297	0.650239091403	0.538083233927	0.603869584262	0.583169539465	0.639667653546	0.640520753202	0.620787443335	0.647624625244	0.680946586597	0.651654691347	0.618697625845	0.624055136571	0.649108823828	0.614983728854	0.647632874999	0.637915141134	0.641805712251
