CS.019	CS.091	CS.037	CS.280	CS.099	CS.354	CS.009	L.031.M1	CS.257	CS.093	CS.217	CS.277	CS.293	CS.038	CS.007	CS.161	CS.073	CS.118	CS.335	CS.060	CS.050	CS.066	CS.064	CS.137	CS.067	CS.373	CS.040	CS.388	CS.154	CS.301	CS.374	CS.205	CS.136	CS.376	CS.375	CS.125	CS.236	CS.224	CS.041	CS.380	CS.232	CS.213	CS.378	CS.292	CS.302	CS.129	CS.214	CS.147	CS.349	CS.256	CS.369	CS.181	CS.182	CS.348	CS.254	CS.177	CS.148	CS.372	CS.395	CS.166	T.CS.023	T.CS.071	T.CS.059	T.CS.067	T.CS.079	T.CS.025	T.CS.014	T.CS.076	T.CS.024	T.CS.016	T.CS.035	T.CS.040	T.CS.001	T.CS.007	T.CS.089	T.CS.134	T.CS.121	T.CS.139	T.CS.178	T.CS.097	T.CS.117	T.CS.129	T.CS.180	T.CS.120	T.CS.106	T.CS.114	T.CS.104	T.CS.160	T.CS.111	T.CS.144	CS.246	CS.110	CS.088	CS.082	CS.085	CS.087	L.034.M1	CS.237	CS.242	CS.241	L.024.M1	CS.006	CS.238	CS.103	CS.356	CS.187	CS.363	CS.346	CS.311	CS.191	CS.325	CS.212	CS.164	CS.188	CS.336	CS.364	CS.358	CS.233	CS.234	CS.387	CS.112	CS.331	CS.361	CS.223	CS.321	CS.202	CS.227	CS.158	CS.163	CS.194	CS.318	CS.319	CS.322	CS.339	CS.285	CS.253	CS.370	CS.145	CS.255	CS.326	CS.393	CS.262	CS.270	CS.390	T.CS.008	T.CS.026	TFS.025	T.CS.031	TFS.020	T.CS.064	TFS.021	T.CS.036	T.CS.061	T.CS.045	TFS.022	T.CS.043	T.CS.066	T.CS.049	T.CS.055	T.CS.158	T.CS.095	T.CS.141	T.CS.157	T.CS.151	T.CS.152	T.CS.166	T.CS.142	T.CS.109
T.CS.144	0.540659620973	0.679360183706	0.682677610228	0.452806231356	0.540748606318	0.608252255044	0.67049653925	0.591751942622	0.559113759298	0.54510605368	0.529763621127	0.536700059945	0.439186465754	0.58459702762	0.526810003757	0.712607605484	0.67246225778	0.618240022741	0.771261808464	0.652158942939	0.690484421583	0.601835801958	0.616507533445	0.509881904093	0.763822727756	0.619219768666	0.57315981463	0.700002690081	0.781562104558	0.600814596234	0.677983202867	0.699781121888	0.653691197402	0.672820463217	0.636632409449	0.664194086682	0.718882441013	0.765479048186	0.690187024388	0.52111911938	0.589354741657	0.692354130458	0.710659356592	0.649509793762	0.731344640055	0.613416321164	0.654273068267	0.66773736887	0.641156935332	0.651498288513	0.759232181763	0.656819550844	0.60911536464	0.625870367021	0.679075894288	0.692711918367	0.682451612694	0.638783315323	0.667120841716	0.692887341528	0.761607312934	0.516611623309	0.656376994807	0.540983682637	0.689419323891	0.563596563069	0.571494647146	0.584409100215	0.573019903263	0.566178793673	0.52830724821	0.487533105532	0.70676979149	0.655856764083	0.568761010363	0.474742976143	0.493232615504	0.452431008298	0.479173403901	0.446215029292	0.49577882419	0.479128120483	0.568422643043	0.500797465883	0.447235263204	0.547226799732	0.470151495702	0.513608034437	0.478986155143	0	0.51967779222	0.647853514346	0.640114837881	0.581409359792	0.579642477372	0.586936628089	0.533063797656	0.684590878146	0.491312151258	0.505508748484	0.537225667212	0.539711852127	0.567319444678	0.588534061252	0.696551890802	0.64584114819	0.67619376676	0.777136882331	0.621531701864	0.490265255388	0.763493792104	0.6738209681	0.759899065844	0.638740382647	0.617133777851	0.74076681516	0.772277539185	0.630749540578	0.703892846796	0.608761568504	0.668662170352	0.586496513269	0.689500660097	0.662042297707	0.522801478617	0.663145923623	0.79725714029	0.673368860085	0.683985503157	0.753265594398	0.668899899406	0.654916113682	0.694130538651	0.657905641125	0.75015759214	0.769996652179	0.660399513664	0.59479740143	0.628177081602	0.631383269773	0.679889589342	0.678696756091	0.66831154309	0.668735143719	0.587892458288	0.734228071767	0.569393051831	0.530310649196	0.491353543833	0.511914050145	0.587019958697	0.563568915717	0.579329611381	0.57097665211	0.477866076308	0.499557823583	0.489812766455	0.658578232036	0.510407735142	0.478461505232	0.44442395578	0.493339833239	0.514286560924	0.445082201299	0.512025872413	0.497118600175	0.484888787448	0.461560924302
CS.246	0.522954754439	0.648002494769	0.67067032035	0.509548550178	0.545136209198	0.60948733681	0.634799909827	0.528330200269	0.565376535847	0.543155262385	0.532187496277	0.527957093835	0.522016975001	0.60129251927	0.519934664006	0.670370963477	0.635513675193	0.568140188856	0.734278187512	0.596748746082	0.63943527396	0.591297069644	0.590602431085	0.550283223358	0.725671952499	0.561563295459	0.567664390865	0.666357610058	0.745814145938	0.567190457233	0.642074689029	0.655324317956	0.600626040197	0.632717093659	0.578646997414	0.595776240129	0.677324515182	0.732083897088	0.637106535563	0.51134595102	0.521258210533	0.64111058785	0.662219992538	0.580669870239	0.69432900757	0.570662547212	0.589161639162	0.623127495627	0.594994773666	0.617508877496	0.699408674984	0.603911072572	0.546470165252	0.58960033373	0.603994185352	0.641227529992	0.652403963684	0.605675837031	0.598564541417	0.640544866472	0.723763263255	0.511402814714	0.593134161101	0.535249493192	0.659266723853	0.531724547259	0.586180453117	0.551249424662	0.543929924164	0.54009806357	0.507161943271	0.517027829538	0.693809104408	0.647062824911	0.547742946442	0.508857198193	0.496351010137	0.495292903378	0.479219423353	0.510064680997	0.479101945825	0.514876093043	0.504108353246	0.47855760984	0.501902351399	0.53389419653	0.50051878937	0.485795905948	0.516806101694	0.51967779222	0	0.622003652563	0.651782900718	0.520056463451	0.531201460986	0.610377430309	0.57496890198	0.61827093213	0.469335145052	0.536851562272	0.565881193368	0.522870501659	0.569563126324	0.567310640921	0.66029542872	0.561509602148	0.622395558967	0.726358042844	0.595987793909	0.52436491501	0.745176477084	0.627026383751	0.715981083957	0.616734586368	0.573651518993	0.684799001865	0.722415130416	0.593705420714	0.641212269001	0.559245573594	0.621176728083	0.514025652924	0.619277545596	0.609478263965	0.509211381954	0.626499482472	0.760871300042	0.628413717467	0.60553678192	0.705773632589	0.611593370608	0.597129789453	0.653618803032	0.594495462613	0.702975943917	0.699800134362	0.604537418956	0.533346514736	0.55725220635	0.568298148746	0.632792957534	0.652900958932	0.613192703207	0.621487272954	0.596728206638	0.701425184859	0.553236152566	0.552290404761	0.520252752092	0.518941265971	0.603161319984	0.557986096538	0.556953599804	0.580143863211	0.490460072268	0.551106756679	0.517139308008	0.625426922399	0.55971758335	0.444472600841	0.530238649884	0.586470668805	0.538818917102	0.521210630019	0.518880102264	0.485630456333	0.58036514071	0.479546152358
CS.110	0.611709229843	0.60117876755	0.649659115783	0.650237232432	0.62874310945	0.626442701598	0.587925323562	0.637754980786	0.606347505856	0.610751062034	0.631971984498	0.614601492921	0.661989743393	0.633353692525	0.638289162782	0.580662149196	0.611167246987	0.602739383302	0.647152914739	0.569632995567	0.594032889065	0.621740439585	0.607679726977	0.647855947583	0.621754703199	0.567904776643	0.647680272615	0.670598755864	0.656007940302	0.623505719988	0.586603191766	0.623370114274	0.552692623271	0.603185399006	0.604818232659	0.605529145214	0.639893617205	0.650691098176	0.57455849971	0.656541238971	0.576547549132	0.600558335626	0.635822751993	0.540452519851	0.638148875452	0.558004728867	0.620624606307	0.587039855712	0.602267218363	0.560621828121	0.615978161296	0.581047360745	0.593703624139	0.608331110182	0.577801125026	0.605129498307	0.584788903086	0.591910983334	0.613871335183	0.605281955064	0.701698010701	0.658331359027	0.626099751065	0.636971007205	0.607607340608	0.626911778745	0.627550736885	0.620287464696	0.607059216593	0.611274073157	0.637692159381	0.63261266426	0.601348439387	0.636584974568	0.63895726555	0.660680474157	0.63943540363	0.663587389177	0.630395457287	0.676199689725	0.649083587299	0.664228724318	0.636079560503	0.628996657061	0.686731564806	0.642368550943	0.662741072308	0.667543675628	0.645312902557	0.647853514346	0.622003652563	0	0.668357294259	0.595610021222	0.573854429849	0.602822645438	0.603851708015	0.522532899029	0.617886620009	0.650832600056	0.674883543218	0.585844137117	0.588265363767	0.589535679268	0.664533228202	0.587482000552	0.587268331953	0.655992435811	0.605995819813	0.641525424279	0.650392153764	0.654673376073	0.604686703572	0.666508676758	0.610943667884	0.626099408737	0.659253001158	0.601393933322	0.648117979284	0.598193858387	0.532749613173	0.597492118342	0.615496866182	0.581445755199	0.639378099637	0.67082730667	0.66218998044	0.545093521176	0.576861425278	0.616147706215	0.591255220967	0.619746044782	0.566002183684	0.633456739453	0.638352283291	0.638788591317	0.592473629447	0.638465857794	0.58377161154	0.601064236801	0.622957350573	0.609316595716	0.57454396662	0.5890362111	0.655788323394	0.637975054111	0.637170565631	0.636714649289	0.659780862073	0.626058505009	0.642927976871	0.613422213574	0.637022052505	0.648194193786	0.669952767604	0.646839651395	0.647861818619	0.619331232423	0.620541425818	0.649359218781	0.673952927223	0.664487507734	0.63900747475	0.65293700624	0.645117607046	0.636299340863	0.662397828663	0.674334590948
CS.088	0.595124258312	0.706770624454	0.671657265805	0.64935691803	0.636526086958	0.582284708394	0.642821720241	0.716845778915	0.612052854074	0.66097763812	0.621504875865	0.632514785632	0.641063429269	0.553756264671	0.655171746864	0.650771920675	0.56948900753	0.623010517094	0.731835845814	0.645256256442	0.664311924951	0.598282578187	0.660393217657	0.68072581559	0.692317315615	0.669488421561	0.617188799308	0.682628680931	0.700295916348	0.730178405414	0.696605233474	0.686882474082	0.653466017512	0.67073585828	0.631769319607	0.686756594805	0.703834570222	0.735115573726	0.663473409257	0.664723493312	0.678548504512	0.688973041059	0.659267759821	0.69128547591	0.704471703115	0.661396451102	0.6576115145	0.682122983643	0.715883439471	0.717674914849	0.735277836749	0.699227839152	0.706710387461	0.725450082757	0.708066463909	0.688391248391	0.69915209345	0.717093175144	0.72209360855	0.733640437671	0.718978332851	0.67314367891	0.683185443363	0.630412410786	0.656702319424	0.66356979398	0.662610409804	0.698725433692	0.644693351848	0.659085849967	0.652471560162	0.627483103516	0.697689539799	0.666487522742	0.680893744574	0.660839357752	0.667001133239	0.685132379783	0.687154932077	0.655639162938	0.647035887104	0.677824923653	0.666896021572	0.618106994706	0.686840498922	0.679103303888	0.664948623747	0.704684189925	0.598819013336	0.640114837881	0.651782900718	0.668357294259	0	0.682591225749	0.669085767619	0.554428758342	0.608215335409	0.681821448272	0.642473683326	0.632097949787	0.619821219327	0.578346756674	0.612230549336	0.649027152934	0.658938481836	0.675843233272	0.691350195284	0.707312871654	0.60164487452	0.657614869921	0.726165411146	0.673081830841	0.694438780926	0.660931290148	0.650643285806	0.688204550877	0.735087569518	0.681324595766	0.692068642558	0.635871520836	0.647359651932	0.70498676794	0.632781980262	0.692342796705	0.591116680117	0.644043671526	0.713585671996	0.640361978171	0.636453501839	0.751119527204	0.692769249083	0.687367622862	0.703874520653	0.616199413654	0.678980451492	0.719914271551	0.708183046051	0.671248405084	0.700520566625	0.703722089967	0.694226934844	0.663737346553	0.705484795714	0.712144278871	0.629072774347	0.721438363848	0.630055527887	0.619065230673	0.667426644291	0.629697918661	0.618901395983	0.657128539784	0.648725921076	0.634032302203	0.67211770107	0.624042845741	0.658555846034	0.672015431549	0.614568952905	0.649190812456	0.667010186682	0.574457743529	0.60857817643	0.616975523589	0.640637335755	0.646471999988	0.572371730525	0.672419147136
CS.082	0.575465845119	0.629815818598	0.672215069691	0.561705667993	0.525681857172	0.633087026233	0.655688634315	0.519300052964	0.586367880088	0.474253455617	0.539187915015	0.582710932669	0.570127835084	0.64229029331	0.577314292953	0.647500332013	0.623086122957	0.55961787846	0.747513857053	0.579112312038	0.610316825325	0.597828477747	0.509535733892	0.575895314901	0.728876563601	0.57475785554	0.56625936549	0.696574360797	0.765155187021	0.58261197066	0.656926382701	0.707365565279	0.554307492627	0.662275420941	0.629812649509	0.651133370675	0.664042864909	0.758992614812	0.618838871234	0.557018130811	0.470414494279	0.688490225891	0.670803511121	0.556790519357	0.729666286707	0.579841356432	0.623392305374	0.663308498599	0.612533308511	0.665207069435	0.700231972969	0.599574231859	0.567964279675	0.586056504836	0.625384112282	0.689312962018	0.686746201144	0.63268770288	0.608027956731	0.649740361916	0.719263560814	0.577560797872	0.579374401561	0.580595224817	0.693748638	0.581162586832	0.589612168353	0.582011085093	0.567325205266	0.592647283419	0.576686086022	0.547519241689	0.715058920383	0.659986712806	0.591240282369	0.583289936733	0.552528216558	0.537579858966	0.513998344677	0.55263955112	0.55736407609	0.555180894008	0.554622235052	0.571985840672	0.562624142232	0.555337762175	0.543354613637	0.529143519318	0.598214306215	0.581409359792	0.520056463451	0.595610021222	0.682591225749	0	0.469225217818	0.591982211982	0.616177440863	0.576271597325	0.522936540595	0.568864913874	0.615440889412	0.541541591361	0.559942448744	0.531312403832	0.687092922378	0.6186660015	0.649602573922	0.712565453096	0.601352492391	0.555861796004	0.757117547578	0.673524469296	0.688448699168	0.667447135469	0.593752188545	0.693195008518	0.755910804186	0.515982019771	0.647781809679	0.612975270912	0.580842581139	0.557991798776	0.668995696183	0.633073199581	0.581314262419	0.66036473048	0.760475807596	0.590438157868	0.578019774242	0.757139879461	0.646857331085	0.654470181827	0.680747097874	0.674147161026	0.697428455239	0.717024811544	0.638099024751	0.589003877836	0.60718777006	0.599255980622	0.63260411317	0.681309660086	0.646997153476	0.642802189463	0.668973373483	0.72018583191	0.627264421198	0.60258439661	0.547699927084	0.572201817346	0.642774320823	0.531869362809	0.624702515394	0.592726757251	0.537285538564	0.591736530197	0.573706093142	0.680255884705	0.60706281438	0.530100322762	0.567182017672	0.644410777888	0.588434158306	0.593645838858	0.565125904552	0.543012043876	0.642030150057	0.537356565765
CS.085	0.558069176768	0.616654416442	0.633490735288	0.562269529028	0.520498178305	0.607807980341	0.621544069523	0.526167990035	0.55671655141	0.493133332099	0.512015824624	0.554386930833	0.563622011286	0.62554840771	0.574315222843	0.631286720058	0.591948581229	0.493096991244	0.732736934667	0.561815648852	0.598708237734	0.564708846455	0.538483494913	0.57111386071	0.706234502221	0.569010575585	0.574698848657	0.706298461476	0.741707246216	0.575618259495	0.644630813152	0.701813797554	0.548744127779	0.647831730152	0.622706199944	0.645624403038	0.641704017695	0.749412057838	0.593123932038	0.564858684549	0.492216875338	0.678357937431	0.667474627777	0.557223544097	0.715327021046	0.552656058036	0.640272316373	0.644762405872	0.610266740254	0.635167175188	0.687982550193	0.608664266669	0.577539277151	0.578501842509	0.628918280108	0.678899280616	0.657871486619	0.633141961481	0.608684945513	0.659908417471	0.724053231128	0.570491233799	0.544459657053	0.587013265419	0.685278180789	0.59169895107	0.578932615286	0.569548058283	0.563900174574	0.583709937142	0.577398049557	0.538678217825	0.676278513188	0.635339208209	0.598340509572	0.584146385939	0.575498647789	0.547186113888	0.5395084318	0.565301546322	0.554670157828	0.58234854173	0.548598072891	0.55857758267	0.569822171727	0.546088696485	0.55786464548	0.550122724836	0.595080740014	0.579642477372	0.531201460986	0.573854429849	0.669085767619	0.469225217818	0	0.588680057499	0.577758136587	0.558514065257	0.528887030626	0.566826481818	0.586873598823	0.516284221975	0.538125822489	0.517789019008	0.677014324492	0.616382524271	0.640983480507	0.702813435218	0.596888926669	0.55029412281	0.746180458666	0.685699632944	0.648609536659	0.686577453083	0.602271136963	0.697079167998	0.74558967963	0.492308877164	0.631162987013	0.603514261487	0.558779751915	0.562299513055	0.677793674871	0.640465427847	0.590961131654	0.666144819336	0.759281107842	0.541801221483	0.578925511198	0.744270246016	0.64098597681	0.647863802343	0.671441283409	0.658266216946	0.692048594559	0.696800373553	0.633364240572	0.611952322351	0.576831652599	0.598530393905	0.642304691409	0.649592292965	0.651799279715	0.641499681144	0.653183868373	0.698128208069	0.628733303186	0.576076530035	0.540947287512	0.546768739646	0.620469147317	0.50952469803	0.608404169696	0.607916797217	0.552334414848	0.596961848875	0.546146793074	0.644785533538	0.59096447746	0.543992548579	0.541812280593	0.621236966327	0.585682462104	0.589717121909	0.564570191574	0.573765927483	0.632322262269	0.547100100646
CS.087	0.559447018864	0.653690740445	0.652347922881	0.588412205483	0.54983239349	0.576796328844	0.61471763074	0.659468131932	0.557560840914	0.575163221736	0.568841199359	0.619890262903	0.588893865377	0.513678521256	0.607073102699	0.624995288829	0.581984522896	0.566041847842	0.717266722828	0.578073036086	0.619564733397	0.542725029905	0.603617706025	0.617055922766	0.680994901084	0.6337558674	0.570383673186	0.646913891348	0.705478776551	0.660918190094	0.650249046262	0.689572844122	0.59537892913	0.621439091513	0.594249217049	0.637977589019	0.681069383459	0.710426757832	0.616999088479	0.629940823967	0.597868191615	0.667762103952	0.64785790325	0.630259332074	0.666883248589	0.587139400195	0.618963328591	0.643961460503	0.671993830117	0.676044545438	0.712255289447	0.648229051703	0.652314146881	0.679567810426	0.666520739588	0.673650329334	0.668916296876	0.666297039455	0.684166906891	0.691512244926	0.67962588419	0.610829809692	0.616161700683	0.559805725738	0.64274932663	0.589888283219	0.599531617474	0.641161781609	0.600997839425	0.612019898661	0.59821357336	0.566107614669	0.681351754016	0.620437883912	0.63127249598	0.562685471685	0.627662383006	0.607103332787	0.640759761529	0.621184721682	0.60774957969	0.631314919733	0.603526792506	0.594406256697	0.632774796159	0.612512718208	0.587946638626	0.653947854633	0.555534656708	0.586936628089	0.610377430309	0.602822645438	0.554428758342	0.591982211982	0.588680057499	0	0.586018538177	0.608215008425	0.57380497523	0.612653412663	0.55910340113	0.496528750003	0.551870501719	0.591417923618	0.654919000704	0.633193650836	0.647916399466	0.665172998407	0.549741658422	0.587766720758	0.724843850254	0.634722127632	0.644250955819	0.646051585716	0.603919898215	0.671488337181	0.730374008137	0.595612881265	0.660292530211	0.59389493511	0.600797061852	0.658344990499	0.614225560477	0.647751502005	0.545868989268	0.623139688864	0.721605913468	0.5825797856	0.576296899199	0.73070163949	0.64094693218	0.653992479995	0.675674540146	0.598072601589	0.666019410064	0.699530028944	0.665517574976	0.616907248697	0.654911212033	0.634752133225	0.647018954482	0.657020862247	0.679573484639	0.657852786015	0.586397399489	0.699645545066	0.569251418782	0.59477965015	0.600005792573	0.583847949749	0.588988252063	0.60547688522	0.610968101978	0.564476477151	0.619606702228	0.546376849768	0.585496995619	0.641682196659	0.578689878166	0.584923496747	0.613229793679	0.569413764315	0.523233114756	0.568250516514	0.562400733685	0.586218398993	0.534278784585	0.601095896376
L.034.M1	0.554810679572	0.651363871708	0.593089304982	0.586423625843	0.592572033165	0.58362326001	0.579558938691	0.611864326653	0.545160737023	0.60943285382	0.57908798214	0.563029336414	0.588344226986	0.587356132069	0.577121229512	0.631625165361	0.622599029133	0.588403063059	0.704893999373	0.613291660475	0.654303730146	0.580877602931	0.617226004459	0.596293722282	0.703993671767	0.590553049362	0.604278477089	0.716256999537	0.700751337807	0.616080329668	0.624184791281	0.641731283791	0.617508006549	0.624467535754	0.608003040055	0.605611658364	0.635627658566	0.726567744248	0.649599859789	0.582090372337	0.603212624168	0.625210290831	0.663078617522	0.608849792305	0.715150469358	0.578169536356	0.640173189499	0.62699417533	0.621137093855	0.624077035494	0.678289201289	0.633952176208	0.612005775442	0.617453123746	0.6133474534	0.6589614003	0.631825537067	0.61921417593	0.639193640335	0.659899161077	0.752680097853	0.584477195004	0.621863863828	0.59641429896	0.64268370402	0.584112043469	0.622970954787	0.58585069163	0.578468549851	0.572538254488	0.583015699183	0.554895886989	0.621485807749	0.639878174931	0.602173308505	0.584811932556	0.592988588656	0.59695155559	0.558711749365	0.587319455174	0.561471261333	0.589701133185	0.561405721277	0.534019824055	0.600337681864	0.595750356888	0.571002681586	0.587412686208	0.551186852359	0.533063797656	0.57496890198	0.603851708015	0.608215335409	0.616177440863	0.577758136587	0.586018538177	0	0.624469964051	0.56028858775	0.569463322822	0.609029513043	0.56111377072	0.579970656862	0.597055203483	0.680931289077	0.606842049756	0.635809227312	0.71974581048	0.597213863799	0.592499216062	0.713415617436	0.667187777228	0.681606400263	0.656143128044	0.612043652546	0.676947476121	0.703154438882	0.616334181735	0.670990395208	0.581516859611	0.589079259089	0.568440496255	0.641177111468	0.632125869586	0.583105366764	0.669034264967	0.730475689608	0.613082136575	0.622196584407	0.690952863652	0.609123012161	0.615783398069	0.631608353645	0.640749486119	0.681012037141	0.718086606411	0.613091046789	0.584615082765	0.609254953855	0.618437879727	0.630444975014	0.605977529293	0.622197107163	0.641341074245	0.602537233708	0.693613545428	0.597618775063	0.549894585744	0.578491081727	0.543804955129	0.585203313419	0.580096785083	0.597981514244	0.605748826492	0.585693951964	0.584945965351	0.570900783737	0.641746099679	0.529147623793	0.557601854634	0.583821805603	0.577342021541	0.585256964313	0.547544943765	0.56723168669	0.577301551435	0.592914893781	0.566932280834
CS.237	0.610598092493	0.591414254023	0.619862781771	0.671130442555	0.634547939294	0.619582184048	0.582546974503	0.620337923218	0.609821576093	0.624016845823	0.624501303809	0.604249277624	0.687009858282	0.642717331999	0.637114946742	0.533449602374	0.599799051716	0.580586472648	0.634077982581	0.561460034303	0.560866768016	0.60674725607	0.581680206371	0.638991077906	0.598376924601	0.553836734678	0.648179666094	0.649652679789	0.656396419959	0.618224682974	0.581999097278	0.617120467228	0.521341002975	0.592645973556	0.577805187579	0.590004212973	0.58950580228	0.621272735249	0.562754570555	0.65140750255	0.533609731545	0.593134191004	0.60265345383	0.525762021784	0.613614255574	0.582666313826	0.572318994149	0.586602788624	0.601320073618	0.570379649544	0.58792330511	0.579683125058	0.573533517306	0.602913623146	0.583327803439	0.604293371901	0.584190822838	0.591950864904	0.587143058393	0.621206382819	0.688332082075	0.653629093539	0.613350308177	0.635596033874	0.608718006264	0.625845835117	0.611275818858	0.605052278149	0.613555220046	0.639378288678	0.637705580409	0.648913086866	0.647181415178	0.611448597407	0.638596156302	0.653726634021	0.665311640582	0.688456627132	0.653815755056	0.688080820357	0.654855552558	0.671722218979	0.615205257402	0.642287423619	0.700165871768	0.662385203048	0.673498800345	0.680738329658	0.668882487847	0.684590878146	0.61827093213	0.522532899029	0.681821448272	0.576271597325	0.558514065257	0.608215008425	0.624469964051	0	0.633551673005	0.663980884564	0.684203445837	0.565277399246	0.573914313537	0.573088217305	0.644472000506	0.568005718447	0.569385056106	0.593953970367	0.594521654414	0.651023522158	0.672226003179	0.61166191309	0.563487643874	0.648198682629	0.596258962244	0.595721290235	0.65024726231	0.569378449141	0.573135556973	0.576766765705	0.521679589725	0.588168919441	0.597139256576	0.557280355987	0.642885537489	0.631328876172	0.587151325165	0.521307405572	0.501388565908	0.643350312405	0.559483872429	0.58584407278	0.582805150788	0.633239860505	0.559195032655	0.637639535593	0.6000950804	0.623332824913	0.586756254558	0.574383479182	0.604530751259	0.611776108669	0.595088410159	0.574982949861	0.6634110998	0.662390108357	0.629017742408	0.637571017578	0.673734335541	0.637614381613	0.652286277993	0.601044099522	0.629857904822	0.654821988214	0.681864135257	0.651785653003	0.664794678821	0.600280912423	0.632898735987	0.654489208352	0.691486208543	0.679737504848	0.65102938521	0.678416543208	0.644305344159	0.62677751437	0.691319508028	0.665321060819
CS.242	0.525409849156	0.65986153589	0.662201858182	0.482841361174	0.532982363623	0.591580368853	0.63281639909	0.507588013047	0.564726952726	0.511781879642	0.526938236942	0.497638550069	0.48552798716	0.601892678024	0.524773465153	0.655701875992	0.623449637651	0.573614720759	0.733729890785	0.605586599803	0.639062595266	0.582023496836	0.57963571849	0.53479037941	0.740297754853	0.576286269026	0.555725189289	0.68056878071	0.756653944193	0.547120878807	0.635308887769	0.685778643075	0.607632868862	0.630290771033	0.558019005349	0.620265452101	0.698415473817	0.755119080333	0.63741111212	0.512135095227	0.532360095045	0.665674242475	0.667418755751	0.587336247994	0.697152709101	0.566897975567	0.607262555728	0.641455948217	0.597270123632	0.641055556699	0.725814949462	0.616935127028	0.558559283244	0.591761546499	0.609134752369	0.65336497326	0.660609200004	0.598267709104	0.603556101904	0.657045535672	0.729283472987	0.48973962448	0.596388930791	0.49196103225	0.643057385248	0.515929457355	0.550931321423	0.507960292011	0.510633072441	0.534625160111	0.493246827043	0.463975213577	0.67931486393	0.617115760259	0.539526916313	0.475051857514	0.52170206912	0.473526827248	0.492965659171	0.472528196295	0.503231969064	0.494517522335	0.515218458855	0.483667927048	0.484634965483	0.5058899015	0.480508627537	0.49419868852	0.471314124229	0.491312151258	0.469335145052	0.617886620009	0.642473683326	0.522936540595	0.528887030626	0.57380497523	0.56028858775	0.633551673005	0	0.54075230249	0.5494538737	0.524310390615	0.555969740467	0.579862940519	0.663271860001	0.597760531115	0.628873599958	0.741027870922	0.587441645616	0.483662375418	0.74586485823	0.645134444665	0.710724458052	0.618911229935	0.570890336175	0.699938280551	0.744672389096	0.588405605598	0.658311816413	0.551513115445	0.621289319272	0.53832574349	0.64424281106	0.62449981138	0.520427280163	0.625122499159	0.77629626737	0.625452570859	0.627869755957	0.725459241991	0.638233062326	0.622930229573	0.669768428621	0.606018403559	0.720359118592	0.714693298374	0.627107237304	0.543021995091	0.571045935884	0.585635849398	0.637258569416	0.631223592371	0.627281284092	0.634865952467	0.556625627708	0.690147858043	0.536808196657	0.503393335801	0.455778164017	0.485174957541	0.560029098068	0.536555657163	0.540739315768	0.556179809266	0.451463107921	0.489134545198	0.503506052664	0.624431690285	0.53865462646	0.411126040173	0.50016240178	0.537770967519	0.506974549613	0.505766617134	0.478867951107	0.476085504729	0.537141315816	0.482538755292
CS.241	0.525681999336	0.668482059076	0.683189794636	0.495306638857	0.53454486903	0.606679723849	0.659568435171	0.583715368849	0.582594892475	0.534547845778	0.512884039975	0.546963327716	0.466193310336	0.577303333726	0.479225241861	0.696108171521	0.61384812436	0.580832188532	0.785837359994	0.609064580376	0.662884087856	0.538836446571	0.592915396203	0.555839221887	0.744312525361	0.623579195307	0.530278641734	0.717236679846	0.765650509795	0.619324276426	0.678434053414	0.712103837966	0.657476488346	0.679263436708	0.650305449928	0.686050848466	0.689210778227	0.758455643178	0.67480094951	0.544644489164	0.517100637959	0.685010158113	0.705114222158	0.561228879212	0.747129954757	0.635032846655	0.663286903773	0.66872262707	0.664188636155	0.674305606931	0.753994072594	0.653463463508	0.617623643221	0.623235917098	0.686856313931	0.699492061821	0.719060302101	0.656278051574	0.658933797992	0.701494711344	0.768470938281	0.566527538087	0.618660648263	0.578794852963	0.70191717027	0.574896198808	0.58889686469	0.600459176771	0.577501320974	0.575428905878	0.560688864218	0.491382067965	0.729428295999	0.676687214964	0.614132616894	0.550614526147	0.54215727856	0.519430955679	0.519461305136	0.527295112401	0.512507414773	0.505456202006	0.580016269363	0.550767563783	0.504619174893	0.573228996265	0.498610256549	0.524659638409	0.520307123815	0.505508748484	0.536851562272	0.650832600056	0.632097949787	0.568864913874	0.566826481818	0.612653412663	0.569463322822	0.663980884564	0.54075230249	0	0.562977205597	0.52576598351	0.516304836312	0.532321773013	0.692598543573	0.637810292703	0.691808364642	0.771157129626	0.58922024068	0.531216853455	0.77993375127	0.683746344579	0.729628085043	0.684429102608	0.631230187548	0.74120606187	0.773360540057	0.524670295024	0.690292524665	0.62875179697	0.652589699919	0.575611667532	0.687846868281	0.674777624725	0.521338036756	0.653583880084	0.786673772823	0.652181098343	0.669450132728	0.766123621092	0.680638550333	0.671079997262	0.719887109394	0.669340640047	0.731939252438	0.757337232197	0.666687539057	0.597371569248	0.648570563105	0.640337280107	0.683954048233	0.685063361321	0.687674781183	0.666327595007	0.615823950269	0.745197878786	0.611786849934	0.548067507547	0.514405642519	0.509025895558	0.573700058716	0.574387459375	0.60004385748	0.568987827177	0.519846169143	0.567221708734	0.515638485679	0.68826673223	0.533742341333	0.50202460153	0.506803424995	0.561193168351	0.571797292763	0.527448721327	0.536823930577	0.534541364968	0.590713785732	0.493958864345
