CS.297	L.011.M1	L.005.M1	CS.172	CS.259	CS.098	CS.313	CS.174	CS.002	CS.017	L.022.M1	CS.257	CS.059	CS.280	L.036.M1	CS.371.1	CS.161	CS.269	CS.155	CS.334	CS.305	CS.229	CS.062	CS.171	CS.377	CS.076	CS.290	CS.050	CS.381	CS.366	CS.136	CS.232	CS.282	CS.374	CS.126	CS.213	CS.236	CS.292	CS.376	CS.378	CS.128	CS.380	CS.041	CS.375	CS.205	CS.359	CS.182	CS.385	CS.323	CS.178	CS.372	CS.395	CS.181	CS.254	CS.256	CS.148	CS.183	CS.177	CS.166	CS.389	T.CS.082	T.CS.007	T.CS.089	T.CS.080	T.CS.076	T.CS.069	T.CS.035	T.CS.085	TFS.024	T.CS.071	T.CS.041	T.CS.023	T.CS.012	T.CS.056	T.CS.052	T.CS.160	T.CS.147	T.CS.139	T.CS.178	T.CS.180	T.CS.129	T.CS.097	T.CS.124	T.CS.153	T.CS.118	T.CS.144	T.CS.121	T.CS.100	T.CS.119	T.CS.114	CS.088	CS.242	CS.087	CS.082	CS.356	CS.015	CS.006	CS.238	CS.246	L.034.M1	CS.103	CS.085	CS.110	CS.241	L.024.M1	CS.044	CS.151	CS.330	CS.113	CS.189	CS.358	CS.311	CS.304	CS.207	CS.338	CS.325	CS.078	CS.150	CS.336	CS.234	CS.320	CS.339	CS.318	CS.361	CS.223	CS.227	CS.163	CS.080	CS.331	CS.194	CS.321	CS.319	CS.343	CS.112	CS.158	CS.370	CS.270	CS.145	CS.262	CS.390	CS.253	CS.393	CS.326	CS.255	T.CS.055	TFS.022	TFS.025	T.CS.031	T.CS.049	T.CS.045	T.CS.061	TFS.020	T.CS.064	T.CS.036	T.CS.026	TFS.021	T.CS.066	TFS.027	T.CS.008	T.CS.142	T.CS.141	T.CS.157	T.CS.095	T.CS.158	T.CS.109	T.CS.151	T.CS.166	T.CS.152
CS.015	0.554988985322	0.570821073325	0.524220739841	0.549137438336	0.554888657435	0.570692043632	0.564461276063	0.54234331063	0.622822976329	0.519716555685	0.615352006269	0.590102981281	0.602466937235	0.562769236677	0.554653728581	0.63010206089	0.678990824266	0.751805226104	0.645472650783	0.752269834582	0.602739432874	0.676985712734	0.546854764438	0.588934394916	0.738218842525	0.681396552696	0.709420917542	0.661883777859	0.64106392291	0.721946075451	0.662766056719	0.605971642246	0.712032124175	0.699406971199	0.624035865601	0.714342681697	0.685270186063	0.642204438533	0.697109494702	0.69912312318	0.631235962446	0.617798014299	0.66266264534	0.661787013019	0.739698130858	0.760426662596	0.675649610617	0.709287525016	0.713205582659	0.661299957364	0.681248941876	0.700717804991	0.686828793857	0.727764312317	0.700840811511	0.719717613439	0.768738122096	0.71865193205	0.73088318461	0.702669869927	0.603752348292	0.701261482534	0.667269805969	0.669520398277	0.670433714744	0.659204660562	0.616480317765	0.598713287256	0.608330246997	0.632493758287	0.622342779871	0.774944911634	0.719810771011	0.63764661106	0.687308059154	0.62090828282	0.573453941733	0.605617734063	0.5980899774	0.597326684546	0.583284158585	0.561923280701	0.570150453221	0.591115503843	0.654779682489	0.541902963427	0.639752326403	0.591604802479	0.645164195763	0.617305881633	0.601308521028	0.597387519608	0.560354536215	0.623815431726	0.696617148589	0	0.544311436463	0.578063857777	0.613714803367	0.573720104108	0.5802820208	0.59932895796	0.65291014849	0.532168618998	0.55115353149	0.559932911043	0.657785277549	0.687431022466	0.534276242031	0.698417868086	0.790851709753	0.598053187918	0.699232145024	0.705665579259	0.690934135036	0.753641490541	0.561163210634	0.643128282177	0.665704113754	0.70004561016	0.649901340358	0.669586906949	0.707980243895	0.681910961569	0.694704924497	0.782491130933	0.659721027129	0.618440522068	0.654763253284	0.781585822764	0.581733077404	0.693956374962	0.689439901088	0.639312233116	0.64561012	0.702565673797	0.700064417087	0.654334498453	0.691130364381	0.693968799399	0.783233189302	0.665735852641	0.676085431178	0.670529489507	0.549472003897	0.608452505811	0.637651425139	0.610535523405	0.693924542191	0.622251331884	0.655004961723	0.577335854457	0.586652844209	0.615628606104	0.750145897936	0.607929297532	0.572263963227	0.586653077724	0.626166089067	0.549095233663	0.525570838042	0.551229928097	0.567210582162	0.593055113636	0.583192613182	0.552594597903	0.570610898124	0.592335587628
CS.006	0.501382704965	0.510871396655	0.504323281988	0.506917118132	0.520745344902	0.575952781726	0.546624774453	0.531452759724	0.581377398972	0.549883311659	0.58024234599	0.548212507918	0.569877140586	0.518542852975	0.551210330141	0.570636654432	0.615560994281	0.70039498185	0.605425053065	0.687610034155	0.55278936455	0.611950861092	0.489599683639	0.570504616754	0.643804522592	0.575750008794	0.641517996123	0.586573154981	0.565804929507	0.684558631395	0.570763700771	0.533356395516	0.649635314488	0.648716889893	0.543559822921	0.661161928436	0.6874318974	0.585512396762	0.629743842688	0.651962485447	0.581846257293	0.563598625217	0.61775155275	0.58521731296	0.668878410664	0.680561864455	0.600340713359	0.642708925342	0.627724532416	0.592082001936	0.650841558098	0.642831643993	0.62157459477	0.639012116758	0.639143118872	0.675199618472	0.709675634634	0.662868476298	0.681501857173	0.634182082649	0.550783977396	0.613259702746	0.600066190045	0.600547668617	0.592991488856	0.581625175145	0.542723169785	0.514621812834	0.556873397967	0.54606551005	0.559698771021	0.699795014433	0.650966880552	0.60371830101	0.642409356177	0.562194003047	0.548990463153	0.544446504142	0.558839640938	0.57237364689	0.557140211902	0.533033743288	0.51600078087	0.539039694076	0.56679752152	0.539711852127	0.57587965561	0.583063988004	0.599397127779	0.56699259595	0.578346756674	0.524310390615	0.496528750003	0.541541591361	0.630196624937	0.544311436463	0	0.517932512868	0.522870501659	0.56111377072	0.526166124324	0.516284221975	0.585844137117	0.52576598351	0.509888646348	0.522820508863	0.61419483251	0.619248198856	0.518115781893	0.606415318471	0.726556765734	0.540502269759	0.643401757032	0.62311893433	0.624825268243	0.734890555329	0.532420863851	0.550564936299	0.571022327006	0.632948808451	0.579613564799	0.58737300585	0.623383836132	0.614312916979	0.62860058578	0.732727968465	0.57586426007	0.535251787084	0.588027690073	0.717102830365	0.522878808736	0.632663431088	0.616720855959	0.57606559044	0.58829171822	0.651894851705	0.645345648825	0.570973184452	0.638897890515	0.637193580506	0.704081200882	0.6495080316	0.593215143529	0.594207707827	0.511671297965	0.550587793257	0.54207847671	0.532336957651	0.61155537866	0.561799469442	0.5880394481	0.528935655201	0.530517405164	0.550329470976	0.683429970779	0.551738581772	0.522223109445	0.532664673037	0.589099285816	0.534737818807	0.545157453033	0.491420874334	0.537401230267	0.518414725094	0.508345526925	0.518952381733	0.522458239692	0.509111036657
CS.238	0.549921117073	0.563951096746	0.564221027642	0.554135609864	0.559654750858	0.577726921497	0.555225200205	0.560014394667	0.579576238892	0.566945118105	0.607724612957	0.593047114125	0.567384857861	0.562714857254	0.592475157538	0.617790471552	0.62454577868	0.729487534763	0.596852259864	0.650093690791	0.573019617865	0.606110747736	0.544798690713	0.579233732722	0.652845723008	0.59904540475	0.644079668819	0.634248890413	0.598435308086	0.695467535479	0.596155055685	0.543392973099	0.670059421554	0.650899631363	0.575365034883	0.665224858994	0.673680805373	0.582714082372	0.633541336762	0.670714537062	0.576879932509	0.58056782995	0.642824442452	0.62025015189	0.681128908936	0.664310579136	0.590930783352	0.636406456081	0.628384598131	0.614838798668	0.626210056593	0.64678639951	0.614468039013	0.631842733164	0.628519970833	0.671789215073	0.701909866746	0.644153459254	0.67542873369	0.617237790649	0.578603333381	0.628342722079	0.612876268393	0.626997346799	0.584016081291	0.610195509237	0.568552938109	0.567905734988	0.592915242011	0.593702950815	0.590360884901	0.727766586135	0.687758499537	0.625522770197	0.662841841782	0.598108427874	0.574247933698	0.579134285995	0.582656676137	0.579474096295	0.596400112493	0.586073134226	0.570024170051	0.58498179894	0.575849983578	0.567319444678	0.59227268809	0.572980519211	0.618210307098	0.582969162831	0.612230549336	0.555969740467	0.551870501719	0.559942448744	0.685294927995	0.578063857777	0.517932512868	0	0.569563126324	0.579970656862	0.552001486656	0.538125822489	0.588265363767	0.516304836312	0.562732069448	0.51992463493	0.598932332722	0.59998222869	0.550456830632	0.63360233202	0.74249517326	0.573575492983	0.688786176137	0.651115870251	0.63181883595	0.74039975475	0.576555271978	0.56863398883	0.606084592929	0.637680785788	0.605145807133	0.619901212841	0.64231337814	0.655891429002	0.634672741574	0.730274099012	0.612357363893	0.582155597895	0.607173571849	0.706434294586	0.538940600736	0.633464931971	0.631265087916	0.611461341	0.598624567182	0.629291108522	0.654969873276	0.581121009863	0.634962048139	0.636518004451	0.70612276181	0.662177265193	0.605491695233	0.612229240674	0.569638924128	0.589335802128	0.590208893079	0.554520735472	0.623124988761	0.592182073087	0.582200043221	0.579440809204	0.52876359269	0.546972773901	0.693347343244	0.570670732853	0.559857290179	0.536847397983	0.623667637277	0.579634469991	0.607117566722	0.573408463056	0.582019749525	0.554781133939	0.564470826222	0.571288404663	0.563167080015	0.572133887585
CS.246	0.498467871564	0.526297869501	0.542594482881	0.559991396246	0.515664571901	0.562926540251	0.504593259246	0.496716893563	0.570775162882	0.604361680555	0.543332090276	0.565376535847	0.561438881177	0.509548550178	0.548666032605	0.567595217772	0.670370963477	0.73815557695	0.560939933665	0.666830382514	0.463288164931	0.633208032831	0.506366448104	0.579233662514	0.61443080809	0.600990048728	0.642533617584	0.63943527396	0.520249511886	0.693049289592	0.600626040197	0.521258210533	0.626927644945	0.642074689029	0.51169015511	0.64111058785	0.677324515182	0.580669870239	0.632717093659	0.662219992538	0.530306888816	0.51134595102	0.637106535563	0.578646997414	0.655324317956	0.671604538546	0.546470165252	0.589980277762	0.568762162683	0.576825898438	0.605675837031	0.598564541417	0.603911072572	0.603994185352	0.617508877496	0.652403963684	0.682373057046	0.641227529992	0.640544866472	0.620209948001	0.513940928913	0.647062824911	0.547742946442	0.590307988687	0.551249424662	0.54792022336	0.507161943271	0.507844129587	0.558658254557	0.511402814714	0.529011997823	0.723763263255	0.63642536687	0.625533645358	0.636154020094	0.485795905948	0.518524252274	0.495292903378	0.479219423353	0.504108353246	0.514876093043	0.510064680997	0.473308481323	0.505777799019	0.552381320138	0.51967779222	0.496351010137	0.546496617631	0.554831006518	0.53389419653	0.651782900718	0.469335145052	0.610377430309	0.520056463451	0.66029542872	0.613714803367	0.522870501659	0.569563126324	0	0.57496890198	0.567310640921	0.531201460986	0.622003652563	0.536851562272	0.565881193368	0.538820069266	0.556971160635	0.595379601934	0.58038355777	0.604739949994	0.722415130416	0.595987793909	0.662905478243	0.634381334372	0.566541884325	0.745176477084	0.605069369093	0.541277978584	0.573651518993	0.641212269001	0.562033166425	0.594495462613	0.611593370608	0.619277545596	0.609478263965	0.760871300042	0.60553678192	0.581491698803	0.514025652924	0.705773632589	0.509211381954	0.597129789453	0.629083079882	0.621176728083	0.628413717467	0.604537418956	0.613192703207	0.533346514736	0.652900958932	0.621487272954	0.699800134362	0.632792957534	0.568298148746	0.55725220635	0.55971758335	0.490460072268	0.553236152566	0.552290404761	0.625426922399	0.580143863211	0.556953599804	0.520252752092	0.518941265971	0.557986096538	0.701425184859	0.603161319984	0.517139308008	0.529161183008	0.596728206638	0.58036514071	0.586470668805	0.538818917102	0.530238649884	0.444472600841	0.479546152358	0.521210630019	0.485630456333	0.518880102264
L.034.M1	0.560047087073	0.550525132271	0.572105888982	0.574018875464	0.572840851721	0.605206742726	0.565093007769	0.557034615162	0.602510728987	0.554696606714	0.621663090153	0.545160737023	0.58261036584	0.586423625843	0.527520530964	0.593454653046	0.631625165361	0.717922997865	0.60351659223	0.65861858692	0.589623845025	0.624391529982	0.579681422443	0.606433918366	0.651836714969	0.627870845772	0.644855106167	0.654303730146	0.567610467213	0.67939188185	0.617508006549	0.603212624168	0.641279994235	0.624184791281	0.580134864072	0.625210290831	0.635627658566	0.608849792305	0.624467535754	0.663078617522	0.564360710327	0.582090372337	0.649599859789	0.608003040055	0.641731283791	0.716562350564	0.612005775442	0.626412041289	0.621542559864	0.612185705129	0.61921417593	0.639193640335	0.633952176208	0.6133474534	0.624077035494	0.631825537067	0.685426892674	0.6589614003	0.659899161077	0.645345915235	0.568498482799	0.639878174931	0.602173308505	0.576527758308	0.58585069163	0.605963997408	0.583015699183	0.548469438638	0.572101684661	0.584477195004	0.569256004342	0.752680097853	0.671385367614	0.632388449592	0.616373009516	0.587412686208	0.581336761207	0.59695155559	0.558711749365	0.561405721277	0.589701133185	0.587319455174	0.582878588542	0.592191926145	0.565564060571	0.533063797656	0.592988588656	0.567785498707	0.596196184542	0.595750356888	0.608215335409	0.56028858775	0.586018538177	0.616177440863	0.680931289077	0.573720104108	0.56111377072	0.579970656862	0.57496890198	0	0.597055203483	0.577758136587	0.603851708015	0.569463322822	0.609029513043	0.563876382538	0.619194011685	0.608653987795	0.555860685934	0.649141031128	0.703154438882	0.597213863799	0.702713508048	0.662838140004	0.623435222073	0.713415617436	0.580765968794	0.582443473885	0.612043652546	0.670990395208	0.60950926223	0.640749486119	0.609123012161	0.641177111468	0.632125869586	0.730475689608	0.622196584407	0.593143497398	0.568440496255	0.690952863652	0.583105366764	0.615783398069	0.626004423801	0.589079259089	0.613082136575	0.613091046789	0.622197107163	0.584615082765	0.605977529293	0.641341074245	0.718086606411	0.630444975014	0.618437879727	0.609254953855	0.529147623793	0.585693951964	0.597618775063	0.549894585744	0.641746099679	0.605748826492	0.597981514244	0.578491081727	0.543804955129	0.580096785083	0.693613545428	0.585203313419	0.570900783737	0.549541000392	0.602537233708	0.592914893781	0.577342021541	0.585256964313	0.583821805603	0.557601854634	0.566932280834	0.547544943765	0.577301551435	0.56723168669
CS.103	0.573163907721	0.570927537857	0.582598411405	0.557543087981	0.563109951163	0.524155403145	0.560390852785	0.562140128837	0.532246825488	0.563194579104	0.560202633145	0.591589105153	0.566943748936	0.579906082556	0.592623178049	0.628378679121	0.627686628107	0.731171151773	0.59848512508	0.657170217949	0.592313938027	0.638407360779	0.522760147988	0.55921969452	0.627748609126	0.565740071697	0.648656789426	0.612525178884	0.568919758133	0.699069416018	0.567237858169	0.497321363545	0.654156436549	0.630715759843	0.570833244366	0.642051821393	0.634207785925	0.538965381906	0.632231703167	0.644850302759	0.59615355505	0.591458316626	0.598428396377	0.617498907712	0.679975549346	0.693432673242	0.599129970373	0.622194092548	0.620769108958	0.598245644537	0.618271557872	0.599287310641	0.600103359872	0.623665725939	0.636211057967	0.653046730328	0.677945643681	0.653781703862	0.642532235157	0.618364454478	0.592796570294	0.664815883418	0.629580258997	0.642602845656	0.599954613361	0.609597506102	0.605290774146	0.605929218373	0.613398230204	0.608645080587	0.608467160088	0.721016122504	0.700035363645	0.62980812585	0.638335918738	0.589159592551	0.562426020432	0.575850691386	0.576402812653	0.577500329618	0.57888168936	0.584402981943	0.539313313689	0.550922374283	0.611863195566	0.588534061252	0.589523405986	0.604165319166	0.593829394655	0.572318452631	0.649027152934	0.579862940519	0.591417923618	0.531312403832	0.686755347101	0.5802820208	0.526166124324	0.552001486656	0.567310640921	0.597055203483	0	0.517789019008	0.589535679268	0.532321773013	0.60389901845	0.554133772031	0.595450140579	0.61917004706	0.567599405637	0.620915281175	0.735781209052	0.595605980063	0.65060242788	0.640803250181	0.605430385281	0.744190270136	0.592964270973	0.559699649469	0.617481619296	0.632436246897	0.599139766267	0.651344907122	0.641615310205	0.641842619021	0.632498656081	0.737412005284	0.576366962249	0.552408701901	0.549854802114	0.735864072038	0.590779018993	0.643909220728	0.651236546695	0.550445169897	0.577329155183	0.621695152053	0.621316151941	0.608685037054	0.643324471082	0.623198651052	0.672388148864	0.636149747502	0.621294835773	0.578251093827	0.595735693271	0.578552735398	0.634251441628	0.584614467371	0.66832748863	0.612950877528	0.63654372928	0.577635503233	0.567158082246	0.547760304961	0.702695887656	0.620537397732	0.564673737776	0.594805668785	0.667777160254	0.633914335116	0.60628175583	0.595931125675	0.579992072033	0.585739231813	0.568535550828	0.613139384849	0.583247053308	0.579224888917
CS.085	0.564636854875	0.573102356049	0.58409982225	0.515128710231	0.551822380851	0.534482434208	0.525880026631	0.566424983834	0.504923497184	0.564123531781	0.545921341627	0.55671655141	0.530002999271	0.562269529028	0.564179708488	0.629311739044	0.631286720058	0.729666873827	0.560468523508	0.675730453583	0.549337822666	0.622960894396	0.52969746212	0.53366010664	0.640561860222	0.561326380164	0.660278139456	0.598708237734	0.555545872929	0.717870626539	0.548744127779	0.492216875338	0.67583855954	0.644630813152	0.551469531556	0.678357937431	0.641704017695	0.557223544097	0.647831730152	0.667474627777	0.608528214246	0.564858684549	0.593123932038	0.622706199944	0.701813797554	0.70291112798	0.577539277151	0.62777146602	0.630841432915	0.603968532857	0.633141961481	0.608684945513	0.608664266669	0.628918280108	0.635167175188	0.657871486619	0.705958829858	0.678899280616	0.659908417471	0.63320794841	0.583970564226	0.635339208209	0.598340509572	0.647220438247	0.569548058283	0.595038365158	0.577398049557	0.58876828448	0.601860499254	0.570491233799	0.575451153473	0.724053231128	0.709380289762	0.617855192085	0.629419437297	0.550122724836	0.570136996951	0.547186113888	0.5395084318	0.548598072891	0.58234854173	0.565301546322	0.494678422236	0.504724301083	0.548066920291	0.579642477372	0.575498647789	0.535016340424	0.533471214619	0.546088696485	0.669085767619	0.528887030626	0.588680057499	0.469225217818	0.677014324492	0.59932895796	0.516284221975	0.538125822489	0.531201460986	0.577758136587	0.517789019008	0	0.573854429849	0.566826481818	0.586873598823	0.553381207192	0.599458881948	0.636044949712	0.587807351776	0.603849582264	0.74558967963	0.596888926669	0.672386832741	0.636181045142	0.591804722249	0.746180458666	0.629433293471	0.528381717872	0.602271136963	0.631162987013	0.58996916083	0.658266216946	0.64098597681	0.677793674871	0.640465427847	0.759281107842	0.578925511198	0.532529811872	0.562299513055	0.744270246016	0.590961131654	0.647863802343	0.665510672213	0.558779751915	0.541801221483	0.633364240572	0.651799279715	0.611952322351	0.649592292965	0.641499681144	0.696800373553	0.642304691409	0.598530393905	0.576831652599	0.59096447746	0.552334414848	0.628733303186	0.576076530035	0.644785533538	0.607916797217	0.608404169696	0.540947287512	0.546768739646	0.50952469803	0.698128208069	0.620469147317	0.546146793074	0.592096732832	0.653183868373	0.632322262269	0.621236966327	0.585682462104	0.541812280593	0.543992548579	0.547100100646	0.589717121909	0.573765927483	0.564570191574
CS.110	0.63350656851	0.633132630708	0.67101029769	0.598581971135	0.65679625249	0.655212714049	0.651061773497	0.675040646667	0.566082384732	0.619765786787	0.670212054049	0.606347505856	0.626909409802	0.650237232432	0.637370273797	0.626787539481	0.580662149196	0.695766148092	0.642437092856	0.599978782502	0.659536964163	0.5899421099	0.605176310926	0.603124847192	0.625017276977	0.555708645179	0.590962398988	0.594032889065	0.625979525373	0.627750387803	0.552692623271	0.576547549132	0.612554061255	0.586603191766	0.607719398354	0.600558335626	0.639893617205	0.540452519851	0.603185399006	0.635822751993	0.601465402133	0.656541238971	0.57455849971	0.604818232659	0.623370114274	0.662885424893	0.593703624139	0.60607554362	0.595824729886	0.623136219053	0.591910983334	0.613871335183	0.581047360745	0.577801125026	0.560621828121	0.584788903086	0.613017464457	0.605129498307	0.605281955064	0.58906728224	0.660239559222	0.636584974568	0.63895726555	0.63793277949	0.620287464696	0.620679774138	0.637692159381	0.639333451088	0.633573320922	0.658331359027	0.6238401146	0.701698010701	0.677348682222	0.631151675264	0.62792569294	0.667543675628	0.678717651783	0.663587389177	0.630395457287	0.636079560503	0.664228724318	0.676199689725	0.636814584976	0.631068556564	0.607533234916	0.647853514346	0.63943540363	0.638651278784	0.657077470525	0.642368550943	0.668357294259	0.617886620009	0.602822645438	0.595610021222	0.664533228202	0.65291014849	0.585844137117	0.588265363767	0.622003652563	0.603851708015	0.589535679268	0.573854429849	0	0.650832600056	0.674883543218	0.605919927631	0.636502866313	0.585337591198	0.637545997529	0.599957519507	0.659253001158	0.605995819813	0.66912614459	0.613243065199	0.565062494381	0.650392153764	0.639129780883	0.548461020479	0.610943667884	0.648117979284	0.56934905294	0.633456739453	0.591255220967	0.615496866182	0.581445755199	0.66218998044	0.576861425278	0.563685159592	0.597492118342	0.616147706215	0.639378099637	0.619746044782	0.597037723491	0.532749613173	0.545093521176	0.592473629447	0.57454396662	0.638465857794	0.609316595716	0.5890362111	0.638788591317	0.622957350573	0.601064236801	0.58377161154	0.620541425818	0.669952767604	0.637170565631	0.636714649289	0.619331232423	0.648194193786	0.637022052505	0.659780862073	0.626058505009	0.613422213574	0.637975054111	0.642927976871	0.647861818619	0.646257141794	0.655788323394	0.662397828663	0.664487507734	0.63900747475	0.673952927223	0.649359218781	0.674334590948	0.65293700624	0.636299340863	0.645117607046
CS.241	0.492339429683	0.52334781628	0.504683457533	0.576781465056	0.530888694688	0.476239139471	0.507771044761	0.481633528854	0.591141933146	0.527692841086	0.555422248917	0.582594892475	0.516263265039	0.495306638857	0.564649793596	0.623515415218	0.696108171521	0.779135819225	0.576401043712	0.704725834532	0.532632382494	0.659045143528	0.514733141087	0.591742870463	0.700132309901	0.650991754685	0.686492486159	0.662884087856	0.566136011648	0.735569548764	0.657476488346	0.517100637959	0.709418809854	0.678434053414	0.559699088986	0.685010158113	0.689210778227	0.561228879212	0.679263436708	0.705114222158	0.586886350464	0.544644489164	0.67480094951	0.650305449928	0.712103837966	0.732936637364	0.617623643221	0.671986334738	0.658772828643	0.624359700957	0.656278051574	0.658933797992	0.653463463508	0.686856313931	0.674305606931	0.719060302101	0.758470836284	0.699492061821	0.701494711344	0.670188556683	0.551514311429	0.676687214964	0.614132616894	0.618409056069	0.600459176771	0.591239342778	0.560688864218	0.549871429131	0.588633232173	0.566527538087	0.579205649486	0.768470938281	0.70545994986	0.623416773943	0.672842439844	0.524659638409	0.481955078116	0.519430955679	0.519461305136	0.580016269363	0.505456202006	0.527295112401	0.544680621932	0.535077667408	0.598870296873	0.505508748484	0.54215727856	0.569990062335	0.575854368682	0.573228996265	0.632097949787	0.54075230249	0.612653412663	0.568864913874	0.692598543573	0.532168618998	0.52576598351	0.516304836312	0.536851562272	0.569463322822	0.532321773013	0.566826481818	0.650832600056	0	0.562977205597	0.548773467306	0.603324025556	0.653566164397	0.536243820598	0.659584921606	0.773360540057	0.58922024068	0.705632856837	0.705455012277	0.657950206096	0.77993375127	0.556567323563	0.610997367281	0.631230187548	0.690292524665	0.620123160042	0.669340640047	0.680638550333	0.687846868281	0.674777624725	0.786673772823	0.669450132728	0.600541958842	0.575611667532	0.766123621092	0.521338036756	0.671079997262	0.680811775233	0.652589699919	0.652181098343	0.666687539057	0.687674781183	0.597371569248	0.685063361321	0.666327595007	0.757337232197	0.683954048233	0.640337280107	0.648570563105	0.533742341333	0.519846169143	0.611786849934	0.548067507547	0.68826673223	0.568987827177	0.60004385748	0.514405642519	0.509025895558	0.574387459375	0.745197878786	0.573700058716	0.515638485679	0.522627378661	0.615823950269	0.590713785732	0.561193168351	0.571797292763	0.506803424995	0.50202460153	0.493958864345	0.527448721327	0.534541364968	0.536823930577
L.024.M1	0.51238675758	0.573718910253	0.471278020676	0.585408095356	0.527411454417	0.605835666976	0.52986100434	0.508427058311	0.669808094136	0.607980277866	0.576603520763	0.569840606645	0.603961831598	0.53338649497	0.592929920271	0.618635429822	0.691864214784	0.737243729586	0.635782596105	0.730915652369	0.57240088373	0.697311846753	0.573536061298	0.62390748613	0.722386584873	0.676053173726	0.703129396585	0.668272036639	0.621979078856	0.735879131134	0.666964326214	0.629063951179	0.712425527257	0.668226650756	0.593563572355	0.711266086961	0.738452174346	0.660700199518	0.683449572889	0.681847729119	0.634243966115	0.58346321789	0.702713766563	0.628475841521	0.714107515548	0.713072255453	0.654604875475	0.697603419	0.689549343534	0.624773978473	0.690323932197	0.711818482634	0.656128817872	0.686220150958	0.687032333876	0.711825631663	0.749716628547	0.688275233489	0.718356900459	0.664475364011	0.53159191404	0.659366173549	0.638377080957	0.637983497898	0.623548451892	0.626363480105	0.596775134112	0.538177476414	0.580180921832	0.602090360384	0.595524808008	0.743341110492	0.665766987428	0.607236853795	0.693899225336	0.568861546067	0.52366085446	0.548898359799	0.583018484906	0.602364313888	0.571237141099	0.549248794455	0.525663400986	0.583448361412	0.610654729373	0.537225667212	0.603518797227	0.591737031659	0.644115285958	0.590989899003	0.619821219327	0.5494538737	0.55910340113	0.615440889412	0.666249822701	0.55115353149	0.509888646348	0.562732069448	0.565881193368	0.609029513043	0.60389901845	0.586873598823	0.674883543218	0.562977205597	0	0.588516236895	0.651953108924	0.659869650578	0.566312397948	0.652060146427	0.773377072276	0.598770251025	0.704456307758	0.682383172239	0.683879131839	0.748065949346	0.570220593339	0.622412928225	0.619760437151	0.686580584626	0.636988691635	0.63910587815	0.686326521581	0.678591367814	0.679287427966	0.771797819671	0.675735066507	0.629101971877	0.656950711098	0.750687496911	0.543716715253	0.684672809926	0.664585080447	0.675180269155	0.661097706696	0.696365267385	0.678309560261	0.602382098639	0.672956044664	0.695542114137	0.738118176357	0.697264338233	0.643682061699	0.650496980445	0.540683722599	0.533750380116	0.57797694647	0.55857965953	0.647741496239	0.590096950315	0.619477423287	0.533403389789	0.533161529471	0.579242879333	0.716295071592	0.551842161376	0.484282373731	0.54641429784	0.623676439547	0.485816965915	0.483943950386	0.501338706519	0.519678250036	0.526430238559	0.514001503818	0.505258238936	0.511311565272	0.535344353525
CS.044	0.499642995314	0.532567879374	0.553077827232	0.513741755149	0.516548478737	0.55711872875	0.559116316309	0.534141660837	0.580657617912	0.536008057993	0.615667992214	0.595494186869	0.540484183727	0.555935866146	0.529931829785	0.537963450044	0.618685805761	0.710444966691	0.586136149281	0.670210932204	0.524349530533	0.588064755778	0.495353893816	0.537347373222	0.648882713614	0.603121582058	0.620998076704	0.620892181352	0.547337510507	0.691609994753	0.573767880192	0.555420445352	0.62757651043	0.628855461238	0.512564725431	0.618974972936	0.648704892997	0.599209197538	0.599676812977	0.659397259889	0.583900029359	0.522285794519	0.605888936804	0.562703128968	0.662616257236	0.693819012314	0.591877968973	0.633027488082	0.612945744948	0.596013537353	0.621594110019	0.634689753619	0.643555000407	0.634803098765	0.635141098601	0.653943637695	0.704168410192	0.653865809668	0.654234144026	0.616309314544	0.516028032826	0.620373896114	0.540470693797	0.573899679014	0.581422950854	0.543834427632	0.53581006123	0.496915055401	0.521475138272	0.522551499696	0.488221719614	0.71045784157	0.65194014175	0.590305668812	0.588720009557	0.590488416631	0.572179719386	0.577347801027	0.572944981059	0.582954155277	0.575444281751	0.556440591332	0.551550007681	0.598456366622	0.560705679232	0.539503397147	0.572945650033	0.574473399484	0.642276869992	0.597367838667	0.594078509479	0.520974660598	0.538396598737	0.57154810265	0.653903342193	0.559932911043	0.522820508863	0.51992463493	0.538820069266	0.563876382538	0.554133772031	0.553381207192	0.605919927631	0.548773467306	0.588516236895	0	0.591538740258	0.618207887314	0.476402662086	0.621197183243	0.723201291306	0.527307941136	0.672842556363	0.628451783094	0.627187551366	0.711080229194	0.537261944501	0.572765508829	0.566644451695	0.647506254559	0.58723286097	0.580697723598	0.604424346034	0.614929995949	0.625569331388	0.72752974199	0.580466942579	0.551277834416	0.600591647858	0.706546404997	0.514780162078	0.618601777271	0.617075835882	0.592801001836	0.573238623234	0.619491564417	0.645624573351	0.562452706271	0.608200579645	0.616222038194	0.694469137716	0.627021589054	0.600936830069	0.597709590919	0.548323142856	0.538078064387	0.503762376825	0.525267665964	0.602119343043	0.534610858458	0.534646352115	0.5319539008	0.522130970707	0.586351207646	0.687138282986	0.548874147044	0.549206347589	0.494290307961	0.529668661591	0.546676117023	0.553377867252	0.556907697218	0.571591216323	0.534511465475	0.55285026538	0.533623212906	0.537752614306	0.528754073289
