L.022.M1	CS.280	CS.257	CS.354	L.025.M1	CS.264	CS.245	CS.039	CS.091	CS.101	CS.011	CS.094	CS.092	CS.277	CS.172	CS.063	CS.305	CS.371.1	CS.301	CS.062	CS.248	CS.368	CS.229	CS.118	CS.373	CS.127	CS.040	CS.064	CS.388	CS.065	CS.282	CS.041	CS.380	CS.203	CS.232	CS.292	CS.375	CS.236	CS.125	CS.205	CS.213	CS.376	CS.374	CS.128	CS.136	CS.256	CS.395	CS.348	CS.183	CS.372	CS.386	CS.323	CS.178	CS.182	CS.359	CS.369	CS.214	CS.181	CS.385	CS.129	T.CS.028	T.CS.023	T.CS.085	T.CS.025	T.CS.001	T.CS.019	T.CS.050	T.CS.024	T.CS.038	T.CS.062	T.CS.048	T.CS.016	T.CS.020	T.CS.071	TFS.023	T.CS.105	T.CS.106	T.CS.091	T.CS.123	T.CS.092	T.CS.147	T.CS.114	T.CS.180	T.CS.107	T.CS.144	T.CS.130	T.CS.156	T.CS.097	T.CS.117	T.CS.111	CS.006	CS.242	CS.241	CS.082	CS.110	CS.088	CS.238	CS.015	L.024.M1	CS.085	L.034.M1	CS.246	CS.356	CS.237	CS.087	CS.304	CS.165	CS.347.0	CS.274	CS.151	CS.113	CS.044	CS.311	CS.228	CS.233	CS.387	CS.325	CS.336	CS.338	CS.189	CS.321	CS.339	CS.322	CS.152	CS.331	CS.194	CS.223	CS.361	CS.318	CS.285	CS.112	CS.163	CS.320	CS.158	CS.319	CS.255	CS.262	CS.393	CS.326	CS.390	CS.370	CS.270	CS.253	CS.145	T.CS.066	T.CS.055	T.CS.036	T.CS.064	T.CS.049	T.CS.045	T.CS.031	T.CS.043	TFS.027	TFS.022	T.CS.008	T.CS.026	TFS.021	TFS.025	T.CS.061	T.CS.109	T.CS.095	T.CS.152	T.CS.157	T.CS.166	T.CS.141	T.CS.142	T.CS.158	T.CS.151
CS.241	0.555422248917	0.495306638857	0.582594892475	0.606679723849	0.634535071686	0.621847566204	0.580949777652	0.583624124907	0.668482059076	0.458854116669	0.523652009785	0.645541331247	0.558792700511	0.546963327716	0.576781465056	0.70372356074	0.532632382494	0.623515415218	0.619324276426	0.514733141087	0.655454251749	0.531859557867	0.659045143528	0.580832188532	0.623579195307	0.578624555543	0.530278641734	0.592915396203	0.717236679846	0.615070952041	0.709418809854	0.67480094951	0.544644489164	0.545474378067	0.517100637959	0.561228879212	0.650305449928	0.689210778227	0.686050848466	0.712103837966	0.685010158113	0.679263436708	0.678434053414	0.586886350464	0.657476488346	0.674305606931	0.658933797992	0.623235917098	0.758470836284	0.656278051574	0.715837000216	0.658772828643	0.624359700957	0.617623643221	0.732936637364	0.753994072594	0.663286903773	0.653463463508	0.671986334738	0.635032846655	0.576479839822	0.768470938281	0.549871429131	0.574896198808	0.729428295999	0.644630521973	0.606813993195	0.577501320974	0.564590534187	0.522610711439	0.558427102724	0.575428905878	0.540153269899	0.566527538087	0.617559378322	0.598696997186	0.504619174893	0.492322855626	0.526375663379	0.609719463801	0.481955078116	0.573228996265	0.580016269363	0.505453085554	0.505508748484	0.484641901744	0.521297507843	0.527295112401	0.512507414773	0.520307123815	0.52576598351	0.54075230249	0	0.568864913874	0.650832600056	0.632097949787	0.516304836312	0.532168618998	0.562977205597	0.566826481818	0.569463322822	0.536851562272	0.692598543573	0.663980884564	0.612653412663	0.705632856837	0.695549665426	0.685664967701	0.714054680966	0.603324025556	0.536243820598	0.548773467306	0.58922024068	0.633137763943	0.524670295024	0.62875179697	0.77993375127	0.631230187548	0.657950206096	0.659584921606	0.521338036756	0.669340640047	0.719887109394	0.541681025436	0.575611667532	0.766123621092	0.674777624725	0.687846868281	0.680638550333	0.731939252438	0.652589699919	0.669450132728	0.620123160042	0.652181098343	0.671079997262	0.648570563105	0.685063361321	0.683954048233	0.640337280107	0.666327595007	0.666687539057	0.687674781183	0.757337232197	0.597371569248	0.515638485679	0.533742341333	0.574387459375	0.509025895558	0.68826673223	0.568987827177	0.548067507547	0.567221708734	0.522627378661	0.519846169143	0.615823950269	0.745197878786	0.573700058716	0.611786849934	0.60004385748	0.493958864345	0.506803424995	0.536823930577	0.571797292763	0.534541364968	0.561193168351	0.590713785732	0.50202460153	0.527448721327
CS.082	0.529803978523	0.561705667993	0.586367880088	0.633087026233	0.654725032974	0.538528217006	0.615040905601	0.587459539968	0.629815818598	0.55965210266	0.487870801714	0.69960818966	0.381231409451	0.582710932669	0.544736335762	0.62453801286	0.521397139751	0.632011271061	0.58261197066	0.505953229474	0.586317023582	0.510082512502	0.642099009861	0.55961787846	0.57475785554	0.581868519928	0.56625936549	0.509535733892	0.696574360797	0.603610133835	0.65570333583	0.618838871234	0.557018130811	0.586067600197	0.470414494279	0.556790519357	0.629812649509	0.664042864909	0.651133370675	0.707365565279	0.688490225891	0.662275420941	0.656926382701	0.603329774379	0.554307492627	0.665207069435	0.608027956731	0.586056504836	0.706559254392	0.63268770288	0.719282237996	0.614794843612	0.595198194447	0.567964279675	0.723172734093	0.700231972969	0.623392305374	0.599574231859	0.615464960884	0.579841356432	0.575615389424	0.719263560814	0.586984464101	0.581162586832	0.715058920383	0.61177180106	0.604887993723	0.567325205266	0.543416482659	0.555491740208	0.615008482042	0.592647283419	0.562917262824	0.577560797872	0.624274458561	0.530993853676	0.562624142232	0.544271793602	0.59164756863	0.542694563316	0.565863217102	0.555337762175	0.554622235052	0.565050122353	0.581409359792	0.533229680639	0.584331961952	0.55263955112	0.55736407609	0.598214306215	0.541541591361	0.522936540595	0.568864913874	0	0.595610021222	0.682591225749	0.559942448744	0.623815431726	0.615440889412	0.469225217818	0.616177440863	0.520056463451	0.687092922378	0.576271597325	0.591982211982	0.66985715861	0.683438270712	0.665266634951	0.67496997503	0.581423385622	0.59877614814	0.57154810265	0.601352492391	0.560263606655	0.515982019771	0.612975270912	0.757117547578	0.593752188545	0.58355080358	0.61568461668	0.581314262419	0.674147161026	0.680747097874	0.540667634147	0.557991798776	0.757139879461	0.633073199581	0.668995696183	0.646857331085	0.697428455239	0.580842581139	0.578019774242	0.600824967435	0.590438157868	0.654470181827	0.60718777006	0.681309660086	0.63260411317	0.599255980622	0.642802189463	0.638099024751	0.646997153476	0.717024811544	0.589003877836	0.573706093142	0.60706281438	0.531869362809	0.572201817346	0.680255884705	0.592726757251	0.60258439661	0.591736530197	0.605919265994	0.537285538564	0.668973373483	0.72018583191	0.642774320823	0.627264421198	0.624702515394	0.537356565765	0.567182017672	0.565125904552	0.588434158306	0.543012043876	0.644410777888	0.642030150057	0.530100322762	0.593645838858
CS.110	0.670212054049	0.650237232432	0.606347505856	0.626442701598	0.643437566054	0.596245919254	0.621278491384	0.580268951832	0.60117876755	0.659809788386	0.647499247606	0.67683794803	0.609555129019	0.614601492921	0.598581971135	0.602027859078	0.659536964163	0.626787539481	0.623505719988	0.605176310926	0.58263842321	0.603674651876	0.5899421099	0.602739383302	0.567904776643	0.599914303447	0.647680272615	0.607679726977	0.670598755864	0.598355648845	0.612554061255	0.57455849971	0.656541238971	0.639605463634	0.576547549132	0.540452519851	0.604818232659	0.639893617205	0.605529145214	0.623370114274	0.600558335626	0.603185399006	0.586603191766	0.601465402133	0.552692623271	0.560621828121	0.613871335183	0.608331110182	0.613017464457	0.591910983334	0.614277622525	0.595824729886	0.623136219053	0.593703624139	0.662885424893	0.615978161296	0.620624606307	0.581047360745	0.60607554362	0.558004728867	0.637164828009	0.701698010701	0.639333451088	0.626911778745	0.601348439387	0.618434865088	0.634385161548	0.607059216593	0.641589000375	0.639602524161	0.613224942063	0.611274073157	0.665377778013	0.658331359027	0.656166726295	0.659269582387	0.686731564806	0.684717596676	0.627123750562	0.682213120396	0.678717651783	0.642368550943	0.636079560503	0.675586564997	0.647853514346	0.637055459654	0.651779476329	0.676199689725	0.649083587299	0.645312902557	0.585844137117	0.617886620009	0.650832600056	0.595610021222	0	0.668357294259	0.588265363767	0.65291014849	0.674883543218	0.573854429849	0.603851708015	0.622003652563	0.664533228202	0.522532899029	0.602822645438	0.66912614459	0.634052547441	0.602675028776	0.613484911924	0.636502866313	0.637545997529	0.605919927631	0.605995819813	0.540493620117	0.601393933322	0.598193858387	0.650392153764	0.610943667884	0.565062494381	0.599957519507	0.639378099637	0.633456739453	0.566002183684	0.614911061733	0.597492118342	0.616147706215	0.581445755199	0.615496866182	0.591255220967	0.638352283291	0.532749613173	0.576861425278	0.56934905294	0.545093521176	0.619746044782	0.58377161154	0.609316595716	0.622957350573	0.601064236801	0.5890362111	0.592473629447	0.57454396662	0.638788591317	0.638465857794	0.647861818619	0.620541425818	0.613422213574	0.626058505009	0.619331232423	0.648194193786	0.636714649289	0.646839651395	0.646257141794	0.669952767604	0.655788323394	0.637975054111	0.642927976871	0.637170565631	0.637022052505	0.674334590948	0.673952927223	0.645117607046	0.63900747475	0.636299340863	0.664487507734	0.662397828663	0.649359218781	0.65293700624
CS.088	0.70441150144	0.64935691803	0.612052854074	0.582284708394	0.598084268966	0.673656690791	0.590422044873	0.623566418477	0.706770624454	0.6281797007	0.68695013742	0.587847016746	0.688460773909	0.632514785632	0.602821868557	0.6838814909	0.654495733089	0.610584665058	0.730178405414	0.612381560736	0.681974424269	0.663732468946	0.655422486951	0.623010517094	0.669488421561	0.670845725428	0.617188799308	0.660393217657	0.682628680931	0.643689607363	0.716795282139	0.663473409257	0.664723493312	0.620113953478	0.678548504512	0.69128547591	0.631769319607	0.703834570222	0.686756594805	0.686882474082	0.688973041059	0.67073585828	0.696605233474	0.645946203088	0.653466017512	0.717674914849	0.72209360855	0.725450082757	0.717333760771	0.717093175144	0.695223265525	0.719418264525	0.664583042989	0.706710387461	0.708328894844	0.735277836749	0.6576115145	0.699227839152	0.72247856248	0.661396451102	0.664168457301	0.718978332851	0.619070244032	0.66356979398	0.697689539799	0.676148671579	0.643880411651	0.644693351848	0.705121466481	0.632908802106	0.633439301018	0.659085849967	0.704102114978	0.67314367891	0.649657489148	0.723355936026	0.686840498922	0.666679370121	0.647296016875	0.70013878054	0.66472589485	0.679103303888	0.666896021572	0.634530418554	0.640114837881	0.655480192388	0.623737109389	0.655639162938	0.647035887104	0.598819013336	0.578346756674	0.642473683326	0.632097949787	0.682591225749	0.668357294259	0	0.612230549336	0.601308521028	0.619821219327	0.669085767619	0.608215335409	0.651782900718	0.658938481836	0.681821448272	0.554428758342	0.703686551027	0.638871426351	0.677403196475	0.681749928802	0.67995376694	0.548230800197	0.594078509479	0.60164487452	0.637661243212	0.681324595766	0.635871520836	0.726165411146	0.650643285806	0.719839832159	0.693428183785	0.591116680117	0.616199413654	0.703874520653	0.659208759487	0.70498676794	0.751119527204	0.692342796705	0.632781980262	0.692769249083	0.678980451492	0.647359651932	0.636453501839	0.68337040237	0.640361978171	0.687367622862	0.700520566625	0.663737346553	0.694226934844	0.703722089967	0.712144278871	0.708183046051	0.705484795714	0.719914271551	0.671248405084	0.658555846034	0.614568952905	0.657128539784	0.629697918661	0.672015431549	0.634032302203	0.619065230673	0.624042845741	0.618421913419	0.67211770107	0.629072774347	0.721438363848	0.618901395983	0.630055527887	0.648725921076	0.672419147136	0.667010186682	0.640637335755	0.60857817643	0.646471999988	0.574457743529	0.572371730525	0.649190812456	0.616975523589
CS.238	0.607724612957	0.562714857254	0.593047114125	0.6091560555	0.585018865971	0.608798791093	0.602864250413	0.574729492828	0.630638573349	0.546692162446	0.553860258269	0.640455745596	0.551960770128	0.5454758869	0.554135609864	0.646609169546	0.573019617865	0.617790471552	0.594645814197	0.544798690713	0.597091959884	0.550592714275	0.606110747736	0.582434544397	0.59323393741	0.596910887647	0.55503676062	0.605884819808	0.700205499652	0.608380301857	0.670059421554	0.642824442452	0.58056782995	0.560712535835	0.543392973099	0.582714082372	0.62025015189	0.673680805373	0.647272918358	0.681128908936	0.665224858994	0.633541336762	0.650899631363	0.576879932509	0.596155055685	0.628519970833	0.64678639951	0.624129043147	0.701909866746	0.626210056593	0.680207429731	0.628384598131	0.614838798668	0.590930783352	0.664310579136	0.704440940648	0.634639263552	0.614468039013	0.636406456081	0.587235897614	0.595594866828	0.727766586135	0.567905734988	0.580001209309	0.69136395692	0.63881413109	0.618409463967	0.579394567655	0.608285664402	0.55060215487	0.56359244547	0.60956809317	0.594161364752	0.593702950815	0.614247369209	0.622463913947	0.586353839567	0.547752755131	0.559537636195	0.61561334191	0.574247933698	0.582969162831	0.579474096295	0.560517433747	0.567319444678	0.53861559605	0.557452605288	0.586073134226	0.548772035206	0.555487975701	0.517932512868	0.555969740467	0.516304836312	0.559942448744	0.588265363767	0.612230549336	0	0.578063857777	0.562732069448	0.538125822489	0.579970656862	0.569563126324	0.685294927995	0.573914313537	0.551870501719	0.688786176137	0.662798799206	0.604389276485	0.644622376628	0.598932332722	0.550456830632	0.51992463493	0.573575492983	0.540618836002	0.566720119795	0.591768101388	0.74039975475	0.606084592929	0.63181883595	0.63360233202	0.538940600736	0.619901212841	0.665241448968	0.565269002672	0.607173571849	0.706434294586	0.634672741574	0.655891429002	0.64231337814	0.689233845557	0.611461341	0.612357363893	0.605145807133	0.598624567182	0.633464931971	0.612229240674	0.634962048139	0.662177265193	0.605491695233	0.636518004451	0.629291108522	0.654969873276	0.70612276181	0.581121009863	0.559857290179	0.569638924128	0.546972773901	0.52876359269	0.623124988761	0.592182073087	0.554520735472	0.575859485228	0.536847397983	0.589335802128	0.623667637277	0.693347343244	0.570670732853	0.590208893079	0.582200043221	0.564470826222	0.582019749525	0.572133887585	0.573408463056	0.563167080015	0.607117566722	0.579634469991	0.554781133939	0.571288404663
CS.015	0.615352006269	0.562769236677	0.590102981281	0.576286332233	0.5899486726	0.653499960071	0.559949990857	0.575941439962	0.68731094086	0.537296797237	0.60777650539	0.576589014999	0.603814736337	0.612861966252	0.549137438336	0.69260313907	0.602739432874	0.63010206089	0.680718089792	0.546854764438	0.673125249866	0.619071030659	0.676985712734	0.583649877195	0.6620565782	0.618640326134	0.588233026277	0.628909440068	0.71222493685	0.643167033504	0.712032124175	0.66266264534	0.617798014299	0.586246069381	0.605971642246	0.642204438533	0.661787013019	0.685270186063	0.706726057736	0.739698130858	0.714342681697	0.697109494702	0.699406971199	0.631235962446	0.662766056719	0.700840811511	0.700717804991	0.66480691354	0.768738122096	0.681248941876	0.738060734526	0.713205582659	0.661299957364	0.675649610617	0.760426662596	0.776221584017	0.681552095912	0.686828793857	0.709287525016	0.663977145921	0.628749258906	0.774944911634	0.598713287256	0.631943180342	0.727236323129	0.651265203344	0.615517345715	0.618697780742	0.62723962789	0.593590812088	0.582206549183	0.632990754529	0.606255677813	0.632493758287	0.650024301431	0.654010730076	0.581685421669	0.567792876442	0.607858975353	0.653576394157	0.573453941733	0.617305881633	0.597326684546	0.559609123542	0.541902963427	0.583646522032	0.547549280795	0.561923280701	0.565742475259	0.56116889544	0.544311436463	0.597387519608	0.532168618998	0.623815431726	0.65291014849	0.601308521028	0.578063857777	0	0.55115353149	0.59932895796	0.573720104108	0.613714803367	0.696617148589	0.657851324879	0.560354536215	0.699232145024	0.688747046538	0.704745411222	0.732685237667	0.657785277549	0.534276242031	0.559932911043	0.598053187918	0.641266190281	0.611252680986	0.660673137535	0.753641490541	0.665704113754	0.690934135036	0.698417868086	0.581733077404	0.669586906949	0.726101359579	0.635206717879	0.654763253284	0.781585822764	0.694704924497	0.681910961569	0.707980243895	0.734543081324	0.639312233116	0.659721027129	0.649901340358	0.64561012	0.693956374962	0.670529489507	0.691130364381	0.665735852641	0.676085431178	0.693968799399	0.702565673797	0.700064417087	0.783233189302	0.654334498453	0.572263963227	0.549472003897	0.615628606104	0.586652844209	0.693924542191	0.622251331884	0.610535523405	0.564557937483	0.586653077724	0.608452505811	0.626166089067	0.750145897936	0.607929297532	0.637651425139	0.655004961723	0.583192613182	0.567210582162	0.592335587628	0.551229928097	0.570610898124	0.525570838042	0.549095233663	0.593055113636	0.552594597903
L.024.M1	0.576603520763	0.53338649497	0.569840606645	0.592529057094	0.604592884367	0.633420159862	0.563357182119	0.638106994416	0.691066357893	0.543868277663	0.593900370948	0.631671604632	0.622919932144	0.582431471279	0.585408095356	0.71581251097	0.57240088373	0.618635429822	0.659202706929	0.573536061298	0.6810735458	0.573583647168	0.697311846753	0.619039543054	0.644914646503	0.615267754573	0.623825124674	0.655430817016	0.698933216678	0.671679745699	0.712425527257	0.702713766563	0.58346321789	0.590622800259	0.629063951179	0.660700199518	0.628475841521	0.738452174346	0.666811211022	0.714107515548	0.711266086961	0.683449572889	0.668226650756	0.634243966115	0.666964326214	0.687032333876	0.711818482634	0.686631349795	0.749716628547	0.690323932197	0.703819036298	0.689549343534	0.624773978473	0.654604875475	0.713072255453	0.768793951057	0.662287420321	0.656128817872	0.697603419	0.631104961579	0.621296960089	0.743341110492	0.538177476414	0.594819747094	0.725198430511	0.629076686856	0.618952000766	0.600651966109	0.635581666604	0.536057554437	0.582943712854	0.616397377138	0.5667912145	0.602090360384	0.578635136631	0.65353538774	0.50487996682	0.487807787152	0.557245809555	0.625774169652	0.52366085446	0.590989899003	0.602364313888	0.529802859749	0.537225667212	0.534359253584	0.503160671311	0.549248794455	0.524109451973	0.494840354586	0.509888646348	0.5494538737	0.562977205597	0.615440889412	0.674883543218	0.619821219327	0.562732069448	0.55115353149	0	0.586873598823	0.609029513043	0.565881193368	0.666249822701	0.684203445837	0.55910340113	0.704456307758	0.683779666393	0.693138923891	0.673126249204	0.651953108924	0.566312397948	0.588516236895	0.598770251025	0.662839797554	0.619517170395	0.624991039555	0.748065949346	0.619760437151	0.683879131839	0.652060146427	0.543716715253	0.63910587815	0.706176321161	0.582155156891	0.656950711098	0.750687496911	0.679287427966	0.678591367814	0.686326521581	0.741876541604	0.675180269155	0.675735066507	0.636988691635	0.661097706696	0.684672809926	0.650496980445	0.672956044664	0.697264338233	0.643682061699	0.695542114137	0.696365267385	0.678309560261	0.738118176357	0.602382098639	0.484282373731	0.540683722599	0.579242879333	0.533161529471	0.647741496239	0.590096950315	0.55857965953	0.548242215818	0.54641429784	0.533750380116	0.623676439547	0.716295071592	0.551842161376	0.57797694647	0.619477423287	0.514001503818	0.519678250036	0.535344353525	0.501338706519	0.511311565272	0.483943950386	0.485816965915	0.526430238559	0.505258238936
CS.085	0.545921341627	0.562269529028	0.55671655141	0.607807980341	0.61762848901	0.56106033896	0.598282231994	0.550904459454	0.616654416442	0.553630111569	0.497537823154	0.685929345243	0.463482779866	0.554386930833	0.515128710231	0.624085883002	0.549337822666	0.629311739044	0.575618259495	0.52969746212	0.579921874268	0.549578049288	0.622960894396	0.493096991244	0.569010575585	0.578150784326	0.574698848657	0.538483494913	0.706298461476	0.621398789077	0.67583855954	0.593123932038	0.564858684549	0.604266209817	0.492216875338	0.557223544097	0.622706199944	0.641704017695	0.645624403038	0.701813797554	0.678357937431	0.647831730152	0.644630813152	0.608528214246	0.548744127779	0.635167175188	0.608684945513	0.578501842509	0.705958829858	0.633141961481	0.686829558388	0.630841432915	0.603968532857	0.577539277151	0.70291112798	0.687982550193	0.640272316373	0.608664266669	0.62777146602	0.552656058036	0.600180143488	0.724053231128	0.58876828448	0.59169895107	0.676278513188	0.607864691708	0.59503016719	0.563900174574	0.531073504777	0.545544207198	0.581193256159	0.583709937142	0.535603222556	0.570491233799	0.626601899076	0.539444453041	0.569822171727	0.553052416648	0.568562161906	0.585069305338	0.570136996951	0.546088696485	0.548598072891	0.560698484513	0.579642477372	0.542791722817	0.579910113436	0.565301546322	0.554670157828	0.595080740014	0.516284221975	0.528887030626	0.566826481818	0.469225217818	0.573854429849	0.669085767619	0.538125822489	0.59932895796	0.586873598823	0	0.577758136587	0.531201460986	0.677014324492	0.558514065257	0.588680057499	0.672386832741	0.687300993901	0.64431077671	0.665868517185	0.599458881948	0.587807351776	0.553381207192	0.596888926669	0.534759111779	0.492308877164	0.603514261487	0.746180458666	0.602271136963	0.591804722249	0.603849582264	0.590961131654	0.658266216946	0.671441283409	0.54397804333	0.562299513055	0.744270246016	0.640465427847	0.677793674871	0.64098597681	0.692048594559	0.558779751915	0.578925511198	0.58996916083	0.541801221483	0.647863802343	0.576831652599	0.649592292965	0.642304691409	0.598530393905	0.641499681144	0.633364240572	0.651799279715	0.696800373553	0.611952322351	0.546146793074	0.59096447746	0.50952469803	0.546768739646	0.644785533538	0.607916797217	0.576076530035	0.596961848875	0.592096732832	0.552334414848	0.653183868373	0.698128208069	0.620469147317	0.628733303186	0.608404169696	0.547100100646	0.541812280593	0.564570191574	0.585682462104	0.573765927483	0.621236966327	0.632322262269	0.543992548579	0.589717121909
L.034.M1	0.621663090153	0.586423625843	0.545160737023	0.58362326001	0.612216307981	0.602288386733	0.585988980302	0.565793394042	0.651363871708	0.607081981328	0.605795452915	0.607325158115	0.593984568236	0.563029336414	0.574018875464	0.665024626877	0.589623845025	0.593454653046	0.616080329668	0.579681422443	0.628650744822	0.588535000399	0.624391529982	0.588403063059	0.590553049362	0.568169859588	0.604278477089	0.617226004459	0.716256999537	0.606788572397	0.641279994235	0.649599859789	0.582090372337	0.537681779282	0.603212624168	0.608849792305	0.608003040055	0.635627658566	0.605611658364	0.641731283791	0.625210290831	0.624467535754	0.624184791281	0.564360710327	0.617508006549	0.624077035494	0.639193640335	0.617453123746	0.685426892674	0.61921417593	0.666225959532	0.621542559864	0.612185705129	0.612005775442	0.716562350564	0.678289201289	0.640173189499	0.633952176208	0.626412041289	0.578169536356	0.584507908084	0.752680097853	0.548469438638	0.584112043469	0.621485807749	0.618179680785	0.60486683247	0.578468549851	0.617946573695	0.576072623914	0.559122777252	0.572538254488	0.634758558872	0.584477195004	0.615572400075	0.649991377241	0.600337681864	0.575033407668	0.560786215886	0.608645940703	0.581336761207	0.595750356888	0.561405721277	0.556254824672	0.533063797656	0.555617555874	0.538426284098	0.587319455174	0.561471261333	0.551186852359	0.56111377072	0.56028858775	0.569463322822	0.616177440863	0.603851708015	0.608215335409	0.579970656862	0.573720104108	0.609029513043	0.577758136587	0	0.57496890198	0.680931289077	0.624469964051	0.586018538177	0.702713508048	0.658141851166	0.653432806558	0.667255164183	0.619194011685	0.555860685934	0.563876382538	0.597213863799	0.585094011339	0.616334181735	0.581516859611	0.713415617436	0.612043652546	0.623435222073	0.649141031128	0.583105366764	0.640749486119	0.631608353645	0.566846712315	0.568440496255	0.690952863652	0.632125869586	0.641177111468	0.609123012161	0.681012037141	0.589079259089	0.622196584407	0.60950926223	0.613082136575	0.615783398069	0.609254953855	0.605977529293	0.630444975014	0.618437879727	0.641341074245	0.613091046789	0.622197107163	0.718086606411	0.584615082765	0.570900783737	0.529147623793	0.580096785083	0.543804955129	0.641746099679	0.605748826492	0.549894585744	0.584945965351	0.549541000392	0.585693951964	0.602537233708	0.693613545428	0.585203313419	0.597618775063	0.597981514244	0.566932280834	0.583821805603	0.56723168669	0.585256964313	0.577301551435	0.577342021541	0.592914893781	0.557601854634	0.547544943765
CS.246	0.543332090276	0.509548550178	0.565376535847	0.60948733681	0.626891917903	0.549247387017	0.56996697783	0.614766859098	0.648002494769	0.556327557825	0.519544057005	0.643910919064	0.541748672278	0.527957093835	0.559991396246	0.669535032476	0.463288164931	0.567595217772	0.567190457233	0.506366448104	0.590260714466	0.480808560855	0.633208032831	0.568140188856	0.561563295459	0.530132302763	0.567664390865	0.590602431085	0.666357610058	0.583968193604	0.626927644945	0.637106535563	0.51134595102	0.498285767323	0.521258210533	0.580669870239	0.578646997414	0.677324515182	0.595776240129	0.655324317956	0.64111058785	0.632717093659	0.642074689029	0.530306888816	0.600626040197	0.617508877496	0.598564541417	0.58960033373	0.682373057046	0.605675837031	0.673327773324	0.568762162683	0.576825898438	0.546470165252	0.671604538546	0.699408674984	0.589161639162	0.603911072572	0.589980277762	0.570662547212	0.494725106835	0.723763263255	0.507844129587	0.531724547259	0.693809104408	0.551409091828	0.574593443775	0.543929924164	0.530879529541	0.494580910834	0.540599563658	0.54009806357	0.562787479188	0.511402814714	0.557029902427	0.572210035272	0.501902351399	0.500174471527	0.494562519439	0.527700418982	0.518524252274	0.53389419653	0.504108353246	0.447186002101	0.51967779222	0.465600886741	0.491112495894	0.510064680997	0.479101945825	0.516806101694	0.522870501659	0.469335145052	0.536851562272	0.520056463451	0.622003652563	0.651782900718	0.569563126324	0.613714803367	0.565881193368	0.531201460986	0.57496890198	0	0.66029542872	0.61827093213	0.610377430309	0.662905478243	0.671276164156	0.666952687356	0.619583310087	0.556971160635	0.58038355777	0.538820069266	0.595987793909	0.59696943788	0.593705420714	0.559245573594	0.745176477084	0.573651518993	0.566541884325	0.604739949994	0.509211381954	0.594495462613	0.653618803032	0.502148664285	0.514025652924	0.705773632589	0.609478263965	0.619277545596	0.611593370608	0.702975943917	0.621176728083	0.60553678192	0.562033166425	0.628413717467	0.597129789453	0.55725220635	0.652900958932	0.632792957534	0.568298148746	0.621487272954	0.604537418956	0.613192703207	0.699800134362	0.533346514736	0.517139308008	0.55971758335	0.557986096538	0.518941265971	0.625426922399	0.580143863211	0.552290404761	0.551106756679	0.529161183008	0.490460072268	0.596728206638	0.701425184859	0.603161319984	0.553236152566	0.556953599804	0.479546152358	0.530238649884	0.518880102264	0.538818917102	0.485630456333	0.586470668805	0.58036514071	0.444472600841	0.521210630019
CS.356	0.743302551413	0.702067763834	0.676566963988	0.660598882752	0.679829559443	0.669863796244	0.629783070292	0.674149947274	0.653374104747	0.70410288664	0.678740624747	0.649004495617	0.720201543958	0.652381507646	0.639385135601	0.667112394506	0.682496656734	0.626695203275	0.682903116836	0.667177278506	0.666870228518	0.654192565868	0.640236732604	0.654914455284	0.618681536355	0.611134569859	0.686326239255	0.685334495677	0.560933479069	0.641078244848	0.668354664946	0.672741354252	0.689749233768	0.690243237698	0.668336268861	0.649695889195	0.58932123333	0.721134265581	0.619183804733	0.622337549079	0.636442598537	0.620667069642	0.658601987328	0.681761128946	0.663624897769	0.674609981047	0.688356563904	0.706556446768	0.689305861277	0.696527735957	0.658327928519	0.679992111063	0.660602501262	0.664093510399	0.648251852844	0.666082546049	0.600465545397	0.675345161657	0.6780944441	0.680402121899	0.663189319019	0.577858480337	0.671835047173	0.662403132827	0.63513283675	0.616702233112	0.657711337448	0.630604857978	0.709756721854	0.669503712904	0.647310831771	0.638796371846	0.717786219336	0.677748641808	0.645992202442	0.726472817921	0.743431098589	0.704429614696	0.646788677203	0.704435858447	0.734790348534	0.718299237641	0.690701692086	0.707209845236	0.696551890802	0.694447930109	0.655618777836	0.70334482129	0.675014791234	0.662640604533	0.630196624937	0.663271860001	0.692598543573	0.687092922378	0.664533228202	0.658938481836	0.685294927995	0.696617148589	0.666249822701	0.677014324492	0.680931289077	0.66029542872	0	0.644472000506	0.654919000704	0.644799290824	0.586309071173	0.618584556022	0.575484146886	0.670199162022	0.650461759564	0.653903342193	0.658081149985	0.66777430684	0.67063808151	0.601608688864	0.618477271513	0.614611712077	0.704773312747	0.588910584003	0.661086793306	0.62507065114	0.651135219058	0.663236950015	0.691159628596	0.659842786682	0.638045528706	0.607652917489	0.645857377695	0.63408265359	0.643632807728	0.634176761987	0.667197629408	0.649077013044	0.645108699449	0.679652938795	0.640125757059	0.666972010222	0.63491332127	0.694162523762	0.698375536751	0.643846156697	0.647670767627	0.662001485026	0.698664049473	0.669393706524	0.701457840565	0.692306259424	0.591219645118	0.639529480306	0.658593321276	0.661083659907	0.670124909412	0.700262178124	0.608599584705	0.622069171727	0.669518070595	0.61993166964	0.630328230419	0.705878099761	0.714383022387	0.630174695041	0.646981222218	0.644070447882	0.662330176837	0.636760371485	0.678540518099	0.693500031499
