L.008.M1	CS.172	CS.174	L.002.M1	CS.357	L.006.M1	CS.016	CS.199	CS.259	CS.093	CS.001	CS.280	CS.084	L.007.M1	L.005.M1	CS.229	CS.377	CS.060	CS.287	CS.154	CS.360	CS.161	CS.056	CS.381	CS.072	CS.153	CS.063	CS.327	CS.064	CS.115	CS.205	CS.376	CS.125	CS.224	CS.041	CS.378	CS.282	CS.236	CS.232	CS.374	CS.292	CS.136	CS.128	CS.213	CS.203	CS.177	CS.178	CS.268	CS.369	CS.183	CS.181	CS.129	CS.348	CS.256	CS.359	CS.372	CS.166	CS.214	CS.395	CS.254	T.CS.041	T.CS.076	T.CS.052	T.CS.089	T.CS.001	T.CS.080	T.CS.023	T.CS.007	T.CS.042	T.CS.019	T.CS.058	T.CS.085	T.CS.038	TFS.023	T.CS.020	T.CS.161	T.CS.092	T.CS.091	T.CS.156	T.CS.104	T.CS.097	T.CS.098	T.CS.167	T.CS.100	T.CS.134	T.CS.106	T.CS.126	T.CS.153	T.CS.180	T.CS.120	CS.246	CS.087	L.034.M1	CS.082	L.024.M1	CS.242	CS.241	CS.103	CS.088	CS.085	CS.237	CS.238	CS.015	CS.356	CS.110	CS.338	CS.347.0	CS.358	CS.304	CS.188	CS.113	CS.207	CS.212	CS.387	CS.363	CS.311	CS.308.0	CS.189	CS.274	CS.330	CS.339	CS.158	CS.321	CS.227	CS.080	CS.331	CS.343	CS.361	CS.322	CS.285	CS.112	CS.163	CS.202	CS.319	CS.223	CS.145	CS.393	CS.270	CS.255	CS.390	CS.262	CS.253	CS.370	CS.326	T.CS.045	T.CS.049	T.CS.036	T.CS.031	TFS.022	T.CS.064	T.CS.008	TFS.025	T.CS.055	TFS.027	T.CS.066	T.CS.043	TFS.020	T.CS.026	TFS.021	T.CS.151	T.CS.109	T.CS.142	T.CS.152	T.CS.157	T.CS.141	T.CS.095	T.CS.166	T.CS.158
T.CS.120	0.616400256057	0.593290271892	0.490336202168	0.631199507108	0.487478502935	0.531604353639	0.585602518772	0.615093782611	0.509821644788	0.568250269087	0.594948212661	0.496503969839	0.593202024719	0.514680451596	0.506002202313	0.6147774675	0.657423459916	0.617697421564	0.609302721073	0.749542589869	0.597493865998	0.656407317687	0.671729813454	0.546966570227	0.534833269781	0.600409327915	0.699137810588	0.600505531458	0.614318417518	0.663030562125	0.650149154887	0.62274305427	0.607162624407	0.732002068475	0.641285742046	0.685209834863	0.648665994503	0.703329393088	0.579273691497	0.641563575475	0.61130604508	0.623538981036	0.539314537712	0.657911168688	0.512505325726	0.643797245522	0.570422697736	0.658394060738	0.718222296523	0.70686201744	0.615784874798	0.577584478805	0.602956737433	0.617453038602	0.705209091449	0.608726114776	0.668007423256	0.62521121373	0.62811694449	0.612437748623	0.503364879503	0.549804267207	0.61584678744	0.527464890195	0.66952449663	0.552311357648	0.721777023526	0.616850167234	0.506941013982	0.588419021393	0.53861614392	0.483208818144	0.563782812348	0.548157368616	0.586090213444	0.555319168726	0.536101222181	0.496282896235	0.479733245309	0.527179919687	0.509957109027	0.529507943478	0.48951824319	0.540282827787	0.520038099593	0.509648837894	0.439393335053	0.536152367119	0.566453097095	0	0.47855760984	0.594406256697	0.534019824055	0.571985840672	0.565193085587	0.483667927048	0.550767563783	0.600602483576	0.618106994706	0.55857758267	0.642287423619	0.56595866815	0.609107009614	0.635641888037	0.628996657061	0.631304183112	0.664165309734	0.716207656297	0.701111687944	0.605823914541	0.560822221639	0.669357575837	0.623006330537	0.530599081253	0.61616370316	0.569267925521	0.677071392108	0.619308406901	0.622626692969	0.595047568278	0.619735282557	0.652827987544	0.533548944953	0.748278339635	0.583258800992	0.564744476367	0.621141902825	0.626479160628	0.634383973953	0.718322720369	0.637756402903	0.628557463648	0.638035023386	0.613215436871	0.596276481965	0.516598429544	0.647304044497	0.630721991254	0.582162631751	0.645588722284	0.62611178411	0.731012856123	0.606344580929	0.604381041256	0.556341469848	0.594055587107	0.566962424407	0.527669780802	0.499123723564	0.49333636114	0.539427430218	0.538901260619	0.522344913179	0.488270394214	0.524675772767	0.523780222097	0.515870164957	0.680136547319	0.562538167864	0.482634944837	0.497785253501	0.533941090504	0.517080074151	0.540893222572	0.552550505893	0.525110763027	0.482857843833	0.447543796003
CS.246	0.633592434403	0.559991396246	0.496716893563	0.658057015255	0.50826434403	0.544848622274	0.559643371243	0.618680638419	0.515664571901	0.543155262385	0.532325036934	0.509548550178	0.577317706889	0.543864862551	0.542594482881	0.633208032831	0.61443080809	0.596748746082	0.602788399202	0.745814145938	0.602270877407	0.670370963477	0.660615754839	0.520249511886	0.509166603045	0.558297686216	0.669535032476	0.606658625463	0.590602431085	0.661605955916	0.655324317956	0.632717093659	0.595776240129	0.732083897088	0.637106535563	0.662219992538	0.626927644945	0.677324515182	0.521258210533	0.642074689029	0.580669870239	0.600626040197	0.530306888816	0.64111058785	0.498285767323	0.641227529992	0.576825898438	0.62062423742	0.699408674984	0.682373057046	0.603911072572	0.570662547212	0.58960033373	0.617508877496	0.671604538546	0.605675837031	0.640544866472	0.589161639162	0.598564541417	0.603994185352	0.529011997823	0.551249424662	0.636154020094	0.547742946442	0.693809104408	0.590307988687	0.723763263255	0.647062824911	0.487813359784	0.551409091828	0.515119485483	0.507844129587	0.530879529541	0.557029902427	0.562787479188	0.51281390353	0.527700418982	0.500174471527	0.491112495894	0.50051878937	0.510064680997	0.495438225801	0.512980106784	0.546496617631	0.508857198193	0.501902351399	0.33571762936	0.505777799019	0.504108353246	0.47855760984	0	0.610377430309	0.57496890198	0.520056463451	0.565881193368	0.469335145052	0.536851562272	0.567310640921	0.651782900718	0.531201460986	0.61827093213	0.569563126324	0.613714803367	0.66029542872	0.622003652563	0.566541884325	0.666952687356	0.722415130416	0.662905478243	0.616734586368	0.58038355777	0.634381334372	0.627026383751	0.559245573594	0.622395558967	0.595987793909	0.667037111167	0.604739949994	0.619583310087	0.595379601934	0.594495462613	0.628413717467	0.509211381954	0.760871300042	0.581491698803	0.514025652924	0.629083079882	0.619277545596	0.653618803032	0.702975943917	0.621176728083	0.60553678192	0.626499482472	0.597129789453	0.609478263965	0.533346514736	0.632792957534	0.613192703207	0.55725220635	0.621487272954	0.652900958932	0.699800134362	0.604537418956	0.568298148746	0.580143863211	0.625426922399	0.557986096538	0.552290404761	0.490460072268	0.518941265971	0.596728206638	0.553236152566	0.55971758335	0.529161183008	0.517139308008	0.551106756679	0.520252752092	0.701425184859	0.603161319984	0.521210630019	0.479546152358	0.58036514071	0.518880102264	0.538818917102	0.586470668805	0.530238649884	0.485630456333	0.444472600841
CS.087	0.624256157849	0.526599599824	0.616494491122	0.669309235997	0.53663613758	0.603943301413	0.556098067152	0.555581932616	0.577905848068	0.575163221736	0.633441404658	0.588412205483	0.617506501665	0.580752783646	0.577212735983	0.612067799076	0.675595681286	0.578073036086	0.666391924255	0.705478776551	0.650209923431	0.624995288829	0.648815220553	0.620272913097	0.552084251978	0.567558599974	0.617931159236	0.581874434504	0.603617706025	0.63128872166	0.689572844122	0.621439091513	0.637977589019	0.710426757832	0.616999088479	0.64785790325	0.672186963613	0.681069383459	0.597868191615	0.650249046262	0.630259332074	0.59537892913	0.623386345117	0.667762103952	0.580036418081	0.673650329334	0.65412840304	0.669078124424	0.712255289447	0.698258931188	0.648229051703	0.587139400195	0.679567810426	0.676044545438	0.683405704127	0.666297039455	0.691512244926	0.618963328591	0.684166906891	0.666520739588	0.60132258678	0.641161781609	0.661621722305	0.63127249598	0.681351754016	0.616401682652	0.67962588419	0.620437883912	0.58535693065	0.611476099886	0.597700815283	0.546589865314	0.66639118308	0.593228894958	0.642533471474	0.624562603837	0.636557976051	0.606928713567	0.54366919715	0.587946638626	0.621184721682	0.597823927495	0.561296009179	0.603845289427	0.562685471685	0.632774796159	0.603659394141	0.610677214806	0.603526792506	0.594406256697	0.610377430309	0	0.586018538177	0.591982211982	0.55910340113	0.57380497523	0.612653412663	0.591417923618	0.554428758342	0.588680057499	0.608215008425	0.551870501719	0.560354536215	0.654919000704	0.602822645438	0.652134069391	0.642716746291	0.730374008137	0.667724059943	0.646051585716	0.553310492303	0.637722326079	0.634722127632	0.59389493511	0.647916399466	0.549741658422	0.61015133758	0.657677324366	0.660529081003	0.633568698685	0.598072601589	0.5825797856	0.545868989268	0.721605913468	0.576736044394	0.658344990499	0.641930285381	0.614225560477	0.675674540146	0.666019410064	0.600797061852	0.576296899199	0.623139688864	0.653992479995	0.647751502005	0.616907248697	0.647018954482	0.679573484639	0.654911212033	0.657852786015	0.657020862247	0.699530028944	0.665517574976	0.634752133225	0.564476477151	0.641682196659	0.60547688522	0.59477965015	0.619606702228	0.583847949749	0.586397399489	0.569251418782	0.578689878166	0.576972214248	0.585496995619	0.546376849768	0.600005792573	0.699645545066	0.588988252063	0.568250516514	0.601095896376	0.534278784585	0.562400733685	0.523233114756	0.569413764315	0.613229793679	0.586218398993	0.584923496747
L.034.M1	0.622532170925	0.574018875464	0.557034615162	0.609139330676	0.544404891832	0.559910232991	0.576682890501	0.593181509471	0.572840851721	0.60943285382	0.579029659441	0.586423625843	0.598294703109	0.590125228343	0.572105888982	0.624391529982	0.651836714969	0.613291660475	0.617327924229	0.700751337807	0.606110595199	0.631625165361	0.638111235593	0.567610467213	0.591664895903	0.616614292545	0.665024626877	0.582024455142	0.617226004459	0.634730237807	0.641731283791	0.624467535754	0.605611658364	0.726567744248	0.649599859789	0.663078617522	0.641279994235	0.635627658566	0.603212624168	0.624184791281	0.608849792305	0.617508006549	0.564360710327	0.625210290831	0.537681779282	0.6589614003	0.612185705129	0.643421363362	0.678289201289	0.685426892674	0.633952176208	0.578169536356	0.617453123746	0.624077035494	0.716562350564	0.61921417593	0.659899161077	0.640173189499	0.639193640335	0.6133474534	0.569256004342	0.58585069163	0.616373009516	0.602173308505	0.621485807749	0.576527758308	0.752680097853	0.639878174931	0.57147379221	0.618179680785	0.563836559696	0.548469438638	0.617946573695	0.615572400075	0.634758558872	0.571633986354	0.608645940703	0.575033407668	0.538426284098	0.571002681586	0.587319455174	0.594252788363	0.550922357954	0.567785498707	0.584811932556	0.600337681864	0.572424202372	0.592191926145	0.561405721277	0.534019824055	0.57496890198	0.586018538177	0	0.616177440863	0.609029513043	0.56028858775	0.569463322822	0.597055203483	0.608215335409	0.577758136587	0.624469964051	0.579970656862	0.573720104108	0.680931289077	0.603851708015	0.623435222073	0.653432806558	0.703154438882	0.702713508048	0.656143128044	0.555860685934	0.662838140004	0.667187777228	0.581516859611	0.635809227312	0.597213863799	0.671423390818	0.649141031128	0.667255164183	0.608653987795	0.640749486119	0.613082136575	0.583105366764	0.730475689608	0.593143497398	0.568440496255	0.626004423801	0.641177111468	0.631608353645	0.681012037141	0.589079259089	0.622196584407	0.669034264967	0.615783398069	0.632125869586	0.584615082765	0.630444975014	0.622197107163	0.609254953855	0.641341074245	0.605977529293	0.718086606411	0.613091046789	0.618437879727	0.605748826492	0.641746099679	0.580096785083	0.549894585744	0.585693951964	0.543804955129	0.602537233708	0.597618775063	0.529147623793	0.549541000392	0.570900783737	0.584945965351	0.578491081727	0.693613545428	0.585203313419	0.547544943765	0.566932280834	0.592914893781	0.56723168669	0.585256964313	0.577342021541	0.583821805603	0.577301551435	0.557601854634
CS.082	0.674547653145	0.544736335762	0.566213276528	0.688988205826	0.577326538537	0.558039269075	0.584033411311	0.601155403553	0.557246303986	0.474253455617	0.511853520974	0.561705667993	0.486500095304	0.583642372233	0.601019477842	0.642099009861	0.613349670293	0.579112312038	0.607824261028	0.765155187021	0.634026866817	0.647500332013	0.662891769548	0.552473907217	0.47302679045	0.490581583021	0.62453801286	0.643399662197	0.509535733892	0.609275702737	0.707365565279	0.662275420941	0.651133370675	0.758992614812	0.618838871234	0.670803511121	0.65570333583	0.664042864909	0.470414494279	0.656926382701	0.556790519357	0.554307492627	0.603329774379	0.688490225891	0.586067600197	0.689312962018	0.595198194447	0.643956066115	0.700231972969	0.706559254392	0.599574231859	0.579841356432	0.586056504836	0.665207069435	0.723172734093	0.63268770288	0.649740361916	0.623392305374	0.608027956731	0.625384112282	0.572763230706	0.582011085093	0.650721821192	0.591240282369	0.715058920383	0.66237640845	0.719263560814	0.659986712806	0.523426305093	0.61177180106	0.570107160565	0.586984464101	0.543416482659	0.624274458561	0.562917262824	0.517469192857	0.542694563316	0.544271793602	0.584331961952	0.543354613637	0.55263955112	0.531375695126	0.582467305879	0.544054962707	0.583289936733	0.562624142232	0.513580669166	0.497370453576	0.554622235052	0.571985840672	0.520056463451	0.591982211982	0.616177440863	0	0.615440889412	0.522936540595	0.568864913874	0.531312403832	0.682591225749	0.469225217818	0.576271597325	0.559942448744	0.623815431726	0.687092922378	0.595610021222	0.58355080358	0.665266634951	0.755910804186	0.66985715861	0.667447135469	0.59877614814	0.650365991412	0.673524469296	0.612975270912	0.649602573922	0.601352492391	0.642987754437	0.61568461668	0.67496997503	0.630720477007	0.674147161026	0.590438157868	0.581314262419	0.760475807596	0.575009580827	0.557991798776	0.673486019036	0.668995696183	0.680747097874	0.697428455239	0.580842581139	0.578019774242	0.66036473048	0.654470181827	0.633073199581	0.589003877836	0.63260411317	0.646997153476	0.60718777006	0.642802189463	0.681309660086	0.717024811544	0.638099024751	0.599255980622	0.592726757251	0.680255884705	0.531869362809	0.60258439661	0.537285538564	0.572201817346	0.668973373483	0.627264421198	0.60706281438	0.605919265994	0.573706093142	0.591736530197	0.547699927084	0.72018583191	0.642774320823	0.593645838858	0.537356565765	0.642030150057	0.565125904552	0.588434158306	0.644410777888	0.567182017672	0.543012043876	0.530100322762
L.024.M1	0.659590838507	0.585408095356	0.508427058311	0.669342091192	0.482457487156	0.618471363068	0.616913611921	0.625312986016	0.527411454417	0.578787329484	0.625865526517	0.53338649497	0.635089004629	0.463497652414	0.471278020676	0.697311846753	0.722386584873	0.621204938349	0.679356515555	0.778766201505	0.684322541502	0.691864214784	0.730721268239	0.621979078856	0.561627179187	0.646016621086	0.71581251097	0.565398921345	0.655430817016	0.714191729179	0.714107515548	0.683449572889	0.666811211022	0.747854424525	0.702713766563	0.681847729119	0.712425527257	0.738452174346	0.629063951179	0.668226650756	0.660700199518	0.666964326214	0.634243966115	0.711266086961	0.590622800259	0.688275233489	0.624773978473	0.701015641304	0.768793951057	0.749716628547	0.656128817872	0.631104961579	0.686631349795	0.687032333876	0.713072255453	0.690323932197	0.718356900459	0.662287420321	0.711818482634	0.686220150958	0.595524808008	0.623548451892	0.693899225336	0.638377080957	0.725198430511	0.637983497898	0.743341110492	0.659366173549	0.570775520487	0.629076686856	0.573685513405	0.538177476414	0.635581666604	0.578635136631	0.5667912145	0.598581985873	0.625774169652	0.487807787152	0.503160671311	0.535620754805	0.549248794455	0.562851570428	0.46386620391	0.591737031659	0.540060432076	0.50487996682	0.558265985976	0.583448361412	0.602364313888	0.565193085587	0.565881193368	0.55910340113	0.609029513043	0.615440889412	0	0.5494538737	0.562977205597	0.60389901845	0.619821219327	0.586873598823	0.684203445837	0.562732069448	0.55115353149	0.666249822701	0.674883543218	0.683879131839	0.693138923891	0.773377072276	0.704456307758	0.660219449289	0.566312397948	0.682383172239	0.647446128758	0.624991039555	0.68752755445	0.598770251025	0.71340240839	0.652060146427	0.673126249204	0.659869650578	0.63910587815	0.661097706696	0.543716715253	0.771797819671	0.629101971877	0.656950711098	0.664585080447	0.678591367814	0.706176321161	0.741876541604	0.675180269155	0.675735066507	0.664533079763	0.684672809926	0.679287427966	0.602382098639	0.697264338233	0.678309560261	0.650496980445	0.695542114137	0.672956044664	0.738118176357	0.696365267385	0.643682061699	0.590096950315	0.647741496239	0.579242879333	0.55857965953	0.533750380116	0.533161529471	0.623676439547	0.57797694647	0.540683722599	0.54641429784	0.484282373731	0.548242215818	0.533403389789	0.716295071592	0.551842161376	0.505258238936	0.514001503818	0.485816965915	0.535344353525	0.501338706519	0.483943950386	0.519678250036	0.511311565272	0.526430238559
CS.242	0.639483916587	0.558321575599	0.474297965092	0.63240610701	0.473956343039	0.529184580651	0.557291061649	0.60049058216	0.470631985959	0.511781879642	0.524988322665	0.482841361174	0.540476812934	0.496725621972	0.494078019527	0.617947993822	0.641965090431	0.605586599803	0.603167159207	0.756653944193	0.613194079795	0.655701875992	0.663161793629	0.516893991208	0.478243815532	0.565463832061	0.678792303765	0.567762830169	0.57963571849	0.662703168654	0.685778643075	0.630290771033	0.620265452101	0.755119080333	0.63741111212	0.667418755751	0.663703871175	0.698415473817	0.532360095045	0.635308887769	0.587336247994	0.607632868862	0.554542104043	0.665674242475	0.525298235446	0.65336497326	0.55668892506	0.650276809028	0.725814949462	0.709965056868	0.616935127028	0.566897975567	0.591761546499	0.641055556699	0.719969932103	0.598267709104	0.657045535672	0.607262555728	0.603556101904	0.609134752369	0.508227980601	0.507960292011	0.622582620583	0.539526916313	0.67931486393	0.55740763561	0.729283472987	0.617115760259	0.466079570784	0.571800771573	0.530638635358	0.488966420955	0.513774356675	0.517733349702	0.54112825748	0.50743298079	0.521799994458	0.477838285263	0.459922364212	0.480508627537	0.472528196295	0.486595524399	0.485677507976	0.531377276632	0.475051857514	0.484634965483	0.439154197274	0.48897259352	0.515218458855	0.483667927048	0.469335145052	0.57380497523	0.56028858775	0.522936540595	0.5494538737	0	0.54075230249	0.579862940519	0.642473683326	0.528887030626	0.633551673005	0.555969740467	0.597387519608	0.663271860001	0.617886620009	0.580457117133	0.675799346961	0.744672389096	0.679550796428	0.618911229935	0.554310488817	0.651935053876	0.645134444665	0.551513115445	0.628873599958	0.587441645616	0.655916686107	0.625971593877	0.646732221995	0.614258045012	0.606018403559	0.625452570859	0.520427280163	0.77629626737	0.588929874905	0.53832574349	0.62714828147	0.64424281106	0.669768428621	0.720359118592	0.621289319272	0.627869755957	0.625122499159	0.622930229573	0.62449981138	0.543021995091	0.637258569416	0.627281284092	0.571045935884	0.634865952467	0.631223592371	0.714693298374	0.627107237304	0.585635849398	0.556179809266	0.624431690285	0.536555657163	0.503393335801	0.451463107921	0.485174957541	0.556625627708	0.536808196657	0.53865462646	0.509401437922	0.503506052664	0.489134545198	0.455778164017	0.690147858043	0.560029098068	0.505766617134	0.482538755292	0.537141315816	0.478867951107	0.506974549613	0.537770967519	0.50016240178	0.476085504729	0.411126040173
CS.241	0.683103985407	0.576781465056	0.481633528854	0.654705589318	0.498846463687	0.535511485355	0.57312613984	0.603034969506	0.530888694688	0.534547845778	0.530406374724	0.495306638857	0.566346601495	0.510469791654	0.504683457533	0.659045143528	0.700132309901	0.609064580376	0.650789103459	0.765650509795	0.645552224484	0.696108171521	0.682545767581	0.566136011648	0.514581999628	0.600860224187	0.70372356074	0.575179121823	0.592915396203	0.685003782223	0.712103837966	0.679263436708	0.686050848466	0.758455643178	0.67480094951	0.705114222158	0.709418809854	0.689210778227	0.517100637959	0.678434053414	0.561228879212	0.657476488346	0.586886350464	0.685010158113	0.545474378067	0.699492061821	0.624359700957	0.717292207592	0.753994072594	0.758470836284	0.653463463508	0.635032846655	0.623235917098	0.674305606931	0.732936637364	0.656278051574	0.701494711344	0.663286903773	0.658933797992	0.686856313931	0.579205649486	0.600459176771	0.672842439844	0.614132616894	0.729428295999	0.618409056069	0.768470938281	0.676687214964	0.528488997553	0.644630521973	0.57100336297	0.549871429131	0.564590534187	0.617559378322	0.540153269899	0.580162944456	0.609719463801	0.492322855626	0.521297507843	0.498610256549	0.527295112401	0.530030209375	0.529611945289	0.569990062335	0.550614526147	0.504619174893	0.528777215639	0.535077667408	0.580016269363	0.550767563783	0.536851562272	0.612653412663	0.569463322822	0.568864913874	0.562977205597	0.54075230249	0	0.532321773013	0.632097949787	0.566826481818	0.663980884564	0.516304836312	0.532168618998	0.692598543573	0.650832600056	0.657950206096	0.685664967701	0.773360540057	0.705632856837	0.684429102608	0.536243820598	0.705455012277	0.683746344579	0.62875179697	0.691808364642	0.58922024068	0.69609341697	0.659584921606	0.714054680966	0.653566164397	0.669340640047	0.652181098343	0.521338036756	0.786673772823	0.600541958842	0.575611667532	0.680811775233	0.687846868281	0.719887109394	0.731939252438	0.652589699919	0.669450132728	0.653583880084	0.671079997262	0.674777624725	0.597371569248	0.683954048233	0.687674781183	0.648570563105	0.666327595007	0.685063361321	0.757337232197	0.666687539057	0.640337280107	0.568987827177	0.68826673223	0.574387459375	0.548067507547	0.519846169143	0.509025895558	0.615823950269	0.611786849934	0.533742341333	0.522627378661	0.515638485679	0.567221708734	0.514405642519	0.745197878786	0.573700058716	0.527448721327	0.493958864345	0.590713785732	0.536823930577	0.571797292763	0.561193168351	0.506803424995	0.534541364968	0.50202460153
CS.103	0.653935625409	0.557543087981	0.562140128837	0.651376848816	0.573935714948	0.568132637211	0.573992798115	0.578891969414	0.563109951163	0.529742914861	0.541435139775	0.579906082556	0.54376959644	0.576364508964	0.582598411405	0.638407360779	0.627748609126	0.556144218594	0.586249674663	0.730854330184	0.611894823697	0.627686628107	0.625634402912	0.568919758133	0.535229761167	0.524319860575	0.615408739138	0.605509105911	0.571603293821	0.618026767743	0.679975549346	0.632231703167	0.645579229177	0.729104958783	0.598428396377	0.644850302759	0.654156436549	0.634207785925	0.497321363545	0.630715759843	0.538965381906	0.567237858169	0.59615355505	0.642051821393	0.60045573192	0.653781703862	0.598245644537	0.614048990819	0.66159540126	0.677945643681	0.600103359872	0.579567062544	0.604293944958	0.636211057967	0.693432673242	0.618271557872	0.642532235157	0.618925012726	0.599287310641	0.623665725939	0.608467160088	0.599954613361	0.638335918738	0.629580258997	0.683447547009	0.642602845656	0.721016122504	0.664815883418	0.573912174957	0.606278109216	0.591456543831	0.605929218373	0.577363368589	0.635355692885	0.569793424933	0.571054294768	0.628842309529	0.578193635209	0.588491296602	0.577231318034	0.584402981943	0.570492829726	0.580115022413	0.604165319166	0.599548609522	0.576293950079	0.58921022122	0.550922374283	0.577500329618	0.600602483576	0.567310640921	0.591417923618	0.597055203483	0.531312403832	0.60389901845	0.579862940519	0.532321773013	0	0.649027152934	0.517789019008	0.573088217305	0.552001486656	0.5802820208	0.686755347101	0.589535679268	0.605430385281	0.648818962144	0.735781209052	0.65060242788	0.661610088801	0.567599405637	0.640803250181	0.676612828673	0.615967857031	0.644575802444	0.595605980063	0.647968320313	0.620915281175	0.668293793354	0.61917004706	0.651344907122	0.577329155183	0.590779018993	0.737412005284	0.552408701901	0.549854802114	0.651236546695	0.641842619021	0.672884931835	0.671865808907	0.550445169897	0.576366962249	0.64193534721	0.643909220728	0.632498656081	0.608685037054	0.636149747502	0.621316151941	0.578251093827	0.623198651052	0.643324471082	0.672388148864	0.621695152053	0.621294835773	0.612950877528	0.66832748863	0.547760304961	0.584614467371	0.578552735398	0.567158082246	0.667777160254	0.634251441628	0.595735693271	0.594805668785	0.564673737776	0.615749517628	0.577635503233	0.702695887656	0.620537397732	0.613139384849	0.568535550828	0.633914335116	0.579224888917	0.595931125675	0.60628175583	0.579992072033	0.583247053308	0.585739231813
CS.088	0.675500667346	0.602821868557	0.656226175621	0.680883638997	0.613052949163	0.622834677635	0.620104322853	0.617314140507	0.63304933174	0.66097763812	0.708901731401	0.64935691803	0.686400214127	0.641132511823	0.638883089851	0.655422486951	0.735417538207	0.645256256442	0.714564678208	0.700295916348	0.677130257884	0.650771920675	0.695232622667	0.679453492876	0.660831734979	0.662204009746	0.6838814909	0.606794057815	0.660393217657	0.691958812023	0.686882474082	0.67073585828	0.686756594805	0.735115573726	0.663473409257	0.659267759821	0.716795282139	0.703834570222	0.678548504512	0.696605233474	0.69128547591	0.653466017512	0.645946203088	0.688973041059	0.620113953478	0.688391248391	0.664583042989	0.72123739121	0.735277836749	0.717333760771	0.699227839152	0.661396451102	0.725450082757	0.717674914849	0.708328894844	0.717093175144	0.733640437671	0.6576115145	0.72209360855	0.708066463909	0.65159297748	0.698725433692	0.691795689135	0.680893744574	0.697689539799	0.647474897875	0.718978332851	0.666487522742	0.665208124124	0.676148671579	0.639294273778	0.619070244032	0.705121466481	0.649657489148	0.704102114978	0.702067269857	0.70013878054	0.666679370121	0.623737109389	0.664948623747	0.655639162938	0.679583574599	0.627697674882	0.675398766986	0.660839357752	0.686840498922	0.660147103075	0.691718105997	0.666896021572	0.618106994706	0.651782900718	0.554428758342	0.608215335409	0.682591225749	0.619821219327	0.642473683326	0.632097949787	0.649027152934	0	0.669085767619	0.681821448272	0.612230549336	0.601308521028	0.658938481836	0.668357294259	0.719839832159	0.677403196475	0.735087569518	0.703686551027	0.660931290148	0.548230800197	0.697544027042	0.673081830841	0.635871520836	0.691350195284	0.60164487452	0.671639712634	0.693428183785	0.681749928802	0.667244727396	0.616199413654	0.640361978171	0.591116680117	0.713585671996	0.624671800878	0.70498676794	0.697829603893	0.632781980262	0.703874520653	0.678980451492	0.647359651932	0.636453501839	0.644043671526	0.687367622862	0.692342796705	0.671248405084	0.694226934844	0.705484795714	0.700520566625	0.712144278871	0.663737346553	0.719914271551	0.708183046051	0.703722089967	0.634032302203	0.672015431549	0.657128539784	0.619065230673	0.67211770107	0.629697918661	0.629072774347	0.630055527887	0.614568952905	0.618421913419	0.658555846034	0.624042845741	0.667426644291	0.721438363848	0.618901395983	0.616975523589	0.672419147136	0.572371730525	0.640637335755	0.60857817643	0.574457743529	0.667010186682	0.646471999988	0.649190812456
CS.085	0.628212181565	0.515128710231	0.566424983834	0.652092154566	0.580528172667	0.546154926991	0.568838199264	0.570239699128	0.551822380851	0.493133332099	0.500663375622	0.562269529028	0.444795197456	0.560527903129	0.58409982225	0.622960894396	0.640561860222	0.561815648852	0.599998667054	0.741707246216	0.611695791436	0.631286720058	0.632467314551	0.555545872929	0.498814636065	0.48028459293	0.624085883002	0.607909846953	0.538483494913	0.605063898089	0.701813797554	0.647831730152	0.645624403038	0.749412057838	0.593123932038	0.667474627777	0.67583855954	0.641704017695	0.492216875338	0.644630813152	0.557223544097	0.548744127779	0.608528214246	0.678357937431	0.604266209817	0.678899280616	0.603968532857	0.622177503554	0.687982550193	0.705958829858	0.608664266669	0.552656058036	0.578501842509	0.635167175188	0.70291112798	0.633141961481	0.659908417471	0.640272316373	0.608684945513	0.628918280108	0.575451153473	0.569548058283	0.629419437297	0.598340509572	0.676278513188	0.647220438247	0.724053231128	0.635339208209	0.539113146562	0.607864691708	0.574852156909	0.58876828448	0.531073504777	0.626601899076	0.535603222556	0.504101492408	0.585069305338	0.553052416648	0.579910113436	0.55786464548	0.565301546322	0.518558395066	0.559021538857	0.535016340424	0.584146385939	0.569822171727	0.530630804318	0.504724301083	0.548598072891	0.55857758267	0.531201460986	0.588680057499	0.577758136587	0.469225217818	0.586873598823	0.528887030626	0.566826481818	0.517789019008	0.669085767619	0	0.558514065257	0.538125822489	0.59932895796	0.677014324492	0.573854429849	0.591804722249	0.64431077671	0.74558967963	0.672386832741	0.686577453083	0.587807351776	0.636181045142	0.685699632944	0.603514261487	0.640983480507	0.596888926669	0.641816970528	0.603849582264	0.665868517185	0.636044949712	0.658266216946	0.541801221483	0.590961131654	0.759281107842	0.532529811872	0.562299513055	0.665510672213	0.677793674871	0.671441283409	0.692048594559	0.558779751915	0.578925511198	0.666144819336	0.647863802343	0.640465427847	0.611952322351	0.642304691409	0.651799279715	0.576831652599	0.641499681144	0.649592292965	0.696800373553	0.633364240572	0.598530393905	0.607916797217	0.644785533538	0.50952469803	0.576076530035	0.552334414848	0.546768739646	0.653183868373	0.628733303186	0.59096447746	0.592096732832	0.546146793074	0.596961848875	0.540947287512	0.698128208069	0.620469147317	0.589717121909	0.547100100646	0.632322262269	0.564570191574	0.585682462104	0.621236966327	0.541812280593	0.573765927483	0.543992548579
