CS.293	CS.043	CS.281	L.005.M1	CS.035	CS.260	CS.104	CS.084	CS.101	CS.314	CS.199	CS.313	CS.028	L.011.M1	CS.059	CS.367	CS.115	CS.060	CS.301	CS.149	CS.073	CS.305	CS.360	CS.341	CS.072	CS.366	CS.382	CS.137	CS.229	CS.122	CS.378	CS.292	CS.236	CS.282	CS.041	CS.224	CS.136	CS.126	CS.125	CS.205	CS.374	CS.375	CS.203	CS.213	CS.380	CS.268	CS.395	CS.389	CS.369	CS.166	CS.214	CS.129	CS.323	CS.256	CS.386	CS.181	CS.177	CS.348	CS.148	CS.183	T.CS.040	T.CS.007	T.CS.046	T.CS.014	T.CS.057	T.CS.067	T.CS.028	TFS.024	T.CS.052	T.CS.079	T.CS.059	T.CS.056	T.CS.082	T.CS.071	T.CS.050	T.CS.156	T.CS.177	T.CS.123	T.CS.091	T.CS.128	T.CS.130	T.CS.125	T.CS.110	T.CS.119	T.CS.180	T.CS.124	T.CS.104	T.CS.126	T.CS.100	T.CS.144	CS.082	CS.103	L.024.M1	CS.241	CS.088	CS.242	L.034.M1	CS.015	CS.110	CS.087	CS.237	CS.356	CS.085	CS.246	CS.006	CS.346	CS.325	CS.347.0	CS.233	CS.150	CS.345.0	CS.330	CS.113	CS.187	CS.363	CS.044	CS.311	CS.387	CS.338	CS.189	CS.322	CS.321	CS.080	CS.158	CS.331	CS.343	CS.227	CS.361	CS.223	CS.112	CS.163	CS.285	CS.152	CS.194	CS.202	CS.390	CS.255	CS.393	CS.370	CS.145	CS.253	CS.326	CS.262	CS.270	T.CS.064	T.CS.055	T.CS.045	TFS.021	T.CS.036	T.CS.008	T.CS.049	T.CS.026	T.CS.061	TFS.025	TFS.027	T.CS.066	TFS.022	T.CS.031	T.CS.043	T.CS.157	T.CS.158	T.CS.109	T.CS.151	T.CS.095	T.CS.166	T.CS.152	T.CS.141	T.CS.142
CS.082	0.570127835084	0.571463990298	0.523846725387	0.601019477842	0.534680830275	0.613148668724	0.536394659477	0.486500095304	0.55965210266	0.571319209684	0.601155403553	0.519289022392	0.477603043409	0.573934387941	0.550280737438	0.731665884749	0.609275702737	0.579112312038	0.58261197066	0.617963267228	0.623086122957	0.521397139751	0.634026866817	0.663975012336	0.47302679045	0.727342754171	0.622455306564	0.575895314901	0.642099009861	0.514839307331	0.670803511121	0.556790519357	0.664042864909	0.65570333583	0.618838871234	0.758992614812	0.554307492627	0.552050696708	0.651133370675	0.707365565279	0.656926382701	0.629812649509	0.586067600197	0.688490225891	0.557018130811	0.643956066115	0.608027956731	0.635796254197	0.700231972969	0.649740361916	0.623392305374	0.579841356432	0.614794843612	0.665207069435	0.719282237996	0.599574231859	0.689312962018	0.586056504836	0.686746201144	0.706559254392	0.547519241689	0.659986712806	0.628263256872	0.589612168353	0.7262652423	0.580595224817	0.575615389424	0.620412027286	0.650721821192	0.693748638	0.579374401561	0.65003014923	0.570241335307	0.577560797872	0.604887993723	0.584331961952	0.540562444628	0.59164756863	0.544271793602	0.533163097698	0.533229680639	0.591963413529	0.53311664013	0.53295458921	0.554622235052	0.510500167916	0.543354613637	0.513580669166	0.544054962707	0.581409359792	0	0.531312403832	0.615440889412	0.568864913874	0.682591225749	0.522936540595	0.616177440863	0.623815431726	0.595610021222	0.591982211982	0.576271597325	0.687092922378	0.469225217818	0.520056463451	0.541541591361	0.712565453096	0.757117547578	0.665266634951	0.515982019771	0.542168063459	0.715919731084	0.630720477007	0.59877614814	0.6186660015	0.649602573922	0.57154810265	0.601352492391	0.612975270912	0.58355080358	0.61568461668	0.680747097874	0.581314262419	0.575009580827	0.590438157868	0.557991798776	0.673486019036	0.760475807596	0.668995696183	0.633073199581	0.580842581139	0.578019774242	0.697428455239	0.540667634147	0.757139879461	0.66036473048	0.642802189463	0.60718777006	0.63260411317	0.638099024751	0.589003877836	0.717024811544	0.599255980622	0.681309660086	0.646997153476	0.572201817346	0.60706281438	0.592726757251	0.642774320823	0.531869362809	0.668973373483	0.680255884705	0.72018583191	0.624702515394	0.627264421198	0.605919265994	0.573706093142	0.537285538564	0.60258439661	0.591736530197	0.588434158306	0.530100322762	0.537356565765	0.593645838858	0.567182017672	0.543012043876	0.565125904552	0.644410777888	0.642030150057
CS.103	0.567237725224	0.570706705656	0.562510522933	0.582598411405	0.526375929292	0.624252523422	0.534515225628	0.54376959644	0.459140300821	0.57313235003	0.578891969414	0.560390852785	0.505812837269	0.570927537857	0.566943748936	0.705976039332	0.618026767743	0.556144218594	0.607512122513	0.603603096194	0.601159562952	0.592313938027	0.611894823697	0.650437721005	0.535229761167	0.699069416018	0.617293050339	0.582618485618	0.638407360779	0.532525216949	0.644850302759	0.538965381906	0.634207785925	0.654156436549	0.598428396377	0.729104958783	0.567237858169	0.570833244366	0.645579229177	0.679975549346	0.630715759843	0.617498907712	0.60045573192	0.642051821393	0.591458316626	0.614048990819	0.599287310641	0.618364454478	0.66159540126	0.642532235157	0.618925012726	0.579567062544	0.620769108958	0.636211057967	0.669883521379	0.600103359872	0.653781703862	0.604293944958	0.653046730328	0.677945643681	0.547255345308	0.664815883418	0.630441375027	0.572876680244	0.686591392785	0.597068744529	0.610148508508	0.613398230204	0.638335918738	0.676757717167	0.588299962881	0.62980812585	0.592796570294	0.608645080587	0.611749497218	0.588491296602	0.588675913893	0.582388141634	0.578193635209	0.567059152092	0.570884829758	0.59636565162	0.577297130208	0.593829394655	0.577500329618	0.539313313689	0.577231318034	0.58921022122	0.604165319166	0.588534061252	0.531312403832	0	0.60389901845	0.532321773013	0.649027152934	0.579862940519	0.597055203483	0.5802820208	0.589535679268	0.591417923618	0.573088217305	0.686755347101	0.517789019008	0.567310640921	0.526166124324	0.706067676031	0.744190270136	0.648818962144	0.523990265804	0.559699649469	0.716370162885	0.61917004706	0.567599405637	0.60867316629	0.644575802444	0.554133772031	0.595605980063	0.615967857031	0.605430385281	0.620915281175	0.672884931835	0.590779018993	0.552408701901	0.577329155183	0.549854802114	0.651236546695	0.737412005284	0.641842619021	0.632498656081	0.550445169897	0.576366962249	0.671865808907	0.558457914491	0.735864072038	0.64193534721	0.623198651052	0.578251093827	0.636149747502	0.621695152053	0.608685037054	0.672388148864	0.621294835773	0.643324471082	0.621316151941	0.567158082246	0.595735693271	0.612950877528	0.620537397732	0.547760304961	0.667777160254	0.66832748863	0.702695887656	0.63654372928	0.634251441628	0.594805668785	0.564673737776	0.578552735398	0.584614467371	0.615749517628	0.595931125675	0.585739231813	0.568535550828	0.613139384849	0.579992072033	0.583247053308	0.579224888917	0.60628175583	0.633914335116
L.024.M1	0.488195425846	0.646459529642	0.553390833551	0.471278020676	0.594638949192	0.665685254847	0.575109997849	0.635089004629	0.543868277663	0.544194161214	0.625312986016	0.52986100434	0.612954830526	0.573718910253	0.603961831598	0.715951270169	0.714191729179	0.621204938349	0.659202706929	0.676484416326	0.646695303507	0.57240088373	0.684322541502	0.698245132544	0.561627179187	0.735879131134	0.571324874775	0.599761054379	0.697311846753	0.558644550317	0.681847729119	0.660700199518	0.738452174346	0.712425527257	0.702713766563	0.747854424525	0.666964326214	0.593563572355	0.666811211022	0.714107515548	0.668226650756	0.628475841521	0.590622800259	0.711266086961	0.58346321789	0.701015641304	0.711818482634	0.664475364011	0.768793951057	0.718356900459	0.662287420321	0.631104961579	0.689549343534	0.687032333876	0.703819036298	0.656128817872	0.688275233489	0.686631349795	0.711825631663	0.749716628547	0.520272793904	0.659366173549	0.63827177403	0.601248530071	0.693331368086	0.535534668367	0.621296960089	0.580180921832	0.693899225336	0.696151836063	0.636132170211	0.607236853795	0.53159191404	0.602090360384	0.618952000766	0.503160671311	0.557022343741	0.557245809555	0.487807787152	0.629114314951	0.534359253584	0.532891045815	0.569786580562	0.644115285958	0.602364313888	0.525663400986	0.535620754805	0.558265985976	0.591737031659	0.537225667212	0.615440889412	0.60389901845	0	0.562977205597	0.619821219327	0.5494538737	0.609029513043	0.55115353149	0.674883543218	0.55910340113	0.684203445837	0.666249822701	0.586873598823	0.565881193368	0.509888646348	0.756169247975	0.748065949346	0.693138923891	0.619517170395	0.622412928225	0.773741520785	0.659869650578	0.566312397948	0.666356359793	0.68752755445	0.588516236895	0.598770251025	0.624991039555	0.683879131839	0.652060146427	0.706176321161	0.543716715253	0.629101971877	0.661097706696	0.656950711098	0.664585080447	0.771797819671	0.678591367814	0.679287427966	0.675180269155	0.675735066507	0.741876541604	0.582155156891	0.750687496911	0.664533079763	0.695542114137	0.650496980445	0.697264338233	0.696365267385	0.602382098639	0.738118176357	0.643682061699	0.672956044664	0.678309560261	0.533161529471	0.540683722599	0.590096950315	0.551842161376	0.579242879333	0.623676439547	0.647741496239	0.716295071592	0.619477423287	0.57797694647	0.54641429784	0.484282373731	0.533750380116	0.55857965953	0.548242215818	0.501338706519	0.526430238559	0.514001503818	0.505258238936	0.519678250036	0.511311565272	0.535344353525	0.483943950386	0.485816965915
CS.241	0.466193310336	0.583010870301	0.525435646322	0.504683457533	0.547564754737	0.653920030758	0.523528787625	0.566346601495	0.458854116669	0.58965606987	0.603034969506	0.507771044761	0.531343414408	0.52334781628	0.516263265039	0.761020933507	0.685003782223	0.609064580376	0.619324276426	0.656683162509	0.61384812436	0.532632382494	0.645552224484	0.686797775669	0.514581999628	0.735569548764	0.568207254918	0.555839221887	0.659045143528	0.509502810135	0.705114222158	0.561228879212	0.689210778227	0.709418809854	0.67480094951	0.758455643178	0.657476488346	0.559699088986	0.686050848466	0.712103837966	0.678434053414	0.650305449928	0.545474378067	0.685010158113	0.544644489164	0.717292207592	0.658933797992	0.670188556683	0.753994072594	0.701494711344	0.663286903773	0.635032846655	0.658772828643	0.674305606931	0.715837000216	0.653463463508	0.699492061821	0.623235917098	0.719060302101	0.758470836284	0.491382067965	0.676687214964	0.654340296214	0.58889686469	0.726311793294	0.578794852963	0.576479839822	0.588633232173	0.672842439844	0.70191717027	0.618660648263	0.623416773943	0.551514311429	0.566527538087	0.606813993195	0.521297507843	0.519566200231	0.526375663379	0.492322855626	0.569801774291	0.484641901744	0.577105164772	0.516438728346	0.575854368682	0.580016269363	0.544680621932	0.498610256549	0.528777215639	0.569990062335	0.505508748484	0.568864913874	0.532321773013	0.562977205597	0	0.632097949787	0.54075230249	0.569463322822	0.532168618998	0.650832600056	0.612653412663	0.663980884564	0.692598543573	0.566826481818	0.536851562272	0.52576598351	0.771157129626	0.77993375127	0.685664967701	0.524670295024	0.610997367281	0.78388919851	0.653566164397	0.536243820598	0.637810292703	0.691808364642	0.548773467306	0.58922024068	0.62875179697	0.657950206096	0.659584921606	0.719887109394	0.521338036756	0.600541958842	0.652181098343	0.575611667532	0.680811775233	0.786673772823	0.687846868281	0.674777624725	0.652589699919	0.669450132728	0.731939252438	0.541681025436	0.766123621092	0.653583880084	0.666327595007	0.648570563105	0.683954048233	0.666687539057	0.597371569248	0.757337232197	0.640337280107	0.685063361321	0.687674781183	0.509025895558	0.533742341333	0.568987827177	0.573700058716	0.574387459375	0.615823950269	0.68826673223	0.745197878786	0.60004385748	0.611786849934	0.522627378661	0.515638485679	0.519846169143	0.548067507547	0.567221708734	0.571797292763	0.50202460153	0.493958864345	0.527448721327	0.506803424995	0.534541364968	0.536823930577	0.561193168351	0.590713785732
CS.088	0.641063429269	0.657552193074	0.654026961684	0.638883089851	0.636671376179	0.673730294405	0.592113394636	0.686400214127	0.6281797007	0.621227181159	0.617314140507	0.658235369826	0.658852426738	0.627452877839	0.654375962989	0.708837471237	0.691958812023	0.645256256442	0.730178405414	0.689850646546	0.56948900753	0.654495733089	0.677130257884	0.704157544518	0.660831734979	0.696944575421	0.621198970252	0.68072581559	0.655422486951	0.608179353435	0.659267759821	0.69128547591	0.703834570222	0.716795282139	0.663473409257	0.735115573726	0.653466017512	0.676424227253	0.686756594805	0.686882474082	0.696605233474	0.631769319607	0.620113953478	0.688973041059	0.664723493312	0.72123739121	0.72209360855	0.699608412557	0.735277836749	0.733640437671	0.6576115145	0.661396451102	0.719418264525	0.717674914849	0.695223265525	0.699227839152	0.688391248391	0.725450082757	0.69915209345	0.717333760771	0.627483103516	0.666487522742	0.654386278699	0.662610409804	0.678027977672	0.630412410786	0.664168457301	0.64323233326	0.691795689135	0.656702319424	0.683185443363	0.602310041438	0.655836404678	0.67314367891	0.643880411651	0.623737109389	0.681310405757	0.647296016875	0.666679370121	0.711687588307	0.655480192388	0.624031921529	0.664884345477	0.722437901097	0.666896021572	0.660941701645	0.664948623747	0.660147103075	0.675398766986	0.640114837881	0.682591225749	0.649027152934	0.619821219327	0.632097949787	0	0.642473683326	0.608215335409	0.601308521028	0.668357294259	0.554428758342	0.681821448272	0.658938481836	0.669085767619	0.651782900718	0.578346756674	0.707312871654	0.726165411146	0.677403196475	0.681324595766	0.682715868947	0.712716851018	0.667244727396	0.548230800197	0.675843233272	0.691350195284	0.594078509479	0.60164487452	0.635871520836	0.719839832159	0.693428183785	0.703874520653	0.591116680117	0.624671800878	0.640361978171	0.70498676794	0.697829603893	0.713585671996	0.632781980262	0.692342796705	0.647359651932	0.636453501839	0.678980451492	0.659208759487	0.751119527204	0.644043671526	0.712144278871	0.700520566625	0.694226934844	0.708183046051	0.671248405084	0.719914271551	0.703722089967	0.663737346553	0.705484795714	0.629697918661	0.614568952905	0.634032302203	0.618901395983	0.657128539784	0.629072774347	0.672015431549	0.721438363848	0.648725921076	0.630055527887	0.618421913419	0.658555846034	0.67211770107	0.619065230673	0.624042845741	0.60857817643	0.649190812456	0.672419147136	0.616975523589	0.667010186682	0.646471999988	0.640637335755	0.574457743529	0.572371730525
CS.242	0.48552798716	0.575153632072	0.479221945509	0.494078019527	0.541929453289	0.597248380922	0.535499214573	0.540476812934	0.538138756932	0.530580164831	0.60049058216	0.483635617193	0.53023942613	0.527157132672	0.521450460472	0.725987333942	0.662703168654	0.605586599803	0.547120878807	0.610034286587	0.623449637651	0.467701538591	0.613194079795	0.643795136806	0.478243815532	0.697646239463	0.517780910099	0.53479037941	0.617947993822	0.550026311086	0.667418755751	0.587336247994	0.698415473817	0.663703871175	0.63741111212	0.755119080333	0.607632868862	0.480954954756	0.620265452101	0.685778643075	0.635308887769	0.558019005349	0.525298235446	0.665674242475	0.512135095227	0.650276809028	0.603556101904	0.621701559883	0.725814949462	0.657045535672	0.607262555728	0.566897975567	0.597047865132	0.641055556699	0.682440547578	0.616935127028	0.65336497326	0.591761546499	0.660609200004	0.709965056868	0.463975213577	0.617115760259	0.580113391069	0.550931321423	0.66723914463	0.49196103225	0.519787704663	0.517718810186	0.622582620583	0.643057385248	0.596388930791	0.613473269555	0.519955395114	0.48973962448	0.568338309951	0.459922364212	0.467512366956	0.495492345537	0.477838285263	0.522528666065	0.470455539308	0.474545095941	0.498864721554	0.547705238349	0.515218458855	0.476497391267	0.480508627537	0.439154197274	0.531377276632	0.491312151258	0.522936540595	0.579862940519	0.5494538737	0.54075230249	0.642473683326	0	0.56028858775	0.597387519608	0.617886620009	0.57380497523	0.633551673005	0.663271860001	0.528887030626	0.469335145052	0.524310390615	0.741027870922	0.74586485823	0.675799346961	0.588405605598	0.540310474976	0.748983286936	0.614258045012	0.554310488817	0.597760531115	0.628873599958	0.520974660598	0.587441645616	0.551513115445	0.580457117133	0.625971593877	0.669768428621	0.520427280163	0.588929874905	0.625452570859	0.53832574349	0.62714828147	0.77629626737	0.64424281106	0.62449981138	0.621289319272	0.627869755957	0.720359118592	0.472305691728	0.725459241991	0.625122499159	0.634865952467	0.571045935884	0.637258569416	0.627107237304	0.543021995091	0.714693298374	0.585635849398	0.631223592371	0.627281284092	0.485174957541	0.53865462646	0.556179809266	0.560029098068	0.536555657163	0.556625627708	0.624431690285	0.690147858043	0.540739315768	0.536808196657	0.509401437922	0.503506052664	0.451463107921	0.503393335801	0.489134545198	0.506974549613	0.411126040173	0.482538755292	0.505766617134	0.50016240178	0.476085504729	0.478867951107	0.537770967519	0.537141315816
L.034.M1	0.588344226986	0.609356429925	0.562963262709	0.572105888982	0.601485809436	0.60278054373	0.555768990376	0.598294703109	0.607081981328	0.570348251698	0.593181509471	0.565093007769	0.59245910861	0.550525132271	0.58261036584	0.689116244586	0.634730237807	0.613291660475	0.616080329668	0.601715186881	0.622599029133	0.589623845025	0.606110595199	0.632355309631	0.591664895903	0.67939188185	0.546065328948	0.596293722282	0.624391529982	0.586063406522	0.663078617522	0.608849792305	0.635627658566	0.641279994235	0.649599859789	0.726567744248	0.617508006549	0.580134864072	0.605611658364	0.641731283791	0.624184791281	0.608003040055	0.537681779282	0.625210290831	0.582090372337	0.643421363362	0.639193640335	0.645345915235	0.678289201289	0.659899161077	0.640173189499	0.578169536356	0.621542559864	0.624077035494	0.666225959532	0.633952176208	0.6589614003	0.617453123746	0.631825537067	0.685426892674	0.554895886989	0.639878174931	0.582236848755	0.622970954787	0.638924134683	0.59641429896	0.584507908084	0.572101684661	0.616373009516	0.64268370402	0.621863863828	0.632388449592	0.568498482799	0.584477195004	0.60486683247	0.538426284098	0.57686198476	0.560786215886	0.575033407668	0.576850588972	0.555617555874	0.565215707626	0.569932378389	0.596196184542	0.561405721277	0.582878588542	0.571002681586	0.572424202372	0.567785498707	0.533063797656	0.616177440863	0.597055203483	0.609029513043	0.569463322822	0.608215335409	0.56028858775	0	0.573720104108	0.603851708015	0.586018538177	0.624469964051	0.680931289077	0.577758136587	0.57496890198	0.56111377072	0.71974581048	0.713415617436	0.653432806558	0.616334181735	0.582443473885	0.721029981042	0.608653987795	0.555860685934	0.606842049756	0.635809227312	0.563876382538	0.597213863799	0.581516859611	0.623435222073	0.649141031128	0.631608353645	0.583105366764	0.593143497398	0.613082136575	0.568440496255	0.626004423801	0.730475689608	0.641177111468	0.632125869586	0.589079259089	0.622196584407	0.681012037141	0.566846712315	0.690952863652	0.669034264967	0.641341074245	0.609254953855	0.630444975014	0.613091046789	0.584615082765	0.718086606411	0.618437879727	0.605977529293	0.622197107163	0.543804955129	0.529147623793	0.605748826492	0.585203313419	0.580096785083	0.602537233708	0.641746099679	0.693613545428	0.597981514244	0.597618775063	0.549541000392	0.570900783737	0.585693951964	0.549894585744	0.584945965351	0.585256964313	0.557601854634	0.566932280834	0.547544943765	0.583821805603	0.577301551435	0.56723168669	0.577342021541	0.592914893781
CS.015	0.536482557155	0.639762375211	0.586052394396	0.524220739841	0.550686334848	0.675427195555	0.558776782218	0.625111355851	0.537296797237	0.595372024662	0.600518049702	0.564461276063	0.577929754757	0.570821073325	0.602466937235	0.759899524619	0.685599234804	0.629079887279	0.680718089792	0.678852848767	0.620262672158	0.602739432874	0.695843101935	0.715207637498	0.598161022585	0.721946075451	0.626991959087	0.621934382207	0.676985712734	0.533105326216	0.69912312318	0.642204438533	0.685270186063	0.712032124175	0.66266264534	0.756621347958	0.662766056719	0.624035865601	0.706726057736	0.739698130858	0.699406971199	0.661787013019	0.586246069381	0.714342681697	0.617798014299	0.725203793517	0.700717804991	0.702669869927	0.776221584017	0.73088318461	0.681552095912	0.663977145921	0.713205582659	0.700840811511	0.738060734526	0.686828793857	0.71865193205	0.66480691354	0.719717613439	0.768738122096	0.552273333092	0.701261482534	0.667624933159	0.616172036958	0.717807680107	0.613405664815	0.628749258906	0.608330246997	0.687308059154	0.709449743551	0.646119960454	0.63764661106	0.603752348292	0.632493758287	0.615517345715	0.547549280795	0.600125800633	0.607858975353	0.567792876442	0.657102292169	0.583646522032	0.618678761323	0.569058915248	0.645164195763	0.597326684546	0.570150453221	0.563712028175	0.61340698166	0.591604802479	0.541902963427	0.623815431726	0.5802820208	0.55115353149	0.532168618998	0.601308521028	0.597387519608	0.573720104108	0	0.65291014849	0.560354536215	0.657851324879	0.696617148589	0.59932895796	0.613714803367	0.544311436463	0.76157014379	0.753641490541	0.704745411222	0.611252680986	0.643128282177	0.757255631304	0.687431022466	0.534276242031	0.674690481593	0.700797951644	0.559932911043	0.598053187918	0.660673137535	0.690934135036	0.698417868086	0.726101359579	0.581733077404	0.618440522068	0.64561012	0.654763253284	0.689439901088	0.782491130933	0.681910961569	0.694704924497	0.639312233116	0.659721027129	0.734543081324	0.635206717879	0.781585822764	0.654345521844	0.693968799399	0.670529489507	0.665735852641	0.702565673797	0.654334498453	0.783233189302	0.676085431178	0.691130364381	0.700064417087	0.586652844209	0.549472003897	0.622251331884	0.607929297532	0.615628606104	0.626166089067	0.693924542191	0.750145897936	0.655004961723	0.637651425139	0.586653077724	0.572263963227	0.608452505811	0.610535523405	0.564557937483	0.551229928097	0.593055113636	0.583192613182	0.552594597903	0.567210582162	0.570610898124	0.592335587628	0.525570838042	0.549095233663
CS.110	0.661989743393	0.577697913374	0.610139754377	0.67101029769	0.623617071732	0.593148022039	0.589614623974	0.594200319573	0.659809788386	0.595689072747	0.59652177216	0.651061773497	0.60108517619	0.633132630708	0.626909409802	0.636712152739	0.561740113562	0.569632995567	0.623505719988	0.581921565611	0.611167246987	0.659536964163	0.592961767324	0.579207150013	0.606051177883	0.627750387803	0.630098742185	0.647855947583	0.5899421099	0.608208531367	0.635822751993	0.540452519851	0.639893617205	0.612554061255	0.57455849971	0.650691098176	0.552692623271	0.607719398354	0.605529145214	0.623370114274	0.586603191766	0.604818232659	0.639605463634	0.600558335626	0.656541238971	0.587187474925	0.613871335183	0.58906728224	0.615978161296	0.605281955064	0.620624606307	0.558004728867	0.595824729886	0.560621828121	0.614277622525	0.581047360745	0.605129498307	0.608331110182	0.584788903086	0.613017464457	0.63261266426	0.636584974568	0.59927386818	0.627550736885	0.639004277602	0.636971007205	0.637164828009	0.633573320922	0.62792569294	0.607607340608	0.626099751065	0.631151675264	0.660239559222	0.658331359027	0.634385161548	0.651779476329	0.659242246259	0.627123750562	0.684717596676	0.617847832248	0.637055459654	0.609473001602	0.651540266131	0.657077470525	0.636079560503	0.636814584976	0.662741072308	0.634739561704	0.638651278784	0.647853514346	0.595610021222	0.589535679268	0.674883543218	0.650832600056	0.668357294259	0.617886620009	0.603851708015	0.65291014849	0	0.602822645438	0.522532899029	0.664533228202	0.573854429849	0.622003652563	0.585844137117	0.655992435811	0.650392153764	0.602675028776	0.601393933322	0.548461020479	0.645118913023	0.585337591198	0.637545997529	0.587482000552	0.587268331953	0.605919927631	0.605995819813	0.598193858387	0.565062494381	0.599957519507	0.566002183684	0.639378099637	0.563685159592	0.545093521176	0.597492118342	0.597037723491	0.66218998044	0.615496866182	0.581445755199	0.532749613173	0.576861425278	0.638352283291	0.614911061733	0.616147706215	0.67082730667	0.5890362111	0.58377161154	0.622957350573	0.592473629447	0.638465857794	0.638788591317	0.601064236801	0.609316595716	0.57454396662	0.626058505009	0.620541425818	0.648194193786	0.642927976871	0.613422213574	0.655788323394	0.619331232423	0.637975054111	0.637022052505	0.637170565631	0.646257141794	0.647861818619	0.669952767604	0.636714649289	0.646839651395	0.63900747475	0.649359218781	0.674334590948	0.65293700624	0.673952927223	0.636299340863	0.645117607046	0.664487507734	0.662397828663
CS.087	0.588893865377	0.588181704496	0.585574861691	0.577212735983	0.575327219738	0.632613634289	0.538232398926	0.617506501665	0.610534496744	0.566283790472	0.555581932616	0.604767809151	0.608419352033	0.595770286554	0.635012887685	0.685891847697	0.63128872166	0.578073036086	0.660918190094	0.621435670681	0.581984522896	0.612815559534	0.650209923431	0.671002730695	0.552084251978	0.674782343917	0.585528067003	0.617055922766	0.612067799076	0.545053964545	0.64785790325	0.630259332074	0.681069383459	0.672186963613	0.616999088479	0.710426757832	0.59537892913	0.594501792626	0.637977589019	0.689572844122	0.650249046262	0.594249217049	0.580036418081	0.667762103952	0.629940823967	0.669078124424	0.684166906891	0.63063419263	0.712255289447	0.691512244926	0.618963328591	0.587139400195	0.671608697234	0.676044545438	0.684480208398	0.648229051703	0.673650329334	0.679567810426	0.668916296876	0.698258931188	0.566107614669	0.620437883912	0.600410025264	0.599531617474	0.672628210329	0.559805725738	0.627369066603	0.595230166572	0.661621722305	0.64274932663	0.616161700683	0.583003281554	0.579946974321	0.610829809692	0.575558084572	0.54366919715	0.636136066235	0.582501128478	0.606928713567	0.649748207668	0.600323020012	0.559340179006	0.62265942542	0.665159342225	0.603526792506	0.591464211232	0.587946638626	0.603659394141	0.603845289427	0.586936628089	0.591982211982	0.591417923618	0.55910340113	0.612653412663	0.554428758342	0.57380497523	0.586018538177	0.560354536215	0.602822645438	0	0.608215008425	0.654919000704	0.588680057499	0.610377430309	0.496528750003	0.665172998407	0.724843850254	0.642716746291	0.595612881265	0.616318599589	0.660106337878	0.633568698685	0.553310492303	0.633193650836	0.647916399466	0.538396598737	0.549741658422	0.59389493511	0.652134069391	0.657677324366	0.675674540146	0.545868989268	0.576736044394	0.5825797856	0.658344990499	0.641930285381	0.721605913468	0.614225560477	0.647751502005	0.600797061852	0.576296899199	0.666019410064	0.612629904904	0.73070163949	0.623139688864	0.657852786015	0.654911212033	0.647018954482	0.665517574976	0.616907248697	0.699530028944	0.634752133225	0.657020862247	0.679573484639	0.583847949749	0.578689878166	0.564476477151	0.588988252063	0.60547688522	0.586397399489	0.641682196659	0.699645545066	0.610968101978	0.569251418782	0.576972214248	0.585496995619	0.619606702228	0.59477965015	0.546376849768	0.523233114756	0.584923496747	0.601095896376	0.568250516514	0.613229793679	0.586218398993	0.562400733685	0.569413764315	0.534278784585
CS.237	0.687009858282	0.57269112897	0.605157519671	0.684707001766	0.585570085335	0.601885963987	0.585713038944	0.587137778649	0.682788076794	0.601096511227	0.568006168836	0.649306482988	0.579187416847	0.633880152769	0.629059462031	0.612583443189	0.550123220518	0.561460034303	0.618224682974	0.553665702787	0.599799051716	0.667221769229	0.59630131139	0.588022486297	0.609206781019	0.616153525627	0.637283035403	0.638991077906	0.572352424369	0.609451720036	0.60265345383	0.525762021784	0.58950580228	0.573929006044	0.562754570555	0.621272735249	0.521341002975	0.615190787875	0.590004212973	0.617120467228	0.581999097278	0.577805187579	0.656107750406	0.593134191004	0.65140750255	0.570984206063	0.587143058393	0.578804861984	0.58792330511	0.621206382819	0.572318994149	0.582666313826	0.586575632611	0.570379649544	0.620883618562	0.579683125058	0.604293371901	0.602913623146	0.584190822838	0.572321787377	0.648913086866	0.611448597407	0.591910856026	0.611275818858	0.642806269003	0.635596033874	0.639140594827	0.648892597076	0.61766853902	0.608718006264	0.613350308177	0.648506028517	0.640077880152	0.653629093539	0.627964991107	0.655924589603	0.678555684759	0.639267984696	0.69187087424	0.622038632609	0.657793460918	0.606340221888	0.659745281381	0.650073823221	0.615205257402	0.635196901682	0.673498800345	0.630367102935	0.658398450903	0.684590878146	0.576271597325	0.573088217305	0.684203445837	0.663980884564	0.681821448272	0.633551673005	0.624469964051	0.657851324879	0.522532899029	0.608215008425	0	0.644472000506	0.558514065257	0.61827093213	0.565277399246	0.593953970367	0.672226003179	0.58813549991	0.569378449141	0.531454498644	0.592318187883	0.574351001032	0.639308723899	0.568005718447	0.569385056106	0.607418335166	0.594521654414	0.576766765705	0.572295060362	0.584376391398	0.582805150788	0.642885537489	0.548038720526	0.521307405572	0.588168919441	0.564338089379	0.587151325165	0.597139256576	0.557280355987	0.521679589725	0.501388565908	0.559195032655	0.612713311696	0.643350312405	0.631328876172	0.574982949861	0.586756254558	0.604530751259	0.6000950804	0.623332824913	0.637639535593	0.574383479182	0.611776108669	0.595088410159	0.637614381613	0.632898735987	0.654821988214	0.652286277993	0.601044099522	0.6634110998	0.600280912423	0.662390108357	0.629857904822	0.629017742408	0.657083995918	0.664794678821	0.681864135257	0.637571017578	0.651785653003	0.65102938521	0.654489208352	0.665321060819	0.678416543208	0.691486208543	0.62677751437	0.644305344159	0.679737504848	0.691319508028
