L.012.M1	CS.176	CS.313	CS.022	CS.280	CS.105	CS.043	CS.094	CS.038	L.031.M1	CS.019	CS.093	CS.009	L.001.M1	CS.199	CS.155	CS.118	CS.171	CS.060	CS.290	CS.153	CS.382	CS.062	CS.058	CS.076	CS.077	CS.137	CS.341	CS.366	CS.269	CS.125	CS.136	CS.282	CS.380	CS.375	CS.374	CS.224	CS.041	CS.302	CS.236	CS.232	CS.378	CS.203	CS.126	CS.213	CS.147	CS.181	CS.177	CS.129	CS.389	CS.372	CS.348	CS.182	CS.183	CS.369	CS.166	CS.359	CS.386	CS.256	CS.214	T.CS.007	T.CS.069	T.CS.041	T.CS.072	T.CS.059	T.CS.022	T.CS.062	T.CS.085	T.CS.076	T.CS.014	T.CS.029	T.CS.038	T.CS.012	T.CS.067	T.CS.025	T.CS.092	T.CS.161	T.CS.124	T.CS.156	T.CS.178	T.CS.100	T.CS.147	T.CS.130	T.CS.167	T.CS.118	T.CS.098	T.CS.121	T.CS.125	T.CS.160	T.CS.159	CS.088	CS.356	CS.087	CS.085	L.034.M1	CS.241	L.024.M1	CS.103	CS.238	CS.006	CS.242	CS.082	CS.015	CS.110	CS.246	CS.304	CS.308.0	CS.358	CS.347.0	CS.164	CS.078	CS.346	CS.363	CS.345.0	CS.207	CS.187	CS.233	CS.234	CS.325	CS.338	CS.319	CS.361	CS.320	CS.227	CS.331	CS.339	CS.194	CS.152	CS.285	CS.112	CS.163	CS.343	CS.080	CS.223	CS.321	CS.255	CS.390	CS.270	CS.326	CS.262	CS.370	CS.253	CS.393	CS.145	T.CS.055	TFS.022	TFS.020	T.CS.043	T.CS.045	T.CS.064	T.CS.049	T.CS.031	T.CS.036	TFS.021	T.CS.008	T.CS.026	T.CS.066	TFS.027	T.CS.061	T.CS.158	T.CS.142	T.CS.095	T.CS.109	T.CS.152	T.CS.141	T.CS.151	T.CS.157	T.CS.166
T.CS.012	0.715190025782	0.642624995049	0.693840308009	0.679111860427	0.697464290406	0.67483947551	0.681703726485	0.666893794412	0.657734112785	0.691032045161	0.658456961499	0.709317848625	0.660981209341	0.711372455112	0.694181081159	0.690345297795	0.66567977099	0.691335726384	0.625997109617	0.664854332336	0.675439440519	0.605469816151	0.631521310146	0.650755083189	0.641820387466	0.660843369191	0.651641117288	0.600118414556	0.64948387703	0.686364419049	0.637386611617	0.662331195151	0.679572673274	0.668704431723	0.5670656085	0.645513347119	0.662933359291	0.676986223337	0.648029625325	0.743918581615	0.668270730323	0.652788804919	0.657611946585	0.60875231582	0.647426971056	0.648543796135	0.656489568003	0.607102428698	0.646270654327	0.629920399321	0.662255424271	0.703335663188	0.650794431165	0.660197569279	0.657542607962	0.660859493177	0.682155867137	0.642599685531	0.643475296281	0.555460045646	0.626730544543	0.644980843442	0.632833827584	0.67059141382	0.71937173741	0.620565045029	0.649753430724	0.644611098101	0.644696716222	0.676950493194	0.67218769581	0.723082214922	0	0.610744625998	0.625431041937	0.682004206162	0.696559055198	0.688232234109	0.624340507493	0.687172899201	0.71298472305	0.72171734431	0.651609689835	0.683416090197	0.6535282203	0.703898622034	0.652497792113	0.608434627875	0.711201385062	0.740137319707	0.68523443654	0.581821783204	0.664501423278	0.709380289762	0.671385367614	0.70545994986	0.665766987428	0.700035363645	0.687758499537	0.650966880552	0.646214534757	0.696488400792	0.719810771011	0.677348682222	0.63642536687	0.652335387172	0.657005127805	0.620634195734	0.682005919874	0.72500641632	0.669227706746	0.692081415237	0.64502963315	0.68803281749	0.627039417442	0.630932515441	0.701810690288	0.636225334329	0.645113756267	0.658087941661	0.646109701224	0.589536785358	0.661197422037	0.681535725248	0.661292185013	0.619469172362	0.646026115799	0.636322293885	0.654513113452	0.660308476121	0.667595095766	0.637408019272	0.665101284748	0.620137709511	0.658826969551	0.669639117366	0.689710665667	0.632957925335	0.640241557564	0.607475547079	0.660244749329	0.654298368145	0.664304857153	0.613465919724	0.657202994884	0.677439594994	0.683101359912	0.630637697413	0.629509205465	0.64648015562	0.617778074644	0.624509666501	0.701044597571	0.644566660969	0.602779125693	0.626880893911	0.69323901985	0.639329111383	0.621375651712	0.642802181627	0.653773882952	0.706385454989	0.686146912502	0.617031659099	0.644084520025	0.670397245297	0.65933181244	0.632171109185
T.CS.067	0.554491317831	0.578959333611	0.550878288566	0.620801917085	0.556692776611	0.494983726938	0.600436685422	0.606749048783	0.579106865558	0.583146179443	0.537229722873	0.578661001865	0.609987505276	0.572412157958	0.594425208863	0.549898628065	0.583168749016	0.597720622631	0.612506636774	0.618913574067	0.578686990139	0.470281374315	0.533150180398	0.588657493766	0.629126640399	0.561128567081	0.503358635256	0.610121087874	0.676061166506	0.718325103193	0.620841444169	0.603091400354	0.635450908609	0.49189466528	0.556918935653	0.629888339584	0.733753857512	0.627560843759	0.667883036748	0.711298908549	0.576280162113	0.677935696228	0.498746334412	0.477196444766	0.655112409547	0.618873599525	0.60627973024	0.646911415087	0.593936631487	0.606541167549	0.628945290563	0.623994632008	0.563612017959	0.711880595103	0.717349799574	0.669514572454	0.700706015945	0.684735416313	0.64820619101	0.590010711583	0.560205554328	0.422707639442	0.495404418411	0.533707493914	0.624137332554	0.55226874317	0.468126265842	0.479362918587	0.54383074684	0.531968709452	0.581476501612	0.599734475804	0.610744625998	0	0.48747340999	0.582935639208	0.596888814453	0.553612222923	0.495865286907	0.559040641214	0.576797567856	0.541336139595	0.5462068428	0.492233437103	0.534458282419	0.553429292516	0.576518314151	0.492310508691	0.559628973052	0.626801081102	0.630412410786	0.61771957356	0.559805725738	0.587013265419	0.59641429896	0.578794852963	0.535534668367	0.597068744529	0.578821371825	0.514184349293	0.49196103225	0.580595224817	0.613405664815	0.636971007205	0.535249493192	0.668984981801	0.660920593723	0.724798856817	0.644263361936	0.721766419795	0.548848743141	0.711300992435	0.616030036691	0.732828684812	0.653736309572	0.612043336371	0.614790991626	0.649755901065	0.706563816583	0.617479546807	0.619053952987	0.614537793117	0.565179959026	0.752374958357	0.590529871995	0.577566316923	0.696717179466	0.497539346522	0.700404575191	0.632107490703	0.626866215153	0.61977480967	0.56435101936	0.61424632832	0.48339111165	0.600499926139	0.618690603503	0.63340800041	0.603472377268	0.630942140199	0.63772380446	0.725372313124	0.642782973622	0.514923571283	0.531375259312	0.505793568644	0.48718307405	0.463923986138	0.471553724944	0.493071051659	0.578657093087	0.501927177893	0.577571795799	0.504604122903	0.473675253165	0.667945544513	0.529465630796	0.478939446447	0.503050582591	0.495536272628	0.48756221936	0.549744413424	0.535205489413	0.479360921367	0.523915632299	0.482096252611	0.506791804554	0.49857812708
T.CS.025	0.558372931347	0.548723258224	0.552431192042	0.647523488012	0.562467064124	0.520585359246	0.576197362523	0.65255651829	0.628218554595	0.580525387084	0.541955631047	0.588550576611	0.633872218909	0.57039264369	0.573420831031	0.537526584828	0.573273340687	0.587036925835	0.586860731256	0.608675742468	0.566473693713	0.511419902243	0.541607735798	0.570617041053	0.638903230018	0.561647715137	0.510649216954	0.605636234739	0.659413845453	0.717747629414	0.594257027129	0.596842751445	0.624987092684	0.50490993588	0.54591307726	0.628889212961	0.710310975305	0.622937504305	0.67651484377	0.692230801648	0.553740590742	0.65646207554	0.51778487731	0.481737418071	0.613784579709	0.610729266909	0.608415444893	0.621507155087	0.573056821138	0.594635150698	0.587681431082	0.589214815268	0.546345932669	0.694491495113	0.708003936195	0.613968917662	0.686561033289	0.654060272955	0.611917518599	0.60335261147	0.584838822447	0.506185802831	0.518465912485	0.515473430021	0.616352951078	0.561123862767	0.493496446747	0.48162533958	0.535380847893	0.541100057847	0.579096974854	0.591671651348	0.625431041937	0.48747340999	0	0.585077070278	0.5661827648	0.541844432726	0.485212653816	0.529545063606	0.583184611118	0.565229966628	0.502794637348	0.529172939874	0.541895797148	0.568510273677	0.555507825412	0.531310680017	0.55126169607	0.60599455279	0.66356979398	0.662403132827	0.589888283219	0.59169895107	0.584112043469	0.574896198808	0.594819747094	0.591312995362	0.580001209309	0.548788870822	0.515929457355	0.581162586832	0.631943180342	0.626911778745	0.531724547259	0.651441061516	0.653900276679	0.715414827373	0.655347745266	0.708861181165	0.549721154612	0.715946746526	0.583267884723	0.723065456309	0.629412409516	0.564363879668	0.621614799068	0.633399800301	0.710730064463	0.589500787727	0.593256676686	0.6129259496	0.547334528337	0.744806954243	0.532252352457	0.594121345273	0.699869211492	0.502619472861	0.685254145021	0.623533920183	0.606509811167	0.585983069466	0.57570122006	0.597656476817	0.515270767396	0.570597879948	0.592206508964	0.628089288341	0.568501907148	0.636819592704	0.597135169892	0.697505071052	0.633395141984	0.506379954189	0.552846220317	0.519949543488	0.523755824754	0.504520464383	0.496813255473	0.512075947971	0.594084279352	0.537196535234	0.597709615142	0.526609257981	0.522923996455	0.687788010333	0.542209499925	0.496652696542	0.535067175628	0.493694168107	0.55924038774	0.560572387732	0.506708552107	0.51656470027	0.584768486223	0.553002459058	0.5576592042	0.497912279645
T.CS.092	0.588105281783	0.6135927802	0.557138113344	0.688175499625	0.540324218134	0.569995943659	0.644504566978	0.680126397135	0.664569361701	0.537464542603	0.599267232361	0.538916769206	0.695902510214	0.57267144018	0.664093657561	0.589869349131	0.62624820389	0.647562073359	0.663773034452	0.687022196805	0.600738901138	0.606991854882	0.597008720784	0.651837553864	0.662529461583	0.594609371448	0.599142715959	0.703149156705	0.736170864618	0.78044996735	0.681398165416	0.666459007703	0.702491518287	0.558983358639	0.658345798025	0.701338053216	0.779178497278	0.683594233523	0.740289956676	0.731089138294	0.584327365591	0.723307360285	0.573336800522	0.581982770988	0.708218005244	0.690982965932	0.664090318861	0.707131759277	0.633170195968	0.681957826385	0.655114941848	0.625679667689	0.619226144357	0.737507364212	0.740529325302	0.683983748183	0.751873649418	0.741933941663	0.695029323468	0.660472858157	0.702940655573	0.598102913831	0.586154558501	0.550310384445	0.633875515937	0.607964120459	0.563446321576	0.563370174627	0.579952998908	0.582545147012	0.644322927452	0.545304518404	0.682004206162	0.582935639208	0.585077070278	0	0.542178098085	0.535583769492	0.550541424409	0.498649115039	0.522857839119	0.504618124894	0.519400805091	0.541407777127	0.60298300942	0.504522289743	0.537152402731	0.583286239464	0.488799086132	0.543692843839	0.70013878054	0.704435858447	0.636557976051	0.585069305338	0.608645940703	0.609719463801	0.625774169652	0.628842309529	0.61561334191	0.589567273816	0.521799994458	0.542694563316	0.653576394157	0.682213120396	0.527700418982	0.720852339009	0.70977245198	0.785720363211	0.733503349466	0.750645298502	0.673330409721	0.775640937558	0.687970712219	0.782600172815	0.708544675916	0.653248765713	0.621607972849	0.698224377257	0.775919140713	0.641387279453	0.67484678351	0.676656102625	0.649880713881	0.803206311403	0.568981701932	0.67674841863	0.779019412584	0.540677724046	0.755490653963	0.677173701635	0.67402824642	0.698863337797	0.642659285578	0.654488773771	0.590844534286	0.64234849833	0.687390913599	0.685729908991	0.638430581532	0.711618206069	0.654038361691	0.754114031089	0.686284459387	0.591219113062	0.601169898656	0.495435906212	0.526891743106	0.584884597516	0.638740184697	0.596718259941	0.680622781113	0.607134961609	0.571894721829	0.650738190571	0.646598025029	0.739295214489	0.545408766867	0.593639321641	0.620172217161	0.503786739692	0.625700247829	0.517002911035	0.509967983545	0.556351704101	0.64156337564	0.562062125438	0.600973745829	0.561976641826
T.CS.161	0.564914009947	0.630242128252	0.494499793947	0.612228567236	0.535036913122	0.576078267304	0.606999559888	0.698443409572	0.66186909846	0.527456184948	0.59518994158	0.510422657018	0.622014377839	0.534633235208	0.630724269695	0.557580281742	0.603088706941	0.601900971932	0.586806474435	0.666219765186	0.564871212157	0.603959394383	0.57108712497	0.571250259418	0.609902331896	0.604892245132	0.599915494771	0.638361396967	0.704613896234	0.738161825283	0.619707439242	0.615643371349	0.670063442138	0.567346430004	0.640407019001	0.649040872204	0.747149306159	0.654812636709	0.71149027361	0.690620624729	0.529242365919	0.670706055598	0.610775686839	0.568098240917	0.672062657545	0.639557944873	0.619033329229	0.667946944146	0.541164451262	0.640853755016	0.624696409194	0.59648796281	0.566019024341	0.714174858873	0.710450708727	0.64907771439	0.69122010941	0.683265598099	0.62568015496	0.659181619244	0.625068331415	0.578387242806	0.557064453947	0.558803262717	0.586637561667	0.602709754897	0.532546929141	0.565089608702	0.556159420892	0.580856169833	0.598939998658	0.538640069188	0.696559055198	0.596888814453	0.5661827648	0.542178098085	0	0.491594408986	0.541662639457	0.501580936974	0.536878087421	0.503046775788	0.527900658637	0.521415193925	0.493651900599	0.520149664725	0.570140429324	0.538023212833	0.495799950061	0.49306943845	0.702067269857	0.699187691594	0.624562603837	0.504101492408	0.571633986354	0.580162944456	0.598581985873	0.571054294768	0.588142072429	0.554863282234	0.50743298079	0.517469192857	0.629073835104	0.605460857882	0.51281390353	0.687798280241	0.670662805997	0.737964777019	0.686276469636	0.705641565948	0.644724549774	0.732565028368	0.628519720305	0.747582866498	0.635771206137	0.595842078718	0.545754943745	0.651594278307	0.751085727259	0.582574644482	0.646162901991	0.692395482927	0.567162516145	0.781168029048	0.539102037141	0.674125053168	0.731382598746	0.56260194675	0.711279724159	0.605974287839	0.630222827474	0.652807268022	0.607621967681	0.636226158493	0.617518661615	0.577897620571	0.642695301077	0.640889569379	0.557612089814	0.642171345615	0.636149173312	0.695613822872	0.665739400374	0.58855626241	0.561051546019	0.52966030652	0.537206651722	0.588836411205	0.607513145271	0.543279722212	0.61677428479	0.573830404854	0.522010238873	0.635155077463	0.64079995822	0.692765929966	0.531516496465	0.588652712804	0.631095874467	0.533693541181	0.605644947437	0.510544206673	0.506510740152	0.543702534955	0.608405364262	0.541050655288	0.570000643408	0.553553126309
T.CS.124	0.54913468356	0.612121360374	0.483658191623	0.630488144344	0.498751141956	0.525775793425	0.599747883347	0.687576961431	0.612341748537	0.5318715671	0.554158797891	0.493723659592	0.649061504312	0.503938976978	0.598756324413	0.559144812855	0.555729358963	0.552385392276	0.57353974759	0.68382721998	0.547045996433	0.568825135416	0.512196231729	0.570989457	0.637756722995	0.55258292545	0.564381356161	0.686877215087	0.73809277436	0.750474651267	0.66495117297	0.612911340419	0.69088488009	0.524306780625	0.629420797449	0.655155359838	0.76935562008	0.662148788613	0.728690839951	0.675307636487	0.511914559471	0.658978795714	0.557493757978	0.536847106627	0.672618347118	0.677084927913	0.642514403077	0.691705577585	0.580936334795	0.661235580055	0.652580742966	0.603545466018	0.586478915914	0.72577891715	0.735547784974	0.668027162629	0.724182504753	0.702474150166	0.67016614981	0.649081315845	0.653286438441	0.597720469439	0.522244810819	0.528928098091	0.564075220116	0.587426726417	0.502558407646	0.543729673288	0.55348501144	0.565671584461	0.578119636887	0.527689107944	0.688232234109	0.553612222923	0.541844432726	0.535583769492	0.491594408986	0	0.510972874619	0.494591514837	0.518435055705	0.486264743492	0.483342682158	0.493435324824	0.550711169346	0.502110359313	0.564239905386	0.551663104857	0.477183165172	0.504714636346	0.660941701645	0.709019433218	0.591464211232	0.494678422236	0.582878588542	0.544680621932	0.525663400986	0.539313313689	0.570024170051	0.51600078087	0.476497391267	0.510500167916	0.570150453221	0.636814584976	0.473308481323	0.68630018342	0.677568967952	0.772662662089	0.711530383389	0.70571212123	0.607204007814	0.760180331345	0.655622349173	0.766640580867	0.663497413783	0.61168766502	0.549892718878	0.667077075323	0.762864200496	0.600703567709	0.651531496007	0.679870599607	0.599799543972	0.790412716005	0.548380005313	0.639123478681	0.760563635627	0.525540506205	0.741563445437	0.619290785183	0.627412879136	0.674706450761	0.591183129382	0.658710197648	0.54718035598	0.600544053696	0.657882004213	0.664205599528	0.616818472393	0.664839971895	0.64963615325	0.714863034639	0.665311750715	0.594349762215	0.564584767628	0.516725533762	0.505851060095	0.568169049285	0.583399611296	0.508342899843	0.652747990748	0.548859974624	0.522332781173	0.582328014085	0.627430538028	0.72530796529	0.496655734733	0.55035406953	0.600242076395	0.482140816179	0.588070788122	0.493148212641	0.481802462516	0.538623181602	0.565880093977	0.518833481193	0.514168738932	0.539588238263
T.CS.156	0.571215879502	0.575466717209	0.50229153928	0.637487720788	0.477693635112	0.514388645889	0.615160651673	0.580291801528	0.593131289368	0.575172642909	0.50939780176	0.565133954774	0.637611367396	0.57937209866	0.610694919719	0.570070734667	0.580003633034	0.58289907514	0.614633388288	0.655830307514	0.609745621184	0.513450941227	0.514803352538	0.619779285618	0.652962292177	0.57542996825	0.530518069022	0.651072685233	0.702788894069	0.738886638656	0.619497661529	0.639953417342	0.664242825299	0.526904492607	0.583877560641	0.645743093941	0.741349538126	0.674376072528	0.705819960927	0.695649784228	0.566818372976	0.663439497039	0.503734238167	0.520907049874	0.666548620254	0.648989144097	0.631157750101	0.660471358898	0.591545778724	0.639529233832	0.636232484251	0.633252831989	0.589022635669	0.728163227369	0.744372559059	0.69144743254	0.702599109837	0.68138570047	0.657913623054	0.614854217226	0.614373108246	0.556978828056	0.521747578751	0.560759786549	0.630981955393	0.559632225345	0.469623307296	0.457000862514	0.566562047741	0.552550277314	0.605379018301	0.580354728613	0.624340507493	0.495865286907	0.485212653816	0.550541424409	0.541662639457	0.510972874619	0	0.504513420439	0.55160404521	0.484166189577	0.468346459743	0.432622057445	0.562934599544	0.491039271531	0.55073755587	0.48337301228	0.527093463903	0.581626943343	0.623737109389	0.655618777836	0.54366919715	0.579910113436	0.538426284098	0.521297507843	0.503160671311	0.588491296602	0.557452605288	0.504203209016	0.459922364212	0.584331961952	0.547549280795	0.651779476329	0.491112495894	0.682275618451	0.693918979238	0.744142359868	0.685039126846	0.732162331102	0.527756618462	0.74549694389	0.646915013189	0.754273991662	0.661438993874	0.59515734176	0.61126535812	0.6648679753	0.737837515974	0.618896647781	0.643634398106	0.632138878563	0.587032382493	0.764849362271	0.562440295458	0.616578678433	0.741587119859	0.508806888432	0.722572907991	0.631428255696	0.635126522642	0.612222726332	0.584845171251	0.634060689064	0.478796615038	0.59275223527	0.646735850453	0.649474043889	0.593338840223	0.66631414378	0.66126344907	0.734724273967	0.664421167411	0.523130951467	0.503734000439	0.491705412356	0.470497215383	0.47426424448	0.521632339184	0.496880549219	0.63239458283	0.502947087855	0.558947013167	0.538157725947	0.537731446584	0.71484028093	0.483654687034	0.486985731321	0.557325312431	0.408128489809	0.492143569295	0.491408385697	0.462894855464	0.453851401423	0.4878767658	0.445086368517	0.481173902009	0.411483125068
T.CS.178	0.538867563993	0.593401361642	0.481293143777	0.648802063257	0.468823207182	0.524058974651	0.602013482199	0.681494150631	0.644061935739	0.498124707162	0.544691516042	0.504509937878	0.657051516597	0.536952440848	0.625306730798	0.530714409521	0.599717479922	0.609931414661	0.630778435817	0.674989147805	0.581120537097	0.562616694548	0.540014867303	0.613783060138	0.639718165975	0.578194073219	0.534268212271	0.65913992411	0.716295150887	0.756205975033	0.649913735953	0.633643525253	0.670901655589	0.523695913284	0.623985466978	0.663961838608	0.768433036537	0.670930811052	0.741037072461	0.686121402202	0.539885821399	0.698268512055	0.545955776912	0.533502105925	0.676635902094	0.649634130316	0.618729131605	0.67739182115	0.594689120374	0.636120572771	0.633846591461	0.570194863412	0.564727536869	0.743628244035	0.739856547769	0.659145973553	0.723890859759	0.703511236194	0.646073379072	0.628053490982	0.682608947681	0.565043118639	0.546715617762	0.498580938047	0.610292495668	0.590360894086	0.518837712279	0.533433478624	0.541318452293	0.569380208496	0.622861238853	0.464100277144	0.687172899201	0.559040641214	0.529545063606	0.498649115039	0.501580936974	0.494591514837	0.504513420439	0	0.530596088334	0.464457512018	0.433037218359	0.508880281253	0.541592098712	0.467562594417	0.482532822462	0.570585002004	0.435985622289	0.48527257099	0.687154932077	0.69235990241	0.640759761529	0.5395084318	0.558711749365	0.519461305136	0.583018484906	0.576402812653	0.582656676137	0.558839640938	0.492965659171	0.513998344677	0.5980899774	0.630395457287	0.479219423353	0.711366540049	0.693002007799	0.768291131567	0.71098606336	0.74650579536	0.613809237506	0.770376432197	0.666475453865	0.778310777708	0.665772767634	0.603358868957	0.593439762542	0.664918247728	0.750390622737	0.610971425752	0.651311631279	0.677885903236	0.588160608528	0.789854393603	0.486993656005	0.667683442552	0.752599222215	0.500588344587	0.742702862866	0.661375336307	0.663233766284	0.662678993833	0.621436600799	0.637522672275	0.543542593335	0.587023524868	0.649181886928	0.657686615301	0.596963645323	0.67793421371	0.651435103812	0.743091965728	0.683136855959	0.566637103923	0.52778424356	0.476924224684	0.483676197707	0.566679450988	0.584814036389	0.538569836948	0.654272243098	0.562165341182	0.544758620352	0.598858832498	0.631040695581	0.722688063763	0.487797422976	0.559407719549	0.603388760765	0.445359336812	0.588782165749	0.48363738725	0.443493187474	0.511736303243	0.589766760694	0.522821042736	0.560205405258	0.489913677494
T.CS.100	0.553278350504	0.633616354005	0.502212753952	0.656848354634	0.492666156967	0.569661724971	0.626171456034	0.680114531444	0.637713682316	0.561216468136	0.581226312301	0.511995866619	0.686965709464	0.565852308743	0.630705615487	0.583863624488	0.604621012318	0.597094415895	0.639332696528	0.697029379234	0.581402181483	0.576393020779	0.576145893121	0.619357081292	0.671767084697	0.582506679012	0.580404011519	0.69680177251	0.756236680838	0.778908640794	0.69236688865	0.654146833415	0.716050114796	0.547227525205	0.673457852618	0.695233826937	0.780552892153	0.678218457972	0.74623266286	0.706040095585	0.581364516589	0.714517802293	0.555535026797	0.565633393362	0.705585116903	0.704219586883	0.673380954489	0.700084270177	0.600598537032	0.686997606764	0.655146773144	0.618832927686	0.62098234792	0.754263349789	0.751332955369	0.697995184917	0.751706896156	0.727344194381	0.66987354621	0.676612320665	0.681472608455	0.596732884029	0.580361990325	0.555207027131	0.61733950037	0.623225520416	0.551635551939	0.569469421255	0.584032767772	0.57568995146	0.635058474028	0.55807246039	0.71298472305	0.576797567856	0.583184611118	0.522857839119	0.536878087421	0.518435055705	0.55160404521	0.530596088334	0	0.508400511464	0.529112883578	0.54593239099	0.59606072728	0.493377630656	0.549316788622	0.576242522232	0.522370341023	0.543445423702	0.675398766986	0.724642831459	0.603845289427	0.535016340424	0.567785498707	0.569990062335	0.591737031659	0.604165319166	0.572980519211	0.583063988004	0.531377276632	0.544054962707	0.591604802479	0.638651278784	0.546496617631	0.728278400421	0.719806092386	0.781481964723	0.713960059968	0.727322458275	0.649048884168	0.774008816647	0.672563523489	0.784109601241	0.71325821793	0.671458933587	0.59226588573	0.690048780859	0.778198823165	0.637184431398	0.675512313268	0.708050827328	0.626826029792	0.797862581833	0.57259135123	0.686265856327	0.773887650814	0.56863444304	0.761050096582	0.658723726577	0.669558596753	0.697288409908	0.63844064401	0.684840545307	0.566622954408	0.636232220756	0.688826815918	0.674303172665	0.64834873439	0.677273039161	0.653585835669	0.739883768563	0.673249724267	0.612098793179	0.58356572081	0.528309337065	0.533232280327	0.550164306485	0.6092966465	0.5567184145	0.671324826784	0.585306745719	0.564420300673	0.620359932187	0.632429026073	0.738537453423	0.521230302081	0.563111023862	0.609555664999	0.525961162491	0.587370491537	0.499057497676	0.510289502244	0.562488706799	0.578265293606	0.527704197577	0.576287199365	0.575605010293
T.CS.147	0.503682342489	0.630066475693	0.468035313057	0.675535752921	0.456955410724	0.534938214041	0.624560662142	0.677271786607	0.642572758094	0.552563378747	0.562569432762	0.490485713532	0.693221968001	0.580322115191	0.647903360121	0.553706175713	0.638555788681	0.626514184523	0.647109895015	0.708492147273	0.627948833075	0.562119375394	0.548690505827	0.660872204271	0.695956957732	0.609085391267	0.546742500168	0.699053869826	0.752490125145	0.801552340302	0.686508937982	0.672635940595	0.718342512023	0.505230629965	0.675563387218	0.69488763144	0.794907538927	0.714372536552	0.760822002568	0.744026116307	0.567881963433	0.718853436933	0.556297421217	0.559331150482	0.720718128556	0.688091407787	0.653422562492	0.712962596528	0.622665125961	0.69210426577	0.6690556165	0.633789129943	0.623714082785	0.784559244196	0.774816279612	0.710790714499	0.75165803222	0.744330670081	0.682486929736	0.680106642407	0.666206799424	0.573109839172	0.561108773918	0.548455590627	0.629304776349	0.605179780205	0.496032510092	0.509421457383	0.58998469155	0.572166269665	0.662044933263	0.526345002938	0.72171734431	0.541336139595	0.565229966628	0.504618124894	0.503046775788	0.486264743492	0.484166189577	0.464457512018	0.508400511464	0	0.463834367905	0.445280633114	0.557680697798	0.463737969299	0.52773725636	0.540243949199	0.43143021428	0.488693460538	0.66472589485	0.734790348534	0.627061237796	0.570136996951	0.581336761207	0.481955078116	0.52366085446	0.562426020432	0.574247933698	0.548990463153	0.500442481941	0.565863217102	0.573453941733	0.678717651783	0.518524252274	0.747600903563	0.742992451409	0.799674446412	0.733175452887	0.767139802176	0.597692090389	0.802724558107	0.684082996902	0.810766056417	0.719903350061	0.653904502319	0.616572994646	0.715259235086	0.789866895091	0.671388627968	0.689601992501	0.715713012935	0.600362263645	0.824208299718	0.570424763495	0.6681738329	0.775929412378	0.532837784222	0.777094592145	0.68900382725	0.705089842985	0.693246879537	0.645508835209	0.690660614059	0.527741146155	0.622087254811	0.692699133543	0.688517599532	0.644536017188	0.691269919891	0.68645619477	0.762530406888	0.710732952759	0.595369495953	0.517664343132	0.435501081418	0.437381928213	0.537623794154	0.576829712124	0.494709415116	0.678550544135	0.540771669247	0.534540492167	0.572720878294	0.617210771625	0.741325647192	0.436083928306	0.515524383018	0.61028616577	0.463196120751	0.534729783664	0.387086187805	0.405805182671	0.512663542593	0.524459293782	0.445857384397	0.51902713328	0.504196571787
T.CS.130	0.53935507465	0.551740202188	0.500708726509	0.647830396282	0.463983642174	0.506537771508	0.611095766163	0.658591444504	0.610498720484	0.496414015963	0.509693487698	0.525854522737	0.651368930918	0.556248335172	0.617032614725	0.539226811917	0.595224158524	0.615831266235	0.620430649295	0.659749578684	0.573112807379	0.512156643177	0.523817761065	0.601540389552	0.64728158203	0.558283980321	0.525391987144	0.649044088933	0.707851089431	0.758027904666	0.614315558583	0.63491478068	0.661066673041	0.485371314263	0.59651577177	0.653990982871	0.747578544288	0.67041072724	0.722159821464	0.702728554759	0.550922138754	0.697731871911	0.498023343055	0.487709355652	0.665884516152	0.63412007271	0.594166452481	0.641295352202	0.562081929861	0.620466217946	0.59771007045	0.563133988651	0.546213889873	0.736874551617	0.717876053846	0.650874389531	0.70450159565	0.687353638714	0.626365464585	0.616169909781	0.65530461926	0.551431595416	0.518205986964	0.500626580599	0.619327082137	0.567947759836	0.48687210823	0.505653178577	0.533788765132	0.577745019868	0.610916386772	0.526295353555	0.651609689835	0.5462068428	0.502794637348	0.519400805091	0.527900658637	0.483342682158	0.468346459743	0.433037218359	0.529112883578	0.463834367905	0	0.461331287306	0.530041889011	0.499054388453	0.474719870164	0.521748504692	0.442563045553	0.520432670873	0.655480192388	0.694447930109	0.600323020012	0.542791722817	0.555617555874	0.484641901744	0.534359253584	0.570884829758	0.53861559605	0.537812432313	0.470455539308	0.533229680639	0.583646522032	0.637055459654	0.465600886741	0.697799494664	0.698413286687	0.738259731247	0.699506811179	0.740456084694	0.589114432247	0.746913425212	0.631373732691	0.777572815557	0.670869257634	0.589590038656	0.581658800699	0.662940637927	0.767808383168	0.60741631431	0.643781607345	0.638837371063	0.576254828386	0.776596620824	0.510356253435	0.644829940649	0.722802099565	0.4783909339	0.736862033937	0.646849646614	0.654419149021	0.650191479999	0.615897160984	0.611734680991	0.524867099382	0.579555318393	0.646720754476	0.633485299535	0.585308252467	0.640358682393	0.618536055513	0.725059180939	0.655866260451	0.514788522161	0.515337633731	0.465202241	0.468696453312	0.560666760654	0.564762686588	0.492281917875	0.652769759609	0.532839315115	0.54821570139	0.567205838242	0.595386021755	0.705684417006	0.462302705359	0.523938401871	0.563998960273	0.424688562613	0.55812003137	0.484204793444	0.445273301615	0.498523917403	0.554474348398	0.490930500324	0.542468308445	0.474024579919
