g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.010	0.00313873195229127	0.0155367231638418	0	0	0	0	0	0.0191462649089768	0.00392341494036409	0	0	0	0	0	0	0.00282485875706215	0.040646578782172	0	0.00156936597614564	0.00109855618330195	0.00266792215944758	0	0.00706214689265537	0	0	0.103421217827997	0.00894538606403013	0.000313873195229127	0.00847457627118644	0.00721908349026993	0.00156936597614564	0	0	0	0.00564971751412429	0	0	0.0130257376020088	0	0	0.00282485875706215	0.014752040175769	0	0	0.0127118644067797	0	0	0	0.000627746390458255	0.00188323917137476	0.0091023226616447	0.00894538606403013	0	0.00455116133082235	0.00235404896421846	0.00125549278091651	0.00486503452605147	0.0277777777777778	0	0.00894538606403013	0	0.000156936597614564	0.0409604519774011	0.00627746390458255	0.0152228499686127	0	0.0128688010043942	0	0	0.00627746390458255	0.00266792215944758	0	0.0160075329566855	0.00156936597614564	0.00109855618330195	0	0	0	0.0139673571876962	0.00612052730696798	0	0.00706214689265537	0	0	0	0	0.0069052102950408	0.000941619585687382	0.0106716886377903	0.00204017576898933	0	0	0.054300062774639	0.008631512868801	0.000313873195229127	0	0.0376647834274953	0.00486503452605147	0	0.00706214689265537	0.00235404896421846	0.00141242937853107	0.0145951035781544	0.00109855618330195	0	0	0.0100439422473321	0	0.00470809792843691	0.00360954174513497	0	0.00470809792843691	0.000627746390458255	0	0.00266792215944758	0	0	0	0	0	0.00973006905210295	0	0.00156936597614564	0.00816070307595731	0.000156936597614564	0.00109855618330195	0	0.0034526051475204	0.0357815442561205	0.0034526051475204	0	0.219711236660389	0.0230696798493409
CS.259	0.000120977498185338	0.0461865204183133	0.000322606661827567	0.000134419442428153	2.68838884856306e-05	0.00025539694061349	0.00438207382315778	0.0269376562626018	0.00356211522434605	0.000618329435169503	0	0.000860284431540178	0	0.00112912331639648	0	0.00338736994918945	0.0264671882141033	0	1.34419442428153e-05	0.00227168857703578	4.03258327284458e-05	0.000309164717584751	0.0340350028228083	0.00178777858429443	0	0.253783907304353	2.68838884856306e-05	0	0.000470468048498535	0.000914052208511439	0.00224480468855015	0	0	2.68838884856306e-05	0.00118289109336774	2.68838884856306e-05	0	0.002110385246122	1.34419442428153e-05	0	0.00435518993467215	0.0150953033846816	0.000618329435169503	0.000134419442428153	0.00107535553942522	0.00022851305212786	0.000268838884856306	9.4093609699707e-05	0.000134419442428153	0.00274215662553432	0.024087964083125	0.00346802161464634	0.000537677769712611	0.000537677769712611	0.00147861386670968	5.37677769712611e-05	0.000430142215770089	0.0311718686990886	0	0.016372288087749	0.000134419442428153	0.00127698470306745	0.0356614780761889	0	0.0166008011398769	4.03258327284458e-05	0.00680162378686453	0	5.37677769712611e-05	0.00125010081458182	0.000241954996370675	6.72097212140764e-05	0.00884479931177246	0.00832056348630266	0.000403258327284458	0.000322606661827567	2.68838884856306e-05	0.000188187219399414	0.00973196763179826	0.000578003602441057	0.000752748877597656	0.00180122052853725	0.00022851305212786	2.68838884856306e-05	6.72097212140764e-05	0	0.00606231685350969	0	0.00479877409468506	4.03258327284458e-05	0	0	0.0470333629056107	0.0061564104632094	0.000376374438798828	0.00022851305212786	0.0288732962335672	0.00134419442428153	0.000685539156383579	0.00220447885582171	0.00647901712503697	0.000188187219399414	0.0093287093045138	0	0	0	0.065059010135226	1.34419442428153e-05	0	1.34419442428153e-05	0.000618329435169503	0	0	0.000268838884856306	1.34419442428153e-05	8.06516654568917e-05	0	0	0	0	0	0.00513482270075544	0	0.0079173051590182	1.34419442428153e-05	0.00166680108610909	0.00571282630319649	0.114821087722128	6.72097212140764e-05	5.37677769712611e-05	0	0.000914052208511439	0.000134419442428153
CS.039	0	0.0012694594775172	0.000200440970134295	0.00928709828288902	0.000133627313422864	0	0.000200440970134295	0.0214471838043696	0.00227166432818868	0.000133627313422864	6.68136567114318e-05	0.000400881940268591	6.68136567114318e-05	0.000534509253691455	0	0.00374156477584018	0.0794414378298924	0	0.000267254626845727	0.00140308679094007	0.000200440970134295	0.000534509253691455	0.0075499432083918	0	0	0.158749248346362	0.0242533573862498	0	0.00140308679094007	0.002939800895303	0.0014699004476515	0	0	0	0.0014699004476515	0.000267254626845727	0	0.000400881940268591	0.00106901850738291	6.68136567114318e-05	0.022583015968464	0.0227834569385982	0	0.000133627313422864	0.00153671410436293	0	0.000801763880537182	0.000133627313422864	0.000467695596980023	0.00160352776107436	0.0251219349234984	0.0136967996258435	6.68136567114318e-05	0.000400881940268591	0.000133627313422864	0.00073495022382575	0.000334068283557159	0.111578806708091	0	0.0722923765617692	0.000267254626845727	0.0031402418654373	0.0434956905191421	6.68136567114318e-05	0.0124941538050377	0.000534509253691455	0.0217144384312153	6.68136567114318e-05	0.000200440970134295	0.00728268858154607	0.000400881940268591	0	0.0159684639540322	0.00106901850738291	0.000467695596980023	0.000868577537248614	0.000200440970134295	0	0.0746308545466693	0.0012694594775172	0.000400881940268591	0.00227166432818868	6.68136567114318e-05	0	0.00220485067147725	0.000200440970134295	0.0266586490278613	0.000534509253691455	0.00968798022315761	0.000133627313422864	0.000133627313422864	0	0.049976615220151	0.00547871985033741	0.000133627313422864	0.000668136567114318	0.0471036279815594	0.00140308679094007	0.000534509253691455	0.00828489343221754	0.00260573261174584	0.000200440970134295	0.00434288768624307	0	0	0.0016703414177858	0.0149662591033607	0	0	0.0155675820137636	0.000133627313422864	0.0115587626110777	0	6.68136567114318e-05	0	0	0	0	0.000601322910402886	0	6.68136567114318e-05	0.0016703414177858	0.000133627313422864	0.00701543395470034	0.000267254626845727	0.000467695596980023	0	0.000133627313422864	0.00073495022382575	0	0.000133627313422864	0	0.000868577537248614
CS.101	0.00108764297242299	0.000105255771524805	0.000350852571749351	0.00417514560381728	0.000105255771524805	0.00750824503543611	0.00298224685986948	0.0356115360325591	0.00754333029261104	0.00112272822959792	0	0.0111921970388043	0	0.00182443337309662	0	0.00119289874394779	0.0148410637849975	0	0	0.000842046172198442	0.000526278857624026	0.000350852571749351	0.0153322573854466	0.00136832502982247	0	0.261736018525016	0.0414707739807733	0.000596449371973897	7.01705143498702e-05	3.50852571749351e-05	0.00712230720651182	3.50852571749351e-05	7.01705143498702e-05	0.000175426285874675	0.00252613851659533	0.00014034102869974	7.01705143498702e-05	0.00635043154866325	0.000806960915023507	0	0.0014034102869974	0.0177180548733422	0.000210511543049611	0	0.00375412251771805	0.000526278857624026	0.000842046172198442	0.000105255771524805	0.00308750263139429	0.00273665005964494	0.0317872430004912	0.00775384183566066	0.000385937828924286	0.00112272822959792	0.00375412251771805	7.01705143498702e-05	0.00178934811592169	0.0442775945547681	0.000175426285874675	0.0101747245807312	7.01705143498702e-05	0.000350852571749351	0.0458915163848151	0.00705213669216195	0.0216826889341099	0	0.0103852361237808	0	0.00014034102869974	0.00178934811592169	0.000596449371973897	0.000105255771524805	0.00982387200898183	0.0039997193179426	0.000701705143498702	0	0.000280682057399481	0.000456108343274156	0.0146656374991229	0.000982387200898183	0.0019998596589713	0.00385937828924286	0.000315767314574416	3.50852571749351e-05	0.000245596800224546	0	0.0279278647112483	0	0.0285944845975721	0.000315767314574416	0.000175426285874675	0	0.0316469019717915	0.0263490281383763	0.00126306925829766	0.0074029892639113	0.0666619886323767	0.00298224685986948	0.000421023086099221	0.00270156480247	0.0146305522419479	0	0.00764858606413585	0	0	0	0.00175426285874675	0	0	0	0.000315767314574416	0.0258227492807522	0.00105255771524805	0.000175426285874675	0	0.000491193600449091	0.000631534629148832	0.000175426285874675	0	0	0	0.030804855799593	0	0.00908708160830819	0.00014034102869974	0.00449091291839169	0	0	0.00182443337309662	0.00182443337309662	0.0019998596589713	0	0
CS.219	0.00714698238521513	0.00375397054576956	0.000397054576956396	0.0107204735778227	3.60958706323997e-05	0	0.00140773895466359	0.0767398209644817	0.00483684666474155	0.00173260179035518	0	0.00166041004909038	0	3.60958706323997e-05	0.000397054576956396	0.00259890268553278	0.146440947155645	0	0.00151602656656079	0.00285157377995957	0.000433150447588796	0.000144383482529599	0.00815766676292232	0.00425931273462316	0.00115506786023679	0.00537828472422755	0.000974588507074791	0.00137164308403119	0.00873520069304072	0.00335691596881317	0	0	7.21917412647993e-05	0.000685821542015593	0.00425931273462316	0	0	0.0517253826162287	0	0	0.000794109153912792	0.0283352584464337	0.000108287611897199	7.21917412647993e-05	0.00220184810857638	0.000830205024545192	0.000938492636442391	0.000252671094426798	0.019780537106555	0.000577533930118394	0.0613629800750794	0.00252671094426798	0.00115506786023679	0.00458417557031476	0.00288766965059197	0.000433150447588796	0.0116950620848975	0.0199249205890846	0.00101068437770719	0.0348686110308981	3.60958706323997e-05	0.00303205313312157	0.021946289344499	0	0.0346520358071037	0	0.0105399942246607	0.000108287611897199	0.000469246318221195	0.00530609298296275	0.000649725671383194	0.000108287611897199	0.00256280681490038	0.00332082009818077	0.000144383482529599	7.21917412647993e-05	3.60958706323997e-05	0.000324862835691597	0.00934883049379151	0.000252671094426798	0.00169650591972278	0.0275772451631533	3.60958706323997e-05	0	0.00667773606699394	0	0.0434594282414092	0.00187698527288478	0.0110453364135143	0.00173260179035518	0.000108287611897199	0	0.0363124458561941	0.00122725960150159	0.000433150447588796	0.00256280681490038	0.0156656078544615	0.0128501299451343	0.0133193762633555	0.00169650591972278	0.0149797863124459	0.00512561362980075	0.00573924343055154	0	0	0.00173260179035518	0.00902396765809991	0.00108287611897199	0	0	0	0.000252671094426798	0.000144383482529599	3.60958706323997e-05	0.000144383482529599	0	0	0.00447588795841756	0	0	0	0.00158821830782558	7.21917412647993e-05	0.00133554721339879	0.000252671094426798	0.00364568293387237	0	7.21917412647993e-05	3.60958706323997e-05	0.0209356049667918	0.000144383482529599	0	0.103956107421311
CS.153	0	0.00115610986547085	0.000595571748878924	0.0200742713004484	0.000210201793721973	7.0067264573991e-05	0.000910874439461883	0.0476107062780269	0.00241732062780269	0.00294282511210762	0.00164658071748879	0.00161154708520179	0.000175168161434978	0.000210201793721973	0	0.00101597533632287	0.107798486547085	0	7.0067264573991e-05	0.00164658071748879	0.000525504484304933	0.000490470852017937	0.00634108744394619	0.00119114349775785	0.000385369955156951	0.206067825112108	0.0284823430493274	0.000105100896860987	0.00416900224215247	0.0119815022421525	0.000210201793721973	0	0.000875840807174888	3.50336322869955e-05	0.0023822869955157	7.0067264573991e-05	0.000420403587443946	0.00266255605381166	0	0.000245235426008969	0.00697169282511211	0.0164307735426009	0.000245235426008969	0.00178671524663677	0.00273262331838565	0	0.00031530269058296	0.000140134529147982	0.00252242152466368	0.000875840807174888	0.00371356502242152	0.00672645739910314	0.00031530269058296	0.00143637892376682	7.0067264573991e-05	0.00147141255605381	0.0023122197309417	0.0334571188340807	0	0.0333870515695067	0.000175168161434978	0.00532511210762332	0.102017937219731	0.0170263452914798	0.0144338565022422	7.0067264573991e-05	0.0109304932735426	0.000350336322869955	0.000175168161434978	0.00963424887892377	0.000735706278026906	0.000140134529147982	0.0093539798206278	0.00115610986547085	0.000420403587443946	0.00108604260089686	0.000245235426008969	0.00143637892376682	0.00928391255605381	0.0054652466367713	0.00150644618834081	0.00753223094170404	3.50336322869955e-05	0.000245235426008969	0.000455437219730942	0.000105100896860987	0.0145389573991031	3.50336322869955e-05	0.0131025784753363	0.00112107623318386	0.000350336322869955	0	0.0336673206278027	0.00767236547085202	0.000210201793721973	0.00585061659192825	0.030864630044843	0.00290779147982063	0.000840807174887892	0.00536014573991031	0.00553531390134529	0.00108604260089686	0.000735706278026906	0.000175168161434978	0	0.000105100896860987	0.0497827914798206	7.0067264573991e-05	0.0245585762331839	0	0	0.00336322869955157	0.000105100896860987	0.000105100896860987	0.00525504484304933	0.000175168161434978	0	0.000210201793721973	0	0	0	0.00210201793721973	0.000105100896860987	0.00840807174887892	0.000245235426008969	0.00133127802690583	0	0	0.00119114349775785	0.00213705156950673	0.00031530269058296	0.000280269058295964	0.00189181614349776
CS.360	0	0.0155053183241852	0.000341117003132074	0.0052407975935746	9.30319099451112e-05	0	0.000217074456538593	0.0143579247681955	0.00409340403758489	0.000589202096319037	0.000124042546593482	0.00124042546593482	0	0	0	9.30319099451112e-05	0.109963717555121	0	0.000124042546593482	0.0126523397525351	0.000682234006264149	0.00369026576115608	3.10106366483704e-05	0	0	0.0889695165441746	0	0	0.0091171271746209	0.0038763295810463	0	0	3.10106366483704e-05	0	0.00130244673923156	6.20212732967408e-05	0.000186063819890222	0.0129314354823705	3.10106366483704e-05	0	0.00700840388253171	0.0207461159177598	0	0.000217074456538593	0.00161255310571526	0.000248085093186963	0.000465159549725556	0.000217074456538593	9.30319099451112e-05	0.00375228703445282	0.001674574379012	0.00983037181753341	0.000899308462802741	0.000961329736099482	0	0.000589202096319037	0.000186063819890222	0.089000527180823	3.10106366483704e-05	0.0564393587000341	0.00161255310571526	0.00930319099451112	0.0691847303625143	0	0.00629515923961919	0.000217074456538593	0.0101404781840171	0.000155053183241852	0	0.0140478184017118	0.000403138276428815	0.00176760628895711	0.0091171271746209	0.00505473377368437	0.000341117003132074	0.00424845722082674	0.00127143610258319	0.000186063819890222	0.0723168046639998	0.00313207430148541	0.00192265947219896	0.00545787205011319	0.000589202096319037	0	0.000217074456538593	0	0.0123422333860514	3.10106366483704e-05	0.0119390951096226	0.00347319130461748	0	0	0.0624244115731696	0.0154432970508885	0.00164356374236363	0.00579898905324526	0.0879771761714268	0.00158154246906689	0.000465159549725556	0.0140478184017118	0	0.000434148913077185	0	3.10106366483704e-05	0.000186063819890222	0.00133345737587993	0.0363754767885385	3.10106366483704e-05	0	0	0	0	9.30319099451112e-05	0.000217074456538593	0	0	0	0.000279095729835334	0.0147610630446243	0.000620212732967408	0	0	0.0108537228269296	0.00756659534220238	0.000310106366483704	0.000558191459670667	0	0	0.00455856358731045	0.001674574379012	0.000155053183241852	3.10106366483704e-05	0.00210872329208919
CS.076	6.50152785904688e-05	0.000260061114361875	0.000455106950133281	0.105259736037969	6.50152785904688e-05	3.25076392952344e-05	6.50152785904688e-05	0.0483713672713088	0.000292568753657109	0.000422599310838047	0.000845198621676094	9.75229178857031e-05	0.000130030557180938	3.25076392952344e-05	0.000422599310838047	3.25076392952344e-05	0.237890904362525	0	0.00123529029321891	0	6.50152785904688e-05	9.75229178857031e-05	0.000357584032247578	3.25076392952344e-05	0.000325076392952344	0.0148234835186269	0.00230804238996164	0	0.00341330212599961	0.00679409661270399	0	0	0	3.25076392952344e-05	0.000487614589428516	0.000325076392952344	3.25076392952344e-05	0.0128405175216176	9.75229178857031e-05	0.000130030557180938	0.00461608477992328	0.0232754697353878	3.25076392952344e-05	0.00117027501462844	0.000455106950133281	0	0.000195045835771406	0.000227553475066641	0.000195045835771406	0.00120278265392367	0.00965476887068461	0.0092646771991418	0.000130030557180938	0.000325076392952344	3.25076392952344e-05	3.25076392952344e-05	6.50152785904688e-05	0.00659905077693258	0	0.0105649827709512	0	0.0019829659970093	0.111566218061244	0	0.00182042780053313	0	0.00117027501462844	0.000130030557180938	3.25076392952344e-05	0.00429100838697094	0	9.75229178857031e-05	0.0101098758208179	0.0195370912164359	0.00152785904687602	0.000422599310838047	0	0	0.102886678369417	0.00386840907613289	0	0.0021780118327807	0	0	0.00721669592354203	0	0.00393342435472336	0.000130030557180938	0.00315324101163773	0.000260061114361875	0.000650152785904688	0.00052012222872375	0.0407970873155191	0.002080488914895	0.000455106950133281	0.000682660425199922	0.0843898316104285	0.000227553475066641	0.000942721539561797	0.000617645146609453	0.000682660425199922	0.00230804238996164	0.000747675703790391	0	0	9.75229178857031e-05	0.0152460828294649	0.000487614589428516	0	3.25076392952344e-05	0	0.000650152785904688	0	0.0145959300435602	0.0212925037383785	0	0	0	0	0	3.25076392952344e-05	3.25076392952344e-05	6.50152785904688e-05	0.0152785904687602	0.000487614589428516	0.000390091671542813	0	0	6.50152785904688e-05	0.000357584032247578	0.00143033612899031	0.000195045835771406	0.00308822573304727
CS.377	0.000192323543149161	0.000329697502541418	0.000247273126906064	0.0211281149545292	0	0	0.00140121438580103	0.0473115916146935	2.74747918784515e-05	0.00469818941121521	0.000686869796961288	0	0.0009066681319889	0	0	0.000164848751270709	0.182075445778498	0	0.0098634502843641	2.74747918784515e-05	0.00494546253812127	0.00739071901530346	0	0.000192323543149161	0	0.000329697502541418	2.74747918784515e-05	0.000329697502541418	0.0609665631782839	0.0247822622743633	0.00151111355331483	0	0.00167596230458554	0	2.74747918784515e-05	0	0	0.00925900486303816	0	2.74747918784515e-05	0.0017583866802209	0.0053850592081765	0	0.000796768964475094	0.00211555897464077	0	0.00101656729950271	0.000219798335027612	0.0017583866802209	0.000467071461933676	0.000164848751270709	0.00587960546198863	0.000879193340110449	0.00384647086298321	2.74747918784515e-05	0.000302222710662967	0.000604445421325933	0.0537406929142512	0	0.00373657169546941	0.00054949583756903	0.00642910129955766	0.0773690139297195	0	8.24243756353546e-05	0.000164848751270709	0.0127208286397231	0.000467071461933676	0.000109899167513806	0.0438772426298871	0.000247273126906064	0.000439596670055224	0.00689617276149133	0.00162101272082864	0	0.000329697502541418	0	0	0.00557738275132566	0.000412121878176773	0.00230788251778993	0.0149462867818776	0	0	0.00425859274115999	0	0.00153858834519329	2.74747918784515e-05	0.0346182377668489	0.00818748797977855	0.00101656729950271	0.000247273126906064	0.0814627579196088	0.00936890403055197	0.000879193340110449	0.00145616396955793	0.0988543011786686	0.0121438580102756	0.000934142923867352	0.0251394345687831	0	0.0018133362639778	0	0.000302222710662967	5.4949583756903e-05	5.4949583756903e-05	0.018435585350441	0.00505536170563508	2.74747918784515e-05	0	0	0.00035717229441987	0	2.74747918784515e-05	0.00343434898480644	0	0	0.000384647086298321	0	0.000164848751270709	0	0	8.24243756353546e-05	0.0218149847514905	0.000192323543149161	0.00225293293403302	0	5.4949583756903e-05	2.74747918784515e-05	0.000137373959392258	0	2.74747918784515e-05	0.0202214468225403
CS.366	0	4.97030244290365e-05	0.000124257561072591	0.0113571410820348	4.97030244290365e-05	0	0	0.0712741370312383	2.48515122145183e-05	0.000596436293148438	0.000298218146574219	0	0	0	0	0.00042247570764681	0.438057605805313	0	0	0	0	0	0	0	0	0.00042247570764681	0	0	0.00330525112453093	0.0134695196202689	0	0	0	0	0	0.000124257561072591	0	0.0105370411789557	0.00303188449017123	0	0.00248515122145183	0.0248018091900892	0	0.00335495414895996	0.00206267551380501	0	0.00183901190387435	0.000497030244290365	0	0.000223663609930664	2.48515122145183e-05	0.010213971520167	2.48515122145183e-05	0	0	0	0	0.0254230969954522	0	0.0077536718109297	7.45545366435548e-05	0.0225154700663535	0.0294241904619896	0	0.00236089366037923	0.0010934665374388	0.00479634185740202	7.45545366435548e-05	0	0.0186883371853177	0	0	0.00981634732473471	0.0468948035487959	0	0	0	0	0.00352891473446159	0.00534307512612142	0.00499515395511817	0.0235840850915778	0	0	0.000124257561072591	4.97030244290365e-05	0.000248515122145183	0	0.00437386614975521	0.000372772683217774	0.000323069658788737	2.48515122145183e-05	0.112627053356197	0.0065359477124183	0	0.000820099903079102	0.020427943040334	0.00166505131837272	0.000447327219861329	0	0	0.0020378240015905	0	0.000273366634359701	0	2.48515122145183e-05	2.48515122145183e-05	7.45545366435548e-05	0	2.48515122145183e-05	0.000472178732075847	0.0186386341608887	0	0.000447327219861329	4.97030244290365e-05	0	0	0	0	0	0	0	0	0.0158552647928626	7.45545366435548e-05	0.00248515122145183	0	2.48515122145183e-05	0	0.000521881756504883	0.000621287805362956	0	0
CS.127	0.000153932000538762	0	0.00188566700659983	0.0372900271305151	0.00119297300417541	3.84830001346905e-05	0	0.0591483712070193	1.92415000673453e-05	9.62075003367263e-05	0.00827384502895846	7.6966000269381e-05	0.000654211002289739	1.92415000673453e-05	1.92415000673453e-05	0.000288622501010179	0.146081468511285	5.77245002020357e-05	1.92415000673453e-05	0	0.00359816051259356	0.0224548305785919	0.000288622501010179	1.92415000673453e-05	0	0.0726366627542283	0.000153932000538762	0	0.0330376556156318	0.00848550152969926	3.84830001346905e-05	0	0	0.000384830001346905	0.00327105501144869	0.000134690500471417	0	7.6966000269381e-05	0	0.000192415000673453	0.00554155201939543	0.023070558580747	5.77245002020357e-05	0.000846626002963191	0.00113524850397337	0	0.00157780300552231	0.000327105501144869	0.00109676550383868	0.0020395990071386	0.00117373150410806	0.00413692251447923	0.000827384502895846	0.00230898000808143	9.62075003367263e-05	5.77245002020357e-05	0.0228011775798041	0.0769275172692463	0.000538762001885667	0.00808143002828501	0.000288622501010179	0.0104288930365011	0.0500856246752997	0	0.00875488253064209	0	0.0136422235477478	3.84830001346905e-05	9.62075003367263e-05	0.00361740201266091	0.000250139500875488	1.92415000673453e-05	0.00561851801966481	0	0	0	0	0.000192415000673453	0.021511997075292	0.00384830001346905	0.00342498701198745	0.0314021281099074	0.000346347001212215	0	0	0	0.000423313001481596	0	0.00825460352889111	0.00100055800350195	0.000538762001885667	0	0.0932827923264898	0.0613996267148987	0.000481037501683631	0.00107752400377133	0.0427546131496411	0.0060803140212811	0.0014046295049162	0.0252256065882896	7.6966000269381e-05	0.00230898000808143	0.000153932000538762	0.000250139500875488	0.00036558850127956	0	0.0240518750841816	0	0	0	0	9.62075003367263e-05	0	3.84830001346905e-05	0.000269381000942833	0	0	1.92415000673453e-05	0	9.62075003367263e-05	0	0.00584941602047296	0	0.00540686151892402	0.000115449000404071	0.0100633045352216	0	0	9.62075003367263e-05	0.000192415000673453	1.92415000673453e-05	0	0.000442554501548941
