CS.007	CS.265	L.007.M1	CS.176	CS.038	CS.217	CS.086	L.022.M1	CS.261	CS.043	CS.010	CS.259	CS.039	CS.101	CS.219	CS.153	CS.360	CS.076	CS.377	CS.366	CS.127	CS.248	CS.229	CS.287	CS.064	CS.117	CS.367	CS.155	CS.230	CS.341	CS.136	CS.302	CS.126	CS.292	CS.128	CS.203	CS.213	CS.224	CS.375	CS.376	CS.232	CS.205	CS.041	CS.374	CS.236	CS.147	CS.372	CS.182	CS.214	CS.369	CS.166	CS.349	CS.323	CS.389	CS.148	CS.348	CS.359	CS.183	CS.386	CS.254	T.CS.050	T.CS.072	T.CS.028	T.CS.022	T.CS.034	T.CS.085	T.CS.038	T.CS.080	T.CS.020	T.CS.069	T.CS.040	TFS.024	T.CS.082	T.CS.016	T.CS.012	T.CS.126	T.CS.114	T.CS.118	T.CS.110	T.CS.120	T.CS.117	T.CS.180	T.CS.122	T.CS.107	T.CS.100	T.CS.092	T.CS.134	T.CS.132	T.CS.129	T.CS.116	CS.242	CS.087	L.034.M1	CS.082	CS.103	CS.241	CS.088	CS.015	CS.085	L.024.M1	CS.246	CS.356	CS.006	CS.237	CS.110	CS.345.0	CS.228	CS.304	CS.187	CS.044	CS.311	CS.325	CS.338	CS.234	CS.330	CS.274	CS.347.0	CS.364	CS.233	CS.363	CS.285	CS.227	CS.331	CS.202	CS.321	CS.223	CS.319	CS.152	CS.163	CS.080	CS.112	CS.194	CS.343	CS.158	CS.339	CS.145	CS.270	CS.370	CS.393	CS.253	CS.262	CS.390	CS.326	CS.255	TFS.020	TFS.022	TFS.021	T.CS.064	T.CS.008	T.CS.026	T.CS.049	T.CS.055	T.CS.036	T.CS.061	T.CS.043	T.CS.066	T.CS.045	TFS.027	TFS.025	T.CS.141	T.CS.157	T.CS.158	T.CS.109	T.CS.095	T.CS.142	T.CS.152	T.CS.166	T.CS.151
T.CS.040	0.523965108344	0.540387714828	0.480424948199	0.575585780613	0.599811477934	0.498729492329	0.537154642688	0.553987808047	0.440821572701	0.580428552707	0.705413855826	0.487822862582	0.592861075755	0.515889433699	0.552727707261	0.565202221611	0.625677710191	0.632840415543	0.662108408197	0.720014895535	0.543781382503	0.616071429003	0.631227285602	0.631654628733	0.586262526505	0.556082100872	0.723575263121	0.54112535133	0.700142287495	0.659520293481	0.614236621254	0.705433378242	0.516274723156	0.58781738702	0.565386242714	0.540051950663	0.679967701391	0.744695713465	0.597707172215	0.641141021668	0.541261134074	0.687566464066	0.646494131133	0.643165590083	0.687154654721	0.648294203458	0.635134706477	0.576349693398	0.62240838211	0.730993609337	0.685899978719	0.628832706584	0.618547768175	0.639194024934	0.691956108752	0.593877191467	0.723051651295	0.732142467049	0.682740658528	0.630764232451	0.569274076969	0.533909652902	0.536100120918	0.56972189381	0.465004833499	0.488427092543	0.53618672133	0.577066957163	0.5283025546	0.553613231066	0	0.515841826196	0.508590778903	0.547886333976	0.66018511585	0.500675083307	0.529817459777	0.548275685298	0.510049281734	0.507587238147	0.50487613931	0.54232457111	0.47488877218	0.47306434623	0.526462181374	0.553544008534	0.488614560263	0.520219270822	0.506799300077	0.555944241629	0.463975213577	0.566107614669	0.554895886989	0.547519241689	0.547255345308	0.491382067965	0.627483103516	0.552273333092	0.538678217825	0.520272793904	0.517027829538	0.661943018527	0.509423921657	0.648913086866	0.63261266426	0.751641493936	0.609101710914	0.679677701123	0.628021519794	0.519042523943	0.563424553095	0.749396202966	0.627570084062	0.653729125387	0.639870192744	0.658906925384	0.679530972906	0.714925166382	0.55665225634	0.649737721106	0.72339835047	0.77570875937	0.563759330091	0.631911358302	0.508462003374	0.649576421563	0.650579084601	0.509825118392	0.637305581398	0.589854197395	0.610625765477	0.746534910775	0.650326390251	0.62115683732	0.623976884181	0.563206107061	0.652340985094	0.646307266766	0.651013038711	0.732931725563	0.616939210617	0.653238102156	0.611091498692	0.593804082407	0.466398834127	0.468569414398	0.533563241607	0.483076768866	0.585971280058	0.680719537757	0.639140042004	0.492606332254	0.506410236787	0.582624956964	0.49911649761	0.462552055543	0.53710898768	0.504215728774	0.559716684658	0.516548509616	0.502265898513	0.457189702443	0.487586875413	0.499168024506	0.531984054438	0.476792454619	0.461071970816	0.497105042745
TFS.024	0.543555393939	0.64299117721	0.57299509499	0.591339198317	0.606374199727	0.583523694185	0.602335432226	0.635649987122	0.550525858478	0.573382272715	0.721654650311	0.534106666321	0.607345938271	0.60365448753	0.603550506799	0.590549746672	0.58482351276	0.649438460777	0.652562390671	0.677798600367	0.527292042246	0.607621191228	0.592584045131	0.614283998525	0.592316273256	0.567099658589	0.712942950623	0.554148443101	0.668586660101	0.613394308954	0.597964566027	0.685246348429	0.51894241731	0.606242450865	0.561629178666	0.515971375957	0.646420530945	0.725648676328	0.57167029038	0.591260882702	0.602447140568	0.663985210906	0.617378098144	0.639098504015	0.680083712197	0.609329139995	0.610648042348	0.583066208064	0.635297370691	0.727635346894	0.659588274971	0.606679028733	0.606348250117	0.626257367923	0.666772155999	0.629374073997	0.716344354164	0.703356472467	0.685471909868	0.606111050567	0.595547648206	0.554508510878	0.531715446531	0.54434438593	0.534457717005	0.489411358163	0.631118988068	0.523015986632	0.628338549469	0.515345110725	0.515841826196	0	0.530448087847	0.528512367061	0.644896963175	0.515991126445	0.608924813285	0.545397305844	0.575041143227	0.531180099729	0.550508682649	0.604115998306	0.51397369348	0.530336259725	0.600723942963	0.611928329148	0.534734105312	0.61692180612	0.582677949392	0.595659957374	0.517718810186	0.595230166572	0.572101684661	0.620412027286	0.613398230204	0.588633232173	0.64323233326	0.608330246997	0.601860499254	0.580180921832	0.558658254557	0.656648006845	0.556873397967	0.648892597076	0.633573320922	0.736841619433	0.620845147423	0.663846796529	0.607605569344	0.521475138272	0.557361285445	0.709779928368	0.626629669769	0.664091309379	0.630277666025	0.621630840448	0.652118089629	0.688995581692	0.655358450068	0.595611911839	0.696293670285	0.748422922042	0.584957938036	0.647985859786	0.520959190202	0.616641132232	0.590358475611	0.525315804613	0.62703525001	0.557206631639	0.615216197039	0.696094182738	0.594761354197	0.627279915912	0.608466413641	0.539708496613	0.615807862543	0.610596036049	0.640093422937	0.721217190012	0.627224605161	0.608476952905	0.612261439828	0.592498510086	0.49151715034	0.505446957656	0.496689793468	0.522964086021	0.512912838687	0.693324628983	0.592712265397	0.540313999929	0.595150573489	0.510215947087	0.505769056141	0.56985764499	0.543116243181	0.467517793965	0.467489759043	0.547109299898	0.5706389381	0.519719127856	0.559520547779	0.583309201032	0.538945138783	0.53830757986	0.519205302573	0.530309973316
T.CS.082	0.519585102544	0.603410740492	0.519250356678	0.574209264024	0.577656504225	0.543229502555	0.572814475059	0.60239709576	0.519484974711	0.610584723079	0.698988145603	0.524661539518	0.607614653762	0.55829839478	0.609087032537	0.597113085165	0.626354378346	0.648879678403	0.6624048408	0.70594231411	0.543581951801	0.620662278736	0.628946653058	0.627692565281	0.599816479565	0.573113988146	0.712578917682	0.551650602997	0.681716321168	0.663428128643	0.628273254209	0.713332174795	0.512526065609	0.620645058164	0.576027142725	0.511311431406	0.659100930584	0.744031591153	0.576473225749	0.640426174589	0.571186104028	0.678269174589	0.652076292463	0.64319596225	0.675437608702	0.654419619565	0.650204176453	0.599018275002	0.616456755059	0.744321355947	0.695031855848	0.629140762199	0.629686688699	0.641636557327	0.68509638105	0.640965920121	0.724324010711	0.71671431595	0.680994854367	0.653867518497	0.545123159842	0.526654271337	0.536429376897	0.56200892772	0.501790717697	0.472938561822	0.602366907912	0.566935984414	0.589729197065	0.555080352819	0.508590778903	0.530448087847	0	0.549892886484	0.624622207611	0.501752500172	0.593068555025	0.564245657371	0.55598531147	0.538868487818	0.506616547908	0.556053129913	0.503371676844	0.502460284382	0.60516301808	0.587605969902	0.499124365953	0.597003900956	0.564411657198	0.575172797791	0.519955395114	0.579946974321	0.568498482799	0.570241335307	0.592796570294	0.551514311429	0.655836404678	0.603752348292	0.583970564226	0.53159191404	0.513940928913	0.639935600055	0.550783977396	0.640077880152	0.660239559222	0.741400953233	0.623051177198	0.665744861467	0.614414979273	0.516028032826	0.570499641983	0.72823368055	0.638403013778	0.643880136522	0.625068651158	0.634447992597	0.672700425302	0.679793953799	0.60488246634	0.640230840397	0.709831972538	0.765041593999	0.598919044928	0.601450637283	0.478827900345	0.648439244923	0.632285197067	0.502053896256	0.616807090702	0.590678635683	0.638211484492	0.733155639085	0.631293574	0.639141180756	0.619023641198	0.542203200787	0.666369453628	0.647178924158	0.645020882231	0.726570893728	0.664813087427	0.647442530249	0.610761827194	0.625484269169	0.52047596169	0.499066455741	0.531266612666	0.501921669676	0.537333749146	0.711570917285	0.634335855834	0.531101743631	0.569426837843	0.540492451447	0.504248006153	0.4974524927	0.500630385573	0.487437223678	0.506021139294	0.543309271659	0.530734786573	0.489061984321	0.511843148133	0.554287321004	0.538639662973	0.512358227244	0.477443114514	0.530024137576
T.CS.016	0.557233313386	0.605491872574	0.580355068442	0.536361219826	0.620133786542	0.605591207019	0.600545173231	0.625945667181	0.514102576173	0.569497643616	0.726646256175	0.536561868624	0.60537315577	0.604828273013	0.567791491403	0.58237247315	0.545176445322	0.63362357915	0.602654481268	0.651354051534	0.488718470273	0.56835276427	0.57804102641	0.557766573514	0.580636266033	0.586138783806	0.683611248159	0.515886117016	0.646831016368	0.569243814679	0.593344226645	0.647986301891	0.470142026501	0.56573350912	0.540435421802	0.541593000771	0.615268396486	0.712200654898	0.567155297589	0.566038795781	0.557266453087	0.623692319758	0.620186691195	0.60750420784	0.686636767822	0.564692484862	0.566953123375	0.518431216994	0.575828367155	0.663682061884	0.596565149472	0.533508255384	0.536197664664	0.55416748693	0.626700114032	0.520379967706	0.651375232076	0.663970534624	0.657807123181	0.559689333897	0.564172971594	0.520590593034	0.501156623594	0.535088403446	0.531617327164	0.51893743586	0.590950486329	0.536589956389	0.58922566424	0.474229760609	0.547886333976	0.528512367061	0.549892886484	0	0.617702575543	0.528735306173	0.6141572572	0.523433399896	0.565126423515	0.53456178683	0.590299349271	0.599279985134	0.520044699048	0.55149931326	0.58851179774	0.611901667197	0.55186697141	0.574196136507	0.544226213358	0.591761958623	0.534625160111	0.612019898661	0.572538254488	0.592647283419	0.5837752961	0.575428905878	0.659085849967	0.632990754529	0.583709937142	0.616397377138	0.54009806357	0.638796371846	0.575542732622	0.639378288678	0.611274073157	0.714165059264	0.600622150622	0.653092750784	0.552333710085	0.535219321662	0.581436412402	0.704842911199	0.581430352045	0.631132793275	0.602996932278	0.591590187954	0.64351636624	0.650861977239	0.624734770596	0.560713491569	0.665646799504	0.729053147517	0.542528487316	0.606770150916	0.549854483535	0.568098385037	0.57264989164	0.497698185893	0.60789138294	0.590674898221	0.607469294674	0.681161579936	0.612029248966	0.624827090946	0.587120342033	0.505487226126	0.570778712588	0.544875410117	0.622299285565	0.671844179349	0.591320417469	0.589707185558	0.569583557761	0.54967645229	0.537288855647	0.544069203459	0.570319408101	0.506794226533	0.521618561223	0.650788916277	0.581470691406	0.585850379086	0.587061134024	0.510379312181	0.552178485494	0.571899296007	0.530204707875	0.515765655107	0.518008288906	0.582975523025	0.564281659422	0.537779993894	0.57237831622	0.587704380931	0.585792688814	0.526348448472	0.533288217577	0.563467204322
T.CS.012	0.665338749994	0.7301431594	0.688921652701	0.642624995049	0.657734112785	0.685788895545	0.712895008135	0.737430836138	0.675600408771	0.681703726485	0.750515829399	0.660910427606	0.677015462655	0.710528773428	0.695431066819	0.675439440519	0.669468457371	0.641820387466	0.641385723457	0.64948387703	0.582403451185	0.665462989625	0.647274351989	0.623438421609	0.69954679809	0.68232448195	0.616701105576	0.690345297795	0.664253095358	0.600118414556	0.662331195151	0.648029625325	0.60875231582	0.645868295271	0.634178776143	0.657611946585	0.647426971056	0.662933359291	0.5670656085	0.659907964434	0.668270730323	0.633967798749	0.676986223337	0.645513347119	0.743918581615	0.648543796135	0.662255424271	0.650794431165	0.555460045646	0.657542607962	0.660859493177	0.660966692425	0.635377165398	0.629920399321	0.651756204519	0.703335663188	0.682155867137	0.660197569279	0.642599685531	0.617672392946	0.631017329663	0.67059141382	0.629957767957	0.620565045029	0.636210275971	0.644611098101	0.723082214922	0.589776876642	0.72707132229	0.644980843442	0.66018511585	0.644896963175	0.624622207611	0.617702575543	0	0.633866069059	0.720608745594	0.6535282203	0.686132980413	0.635144568679	0.646108508273	0.690700128352	0.644477029074	0.671539750466	0.71298472305	0.682004206162	0.664841475091	0.715581807816	0.688242028692	0.668940339828	0.646214534757	0.664501423278	0.671385367614	0.696488400792	0.700035363645	0.70545994986	0.68523443654	0.719810771011	0.709380289762	0.665766987428	0.63642536687	0.581821783204	0.650966880552	0.658800346396	0.677348682222	0.68803281749	0.682395802173	0.652335387172	0.630932515441	0.65194014175	0.643206394648	0.645113756267	0.658087941661	0.636225334329	0.626919624118	0.579888979739	0.682005919874	0.631076813965	0.701810690288	0.64502963315	0.654513113452	0.681535725248	0.661292185013	0.619654589743	0.658826969551	0.620137709511	0.646109701224	0.636322293885	0.667595095766	0.665101284748	0.660308476121	0.646026115799	0.637408019272	0.683968942335	0.619469172362	0.613465919724	0.632957925335	0.660244749329	0.664304857153	0.654298368145	0.607475547079	0.689710665667	0.640241557564	0.669639117366	0.683101359912	0.677439594994	0.644566660969	0.64648015562	0.602779125693	0.626880893911	0.617778074644	0.657202994884	0.701044597571	0.621375651712	0.630637697413	0.69323901985	0.629509205465	0.639329111383	0.604771546176	0.644084520025	0.65933181244	0.642802181627	0.686146912502	0.706385454989	0.653773882952	0.617031659099	0.632171109185	0.670397245297
T.CS.126	0.492835281628	0.522941258147	0.507079316074	0.523059636343	0.614924572479	0.524673765559	0.526576235332	0.540459705072	0.45394502623	0.587485521818	0.742097140697	0.495504881095	0.630762198652	0.545134604568	0.568449108598	0.554746893447	0.613088628134	0.636569440355	0.594029443359	0.70292924305	0.499605888718	0.584082329925	0.617745326533	0.600824972127	0.584232759771	0.573193197679	0.722723616317	0.513055000901	0.681283986318	0.643692021901	0.611973683143	0.695172997091	0.448730900135	0.591345514261	0.512940941383	0.503349455288	0.658681112187	0.737462648518	0.571226203585	0.625927601837	0.520259618085	0.65476577512	0.654028342006	0.656974367071	0.706684656641	0.622757524464	0.579562604967	0.511236020142	0.573992205639	0.725156042012	0.63907013745	0.567250837864	0.532599440335	0.607455874202	0.659492802694	0.568463497162	0.688656877681	0.718990979979	0.68091621537	0.575654465094	0.605720857567	0.481983306309	0.463570801577	0.535341001722	0.47664208558	0.468798630338	0.52712429062	0.573470394041	0.552871090499	0.503047756794	0.500675083307	0.515991126445	0.501752500172	0.528735306173	0.633866069059	0	0.564205597553	0.501872448539	0.497300197808	0.439393335053	0.471701218582	0.533643694638	0.394584418185	0.402044337287	0.536439868343	0.507341378601	0.472679093343	0.482031823656	0.483252810202	0.564553945782	0.439154197274	0.603659394141	0.572424202372	0.513580669166	0.58921022122	0.528777215639	0.660147103075	0.61340698166	0.530630804318	0.558265985976	0.33571762936	0.666699289592	0.515960392286	0.630367102935	0.634739561704	0.765613794868	0.627338428928	0.670283314799	0.569316764235	0.516986269275	0.586817843625	0.749039877627	0.597692939231	0.641715877168	0.592261280446	0.61976168593	0.687134948767	0.704423942931	0.603292412821	0.6169737577	0.716093658402	0.7665195313	0.517607178595	0.62694034129	0.495564131333	0.591448539203	0.58829203691	0.449714569823	0.631802380602	0.588041387264	0.654217937359	0.715552119576	0.615630411529	0.638482932882	0.603049740835	0.480833773435	0.613605298385	0.601045991643	0.651265861482	0.723904296447	0.64151089886	0.612729979628	0.562103757876	0.552189638425	0.4616675363	0.436724870371	0.573862778692	0.491264877834	0.564770732421	0.707358295266	0.623672672225	0.53257339311	0.561614760139	0.503325100673	0.517404081822	0.498071889849	0.557955648542	0.485545250598	0.505217595734	0.571543939725	0.538456586672	0.392448839083	0.441271950925	0.510461213103	0.550734552031	0.474279226341	0.421939552736	0.501108436444
T.CS.114	0.596078894283	0.516337358297	0.53747032825	0.655933458158	0.629359695708	0.529817281145	0.544937253354	0.497046782296	0.513930150427	0.610301736113	0.679193293826	0.553477956972	0.588230741831	0.560080186945	0.583731001428	0.579528730566	0.65128613754	0.636745702527	0.690910169369	0.752690231928	0.631055518783	0.658901274631	0.691709446063	0.644582927088	0.621584644483	0.568465210629	0.744746355735	0.613353868709	0.727702009509	0.696756939494	0.63950146647	0.75116310027	0.601893766491	0.616538782136	0.636901706755	0.602649423221	0.697419876545	0.772994758269	0.66852273134	0.68584091394	0.565043887132	0.736007044345	0.668780913245	0.677327535613	0.701215477929	0.681098034681	0.677223744646	0.625620333011	0.685554766901	0.747682949815	0.682476744519	0.660662581733	0.66741502414	0.680819390556	0.699465244487	0.6597189597	0.741731881601	0.752731651583	0.702283375486	0.676973000659	0.603964453772	0.572198795731	0.592850355996	0.629634476637	0.576270036258	0.581900777556	0.555233897144	0.656096517811	0.552218058337	0.627073159364	0.529817459777	0.608924813285	0.593068555025	0.6141572572	0.720608745594	0.564205597553	0	0.57974390809	0.522772364303	0.575948744731	0.519767609666	0.556048756102	0.549561131816	0.536949472095	0.540851481018	0.549148538792	0.574707856582	0.521636817821	0.559526065574	0.557169064191	0.5058899015	0.612512718208	0.595750356888	0.555337762175	0.572318452631	0.573228996265	0.679103303888	0.617305881633	0.546088696485	0.590989899003	0.53389419653	0.718299237641	0.56699259595	0.662385203048	0.642368550943	0.783526174485	0.603511283489	0.717200071359	0.643188859829	0.597367838667	0.624633404581	0.776799777634	0.616172134314	0.690829766679	0.656582033327	0.709047298638	0.704005048695	0.743926326649	0.57187093822	0.680671879051	0.755826205933	0.805356726445	0.569890968777	0.678707554714	0.582132557615	0.691942120479	0.693107453902	0.584928908196	0.651511186576	0.62436712643	0.630621645347	0.764841382506	0.686678400724	0.630260513691	0.678453923301	0.634715913627	0.674566051816	0.683357298751	0.689574217025	0.727967392384	0.674269793052	0.681364636109	0.606997369211	0.629065708943	0.54198194869	0.55001482654	0.637586245707	0.550547251878	0.645220821353	0.727843750598	0.6631433498	0.577030978585	0.52115185666	0.643294829937	0.603959221367	0.543925115664	0.612108978716	0.587285165031	0.632131970606	0.586460243374	0.541511343601	0.548832520672	0.529904515753	0.51301270449	0.596508438731	0.574757619444	0.585419828043	0.560802215612
T.CS.118	0.559341243751	0.584941031515	0.548061451488	0.587439817382	0.648231547395	0.593014507753	0.621315576324	0.609584040566	0.53265781029	0.579057629539	0.722718925302	0.538473947291	0.603895529817	0.630030627651	0.583275936845	0.593360071765	0.512306023199	0.608697178606	0.570639015232	0.628185742737	0.509764755997	0.554771860008	0.568413644865	0.543564469588	0.612706492845	0.596288736664	0.661731084762	0.481037463644	0.640148182068	0.523107564047	0.589947696256	0.635833032453	0.48644020765	0.579640098277	0.541315675587	0.594437221586	0.587729553913	0.703006233952	0.599786775056	0.53560738665	0.577269655217	0.591051852355	0.627717209893	0.587110326355	0.696252575668	0.545349779157	0.543384764256	0.449156319727	0.595897717826	0.664868454792	0.585310628098	0.529019476554	0.51131006603	0.559087119166	0.620970585927	0.534192247114	0.646870392332	0.672528981895	0.649500635555	0.545073128244	0.594130996349	0.53510944135	0.468387128126	0.543236645899	0.556062525692	0.537014388198	0.57780438411	0.538476579248	0.608963458721	0.495362684649	0.548275685298	0.545397305844	0.564245657371	0.523433399896	0.6535282203	0.501872448539	0.57974390809	0	0.548290407368	0.528586078591	0.540724185787	0.618903785708	0.500162459078	0.531262986444	0.59606072728	0.60298300942	0.550887425356	0.550245057775	0.575673780192	0.610498429256	0.518559216077	0.635480132643	0.565564060571	0.577574875397	0.611863195566	0.598870296873	0.690446788629	0.654779682489	0.548066920291	0.610654729373	0.552381320138	0.652976437665	0.56679752152	0.61066097921	0.607533234916	0.704762827874	0.629649471763	0.695596853936	0.524838742883	0.560705679232	0.61381521204	0.689008877882	0.578536896995	0.607113631386	0.553078595361	0.560873536732	0.627256718915	0.635508766722	0.630011385368	0.531544119617	0.655388782664	0.729159797218	0.520715584755	0.647858000317	0.603972722156	0.551824031737	0.530137722553	0.512416624355	0.631567383863	0.591774692826	0.615546934675	0.652605304653	0.565375392827	0.623391743888	0.624459529043	0.517556859146	0.559888262316	0.556131549449	0.668216347143	0.67744177666	0.531737627732	0.56755389311	0.517176360101	0.513723991299	0.52654139555	0.538490892449	0.578446150165	0.501735693036	0.551956104165	0.615807152323	0.521619882486	0.551171931349	0.576556805284	0.520660754865	0.574079500024	0.572695873294	0.5407555043	0.527744777825	0.519283121733	0.594612981152	0.58047091862	0.537126715927	0.540561961977	0.568951751357	0.58702402269	0.511564238886	0.523418190199	0.544624310394
T.CS.110	0.538836359997	0.495054666716	0.500786584398	0.611983609394	0.625236409246	0.517909643546	0.517496509946	0.476651237528	0.447469264463	0.592086913977	0.693573738251	0.498165882429	0.594042136424	0.535821725191	0.576842703735	0.602832304898	0.622029561721	0.660146860962	0.657885872862	0.72386850657	0.562603202408	0.637396166732	0.65452066659	0.60602290271	0.584723969897	0.584458979361	0.740139281819	0.55636696482	0.706056432047	0.68854361024	0.634098133773	0.735772733109	0.543586990576	0.604064127355	0.606819214999	0.56467131243	0.695439010419	0.758253036279	0.641599140091	0.655453858017	0.538985074013	0.713999476962	0.665618161108	0.659941569101	0.704508683153	0.671171892511	0.646720958798	0.590881227545	0.667755621732	0.739119464356	0.677617298647	0.618356480662	0.646727129973	0.658790043926	0.679228572188	0.592419293748	0.737404892236	0.738447047233	0.701167412855	0.656974103308	0.595202288611	0.525344799858	0.546270354885	0.59082816707	0.530619284766	0.54946360492	0.508889961121	0.631882792083	0.530794294556	0.585619478282	0.510049281734	0.575041143227	0.55598531147	0.565126423515	0.686132980413	0.497300197808	0.522772364303	0.548290407368	0	0.528801983089	0.516692792074	0.559280296177	0.503164460373	0.482705069407	0.515300368085	0.533193896879	0.537432859493	0.492462985782	0.488454635788	0.570363520237	0.498864721554	0.62265942542	0.569932378389	0.53311664013	0.577297130208	0.516438728346	0.664884345477	0.569058915248	0.530074807261	0.569786580562	0.513631205866	0.695470306696	0.557739150869	0.659745281381	0.651540266131	0.767674631471	0.62609901971	0.69462613216	0.626074101816	0.560407781767	0.632060408567	0.75657969293	0.624654264215	0.663616875088	0.647554915618	0.689772850984	0.713749920622	0.717557216141	0.587342356706	0.64313111028	0.719297885076	0.8004399366	0.564814042748	0.649929024444	0.575509872129	0.651831668061	0.669557382224	0.549484151662	0.657215188915	0.622164942295	0.641807802536	0.759450675237	0.680797792647	0.649252896995	0.671140347101	0.593624625983	0.660792943851	0.655492347805	0.669141268431	0.744948753655	0.666459714064	0.651833379394	0.608615799256	0.609058870783	0.468337656807	0.494574373531	0.591063949985	0.527182868716	0.619694241127	0.705194040416	0.651752615799	0.538990201801	0.536362702594	0.59788030793	0.550815229885	0.502438707239	0.58633618571	0.550377523448	0.614655493957	0.557101926273	0.523748217669	0.490222438184	0.459027669113	0.484255783907	0.570329750243	0.529078525288	0.531590194055	0.522209462142
T.CS.120	0.528562652653	0.572775635351	0.514680451596	0.560976907556	0.590384698921	0.546990131026	0.547079384956	0.584858065576	0.493854079728	0.606900840427	0.726993313299	0.509821644788	0.592864795123	0.558394043373	0.600401826132	0.600409327915	0.597493865998	0.633474228055	0.657423459916	0.67728275933	0.535697639982	0.609023985017	0.6147774675	0.609302721073	0.614318417518	0.597066788137	0.696347763006	0.562184772731	0.673030577193	0.641350279799	0.623538981036	0.691619604783	0.501654370382	0.61130604508	0.539314537712	0.512505325726	0.657911168688	0.732002068475	0.572003378516	0.62274305427	0.579273691497	0.650149154887	0.641285742046	0.641563575475	0.703329393088	0.628975995474	0.608726114776	0.58182673121	0.62521121373	0.718222296523	0.668007423256	0.601382527407	0.590833129254	0.646521310112	0.653193205075	0.602956737433	0.705209091449	0.70686201744	0.702220334993	0.612437748623	0.594292203612	0.542770130164	0.503898115028	0.541143726194	0.512771033642	0.483208818144	0.563782812348	0.552311357648	0.586090213444	0.525028840942	0.507587238147	0.531180099729	0.538868487818	0.53456178683	0.635144568679	0.439393335053	0.575948744731	0.528586078591	0.528801983089	0	0.49521341107	0.566453097095	0.465092874211	0.457753102012	0.540282827787	0.536101222181	0.520038099593	0.545509044433	0.533237035582	0.596847088065	0.483667927048	0.594406256697	0.534019824055	0.571985840672	0.600602483576	0.550767563783	0.618106994706	0.609107009614	0.55857758267	0.565193085587	0.47855760984	0.635641888037	0.533158511479	0.642287423619	0.628996657061	0.73841416877	0.613993005135	0.701111687944	0.584996683802	0.533748659775	0.569267925521	0.727883232344	0.631304183112	0.660657855394	0.595047568278	0.622626692969	0.664165309734	0.680711911347	0.632521740869	0.61616370316	0.718322720369	0.748278339635	0.564744476367	0.638035023386	0.533548944953	0.596276481965	0.613215436871	0.502051159626	0.628557463648	0.583258800992	0.637756402903	0.710088117364	0.621141902825	0.652827987544	0.619735282557	0.516598429544	0.630721991254	0.606344580929	0.647304044497	0.731012856123	0.62611178411	0.645588722284	0.604381041256	0.582162631751	0.515870164957	0.499123723564	0.562538167864	0.49333636114	0.539427430218	0.680136547319	0.594055587107	0.522344913179	0.566962424407	0.533706346119	0.523780222097	0.524675772767	0.556341469848	0.488270394214	0.538901260619	0.552550505893	0.540893222572	0.447543796003	0.497785253501	0.525110763027	0.533941090504	0.517080074151	0.482857843833	0.482634944837
T.CS.117	0.502038645566	0.542501066356	0.479399694239	0.609300147779	0.59834186147	0.518903068167	0.551672535733	0.525883712118	0.469934545501	0.614830393554	0.738706261832	0.525791172478	0.612741954972	0.535102510914	0.604661211304	0.605393948537	0.626960624384	0.64244796252	0.655266542302	0.692919631999	0.554782648282	0.639157168533	0.653045455333	0.6190418782	0.612230215363	0.579952361621	0.728308395784	0.575213572791	0.698347540985	0.658923484974	0.628012553482	0.713171796838	0.516988089846	0.611867897682	0.53705601731	0.528148108147	0.670461464675	0.73062311565	0.604265828223	0.647692602658	0.553411307652	0.677995292195	0.67888989674	0.651167063493	0.708785302567	0.629138576286	0.621826771392	0.577804406844	0.622554744648	0.744061507884	0.679488456872	0.635947785207	0.614009707294	0.652955119801	0.667491332003	0.629180036845	0.697392791616	0.736772886102	0.684270381875	0.643768201952	0.586482519464	0.555250546423	0.537099920156	0.582322907121	0.528033288717	0.514106681457	0.566284872982	0.585350842996	0.541451279361	0.554548572997	0.50487613931	0.550508682649	0.506616547908	0.590299349271	0.646108508273	0.471701218582	0.519767609666	0.540724185787	0.516692792074	0.49521341107	0	0.56005704183	0.496129136384	0.427862222396	0.575204931392	0.569158487999	0.513190688477	0.510117109004	0.511075764351	0.554642312437	0.503231969064	0.60774957969	0.561471261333	0.55736407609	0.58521113443	0.512507414773	0.647035887104	0.565742475259	0.554670157828	0.524109451973	0.479101945825	0.675014791234	0.518165314241	0.654855552558	0.649083587299	0.762002209935	0.648175928022	0.689526922976	0.58176224994	0.556694528449	0.585984681851	0.755799538959	0.62102161604	0.660879517552	0.60559874738	0.646106396315	0.696297374268	0.71252542334	0.597253400128	0.637360854987	0.720034394704	0.774481704691	0.555638868818	0.637917478627	0.516638920087	0.635747602845	0.640565935408	0.514465256018	0.654454536177	0.597001505139	0.659873688438	0.729946365864	0.626938316043	0.655607908466	0.632485068693	0.547196222038	0.642378151259	0.661966676985	0.674448971262	0.725821328931	0.651926813444	0.634736720981	0.567295939911	0.580431289861	0.494203474592	0.4931125069	0.564289895639	0.513586945048	0.589451455997	0.720725122244	0.62702079309	0.520081791039	0.554396978883	0.585336329693	0.542168037911	0.490085140503	0.556992886579	0.533959038563	0.554467994202	0.535715507073	0.502649773207	0.446103561072	0.451435594818	0.483462684994	0.535949670328	0.512629447717	0.483014942141	0.45967084656
