CS.260	CS.022	CS.354	L.002.M1	CS.199	L.001.M1	CS.037	L.006.M1	CS.043	CS.001	CS.101	CS.021	L.007.M1	L.011.M1	CS.011	CS.371.1	CS.065	CS.063	CS.186	CS.335	CS.073	CS.117	CS.305	CS.377	CS.248	CS.118	CS.153	CS.154	CS.137	CS.042	CS.375	CS.128	CS.282	CS.136	CS.378	CS.302	CS.374	CS.292	CS.205	CS.224	CS.232	CS.203	CS.041	CS.126	CS.213	CS.323	CS.178	CS.348	CS.268	CS.385	CS.129	CS.148	CS.177	CS.166	CS.256	CS.359	CS.389	CS.214	CS.349	CS.181	T.CS.071	T.CS.059	T.CS.022	T.CS.079	T.CS.023	T.CS.041	T.CS.048	T.CS.046	T.CS.052	T.CS.001	T.CS.082	T.CS.020	T.CS.025	T.CS.004	TFS.024	T.CS.153	T.CS.097	T.CS.122	T.CS.119	T.CS.124	T.CS.102	T.CS.129	T.CS.156	T.CS.100	T.CS.178	T.CS.132	T.CS.116	T.CS.105	T.CS.117	T.CS.134	CS.242	CS.088	L.024.M1	L.034.M1	CS.237	CS.110	CS.015	CS.246	CS.356	CS.082	CS.085	CS.087	CS.241	CS.103	CS.006	CS.234	CS.308.0	CS.363	CS.364	CS.330	CS.346	CS.347.0	CS.311	CS.044	CS.165	CS.304	CS.164	CS.336	CS.325	CS.345.0	CS.319	CS.318	CS.285	CS.080	CS.152	CS.163	CS.320	CS.322	CS.361	CS.321	CS.112	CS.227	CS.194	CS.343	CS.158	CS.393	CS.370	CS.390	CS.262	CS.326	CS.270	CS.253	CS.255	CS.145	T.CS.031	TFS.021	TFS.020	T.CS.064	T.CS.066	T.CS.049	T.CS.036	T.CS.055	T.CS.045	TFS.027	T.CS.026	T.CS.043	T.CS.008	T.CS.061	TFS.022	T.CS.095	T.CS.142	T.CS.158	T.CS.166	T.CS.141	T.CS.152	T.CS.151	T.CS.109	T.CS.157
L.034.M1	0.60278054373	0.597591049719	0.58362326001	0.609139330676	0.593181509471	0.616225301061	0.593089304982	0.559910232991	0.609356429925	0.579029659441	0.607081981328	0.585318806827	0.590125228343	0.550525132271	0.605795452915	0.593454653046	0.606788572397	0.665024626877	0.607757173556	0.704893999373	0.622599029133	0.597346967734	0.589623845025	0.651836714969	0.628650744822	0.588403063059	0.616614292545	0.700751337807	0.596293722282	0.637195944893	0.608003040055	0.564360710327	0.641279994235	0.617508006549	0.663078617522	0.715150469358	0.624184791281	0.608849792305	0.641731283791	0.726567744248	0.603212624168	0.537681779282	0.649599859789	0.580134864072	0.625210290831	0.621542559864	0.612185705129	0.617453123746	0.643421363362	0.626412041289	0.578169536356	0.631825537067	0.6589614003	0.659899161077	0.624077035494	0.716562350564	0.645345915235	0.640173189499	0.621137093855	0.633952176208	0.584477195004	0.621863863828	0.56672071055	0.64268370402	0.752680097853	0.569256004342	0.559122777252	0.582236848755	0.616373009516	0.621485807749	0.568498482799	0.634758558872	0.584112043469	0.596808359229	0.572101684661	0.592191926145	0.587319455174	0.572664199338	0.596196184542	0.582878588542	0.579809828597	0.589701133185	0.538426284098	0.567785498707	0.558711749365	0.590928296518	0.575188723812	0.649991377241	0.561471261333	0.584811932556	0.56028858775	0.608215335409	0.609029513043	0	0.624469964051	0.603851708015	0.573720104108	0.57496890198	0.680931289077	0.616177440863	0.577758136587	0.586018538177	0.569463322822	0.597055203483	0.56111377072	0.670990395208	0.671423390818	0.635809227312	0.676947476121	0.608653987795	0.71974581048	0.653432806558	0.597213863799	0.563876382538	0.658141851166	0.702713508048	0.681606400263	0.612043652546	0.713415617436	0.721029981042	0.615783398069	0.609123012161	0.681012037141	0.593143497398	0.566846712315	0.622196584407	0.60950926223	0.631608353645	0.641177111468	0.583105366764	0.589079259089	0.730475689608	0.690952863652	0.626004423801	0.613082136575	0.630444975014	0.613091046789	0.641341074245	0.605977529293	0.618437879727	0.622197107163	0.718086606411	0.609254953855	0.584615082765	0.549894585744	0.585203313419	0.578491081727	0.543804955129	0.570900783737	0.641746099679	0.580096785083	0.529147623793	0.605748826492	0.549541000392	0.693613545428	0.584945965351	0.602537233708	0.597981514244	0.585693951964	0.583821805603	0.592914893781	0.557601854634	0.577301551435	0.577342021541	0.56723168669	0.547544943765	0.566932280834	0.585256964313
CS.237	0.601885963987	0.5379488735	0.619582184048	0.63608688284	0.568006168836	0.634837241272	0.619862781771	0.647582251515	0.57269112897	0.626996643004	0.682788076794	0.575812929821	0.694311366777	0.633880152769	0.621845423001	0.62959792016	0.582536933373	0.535762165029	0.634079471932	0.634077982581	0.599799051716	0.581411848351	0.667221769229	0.572694412901	0.535263438308	0.580586472648	0.53747985	0.656396419959	0.638991077906	0.60822382132	0.577805187579	0.595004371882	0.573929006044	0.521341002975	0.60265345383	0.613614255574	0.581999097278	0.525762021784	0.617120467228	0.621272735249	0.533609731545	0.656107750406	0.562754570555	0.615190787875	0.593134191004	0.586575632611	0.627044449391	0.602913623146	0.570984206063	0.587829756	0.582666313826	0.584190822838	0.604293371901	0.621206382819	0.570379649544	0.624678554169	0.578804861984	0.572318994149	0.601320073618	0.579683125058	0.653629093539	0.613350308177	0.632642663467	0.608718006264	0.688332082075	0.621861174626	0.616813166545	0.591910856026	0.61766853902	0.647181415178	0.640077880152	0.678074565334	0.625845835117	0.627119969835	0.648892597076	0.630906483871	0.688080820357	0.64770317978	0.650073823221	0.635196901682	0.696039766328	0.671722218979	0.655924589603	0.658398450903	0.653815755056	0.685344362792	0.577800151177	0.640524400104	0.654855552558	0.653726634021	0.633551673005	0.681821448272	0.684203445837	0.624469964051	0	0.522532899029	0.657851324879	0.61827093213	0.644472000506	0.576271597325	0.558514065257	0.608215008425	0.663980884564	0.573088217305	0.565277399246	0.573135556973	0.557484151481	0.569385056106	0.595721290235	0.574351001032	0.593953970367	0.58813549991	0.594521654414	0.607418335166	0.627009019029	0.594248852923	0.563487643874	0.596258962244	0.672226003179	0.592318187883	0.58584407278	0.559483872429	0.559195032655	0.548038720526	0.612713311696	0.501388565908	0.573204817455	0.582805150788	0.597139256576	0.642885537489	0.521679589725	0.587151325165	0.643350312405	0.564338089379	0.521307405572	0.604530751259	0.6000950804	0.574982949861	0.611776108669	0.574383479182	0.595088410159	0.637639535593	0.586756254558	0.623332824913	0.637571017578	0.652286277993	0.673734335541	0.637614381613	0.664794678821	0.600280912423	0.601044099522	0.632898735987	0.654821988214	0.657083995918	0.662390108357	0.651785653003	0.6634110998	0.629857904822	0.681864135257	0.691486208543	0.691319508028	0.654489208352	0.62677751437	0.679737504848	0.644305344159	0.678416543208	0.665321060819	0.65102938521
CS.110	0.593148022039	0.551676843701	0.626442701598	0.626346308969	0.59652177216	0.62384332867	0.649659115783	0.617316026997	0.577697913374	0.631644661562	0.659809788386	0.586823515648	0.678061650087	0.633132630708	0.647499247606	0.626787539481	0.598355648845	0.602027859078	0.632810020299	0.647152914739	0.611167246987	0.589291568086	0.659536964163	0.625017276977	0.58263842321	0.602739383302	0.574468692055	0.656007940302	0.647855947583	0.63818396616	0.604818232659	0.601465402133	0.612554061255	0.552692623271	0.635822751993	0.638148875452	0.586603191766	0.540452519851	0.623370114274	0.650691098176	0.576547549132	0.639605463634	0.57455849971	0.607719398354	0.600558335626	0.595824729886	0.623136219053	0.608331110182	0.587187474925	0.60607554362	0.558004728867	0.584788903086	0.605129498307	0.605281955064	0.560621828121	0.662885424893	0.58906728224	0.620624606307	0.602267218363	0.581047360745	0.658331359027	0.626099751065	0.615103917872	0.607607340608	0.701698010701	0.6238401146	0.613224942063	0.59927386818	0.62792569294	0.601348439387	0.660239559222	0.665377778013	0.626911778745	0.624243223916	0.633573320922	0.631068556564	0.676199689725	0.637309297875	0.657077470525	0.636814584976	0.676310076698	0.664228724318	0.651779476329	0.638651278784	0.630395457287	0.659726038229	0.59279991893	0.659269582387	0.649083587299	0.660680474157	0.617886620009	0.668357294259	0.674883543218	0.603851708015	0.522532899029	0	0.65291014849	0.622003652563	0.664533228202	0.595610021222	0.573854429849	0.602822645438	0.650832600056	0.589535679268	0.585844137117	0.648117979284	0.609094607676	0.587268331953	0.626099408737	0.585337591198	0.655992435811	0.602675028776	0.605995819813	0.605919927631	0.634052547441	0.66912614459	0.604686703572	0.610943667884	0.650392153764	0.645118913023	0.619746044782	0.591255220967	0.638352283291	0.563685159592	0.614911061733	0.576861425278	0.56934905294	0.566002183684	0.615496866182	0.639378099637	0.532749613173	0.66218998044	0.616147706215	0.597037723491	0.545093521176	0.622957350573	0.592473629447	0.5890362111	0.609316595716	0.601064236801	0.57454396662	0.638788591317	0.58377161154	0.638465857794	0.636714649289	0.642927976871	0.659780862073	0.626058505009	0.647861818619	0.619331232423	0.613422213574	0.620541425818	0.648194193786	0.646257141794	0.637975054111	0.646839651395	0.655788323394	0.637022052505	0.669952767604	0.673952927223	0.662397828663	0.649359218781	0.636299340863	0.664487507734	0.645117607046	0.65293700624	0.674334590948	0.63900747475
CS.015	0.675427195555	0.632699957516	0.576286332233	0.673718068711	0.600518049702	0.618992973152	0.636241872116	0.596381073521	0.639762375211	0.604748749103	0.537296797237	0.657258351914	0.532166439893	0.570821073325	0.60777650539	0.63010206089	0.643167033504	0.69260313907	0.593943990538	0.774595241974	0.620262672158	0.578865924259	0.602739432874	0.738218842525	0.673125249866	0.583649877195	0.636262895029	0.757597749971	0.621934382207	0.627478610827	0.661787013019	0.631235962446	0.712032124175	0.662766056719	0.69912312318	0.755930016965	0.699406971199	0.642204438533	0.739698130858	0.756621347958	0.605971642246	0.586246069381	0.66266264534	0.624035865601	0.714342681697	0.713205582659	0.661299957364	0.66480691354	0.725203793517	0.709287525016	0.663977145921	0.719717613439	0.71865193205	0.73088318461	0.700840811511	0.760426662596	0.702669869927	0.681552095912	0.699959033277	0.686828793857	0.632493758287	0.646119960454	0.642652384477	0.709449743551	0.774944911634	0.622342779871	0.582206549183	0.667624933159	0.687308059154	0.727236323129	0.603752348292	0.606255677813	0.631943180342	0.652485066598	0.608330246997	0.591115503843	0.561923280701	0.614088130714	0.645164195763	0.570150453221	0.556109081232	0.583284158585	0.547549280795	0.591604802479	0.5980899774	0.624872426086	0.589569762945	0.654010730076	0.565742475259	0.604843628533	0.597387519608	0.601308521028	0.55115353149	0.573720104108	0.657851324879	0.65291014849	0	0.613714803367	0.696617148589	0.623815431726	0.59932895796	0.560354536215	0.532168618998	0.5802820208	0.544311436463	0.70004561016	0.689474212473	0.700797951644	0.744215559421	0.687431022466	0.76157014379	0.704745411222	0.598053187918	0.559932911043	0.688747046538	0.699232145024	0.73743106314	0.665704113754	0.753641490541	0.757255631304	0.693956374962	0.707980243895	0.734543081324	0.618440522068	0.635206717879	0.659721027129	0.649901340358	0.726101359579	0.681910961569	0.581733077404	0.639312233116	0.782491130933	0.781585822764	0.689439901088	0.64561012	0.665735852641	0.702565673797	0.693968799399	0.691130364381	0.676085431178	0.700064417087	0.783233189302	0.670529489507	0.654334498453	0.610535523405	0.607929297532	0.577335854457	0.586652844209	0.572263963227	0.693924542191	0.615628606104	0.549472003897	0.622251331884	0.586653077724	0.750145897936	0.564557937483	0.626166089067	0.655004961723	0.608452505811	0.567210582162	0.549095233663	0.593055113636	0.570610898124	0.525570838042	0.592335587628	0.552594597903	0.583192613182	0.551229928097
CS.246	0.606537215707	0.62066330419	0.60948733681	0.658057015255	0.618680638419	0.550884137829	0.67067032035	0.544848622274	0.597258282812	0.532325036934	0.556327557825	0.609628407066	0.543864862551	0.526297869501	0.519544057005	0.567595217772	0.583968193604	0.669535032476	0.539257171735	0.734278187512	0.635513675193	0.568740104361	0.463288164931	0.61443080809	0.590260714466	0.568140188856	0.558297686216	0.745814145938	0.550283223358	0.623607077333	0.578646997414	0.530306888816	0.626927644945	0.600626040197	0.662219992538	0.69432900757	0.642074689029	0.580669870239	0.655324317956	0.732083897088	0.521258210533	0.498285767323	0.637106535563	0.51169015511	0.64111058785	0.568762162683	0.576825898438	0.58960033373	0.62062423742	0.589980277762	0.570662547212	0.652403963684	0.641227529992	0.640544866472	0.617508877496	0.671604538546	0.620209948001	0.589161639162	0.594994773666	0.603911072572	0.511402814714	0.593134161101	0.552672870455	0.659266723853	0.723763263255	0.529011997823	0.540599563658	0.574427809605	0.636154020094	0.693809104408	0.513940928913	0.562787479188	0.531724547259	0.545753189916	0.558658254557	0.505777799019	0.510064680997	0.466657390846	0.554831006518	0.473308481323	0.549107339885	0.514876093043	0.491112495894	0.546496617631	0.479219423353	0.521161007481	0.541383619583	0.572210035272	0.479101945825	0.508857198193	0.469335145052	0.651782900718	0.565881193368	0.57496890198	0.61827093213	0.622003652563	0.613714803367	0	0.66029542872	0.520056463451	0.531201460986	0.610377430309	0.536851562272	0.567310640921	0.522870501659	0.641212269001	0.667037111167	0.622395558967	0.684799001865	0.595379601934	0.726358042844	0.666952687356	0.595987793909	0.538820069266	0.671276164156	0.662905478243	0.715981083957	0.573651518993	0.745176477084	0.744227344815	0.597129789453	0.611593370608	0.702975943917	0.581491698803	0.502148664285	0.60553678192	0.562033166425	0.653618803032	0.619277545596	0.509211381954	0.621176728083	0.760871300042	0.705773632589	0.629083079882	0.628413717467	0.632792957534	0.604537418956	0.621487272954	0.652900958932	0.568298148746	0.613192703207	0.699800134362	0.55725220635	0.533346514736	0.552290404761	0.603161319984	0.520252752092	0.518941265971	0.517139308008	0.625426922399	0.557986096538	0.55971758335	0.580143863211	0.529161183008	0.701425184859	0.551106756679	0.596728206638	0.556953599804	0.490460072268	0.530238649884	0.58036514071	0.444472600841	0.485630456333	0.586470668805	0.518880102264	0.521210630019	0.479546152358	0.538818917102
CS.356	0.620327298176	0.655367252122	0.660598882752	0.685974201292	0.678678116747	0.711752532283	0.697076265471	0.712206165918	0.650736051783	0.744975457408	0.70410288664	0.63483616274	0.690196023402	0.659959225341	0.678740624747	0.626695203275	0.641078244848	0.667112394506	0.708490235715	0.618844109228	0.667711647267	0.674734550818	0.682496656734	0.671729455244	0.666870228518	0.654914455284	0.671203280486	0.635912164054	0.66254094889	0.646712298412	0.58932123333	0.681761128946	0.668354664946	0.663624897769	0.646561001727	0.593518290961	0.658601987328	0.649695889195	0.622337549079	0.671113819034	0.668336268861	0.690243237698	0.672741354252	0.640630256903	0.636442598537	0.679992111063	0.660602501262	0.706556446768	0.719373293731	0.6780944441	0.680402121899	0.699552501493	0.641322347666	0.71671248093	0.674609981047	0.648251852844	0.633739530959	0.600465545397	0.695877067227	0.675345161657	0.677748641808	0.713315315766	0.675643227772	0.603768100225	0.577858480337	0.657883449726	0.647310831771	0.614073873154	0.66523863114	0.63513283675	0.639935600055	0.717786219336	0.662403132827	0.608350142218	0.656648006845	0.706607296702	0.70334482129	0.664558578005	0.741717446332	0.709019433218	0.704069791737	0.69964153619	0.655618777836	0.724642831459	0.69235990241	0.735840518861	0.681631899165	0.726472817921	0.675014791234	0.668676336528	0.663271860001	0.658938481836	0.666249822701	0.680931289077	0.644472000506	0.664533228202	0.696617148589	0.66029542872	0	0.687092922378	0.677014324492	0.654919000704	0.692598543573	0.686755347101	0.630196624937	0.585553402817	0.613487451944	0.671274035066	0.596696567676	0.641177829937	0.650067554846	0.618584556022	0.658081149985	0.653903342193	0.586309071173	0.644799290824	0.668416213733	0.614611712077	0.618477271513	0.626022392942	0.645108699449	0.645857377695	0.63408265359	0.654038109968	0.663236950015	0.634176761987	0.667197629408	0.651135219058	0.607652917489	0.661086793306	0.643632807728	0.674907115924	0.659842786682	0.629737228977	0.649077013044	0.666972010222	0.698375536751	0.694162523762	0.640125757059	0.63491332127	0.643846156697	0.647670767627	0.679652938795	0.662001485026	0.658593321276	0.669518070595	0.700110714001	0.692306259424	0.698664049473	0.591219645118	0.701457840565	0.669393706524	0.639529480306	0.670124909412	0.622069171727	0.661083659907	0.608599584705	0.630328230419	0.700262178124	0.714383022387	0.636760371485	0.678540518099	0.644070447882	0.662330176837	0.630174695041	0.693500031499	0.705878099761	0.646981222218
CS.082	0.613148668724	0.615625999823	0.633087026233	0.688988205826	0.601155403553	0.532562433426	0.672215069691	0.558039269075	0.571463990298	0.511853520974	0.55965210266	0.621246092362	0.583642372233	0.573934387941	0.487870801714	0.632011271061	0.603610133835	0.62453801286	0.559383877146	0.747513857053	0.623086122957	0.535001236878	0.521397139751	0.613349670293	0.586317023582	0.55961787846	0.490581583021	0.765155187021	0.575895314901	0.641860520067	0.629812649509	0.603329774379	0.65570333583	0.554307492627	0.670803511121	0.729666286707	0.656926382701	0.556790519357	0.707365565279	0.758992614812	0.470414494279	0.586067600197	0.618838871234	0.552050696708	0.688490225891	0.614794843612	0.595198194447	0.586056504836	0.643956066115	0.615464960884	0.579841356432	0.686746201144	0.689312962018	0.649740361916	0.665207069435	0.723172734093	0.635796254197	0.623392305374	0.612533308511	0.599574231859	0.577560797872	0.579374401561	0.606657091402	0.693748638	0.719263560814	0.572763230706	0.615008482042	0.628263256872	0.650721821192	0.715058920383	0.570241335307	0.562917262824	0.581162586832	0.613975010503	0.620412027286	0.497370453576	0.55263955112	0.529391543143	0.53295458921	0.510500167916	0.603588359619	0.555180894008	0.584331961952	0.544054962707	0.513998344677	0.52777677753	0.56633006107	0.530993853676	0.55736407609	0.583289936733	0.522936540595	0.682591225749	0.615440889412	0.616177440863	0.576271597325	0.595610021222	0.623815431726	0.520056463451	0.687092922378	0	0.469225217818	0.591982211982	0.568864913874	0.531312403832	0.541541591361	0.647781809679	0.642987754437	0.649602573922	0.693195008518	0.630720477007	0.712565453096	0.665266634951	0.601352492391	0.57154810265	0.683438270712	0.66985715861	0.688448699168	0.593752188545	0.757117547578	0.715919731084	0.654470181827	0.646857331085	0.697428455239	0.575009580827	0.540667634147	0.578019774242	0.600824967435	0.680747097874	0.668995696183	0.581314262419	0.580842581139	0.760475807596	0.757139879461	0.673486019036	0.590438157868	0.63260411317	0.638099024751	0.642802189463	0.681309660086	0.599255980622	0.646997153476	0.717024811544	0.60718777006	0.589003877836	0.60258439661	0.642774320823	0.547699927084	0.572201817346	0.573706093142	0.680255884705	0.531869362809	0.60706281438	0.592726757251	0.605919265994	0.72018583191	0.591736530197	0.668973373483	0.624702515394	0.537285538564	0.567182017672	0.642030150057	0.530100322762	0.543012043876	0.644410777888	0.565125904552	0.593645838858	0.537356565765	0.588434158306
CS.085	0.605680199194	0.592437292746	0.607807980341	0.652092154566	0.570239699128	0.52084851022	0.633490735288	0.546154926991	0.540865711716	0.500663375622	0.553630111569	0.592064479314	0.560527903129	0.573102356049	0.497537823154	0.629311739044	0.621398789077	0.624085883002	0.535668258488	0.732736934667	0.591948581229	0.51695747444	0.549337822666	0.640561860222	0.579921874268	0.493096991244	0.48028459293	0.741707246216	0.57111386071	0.647371663543	0.622706199944	0.608528214246	0.67583855954	0.548744127779	0.667474627777	0.715327021046	0.644630813152	0.557223544097	0.701813797554	0.749412057838	0.492216875338	0.604266209817	0.593123932038	0.551469531556	0.678357937431	0.630841432915	0.603968532857	0.578501842509	0.622177503554	0.62777146602	0.552656058036	0.657871486619	0.678899280616	0.659908417471	0.635167175188	0.70291112798	0.63320794841	0.640272316373	0.610266740254	0.608664266669	0.570491233799	0.544459657053	0.587548344046	0.685278180789	0.724053231128	0.575451153473	0.581193256159	0.609136388073	0.629419437297	0.676278513188	0.583970564226	0.535603222556	0.59169895107	0.596013891394	0.601860499254	0.504724301083	0.565301546322	0.553787963547	0.533471214619	0.494678422236	0.602307574333	0.58234854173	0.579910113436	0.535016340424	0.5395084318	0.549921664223	0.545682921824	0.539444453041	0.554670157828	0.584146385939	0.528887030626	0.669085767619	0.586873598823	0.577758136587	0.558514065257	0.573854429849	0.59932895796	0.531201460986	0.677014324492	0.469225217818	0	0.588680057499	0.566826481818	0.517789019008	0.516284221975	0.631162987013	0.641816970528	0.640983480507	0.697079167998	0.636044949712	0.702813435218	0.64431077671	0.596888926669	0.553381207192	0.687300993901	0.672386832741	0.648609536659	0.602271136963	0.746180458666	0.711314223029	0.647863802343	0.64098597681	0.692048594559	0.532529811872	0.54397804333	0.578925511198	0.58996916083	0.671441283409	0.677793674871	0.590961131654	0.558779751915	0.759281107842	0.744270246016	0.665510672213	0.541801221483	0.642304691409	0.633364240572	0.641499681144	0.649592292965	0.598530393905	0.651799279715	0.696800373553	0.576831652599	0.611952322351	0.576076530035	0.620469147317	0.540947287512	0.546768739646	0.546146793074	0.644785533538	0.50952469803	0.59096447746	0.607916797217	0.592096732832	0.698128208069	0.596961848875	0.653183868373	0.608404169696	0.552334414848	0.541812280593	0.632322262269	0.543992548579	0.573765927483	0.621236966327	0.564570191574	0.589717121909	0.547100100646	0.585682462104
CS.087	0.632613634289	0.583999229177	0.576796328844	0.669309235997	0.555581932616	0.621401851026	0.652347922881	0.603943301413	0.588181704496	0.633441404658	0.610534496744	0.608142966288	0.580752783646	0.595770286554	0.619830949099	0.59191823295	0.615722832826	0.617931159236	0.639050193214	0.717266722828	0.581984522896	0.544782329244	0.612815559534	0.675595681286	0.635368153851	0.566041847842	0.567558599974	0.705478776551	0.617055922766	0.570154787394	0.594249217049	0.623386345117	0.672186963613	0.59537892913	0.64785790325	0.666883248589	0.650249046262	0.630259332074	0.689572844122	0.710426757832	0.597868191615	0.580036418081	0.616999088479	0.594501792626	0.667762103952	0.671608697234	0.65412840304	0.679567810426	0.669078124424	0.669303166442	0.587139400195	0.668916296876	0.673650329334	0.691512244926	0.676044545438	0.683405704127	0.63063419263	0.618963328591	0.671993830117	0.648229051703	0.610829809692	0.616161700683	0.608043024783	0.64274932663	0.67962588419	0.60132258678	0.61019277435	0.600410025264	0.661621722305	0.681351754016	0.579946974321	0.642533471474	0.589888283219	0.599158451904	0.595230166572	0.610677214806	0.621184721682	0.588951197599	0.665159342225	0.591464211232	0.597938155572	0.631314919733	0.54366919715	0.603845289427	0.640759761529	0.660899711559	0.569504703409	0.66420511264	0.60774957969	0.562685471685	0.57380497523	0.554428758342	0.55910340113	0.586018538177	0.608215008425	0.602822645438	0.560354536215	0.610377430309	0.654919000704	0.591982211982	0.588680057499	0	0.612653412663	0.591417923618	0.496528750003	0.660292530211	0.61015133758	0.647916399466	0.671488337181	0.633568698685	0.665172998407	0.642716746291	0.549741658422	0.538396598737	0.590934549881	0.667724059943	0.644250955819	0.603919898215	0.724843850254	0.660106337878	0.653992479995	0.64094693218	0.666019410064	0.576736044394	0.612629904904	0.576296899199	0.614230482055	0.675674540146	0.614225560477	0.545868989268	0.600797061852	0.721605913468	0.73070163949	0.641930285381	0.5825797856	0.647018954482	0.665517574976	0.657852786015	0.657020862247	0.634752133225	0.679573484639	0.699530028944	0.654911212033	0.616907248697	0.59477965015	0.588988252063	0.600005792573	0.583847949749	0.585496995619	0.641682196659	0.60547688522	0.578689878166	0.564476477151	0.576972214248	0.699645545066	0.546376849768	0.586397399489	0.610968101978	0.619606702228	0.613229793679	0.534278784585	0.584923496747	0.586218398993	0.569413764315	0.562400733685	0.568250516514	0.601095896376	0.523233114756
CS.241	0.653920030758	0.645448233253	0.606679723849	0.654705589318	0.603034969506	0.605593563603	0.683189794636	0.535511485355	0.583010870301	0.530406374724	0.458854116669	0.652187158371	0.510469791654	0.52334781628	0.523652009785	0.623515415218	0.615070952041	0.70372356074	0.567070963956	0.785837359994	0.61384812436	0.557249098584	0.532632382494	0.700132309901	0.655454251749	0.580832188532	0.600860224187	0.765650509795	0.555839221887	0.627483245711	0.650305449928	0.586886350464	0.709418809854	0.657476488346	0.705114222158	0.747129954757	0.678434053414	0.561228879212	0.712103837966	0.758455643178	0.517100637959	0.545474378067	0.67480094951	0.559699088986	0.685010158113	0.658772828643	0.624359700957	0.623235917098	0.717292207592	0.671986334738	0.635032846655	0.719060302101	0.699492061821	0.701494711344	0.674305606931	0.732936637364	0.670188556683	0.663286903773	0.664188636155	0.653463463508	0.566527538087	0.618660648263	0.598230672035	0.70191717027	0.768470938281	0.579205649486	0.558427102724	0.654340296214	0.672842439844	0.729428295999	0.551514311429	0.540153269899	0.574896198808	0.613063671794	0.588633232173	0.535077667408	0.527295112401	0.532009724057	0.575854368682	0.544680621932	0.518071690017	0.505456202006	0.521297507843	0.569990062335	0.519461305136	0.560480072455	0.573073872374	0.598696997186	0.512507414773	0.550614526147	0.54075230249	0.632097949787	0.562977205597	0.569463322822	0.663980884564	0.650832600056	0.532168618998	0.536851562272	0.692598543573	0.568864913874	0.566826481818	0.612653412663	0	0.532321773013	0.52576598351	0.690292524665	0.69609341697	0.691808364642	0.74120606187	0.653566164397	0.771157129626	0.685664967701	0.58922024068	0.548773467306	0.695549665426	0.705632856837	0.729628085043	0.631230187548	0.77993375127	0.78388919851	0.671079997262	0.680638550333	0.731939252438	0.600541958842	0.541681025436	0.669450132728	0.620123160042	0.719887109394	0.687846868281	0.521338036756	0.652589699919	0.786673772823	0.766123621092	0.680811775233	0.652181098343	0.683954048233	0.666687539057	0.666327595007	0.685063361321	0.640337280107	0.687674781183	0.757337232197	0.648570563105	0.597371569248	0.548067507547	0.573700058716	0.514405642519	0.509025895558	0.515638485679	0.68826673223	0.574387459375	0.533742341333	0.568987827177	0.522627378661	0.745197878786	0.567221708734	0.615823950269	0.60004385748	0.519846169143	0.506803424995	0.590713785732	0.50202460153	0.534541364968	0.561193168351	0.536823930577	0.527448721327	0.493958864345	0.571797292763
CS.103	0.624252523422	0.594418388731	0.611858978652	0.651376848816	0.578891969414	0.562166974944	0.658423580927	0.568132637211	0.570706705656	0.541435139775	0.459140300821	0.622176840054	0.576364508964	0.570927537857	0.528340906919	0.628378679121	0.608219588452	0.615408739138	0.559931296995	0.735283641165	0.601159562952	0.481301916974	0.592313938027	0.627748609126	0.588302922993	0.561922784927	0.524319860575	0.730854330184	0.582618485618	0.615195435518	0.617498907712	0.59615355505	0.654156436549	0.567237858169	0.644850302759	0.693951024126	0.630715759843	0.538965381906	0.679975549346	0.729104958783	0.497321363545	0.60045573192	0.598428396377	0.570833244366	0.642051821393	0.620769108958	0.598245644537	0.604293944958	0.614048990819	0.622194092548	0.579567062544	0.653046730328	0.653781703862	0.642532235157	0.636211057967	0.693432673242	0.618364454478	0.618925012726	0.614842581734	0.600103359872	0.608645080587	0.588299962881	0.623345425824	0.676757717167	0.721016122504	0.608467160088	0.595469466497	0.630441375027	0.638335918738	0.683447547009	0.592796570294	0.569793424933	0.591312995362	0.635375738751	0.613398230204	0.550922374283	0.584402981943	0.597499835427	0.593829394655	0.539313313689	0.573318527238	0.57888168936	0.588491296602	0.604165319166	0.576402812653	0.592036876161	0.581454457779	0.589798891973	0.58521113443	0.599548609522	0.579862940519	0.649027152934	0.60389901845	0.597055203483	0.573088217305	0.589535679268	0.5802820208	0.567310640921	0.686755347101	0.531312403832	0.517789019008	0.591417923618	0.532321773013	0	0.526166124324	0.632436246897	0.647968320313	0.644575802444	0.690054215518	0.61917004706	0.706067676031	0.648818962144	0.595605980063	0.554133772031	0.666437244941	0.65060242788	0.662861100671	0.617481619296	0.744190270136	0.716370162885	0.643909220728	0.641615310205	0.671865808907	0.552408701901	0.558457914491	0.576366962249	0.599139766267	0.672884931835	0.641842619021	0.590779018993	0.550445169897	0.737412005284	0.735864072038	0.651236546695	0.577329155183	0.636149747502	0.621695152053	0.623198651052	0.643324471082	0.621294835773	0.621316151941	0.672388148864	0.578251093827	0.608685037054	0.584614467371	0.620537397732	0.577635503233	0.567158082246	0.564673737776	0.66832748863	0.547760304961	0.595735693271	0.612950877528	0.594805668785	0.702695887656	0.615749517628	0.667777160254	0.63654372928	0.578552735398	0.579992072033	0.633914335116	0.585739231813	0.583247053308	0.60628175583	0.579224888917	0.613139384849	0.568535550828	0.595931125675
