CS.263	CS.016	CS.217	L.002.M1	CS.176	CS.260	CS.280	CS.293	CS.039	L.036.M1	CS.038	CS.357	CS.259	CS.313	CS.002	CS.076	CS.153	CS.060	CS.366	CS.118	CS.064	CS.056	CS.335	CS.171	CS.155	CS.368	CS.073	CS.127	CS.365	CS.161	CS.374	CS.041	CS.126	CS.128	CS.376	CS.380	CS.224	CS.375	CS.236	CS.378	CS.302	CS.203	CS.205	CS.136	CS.232	CS.182	CS.389	CS.395	CS.214	CS.386	CS.147	CS.129	CS.268	CS.369	CS.349	CS.256	CS.254	CS.385	CS.323	CS.177	T.CS.062	T.CS.004	T.CS.048	T.CS.040	TFS.023	T.CS.076	T.CS.079	T.CS.007	T.CS.023	T.CS.014	T.CS.016	T.CS.058	TFS.024	T.CS.052	T.CS.019	T.CS.129	T.CS.126	T.CS.110	T.CS.115	T.CS.108	T.CS.106	T.CS.161	T.CS.116	T.CS.119	T.CS.091	T.CS.114	T.CS.160	T.CS.102	T.CS.167	T.CS.130	CS.242	CS.088	CS.087	CS.238	CS.006	CS.015	CS.110	L.024.M1	L.034.M1	CS.246	CS.085	CS.082	CS.237	CS.103	CS.356	CS.207	CS.191	CS.189	CS.338	CS.164	CS.113	CS.345.0	CS.336	CS.188	CS.044	CS.078	CS.347.0	CS.308.0	CS.151	CS.364	CS.319	CS.080	CS.361	CS.320	CS.163	CS.158	CS.343	CS.331	CS.202	CS.194	CS.152	CS.285	CS.318	CS.223	CS.322	CS.390	CS.262	CS.370	CS.253	CS.393	CS.270	CS.326	CS.255	CS.145	T.CS.049	T.CS.043	TFS.020	T.CS.036	TFS.025	T.CS.055	TFS.022	TFS.021	TFS.027	T.CS.008	T.CS.045	T.CS.066	T.CS.061	T.CS.026	T.CS.031	T.CS.158	T.CS.152	T.CS.157	T.CS.141	T.CS.095	T.CS.166	T.CS.142	T.CS.151	T.CS.109
CS.246	0.512998696615	0.559643371243	0.532187496277	0.658057015255	0.555432931245	0.606537215707	0.509548550178	0.522016975001	0.614766859098	0.548666032605	0.60129251927	0.50826434403	0.515664571901	0.504593259246	0.570775162882	0.600990048728	0.558297686216	0.596748746082	0.693049289592	0.568140188856	0.590602431085	0.660615754839	0.734278187512	0.579233662514	0.560939933665	0.480808560855	0.635513675193	0.530132302763	0.480784703279	0.670370963477	0.642074689029	0.637106535563	0.51169015511	0.530306888816	0.632717093659	0.51134595102	0.732083897088	0.578646997414	0.677324515182	0.662219992538	0.69432900757	0.498285767323	0.655324317956	0.600626040197	0.521258210533	0.546470165252	0.620209948001	0.598564541417	0.589161639162	0.673327773324	0.623127495627	0.570662547212	0.62062423742	0.699408674984	0.594994773666	0.617508877496	0.603994185352	0.589980277762	0.568762162683	0.641227529992	0.494580910834	0.545753189916	0.540599563658	0.517027829538	0.557029902427	0.551249424662	0.659266723853	0.647062824911	0.723763263255	0.586180453117	0.54009806357	0.515119485483	0.558658254557	0.636154020094	0.551409091828	0.514876093043	0.33571762936	0.513631205866	0.498140769084	0.518028935051	0.501902351399	0.51281390353	0.541383619583	0.554831006518	0.500174471527	0.53389419653	0.485795905948	0.549107339885	0.512980106784	0.465600886741	0.469335145052	0.651782900718	0.610377430309	0.569563126324	0.522870501659	0.613714803367	0.622003652563	0.565881193368	0.57496890198	0	0.531201460986	0.520056463451	0.61827093213	0.567310640921	0.66029542872	0.634381334372	0.52436491501	0.604739949994	0.566541884325	0.715981083957	0.58038355777	0.744227344815	0.573651518993	0.616734586368	0.538820069266	0.605069369093	0.666952687356	0.667037111167	0.556971160635	0.684799001865	0.597129789453	0.581491698803	0.619277545596	0.562033166425	0.60553678192	0.628413717467	0.629083079882	0.514025652924	0.626499482472	0.705773632589	0.502148664285	0.702975943917	0.611593370608	0.609478263965	0.653618803032	0.621487272954	0.652900958932	0.604537418956	0.699800134362	0.632792957534	0.613192703207	0.568298148746	0.55725220635	0.533346514736	0.625426922399	0.551106756679	0.520252752092	0.557986096538	0.553236152566	0.55971758335	0.490460072268	0.603161319984	0.529161183008	0.596728206638	0.580143863211	0.517139308008	0.556953599804	0.701425184859	0.552290404761	0.444472600841	0.518880102264	0.538818917102	0.586470668805	0.530238649884	0.485630456333	0.58036514071	0.521210630019	0.479546152358
CS.085	0.523452687868	0.568838199264	0.512015824624	0.652092154566	0.597233423149	0.605680199194	0.562269529028	0.563622011286	0.550904459454	0.564179708488	0.62554840771	0.580528172667	0.551822380851	0.525880026631	0.504923497184	0.561326380164	0.48028459293	0.561815648852	0.717870626539	0.493096991244	0.538483494913	0.632467314551	0.732736934667	0.53366010664	0.560468523508	0.549578049288	0.591948581229	0.578150784326	0.564270394276	0.631286720058	0.644630813152	0.593123932038	0.551469531556	0.608528214246	0.647831730152	0.564858684549	0.749412057838	0.622706199944	0.641704017695	0.667474627777	0.715327021046	0.604266209817	0.701813797554	0.548744127779	0.492216875338	0.577539277151	0.63320794841	0.608684945513	0.640272316373	0.686829558388	0.644762405872	0.552656058036	0.622177503554	0.687982550193	0.610266740254	0.635167175188	0.628918280108	0.62777146602	0.630841432915	0.678899280616	0.545544207198	0.596013891394	0.581193256159	0.538678217825	0.626601899076	0.569548058283	0.685278180789	0.635339208209	0.724053231128	0.578932615286	0.583709937142	0.574852156909	0.601860499254	0.629419437297	0.607864691708	0.58234854173	0.530630804318	0.530074807261	0.54166163772	0.56576361917	0.569822171727	0.504101492408	0.545682921824	0.533471214619	0.553052416648	0.546088696485	0.550122724836	0.602307574333	0.559021538857	0.542791722817	0.528887030626	0.669085767619	0.588680057499	0.538125822489	0.516284221975	0.59932895796	0.573854429849	0.586873598823	0.577758136587	0.531201460986	0	0.469225217818	0.558514065257	0.517789019008	0.677014324492	0.636181045142	0.55029412281	0.603849582264	0.591804722249	0.648609536659	0.587807351776	0.711314223029	0.602271136963	0.686577453083	0.553381207192	0.629433293471	0.64431077671	0.641816970528	0.599458881948	0.697079167998	0.647863802343	0.532529811872	0.677793674871	0.58996916083	0.578925511198	0.541801221483	0.665510672213	0.562299513055	0.666144819336	0.744270246016	0.54397804333	0.692048594559	0.64098597681	0.640465427847	0.671441283409	0.641499681144	0.649592292965	0.633364240572	0.696800373553	0.642304691409	0.651799279715	0.598530393905	0.576831652599	0.611952322351	0.644785533538	0.596961848875	0.540947287512	0.50952469803	0.628733303186	0.59096447746	0.552334414848	0.620469147317	0.592096732832	0.653183868373	0.607916797217	0.546146793074	0.608404169696	0.698128208069	0.576076530035	0.543992548579	0.564570191574	0.585682462104	0.621236966327	0.541812280593	0.573765927483	0.632322262269	0.589717121909	0.547100100646
CS.082	0.539140293051	0.584033411311	0.539187915015	0.688988205826	0.569922684816	0.613148668724	0.561705667993	0.570127835084	0.587459539968	0.591114398863	0.64229029331	0.577326538537	0.557246303986	0.519289022392	0.549525353994	0.562073883766	0.490581583021	0.579112312038	0.727342754171	0.55961787846	0.509535733892	0.662891769548	0.747513857053	0.559280243361	0.582956767862	0.510082512502	0.623086122957	0.581868519928	0.55379768051	0.647500332013	0.656926382701	0.618838871234	0.552050696708	0.603329774379	0.662275420941	0.557018130811	0.758992614812	0.629812649509	0.664042864909	0.670803511121	0.729666286707	0.586067600197	0.707365565279	0.554307492627	0.470414494279	0.567964279675	0.635796254197	0.608027956731	0.623392305374	0.719282237996	0.663308498599	0.579841356432	0.643956066115	0.700231972969	0.612533308511	0.665207069435	0.625384112282	0.615464960884	0.614794843612	0.689312962018	0.555491740208	0.613975010503	0.615008482042	0.547519241689	0.624274458561	0.582011085093	0.693748638	0.659986712806	0.719263560814	0.589612168353	0.592647283419	0.570107160565	0.620412027286	0.650721821192	0.61177180106	0.555180894008	0.513580669166	0.53311664013	0.530028296591	0.555101566698	0.562624142232	0.517469192857	0.56633006107	0.53295458921	0.544271793602	0.555337762175	0.529143519318	0.603588359619	0.582467305879	0.533229680639	0.522936540595	0.682591225749	0.591982211982	0.559942448744	0.541541591361	0.623815431726	0.595610021222	0.615440889412	0.616177440863	0.520056463451	0.469225217818	0	0.576271597325	0.531312403832	0.687092922378	0.650365991412	0.555861796004	0.61568461668	0.58355080358	0.688448699168	0.59877614814	0.715919731084	0.593752188545	0.667447135469	0.57154810265	0.644382425823	0.665266634951	0.642987754437	0.581423385622	0.693195008518	0.654470181827	0.575009580827	0.668995696183	0.600824967435	0.578019774242	0.590438157868	0.673486019036	0.557991798776	0.66036473048	0.757139879461	0.540667634147	0.697428455239	0.646857331085	0.633073199581	0.680747097874	0.642802189463	0.681309660086	0.638099024751	0.717024811544	0.63260411317	0.646997153476	0.599255980622	0.60718777006	0.589003877836	0.680255884705	0.591736530197	0.547699927084	0.531869362809	0.627264421198	0.60706281438	0.537285538564	0.642774320823	0.605919265994	0.668973373483	0.592726757251	0.573706093142	0.624702515394	0.72018583191	0.60258439661	0.530100322762	0.565125904552	0.588434158306	0.644410777888	0.567182017672	0.543012043876	0.642030150057	0.593645838858	0.537356565765
CS.237	0.623216623456	0.604645279337	0.624501303809	0.63608688284	0.598127640375	0.601885963987	0.671130442555	0.687009858282	0.564788289409	0.650076096633	0.642717331999	0.64440959835	0.66641813033	0.649306482988	0.549684550355	0.502717219187	0.53747985	0.561460034303	0.616153525627	0.580586472648	0.581680206371	0.570333856197	0.634077982581	0.577259893534	0.632275273771	0.598876404741	0.599799051716	0.590709278657	0.617884918207	0.533449602374	0.581999097278	0.562754570555	0.615190787875	0.595004371882	0.592645973556	0.65140750255	0.621272735249	0.577805187579	0.58950580228	0.60265345383	0.613614255574	0.656107750406	0.617120467228	0.521341002975	0.533609731545	0.573533517306	0.578804861984	0.587143058393	0.572318994149	0.620883618562	0.586602788624	0.582666313826	0.570984206063	0.58792330511	0.601320073618	0.570379649544	0.583327803439	0.587829756	0.586575632611	0.604293371901	0.653153766517	0.627119969835	0.616813166545	0.648913086866	0.641562062889	0.605052278149	0.608718006264	0.611448597407	0.688332082075	0.611275818858	0.639378288678	0.632118844357	0.648892597076	0.61766853902	0.594612487663	0.671722218979	0.630367102935	0.659745281381	0.678987302487	0.699812459938	0.700165871768	0.615848328895	0.577800151177	0.650073823221	0.69187087424	0.662385203048	0.680738329658	0.696039766328	0.663241453451	0.657793460918	0.633551673005	0.681821448272	0.608215008425	0.573914313537	0.565277399246	0.657851324879	0.522532899029	0.684203445837	0.624469964051	0.61827093213	0.558514065257	0.576271597325	0	0.573088217305	0.644472000506	0.569436231476	0.651023522158	0.584376391398	0.572295060362	0.563487643874	0.639308723899	0.592318187883	0.596258962244	0.648198682629	0.607418335166	0.643261926849	0.58813549991	0.557484151481	0.625339978229	0.595721290235	0.58584407278	0.548038720526	0.597139256576	0.573204817455	0.501388565908	0.521307405572	0.564338089379	0.588168919441	0.631328876172	0.643350312405	0.612713311696	0.559195032655	0.559483872429	0.557280355987	0.582805150788	0.574982949861	0.611776108669	0.6000950804	0.637639535593	0.604530751259	0.595088410159	0.574383479182	0.586756254558	0.623332824913	0.600280912423	0.651785653003	0.673734335541	0.601044099522	0.629017742408	0.632898735987	0.681864135257	0.652286277993	0.657083995918	0.6634110998	0.654821988214	0.664794678821	0.629857904822	0.662390108357	0.637571017578	0.654489208352	0.644305344159	0.65102938521	0.679737504848	0.691486208543	0.62677751437	0.691319508028	0.678416543208	0.665321060819
CS.103	0.570784311415	0.573992798115	0.55186739406	0.651376848816	0.577222123054	0.624252523422	0.579906082556	0.567237725224	0.520356090524	0.592623178049	0.608201808958	0.573935714948	0.563109951163	0.560390852785	0.532246825488	0.565740071697	0.524319860575	0.556144218594	0.699069416018	0.561922784927	0.571603293821	0.625634402912	0.735283641165	0.55921969452	0.59848512508	0.548859627634	0.601159562952	0.581446404141	0.577186516187	0.627686628107	0.630715759843	0.598428396377	0.570833244366	0.59615355505	0.632231703167	0.591458316626	0.729104958783	0.617498907712	0.634207785925	0.644850302759	0.693951024126	0.60045573192	0.679975549346	0.567237858169	0.497321363545	0.599129970373	0.618364454478	0.599287310641	0.618925012726	0.669883521379	0.621009156561	0.579567062544	0.614048990819	0.66159540126	0.614842581734	0.636211057967	0.623665725939	0.622194092548	0.620769108958	0.653781703862	0.555264551506	0.635375738751	0.595469466497	0.547255345308	0.635355692885	0.599954613361	0.676757717167	0.664815883418	0.721016122504	0.572876680244	0.5837752961	0.591456543831	0.613398230204	0.638335918738	0.606278109216	0.57888168936	0.58921022122	0.577297130208	0.575266627458	0.575618147598	0.576293950079	0.571054294768	0.581454457779	0.593829394655	0.578193635209	0.572318452631	0.589159592551	0.573318527238	0.580115022413	0.570884829758	0.579862940519	0.649027152934	0.591417923618	0.552001486656	0.526166124324	0.5802820208	0.589535679268	0.60389901845	0.597055203483	0.567310640921	0.517789019008	0.531312403832	0.573088217305	0	0.686755347101	0.640803250181	0.563089756597	0.620915281175	0.605430385281	0.662861100671	0.567599405637	0.716370162885	0.617481619296	0.661610088801	0.554133772031	0.592964270973	0.648818962144	0.647968320313	0.595450140579	0.690054215518	0.643909220728	0.552408701901	0.641842619021	0.599139766267	0.576366962249	0.577329155183	0.651236546695	0.549854802114	0.64193534721	0.735864072038	0.558457914491	0.671865808907	0.641615310205	0.632498656081	0.672884931835	0.623198651052	0.643324471082	0.621695152053	0.672388148864	0.636149747502	0.621316151941	0.621294835773	0.578251093827	0.608685037054	0.66832748863	0.615749517628	0.577635503233	0.547760304961	0.634251441628	0.595735693271	0.578552735398	0.620537397732	0.594805668785	0.667777160254	0.612950877528	0.564673737776	0.63654372928	0.702695887656	0.584614467371	0.585739231813	0.579224888917	0.595931125675	0.60628175583	0.579992072033	0.583247053308	0.633914335116	0.613139384849	0.568535550828
CS.356	0.679117835791	0.664208183816	0.670319614722	0.685974201292	0.66340510581	0.620327298176	0.702067763834	0.696940396582	0.674149947274	0.691764267007	0.660184134078	0.659866127917	0.675496017279	0.693809934226	0.712012447067	0.627564965919	0.671203280486	0.621441284189	0.622726526967	0.654914455284	0.685334495677	0.688182265762	0.618844109228	0.668255458758	0.669096020227	0.654192565868	0.667711647267	0.611134569859	0.658056321765	0.638343948839	0.658601987328	0.672741354252	0.640630256903	0.681761128946	0.620667069642	0.689749233768	0.671113819034	0.58932123333	0.721134265581	0.646561001727	0.593518290961	0.690243237698	0.622337549079	0.663624897769	0.668336268861	0.664093510399	0.633739530959	0.688356563904	0.600465545397	0.658327928519	0.632901701622	0.680402121899	0.719373293731	0.666082546049	0.695877067227	0.674609981047	0.65572157365	0.6780944441	0.679992111063	0.641322347666	0.669503712904	0.608350142218	0.647310831771	0.661943018527	0.645992202442	0.680837740923	0.603768100225	0.616548667476	0.577858480337	0.662590132435	0.638796371846	0.684465630169	0.656648006845	0.66523863114	0.616702233112	0.69964153619	0.666699289592	0.695470306696	0.702463588174	0.734327091405	0.743431098589	0.699187691594	0.681631899165	0.741717446332	0.704429614696	0.718299237641	0.723958434884	0.704069791737	0.68430250901	0.694447930109	0.663271860001	0.658938481836	0.654919000704	0.685294927995	0.630196624937	0.696617148589	0.664533228202	0.666249822701	0.680931289077	0.66029542872	0.677014324492	0.687092922378	0.644472000506	0.686755347101	0	0.612980965391	0.687331337668	0.588910584003	0.704773312747	0.668416213733	0.650461759564	0.626022392942	0.614611712077	0.585772481592	0.653903342193	0.662919847826	0.618584556022	0.613487451944	0.670199162022	0.596696567676	0.645108699449	0.654038109968	0.607652917489	0.667197629408	0.634176761987	0.649077013044	0.629737228977	0.691159628596	0.607275147608	0.659842786682	0.663236950015	0.63408265359	0.645857377695	0.638045528706	0.651135219058	0.694162523762	0.640125757059	0.698375536751	0.647670767627	0.666972010222	0.643846156697	0.63491332127	0.679652938795	0.662001485026	0.591219645118	0.661083659907	0.700110714001	0.701457840565	0.61993166964	0.669393706524	0.700262178124	0.669518070595	0.670124909412	0.608599584705	0.639529480306	0.698664049473	0.630328230419	0.622069171727	0.658593321276	0.678540518099	0.630174695041	0.646981222218	0.662330176837	0.714383022387	0.644070447882	0.636760371485	0.693500031499	0.705878099761
CS.207	0.629990967842	0.666280417483	0.680502219214	0.642704538017	0.641285233645	0.580800969068	0.708202453792	0.714713192133	0.658159180735	0.689253317995	0.668944361581	0.691225570931	0.682719622179	0.679035518396	0.64617744221	0.566641766491	0.63216376687	0.57755293182	0.57234847523	0.644424998369	0.655565797744	0.604494301651	0.599649641961	0.648486123353	0.651906920257	0.646937224634	0.652494353801	0.581065586559	0.653132741281	0.587170644715	0.571899347875	0.631516827299	0.604324676052	0.630450441823	0.580930444411	0.671190184873	0.618465760103	0.579311993937	0.670650749937	0.593823913224	0.60666291383	0.676486480634	0.58416691761	0.594199930161	0.634502949283	0.603718120711	0.559613929395	0.600413066518	0.562245162766	0.594825533666	0.571681078319	0.596272444026	0.604984541456	0.614379011349	0.603308254028	0.576457627311	0.596588255397	0.585874457345	0.581174834976	0.595109892894	0.670477723839	0.631918626386	0.630312010566	0.684335540021	0.643660696446	0.64322509202	0.567836661353	0.60946766918	0.665422195412	0.642762053378	0.639959856217	0.651745957042	0.677062686071	0.62961807749	0.629373592973	0.697520814352	0.643363122045	0.68233741872	0.705393757679	0.710747917586	0.720196753763	0.635771206137	0.630785728569	0.693673530807	0.707021432015	0.68147355896	0.694879876424	0.697518768559	0.678450988465	0.670869257634	0.651935053876	0.697544027042	0.637722326079	0.651115870251	0.62311893433	0.705665579259	0.613243065199	0.682383172239	0.662838140004	0.634381334372	0.636181045142	0.650365991412	0.569436231476	0.640803250181	0.612980965391	0	0.672279019131	0.5589878219	0.579378979919	0.640854860874	0.666892983835	0.589672612718	0.609278625954	0.600546213793	0.628451783094	0.672230681062	0.577392376463	0.615998790507	0.642685834773	0.552147245657	0.580459420243	0.591892501175	0.612528430044	0.577264366535	0.581871400076	0.598460420525	0.55944035546	0.605797704335	0.619249209539	0.63182424946	0.638510355286	0.590960155927	0.557293585623	0.571735901843	0.592734065616	0.592509185035	0.601663260205	0.61184280091	0.564972024189	0.623168048441	0.589880964242	0.542360781374	0.573136294827	0.628313063408	0.592909553843	0.670363963086	0.68300370985	0.652363598241	0.632844325902	0.662024203185	0.691065365452	0.657420561508	0.69352724014	0.67093504748	0.657919007152	0.679443754927	0.654103748605	0.623947617373	0.654904876844	0.684026417269	0.657767625124	0.662402787621	0.68826782562	0.70979994171	0.665297270672	0.678462145305	0.69150484756	0.695419932138
CS.191	0.551400846244	0.573607992188	0.52529597289	0.650828317329	0.590575722974	0.607522392489	0.506338221322	0.47608840655	0.611059122742	0.529936852254	0.596764367122	0.457912196359	0.461411934681	0.498577624028	0.604899365013	0.649333282949	0.555337791422	0.611025095912	0.717074761464	0.603077423851	0.573987003999	0.690523964806	0.74130781157	0.580031803166	0.547379784055	0.499903653645	0.648753009537	0.519808270413	0.496686537767	0.684018928028	0.660418113593	0.644080648742	0.475290633742	0.593973392311	0.656376144207	0.478366825159	0.766027488832	0.603445385717	0.706086244032	0.68718342876	0.700635075904	0.49048960525	0.709349114333	0.614566463732	0.545913440368	0.590572180482	0.636381137758	0.646786990653	0.625857924861	0.699352124665	0.654418359546	0.617765559979	0.676699581333	0.741714816391	0.618613750696	0.669887129686	0.642444952299	0.645736833185	0.630772833046	0.690899924708	0.475285608697	0.521577561787	0.54009736177	0.497196299837	0.526746127131	0.57904659168	0.678721174916	0.623919896628	0.721899718831	0.539995927468	0.539475284498	0.543764382955	0.513102743368	0.620405176824	0.610892646589	0.513392969704	0.479459188439	0.530683569516	0.501103797525	0.520000146443	0.511183350062	0.563136829068	0.591054762067	0.600283813526	0.489335251322	0.559638240589	0.504890481702	0.534700770628	0.501980850318	0.48819478273	0.483662375418	0.657614869921	0.587766720758	0.559350379752	0.541665121454	0.579726218916	0.641525424279	0.539106391878	0.592499216062	0.52436491501	0.55029412281	0.555861796004	0.651023522158	0.563089756597	0.687331337668	0.672279019131	0	0.651858954696	0.633318721977	0.733936540822	0.523327790333	0.75880492753	0.552032670589	0.596246862162	0.506891134192	0.546219232063	0.677190308723	0.669958007552	0.580426585206	0.731255350481	0.654894935313	0.598125835898	0.66251249141	0.58532014135	0.639587296604	0.648256048895	0.646955392894	0.575854855898	0.637917556477	0.738685336084	0.490733488421	0.731790324752	0.646266765122	0.649378230208	0.677232558234	0.635257467571	0.656085150686	0.644673122986	0.715808972509	0.645399951702	0.649103754241	0.62480481718	0.606584241099	0.550794935444	0.645515813719	0.458424582876	0.446595618219	0.549759968758	0.530113173105	0.545106766618	0.462552545587	0.540628555388	0.48851336273	0.549296315067	0.53054874704	0.475393534739	0.549148422116	0.707445658279	0.523276374299	0.469025141055	0.497756421351	0.519539664628	0.524999233606	0.489929223649	0.502297989066	0.514145204278	0.487461425536	0.483591605807
CS.189	0.61230500823	0.649854149065	0.640995738436	0.658090750314	0.638397634723	0.599867695835	0.642061164606	0.646468632613	0.646600323085	0.680576612386	0.669250898525	0.639156527084	0.643569046156	0.638775981878	0.640073309681	0.557387290481	0.608057697446	0.571397969263	0.636475239493	0.630381633207	0.648238630775	0.633411599824	0.636008244299	0.649806232137	0.623073684397	0.621924065106	0.654074098239	0.592524398331	0.641629980503	0.620813934361	0.601008981211	0.635465195265	0.59762934111	0.612514964376	0.592951095734	0.638365506521	0.671131294282	0.603154365178	0.682452029449	0.634723962825	0.60528818782	0.674499070139	0.619279282829	0.588441415862	0.595758764234	0.578536604534	0.591809177783	0.594284000185	0.592652499449	0.638914593117	0.582030553106	0.580245306164	0.631377643635	0.634420755565	0.607624627735	0.584849137189	0.571393265331	0.608116504761	0.593623719963	0.617260598171	0.633045435866	0.594934001276	0.637626900405	0.611397518545	0.64078482108	0.604717487044	0.579516745058	0.582117340129	0.671921363184	0.634989154827	0.615445285064	0.633499693073	0.645421349735	0.613899286961	0.627456813551	0.651105106822	0.615620834432	0.64078873347	0.641452334328	0.623746657896	0.658663555123	0.584800483978	0.629660176095	0.648026548839	0.655177298328	0.632704893107	0.655176546436	0.653450520528	0.656106077242	0.634814155572	0.625971593877	0.693428183785	0.657677324366	0.63360233202	0.606415318471	0.698417868086	0.599957519507	0.652060146427	0.649141031128	0.604739949994	0.603849582264	0.61568461668	0.584376391398	0.620915281175	0.588910584003	0.5589878219	0.651858954696	0	0.589569327844	0.66859750719	0.641797532999	0.621919395081	0.56348009435	0.636884841548	0.621197183243	0.662739689922	0.591542146519	0.583054982739	0.630038438087	0.615062072873	0.601271623145	0.584649359732	0.617111179011	0.556470284085	0.606380626404	0.603623246469	0.599100559105	0.579722016162	0.614016281763	0.627645815375	0.620791934682	0.629253893324	0.591869999771	0.586928010558	0.607810961619	0.628812377204	0.597070812095	0.623289699774	0.600230523325	0.675416458269	0.584069957838	0.552938494334	0.573887095198	0.621544270116	0.567080402652	0.641120113431	0.637615469152	0.597032927823	0.636844466467	0.636845002242	0.650385616962	0.656895310554	0.653739593771	0.660682775557	0.628985150981	0.658726505542	0.634843961582	0.591263385309	0.622654796659	0.637464049004	0.589131747987	0.628608392875	0.659662421122	0.663598400418	0.617410505891	0.65992021437	0.661397213719	0.648048201245
CS.338	0.575978359923	0.629938219053	0.63923048297	0.620436629492	0.585252300355	0.568042260964	0.657955214685	0.657775802972	0.613704255186	0.619767651908	0.664982109838	0.650649428976	0.639401022611	0.620829716024	0.570166033127	0.576337002275	0.57998967271	0.612780223555	0.643811701869	0.612477632119	0.586952425508	0.598270911452	0.659658860652	0.618491212719	0.59609321679	0.567801665711	0.642883717531	0.558820768162	0.611179968518	0.579317846531	0.559316070979	0.600840488243	0.56484781846	0.541817103028	0.586097094775	0.602155135224	0.694331902842	0.579413605278	0.625834536189	0.636275670558	0.661029098017	0.60344346777	0.637424503819	0.559865504183	0.562433871778	0.532306532768	0.565532094803	0.51895610307	0.596745312676	0.638920068232	0.580477964785	0.528323668395	0.548007099855	0.617379315414	0.52080838193	0.553296269689	0.527516423249	0.519210797875	0.523952827565	0.606807575492	0.611678255726	0.609404450921	0.611660160786	0.627570084062	0.625031922164	0.571397695994	0.607615373711	0.645394551252	0.725645608493	0.603258440518	0.581430352045	0.605048251124	0.626629669769	0.61192866636	0.582091091225	0.633706129483	0.597692939231	0.624654264215	0.649597866756	0.654507349648	0.664833209239	0.582574644482	0.571567083879	0.627387329281	0.669387717427	0.616172134314	0.64324977831	0.668689560033	0.654075963983	0.60741631431	0.580457117133	0.719839832159	0.652134069391	0.63181883595	0.624825268243	0.690934135036	0.565062494381	0.683879131839	0.623435222073	0.566541884325	0.591804722249	0.58355080358	0.572295060362	0.605430385281	0.704773312747	0.579378979919	0.633318721977	0.589569327844	0	0.670349490562	0.668853202734	0.678720317225	0.585017268499	0.668318482572	0.627187551366	0.667022175266	0.622959314953	0.617217119666	0.571267834573	0.631120167966	0.561106212167	0.596779908066	0.609769376022	0.548550797371	0.590453178064	0.577829668394	0.578178172626	0.497678244185	0.661220125486	0.653373226011	0.555735537155	0.642900592098	0.543433779402	0.573235079754	0.559506166892	0.540435189717	0.588201387882	0.546944860189	0.659844858429	0.577337156529	0.554923934942	0.55550220366	0.539631362802	0.55299552395	0.605127373687	0.653302121396	0.64251743512	0.601272317415	0.630941575801	0.646001434193	0.64675460854	0.658085175824	0.662912331044	0.637291910834	0.646676235183	0.654678258406	0.64362489961	0.656114382422	0.619737516448	0.622614574454	0.635714916803	0.644115100284	0.683759250537	0.666472275257	0.603205636505	0.696739449381	0.666096807646	0.650797916855
CS.164	0.703251654152	0.685105404903	0.676021267747	0.692815276661	0.703292007021	0.686577508391	0.748444856084	0.767876704263	0.616941622305	0.709684562773	0.655759885956	0.729274991378	0.742731064035	0.724935750116	0.610484260901	0.590805035584	0.616509789245	0.605950687105	0.693110052833	0.618985671967	0.650701969393	0.64570965257	0.696789418994	0.616608966403	0.74068013138	0.731124000589	0.608301911056	0.716959159712	0.70904250234	0.615333911241	0.661305263508	0.614625591151	0.726782088089	0.72950350745	0.684359718375	0.764366209496	0.678502711974	0.679785119334	0.655974894728	0.65795951347	0.678924047862	0.736004695847	0.72437404525	0.598369166904	0.654979535138	0.717592913598	0.701355019109	0.684926403517	0.713969883656	0.659262009895	0.678922911603	0.664940978019	0.654493659351	0.663824927512	0.713803120369	0.714675895408	0.698313777581	0.706276140253	0.712456001817	0.701290073176	0.728700321222	0.725327375567	0.68900329293	0.71136462168	0.723468754252	0.711045027634	0.669371271753	0.696878574594	0.691122904622	0.716222788538	0.720486369231	0.716838332108	0.704840280987	0.699576265055	0.660101554728	0.753589918557	0.731692239798	0.725667818253	0.755535047752	0.774843074498	0.785829864191	0.705641565948	0.654884028935	0.731572626279	0.774880910505	0.713144348085	0.761284286497	0.765891000676	0.724282759215	0.740456084694	0.710724458052	0.694438780926	0.644250955819	0.678186690746	0.649616743817	0.73743106314	0.604686703572	0.738059122796	0.681606400263	0.715981083957	0.648609536659	0.688448699168	0.563487643874	0.662861100671	0.668416213733	0.640854860874	0.733936540822	0.66859750719	0.670349490562	0	0.688875769611	0.597199665768	0.695293123642	0.744599252111	0.672872782159	0.699802983329	0.650205882655	0.610066680076	0.714443192776	0.655284046708	0.702148822606	0.629171312451	0.672987498722	0.704047818528	0.537455243639	0.570291655166	0.684450226764	0.70639364836	0.702330361182	0.702730454998	0.723750169327	0.647151311377	0.688504152776	0.677054462749	0.695158036844	0.697360892946	0.691415520121	0.704167472488	0.662336028353	0.667718153517	0.701512077555	0.700705480468	0.715859613163	0.723290432017	0.6955654543	0.7340807082	0.757193042967	0.672136518842	0.724245343881	0.710302946836	0.754422805122	0.704952313572	0.721595266972	0.728721889969	0.706787067814	0.728256966055	0.719803892852	0.665590307979	0.714528442197	0.74058578959	0.738567633129	0.688711100137	0.746975295656	0.755718043419	0.737165461297	0.747878121026	0.750860887966	0.75799229666
