CS.092	L.022.M1	CS.005	CS.099	L.011.M1	CS.007	CS.043	L.012.M1	CS.314	CS.105	CS.035	CS.038	CS.263	CS.354	CS.219	CS.042	CS.072	CS.382	CS.063	CS.377	CS.388	CS.287	CS.115	CS.153	CS.149	CS.230	CS.118	CS.334	CS.171	CS.161	CS.292	CS.232	CS.136	CS.125	CS.205	CS.126	CS.041	CS.376	CS.203	CS.282	CS.213	CS.302	CS.128	CS.236	CS.374	CS.254	CS.181	CS.148	CS.177	CS.323	CS.389	CS.349	CS.268	CS.147	CS.385	CS.386	CS.178	CS.183	CS.395	CS.129	T.CS.079	T.CS.069	T.CS.004	T.CS.056	T.CS.067	T.CS.003	T.CS.022	T.CS.012	T.CS.076	T.CS.035	T.CS.041	T.CS.028	T.CS.058	T.CS.046	T.CS.059	T.CS.144	T.CS.129	T.CS.098	T.CS.159	T.CS.130	T.CS.134	T.CS.110	T.CS.121	T.CS.100	T.CS.104	T.CS.156	T.CS.119	T.CS.122	T.CS.160	T.CS.117	CS.088	CS.087	CS.110	CS.015	CS.085	CS.103	CS.242	CS.006	L.034.M1	CS.238	CS.356	CS.082	CS.241	CS.246	CS.237	CS.228	CS.189	CS.311	CS.165	CS.078	CS.363	CS.387	CS.164	CS.233	CS.325	CS.364	CS.308.0	CS.207	CS.274	CS.304	CS.322	CS.158	CS.331	CS.321	CS.194	CS.202	CS.080	CS.343	CS.285	CS.318	CS.339	CS.163	CS.223	CS.319	CS.361	CS.270	CS.145	CS.326	CS.370	CS.253	CS.393	CS.390	CS.255	CS.262	TFS.021	T.CS.064	TFS.022	T.CS.066	T.CS.031	TFS.025	T.CS.008	T.CS.026	T.CS.061	T.CS.036	TFS.020	T.CS.055	TFS.027	T.CS.043	T.CS.049	T.CS.151	T.CS.152	T.CS.141	T.CS.095	T.CS.158	T.CS.157	T.CS.142	T.CS.166	T.CS.109
T.CS.046	0.640592359344	0.661792532953	0.63188142056	0.649669939016	0.585745951357	0.611885101703	0.595787953081	0.632550826484	0.563535942861	0.593900787605	0.638779370942	0.612989666282	0.570662136183	0.64738252418	0.630248604458	0.623263355334	0.586134370939	0.541175763731	0.639204461576	0.588306083692	0.637457465097	0.554586456646	0.593501056072	0.606252857606	0.554909482068	0.575540891179	0.615057168604	0.595699183455	0.6258415158	0.582786941562	0.580961552991	0.609685887448	0.569592192048	0.506180500684	0.592474635956	0.540144230515	0.597411926599	0.54316847091	0.563146921588	0.588825752416	0.570519117825	0.611044136833	0.563662035071	0.677878781425	0.581277552058	0.566596728311	0.579009523907	0.619847175542	0.60096698902	0.525851006404	0.517451016642	0.545559801429	0.634332140281	0.540432142213	0.546345375472	0.649888738079	0.576361169861	0.629036997617	0.591795586709	0.593972109057	0.525121323556	0.544223156109	0.502206602078	0.626127384838	0.562275290879	0.608459414195	0.534594058522	0.602170294836	0.562297055703	0.525308076865	0.542442145474	0.545598513602	0.563923737338	0	0.622136009632	0.623650356143	0.619750038031	0.640148238207	0.659662105934	0.589420094399	0.618266149783	0.611245048	0.596644687654	0.646489914649	0.619459570983	0.564197871464	0.653948709501	0.572468013979	0.633221477154	0.594012044738	0.654386278699	0.600410025264	0.59927386818	0.667624933159	0.609136388073	0.630441375027	0.580113391069	0.576250200286	0.582236848755	0.59385289087	0.614073873154	0.628263256872	0.654340296214	0.574427809605	0.591910856026	0.607859865632	0.582757369638	0.597328535795	0.616308502073	0.602335594949	0.53957633918	0.486834487145	0.676988821295	0.661953824993	0.657517929464	0.550927921699	0.601164434077	0.580212325294	0.535001803623	0.644789871797	0.565387816943	0.623835404521	0.568060613412	0.602686972859	0.628540204252	0.605514562785	0.587385810843	0.577551768559	0.613428708153	0.526950264625	0.563941181212	0.602374717784	0.560856911086	0.542926341455	0.572228668864	0.570353906651	0.525361240282	0.5258145001	0.570467000902	0.652850546174	0.646436578309	0.595730490487	0.555025574152	0.568960452154	0.612223165752	0.57899234164	0.617474437099	0.62628608858	0.580938852201	0.532421161654	0.543901508233	0.599254235408	0.532434584576	0.602728299943	0.604964375544	0.565996093484	0.566090791563	0.588794342832	0.518639311522	0.599990408957	0.573650944794	0.634339950933	0.655442218246	0.582338480193	0.598248954722	0.611371865545	0.588469533881	0.609295313835
T.CS.059	0.569391108881	0.606336583699	0.585025951864	0.586183558058	0.611244129934	0.643782452246	0.619894286985	0.619203560454	0.575563971569	0.61648260595	0.574784945929	0.617924933343	0.568310838882	0.611709785288	0.573340912991	0.659141656076	0.596643004003	0.663748008886	0.642955025243	0.641699985609	0.734646976108	0.632550604401	0.618994071344	0.565253137192	0.633777125295	0.690880279329	0.537428721572	0.703178524193	0.568953750823	0.66833076563	0.605261008175	0.580569944718	0.614197607564	0.678809560132	0.731442323696	0.635327120547	0.626508275694	0.681536462176	0.649405082494	0.694620077437	0.674634866441	0.740434865253	0.649151664132	0.647841938049	0.677978071255	0.659347848477	0.643329001429	0.676979486318	0.680805102825	0.659775073629	0.657615973114	0.636221574128	0.630518890692	0.66673707219	0.64167919106	0.672527522499	0.619459424461	0.708901892929	0.62655536954	0.597058068818	0.674080444769	0.655545752835	0.640690367959	0.57974785547	0.624137332554	0.637407494215	0.617742450155	0.71937173741	0.624760603331	0.620745573476	0.599175663256	0.629802814127	0.591545403858	0.622136009632	0	0.656376994807	0.649934567982	0.621063948904	0.612664875238	0.619327082137	0.622138261785	0.613575079926	0.648962939739	0.61733950037	0.625098241072	0.630981955393	0.596845407478	0.632804020751	0.621492497363	0.629409402147	0.683185443363	0.616161700683	0.626099751065	0.646119960454	0.544459657053	0.588299962881	0.596388930791	0.589457939901	0.621863863828	0.594287111804	0.713315315766	0.579374401561	0.618660648263	0.593134161101	0.613350308177	0.574313800024	0.621103946651	0.621307350264	0.697750943287	0.662591691744	0.650317998316	0.640591554172	0.642374637119	0.544536601913	0.734159922202	0.712005535898	0.654004079182	0.648564366946	0.694297130387	0.682713671374	0.692414515686	0.580004464507	0.60198021756	0.619166795281	0.72814462685	0.671326493718	0.577550729155	0.681380231275	0.7121003436	0.66888603573	0.668103299132	0.614193297048	0.657374494423	0.688457417932	0.67380283979	0.661705476416	0.663818742894	0.644893881436	0.656030978448	0.677707460479	0.629905920988	0.654105793857	0.621059104635	0.641473501428	0.654713317181	0.59429176747	0.629712893696	0.619043237789	0.601340769869	0.66226231691	0.669951126791	0.68512569212	0.640999141393	0.549552370484	0.611210416158	0.622352431196	0.654206062311	0.632887435037	0.673075019894	0.645073854001	0.626315662464	0.654196502763	0.628031491067	0.622096767016	0.602170807352	0.66306527377	0.642015656659	0.632321677549
T.CS.144	0.571729634501	0.555573567022	0.525768163385	0.540748606318	0.556206966745	0.526810003757	0.619528959618	0.536307204282	0.582791309518	0.539986129435	0.596762208955	0.58459702762	0.556883017543	0.608252255044	0.627627129115	0.648721236032	0.525707391092	0.519647013312	0.739927726469	0.696963503003	0.700002690081	0.635566392504	0.704161682666	0.605822542985	0.668237870628	0.732550629989	0.618240022741	0.696768981164	0.621269675315	0.712607605484	0.649509793762	0.589354741657	0.653691197402	0.664194086682	0.699781121888	0.537143081562	0.690187024388	0.672820463217	0.538652715767	0.695821005917	0.692354130458	0.731344640055	0.577287623742	0.718882441013	0.677983202867	0.679075894288	0.656819550844	0.682451612694	0.692711918367	0.649690220589	0.670500030149	0.641156935332	0.689912818529	0.66773736887	0.664539456719	0.705442787343	0.596336803852	0.749377025633	0.667120841716	0.613416321164	0.689419323891	0.554924586603	0.571889855408	0.642716134408	0.540983682637	0.462618362369	0.580011064976	0.691236625198	0.584409100215	0.52830724821	0.555613565269	0.533286146133	0.542939349978	0.623650356143	0.656376994807	0	0.479128120483	0.493223072881	0.552741644011	0.481897952315	0.474742976143	0.49482358226	0.493232615504	0.502919439406	0.470151495702	0.477344856011	0.568456835942	0.480830979983	0.513608034437	0.49577882419	0.640114837881	0.586936628089	0.647853514346	0.541902963427	0.579642477372	0.588534061252	0.491312151258	0.539711852127	0.533063797656	0.567319444678	0.696551890802	0.581409359792	0.505508748484	0.51967779222	0.684590878146	0.648834956479	0.688868321424	0.621531701864	0.702322863251	0.582820506749	0.67619376676	0.608761568504	0.759899065844	0.630749540578	0.763493792104	0.74076681516	0.730224552516	0.695819622422	0.690719932123	0.717948338476	0.694130538651	0.673368860085	0.586496513269	0.522801478617	0.753265594398	0.663145923623	0.640093682549	0.671354633143	0.75015759214	0.668899899406	0.657905641125	0.683985503157	0.662042297707	0.654916113682	0.689500660097	0.66831154309	0.59479740143	0.631383269773	0.660399513664	0.769996652179	0.679889589342	0.668735143719	0.628177081602	0.678696756091	0.587019958697	0.511914050145	0.477866076308	0.489812766455	0.530310649196	0.569393051831	0.587892458288	0.734228071767	0.579329611381	0.563568915717	0.491353543833	0.510407735142	0.492995146685	0.499557823583	0.658578232036	0.445082201299	0.512025872413	0.493339833239	0.44442395578	0.478461505232	0.514286560924	0.484888787448	0.497118600175	0.461560924302
T.CS.129	0.548839027087	0.52050929479	0.511518053447	0.577129125537	0.572005275252	0.549124707696	0.611711768703	0.566409361694	0.582523526819	0.535430580937	0.573983694035	0.648040569934	0.551381089474	0.649314358225	0.580051611491	0.667231384551	0.499465434279	0.574602308555	0.730331236387	0.644318187143	0.71293434396	0.614668383261	0.691312283756	0.596238562935	0.645159475101	0.711288266237	0.645761775804	0.702103550603	0.62954012832	0.703392433295	0.605003760789	0.543229492743	0.64193837017	0.648715344594	0.693919929405	0.526634561666	0.674942036059	0.657379146532	0.550635258556	0.681150426023	0.683217542053	0.731062886899	0.583928110511	0.718978771981	0.664190259245	0.646524486928	0.638002374839	0.691810351001	0.686358992214	0.613123292471	0.651402618261	0.615192419671	0.701258199333	0.658941501708	0.63823468604	0.719920888014	0.572519917611	0.744289971525	0.631779213066	0.637885218748	0.68671396119	0.55623860326	0.583943970982	0.664123364271	0.585797753024	0.514770035857	0.612091025872	0.688242028692	0.557811496547	0.558454974072	0.575497982658	0.551089216049	0.544325880584	0.619750038031	0.649934567982	0.479128120483	0	0.493104351304	0.507488786778	0.453064334558	0.514920752356	0.488454635788	0.506699158311	0.541019741634	0.443244798582	0.490401540343	0.545352153179	0.469934210219	0.478518404504	0.511075764351	0.677824923653	0.631314919733	0.664228724318	0.583284158585	0.58234854173	0.57888168936	0.494517522335	0.557140211902	0.589701133185	0.596400112493	0.69964153619	0.555180894008	0.505456202006	0.514876093043	0.671722218979	0.656890828148	0.651105106822	0.623562662561	0.704011835289	0.608792276407	0.648991280092	0.622852873969	0.753589918557	0.617182331527	0.7705124373	0.719244715212	0.696869470389	0.697520814352	0.68890318497	0.694386376243	0.686382906088	0.680808102514	0.553521872249	0.55511176905	0.756049349963	0.662475682082	0.638831780074	0.676972304017	0.743342567252	0.656817434231	0.659936669125	0.662711123048	0.642351277547	0.658677548244	0.67829626543	0.633943055075	0.560319702596	0.61479611185	0.644825035038	0.733292436435	0.683886805113	0.672662628661	0.602697714739	0.663294588664	0.612484756271	0.544595789534	0.472670396666	0.496358894045	0.574505912319	0.590785071753	0.621142575836	0.727248004793	0.617715911602	0.572206763689	0.46978277349	0.559069340506	0.546634677655	0.553014039199	0.664702838441	0.506543846397	0.507858666847	0.582541309494	0.476623426125	0.45654925494	0.533536491594	0.574947109679	0.481746439286	0.44633627695
T.CS.098	0.528723844655	0.504419840899	0.494928836829	0.539280860485	0.56090026771	0.561596172367	0.614933070144	0.519519202504	0.564560770684	0.543260315184	0.572824826654	0.642428649267	0.546694776053	0.638123361678	0.587129729005	0.666866151922	0.516461977066	0.591734866912	0.720329313417	0.692261286422	0.721528097394	0.648496916761	0.68299275979	0.593873782664	0.674014825178	0.733365264251	0.609493022449	0.723233192755	0.586556273527	0.707036938793	0.611797827018	0.542536823112	0.645797004465	0.684050848296	0.722312534387	0.569853525297	0.672460779023	0.700290708767	0.553478267825	0.694755789189	0.703728759841	0.743114847261	0.618743599985	0.728184096583	0.689793773781	0.678078875271	0.666756398286	0.711634195453	0.715390305858	0.660320694056	0.69562567314	0.662544069996	0.708923236778	0.686575154131	0.678922068285	0.736305756758	0.640326394804	0.761830636355	0.666613969938	0.629627651125	0.709700720314	0.584459762776	0.58931975617	0.654253756178	0.553429292516	0.48242264474	0.611745645869	0.703898622034	0.564742690177	0.566783282787	0.582415065474	0.59027301465	0.577982897617	0.640148238207	0.621063948904	0.493223072881	0.493104351304	0	0.517938137089	0.499054388453	0.502589552462	0.47310204876	0.539392041113	0.493377630656	0.46308235311	0.491039271531	0.508892596463	0.483130966189	0.480288874349	0.50536455834	0.679583574599	0.597823927495	0.652252832725	0.577555135975	0.518558395066	0.570492829726	0.486595524399	0.547318606015	0.594252788363	0.575760254059	0.683814045797	0.531375695126	0.530030209375	0.495438225801	0.661842994006	0.631417000295	0.656280874439	0.632614003637	0.710828654003	0.618563891973	0.690754270485	0.648930958937	0.728244794947	0.579992633374	0.769297930343	0.74126375518	0.71541256392	0.696442499507	0.688119499235	0.709336790032	0.704337777357	0.660139982042	0.572967220302	0.540085111802	0.758012073184	0.68620192549	0.630757090983	0.677029474776	0.753594747271	0.671750073509	0.666502260273	0.675816875644	0.687611414064	0.682133957325	0.69736195022	0.685909369206	0.606975265552	0.640453958689	0.677568067142	0.751990056824	0.683286588983	0.686998358889	0.627025017492	0.70198952635	0.610019372752	0.549448136228	0.489853774215	0.502732733283	0.589707460858	0.599303214994	0.618877956732	0.742053397638	0.616902177517	0.568458454684	0.472060176877	0.544898056281	0.548347794735	0.53261039503	0.653926861733	0.505963049003	0.544744439294	0.558064191033	0.461781091823	0.457817694968	0.537960753672	0.547301384071	0.49007970184	0.452940935324
T.CS.159	0.504731786535	0.439612019902	0.474632083076	0.558968035154	0.593512918245	0.584575434305	0.640126069737	0.540552641657	0.60135296956	0.574448919731	0.596609767215	0.669355206369	0.558526240999	0.659976850359	0.593378274532	0.703021877514	0.542306744859	0.647870395054	0.730592195802	0.68736983296	0.757180822552	0.62547324512	0.700562768921	0.602768796748	0.678687470913	0.757667581813	0.624430180259	0.741806870111	0.624149992206	0.727505837953	0.633231850926	0.552037430904	0.673077267065	0.69353218238	0.748569110998	0.59710262618	0.690710556541	0.705103886247	0.610836411054	0.705027991669	0.724276269319	0.764588918604	0.625134542617	0.722424708766	0.696763800642	0.68963594881	0.659149807026	0.70737172987	0.724215434912	0.664629515325	0.693334879717	0.647408956605	0.693493974434	0.688460552913	0.666476342638	0.730153226028	0.632581213576	0.77094290517	0.66436523675	0.62628639848	0.731686904123	0.623168220121	0.63674075827	0.670985157325	0.626801081102	0.588601943286	0.626616309204	0.740137319707	0.584468472722	0.595338324802	0.609571143277	0.600132971343	0.594297376489	0.659662105934	0.612664875238	0.552741644011	0.507488786778	0.517938137089	0	0.520432670873	0.591653466522	0.488438115382	0.550222576834	0.543445423702	0.486705465971	0.581626943343	0.48528941165	0.559083975632	0.44608669492	0.508719111016	0.725011890945	0.67112649076	0.667596693525	0.615465205064	0.532445223499	0.553922434238	0.543291151595	0.59422548916	0.630681752547	0.616395574422	0.748134322887	0.538098801229	0.556854724958	0.53666471676	0.678154785006	0.651124498722	0.634713975061	0.678558166677	0.754670434733	0.667855065811	0.683517631317	0.667471260218	0.75467173117	0.586068168329	0.797325078997	0.76541154836	0.727205385113	0.700680247534	0.726371239196	0.720597336335	0.725880256758	0.682955738089	0.568413545063	0.618901272052	0.793172241963	0.689185171227	0.646651264849	0.710181804404	0.770256374397	0.697735689371	0.707260087316	0.688614455021	0.70424249404	0.690503181061	0.730793647139	0.683745122791	0.644204071205	0.613840401962	0.682539625518	0.76254793764	0.70508415507	0.69501762747	0.615903393684	0.699791504768	0.655316267305	0.577539235636	0.531143904366	0.549570250255	0.607510509968	0.672595634112	0.688509282799	0.747729791814	0.658917078894	0.543636413411	0.53291346335	0.609107338558	0.615435277824	0.628451371542	0.69103669824	0.58789362186	0.594534123124	0.628912737094	0.506949508065	0.539462589977	0.589792581241	0.649429396195	0.578010720116	0.50024024478
T.CS.130	0.518693186286	0.524730435136	0.501949877294	0.546602369436	0.51111306264	0.482715053007	0.611095766163	0.53935507465	0.559002776886	0.506537771508	0.569158995649	0.610498720484	0.463156928847	0.611370842489	0.552615691598	0.635659131996	0.473416882626	0.512156643177	0.69237207457	0.628139079137	0.708322921448	0.614602334605	0.676167633358	0.573112807379	0.610528128441	0.711275358454	0.595224158524	0.680710953764	0.615831266235	0.674110535134	0.590335512149	0.550922138754	0.63491478068	0.614315558583	0.671959817964	0.487709355652	0.67041072724	0.637917941666	0.498023343055	0.661066673041	0.665884516152	0.722159821464	0.535103823867	0.702728554759	0.653990982871	0.591511675711	0.594166452481	0.681881821667	0.641295352202	0.576706393104	0.620466217946	0.589867422569	0.652525628639	0.63412007271	0.603473939559	0.687353638714	0.564181793648	0.736874551617	0.619410552843	0.562081929861	0.668025502167	0.551431595416	0.565666512567	0.633397472396	0.5462068428	0.473860355446	0.567947759836	0.651609689835	0.533788765132	0.496136831736	0.518205986964	0.523919485557	0.502289593097	0.589420094399	0.619327082137	0.481897952315	0.453064334558	0.499054388453	0.520432670873	0	0.50067519192	0.475048198289	0.474719870164	0.529112883578	0.452474144574	0.468346459743	0.523807040836	0.453587498437	0.442563045553	0.468559523887	0.655480192388	0.600323020012	0.637055459654	0.583646522032	0.542791722817	0.570884829758	0.470455539308	0.537812432313	0.555617555874	0.53861559605	0.694447930109	0.533229680639	0.484641901744	0.465600886741	0.657793460918	0.633936719323	0.634814155572	0.57967120703	0.688886137153	0.589114432247	0.631373732691	0.567530249798	0.740456084694	0.581658800699	0.767808383168	0.714326851106	0.698413286687	0.670869257634	0.661487123271	0.697799494664	0.669100335019	0.660449000226	0.510356253435	0.524867099382	0.722802099565	0.649779831116	0.615897160984	0.650191479999	0.736862033937	0.641531118259	0.644829940649	0.654419149021	0.611734680991	0.643781607345	0.638837371063	0.633485299535	0.514788522161	0.585308252467	0.618536055513	0.725059180939	0.655866260451	0.646720754476	0.579555318393	0.640358682393	0.567205838242	0.492281917875	0.465202241	0.462302705359	0.532839315115	0.562448238517	0.595386021755	0.705684417006	0.563998960273	0.54821570139	0.468696453312	0.515337633731	0.523938401871	0.560666760654	0.652769759609	0.490930500324	0.498523917403	0.554474348398	0.484204793444	0.424688562613	0.542468308445	0.55812003137	0.474024579919	0.445273301615
T.CS.134	0.599195360787	0.590236681951	0.559664539133	0.570501361853	0.538848551459	0.524733796056	0.60608510595	0.57341854237	0.542255648872	0.499568196161	0.563502713476	0.587906420142	0.574557729268	0.604856483179	0.620714815804	0.595168139981	0.492031478288	0.502528296209	0.701161495907	0.662251165451	0.658986533287	0.629775617558	0.702739205854	0.586434285673	0.629669156787	0.695104676985	0.596392715369	0.693406184726	0.584657451495	0.681359024814	0.638275597429	0.570598230272	0.631140597486	0.632258078015	0.68267114549	0.514018059889	0.656923171807	0.653761865639	0.536485947945	0.663751751083	0.654991056832	0.689360725811	0.590454480229	0.699174648612	0.656615700444	0.647297211349	0.642333267239	0.674970599256	0.676061654308	0.610256289767	0.638439280637	0.633803862689	0.686587684892	0.652887227646	0.649257729515	0.688832695731	0.601936413833	0.734906189444	0.6465685293	0.595534690853	0.662416963137	0.520005408483	0.538420679318	0.612392624735	0.480171791564	0.471664331726	0.578121816511	0.664841475091	0.560019796907	0.500006315837	0.522684847878	0.523114015685	0.539934431157	0.618266149783	0.622138261785	0.474742976143	0.514920752356	0.502589552462	0.591653466522	0.50067519192	0	0.537432859493	0.54807744149	0.539351574008	0.509708527571	0.45403616434	0.591042386744	0.465109594594	0.52666523168	0.513190688477	0.660839357752	0.562685471685	0.660680474157	0.604843628533	0.584146385939	0.599548609522	0.475051857514	0.545422399554	0.584811932556	0.59240030513	0.668676336528	0.583289936733	0.550614526147	0.508857198193	0.653726634021	0.635305760987	0.659724419889	0.606143958601	0.666968359224	0.58148334695	0.647562221863	0.560153905881	0.727437243755	0.629718140856	0.75797150851	0.71837641304	0.700001379869	0.673456450428	0.654188821212	0.684584417928	0.67246570069	0.645740140717	0.593492827461	0.505455077911	0.732146441748	0.610363255674	0.611382100265	0.640359096977	0.740586417398	0.635457308034	0.617527385498	0.652701689167	0.632053720595	0.633756737973	0.643460395962	0.647632252822	0.552910863287	0.616198524576	0.652724353411	0.73199877589	0.662036493928	0.651256514279	0.613078770012	0.655865635226	0.54054567521	0.507004634211	0.49100709289	0.489049969613	0.498120103341	0.538711519073	0.527460017165	0.706515656883	0.533068765315	0.577982808979	0.502399020961	0.530883814387	0.504920818383	0.479032185952	0.63628546764	0.461277171448	0.483071979073	0.527361998855	0.485597440932	0.454837691954	0.516695014298	0.506057776416	0.465892147834	0.484266225522
T.CS.110	0.493473077399	0.476651237528	0.493159090858	0.55526137616	0.541306838848	0.538836359997	0.592086913977	0.503405252607	0.5735541996	0.542031692396	0.563737699553	0.625236409246	0.529644155552	0.608579795306	0.576842703735	0.656731357076	0.529048370711	0.598632385606	0.70297389894	0.657885872862	0.727994821905	0.60602290271	0.677478734034	0.602832304898	0.630832882209	0.706056432047	0.597222966756	0.706886651539	0.593481997537	0.689501589852	0.604064127355	0.538985074013	0.634098133773	0.65560803527	0.713999476962	0.543586990576	0.665618161108	0.655453858017	0.56467131243	0.67675950648	0.695439010419	0.735772733109	0.606819214999	0.704508683153	0.659941569101	0.656974103308	0.635263182562	0.679228572188	0.698968266619	0.646727129973	0.658790043926	0.618356480662	0.665539084253	0.671171892511	0.660888029305	0.701167412855	0.605886546553	0.738447047233	0.647718617235	0.592403534695	0.681251792875	0.585619478282	0.579080781544	0.634671229321	0.57740561036	0.521592718728	0.59082816707	0.686132980413	0.543216103758	0.550773922952	0.555511750051	0.546270354885	0.552329859498	0.611245048	0.613575079926	0.49482358226	0.488454635788	0.47310204876	0.488438115382	0.475048198289	0.537432859493	0	0.518973618583	0.515300368085	0.467376382438	0.526468636987	0.489676870412	0.503164460373	0.476303517967	0.516692792074	0.664884345477	0.62265942542	0.651540266131	0.569058915248	0.530074807261	0.577297130208	0.498864721554	0.557739150869	0.569932378389	0.606394421076	0.695470306696	0.53311664013	0.516438728346	0.513631205866	0.659745281381	0.62609901971	0.64078873347	0.632060408567	0.70907813784	0.610850081415	0.64313111028	0.613555510315	0.725667818253	0.587342356706	0.75657969293	0.717557216141	0.699626656182	0.68233741872	0.689772850984	0.69462613216	0.695027908947	0.649252896995	0.564814042748	0.575509872129	0.759450675237	0.649929024444	0.622164942295	0.680797792647	0.719297885076	0.667955729729	0.671140347101	0.657215188915	0.651831668061	0.669557382224	0.687616964282	0.660792943851	0.593624625983	0.608615799256	0.655492347805	0.744948753655	0.669141268431	0.651833379394	0.609058870783	0.666459714064	0.591063949985	0.527182868716	0.494574373531	0.502438707239	0.550695032824	0.614655493957	0.619694241127	0.705194040416	0.59788030793	0.536362702594	0.468337656807	0.538990201801	0.550377523448	0.550815229885	0.651752615799	0.522209462142	0.529078525288	0.557101926273	0.484255783907	0.490222438184	0.523748217669	0.570329750243	0.531590194055	0.459027669113
T.CS.121	0.553673488932	0.554881617974	0.528863561598	0.59895268797	0.551666926058	0.535496348145	0.602559678583	0.565830738571	0.605505096028	0.540942721476	0.609961302973	0.637363711287	0.560513330779	0.645293900801	0.582056076418	0.639355076967	0.521396414585	0.550370118156	0.696990718537	0.625369448411	0.688789734455	0.605949407305	0.679550125384	0.577638517811	0.624099259585	0.696258465866	0.628475466864	0.665304854047	0.626438991077	0.669671047363	0.619356006699	0.568342575785	0.643284461164	0.623111795808	0.680693806343	0.524718421619	0.65715456958	0.629046858615	0.553121656928	0.660128867968	0.673604232137	0.704216333362	0.52545868444	0.709888019955	0.671615287245	0.618106330601	0.613107732638	0.681879466297	0.677687449561	0.584583557855	0.61332948861	0.597320589342	0.66706527008	0.634503387393	0.61133058926	0.69834681001	0.561683036348	0.699689977777	0.625313392732	0.611677715529	0.662870571378	0.540918748564	0.582631116249	0.665985281018	0.576518314151	0.543856595124	0.551844569062	0.652497792113	0.534255384675	0.541797655554	0.545967594849	0.505895205494	0.536367006243	0.596644687654	0.648962939739	0.493232615504	0.506699158311	0.539392041113	0.550222576834	0.474719870164	0.54807744149	0.518973618583	0	0.549316788622	0.500627532054	0.55073755587	0.539315043553	0.500976895062	0.50790443467	0.511459986508	0.667001133239	0.627662383006	0.63943540363	0.639752326403	0.575498647789	0.589523405986	0.52170206912	0.57587965561	0.592988588656	0.59227268809	0.6764698523	0.552528216558	0.54215727856	0.496351010137	0.665311640582	0.651705905189	0.658014864922	0.621129063288	0.696644491324	0.624494060883	0.636511684161	0.582342373389	0.749911903558	0.629160349246	0.780768485103	0.695642765316	0.708031246039	0.694872182858	0.656010886914	0.690527693713	0.674339263744	0.657179388769	0.552397398387	0.562605717427	0.743970679672	0.660813275449	0.636860401503	0.664934637681	0.709872537909	0.63865031223	0.653209440793	0.65638033649	0.606040480942	0.623520030218	0.635476345625	0.640934657818	0.534788727	0.614364603407	0.618009471565	0.737224262875	0.651415670931	0.652190220837	0.58512718231	0.663015692877	0.634969306213	0.553560225223	0.497080607432	0.539387075283	0.580720951981	0.565052444079	0.610623919716	0.711868385218	0.555167646168	0.592452521427	0.530808990293	0.572006854317	0.540018440321	0.577931026327	0.652959575146	0.559900831509	0.548158758735	0.612179300594	0.554030280633	0.490113653822	0.596094445235	0.603328104856	0.517894331007	0.516586898247
T.CS.100	0.530357503929	0.518523058667	0.530551185231	0.568368262915	0.580069580962	0.590728622958	0.626171456034	0.553278350504	0.601597032145	0.569661724971	0.60982551084	0.637713682316	0.544328725678	0.62789907451	0.582822401574	0.672732173548	0.535059835052	0.576393020779	0.713884270825	0.694638402384	0.739598872193	0.650651281655	0.679743478353	0.581402181483	0.671005617224	0.718807311531	0.604621012318	0.710065438979	0.597094415895	0.702335955842	0.638526208786	0.581364516589	0.654146833415	0.69236688865	0.735362815251	0.565633393362	0.678218457972	0.697783100457	0.555535026797	0.716050114796	0.705585116903	0.74623266286	0.616988278788	0.706040095585	0.695233826937	0.665780661495	0.673380954489	0.695839391772	0.700084270177	0.661109409517	0.686997606764	0.636782433299	0.670943308785	0.704219586883	0.667667421371	0.727344194381	0.618192611847	0.754263349789	0.667669525627	0.600598537032	0.713176018802	0.596732884029	0.634172887223	0.653784284198	0.576797567856	0.534649564414	0.623225520416	0.71298472305	0.584032767772	0.588947556028	0.580361990325	0.595782780867	0.605601946338	0.646489914649	0.61733950037	0.502919439406	0.541019741634	0.493377630656	0.543445423702	0.529112883578	0.539351574008	0.515300368085	0.549316788622	0	0.484824691159	0.55160404521	0.561800538349	0.526368039271	0.522370341023	0.575204931392	0.675398766986	0.603845289427	0.638651278784	0.591604802479	0.535016340424	0.604165319166	0.531377276632	0.583063988004	0.567785498707	0.572980519211	0.724642831459	0.544054962707	0.569990062335	0.546496617631	0.658398450903	0.608800070048	0.672202701976	0.637897315471	0.728698203487	0.649048884168	0.672563523489	0.625332004449	0.727322458275	0.59226588573	0.778198823165	0.75120814123	0.719806092386	0.71325821793	0.720287596092	0.728278400421	0.691933253921	0.656991843836	0.57259135123	0.566622954408	0.773887650814	0.69860920895	0.63844064401	0.697288409908	0.761050096582	0.68187572893	0.686265856327	0.669558596753	0.684840545307	0.675512313268	0.708050827328	0.674303172665	0.612098793179	0.64834873439	0.653585835669	0.739883768563	0.673249724267	0.688826815918	0.636232220756	0.677273039161	0.620359932187	0.5567184145	0.528309337065	0.521230302081	0.585306745719	0.620173768519	0.632429026073	0.738537453423	0.609555664999	0.564420300673	0.533232280327	0.58356572081	0.563111023862	0.550164306485	0.671324826784	0.527704197577	0.562488706799	0.578265293606	0.499057497676	0.525961162491	0.576287199365	0.587370491537	0.575605010293	0.510289502244
