CS.174	CS.084	CS.295	CS.039	CS.093	CS.314	CS.037	CS.003	CS.036	CS.035	L.006.M1	L.008.M1	CS.313	L.012.M1	CS.009	CS.305	CS.042	CS.371.1	CS.154	CS.287	CS.137	CS.058	CS.066	CS.269	CS.161	CS.229	CS.373	CS.377	CS.115	CS.327	CS.205	CS.378	CS.126	CS.374	CS.125	CS.041	CS.213	CS.380	CS.292	CS.224	CS.376	CS.136	CS.375	CS.236	CS.203	CS.166	CS.129	CS.183	CS.359	CS.256	CS.268	CS.372	CS.147	CS.348	CS.395	CS.386	CS.349	CS.182	CS.385	CS.389	T.CS.048	T.CS.082	T.CS.089	T.CS.062	T.CS.059	T.CS.041	T.CS.001	T.CS.072	T.CS.035	T.CS.085	T.CS.058	T.CS.007	T.CS.079	T.CS.014	T.CS.046	T.CS.139	T.CS.123	T.CS.121	T.CS.105	T.CS.177	T.CS.124	T.CS.147	T.CS.115	T.CS.110	T.CS.104	T.CS.106	T.CS.156	T.CS.180	T.CS.120	T.CS.161	CS.088	L.024.M1	CS.006	CS.242	CS.238	CS.110	CS.015	CS.246	CS.356	CS.237	CS.087	CS.241	L.034.M1	CS.085	CS.082	CS.364	CS.233	CS.336	CS.345.0	CS.078	CS.304	CS.212	CS.308.0	CS.358	CS.338	CS.164	CS.188	CS.113	CS.311	CS.187	CS.318	CS.227	CS.202	CS.163	CS.339	CS.321	CS.331	CS.322	CS.361	CS.285	CS.343	CS.112	CS.223	CS.320	CS.194	CS.326	CS.393	CS.370	CS.253	CS.270	CS.390	CS.255	CS.262	CS.145	T.CS.045	T.CS.031	T.CS.055	T.CS.064	TFS.022	T.CS.043	TFS.025	TFS.020	T.CS.049	T.CS.026	T.CS.061	T.CS.066	TFS.027	T.CS.036	T.CS.008	T.CS.142	T.CS.152	T.CS.095	T.CS.151	T.CS.141	T.CS.158	T.CS.166	T.CS.157	T.CS.109
T.CS.106	0.411016882916	0.606016076768	0.621856736677	0.632684972627	0.507038208243	0.563808897768	0.726785548149	0.5521227068	0.698989984581	0.579632667856	0.552975569548	0.692695169227	0.451983924886	0.509279374306	0.709583252331	0.489015108402	0.69574677461	0.638515762169	0.824295683633	0.657371180196	0.551189499795	0.66706034683	0.623116777089	0.807118250748	0.73728119081	0.706378396107	0.644138157804	0.70891766977	0.733699033083	0.606650876578	0.72507924539	0.734700584967	0.53562965925	0.713363431462	0.6786296667	0.727241561786	0.734049210429	0.524754022231	0.648372590523	0.78514558245	0.70801401951	0.693539854488	0.675831612646	0.759684031996	0.561554860358	0.715444685971	0.61989997834	0.779026360263	0.754010755644	0.671596787226	0.703400388208	0.668788015718	0.693513072752	0.625367801141	0.686439704887	0.738290894342	0.64800901575	0.609312873443	0.670532724566	0.690121432743	0.584904627819	0.546568298674	0.585333865205	0.48773428887	0.659871547195	0.564167462795	0.753424743144	0.558494688427	0.546034485843	0.51873169761	0.549176519176	0.684026756138	0.731942914531	0.592763257031	0.648394507769	0.395962744799	0.523944125438	0.501012138489	0.558984392591	0.450475228412	0.490457633203	0.373364433873	0.403561722827	0.453355979453	0.403131393825	0	0.489038917648	0.577556128546	0.509648837894	0.506780719914	0.686840498922	0.50487996682	0.549356194079	0.484634965483	0.586353839567	0.686731564806	0.581685421669	0.501902351399	0.743431098589	0.700165871768	0.632774796159	0.504619174893	0.600337681864	0.569822171727	0.562624142232	0.776546692505	0.629559068647	0.623106568617	0.822605717593	0.614321131082	0.733607291944	0.699337522213	0.750608529302	0.800164603136	0.664833209239	0.785829864191	0.681501753897	0.598639515834	0.643750831437	0.647333115539	0.695765668926	0.824105249673	0.687617812268	0.710408219561	0.693777468218	0.554908304774	0.586974125849	0.727502337262	0.721652972075	0.774882997441	0.691569859131	0.704270290273	0.68796749849	0.611606853123	0.7827064725	0.636507732001	0.716507376293	0.685966300022	0.77475705599	0.688652324431	0.68613156634	0.630832751418	0.699199167696	0.587464095301	0.598444218493	0.559084639702	0.53870384155	0.502408114806	0.439974017145	0.553650624309	0.592121254354	0.44587754107	0.678544035778	0.750567898853	0.612790432226	0.446260699515	0.521530146414	0.544650625231	0.636411572385	0.537625037852	0.517658850981	0.404643371511	0.454022053776	0.529728081669	0.445648518091	0.497470989295	0.532999331817	0.367717962657
T.CS.156	0.446028299392	0.601128796112	0.553609006356	0.606738324493	0.565133954774	0.509946120496	0.683794915608	0.562567732413	0.665697508947	0.564594555437	0.533881899534	0.660118589365	0.50229153928	0.571215879502	0.637611367396	0.46883741316	0.605633377264	0.564011354281	0.755611620632	0.631777232152	0.530518069022	0.619779285618	0.580675758735	0.738886638656	0.660762037296	0.638721396671	0.594489628889	0.67185634932	0.676476960707	0.539206255091	0.681477650681	0.663439497039	0.520907049874	0.645743093941	0.619497661529	0.674376072528	0.666548620254	0.526904492607	0.610700960234	0.741349538126	0.635351132024	0.639953417342	0.583877560641	0.695649784228	0.503734238167	0.69144743254	0.591545778724	0.728163227369	0.702599109837	0.657913623054	0.664930032716	0.636232484251	0.648989144097	0.633252831989	0.649269617546	0.68138570047	0.636405246484	0.589022635669	0.642007238696	0.639529233832	0.528481071674	0.472250649867	0.563104864756	0.469623307296	0.630981955393	0.521747578751	0.686826480037	0.560759786549	0.509778207911	0.457000862514	0.517921894409	0.614373108246	0.644978677372	0.552550277314	0.564197871464	0.491672583312	0.485703475517	0.55073755587	0.614921889422	0.498423786757	0.510972874619	0.484166189577	0.490277882174	0.526468636987	0.472193593445	0.489038917648	0	0.530063605109	0.479733245309	0.541662639457	0.623737109389	0.503160671311	0.504203209016	0.459922364212	0.557452605288	0.651779476329	0.547549280795	0.491112495894	0.655618777836	0.655924589603	0.54366919715	0.521297507843	0.538426284098	0.579910113436	0.584331961952	0.695239946639	0.61126535812	0.570941116662	0.754273991662	0.527756618462	0.682275618451	0.6301949001	0.693918979238	0.744142359868	0.618896647781	0.732162331102	0.605839548335	0.528790082387	0.571031091985	0.59515734176	0.630776316819	0.764849362271	0.620988132301	0.635126522642	0.616578678433	0.478796615038	0.562440295458	0.671542752132	0.632138878563	0.722572907991	0.612222726332	0.631428255696	0.634060689064	0.587032382493	0.741587119859	0.593338840223	0.664421167411	0.66126344907	0.734724273967	0.649474043889	0.646735850453	0.59275223527	0.66631414378	0.523130951467	0.521632339184	0.502947087855	0.503734000439	0.496880549219	0.491705412356	0.47426424448	0.511450312122	0.470497215383	0.63239458283	0.71484028093	0.557325312431	0.483654687034	0.486985731321	0.558947013167	0.537731446584	0.492143569295	0.453851401423	0.491408385697	0.445086368517	0.4878767658	0.408128489809	0.411483125068	0.481173902009	0.462894855464
T.CS.180	0.574713439134	0.539481700768	0.608316519551	0.589609138282	0.551793698279	0.56823281834	0.65643734435	0.539267264504	0.604102838154	0.586957822605	0.56668996003	0.672348066626	0.565104874074	0.602083896029	0.642189335002	0.533595428141	0.622684697412	0.649659549253	0.748018304052	0.641925264327	0.610240442916	0.59177317944	0.588184089185	0.715630491189	0.658816473316	0.65645618125	0.612663912169	0.645788998934	0.654038317839	0.609237938998	0.722722470321	0.660688960469	0.578943936258	0.669588567505	0.651251552107	0.654248021998	0.665832747281	0.588296358491	0.615694827823	0.760499964055	0.674455132722	0.626932988553	0.621969579325	0.658597693949	0.582122606622	0.684820093258	0.599692922402	0.724093306444	0.698247843222	0.688237314631	0.643774396325	0.648630174834	0.667211981816	0.612200615212	0.617065137119	0.693981375985	0.650472727991	0.607753568522	0.619177670396	0.639528924397	0.582719864197	0.556053129913	0.597175674435	0.544549032755	0.597870529651	0.569161922897	0.708881628296	0.5731654194	0.570722852347	0.587291736583	0.582373205848	0.693642514192	0.693276186564	0.595569149154	0.626864901216	0.567041422637	0.566741627944	0.576663638688	0.538524391709	0.546508033711	0.497747375562	0.583530108087	0.554807701395	0.559280296177	0.539857400421	0.577556128546	0.530063605109	0	0.566453097095	0.551387361176	0.666896021572	0.602364313888	0.57237364689	0.515218458855	0.579474096295	0.636079560503	0.597326684546	0.504108353246	0.690701692086	0.615205257402	0.603526792506	0.580016269363	0.561405721277	0.548598072891	0.554622235052	0.705360034944	0.56394882477	0.628196419244	0.740766208737	0.633641110324	0.679219247762	0.693659376506	0.665916530809	0.765752155296	0.597061504164	0.684514661156	0.672241361624	0.601028030107	0.626226352213	0.625279761892	0.669225170796	0.776828275189	0.667558962034	0.61511077641	0.643671531873	0.547095681359	0.540886777004	0.71344556025	0.66227015093	0.726755086932	0.665365420137	0.608569328503	0.656338544696	0.64261649091	0.768551787773	0.630019563779	0.639181171358	0.663068127592	0.721165244517	0.679744122138	0.659140001164	0.621739097409	0.690636672931	0.600515088057	0.603161751289	0.598821945512	0.596215312175	0.567457723962	0.579887642987	0.606880575798	0.643643067751	0.574165257572	0.690689701957	0.737248350181	0.625550817424	0.552241981429	0.616675433128	0.535394123531	0.65705408638	0.647405324125	0.563102034522	0.581130623609	0.600443998535	0.6344787784	0.537961698205	0.572851194426	0.585849867516	0.56086865933
T.CS.120	0.490336202168	0.593202024719	0.551989157118	0.592864795123	0.568250269087	0.546765897153	0.658245182071	0.583744624583	0.651611280356	0.582059142153	0.531604353639	0.616400256057	0.519427110064	0.550533287473	0.628146621735	0.483966393834	0.628701707507	0.555167869397	0.749542589869	0.609302721073	0.526699030327	0.610700908661	0.618216134795	0.738480922618	0.656407317687	0.6147774675	0.58948861803	0.657423459916	0.663030562125	0.600505531458	0.650149154887	0.685209834863	0.501654370382	0.641563575475	0.607162624407	0.641285742046	0.657911168688	0.517329878729	0.61130604508	0.732002068475	0.62274305427	0.623538981036	0.572003378516	0.703329393088	0.512505325726	0.668007423256	0.577584478805	0.70686201744	0.705209091449	0.617453038602	0.658394060738	0.608726114776	0.628975995474	0.602956737433	0.62811694449	0.702220334993	0.601382527407	0.58182673121	0.6193941926	0.646521310112	0.531164340293	0.538868487818	0.527464890195	0.501509708513	0.642714563724	0.503364879503	0.66952449663	0.542770130164	0.514708214939	0.483208818144	0.53861614392	0.616850167234	0.632010765608	0.603646807367	0.552232321777	0.497033532995	0.483619848859	0.496754460561	0.623385774788	0.527049471793	0.535458415432	0.507809152576	0.506653459676	0.528801983089	0.527179919687	0.509648837894	0.479733245309	0.566453097095	0	0.555319168726	0.618106994706	0.565193085587	0.533158511479	0.483667927048	0.56595866815	0.628996657061	0.609107009614	0.47855760984	0.635641888037	0.642287423619	0.594406256697	0.550767563783	0.534019824055	0.55857758267	0.571985840672	0.680711911347	0.632521740869	0.561956216999	0.73841416877	0.575673595573	0.701111687944	0.623006330537	0.677071392108	0.716207656297	0.631304183112	0.700489120582	0.605823914541	0.560822221639	0.569267925521	0.584996683802	0.622233262621	0.748278339635	0.638035023386	0.628557463648	0.619735282557	0.533548944953	0.564744476367	0.634383973953	0.626479160628	0.718322720369	0.621141902825	0.637756402903	0.596276481965	0.563874881684	0.710088117364	0.604381041256	0.647304044497	0.606344580929	0.731012856123	0.630721991254	0.645588722284	0.582162631751	0.62611178411	0.516598429544	0.556341469848	0.527669780802	0.522344913179	0.49333636114	0.499123723564	0.523780222097	0.538901260619	0.515870164957	0.594055587107	0.680136547319	0.533706346119	0.524675772767	0.488270394214	0.566962424407	0.539427430218	0.533941090504	0.517080074151	0.525110763027	0.482634944837	0.552550505893	0.447543796003	0.482857843833	0.540893222572	0.497785253501
T.CS.161	0.547936364761	0.530684352615	0.631733064736	0.600445822715	0.510422657018	0.544969354278	0.667753245587	0.537307776137	0.64053357478	0.56820844394	0.568231533387	0.644635074872	0.494499793947	0.564914009947	0.622014377839	0.551098824849	0.67504302227	0.636066984064	0.751145186783	0.597772821146	0.599915494771	0.571250259418	0.608314999065	0.738161825283	0.67055593822	0.660874873931	0.582476416376	0.630698759943	0.635651499487	0.598857011055	0.687601116023	0.670706055598	0.568098240917	0.649040872204	0.619707439242	0.654812636709	0.672062657545	0.567346430004	0.57698107316	0.747149306159	0.625810669839	0.615643371349	0.640407019001	0.690620624729	0.610775686839	0.64907771439	0.541164451262	0.714174858873	0.69122010941	0.62568015496	0.650011065376	0.624696409194	0.639557944873	0.59648796281	0.621964194652	0.683265598099	0.607167615157	0.566019024341	0.631309153709	0.640853755016	0.577655677705	0.604867552429	0.592198096648	0.532546929141	0.586637561667	0.557064453947	0.682796120008	0.558803262717	0.578506495783	0.565089608702	0.567749691457	0.625068331415	0.662004395147	0.580856169833	0.596171216597	0.500246764775	0.556100607226	0.570140429324	0.52100515944	0.516474934165	0.491594408986	0.503046775788	0.497576532696	0.502468623093	0.477529066898	0.506780719914	0.541662639457	0.551387361176	0.555319168726	0	0.702067269857	0.598581985873	0.554863282234	0.50743298079	0.588142072429	0.605460857882	0.629073835104	0.51281390353	0.699187691594	0.615848328895	0.624562603837	0.580162944456	0.571633986354	0.504101492408	0.517469192857	0.705016766263	0.545754943745	0.614615550586	0.747582866498	0.644724549774	0.687798280241	0.67808907636	0.670662805997	0.737964777019	0.582574644482	0.705641565948	0.687548085405	0.645822844892	0.639143851018	0.595842078718	0.642007718029	0.781168029048	0.662755519213	0.630222827474	0.674125053168	0.617518661615	0.539102037141	0.673104002971	0.692395482927	0.711279724159	0.652807268022	0.605974287839	0.636226158493	0.567162516145	0.731382598746	0.557612089814	0.665739400374	0.636149173312	0.695613822872	0.640889569379	0.642695301077	0.577897620571	0.642171345615	0.58855626241	0.607513145271	0.573830404854	0.561051546019	0.543279722212	0.52966030652	0.588836411205	0.624347712322	0.537206651722	0.61677428479	0.692765929966	0.631095874467	0.531516496465	0.588652712804	0.522010238873	0.64079995822	0.605644947437	0.543702534955	0.510544206673	0.541050655288	0.608405364262	0.533693541181	0.553553126309	0.570000643408	0.506510740152
CS.088	0.656226175621	0.686400214127	0.665952937186	0.623566418477	0.66097763812	0.621227181159	0.671657265805	0.664044576234	0.669745394007	0.636671376179	0.622834677635	0.675500667346	0.658235369826	0.662423900481	0.642821720241	0.654495733089	0.633688030933	0.610584665058	0.700295916348	0.714564678208	0.68072581559	0.659105341492	0.598282578187	0.678470785643	0.650771920675	0.655422486951	0.669488421561	0.735417538207	0.691958812023	0.606794057815	0.686882474082	0.659267759821	0.676424227253	0.696605233474	0.686756594805	0.663473409257	0.688973041059	0.664723493312	0.69128547591	0.735115573726	0.67073585828	0.653466017512	0.631769319607	0.703834570222	0.620113953478	0.733640437671	0.661396451102	0.717333760771	0.708328894844	0.717674914849	0.72123739121	0.717093175144	0.682122983643	0.725450082757	0.72209360855	0.695223265525	0.715883439471	0.706710387461	0.72247856248	0.699608412557	0.633439301018	0.655836404678	0.680893744574	0.632908802106	0.683185443363	0.65159297748	0.697689539799	0.683736605013	0.652471560162	0.619070244032	0.639294273778	0.666487522742	0.656702319424	0.662610409804	0.654386278699	0.685132379783	0.647296016875	0.667001133239	0.723355936026	0.681310405757	0.660941701645	0.66472589485	0.679135555121	0.664884345477	0.664948623747	0.686840498922	0.623737109389	0.666896021572	0.618106994706	0.702067269857	0	0.619821219327	0.578346756674	0.642473683326	0.612230549336	0.668357294259	0.601308521028	0.651782900718	0.658938481836	0.681821448272	0.554428758342	0.632097949787	0.608215335409	0.669085767619	0.682591225749	0.688204550877	0.681324595766	0.650643285806	0.712716851018	0.570824754729	0.703686551027	0.673081830841	0.671639712634	0.735087569518	0.719839832159	0.694438780926	0.660931290148	0.548230800197	0.60164487452	0.675843233272	0.692769249083	0.713585671996	0.644043671526	0.636453501839	0.616199413654	0.591116680117	0.70498676794	0.703874520653	0.632781980262	0.678980451492	0.697829603893	0.647359651932	0.692342796705	0.68337040237	0.751119527204	0.703722089967	0.694226934844	0.708183046051	0.719914271551	0.705484795714	0.712144278871	0.700520566625	0.663737346553	0.671248405084	0.634032302203	0.619065230673	0.614568952905	0.629697918661	0.67211770107	0.624042845741	0.630055527887	0.667426644291	0.672015431549	0.721438363848	0.648725921076	0.658555846034	0.618421913419	0.657128539784	0.629072774347	0.572371730525	0.640637335755	0.667010186682	0.616975523589	0.574457743529	0.649190812456	0.646471999988	0.60857817643	0.672419147136
L.024.M1	0.508427058311	0.635089004629	0.614977655561	0.638106994416	0.578787329484	0.544194161214	0.725304213636	0.604728978697	0.713385385953	0.594638949192	0.618471363068	0.659590838507	0.52986100434	0.576925594436	0.661637953451	0.57240088373	0.644569013223	0.618635429822	0.778766201505	0.679356515555	0.599761054379	0.647273243417	0.578835636334	0.737243729586	0.691864214784	0.697311846753	0.644914646503	0.722386584873	0.714191729179	0.565398921345	0.714107515548	0.681847729119	0.593563572355	0.668226650756	0.666811211022	0.702713766563	0.711266086961	0.58346321789	0.660700199518	0.747854424525	0.683449572889	0.666964326214	0.628475841521	0.738452174346	0.590622800259	0.718356900459	0.631104961579	0.749716628547	0.713072255453	0.687032333876	0.701015641304	0.690323932197	0.684310283641	0.686631349795	0.711818482634	0.703819036298	0.686500844496	0.654604875475	0.697603419	0.664475364011	0.582943712854	0.53159191404	0.638377080957	0.536057554437	0.636132170211	0.595524808008	0.725198430511	0.628403792263	0.596775134112	0.538177476414	0.573685513405	0.659366173549	0.696151836063	0.601248530071	0.63827177403	0.548898359799	0.557245809555	0.603518797227	0.65353538774	0.557022343741	0.525663400986	0.52366085446	0.536939343458	0.569786580562	0.535620754805	0.50487996682	0.503160671311	0.602364313888	0.565193085587	0.598581985873	0.619821219327	0	0.509888646348	0.5494538737	0.562732069448	0.674883543218	0.55115353149	0.565881193368	0.666249822701	0.684203445837	0.55910340113	0.562977205597	0.609029513043	0.586873598823	0.615440889412	0.734425783718	0.619517170395	0.619760437151	0.773741520785	0.570220593339	0.704456307758	0.647446128758	0.71340240839	0.773377072276	0.683879131839	0.738059122796	0.660219449289	0.566312397948	0.598770251025	0.666356359793	0.686326521581	0.771797819671	0.664533079763	0.675735066507	0.63910587815	0.543716715253	0.656950711098	0.706176321161	0.678591367814	0.741876541604	0.664585080447	0.675180269155	0.679287427966	0.636988691635	0.750687496911	0.643682061699	0.697264338233	0.696365267385	0.738118176357	0.678309560261	0.695542114137	0.650496980445	0.672956044664	0.602382098639	0.590096950315	0.55857965953	0.540683722599	0.533161529471	0.533750380116	0.548242215818	0.57797694647	0.533403389789	0.647741496239	0.716295071592	0.619477423287	0.484282373731	0.54641429784	0.579242879333	0.623676439547	0.485816965915	0.535344353525	0.519678250036	0.505258238936	0.483943950386	0.526430238559	0.511311565272	0.501338706519	0.514001503818
CS.006	0.531452759724	0.555213030262	0.576723341342	0.545936640922	0.527898319764	0.49476381967	0.658219791957	0.530591105965	0.622482868931	0.528613002027	0.58125099269	0.620914754852	0.546624774453	0.562688258187	0.59613992055	0.55278936455	0.584240955358	0.570636654432	0.736359631415	0.626383022605	0.575597358381	0.535504222974	0.536345656277	0.70039498185	0.615560994281	0.611950861092	0.564310713603	0.643804522592	0.6273409241	0.555109299093	0.668878410664	0.651962485447	0.543559822921	0.648716889893	0.626284627999	0.61775155275	0.661161928436	0.563598625217	0.585512396762	0.721713764458	0.629743842688	0.570763700771	0.58521731296	0.6874318974	0.552270072725	0.681501857173	0.566046980153	0.709675634634	0.680561864455	0.639143118872	0.657764459985	0.650841558098	0.616018630169	0.620867466392	0.642831643993	0.694203702849	0.639744692092	0.600340713359	0.642708925342	0.634182082649	0.562883660281	0.550783977396	0.600066190045	0.537552005702	0.589457939901	0.559698771021	0.682004663954	0.577940543354	0.542723169785	0.514621812834	0.560913248782	0.613259702746	0.654362883973	0.558364039653	0.576250200286	0.544446504142	0.524793138601	0.57587965561	0.611188106974	0.563075298533	0.51600078087	0.548990463153	0.549262691802	0.557739150869	0.540653984158	0.549356194079	0.504203209016	0.57237364689	0.533158511479	0.554863282234	0.578346756674	0.509888646348	0	0.524310390615	0.517932512868	0.585844137117	0.544311436463	0.522870501659	0.630196624937	0.565277399246	0.496528750003	0.52576598351	0.56111377072	0.516284221975	0.541541591361	0.67620690144	0.55519583878	0.571022327006	0.697966812607	0.532420863851	0.643401757032	0.618111025061	0.625200210904	0.726556765734	0.624825268243	0.649616743817	0.630147475839	0.518115781893	0.540502269759	0.59788796008	0.623383836132	0.732727968465	0.614741690605	0.57586426007	0.58737300585	0.522878808736	0.588027690073	0.662373185205	0.614312916979	0.675232549431	0.616720855959	0.57606559044	0.62860058578	0.579613564799	0.717102830365	0.593215143529	0.6495080316	0.651894851705	0.704081200882	0.645345648825	0.637193580506	0.594207707827	0.638897890515	0.570973184452	0.561799469442	0.532336957651	0.511671297965	0.530517405164	0.550587793257	0.548364152211	0.54207847671	0.528935655201	0.61155537866	0.683429970779	0.5880394481	0.522223109445	0.532664673037	0.550329470976	0.589099285816	0.534737818807	0.509111036657	0.537401230267	0.518952381733	0.545157453033	0.518414725094	0.522458239692	0.491420874334	0.508345526925
CS.242	0.474297965092	0.540476812934	0.560176056246	0.595060155023	0.511781879642	0.530580164831	0.662201858182	0.530988808668	0.637470912249	0.541929453289	0.529184580651	0.639483916587	0.483635617193	0.535210368912	0.63281639909	0.467701538591	0.598101139534	0.561707704813	0.756653944193	0.603167159207	0.53479037941	0.584410386369	0.582023496836	0.745673651724	0.655701875992	0.617947993822	0.576286269026	0.641965090431	0.662703168654	0.567762830169	0.685778643075	0.667418755751	0.480954954756	0.635308887769	0.620265452101	0.63741111212	0.665674242475	0.512135095227	0.587336247994	0.755119080333	0.630290771033	0.607632868862	0.558019005349	0.698415473817	0.525298235446	0.657045535672	0.566897975567	0.709965056868	0.719969932103	0.641055556699	0.650276809028	0.598267709104	0.641455948217	0.591761546499	0.603556101904	0.682440547578	0.597270123632	0.558559283244	0.620774969255	0.621701559883	0.53103912622	0.519955395114	0.539526916313	0.461725906803	0.596388930791	0.508227980601	0.67931486393	0.511637257792	0.493246827043	0.488966420955	0.530638635358	0.617115760259	0.643057385248	0.550931321423	0.580113391069	0.473526827248	0.495492345537	0.52170206912	0.544613888065	0.467512366956	0.476497391267	0.500442481941	0.485718131704	0.498864721554	0.480508627537	0.484634965483	0.459922364212	0.515218458855	0.483667927048	0.50743298079	0.642473683326	0.5494538737	0.524310390615	0	0.555969740467	0.617886620009	0.597387519608	0.469335145052	0.663271860001	0.633551673005	0.57380497523	0.54075230249	0.56028858775	0.528887030626	0.522936540595	0.699938280551	0.588405605598	0.570890336175	0.748983286936	0.580307594362	0.679550796428	0.645134444665	0.655916686107	0.744672389096	0.580457117133	0.710724458052	0.618911229935	0.554310488817	0.587441645616	0.597760531115	0.638233062326	0.77629626737	0.625122499159	0.627869755957	0.606018403559	0.520427280163	0.53832574349	0.669768428621	0.64424281106	0.720359118592	0.62714828147	0.621289319272	0.62449981138	0.57294129678	0.725459241991	0.585635849398	0.637258569416	0.627107237304	0.714693298374	0.627281284092	0.634865952467	0.571045935884	0.631223592371	0.543021995091	0.556179809266	0.503393335801	0.53865462646	0.485174957541	0.451463107921	0.489134545198	0.536808196657	0.455778164017	0.624431690285	0.690147858043	0.540739315768	0.503506052664	0.509401437922	0.536555657163	0.556625627708	0.537141315816	0.478867951107	0.50016240178	0.505766617134	0.537770967519	0.411126040173	0.476085504729	0.506974549613	0.482538755292
CS.238	0.560014394667	0.568822182243	0.59407982181	0.574729492828	0.557027654112	0.563354755292	0.648867121969	0.544891563927	0.609480027921	0.584297455783	0.581938432435	0.610344824463	0.555225200205	0.600803146745	0.620274437303	0.573019617865	0.604454729996	0.617790471552	0.744896386506	0.631861731338	0.587709199646	0.550255991645	0.549266296021	0.729487534763	0.62454577868	0.606110747736	0.59323393741	0.652845723008	0.633332782357	0.587424788176	0.681128908936	0.670714537062	0.575365034883	0.650899631363	0.647272918358	0.642824442452	0.665224858994	0.58056782995	0.582714082372	0.707397314565	0.633541336762	0.596155055685	0.62025015189	0.673680805373	0.560712535835	0.67542873369	0.587235897614	0.701909866746	0.664310579136	0.628519970833	0.656041112225	0.626210056593	0.621796942873	0.624129043147	0.64678639951	0.680207429731	0.629825886301	0.590930783352	0.636406456081	0.617237790649	0.56359244547	0.578603333381	0.612876268393	0.55060215487	0.594287111804	0.590360884901	0.69136395692	0.574641483782	0.568552938109	0.567905734988	0.577844679839	0.628342722079	0.64783873248	0.612672704327	0.59385289087	0.579134285995	0.559537636195	0.59227268809	0.622463913947	0.591339027111	0.570024170051	0.574247933698	0.577997666151	0.606394421076	0.576124211163	0.586353839567	0.557452605288	0.579474096295	0.56595866815	0.588142072429	0.612230549336	0.562732069448	0.517932512868	0.555969740467	0	0.588265363767	0.578063857777	0.569563126324	0.685294927995	0.573914313537	0.551870501719	0.516304836312	0.579970656862	0.538125822489	0.559942448744	0.690825148992	0.566720119795	0.606084592929	0.715378418707	0.576555271978	0.688786176137	0.670124246861	0.646578677161	0.74249517326	0.63181883595	0.678186690746	0.683750405621	0.550456830632	0.573575492983	0.615295370935	0.64231337814	0.730274099012	0.649801395114	0.612357363893	0.619901212841	0.538940600736	0.607173571849	0.665241448968	0.655891429002	0.689233845557	0.631265087916	0.611461341	0.634672741574	0.605145807133	0.706434294586	0.605491695233	0.662177265193	0.629291108522	0.70612276181	0.654969873276	0.636518004451	0.612229240674	0.634962048139	0.581121009863	0.592182073087	0.554520735472	0.569638924128	0.52876359269	0.589335802128	0.575859485228	0.590208893079	0.579440809204	0.623124988761	0.693347343244	0.582200043221	0.559857290179	0.536847397983	0.546972773901	0.623667637277	0.579634469991	0.572133887585	0.582019749525	0.571288404663	0.607117566722	0.554781133939	0.563167080015	0.573408463056	0.564470826222
CS.110	0.675040646667	0.594200319573	0.637438131509	0.580268951832	0.610751062034	0.595689072747	0.649659115783	0.617444814988	0.634454888321	0.623617071732	0.617316026997	0.605548065154	0.651061773497	0.661426972393	0.587925323562	0.659536964163	0.63818396616	0.626787539481	0.656007940302	0.573502514725	0.647855947583	0.555429027342	0.621740439585	0.695766148092	0.580662149196	0.5899421099	0.567904776643	0.625017276977	0.561740113562	0.64126713069	0.623370114274	0.635822751993	0.607719398354	0.586603191766	0.605529145214	0.57455849971	0.600558335626	0.656541238971	0.540452519851	0.650691098176	0.603185399006	0.552692623271	0.604818232659	0.639893617205	0.639605463634	0.605281955064	0.558004728867	0.613017464457	0.662885424893	0.560621828121	0.587187474925	0.591910983334	0.587039855712	0.608331110182	0.613871335183	0.614277622525	0.602267218363	0.593703624139	0.60607554362	0.58906728224	0.613224942063	0.660239559222	0.63895726555	0.639602524161	0.626099751065	0.6238401146	0.601348439387	0.644073268439	0.637692159381	0.639333451088	0.62387817445	0.636584974568	0.607607340608	0.627550736885	0.59927386818	0.663587389177	0.627123750562	0.63943540363	0.659269582387	0.659242246259	0.636814584976	0.678717651783	0.652995699038	0.651540266131	0.662741072308	0.686731564806	0.651779476329	0.636079560503	0.628996657061	0.605460857882	0.668357294259	0.674883543218	0.585844137117	0.617886620009	0.588265363767	0	0.65291014849	0.622003652563	0.664533228202	0.522532899029	0.602822645438	0.650832600056	0.603851708015	0.573854429849	0.595610021222	0.626099408737	0.601393933322	0.610943667884	0.645118913023	0.639129780883	0.66912614459	0.654673376073	0.609094607676	0.659253001158	0.565062494381	0.604686703572	0.666508676758	0.637545997529	0.605995819813	0.587482000552	0.591255220967	0.66218998044	0.67082730667	0.576861425278	0.633456739453	0.639378099637	0.597492118342	0.566002183684	0.615496866182	0.638352283291	0.597037723491	0.532749613173	0.581445755199	0.56934905294	0.616147706215	0.601064236801	0.622957350573	0.592473629447	0.638788591317	0.57454396662	0.5890362111	0.58377161154	0.609316595716	0.638465857794	0.648194193786	0.636714649289	0.620541425818	0.626058505009	0.669952767604	0.646839651395	0.637170565631	0.659780862073	0.619331232423	0.637975054111	0.637022052505	0.647861818619	0.646257141794	0.613422213574	0.655788323394	0.662397828663	0.645117607046	0.673952927223	0.65293700624	0.664487507734	0.649359218781	0.636299340863	0.63900747475	0.674334590948
