CS.277	CS.021	L.033.M1	CS.022	CS.259	CS.281	CS.264	CS.043	CS.354	L.022.M1	L.025.M1	CS.099	CS.104	L.007.M1	CS.357	CS.161	CS.381	CS.073	CS.077	CS.115	CS.062	CS.171	CS.063	CS.040	CS.060	CS.127	CS.064	CS.065	CS.371.1	CS.067	CS.302	CS.125	CS.380	CS.224	CS.378	CS.205	CS.126	CS.375	CS.041	CS.236	CS.203	CS.232	CS.136	CS.376	CS.292	CS.385	CS.372	CS.183	CS.148	CS.349	CS.182	CS.389	CS.181	CS.359	CS.177	CS.268	CS.178	CS.256	CS.214	CS.369	TFS.024	T.CS.058	T.CS.042	T.CS.028	T.CS.057	T.CS.052	T.CS.022	T.CS.016	T.CS.004	T.CS.040	T.CS.079	T.CS.029	T.CS.050	T.CS.035	T.CS.085	T.CS.106	T.CS.161	T.CS.128	T.CS.116	T.CS.147	T.CS.104	T.CS.098	T.CS.102	T.CS.100	T.CS.108	T.CS.123	T.CS.112	T.CS.122	T.CS.153	T.CS.092	L.034.M1	CS.082	CS.006	CS.246	CS.103	CS.085	CS.356	CS.242	CS.241	CS.088	CS.237	CS.238	CS.110	CS.015	CS.087	CS.345.0	CS.338	CS.233	CS.308.0	CS.164	CS.044	CS.336	CS.191	CS.228	CS.364	CS.274	CS.151	CS.325	CS.207	CS.234	CS.163	CS.152	CS.112	CS.318	CS.285	CS.158	CS.319	CS.322	CS.223	CS.320	CS.202	CS.080	CS.339	CS.194	CS.343	CS.253	CS.370	CS.326	CS.255	CS.270	CS.145	CS.390	CS.393	CS.262	T.CS.045	T.CS.055	T.CS.026	T.CS.049	TFS.022	TFS.027	TFS.025	TFS.020	T.CS.064	T.CS.008	T.CS.031	T.CS.061	TFS.021	T.CS.036	T.CS.043	T.CS.152	T.CS.141	T.CS.158	T.CS.157	T.CS.151	T.CS.142	T.CS.109	T.CS.095	T.CS.166
T.CS.104	0.554674753384	0.659886874679	0.627388678409	0.665312519816	0.48725192736	0.515447585601	0.603944047266	0.616859898791	0.641981149714	0.467753028495	0.653727396903	0.515873126254	0.545491946987	0.463594838766	0.481505208722	0.714830088563	0.542394556332	0.668667431862	0.584925520853	0.705263916283	0.5290554702	0.60630660874	0.715486187028	0.590974713015	0.651040087222	0.57575650686	0.587946671716	0.63322003761	0.635885680657	0.786405542491	0.752604221078	0.673372501003	0.523936734652	0.77321246398	0.719926459177	0.735342997659	0.530756803306	0.643498219262	0.692575767885	0.722291922856	0.545950146318	0.545990497581	0.661749538147	0.681764408867	0.635137874797	0.658499916787	0.655754133249	0.762929199598	0.700594437771	0.640645918243	0.596303141657	0.668321468292	0.665733861367	0.741833382471	0.700282723112	0.688089590929	0.586526377004	0.679802223072	0.664075166862	0.752792988145	0.584325239878	0.56255981254	0.448184814883	0.565005162106	0.73187433215	0.668246931621	0.592064588521	0.56423015609	0.583776997416	0.499646884739	0.703653007974	0.633556940667	0.619036984702	0.541387525737	0.50705671919	0.403131393825	0.477529066898	0.51448424544	0.579340740345	0.430168440555	0	0.46308235311	0.479457209817	0.484824691159	0.421470606376	0.524610626143	0.529342270734	0.461782461218	0.390292940498	0.488360895632	0.571002681586	0.543354613637	0.540653984158	0.50051878937	0.577231318034	0.55786464548	0.724541699912	0.480508627537	0.498610256549	0.664948623747	0.673498800345	0.576124211163	0.662741072308	0.563712028175	0.587946638626	0.797471609251	0.648443846301	0.60691986144	0.732265343631	0.756451575094	0.572528709868	0.626895152841	0.506450321652	0.642946632544	0.74749896222	0.712432389071	0.607154944447	0.792250528938	0.704390618776	0.687799431599	0.67894822845	0.517983397323	0.683515581266	0.68451817254	0.76194268914	0.673206907508	0.683105675957	0.713400000442	0.674418845326	0.616105718622	0.674018254003	0.624291532351	0.674418754716	0.786156450143	0.686623816616	0.757957897839	0.673639081373	0.629717248265	0.618249851002	0.671379913438	0.581020051911	0.669511063061	0.681155777677	0.693531789584	0.587069941815	0.520319548649	0.750348625445	0.685781542036	0.448300597378	0.542816331604	0.603230572594	0.452617434106	0.52031403958	0.6249651739	0.571654042596	0.600762550374	0.61189762749	0.546090371145	0.526500867976	0.504671034337	0.556571515036	0.453299228603	0.527802471052	0.480663004776	0.560006791242	0.420296771114	0.44412991484	0.487025388477
T.CS.098	0.565224819786	0.663957116374	0.630744287606	0.65435402238	0.489747957587	0.495486778687	0.591881436567	0.614933070144	0.638123361678	0.504419840899	0.619704081593	0.539280860485	0.571854735958	0.483825883054	0.487033967478	0.707036938793	0.591241825497	0.680733513047	0.610161949612	0.68299275979	0.566795703862	0.586556273527	0.720329313417	0.601677403217	0.63645946901	0.605618131831	0.613984400899	0.65245384892	0.638183783815	0.765226258223	0.743114847261	0.684050848296	0.561397994115	0.7739015687	0.71189961773	0.722312534387	0.569853525297	0.654064492365	0.672460779023	0.728184096583	0.553478267825	0.542536823112	0.645797004465	0.700290708767	0.611797827018	0.678922068285	0.679897341657	0.761830636355	0.711634195453	0.662544069996	0.632813558472	0.69562567314	0.666756398286	0.749595846059	0.715390305858	0.708923236778	0.640326394804	0.674645371628	0.691851461364	0.77010731967	0.579036730647	0.577982897617	0.46979728754	0.59027301465	0.73785488228	0.684689820267	0.611745645869	0.592943621376	0.58931975617	0.50669705808	0.709700720314	0.6155249247	0.620535368952	0.566783282787	0.540419115093	0.471314865741	0.520149664725	0.532206270917	0.577682043678	0.463737969299	0.46308235311	0	0.504382886335	0.493377630656	0.47316817854	0.553839716082	0.548608001992	0.483130966189	0.452956224823	0.504522289743	0.594252788363	0.531375695126	0.547318606015	0.495438225801	0.570492829726	0.518558395066	0.683814045797	0.486595524399	0.530030209375	0.679583574599	0.661842994006	0.575760254059	0.652252832725	0.577555135975	0.597823927495	0.788560564414	0.632197549899	0.579992633374	0.71541256392	0.728244794947	0.588561550504	0.636086710384	0.509098024344	0.631417000295	0.74126375518	0.688119499235	0.61446795637	0.769297930343	0.696442499507	0.683024853299	0.675816875644	0.556059454278	0.661090929605	0.671750073509	0.753594747271	0.660139982042	0.682133957325	0.704337777357	0.687611414064	0.615109588125	0.68620192549	0.630757090983	0.666502260273	0.758012073184	0.677029474776	0.751990056824	0.677568067142	0.640453958689	0.627025017492	0.685909369206	0.606975265552	0.686998358889	0.683286588983	0.70198952635	0.574284580195	0.544898056281	0.742053397638	0.653926861733	0.489853774215	0.548347794735	0.599303214994	0.472060176877	0.549448136228	0.618877956732	0.589707460858	0.616902177517	0.610019372752	0.568458454684	0.53261039503	0.544744439294	0.558064191033	0.457817694968	0.537960753672	0.505963049003	0.547301384071	0.452940935324	0.461781091823	0.49007970184
T.CS.102	0.593312287071	0.667740354179	0.609551926535	0.678626121852	0.513050076397	0.533932022608	0.625591588675	0.639644928823	0.61931554565	0.540626682701	0.633745103764	0.530423016261	0.587732337152	0.469960961659	0.471466587535	0.711705286067	0.597342763386	0.670838651473	0.585649704067	0.717045306677	0.565976023971	0.618476058399	0.734268064473	0.613965491968	0.643001065147	0.600614048747	0.643363241757	0.645724840199	0.625922319633	0.774712870067	0.746190464362	0.669286774112	0.572037102205	0.757429468741	0.707918506617	0.718126214694	0.561076596796	0.651750005601	0.715088646962	0.743098557676	0.543937831749	0.592650507487	0.687600231817	0.687053509342	0.626716895313	0.672214816488	0.681908894559	0.772347093201	0.715440207934	0.674805479385	0.629381731929	0.678365311922	0.67163683417	0.722557323795	0.687344947357	0.702635789697	0.63934651283	0.674837710213	0.671529085825	0.773398307417	0.583618128384	0.567192812429	0.526305094832	0.594315454557	0.721576732558	0.695112056604	0.638466790678	0.600691263114	0.606903373706	0.517070708987	0.72470068675	0.651472385857	0.619954329112	0.576886651383	0.541538127449	0.444184104642	0.575512271168	0.593820920467	0.60400775728	0.477581632487	0.479457209817	0.504382886335	0	0.564314958045	0.471841900438	0.522750154343	0.559048920177	0.525425450984	0.543968092606	0.585517203348	0.579809828597	0.603588359619	0.543400737295	0.549107339885	0.573318527238	0.602307574333	0.704069791737	0.527458541001	0.518071690017	0.656432434862	0.696039766328	0.569154580845	0.676310076698	0.556109081232	0.597938155572	0.788933603758	0.668689560033	0.601365186286	0.722689544654	0.765891000676	0.573100369852	0.630078101094	0.534700770628	0.670358743498	0.751119744364	0.696764038333	0.66095869556	0.772933790827	0.697518768559	0.70246181353	0.689035974006	0.551614999923	0.686960705825	0.68994398655	0.761833828924	0.697463854898	0.688533155172	0.710615072006	0.696207017033	0.619158057204	0.67189647168	0.637422358385	0.665885177013	0.761953774939	0.672855326743	0.749424145176	0.698776293319	0.634360992794	0.631964456711	0.679611320334	0.597745321291	0.69374388619	0.701212399306	0.68938350948	0.568322327381	0.536866746379	0.724423025956	0.681520397137	0.511184597532	0.543200598705	0.587173526015	0.503039061366	0.526102773084	0.624698062384	0.560219725933	0.63437866596	0.574950455711	0.561634824625	0.568346815373	0.525188436356	0.520321087468	0.491596429436	0.538713775823	0.493787424452	0.542281797644	0.454597035461	0.482228638106	0.516609777453
T.CS.100	0.57911451868	0.659140502081	0.639914236601	0.656848354634	0.531933842338	0.539477033231	0.598450196501	0.626171456034	0.62789907451	0.518523058667	0.627139099507	0.568368262915	0.576140047242	0.533144364835	0.519984223825	0.702335955842	0.58253621763	0.6557599284	0.582506679012	0.679743478353	0.576145893121	0.597094415895	0.713884270825	0.600869736116	0.639332696528	0.610707966023	0.595842697229	0.650647321227	0.641389082364	0.760544294623	0.74623266286	0.69236688865	0.547227525205	0.780552892153	0.714517802293	0.735362815251	0.565633393362	0.673457852618	0.678218457972	0.706040095585	0.555535026797	0.581364516589	0.654146833415	0.697783100457	0.638526208786	0.667667421371	0.655146773144	0.754263349789	0.695839391772	0.636782433299	0.62098234792	0.686997606764	0.673380954489	0.751706896156	0.700084270177	0.670943308785	0.618192611847	0.66987354621	0.676612320665	0.751332955369	0.600723942963	0.605601946338	0.491510829357	0.595782780867	0.710993817119	0.664954102197	0.623225520416	0.58851179774	0.634172887223	0.526462181374	0.713176018802	0.635058474028	0.629547799882	0.588947556028	0.569469421255	0.520905041015	0.536878087421	0.546117323397	0.59396968998	0.508400511464	0.484824691159	0.493377630656	0.564314958045	0	0.516355209719	0.595068971732	0.586573760927	0.526368039271	0.501564311106	0.522857839119	0.567785498707	0.544054962707	0.583063988004	0.546496617631	0.604165319166	0.535016340424	0.724642831459	0.531377276632	0.569990062335	0.675398766986	0.658398450903	0.572980519211	0.638651278784	0.591604802479	0.603845289427	0.784109601241	0.637184431398	0.59226588573	0.719806092386	0.727322458275	0.574473399484	0.64838040235	0.529347594431	0.608800070048	0.75120814123	0.720287596092	0.630531908604	0.778198823165	0.71325821793	0.690048780859	0.669558596753	0.56863444304	0.658723726577	0.68187572893	0.761050096582	0.656991843836	0.675512313268	0.691933253921	0.684840545307	0.626826029792	0.69860920895	0.63844064401	0.686265856327	0.773887650814	0.697288409908	0.739883768563	0.653585835669	0.64834873439	0.636232220756	0.674303172665	0.612098793179	0.688826815918	0.673249724267	0.677273039161	0.6092966465	0.58356572081	0.738537453423	0.671324826784	0.528309337065	0.563111023862	0.620173768519	0.533232280327	0.5567184145	0.632429026073	0.585306745719	0.609555664999	0.620359932187	0.564420300673	0.550164306485	0.562488706799	0.578265293606	0.525961162491	0.576287199365	0.527704197577	0.587370491537	0.510289502244	0.499057497676	0.575605010293
T.CS.108	0.559166920328	0.673303268248	0.633608747018	0.676268164509	0.48347997884	0.519516557201	0.637185347947	0.64914592586	0.649535483329	0.43488964027	0.646470896836	0.536552431824	0.58686975656	0.42782775616	0.505388296668	0.731260271384	0.557322362577	0.689125184898	0.616570131763	0.714821580173	0.563817694651	0.645485936705	0.739411897507	0.614758072692	0.645207231529	0.595006347267	0.624699332533	0.643492307298	0.637315559513	0.789249034087	0.762771136166	0.690332195747	0.524369293851	0.780729407788	0.731780241785	0.73325369424	0.541381271047	0.665248377255	0.722289687309	0.753018162497	0.582152540593	0.56564582261	0.675717055054	0.693969075166	0.630001207106	0.671641506021	0.669262257301	0.771768768585	0.71190693439	0.642435646723	0.595508207214	0.688240702167	0.640504371514	0.752305101026	0.69959335891	0.700155033689	0.604349715307	0.663718602262	0.669353665578	0.773588012022	0.595855590611	0.578544934863	0.480235288424	0.560284892521	0.744227889471	0.670680485542	0.610435369932	0.589471037494	0.592668965547	0.492663627049	0.728068221867	0.659007785392	0.63126822991	0.540459758641	0.542091509665	0.368817703197	0.498908875202	0.524914691226	0.61001694499	0.386771496291	0.421470606376	0.47316817854	0.471841900438	0.516355209719	0	0.546230280913	0.534877063022	0.487597128611	0.433757519277	0.501507253732	0.602843263125	0.555101566698	0.550624491796	0.518028935051	0.575618147598	0.56576361917	0.734327091405	0.487715008525	0.508132136399	0.693222340888	0.699812459938	0.591624598051	0.671163515478	0.586440054991	0.645425476831	0.811379610535	0.654507349648	0.60983798652	0.740680029072	0.774843074498	0.59573032981	0.626665463643	0.520000146443	0.680700775903	0.760664480547	0.712809452596	0.633163075051	0.787277979652	0.710747917586	0.708422389943	0.70118216821	0.517966654182	0.695925106567	0.693631678168	0.773037476184	0.705068413437	0.688645635564	0.716277034861	0.684414582816	0.608517380498	0.684300581168	0.648224298632	0.68966854428	0.778807818323	0.692797606093	0.76753484886	0.679345930322	0.636003396384	0.601022223128	0.68009856308	0.580458025356	0.677786156693	0.714200732453	0.690101064942	0.593908441378	0.527751616809	0.735521849951	0.672149212045	0.456287618043	0.5392416258	0.609591744099	0.476614874503	0.524708553252	0.632410685069	0.552125119039	0.627721274032	0.594719923511	0.532069810619	0.558294715375	0.526188565565	0.537985048571	0.472921408341	0.532747753373	0.476215698299	0.561069625086	0.416717837585	0.430044641451	0.524198696666
T.CS.123	0.530367474178	0.589054924505	0.580174999979	0.608950409851	0.505776935014	0.523639057989	0.622911832105	0.59824128601	0.607409025657	0.588365692246	0.614664538646	0.572905845448	0.549655914168	0.510998898749	0.506713290172	0.669933231564	0.528077540477	0.63855932256	0.560895328299	0.689597688408	0.553548049264	0.601220429854	0.683953946864	0.601270772577	0.58637342555	0.509234300055	0.607049299178	0.570798492944	0.547676399293	0.732299495814	0.682955531384	0.608720135908	0.522631257972	0.725613400344	0.675221949306	0.634325000082	0.497677439109	0.554647058891	0.654665037789	0.691264016914	0.526759397502	0.562083545656	0.617317354609	0.594332032855	0.600936745463	0.597694608919	0.595449342156	0.709903060296	0.641968407223	0.606504646351	0.56008679022	0.599363678029	0.585422119746	0.683127890511	0.633407405872	0.641409938519	0.580146627553	0.614942150904	0.576227731323	0.711892524644	0.529611207319	0.520207888856	0.521563372671	0.510865689649	0.67162768791	0.625843183936	0.525726067653	0.558690984358	0.489323331505	0.520950774521	0.62141066393	0.601601195747	0.560242174424	0.486540034816	0.502978581548	0.523944125438	0.556100607226	0.578252750821	0.574948677388	0.536482682432	0.524610626143	0.553839716082	0.522750154343	0.595068971732	0.546230280913	0	0.500452634087	0.479437598959	0.563072470395	0.583911698528	0.560786215886	0.59164756863	0.524793138601	0.494562519439	0.582388141634	0.568562161906	0.646788677203	0.495492345537	0.526375663379	0.647296016875	0.639267984696	0.559537636195	0.627123750562	0.607858975353	0.582501128478	0.730633879243	0.625601474052	0.628223885494	0.667721149611	0.724078301983	0.538492184265	0.530445610392	0.520375416105	0.625036458583	0.682789254001	0.603677835193	0.598216841454	0.730309717957	0.646696987805	0.66255130434	0.633819008086	0.520622982368	0.640725272023	0.60132864802	0.694755817549	0.641518374165	0.600245040836	0.638497043484	0.601053211543	0.546732842632	0.613093423047	0.58122037722	0.589932894466	0.698363735966	0.598032020794	0.70997950107	0.614281638394	0.574826425778	0.579268811826	0.616259580027	0.544009426553	0.600075052421	0.658015021923	0.624861773783	0.504074480772	0.514362902446	0.68876721708	0.600437614842	0.519178800214	0.515278207723	0.529630780376	0.504463841288	0.486201139497	0.539314374534	0.523807620348	0.530255804696	0.549532904964	0.569938958861	0.507288950383	0.498395547179	0.547960066013	0.475241908602	0.537001920391	0.494672528852	0.530892278684	0.495240269619	0.517423896415	0.494302238634
T.CS.112	0.538421980924	0.578509698048	0.587313392159	0.590172077671	0.525579950894	0.526552034972	0.625641307832	0.610007571118	0.580956750393	0.591095232826	0.621137976201	0.590931025886	0.529480626181	0.538013855829	0.51246613757	0.651486244255	0.554546501961	0.629884278069	0.565273424356	0.675078642338	0.535245055698	0.600309715037	0.676545662214	0.600126164961	0.628653906834	0.539914837935	0.605290954371	0.564631610529	0.521562671723	0.725330651737	0.687309933057	0.588822133921	0.525243713151	0.713703835548	0.679064586742	0.644340249566	0.52029233803	0.560423623105	0.624915150916	0.694177697925	0.536982594677	0.597878366142	0.611821899203	0.609956168771	0.624261036218	0.618573197637	0.583025801775	0.697333566765	0.646057840494	0.591782520569	0.576597536548	0.614718220525	0.594396567453	0.706095342295	0.643839210167	0.64596990027	0.576253017901	0.615425587001	0.584727661989	0.708523870799	0.5283086863	0.510810035804	0.490898640007	0.510910804422	0.648433515955	0.590883320206	0.529737100377	0.547279385439	0.523714225011	0.534028637162	0.610541740435	0.601175019234	0.558379513941	0.521602912643	0.49518675139	0.515796944607	0.570340324529	0.571648783089	0.582964339866	0.54458460352	0.529342270734	0.548608001992	0.559048920177	0.586573760927	0.534877063022	0.500452634087	0	0.504708656062	0.558805563094	0.584190532021	0.544462677873	0.582060181098	0.52818975186	0.522558886986	0.60587775488	0.584609862297	0.63586622941	0.511416512841	0.56271375264	0.618913105853	0.631584826779	0.571950002007	0.622686330289	0.586622800704	0.561727616589	0.732818616175	0.620484849524	0.640841515997	0.667534405857	0.70428878258	0.531494379357	0.559956775469	0.553154220904	0.625537726883	0.672313273246	0.615919387641	0.582795703162	0.728235472749	0.662864064253	0.661241242037	0.622209893908	0.507314984935	0.636624797672	0.601452842312	0.693630010694	0.615304203237	0.615271855312	0.647409648412	0.602239514834	0.563030983329	0.603029879168	0.603546258657	0.624835766997	0.701526896635	0.613681621045	0.734789982415	0.6250422378	0.584166286616	0.598587409835	0.619302720749	0.517326546541	0.606369844924	0.63315735423	0.621126499316	0.544780694665	0.496743806345	0.683406527199	0.591591070398	0.528804167264	0.509943392428	0.51674011929	0.53140092498	0.520338149711	0.539058247514	0.528585279818	0.519986164737	0.559542327811	0.592483110483	0.52387700561	0.521721377808	0.542459155062	0.490078290028	0.512544737583	0.499565281893	0.52555037845	0.506549541619	0.558759133232	0.500586453343
T.CS.122	0.516924349065	0.596221476763	0.616003627786	0.63642308433	0.46377480414	0.485647739583	0.588064215191	0.588929252841	0.624526919998	0.5428431387	0.650507773214	0.553899798896	0.529545914351	0.488771617151	0.443273081905	0.671350196574	0.495411531517	0.664921469127	0.530960422502	0.678157038207	0.522666627709	0.601585261843	0.693920392466	0.571198451997	0.623403370729	0.51225963651	0.575339504071	0.561888405371	0.576767475458	0.74916822617	0.689968240506	0.618633582687	0.487114979676	0.751745691602	0.695609366934	0.661323414167	0.467074838112	0.571634533873	0.655409231843	0.704159737486	0.501208586677	0.544433734414	0.613927526377	0.626560750363	0.593332214054	0.592894653071	0.59502718115	0.727438616697	0.679041884569	0.58709402089	0.533725212076	0.615308212241	0.609265839902	0.709104821316	0.660839739599	0.659705088255	0.556126446042	0.639407578384	0.598938671797	0.732242901425	0.51397369348	0.54548047809	0.421029962544	0.488043897016	0.665477681208	0.609631855668	0.546814457397	0.520044699048	0.508465431723	0.47488877218	0.644144260465	0.585494093204	0.592535673299	0.481048350994	0.459208697426	0.469596160209	0.538671346173	0.513613075387	0.576832996978	0.476289806844	0.461782461218	0.483130966189	0.525425450984	0.526368039271	0.487597128611	0.479437598959	0.504708656062	0	0.497271957343	0.502530674469	0.572664199338	0.529391543143	0.530934021086	0.466657390846	0.597499835427	0.553787963547	0.664558578005	0.320868865842	0.532009724057	0.66941903212	0.64770317978	0.580667973151	0.637309297875	0.614088130714	0.588951197599	0.76253501667	0.604083026385	0.613227805466	0.679072848419	0.73700348251	0.527071216076	0.560456128577	0.469534286204	0.623013902997	0.700161893827	0.625230715696	0.5486202237	0.746466913977	0.663726273928	0.657800024552	0.645845533049	0.451866435979	0.65751566361	0.616253904318	0.722179705955	0.655699279167	0.608178446688	0.653163299909	0.617795508698	0.565135841658	0.645301431697	0.592398323331	0.615684551416	0.722881917317	0.613097230932	0.728293780161	0.609240771475	0.573009343898	0.56540739537	0.623328087355	0.515219677449	0.630659766632	0.667551617808	0.637565349899	0.551699352814	0.524403319098	0.703257477205	0.603183948673	0.419446567243	0.510119905959	0.508823240135	0.421591268429	0.49006654631	0.540438609859	0.506431532538	0.527130823917	0.566492755785	0.550200655884	0.487778873934	0.457629863293	0.557214278489	0.380067975616	0.533892500439	0.489931676194	0.537700039008	0.453006498728	0.488690975721	0.430553878972
T.CS.153	0.562676462208	0.665014210734	0.640086067921	0.645360503792	0.511647957132	0.517112029269	0.560775295132	0.610941754924	0.624479459381	0.451157602879	0.630969175793	0.509163023967	0.563915618514	0.500322070055	0.518694696014	0.692282900258	0.563308200413	0.652150423957	0.573294646558	0.667666327108	0.548252396699	0.589766378462	0.693351344789	0.587507496638	0.622111119418	0.596235200208	0.58119999552	0.654176280066	0.65269969648	0.755298323775	0.749162310725	0.669916497697	0.564779396822	0.758517601	0.696672999507	0.724748811809	0.563619659713	0.662116657273	0.674585028941	0.704388746068	0.58735913795	0.49947391973	0.634429758118	0.682268396531	0.606803601341	0.660857323517	0.661800893755	0.753393401142	0.693091857587	0.640195172206	0.595390316815	0.670498886544	0.648226110495	0.727998314519	0.690175798582	0.665959199641	0.595786840938	0.657691994216	0.676716286009	0.73684924403	0.614779968847	0.571073132759	0.48439400364	0.581735020956	0.724721862202	0.654947155542	0.616644496359	0.588163445981	0.605398497361	0.515904971731	0.702986467468	0.601787589326	0.595496229252	0.576619793447	0.55482568739	0.443563834975	0.434881837207	0.489926387221	0.538060315921	0.471067152009	0.390292940498	0.452956224823	0.543968092606	0.501564311106	0.433757519277	0.563072470395	0.558805563094	0.497271957343	0	0.486194267366	0.592191926145	0.497370453576	0.539039694076	0.505777799019	0.550922374283	0.504724301083	0.706607296702	0.48897259352	0.535077667408	0.691718105997	0.630906483871	0.58498179894	0.631068556564	0.591115503843	0.610677214806	0.772513083312	0.618172079867	0.558328545247	0.698563162283	0.722890480671	0.598456366622	0.624963781865	0.533606483703	0.614400542295	0.736276915196	0.706378756071	0.614829810217	0.766393406974	0.685733110693	0.66422808367	0.647853460037	0.542886333492	0.642700977785	0.677550822141	0.73922607674	0.639001119641	0.686742412414	0.703702322559	0.668131856276	0.606223310083	0.669840674267	0.614618648805	0.677479141729	0.768011633234	0.684465610126	0.732840820944	0.675900046003	0.614927465837	0.607094650979	0.682233464055	0.603618393145	0.666621486039	0.682616867082	0.68828817042	0.608988610225	0.555027112437	0.733717483943	0.656840365652	0.504462643409	0.583504611682	0.631415750752	0.482613093877	0.555995332579	0.648603805735	0.576733050475	0.632530411998	0.620618397347	0.51825860955	0.570796620692	0.517282360617	0.5954628157	0.491160745761	0.544112840627	0.530592083869	0.599757851506	0.449445690374	0.464157450973	0.526732887429
T.CS.092	0.576788218838	0.681057007324	0.653420594038	0.688175499625	0.543594105354	0.563754164467	0.606039146226	0.644504566978	0.66713869692	0.519413519614	0.684453784018	0.566451287354	0.614512100065	0.56989883369	0.575836791473	0.707120944544	0.56092108426	0.66999642787	0.594609371448	0.690331674649	0.597008720784	0.647562073359	0.714494001322	0.615612237553	0.663773034452	0.600639662075	0.627830256458	0.644605065795	0.665068355104	0.775371603411	0.740289956676	0.681398165416	0.558983358639	0.779178497278	0.723307360285	0.738457955037	0.581982770988	0.658345798025	0.683594233523	0.731089138294	0.573336800522	0.584327365591	0.666459007703	0.689323969862	0.647021630548	0.639330210672	0.655114941848	0.737507364212	0.712601503344	0.636757653917	0.619226144357	0.681957826385	0.664090318861	0.751873649418	0.707131759277	0.679305950155	0.608577803756	0.695029323468	0.660472858157	0.740529325302	0.611928329148	0.584121722345	0.483049405433	0.580843993223	0.726131234349	0.667032605606	0.607964120459	0.611901667197	0.598640616732	0.553544008534	0.705912300997	0.644322927452	0.644916101966	0.571480151926	0.563370174627	0.508848534619	0.542178098085	0.524991312337	0.609405210313	0.504618124894	0.488360895632	0.504522289743	0.585517203348	0.522857839119	0.501507253732	0.583911698528	0.584190532021	0.502530674469	0.486194267366	0	0.608645940703	0.542694563316	0.589567273816	0.527700418982	0.628842309529	0.585069305338	0.704435858447	0.521799994458	0.609719463801	0.70013878054	0.681178874829	0.61561334191	0.682213120396	0.653576394157	0.636557976051	0.782600172815	0.641387279453	0.621607972849	0.70977245198	0.750645298502	0.620739731488	0.613374572765	0.57245783802	0.662045948224	0.730966352277	0.69549102092	0.596551419519	0.775919140713	0.708544675916	0.698224377257	0.67402824642	0.540677724046	0.677173701635	0.67747937509	0.755490653963	0.683806092038	0.67484678351	0.711910842195	0.654488773771	0.649880713881	0.687912939124	0.642659285578	0.67674841863	0.779019412584	0.698863337797	0.754114031089	0.654038361691	0.638430581532	0.64234849833	0.685729908991	0.591219113062	0.687390913599	0.686284459387	0.711618206069	0.638740184697	0.601169898656	0.739295214489	0.680622781113	0.495435906212	0.593639321641	0.629282942718	0.526891743106	0.596718259941	0.646598025029	0.607134961609	0.620172217161	0.650738190571	0.571894721829	0.584884597516	0.556351704101	0.64156337564	0.503786739692	0.600973745829	0.562062125438	0.625700247829	0.509967983545	0.517002911035	0.561976641826
L.034.M1	0.563029336414	0.585318806827	0.583022344761	0.597591049719	0.572840851721	0.562963262709	0.602288386733	0.609356429925	0.58362326001	0.621663090153	0.612216307981	0.592572033165	0.555768990376	0.590125228343	0.544404891832	0.631625165361	0.567610467213	0.622599029133	0.598908340639	0.634730237807	0.579681422443	0.606433918366	0.665024626877	0.604278477089	0.613291660475	0.568169859588	0.617226004459	0.606788572397	0.593454653046	0.703993671767	0.715150469358	0.605611658364	0.582090372337	0.726567744248	0.663078617522	0.641731283791	0.580134864072	0.608003040055	0.649599859789	0.635627658566	0.537681779282	0.603212624168	0.617508006549	0.624467535754	0.608849792305	0.626412041289	0.61921417593	0.685426892674	0.631825537067	0.621137093855	0.612005775442	0.645345915235	0.633952176208	0.716562350564	0.6589614003	0.643421363362	0.612185705129	0.624077035494	0.640173189499	0.678289201289	0.572101684661	0.563836559696	0.57147379221	0.584507908084	0.638924134683	0.616373009516	0.56672071055	0.572538254488	0.596808359229	0.554895886989	0.64268370402	0.63536044474	0.60486683247	0.583015699183	0.548469438638	0.600337681864	0.571633986354	0.576850588972	0.575188723812	0.581336761207	0.571002681586	0.594252788363	0.579809828597	0.567785498707	0.602843263125	0.560786215886	0.544462677873	0.572664199338	0.592191926145	0.608645940703	0	0.616177440863	0.56111377072	0.57496890198	0.597055203483	0.577758136587	0.680931289077	0.56028858775	0.569463322822	0.608215335409	0.624469964051	0.579970656862	0.603851708015	0.573720104108	0.586018538177	0.721029981042	0.623435222073	0.616334181735	0.671423390818	0.681606400263	0.563876382538	0.612043652546	0.592499216062	0.585094011339	0.676947476121	0.667255164183	0.619194011685	0.713415617436	0.662838140004	0.670990395208	0.622196584407	0.566846712315	0.589079259089	0.609123012161	0.681012037141	0.613082136575	0.615783398069	0.631608353645	0.632125869586	0.60950926223	0.669034264967	0.593143497398	0.640749486119	0.690952863652	0.626004423801	0.718086606411	0.613091046789	0.618437879727	0.609254953855	0.622197107163	0.584615082765	0.641341074245	0.630444975014	0.605977529293	0.605748826492	0.529147623793	0.693613545428	0.641746099679	0.585693951964	0.549541000392	0.597618775063	0.578491081727	0.543804955129	0.602537233708	0.549894585744	0.597981514244	0.585203313419	0.580096785083	0.584945965351	0.56723168669	0.577342021541	0.557601854634	0.585256964313	0.547544943765	0.592914893781	0.566932280834	0.583821805603	0.577301551435
