CS.108	CS.001	L.007.M1	CS.263	CS.007	CS.002	CS.086	CS.059	CS.036	CS.099	CS.098	CS.104	CS.265	CS.016	CS.091	CS.230	CS.155	CS.067	CS.373	CS.382	CS.341	CS.040	CS.118	CS.066	CS.229	CS.127	CS.269	CS.050	CS.367	CS.064	CS.224	CS.203	CS.128	CS.302	CS.125	CS.041	CS.232	CS.380	CS.126	CS.213	CS.292	CS.376	CS.236	CS.375	CS.136	CS.148	CS.386	CS.369	CS.348	CS.389	CS.385	CS.256	CS.395	CS.177	CS.129	CS.349	CS.181	CS.214	CS.182	CS.183	T.CS.003	T.CS.052	T.CS.014	T.CS.001	T.CS.042	T.CS.079	T.CS.020	T.CS.067	T.CS.004	T.CS.019	T.CS.040	T.CS.058	T.CS.007	T.CS.029	T.CS.089	T.CS.153	T.CS.102	T.CS.161	T.CS.105	T.CS.100	T.CS.129	T.CS.144	T.CS.116	T.CS.177	T.CS.111	T.CS.121	T.CS.125	T.CS.124	T.CS.118	T.CS.123	CS.103	CS.356	CS.088	L.024.M1	CS.242	CS.082	CS.237	CS.110	CS.238	CS.085	CS.246	L.034.M1	CS.087	CS.006	CS.015	CS.330	CS.363	CS.304	CS.358	CS.364	CS.345.0	CS.347.0	CS.274	CS.150	CS.346	CS.187	CS.188	CS.151	CS.325	CS.165	CS.285	CS.158	CS.361	CS.163	CS.319	CS.331	CS.112	CS.223	CS.318	CS.320	CS.343	CS.152	CS.321	CS.194	CS.227	CS.370	CS.326	CS.253	CS.145	CS.262	CS.270	CS.255	CS.393	CS.390	T.CS.045	TFS.025	T.CS.026	T.CS.064	TFS.022	TFS.021	T.CS.061	TFS.020	T.CS.031	TFS.027	T.CS.036	T.CS.066	T.CS.043	T.CS.008	T.CS.055	T.CS.095	T.CS.109	T.CS.151	T.CS.158	T.CS.157	T.CS.166	T.CS.142	T.CS.152	T.CS.141
T.CS.019	0.672978256363	0.650204548307	0.646586412459	0.58632423751	0.613700208564	0.611653820956	0.634433955548	0.600912973257	0.646712472605	0.645673727291	0.655464745721	0.601863411267	0.65815129856	0.58340748745	0.648524214703	0.644183691401	0.621789003611	0.676316345978	0.587426473511	0.578118207575	0.64155223081	0.612104877753	0.592157411716	0.612278741201	0.624976210816	0.533521252694	0.685991771827	0.607923692258	0.670123949543	0.603283021888	0.691275525732	0.602335714702	0.575660636549	0.648145462246	0.6175376305	0.58461539311	0.59273246832	0.614875100352	0.565278746618	0.628844801751	0.599153258916	0.623484584622	0.669607118101	0.553978400262	0.596032970972	0.621093211128	0.652637253402	0.648928292342	0.630464666062	0.606905278489	0.601881479186	0.629246083434	0.614908591164	0.62941088208	0.564110354001	0.607391211108	0.600796898574	0.581713600342	0.588583389034	0.650318400893	0.613605105692	0.614896286369	0.606594345291	0.658039485806	0.616992278295	0.633459831857	0.664935604358	0.564446485079	0.580606957669	0	0.600166754515	0.570784070437	0.631390091616	0.585061043175	0.58853079758	0.631877233928	0.64700485259	0.602692057311	0.67486506823	0.638948961505	0.638129808493	0.633837748198	0.579671513911	0.623089016871	0.615200477768	0.621698531686	0.567839418512	0.597910617503	0.612853975741	0.581303522636	0.606278109216	0.616702233112	0.676148671579	0.629076686856	0.571800771573	0.61177180106	0.594612487663	0.618434865088	0.63881413109	0.607864691708	0.551409091828	0.618179680785	0.611476099886	0.585152803696	0.651265203344	0.61565515769	0.627371460919	0.603929311306	0.673154101703	0.627161767641	0.690310376532	0.648520857163	0.59329350498	0.576097464093	0.695105080768	0.584682264116	0.593597907047	0.598579494933	0.688893361568	0.627065619921	0.657823855244	0.612613799152	0.586701575688	0.596712904127	0.607569240481	0.595495744889	0.568220573089	0.600375017711	0.609846184003	0.613812533348	0.631967704191	0.590968830117	0.592188080012	0.687172029612	0.711967546956	0.630776498972	0.614180611416	0.682090333608	0.580024713217	0.616169006833	0.600655308344	0.624892084651	0.609794211251	0.608628380179	0.606311107249	0.588073801726	0.646620080649	0.608372157994	0.630313278001	0.621774121291	0.574966283543	0.641491249587	0.585889421001	0.602892148113	0.621995900326	0.634764048557	0.621022442276	0.582754273641	0.632542093791	0.652012239179	0.634718599436	0.638387149886	0.608320856882	0.597804086271	0.598707093466	0.634170817514	0.573616119962	0.634131168613
T.CS.040	0.578130185454	0.553873365995	0.480424948199	0.523436638703	0.523965108344	0.597865555944	0.537154642688	0.519601794073	0.642119228302	0.514472845165	0.51360930813	0.521949238319	0.540387714828	0.574089236373	0.662702318248	0.700142287495	0.54112535133	0.725823674554	0.595957901828	0.555096826979	0.659520293481	0.571036358788	0.558050185244	0.558216302745	0.631227285602	0.543781382503	0.738876234187	0.643105298935	0.723575263121	0.586262526505	0.744695713465	0.540051950663	0.565386242714	0.705433378242	0.655152730492	0.646494131133	0.541261134074	0.528011543474	0.516274723156	0.679967701391	0.58781738702	0.641141021668	0.687154654721	0.597707172215	0.614236621254	0.691956108752	0.682740658528	0.730993609337	0.593877191467	0.639194024934	0.641748905968	0.660192480697	0.626907897615	0.660914896254	0.600147325988	0.628832706584	0.62399114664	0.62240838211	0.576349693398	0.732142467049	0.451905652272	0.622018854168	0.54399752398	0.69343248265	0.487978659253	0.662535277062	0.5283025546	0.521580194046	0.569334072793	0.600166754515	0	0.556357510487	0.625602775883	0.586656916879	0.567835305122	0.515904971731	0.517070708987	0.548781040627	0.57277299955	0.526462181374	0.506799300077	0.487533105532	0.555944241629	0.500747126467	0.467723675378	0.53482099668	0.491947770175	0.509287503848	0.548275685298	0.520950774521	0.547255345308	0.661943018527	0.627483103516	0.520272793904	0.463975213577	0.547519241689	0.648913086866	0.63261266426	0.533596869357	0.538678217825	0.517027829538	0.554895886989	0.566107614669	0.509423921657	0.552273333092	0.639870192744	0.649737721106	0.679677701123	0.74780130305	0.714925166382	0.751641493936	0.679530972906	0.658906925384	0.561659198563	0.732764600342	0.628021519794	0.631360633719	0.58648309016	0.749396202966	0.675436750267	0.72339835047	0.62115683732	0.635739452251	0.637305581398	0.650579084601	0.563759330091	0.610625765477	0.649576421563	0.65436712322	0.596922686708	0.650326390251	0.509825118392	0.508462003374	0.746534910775	0.77570875937	0.646307266766	0.611091498692	0.732931725563	0.563206107061	0.616939210617	0.652340985094	0.593804082407	0.651013038711	0.653238102156	0.53710898768	0.559716684658	0.680719537757	0.483076768866	0.468569414398	0.533563241607	0.582624956964	0.466398834127	0.496396596614	0.504215728774	0.506410236787	0.462552055543	0.49911649761	0.585971280058	0.492606332254	0.499168024506	0.487586875413	0.497105042745	0.457189702443	0.502265898513	0.461071970816	0.531984054438	0.476792454619	0.516548509616
T.CS.058	0.63785689231	0.595914937406	0.554135572962	0.530386517902	0.533613114217	0.602390092737	0.57981080591	0.574212321848	0.627022717538	0.593205283506	0.596286099159	0.560663173794	0.595036195122	0.574172264343	0.657544984479	0.677763352921	0.587894718244	0.716023473736	0.57719407888	0.53713993124	0.629627960797	0.586294248102	0.58997647995	0.584185677434	0.608507778823	0.560419671497	0.739091692445	0.641772803921	0.717941877269	0.619856820225	0.731200604393	0.504127303727	0.527896185949	0.721843982317	0.605589397778	0.640563143423	0.571916895754	0.520407200624	0.528644794978	0.640198114255	0.601698872091	0.61936582078	0.682262873426	0.572535902239	0.614022180408	0.638872530667	0.64206244141	0.677708884512	0.618436214514	0.623579124595	0.615079339344	0.616595319418	0.610859230832	0.63640399406	0.56545948083	0.569909784449	0.595574626427	0.585586088687	0.568027895538	0.671187473974	0.54072438855	0.599783685893	0.58057804455	0.666455409339	0.505519686263	0.650930330383	0.601632287809	0.549332264479	0.553917583302	0.570784070437	0.556357510487	0	0.635791473575	0.59546825324	0.53093087709	0.571073132759	0.567192812429	0.567749691457	0.647028120491	0.605601946338	0.544325880584	0.542939349978	0.578068200762	0.54045897264	0.529258125276	0.536367006243	0.555462007624	0.543702897648	0.545561632026	0.520207888856	0.591456543831	0.684465630169	0.639294273778	0.573685513405	0.530638635358	0.570107160565	0.632118844357	0.62387817445	0.577844679839	0.574852156909	0.515119485483	0.563836559696	0.597700815283	0.560913248782	0.614928936935	0.591468923835	0.613266598141	0.678242571424	0.713583765319	0.683357129992	0.748108592496	0.685390847663	0.63205375093	0.583327445438	0.742449918592	0.571095336009	0.611501338651	0.603218066052	0.719346132516	0.667970304885	0.708510917888	0.630288982262	0.615825344387	0.629072503656	0.621185484914	0.563937737659	0.609802850903	0.601515333718	0.610768241482	0.57711171194	0.635589498592	0.517908840306	0.533173389984	0.703568371017	0.750370364664	0.577084965122	0.5771832583	0.697467044774	0.531641982143	0.616791226245	0.612747497535	0.571018527779	0.609698385841	0.630585705581	0.567002198271	0.549139916704	0.670158459315	0.507755715648	0.525786302309	0.581728276897	0.554327452112	0.536132421425	0.526797240026	0.537289666344	0.569452310633	0.532425708774	0.550610845435	0.565908065448	0.534133399209	0.570222472443	0.52754424515	0.541226293632	0.510673309752	0.562971196589	0.526117839934	0.582096062578	0.549782347186	0.571491526879
T.CS.007	0.724425914109	0.690624951735	0.635085590297	0.65619077351	0.651672299298	0.677351227823	0.687340966907	0.631447936856	0.652520722642	0.6856462262	0.673626382491	0.620513796256	0.701304141959	0.652895544703	0.645673138317	0.590814677533	0.55873707507	0.658176196687	0.56635534819	0.565137038735	0.553562255054	0.698804316027	0.672798492001	0.675510500886	0.60385993602	0.587235418666	0.638894464371	0.675316643325	0.633007172984	0.66308756543	0.658905718657	0.650908559803	0.622783617507	0.566362290871	0.539787562103	0.6356219955	0.631058091276	0.579515898322	0.575998154076	0.615711877328	0.636223144375	0.577249298091	0.711942053602	0.582798437448	0.591470564422	0.615750286411	0.631238271743	0.674913336259	0.632388129551	0.550440605492	0.631367661558	0.608224763345	0.649977401409	0.611741976132	0.619822196404	0.607662908593	0.592976347073	0.605250638552	0.561599485972	0.657360585174	0.618253595117	0.579455303198	0.614133172329	0.589087396471	0.643537612764	0.542696482466	0.660397865504	0.560205554328	0.542189850269	0.631390091616	0.625602775883	0.635791473575	0	0.648632948572	0.593418559358	0.663788641329	0.685171913302	0.625068331415	0.725049257281	0.681472608455	0.670745038416	0.655856764083	0.641867741191	0.653977227567	0.607378814248	0.654661862302	0.584825168463	0.653286438441	0.54479862112	0.605003852351	0.664815883418	0.616548667476	0.666487522742	0.659366173549	0.617115760259	0.659986712806	0.611448597407	0.636584974568	0.628342722079	0.635339208209	0.647062824911	0.639878174931	0.620437883912	0.613259702746	0.701261482534	0.569584708606	0.570610830857	0.651992827264	0.626644095862	0.626582510172	0.651696009948	0.62832223393	0.531072303086	0.600016435004	0.627588293809	0.580610980492	0.562236237202	0.633199072754	0.652477940582	0.584077598805	0.609883125221	0.631951769849	0.622951640563	0.614039493913	0.580648880769	0.63631319832	0.626447702325	0.57473439698	0.544558854528	0.551377742123	0.579694546904	0.612439542602	0.626683257454	0.625674832702	0.678948720559	0.61872066076	0.578069687892	0.662001327469	0.597695618559	0.572718892391	0.608989313809	0.607356958719	0.663065255708	0.593853803494	0.541872786182	0.528549084563	0.573453095091	0.58777299393	0.639170527358	0.605272230496	0.565811898642	0.623429313133	0.604195297628	0.593521823112	0.64495284189	0.660470001772	0.592288759785	0.56146653479	0.605828996696	0.672026520219	0.668462040707	0.61214482102	0.622822858521	0.620044054046	0.618083642958	0.60734588161	0.612925004808	0.627780205386
T.CS.029	0.619353552988	0.611009730002	0.663707363429	0.570919176313	0.612977529903	0.549027221158	0.610828705601	0.601743484174	0.574106599547	0.602229690301	0.645928312725	0.57920726439	0.633063547985	0.609573388928	0.644473990785	0.625718383535	0.609157021457	0.669702843123	0.568876380149	0.609338373407	0.62542396614	0.594807551128	0.568306090241	0.614636780145	0.597361888793	0.571456802208	0.697108795992	0.604127587711	0.683427816829	0.552182822214	0.714937433976	0.624568442473	0.58114025649	0.667890228752	0.6091223119	0.582808150832	0.525112656077	0.623618463813	0.576611609415	0.625303370091	0.555545591024	0.610644687109	0.613710085826	0.581160676953	0.542855702577	0.599561291959	0.649171643349	0.609028366337	0.599834484526	0.594763545417	0.560158480673	0.614959324219	0.545466994987	0.642939487257	0.574061565912	0.567956642172	0.568900478458	0.57384847667	0.541807720627	0.639791126504	0.627899667912	0.604470184186	0.593540094324	0.661960945403	0.602638329537	0.638525343811	0.640916248156	0.581476501612	0.606729631175	0.585061043175	0.586656916879	0.59546825324	0.648632948572	0	0.566546796078	0.601787589326	0.651472385857	0.598939998658	0.620975323951	0.635058474028	0.637445454404	0.636635230531	0.558140312034	0.642263886155	0.618961034701	0.62541872028	0.601216144022	0.578119636887	0.59237832549	0.601601195747	0.579031064386	0.665880398941	0.677236490271	0.648611531143	0.558588637301	0.558859578391	0.555545616848	0.589095078893	0.61888640467	0.573913176444	0.576930358549	0.63536044474	0.607091628069	0.592002092651	0.677479302876	0.625039436163	0.584147083861	0.596529310823	0.70812657644	0.649881329844	0.683697882918	0.630075632135	0.636312112719	0.566971532032	0.681239212228	0.588187772232	0.634391978396	0.576702672453	0.735158522258	0.645534265419	0.646293520091	0.584056332015	0.612717856045	0.554717502459	0.616545085097	0.564574123759	0.562533089319	0.594500664767	0.606255961125	0.570264090083	0.62072631615	0.545518277447	0.593284060064	0.702359249224	0.72905541314	0.580884863494	0.587410672993	0.665387189238	0.574480478867	0.635871901575	0.584449679502	0.598389079216	0.57057517859	0.572024413187	0.59506401569	0.608858165582	0.68366554717	0.600731788896	0.617485278698	0.626293576695	0.602154517026	0.620436660687	0.592559164289	0.627546342575	0.584714827215	0.634486368133	0.61160252542	0.628837587028	0.621462077933	0.640279415886	0.631379245302	0.649208524537	0.612162952236	0.619055107097	0.589296169371	0.670463730892	0.587545459061	0.662131352146
T.CS.089	0.663710589519	0.622151965021	0.585884190251	0.553725405443	0.580940685808	0.619423751403	0.623562156012	0.572927104224	0.610963442677	0.60620029557	0.604238901339	0.578944814187	0.615837381016	0.59127952881	0.649197759956	0.667110095306	0.54823081431	0.724106432218	0.551833170091	0.515888996554	0.610619798395	0.612043227888	0.609576103841	0.647903644994	0.588492876468	0.533667956905	0.699804983297	0.679682521619	0.698231625892	0.615688412588	0.713803852962	0.56500079126	0.546737743028	0.681291394853	0.595499023605	0.624260401577	0.584306835842	0.524887598467	0.523369487581	0.626245116794	0.602984244115	0.594090731114	0.683813919517	0.553517570372	0.602667526511	0.627883978274	0.671320529024	0.679265422388	0.572704079991	0.591807011912	0.560837201037	0.597571757867	0.597119096225	0.612348330617	0.582051368742	0.518370890291	0.569240861486	0.601282838425	0.516075511213	0.670581100209	0.544895012808	0.540906724165	0.56317416596	0.651859666769	0.507967246047	0.613852586958	0.609888167841	0.52010362965	0.489781395798	0.58853079758	0.567835305122	0.53093087709	0.593418559358	0.566546796078	0	0.590973001495	0.613467042233	0.592198096648	0.664217060364	0.608376095467	0.600766388796	0.568761010363	0.606438538218	0.575892320372	0.571292921718	0.532912047474	0.552305392267	0.57463127754	0.517847643758	0.54887456035	0.629580258997	0.642570067733	0.680893744574	0.638377080957	0.539526916313	0.591240282369	0.638596156302	0.63895726555	0.612876268393	0.598340509572	0.547742946442	0.602173308505	0.63127249598	0.600066190045	0.667269805969	0.590634873581	0.579570767877	0.662262058472	0.710782912386	0.66892572397	0.726154750117	0.647382342968	0.592996301763	0.589944788306	0.711980625851	0.560369147317	0.592401203112	0.574173919647	0.715271880329	0.638889636929	0.681659618465	0.63619143553	0.62736521221	0.642226099067	0.569396743422	0.552654182672	0.630819469632	0.57525729542	0.570923667108	0.544782229223	0.608458740342	0.515283772738	0.548993600039	0.687856434385	0.746871959063	0.557600384675	0.566128097382	0.694660296329	0.510644824864	0.59173147968	0.601720168437	0.567374501437	0.624680385882	0.59216909833	0.518764940188	0.532765687186	0.66956021418	0.53832992445	0.547163374246	0.603377992428	0.494465681846	0.557598904145	0.548202796355	0.531872661184	0.597011393474	0.583539425444	0.548114151718	0.520272802598	0.565559312464	0.591267312755	0.570005651414	0.579418840138	0.539778175041	0.603658053644	0.534003607077	0.6033273996	0.563948215603	0.603960177744
T.CS.153	0.559182401816	0.484012692729	0.500322070055	0.533772515992	0.568093343497	0.586310280205	0.483810209804	0.555089369186	0.643363299974	0.509163023967	0.509288763604	0.563915618514	0.439380848435	0.604771526091	0.676789890156	0.715207738988	0.557738588955	0.755298323775	0.61041240226	0.627967570061	0.683810247297	0.587507496638	0.590803438524	0.600918962419	0.686732824818	0.596235200208	0.762986550693	0.657028013419	0.75556646795	0.58119999552	0.758517601	0.58735913795	0.621668079992	0.749162310725	0.669916497697	0.674585028941	0.49947391973	0.564779396822	0.563619659713	0.700474087845	0.606803601341	0.682268396531	0.704388746068	0.662116657273	0.634429758118	0.693091857587	0.70969790589	0.73684924403	0.600784552466	0.670498886544	0.660857323517	0.657691994216	0.648008876551	0.690175798582	0.58949526695	0.640195172206	0.648226110495	0.676716286009	0.595390316815	0.753393401142	0.532092935405	0.654947155542	0.554514117042	0.720330076778	0.48439400364	0.702986467468	0.467214328866	0.581788602065	0.605398497361	0.631877233928	0.515904971731	0.571073132759	0.663788641329	0.601787589326	0.590973001495	0	0.543968092606	0.434881837207	0.483312061224	0.501564311106	0.465295281538	0.512629475063	0.538060315921	0.480460040514	0.543306915631	0.533395912003	0.551744631015	0.467594586358	0.571893199149	0.563072470395	0.550922374283	0.706607296702	0.691718105997	0.583448361412	0.48897259352	0.497370453576	0.630906483871	0.631068556564	0.58498179894	0.504724301083	0.505777799019	0.592191926145	0.610677214806	0.539039694076	0.591115503843	0.656970994297	0.674509937946	0.69965048678	0.773191304802	0.736276915196	0.772513083312	0.714411901733	0.706378756071	0.510765561132	0.752032363572	0.638199670536	0.70107211197	0.614829810217	0.766393406974	0.716946938374	0.73922607674	0.639001119641	0.703240211321	0.647853460037	0.686742412414	0.564167823398	0.642700977785	0.668131856276	0.677550822141	0.606223310083	0.684465610126	0.542886333492	0.589390169751	0.768011633234	0.803015092918	0.675900046003	0.614927465837	0.732840820944	0.603618393145	0.68828817042	0.682233464055	0.607094650979	0.682616867082	0.666621486039	0.608988610225	0.631415750752	0.733717483943	0.555995332579	0.504462643409	0.620618397347	0.632530411998	0.482613093877	0.576733050475	0.583504611682	0.51825860955	0.500137421403	0.570796620692	0.648603805735	0.555027112437	0.464157450973	0.449445690374	0.530592083869	0.491160745761	0.544112840627	0.526732887429	0.599757851506	0.517282360617	0.5954628157
T.CS.102	0.609771192132	0.580900707924	0.469960961659	0.552693666709	0.518897646419	0.662828552392	0.569149648356	0.572400168074	0.697823268041	0.530423016261	0.529186650128	0.587732337152	0.550893767575	0.614376035861	0.679260163083	0.748102087204	0.624147497822	0.774712870067	0.641495049701	0.565482373162	0.704097503551	0.613965491968	0.630090950133	0.592324418239	0.69200027949	0.600614048747	0.780147079565	0.710379359573	0.746511090925	0.643363241757	0.757429468741	0.543937831749	0.601555406823	0.746190464362	0.669286774112	0.715088646962	0.592650507487	0.572037102205	0.561076596796	0.700524498945	0.626716895313	0.687053509342	0.743098557676	0.651750005601	0.687600231817	0.715440207934	0.717849377182	0.773398307417	0.673563210003	0.678365311922	0.672214816488	0.674837710213	0.692093885777	0.687344947357	0.614768883831	0.674805479385	0.67163683417	0.671529085825	0.629381731929	0.772347093201	0.484452763054	0.695112056604	0.598047513465	0.738543580134	0.526305094832	0.72470068675	0.525377445184	0.565754178766	0.606903373706	0.64700485259	0.517070708987	0.567192812429	0.685171913302	0.651472385857	0.613467042233	0.543968092606	0	0.575512271168	0.611916769089	0.564314958045	0.521699257001	0.525530730472	0.60400775728	0.525476073617	0.496031080363	0.585747088384	0.537116342866	0.53497195372	0.601553102785	0.522750154343	0.573318527238	0.704069791737	0.656432434862	0.483516181257	0.527458541001	0.603588359619	0.696039766328	0.676310076698	0.569154580845	0.602307574333	0.549107339885	0.579809828597	0.597938155572	0.543400737295	0.556109081232	0.664770855323	0.693179725623	0.7047698997	0.779523206495	0.751119744364	0.788933603758	0.709838299682	0.696764038333	0.616884844579	0.778210003085	0.649071796651	0.675104624285	0.66095869556	0.772933790827	0.690079317335	0.761833828924	0.697463854898	0.693019578095	0.689035974006	0.688533155172	0.605061453855	0.686960705825	0.696207017033	0.68994398655	0.619158057204	0.672855326743	0.551614999923	0.533325470454	0.761953774939	0.792381553621	0.698776293319	0.634360992794	0.749424145176	0.597745321291	0.68938350948	0.679611320334	0.631964456711	0.701212399306	0.69374388619	0.568322327381	0.587173526015	0.724423025956	0.526102773084	0.511184597532	0.574950455711	0.63437866596	0.503039061366	0.560219725933	0.543200598705	0.561634824625	0.485221249494	0.568346815373	0.624698062384	0.536866746379	0.482228638106	0.454597035461	0.493787424452	0.491596429436	0.538713775823	0.516609777453	0.542281797644	0.525188436356	0.520321087468
T.CS.161	0.60376506282	0.524641582826	0.539156957152	0.540978110861	0.593064078842	0.58315967679	0.530331429501	0.565933726563	0.64053357478	0.546169662556	0.561823027871	0.592665033329	0.492292225784	0.620473091717	0.658760506483	0.692230368548	0.557580281742	0.745694791645	0.582476416376	0.603959394383	0.638361396967	0.632149195166	0.603088706941	0.608314999065	0.660874873931	0.589634550936	0.738161825283	0.635061158032	0.713152805154	0.600512445538	0.747149306159	0.610775686839	0.606101144591	0.71149027361	0.619707439242	0.654812636709	0.529242365919	0.567346430004	0.568098240917	0.672062657545	0.57698107316	0.625810669839	0.690620624729	0.640407019001	0.615643371349	0.654312313938	0.683265598099	0.710450708727	0.59648796281	0.640853755016	0.631309153709	0.62568015496	0.621964194652	0.667946944146	0.541164451262	0.607167615157	0.619033329229	0.659181619244	0.566019024341	0.714174858873	0.567550260251	0.634697731672	0.580856169833	0.682796120008	0.526252917375	0.662004395147	0.525433355754	0.596888814453	0.583853991764	0.602692057311	0.548781040627	0.567749691457	0.625068331415	0.598939998658	0.592198096648	0.434881837207	0.575512271168	0	0.52100515944	0.536878087421	0.539235561748	0.556150360455	0.560208932437	0.516474934165	0.556607377305	0.570140429324	0.538023212833	0.491594408986	0.493651900599	0.556100607226	0.571054294768	0.699187691594	0.702067269857	0.598581985873	0.50743298079	0.517469192857	0.615848328895	0.605460857882	0.588142072429	0.504101492408	0.51281390353	0.571633986354	0.624562603837	0.554863282234	0.629073835104	0.606567964389	0.628519720305	0.687798280241	0.737964777019	0.705016766263	0.747582866498	0.686276469636	0.662566513836	0.492390414801	0.732565028368	0.595842078718	0.687548085405	0.624025825673	0.751085727259	0.703154202268	0.711279724159	0.624487486249	0.692395482927	0.630222827474	0.646162901991	0.539102037141	0.605974287839	0.636226158493	0.642007718029	0.567162516145	0.652807268022	0.56260194675	0.617518661615	0.731382598746	0.781168029048	0.636149173312	0.557612089814	0.695613822872	0.58855626241	0.642171345615	0.640889569379	0.577897620571	0.665739400374	0.642695301077	0.607513145271	0.624347712322	0.692765929966	0.543279722212	0.52966030652	0.635155077463	0.631095874467	0.537206651722	0.573830404854	0.588652712804	0.522010238873	0.531516496465	0.588836411205	0.64079995822	0.561051546019	0.510544206673	0.506510740152	0.541050655288	0.533693541181	0.570000643408	0.553553126309	0.605644947437	0.543702534955	0.608405364262
T.CS.105	0.491442465603	0.481755825419	0.60933041298	0.570158929978	0.634395334431	0.599859870905	0.556881417406	0.584038316863	0.642799107906	0.556224910453	0.554782102432	0.612928546721	0.496057920408	0.648245243601	0.694311373047	0.728432172793	0.600016794741	0.755176084255	0.643223645053	0.703425094915	0.723196600848	0.623077084695	0.617003887309	0.651985598562	0.703890948144	0.648526367183	0.770859064222	0.64701124596	0.754863048526	0.596613046795	0.786220316174	0.661316217193	0.666983854368	0.762101350742	0.709860610274	0.686983959113	0.567785608951	0.630798671619	0.6349518106	0.728174476862	0.6267436654	0.704017813547	0.681222105717	0.709638584052	0.653920477836	0.732673586845	0.716792024729	0.753423727992	0.621111852251	0.685606421802	0.654731107912	0.708905530016	0.642102177707	0.723185090795	0.633124066314	0.664600553913	0.664846545709	0.709436080198	0.629940215729	0.75745525859	0.620432357628	0.672055114346	0.607116184849	0.747358119928	0.571447982096	0.72212337077	0.543744976521	0.632632398672	0.677103644132	0.67486506823	0.57277299955	0.647028120491	0.725049257281	0.620975323951	0.664217060364	0.483312061224	0.611916769089	0.52100515944	0	0.555820115777	0.562399170681	0.606669688876	0.594951550554	0.545251136008	0.621532641476	0.582973803932	0.629654310184	0.545282936332	0.631594670339	0.631724525325	0.589798891973	0.726472817921	0.723355936026	0.65353538774	0.544613888065	0.530993853676	0.640524400104	0.659269582387	0.622463913947	0.539444453041	0.572210035272	0.649991377241	0.66420511264	0.611188106974	0.654010730076	0.696657295247	0.693753842355	0.719816133295	0.797442375967	0.736326361577	0.765844023345	0.727538474054	0.731095000101	0.570706821287	0.747810602866	0.662393004117	0.753723656652	0.64307808839	0.783263154605	0.765826558326	0.737084823761	0.648590690724	0.729529229696	0.65118265902	0.719194514008	0.56954285226	0.653047960558	0.707662443626	0.705110596021	0.665862890192	0.707758425092	0.595403833874	0.642988265729	0.795191704789	0.810865265756	0.697689125975	0.649322415585	0.744568912863	0.664109100724	0.725485446567	0.709560802203	0.628239099925	0.698309588078	0.700081006796	0.669654008642	0.699564763153	0.747928949673	0.618567397511	0.558455809512	0.679407169472	0.694208051053	0.560267994699	0.636438179417	0.676521935351	0.533501078403	0.581139495197	0.662143765291	0.72271878048	0.633224857417	0.573804807304	0.562028790603	0.643981643365	0.581095607852	0.613176624033	0.605278701111	0.689481675857	0.603385349347	0.676357913248
T.CS.100	0.594752535039	0.552967668655	0.533144364835	0.544328725678	0.590728622958	0.611670269871	0.52694072091	0.569877932637	0.648572753981	0.568368262915	0.570383069067	0.576140047242	0.499498683213	0.621338766197	0.698159486645	0.718807311531	0.583863624488	0.760544294623	0.643299731499	0.576393020779	0.69680177251	0.600869736116	0.604621012318	0.60840210624	0.679800354521	0.610707966023	0.778908640794	0.670903934562	0.752771533131	0.595842697229	0.780552892153	0.555535026797	0.616988278788	0.74623266286	0.69236688865	0.678218457972	0.581364516589	0.547227525205	0.565633393362	0.705585116903	0.638526208786	0.697783100457	0.706040095585	0.673457852618	0.654146833415	0.695839391772	0.727344194381	0.751332955369	0.618832927686	0.686997606764	0.667667421371	0.66987354621	0.667669525627	0.700084270177	0.600598537032	0.636782433299	0.673380954489	0.676612320665	0.62098234792	0.754263349789	0.534649564414	0.664954102197	0.57568995146	0.725005767769	0.491510829357	0.713176018802	0.543273115471	0.576797567856	0.634172887223	0.638948961505	0.526462181374	0.605601946338	0.681472608455	0.635058474028	0.608376095467	0.501564311106	0.564314958045	0.536878087421	0.555820115777	0	0.541019741634	0.502919439406	0.59396968998	0.512671952621	0.546300083189	0.549316788622	0.576242522232	0.518435055705	0.59606072728	0.595068971732	0.604165319166	0.724642831459	0.675398766986	0.591737031659	0.531377276632	0.544054962707	0.658398450903	0.638651278784	0.572980519211	0.535016340424	0.546496617631	0.567785498707	0.603845289427	0.583063988004	0.591604802479	0.65870197713	0.672563523489	0.728278400421	0.781481964723	0.75120814123	0.784109601241	0.713960059968	0.720287596092	0.577112284627	0.774008816647	0.671458933587	0.668281200841	0.630531908604	0.778198823165	0.728698203487	0.761050096582	0.656991843836	0.708050827328	0.669558596753	0.675512313268	0.57259135123	0.658723726577	0.684840545307	0.68187572893	0.626826029792	0.697288409908	0.56863444304	0.566622954408	0.773887650814	0.797862581833	0.653585835669	0.64834873439	0.739883768563	0.612098793179	0.677273039161	0.674303172665	0.636232220756	0.673249724267	0.688826815918	0.6092966465	0.620173768519	0.738537453423	0.5567184145	0.528309337065	0.620359932187	0.609555664999	0.533232280327	0.585306745719	0.563111023862	0.564420300673	0.521230302081	0.550164306485	0.632429026073	0.58356572081	0.499057497676	0.510289502244	0.527704197577	0.525961162491	0.576287199365	0.575605010293	0.587370491537	0.562488706799	0.578265293606
