CS.257	CS.007	CS.280	L.005.M1	CS.277	CS.094	CS.037	CS.108	CS.016	CS.010	CS.295	L.033.M1	CS.011	L.022.M1	CS.105	CS.115	CS.229	CS.117	CS.064	CS.062	CS.161	CS.371.1	CS.040	CS.076	CS.388	CS.127	CS.066	CS.366	CS.382	CS.171	CS.126	CS.380	CS.125	CS.302	CS.213	CS.205	CS.292	CS.374	CS.282	CS.224	CS.128	CS.232	CS.236	CS.376	CS.378	CS.166	CS.147	CS.369	CS.214	CS.385	CS.389	CS.268	CS.183	CS.349	CS.372	CS.323	CS.348	CS.177	CS.148	CS.256	T.CS.014	T.CS.019	T.CS.046	T.CS.024	T.CS.023	T.CS.067	T.CS.012	T.CS.080	T.CS.038	T.CS.004	T.CS.069	T.CS.058	T.CS.007	T.CS.016	T.CS.020	T.CS.147	T.CS.144	T.CS.160	T.CS.139	T.CS.120	T.CS.123	T.CS.110	T.CS.106	T.CS.134	T.CS.156	T.CS.117	T.CS.118	T.CS.108	T.CS.119	T.CS.131	CS.082	CS.356	CS.088	CS.085	CS.103	L.024.M1	CS.006	CS.241	CS.238	CS.087	CS.242	CS.246	CS.237	CS.015	CS.110	CS.364	CS.165	CS.188	CS.164	CS.150	CS.347.0	CS.308.0	CS.228	CS.387	CS.304	CS.274	CS.336	CS.311	CS.363	CS.358	CS.223	CS.322	CS.112	CS.080	CS.361	CS.285	CS.319	CS.320	CS.227	CS.339	CS.152	CS.343	CS.321	CS.163	CS.194	CS.270	CS.255	CS.145	CS.326	CS.253	CS.262	CS.370	CS.390	CS.393	T.CS.031	T.CS.066	TFS.027	T.CS.026	T.CS.036	TFS.025	TFS.021	T.CS.045	T.CS.049	T.CS.008	T.CS.055	T.CS.064	TFS.020	TFS.022	T.CS.061	T.CS.109	T.CS.095	T.CS.141	T.CS.166	T.CS.142	T.CS.158	T.CS.151	T.CS.152	T.CS.157
T.CS.004	0.647461419416	0.547734694665	0.5954584561	0.557301401005	0.543317429907	0.617621811185	0.651472452296	0.699312172277	0.59267818127	0.726539563514	0.557019671514	0.591246886497	0.631060810965	0.637021914261	0.527639762052	0.658717147055	0.582635997818	0.587917048311	0.618025397107	0.571439185745	0.641152715028	0.536566351899	0.63721765655	0.626677226215	0.61154553787	0.483881864098	0.623080015378	0.625359352977	0.457695792816	0.635677323418	0.464682979035	0.500026460669	0.570589862074	0.632899684432	0.613972532164	0.617919771124	0.605168189753	0.612176882264	0.58438098802	0.712959093211	0.55524870347	0.580710409024	0.705843006872	0.569211688091	0.665546839046	0.61445292506	0.578329770192	0.700175382642	0.579484465163	0.582165141913	0.590311827822	0.652613980687	0.682084745571	0.550560808172	0.597456769329	0.560792048861	0.595132294061	0.627158049709	0.638192298732	0.593791423657	0.551446374187	0.580606957669	0.502206602078	0.487170826283	0.670846640167	0.467270793759	0.615290453813	0.493586941563	0.622696517039	0	0.469281379597	0.553917583302	0.542189850269	0.499699713814	0.633684150895	0.579127106128	0.571889855408	0.572094385899	0.567083306742	0.520182406309	0.489323331505	0.579080781544	0.586144595116	0.538420679318	0.541098243052	0.546944418193	0.480214536217	0.592668965547	0.653589205015	0.551129199277	0.613975010503	0.608350142218	0.651520196445	0.596013891394	0.635375738751	0.603773837576	0.550217111141	0.613063671794	0.599397778332	0.599158451904	0.530221415017	0.545753189916	0.627119969835	0.652485066598	0.624243223916	0.622949355107	0.606220005296	0.521587223696	0.725327375567	0.562650289244	0.652954779183	0.640006004834	0.620018261095	0.482701817493	0.646235601972	0.554817873313	0.495018111498	0.58711881789	0.554385210785	0.678811834086	0.572809552683	0.591267278246	0.626395968339	0.575427856318	0.615179399722	0.665110294629	0.547806471472	0.521632043587	0.720438475956	0.557230414317	0.503087786653	0.583435735344	0.526979184076	0.62041723128	0.656801310387	0.598125047752	0.566845441881	0.508983997644	0.545666900246	0.687007663863	0.587722390431	0.589054508728	0.579388777851	0.642659590794	0.533153087214	0.590223932556	0.482517382984	0.661420125627	0.614713120667	0.44846736319	0.538029901257	0.504189394744	0.53155741654	0.466669194617	0.557430257376	0.515298456565	0.522368488609	0.537555617988	0.485105067717	0.564019397524	0.58610451581	0.568089903141	0.528943785328	0.546839530379	0.525922837264	0.524053236655	0.525490786183	0.557178340262
T.CS.069	0.659932144034	0.55620837324	0.581245781562	0.574711235494	0.54451649237	0.642406625136	0.676544019758	0.666092221257	0.628525431611	0.768499382802	0.554439232482	0.643719442883	0.587479169961	0.624254025397	0.537574109011	0.686240634389	0.583700894271	0.591836873689	0.594484006111	0.582644574414	0.652772614359	0.551100701159	0.609824151514	0.634935097238	0.626729209432	0.488321124477	0.65788683831	0.644666251603	0.490298323636	0.608760267957	0.451578826683	0.487495463657	0.578452421335	0.653674318183	0.623543818457	0.61009129469	0.594879174964	0.627474193714	0.581950630483	0.713603567275	0.547752181719	0.568311622519	0.714059641858	0.583569096289	0.690306868227	0.614436932701	0.59146630611	0.680823872937	0.582880837183	0.573652230716	0.573075929236	0.656458971674	0.680350912753	0.552809801102	0.560265646183	0.530781228709	0.570814555621	0.628445978717	0.628201372487	0.573853134192	0.512866747318	0.615726849197	0.544223156109	0.455832328087	0.676169818519	0.422707639442	0.644980843442	0.562766152337	0.590014017117	0.469281379597	0	0.556056490737	0.542865251763	0.474229760609	0.592561249969	0.573109839172	0.554924586603	0.576595966824	0.554774038368	0.525028840942	0.521944945501	0.585619478282	0.578188960066	0.520005408483	0.556978828056	0.554548572997	0.495362684649	0.567402054686	0.620731751917	0.534662309091	0.582251269811	0.629498452505	0.687282286616	0.595038365158	0.609597506102	0.626363480105	0.581625175145	0.591239342778	0.610195509237	0.641629074689	0.538448137495	0.54792022336	0.628528829229	0.659204660562	0.620679774138	0.671089449091	0.633301519068	0.536855645026	0.745654874437	0.559930144913	0.645328108933	0.670203209017	0.633651651922	0.497749380599	0.675139926594	0.581529493648	0.522298922874	0.615314489734	0.57148878491	0.710704812722	0.542611805092	0.595023209673	0.628904712143	0.594330810244	0.623237419554	0.689900880133	0.563622537315	0.508875399093	0.739238971129	0.633049710025	0.492870509683	0.598878381151	0.553959262058	0.631982965763	0.66191433637	0.589815495462	0.560899713613	0.502535186102	0.577484917644	0.703012608758	0.620035842612	0.579398717244	0.58821807658	0.638956040567	0.537887508272	0.577650815766	0.502328201391	0.655649745326	0.589870979481	0.487337972371	0.578821574455	0.496012564434	0.553569733109	0.480825810189	0.551980885967	0.523538586363	0.512395957894	0.51892050579	0.495816390343	0.561775263076	0.579314845377	0.59213744653	0.510332475042	0.574295245015	0.525306294188	0.540867478047	0.512958648322	0.598662977011
T.CS.058	0.597258416682	0.533613114217	0.569785530876	0.56970892445	0.550764778549	0.631067931458	0.665996447966	0.63785689231	0.574172264343	0.697819383038	0.553622957867	0.594277304662	0.600534169129	0.606329122273	0.519275826876	0.650547766223	0.608507778823	0.585080204654	0.619856820225	0.548996825746	0.666565626527	0.556034357019	0.586294248102	0.632724735931	0.66477574932	0.560419671497	0.584185677434	0.691166559506	0.53713993124	0.598336470204	0.528644794978	0.520407200624	0.605589397778	0.721843982317	0.640198114255	0.664944642541	0.601698872091	0.633051975327	0.650759633631	0.731200604393	0.527896185949	0.571916895754	0.682262873426	0.61936582078	0.655384108188	0.620881169198	0.616567602882	0.677708884512	0.585586088687	0.615079339344	0.623579124595	0.623000173974	0.671187473974	0.569909784449	0.602464251204	0.586424371026	0.618436214514	0.63640399406	0.638872530667	0.616595319418	0.58057804455	0.570784070437	0.563923737338	0.529573452529	0.715748850334	0.549332264479	0.619869053942	0.549248978356	0.597436569992	0.553917583302	0.556056490737	0	0.635791473575	0.531600699941	0.601632287809	0.561862582164	0.542939349978	0.557679961103	0.548742812151	0.53861614392	0.520207888856	0.552329859498	0.549176519176	0.539934431157	0.517921894409	0.523242590357	0.545561632026	0.578544934863	0.603696963353	0.508283161938	0.570107160565	0.684465630169	0.639294273778	0.574852156909	0.591456543831	0.573685513405	0.560913248782	0.57100336297	0.577844679839	0.597700815283	0.530638635358	0.515119485483	0.632118844357	0.614928936935	0.62387817445	0.683357129992	0.667970304885	0.611501338651	0.716838332108	0.583327445438	0.685390847663	0.663017994907	0.606434243075	0.548168073068	0.678242571424	0.63205375093	0.541708815041	0.583690831646	0.613266598141	0.713583765319	0.601515333718	0.635759869745	0.609802850903	0.597588790458	0.615825344387	0.708510917888	0.621185484914	0.57711171194	0.750370364664	0.613390262199	0.517908840306	0.635589498592	0.533173389984	0.629072503656	0.703568371017	0.612747497535	0.571018527779	0.531641982143	0.5771832583	0.697467044774	0.616791226245	0.577084965122	0.630585705581	0.609698385841	0.526797240026	0.532425708774	0.537289666344	0.670158459315	0.569452310633	0.549139916704	0.581728276897	0.567002198271	0.634273235431	0.565908065448	0.534133399209	0.507755715648	0.536132421425	0.525786302309	0.554327452112	0.52754424515	0.570222472443	0.571491526879	0.526117839934	0.582096062578	0.510673309752	0.541226293632	0.549782347186	0.562971196589
T.CS.007	0.670604159624	0.651672299298	0.657471928385	0.661836946406	0.58332765285	0.658010484469	0.670614108257	0.724425914109	0.652895544703	0.733456973913	0.590485841862	0.646427017957	0.656400179778	0.688971017729	0.620176347688	0.649608809004	0.60385993602	0.627681508666	0.66308756543	0.632865365273	0.612937878438	0.582110675397	0.698804316027	0.621631060073	0.597806660953	0.587235418666	0.675510500886	0.625728866916	0.565137038735	0.656368169751	0.575998154076	0.579515898322	0.539787562103	0.566362290871	0.615711877328	0.584433150637	0.636223144375	0.613488127091	0.587510659439	0.658905718657	0.622783617507	0.631058091276	0.711942053602	0.577249298091	0.65687793964	0.632759193806	0.573890519672	0.674913336259	0.605250638552	0.631367661558	0.550440605492	0.674345096641	0.657360585174	0.607662908593	0.598500666757	0.597992529528	0.632388129551	0.611741976132	0.615750286411	0.608224763345	0.614133172329	0.631390091616	0.542064403524	0.573343778602	0.671135882086	0.560205554328	0.626730544543	0.544145375967	0.674079487377	0.542189850269	0.542865251763	0.635791473575	0	0.571183667855	0.660397865504	0.666206799424	0.655856764083	0.672404332078	0.662534381706	0.616850167234	0.605003852351	0.657753553135	0.684026756138	0.61716221507	0.614373108246	0.643698950631	0.54479862112	0.670745490446	0.683577694601	0.651994073906	0.659986712806	0.616548667476	0.666487522742	0.635339208209	0.664815883418	0.659366173549	0.613259702746	0.676687214964	0.628342722079	0.620437883912	0.617115760259	0.647062824911	0.611448597407	0.701261482534	0.636584974568	0.626582510172	0.584077598805	0.562236237202	0.696878574594	0.600016435004	0.62832223393	0.619000803009	0.633968635549	0.53172084364	0.651992827264	0.531072303086	0.564343874825	0.619534118968	0.570610830857	0.626644095862	0.57473439698	0.608804535518	0.626447702325	0.610718523777	0.622951640563	0.609883125221	0.580648880769	0.551377742123	0.678948720559	0.575421747695	0.612439542602	0.579694546904	0.626683257454	0.614039493913	0.625674832702	0.608989313809	0.607356958719	0.597695618559	0.578069687892	0.662001327469	0.572718892391	0.61872066076	0.593853803494	0.663065255708	0.604195297628	0.660470001772	0.593521823112	0.573453095091	0.64495284189	0.528549084563	0.605272230496	0.541872786182	0.547326657487	0.56146653479	0.605828996696	0.58777299393	0.623429313133	0.639170527358	0.565811898642	0.668462040707	0.672026520219	0.627780205386	0.618083642958	0.60734588161	0.622822858521	0.61214482102	0.612925004808	0.620044054046
T.CS.016	0.647162384012	0.557233313386	0.585981043615	0.589722162061	0.525034861763	0.636907821563	0.646757741143	0.654493832772	0.583629085775	0.726646256175	0.578511059951	0.622919574195	0.600205603046	0.625945667181	0.525193316043	0.627214603056	0.57804102641	0.586138783806	0.580636266033	0.561619203405	0.628286128634	0.550001427845	0.596328869273	0.63362357915	0.644998276833	0.488718470273	0.618760076647	0.651354051534	0.514900464074	0.606754400657	0.470142026501	0.512347414508	0.565753820029	0.647986301891	0.615268396486	0.623692319758	0.56573350912	0.60750420784	0.599157674844	0.712200654898	0.540435421802	0.557266453087	0.686636767822	0.566038795781	0.65075131651	0.596565149472	0.564692484862	0.663682061884	0.575828367155	0.561071487203	0.55416748693	0.633856101215	0.663970534624	0.533508255384	0.566953123375	0.536197664664	0.520379967706	0.625177775075	0.626700114032	0.591414965966	0.542672625508	0.584426936538	0.531353763028	0.515684674836	0.663590770472	0.525241414264	0.617702575543	0.536589956389	0.590950486329	0.499699713814	0.474229760609	0.531600699941	0.571183667855	0	0.58922566424	0.575392326843	0.566178793673	0.579494553624	0.576990346945	0.53456178683	0.558690984358	0.565126423515	0.584361718444	0.55186697141	0.528736614856	0.590299349271	0.523433399896	0.589471037494	0.632671116607	0.525463765855	0.592647283419	0.638796371846	0.659085849967	0.583709937142	0.5837752961	0.616397377138	0.575542732622	0.575428905878	0.60956809317	0.612019898661	0.534625160111	0.54009806357	0.639378288678	0.632990754529	0.611274073157	0.650861977239	0.621584415864	0.558116332208	0.720486369231	0.549792191428	0.64351636624	0.645538667713	0.600622150622	0.520712454996	0.653092750784	0.591590187954	0.525044747363	0.581436412402	0.560713491569	0.68728229136	0.568098385037	0.59662660348	0.607469294674	0.590674898221	0.592397083829	0.665646799504	0.57264989164	0.549342306911	0.729053147517	0.587120342033	0.497698185893	0.612029248966	0.549854483535	0.60789138294	0.681161579936	0.570778712588	0.54967645229	0.505487226126	0.569583557761	0.671844179349	0.591320417469	0.544875410117	0.589707185558	0.622299285565	0.543939815395	0.571899296007	0.515765655107	0.650788916277	0.587061134024	0.518008288906	0.570319408101	0.530204707875	0.581470691406	0.521618561223	0.585850379086	0.506794226533	0.537288855647	0.544069203459	0.510379312181	0.57237831622	0.587704380931	0.582975523025	0.533288217577	0.585792688814	0.537779993894	0.563467204322	0.526348448472	0.564281659422
T.CS.020	0.613964276703	0.568047318813	0.5096499244	0.537724169921	0.574910779726	0.719721268248	0.731421474678	0.527876846947	0.644806057013	0.716920961187	0.678253353527	0.664329241052	0.496039157135	0.495896490959	0.552271092881	0.700878640249	0.708021849408	0.595943013684	0.598561555257	0.584545906628	0.717832059496	0.675250722279	0.582456357843	0.670317461741	0.724010124902	0.607651700367	0.607845865976	0.747493946318	0.624976989265	0.606489122061	0.582789226021	0.572111041736	0.700983848144	0.742689018911	0.731459696529	0.749345708808	0.631415555785	0.708342607624	0.740361125532	0.767822318949	0.645117750254	0.562982053694	0.719278344549	0.699296710771	0.724471235204	0.732518254731	0.7080412966	0.764287200666	0.688740387921	0.689741987131	0.689730278714	0.692660186796	0.769764013678	0.668970067734	0.677154920654	0.671605848873	0.615764637435	0.732056143673	0.719498085559	0.695595874755	0.562366489002	0.664935604358	0.67679960958	0.615384567945	0.759807900498	0.583479328686	0.72707132229	0.669544296405	0.529599924883	0.633684150895	0.592561249969	0.601632287809	0.660397865504	0.58922566424	0	0.475610844278	0.531173722897	0.514039041815	0.499717169686	0.586090213444	0.582098581688	0.530794294556	0.467827409189	0.56318960047	0.574323731062	0.541451279361	0.608963458721	0.462573197426	0.513645681364	0.539195344608	0.562917262824	0.717786219336	0.704102114978	0.535603222556	0.569793424933	0.5667912145	0.582850934673	0.540153269899	0.594161364752	0.642533471474	0.54112825748	0.562787479188	0.678074565334	0.606255677813	0.665377778013	0.7678236326	0.738813875465	0.706494252933	0.73951932991	0.590518023325	0.724851033523	0.719519775882	0.656144327292	0.64672499008	0.728049999801	0.708260903316	0.63998008661	0.682411031174	0.704682912638	0.791490853737	0.692135707002	0.731095993633	0.682061799778	0.63337994477	0.724583767383	0.765904660048	0.711935198379	0.639851398221	0.804327463687	0.68260813197	0.560196962912	0.697462282148	0.594935129855	0.68525166868	0.779826380236	0.689656513431	0.635675917831	0.646017245966	0.650627054912	0.754334022234	0.697787510006	0.701921739379	0.700574686357	0.702223522121	0.573474513781	0.477731435126	0.584335121626	0.723666423671	0.496143848728	0.638670584768	0.608663331508	0.593967958963	0.674857724214	0.655657777675	0.559072228292	0.551663782247	0.491302374094	0.499202920062	0.645116057231	0.51585396586	0.468067149044	0.577914420124	0.571476424881	0.602429925185	0.550637899333	0.547831358451	0.546368161156	0.581227631241
T.CS.147	0.590444282793	0.51268557916	0.456955410724	0.436469031332	0.53821740861	0.677271786607	0.71373853372	0.584948290166	0.622200060493	0.737574981049	0.615071119126	0.61617877497	0.513763622635	0.464987225491	0.534938214041	0.721818510051	0.699270123332	0.592189035679	0.632574308748	0.548690505827	0.734824649885	0.636430192268	0.60691962023	0.695956957732	0.734162106693	0.590874335035	0.612977421863	0.752490125145	0.562119375394	0.626514184523	0.559331150482	0.505230629965	0.686508937982	0.760822002568	0.720718128556	0.726210207023	0.624626869916	0.69488763144	0.718342512023	0.794907538927	0.601585357098	0.567881963433	0.744026116307	0.699938790183	0.718853436933	0.710790714499	0.688091407787	0.774816279612	0.680106642407	0.667605825346	0.69210426577	0.709837480914	0.784559244196	0.658605258525	0.6690556165	0.653081126904	0.633789129943	0.712962596528	0.71899388148	0.682486929736	0.572166269665	0.671066839694	0.642951049458	0.580221290959	0.793215709782	0.541336139595	0.72171734431	0.625746681132	0.526345002938	0.579127106128	0.573109839172	0.561862582164	0.666206799424	0.575392326843	0.475610844278	0	0.442643879452	0.43143021428	0.413573512227	0.507809152576	0.536482682432	0.471328939556	0.373364433873	0.494219435084	0.484166189577	0.462193582672	0.557680697798	0.386771496291	0.51777055005	0.461973498968	0.565863217102	0.734790348534	0.66472589485	0.570136996951	0.562426020432	0.52366085446	0.548990463153	0.481955078116	0.574247933698	0.627061237796	0.500442481941	0.518524252274	0.711145632053	0.573453941733	0.678717651783	0.760080004265	0.738123278664	0.68182693022	0.767139802176	0.602202581329	0.733175452887	0.742992451409	0.670171291438	0.62570763636	0.747600903563	0.71690253869	0.621662464419	0.641030847422	0.684082996902	0.799674446412	0.690660614059	0.722288751966	0.68900382725	0.645508835209	0.715713012935	0.777094592145	0.689601992501	0.600362263645	0.824208299718	0.6681738329	0.532837784222	0.693246879537	0.527741146155	0.705089842985	0.775929412378	0.688517599532	0.622087254811	0.595369495953	0.644536017188	0.762530406888	0.691269919891	0.68645619477	0.692699133543	0.710732952759	0.540771669247	0.436083928306	0.515524383018	0.741325647192	0.534540492167	0.596314040043	0.572720878294	0.576829712124	0.678550544135	0.617210771625	0.517664343132	0.494709415116	0.437381928213	0.435501081418	0.61028616577	0.405805182671	0.387086187805	0.524459293782	0.504196571787	0.534729783664	0.463196120751	0.445857384397	0.512663542593	0.51902713328
T.CS.144	0.559113759298	0.526810003757	0.452806231356	0.435755963209	0.536700059945	0.63222810746	0.682677610228	0.641650161272	0.601663984571	0.735557071454	0.592682622729	0.611807253902	0.555988339439	0.555573567022	0.539986129435	0.704161682666	0.669040598612	0.594045753711	0.616507533445	0.551684119606	0.712607605484	0.60116409471	0.57315981463	0.687600577906	0.700002690081	0.556776499435	0.601835801958	0.711693402582	0.519647013312	0.621269675315	0.537143081562	0.52111911938	0.664194086682	0.731344640055	0.692354130458	0.699781121888	0.649509793762	0.677983202867	0.695821005917	0.765479048186	0.577287623742	0.589354741657	0.718882441013	0.672820463217	0.710659356592	0.692887341528	0.66773736887	0.759232181763	0.654273068267	0.664539456719	0.670500030149	0.689912818529	0.749377025633	0.641156935332	0.638783315323	0.649690220589	0.625870367021	0.692711918367	0.682451612694	0.651498288513	0.571494647146	0.633837748198	0.623650356143	0.573019903263	0.761607312934	0.540983682637	0.691236625198	0.596321224227	0.556268997792	0.571889855408	0.554924586603	0.542939349978	0.655856764083	0.566178793673	0.531173722897	0.442643879452	0	0.513608034437	0.452431008298	0.500797465883	0.516324624354	0.49482358226	0.447235263204	0.474742976143	0.477344856011	0.49577882419	0.558669233905	0.480998454871	0.568456835942	0.475976981916	0.581409359792	0.696551890802	0.640114837881	0.579642477372	0.588534061252	0.537225667212	0.539711852127	0.505508748484	0.567319444678	0.586936628089	0.491312151258	0.51967779222	0.684590878146	0.541902963427	0.647853514346	0.74076681516	0.702322863251	0.638740382647	0.759899065844	0.608728341384	0.728445594369	0.730224552516	0.648834956479	0.608761568504	0.717948338476	0.690719932123	0.617133777851	0.621531701864	0.67619376676	0.772277539185	0.662042297707	0.694130538651	0.668662170352	0.640093682549	0.689500660097	0.75015759214	0.654916113682	0.601538452598	0.79725714029	0.657905641125	0.540668892343	0.671354633143	0.522801478617	0.683985503157	0.753265594398	0.66831154309	0.628177081602	0.59479740143	0.631383269773	0.769996652179	0.678696756091	0.660399513664	0.668735143719	0.679889589342	0.530310649196	0.489812766455	0.492995146685	0.734228071767	0.563568915717	0.569393051831	0.587019958697	0.57097665211	0.658578232036	0.587892458288	0.510407735142	0.511914050145	0.491353543833	0.477866076308	0.579329611381	0.461560924302	0.44442395578	0.493339833239	0.497118600175	0.484888787448	0.478461505232	0.445082201299	0.512025872413	0.514286560924
T.CS.160	0.602097594177	0.542253032528	0.469490106895	0.519405410017	0.545972413598	0.701020208377	0.715737853125	0.573778040287	0.617520556612	0.750342642594	0.609592820679	0.641450366857	0.485753878115	0.468498657787	0.52893173417	0.709250357012	0.679740624157	0.591029297619	0.623607023956	0.566759855997	0.713323114646	0.632976236932	0.618704239128	0.669766823714	0.742034361653	0.569405441228	0.636810078561	0.748073931236	0.570247453021	0.628812591959	0.5382275023	0.523457318803	0.65866620059	0.762360407768	0.707912675449	0.713521310127	0.622756125503	0.680169797954	0.689586643561	0.783020173614	0.586299469667	0.554381557693	0.734688351722	0.681682182856	0.725553840392	0.67955475084	0.671790145075	0.757931802277	0.657922575584	0.637344266095	0.673098009076	0.675872703023	0.756789948419	0.618446817255	0.643584759052	0.618882578913	0.598116131361	0.700127264746	0.702266013305	0.659434931328	0.58576017634	0.652545463402	0.633221477154	0.577741298839	0.778017429466	0.559628973052	0.711201385062	0.62705009345	0.504332226131	0.572094385899	0.576595966824	0.557679961103	0.672404332078	0.579494553624	0.514039041815	0.43143021428	0.513608034437	0	0.436709761631	0.507545731958	0.529294996655	0.476303517967	0.42370167891	0.52666523168	0.527093463903	0.472711657731	0.546100595074	0.412589483884	0.489426537208	0.453578880347	0.529143519318	0.723958434884	0.704684189925	0.550122724836	0.589159592551	0.568861546067	0.562194003047	0.524659638409	0.598108427874	0.653947854633	0.49419868852	0.485795905948	0.680738329658	0.62090828282	0.667543675628	0.75187698071	0.730188960688	0.675783110898	0.761284286497	0.578147526331	0.730479216432	0.730604654414	0.666507629089	0.61202468326	0.723349541374	0.700748680954	0.611921509419	0.631705665711	0.668823894868	0.779980706618	0.652768368661	0.699857100408	0.682185806963	0.633883898039	0.701419102104	0.758452891528	0.66025779276	0.604639964266	0.816461945945	0.685794645696	0.511158184284	0.676391220363	0.573248078314	0.683932120149	0.761492483456	0.666718232873	0.587486621847	0.574813863899	0.607440368764	0.749921874354	0.677844098588	0.651789017003	0.658970029176	0.692400507762	0.565261505931	0.49371912008	0.543795279736	0.745987786136	0.543346281624	0.601777645174	0.605120610619	0.609306318489	0.669997062434	0.639821857672	0.554067152366	0.54002074355	0.476043849318	0.450006954058	0.611829644721	0.420710209862	0.465103481033	0.601314161035	0.521314909834	0.593663313389	0.469970782967	0.50662842776	0.54724493076	0.571033378572
T.CS.139	0.596210379806	0.541060138403	0.4437835775	0.451414719047	0.559638732899	0.665071916074	0.717308406681	0.599167503362	0.609133699384	0.759459390904	0.610986353511	0.645337072557	0.4975542511	0.487110400821	0.538945732325	0.718558283041	0.691180258528	0.589122824322	0.631981041805	0.546871166496	0.723663359176	0.62188125994	0.596581773809	0.688059783923	0.723918318993	0.595084889293	0.61684399402	0.751711976636	0.560777771093	0.630218997233	0.540253854429	0.522733403439	0.683749613958	0.75113024791	0.712268025652	0.724920564007	0.639827163543	0.692150938962	0.69941831832	0.785425509936	0.613654295151	0.562864070531	0.749232082107	0.687951246229	0.733512472526	0.69551952873	0.686329404278	0.762548354466	0.664699369532	0.662441105825	0.675962895158	0.69355082739	0.7665317824	0.637933655368	0.652465039303	0.639300664351	0.609987798088	0.696232183604	0.7065525833	0.672403355409	0.569957174414	0.644989806026	0.643550313307	0.571643383441	0.756473271855	0.538645577564	0.702199092204	0.640568769785	0.496227398076	0.567083306742	0.554774038368	0.548742812151	0.662534381706	0.576990346945	0.499717169686	0.413573512227	0.452431008298	0.436709761631	0	0.497033532995	0.526731291759	0.477673825986	0.395962744799	0.478101984439	0.491672583312	0.506399148875	0.548648530166	0.426614965698	0.502526271885	0.424346715272	0.537579858966	0.709053595701	0.685132379783	0.547186113888	0.575850691386	0.548898359799	0.544446504142	0.519430955679	0.579134285995	0.607103332787	0.473526827248	0.495292903378	0.688456627132	0.605617734063	0.663587389177	0.761622877813	0.722968174692	0.667057666238	0.765843239792	0.599884216771	0.72759203496	0.741840612125	0.653209527507	0.625628525597	0.728454064608	0.690834409302	0.639396254656	0.631610341794	0.691985090687	0.788572979655	0.67803666751	0.709547946106	0.688963833632	0.651191347255	0.704827350941	0.770300170775	0.67488386521	0.628176891577	0.821824196376	0.680323101242	0.529080883203	0.684045083712	0.5428590854	0.697413454103	0.770808847531	0.682900566304	0.610404969521	0.578044509195	0.633569756902	0.768562317267	0.697329497726	0.673602806677	0.67829264057	0.696352851606	0.547522350444	0.459605582397	0.509547533249	0.745813407659	0.558895768861	0.587887038925	0.602479226374	0.584852173209	0.65440865357	0.618244767219	0.537606677358	0.511808065762	0.427881352524	0.432708802043	0.569335349135	0.405810860715	0.421757292983	0.539759318471	0.496122208515	0.519670741831	0.455323467893	0.460637050096	0.521411189016	0.53551992677
T.CS.120	0.587367604113	0.528562652653	0.496503969839	0.506002202313	0.523331241634	0.608632163091	0.658245182071	0.645051942006	0.585602518772	0.726993313299	0.551989157118	0.589951714081	0.565651592111	0.584858065576	0.523698316869	0.663030562125	0.6147774675	0.597066788137	0.614318417518	0.54852012826	0.656407317687	0.555167869397	0.601980903649	0.633474228055	0.657744216142	0.535697639982	0.618216134795	0.67728275933	0.468486910527	0.61334533181	0.501654370382	0.517329878729	0.607162624407	0.691619604783	0.657911168688	0.650149154887	0.61130604508	0.641563575475	0.648665994503	0.732002068475	0.539314537712	0.579273691497	0.703329393088	0.62274305427	0.685209834863	0.668007423256	0.628975995474	0.718222296523	0.62521121373	0.6193941926	0.646521310112	0.658394060738	0.70686201744	0.601382527407	0.608726114776	0.590833129254	0.602956737433	0.643797245522	0.653193205075	0.617453038602	0.603646807367	0.588419021393	0.552232321777	0.509106249195	0.721777023526	0.526876624531	0.635144568679	0.552311357648	0.563782812348	0.520182406309	0.525028840942	0.53861614392	0.616850167234	0.53456178683	0.586090213444	0.507809152576	0.500797465883	0.507545731958	0.497033532995	0	0.483619848859	0.528801983089	0.509648837894	0.520038099593	0.479733245309	0.49521341107	0.528586078591	0.528802576549	0.590358524829	0.469608242338	0.571985840672	0.635641888037	0.618106994706	0.55857758267	0.600602483576	0.565193085587	0.533158511479	0.550767563783	0.56595866815	0.594406256697	0.483667927048	0.47855760984	0.642287423619	0.609107009614	0.628996657061	0.680711911347	0.651956957477	0.605823914541	0.700489120582	0.572384206754	0.664165309734	0.677071392108	0.613993005135	0.530599081253	0.701111687944	0.622626692969	0.561956216999	0.569267925521	0.61616370316	0.716207656297	0.596276481965	0.634383973953	0.637756402903	0.583258800992	0.626479160628	0.718322720369	0.613215436871	0.563874881684	0.748278339635	0.619735282557	0.502051159626	0.621141902825	0.533548944953	0.628557463648	0.710088117364	0.630721991254	0.582162631751	0.516598429544	0.604381041256	0.731012856123	0.62611178411	0.606344580929	0.645588722284	0.647304044497	0.527669780802	0.524675772767	0.488270394214	0.680136547319	0.566962424407	0.538901260619	0.562538167864	0.556341469848	0.594055587107	0.539427430218	0.522344913179	0.49333636114	0.515870164957	0.499123723564	0.533706346119	0.497785253501	0.525110763027	0.552550505893	0.482857843833	0.533941090504	0.447543796003	0.482634944837	0.517080074151	0.540893222572
