CS.098	L.035.M1	CS.357	CS.261	CS.091	CS.265	CS.084	CS.003	L.031.M1	CS.217	CS.143	L.011.M1	L.005.M1	CS.296	CS.019	CS.381	CS.161	CS.229	CS.155	CS.171	CS.115	CS.050	CS.056	CS.154	CS.063	CS.137	CS.367	CS.062	CS.073	CS.366	CS.041	CS.232	CS.292	CS.213	CS.378	CS.203	CS.128	CS.224	CS.282	CS.125	CS.136	CS.374	CS.205	CS.380	CS.302	CS.268	CS.148	CS.349	CS.166	CS.395	CS.386	CS.178	CS.214	CS.385	CS.369	CS.181	CS.359	CS.254	CS.177	CS.323	T.CS.004	T.CS.089	T.CS.038	T.CS.014	T.CS.025	T.CS.023	T.CS.029	T.CS.085	T.CS.079	T.CS.040	T.CS.062	T.CS.067	T.CS.046	T.CS.050	T.CS.057	T.CS.128	T.CS.104	T.CS.132	T.CS.131	T.CS.115	T.CS.112	T.CS.139	T.CS.110	T.CS.106	T.CS.126	T.CS.118	T.CS.156	T.CS.147	T.CS.108	T.CS.122	CS.015	CS.356	CS.082	CS.246	CS.241	L.024.M1	CS.088	CS.237	CS.006	CS.085	CS.238	L.034.M1	CS.103	CS.242	CS.110	CS.150	CS.188	CS.358	CS.387	CS.308.0	CS.151	CS.338	CS.191	CS.311	CS.233	CS.189	CS.165	CS.212	CS.164	CS.330	CS.320	CS.318	CS.322	CS.112	CS.331	CS.285	CS.339	CS.361	CS.202	CS.152	CS.158	CS.321	CS.223	CS.163	CS.343	CS.253	CS.370	CS.326	CS.145	CS.255	CS.390	CS.270	CS.393	CS.262	T.CS.043	TFS.022	T.CS.055	T.CS.066	T.CS.008	T.CS.049	TFS.025	T.CS.026	TFS.021	T.CS.031	T.CS.045	TFS.027	T.CS.036	T.CS.061	TFS.020	T.CS.151	T.CS.157	T.CS.142	T.CS.109	T.CS.141	T.CS.166	T.CS.158	T.CS.152	T.CS.095
T.CS.104	0.506074756744	0.607189506667	0.481505208722	0.436539081264	0.683044322753	0.468912651717	0.566128143341	0.511108717563	0.529675500127	0.492937057221	0.596552146054	0.546442951545	0.482714928428	0.469730605828	0.548548899835	0.542394556332	0.714830088563	0.670771403032	0.556583586213	0.60630660874	0.705263916283	0.694314004348	0.714530379133	0.799288342327	0.715486187028	0.543974693218	0.775391985702	0.5290554702	0.668667431862	0.744242397582	0.692575767885	0.545990497581	0.635137874797	0.720192367389	0.719926459177	0.545950146318	0.595067812534	0.77321246398	0.704535627895	0.673372501003	0.661749538147	0.694019835978	0.735342997659	0.523936734652	0.752604221078	0.688089590929	0.700594437771	0.640645918243	0.701793286647	0.657593346275	0.735966279457	0.586526377004	0.664075166862	0.658499916787	0.752792988145	0.665733861367	0.741833382471	0.666415930415	0.700282723112	0.643576600784	0.583776997416	0.580338012953	0.519396159927	0.547915625085	0.531219007026	0.771454830264	0.633556940667	0.50705671919	0.703653007974	0.499646884739	0.509044510636	0.561955270306	0.619459570983	0.619036984702	0.73187433215	0.51448424544	0	0.434902129714	0.425637170008	0.419666796809	0.529342270734	0.437097640516	0.467376382438	0.403131393825	0.466858394793	0.576461973586	0.472193593445	0.430168440555	0.421470606376	0.461782461218	0.563712028175	0.724541699912	0.543354613637	0.50051878937	0.498610256549	0.535620754805	0.664948623747	0.673498800345	0.540653984158	0.55786464548	0.576124211163	0.571002681586	0.577231318034	0.480508627537	0.662741072308	0.550614378641	0.673825510979	0.798534016066	0.640370795848	0.732265343631	0.607154944447	0.648443846301	0.506450321652	0.635806912579	0.60691986144	0.671624940509	0.712605080414	0.68953066404	0.756451575094	0.654252628583	0.616105718622	0.68451817254	0.713400000442	0.683515581266	0.561735392104	0.76194268914	0.674418754716	0.70225367803	0.674018254003	0.517983397323	0.673206907508	0.53749568057	0.674418845326	0.67894822845	0.686623816616	0.757957897839	0.673639081373	0.629717248265	0.581020051911	0.618249851002	0.669511063061	0.671379913438	0.681155777677	0.693531789584	0.526500867976	0.448300597378	0.520319548649	0.471503546838	0.6249651739	0.685781542036	0.603230572594	0.750348625445	0.61189762749	0.571654042596	0.587069941815	0.542816331604	0.546090371145	0.600762550374	0.452617434106	0.480663004776	0.527802471052	0.560006791242	0.420296771114	0.556571515036	0.487025388477	0.453299228603	0.504671034337	0.44412991484
T.CS.132	0.513020703334	0.611695999184	0.553106416212	0.447522667481	0.687475818675	0.27422986446	0.574855615871	0.536419040963	0.491171044937	0.553201888411	0.595079676129	0.578875820768	0.540219938427	0.501625290222	0.59241599235	0.549815150137	0.709135540624	0.682897618973	0.536197745839	0.641799841586	0.698784273751	0.705913710836	0.697803084376	0.799693676551	0.728345332351	0.568086139348	0.774225641851	0.586708980801	0.69942005213	0.736568464235	0.69472532864	0.559360343176	0.619666581153	0.722853217515	0.739222612	0.587287514191	0.590558891268	0.779444084433	0.692778137611	0.660918127915	0.659062878238	0.68484386406	0.714645747565	0.538931373717	0.754656469419	0.683577551371	0.698734487975	0.618784696986	0.683456030618	0.647653104353	0.731475653299	0.601792271751	0.670329763673	0.634879510909	0.75026675984	0.635280891893	0.743017745716	0.646904903658	0.691197775873	0.620876602643	0.594068381336	0.590071028284	0.482391842676	0.569668272923	0.580477961353	0.75938530044	0.647113964229	0.551613511393	0.705565318343	0.520219270822	0.547986800451	0.604316262173	0.616373247785	0.636163265136	0.730783758494	0.463124490607	0.434902129714	0	0.441296746676	0.420064472691	0.558889886274	0.447416195251	0.492462985782	0.431312065842	0.482031823656	0.550245057775	0.543646642357	0.46053993887	0.422269359794	0.473292785207	0.624872426086	0.735840518861	0.52777677753	0.521161007481	0.560480072455	0.599295312151	0.714134210609	0.685344362792	0.573497813848	0.549921664223	0.617380955841	0.590928296518	0.592036876161	0.502564160033	0.659726038229	0.581695235943	0.691618458798	0.786895140824	0.620014293454	0.732346516267	0.612794024462	0.637461776307	0.565288459687	0.66978286361	0.615119258162	0.637152146308	0.742293915138	0.705613831693	0.762328264304	0.649948039122	0.6058576647	0.670552977504	0.700453003608	0.680985776947	0.533223251601	0.752722139067	0.703540280034	0.708196259245	0.702826503582	0.508739214676	0.688584220883	0.61084331815	0.654964603768	0.687281388907	0.689305750378	0.762844158136	0.669242696129	0.628019156936	0.586389416157	0.602272612362	0.684325735795	0.669713185308	0.703791712676	0.683299155097	0.591308262849	0.471816160435	0.554579428157	0.503555926974	0.651298854205	0.671129769954	0.631068098242	0.736106654902	0.629424266373	0.594561545055	0.615136869155	0.578649409395	0.556424218692	0.63621386593	0.477757589548	0.540602201237	0.588168898934	0.618710160163	0.443422164889	0.62317935496	0.513290635703	0.480884144802	0.531688292145	0.47248741174
T.CS.131	0.545669950049	0.558637755178	0.472120999217	0.435948098755	0.670526601055	0.476281700573	0.594401728424	0.544214922815	0.521555472608	0.550388227902	0.580316636638	0.516618572419	0.510191439816	0.437333447651	0.525878499804	0.515119289035	0.685585212135	0.648258148588	0.529802046605	0.616420052186	0.699215162049	0.687756573714	0.675413053345	0.787062338489	0.699944341745	0.513655507917	0.75017188443	0.531897538529	0.672180655532	0.716218287071	0.674140689781	0.55688427336	0.624601100699	0.675449524944	0.696349998719	0.521514993531	0.534694489075	0.740567080829	0.659820865982	0.618813357661	0.648805566366	0.653371141383	0.67424056044	0.484383127768	0.722953417284	0.661225269763	0.682026526901	0.591591022662	0.668583540645	0.61682028209	0.677965465691	0.579845851404	0.613746267931	0.615013526169	0.726394365897	0.61505449134	0.716402858718	0.601903490145	0.639010186542	0.579301919379	0.551129199277	0.516586463195	0.508025492918	0.573883359883	0.511191646945	0.741024796832	0.618242201556	0.478667890643	0.674893140679	0.501120609146	0.478204580703	0.518186524664	0.599278798591	0.608857179618	0.705489987569	0.486647622639	0.425637170008	0.441296746676	0	0.423630050357	0.480602261714	0.424346715272	0.462716582932	0.430438122767	0.385830146992	0.530430822286	0.450618555454	0.461973498968	0.452290134162	0.415179730368	0.603642723347	0.686260025737	0.522861943649	0.436213694211	0.536056537525	0.54751581699	0.655000797903	0.667497105832	0.538642391048	0.566073371637	0.591244912773	0.564169131668	0.587428436632	0.453717008211	0.643822898555	0.573981966663	0.632356204407	0.748879012521	0.584536776861	0.709264595596	0.578033098418	0.614819028623	0.517995449378	0.606908687327	0.622058279021	0.647972327195	0.696015635828	0.656544857105	0.752306029559	0.610848520013	0.584369610641	0.63990607007	0.665747215875	0.665148215178	0.544282676812	0.739107490106	0.632107358925	0.645200348487	0.651755844297	0.48791816341	0.669920858869	0.523186278713	0.617558341391	0.660599692763	0.644643064022	0.738424959549	0.617665830966	0.595398975085	0.516302155462	0.567544220687	0.64016984525	0.646936317759	0.658845292321	0.648336549755	0.530453659377	0.420713127645	0.541487509461	0.480640586662	0.583563277007	0.644249157672	0.536130323084	0.721635044749	0.591892200877	0.548171365487	0.565470014484	0.5123567941	0.56573526301	0.563207143311	0.461249854223	0.483371075435	0.537358693627	0.549083488845	0.421766584696	0.564662184639	0.435366012035	0.388751274458	0.473065596217	0.482921594963
T.CS.115	0.474621400368	0.604097722395	0.498962873185	0.430840598506	0.687361176418	0.452338422379	0.551646465764	0.518955632542	0.498680159047	0.542259814043	0.587497547893	0.567197740942	0.496959810678	0.4847395554	0.559279496913	0.551982592735	0.714748076486	0.690340312479	0.51867844354	0.617622376928	0.69647344351	0.697758950183	0.708506513199	0.796301437747	0.724779730898	0.532575283579	0.761455917088	0.560007424008	0.685067883686	0.752387078646	0.692827651578	0.542928217369	0.62488808876	0.720285783204	0.717912670471	0.562243559184	0.607624598584	0.771366287941	0.711803128406	0.672976243588	0.661220302627	0.677776911167	0.724247881257	0.521845174957	0.74957764415	0.693369599481	0.714201266989	0.648463116763	0.708881078067	0.651523537169	0.718630429397	0.581133000831	0.67380605674	0.657072334055	0.766081319786	0.652822172242	0.745524294287	0.660359312345	0.698623829549	0.634304760849	0.598538266106	0.574383204716	0.460700821153	0.55159472026	0.565330233428	0.75673284001	0.642334651776	0.534811164917	0.708864440533	0.485480657542	0.494497184022	0.555667688286	0.63085507714	0.636513632478	0.718382830494	0.475349110002	0.419666796809	0.420064472691	0.423630050357	0	0.53921999159	0.409735945991	0.46178537163	0.403561722827	0.460402023928	0.552421432275	0.490277882174	0.42051001457	0.400495520975	0.463784807734	0.595091064307	0.702463588174	0.530028296591	0.498140769084	0.504836518129	0.536939343458	0.679135555121	0.678987302487	0.549262691802	0.54166163772	0.577997666151	0.591533452268	0.575266627458	0.485718131704	0.652995699038	0.563695900046	0.670582402537	0.799556263281	0.621474801289	0.722338441348	0.599031395924	0.649597866756	0.501103797525	0.640671365676	0.597948001324	0.641452334328	0.720749862355	0.678518438658	0.755535047752	0.6548818765	0.604235699881	0.687852993138	0.716469508547	0.675289697535	0.574500691969	0.764596719952	0.691533600598	0.704862435416	0.668476608541	0.510419252241	0.677587310895	0.557383423276	0.65881289307	0.692183171764	0.68238790901	0.748585785637	0.673855847026	0.627408389475	0.585184819067	0.603517034753	0.686907681438	0.678096743516	0.695753308951	0.686789285128	0.55793518151	0.43755156842	0.53725806027	0.462661714153	0.631217438297	0.668113157946	0.597102018043	0.721372384899	0.600472293219	0.548233268123	0.579460261147	0.542633007388	0.539451257824	0.599364380131	0.45479256961	0.508587317439	0.553572621247	0.56994035972	0.43732984457	0.55587098136	0.461353184268	0.448191134169	0.505824562333	0.461332883414
T.CS.112	0.589883664155	0.54628971737	0.51246613757	0.512139152001	0.638891588552	0.599350704724	0.612793285842	0.602753495854	0.588068025712	0.553107003311	0.584556873821	0.500139781225	0.542487095493	0.517770379501	0.518103133	0.554546501961	0.651486244255	0.597428368869	0.570569051895	0.600309715037	0.675078642338	0.671122863063	0.63423861073	0.745503132996	0.676545662214	0.550438566084	0.714767064647	0.535245055698	0.629884278069	0.6664693002	0.624915150916	0.597878366142	0.624261036218	0.657338340649	0.679064586742	0.536982594677	0.532334344178	0.713703835548	0.640309948988	0.588822133921	0.611821899203	0.651088018727	0.644340249566	0.525243713151	0.687309933057	0.64596990027	0.646057840494	0.591782520569	0.648984351746	0.631584033355	0.669515014624	0.576253017901	0.584727661989	0.618573197637	0.708523870799	0.594396567453	0.706095342295	0.612946390355	0.643839210167	0.59713932404	0.523714225011	0.525125057939	0.574850379666	0.581520984104	0.516080827971	0.704333240283	0.601175019234	0.49518675139	0.610541740435	0.534028637162	0.529404165433	0.512971073277	0.545368599623	0.558379513941	0.648433515955	0.571648783089	0.529342270734	0.558889886274	0.480602261714	0.53921999159	0	0.520549755554	0.522104957237	0.515796944607	0.482261522581	0.530225564988	0.487705709609	0.54458460352	0.534877063022	0.504708656062	0.586622800704	0.63586622941	0.582060181098	0.522558886986	0.56271375264	0.559414320137	0.618913105853	0.631584826779	0.52818975186	0.584609862297	0.571950002007	0.544462677873	0.60587775488	0.511416512841	0.622686330289	0.577546986203	0.594231774222	0.707822401135	0.526547535306	0.667534405857	0.582795703162	0.620484849524	0.553154220904	0.559833456645	0.640841515997	0.639991977876	0.635390432191	0.613331623402	0.70428878258	0.600787101721	0.563030983329	0.601452842312	0.647409648412	0.636624797672	0.584842420439	0.693630010694	0.624835766997	0.611047825645	0.603029879168	0.507314984935	0.615304203237	0.538039918431	0.602239514834	0.622209893908	0.613681621045	0.734789982415	0.6250422378	0.584166286616	0.517326546541	0.598587409835	0.606369844924	0.619302720749	0.63315735423	0.621126499316	0.52387700561	0.528804167264	0.496743806345	0.541817042501	0.539058247514	0.591591070398	0.51674011929	0.683406527199	0.559542327811	0.528585279818	0.544780694665	0.509943392428	0.592483110483	0.519986164737	0.53140092498	0.499565281893	0.512544737583	0.52555037845	0.506549541619	0.542459155062	0.500586453343	0.490078290028	0.521721377808	0.558759133232
T.CS.139	0.521486393101	0.597827307396	0.47325195548	0.45428585335	0.702526134985	0.46639716583	0.577475497715	0.53782215397	0.53929754354	0.53992469913	0.59111031994	0.54800286623	0.451414719047	0.456413006329	0.564365644713	0.556315269201	0.723663359176	0.691180258528	0.538355281607	0.630218997233	0.718558283041	0.700009743633	0.720925577025	0.815965824629	0.730895282182	0.52806182765	0.780024545565	0.546871166496	0.692499216227	0.751711976636	0.713914969802	0.562864070531	0.639827163543	0.712268025652	0.733512472526	0.543303706087	0.613654295151	0.785425509936	0.69941831832	0.683749613958	0.676623600406	0.692150938962	0.724920564007	0.522733403439	0.75113024791	0.69355082739	0.7065525833	0.637933655368	0.69551952873	0.663735283759	0.72545564016	0.618687110178	0.664699369532	0.662441105825	0.762548354466	0.649528080747	0.754299867687	0.662897209343	0.696232183604	0.639300664351	0.567083306742	0.562291987579	0.496227398076	0.569957174414	0.551477634302	0.756473271855	0.649340628998	0.501271192526	0.721584422105	0.494438269718	0.504943036724	0.538645577564	0.643550313307	0.628902211915	0.741410249678	0.515447718551	0.437097640516	0.447416195251	0.424346715272	0.409735945991	0.520549755554	0	0.477673825986	0.395962744799	0.45083404694	0.548648530166	0.491672583312	0.413573512227	0.426614965698	0.45216248615	0.605617734063	0.709053595701	0.537579858966	0.495292903378	0.519430955679	0.548898359799	0.685132379783	0.688456627132	0.544446504142	0.547186113888	0.579134285995	0.59695155559	0.575850691386	0.473526827248	0.663587389177	0.599884216771	0.667057666238	0.788572979655	0.625628525597	0.741840612125	0.630147670613	0.644792986135	0.499573937199	0.631610341794	0.605310298671	0.672374359374	0.722968174692	0.704722103433	0.765843239792	0.670453340302	0.628176891577	0.673510474365	0.709547946106	0.688963833632	0.579593716492	0.770300170775	0.680323101242	0.704827350941	0.680028447466	0.529080883203	0.683174602627	0.5428590854	0.67803666751	0.697413454103	0.684045083712	0.768562317267	0.673602806677	0.633569756902	0.578044509195	0.610404969521	0.67829264057	0.682900566304	0.696352851606	0.697329497726	0.532936643199	0.432708802043	0.537606677358	0.459605582397	0.618244767219	0.65440865357	0.587887038925	0.745813407659	0.602479226374	0.547522350444	0.584852173209	0.509547533249	0.558895768861	0.569335349135	0.427881352524	0.460637050096	0.53551992677	0.519670741831	0.405810860715	0.539759318471	0.496122208515	0.455323467893	0.521411189016	0.421757292983
T.CS.110	0.49599523561	0.574495073939	0.521793149016	0.447469264463	0.680256804817	0.495054666716	0.561603750836	0.546160750533	0.523134525889	0.517909643546	0.572196252163	0.541306838848	0.513947963627	0.505171546103	0.574721503328	0.536365381066	0.689501589852	0.65452066659	0.55636696482	0.593481997537	0.677478734034	0.668841358902	0.675241899725	0.77131828213	0.70297389894	0.560431717312	0.740139281819	0.540213902905	0.656953088301	0.72386850657	0.665618161108	0.538985074013	0.604064127355	0.695439010419	0.707047133256	0.56467131243	0.606819214999	0.758253036279	0.67675950648	0.65560803527	0.634098133773	0.659941569101	0.713999476962	0.523355612714	0.735772733109	0.665539084253	0.679228572188	0.618356480662	0.677617298647	0.647718617235	0.701167412855	0.605886546553	0.667755621732	0.660888029305	0.739119464356	0.635263182562	0.737404892236	0.656974103308	0.698968266619	0.646727129973	0.579080781544	0.559105484765	0.508889961121	0.552360660038	0.55720027014	0.754940844873	0.610657747921	0.54946360492	0.681251792875	0.510049281734	0.506413510563	0.57740561036	0.611245048	0.595202288611	0.71467156138	0.511263367504	0.467376382438	0.492462985782	0.462716582932	0.46178537163	0.522104957237	0.477673825986	0	0.453355979453	0.497300197808	0.548290407368	0.526468636987	0.471328939556	0.448643029467	0.503164460373	0.569058915248	0.695470306696	0.53311664013	0.513631205866	0.516438728346	0.569786580562	0.664884345477	0.659745281381	0.557739150869	0.530074807261	0.606394421076	0.569932378389	0.577297130208	0.498864721554	0.651540266131	0.567781295635	0.668184925465	0.76824387432	0.613555510315	0.699626656182	0.603205296582	0.624654264215	0.530683569516	0.632060408567	0.587342356706	0.64078873347	0.70907813784	0.691939283887	0.725667818253	0.647554915618	0.588140026481	0.667955729729	0.695027908947	0.641807802536	0.564814042748	0.719297885076	0.671140347101	0.687616964282	0.649929024444	0.549484151662	0.649252896995	0.575509872129	0.651831668061	0.657215188915	0.680797792647	0.744948753655	0.655492347805	0.608615799256	0.593624625983	0.609058870783	0.651833379394	0.660792943851	0.669141268431	0.666459714064	0.550815229885	0.494574373531	0.538990201801	0.502438707239	0.619694241127	0.651752615799	0.614655493957	0.705194040416	0.591063949985	0.550695032824	0.58633618571	0.550377523448	0.536362702594	0.59788030793	0.468337656807	0.522209462142	0.523748217669	0.570329750243	0.459027669113	0.557101926273	0.531590194055	0.490222438184	0.529078525288	0.484255783907
T.CS.106	0.502899919077	0.608321634719	0.476424950289	0.416199582634	0.706720582659	0.463263758819	0.606016076768	0.5521227068	0.548174283239	0.528557438299	0.609737279373	0.548671517089	0.441025011646	0.469999194504	0.56564371654	0.560088367165	0.73728119081	0.706378396107	0.574018358753	0.6477852122	0.733699033083	0.709897630529	0.725742256685	0.824295683633	0.753036089077	0.551189499795	0.791085625909	0.552827661585	0.698875532328	0.759962606716	0.727241561786	0.567272514124	0.648372590523	0.734049210429	0.734700584967	0.561554860358	0.596820387924	0.78514558245	0.716752445154	0.6786296667	0.693539854488	0.713363431462	0.72507924539	0.524754022231	0.767242112869	0.703400388208	0.721468278888	0.64800901575	0.715444685971	0.686439704887	0.738290894342	0.601118007153	0.675155993759	0.670532724566	0.775502208953	0.648215053612	0.754010755644	0.688243661346	0.712514932459	0.656813218418	0.586144595116	0.585333865205	0.536811652143	0.592763257031	0.56576414332	0.783079680422	0.661455962485	0.51873169761	0.731942914531	0.499303363852	0.48773428887	0.565023507716	0.648394507769	0.629460435267	0.753256281313	0.531390451642	0.403131393825	0.431312065842	0.430438122767	0.403561722827	0.515796944607	0.395962744799	0.453355979453	0	0.467925176506	0.560826930002	0.489038917648	0.373364433873	0.368817703197	0.469596160209	0.581685421669	0.743431098589	0.562624142232	0.501902351399	0.504619174893	0.50487996682	0.686840498922	0.700165871768	0.549356194079	0.569822171727	0.586353839567	0.600337681864	0.576293950079	0.484634965483	0.686731564806	0.59551442033	0.681501753897	0.800164603136	0.625449181104	0.750608529302	0.631931571716	0.664833209239	0.511183350062	0.643750831437	0.629559068647	0.658663555123	0.741359050482	0.699337522213	0.785829864191	0.675299162752	0.611606853123	0.695765668926	0.727502337262	0.704270290273	0.586974125849	0.774882997441	0.693777468218	0.721652972075	0.687617812268	0.517972698894	0.708698339546	0.554908304774	0.68796749849	0.710408219561	0.691569859131	0.77475705599	0.685966300022	0.636507732001	0.587464095301	0.630832751418	0.68613156634	0.688652324431	0.716507376293	0.699199167696	0.553650624309	0.439974017145	0.53870384155	0.446260699515	0.636411572385	0.678544035778	0.592121254354	0.750567898853	0.598913590872	0.559084639702	0.598444218493	0.521530146414	0.544650625231	0.612790432226	0.44587754107	0.454022053776	0.532999331817	0.537625037852	0.367717962657	0.529728081669	0.497470989295	0.445648518091	0.517658850981	0.404643371511
T.CS.126	0.550097049056	0.524089221857	0.477865266175	0.45394502623	0.651683695052	0.522941258147	0.581773871999	0.542508140807	0.498934573534	0.524673765559	0.553731163403	0.50379797874	0.507167370595	0.453672254686	0.517248052854	0.50569501835	0.674018212974	0.617745326533	0.513055000901	0.601158982067	0.687998851139	0.676427201204	0.665614319422	0.773528472094	0.690518962382	0.478751235691	0.722723616317	0.508287815981	0.663470895227	0.70292924305	0.654028342006	0.520259618085	0.591345514261	0.658681112187	0.698270284235	0.503349455288	0.512940941383	0.737462648518	0.627177300082	0.589072390674	0.611973683143	0.656974367071	0.65476577512	0.46481734303	0.695172997091	0.637919639203	0.659492802694	0.567250837864	0.63907013745	0.597723188205	0.68091621537	0.557294599532	0.573992205639	0.582410697317	0.725156042012	0.585796909534	0.688656877681	0.575654465094	0.640891089322	0.532599440335	0.49322790956	0.508107829648	0.52712429062	0.56948628557	0.493895941212	0.724308223188	0.594389423114	0.468798630338	0.645463094731	0.500675083307	0.478709268088	0.513226599667	0.566447970061	0.605720857567	0.665160096763	0.511416814929	0.466858394793	0.482031823656	0.385830146992	0.460402023928	0.482261522581	0.45083404694	0.497300197808	0.467925176506	0	0.501872448539	0.46444918861	0.492963821688	0.483077213252	0.394584418185	0.61340698166	0.666699289592	0.513580669166	0.33571762936	0.528777215639	0.558265985976	0.660147103075	0.630367102935	0.515960392286	0.530630804318	0.554749674807	0.572424202372	0.58921022122	0.439154197274	0.634739561704	0.557097249563	0.585627500026	0.739452075869	0.535980234702	0.686049194204	0.549262220708	0.597692939231	0.479459188439	0.586817843625	0.603292412821	0.615620834432	0.675237406882	0.618161163528	0.731692239798	0.592261280446	0.551473810171	0.605475836379	0.65434052868	0.654217937359	0.517607178595	0.716093658402	0.603049740835	0.632626265525	0.62694034129	0.449714569823	0.638482932882	0.495564131333	0.591448539203	0.631802380602	0.615630411529	0.723904296447	0.601045991643	0.562103757876	0.480833773435	0.552189638425	0.612729979628	0.613605298385	0.651265861482	0.64151089886	0.517404081822	0.436724870371	0.53257339311	0.498071889849	0.564770732421	0.623672672225	0.505217595734	0.707358295266	0.573862778692	0.537517262151	0.557955648542	0.485545250598	0.561614760139	0.503325100673	0.4616675363	0.501108436444	0.538456586672	0.550734552031	0.441271950925	0.571543939725	0.421939552736	0.392448839083	0.474279226341	0.510461213103
T.CS.118	0.584047656158	0.494970118136	0.565967956961	0.53265781029	0.611236961222	0.584941031515	0.596688824096	0.602286271125	0.541618952174	0.593014507753	0.557501529876	0.555365694497	0.582012836704	0.57210194188	0.573137613253	0.526187246718	0.606698129693	0.568413644865	0.481037463644	0.6267430477	0.633939563749	0.661571274201	0.614261262045	0.714611352057	0.656335874949	0.512296391838	0.661731084762	0.582082887975	0.664939134285	0.628185742737	0.627717209893	0.577269655217	0.579640098277	0.587729553913	0.672217456323	0.594437221586	0.541315675587	0.703006233952	0.593651677225	0.527050653253	0.589947696256	0.587110326355	0.591051852355	0.504501833034	0.635833032453	0.631552770121	0.620970585927	0.529019476554	0.585310628098	0.575509853397	0.649500635555	0.579948614876	0.595897717826	0.555760959788	0.664868454792	0.547071020783	0.646870392332	0.545073128244	0.614359579924	0.51131006603	0.480214536217	0.517847643758	0.57780438411	0.576988550144	0.541895797148	0.696023582807	0.59237832549	0.537014388198	0.577038124183	0.548275685298	0.526385107097	0.534458282419	0.509759388606	0.594130996349	0.624188761958	0.509046093337	0.576461973586	0.550245057775	0.530430822286	0.552421432275	0.530225564988	0.548648530166	0.548290407368	0.560826930002	0.501872448539	0	0.562934599544	0.557680697798	0.568137684004	0.500162459078	0.654779682489	0.652976437665	0.577574875397	0.552381320138	0.598870296873	0.610654729373	0.690446788629	0.61066097921	0.56679752152	0.548066920291	0.575849983578	0.565564060571	0.611863195566	0.518559216077	0.607533234916	0.535613390858	0.605165598732	0.67388055109	0.487428645809	0.636454933208	0.590169177842	0.578536896995	0.569182226298	0.61381521204	0.630011385368	0.574576657758	0.669458719412	0.606483521275	0.718198238691	0.553078595361	0.49295871995	0.528579777499	0.588361812389	0.615546934675	0.520715584755	0.655388782664	0.624459529043	0.629524511482	0.647858000317	0.512416624355	0.623391743888	0.603972722156	0.551824031737	0.631567383863	0.565375392827	0.67744177666	0.556131549449	0.517176360101	0.517556859146	0.513723991299	0.56755389311	0.559888262316	0.668216347143	0.531737627732	0.574079500024	0.538490892449	0.551171931349	0.572695873294	0.551956104165	0.521619882486	0.519283121733	0.615807152323	0.578446150165	0.536635477369	0.5407555043	0.527744777825	0.576556805284	0.520660754865	0.52654139555	0.544624310394	0.58047091862	0.58702402269	0.540561961977	0.594612981152	0.523418190199	0.537126715927	0.511564238886	0.568951751357
T.CS.156	0.571554567741	0.545048469408	0.418512301044	0.47946304849	0.666203527521	0.578282786782	0.601128796112	0.562567732413	0.575172642909	0.518646986093	0.607143702154	0.512380157434	0.459476618477	0.462722515768	0.50939780176	0.529367620283	0.660762037296	0.638721396671	0.570070734667	0.58289907514	0.676476960707	0.650414374706	0.695453784748	0.755611620632	0.678347291606	0.530518069022	0.724461871869	0.514803352538	0.63439911835	0.702788894069	0.674376072528	0.566818372976	0.610700960234	0.666548620254	0.663439497039	0.503734238167	0.562483850513	0.741349538126	0.664242825299	0.619497661529	0.639953417342	0.645743093941	0.681477650681	0.526904492607	0.705819960927	0.664930032716	0.675030197507	0.636405246484	0.69144743254	0.649269617546	0.68138570047	0.576537371663	0.614854217226	0.642007238696	0.744372559059	0.631157750101	0.702599109837	0.631776312222	0.660471358898	0.619795370139	0.541098243052	0.563104864756	0.580354728613	0.552550277314	0.485212653816	0.740954595883	0.605379018301	0.457000862514	0.644978677372	0.459608705985	0.469623307296	0.495865286907	0.564197871464	0.557265167791	0.683116926483	0.569642523641	0.472193593445	0.543646642357	0.450618555454	0.490277882174	0.487705709609	0.491672583312	0.526468636987	0.489038917648	0.46444918861	0.562934599544	0	0.484166189577	0.502913056328	0.452556726323	0.547549280795	0.655618777836	0.584331961952	0.491112495894	0.521297507843	0.503160671311	0.623737109389	0.655924589603	0.504203209016	0.579910113436	0.557452605288	0.538426284098	0.588491296602	0.459922364212	0.651779476329	0.584198145958	0.605839548335	0.744142359868	0.573309678305	0.693918979238	0.603885766376	0.618896647781	0.491138522763	0.571031091985	0.61126535812	0.64266904849	0.657820935985	0.6301949001	0.732162331102	0.60941149242	0.587032382493	0.630776316819	0.671542752132	0.631428255696	0.562440295458	0.722572907991	0.616578678433	0.632138878563	0.620988132301	0.508806888432	0.641232354606	0.478796615038	0.634060689064	0.635126522642	0.612222726332	0.734724273967	0.66126344907	0.593338840223	0.523130951467	0.59275223527	0.646735850453	0.649474043889	0.664421167411	0.66631414378	0.47426424448	0.491705412356	0.503734000439	0.483654687034	0.537731446584	0.63239458283	0.511450312122	0.71484028093	0.538157725947	0.502947087855	0.521632339184	0.486985731321	0.558947013167	0.557325312431	0.470497215383	0.445086368517	0.481173902009	0.492143569295	0.462894855464	0.4878767658	0.411483125068	0.408128489809	0.453851401423	0.491408385697
