L.006.M1	CS.297	CS.313	L.033.M1	CS.039	CS.019	CS.003	CS.091	L.035.M1	CS.094	CS.035	CS.257	CS.001	CS.021	CS.016	CS.066	CS.186	CS.367	CS.335	CS.122	CS.149	CS.064	CS.137	CS.301	CS.153	CS.327	CS.341	CS.073	CS.305	CS.382	CS.374	CS.205	CS.378	CS.282	CS.136	CS.375	CS.125	CS.302	CS.232	CS.236	CS.128	CS.126	CS.224	CS.041	CS.213	CS.323	CS.183	CS.254	CS.369	CS.349	CS.177	CS.395	CS.256	CS.166	CS.182	CS.129	CS.214	CS.386	CS.389	CS.178	T.CS.007	T.CS.071	T.CS.067	T.CS.042	TFS.023	T.CS.082	T.CS.056	T.CS.069	T.CS.050	T.CS.020	T.CS.058	T.CS.048	T.CS.025	T.CS.012	T.CS.052	T.CS.126	T.CS.125	T.CS.178	T.CS.123	T.CS.159	T.CS.129	T.CS.128	T.CS.120	T.CS.110	T.CS.167	T.CS.106	T.CS.122	T.CS.116	T.CS.153	T.CS.144	CS.087	CS.082	CS.085	CS.088	CS.006	CS.238	CS.356	CS.246	CS.015	CS.237	CS.241	L.034.M1	CS.103	L.024.M1	CS.110	CS.165	CS.325	CS.233	CS.113	CS.150	CS.358	CS.234	CS.336	CS.212	CS.363	CS.191	CS.187	CS.188	CS.078	CS.364	CS.223	CS.112	CS.202	CS.152	CS.194	CS.320	CS.285	CS.227	CS.080	CS.343	CS.361	CS.321	CS.318	CS.322	CS.339	CS.370	CS.326	CS.393	CS.253	CS.255	CS.270	CS.145	CS.390	CS.262	T.CS.066	TFS.025	T.CS.055	TFS.020	T.CS.061	TFS.027	TFS.022	T.CS.031	T.CS.049	T.CS.036	TFS.021	T.CS.064	T.CS.045	T.CS.026	T.CS.008	T.CS.151	T.CS.109	T.CS.158	T.CS.157	T.CS.095	T.CS.152	T.CS.166	T.CS.142	T.CS.141
T.CS.110	0.50882894041	0.512547971693	0.462845811254	0.618487895818	0.594042136424	0.574721503328	0.546160750533	0.680256804817	0.574495073939	0.667382928312	0.563737699553	0.557629924209	0.524699212856	0.636020613058	0.603943657154	0.612315077349	0.511759910516	0.740139281819	0.754793277199	0.558024502878	0.630832882209	0.584723969897	0.560431717312	0.597132097198	0.602832304898	0.589022816035	0.68854361024	0.656953088301	0.498679122504	0.598632385606	0.659941569101	0.713999476962	0.707047133256	0.67675950648	0.634098133773	0.641599140091	0.65560803527	0.735772733109	0.538985074013	0.704508683153	0.606819214999	0.543586990576	0.758253036279	0.665618161108	0.695439010419	0.646727129973	0.738447047233	0.656974103308	0.739119464356	0.618356480662	0.698968266619	0.647718617235	0.662313229752	0.677617298647	0.590881227545	0.592403534695	0.667755621732	0.701167412855	0.658790043926	0.605886546553	0.657753553135	0.55513552345	0.57740561036	0.491800469175	0.601769068837	0.55598531147	0.634671229321	0.585619478282	0.595202288611	0.530794294556	0.552329859498	0.548428305734	0.55720027014	0.686132980413	0.62032643061	0.497300197808	0.546920225409	0.466934866674	0.52704575797	0.488438115382	0.488454635788	0.511263367504	0.528801983089	0	0.513938712321	0.453355979453	0.503164460373	0.570363520237	0.427825661263	0.49482358226	0.62265942542	0.53311664013	0.530074807261	0.664884345477	0.557739150869	0.606394421076	0.695470306696	0.513631205866	0.569058915248	0.659745281381	0.516438728346	0.569932378389	0.577297130208	0.569786580562	0.651540266131	0.70907813784	0.75657969293	0.587342356706	0.592857811991	0.567781295635	0.76824387432	0.663616875088	0.613733964954	0.691939283887	0.64313111028	0.530683569516	0.626074101816	0.668184925465	0.610850081415	0.717557216141	0.651831668061	0.641807802536	0.649929024444	0.549484151662	0.759450675237	0.588140026481	0.719297885076	0.8004399366	0.622164942295	0.680797792647	0.687616964282	0.575509872129	0.667955729729	0.695027908947	0.671140347101	0.655492347805	0.608615799256	0.669141268431	0.744948753655	0.609058870783	0.660792943851	0.593624625983	0.651833379394	0.666459714064	0.502438707239	0.614655493957	0.538990201801	0.468337656807	0.59788030793	0.550377523448	0.494574373531	0.550695032824	0.651752615799	0.536362702594	0.591063949985	0.527182868716	0.58633618571	0.705194040416	0.619694241127	0.522209462142	0.459027669113	0.490222438184	0.523748217669	0.484255783907	0.529078525288	0.531590194055	0.570329750243	0.557101926273
T.CS.167	0.542882146732	0.440211594682	0.486708760449	0.578340806485	0.597444555178	0.521297059273	0.557248510018	0.673137505535	0.556980619758	0.617367517955	0.565724719856	0.561582738337	0.562050462492	0.61914072648	0.583828694688	0.589994513656	0.537335909103	0.750948692846	0.762701376757	0.541784483394	0.650933140824	0.603078372209	0.519126899749	0.590940414973	0.600671454099	0.562074492882	0.6491819488	0.64817788741	0.492635262051	0.525652507004	0.675786019949	0.695481340326	0.686827328364	0.683062159636	0.644823935396	0.614433150802	0.642796661662	0.713482389961	0.57088125064	0.713839820222	0.593836742905	0.519999156312	0.754713907108	0.685156247412	0.693349885053	0.631601130655	0.740061809267	0.659178108258	0.751634601571	0.633867281452	0.676119724596	0.656462778156	0.662849844687	0.69662662879	0.595683904496	0.607962327129	0.632548210292	0.697681479338	0.64745105934	0.576696142417	0.625091820697	0.533722391493	0.492233437103	0.45975389846	0.551148648186	0.487619704136	0.618722676774	0.54845629064	0.586100434189	0.52079591507	0.533837487551	0.530636444162	0.529172939874	0.683416090197	0.64175944599	0.483478240842	0.475248727322	0.508880281253	0.494690113154	0.545534452967	0.51260015533	0.56372386641	0.48951824319	0.513938712321	0	0.417164489319	0.473018643148	0.581967161818	0.501808314421	0.447024636295	0.561296009179	0.582467305879	0.559021538857	0.627697674882	0.496624131014	0.560691942443	0.68430250901	0.512980106784	0.554509463232	0.663241453451	0.529611945289	0.550922357954	0.580115022413	0.46386620391	0.660834796466	0.677159601429	0.76256133034	0.610411080388	0.55996043463	0.576356517121	0.778586173094	0.681599545317	0.593802557229	0.650292154636	0.651132705253	0.501980850318	0.619843344226	0.634254764854	0.56417877653	0.725126028442	0.654439958141	0.656212681664	0.638843595097	0.525232718399	0.754406539984	0.574782893583	0.741529220124	0.783361745044	0.608055297955	0.644309055319	0.662882028002	0.519740337391	0.644504762147	0.695505296962	0.635807803541	0.659753747013	0.591732756903	0.688309085462	0.754459792322	0.608311190985	0.643991806467	0.553270192904	0.642010000104	0.660413464342	0.42304056885	0.526496506922	0.480016063348	0.455944856787	0.563490948093	0.496967138439	0.461148456123	0.513788313096	0.618660838131	0.535364365011	0.539630919611	0.483613199875	0.537449646807	0.708165517463	0.577473668368	0.422145154729	0.43988073496	0.454491477822	0.455073681601	0.458472461183	0.473047353563	0.456856717315	0.476427875087	0.491476018151
T.CS.106	0.552975569548	0.481753771135	0.451983924886	0.642224155531	0.632684972627	0.56564371654	0.5521227068	0.706720582659	0.608321634719	0.682319993306	0.579632667856	0.608313141895	0.513890573342	0.677275625143	0.619051762553	0.623116777089	0.429639056636	0.791085625909	0.806352346361	0.570919315546	0.684292495174	0.647596724368	0.551189499795	0.611405356713	0.643942740346	0.606650876578	0.706624399343	0.698875532328	0.489015108402	0.566889922725	0.713363431462	0.72507924539	0.734700584967	0.716752445154	0.693539854488	0.675831612646	0.6786296667	0.767242112869	0.567272514124	0.759684031996	0.596820387924	0.53562965925	0.78514558245	0.727241561786	0.734049210429	0.656813218418	0.779026360263	0.688243661346	0.775502208953	0.64800901575	0.712514932459	0.686439704887	0.671596787226	0.715444685971	0.609312873443	0.61989997834	0.675155993759	0.738290894342	0.690121432743	0.601118007153	0.684026756138	0.537421181569	0.565023507716	0.457399815761	0.595592304764	0.546568298674	0.66498210071	0.578188960066	0.629460435267	0.467827409189	0.549176519176	0.584904627819	0.56576414332	0.703062383425	0.690322834462	0.467925176506	0.526280578775	0.461189288897	0.523944125438	0.463348944434	0.470224228144	0.531390451642	0.509648837894	0.453355979453	0.417164489319	0	0.469596160209	0.606757811514	0.443563834975	0.447235263204	0.632774796159	0.562624142232	0.569822171727	0.686840498922	0.549356194079	0.586353839567	0.743431098589	0.501902351399	0.581685421669	0.700165871768	0.504619174893	0.600337681864	0.576293950079	0.50487996682	0.686731564806	0.741359050482	0.805418518791	0.629559068647	0.598639515834	0.59551442033	0.800164603136	0.721110273885	0.623106568617	0.699337522213	0.693357450721	0.511183350062	0.647333115539	0.681501753897	0.614321131082	0.776546692505	0.68796749849	0.704270290273	0.687617812268	0.517972698894	0.7827064725	0.611606853123	0.774882997441	0.824105249673	0.660600619573	0.691569859131	0.721652972075	0.554908304774	0.695765668926	0.727502337262	0.693777468218	0.685966300022	0.636507732001	0.716507376293	0.77475705599	0.630832751418	0.688652324431	0.587464095301	0.68613156634	0.699199167696	0.446260699515	0.592121254354	0.53870384155	0.44587754107	0.612790432226	0.521530146414	0.439974017145	0.559084639702	0.678544035778	0.544650625231	0.598913590872	0.502408114806	0.598444218493	0.750567898853	0.636411572385	0.454022053776	0.367717962657	0.445648518091	0.532999331817	0.404643371511	0.517658850981	0.497470989295	0.537625037852	0.529728081669
T.CS.122	0.526989531702	0.453245764981	0.491257673333	0.616003627786	0.628302682881	0.525402056698	0.542829472931	0.648350252854	0.542708448888	0.62970262644	0.554016531421	0.610125905826	0.516239881799	0.596221476763	0.580722012581	0.617936274975	0.582702007857	0.727607842234	0.735651467553	0.567464376093	0.605510843649	0.575339504071	0.472833476591	0.514375084697	0.575217250734	0.591822710425	0.62849865651	0.664921469127	0.433755025851	0.497673547135	0.625358778664	0.661323414167	0.695609366934	0.654629054136	0.613927526377	0.571634533873	0.618633582687	0.689968240506	0.544433734414	0.704159737486	0.547515417246	0.467074838112	0.751745691602	0.655409231843	0.659358968267	0.562683058589	0.727438616697	0.602908536487	0.732242901425	0.58709402089	0.660839739599	0.610818303749	0.639407578384	0.663440895204	0.533725212076	0.597596940879	0.598938671797	0.703818646921	0.615308212241	0.556126446042	0.615985742516	0.454981582135	0.478312106424	0.421029962544	0.497168892299	0.503371676844	0.643874228376	0.497123643265	0.592535673299	0.536959361654	0.54548047809	0.526516818182	0.505125547085	0.644477029074	0.609631855668	0.394584418185	0.473398573926	0.474467506027	0.479437598959	0.559083975632	0.469934210219	0.513613075387	0.465092874211	0.503164460373	0.473018643148	0.469596160209	0	0.576832996978	0.497271957343	0.480830979983	0.588951197599	0.529391543143	0.553787963547	0.66941903212	0.530934021086	0.580667973151	0.664558578005	0.466657390846	0.614088130714	0.64770317978	0.532009724057	0.572664199338	0.597499835427	0.560024702186	0.637309297875	0.663207147981	0.746466913977	0.613227805466	0.55888526968	0.564306990228	0.74461244959	0.657800024552	0.560456128577	0.626850164856	0.622144840321	0.469534286204	0.58162809369	0.59778089832	0.596189403837	0.700161893827	0.617795508698	0.65751566361	0.645301431697	0.451866435979	0.722881917317	0.565135841658	0.722179705955	0.768791372216	0.592398323331	0.613097230932	0.653385079463	0.506619465299	0.616253904318	0.653163299909	0.615684551416	0.609240771475	0.573009343898	0.667551617808	0.728293780161	0.56540739537	0.623328087355	0.515219677449	0.630659766632	0.637565349899	0.49069234761	0.508823240135	0.524403319098	0.421591268429	0.527130823917	0.510119905959	0.419446567243	0.506431532538	0.603183948673	0.550200655884	0.566492755785	0.49006654631	0.551699352814	0.703257477205	0.540438609859	0.489931676194	0.453006498728	0.380067975616	0.533892500439	0.488690975721	0.457629863293	0.430553878972	0.537700039008	0.557214278489
T.CS.116	0.580435815437	0.566430520446	0.560864089286	0.62425638218	0.565429406181	0.589110216588	0.560405546467	0.657220548117	0.583673950622	0.677903551147	0.582252464498	0.527329995065	0.577572158497	0.642310301562	0.5800742305	0.554126300588	0.547249306735	0.707652162024	0.739774407347	0.527713800135	0.622542637153	0.564123012917	0.634437676021	0.623374076007	0.564953341642	0.585436749049	0.685711182846	0.562691022531	0.590268295575	0.613367127573	0.649358060389	0.684363404205	0.625035049658	0.670078019541	0.587222730322	0.599417417435	0.650532420552	0.708148820272	0.556747277949	0.653292955289	0.597582631706	0.587748137574	0.70660840918	0.631462079251	0.622843265436	0.639637695024	0.712132172863	0.665541133117	0.688260485223	0.640775272967	0.67522390186	0.628285990495	0.637135764873	0.682360549464	0.605958596562	0.57633437232	0.621142561608	0.65008816669	0.631535359826	0.633195589944	0.641867741191	0.592605972687	0.587028748826	0.570204352517	0.60496351742	0.575172797791	0.58673047936	0.632017485815	0.526344750171	0.607660478446	0.578068200762	0.5647873599	0.574257403353	0.668940339828	0.656530939995	0.564553945782	0.580695474118	0.568291225246	0.574948677388	0.591725560755	0.603451865537	0.584200720465	0.596847088065	0.570363520237	0.581967161818	0.606757811514	0.576832996978	0	0.538060315921	0.575393709097	0.569504703409	0.56633006107	0.545682921824	0.645066691911	0.547117826621	0.550475655341	0.681631899165	0.541383619583	0.589569762945	0.577800151177	0.573073872374	0.575188723812	0.581454457779	0.61508026139	0.59279991893	0.678249277718	0.740156068249	0.540824071089	0.5849760104	0.559659372976	0.740731928207	0.622349700049	0.600937008514	0.652663112552	0.655146616727	0.591054762067	0.612815762089	0.680682967605	0.624505710358	0.681666134308	0.646912780552	0.595735244445	0.629378717639	0.602624729717	0.729259133276	0.611697489282	0.691974501204	0.751936644225	0.587476534524	0.640716344708	0.633164631365	0.549521082651	0.642925316614	0.68207048988	0.631360396625	0.661013583709	0.608677216326	0.640562762894	0.697188083201	0.602148577977	0.66203446932	0.618351458494	0.634042257476	0.658413980652	0.59314221138	0.617195708802	0.592028065956	0.607478290153	0.608599089151	0.610212347806	0.625932082044	0.567638199731	0.649783502932	0.547638712911	0.61979737101	0.566988776761	0.598272825584	0.726935608729	0.628978809991	0.589347870382	0.591946071138	0.565213435843	0.555925972623	0.604103864765	0.568301535822	0.571476020452	0.623606009869	0.618269563501
T.CS.153	0.542582053461	0.541819274551	0.464943100286	0.640086067921	0.599891987049	0.58443724051	0.491303262443	0.676789890156	0.615234985799	0.689698195639	0.55364705586	0.557653336351	0.484012692729	0.665014210734	0.604771526091	0.600918962419	0.497511323512	0.75556646795	0.781238574388	0.532398366375	0.650618686174	0.58119999552	0.590563375993	0.594019361714	0.566775720112	0.613183481631	0.683810247297	0.652150423957	0.501508639681	0.627967570061	0.683057356607	0.724748811809	0.696672999507	0.702588178809	0.634429758118	0.662116657273	0.669916497697	0.749162310725	0.49947391973	0.704388746068	0.621668079992	0.563619659713	0.758517601	0.674585028941	0.700474087845	0.644348737566	0.753393401142	0.673285228167	0.73684924403	0.640195172206	0.690175798582	0.648008876551	0.657691994216	0.694602962246	0.595390316815	0.58949526695	0.676716286009	0.70969790589	0.670498886544	0.595786840938	0.663788641329	0.570241638581	0.581788602065	0.48439400364	0.629794896674	0.573874326178	0.637631677088	0.586038476974	0.595496229252	0.467214328866	0.571073132759	0.584182966888	0.571457143081	0.702877891428	0.654947155542	0.500845690476	0.551744631015	0.452049666557	0.563072470395	0.448627366629	0.465295281538	0.489926387221	0.536152367119	0.427825661263	0.501808314421	0.443563834975	0.497271957343	0.538060315921	0	0.512629475063	0.610677214806	0.497370453576	0.504724301083	0.691718105997	0.539039694076	0.58498179894	0.706607296702	0.505777799019	0.591115503843	0.630906483871	0.535077667408	0.592191926145	0.550922374283	0.583448361412	0.631068556564	0.716946938374	0.766393406974	0.558328545247	0.61526428903	0.510765561132	0.773191304802	0.66422808367	0.624963781865	0.687823240214	0.674509937946	0.533606483703	0.638199670536	0.70107211197	0.629595899825	0.736276915196	0.668131856276	0.642700977785	0.669840674267	0.542886333492	0.768011633234	0.606223310083	0.73922607674	0.803015092918	0.614618648805	0.684465610126	0.703240211321	0.589390169751	0.677550822141	0.703702322559	0.677479141729	0.675900046003	0.614927465837	0.682616867082	0.732840820944	0.607094650979	0.682233464055	0.603618393145	0.666621486039	0.68828817042	0.500137421403	0.631415750752	0.555027112437	0.482613093877	0.632530411998	0.583504611682	0.504462643409	0.576733050475	0.656840365652	0.51825860955	0.620618397347	0.555995332579	0.608988610225	0.733717483943	0.648603805735	0.530592083869	0.449445690374	0.491160745761	0.544112840627	0.464157450973	0.517282360617	0.526732887429	0.599757851506	0.5954628157
T.CS.144	0.504796718598	0.437954238073	0.505546736846	0.611807253902	0.606354424317	0.540659620973	0.555209220944	0.679360183706	0.591556025718	0.63222810746	0.596762208955	0.559113759298	0.555877672182	0.655466329579	0.601663984571	0.601835801958	0.569124783044	0.762607103194	0.771261808464	0.561610217362	0.668237870628	0.616507533445	0.509881904093	0.600814596234	0.605822542985	0.587355567692	0.667728698164	0.67246225778	0.501985033617	0.519647013312	0.677983202867	0.699781121888	0.710659356592	0.695821005917	0.653691197402	0.636632409449	0.664194086682	0.731344640055	0.589354741657	0.718882441013	0.577287623742	0.537143081562	0.765479048186	0.690187024388	0.692354130458	0.649690220589	0.749377025633	0.679075894288	0.759232181763	0.641156935332	0.692711918367	0.667120841716	0.651498288513	0.692887341528	0.60911536464	0.613416321164	0.654273068267	0.705442787343	0.670500030149	0.596336803852	0.655856764083	0.516611623309	0.540983682637	0.486986858764	0.573426063183	0.528196810266	0.642716134408	0.554924586603	0.607596643267	0.531173722897	0.542939349978	0.513621888479	0.563596563069	0.691236625198	0.661308797895	0.491596409891	0.527499153969	0.479173403901	0.516324624354	0.552741644011	0.479128120483	0.551463128583	0.500797465883	0.49482358226	0.447024636295	0.447235263204	0.480830979983	0.575393709097	0.512629475063	0	0.586936628089	0.581409359792	0.579642477372	0.640114837881	0.539711852127	0.567319444678	0.696551890802	0.51967779222	0.541902963427	0.684590878146	0.505508748484	0.533063797656	0.588534061252	0.537225667212	0.647853514346	0.702322863251	0.763493792104	0.630749540578	0.548760964219	0.608728341384	0.772277539185	0.703892846796	0.617133777851	0.6738209681	0.67619376676	0.490265255388	0.64584114819	0.638740382647	0.582820506749	0.74076681516	0.662042297707	0.668662170352	0.663145923623	0.540668892343	0.753265594398	0.601538452598	0.75015759214	0.79725714029	0.640093682549	0.671354633143	0.689500660097	0.522801478617	0.668899899406	0.694130538651	0.657905641125	0.660399513664	0.631383269773	0.679889589342	0.769996652179	0.628177081602	0.66831154309	0.59479740143	0.668735143719	0.678696756091	0.489812766455	0.569393051831	0.510407735142	0.491353543833	0.579329611381	0.492995146685	0.477866076308	0.530310649196	0.658578232036	0.563568915717	0.587019958697	0.511914050145	0.57097665211	0.734228071767	0.587892458288	0.445082201299	0.461560924302	0.478461505232	0.514286560924	0.44442395578	0.512025872413	0.497118600175	0.484888787448	0.493339833239
CS.087	0.603943301413	0.575118328972	0.604767809151	0.569572183505	0.573118372378	0.559447018864	0.591366295789	0.653690740445	0.592305957334	0.56576734959	0.575327219738	0.557560840914	0.633441404658	0.608142966288	0.556098067152	0.542725029905	0.639050193214	0.685891847697	0.717266722828	0.545053964545	0.621435670681	0.603617706025	0.617055922766	0.660918190094	0.567558599974	0.581874434504	0.671002730695	0.581984522896	0.612815559534	0.585528067003	0.650249046262	0.689572844122	0.64785790325	0.672186963613	0.59537892913	0.594249217049	0.637977589019	0.666883248589	0.597868191615	0.681069383459	0.623386345117	0.594501792626	0.710426757832	0.616999088479	0.667762103952	0.671608697234	0.698258931188	0.666520739588	0.712255289447	0.671993830117	0.673650329334	0.684166906891	0.676044545438	0.691512244926	0.652314146881	0.587139400195	0.618963328591	0.684480208398	0.63063419263	0.65412840304	0.620437883912	0.610829809692	0.559805725738	0.58535693065	0.593228894958	0.579946974321	0.583003281554	0.641629074689	0.575558084572	0.642533471474	0.597700815283	0.61019277435	0.589888283219	0.664501423278	0.661621722305	0.603659394141	0.559340179006	0.640759761529	0.582501128478	0.67112649076	0.631314919733	0.649748207668	0.594406256697	0.62265942542	0.561296009179	0.632774796159	0.588951197599	0.569504703409	0.610677214806	0.586936628089	0	0.591982211982	0.588680057499	0.554428758342	0.496528750003	0.551870501719	0.654919000704	0.610377430309	0.560354536215	0.608215008425	0.612653412663	0.586018538177	0.591417923618	0.55910340113	0.602822645438	0.590934549881	0.724843850254	0.595612881265	0.553310492303	0.616318599589	0.730374008137	0.660292530211	0.603919898215	0.634722127632	0.647916399466	0.587766720758	0.633193650836	0.646051585716	0.55595785913	0.671488337181	0.647751502005	0.600797061852	0.623139688864	0.612629904904	0.73070163949	0.614230482055	0.666019410064	0.721605913468	0.576736044394	0.641930285381	0.614225560477	0.545868989268	0.64094693218	0.675674540146	0.598072601589	0.665517574976	0.634752133225	0.647018954482	0.699530028944	0.654911212033	0.679573484639	0.616907248697	0.657852786015	0.657020862247	0.585496995619	0.569251418782	0.578689878166	0.600005792573	0.610968101978	0.576972214248	0.619606702228	0.59477965015	0.641682196659	0.60547688522	0.588988252063	0.583847949749	0.564476477151	0.699645545066	0.586397399489	0.568250516514	0.601095896376	0.584923496747	0.523233114756	0.613229793679	0.562400733685	0.586218398993	0.534278784585	0.569413764315
CS.082	0.558039269075	0.562736715163	0.519289022392	0.647215273118	0.587459539968	0.575465845119	0.517674062073	0.629815818598	0.616491867922	0.69960818966	0.534680830275	0.586367880088	0.511853520974	0.621246092362	0.584033411311	0.597828477747	0.559383877146	0.731665884749	0.747513857053	0.514839307331	0.617963267228	0.509535733892	0.575895314901	0.58261197066	0.490581583021	0.643399662197	0.663975012336	0.623086122957	0.521397139751	0.622455306564	0.656926382701	0.707365565279	0.670803511121	0.65570333583	0.554307492627	0.629812649509	0.651133370675	0.729666286707	0.470414494279	0.664042864909	0.603329774379	0.552050696708	0.758992614812	0.618838871234	0.688490225891	0.614794843612	0.706559254392	0.625384112282	0.700231972969	0.612533308511	0.689312962018	0.608027956731	0.665207069435	0.649740361916	0.567964279675	0.579841356432	0.623392305374	0.719282237996	0.635796254197	0.595198194447	0.659986712806	0.577560797872	0.580595224817	0.523426305093	0.624274458561	0.570241335307	0.65003014923	0.582251269811	0.604887993723	0.562917262824	0.570107160565	0.615008482042	0.581162586832	0.696488400792	0.650721821192	0.513580669166	0.591963413529	0.513998344677	0.59164756863	0.538098801229	0.555180894008	0.533163097698	0.571985840672	0.53311664013	0.582467305879	0.562624142232	0.529391543143	0.56633006107	0.497370453576	0.581409359792	0.591982211982	0	0.469225217818	0.682591225749	0.541541591361	0.559942448744	0.687092922378	0.520056463451	0.623815431726	0.576271597325	0.568864913874	0.616177440863	0.531312403832	0.615440889412	0.595610021222	0.683438270712	0.757117547578	0.515982019771	0.59877614814	0.542168063459	0.755910804186	0.647781809679	0.593752188545	0.673524469296	0.649602573922	0.555861796004	0.6186660015	0.667447135469	0.644382425823	0.693195008518	0.633073199581	0.580842581139	0.66036473048	0.540667634147	0.757139879461	0.600824967435	0.697428455239	0.760475807596	0.575009580827	0.673486019036	0.668995696183	0.581314262419	0.646857331085	0.680747097874	0.674147161026	0.638099024751	0.599255980622	0.63260411317	0.717024811544	0.60718777006	0.646997153476	0.589003877836	0.642802189463	0.681309660086	0.573706093142	0.627264421198	0.60706281438	0.547699927084	0.624702515394	0.605919265994	0.537285538564	0.60258439661	0.680255884705	0.531869362809	0.642774320823	0.572201817346	0.592726757251	0.72018583191	0.668973373483	0.593645838858	0.537356565765	0.530100322762	0.588434158306	0.567182017672	0.565125904552	0.543012043876	0.642030150057	0.644410777888
CS.085	0.546154926991	0.564636854875	0.525880026631	0.644229685512	0.550904459454	0.558069176768	0.508660474534	0.616654416442	0.596759023444	0.685929345243	0.519633458712	0.55671655141	0.500663375622	0.592064479314	0.568838199264	0.564708846455	0.535668258488	0.717072489043	0.732736934667	0.500691711953	0.595443978233	0.538483494913	0.57111386071	0.575618259495	0.48028459293	0.607909846953	0.657864244247	0.591948581229	0.549337822666	0.615938329681	0.644630813152	0.701813797554	0.667474627777	0.67583855954	0.548744127779	0.622706199944	0.645624403038	0.715327021046	0.492216875338	0.641704017695	0.608528214246	0.551469531556	0.749412057838	0.593123932038	0.678357937431	0.630841432915	0.705958829858	0.628918280108	0.687982550193	0.610266740254	0.678899280616	0.608684945513	0.635167175188	0.659908417471	0.577539277151	0.552656058036	0.640272316373	0.686829558388	0.63320794841	0.603968532857	0.635339208209	0.570491233799	0.587013265419	0.539113146562	0.626601899076	0.583970564226	0.617855192085	0.595038365158	0.59503016719	0.535603222556	0.574852156909	0.581193256159	0.59169895107	0.709380289762	0.629419437297	0.530630804318	0.5773645459	0.5395084318	0.568562161906	0.532445223499	0.58234854173	0.531137381265	0.55857758267	0.530074807261	0.559021538857	0.569822171727	0.553787963547	0.545682921824	0.504724301083	0.579642477372	0.588680057499	0.469225217818	0	0.669085767619	0.516284221975	0.538125822489	0.677014324492	0.531201460986	0.59932895796	0.558514065257	0.566826481818	0.577758136587	0.517789019008	0.586873598823	0.573854429849	0.687300993901	0.746180458666	0.492308877164	0.587807351776	0.528381717872	0.74558967963	0.631162987013	0.602271136963	0.685699632944	0.640983480507	0.55029412281	0.616382524271	0.686577453083	0.629433293471	0.697079167998	0.640465427847	0.558779751915	0.666144819336	0.54397804333	0.744270246016	0.58996916083	0.692048594559	0.759281107842	0.532529811872	0.665510672213	0.677793674871	0.590961131654	0.64098597681	0.671441283409	0.658266216946	0.633364240572	0.598530393905	0.642304691409	0.696800373553	0.576831652599	0.651799279715	0.611952322351	0.641499681144	0.649592292965	0.546146793074	0.628733303186	0.59096447746	0.540947287512	0.608404169696	0.592096732832	0.552334414848	0.576076530035	0.644785533538	0.50952469803	0.620469147317	0.546768739646	0.607916797217	0.698128208069	0.653183868373	0.589717121909	0.547100100646	0.543992548579	0.585682462104	0.541812280593	0.564570191574	0.573765927483	0.632322262269	0.621236966327
CS.088	0.622834677635	0.60145127061	0.658235369826	0.571966134267	0.623566418477	0.595124258312	0.664044576234	0.706770624454	0.65153760666	0.587847016746	0.636671376179	0.612052854074	0.708901731401	0.667744611581	0.620104322853	0.598282578187	0.69877543203	0.708837471237	0.731835845814	0.608179353435	0.689850646546	0.660393217657	0.68072581559	0.730178405414	0.662204009746	0.606794057815	0.704157544518	0.56948900753	0.654495733089	0.621198970252	0.696605233474	0.686882474082	0.659267759821	0.716795282139	0.653466017512	0.631769319607	0.686756594805	0.704471703115	0.678548504512	0.703834570222	0.645946203088	0.676424227253	0.735115573726	0.663473409257	0.688973041059	0.719418264525	0.717333760771	0.708066463909	0.735277836749	0.715883439471	0.688391248391	0.72209360855	0.717674914849	0.733640437671	0.706710387461	0.661396451102	0.6576115145	0.695223265525	0.699608412557	0.664583042989	0.666487522742	0.67314367891	0.630412410786	0.665208124124	0.649657489148	0.655836404678	0.602310041438	0.687282286616	0.643880411651	0.704102114978	0.639294273778	0.633439301018	0.66356979398	0.68523443654	0.691795689135	0.660147103075	0.624031921529	0.687154932077	0.647296016875	0.725011890945	0.677824923653	0.711687588307	0.618106994706	0.664884345477	0.627697674882	0.686840498922	0.66941903212	0.645066691911	0.691718105997	0.640114837881	0.554428758342	0.682591225749	0.669085767619	0	0.578346756674	0.612230549336	0.658938481836	0.651782900718	0.601308521028	0.681821448272	0.632097949787	0.608215335409	0.649027152934	0.619821219327	0.668357294259	0.638871426351	0.726165411146	0.681324595766	0.548230800197	0.682715868947	0.735087569518	0.692068642558	0.650643285806	0.673081830841	0.691350195284	0.657614869921	0.675843233272	0.660931290148	0.570824754729	0.688204550877	0.692342796705	0.647359651932	0.644043671526	0.659208759487	0.751119527204	0.68337040237	0.678980451492	0.713585671996	0.624671800878	0.697829603893	0.632781980262	0.591116680117	0.692769249083	0.703874520653	0.616199413654	0.708183046051	0.703722089967	0.694226934844	0.719914271551	0.700520566625	0.705484795714	0.671248405084	0.712144278871	0.663737346553	0.658555846034	0.630055527887	0.614568952905	0.667426644291	0.648725921076	0.618421913419	0.67211770107	0.619065230673	0.672015431549	0.657128539784	0.618901395983	0.629697918661	0.634032302203	0.721438363848	0.629072774347	0.616975523589	0.672419147136	0.649190812456	0.60857817643	0.667010186682	0.640637335755	0.646471999988	0.572371730525	0.574457743529
