CS.093	CS.009	CS.243	L.011.M1	CS.172	CS.263	CS.016	CS.293	CS.106	CS.297	CS.010	CS.259	CS.108	L.004.M1	CS.261	CS.367	CS.076	CS.229	CS.066	CS.230	CS.377	CS.115	CS.269	CS.382	CS.073	CS.064	CS.060	CS.161	CS.153	CS.365	CS.136	CS.376	CS.125	CS.292	CS.203	CS.205	CS.380	CS.374	CS.378	CS.128	CS.302	CS.375	CS.213	CS.126	CS.224	CS.389	CS.166	CS.348	CS.254	CS.359	CS.349	CS.268	CS.386	CS.369	CS.148	CS.182	CS.181	CS.178	CS.177	CS.323	T.CS.022	T.CS.080	T.CS.019	T.CS.071	T.CS.029	T.CS.069	T.CS.012	T.CS.041	T.CS.020	T.CS.025	T.CS.042	T.CS.038	T.CS.035	T.CS.072	T.CS.016	T.CS.117	T.CS.147	T.CS.126	T.CS.132	T.CS.153	T.CS.107	T.CS.098	T.CS.100	T.CS.128	T.CS.178	T.CS.159	T.CS.119	T.CS.123	T.CS.122	T.CS.112	CS.082	CS.103	CS.015	CS.110	CS.087	CS.238	CS.088	CS.356	L.034.M1	CS.241	L.024.M1	CS.006	CS.085	CS.237	CS.246	CS.364	CS.338	CS.207	CS.311	CS.113	CS.330	CS.347.0	CS.387	CS.078	CS.336	CS.233	CS.234	CS.187	CS.346	CS.189	CS.202	CS.080	CS.320	CS.361	CS.321	CS.227	CS.322	CS.163	CS.158	CS.339	CS.112	CS.285	CS.319	CS.343	CS.331	CS.393	CS.270	CS.390	CS.326	CS.253	CS.262	CS.370	CS.255	CS.145	T.CS.066	T.CS.036	T.CS.008	T.CS.031	T.CS.043	T.CS.045	T.CS.061	TFS.025	TFS.021	T.CS.064	TFS.027	T.CS.049	TFS.022	T.CS.055	T.CS.026	T.CS.166	T.CS.095	T.CS.157	T.CS.109	T.CS.158	T.CS.141	T.CS.152	T.CS.151	T.CS.142
CS.088	0.66097763812	0.642821720241	0.633639960517	0.627452877839	0.602821868557	0.663433965198	0.620104322853	0.641063429269	0.670538772131	0.60145127061	0.694268231333	0.63304933174	0.707689012166	0.654999887684	0.654520868128	0.708837471237	0.683523326666	0.655422486951	0.598282578187	0.661147523324	0.735417538207	0.691958812023	0.678470785643	0.621198970252	0.56948900753	0.660393217657	0.645256256442	0.650771920675	0.662204009746	0.611246015047	0.653466017512	0.67073585828	0.686756594805	0.69128547591	0.620113953478	0.686882474082	0.664723493312	0.696605233474	0.659267759821	0.645946203088	0.704471703115	0.631769319607	0.688973041059	0.676424227253	0.735115573726	0.699608412557	0.733640437671	0.725450082757	0.708066463909	0.708328894844	0.715883439471	0.72123739121	0.695223265525	0.735277836749	0.69915209345	0.706710387461	0.699227839152	0.664583042989	0.688391248391	0.719418264525	0.656443082253	0.647474897875	0.676148671579	0.67314367891	0.677236490271	0.687282286616	0.68523443654	0.65159297748	0.704102114978	0.66356979398	0.665208124124	0.705121466481	0.652471560162	0.683736605013	0.659085849967	0.647035887104	0.66472589485	0.660147103075	0.714134210609	0.691718105997	0.634530418554	0.679583574599	0.675398766986	0.711687588307	0.687154932077	0.725011890945	0.722437901097	0.647296016875	0.66941903212	0.618913105853	0.682591225749	0.649027152934	0.601308521028	0.668357294259	0.554428758342	0.612230549336	0	0.658938481836	0.608215335409	0.632097949787	0.619821219327	0.578346756674	0.669085767619	0.681821448272	0.651782900718	0.688204550877	0.719839832159	0.697544027042	0.60164487452	0.548230800197	0.667244727396	0.677403196475	0.635871520836	0.570824754729	0.650643285806	0.681324595766	0.692068642558	0.675843233272	0.707312871654	0.693428183785	0.644043671526	0.624671800878	0.68337040237	0.632781980262	0.591116680117	0.713585671996	0.703874520653	0.636453501839	0.640361978171	0.616199413654	0.647359651932	0.678980451492	0.687367622862	0.697829603893	0.70498676794	0.694226934844	0.705484795714	0.712144278871	0.703722089967	0.719914271551	0.663737346553	0.708183046051	0.700520566625	0.671248405084	0.658555846034	0.657128539784	0.629072774347	0.619065230673	0.624042845741	0.634032302203	0.648725921076	0.630055527887	0.618901395983	0.629697918661	0.618421913419	0.672015431549	0.67211770107	0.614568952905	0.721438363848	0.646471999988	0.667010186682	0.60857817643	0.672419147136	0.649190812456	0.574457743529	0.640637335755	0.616975523589	0.572371730525
CS.356	0.70628813445	0.627426857181	0.663489435318	0.659959225341	0.639385135601	0.679117835791	0.664208183816	0.696940396582	0.680162594758	0.659768430425	0.725482766482	0.675496017279	0.744868203239	0.707138679414	0.695474227463	0.603009522893	0.627564965919	0.640236732604	0.690422320731	0.624753771173	0.671729455244	0.643336513439	0.622867002446	0.636746898916	0.667711647267	0.685334495677	0.621441284189	0.638343948839	0.671203280486	0.658056321765	0.663624897769	0.620667069642	0.619183804733	0.649695889195	0.690243237698	0.622337549079	0.689749233768	0.658601987328	0.646561001727	0.681761128946	0.593518290961	0.58932123333	0.636442598537	0.640630256903	0.671113819034	0.633739530959	0.71671248093	0.706556446768	0.65572157365	0.648251852844	0.695877067227	0.719373293731	0.658327928519	0.666082546049	0.699552501493	0.664093510399	0.675345161657	0.660602501262	0.641322347666	0.679992111063	0.675643227772	0.630942327275	0.616702233112	0.677748641808	0.665880398941	0.629498452505	0.581821783204	0.657883449726	0.717786219336	0.662403132827	0.703617197595	0.709756721854	0.662020495721	0.699713083838	0.638796371846	0.675014791234	0.734790348534	0.666699289592	0.735840518861	0.706607296702	0.707209845236	0.683814045797	0.724642831459	0.698983352178	0.69235990241	0.748134322887	0.741717446332	0.646788677203	0.664558578005	0.63586622941	0.687092922378	0.686755347101	0.696617148589	0.664533228202	0.654919000704	0.685294927995	0.658938481836	0	0.680931289077	0.692598543573	0.666249822701	0.630196624937	0.677014324492	0.644472000506	0.66029542872	0.596696567676	0.704773312747	0.612980965391	0.658081149985	0.650461759564	0.641177829937	0.618584556022	0.601608688864	0.662919847826	0.614611712077	0.67063808151	0.585553402817	0.635978918666	0.650067554846	0.588910584003	0.607275147608	0.654038109968	0.667197629408	0.607652917489	0.661086793306	0.674907115924	0.651135219058	0.634176761987	0.649077013044	0.62507065114	0.643632807728	0.63408265359	0.645108699449	0.629737228977	0.691159628596	0.666972010222	0.643846156697	0.694162523762	0.63491332127	0.647670767627	0.640125757059	0.698375536751	0.679652938795	0.662001485026	0.698664049473	0.701457840565	0.608599584705	0.658593321276	0.661083659907	0.639529480306	0.630328230419	0.61993166964	0.669518070595	0.692306259424	0.670124909412	0.591219645118	0.700262178124	0.669393706524	0.622069171727	0.644070447882	0.714383022387	0.646981222218	0.705878099761	0.678540518099	0.662330176837	0.630174695041	0.693500031499	0.636760371485
L.034.M1	0.60943285382	0.579558938691	0.562137819331	0.550525132271	0.574018875464	0.546898501082	0.576682890501	0.588344226986	0.583663167492	0.560047087073	0.688215354581	0.572840851721	0.646801862211	0.586858858423	0.56682795362	0.689116244586	0.627870845772	0.624391529982	0.580877602931	0.677652517098	0.651836714969	0.634730237807	0.717922997865	0.546065328948	0.622599029133	0.617226004459	0.613291660475	0.631625165361	0.616614292545	0.545797530328	0.617508006549	0.624467535754	0.605611658364	0.608849792305	0.537681779282	0.641731283791	0.582090372337	0.624184791281	0.663078617522	0.564360710327	0.715150469358	0.608003040055	0.625210290831	0.580134864072	0.726567744248	0.645345915235	0.659899161077	0.617453123746	0.6133474534	0.716562350564	0.621137093855	0.643421363362	0.666225959532	0.678289201289	0.631825537067	0.612005775442	0.633952176208	0.612185705129	0.6589614003	0.621542559864	0.56672071055	0.576527758308	0.618179680785	0.584477195004	0.63536044474	0.605963997408	0.671385367614	0.569256004342	0.634758558872	0.584112043469	0.57147379221	0.617946573695	0.583015699183	0.600027835069	0.572538254488	0.561471261333	0.581336761207	0.572424202372	0.590928296518	0.592191926145	0.556254824672	0.594252788363	0.567785498707	0.576850588972	0.558711749365	0.630681752547	0.596196184542	0.560786215886	0.572664199338	0.544462677873	0.616177440863	0.597055203483	0.573720104108	0.603851708015	0.586018538177	0.579970656862	0.608215335409	0.680931289077	0	0.569463322822	0.609029513043	0.56111377072	0.577758136587	0.624469964051	0.57496890198	0.676947476121	0.623435222073	0.662838140004	0.597213863799	0.555860685934	0.608653987795	0.653432806558	0.581516859611	0.580765968794	0.612043652546	0.616334181735	0.670990395208	0.606842049756	0.71974581048	0.649141031128	0.669034264967	0.593143497398	0.60950926223	0.641177111468	0.583105366764	0.730475689608	0.631608353645	0.622196584407	0.613082136575	0.640749486119	0.589079259089	0.681012037141	0.615783398069	0.626004423801	0.568440496255	0.630444975014	0.622197107163	0.641341074245	0.618437879727	0.718086606411	0.605977529293	0.613091046789	0.609254953855	0.584615082765	0.570900783737	0.580096785083	0.602537233708	0.549894585744	0.584945965351	0.605748826492	0.597981514244	0.597618775063	0.585203313419	0.543804955129	0.549541000392	0.641746099679	0.585693951964	0.529147623793	0.693613545428	0.577301551435	0.583821805603	0.585256964313	0.566932280834	0.557601854634	0.577342021541	0.56723168669	0.547544943765	0.592914893781
CS.241	0.534547845778	0.659568435171	0.550783467335	0.52334781628	0.576781465056	0.557585171366	0.57312613984	0.466193310336	0.598135428571	0.492339429683	0.70799522807	0.530888694688	0.56261165017	0.504614376399	0.467918305707	0.761020933507	0.650991754685	0.659045143528	0.538836446571	0.724058430931	0.700132309901	0.685003782223	0.779135819225	0.568207254918	0.61384812436	0.592915396203	0.609064580376	0.696108171521	0.600860224187	0.541361122263	0.657476488346	0.679263436708	0.686050848466	0.561228879212	0.545474378067	0.712103837966	0.544644489164	0.678434053414	0.705114222158	0.586886350464	0.747129954757	0.650305449928	0.685010158113	0.559699088986	0.758455643178	0.670188556683	0.701494711344	0.623235917098	0.686856313931	0.732936637364	0.664188636155	0.717292207592	0.715837000216	0.753994072594	0.719060302101	0.617623643221	0.653463463508	0.624359700957	0.699492061821	0.658772828643	0.598230672035	0.618409056069	0.644630521973	0.566527538087	0.632836446591	0.591239342778	0.70545994986	0.579205649486	0.540153269899	0.574896198808	0.528488997553	0.564590534187	0.560688864218	0.563431051019	0.575428905878	0.512507414773	0.481955078116	0.528777215639	0.560480072455	0.535077667408	0.505453085554	0.530030209375	0.569990062335	0.569801774291	0.519461305136	0.556854724958	0.575854368682	0.526375663379	0.532009724057	0.56271375264	0.568864913874	0.532321773013	0.532168618998	0.650832600056	0.612653412663	0.516304836312	0.632097949787	0.692598543573	0.569463322822	0	0.562977205597	0.52576598351	0.566826481818	0.663980884564	0.536851562272	0.74120606187	0.657950206096	0.705455012277	0.58922024068	0.536243820598	0.653566164397	0.685664967701	0.62875179697	0.556567323563	0.631230187548	0.524670295024	0.690292524665	0.637810292703	0.771157129626	0.659584921606	0.653583880084	0.600541958842	0.620123160042	0.687846868281	0.521338036756	0.786673772823	0.719887109394	0.669450132728	0.652181098343	0.669340640047	0.652589699919	0.731939252438	0.671079997262	0.680811775233	0.575611667532	0.683954048233	0.687674781183	0.666327595007	0.640337280107	0.757337232197	0.685063361321	0.666687539057	0.648570563105	0.597371569248	0.515638485679	0.574387459375	0.615823950269	0.548067507547	0.567221708734	0.568987827177	0.60004385748	0.611786849934	0.573700058716	0.509025895558	0.522627378661	0.68826673223	0.519846169143	0.533742341333	0.745197878786	0.534541364968	0.506803424995	0.571797292763	0.493958864345	0.50202460153	0.561193168351	0.536823930577	0.527448721327	0.590713785732
L.024.M1	0.578787329484	0.661637953451	0.545368199487	0.573718910253	0.585408095356	0.590861500009	0.616913611921	0.488195425846	0.63731816747	0.51238675758	0.714487374118	0.527411454417	0.648391242419	0.483839599603	0.543752577749	0.715951270169	0.676053173726	0.697311846753	0.578835636334	0.727000881372	0.722386584873	0.714191729179	0.737243729586	0.571324874775	0.646695303507	0.655430817016	0.621204938349	0.691864214784	0.646016621086	0.562606146392	0.666964326214	0.683449572889	0.666811211022	0.660700199518	0.590622800259	0.714107515548	0.58346321789	0.668226650756	0.681847729119	0.634243966115	0.727419756573	0.628475841521	0.711266086961	0.593563572355	0.747854424525	0.664475364011	0.718356900459	0.686631349795	0.686220150958	0.713072255453	0.686500844496	0.701015641304	0.703819036298	0.768793951057	0.711825631663	0.654604875475	0.656128817872	0.624773978473	0.688275233489	0.689549343534	0.636751226188	0.637983497898	0.629076686856	0.602090360384	0.648611531143	0.626363480105	0.665766987428	0.595524808008	0.5667912145	0.594819747094	0.570775520487	0.635581666604	0.596775134112	0.628403792263	0.616397377138	0.524109451973	0.52366085446	0.558265985976	0.599295312151	0.583448361412	0.529802859749	0.562851570428	0.591737031659	0.629114314951	0.583018484906	0.613228599781	0.644115285958	0.557245809555	0.560024702186	0.559414320137	0.615440889412	0.60389901845	0.55115353149	0.674883543218	0.55910340113	0.562732069448	0.619821219327	0.666249822701	0.609029513043	0.562977205597	0	0.509888646348	0.586873598823	0.684203445837	0.565881193368	0.734425783718	0.683879131839	0.682383172239	0.598770251025	0.566312397948	0.659869650578	0.693138923891	0.624991039555	0.570220593339	0.619760437151	0.619517170395	0.686580584626	0.666356359793	0.756169247975	0.652060146427	0.664533079763	0.629101971877	0.636988691635	0.678591367814	0.543716715253	0.771797819671	0.706176321161	0.675735066507	0.661097706696	0.63910587815	0.675180269155	0.741876541604	0.684672809926	0.664585080447	0.656950711098	0.697264338233	0.678309560261	0.695542114137	0.643682061699	0.738118176357	0.672956044664	0.696365267385	0.650496980445	0.602382098639	0.484282373731	0.579242879333	0.623676439547	0.55857965953	0.548242215818	0.590096950315	0.619477423287	0.57797694647	0.551842161376	0.533161529471	0.54641429784	0.647741496239	0.533750380116	0.540683722599	0.716295071592	0.511311565272	0.519678250036	0.501338706519	0.514001503818	0.526430238559	0.483943950386	0.535344353525	0.505258238936	0.485816965915
CS.006	0.527898319764	0.59613992055	0.522095617021	0.510871396655	0.506917118132	0.555035243964	0.526456701981	0.525329367548	0.535527663245	0.501382704965	0.666550058343	0.520745344902	0.59855774507	0.51141062823	0.537829684745	0.704781894666	0.575750008794	0.611950861092	0.536345656277	0.64176466652	0.643804522592	0.6273409241	0.70039498185	0.545685061765	0.57502478332	0.586524644104	0.528771794391	0.615560994281	0.54508308513	0.531689146331	0.570763700771	0.629743842688	0.626284627999	0.585512396762	0.552270072725	0.668878410664	0.563598625217	0.648716889893	0.651962485447	0.581846257293	0.678270762194	0.58521731296	0.661161928436	0.543559822921	0.721713764458	0.634182082649	0.681501857173	0.620867466392	0.639012116758	0.680561864455	0.639744692092	0.657764459985	0.694203702849	0.704657893614	0.675199618472	0.600340713359	0.62157459477	0.592082001936	0.662868476298	0.627724532416	0.581592174562	0.600547668617	0.585152803696	0.54606551005	0.592002092651	0.581625175145	0.650966880552	0.559698771021	0.582850934673	0.548788870822	0.534128659791	0.598013100023	0.542723169785	0.577940543354	0.575542732622	0.518165314241	0.548990463153	0.515960392286	0.573497813848	0.539039694076	0.518894157398	0.547318606015	0.583063988004	0.578463536669	0.558839640938	0.59422548916	0.599397127779	0.524793138601	0.530934021086	0.52818975186	0.541541591361	0.526166124324	0.544311436463	0.585844137117	0.496528750003	0.517932512868	0.578346756674	0.630196624937	0.56111377072	0.52576598351	0.509888646348	0	0.516284221975	0.565277399246	0.522870501659	0.67620690144	0.624825268243	0.62311893433	0.540502269759	0.518115781893	0.619248198856	0.628556215365	0.569986645564	0.532420863851	0.571022327006	0.55519583878	0.632948808451	0.59788796008	0.685897000323	0.606415318471	0.614741690605	0.535251787084	0.579613564799	0.614312916979	0.522878808736	0.732727968465	0.662373185205	0.57586426007	0.58829171822	0.58737300585	0.57606559044	0.675232549431	0.632663431088	0.616720855959	0.588027690073	0.6495080316	0.645345648825	0.637193580506	0.593215143529	0.704081200882	0.638897890515	0.651894851705	0.594207707827	0.570973184452	0.522223109445	0.550329470976	0.589099285816	0.532336957651	0.548364152211	0.561799469442	0.5880394481	0.54207847671	0.551738581772	0.530517405164	0.532664673037	0.61155537866	0.550587793257	0.511671297965	0.683429970779	0.522458239692	0.537401230267	0.491420874334	0.508345526925	0.518414725094	0.545157453033	0.509111036657	0.518952381733	0.534737818807
CS.085	0.493133332099	0.621544069523	0.575718753976	0.573102356049	0.515128710231	0.523452687868	0.568838199264	0.563622011286	0.424459997383	0.564636854875	0.649639377231	0.551822380851	0.539053443715	0.55968189376	0.526180203405	0.717072489043	0.561326380164	0.622960894396	0.564708846455	0.672668635758	0.640561860222	0.605063898089	0.729666873827	0.615938329681	0.591948581229	0.538483494913	0.561815648852	0.631286720058	0.48028459293	0.564270394276	0.548744127779	0.647831730152	0.645624403038	0.557223544097	0.604266209817	0.701813797554	0.564858684549	0.644630813152	0.667474627777	0.608528214246	0.715327021046	0.622706199944	0.678357937431	0.551469531556	0.749412057838	0.63320794841	0.659908417471	0.578501842509	0.628918280108	0.70291112798	0.610266740254	0.622177503554	0.686829558388	0.687982550193	0.657871486619	0.577539277151	0.608664266669	0.603968532857	0.678899280616	0.630841432915	0.587548344046	0.647220438247	0.607864691708	0.570491233799	0.573913176444	0.595038365158	0.709380289762	0.575451153473	0.535603222556	0.59169895107	0.539113146562	0.531073504777	0.577398049557	0.551066828828	0.583709937142	0.554670157828	0.570136996951	0.530630804318	0.549921664223	0.504724301083	0.560698484513	0.518558395066	0.535016340424	0.531137381265	0.5395084318	0.532445223499	0.533471214619	0.568562161906	0.553787963547	0.584609862297	0.469225217818	0.517789019008	0.59932895796	0.573854429849	0.588680057499	0.538125822489	0.669085767619	0.677014324492	0.577758136587	0.566826481818	0.586873598823	0.516284221975	0	0.558514065257	0.531201460986	0.697079167998	0.591804722249	0.636181045142	0.596888926669	0.587807351776	0.636044949712	0.64431077671	0.603514261487	0.629433293471	0.602271136963	0.492308877164	0.631162987013	0.616382524271	0.702813435218	0.603849582264	0.666144819336	0.532529811872	0.58996916083	0.677793674871	0.590961131654	0.759281107842	0.671441283409	0.578925511198	0.541801221483	0.658266216946	0.558779751915	0.692048594559	0.647863802343	0.665510672213	0.562299513055	0.642304691409	0.651799279715	0.641499681144	0.598530393905	0.696800373553	0.649592292965	0.633364240572	0.576831652599	0.611952322351	0.546146793074	0.50952469803	0.653183868373	0.576076530035	0.596961848875	0.607916797217	0.608404169696	0.628733303186	0.620469147317	0.546768739646	0.592096732832	0.644785533538	0.552334414848	0.59096447746	0.698128208069	0.573765927483	0.541812280593	0.585682462104	0.547100100646	0.543992548579	0.621236966327	0.564570191574	0.589717121909	0.632322262269
CS.237	0.624016845823	0.582546974503	0.621521582348	0.633880152769	0.570553039206	0.623216623456	0.604645279337	0.687009858282	0.536578346005	0.647974938892	0.645522176005	0.66641813033	0.638700342033	0.670694508233	0.668350809315	0.612583443189	0.502717219187	0.572352424369	0.60674725607	0.580002720853	0.572694412901	0.550123220518	0.667533213688	0.637283035403	0.599799051716	0.581680206371	0.561460034303	0.533449602374	0.53747985	0.617884918207	0.521341002975	0.592645973556	0.590004212973	0.525762021784	0.656107750406	0.617120467228	0.65140750255	0.581999097278	0.60265345383	0.595004371882	0.613614255574	0.577805187579	0.593134191004	0.615190787875	0.621272735249	0.578804861984	0.621206382819	0.602913623146	0.583327803439	0.624678554169	0.601320073618	0.570984206063	0.620883618562	0.58792330511	0.584190822838	0.573533517306	0.579683125058	0.627044449391	0.604293371901	0.586575632611	0.632642663467	0.654543414494	0.594612487663	0.653629093539	0.555545616848	0.628528829229	0.658800346396	0.621861174626	0.678074565334	0.625845835117	0.66452981974	0.653889547261	0.637705580409	0.644690211403	0.639378288678	0.654855552558	0.711145632053	0.630367102935	0.685344362792	0.630906483871	0.673963570054	0.661842994006	0.658398450903	0.622038632609	0.653815755056	0.678154785006	0.650073823221	0.639267984696	0.64770317978	0.631584826779	0.576271597325	0.573088217305	0.657851324879	0.522532899029	0.608215008425	0.573914313537	0.681821448272	0.644472000506	0.624469964051	0.663980884564	0.684203445837	0.565277399246	0.558514065257	0	0.61827093213	0.595721290235	0.572295060362	0.569436231476	0.594521654414	0.639308723899	0.574351001032	0.58813549991	0.576766765705	0.643261926849	0.596258962244	0.569378449141	0.573135556973	0.568005718447	0.593953970367	0.584376391398	0.631328876172	0.548038720526	0.573204817455	0.597139256576	0.642885537489	0.587151325165	0.582805150788	0.501388565908	0.521307405572	0.633239860505	0.521679589725	0.559195032655	0.58584407278	0.564338089379	0.588168919441	0.604530751259	0.595088410159	0.574982949861	0.574383479182	0.637639535593	0.611776108669	0.6000950804	0.586756254558	0.623332824913	0.664794678821	0.601044099522	0.6634110998	0.637571017578	0.651785653003	0.654821988214	0.629857904822	0.629017742408	0.652286277993	0.637614381613	0.657083995918	0.600280912423	0.681864135257	0.632898735987	0.662390108357	0.62677751437	0.691486208543	0.65102938521	0.665321060819	0.654489208352	0.679737504848	0.644305344159	0.678416543208	0.691319508028
CS.246	0.543155262385	0.634799909827	0.537730477847	0.526297869501	0.559991396246	0.512998696615	0.559643371243	0.522016975001	0.576686503699	0.498467871564	0.716318379189	0.515664571901	0.597846485898	0.51455203359	0.484684838303	0.694552051274	0.600990048728	0.633208032831	0.591297069644	0.674112688612	0.61443080809	0.661605955916	0.73815557695	0.513507061725	0.635513675193	0.590602431085	0.596748746082	0.670370963477	0.558297686216	0.480784703279	0.600626040197	0.632717093659	0.595776240129	0.580669870239	0.498285767323	0.655324317956	0.51134595102	0.642074689029	0.662219992538	0.530306888816	0.69432900757	0.578646997414	0.64111058785	0.51169015511	0.732083897088	0.620209948001	0.640544866472	0.58960033373	0.603994185352	0.671604538546	0.594994773666	0.62062423742	0.673327773324	0.699408674984	0.652403963684	0.546470165252	0.603911072572	0.576825898438	0.641227529992	0.568762162683	0.552672870455	0.590307988687	0.551409091828	0.511402814714	0.576930358549	0.54792022336	0.63642536687	0.529011997823	0.562787479188	0.531724547259	0.487813359784	0.530879529541	0.507161943271	0.523337337745	0.54009806357	0.479101945825	0.518524252274	0.33571762936	0.521161007481	0.505777799019	0.447186002101	0.495438225801	0.546496617631	0.537136967649	0.479219423353	0.53666471676	0.554831006518	0.494562519439	0.466657390846	0.522558886986	0.520056463451	0.567310640921	0.613714803367	0.622003652563	0.610377430309	0.569563126324	0.651782900718	0.66029542872	0.57496890198	0.536851562272	0.565881193368	0.522870501659	0.531201460986	0.61827093213	0	0.684799001865	0.566541884325	0.634381334372	0.595987793909	0.58038355777	0.595379601934	0.666952687356	0.559245573594	0.605069369093	0.573651518993	0.593705420714	0.641212269001	0.561509602148	0.726358042844	0.604739949994	0.626499482472	0.581491698803	0.562033166425	0.619277545596	0.509211381954	0.760871300042	0.653618803032	0.60553678192	0.628413717467	0.594495462613	0.621176728083	0.702975943917	0.597129789453	0.629083079882	0.514025652924	0.632792957534	0.613192703207	0.621487272954	0.568298148746	0.699800134362	0.652900958932	0.604537418956	0.55725220635	0.533346514736	0.517139308008	0.557986096538	0.596728206638	0.552290404761	0.551106756679	0.580143863211	0.556953599804	0.553236152566	0.603161319984	0.518941265971	0.529161183008	0.625426922399	0.490460072268	0.55971758335	0.701425184859	0.485630456333	0.530238649884	0.538818917102	0.479546152358	0.444472600841	0.586470668805	0.518880102264	0.521210630019	0.58036514071
CS.364	0.731504300141	0.585165972695	0.680051907556	0.691171953461	0.678893003052	0.67605852213	0.663871208298	0.769823076882	0.668051827236	0.713063451694	0.732595270983	0.71437612286	0.749798421631	0.75049462781	0.723881862366	0.552267872715	0.609113108411	0.574566168732	0.699296488751	0.519048997952	0.588156454509	0.591792018142	0.582906503252	0.643772335299	0.654735770939	0.667080706641	0.596438686315	0.565542738405	0.668075542344	0.68091326699	0.607327660512	0.573466363973	0.557541417542	0.622996524221	0.688893501097	0.554817972209	0.683665876504	0.576001147655	0.612167196431	0.643803775568	0.567775229317	0.607283158611	0.58074198803	0.653116803697	0.623672167093	0.571671002692	0.599310636136	0.637910734164	0.606459456024	0.594908518723	0.6013603042	0.640530729087	0.622071348964	0.566294150546	0.619952931219	0.618510096818	0.61790894333	0.662014896066	0.609691083754	0.576781596626	0.668747951148	0.631060993164	0.627161767641	0.691999440865	0.649881329844	0.671089449091	0.631076813965	0.677223266706	0.7678236326	0.665989083851	0.7186390445	0.732984706379	0.66198760895	0.684980661832	0.650861977239	0.71252542334	0.760080004265	0.704423942931	0.745293797889	0.736276915196	0.735847358837	0.74126375518	0.75120814123	0.690528666083	0.713988926459	0.76541154836	0.743906873143	0.682789254001	0.700161893827	0.672313273246	0.693195008518	0.690054215518	0.744215559421	0.626099408737	0.671488337181	0.690825148992	0.688204550877	0.596696567676	0.676947476121	0.74120606187	0.734425783718	0.67620690144	0.697079167998	0.595721290235	0.684799001865	0	0.631120167966	0.552147245657	0.661723700863	0.690014856879	0.572720824528	0.602176948458	0.568003505359	0.678269932675	0.61998139746	0.707023719892	0.60218641802	0.565773234584	0.61492475238	0.615062072873	0.61003633541	0.622807287887	0.606243463639	0.586436088075	0.689440108289	0.614054803976	0.577326503733	0.606881656478	0.623454925779	0.585370525908	0.606158857122	0.537398863149	0.555054341275	0.575989241354	0.63793061521	0.65071845004	0.605952808769	0.609656328031	0.58155578393	0.60341726915	0.615443942792	0.611749204351	0.619280246117	0.627609829543	0.735186928992	0.712646513072	0.649291838048	0.708496188219	0.706822636947	0.689834684928	0.636041155736	0.639819640063	0.681851757649	0.706331413282	0.697651016592	0.5984883615	0.7384790237	0.700557358575	0.612140267281	0.69605534373	0.765620674024	0.703877924973	0.73832103316	0.715556839233	0.735584997024	0.684081813947	0.727888235737	0.718897048026
CS.338	0.627701633957	0.586029867766	0.611870595388	0.605189785485	0.606342811692	0.575978359923	0.629938219053	0.657775802972	0.577856035609	0.645537882973	0.672684999331	0.639401022611	0.618383453145	0.667224725324	0.624275370722	0.652267357277	0.576337002275	0.585826740442	0.6470718783	0.632821103178	0.543355640113	0.601472959268	0.707038987425	0.609618935843	0.642883717531	0.586952425508	0.612780223555	0.579317846531	0.57998967271	0.611179968518	0.559865504183	0.586097094775	0.574054379842	0.545033242504	0.60344346777	0.637424503819	0.602155135224	0.559316070979	0.636275670558	0.541817103028	0.661029098017	0.579413605278	0.579686004606	0.56484781846	0.694331902842	0.565532094803	0.561480657573	0.54241149201	0.527516423249	0.653307902022	0.52080838193	0.548007099855	0.638920068232	0.617379315414	0.59201540967	0.532306532768	0.545538827235	0.595246824377	0.606807575492	0.523952827565	0.599304739034	0.629951848025	0.582091091225	0.610692568536	0.549961932175	0.601606384429	0.658087941661	0.609604377972	0.660909310633	0.589500787727	0.617846013872	0.618995792993	0.598515732506	0.610110347955	0.581430352045	0.62102161604	0.671388627968	0.597692939231	0.637461776307	0.618172079867	0.631723079212	0.632197549899	0.637184431398	0.589129520013	0.610971425752	0.633546026285	0.627387329281	0.625601474052	0.604083026385	0.620484849524	0.58355080358	0.605430385281	0.690934135036	0.565062494381	0.652134069391	0.63181883595	0.719839832159	0.704773312747	0.623435222073	0.657950206096	0.683879131839	0.624825268243	0.591804722249	0.572295060362	0.566541884325	0.631120167966	0	0.579378979919	0.633450228641	0.668853202734	0.580937863094	0.622959314953	0.572518529666	0.667022175266	0.585017268499	0.604140118517	0.637754732722	0.540625300156	0.674712140909	0.589569327844	0.661220125486	0.596779908066	0.548550797371	0.609769376022	0.619449073764	0.71328143341	0.559506166892	0.590453178064	0.577829668394	0.636145258797	0.556770903446	0.642900592098	0.561106212167	0.578178172626	0.497678244185	0.577337156529	0.554923934942	0.540435189717	0.55550220366	0.659844858429	0.588201387882	0.546944860189	0.539631362802	0.55299552395	0.654678258406	0.601272317415	0.637291910834	0.619737516448	0.653302121396	0.646676235183	0.64362489961	0.630941575801	0.658085175824	0.62009026916	0.662912331044	0.605127373687	0.64675460854	0.646001434193	0.656114382422	0.603205636505	0.666472275257	0.644115100284	0.650797916855	0.622614574454	0.683759250537	0.635714916803	0.666096807646	0.696739449381
