L.007.M1	CS.019	CS.295	CS.354	CS.007	CS.219	CS.098	CS.092	L.012.M1	CS.016	CS.038	L.011.M1	CS.260	CS.265	CS.084	CS.065	CS.066	CS.327	CS.076	CS.334	CS.056	CS.149	CS.073	CS.381	CS.368	CS.115	CS.040	CS.062	CS.229	CS.290	CS.236	CS.203	CS.374	CS.128	CS.232	CS.224	CS.292	CS.302	CS.126	CS.282	CS.136	CS.041	CS.380	CS.378	CS.376	CS.166	CS.177	CS.129	CS.386	CS.254	CS.178	CS.182	CS.183	CS.369	CS.348	CS.323	CS.389	CS.349	CS.256	CS.181	T.CS.034	T.CS.067	T.CS.025	T.CS.072	T.CS.022	T.CS.003	T.CS.085	T.CS.041	T.CS.071	T.CS.057	T.CS.042	T.CS.007	T.CS.019	T.CS.056	T.CS.048	T.CS.134	T.CS.178	T.CS.110	T.CS.120	T.CS.116	T.CS.107	T.CS.122	T.CS.118	T.CS.104	T.CS.144	T.CS.105	T.CS.160	T.CS.108	T.CS.123	T.CS.102	CS.356	CS.237	L.034.M1	CS.110	CS.015	CS.087	CS.006	CS.085	CS.241	CS.082	CS.103	CS.242	CS.238	CS.246	CS.088	CS.164	CS.346	CS.347.0	CS.113	CS.189	CS.304	CS.308.0	CS.387	CS.358	CS.207	CS.212	CS.338	CS.044	CS.228	CS.330	CS.321	CS.361	CS.318	CS.163	CS.343	CS.285	CS.080	CS.322	CS.152	CS.223	CS.202	CS.227	CS.331	CS.112	CS.339	CS.253	CS.370	CS.326	CS.270	CS.145	CS.262	CS.390	CS.255	CS.393	T.CS.055	T.CS.026	T.CS.066	T.CS.049	T.CS.064	TFS.021	TFS.022	T.CS.045	T.CS.031	T.CS.043	T.CS.061	TFS.027	TFS.025	TFS.020	T.CS.008	T.CS.166	T.CS.141	T.CS.142	T.CS.158	T.CS.152	T.CS.095	T.CS.151	T.CS.109	T.CS.157
CS.237	0.694311366777	0.610598092493	0.638895941093	0.619582184048	0.637114946742	0.578137668138	0.671944341796	0.592659250223	0.662529500504	0.604645279337	0.642717331999	0.633880152769	0.601885963987	0.664682796926	0.587137778649	0.582536933373	0.60674725607	0.632602524501	0.502717219187	0.597744180135	0.570333856197	0.553665702787	0.599799051716	0.626227299057	0.598876404741	0.550123220518	0.648179666094	0.598040276041	0.572352424369	0.574308488474	0.58950580228	0.656107750406	0.581999097278	0.595004371882	0.533609731545	0.621272735249	0.525762021784	0.613614255574	0.615190787875	0.573929006044	0.521341002975	0.562754570555	0.65140750255	0.60265345383	0.592645973556	0.621206382819	0.604293371901	0.582666313826	0.620883618562	0.583327803439	0.627044449391	0.573533517306	0.572321787377	0.58792330511	0.602913623146	0.586575632611	0.578804861984	0.601320073618	0.570379649544	0.579683125058	0.653927034147	0.635596033874	0.625845835117	0.644690211403	0.632642663467	0.668693783961	0.644003086261	0.621861174626	0.653629093539	0.642806269003	0.66452981974	0.611448597407	0.594612487663	0.648506028517	0.616813166545	0.653726634021	0.653815755056	0.659745281381	0.642287423619	0.577800151177	0.673963570054	0.64770317978	0.61066097921	0.673498800345	0.684590878146	0.640524400104	0.680738329658	0.699812459938	0.639267984696	0.696039766328	0.644472000506	0	0.624469964051	0.522532899029	0.657851324879	0.608215008425	0.565277399246	0.558514065257	0.663980884564	0.576271597325	0.573088217305	0.633551673005	0.573914313537	0.61827093213	0.681821448272	0.563487643874	0.593953970367	0.58813549991	0.639308723899	0.584376391398	0.594248852923	0.557484151481	0.576766765705	0.65024726231	0.569436231476	0.61166191309	0.572295060362	0.607418335166	0.494946758723	0.574351001032	0.642885537489	0.597139256576	0.559483872429	0.501388565908	0.564338089379	0.559195032655	0.548038720526	0.582805150788	0.612713311696	0.557280355987	0.631328876172	0.587151325165	0.588168919441	0.521679589725	0.633239860505	0.637639535593	0.6000950804	0.574383479182	0.595088410159	0.623332824913	0.611776108669	0.574982949861	0.586756254558	0.604530751259	0.632898735987	0.662390108357	0.664794678821	0.600280912423	0.637614381613	0.652286277993	0.681864135257	0.654821988214	0.637571017578	0.651785653003	0.629857904822	0.657083995918	0.629017742408	0.673734335541	0.6634110998	0.62677751437	0.679737504848	0.691319508028	0.654489208352	0.644305344159	0.691486208543	0.678416543208	0.665321060819	0.65102938521
L.034.M1	0.590125228343	0.554810679572	0.603834141248	0.58362326001	0.577121229512	0.617495768773	0.605206742726	0.593984568236	0.5711603283	0.576682890501	0.587356132069	0.550525132271	0.60278054373	0.584241178575	0.598294703109	0.606788572397	0.580877602931	0.582024455142	0.627870845772	0.65861858692	0.638111235593	0.601715186881	0.622599029133	0.567610467213	0.588535000399	0.634730237807	0.604278477089	0.579681422443	0.624391529982	0.644855106167	0.635627658566	0.537681779282	0.624184791281	0.564360710327	0.603212624168	0.726567744248	0.608849792305	0.715150469358	0.580134864072	0.641279994235	0.617508006549	0.649599859789	0.582090372337	0.663078617522	0.624467535754	0.659899161077	0.6589614003	0.578169536356	0.666225959532	0.6133474534	0.612185705129	0.612005775442	0.685426892674	0.678289201289	0.617453123746	0.621542559864	0.645345915235	0.621137093855	0.624077035494	0.633952176208	0.553084692438	0.59641429896	0.584112043469	0.600027835069	0.56672071055	0.590462143039	0.548469438638	0.569256004342	0.584477195004	0.638924134683	0.57147379221	0.639878174931	0.618179680785	0.632388449592	0.559122777252	0.584811932556	0.558711749365	0.569932378389	0.534019824055	0.575188723812	0.556254824672	0.572664199338	0.565564060571	0.571002681586	0.533063797656	0.649991377241	0.587412686208	0.602843263125	0.560786215886	0.579809828597	0.680931289077	0.624469964051	0	0.603851708015	0.573720104108	0.586018538177	0.56111377072	0.577758136587	0.569463322822	0.616177440863	0.597055203483	0.56028858775	0.579970656862	0.57496890198	0.608215335409	0.681606400263	0.71974581048	0.653432806558	0.555860685934	0.649141031128	0.702713508048	0.671423390818	0.581516859611	0.703154438882	0.662838140004	0.667187777228	0.623435222073	0.563876382538	0.585094011339	0.608653987795	0.583105366764	0.641177111468	0.609123012161	0.622196584407	0.626004423801	0.681012037141	0.593143497398	0.631608353645	0.566846712315	0.632125869586	0.669034264967	0.730475689608	0.568440496255	0.589079259089	0.640749486119	0.718086606411	0.613091046789	0.618437879727	0.622197107163	0.584615082765	0.605977529293	0.641341074245	0.609254953855	0.630444975014	0.529147623793	0.693613545428	0.570900783737	0.641746099679	0.543804955129	0.585203313419	0.585693951964	0.605748826492	0.549894585744	0.584945965351	0.597981514244	0.549541000392	0.597618775063	0.578491081727	0.602537233708	0.577301551435	0.577342021541	0.592914893781	0.557601854634	0.56723168669	0.583821805603	0.547544943765	0.566932280834	0.585256964313
CS.110	0.678061650087	0.611709229843	0.637438131509	0.626442701598	0.638289162782	0.58973508173	0.655212714049	0.609555129019	0.661426972393	0.6262359821	0.633353692525	0.633132630708	0.593148022039	0.641662639619	0.594200319573	0.598355648845	0.621740439585	0.64126713069	0.555708645179	0.599978782502	0.58495314469	0.581921565611	0.611167246987	0.625979525373	0.603674651876	0.561740113562	0.647680272615	0.605176310926	0.5899421099	0.590962398988	0.639893617205	0.639605463634	0.586603191766	0.601465402133	0.576547549132	0.650691098176	0.540452519851	0.638148875452	0.607719398354	0.612554061255	0.552692623271	0.57455849971	0.656541238971	0.635822751993	0.603185399006	0.605281955064	0.605129498307	0.558004728867	0.614277622525	0.577801125026	0.623136219053	0.593703624139	0.613017464457	0.615978161296	0.608331110182	0.595824729886	0.58906728224	0.602267218363	0.560621828121	0.581047360745	0.648639679577	0.636971007205	0.626911778745	0.644073268439	0.615103917872	0.657760302137	0.639333451088	0.6238401146	0.658331359027	0.639004277602	0.658722765382	0.636584974568	0.618434865088	0.631151675264	0.613224942063	0.660680474157	0.630395457287	0.651540266131	0.628996657061	0.59279991893	0.675586564997	0.637309297875	0.607533234916	0.662741072308	0.647853514346	0.659269582387	0.667543675628	0.671163515478	0.627123750562	0.676310076698	0.664533228202	0.522532899029	0.603851708015	0	0.65291014849	0.602822645438	0.585844137117	0.573854429849	0.650832600056	0.595610021222	0.589535679268	0.617886620009	0.588265363767	0.622003652563	0.668357294259	0.604686703572	0.655992435811	0.602675028776	0.637545997529	0.599957519507	0.66912614459	0.609094607676	0.598193858387	0.659253001158	0.613243065199	0.654673376073	0.565062494381	0.605919927631	0.540493620117	0.585337591198	0.639378099637	0.615496866182	0.591255220967	0.576861425278	0.597037723491	0.638352283291	0.563685159592	0.566002183684	0.614911061733	0.581445755199	0.67082730667	0.66218998044	0.597492118342	0.532749613173	0.633456739453	0.638788591317	0.592473629447	0.601064236801	0.57454396662	0.638465857794	0.609316595716	0.5890362111	0.58377161154	0.622957350573	0.620541425818	0.637975054111	0.647861818619	0.619331232423	0.626058505009	0.642927976871	0.669952767604	0.648194193786	0.636714649289	0.646839651395	0.637022052505	0.646257141794	0.637170565631	0.659780862073	0.655788323394	0.636299340863	0.664487507734	0.662397828663	0.649359218781	0.645117607046	0.673952927223	0.65293700624	0.674334590948	0.63900747475
CS.015	0.532166439893	0.565751176174	0.656439257049	0.576286332233	0.563218278814	0.635943629438	0.570692043632	0.603814736337	0.591318282757	0.572508006018	0.554297736683	0.570821073325	0.675427195555	0.630303817112	0.625111355851	0.643167033504	0.55312467867	0.55025431339	0.681396552696	0.752269834582	0.701690701455	0.678852848767	0.620262672158	0.64106392291	0.619071030659	0.685599234804	0.588233026277	0.546854764438	0.676985712734	0.709420917542	0.685270186063	0.586246069381	0.699406971199	0.631235962446	0.605971642246	0.756621347958	0.642204438533	0.755930016965	0.624035865601	0.712032124175	0.662766056719	0.66266264534	0.617798014299	0.69912312318	0.697109494702	0.73088318461	0.71865193205	0.663977145921	0.738060734526	0.727764312317	0.661299957364	0.675649610617	0.768738122096	0.776221584017	0.66480691354	0.713205582659	0.702669869927	0.699959033277	0.700840811511	0.686828793857	0.593253336976	0.613405664815	0.631943180342	0.644536740475	0.642652384477	0.579039468789	0.598713287256	0.622342779871	0.632493758287	0.717807680107	0.600564024244	0.701261482534	0.651265203344	0.63764661106	0.582206549183	0.604843628533	0.5980899774	0.569058915248	0.609107009614	0.589569762945	0.559609123542	0.614088130714	0.654779682489	0.563712028175	0.541902963427	0.654010730076	0.62090828282	0.586440054991	0.607858975353	0.556109081232	0.696617148589	0.657851324879	0.573720104108	0.65291014849	0	0.560354536215	0.544311436463	0.59932895796	0.532168618998	0.623815431726	0.5802820208	0.597387519608	0.578063857777	0.613714803367	0.601308521028	0.73743106314	0.76157014379	0.704745411222	0.534276242031	0.698417868086	0.699232145024	0.689474212473	0.660673137535	0.790851709753	0.705665579259	0.690696446417	0.690934135036	0.559932911043	0.641266190281	0.687431022466	0.581733077404	0.681910961569	0.707980243895	0.659721027129	0.689439901088	0.734543081324	0.618440522068	0.726101359579	0.635206717879	0.694704924497	0.654345521844	0.782491130933	0.654763253284	0.639312233116	0.669586906949	0.783233189302	0.702565673797	0.676085431178	0.700064417087	0.654334498453	0.691130364381	0.693968799399	0.670529489507	0.665735852641	0.549472003897	0.750145897936	0.572263963227	0.693924542191	0.586652844209	0.607929297532	0.608452505811	0.622251331884	0.610535523405	0.564557937483	0.655004961723	0.586653077724	0.637651425139	0.577335854457	0.626166089067	0.570610898124	0.525570838042	0.549095233663	0.593055113636	0.592335587628	0.567210582162	0.552594597903	0.583192613182	0.551229928097
CS.087	0.580752783646	0.559447018864	0.604532463323	0.576796328844	0.607073102699	0.624642704299	0.644395115834	0.600879771105	0.626447567036	0.556098067152	0.513678521256	0.595770286554	0.632613634289	0.650916149509	0.617506501665	0.615722832826	0.542725029905	0.581874434504	0.614646103804	0.663728362466	0.648815220553	0.621435670681	0.581984522896	0.620272913097	0.594617347201	0.63128872166	0.570383673186	0.549133839418	0.612067799076	0.651799070172	0.681069383459	0.580036418081	0.650249046262	0.623386345117	0.597868191615	0.710426757832	0.630259332074	0.666883248589	0.594501792626	0.672186963613	0.59537892913	0.616999088479	0.629940823967	0.64785790325	0.621439091513	0.691512244926	0.673650329334	0.587139400195	0.684480208398	0.666520739588	0.65412840304	0.652314146881	0.698258931188	0.712255289447	0.679567810426	0.671608697234	0.63063419263	0.671993830117	0.676044545438	0.648229051703	0.559977817288	0.559805725738	0.589888283219	0.617124772014	0.608043024783	0.581985234233	0.546589865314	0.60132258678	0.610829809692	0.672628210329	0.58535693065	0.620437883912	0.611476099886	0.583003281554	0.61019277435	0.562685471685	0.640759761529	0.62265942542	0.594406256697	0.569504703409	0.595211878021	0.588951197599	0.635480132643	0.587946638626	0.586936628089	0.66420511264	0.653947854633	0.645425476831	0.582501128478	0.597938155572	0.654919000704	0.608215008425	0.586018538177	0.602822645438	0.560354536215	0	0.496528750003	0.588680057499	0.612653412663	0.591982211982	0.591417923618	0.57380497523	0.551870501719	0.610377430309	0.554428758342	0.644250955819	0.665172998407	0.642716746291	0.553310492303	0.657677324366	0.667724059943	0.61015133758	0.59389493511	0.730374008137	0.637722326079	0.634722127632	0.652134069391	0.538396598737	0.57439985147	0.633568698685	0.545868989268	0.614225560477	0.64094693218	0.576296899199	0.641930285381	0.666019410064	0.576736044394	0.675674540146	0.612629904904	0.647751502005	0.623139688864	0.721605913468	0.658344990499	0.600797061852	0.598072601589	0.699530028944	0.665517574976	0.634752133225	0.679573484639	0.616907248697	0.657020862247	0.657852786015	0.654911212033	0.647018954482	0.578689878166	0.699645545066	0.585496995619	0.641682196659	0.583847949749	0.588988252063	0.619606702228	0.564476477151	0.59477965015	0.546376849768	0.610968101978	0.576972214248	0.569251418782	0.600005792573	0.586397399489	0.586218398993	0.569413764315	0.534278784585	0.584923496747	0.562400733685	0.613229793679	0.568250516514	0.601095896376	0.523233114756
CS.006	0.504436781698	0.508015395131	0.576723341342	0.575246591332	0.529429559267	0.582438685312	0.575952781726	0.553460313781	0.562688258187	0.526456701981	0.552378418456	0.510871396655	0.610524266829	0.596801877806	0.555213030262	0.574501453609	0.536345656277	0.555109299093	0.575750008794	0.687610034155	0.629714153811	0.599521317026	0.57502478332	0.565804929507	0.519707823909	0.6273409241	0.560013953013	0.489599683639	0.611950861092	0.641517996123	0.6874318974	0.552270072725	0.648716889893	0.581846257293	0.533356395516	0.721713764458	0.585512396762	0.678270762194	0.543559822921	0.649635314488	0.570763700771	0.61775155275	0.563598625217	0.651962485447	0.629743842688	0.681501857173	0.662868476298	0.566046980153	0.694203702849	0.639012116758	0.592082001936	0.600340713359	0.709675634634	0.704657893614	0.620867466392	0.627724532416	0.634182082649	0.639744692092	0.639143118872	0.62157459477	0.525247509341	0.514184349293	0.548788870822	0.577940543354	0.581592174562	0.51731692144	0.514621812834	0.559698771021	0.54606551005	0.668690163104	0.534128659791	0.613259702746	0.585152803696	0.60371830101	0.562883660281	0.545422399554	0.558839640938	0.557739150869	0.533158511479	0.547117826621	0.518894157398	0.530934021086	0.56679752152	0.540653984158	0.539711852127	0.611188106974	0.562194003047	0.550624491796	0.524793138601	0.543400737295	0.630196624937	0.565277399246	0.56111377072	0.585844137117	0.544311436463	0.496528750003	0	0.516284221975	0.52576598351	0.541541591361	0.526166124324	0.524310390615	0.517932512868	0.522870501659	0.578346756674	0.649616743817	0.685897000323	0.628556215365	0.518115781893	0.606415318471	0.643401757032	0.625200210904	0.569986645564	0.726556765734	0.62311893433	0.618111025061	0.624825268243	0.522820508863	0.566254305146	0.619248198856	0.522878808736	0.614312916979	0.623383836132	0.57586426007	0.616720855959	0.675232549431	0.535251787084	0.662373185205	0.522335551275	0.62860058578	0.614741690605	0.732727968465	0.588027690073	0.57606559044	0.58737300585	0.704081200882	0.651894851705	0.593215143529	0.645345648825	0.570973184452	0.638897890515	0.637193580506	0.594207707827	0.6495080316	0.511671297965	0.683429970779	0.522223109445	0.61155537866	0.530517405164	0.551738581772	0.550587793257	0.561799469442	0.532336957651	0.548364152211	0.5880394481	0.532664673037	0.54207847671	0.528935655201	0.589099285816	0.522458239692	0.545157453033	0.534737818807	0.518414725094	0.509111036657	0.537401230267	0.518952381733	0.508345526925	0.491420874334
CS.085	0.560527903129	0.558069176768	0.611485845373	0.607807980341	0.574315222843	0.506189469937	0.534482434208	0.463482779866	0.566733335716	0.568838199264	0.62554840771	0.573102356049	0.605680199194	0.526054929374	0.444795197456	0.621398789077	0.564708846455	0.607909846953	0.561326380164	0.675730453583	0.632467314551	0.595443978233	0.591948581229	0.555545872929	0.549578049288	0.605063898089	0.574698848657	0.52969746212	0.622960894396	0.660278139456	0.641704017695	0.604266209817	0.644630813152	0.608528214246	0.492216875338	0.749412057838	0.557223544097	0.715327021046	0.551469531556	0.67583855954	0.548744127779	0.593123932038	0.564858684549	0.667474627777	0.647831730152	0.659908417471	0.678899280616	0.552656058036	0.686829558388	0.628918280108	0.603968532857	0.577539277151	0.705958829858	0.687982550193	0.578501842509	0.630841432915	0.63320794841	0.610266740254	0.635167175188	0.608664266669	0.577354199786	0.587013265419	0.59169895107	0.551066828828	0.587548344046	0.562064900249	0.58876828448	0.575451153473	0.570491233799	0.714946832144	0.539113146562	0.635339208209	0.607864691708	0.617855192085	0.581193256159	0.584146385939	0.5395084318	0.530074807261	0.55857758267	0.545682921824	0.560698484513	0.553787963547	0.548066920291	0.55786464548	0.579642477372	0.539444453041	0.550122724836	0.56576361917	0.568562161906	0.602307574333	0.677014324492	0.558514065257	0.577758136587	0.573854429849	0.59932895796	0.588680057499	0.516284221975	0	0.566826481818	0.469225217818	0.517789019008	0.528887030626	0.538125822489	0.531201460986	0.669085767619	0.648609536659	0.702813435218	0.64431077671	0.587807351776	0.603849582264	0.672386832741	0.641816970528	0.603514261487	0.74558967963	0.636181045142	0.685699632944	0.591804722249	0.553381207192	0.534759111779	0.636044949712	0.590961131654	0.677793674871	0.64098597681	0.578925511198	0.665510672213	0.692048594559	0.532529811872	0.671441283409	0.54397804333	0.640465427847	0.666144819336	0.759281107842	0.562299513055	0.558779751915	0.658266216946	0.696800373553	0.633364240572	0.598530393905	0.651799279715	0.611952322351	0.649592292965	0.641499681144	0.576831652599	0.642304691409	0.59096447746	0.698128208069	0.546146793074	0.644785533538	0.546768739646	0.620469147317	0.552334414848	0.607916797217	0.576076530035	0.596961848875	0.608404169696	0.592096732832	0.628733303186	0.540947287512	0.653183868373	0.573765927483	0.621236966327	0.632322262269	0.543992548579	0.564570191574	0.541812280593	0.589717121909	0.547100100646	0.585682462104
CS.241	0.510469791654	0.525681999336	0.60498469426	0.606679723849	0.479225241861	0.574479069201	0.476239139471	0.558792700511	0.531999760615	0.57312613984	0.577303333726	0.52334781628	0.653920030758	0.575195447001	0.566346601495	0.615070952041	0.538836446571	0.575179121823	0.650991754685	0.704725834532	0.682545767581	0.656683162509	0.61384812436	0.566136011648	0.531859557867	0.685003782223	0.530278641734	0.514733141087	0.659045143528	0.686492486159	0.689210778227	0.545474378067	0.678434053414	0.586886350464	0.517100637959	0.758455643178	0.561228879212	0.747129954757	0.559699088986	0.709418809854	0.657476488346	0.67480094951	0.544644489164	0.705114222158	0.679263436708	0.701494711344	0.699492061821	0.635032846655	0.715837000216	0.686856313931	0.624359700957	0.617623643221	0.758470836284	0.753994072594	0.623235917098	0.658772828643	0.670188556683	0.664188636155	0.674305606931	0.653463463508	0.543371453099	0.578794852963	0.574896198808	0.563431051019	0.598230672035	0.496949038255	0.549871429131	0.579205649486	0.566527538087	0.726311793294	0.528488997553	0.676687214964	0.644630521973	0.623416773943	0.558427102724	0.550614526147	0.519461305136	0.516438728346	0.550767563783	0.573073872374	0.505453085554	0.532009724057	0.598870296873	0.498610256549	0.505508748484	0.598696997186	0.524659638409	0.508132136399	0.526375663379	0.518071690017	0.692598543573	0.663980884564	0.569463322822	0.650832600056	0.532168618998	0.612653412663	0.52576598351	0.566826481818	0	0.568864913874	0.532321773013	0.54075230249	0.516304836312	0.536851562272	0.632097949787	0.729628085043	0.771157129626	0.685664967701	0.536243820598	0.659584921606	0.705632856837	0.69609341697	0.62875179697	0.773360540057	0.705455012277	0.683746344579	0.657950206096	0.548773467306	0.633137763943	0.653566164397	0.521338036756	0.687846868281	0.680638550333	0.669450132728	0.680811775233	0.731939252438	0.600541958842	0.719887109394	0.541681025436	0.674777624725	0.653583880084	0.786673772823	0.575611667532	0.652589699919	0.669340640047	0.757337232197	0.666687539057	0.640337280107	0.687674781183	0.597371569248	0.685063361321	0.666327595007	0.648570563105	0.683954048233	0.533742341333	0.745197878786	0.515638485679	0.68826673223	0.509025895558	0.573700058716	0.519846169143	0.568987827177	0.548067507547	0.567221708734	0.60004385748	0.522627378661	0.611786849934	0.514405642519	0.615823950269	0.534541364968	0.561193168351	0.590713785732	0.50202460153	0.536823930577	0.506803424995	0.527448721327	0.493958864345	0.571797292763
CS.082	0.583642372233	0.575465845119	0.615938810757	0.633087026233	0.577314292953	0.513315482969	0.550209112066	0.381231409451	0.584452547823	0.584033411311	0.64229029331	0.573934387941	0.613148668724	0.511741759423	0.486500095304	0.603610133835	0.597828477747	0.643399662197	0.562073883766	0.68378577127	0.662891769548	0.617963267228	0.623086122957	0.552473907217	0.510082512502	0.609275702737	0.56625936549	0.505953229474	0.642099009861	0.669362061463	0.664042864909	0.586067600197	0.656926382701	0.603329774379	0.470414494279	0.758992614812	0.556790519357	0.729666286707	0.552050696708	0.65570333583	0.554307492627	0.618838871234	0.557018130811	0.670803511121	0.662275420941	0.649740361916	0.689312962018	0.579841356432	0.719282237996	0.625384112282	0.595198194447	0.567964279675	0.706559254392	0.700231972969	0.586056504836	0.614794843612	0.635796254197	0.612533308511	0.665207069435	0.599574231859	0.586644526725	0.580595224817	0.581162586832	0.544809190077	0.606657091402	0.581027405619	0.586984464101	0.572763230706	0.577560797872	0.7262652423	0.523426305093	0.659986712806	0.61177180106	0.65003014923	0.615008482042	0.583289936733	0.513998344677	0.53311664013	0.571985840672	0.56633006107	0.565050122353	0.529391543143	0.577574875397	0.543354613637	0.581409359792	0.530993853676	0.529143519318	0.555101566698	0.59164756863	0.603588359619	0.687092922378	0.576271597325	0.616177440863	0.595610021222	0.623815431726	0.591982211982	0.541541591361	0.469225217818	0.568864913874	0	0.531312403832	0.522936540595	0.559942448744	0.520056463451	0.682591225749	0.688448699168	0.712565453096	0.665266634951	0.59877614814	0.61568461668	0.66985715861	0.642987754437	0.612975270912	0.755910804186	0.650365991412	0.673524469296	0.58355080358	0.57154810265	0.560263606655	0.630720477007	0.581314262419	0.668995696183	0.646857331085	0.578019774242	0.673486019036	0.697428455239	0.575009580827	0.680747097874	0.540667634147	0.633073199581	0.66036473048	0.760475807596	0.557991798776	0.580842581139	0.674147161026	0.717024811544	0.638099024751	0.599255980622	0.646997153476	0.589003877836	0.681309660086	0.642802189463	0.60718777006	0.63260411317	0.60706281438	0.72018583191	0.573706093142	0.680255884705	0.572201817346	0.642774320823	0.537285538564	0.592726757251	0.60258439661	0.591736530197	0.624702515394	0.605919265994	0.627264421198	0.547699927084	0.668973373483	0.543012043876	0.644410777888	0.642030150057	0.530100322762	0.565125904552	0.567182017672	0.593645838858	0.537356565765	0.588434158306
CS.103	0.576364508964	0.554936010678	0.636745693387	0.611858978652	0.568888894381	0.558830578107	0.524155403145	0.523633132035	0.584654805876	0.573992798115	0.608201808958	0.570927537857	0.624252523422	0.582547438837	0.54376959644	0.608219588452	0.556944695147	0.605509105911	0.565740071697	0.657170217949	0.625634402912	0.603603096194	0.601159562952	0.568919758133	0.548859627634	0.618026767743	0.559736547948	0.522760147988	0.638407360779	0.648656789426	0.634207785925	0.60045573192	0.630715759843	0.59615355505	0.497321363545	0.729104958783	0.538965381906	0.693951024126	0.570833244366	0.654156436549	0.567237858169	0.598428396377	0.591458316626	0.644850302759	0.632231703167	0.642532235157	0.653781703862	0.579567062544	0.669883521379	0.623665725939	0.598245644537	0.599129970373	0.677945643681	0.66159540126	0.604293944958	0.620769108958	0.618364454478	0.614842581734	0.636211057967	0.600103359872	0.60283625161	0.597068744529	0.591312995362	0.592774755411	0.623345425824	0.578006114236	0.605929218373	0.608467160088	0.608645080587	0.686591392785	0.573912174957	0.664815883418	0.606278109216	0.62980812585	0.595469466497	0.599548609522	0.576402812653	0.577297130208	0.600602483576	0.581454457779	0.594911268844	0.597499835427	0.611863195566	0.577231318034	0.588534061252	0.589798891973	0.589159592551	0.575618147598	0.582388141634	0.573318527238	0.686755347101	0.573088217305	0.597055203483	0.589535679268	0.5802820208	0.591417923618	0.526166124324	0.517789019008	0.532321773013	0.531312403832	0	0.579862940519	0.552001486656	0.567310640921	0.649027152934	0.662861100671	0.706067676031	0.648818962144	0.567599405637	0.620915281175	0.65060242788	0.647968320313	0.615967857031	0.735781209052	0.640803250181	0.676612828673	0.605430385281	0.554133772031	0.555116963687	0.61917004706	0.590779018993	0.641842619021	0.641615310205	0.576366962249	0.651236546695	0.671865808907	0.552408701901	0.672884931835	0.558457914491	0.632498656081	0.64193534721	0.737412005284	0.549854802114	0.550445169897	0.651344907122	0.672388148864	0.621695152053	0.621294835773	0.621316151941	0.608685037054	0.643324471082	0.623198651052	0.578251093827	0.636149747502	0.595735693271	0.702695887656	0.564673737776	0.66832748863	0.567158082246	0.620537397732	0.578552735398	0.612950877528	0.584614467371	0.615749517628	0.63654372928	0.594805668785	0.634251441628	0.577635503233	0.667777160254	0.583247053308	0.60628175583	0.633914335116	0.585739231813	0.579224888917	0.579992072033	0.613139384849	0.568535550828	0.595931125675
CS.242	0.496725621972	0.525409849156	0.560176056246	0.591580368853	0.524773465153	0.557231397878	0.518566531259	0.52653904146	0.535210368912	0.557291061649	0.601892678024	0.527157132672	0.597248380922	0.513637299664	0.540476812934	0.573942769904	0.582023496836	0.567762830169	0.637285666404	0.688152864927	0.663161793629	0.610034286587	0.623449637651	0.516893991208	0.499432098016	0.662703168654	0.555725189289	0.506351541781	0.617947993822	0.637741752553	0.698415473817	0.525298235446	0.635308887769	0.554542104043	0.532360095045	0.755119080333	0.587336247994	0.697152709101	0.480954954756	0.663703871175	0.607632868862	0.63741111212	0.512135095227	0.667418755751	0.630290771033	0.657045535672	0.65336497326	0.566897975567	0.682440547578	0.609134752369	0.55668892506	0.558559283244	0.709965056868	0.725814949462	0.591761546499	0.597047865132	0.621701559883	0.597270123632	0.641055556699	0.616935127028	0.477737195314	0.49196103225	0.515929457355	0.511637257792	0.5462269541	0.487851774391	0.488966420955	0.508227980601	0.48973962448	0.66723914463	0.466079570784	0.617115760259	0.571800771573	0.613473269555	0.53103912622	0.475051857514	0.492965659171	0.498864721554	0.483667927048	0.548257211481	0.451175981948	0.320868865842	0.518559216077	0.480508627537	0.491312151258	0.544613888065	0.49419868852	0.487715008525	0.495492345537	0.527458541001	0.663271860001	0.633551673005	0.56028858775	0.617886620009	0.597387519608	0.57380497523	0.524310390615	0.528887030626	0.54075230249	0.522936540595	0.579862940519	0	0.555969740467	0.469335145052	0.642473683326	0.710724458052	0.741027870922	0.675799346961	0.554310488817	0.625971593877	0.679550796428	0.655916686107	0.551513115445	0.744672389096	0.651935053876	0.645134444665	0.580457117133	0.520974660598	0.590427780649	0.614258045012	0.520427280163	0.64424281106	0.638233062326	0.627869755957	0.62714828147	0.720359118592	0.588929874905	0.669768428621	0.472305691728	0.62449981138	0.625122499159	0.77629626737	0.53832574349	0.621289319272	0.606018403559	0.714693298374	0.627107237304	0.585635849398	0.627281284092	0.543021995091	0.631223592371	0.634865952467	0.571045935884	0.637258569416	0.53865462646	0.690147858043	0.503506052664	0.624431690285	0.485174957541	0.560029098068	0.451463107921	0.556179809266	0.503393335801	0.489134545198	0.540739315768	0.509401437922	0.536808196657	0.455778164017	0.556625627708	0.476085504729	0.537770967519	0.537141315816	0.411126040173	0.478867951107	0.50016240178	0.505766617134	0.482538755292	0.506974549613
