g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.038	0	0.0158402621836499	0.000121381319414942	0.0123202039206166	3.03453298537355e-05	0	0.00534077805425745	0.0286459913819263	0.008375311039631	0.00221520907932269	0	3.03453298537355e-05	0	0.00394489288098562	0	0	0.0199975723736117	0	0	0	0	0.00106208654488074	0.000121381319414942	0	0	0.376828306123688	0.000151726649268678	0	0.00130484918371063	0	0.0018814104509316	0	0	0.000303453298537355	0.00172968380166292	0.000212417308976149	0.000455179947806033	0.0120167506220793	0	0	0.00467318079747527	0.008375311039631	0	0	0.000667597256782181	0	0.000394489288098562	6.0690659707471e-05	0	0.000303453298537355	0.00330764095405717	0.0535291618619894	0.00394489288098562	0.000121381319414942	0.000667597256782181	0	0.00585664866177095	0	0.0566850761667779	0	0.0201189536930266	0	0.00473387145718274	0.0241548825635735	0	0.00191175578078534	0.000515870607513504	0.00980154154275657	0	9.10359895612065e-05	0.00449110881835286	0.000212417308976149	0	0.0136250531043272	0.00528008739454998	0.000485525277659768	3.03453298537355e-05	0	3.03453298537355e-05	0.034077805425745	0.000788978576197123	0.000364143958244826	0.000788978576197123	0.000212417308976149	0	0.00112277720458821	0	0.00579595800206348	3.03453298537355e-05	0.00940705225465801	3.03453298537355e-05	0.000728287916489652	0	0.0615403289433756	0.0183892698913637	3.03453298537355e-05	3.03453298537355e-05	0.0353826546094556	0.00060690659707471	0.00118346786429568	0.0156885355343813	6.0690659707471e-05	9.10359895612065e-05	3.03453298537355e-05	0.00968016022334163	0	0.000242762638829884	0.00142623050312557	0.0563512775383868	6.0690659707471e-05	0	0	0	0.00634217393943072	0	0.000849669235904594	0	0	0	0	0	0	0.00309522364508102	0	0.0116526066638344	3.03453298537355e-05	0.000212417308976149	0	3.03453298537355e-05	0.000121381319414942	0.0013655398434181	0.00373247557200947	0.000303453298537355	0
L.011.M1	0.00251493241119145	0.000285787773999028	0.000314366551398931	0.057643394015604	0	0.015889800234346	0.000285787773999028	0.0881369495013003	0.0124603469463576	0.000142893886999514	0	0.00488697093538338	0	0.00640164613757823	8.57363321997085e-05	2.85787773999028e-05	0.00894515732616959	0	0.000257208996599125	0.0070875367951759	5.71575547998057e-05	0.000142893886999514	0.000314366551398931	2.85787773999028e-05	0	0.160612728987454	2.85787773999028e-05	0	0.000657311880197765	0	0.00157183275699466	0	0	0.000171472664399417	0.00114315109599611	8.57363321997085e-05	0.000142893886999514	0.0298362436054986	0.00348661084278815	0.000628733102797862	0.00397245005858649	0.0136034980423537	0.000114315109599611	0	0.000685890657597668	0	0.00114315109599611	2.85787773999028e-05	2.85787773999028e-05	0.00117172987339602	0.00917378754536881	0.0306936069274956	0.00417250150038581	0	0.00180046297619388	0	8.57363321997085e-05	0.000628733102797862	0.0324654911262896	0.000171472664399417	0.0463261981652425	0.000285787773999028	0.00151467520219485	0.0199765654025321	0.000657311880197765	0.0188048355291361	5.71575547998057e-05	0.0231488096939213	0	0.000285787773999028	0.0020290931953931	0.000428681660998543	0	0.00520133748678232	0.00228630219199223	0.000314366551398931	0	0.000228630219199223	0	0.0232631248035209	0.000114315109599611	0.000514417993198251	0.00348661084278815	5.71575547998057e-05	0.000114315109599611	0.0112600382955617	0	0.0111171444085622	0	0.00640164613757823	0.00120030865079592	0	0	0.1176016690006	0.0211197164985282	0.000171472664399417	0.000457260438398445	0.0386956645994684	0.00108599354119631	0.00417250150038581	0.000485839215798348	0.00877368466177017	0	0	0.0160612728987454	0	0	0.00217198708239262	0	0	0	2.85787773999028e-05	0	0.0280929381841045	0.00397245005858649	0.00225772341459232	0	0	0	0	0	8.57363321997085e-05	0.000342945328798834	5.71575547998057e-05	0.000314366551398931	0.000457260438398445	0.000971678431596696	0	2.85787773999028e-05	0.039410134034466	0.00948815409676774	0.00111457231859621	0	8.57363321997085e-05
CS.260	0.00023248605083695	0.0203037817730936	0.000271233725976441	0.00550216986980781	0.000174364538127712	0.000484345939243645	0.000716831990080595	0.0312887476751395	0	0.00154990700557967	0.00122055176689399	0.000891196528208308	0	0	0	0.000348729076255425	0.346326720396776	0	0	0.00685833849969002	0.00118180409175449	0.00377789832610043	0.00583152510849349	0	0	0.000910570365778053	9.68691878487291e-05	0	0.00817575945443273	0	0.00420412275263484	0	0	5.81215127092374e-05	0	0.000116243025418475	0	0.00263484190948543	0	1.93738375697458e-05	0.0027898326100434	0.0155571915685059	9.68691878487291e-05	0.000309981401115933	0.00213112213267204	0	0.00164677619342839	5.81215127092374e-05	5.81215127092374e-05	0.000368102913825171	0.00125929944203348	0.00238298202107874	0.00470784252944823	0.000193738375697458	0.000736205827650341	0	0	0.00060058896466212	0.0350666460012399	0	0.00844699318040918	0.000135616862988221	0.00862135771853689	0.0465940793552387	0	0.0276464662120273	0	0.00736205827650341	1.93738375697458e-05	0.000193738375697458	0.00825325480471172	0.000716831990080595	0	0.00953192808431494	0.00519218846869188	3.87476751394916e-05	0	0	0	0.0309012709237446	0.00257672039677619	0.00337104773713577	0.00610275883446993	0	0	0.000445598264104154	0	0.000581215127092374	0.000213112213267204	0.00435911345319281	0.000154990700557967	0.000406850588964662	0	0.145051921884687	0.00585089894606324	5.81215127092374e-05	0.0178239305641661	0.0760423124612523	0.0043978611283323	0.00629649721016739	0	1.93738375697458e-05	0	0.00193738375697458	0.0332261314321141	3.87476751394916e-05	0	0.000135616862988221	0.00120117792932424	0	0	0	0	0.00205362678239306	5.81215127092374e-05	0.0004649721016739	0.000891196528208308	0	1.93738375697458e-05	0.000445598264104154	0	5.81215127092374e-05	0.00732331060136392	0.000116243025418475	0.0004649721016739	0.000309981401115933	0.00112368257904526	0	0.000406850588964662	0.000116243025418475	0.00104618722876627	0.000154990700557967	0.00100743955362678	0.00478533787972722
CS.265	0.0474025079233843	0.0106498159412587	0.000236225122541782	0.00281501604362291	1.96854268784819e-05	0.00505915470776984	0.000472450245083565	0.0112403787476131	0.0025000492135672	0.000984271343924093	0	0.000944900490167129	0	0.00112206933207347	0.00385834366818244	0	0.0187995826689502	3.93708537569637e-05	3.93708537569637e-05	0.00171263213842792	0.000295281403177228	0.00118112561270891	0.00279533061674442	1.96854268784819e-05	0	0.024390243902439	0.00421268135199512	0.0106104450875017	0.00622059489360027	0	0.00381897281442548	0.000196854268784819	0	0.00277564518986594	0.00242130750605327	0	1.96854268784819e-05	0.00248036378668871	0	0	0.000787417075139274	0.0522254375086124	0.00159451957715703	0	0.00586625720978759	0.000570877379475974	0.000629933660111419	0.000295281403177228	0.00169294671154944	0.00370086025315459	0.0080316541664206	0.0419496446780448	0.00527569440343314	0.00277564518986594	0.00454733360892931	9.84271343924093e-05	0.000669304513868383	0.0332486859977559	0.017401917360578	0.000255910549420264	0.0235043996929073	0.00084647335577472	0.00324809543494951	0.0143703616212918	0.0134451465580031	0.0112403787476131	3.93708537569637e-05	0.0133270339967322	3.93708537569637e-05	0.000295281403177228	0.0061812240398433	0.000629933660111419	1.96854268784819e-05	0.0189767515108565	0.000866158782653202	0.000236225122541782	0.00053150652571901	0.000275595976298746	0.00171263213842792	0.00253942006732416	0.00116144018583043	0.00720486623752436	0.0319297623968976	0.00110238390519498	0	0.00251973464044568	0	0.00507884013464832	0.00179137384594185	0.0358865331994724	0.00053150652571901	0.000118112561270891	0	0.0700801196873954	0.00578751550227367	0.000511821098840528	0.0143309907675348	0.0566940294100278	0.0136616862536664	0.00179137384594185	0.017323175653064	0.0104923325262308	0	0.000885844209531684	0.0190751786452489	1.96854268784819e-05	1.96854268784819e-05	3.93708537569637e-05	0.00281501604362291	1.96854268784819e-05	5.90562806354456e-05	0.000255910549420264	0	0.0298234217209	5.90562806354456e-05	7.87417075139274e-05	0.00053150652571901	0.00234256579853934	0.00149609244276462	0.00533475068406858	0.00118112561270891	0.000452764818205083	0.00858284611901809	1.96854268784819e-05	0.000236225122541782	0.00244099293293175	0.00354337683812673	0.000275595976298746	0.156026693438847	0.00106301305143802	0.000925215063288647	0.0002165396956633	0.00419299592511664	0.00263784720171657
CS.084	0.00287491752285795	0.00254500895466114	0.000565557545480253	0.00183806202281082	4.71297954566877e-05	4.71297954566877e-05	0.00160241304552738	0.0131963427278726	0.0148458855688566	0.000141389386370063	0.000141389386370063	0.00386464322744839	0	0.00405316240927514	0	0.00197945140918088	0.0474125742294278	0.000989725704590442	0.000188519181826751	0.00278065793194458	0.000424168159110189	0.00395890281836177	0.0405316240927514	0	0.000282778772740126	0.108351399754925	0.00278065793194458	0.000282778772740126	0.00410029220473183	0.000188519181826751	0.00433594118201527	0	0	0.00607974361391272	0.00240361956829107	0.000141389386370063	4.71297954566877e-05	0.00160241304552738	0.000565557545480253	4.71297954566877e-05	0.00706946931850316	0.0178621924780846	0.00150815345461401	0.000188519181826751	0.00664530115939297	0.000235648977283439	0.00131963427278726	9.42595909133754e-05	9.42595909133754e-05	0.00890753134131398	0.00141389386370063	0.0286549156376661	0.0103685550004713	0.000706946931850316	0.000989725704590442	0.00287491752285795	0.000801206522763691	0.00570270525025921	0.0589122443208596	0.000282778772740126	0.0378923555471769	4.71297954566877e-05	0.00146102365915732	0.0388820812517674	0	0.0255914789329814	0	0.011923838250542	0	0.000235648977283439	0.0106984635686681	0.000659817136393628	0.000471297954566877	0.0122066170232821	0.00212084079555095	0.00150815345461401	0.000471297954566877	4.71297954566877e-05	0.000989725704590442	0.0269582430012254	0.00113111509096051	0.00183806202281082	0.0108869827504949	0.000141389386370063	0	0.0127250447733057	9.42595909133754e-05	0.0583466867753794	0.00127250447733057	0.0187576585917617	0.000989725704590442	0.000471297954566877	0.000141389386370063	0.0557074182298049	0.00626826279573947	0.00207371100009426	0.00127250447733057	0.0609859553209539	0.00476010934112546	0.00113111509096051	0.0113111509096051	0.00584409463662928	4.71297954566877e-05	0	0.017060985955321	0	9.42595909133754e-05	0.0697992270713545	0.0215383165237063	0.000188519181826751	4.71297954566877e-05	0.000235648977283439	9.42595909133754e-05	9.42595909133754e-05	0	0.000141389386370063	0.00179093222735413	9.42595909133754e-05	0	0.00235648977283439	0	9.42595909133754e-05	4.71297954566877e-05	0.00061268734093694	0.0122537468187388	0.000188519181826751	0.0034404750683382	0	9.42595909133754e-05	0.0019323216137242	0.0019323216137242	0.000659817136393628	0.000895466113677067	0.00197945140918088
CS.065	0	0.00014057118759225	9.37141250614999e-05	0.0767050113628377	0	0	0	0.118290654358878	7.02855937961249e-05	0.0242719583909285	0.00351427968980625	0	0.00105428390694187	0	0	0.000187428250123	0.118220368765082	0	0.000163999718857625	0.00815312888035049	0.002249139001476	0.00145256893845325	0.000163999718857625	0	0	0.140524330529719	2.3428531265375e-05	0	0.0263570976735468	0	0.0151348311974322	0	0	0.000632570344165124	4.68570625307499e-05	0	4.68570625307499e-05	2.3428531265375e-05	0	0	0.001124569500738	0.0220228193894525	0	0.000515427687838249	0.0032799943771525	0	0.000679427406695874	0.000655998875430499	0.000117142656326875	0.000210856781388375	0.00274113815804887	0.00297542347070262	0.00379542206499075	0.000374856500246	0.00145256893845325	0	2.3428531265375e-05	0.00283485228311037	0.0138931190403674	7.02855937961249e-05	0.0170091136986622	2.3428531265375e-05	0.00822341447414662	0.02811423751845	0	0.00730970175479699	0	0.00777827238010449	2.3428531265375e-05	0	0.00583370428507837	0.000866855656818874	0	0.011807979757749	0.00789541503643137	0	0	0	2.3428531265375e-05	0.0169153995736007	0.0025302813766605	0.00227256753274137	0.00752055853618537	0.000117142656326875	0.000117142656326875	7.02855937961249e-05	0	0.0239673874844786	0	0.00599770400393599	0.000210856781388375	0.000351427968980625	4.68570625307499e-05	0.0839912845863693	0.00700513084834712	0.000937141250614999	0.000702855937961249	0.0318159454583792	0.00145256893845325	0.00808284328655437	0.0112925520699107	9.37141250614999e-05	0	9.37141250614999e-05	4.68570625307499e-05	0.00042171356277675	7.02855937961249e-05	0	0.0589696131949488	2.3428531265375e-05	0	0	0	4.68570625307499e-05	0	2.3428531265375e-05	0	0	0.000117142656326875	0.000843427125553499	0	4.68570625307499e-05	0.0233816742028442	0	0.00747370147365462	0.00358456528360237	0.000257713843919125	0	0	9.37141250614999e-05	0.000257713843919125	0.00014057118759225	4.68570625307499e-05	0.00829370006794274
CS.066	3.87251674863494e-05	0.0029043875614762	0.000697053014754289	0.00898423885683306	0	0.00123920535956318	0.00123920535956318	0.0413972040429075	0.00197498354180382	0.000193625837431747	0	0.000464702009836193	0	0.000309801339890795	0	0.0031367385663943	0.00232351004918096	0	3.87251674863494e-05	0.000425976842349843	0.000116175502459048	0.000154900669945398	0.0139410602950858	0.00143283119699493	0	0.364132749874143	0.0549122874956434	3.87251674863494e-05	3.87251674863494e-05	0.000851953684699686	0.000116175502459048	0.0028269372265035	0	0	0.00147155636448128	0.000116175502459048	0	0.00743523215737908	0.00143283119699493	0	0.0170003485265074	0.00662200364016574	0	0	0.000774503349726988	0	0.000348526507377144	0.000116175502459048	0	0.000116175502459048	0.00402741741858034	0.00154900669945398	0.00542152344808891	0.000387251674863494	0.00131665569453588	3.87251674863494e-05	7.74503349726988e-05	0.000116175502459048	0.0239321535065639	0	0.0257522363784223	0	0.0117337257483639	0.0462765751461875	0	0.016961623359021	7.74503349726988e-05	0.0165356465166712	0	0.000154900669945398	0.00859698718196956	0.000116175502459048	0.000309801339890795	0.00712543081748829	0.00108430468961778	0.000735778182240638	0	0	0	0.0174263253688572	0.000697053014754289	0.000890678852186036	0.00224605971420826	0.000116175502459048	0	0.000116175502459048	0	0.00631220230027495	0.00108430468961778	0.00364016574371684	0.0061960267978159	0.000116175502459048	3.87251674863494e-05	0.0689695232931882	0.00731905665492003	0	0	0.0232351004918096	0.000851953684699686	0.000309801339890795	0.00127793052704953	0.0458118731363513	0	0	0.0192464082407156	0	0	0.00166518220191302	0.0247841071912636	0.000116175502459048	0	0	0.00131665569453588	0.0185493552259614	0	0.00061960267978159	0	0	0	0	0	0	0.0100298183789645	0	0.000503427177322542	0	0.000542152344808891	0	0	0.00170390736939937	0.00151028153196763	0.0109204972311505	0.000154900669945398	0.000271076172404446
CS.327	0	0	0.000651890482398957	0.00169491525423729	0	0	0	0.11277705345502	0.00534550195567145	0.00091264667535854	0	0.000391134289439374	0	0.00658409387222947	0.000586701434159061	0.00482398956975228	0.00221642764015645	0	0	0.000586701434159061	0.000130378096479791	0	0.00462842242503259	0.000195567144719687	0	0.247913950456323	0.0539113428943937	0	6.51890482398957e-05	0.000586701434159061	0	0.00136897001303781	6.51890482398957e-05	0	0.000651890482398957	0.000260756192959583	0	0.00280312907431551	0	6.51890482398957e-05	0.00371577574967405	0.00528031290743155	0	0	0.0014993481095176	0.000260756192959583	0	0	0	0	0.00293350717079531	0.00136897001303781	0.00938722294654498	0.000195567144719687	0.000521512385919166	0.000977835723598436	0	0.000195567144719687	0.0187092568448501	0	0.00925684485006519	0.000195567144719687	0.00801825293350717	0.0638200782268579	6.51890482398957e-05	0.0191655801825293	0	0.0261408083441982	0	0	0.00234680573663625	0.000847457627118644	6.51890482398957e-05	0.0302477183833116	0.000586701434159061	0	0	0	0.000260756192959583	0.00358539765319426	0.00423728813559322	0.000260756192959583	0.000782268578878748	0	0	0.000130378096479791	0.000130378096479791	0.00045632333767927	0	0.00130378096479791	0.000130378096479791	0	0	0.120143415906128	0.0178617992177314	0.000717079530638853	6.51890482398957e-05	0.0411342894393742	0.000195567144719687	0.00169491525423729	0.0265971316818774	0.00573663624511082	0	0.000391134289439374	0.0519556714471969	6.51890482398957e-05	0.00045632333767927	0	0.033116036505867	0	0.000651890482398957	0	0	0.00110821382007823	0.00045632333767927	0.000586701434159061	0.0015645371577575	0	6.51890482398957e-05	0.000130378096479791	0.00130378096479791	0	0.000195567144719687	0	0.0177314211212516	0.000130378096479791	0.000586701434159061	0	0.00338983050847458	0.000260756192959583	0.0044980443285528	0	0.00045632333767927	0
CS.076	6.50152785904688e-05	0.000260061114361875	0.000455106950133281	0.105259736037969	6.50152785904688e-05	3.25076392952344e-05	6.50152785904688e-05	0.0483713672713088	0.000292568753657109	0.000422599310838047	0.000845198621676094	9.75229178857031e-05	0.000130030557180938	3.25076392952344e-05	0.000422599310838047	3.25076392952344e-05	0.237890904362525	0	0.00123529029321891	0	6.50152785904688e-05	9.75229178857031e-05	0.000357584032247578	3.25076392952344e-05	0.000325076392952344	0.0148234835186269	0.00230804238996164	0	0.00341330212599961	3.25076392952344e-05	0.00679409661270399	0	0	0	0.000487614589428516	0.000325076392952344	3.25076392952344e-05	0.0128405175216176	9.75229178857031e-05	0.000130030557180938	0.00461608477992328	0.0232754697353878	3.25076392952344e-05	0.00117027501462844	0.000455106950133281	0	0.000195045835771406	0.000227553475066641	0	0.000195045835771406	0.00120278265392367	0.00965476887068461	0.0092646771991418	0.000130030557180938	0.000325076392952344	3.25076392952344e-05	3.25076392952344e-05	6.50152785904688e-05	0.00659905077693258	0	0.0105649827709512	0	0.0019829659970093	0.111566218061244	0	0.00182042780053313	0	0.00117027501462844	0.000130030557180938	3.25076392952344e-05	0.00429100838697094	0	9.75229178857031e-05	0.0101098758208179	0.0195370912164359	0.00152785904687602	0.000422599310838047	0	0	0.102886678369417	0.00386840907613289	0	0.0021780118327807	0	0	0.00721669592354203	0	0.00393342435472336	0.000130030557180938	0.00315324101163773	0.000260061114361875	0.000650152785904688	0.00052012222872375	0.0407970873155191	0.002080488914895	0.000455106950133281	0.000682660425199922	0.0843898316104285	0.000227553475066641	0.000942721539561797	0.000617645146609453	0.000682660425199922	0	0.00230804238996164	0.000747675703790391	0	0	9.75229178857031e-05	0.0152460828294649	0.000487614589428516	0	3.25076392952344e-05	0	0.000650152785904688	0	0.0145959300435602	0.0212925037383785	0	0	0	0	0	3.25076392952344e-05	6.50152785904688e-05	0.0152785904687602	0.000487614589428516	0.000390091671542813	0	0	6.50152785904688e-05	0.000357584032247578	0.00143033612899031	0.000195045835771406	0.00308822573304727
CS.334	0	0.00863140849550357	7.22898533961773e-05	1.44579706792355e-05	0	0	0	1.44579706792355e-05	0	0.00414943758494058	0.000910852152791834	0	0.000404823179018593	0	0	0.00015903767747159	0.25246508400081	1.44579706792355e-05	0	0	0	0.00495908394297776	0	0	0	7.22898533961773e-05	5.78318827169418e-05	0	0.0257930196917561	0	0.0110603475696151	0	0	0	0.0072579012809762	7.22898533961773e-05	2.89159413584709e-05	0.000216869560188532	7.22898533961773e-05	0.000260243472226238	0.00670849839516525	0.0272243587890004	0	7.22898533961773e-05	0.000491571003094006	0	0.000462655061735535	0.000361449266980887	4.33739120377064e-05	0.0358557672845039	0.00294942601856403	0.000462655061735535	0.00519041147384553	0.00063615070988636	0.000881936211433363	1.44579706792355e-05	0.0271809848769627	1.44579706792355e-05	0.0463667119683081	0	0.0270653211115288	0.00106988983026342	0.0216869560188532	0.0672295636584449	0	0.00221206951392303	0	0.00494462597229853	0.000289159413584709	1.44579706792355e-05	0.0202267009802504	0.00015903767747159	0.000245785501547003	0.0163519648382153	0.0308677674001677	0.00124338547841425	0.000968684035508776	0	0	0.0449209149003846	0.00219761154324379	0.00323858543214874	0.00423618540901599	0.000578318827169419	0	8.67478240754128e-05	0	0.0105254026544834	5.78318827169418e-05	0.0120290316051239	0.00015903767747159	0.000650608680565596	0.000433739120377064	0.0813405430413787	0.0285978660035277	0.00124338547841425	0.000722898533961773	0.069571754908481	0.0011421796836596	2.89159413584709e-05	0.0548824566983778	1.44579706792355e-05	0	0.000997599976867247	0	0.000433739120377064	0.000665066651244831	2.89159413584709e-05	1.44579706792355e-05	0	0	0	0	0.00844345487667351	0	0.000187953618830061	0	0	0	0	0	0	0	0	1.44579706792355e-05	0.000693982592603302	0.0018361622762629	0	0	0.000173495648150826	0.000534944915131712	0.000144579706792355	0	0
CS.056	0	0.00437022007179647	0	0.00472139847042297	0	0	0	0.0443265178710785	0.00928671765256751	0.00159981270485407	0.000429218042765725	0	0	0	0	0.000156079288278445	0.217340408927735	0	0	0	0.00257530825659435	0.0037849227407523	0	0	0	0.000429218042765725	0	0	0.0352739191509287	0	0.0145153738098954	0	0	0	0.00885749960980178	0	0.000234118932417668	0.00362884345247386	3.90198220696114e-05	7.80396441392227e-05	0.00636023099734665	0.00838926174496644	0	0.00316060558763852	0.000429218042765725	0	0.000975495551740284	0.000312158576556891	0	0.008935539253941	0.00163883252692368	0.026806617761823	0.00269236772280318	0.000624317153113782	0.0010145153738099	0	0.0030825659434993	0.00296550647729046	0.0280942718901202	0	0.00920867800842828	0.000156079288278445	0.0127594818167629	0.049594193850476	0	0.00979397533947245	0.000195099110348057	0.00831122210082722	0.000234118932417668	7.80396441392227e-05	0.0213048228500078	0.00202903074761979	0.000390198220696114	0.00760886530357422	0.000156079288278445	0.000546277508974559	0.00187295145934135	0	0.000741376619322616	0.0251287654128297	0.00440923989386608	0.000819416263461839	0.00468237864835336	0	0	0.0030825659434993	0.00398002185110036	0.0208365849851725	0.000780396441392227	0.0321913532074294	7.80396441392227e-05	0.00027313875448728	0.000234118932417668	0.0841267363820821	0.0276260340252848	0.000975495551740284	0.0111206492898392	0.125565787420009	0.00327766505384735	0.008935539253941	0.0121351646636491	0	0	0.000468237864835336	0.00327766505384735	7.80396441392227e-05	7.80396441392227e-05	3.90198220696114e-05	0.0240752302169502	0	0	0	0	0	0	0	0	0	0	0.00085843608553145	3.90198220696114e-05	0	0	0.00105353519587951	0.00928671765256751	0.00284844701108163	0.000351178398626502	0	0	0.00027313875448728	0.00312158576556891	0.000156079288278445	0.0030825659434993	0.00347276416419541
