CS.104	CS.059	CS.143	CS.036	CS.259	CS.021	L.008.M1	CS.296	CS.101	CS.017	CS.022	CS.314	L.036.M1	CS.093	CS.099	CS.058	CS.388	CS.334	CS.335	CS.229	CS.290	CS.381	CS.077	CS.062	CS.327	CS.230	CS.186	CS.367	CS.382	CS.155	CS.205	CS.292	CS.375	CS.126	CS.236	CS.282	CS.224	CS.125	CS.128	CS.302	CS.380	CS.136	CS.232	CS.378	CS.213	CS.254	CS.395	CS.386	CS.369	CS.177	CS.214	CS.148	CS.389	CS.359	CS.256	CS.178	CS.181	CS.182	CS.323	CS.349	T.CS.029	T.CS.056	T.CS.085	T.CS.072	T.CS.038	T.CS.052	T.CS.076	T.CS.035	TFS.024	T.CS.050	T.CS.019	T.CS.080	T.CS.016	T.CS.067	T.CS.040	T.CS.139	T.CS.126	T.CS.111	T.CS.125	T.CS.118	T.CS.160	T.CS.128	T.CS.119	T.CS.114	T.CS.092	T.CS.129	T.CS.144	T.CS.100	T.CS.167	T.CS.115	L.034.M1	CS.015	CS.085	CS.082	CS.110	CS.241	CS.087	CS.237	CS.246	CS.242	CS.006	CS.238	L.024.M1	CS.088	CS.356	CS.150	CS.188	CS.113	CS.363	CS.165	CS.336	CS.346	CS.345.0	CS.311	CS.212	CS.308.0	CS.078	CS.044	CS.191	CS.387	CS.223	CS.322	CS.163	CS.319	CS.194	CS.318	CS.343	CS.320	CS.361	CS.080	CS.339	CS.158	CS.321	CS.285	CS.112	CS.326	CS.390	CS.262	CS.253	CS.393	CS.370	CS.255	CS.145	CS.270	T.CS.064	TFS.025	T.CS.061	T.CS.066	T.CS.036	TFS.022	T.CS.045	T.CS.055	T.CS.026	T.CS.031	T.CS.049	TFS.027	TFS.020	T.CS.008	T.CS.043	T.CS.158	T.CS.109	T.CS.166	T.CS.151	T.CS.141	T.CS.095	T.CS.142	T.CS.152	T.CS.157
CS.110	0.589614623974	0.626909409802	0.576258521545	0.634454888321	0.65679625249	0.586823515648	0.605548065154	0.657334927487	0.659809788386	0.619765786787	0.551676843701	0.595689072747	0.637370273797	0.610751062034	0.62874310945	0.555429027342	0.670598755864	0.599978782502	0.647152914739	0.5899421099	0.590962398988	0.625979525373	0.627092368801	0.605176310926	0.64126713069	0.622675878123	0.632810020299	0.636712152739	0.630098742185	0.642437092856	0.623370114274	0.540452519851	0.604818232659	0.607719398354	0.639893617205	0.612554061255	0.650691098176	0.605529145214	0.601465402133	0.638148875452	0.656541238971	0.552692623271	0.576547549132	0.635822751993	0.600558335626	0.577801125026	0.613871335183	0.614277622525	0.615978161296	0.605129498307	0.620624606307	0.584788903086	0.58906728224	0.662885424893	0.560621828121	0.623136219053	0.581047360745	0.593703624139	0.595824729886	0.602267218363	0.589095078893	0.631151675264	0.639333451088	0.644073268439	0.641589000375	0.62792569294	0.620287464696	0.637692159381	0.633573320922	0.634385161548	0.618434865088	0.63793277949	0.611274073157	0.636971007205	0.63261266426	0.663587389177	0.634739561704	0.645312902557	0.609473001602	0.607533234916	0.667543675628	0.617847832248	0.657077470525	0.642368550943	0.682213120396	0.664228724318	0.647853514346	0.638651278784	0.660834796466	0.652995699038	0.603851708015	0.65291014849	0.573854429849	0.595610021222	0	0.650832600056	0.602822645438	0.522532899029	0.622003652563	0.617886620009	0.585844137117	0.588265363767	0.674883543218	0.668357294259	0.664533228202	0.548461020479	0.666508676758	0.637545997529	0.587268331953	0.634052547441	0.610943667884	0.655992435811	0.645118913023	0.605995819813	0.654673376073	0.609094607676	0.639129780883	0.605919927631	0.641525424279	0.598193858387	0.581445755199	0.566002183684	0.576861425278	0.619746044782	0.616147706215	0.591255220967	0.597037723491	0.56934905294	0.615496866182	0.563685159592	0.633456739453	0.545093521176	0.639378099637	0.638352283291	0.532749613173	0.601064236801	0.5890362111	0.609316595716	0.638788591317	0.622957350573	0.592473629447	0.58377161154	0.638465857794	0.57454396662	0.626058505009	0.637170565631	0.637022052505	0.647861818619	0.613422213574	0.669952767604	0.648194193786	0.620541425818	0.637975054111	0.636714649289	0.619331232423	0.646257141794	0.659780862073	0.655788323394	0.646839651395	0.649359218781	0.674334590948	0.636299340863	0.65293700624	0.664487507734	0.673952927223	0.662397828663	0.645117607046	0.63900747475
CS.241	0.523528787625	0.516263265039	0.568205575416	0.635942042509	0.530888694688	0.652187158371	0.683103985407	0.511253722515	0.458854116669	0.527692841086	0.645448233253	0.58965606987	0.564649793596	0.534547845778	0.53454486903	0.622378588082	0.717236679846	0.704725834532	0.785837359994	0.659045143528	0.686492486159	0.566136011648	0.551629289328	0.514733141087	0.575179121823	0.724058430931	0.567070963956	0.761020933507	0.568207254918	0.576401043712	0.712103837966	0.561228879212	0.650305449928	0.559699088986	0.689210778227	0.709418809854	0.758455643178	0.686050848466	0.586886350464	0.747129954757	0.544644489164	0.657476488346	0.517100637959	0.705114222158	0.685010158113	0.686856313931	0.658933797992	0.715837000216	0.753994072594	0.699492061821	0.663286903773	0.719060302101	0.670188556683	0.732936637364	0.674305606931	0.624359700957	0.653463463508	0.617623643221	0.658772828643	0.664188636155	0.632836446591	0.623416773943	0.549871429131	0.563431051019	0.564590534187	0.672842439844	0.600459176771	0.560688864218	0.588633232173	0.606813993195	0.644630521973	0.618409056069	0.575428905878	0.578794852963	0.491382067965	0.519430955679	0.528777215639	0.520307123815	0.577105164772	0.598870296873	0.524659638409	0.569801774291	0.575854368682	0.573228996265	0.609719463801	0.505456202006	0.505508748484	0.569990062335	0.529611945289	0.504836518129	0.569463322822	0.532168618998	0.566826481818	0.568864913874	0.650832600056	0	0.612653412663	0.663980884564	0.536851562272	0.54075230249	0.52576598351	0.516304836312	0.562977205597	0.632097949787	0.692598543573	0.610997367281	0.684429102608	0.536243820598	0.691808364642	0.695549665426	0.631230187548	0.771157129626	0.78388919851	0.58922024068	0.683746344579	0.69609341697	0.556567323563	0.548773467306	0.531216853455	0.62875179697	0.674777624725	0.719887109394	0.669450132728	0.671079997262	0.766123621092	0.680638550333	0.680811775233	0.620123160042	0.687846868281	0.600541958842	0.669340640047	0.652181098343	0.521338036756	0.731939252438	0.652589699919	0.640337280107	0.666327595007	0.685063361321	0.757337232197	0.683954048233	0.666687539057	0.648570563105	0.597371569248	0.687674781183	0.509025895558	0.611786849934	0.60004385748	0.515638485679	0.574387459375	0.519846169143	0.568987827177	0.533742341333	0.745197878786	0.548067507547	0.68826673223	0.522627378661	0.514405642519	0.615823950269	0.567221708734	0.50202460153	0.493958864345	0.534541364968	0.527448721327	0.561193168351	0.506803424995	0.590713785732	0.536823930577	0.571797292763
CS.087	0.538232398926	0.635012887685	0.615632607843	0.631054653072	0.577905848068	0.608142966288	0.624256157849	0.569237763831	0.610534496744	0.586749348162	0.583999229177	0.566283790472	0.595323308728	0.575163221736	0.54983239349	0.586986728483	0.646913891348	0.663728362466	0.717266722828	0.612067799076	0.651799070172	0.620272913097	0.567346230927	0.549133839418	0.581874434504	0.634445802816	0.639050193214	0.685891847697	0.585528067003	0.669100092953	0.689572844122	0.630259332074	0.594249217049	0.594501792626	0.681069383459	0.672186963613	0.710426757832	0.637977589019	0.623386345117	0.666883248589	0.629940823967	0.59537892913	0.597868191615	0.64785790325	0.667762103952	0.666520739588	0.684166906891	0.684480208398	0.712255289447	0.673650329334	0.618963328591	0.668916296876	0.63063419263	0.683405704127	0.676044545438	0.65412840304	0.648229051703	0.652314146881	0.671608697234	0.671993830117	0.607091628069	0.583003281554	0.546589865314	0.617124772014	0.66639118308	0.661621722305	0.641161781609	0.59821357336	0.595230166572	0.575558084572	0.611476099886	0.616401682652	0.612019898661	0.559805725738	0.566107614669	0.607103332787	0.603659394141	0.555534656708	0.559340179006	0.635480132643	0.653947854633	0.649748207668	0.665159342225	0.612512718208	0.636557976051	0.631314919733	0.586936628089	0.603845289427	0.561296009179	0.63104558284	0.586018538177	0.560354536215	0.588680057499	0.591982211982	0.602822645438	0.612653412663	0	0.608215008425	0.610377430309	0.57380497523	0.496528750003	0.551870501719	0.55910340113	0.554428758342	0.654919000704	0.616318599589	0.646051585716	0.553310492303	0.647916399466	0.590934549881	0.603919898215	0.665172998407	0.660106337878	0.549741658422	0.634722127632	0.61015133758	0.55595785913	0.538396598737	0.587766720758	0.59389493511	0.647751502005	0.675674540146	0.576296899199	0.653992479995	0.73070163949	0.64094693218	0.641930285381	0.614230482055	0.614225560477	0.576736044394	0.598072601589	0.5825797856	0.545868989268	0.666019410064	0.600797061852	0.634752133225	0.657852786015	0.657020862247	0.699530028944	0.647018954482	0.665517574976	0.654911212033	0.616907248697	0.679573484639	0.583847949749	0.569251418782	0.610968101978	0.585496995619	0.60547688522	0.619606702228	0.564476477151	0.578689878166	0.699645545066	0.59477965015	0.641682196659	0.576972214248	0.600005792573	0.586397399489	0.546376849768	0.584923496747	0.601095896376	0.586218398993	0.568250516514	0.569413764315	0.613229793679	0.534278784585	0.562400733685	0.523233114756
CS.237	0.585713038944	0.629059462031	0.592484913242	0.573358657682	0.66641813033	0.575812929821	0.59401932232	0.660838834232	0.682788076794	0.635249239923	0.5379488735	0.601096511227	0.650076096633	0.624016845823	0.634547939294	0.525450750324	0.649652679789	0.597744180135	0.634077982581	0.572352424369	0.574308488474	0.626227299057	0.606835003866	0.598040276041	0.632602524501	0.580002720853	0.634079471932	0.612583443189	0.637283035403	0.632275273771	0.617120467228	0.525762021784	0.577805187579	0.615190787875	0.58950580228	0.573929006044	0.621272735249	0.590004212973	0.595004371882	0.613614255574	0.65140750255	0.521341002975	0.533609731545	0.60265345383	0.593134191004	0.583327803439	0.587143058393	0.620883618562	0.58792330511	0.604293371901	0.572318994149	0.584190822838	0.578804861984	0.624678554169	0.570379649544	0.627044449391	0.579683125058	0.573533517306	0.586575632611	0.601320073618	0.555545616848	0.648506028517	0.644003086261	0.644690211403	0.653889547261	0.61766853902	0.605052278149	0.637705580409	0.648892597076	0.627964991107	0.594612487663	0.654543414494	0.639378288678	0.635596033874	0.648913086866	0.688456627132	0.630367102935	0.668882487847	0.606340221888	0.61066097921	0.680738329658	0.622038632609	0.650073823221	0.662385203048	0.681178874829	0.671722218979	0.684590878146	0.658398450903	0.663241453451	0.678987302487	0.624469964051	0.657851324879	0.558514065257	0.576271597325	0.522532899029	0.663980884564	0.608215008425	0	0.61827093213	0.633551673005	0.565277399246	0.573914313537	0.684203445837	0.681821448272	0.644472000506	0.531454498644	0.648198682629	0.639308723899	0.569385056106	0.627009019029	0.596258962244	0.593953970367	0.592318187883	0.594521654414	0.61166191309	0.557484151481	0.643261926849	0.607418335166	0.651023522158	0.576766765705	0.557280355987	0.582805150788	0.501388565908	0.58584407278	0.643350312405	0.559483872429	0.564338089379	0.573204817455	0.597139256576	0.548038720526	0.633239860505	0.521307405572	0.642885537489	0.559195032655	0.521679589725	0.574383479182	0.574982949861	0.611776108669	0.637639535593	0.604530751259	0.6000950804	0.586756254558	0.623332824913	0.595088410159	0.637614381613	0.629017742408	0.629857904822	0.664794678821	0.601044099522	0.681864135257	0.654821988214	0.632898735987	0.662390108357	0.637571017578	0.600280912423	0.657083995918	0.673734335541	0.6634110998	0.651785653003	0.654489208352	0.665321060819	0.62677751437	0.678416543208	0.679737504848	0.691486208543	0.691319508028	0.644305344159	0.65102938521
CS.246	0.542225308562	0.561438881177	0.573848275574	0.619450855883	0.515664571901	0.609628407066	0.633592434403	0.47684663343	0.556327557825	0.604361680555	0.62066330419	0.534885265753	0.548666032605	0.543155262385	0.545136209198	0.578304549616	0.666357610058	0.666830382514	0.734278187512	0.633208032831	0.642533617584	0.520249511886	0.565247736657	0.506366448104	0.606658625463	0.674112688612	0.539257171735	0.694552051274	0.513507061725	0.560939933665	0.655324317956	0.580669870239	0.578646997414	0.51169015511	0.677324515182	0.626927644945	0.732083897088	0.595776240129	0.530306888816	0.69432900757	0.51134595102	0.600626040197	0.521258210533	0.662219992538	0.64111058785	0.603994185352	0.598564541417	0.673327773324	0.699408674984	0.641227529992	0.589161639162	0.652403963684	0.620209948001	0.671604538546	0.617508877496	0.576825898438	0.603911072572	0.546470165252	0.568762162683	0.594994773666	0.576930358549	0.625533645358	0.507844129587	0.523337337745	0.530879529541	0.636154020094	0.551249424662	0.507161943271	0.558658254557	0.574593443775	0.551409091828	0.590307988687	0.54009806357	0.535249493192	0.517027829538	0.495292903378	0.33571762936	0.516806101694	0.529594341306	0.552381320138	0.485795905948	0.537136967649	0.554831006518	0.53389419653	0.527700418982	0.514876093043	0.51967779222	0.546496617631	0.512980106784	0.498140769084	0.57496890198	0.613714803367	0.531201460986	0.520056463451	0.622003652563	0.536851562272	0.610377430309	0.61827093213	0	0.469335145052	0.522870501659	0.569563126324	0.565881193368	0.651782900718	0.66029542872	0.541277978584	0.616734586368	0.58038355777	0.622395558967	0.671276164156	0.573651518993	0.726358042844	0.744227344815	0.595987793909	0.627026383751	0.667037111167	0.605069369093	0.538820069266	0.52436491501	0.559245573594	0.609478263965	0.653618803032	0.60553678192	0.597129789453	0.705773632589	0.611593370608	0.629083079882	0.562033166425	0.619277545596	0.581491698803	0.594495462613	0.628413717467	0.509211381954	0.702975943917	0.621176728083	0.568298148746	0.621487272954	0.652900958932	0.699800134362	0.632792957534	0.604537418956	0.55725220635	0.533346514736	0.613192703207	0.518941265971	0.553236152566	0.556953599804	0.517139308008	0.557986096538	0.490460072268	0.580143863211	0.55971758335	0.701425184859	0.552290404761	0.625426922399	0.529161183008	0.520252752092	0.596728206638	0.551106756679	0.444472600841	0.479546152358	0.485630456333	0.521210630019	0.586470668805	0.530238649884	0.58036514071	0.518880102264	0.538818917102
CS.242	0.535499214573	0.521450460472	0.558918045956	0.637470912249	0.470631985959	0.604084494233	0.639483916587	0.459691916018	0.538138756932	0.585040179589	0.612128829327	0.530580164831	0.492854289312	0.511781879642	0.532982363623	0.584410386369	0.68056878071	0.688152864927	0.733729890785	0.617947993822	0.637741752553	0.516893991208	0.534771042729	0.506351541781	0.567762830169	0.687985554954	0.54198059551	0.725987333942	0.517780910099	0.553437010162	0.685778643075	0.587336247994	0.558019005349	0.480954954756	0.698415473817	0.663703871175	0.755119080333	0.620265452101	0.554542104043	0.697152709101	0.512135095227	0.607632868862	0.532360095045	0.667418755751	0.665674242475	0.609134752369	0.603556101904	0.682440547578	0.725814949462	0.65336497326	0.607262555728	0.660609200004	0.621701559883	0.719969932103	0.641055556699	0.55668892506	0.616935127028	0.558559283244	0.597047865132	0.597270123632	0.558588637301	0.613473269555	0.488966420955	0.511637257792	0.513774356675	0.622582620583	0.507960292011	0.493246827043	0.517718810186	0.568338309951	0.571800771573	0.55740763561	0.534625160111	0.49196103225	0.463975213577	0.473526827248	0.439154197274	0.471314124229	0.474545095941	0.518559216077	0.49419868852	0.522528666065	0.547705238349	0.5058899015	0.521799994458	0.494517522335	0.491312151258	0.531377276632	0.485677507976	0.485718131704	0.56028858775	0.597387519608	0.528887030626	0.522936540595	0.617886620009	0.54075230249	0.57380497523	0.633551673005	0.469335145052	0	0.524310390615	0.555969740467	0.5494538737	0.642473683326	0.663271860001	0.540310474976	0.618911229935	0.554310488817	0.628873599958	0.659061837541	0.570890336175	0.741027870922	0.748983286936	0.587441645616	0.645134444665	0.655916686107	0.580307594362	0.520974660598	0.483662375418	0.551513115445	0.62449981138	0.669768428621	0.627869755957	0.622930229573	0.725459241991	0.638233062326	0.62714828147	0.57294129678	0.64424281106	0.588929874905	0.606018403559	0.625452570859	0.520427280163	0.720359118592	0.621289319272	0.585635849398	0.634865952467	0.631223592371	0.714693298374	0.637258569416	0.627107237304	0.571045935884	0.543021995091	0.627281284092	0.485174957541	0.536808196657	0.540739315768	0.503506052664	0.536555657163	0.451463107921	0.556179809266	0.53865462646	0.690147858043	0.503393335801	0.624431690285	0.509401437922	0.455778164017	0.556625627708	0.489134545198	0.411126040173	0.482538755292	0.476085504729	0.505766617134	0.537770967519	0.50016240178	0.537141315816	0.478867951107	0.506974549613
CS.006	0.511456600884	0.569877140586	0.538704225787	0.622482868931	0.520745344902	0.557381035231	0.620914754852	0.520848834931	0.528977705579	0.549883311659	0.53067302263	0.49476381967	0.551210330141	0.527898319764	0.485995529663	0.535504222974	0.644129980083	0.687610034155	0.720760075306	0.611950861092	0.641517996123	0.565804929507	0.537128759106	0.489599683639	0.555109299093	0.64176466652	0.563622667184	0.704781894666	0.545685061765	0.605425053065	0.668878410664	0.585512396762	0.58521731296	0.543559822921	0.6874318974	0.649635314488	0.721713764458	0.626284627999	0.581846257293	0.678270762194	0.563598625217	0.570763700771	0.533356395516	0.651962485447	0.661161928436	0.639012116758	0.642831643993	0.694203702849	0.704657893614	0.662868476298	0.593248801158	0.675199618472	0.634182082649	0.680561864455	0.639143118872	0.592082001936	0.62157459477	0.600340713359	0.627724532416	0.639744692092	0.592002092651	0.60371830101	0.514621812834	0.577940543354	0.598013100023	0.642409356177	0.592991488856	0.542723169785	0.556873397967	0.557433717268	0.585152803696	0.600547668617	0.575542732622	0.514184349293	0.509423921657	0.544446504142	0.515960392286	0.511998879028	0.495433878696	0.56679752152	0.562194003047	0.578463536669	0.599397127779	0.56699259595	0.589567273816	0.557140211902	0.539711852127	0.583063988004	0.496624131014	0.549262691802	0.56111377072	0.544311436463	0.516284221975	0.541541591361	0.585844137117	0.52576598351	0.496528750003	0.565277399246	0.522870501659	0.524310390615	0	0.517932512868	0.509888646348	0.578346756674	0.630196624937	0.550564936299	0.630147475839	0.518115781893	0.644595487	0.621069495439	0.571022327006	0.685897000323	0.697966812607	0.540502269759	0.618111025061	0.625200210904	0.532420863851	0.522820508863	0.541665121454	0.569986645564	0.62860058578	0.662373185205	0.57586426007	0.632663431088	0.717102830365	0.623383836132	0.616720855959	0.579613564799	0.614312916979	0.535251787084	0.58737300585	0.58829171822	0.522878808736	0.675232549431	0.57606559044	0.593215143529	0.637193580506	0.638897890515	0.704081200882	0.6495080316	0.651894851705	0.594207707827	0.570973184452	0.645345648825	0.530517405164	0.54207847671	0.5880394481	0.522223109445	0.550329470976	0.550587793257	0.561799469442	0.511671297965	0.683429970779	0.532336957651	0.61155537866	0.532664673037	0.528935655201	0.589099285816	0.548364152211	0.518414725094	0.508345526925	0.522458239692	0.518952381733	0.545157453033	0.537401230267	0.534737818807	0.509111036657	0.491420874334
CS.238	0.518924241855	0.567384857861	0.537264167648	0.609480027921	0.559654750858	0.587964718335	0.610344824463	0.55795221932	0.546692162446	0.566945118105	0.593261899107	0.563354755292	0.592475157538	0.557027654112	0.530728841462	0.550255991645	0.700205499652	0.650093690791	0.723922299945	0.606110747736	0.644079668819	0.598435308086	0.544011698891	0.544798690713	0.587424788176	0.667434283283	0.582390272392	0.705299139676	0.565390414644	0.596852259864	0.681128908936	0.582714082372	0.62025015189	0.575365034883	0.673680805373	0.670059421554	0.707397314565	0.647272918358	0.576879932509	0.70478737705	0.58056782995	0.596155055685	0.543392973099	0.670714537062	0.665224858994	0.631842733164	0.64678639951	0.680207429731	0.704440940648	0.644153459254	0.634639263552	0.671789215073	0.617237790649	0.664310579136	0.628519970833	0.614838798668	0.614468039013	0.590930783352	0.628384598131	0.629825886301	0.61888640467	0.625522770197	0.567905734988	0.574641483782	0.608285664402	0.662841841782	0.584016081291	0.568552938109	0.592915242011	0.618409463967	0.63881413109	0.626997346799	0.60956809317	0.578821371825	0.533596869357	0.579134285995	0.554749674807	0.555487975701	0.554882068512	0.575849983578	0.598108427874	0.599946462466	0.618210307098	0.582969162831	0.61561334191	0.596400112493	0.567319444678	0.572980519211	0.560691942443	0.577997666151	0.579970656862	0.578063857777	0.538125822489	0.559942448744	0.588265363767	0.516304836312	0.551870501719	0.573914313537	0.569563126324	0.555969740467	0.517932512868	0	0.562732069448	0.612230549336	0.685294927995	0.56863398883	0.683750405621	0.550456830632	0.655459411278	0.662798799206	0.606084592929	0.674213112951	0.715378418707	0.573575492983	0.670124246861	0.646578677161	0.576555271978	0.51992463493	0.559350379752	0.591768101388	0.634672741574	0.665241448968	0.612357363893	0.633464931971	0.706434294586	0.64231337814	0.631265087916	0.605145807133	0.655891429002	0.582155597895	0.619901212841	0.598624567182	0.538940600736	0.689233845557	0.611461341	0.605491695233	0.636518004451	0.634962048139	0.70612276181	0.662177265193	0.629291108522	0.612229240674	0.581121009863	0.654969873276	0.52876359269	0.590208893079	0.582200043221	0.559857290179	0.546972773901	0.589335802128	0.592182073087	0.569638924128	0.693347343244	0.554520735472	0.623124988761	0.536847397983	0.579440809204	0.623667637277	0.575859485228	0.554781133939	0.564470826222	0.563167080015	0.571288404663	0.607117566722	0.582019749525	0.579634469991	0.572133887585	0.573408463056
L.024.M1	0.575109997849	0.603961831598	0.611255107138	0.713385385953	0.527411454417	0.651659711188	0.659590838507	0.514899931657	0.543868277663	0.607980277866	0.635123900237	0.544194161214	0.592929920271	0.578787329484	0.541158440459	0.647273243417	0.698933216678	0.730915652369	0.75380451111	0.697311846753	0.703129396585	0.621979078856	0.615236651734	0.573536061298	0.565398921345	0.727000881372	0.563585351358	0.715951270169	0.571324874775	0.635782596105	0.714107515548	0.660700199518	0.628475841521	0.593563572355	0.738452174346	0.712425527257	0.747854424525	0.666811211022	0.634243966115	0.727419756573	0.58346321789	0.666964326214	0.629063951179	0.681847729119	0.711266086961	0.686220150958	0.711818482634	0.703819036298	0.768793951057	0.688275233489	0.662287420321	0.711825631663	0.664475364011	0.713072255453	0.687032333876	0.624773978473	0.656128817872	0.654604875475	0.689549343534	0.686500844496	0.648611531143	0.607236853795	0.538177476414	0.628403792263	0.635581666604	0.693899225336	0.623548451892	0.596775134112	0.580180921832	0.618952000766	0.629076686856	0.637983497898	0.616397377138	0.535534668367	0.520272793904	0.548898359799	0.558265985976	0.494840354586	0.532891045815	0.610654729373	0.568861546067	0.629114314951	0.644115285958	0.590989899003	0.625774169652	0.571237141099	0.537225667212	0.591737031659	0.46386620391	0.536939343458	0.609029513043	0.55115353149	0.586873598823	0.615440889412	0.674883543218	0.562977205597	0.55910340113	0.684203445837	0.565881193368	0.5494538737	0.509888646348	0.562732069448	0	0.619821219327	0.666249822701	0.622412928225	0.660219449289	0.566312397948	0.68752755445	0.683779666393	0.619760437151	0.756169247975	0.773741520785	0.598770251025	0.647446128758	0.71340240839	0.570220593339	0.588516236895	0.539106391878	0.624991039555	0.679287427966	0.706176321161	0.675735066507	0.684672809926	0.750687496911	0.686326521581	0.664585080447	0.636988691635	0.678591367814	0.629101971877	0.63910587815	0.661097706696	0.543716715253	0.741876541604	0.675180269155	0.643682061699	0.695542114137	0.672956044664	0.738118176357	0.697264338233	0.696365267385	0.650496980445	0.602382098639	0.678309560261	0.533161529471	0.57797694647	0.619477423287	0.484282373731	0.579242879333	0.533750380116	0.590096950315	0.540683722599	0.716295071592	0.55857965953	0.647741496239	0.54641429784	0.533403389789	0.623676439547	0.548242215818	0.526430238559	0.514001503818	0.511311565272	0.505258238936	0.483943950386	0.519678250036	0.485816965915	0.535344353525	0.501338706519
CS.088	0.592113394636	0.654375962989	0.642079040353	0.669745394007	0.63304933174	0.667744611581	0.675500667346	0.622391765307	0.6281797007	0.622786952726	0.611712921903	0.621227181159	0.625110446501	0.66097763812	0.636526086958	0.659105341492	0.682628680931	0.696379186355	0.731835845814	0.655422486951	0.687849320782	0.679453492876	0.646712377356	0.612381560736	0.606794057815	0.661147523324	0.69877543203	0.708837471237	0.621198970252	0.702712384269	0.686882474082	0.69128547591	0.631769319607	0.676424227253	0.703834570222	0.716795282139	0.735115573726	0.686756594805	0.645946203088	0.704471703115	0.664723493312	0.653466017512	0.678548504512	0.659267759821	0.688973041059	0.708066463909	0.72209360855	0.695223265525	0.735277836749	0.688391248391	0.6576115145	0.69915209345	0.699608412557	0.708328894844	0.717674914849	0.664583042989	0.699227839152	0.706710387461	0.719418264525	0.715883439471	0.677236490271	0.602310041438	0.619070244032	0.683736605013	0.705121466481	0.691795689135	0.698725433692	0.652471560162	0.64323233326	0.643880411651	0.676148671579	0.647474897875	0.659085849967	0.630412410786	0.627483103516	0.685132379783	0.660147103075	0.598819013336	0.624031921529	0.690446788629	0.704684189925	0.711687588307	0.722437901097	0.679103303888	0.70013878054	0.677824923653	0.640114837881	0.675398766986	0.627697674882	0.679135555121	0.608215335409	0.601308521028	0.669085767619	0.682591225749	0.668357294259	0.632097949787	0.554428758342	0.681821448272	0.651782900718	0.642473683326	0.578346756674	0.612230549336	0.619821219327	0	0.658938481836	0.682715868947	0.660931290148	0.548230800197	0.691350195284	0.638871426351	0.650643285806	0.707312871654	0.712716851018	0.60164487452	0.673081830841	0.671639712634	0.570824754729	0.594078509479	0.657614869921	0.635871520836	0.692342796705	0.703874520653	0.636453501839	0.687367622862	0.751119527204	0.692769249083	0.697829603893	0.68337040237	0.632781980262	0.624671800878	0.616199413654	0.640361978171	0.591116680117	0.678980451492	0.647359651932	0.703722089967	0.712144278871	0.663737346553	0.719914271551	0.694226934844	0.708183046051	0.700520566625	0.671248405084	0.705484795714	0.629697918661	0.630055527887	0.648725921076	0.658555846034	0.657128539784	0.67211770107	0.634032302203	0.614568952905	0.721438363848	0.619065230673	0.672015431549	0.618421913419	0.667426644291	0.629072774347	0.624042845741	0.649190812456	0.672419147136	0.646471999988	0.616975523589	0.574457743529	0.667010186682	0.572371730525	0.640637335755	0.60857817643
CS.356	0.647033262825	0.696759417007	0.656414022342	0.695331297418	0.675496017279	0.63483616274	0.635371674069	0.694165211837	0.70410288664	0.692809305267	0.655367252122	0.63701818393	0.691764267007	0.70628813445	0.688389134099	0.650382077364	0.560933479069	0.657585249684	0.618844109228	0.640236732604	0.64968634004	0.688804365356	0.658779162919	0.667177278506	0.677353694575	0.624753771173	0.708490235715	0.603009522893	0.636746898916	0.669096020227	0.622337549079	0.649695889195	0.58932123333	0.640630256903	0.721134265581	0.668354664946	0.671113819034	0.619183804733	0.681761128946	0.593518290961	0.689749233768	0.663624897769	0.668336268861	0.646561001727	0.636442598537	0.65572157365	0.688356563904	0.658327928519	0.666082546049	0.641322347666	0.600465545397	0.699552501493	0.633739530959	0.648251852844	0.674609981047	0.660602501262	0.675345161657	0.664093510399	0.679992111063	0.695877067227	0.665880398941	0.66932396505	0.671835047173	0.699713083838	0.709756721854	0.66523863114	0.680837740923	0.662020495721	0.656648006845	0.657711337448	0.616702233112	0.630942327275	0.638796371846	0.61771957356	0.661943018527	0.709053595701	0.666699289592	0.662640604533	0.62863341106	0.652976437665	0.723958434884	0.698983352178	0.741717446332	0.718299237641	0.704435858447	0.69964153619	0.696551890802	0.724642831459	0.68430250901	0.702463588174	0.680931289077	0.696617148589	0.677014324492	0.687092922378	0.664533228202	0.692598543573	0.654919000704	0.644472000506	0.66029542872	0.663271860001	0.630196624937	0.685294927995	0.666249822701	0.658938481836	0	0.625320343971	0.585772481592	0.650461759564	0.671274035066	0.586309071173	0.614611712077	0.650067554846	0.626022392942	0.658081149985	0.541411409895	0.613487451944	0.662919847826	0.653903342193	0.687331337668	0.601608688864	0.638045528706	0.651135219058	0.634176761987	0.645108699449	0.659842786682	0.645857377695	0.629737228977	0.667197629408	0.607652917489	0.654038109968	0.62507065114	0.649077013044	0.661086793306	0.63408265359	0.643632807728	0.63491332127	0.694162523762	0.640125757059	0.647670767627	0.666972010222	0.698375536751	0.679652938795	0.662001485026	0.643846156697	0.692306259424	0.61993166964	0.630328230419	0.698664049473	0.701457840565	0.700262178124	0.639529480306	0.669393706524	0.622069171727	0.658593321276	0.591219645118	0.670124909412	0.700110714001	0.608599584705	0.661083659907	0.678540518099	0.705878099761	0.644070447882	0.693500031499	0.662330176837	0.714383022387	0.636760371485	0.630174695041	0.646981222218
