g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
L.024.M1	9.08120870887915e-05	4.54060435443958e-05	0.0010897450450655	0.031670715372216	0	0.00914931777419575	0.00192975685063682	0.0389583853610916	0.00177083569823143	0.00124866619747088	0	0.000295139283038572	0	0.000499466478988353	0.0010216359797489	0.00113515108860989	2.27030217721979e-05	0	0.000181624174177583	0	0	0.00610711285672123	0.000204327195949781	0	0.261720434989897	0.0644084727677254	0	4.54060435443958e-05	2.27030217721979e-05	0.000158921152405385	0.000885417849115717	0	0	0	0.000204327195949781	0.000113515108860989	0.002179490090131	0.00308761096101891	0.000454060435443958	0.0103752809498944	0.0100801416668559	0.00326923513519649	0.000181624174177583	0	0.000158921152405385	6.81090653165936e-05	0.000136218130633187	0.000113515108860989	0.000204327195949781	0.0064022521397598	0.0135764070197743	0.00288328376506913	6.81090653165936e-05	0.000136218130633187	0.00131677526278748	4.54060435443958e-05	4.54060435443958e-05	0.00867255431697959	2.27030217721979e-05	0.00286058074329693	4.54060435443958e-05	0.00118055713215429	0.0296501464344904	2.27030217721979e-05	0.00311031398279111	4.54060435443958e-05	0.00313301700456331	0	2.27030217721979e-05	0.00124866619747088	0.000136218130633187	0	0.00311031398279111	0.00258814448203056	4.54060435443958e-05	2.27030217721979e-05	4.54060435443958e-05	0	0.0165505028719323	0.000227030217721979	0.000204327195949781	0.00043135741367176	6.81090653165936e-05	0.000340545326582968	0.000227030217721979	0.00267895656911935	0	0.0298771766522124	0.000522169500760551	0.00186164778532023	0	0	2.27030217721979e-05	0.0673144595545667	0.00715145185824233	0.000522169500760551	4.54060435443958e-05	0.00515358594228892	0.000204327195949781	0.00074919971848253	0.00326923513519649	0.0263582082775217	4.54060435443958e-05	0.0332826299180421	0	0	0.00140758734987627	0.0054033191817831	0	0.0138488432810407	0.0614570799373397	0.000454060435443958	0.0548732036234023	0.0128272073012918	0.00295139283038572	0	0	2.27030217721979e-05	2.27030217721979e-05	0	0	0	0.00458601039798397	0	0.000158921152405385	0	0.000158921152405385	0.000227030217721979	0.0423865416486934	0.0249052148841011	0.0203192044861171	0.0113061048425545	0	0
CS.088	0	0.00296426185704743	0.000167000668002672	0.000542752171008684	4.1750167000668e-05	0.00555277221108884	0.00563627254509018	0.0477621910487642	0.00642952571810287	0	0	4.1750167000668e-05	0	0.00271376085504342	0	0.0125250501002004	0	0	0.00212925851703407	0	4.1750167000668e-05	0.00171175684702739	0	0	0.277930861723447	0.0450484301937208	0	0.000459251837007348	0	0.0010437541750167	0	0	0	0	0.000334001336005344	0.00020875083500334	0	4.1750167000668e-05	0.00425851703406814	0	0.00254676018704075	0.00901803607214429	0	0.000459251837007348	0.00083500334001336	0	0.000250501002004008	4.1750167000668e-05	0	0.00989478957915832	0.000584502338009352	0.00513527054108216	8.3500334001336e-05	0	0	0	0	0.0356128924515698	0	0.00647127588510354	4.1750167000668e-05	0.00288076152304609	0.0410821643286573	0	0.0050935203740815	0	0.0261773547094188	0	0	0.0176185704742819	0.0011690046760187	0	0.00964428857715431	0.0251753507014028	0.000375751503006012	0	0	0	0.0250083500334001	0.00237975951903808	0.000709752839011356	0.00020875083500334	0	0	8.3500334001336e-05	0	0	0.157189378757515	0	0.000125250501002004	0.000167000668002672	0	0	0.0344438877755511	0.000709752839011356	0	8.3500334001336e-05	0.0240063460253841	0	0.000876753507014028	0.000334001336005344	4.1750167000668e-05	0.000501002004008016	0.0555277221108884	0	0	0	4.1750167000668e-05	0	4.1750167000668e-05	0	0	0.0290163660654643	4.1750167000668e-05	0.00384101536406146	0	0	0	0	0	0	0	0.00150300601202405	0	0.0165330661322645	0	0.00020875083500334	0	0.0274298597194389	0.00020875083500334	0.000459251837007348	0.000375751503006012	0	0
CS.356	1.30485274736746e-05	1.30485274736746e-05	0.000717669011052103	0.0039537038245234	0.000208776439578794	1.30485274736746e-05	0	0.0426817333663896	0.000156582329684095	0	5.21941098946984e-05	0	0	0.000300116131894516	0.000117436747263071	0.139906311572739	1.30485274736746e-05	2.60970549473492e-05	1.30485274736746e-05	0	6.5242637368373e-05	5.21941098946984e-05	1.30485274736746e-05	0.000234873494526143	0.0621892819395331	2.60970549473492e-05	0	6.5242637368373e-05	1.30485274736746e-05	0.00660255490167935	0	0	0	0	0	0.000247922021999817	1.30485274736746e-05	1.30485274736746e-05	0.00197032764852486	5.21941098946984e-05	0.0063154872972585	5.21941098946984e-05	0	7.82911648420476e-05	5.21941098946984e-05	0	0	1.30485274736746e-05	0	0.00262275402220859	0.030755379255451	0.00536294479168026	0	0	0	0	0	0.0025183658024192	0	0.00189203648368282	0	0.0261883946396649	0.109594582251393	0	0.000717669011052103	0	0.00260970549473492	0	0	2.60970549473492e-05	0	0	0.00927750303378264	0.000404504351683912	0	0	0	0	0.0123700040450435	0.0234482038701932	0	6.5242637368373e-05	0	0	0.0334564244425017	0.000182679384631444	0	0.016963085715777	7.82911648420476e-05	6.5242637368373e-05	7.82911648420476e-05	1.30485274736746e-05	0	0.0461395931469134	0.00212690997820896	0	1.30485274736746e-05	0.000782911648420476	0	2.60970549473492e-05	1.30485274736746e-05	0	0.0309250101126088	5.21941098946984e-05	1.30485274736746e-05	0	0.018124404660934	0.00173545415399872	0	0	1.30485274736746e-05	0	0	0	0.000678523428631079	0.256155642835706	0	0	0	0	0	0	7.82911648420476e-05	0	0.0380886516956561	0	1.30485274736746e-05	0	5.21941098946984e-05	0.00927750303378264	0.0225087098920887	0.00776387384683638	0	0
CS.150	0.000897409749133184	0.000326330817866612	0.0013869059759331	0.00167244544156639	0.000163165408933306	0.00012237405669998	0	0.00648582500509892	0.000244748113399959	0.00012237405669998	0.00134611462369978	0.00012237405669998	0	4.07913522333265e-05	0.000244748113399959	0.252131348154191	0	0.000897409749133184	4.07913522333265e-05	0.000163165408933306	0.000489496226799918	0.000285539465633286	0.000285539465633286	0.000203956761166633	0.0153783397919641	0.000244748113399959	0.00012237405669998	0.00212115031613298	0	0.000815827044666531	0.000734244340199878	0	0	0	0.000285539465633286	0.00012237405669998	0.000163165408933306	0.011992657556598	8.15827044666531e-05	0.00118294921476647	0.00513971038139914	0.00970834183153172	0	0.000611870283499898	0.000693452987966551	0	0.00110136651029982	0.000407913522333265	0.00134611462369978	0.00130532327146645	0.005996328778299	0.0203140934121966	0.000203956761166633	0.000571078931266571	0.000775035692433204	4.07913522333265e-05	0.00248827248623292	0.0221904956149296	0	0.0245156026922292	0	0.0202733020599633	0.122292473995513	4.07913522333265e-05	0.0157046706098307	8.15827044666531e-05	0.0292473995512951	0.00012237405669998	0	0.023862941056496	0.000203956761166633	0	0.0330409953089945	0.000163165408933306	0.000489496226799918	0.000163165408933306	4.07913522333265e-05	0	0.0336120742402611	0.00175402814603304	0.000326330817866612	0.00473179685906588	4.07913522333265e-05	4.07913522333265e-05	4.07913522333265e-05	0.0116663267387314	0	0.0125637364878646	0.00012237405669998	0.00318172547419947	0.000489496226799918	0.000326330817866612	0	0.10104017948195	0.0118294921476647	0.00897409749133184	0.001998776259433	0.0499286151335917	0.000978992453599837	0.000815827044666531	0.0194982663675301	0.00232510707729961	0.00314093412196614	0.00371201305323271	0	8.15827044666531e-05	0.0013869059759331	0.001998776259433	4.07913522333265e-05	4.07913522333265e-05	8.15827044666531e-05	8.15827044666531e-05	0.00709769528859882	0	0.000530287579033245	0.000815827044666531	0	0.000367122170099939	0	8.15827044666531e-05	0	4.07913522333265e-05	0.000448704874566592	0	0.000285539465633286	0.000163165408933306	0.00191719355496635	0.000611870283499898	0.00697532123189884	8.15827044666531e-05	0.0341423618192943	0.000244748113399959	0.000367122170099939	0.0012237405669998
CS.188	0	0.000783494384956908	9.14076782449726e-05	0.0173805171062941	7.83494384956908e-05	0	0	0.0561243144424132	0.00304256986158266	0	0.000809610864455471	0	0.000352572473230609	0	0.000208931835988509	0.0780099242622095	0	0.000208931835988509	0.0230216766779838	0.0078218856098198	0.0108122225124053	0.00228519195612431	1.30582397492818e-05	0	0.238051710629407	0	0	0.00534082005745625	0	0.02127187255158	0	0	1.30582397492818e-05	0	0	2.61164794985636e-05	0	0.00306868634108122	0	0	0.000992426220945417	0.00402193784277879	0	0.00147558109166884	0.000221990075737791	0	0.000914076782449726	5.22329589971272e-05	9.14076782449726e-05	0.00109689213893967	0.000208931835988509	0.000679028466962653	0.00112300861843823	1.30582397492818e-05	0	0	0.00270305562810133	0.0656698876991382	0	0.00300339514233481	0.000182815356489945	0.00697310002611648	0.0460433533559676	0	0.00472708278924001	0	0.0155654217811439	0.000221990075737791	0.000195873596239227	0.00632018803865239	1.30582397492818e-05	6.5291198746409e-05	0.0105510577174197	0	0	0	0	0	0.00974144685296422	0.00130582397492818	0.00167145468790807	0.000535387829720554	0	0	0	0.000744319665709062	0	0.000130582397492818	0	0.00707756594411073	0	0	0.000169757116740663	0.0625620266388091	0.0254505092713502	2.61164794985636e-05	0.00376077304779316	0.0165970227213372	0	0.000274223034734918	0.000130582397492818	0	0.00246800731261426	1.30582397492818e-05	0.000744319665709062	0.00288587098459128	0	0.0850744319665709	0	0	0	0.00278140506659702	0	0	0.000182815356489945	0	0	0	0	0	0	0	0.00754766257508488	0	0.0214938626273178	0.0002872812744842	0.0220292504570384	0	3.91747192478454e-05	0.000221990075737791	0.0080308174458083	0.0002872812744842	0	0.0721075998955341
CS.113	0	0.000242998602758034	0.000880869934997874	0.000334123078792297	9.11244760342628e-05	0.0031893566611992	0.00364497904137051	0.0517283275621165	0.00640908814774315	0.000668246157584594	0	0	0.000151874126723771	0.0017921146953405	0.00200473847275378	0.0208978798371909	0.00085049510965312	3.03748253447543e-05	0.0021262377741328	0.000242998602758034	0.000242998602758034	0.000941619585687382	0.000759370633618857	0	0.295638175080493	0.055251807302108	0	0.000455622380171314	0.00124536783913493	0.00021262377741328	0.0014579916165482	0	9.11244760342628e-05	6.07496506895085e-05	0.00176173986999575	0.000151874126723771	6.07496506895085e-05	0.00516372030860823	0	0	0.0271247190328656	0.00926432173015005	0	0	0.00112386853775591	0	0.000121499301379017	9.11244760342628e-05	9.11244760342628e-05	0.00297673288378592	0.000121499301379017	0.0049814713565397	0.000303748253447543	0.00042524755482656	0	0	9.11244760342628e-05	0.025211105036146	0.000121499301379017	0.0196828868234008	9.11244760342628e-05	0.0057104671648138	0.0648502521110504	0	0.00984144341170038	0.000242998602758034	0.00862645039791021	6.07496506895085e-05	9.11244760342628e-05	0.00364497904137051	0.000789745458963611	0	0.00522446995929773	0.00261223497964887	0	0	0	0.000698620982929348	0.0200473847275378	0.000759370633618857	0.000485997205516068	0.00133649231516919	0	0	3.03748253447543e-05	0	0	0.0470202296336796	0	0.0025211105036146	0.00218698742482231	0.000151874126723771	0	0.0696494745155215	0.00476884757912642	3.03748253447543e-05	0	0.0231759917380475	0.000151874126723771	0.00176173986999575	0.00160986574327198	0.0127878014701415	0	0.00944657068221858	0	0	0.000577121681550331	0.0965615697709738	0	0	0	0.00042524755482656	0.0121499301379017	0	0.00203511329809854	0	0	0	0.000273373428102788	0	0	0	0.00519409513395298	0	0.00762408116153332	0	0.000273373428102788	0	6.07496506895085e-05	0.000303748253447543	6.07496506895085e-05	0.0217180001214993	0	3.03748253447543e-05
CS.363	0	0	0.000350096276476031	0.00477631348620871	0	0	0.00015004126134687	0.0318337542824277	0.00850233814298932	0.000775213183625497	0.000125034384455725	0.000250068768911451	0	0	0.000225061892020306	0.201530420865738	0	0.013453699767436	2.50068768911451e-05	0.00447623096351497	0.000300082522693741	0	0	0	0.000400110030258321	2.50068768911451e-05	0	0.0164045112405912	0	0.00755207682112581	0	0	2.50068768911451e-05	0	0.00515141663957588	0.00015004126134687	0	0.000200055015129161	0	0.00015004126134687	0.00755207682112581	0.00570156793118108	0	0.00140038510590412	0.00360099027232489	0	0.00235064642776764	0.000125034384455725	0	0.00237565330465878	0.00010002750756458	0.00832729000475131	0.000250068768911451	0.0035509765185426	0	0.000725199429843207	0.000275075645802596	0.0459876466028158	0	0.0278076471029533	0.000175048138238015	0.0111530670934507	0.0628672885043387	0	0.0200555152666983	2.50068768911451e-05	0.00765210432869039	0.000200055015129161	0.000225061892020306	0.0261071794743554	0.000425116907149466	0.00187551576683588	0.0123784040611168	0.000175048138238015	0.000550151291605191	0.00115031633699267	0	0	0.0292080322088574	0.00392607967190978	0.00410112781014779	0.0199054740053515	0	0	0	0	0	0.000600165045387482	0	0.00422616219460352	0.00245067393533222	0.000300082522693741	0	0.0698442071569682	0.00927755132661482	0.00282577708869939	0.000825226937407787	0.098952211858261	0.00537647853159619	0.000425116907149466	0.017754882592713	5.00137537822901e-05	0.00165045387481557	0.0353597239240791	0.00015004126134687	0.000250068768911451	0	0.0281577433794293	0.000375103153367176	0	2.50068768911451e-05	0	2.50068768911451e-05	0	5.00137537822901e-05	2.50068768911451e-05	0	5.00137537822901e-05	0	0.000725199429843207	0	0	0.0299582385155918	0.000525144414714046	5.00137537822901e-05	0.000275075645802596	0.00520143039335817	0	7.50206306734352e-05	0	0.000825226937407787	5.00137537822901e-05	0	0.0726699842456676
CS.165	0	0	0.000699015553096056	0.0390574940292421	0	5.8251296091338e-05	0	0.0375138346828217	2.9125648045669e-05	0	0.00346595211743461	0.000233005184365352	0	0.0189025455816392	5.8251296091338e-05	0.0886875982990622	0	0	2.9125648045669e-05	0	0.00891244830197472	8.7376944137007e-05	0	0	0.143909826993651	0.000203879536319683	0	0.016368614201666	0	5.8251296091338e-05	0	0	0	0	0.00308731869284092	8.7376944137007e-05	0.000349507776548028	0.0065823964583212	0.00029125648045669	0.0157861012407526	0.0567950136890546	0.00771829673210229	0	0.000844643793324401	0.00125240286596377	0	0.00163103629055747	0.000116502592182676	0	0.0066697734024582	0.00512611405603775	0.00614551173763616	0.000116502592182676	0	8.7376944137007e-05	0	0	0.0519601561134735	0	0.0748529154773694	0	0.00186404147492282	0.0302906739674958	0	0.00454360109512437	0.000145628240228345	0.00224267489951651	0.000145628240228345	0	0.00579600396108813	0	0	0.0130482903244597	0.0062037630337275	0.00151453369837479	0	0	0	0.0137473058775558	0.00422321896662201	0.00119415156987243	0	0	0	0.0174753888274014	0.000349507776548028	0	0.000844643793324401	0	0.00515523970408342	0	0.000349507776548028	0	0.0483777014038562	0.0249315547270927	0	0.00171841323469447	0.00745616589969127	0	0.000174753888274014	0.00029125648045669	0.00818430710083299	0.000932020737461409	0.0568241393371003	0.000203879536319683	0	0	0.0446787441020563	0.0147084522630629	0	0	0.000815518145278733	0	0	0.00215529795537951	0.0235335236209006	0	0	0	0	0	5.8251296091338e-05	2.9125648045669e-05	0	0.0180287761402691	0.0036698316537543	0.00952408691093377	0	0	0.020679210112425	0.000699015553096056	0.00174753888274014	0	0
CS.336	6.15271026887344e-05	0.000266617444984516	0.000635780061116922	0.00256362927869727	0.000697307163805656	2.05090342295781e-05	0.000266617444984516	0.03111220492627	0.0037531532640128	0.000574252958428188	0	0.000717816198035235	0	0.00574252958428188	0.000164072273836625	0.110420640292049	0	0.00994688160134539	4.10180684591563e-05	0.000184581308066203	0.0104390984228553	0.000287126479214094	0	0.00916753830062142	0.138005291330831	0.000246108410754938	0	0.045796673434648	0	0.0190118747308189	4.10180684591563e-05	0	2.05090342295781e-05	2.05090342295781e-05	0.00457351463319592	4.10180684591563e-05	0.000102545171147891	0.00401977070899731	0.00100494267724933	0.00110748784839722	0.00324042740827334	0.0122438934350581	0	0.000738325232264813	0.00198937632026908	0	0.000266617444984516	0.000184581308066203	0.000123054205377469	0.00172275887528456	0.000143563239607047	0.00730121618572981	0.0006562890953465	0.00170224984105498	0	2.05090342295781e-05	0.00032814454767325	0.0498574622121044	0	0.00387620746939027	0.000205090342295781	0.000635780061116922	0.0789802908181054	0	0.00463504173588466	0	0.00537336696814947	6.15271026887344e-05	0	0.00514776759162411	8.20361369183125e-05	0	0.0109108062101356	0	0.000184581308066203	0.000307635513443672	0	0	0.00356857195594659	0.00225599376525359	0.00153817756721836	0.00313788223712545	0.000348653581902828	0	0.0164687544863512	6.15271026887344e-05	0	0.00321991837404377	2.05090342295781e-05	0.00104596074570848	0.000307635513443672	0.000430689718821141	0	0.0488115014663959	0.0110133513812835	0.00162021370413667	0.00369162616132406	0.0636600422486105	0.000512725855739453	0.00582456572120019	0.00121003301954511	0.0085317582395045	6.15271026887344e-05	0.0263130909165487	0.000164072273836625	2.05090342295781e-05	0	0.0482577575421973	0.0641112410016612	0	0	0.000799852334953547	0.000143563239607047	2.05090342295781e-05	6.15271026887344e-05	0.0111979326893497	0.000164072273836625	0.000225599376525359	0	0.0168994442051724	4.10180684591563e-05	2.05090342295781e-05	0.00145614143030005	0.000533234889969031	0.0415102852806661	0.000512725855739453	0.0121003301954511	0	0.000225599376525359	0.000533234889969031	0.00116901495108595	2.05090342295781e-05	0	0.00155868660144794
CS.346	0	0.00164965748636936	0.00329931497273871	0.0246050608136446	0.000251642667412275	0	0	0.175171256815322	5.59205927582832e-05	0	0.00212498252481476	0	0.000559205927582832	0.000111841185516566	5.59205927582832e-05	0.137201174332448	0	0	0	0	0	0	0	0	0	0	0	0.00117433244792395	0	0	0	0	0	0	0	0.000223682371033133	0.00176149867188592	0.0124982524814763	0	0	0.00992590521459527	0.00863973158115476	0	0.000139801481895708	0.000111841185516566	0	0.00198518104291905	0	0	0.000251642667412275	0.0051726548301412	0.00125821333706137	0.00131413392981966	0.000251642667412275	0.000475325038445408	0	0	0.0419684048650916	0	0.00615126520341116	0	0.021529428211939	0.093387389906333	0	0.000223682371033133	0	0.0058437019432406	0	8.38808891374249e-05	0.0252201873339857	0	0	0.00164965748636936	0	0.00120229274430309	0.0010065706696491	0	0	0.0157136865650776	0.000587166223961974	0	8.38808891374249e-05	0	0	5.59205927582832e-05	0.0721655249545645	5.59205927582832e-05	0.12638053963372	0.000195722074653991	0.000391444149307983	0.000111841185516566	0.00226478400671047	0.00279602963791416	0.0154620438976653	0.000671047113099399	0	2.79602963791416e-05	0.0624912624073815	0.000726967705857682	2.79602963791416e-05	0.018761358870404	0.000391444149307983	0.00257234726688103	0	0	0.000139801481895708	0.0093387389906333	0.00534041660841605	0.00190130015378163	0	0	0	0	0	0.000615126520341116	0.00120229274430309	0	0	0	0	0	0	0.000307563260170558	0	0.000335523556549699	8.38808891374249e-05	0.00109045155878652	0	0	5.59205927582832e-05	0.0581294561722354	0.000587166223961974	0	0.000838808891374249
CS.345.0	0	6.54428847223586e-05	0.000229050096528255	0.139687837439874	3.27214423611793e-05	0	0	0.0639376983737443	0.00566080952848402	0	0.00150518634861425	0	0	0.000163607211805896	0	0.360230358954223	0	0	0	0	0	0	0	0	3.27214423611793e-05	0	0	0.00327214423611793	0	0.00471188770000982	0	0	0	0	0	6.54428847223586e-05	0.000163607211805896	0.000785314616668303	0	0.000130885769444717	0.00104708615555774	0.00703511010765355	0	0.00101436471319656	0.00209417231111547	0	0.000621707404862406	0.000196328654167076	0	0.00212689375347665	0.000163607211805896	0.00713327443473708	0	0.000359935865972972	0	0	0	0.00840941068682307	0	0.00481005202709335	0	0.00435195183403684	0.0800039265730833	0	9.81643270835378e-05	0	0.00337030856320147	0.000523543077778869	0	0.0064788455875135	0	3.27214423611793e-05	0.0196983083014299	0	0.000196328654167076	0	0	0	0.015150027813226	0.0246065246556068	0	0.000654428847223586	0	0	0	0.00137430057916953	0	0.00307581558195085	9.81643270835378e-05	0.000196328654167076	3.27214423611793e-05	0.000588985962501227	3.27214423611793e-05	0.00523543077778869	0.000229050096528255	0	0.000981643270835378	0.00166879356042014	9.81643270835378e-05	0.000327214423611793	0.0147573705048919	0	0.000621707404862406	3.27214423611793e-05	0.000196328654167076	0.000163607211805896	0.000261771538889434	0.00323942279375675	0.119073328752331	0	0	0	3.27214423611793e-05	0	0.00386113019861915	0.0564772095153954	0	0	0	0	3.27214423611793e-05	0	0	0	0.0113543404993292	0.000687150289584765	0.000294492981250614	0	0	0	0.00101436471319656	0.000130885769444717	0	0.000327214423611793
