CS.094	CS.092	CS.264	CS.313	L.025.M1	CS.261	CS.243	CS.017	L.022.M1	CS.099	CS.003	CS.172	CS.037	CS.091	CS.296	CS.066	CS.076	CS.115	CS.366	CS.377	CS.127	CS.229	CS.065	CS.381	CS.305	CS.334	CS.186	CS.040	CS.382	CS.367	CS.224	CS.136	CS.232	CS.378	CS.282	CS.126	CS.236	CS.041	CS.375	CS.125	CS.380	CS.292	CS.376	CS.205	CS.213	CS.182	CS.359	CS.148	CS.129	CS.181	CS.385	CS.386	CS.214	CS.183	CS.323	CS.177	CS.395	CS.349	CS.178	CS.348	T.CS.025	T.CS.062	T.CS.040	T.CS.020	T.CS.082	T.CS.019	T.CS.046	T.CS.024	T.CS.080	T.CS.067	T.CS.038	T.CS.050	T.CS.042	T.CS.014	T.CS.058	T.CS.117	T.CS.112	T.CS.091	T.CS.114	T.CS.111	T.CS.097	T.CS.156	T.CS.147	T.CS.123	T.CS.102	T.CS.167	T.CS.178	T.CS.177	T.CS.180	T.CS.160	CS.088	CS.237	CS.015	CS.246	L.024.M1	CS.006	CS.356	CS.087	CS.085	CS.082	CS.241	CS.242	CS.103	L.034.M1	CS.110	CS.345.0	CS.151	CS.346	CS.364	CS.113	CS.188	CS.164	CS.044	CS.347.0	CS.336	CS.358	CS.338	CS.189	CS.363	CS.233	CS.318	CS.202	CS.227	CS.361	CS.320	CS.158	CS.163	CS.321	CS.080	CS.331	CS.223	CS.112	CS.322	CS.285	CS.343	CS.253	CS.393	CS.390	CS.270	CS.262	CS.370	CS.326	CS.145	CS.255	T.CS.045	TFS.022	TFS.027	TFS.021	T.CS.049	T.CS.066	TFS.020	T.CS.031	T.CS.061	T.CS.064	T.CS.008	T.CS.043	T.CS.036	T.CS.055	TFS.025	T.CS.142	T.CS.151	T.CS.095	T.CS.109	T.CS.141	T.CS.166	T.CS.157	T.CS.152	T.CS.158
T.CS.067	0.606749048783	0.608119981718	0.616037865644	0.550878288566	0.610352856204	0.51689788211	0.559542098002	0.620361654901	0.599099732127	0.581486578944	0.596244150398	0.567587010063	0.672324237833	0.650269319525	0.483820180353	0.596928954907	0.629126640399	0.6793921397	0.676061166506	0.645778701283	0.513757256445	0.607263012759	0.568363714134	0.527090309085	0.500361339044	0.685052540179	0.61953665469	0.583266550792	0.470281374315	0.709053939141	0.733753857512	0.603091400354	0.576280162113	0.677935696228	0.635450908609	0.477196444766	0.711298908549	0.627560843759	0.556918935653	0.620841444169	0.49189466528	0.623998210092	0.619456836248	0.654034230973	0.655112409547	0.563612017959	0.700706015945	0.663850254539	0.593936631487	0.60627973024	0.61584588674	0.684735416313	0.590010711583	0.711880595103	0.601631776892	0.646911415087	0.632797262511	0.603963493412	0.560940388685	0.623994632008	0.48747340999	0.468126265842	0.521580194046	0.583479328686	0.473063114544	0.564446485079	0.562275290879	0.492570754575	0.53085047267	0	0.599734475804	0.557398363416	0.501233186805	0.531968709452	0.549332264479	0.537843286275	0.512971073277	0.522818725356	0.592863956335	0.4920431905	0.522834234082	0.495865286907	0.541336139595	0.497041650856	0.565754178766	0.492233437103	0.559040641214	0.559330766121	0.585079639976	0.559628973052	0.630412410786	0.635596033874	0.613405664815	0.535249493192	0.535534668367	0.514184349293	0.61771957356	0.559805725738	0.587013265419	0.580595224817	0.578794852963	0.49196103225	0.597068744529	0.59641429896	0.636971007205	0.732828684812	0.582044717688	0.711300992435	0.674426866689	0.544987136885	0.537552109565	0.721766419795	0.5167820501	0.644263361936	0.517593350053	0.724798856817	0.617479546807	0.6168990041	0.616030036691	0.614790991626	0.593654990972	0.606875702701	0.752374958357	0.614537793117	0.565179959026	0.630166234115	0.626866215153	0.48339111165	0.56435101936	0.590529871995	0.61424632832	0.632107490703	0.639563958003	0.700404575191	0.61977480967	0.725372313124	0.642782973622	0.618690603503	0.63340800041	0.630942140199	0.63772380446	0.603472377268	0.514923571283	0.600499926139	0.471553724944	0.505793568644	0.478939446447	0.504604122903	0.578657093087	0.529465630796	0.48718307405	0.501927177893	0.503050582591	0.493071051659	0.473675253165	0.463923986138	0.577571795799	0.531375259312	0.454348925064	0.48756221936	0.482096252611	0.549744413424	0.535205489413	0.523915632299	0.49857812708	0.506791804554	0.479360921367	0.495536272628
T.CS.038	0.700476015223	0.520842623527	0.567259817185	0.528366264063	0.665136345758	0.493267311927	0.582734778824	0.608784010974	0.519623301276	0.582141723665	0.492057217196	0.605194363834	0.67884389172	0.684108035362	0.540184098206	0.643499261306	0.658652312042	0.671425104218	0.728951451032	0.648839761834	0.605004237648	0.679123127367	0.631433488547	0.56940241989	0.514826469376	0.718926712068	0.554447276673	0.582908500858	0.646486048783	0.759322025887	0.762643603253	0.64334129562	0.544009980194	0.70873846599	0.688315572884	0.582689289531	0.69387116816	0.658106048944	0.669122727999	0.676687745084	0.572005400721	0.614713326424	0.685637220892	0.740267937573	0.692240074702	0.59719099819	0.74073162998	0.704759258414	0.619551675635	0.644636941243	0.642834677866	0.696348288153	0.671229155246	0.739503062091	0.646075724786	0.690716223138	0.62127915868	0.637631486199	0.617029466369	0.561084083898	0.591671651348	0.540956211316	0.53618672133	0.529599924883	0.602366907912	0.646410433375	0.642311975016	0.577835713212	0.669729443183	0.599734475804	0	0.617565322222	0.523314046468	0.560747576273	0.597436569992	0.566284872982	0.574850379666	0.516738603605	0.555233897144	0.585396510578	0.521669304104	0.580354728613	0.526345002938	0.601974419592	0.586218613489	0.580696787036	0.464100277144	0.508896844444	0.564011576751	0.504332226131	0.705121466481	0.653889547261	0.62723962789	0.530879529541	0.635581666604	0.598013100023	0.709756721854	0.66639118308	0.531073504777	0.543416482659	0.564590534187	0.513774356675	0.577363368589	0.617946573695	0.641589000375	0.778132210196	0.587149148985	0.763492941529	0.732984706379	0.64815781894	0.695399181851	0.722650903114	0.609002601248	0.713023779914	0.638711925455	0.785312962046	0.618995792993	0.643010891775	0.672546623962	0.593273989836	0.684573130473	0.680121888227	0.810408217426	0.707024506137	0.62946182822	0.641568490784	0.663768096314	0.618160869066	0.620727876265	0.570462805969	0.658500575232	0.660663184036	0.712229864246	0.741953334449	0.691966590991	0.750059153704	0.668518767386	0.661619254986	0.673551292449	0.687663419792	0.663746746101	0.644304621168	0.623304446812	0.581062318951	0.625227086747	0.518555672041	0.623189763332	0.657726510154	0.667171348298	0.555989835526	0.522210379605	0.58912800717	0.626398531612	0.581230566346	0.665223803191	0.609763372105	0.558465111815	0.581135582516	0.652873830965	0.65195728958	0.608487664375	0.553078675146	0.542331399406	0.635964520476	0.544878791725	0.593453598586	0.56378041256	0.526262640003
T.CS.050	0.626702084207	0.613142884528	0.606686885049	0.601806274097	0.625775339381	0.574550021134	0.593482668672	0.600216779043	0.627120711652	0.605269853479	0.612573005435	0.562131506667	0.656027402464	0.665626541954	0.603915203866	0.60145987204	0.617192863038	0.639473780399	0.669036162383	0.640293388646	0.575626160502	0.623673192183	0.591726938865	0.566260264453	0.587890021849	0.67147203624	0.606102948656	0.591163347734	0.566648648556	0.69468814965	0.712656963576	0.609920987311	0.583157051508	0.621055406146	0.647981692898	0.574037884238	0.653580756399	0.595933287705	0.568833193516	0.605784984814	0.606331254209	0.626126637851	0.620891240063	0.667727220573	0.625927567372	0.5881355434	0.669043029821	0.636058077245	0.581381893117	0.613030717106	0.634117253536	0.653354472449	0.600944854735	0.689664644057	0.616894344504	0.651803061565	0.626008098376	0.622625932999	0.607609999993	0.619422579429	0.569385083288	0.569001281677	0.569274076969	0.635208839001	0.545123159842	0.569756144691	0.593609525126	0.573333576808	0.589581103527	0.557398363416	0.617565322222	0	0.585002730325	0.587959970292	0.561145815837	0.586482519464	0.558379513941	0.623797753684	0.603964453772	0.556181969853	0.606295324184	0.557265167791	0.632140270529	0.560242174424	0.619954329112	0.586100434189	0.592784575717	0.6084774476	0.567349098426	0.62962651354	0.643880411651	0.627964991107	0.615517345715	0.574593443775	0.618952000766	0.557433717268	0.657711337448	0.575558084572	0.59503016719	0.604887993723	0.606813993195	0.568338309951	0.611749497218	0.60486683247	0.634385161548	0.687834568054	0.623803293366	0.696493116883	0.660582719512	0.582723308463	0.631682232102	0.685419352883	0.580599537779	0.665832337435	0.575922337599	0.704590338473	0.594217593819	0.640514809582	0.600274103585	0.623616505811	0.619790593431	0.59268843598	0.743442948148	0.608013624046	0.590416964778	0.604981200458	0.612673695336	0.565609275598	0.574677683011	0.615133219797	0.627877412418	0.595012037805	0.665514845953	0.674217189875	0.634448561752	0.685931035132	0.629345227963	0.610668513817	0.620879063399	0.628126013131	0.63643392363	0.606089142929	0.59857363641	0.615351063055	0.551997878893	0.631101881946	0.614576084905	0.594139661438	0.627157415627	0.604768331368	0.609488835973	0.562848348287	0.59590118154	0.548916945667	0.584050499746	0.584738018855	0.578132747275	0.574957786077	0.601018209887	0.619381123421	0.579619550783	0.627524674135	0.619055854623	0.587192042355	0.595652639738	0.564668960814	0.579739945099	0.587436899567
T.CS.042	0.636819260906	0.517665974095	0.597955674202	0.499829032443	0.652426891724	0.459211390256	0.556403423225	0.570117479587	0.526299645861	0.550162018676	0.532310702463	0.592693055511	0.690683445396	0.676308186444	0.433836506336	0.612865327665	0.669017394353	0.688038937947	0.71789792156	0.648317252051	0.542816851277	0.652496056062	0.586169774373	0.492894188002	0.413712970316	0.691109305611	0.562447149593	0.570061143582	0.53122894752	0.757400955633	0.767584599161	0.633395322809	0.544484979164	0.691028944671	0.676091634775	0.501689806046	0.707784137228	0.666378104285	0.606809390227	0.629353965149	0.459145018075	0.625631637475	0.659478210011	0.683218736695	0.677956158886	0.570698764202	0.724335048926	0.695930989435	0.603893608893	0.619039544429	0.618833846166	0.71411242312	0.620639727899	0.741331528418	0.598686412533	0.682484870329	0.630078810099	0.588526435232	0.578271247452	0.577211417262	0.500359877026	0.481317538946	0.487978659253	0.539162855803	0.48558527377	0.616992278295	0.587700188432	0.534579567057	0.596456650453	0.501233186805	0.523314046468	0.585002730325	0	0.535019029096	0.505519686263	0.49877908048	0.490898640007	0.460771805632	0.5371904825	0.504520941247	0.43451510561	0.458013617614	0.457280146198	0.521563372671	0.526305094832	0.45975389846	0.463715569134	0.473600178874	0.543388350247	0.462259267285	0.665208124124	0.66452981974	0.600564024244	0.487813359784	0.570775520487	0.534128659791	0.703617197595	0.58535693065	0.539113146562	0.523426305093	0.528488997553	0.466079570784	0.573912174957	0.57147379221	0.658722765382	0.778653132868	0.561541982183	0.760304200796	0.7186390445	0.587210549001	0.625520194117	0.749469401096	0.540550176905	0.710788438846	0.593028925827	0.769330108901	0.617846013872	0.659531728796	0.653205182523	0.614871544373	0.639488383469	0.646459717838	0.805793691644	0.667694982231	0.599258923193	0.662190861456	0.658609891641	0.487660509823	0.61156194209	0.548751540079	0.642567883982	0.662905051881	0.68138431822	0.743445897722	0.655978953919	0.731279425611	0.666172676711	0.635302289223	0.648753681285	0.682831495097	0.626115499793	0.591228859057	0.519566846034	0.597742447001	0.551790689164	0.432889612652	0.507926112593	0.583964058792	0.64762135818	0.474982539646	0.437284656941	0.518425811059	0.535601252487	0.502414927455	0.569178122641	0.497120999274	0.554913056091	0.526977010805	0.544729495137	0.548206684055	0.478940153956	0.48219521636	0.441163709668	0.567400772128	0.47443185144	0.537685459331	0.493359272346	0.42562877497
T.CS.014	0.639381085153	0.586035883882	0.608485429545	0.54184742876	0.654653625056	0.541701877717	0.586879502399	0.636680065514	0.590706405711	0.599958710461	0.586444886618	0.600982200218	0.670434963244	0.643577853935	0.541032409908	0.632831802214	0.614294032129	0.651814865877	0.663099236237	0.60310044824	0.519844802832	0.613449394542	0.57817695909	0.541893961507	0.55221719448	0.655022959567	0.61992968492	0.614287244857	0.571072862129	0.70961013638	0.729429057664	0.594426879987	0.548652686546	0.67544983739	0.626329043217	0.523764867324	0.67145561144	0.621794232292	0.612832615535	0.624357130082	0.530264563234	0.593510805152	0.615468124612	0.679073845915	0.659537240926	0.558590753126	0.694067182647	0.659826644494	0.629492270016	0.607697933711	0.603027115521	0.697311296713	0.604859989533	0.681973667627	0.592665014777	0.670529392545	0.60926774392	0.602468461059	0.555380520767	0.585687130334	0.541100057847	0.555117726875	0.54399752398	0.562366489002	0.554930240543	0.606594345291	0.604549421921	0.571320999436	0.617558226032	0.531968709452	0.560747576273	0.587959970292	0.535019029096	0	0.58057804455	0.598993702733	0.581520984104	0.587613274989	0.607609032182	0.549329155747	0.567903321863	0.552550277314	0.572166269665	0.565193962681	0.598047513465	0.549414107756	0.569380208496	0.573780628668	0.595569149154	0.58576017634	0.662610409804	0.611275818858	0.616172036958	0.586180453117	0.601248530071	0.558364039653	0.662590132435	0.599531617474	0.578932615286	0.589612168353	0.58889686469	0.550931321423	0.572876680244	0.622970954787	0.627550736885	0.728857843483	0.559689443488	0.715381488337	0.673419433508	0.618573106863	0.596693723435	0.716222788538	0.574374347267	0.667290618725	0.557639068036	0.741130273865	0.603258440518	0.634989154827	0.604366727112	0.606574867065	0.597951643528	0.647144473117	0.749520263521	0.636255949834	0.576861660842	0.604634865841	0.611880887859	0.547697951316	0.596164175649	0.559546446878	0.595737533106	0.607086504514	0.657743859037	0.676387491982	0.639476551635	0.708056238168	0.63434158238	0.600529102472	0.621937791833	0.662639976637	0.621786060606	0.607472878498	0.586107706113	0.593197946788	0.556538837718	0.539143730826	0.572344119347	0.586651678064	0.620788979135	0.550158598215	0.514270566761	0.583236111923	0.571422771331	0.551250374493	0.585171491567	0.525768658896	0.560945999743	0.544038848451	0.574836271267	0.594678638087	0.579421784356	0.576843418015	0.55656590611	0.591979443958	0.534568712621	0.593306365471	0.525803829477	0.54422487296
T.CS.058	0.631067931458	0.598035550473	0.593777827751	0.567657120218	0.63675537214	0.531371613687	0.558487219203	0.590984337176	0.606329122273	0.593205283506	0.598159088255	0.580246877175	0.665996447966	0.657544984479	0.536565384633	0.584185677434	0.632724735931	0.650547766223	0.691166559506	0.618712916595	0.560419671497	0.608507778823	0.577139960646	0.517775112765	0.524807774854	0.644784151136	0.594141664059	0.586294248102	0.53713993124	0.717941877269	0.731200604393	0.614022180408	0.571916895754	0.655384108188	0.650759633631	0.528644794978	0.682262873426	0.640563143423	0.572535902239	0.605589397778	0.520407200624	0.601698872091	0.61936582078	0.664944642541	0.640198114255	0.568027895538	0.700124232112	0.638872530667	0.56545948083	0.595574626427	0.615079339344	0.64206244141	0.585586088687	0.671187473974	0.586424371026	0.63640399406	0.610859230832	0.569909784449	0.546642748875	0.618436214514	0.512181466929	0.498481131754	0.556357510487	0.601632287809	0.511915033523	0.570784070437	0.563923737338	0.529573452529	0.549248978356	0.549332264479	0.597436569992	0.561145815837	0.505519686263	0.58057804455	0	0.523242590357	0.510810035804	0.541171408754	0.586369450066	0.529258125276	0.564919372519	0.517921894409	0.561862582164	0.520207888856	0.567192812429	0.533837487551	0.541758418078	0.54045897264	0.582373205848	0.557679961103	0.639294273778	0.632118844357	0.614928936935	0.515119485483	0.573685513405	0.560913248782	0.684465630169	0.597700815283	0.574852156909	0.570107160565	0.57100336297	0.530638635358	0.591456543831	0.563836559696	0.62387817445	0.748108592496	0.603218066052	0.742449918592	0.683357129992	0.573983175443	0.611501338651	0.716838332108	0.542745053449	0.685390847663	0.541708815041	0.713583765319	0.605048251124	0.633499693073	0.613266598141	0.616129696638	0.610768241482	0.619133587187	0.750370364664	0.615825344387	0.57711171194	0.630288982262	0.629072503656	0.533173389984	0.597588790458	0.563937737659	0.601515333718	0.609802850903	0.635759869745	0.708510917888	0.635589498592	0.697467044774	0.609698385841	0.630585705581	0.612747497535	0.616791226245	0.577084965122	0.5771832583	0.531641982143	0.571018527779	0.567002198271	0.525786302309	0.537289666344	0.581728276897	0.634273235431	0.532425708774	0.536132421425	0.526797240026	0.554327452112	0.507755715648	0.565908065448	0.550610845435	0.569452310633	0.534133399209	0.549139916704	0.582096062578	0.541226293632	0.570222472443	0.52754424515	0.571491526879	0.526117839934	0.562971196589	0.549782347186	0.510673309752
T.CS.117	0.639431645825	0.558700686553	0.605254934803	0.502846644801	0.624697491573	0.469934545501	0.542647039777	0.578331215081	0.525883712118	0.561110027568	0.565011758305	0.572557017275	0.69050840889	0.644177794621	0.499374087684	0.593858776086	0.64244796252	0.692469684056	0.692919631999	0.655266542302	0.554782648282	0.653045455333	0.614606763219	0.553237566251	0.498404164556	0.697845615797	0.536585762771	0.583395213951	0.523278615458	0.728308395784	0.73062311565	0.628012553482	0.553411307652	0.679702165218	0.662523453554	0.516988089846	0.708785302567	0.67888989674	0.604265828223	0.62052846534	0.532676105516	0.611867897682	0.647692602658	0.677995292195	0.670461464675	0.577804406844	0.697392791616	0.667491332003	0.584061278632	0.609453079064	0.629428744022	0.684270381875	0.622554744648	0.736772886102	0.614009707294	0.653922944231	0.653193558298	0.635947785207	0.597022155918	0.629180036845	0.527524767226	0.492901972012	0.50487613931	0.541451279361	0.506616547908	0.613083597522	0.594012044738	0.564898871971	0.585350842996	0.537843286275	0.566284872982	0.586482519464	0.49877908048	0.598993702733	0.523242590357	0	0.468755877758	0.464477797427	0.519767609666	0.483370769068	0.484389968866	0.451721369305	0.462193582672	0.48488571876	0.478217598862	0.451477090973	0.477095994291	0.486544829869	0.56005704183	0.472711657731	0.647035887104	0.654855552558	0.565742475259	0.479101945825	0.524109451973	0.518165314241	0.675014791234	0.60774957969	0.554670157828	0.55736407609	0.512507414773	0.503231969064	0.58521113443	0.561471261333	0.649083587299	0.762002209935	0.603366022859	0.755792034024	0.71252542334	0.558838647548	0.651325001048	0.733250468618	0.556694528449	0.696297374268	0.581985853534	0.744883567428	0.62102161604	0.608839042564	0.637360854987	0.597253400128	0.630864920181	0.637917478627	0.774481704691	0.667319018418	0.55931378831	0.655607908466	0.654454536177	0.516638920087	0.597001505139	0.555638868818	0.635747602845	0.659873688438	0.669733579748	0.720034394704	0.626938316043	0.725821328931	0.674448971262	0.634736720981	0.642378151259	0.651926813444	0.661966676985	0.567295939911	0.547196222038	0.580431289861	0.556992886579	0.4931125069	0.533959038563	0.564289895639	0.62702079309	0.490085140503	0.494203474592	0.532862182706	0.585336329693	0.513586945048	0.589451455997	0.542168037911	0.554396978883	0.520081791039	0.554467994202	0.535949670328	0.45967084656	0.483462684994	0.451435594818	0.535715507073	0.483014942141	0.502649773207	0.512629447717	0.446103561072
T.CS.112	0.570204090398	0.597025195633	0.625641307832	0.546138323034	0.621137976201	0.512139152001	0.578766371904	0.576108181662	0.591095232826	0.590931025886	0.602753495854	0.583965758848	0.639463120003	0.638891588552	0.517770379501	0.619738909255	0.631292615922	0.675078642338	0.6664693002	0.637334654217	0.539914837935	0.597428368869	0.564631610529	0.554546501961	0.513396411397	0.658141072527	0.592300961146	0.600126164961	0.506098825474	0.714767064647	0.713703835548	0.611821899203	0.597878366142	0.679064586742	0.640309948988	0.52029233803	0.694177697925	0.624915150916	0.560423623105	0.588822133921	0.525243713151	0.624261036218	0.609956168771	0.644340249566	0.657338340649	0.576597536548	0.706095342295	0.646057840494	0.585641179485	0.594396567453	0.618573197637	0.669515014624	0.584727661989	0.697333566765	0.59713932404	0.643839210167	0.631584033355	0.591782520569	0.576253017901	0.600586467939	0.516080827971	0.529404165433	0.534028637162	0.598101160464	0.50780294246	0.585426852705	0.545368599623	0.518056049419	0.542578183521	0.512971073277	0.574850379666	0.558379513941	0.490898640007	0.581520984104	0.510810035804	0.468755877758	0	0.514821566164	0.589057576825	0.477809240685	0.522010451317	0.487705709609	0.54458460352	0.500452634087	0.559048920177	0.489280343373	0.529588026594	0.52995850214	0.577855919091	0.542058759963	0.618913105853	0.631584826779	0.586622800704	0.522558886986	0.559414320137	0.52818975186	0.63586622941	0.561727616589	0.584609862297	0.582060181098	0.56271375264	0.511416512841	0.60587775488	0.544462677873	0.622686330289	0.732818616175	0.582795703162	0.727260118411	0.672313273246	0.554247247533	0.594231774222	0.70428878258	0.531494379357	0.685189749887	0.559956775469	0.707822401135	0.620484849524	0.639991977876	0.590624959141	0.640841515997	0.601452842312	0.603029879168	0.747850043152	0.611047825645	0.563030983329	0.615304203237	0.622209893908	0.538039918431	0.603546258657	0.584842420439	0.602239514834	0.636624797672	0.647409648412	0.693630010694	0.613681621045	0.734789982415	0.63315735423	0.606369844924	0.619302720749	0.621126499316	0.6250422378	0.584166286616	0.517326546541	0.598587409835	0.544780694665	0.528804167264	0.509943392428	0.559542327811	0.591591070398	0.541817042501	0.53140092498	0.528585279818	0.519986164737	0.520338149711	0.539058247514	0.52387700561	0.592483110483	0.496743806345	0.51674011929	0.52555037845	0.499565281893	0.558759133232	0.506549541619	0.542459155062	0.500586453343	0.512544737583	0.521721377808	0.490078290028
T.CS.091	0.67058331158	0.541666951281	0.629052216798	0.45736507896	0.626806671129	0.40516835291	0.545136185756	0.575439732308	0.491894281029	0.531921357711	0.544305375214	0.593645502237	0.722387206354	0.693420878667	0.461342672308	0.612815129595	0.688463493262	0.725934233078	0.748917978105	0.695255399896	0.566903388332	0.69927145164	0.64976256281	0.540029686537	0.481393261237	0.721546758186	0.515200182348	0.581676738497	0.539969703986	0.766177928324	0.776335012062	0.671858897394	0.560401842302	0.72734086283	0.722730686464	0.520319182154	0.750593499653	0.709892852785	0.658549769595	0.680630206366	0.508370051313	0.634544854597	0.686613760755	0.723705641127	0.722946979121	0.590899099869	0.734199413792	0.705433542458	0.608783424983	0.65005847579	0.663197806636	0.724877842339	0.65244747446	0.76766384153	0.647347388399	0.713958460984	0.671626418877	0.643768273306	0.588991020115	0.611630526489	0.553632949436	0.468040033422	0.47391568565	0.453855867001	0.540137547516	0.642214013056	0.625715294211	0.564597936002	0.619220094136	0.522818725356	0.516738603605	0.623797753684	0.460771805632	0.587613274989	0.541171408754	0.464477797427	0.514821566164	0	0.525157504082	0.468437952933	0.435621582386	0.472764575877	0.394943182394	0.504444561012	0.458386101954	0.412160676476	0.460115188454	0.454021487002	0.576083476326	0.441381546092	0.666679370121	0.69187087424	0.567792876442	0.500174471527	0.487807787152	0.530948256337	0.704429614696	0.606928713567	0.553052416648	0.544271793602	0.492322855626	0.477838285263	0.578193635209	0.575033407668	0.684717596676	0.810453526184	0.63408662631	0.779858573379	0.76517750298	0.575471220901	0.65973957691	0.774880910505	0.566865639711	0.727264102926	0.613910605256	0.798360490143	0.669387717427	0.655177298328	0.686753703866	0.601919406947	0.691274040231	0.666791062087	0.811370499278	0.719581459193	0.601301091677	0.697136968854	0.699455074544	0.544954932062	0.640503864063	0.587142197275	0.678087285531	0.694944383644	0.714489908524	0.772325810462	0.680672301832	0.76321146519	0.714677533055	0.686534028931	0.672966234292	0.67017875282	0.670386399587	0.618899064205	0.571465516181	0.617111394952	0.561777352708	0.425406490172	0.496686807062	0.569925122689	0.6466917515	0.435641235306	0.441638469021	0.526306203994	0.593592886381	0.486410454973	0.61117897918	0.522455390776	0.542774017174	0.504389024621	0.571615182878	0.508165280631	0.437787122513	0.415248800691	0.400736697478	0.509636963192	0.471793444752	0.510922725244	0.48842217364	0.433251942274
T.CS.114	0.691179117108	0.525568495174	0.605412468191	0.518257747361	0.626489276448	0.513930150427	0.587134559211	0.589356717947	0.497046782296	0.511871850444	0.537803456285	0.567068883212	0.673869072079	0.680189176551	0.561891513602	0.581383911519	0.636745702527	0.677533874785	0.752690231928	0.690910169369	0.631055518783	0.691709446063	0.672087031139	0.581151702259	0.564757204005	0.724020886927	0.510722584111	0.598391565426	0.622571073248	0.744746355735	0.772994758269	0.63950146647	0.565043887132	0.682631579913	0.713139580313	0.601893766491	0.701215477929	0.668780913245	0.66852273134	0.681752537781	0.591512776527	0.616538782136	0.68584091394	0.736007044345	0.697419876545	0.625620333011	0.741731881601	0.699465244487	0.576481381635	0.653148844122	0.670275622633	0.702283375486	0.685554766901	0.752731651583	0.66741502414	0.697814151732	0.65947790903	0.660662581733	0.626521393384	0.6597189597	0.587095798617	0.535493513142	0.529817459777	0.552218058337	0.593068555025	0.636856093136	0.642313781979	0.603445463471	0.656096517811	0.592863956335	0.555233897144	0.603964453772	0.5371904825	0.607609032182	0.586369450066	0.519767609666	0.589057576825	0.525157504082	0	0.557451169929	0.522524281631	0.549558372497	0.498311046101	0.572790620379	0.556876154049	0.530834516446	0.514780400234	0.504261717875	0.556048756102	0.518815869292	0.679103303888	0.662385203048	0.617305881633	0.53389419653	0.590989899003	0.56699259595	0.718299237641	0.612512718208	0.546088696485	0.555337762175	0.573228996265	0.5058899015	0.572318452631	0.595750356888	0.642368550943	0.783526174485	0.65911609823	0.768032925533	0.743926326649	0.611547355498	0.725181151719	0.713144348085	0.597367838667	0.704005048695	0.652122799668	0.772231901914	0.616172134314	0.632704893107	0.680671879051	0.57187093822	0.69825895802	0.678707554714	0.805356726445	0.7075868557	0.62888887658	0.630260513691	0.651511186576	0.582132557615	0.62436712643	0.569890968777	0.691942120479	0.630621645347	0.72317279479	0.755826205933	0.686678400724	0.727967392384	0.689574217025	0.681364636109	0.674566051816	0.674269793052	0.683357298751	0.606997369211	0.634715913627	0.629065708943	0.612108978716	0.55001482654	0.587285165031	0.637586245707	0.6631433498	0.543925115664	0.54198194869	0.573348634313	0.643294829937	0.550547251878	0.645220821353	0.603959221367	0.52115185666	0.577030978585	0.632131970606	0.596508438731	0.560802215612	0.51301270449	0.529904515753	0.586460243374	0.585419828043	0.541511343601	0.574757619444	0.548832520672
T.CS.111	0.570510224462	0.602159750448	0.613552182491	0.518511884306	0.635425395746	0.469605052867	0.538432386351	0.576483384348	0.579302532787	0.550447539445	0.586460265265	0.57352570008	0.666462029454	0.6686084521	0.491770847257	0.57267775804	0.652252096838	0.680197954926	0.704486664915	0.674376472992	0.55220513899	0.620826512091	0.580501548425	0.560029098561	0.496485287875	0.702365046054	0.56925374786	0.597676762602	0.485706133432	0.723021485813	0.751338910195	0.644182305908	0.581636080684	0.682295551307	0.687416662333	0.492796862201	0.726108168853	0.662231312345	0.587926652622	0.625547144325	0.510789029654	0.620518631758	0.641202209687	0.682449204717	0.670631052838	0.590580392977	0.723204902499	0.686872106398	0.590245742531	0.632467212236	0.652495340637	0.681469511424	0.631437782736	0.734451795741	0.622153351216	0.652599132494	0.65821565758	0.636261226253	0.573695371049	0.629009170929	0.50906050546	0.474821973539	0.467723675378	0.573446787289	0.508268201405	0.615200477768	0.574621238526	0.516478495623	0.554853730781	0.4920431905	0.585396510578	0.556181969853	0.504520941247	0.549329155747	0.529258125276	0.483370769068	0.477809240685	0.468437952933	0.557451169929	0	0.494680270179	0.427763492491	0.479378220707	0.481637601833	0.496031080363	0.433326965295	0.536714519325	0.520148471071	0.570122999136	0.537355760122	0.598819013336	0.668882487847	0.56116889544	0.516806101694	0.494840354586	0.511998879028	0.662640604533	0.555534656708	0.595080740014	0.598214306215	0.520307123815	0.471314124229	0.601331702873	0.551186852359	0.645312902557	0.769684355691	0.619911736524	0.755235575066	0.715694668748	0.523100691482	0.599884452478	0.727785241712	0.516416487903	0.690236904555	0.556288453332	0.748218995025	0.640263819761	0.636415238401	0.621608819328	0.62066595831	0.656636919879	0.622248129732	0.770822450684	0.638467639133	0.578274156999	0.653736895549	0.647631847771	0.490731555928	0.593832596547	0.585851548618	0.628454581224	0.653592873371	0.678820004409	0.730774723023	0.630189014662	0.738901324992	0.661179816504	0.645214401004	0.650489903666	0.621926173804	0.640280370597	0.612772467339	0.538548056104	0.608850007061	0.502463375057	0.492329310767	0.486649246714	0.508983781731	0.62471204984	0.494199753394	0.489027928532	0.497308839916	0.549593882509	0.471523458492	0.523676017097	0.481701013821	0.560855386418	0.476852903233	0.523402086268	0.476447221798	0.4276977747	0.48987724554	0.484886823657	0.475374931029	0.463516021942	0.486576677061	0.48030137108	0.461267604725
