CS.357	CS.172	CS.007	CS.084	CS.244	L.005.M1	CS.043	CS.092	L.002.M1	CS.260	CS.021	CS.219	CS.037	CS.009	CS.086	CS.367	CS.117	CS.062	CS.171	CS.122	CS.076	CS.058	CS.077	CS.366	CS.155	CS.065	CS.301	CS.154	CS.073	CS.040	CS.224	CS.380	CS.041	CS.378	CS.232	CS.126	CS.236	CS.136	CS.125	CS.213	CS.205	CS.282	CS.302	CS.292	CS.375	CS.148	CS.181	CS.183	CS.129	CS.166	CS.256	CS.386	CS.147	CS.268	CS.254	CS.369	CS.323	CS.349	CS.385	CS.214	T.CS.072	T.CS.028	TFS.023	T.CS.004	T.CS.014	T.CS.085	T.CS.034	T.CS.029	T.CS.016	T.CS.058	T.CS.001	T.CS.076	T.CS.071	T.CS.089	T.CS.080	T.CS.125	T.CS.144	T.CS.132	T.CS.121	T.CS.097	T.CS.119	T.CS.118	T.CS.131	T.CS.180	T.CS.092	T.CS.129	T.CS.100	T.CS.110	T.CS.123	T.CS.153	CS.006	CS.103	CS.238	CS.242	CS.246	CS.082	CS.015	CS.356	CS.085	L.024.M1	CS.237	L.034.M1	CS.087	CS.241	CS.110	CS.191	CS.364	CS.308.0	CS.113	CS.338	CS.189	CS.151	CS.044	CS.330	CS.078	CS.212	CS.304	CS.228	CS.233	CS.187	CS.163	CS.331	CS.194	CS.152	CS.318	CS.223	CS.321	CS.320	CS.202	CS.361	CS.080	CS.339	CS.112	CS.319	CS.322	CS.326	CS.370	CS.253	CS.255	CS.390	CS.262	CS.270	CS.393	CS.145	TFS.020	T.CS.026	T.CS.055	T.CS.061	TFS.021	T.CS.008	TFS.025	TFS.027	T.CS.031	T.CS.043	TFS.022	T.CS.045	T.CS.036	T.CS.064	T.CS.066	T.CS.152	T.CS.158	T.CS.142	T.CS.109	T.CS.157	T.CS.095	T.CS.166	T.CS.151	T.CS.141
CS.103	0.573935714948	0.557543087981	0.568888894381	0.54376959644	0.629868790159	0.582598411405	0.570706705656	0.523633132035	0.651376848816	0.624252523422	0.622176840054	0.558830578107	0.658423580927	0.632411675115	0.520446429077	0.705976039332	0.481301916974	0.522760147988	0.55921969452	0.532525216949	0.565740071697	0.553145880333	0.570822259999	0.699069416018	0.59848512508	0.608219588452	0.607512122513	0.730854330184	0.601159562952	0.559736547948	0.729104958783	0.591458316626	0.598428396377	0.644850302759	0.497321363545	0.570833244366	0.634207785925	0.567237858169	0.645579229177	0.642051821393	0.679975549346	0.654156436549	0.693951024126	0.538965381906	0.617498907712	0.653046730328	0.600103359872	0.677945643681	0.579567062544	0.642532235157	0.636211057967	0.669883521379	0.621009156561	0.614048990819	0.623665725939	0.66159540126	0.620769108958	0.614842581734	0.622194092548	0.618925012726	0.592774755411	0.610148508508	0.635355692885	0.635375738751	0.572876680244	0.605929218373	0.60283625161	0.579031064386	0.5837752961	0.591456543831	0.683447547009	0.599954613361	0.608645080587	0.629580258997	0.642602845656	0.59636565162	0.588534061252	0.592036876161	0.589523405986	0.584402981943	0.593829394655	0.611863195566	0.587428436632	0.577500329618	0.628842309529	0.57888168936	0.604165319166	0.577297130208	0.582388141634	0.550922374283	0.526166124324	0	0.552001486656	0.579862940519	0.567310640921	0.531312403832	0.5802820208	0.686755347101	0.517789019008	0.60389901845	0.573088217305	0.597055203483	0.591417923618	0.532321773013	0.589535679268	0.563089756597	0.690054215518	0.647968320313	0.567599405637	0.605430385281	0.620915281175	0.595450140579	0.554133772031	0.61917004706	0.592964270973	0.676612828673	0.65060242788	0.555116963687	0.523990265804	0.60867316629	0.576366962249	0.549854802114	0.735864072038	0.558457914491	0.641615310205	0.632498656081	0.590779018993	0.599139766267	0.64193534721	0.641842619021	0.552408701901	0.651344907122	0.550445169897	0.643909220728	0.672884931835	0.621294835773	0.621695152053	0.672388148864	0.578251093827	0.623198651052	0.643324471082	0.621316151941	0.636149747502	0.608685037054	0.577635503233	0.702695887656	0.595735693271	0.63654372928	0.620537397732	0.667777160254	0.634251441628	0.594805668785	0.584614467371	0.615749517628	0.578552735398	0.612950877528	0.547760304961	0.567158082246	0.564673737776	0.579224888917	0.585739231813	0.633914335116	0.568535550828	0.595931125675	0.579992072033	0.583247053308	0.613139384849	0.60628175583
CS.238	0.55265729019	0.554135609864	0.513028745123	0.568822182243	0.636586261455	0.564221027642	0.536649405684	0.551960770128	0.638358458114	0.62189834586	0.587964718335	0.58178344036	0.648867121969	0.620274437303	0.572556593248	0.705299139676	0.554432059899	0.544798690713	0.579233732722	0.527080074537	0.59904540475	0.550255991645	0.544011698891	0.695467535479	0.596852259864	0.608380301857	0.594645814197	0.744896386506	0.597568230072	0.55503676062	0.707397314565	0.58056782995	0.642824442452	0.670714537062	0.543392973099	0.575365034883	0.673680805373	0.596155055685	0.647272918358	0.665224858994	0.681128908936	0.670059421554	0.70478737705	0.582714082372	0.62025015189	0.671789215073	0.614468039013	0.701909866746	0.587235897614	0.67542873369	0.628519970833	0.680207429731	0.621796942873	0.656041112225	0.631842733164	0.704440940648	0.628384598131	0.629825886301	0.636406456081	0.634639263552	0.574641483782	0.595594866828	0.614247369209	0.599397778332	0.612672704327	0.567905734988	0.5739429906	0.61888640467	0.60956809317	0.577844679839	0.69136395692	0.584016081291	0.593702950815	0.612876268393	0.626997346799	0.554882068512	0.567319444678	0.617380955841	0.59227268809	0.586073134226	0.618210307098	0.575849983578	0.591244912773	0.579474096295	0.61561334191	0.596400112493	0.572980519211	0.606394421076	0.559537636195	0.58498179894	0.517932512868	0.552001486656	0	0.555969740467	0.569563126324	0.559942448744	0.578063857777	0.685294927995	0.538125822489	0.562732069448	0.573914313537	0.579970656862	0.551870501719	0.516304836312	0.588265363767	0.559350379752	0.690825148992	0.646578677161	0.550456830632	0.63181883595	0.63360233202	0.598932332722	0.51992463493	0.59998222869	0.576555271978	0.670124246861	0.688786176137	0.540618836002	0.566720119795	0.615295370935	0.612357363893	0.607173571849	0.706434294586	0.565269002672	0.64231337814	0.634672741574	0.538940600736	0.605145807133	0.649801395114	0.655891429002	0.582155597895	0.619901212841	0.611461341	0.633464931971	0.665241448968	0.605491695233	0.629291108522	0.70612276181	0.612229240674	0.636518004451	0.634962048139	0.654969873276	0.662177265193	0.581121009863	0.579440809204	0.693347343244	0.569638924128	0.582200043221	0.570670732853	0.623667637277	0.590208893079	0.536847397983	0.554520735472	0.575859485228	0.589335802128	0.592182073087	0.546972773901	0.52876359269	0.559857290179	0.572133887585	0.554781133939	0.579634469991	0.564470826222	0.573408463056	0.582019749525	0.563167080015	0.571288404663	0.607117566722
CS.242	0.473956343039	0.558321575599	0.524773465153	0.540476812934	0.629301778608	0.494078019527	0.575153632072	0.52653904146	0.63240610701	0.597248380922	0.604084494233	0.557231397878	0.662201858182	0.63281639909	0.539134219059	0.725987333942	0.570956041846	0.506351541781	0.573182555336	0.550026311086	0.637285666404	0.584410386369	0.534771042729	0.697646239463	0.553437010162	0.573942769904	0.547120878807	0.756653944193	0.623449637651	0.555725189289	0.755119080333	0.512135095227	0.63741111212	0.667418755751	0.532360095045	0.480954954756	0.698415473817	0.607632868862	0.620265452101	0.665674242475	0.685778643075	0.663703871175	0.697152709101	0.587336247994	0.558019005349	0.660609200004	0.616935127028	0.709965056868	0.566897975567	0.657045535672	0.641055556699	0.682440547578	0.641455948217	0.650276809028	0.609134752369	0.725814949462	0.597047865132	0.597270123632	0.620774969255	0.607262555728	0.511637257792	0.519787704663	0.517733349702	0.530221415017	0.550931321423	0.488966420955	0.477737195314	0.558588637301	0.534625160111	0.530638635358	0.67931486393	0.507960292011	0.48973962448	0.539526916313	0.55740763561	0.474545095941	0.491312151258	0.502564160033	0.52170206912	0.472528196295	0.547705238349	0.518559216077	0.453717008211	0.515218458855	0.521799994458	0.494517522335	0.531377276632	0.498864721554	0.495492345537	0.48897259352	0.524310390615	0.579862940519	0.555969740467	0	0.469335145052	0.522936540595	0.597387519608	0.663271860001	0.528887030626	0.5494538737	0.633551673005	0.56028858775	0.57380497523	0.54075230249	0.617886620009	0.483662375418	0.699938280551	0.655916686107	0.554310488817	0.580457117133	0.625971593877	0.562025438324	0.520974660598	0.614258045012	0.580307594362	0.645134444665	0.679550796428	0.590427780649	0.588405605598	0.597760531115	0.627869755957	0.53832574349	0.725459241991	0.472305691728	0.638233062326	0.62449981138	0.520427280163	0.57294129678	0.625122499159	0.64424281106	0.588929874905	0.606018403559	0.621289319272	0.622930229573	0.669768428621	0.585635849398	0.627107237304	0.714693298374	0.571045935884	0.634865952467	0.631223592371	0.627281284092	0.637258569416	0.543021995091	0.455778164017	0.690147858043	0.53865462646	0.540739315768	0.560029098068	0.556625627708	0.536808196657	0.509401437922	0.503393335801	0.489134545198	0.451463107921	0.556179809266	0.536555657163	0.485174957541	0.503506052664	0.478867951107	0.411126040173	0.537141315816	0.482538755292	0.506974549613	0.50016240178	0.476085504729	0.505766617134	0.537770967519
CS.246	0.50826434403	0.559991396246	0.519934664006	0.577317706889	0.642865836815	0.542594482881	0.597258282812	0.541748672278	0.658057015255	0.606537215707	0.609628407066	0.55669897662	0.67067032035	0.634799909827	0.519898802274	0.694552051274	0.568740104361	0.506366448104	0.579233662514	0.541396067129	0.600990048728	0.578304549616	0.565247736657	0.693049289592	0.560939933665	0.583968193604	0.567190457233	0.745814145938	0.635513675193	0.567664390865	0.732083897088	0.51134595102	0.637106535563	0.662219992538	0.521258210533	0.51169015511	0.677324515182	0.600626040197	0.595776240129	0.64111058785	0.655324317956	0.626927644945	0.69432900757	0.580669870239	0.578646997414	0.652403963684	0.603911072572	0.682373057046	0.570662547212	0.640544866472	0.617508877496	0.673327773324	0.623127495627	0.62062423742	0.603994185352	0.699408674984	0.568762162683	0.594994773666	0.589980277762	0.589161639162	0.523337337745	0.494725106835	0.557029902427	0.545753189916	0.586180453117	0.507844129587	0.525765417	0.576930358549	0.54009806357	0.515119485483	0.693809104408	0.551249424662	0.511402814714	0.547742946442	0.590307988687	0.529594341306	0.51967779222	0.521161007481	0.496351010137	0.510064680997	0.554831006518	0.552381320138	0.436213694211	0.504108353246	0.527700418982	0.514876093043	0.546496617631	0.513631205866	0.494562519439	0.505777799019	0.522870501659	0.567310640921	0.569563126324	0.469335145052	0	0.520056463451	0.613714803367	0.66029542872	0.531201460986	0.565881193368	0.61827093213	0.57496890198	0.610377430309	0.536851562272	0.622003652563	0.52436491501	0.684799001865	0.667037111167	0.58038355777	0.566541884325	0.604739949994	0.556971160635	0.538820069266	0.595379601934	0.605069369093	0.627026383751	0.662905478243	0.59696943788	0.593705420714	0.561509602148	0.60553678192	0.514025652924	0.705773632589	0.502148664285	0.611593370608	0.609478263965	0.509211381954	0.562033166425	0.626499482472	0.619277545596	0.581491698803	0.594495462613	0.621176728083	0.597129789453	0.653618803032	0.568298148746	0.604537418956	0.699800134362	0.55725220635	0.621487272954	0.652900958932	0.613192703207	0.632792957534	0.533346514736	0.520252752092	0.701425184859	0.55971758335	0.556953599804	0.603161319984	0.596728206638	0.553236152566	0.529161183008	0.552290404761	0.551106756679	0.490460072268	0.580143863211	0.557986096538	0.518941265971	0.517139308008	0.518880102264	0.444472600841	0.58036514071	0.479546152358	0.538818917102	0.530238649884	0.485630456333	0.521210630019	0.586470668805
CS.082	0.577326538537	0.544736335762	0.577314292953	0.486500095304	0.626062214953	0.601019477842	0.571463990298	0.381231409451	0.688988205826	0.613148668724	0.621246092362	0.513315482969	0.672215069691	0.655688634315	0.483290250924	0.731665884749	0.535001236878	0.505953229474	0.559280243361	0.514839307331	0.562073883766	0.545046337458	0.53392729734	0.727342754171	0.582956767862	0.603610133835	0.58261197066	0.765155187021	0.623086122957	0.56625936549	0.758992614812	0.557018130811	0.618838871234	0.670803511121	0.470414494279	0.552050696708	0.664042864909	0.554307492627	0.651133370675	0.688490225891	0.707365565279	0.65570333583	0.729666286707	0.556790519357	0.629812649509	0.686746201144	0.599574231859	0.706559254392	0.579841356432	0.649740361916	0.665207069435	0.719282237996	0.663308498599	0.643956066115	0.625384112282	0.700231972969	0.614794843612	0.612533308511	0.615464960884	0.623392305374	0.544809190077	0.575615389424	0.624274458561	0.613975010503	0.589612168353	0.586984464101	0.586644526725	0.558859578391	0.592647283419	0.570107160565	0.715058920383	0.582011085093	0.577560797872	0.591240282369	0.66237640845	0.591963413529	0.581409359792	0.52777677753	0.552528216558	0.55263955112	0.53295458921	0.577574875397	0.522861943649	0.554622235052	0.542694563316	0.555180894008	0.544054962707	0.53311664013	0.59164756863	0.497370453576	0.541541591361	0.531312403832	0.559942448744	0.522936540595	0.520056463451	0	0.623815431726	0.687092922378	0.469225217818	0.615440889412	0.576271597325	0.616177440863	0.591982211982	0.568864913874	0.595610021222	0.555861796004	0.693195008518	0.642987754437	0.59877614814	0.58355080358	0.61568461668	0.581423385622	0.57154810265	0.630720477007	0.644382425823	0.673524469296	0.66985715861	0.560263606655	0.515982019771	0.6186660015	0.578019774242	0.557991798776	0.757139879461	0.540667634147	0.646857331085	0.633073199581	0.581314262419	0.600824967435	0.66036473048	0.668995696183	0.575009580827	0.674147161026	0.580842581139	0.654470181827	0.680747097874	0.599255980622	0.638099024751	0.717024811544	0.60718777006	0.642802189463	0.681309660086	0.646997153476	0.63260411317	0.589003877836	0.547699927084	0.72018583191	0.60706281438	0.624702515394	0.642774320823	0.668973373483	0.627264421198	0.605919265994	0.60258439661	0.591736530197	0.537285538564	0.592726757251	0.531869362809	0.572201817346	0.573706093142	0.565125904552	0.530100322762	0.642030150057	0.537356565765	0.588434158306	0.567182017672	0.543012043876	0.593645838858	0.644410777888
CS.015	0.530398153378	0.549137438336	0.563218278814	0.625111355851	0.642101809161	0.524220739841	0.639762375211	0.603814736337	0.673718068711	0.675427195555	0.657258351914	0.635943629438	0.636241872116	0.664500505875	0.564733421101	0.759899524619	0.578865924259	0.546854764438	0.588934394916	0.533105326216	0.681396552696	0.665354458744	0.605602226432	0.721946075451	0.645472650783	0.643167033504	0.680718089792	0.757597749971	0.620262672158	0.588233026277	0.756621347958	0.617798014299	0.66266264534	0.69912312318	0.605971642246	0.624035865601	0.685270186063	0.662766056719	0.706726057736	0.714342681697	0.739698130858	0.712032124175	0.755930016965	0.642204438533	0.661787013019	0.719717613439	0.686828793857	0.768738122096	0.663977145921	0.73088318461	0.700840811511	0.738060734526	0.711998392985	0.725203793517	0.727764312317	0.776221584017	0.713205582659	0.699959033277	0.709287525016	0.681552095912	0.644536740475	0.628749258906	0.650024301431	0.652485066598	0.616172036958	0.598713287256	0.593253336976	0.677479302876	0.632990754529	0.614928936935	0.727236323129	0.670433714744	0.632493758287	0.667269805969	0.669520398277	0.618678761323	0.541902963427	0.624872426086	0.639752326403	0.561923280701	0.645164195763	0.654779682489	0.603642723347	0.597326684546	0.653576394157	0.583284158585	0.591604802479	0.569058915248	0.607858975353	0.591115503843	0.544311436463	0.5802820208	0.578063857777	0.597387519608	0.613714803367	0.623815431726	0	0.696617148589	0.59932895796	0.55115353149	0.657851324879	0.573720104108	0.560354536215	0.532168618998	0.65291014849	0.579726218916	0.744215559421	0.689474212473	0.534276242031	0.690934135036	0.698417868086	0.657785277549	0.559932911043	0.687431022466	0.561163210634	0.690696446417	0.699232145024	0.641266190281	0.611252680986	0.674690481593	0.659721027129	0.654763253284	0.781585822764	0.635206717879	0.707980243895	0.694704924497	0.581733077404	0.649901340358	0.654345521844	0.681910961569	0.618440522068	0.669586906949	0.639312233116	0.693956374962	0.726101359579	0.676085431178	0.702565673797	0.783233189302	0.670529489507	0.693968799399	0.691130364381	0.700064417087	0.665735852641	0.654334498453	0.577335854457	0.750145897936	0.549472003897	0.655004961723	0.607929297532	0.626166089067	0.637651425139	0.586653077724	0.610535523405	0.564557937483	0.608452505811	0.622251331884	0.615628606104	0.586652844209	0.572263963227	0.592335587628	0.593055113636	0.549095233663	0.583192613182	0.551229928097	0.567210582162	0.570610898124	0.552594597903	0.525570838042
CS.356	0.659866127917	0.639385135601	0.69781230106	0.699212608761	0.715356863333	0.698888779602	0.650736051783	0.720201543958	0.685974201292	0.620327298176	0.63483616274	0.679573870861	0.697076265471	0.627426857181	0.711377032904	0.603009522893	0.674734550818	0.667177278506	0.668255458758	0.689818126683	0.627564965919	0.650382077364	0.658779162919	0.622726526967	0.669096020227	0.641078244848	0.682903116836	0.635912164054	0.667711647267	0.686326239255	0.671113819034	0.689749233768	0.672741354252	0.646561001727	0.668336268861	0.640630256903	0.721134265581	0.663624897769	0.619183804733	0.636442598537	0.622337549079	0.668354664946	0.593518290961	0.649695889195	0.58932123333	0.699552501493	0.675345161657	0.689305861277	0.680402121899	0.71671248093	0.674609981047	0.658327928519	0.632901701622	0.719373293731	0.65572157365	0.666082546049	0.679992111063	0.695877067227	0.6780944441	0.600465545397	0.699713083838	0.663189319019	0.645992202442	0.608350142218	0.662590132435	0.671835047173	0.67078706918	0.665880398941	0.638796371846	0.684465630169	0.63513283675	0.680837740923	0.677748641808	0.642570067733	0.630942327275	0.62863341106	0.696551890802	0.735840518861	0.6764698523	0.70334482129	0.741717446332	0.652976437665	0.686260025737	0.690701692086	0.704435858447	0.69964153619	0.724642831459	0.695470306696	0.646788677203	0.706607296702	0.630196624937	0.686755347101	0.685294927995	0.663271860001	0.66029542872	0.687092922378	0.696617148589	0	0.677014324492	0.666249822701	0.644472000506	0.680931289077	0.654919000704	0.692598543573	0.664533228202	0.687331337668	0.596696567676	0.613487451944	0.650461759564	0.704773312747	0.588910584003	0.670199162022	0.653903342193	0.641177829937	0.662919847826	0.541411409895	0.644799290824	0.66777430684	0.67063808151	0.635978918666	0.634176761987	0.691159628596	0.659842786682	0.663236950015	0.645857377695	0.638045528706	0.661086793306	0.667197629408	0.607275147608	0.607652917489	0.654038109968	0.62507065114	0.643632807728	0.645108699449	0.651135219058	0.63491332127	0.698375536751	0.647670767627	0.679652938795	0.694162523762	0.640125757059	0.643846156697	0.666972010222	0.662001485026	0.700110714001	0.622069171727	0.669393706524	0.630328230419	0.669518070595	0.608599584705	0.61993166964	0.670124909412	0.658593321276	0.661083659907	0.700262178124	0.639529480306	0.701457840565	0.692306259424	0.698664049473	0.630174695041	0.678540518099	0.636760371485	0.705878099761	0.646981222218	0.714383022387	0.644070447882	0.693500031499	0.662330176837
CS.085	0.580528172667	0.515128710231	0.574315222843	0.444795197456	0.589427671337	0.58409982225	0.540865711716	0.463482779866	0.652092154566	0.605680199194	0.592064479314	0.506189469937	0.633490735288	0.621544069523	0.489791946056	0.717072489043	0.51695747444	0.52969746212	0.53366010664	0.500691711953	0.561326380164	0.515774283249	0.575032615088	0.717870626539	0.560468523508	0.621398789077	0.575618259495	0.741707246216	0.591948581229	0.574698848657	0.749412057838	0.564858684549	0.593123932038	0.667474627777	0.492216875338	0.551469531556	0.641704017695	0.548744127779	0.645624403038	0.678357937431	0.701813797554	0.67583855954	0.715327021046	0.557223544097	0.622706199944	0.657871486619	0.608664266669	0.705958829858	0.552656058036	0.659908417471	0.635167175188	0.686829558388	0.644762405872	0.622177503554	0.628918280108	0.687982550193	0.630841432915	0.610266740254	0.62777146602	0.640272316373	0.551066828828	0.600180143488	0.626601899076	0.596013891394	0.578932615286	0.58876828448	0.577354199786	0.573913176444	0.583709937142	0.574852156909	0.676278513188	0.569548058283	0.570491233799	0.598340509572	0.647220438247	0.5773645459	0.579642477372	0.549921664223	0.575498647789	0.565301546322	0.533471214619	0.548066920291	0.566073371637	0.548598072891	0.585069305338	0.58234854173	0.535016340424	0.530074807261	0.568562161906	0.504724301083	0.516284221975	0.517789019008	0.538125822489	0.528887030626	0.531201460986	0.469225217818	0.59932895796	0.677014324492	0	0.586873598823	0.558514065257	0.577758136587	0.588680057499	0.566826481818	0.573854429849	0.55029412281	0.697079167998	0.641816970528	0.587807351776	0.591804722249	0.603849582264	0.599458881948	0.553381207192	0.636044949712	0.629433293471	0.685699632944	0.672386832741	0.534759111779	0.492308877164	0.616382524271	0.578925511198	0.562299513055	0.744270246016	0.54397804333	0.64098597681	0.640465427847	0.590961131654	0.58996916083	0.666144819336	0.677793674871	0.532529811872	0.658266216946	0.558779751915	0.647863802343	0.671441283409	0.598530393905	0.633364240572	0.696800373553	0.576831652599	0.641499681144	0.649592292965	0.651799279715	0.642304691409	0.611952322351	0.540947287512	0.698128208069	0.59096447746	0.608404169696	0.620469147317	0.653183868373	0.628733303186	0.592096732832	0.576076530035	0.596961848875	0.552334414848	0.607916797217	0.50952469803	0.546768739646	0.546146793074	0.564570191574	0.543992548579	0.632322262269	0.547100100646	0.585682462104	0.541812280593	0.573765927483	0.589717121909	0.621236966327
L.024.M1	0.482457487156	0.585408095356	0.551785743977	0.635089004629	0.635049522471	0.471278020676	0.646459529642	0.622919932144	0.669342091192	0.665685254847	0.651659711188	0.655532240541	0.725304213636	0.661637953451	0.573220780729	0.715951270169	0.584025345479	0.573536061298	0.62390748613	0.558644550317	0.676053173726	0.647273243417	0.615236651734	0.735879131134	0.635782596105	0.671679745699	0.659202706929	0.778766201505	0.646695303507	0.623825124674	0.747854424525	0.58346321789	0.702713766563	0.681847729119	0.629063951179	0.593563572355	0.738452174346	0.666964326214	0.666811211022	0.711266086961	0.714107515548	0.712425527257	0.727419756573	0.660700199518	0.628475841521	0.711825631663	0.656128817872	0.749716628547	0.631104961579	0.718356900459	0.687032333876	0.703819036298	0.684310283641	0.701015641304	0.686220150958	0.768793951057	0.689549343534	0.686500844496	0.697603419	0.662287420321	0.628403792263	0.621296960089	0.578635136631	0.603773837576	0.601248530071	0.538177476414	0.548031140242	0.648611531143	0.616397377138	0.573685513405	0.725198430511	0.623548451892	0.602090360384	0.638377080957	0.637983497898	0.532891045815	0.537225667212	0.599295312151	0.603518797227	0.549248794455	0.644115285958	0.610654729373	0.54751581699	0.602364313888	0.625774169652	0.571237141099	0.591737031659	0.569786580562	0.557245809555	0.583448361412	0.509888646348	0.60389901845	0.562732069448	0.5494538737	0.565881193368	0.615440889412	0.55115353149	0.666249822701	0.586873598823	0	0.684203445837	0.609029513043	0.55910340113	0.562977205597	0.674883543218	0.539106391878	0.734425783718	0.71340240839	0.566312397948	0.683879131839	0.652060146427	0.651953108924	0.588516236895	0.659869650578	0.570220593339	0.647446128758	0.704456307758	0.662839797554	0.619517170395	0.666356359793	0.675735066507	0.656950711098	0.750687496911	0.582155156891	0.686326521581	0.679287427966	0.543716715253	0.636988691635	0.664533079763	0.678591367814	0.629101971877	0.63910587815	0.675180269155	0.684672809926	0.706176321161	0.643682061699	0.696365267385	0.738118176357	0.650496980445	0.695542114137	0.672956044664	0.678309560261	0.697264338233	0.602382098639	0.533403389789	0.716295071592	0.540683722599	0.619477423287	0.551842161376	0.623676439547	0.57797694647	0.54641429784	0.55857965953	0.548242215818	0.533750380116	0.590096950315	0.579242879333	0.533161529471	0.484282373731	0.535344353525	0.526430238559	0.485816965915	0.514001503818	0.501338706519	0.519678250036	0.511311565272	0.505258238936	0.483943950386
CS.237	0.64440959835	0.570553039206	0.637114946742	0.587137778649	0.659267462666	0.684707001766	0.57269112897	0.592659250223	0.63608688284	0.601885963987	0.575812929821	0.578137668138	0.619862781771	0.582546974503	0.623706958118	0.612583443189	0.581411848351	0.598040276041	0.577259893534	0.609451720036	0.502717219187	0.525450750324	0.606835003866	0.616153525627	0.632275273771	0.582536933373	0.618224682974	0.656396419959	0.599799051716	0.648179666094	0.621272735249	0.65140750255	0.562754570555	0.60265345383	0.533609731545	0.615190787875	0.58950580228	0.521341002975	0.590004212973	0.593134191004	0.617120467228	0.573929006044	0.613614255574	0.525762021784	0.577805187579	0.584190822838	0.579683125058	0.572321787377	0.582666313826	0.621206382819	0.570379649544	0.620883618562	0.586602788624	0.570984206063	0.583327803439	0.58792330511	0.586575632611	0.601320073618	0.587829756	0.572318994149	0.644690211403	0.639140594827	0.641562062889	0.627119969835	0.611275818858	0.644003086261	0.653927034147	0.555545616848	0.639378288678	0.632118844357	0.647181415178	0.605052278149	0.653629093539	0.638596156302	0.654543414494	0.606340221888	0.684590878146	0.685344362792	0.665311640582	0.688080820357	0.650073823221	0.61066097921	0.667497105832	0.615205257402	0.681178874829	0.671722218979	0.658398450903	0.659745281381	0.639267984696	0.630906483871	0.565277399246	0.573088217305	0.573914313537	0.633551673005	0.61827093213	0.576271597325	0.657851324879	0.644472000506	0.558514065257	0.684203445837	0	0.624469964051	0.608215008425	0.663980884564	0.522532899029	0.651023522158	0.595721290235	0.557484151481	0.639308723899	0.572295060362	0.584376391398	0.625339978229	0.607418335166	0.574351001032	0.643261926849	0.61166191309	0.594248852923	0.494946758723	0.569378449141	0.568005718447	0.501388565908	0.588168919441	0.643350312405	0.612713311696	0.559483872429	0.557280355987	0.642885537489	0.573204817455	0.631328876172	0.597139256576	0.548038720526	0.633239860505	0.521679589725	0.58584407278	0.582805150788	0.574383479182	0.6000950804	0.637639535593	0.586756254558	0.574982949861	0.611776108669	0.595088410159	0.604530751259	0.623332824913	0.673734335541	0.662390108357	0.632898735987	0.629857904822	0.652286277993	0.6634110998	0.629017742408	0.657083995918	0.637571017578	0.651785653003	0.681864135257	0.654821988214	0.601044099522	0.637614381613	0.664794678821	0.644305344159	0.654489208352	0.691319508028	0.665321060819	0.65102938521	0.691486208543	0.62677751437	0.678416543208	0.679737504848
L.034.M1	0.544404891832	0.574018875464	0.577121229512	0.598294703109	0.637973158821	0.572105888982	0.609356429925	0.593984568236	0.609139330676	0.60278054373	0.585318806827	0.617495768773	0.593089304982	0.579558938691	0.572085873259	0.689116244586	0.597346967734	0.579681422443	0.606433918366	0.586063406522	0.627870845772	0.594207061309	0.598908340639	0.67939188185	0.60351659223	0.606788572397	0.616080329668	0.700751337807	0.622599029133	0.604278477089	0.726567744248	0.582090372337	0.649599859789	0.663078617522	0.603212624168	0.580134864072	0.635627658566	0.617508006549	0.605611658364	0.625210290831	0.641731283791	0.641279994235	0.715150469358	0.608849792305	0.608003040055	0.631825537067	0.633952176208	0.685426892674	0.578169536356	0.659899161077	0.624077035494	0.666225959532	0.62699417533	0.643421363362	0.6133474534	0.678289201289	0.621542559864	0.621137093855	0.626412041289	0.640173189499	0.600027835069	0.584507908084	0.615572400075	0.596808359229	0.622970954787	0.548469438638	0.553084692438	0.63536044474	0.572538254488	0.563836559696	0.621485807749	0.58585069163	0.584477195004	0.602173308505	0.576527758308	0.565215707626	0.533063797656	0.590928296518	0.592988588656	0.587319455174	0.596196184542	0.565564060571	0.564169131668	0.561405721277	0.608645940703	0.589701133185	0.567785498707	0.569932378389	0.560786215886	0.592191926145	0.56111377072	0.597055203483	0.579970656862	0.56028858775	0.57496890198	0.616177440863	0.573720104108	0.680931289077	0.577758136587	0.609029513043	0.624469964051	0	0.586018538177	0.569463322822	0.603851708015	0.592499216062	0.676947476121	0.671423390818	0.555860685934	0.623435222073	0.649141031128	0.619194011685	0.563876382538	0.608653987795	0.580765968794	0.667187777228	0.702713508048	0.585094011339	0.616334181735	0.606842049756	0.622196584407	0.568440496255	0.690952863652	0.566846712315	0.609123012161	0.632125869586	0.583105366764	0.60950926223	0.669034264967	0.641177111468	0.593143497398	0.640749486119	0.589079259089	0.615783398069	0.631608353645	0.618437879727	0.613091046789	0.718086606411	0.609254953855	0.641341074245	0.605977529293	0.622197107163	0.630444975014	0.584615082765	0.578491081727	0.693613545428	0.529147623793	0.597981514244	0.585203313419	0.602537233708	0.597618775063	0.549541000392	0.549894585744	0.584945965351	0.585693951964	0.605748826492	0.580096785083	0.543804955129	0.570900783737	0.56723168669	0.557601854634	0.592914893781	0.566932280834	0.585256964313	0.583821805603	0.577301551435	0.547544943765	0.577342021541
