CS.263	CS.043	CS.101	CS.017	CS.357	CS.244	CS.007	CS.199	L.012.M1	CS.104	CS.001	CS.257	L.022.M1	L.004.M1	L.001.M1	CS.060	CS.050	CS.161	CS.042	CS.373	CS.171	CS.056	CS.382	CS.230	CS.287	CS.065	CS.073	CS.301	CS.335	CS.365	CS.282	CS.213	CS.374	CS.128	CS.041	CS.205	CS.125	CS.224	CS.136	CS.375	CS.236	CS.302	CS.232	CS.376	CS.380	CS.166	CS.372	CS.147	CS.395	CS.256	CS.359	CS.386	CS.254	CS.369	CS.348	CS.129	CS.214	CS.148	CS.183	CS.349	T.CS.003	T.CS.007	T.CS.020	T.CS.022	T.CS.001	T.CS.058	TFS.023	T.CS.080	T.CS.023	T.CS.012	T.CS.059	T.CS.040	T.CS.034	T.CS.082	T.CS.057	T.CS.131	T.CS.114	T.CS.147	T.CS.180	T.CS.098	T.CS.130	T.CS.102	T.CS.123	T.CS.167	T.CS.134	T.CS.100	T.CS.129	T.CS.119	T.CS.118	T.CS.091	CS.110	CS.088	CS.085	CS.087	CS.237	L.034.M1	CS.103	CS.006	CS.356	CS.241	CS.242	CS.246	CS.015	CS.238	L.024.M1	CS.228	CS.164	CS.336	CS.165	CS.212	CS.308.0	CS.363	CS.330	CS.150	CS.274	CS.189	CS.311	CS.187	CS.325	CS.364	CS.158	CS.343	CS.163	CS.202	CS.112	CS.321	CS.227	CS.318	CS.319	CS.152	CS.339	CS.320	CS.080	CS.285	CS.223	CS.255	CS.326	CS.270	CS.390	CS.393	CS.262	CS.370	CS.253	CS.145	TFS.021	T.CS.066	T.CS.064	T.CS.045	TFS.027	T.CS.061	T.CS.036	T.CS.031	TFS.022	T.CS.008	T.CS.026	TFS.025	TFS.020	T.CS.043	T.CS.049	T.CS.166	T.CS.157	T.CS.152	T.CS.142	T.CS.095	T.CS.109	T.CS.141	T.CS.158	T.CS.151
T.CS.119	0.565006588272	0.626573457121	0.573642508178	0.616274092966	0.607187833556	0.633335451602	0.594771839883	0.642986758558	0.563821781593	0.595949578034	0.476241768319	0.578597737206	0.484082488886	0.566628598916	0.543707483595	0.650456239917	0.670613984872	0.702579139857	0.689225392738	0.624826965152	0.62000374461	0.683122752587	0.661461081003	0.729322440713	0.637250462749	0.666790342317	0.660031034311	0.617731355496	0.795717386291	0.615979365705	0.699706696899	0.707220673955	0.691741051198	0.62514255185	0.686247609989	0.743904563561	0.684210830964	0.76632743559	0.659409050303	0.689681074632	0.694941360275	0.758437880847	0.559025492128	0.688065197862	0.596399209403	0.69110296613	0.653942702396	0.687231387045	0.639200623535	0.680092356511	0.7351148916	0.719653858024	0.671056318664	0.736006628276	0.588553161002	0.598372134124	0.697518001458	0.714635028417	0.756521740746	0.639601782124	0.599664255898	0.683577694601	0.513645681364	0.631684679939	0.733259368923	0.603696963353	0.679695060261	0.693730745186	0.786282844632	0.74957260891	0.596845407478	0.564054927063	0.595127512673	0.6270512977	0.755115284391	0.515375134303	0.511553904656	0.51777055005	0.566747754565	0.508892596463	0.523807040836	0.586488719367	0.613499154489	0.570826993942	0.591042386744	0.561800538349	0.545352153179	0	0.578821436999	0.507517124439	0.657077470525	0.722437901097	0.533471214619	0.665159342225	0.650073823221	0.596196184542	0.593829394655	0.599397127779	0.741717446332	0.575854368682	0.547705238349	0.554831006518	0.645164195763	0.618210307098	0.644115285958	0.62568768081	0.731572626279	0.661613501238	0.763243429077	0.739019863991	0.711208560869	0.678252158624	0.668300199463	0.573399192584	0.720183327646	0.648026548839	0.675075176403	0.64953992388	0.798918513605	0.743906873143	0.649248372429	0.69783967667	0.665942357332	0.69556941031	0.670013404905	0.634280570347	0.813102160218	0.693444888195	0.693002993432	0.56789025794	0.71775812705	0.637569567047	0.64064560734	0.743060990969	0.669800457024	0.60615810815	0.626427406971	0.69244356751	0.674375929489	0.694705880331	0.697928628498	0.683510451349	0.753399656882	0.643727148966	0.665735591552	0.56514784093	0.598921670872	0.650465151888	0.644113862549	0.662010942268	0.535400394063	0.605063617248	0.522460550418	0.696513402304	0.737653565898	0.674379498489	0.540189363246	0.643324231955	0.675971648502	0.586706370998	0.587568788806	0.590306370584	0.667112594894	0.537959697794	0.529121013678	0.65232542809	0.546360439547	0.59769113151
T.CS.118	0.558736657926	0.579057629539	0.630030627651	0.613598816377	0.565967956961	0.683062317094	0.559341243751	0.618879409586	0.57791922977	0.5866918384	0.589962733884	0.624958836066	0.609584040566	0.560133792298	0.597584997487	0.598005359249	0.661571274201	0.606698129693	0.634603564166	0.477280197577	0.6267430477	0.614261262045	0.505315408453	0.640148182068	0.543564469588	0.546217712939	0.664939134285	0.477371078528	0.659426902573	0.580606500206	0.593651677225	0.587729553913	0.587110326355	0.541315675587	0.627717209893	0.591051852355	0.527050653253	0.703006233952	0.589947696256	0.599786775056	0.696252575668	0.635833032453	0.577269655217	0.53560738665	0.504501833034	0.585310628098	0.543384764256	0.545349779157	0.575509853397	0.559424159048	0.646870392332	0.649500635555	0.545073128244	0.664868454792	0.534192247114	0.565369278259	0.595897717826	0.620970585927	0.672528981895	0.529019476554	0.552662818734	0.54479862112	0.608963458721	0.543236645899	0.610719915976	0.545561632026	0.55122290677	0.538476579248	0.696023582807	0.6535282203	0.631282643724	0.548275685298	0.556062525692	0.564245657371	0.624188761958	0.530430822286	0.57974390809	0.557680697798	0.618903785708	0.587997673035	0.530041889011	0.601553102785	0.503833101372	0.533291182026	0.550887425356	0.59606072728	0.575673780192	0.578821436999	0	0.526640977687	0.607533234916	0.690446788629	0.548066920291	0.635480132643	0.61066097921	0.565564060571	0.611863195566	0.56679752152	0.652976437665	0.598870296873	0.518559216077	0.552381320138	0.654779682489	0.575849983578	0.610654729373	0.629649471763	0.718198238691	0.533309249438	0.669458719412	0.606483521275	0.636454933208	0.531544119617	0.553078595361	0.535613390858	0.560873536732	0.574576657758	0.61381521204	0.524838742883	0.689008877882	0.635508766722	0.623391743888	0.565375392827	0.631567383863	0.647858000317	0.615546934675	0.603972722156	0.729159797218	0.528579777499	0.530137722553	0.512416624355	0.624459529043	0.49295871995	0.591774692826	0.655388782664	0.551824031737	0.513723991299	0.517176360101	0.559888262316	0.56755389311	0.668216347143	0.531737627732	0.556131549449	0.67744177666	0.517556859146	0.578446150165	0.572695873294	0.501735693036	0.5407555043	0.527744777825	0.520660754865	0.576556805284	0.536635477369	0.538490892449	0.551956104165	0.615807152323	0.519283121733	0.52654139555	0.574079500024	0.521619882486	0.523418190199	0.58047091862	0.511564238886	0.58702402269	0.568951751357	0.540561961977	0.594612981152	0.537126715927	0.544624310394
T.CS.091	0.555316542855	0.636461613122	0.502099173465	0.575439732308	0.46973092727	0.652119986389	0.50128041142	0.653813505899	0.516950704242	0.55831746729	0.516428024257	0.588503809185	0.491894281029	0.410982011804	0.565813835135	0.641407757671	0.707959966868	0.733338774859	0.677144307014	0.629327896934	0.635316456063	0.724750454129	0.539969703986	0.755624499587	0.653799957653	0.64976256281	0.694884871423	0.588146907598	0.785806820902	0.530718028504	0.722730686464	0.722946979121	0.704209435374	0.598000223736	0.709892852785	0.723705641127	0.680630206366	0.776335012062	0.671858897394	0.658549769595	0.750593499653	0.753799492961	0.560401842302	0.686613760755	0.508370051313	0.704428750446	0.645456389078	0.681156747977	0.671626418877	0.663573545391	0.734199413792	0.724877842339	0.667795777013	0.772381964257	0.611630526489	0.608783424983	0.65244747446	0.705433542458	0.76766384153	0.643768273306	0.441509430832	0.650146188159	0.453855867001	0.59224422402	0.734133494383	0.541171408754	0.585209825057	0.619220094136	0.760370687668	0.682251379203	0.633802543029	0.47391568565	0.50566893515	0.540137547516	0.726463998955	0.445783123929	0.525157504082	0.394943182394	0.576083476326	0.463557053539	0.44333619205	0.458386101954	0.504444561012	0.412160676476	0.500811344371	0.504785518302	0.465499596887	0.507517124439	0.526640977687	0	0.684717596676	0.666679370121	0.553052416648	0.606928713567	0.69187087424	0.575033407668	0.578193635209	0.530948256337	0.704429614696	0.492322855626	0.477838285263	0.500174471527	0.567792876442	0.547752755131	0.487807787152	0.665746407752	0.774880910505	0.613910605256	0.720320642757	0.669419611673	0.734452641629	0.686753703866	0.655819342347	0.577911282917	0.697567058823	0.655177298328	0.633683039126	0.648759797887	0.778763820828	0.76517750298	0.697136968854	0.680672301832	0.699455074544	0.666791062087	0.694944383644	0.544954932062	0.811370499278	0.691274040231	0.681178333869	0.507081520126	0.687415438549	0.601301091677	0.640503864063	0.772325810462	0.678087285531	0.617111394952	0.618899064205	0.672966234292	0.686534028931	0.714677533055	0.67017875282	0.670386399587	0.76321146519	0.571465516181	0.569925122689	0.435641235306	0.486410454973	0.561777352708	0.496686807062	0.593592886381	0.542774017174	0.526306203994	0.425406490172	0.61117897918	0.727303342976	0.571615182878	0.441638469021	0.522455390776	0.6466917515	0.471793444752	0.510922725244	0.48842217364	0.508165280631	0.415248800691	0.400736697478	0.509636963192	0.433251942274	0.437787122513
CS.110	0.605374016173	0.577697913374	0.659809788386	0.619765786787	0.652670405809	0.650505874128	0.638289162782	0.59652177216	0.661426972393	0.589614623974	0.631644661562	0.606347505856	0.670212054049	0.66190413654	0.62384332867	0.569632995567	0.594032889065	0.580662149196	0.63818396616	0.567904776643	0.603124847192	0.58495314469	0.630098742185	0.622675878123	0.573502514725	0.598355648845	0.611167246987	0.623505719988	0.647152914739	0.616089997289	0.612554061255	0.600558335626	0.586603191766	0.601465402133	0.57455849971	0.623370114274	0.605529145214	0.650691098176	0.552692623271	0.604818232659	0.639893617205	0.638148875452	0.576547549132	0.603185399006	0.656541238971	0.605281955064	0.591910983334	0.587039855712	0.613871335183	0.560621828121	0.662885424893	0.614277622525	0.577801125026	0.615978161296	0.608331110182	0.558004728867	0.620624606307	0.584788903086	0.613017464457	0.602267218363	0.657760302137	0.636584974568	0.665377778013	0.615103917872	0.601348439387	0.62387817445	0.656166726295	0.63793277949	0.701698010701	0.677348682222	0.626099751065	0.63261266426	0.648639679577	0.660239559222	0.639004277602	0.643822898555	0.642368550943	0.678717651783	0.636079560503	0.652252832725	0.637055459654	0.676310076698	0.627123750562	0.660834796466	0.660680474157	0.638651278784	0.664228724318	0.657077470525	0.607533234916	0.684717596676	0	0.668357294259	0.573854429849	0.602822645438	0.522532899029	0.603851708015	0.589535679268	0.585844137117	0.664533228202	0.650832600056	0.617886620009	0.622003652563	0.65291014849	0.588265363767	0.674883543218	0.540493620117	0.604686703572	0.610943667884	0.634052547441	0.654673376073	0.609094607676	0.587268331953	0.585337591198	0.548461020479	0.613484911924	0.599957519507	0.605995819813	0.587482000552	0.650392153764	0.626099408737	0.545093521176	0.597037723491	0.576861425278	0.67082730667	0.532749613173	0.639378099637	0.66218998044	0.591255220967	0.619746044782	0.614911061733	0.633456739453	0.56934905294	0.563685159592	0.638352283291	0.581445755199	0.58377161154	0.601064236801	0.57454396662	0.5890362111	0.622957350573	0.609316595716	0.592473629447	0.638788591317	0.638465857794	0.642927976871	0.647861818619	0.626058505009	0.648194193786	0.646257141794	0.637022052505	0.613422213574	0.636714649289	0.669952767604	0.655788323394	0.637975054111	0.637170565631	0.659780862073	0.646839651395	0.619331232423	0.636299340863	0.63900747475	0.645117607046	0.662397828663	0.673952927223	0.674334590948	0.664487507734	0.649359218781	0.65293700624
CS.088	0.663433965198	0.657552193074	0.6281797007	0.622786952726	0.613052949163	0.673104869942	0.655171746864	0.617314140507	0.662423900481	0.592113394636	0.708901731401	0.612052854074	0.70441150144	0.654999887684	0.689629663299	0.645256256442	0.664311924951	0.650771920675	0.633688030933	0.669488421561	0.653265263116	0.695232622667	0.621198970252	0.661147523324	0.714564678208	0.643689607363	0.56948900753	0.730178405414	0.731835845814	0.611246015047	0.716795282139	0.688973041059	0.696605233474	0.645946203088	0.663473409257	0.686882474082	0.686756594805	0.735115573726	0.653466017512	0.631769319607	0.703834570222	0.704471703115	0.678548504512	0.67073585828	0.664723493312	0.733640437671	0.717093175144	0.682122983643	0.72209360855	0.717674914849	0.708328894844	0.695223265525	0.708066463909	0.735277836749	0.725450082757	0.661396451102	0.6576115145	0.69915209345	0.717333760771	0.715883439471	0.632128795031	0.666487522742	0.704102114978	0.656443082253	0.697689539799	0.639294273778	0.649657489148	0.647474897875	0.718978332851	0.68523443654	0.683185443363	0.627483103516	0.625274468684	0.655836404678	0.678027977672	0.655000797903	0.679103303888	0.66472589485	0.666896021572	0.679583574599	0.655480192388	0.656432434862	0.647296016875	0.627697674882	0.660839357752	0.675398766986	0.677824923653	0.722437901097	0.690446788629	0.666679370121	0.668357294259	0	0.669085767619	0.554428758342	0.681821448272	0.608215335409	0.649027152934	0.578346756674	0.658938481836	0.632097949787	0.642473683326	0.651782900718	0.601308521028	0.612230549336	0.619821219327	0.637661243212	0.694438780926	0.650643285806	0.638871426351	0.673081830841	0.671639712634	0.691350195284	0.667244727396	0.682715868947	0.681749928802	0.693428183785	0.60164487452	0.675843233272	0.726165411146	0.688204550877	0.640361978171	0.697829603893	0.636453501839	0.644043671526	0.647359651932	0.591116680117	0.713585671996	0.692769249083	0.687367622862	0.659208759487	0.616199413654	0.68337040237	0.624671800878	0.678980451492	0.692342796705	0.700520566625	0.703722089967	0.705484795714	0.712144278871	0.694226934844	0.663737346553	0.708183046051	0.719914271551	0.671248405084	0.618901395983	0.658555846034	0.629697918661	0.634032302203	0.618421913419	0.648725921076	0.657128539784	0.619065230673	0.67211770107	0.629072774347	0.721438363848	0.630055527887	0.667426644291	0.624042845741	0.672015431549	0.646471999988	0.60857817643	0.640637335755	0.572371730525	0.667010186682	0.672419147136	0.574457743529	0.649190812456	0.616975523589
CS.085	0.523452687868	0.540865711716	0.553630111569	0.564123531781	0.580528172667	0.589427671337	0.574315222843	0.570239699128	0.566733335716	0.523258399037	0.500663375622	0.55671655141	0.545921341627	0.55968189376	0.52084851022	0.561815648852	0.598708237734	0.631286720058	0.647371663543	0.569010575585	0.53366010664	0.632467314551	0.615938329681	0.672668635758	0.599998667054	0.621398789077	0.591948581229	0.575618259495	0.732736934667	0.564270394276	0.67583855954	0.678357937431	0.644630813152	0.608528214246	0.593123932038	0.701813797554	0.645624403038	0.749412057838	0.548744127779	0.622706199944	0.641704017695	0.715327021046	0.492216875338	0.647831730152	0.564858684549	0.659908417471	0.633141961481	0.644762405872	0.608684945513	0.635167175188	0.70291112798	0.686829558388	0.628918280108	0.687982550193	0.578501842509	0.552656058036	0.640272316373	0.657871486619	0.705958829858	0.610266740254	0.562064900249	0.635339208209	0.535603222556	0.587548344046	0.676278513188	0.574852156909	0.626601899076	0.647220438247	0.724053231128	0.709380289762	0.544459657053	0.538678217825	0.577354199786	0.583970564226	0.714946832144	0.566073371637	0.546088696485	0.570136996951	0.548598072891	0.518558395066	0.542791722817	0.602307574333	0.568562161906	0.559021538857	0.584146385939	0.535016340424	0.58234854173	0.533471214619	0.548066920291	0.553052416648	0.573854429849	0.669085767619	0	0.588680057499	0.558514065257	0.577758136587	0.517789019008	0.516284221975	0.677014324492	0.566826481818	0.528887030626	0.531201460986	0.59932895796	0.538125822489	0.586873598823	0.534759111779	0.648609536659	0.602271136963	0.687300993901	0.685699632944	0.641816970528	0.640983480507	0.636044949712	0.528381717872	0.665868517185	0.603849582264	0.596888926669	0.616382524271	0.746180458666	0.697079167998	0.541801221483	0.665510672213	0.578925511198	0.666144819336	0.558779751915	0.590961131654	0.759281107842	0.64098597681	0.647863802343	0.54397804333	0.658266216946	0.58996916083	0.532529811872	0.692048594559	0.640465427847	0.576831652599	0.598530393905	0.651799279715	0.641499681144	0.642304691409	0.649592292965	0.633364240572	0.696800373553	0.611952322351	0.620469147317	0.546146793074	0.546768739646	0.607916797217	0.592096732832	0.608404169696	0.50952469803	0.576076530035	0.552334414848	0.653183868373	0.698128208069	0.628733303186	0.540947287512	0.596961848875	0.644785533538	0.573765927483	0.585682462104	0.564570191574	0.632322262269	0.541812280593	0.547100100646	0.621236966327	0.543992548579	0.589717121909
CS.087	0.614816036449	0.588181704496	0.610534496744	0.586749348162	0.53663613758	0.621725419759	0.607073102699	0.555581932616	0.626447567036	0.538232398926	0.633441404658	0.557560840914	0.652901685036	0.603847302869	0.621401851026	0.578073036086	0.619564733397	0.624995288829	0.570154787394	0.6337558674	0.550108883373	0.648815220553	0.585528067003	0.634445802816	0.666391924255	0.615722832826	0.581984522896	0.660918190094	0.717266722828	0.564481726707	0.672186963613	0.667762103952	0.650249046262	0.623386345117	0.616999088479	0.689572844122	0.637977589019	0.710426757832	0.59537892913	0.594249217049	0.681069383459	0.666883248589	0.597868191615	0.621439091513	0.629940823967	0.691512244926	0.666297039455	0.643961460503	0.684166906891	0.676044545438	0.683405704127	0.684480208398	0.666520739588	0.712255289447	0.679567810426	0.587139400195	0.618963328591	0.668916296876	0.698258931188	0.671993830117	0.581985234233	0.620437883912	0.642533471474	0.608043024783	0.681351754016	0.597700815283	0.593228894958	0.616401682652	0.67962588419	0.664501423278	0.616161700683	0.566107614669	0.559977817288	0.579946974321	0.672628210329	0.598624833697	0.612512718208	0.627061237796	0.603526792506	0.597823927495	0.600323020012	0.597938155572	0.582501128478	0.561296009179	0.562685471685	0.603845289427	0.631314919733	0.665159342225	0.635480132643	0.606928713567	0.602822645438	0.554428758342	0.588680057499	0	0.608215008425	0.586018538177	0.591417923618	0.496528750003	0.654919000704	0.612653412663	0.57380497523	0.610377430309	0.560354536215	0.551870501719	0.55910340113	0.57439985147	0.644250955819	0.603919898215	0.590934549881	0.634722127632	0.61015133758	0.647916399466	0.633568698685	0.616318599589	0.660529081003	0.657677324366	0.549741658422	0.633193650836	0.724843850254	0.671488337181	0.5825797856	0.641930285381	0.576296899199	0.623139688864	0.600797061852	0.545868989268	0.721605913468	0.64094693218	0.653992479995	0.612629904904	0.598072601589	0.614230482055	0.576736044394	0.666019410064	0.647751502005	0.654911212033	0.634752133225	0.679573484639	0.657852786015	0.647018954482	0.657020862247	0.665517574976	0.699530028944	0.616907248697	0.588988252063	0.585496995619	0.583847949749	0.564476477151	0.576972214248	0.610968101978	0.60547688522	0.59477965015	0.619606702228	0.586397399489	0.699645545066	0.569251418782	0.600005792573	0.546376849768	0.641682196659	0.586218398993	0.523233114756	0.562400733685	0.534278784585	0.613229793679	0.601095896376	0.569413764315	0.584923496747	0.568250516514
CS.237	0.623216623456	0.57269112897	0.682788076794	0.635249239923	0.64440959835	0.659267462666	0.637114946742	0.568006168836	0.662529500504	0.585713038944	0.626996643004	0.609821576093	0.674570898263	0.670694508233	0.634837241272	0.561460034303	0.560866768016	0.533449602374	0.60822382132	0.553836734678	0.577259893534	0.570333856197	0.637283035403	0.580002720853	0.589199188499	0.582536933373	0.599799051716	0.618224682974	0.634077982581	0.617884918207	0.573929006044	0.593134191004	0.581999097278	0.595004371882	0.562754570555	0.617120467228	0.590004212973	0.621272735249	0.521341002975	0.577805187579	0.58950580228	0.613614255574	0.533609731545	0.592645973556	0.65140750255	0.621206382819	0.591950864904	0.586602788624	0.587143058393	0.570379649544	0.624678554169	0.620883618562	0.583327803439	0.58792330511	0.602913623146	0.582666313826	0.572318994149	0.584190822838	0.572321787377	0.601320073618	0.668693783961	0.611448597407	0.678074565334	0.632642663467	0.647181415178	0.632118844357	0.641562062889	0.654543414494	0.688332082075	0.658800346396	0.613350308177	0.648913086866	0.653927034147	0.640077880152	0.642806269003	0.667497105832	0.662385203048	0.711145632053	0.615205257402	0.661842994006	0.657793460918	0.696039766328	0.639267984696	0.663241453451	0.653726634021	0.658398450903	0.671722218979	0.650073823221	0.61066097921	0.69187087424	0.522532899029	0.681821448272	0.558514065257	0.608215008425	0	0.624469964051	0.573088217305	0.565277399246	0.644472000506	0.663980884564	0.633551673005	0.61827093213	0.657851324879	0.573914313537	0.684203445837	0.494946758723	0.563487643874	0.596258962244	0.627009019029	0.61166191309	0.557484151481	0.569385056106	0.574351001032	0.531454498644	0.595350384608	0.584376391398	0.594521654414	0.568005718447	0.672226003179	0.595721290235	0.521307405572	0.564338089379	0.501388565908	0.631328876172	0.521679589725	0.642885537489	0.587151325165	0.559483872429	0.58584407278	0.612713311696	0.633239860505	0.573204817455	0.548038720526	0.559195032655	0.557280355987	0.586756254558	0.574383479182	0.595088410159	0.574982949861	0.604530751259	0.611776108669	0.6000950804	0.637639535593	0.623332824913	0.652286277993	0.664794678821	0.637614381613	0.654821988214	0.657083995918	0.629857904822	0.601044099522	0.637571017578	0.681864135257	0.6634110998	0.662390108357	0.629017742408	0.673734335541	0.651785653003	0.600280912423	0.62677751437	0.65102938521	0.644305344159	0.691319508028	0.691486208543	0.665321060819	0.679737504848	0.654489208352	0.678416543208
L.034.M1	0.546898501082	0.609356429925	0.607081981328	0.554696606714	0.544404891832	0.637973158821	0.577121229512	0.593181509471	0.5711603283	0.555768990376	0.579029659441	0.545160737023	0.621663090153	0.586858858423	0.616225301061	0.613291660475	0.654303730146	0.631625165361	0.637195944893	0.590553049362	0.606433918366	0.638111235593	0.546065328948	0.677652517098	0.617327924229	0.606788572397	0.622599029133	0.616080329668	0.704893999373	0.545797530328	0.641279994235	0.625210290831	0.624184791281	0.564360710327	0.649599859789	0.641731283791	0.605611658364	0.726567744248	0.617508006549	0.608003040055	0.635627658566	0.715150469358	0.603212624168	0.624467535754	0.582090372337	0.659899161077	0.61921417593	0.62699417533	0.639193640335	0.624077035494	0.716562350564	0.666225959532	0.6133474534	0.678289201289	0.617453123746	0.578169536356	0.640173189499	0.631825537067	0.685426892674	0.621137093855	0.590462143039	0.639878174931	0.634758558872	0.56672071055	0.621485807749	0.563836559696	0.615572400075	0.576527758308	0.752680097853	0.671385367614	0.621863863828	0.554895886989	0.553084692438	0.568498482799	0.638924134683	0.564169131668	0.595750356888	0.581336761207	0.561405721277	0.594252788363	0.555617555874	0.579809828597	0.560786215886	0.550922357954	0.584811932556	0.567785498707	0.589701133185	0.596196184542	0.565564060571	0.575033407668	0.603851708015	0.608215335409	0.577758136587	0.586018538177	0.624469964051	0	0.597055203483	0.56111377072	0.680931289077	0.569463322822	0.56028858775	0.57496890198	0.573720104108	0.579970656862	0.609029513043	0.585094011339	0.681606400263	0.612043652546	0.658141851166	0.667187777228	0.671423390818	0.635809227312	0.608653987795	0.582443473885	0.667255164183	0.649141031128	0.597213863799	0.606842049756	0.713415617436	0.676947476121	0.613082136575	0.626004423801	0.622196584407	0.669034264967	0.589079259089	0.583105366764	0.730475689608	0.609123012161	0.615783398069	0.566846712315	0.640749486119	0.60950926223	0.593143497398	0.681012037141	0.632125869586	0.609254953855	0.618437879727	0.622197107163	0.641341074245	0.630444975014	0.605977529293	0.613091046789	0.718086606411	0.584615082765	0.585203313419	0.570900783737	0.543804955129	0.605748826492	0.549541000392	0.597981514244	0.580096785083	0.549894585744	0.585693951964	0.602537233708	0.693613545428	0.597618775063	0.578491081727	0.584945965351	0.641746099679	0.577301551435	0.585256964313	0.56723168669	0.592914893781	0.583821805603	0.566932280834	0.577342021541	0.557601854634	0.547544943765
CS.103	0.570784311415	0.570706705656	0.459140300821	0.563194579104	0.573935714948	0.629868790159	0.568888894381	0.578891969414	0.584654805876	0.534515225628	0.541435139775	0.591589105153	0.560202633145	0.562868996433	0.562166974944	0.556144218594	0.612525178884	0.627686628107	0.615195435518	0.593482516534	0.55921969452	0.625634402912	0.617293050339	0.682258598466	0.586249674663	0.608219588452	0.601159562952	0.607512122513	0.735283641165	0.577186516187	0.654156436549	0.642051821393	0.630715759843	0.59615355505	0.598428396377	0.679975549346	0.645579229177	0.729104958783	0.567237858169	0.617498907712	0.634207785925	0.693951024126	0.497321363545	0.632231703167	0.591458316626	0.642532235157	0.618271557872	0.621009156561	0.599287310641	0.636211057967	0.693432673242	0.669883521379	0.623665725939	0.66159540126	0.604293944958	0.579567062544	0.618925012726	0.653046730328	0.677945643681	0.614842581734	0.578006114236	0.664815883418	0.569793424933	0.623345425824	0.683447547009	0.591456543831	0.635355692885	0.642602845656	0.721016122504	0.700035363645	0.588299962881	0.547255345308	0.60283625161	0.592796570294	0.686591392785	0.587428436632	0.572318452631	0.562426020432	0.577500329618	0.570492829726	0.570884829758	0.573318527238	0.582388141634	0.580115022413	0.599548609522	0.604165319166	0.57888168936	0.593829394655	0.611863195566	0.578193635209	0.589535679268	0.649027152934	0.517789019008	0.591417923618	0.573088217305	0.597055203483	0	0.526166124324	0.686755347101	0.532321773013	0.579862940519	0.567310640921	0.5802820208	0.552001486656	0.60389901845	0.555116963687	0.662861100671	0.617481619296	0.666437244941	0.676612828673	0.647968320313	0.644575802444	0.61917004706	0.559699649469	0.668293793354	0.620915281175	0.595605980063	0.60867316629	0.744190270136	0.690054215518	0.577329155183	0.651236546695	0.576366962249	0.64193534721	0.550445169897	0.590779018993	0.737412005284	0.641615310205	0.643909220728	0.558457914491	0.651344907122	0.599139766267	0.552408701901	0.671865808907	0.632498656081	0.578251093827	0.621294835773	0.621316151941	0.623198651052	0.636149747502	0.643324471082	0.621695152053	0.672388148864	0.608685037054	0.620537397732	0.564673737776	0.567158082246	0.612950877528	0.594805668785	0.63654372928	0.547760304961	0.584614467371	0.578552735398	0.667777160254	0.702695887656	0.634251441628	0.577635503233	0.615749517628	0.66832748863	0.583247053308	0.595931125675	0.579224888917	0.633914335116	0.579992072033	0.568535550828	0.60628175583	0.585739231813	0.613139384849
CS.006	0.555035243964	0.569168860646	0.528977705579	0.549883311659	0.479922809653	0.607812825098	0.529429559267	0.559125133144	0.562688258187	0.511456600884	0.546823038876	0.548212507918	0.58024234599	0.51141062823	0.593881515155	0.528771794391	0.586573154981	0.615560994281	0.584240955358	0.564310713603	0.570504616754	0.629714153811	0.545685061765	0.64176466652	0.626383022605	0.574501453609	0.57502478332	0.606663218359	0.720760075306	0.531689146331	0.649635314488	0.661161928436	0.648716889893	0.581846257293	0.61775155275	0.668878410664	0.626284627999	0.721713764458	0.570763700771	0.58521731296	0.6874318974	0.678270762194	0.533356395516	0.629743842688	0.563598625217	0.681501857173	0.650841558098	0.616018630169	0.642831643993	0.639143118872	0.680561864455	0.694203702849	0.639012116758	0.704657893614	0.620867466392	0.566046980153	0.593248801158	0.675199618472	0.709675634634	0.639744692092	0.51731692144	0.613259702746	0.582850934673	0.581592174562	0.682004663954	0.560913248782	0.567030379913	0.600547668617	0.699795014433	0.650966880552	0.589457939901	0.509423921657	0.525247509341	0.550783977396	0.668690163104	0.538642391048	0.56699259595	0.548990463153	0.57237364689	0.547318606015	0.537812432313	0.543400737295	0.524793138601	0.496624131014	0.545422399554	0.583063988004	0.557140211902	0.599397127779	0.56679752152	0.530948256337	0.585844137117	0.578346756674	0.516284221975	0.496528750003	0.565277399246	0.56111377072	0.526166124324	0	0.630196624937	0.52576598351	0.524310390615	0.522870501659	0.544311436463	0.517932512868	0.509888646348	0.566254305146	0.649616743817	0.571022327006	0.621069495439	0.618111025061	0.625200210904	0.644595487	0.619248198856	0.550564936299	0.626067202241	0.606415318471	0.540502269759	0.59788796008	0.734890555329	0.67620690144	0.58829171822	0.616720855959	0.57586426007	0.614741690605	0.57606559044	0.522878808736	0.732727968465	0.623383836132	0.632663431088	0.522335551275	0.58737300585	0.579613564799	0.535251787084	0.675232549431	0.62860058578	0.594207707827	0.593215143529	0.645345648825	0.637193580506	0.6495080316	0.638897890515	0.651894851705	0.704081200882	0.570973184452	0.551738581772	0.522223109445	0.530517405164	0.561799469442	0.532664673037	0.5880394481	0.550329470976	0.532336957651	0.550587793257	0.589099285816	0.683429970779	0.54207847671	0.528935655201	0.548364152211	0.61155537866	0.522458239692	0.491420874334	0.509111036657	0.534737818807	0.537401230267	0.508345526925	0.545157453033	0.518414725094	0.518952381733
