CS.243	CS.036	CS.263	CS.019	CS.021	CS.245	CS.005	CS.264	CS.010	L.007.M1	L.035.M1	CS.037	CS.105	CS.217	L.036.M1	CS.064	CS.072	CS.066	CS.154	CS.287	CS.077	CS.073	CS.327	CS.334	CS.058	CS.118	CS.301	CS.056	CS.149	CS.373	CS.376	CS.232	CS.205	CS.375	CS.136	CS.378	CS.128	CS.126	CS.236	CS.380	CS.041	CS.125	CS.203	CS.224	CS.374	CS.323	CS.178	CS.256	CS.214	CS.359	CS.389	CS.177	CS.129	CS.147	CS.348	CS.181	CS.386	CS.395	CS.148	CS.183	T.CS.079	T.CS.041	T.CS.042	T.CS.035	T.CS.023	T.CS.076	T.CS.067	T.CS.062	T.CS.089	T.CS.058	T.CS.046	T.CS.028	T.CS.040	T.CS.059	T.CS.056	T.CS.126	T.CS.160	T.CS.117	T.CS.130	T.CS.147	T.CS.156	T.CS.153	T.CS.180	T.CS.178	T.CS.098	T.CS.092	T.CS.124	T.CS.108	T.CS.161	T.CS.118	CS.110	CS.246	CS.015	CS.356	CS.237	CS.103	CS.085	CS.088	CS.238	CS.082	CS.006	L.034.M1	CS.087	L.024.M1	CS.241	CS.338	CS.358	CS.165	CS.150	CS.044	CS.228	CS.364	CS.113	CS.234	CS.387	CS.191	CS.078	CS.164	CS.233	CS.304	CS.319	CS.152	CS.194	CS.285	CS.322	CS.318	CS.112	CS.320	CS.158	CS.343	CS.163	CS.227	CS.080	CS.331	CS.223	CS.145	CS.270	CS.390	CS.255	CS.370	CS.262	CS.393	CS.253	CS.326	T.CS.036	T.CS.049	TFS.027	T.CS.008	T.CS.026	T.CS.064	T.CS.061	T.CS.043	TFS.022	T.CS.055	TFS.025	T.CS.031	TFS.021	T.CS.045	TFS.020	T.CS.141	T.CS.095	T.CS.151	T.CS.166	T.CS.142	T.CS.158	T.CS.152	T.CS.157	T.CS.109
T.CS.147	0.548361756373	0.677602936559	0.547895284326	0.562569432762	0.664450257698	0.591055075898	0.503533811762	0.623519730118	0.737574981049	0.413682694515	0.622982648869	0.71373853372	0.534938214041	0.507358068004	0.525800355849	0.632574308748	0.501204779989	0.612977421863	0.810680782324	0.653640438918	0.609085391267	0.678153804195	0.583325727738	0.726562740964	0.660872204271	0.638555788681	0.595279542345	0.722172181299	0.684630695916	0.63090916957	0.699938790183	0.567881963433	0.726210207023	0.675563387218	0.672635940595	0.718853436933	0.601585357098	0.559331150482	0.744026116307	0.505230629965	0.714372536552	0.686508937982	0.556297421217	0.794907538927	0.69488763144	0.653081126904	0.620535582807	0.682486929736	0.680106642407	0.75165803222	0.69210426577	0.712962596528	0.622665125961	0.688091407787	0.633789129943	0.653422562492	0.744330670081	0.677418983	0.71899388148	0.784559244196	0.725175658901	0.561108773918	0.457280146198	0.535901410752	0.793215709782	0.58998469155	0.541336139595	0.496032510092	0.584974163421	0.561862582164	0.642951049458	0.552236767633	0.477423770619	0.629304776349	0.648358466338	0.492963821688	0.43143021428	0.462193582672	0.463834367905	0	0.484166189577	0.471067152009	0.583530108087	0.464457512018	0.463737969299	0.504618124894	0.486264743492	0.386771496291	0.503046775788	0.557680697798	0.678717651783	0.518524252274	0.573453941733	0.734790348534	0.711145632053	0.562426020432	0.570136996951	0.66472589485	0.574247933698	0.565863217102	0.548990463153	0.581336761207	0.627061237796	0.52366085446	0.481955078116	0.671388627968	0.799674446412	0.738123278664	0.602202581329	0.572179719386	0.670171291438	0.760080004265	0.582620634004	0.715259235086	0.62570763636	0.482432995858	0.597692090389	0.767139802176	0.616572994646	0.747600903563	0.689601992501	0.532837784222	0.775929412378	0.777094592145	0.722288751966	0.688961692495	0.68900382725	0.600362263645	0.692097946004	0.693246879537	0.705089842985	0.824208299718	0.645508835209	0.570424763495	0.690660614059	0.595369495953	0.688517599532	0.692699133543	0.622087254811	0.68645619477	0.691269919891	0.710732952759	0.762530406888	0.644536017188	0.534540492167	0.678550544135	0.515524383018	0.617210771625	0.741325647192	0.494709415116	0.61028616577	0.537623794154	0.435501081418	0.517664343132	0.596314040043	0.540771669247	0.572720878294	0.576829712124	0.437381928213	0.524459293782	0.387086187805	0.445857384397	0.504196571787	0.534729783664	0.463196120751	0.512663542593	0.51902713328	0.405805182671
T.CS.156	0.522721859815	0.665697508947	0.523821200661	0.50939780176	0.630663212253	0.535971117806	0.544166198729	0.601561518547	0.722813597959	0.466605465711	0.545048469408	0.683794915608	0.514388645889	0.518646986093	0.518511345008	0.601658398997	0.509282428559	0.580675758735	0.755611620632	0.631777232152	0.57542996825	0.63439911835	0.539206255091	0.701346881314	0.619779285618	0.580003633034	0.59276125679	0.695453784748	0.620361202514	0.594489628889	0.635351132024	0.566818372976	0.681477650681	0.583877560641	0.639953417342	0.663439497039	0.562483850513	0.520907049874	0.695649784228	0.526904492607	0.674376072528	0.619497661529	0.503734238167	0.741349538126	0.645743093941	0.619795370139	0.576537371663	0.657913623054	0.614854217226	0.702599109837	0.639529233832	0.660471358898	0.591545778724	0.648989144097	0.633252831989	0.631157750101	0.68138570047	0.649269617546	0.675030197507	0.728163227369	0.644978677372	0.521747578751	0.458013617614	0.509778207911	0.740954595883	0.566562047741	0.495865286907	0.469623307296	0.563104864756	0.517921894409	0.564197871464	0.546041553133	0.459608705985	0.630981955393	0.604221022514	0.46444918861	0.527093463903	0.451721369305	0.468346459743	0.484166189577	0	0.516516552058	0.530063605109	0.504513420439	0.491039271531	0.550541424409	0.510972874619	0.502913056328	0.541662639457	0.562934599544	0.651779476329	0.491112495894	0.547549280795	0.655618777836	0.655924589603	0.588491296602	0.579910113436	0.623737109389	0.557452605288	0.584331961952	0.504203209016	0.538426284098	0.54366919715	0.503160671311	0.521297507843	0.618896647781	0.744142359868	0.657820935985	0.584198145958	0.534378394781	0.633859023328	0.695239946639	0.528790082387	0.6648679753	0.573309678305	0.491138522763	0.527756618462	0.732162331102	0.61126535812	0.682275618451	0.643634398106	0.508806888432	0.741587119859	0.722572907991	0.671542752132	0.630776316819	0.631428255696	0.587032382493	0.641232354606	0.612222726332	0.635126522642	0.764849362271	0.584845171251	0.562440295458	0.634060689064	0.523130951467	0.649474043889	0.646735850453	0.59275223527	0.66126344907	0.66631414378	0.664421167411	0.734724273967	0.593338840223	0.558947013167	0.63239458283	0.486985731321	0.537731446584	0.71484028093	0.496880549219	0.557325312431	0.47426424448	0.491705412356	0.503734000439	0.511450312122	0.502947087855	0.538157725947	0.521632339184	0.470497215383	0.4878767658	0.491408385697	0.445086368517	0.411483125068	0.492143569295	0.408128489809	0.453851401423	0.481173902009	0.462894855464
T.CS.153	0.561916301984	0.643363299974	0.533772515992	0.58443724051	0.665014210734	0.596242162138	0.443066693162	0.560775295132	0.707033102749	0.500322070055	0.615234985799	0.69385866534	0.549288530963	0.521463735839	0.548938355788	0.58119999552	0.500938077196	0.600918962419	0.786489732487	0.630588013526	0.573294646558	0.652150423957	0.613183481631	0.728140762505	0.610431639748	0.590803438524	0.594019361714	0.705161745102	0.650618686174	0.61041240226	0.682268396531	0.49947391973	0.724748811809	0.662116657273	0.634429758118	0.696672999507	0.621668079992	0.563619659713	0.704388746068	0.564779396822	0.674585028941	0.669916497697	0.58735913795	0.758517601	0.683057356607	0.644348737566	0.595786840938	0.657691994216	0.676716286009	0.727998314519	0.670498886544	0.690175798582	0.58949526695	0.679578387438	0.600784552466	0.648226110495	0.70969790589	0.648008876551	0.693091857587	0.753393401142	0.702986467468	0.562897221779	0.48439400364	0.576619793447	0.756256921762	0.559009124314	0.581788602065	0.528942454515	0.590973001495	0.571073132759	0.624104900988	0.581735020956	0.515904971731	0.58167736257	0.637631677088	0.500845690476	0.454415358483	0.511627554728	0.487546968855	0.471067152009	0.516516552058	0	0.538356475384	0.452049666557	0.452956224823	0.486194267366	0.467594586358	0.433757519277	0.434881837207	0.571893199149	0.631068556564	0.505777799019	0.591115503843	0.706607296702	0.630906483871	0.550922374283	0.504724301083	0.691718105997	0.58498179894	0.497370453576	0.539039694076	0.592191926145	0.610677214806	0.583448361412	0.535077667408	0.618172079867	0.773191304802	0.716946938374	0.510765561132	0.598456366622	0.614400542295	0.736276915196	0.61526428903	0.66422808367	0.641673388634	0.533606483703	0.629595899825	0.722890480671	0.558328545247	0.69965048678	0.686742412414	0.542886333492	0.768011633234	0.73922607674	0.703702322559	0.677550822141	0.642700977785	0.606223310083	0.639001119641	0.684465610126	0.647853460037	0.803015092918	0.614618648805	0.564167823398	0.668131856276	0.603618393145	0.682233464055	0.666621486039	0.607094650979	0.675900046003	0.68828817042	0.682616867082	0.732840820944	0.614927465837	0.51825860955	0.656840365652	0.583504611682	0.648603805735	0.733717483943	0.555995332579	0.632530411998	0.570796620692	0.504462643409	0.555027112437	0.631415750752	0.576733050475	0.620618397347	0.608988610225	0.482613093877	0.5954628157	0.464157450973	0.530592083869	0.526732887429	0.599757851506	0.491160745761	0.517282360617	0.544112840627	0.449445690374
T.CS.180	0.563193651488	0.604102838154	0.504178113443	0.566206515499	0.638063646182	0.619010834176	0.542587142426	0.565492583118	0.674775831329	0.604067988855	0.594782554811	0.65643734435	0.568343501869	0.57108929458	0.584764757343	0.584833411061	0.568936271645	0.588184089185	0.748018304052	0.641925264327	0.592144776796	0.597915581366	0.609237938998	0.710515654152	0.59177317944	0.545482018966	0.597815106328	0.659862079682	0.6238007008	0.612663912169	0.674455132722	0.564736163702	0.722722470321	0.621969579325	0.626932988553	0.660688960469	0.602205284066	0.578943936258	0.658597693949	0.588296358491	0.654248021998	0.651251552107	0.582122606622	0.760499964055	0.669588567505	0.651538580966	0.619016739212	0.688237314631	0.637798434792	0.698247843222	0.639528924397	0.686465319546	0.599692922402	0.667211981816	0.612200615212	0.654859637879	0.693981375985	0.617065137119	0.696581994406	0.724093306444	0.693276186564	0.569161922897	0.543388350247	0.570722852347	0.744925040815	0.593843211986	0.585079639976	0.544549032755	0.597175674435	0.582373205848	0.626864901216	0.593911591627	0.54232457111	0.597870529651	0.617887304113	0.533643694638	0.557932951423	0.56005704183	0.538567371681	0.583530108087	0.530063605109	0.538356475384	0	0.519304371902	0.55246946091	0.569623915633	0.497747375562	0.585869123897	0.551387361176	0.618903785708	0.636079560503	0.504108353246	0.597326684546	0.690701692086	0.615205257402	0.577500329618	0.548598072891	0.666896021572	0.579474096295	0.554622235052	0.57237364689	0.561405721277	0.603526792506	0.602364313888	0.580016269363	0.597061504164	0.765752155296	0.706206016297	0.576008912399	0.582954155277	0.577121582144	0.705360034944	0.601028030107	0.64647068555	0.634222697597	0.561282867797	0.633641110324	0.684514661156	0.56394882477	0.679219247762	0.657243739356	0.568772060987	0.768551787773	0.726755086932	0.71344556025	0.669225170796	0.608569328503	0.64261649091	0.620589109816	0.665365420137	0.61511077641	0.776828275189	0.603730834215	0.540886777004	0.656338544696	0.600515088057	0.679744122138	0.659140001164	0.621739097409	0.663068127592	0.690636672931	0.639181171358	0.721165244517	0.630019563779	0.535394123531	0.690689701957	0.616675433128	0.65705408638	0.737248350181	0.567457723962	0.625550817424	0.606880575798	0.579887642987	0.596215312175	0.643643067751	0.598821945512	0.635295903918	0.603161751289	0.574165257572	0.6344787784	0.581130623609	0.600443998535	0.572851194426	0.647405324125	0.537961698205	0.563102034522	0.585849867516	0.56086865933
T.CS.178	0.552422983398	0.63335943961	0.480607523004	0.544691516042	0.626926074683	0.589453146569	0.485312792	0.569361956196	0.725797077593	0.520312710015	0.582737759639	0.694491962041	0.524058974651	0.528426222022	0.5267594282	0.579039109525	0.498958447696	0.616822793902	0.776904862258	0.618761242749	0.578194073219	0.649368271095	0.61126842429	0.714765363891	0.613783060138	0.599717479922	0.572256227313	0.686842657406	0.641180409493	0.578817672076	0.67917016208	0.539885821399	0.696974254317	0.623985466978	0.633643525253	0.698268512055	0.568318984914	0.533502105925	0.686121402202	0.523695913284	0.670930811052	0.649913735953	0.545955776912	0.768433036537	0.663961838608	0.600431511703	0.579313699118	0.646073379072	0.628053490982	0.723890859759	0.636120572771	0.67739182115	0.594689120374	0.649634130316	0.570194863412	0.618729131605	0.703511236194	0.625932616424	0.680816647956	0.743628244035	0.692615042893	0.546715617762	0.463715569134	0.528389401375	0.770946078967	0.541318452293	0.559040641214	0.518837712279	0.567269172101	0.541758418078	0.604621193575	0.540626675823	0.505730070141	0.610292495668	0.655323539555	0.450100127978	0.435985622289	0.477095994291	0.433037218359	0.464457512018	0.504513420439	0.452049666557	0.519304371902	0	0.467562594417	0.498649115039	0.494591514837	0.455604526389	0.501580936974	0.541592098712	0.630395457287	0.479219423353	0.5980899774	0.69235990241	0.653815755056	0.576402812653	0.5395084318	0.687154932077	0.582656676137	0.513998344677	0.558839640938	0.558711749365	0.640759761529	0.583018484906	0.519461305136	0.610971425752	0.768291131567	0.722065298612	0.562118588463	0.572944981059	0.624620904245	0.713988926459	0.605334944598	0.664918247728	0.609910349741	0.515426705885	0.613809237506	0.74650579536	0.593439762542	0.711366540049	0.651311631279	0.500588344587	0.752599222215	0.742702862866	0.681228137584	0.656068262129	0.661375336307	0.588160608528	0.6633181961	0.662678993833	0.663233766284	0.789854393603	0.621436600799	0.486993656005	0.637522672275	0.566637103923	0.657686615301	0.649181886928	0.587023524868	0.651435103812	0.67793421371	0.683136855959	0.743091965728	0.596963645323	0.544758620352	0.654272243098	0.559407719549	0.631040695581	0.722688063763	0.538569836948	0.603388760765	0.566679450988	0.476924224684	0.52778424356	0.601195644484	0.562165341182	0.598858832498	0.584814036389	0.483676197707	0.589766760694	0.48363738725	0.522821042736	0.489913677494	0.588782165749	0.445359336812	0.511736303243	0.560205405258	0.443493187474
T.CS.098	0.572881587277	0.663944600661	0.546694776053	0.576104721769	0.663957116374	0.588663612529	0.494928836829	0.591881436567	0.708412807351	0.483825883054	0.62793784613	0.703005567918	0.543260315184	0.519930217331	0.544419489896	0.613984400899	0.516461977066	0.614389720962	0.779550242936	0.648496916761	0.610161949612	0.680733513047	0.615791705516	0.723233192755	0.623643033418	0.609493022449	0.59890343551	0.716424063737	0.674014825178	0.615578373357	0.700290708767	0.542536823112	0.722312534387	0.654064492365	0.645797004465	0.71189961773	0.618743599985	0.569853525297	0.728184096583	0.561397994115	0.672460779023	0.684050848296	0.553478267825	0.7739015687	0.689793773781	0.660320694056	0.640326394804	0.674645371628	0.691851461364	0.749595846059	0.69562567314	0.715390305858	0.629627651125	0.686575154131	0.633743686417	0.666756398286	0.736305756758	0.666613969938	0.711634195453	0.761830636355	0.709700720314	0.582415065474	0.46979728754	0.566783282787	0.749536479968	0.564742690177	0.553429292516	0.534589646163	0.583822516815	0.577982897617	0.640148238207	0.59027301465	0.50669705808	0.621063948904	0.654253756178	0.491373389956	0.480288874349	0.50536455834	0.499054388453	0.463737969299	0.491039271531	0.452956224823	0.55246946091	0.467562594417	0	0.504522289743	0.502110359313	0.47316817854	0.520149664725	0.587997673035	0.652252832725	0.495438225801	0.577555135975	0.683814045797	0.661842994006	0.570492829726	0.518558395066	0.679583574599	0.575760254059	0.531375695126	0.547318606015	0.594252788363	0.597823927495	0.562851570428	0.530030209375	0.632197549899	0.778350709688	0.710828654003	0.577402306693	0.588561550504	0.631417000295	0.74126375518	0.611333464898	0.683024853299	0.648930958937	0.509098024344	0.618563891973	0.728244794947	0.579992633374	0.709336790032	0.682133957325	0.556059454278	0.758012073184	0.753594747271	0.704337777357	0.671750073509	0.661090929605	0.615109588125	0.660139982042	0.677029474776	0.675816875644	0.802432528717	0.630757090983	0.572967220302	0.687611414064	0.606975265552	0.685909369206	0.686998358889	0.627025017492	0.677568067142	0.70198952635	0.683286588983	0.751990056824	0.640453958689	0.568458454684	0.653926861733	0.548347794735	0.618877956732	0.742053397638	0.549448136228	0.616902177517	0.53261039503	0.489853774215	0.544898056281	0.599303214994	0.589707460858	0.610019372752	0.574284580195	0.472060176877	0.558064191033	0.461781091823	0.505963049003	0.49007970184	0.547301384071	0.457817694968	0.544744439294	0.537960753672	0.452940935324
T.CS.092	0.596336925731	0.650773247365	0.554942123238	0.599267232361	0.681057007324	0.648951277262	0.522261957864	0.606039146226	0.743733398127	0.56989883369	0.648211362597	0.682086937976	0.569995943659	0.5693260234	0.554427622285	0.627830256458	0.552625061453	0.662149653625	0.785496018297	0.649720375687	0.594609371448	0.66999642787	0.663327215387	0.72000982555	0.651837553864	0.62624820389	0.600883229805	0.699384506943	0.669068843035	0.641437298461	0.689323969862	0.584327365591	0.738457955037	0.658345798025	0.666459007703	0.723307360285	0.613183039511	0.581982770988	0.731089138294	0.558983358639	0.683594233523	0.681398165416	0.573336800522	0.779178497278	0.701338053216	0.643027646493	0.608577803756	0.695029323468	0.660472858157	0.751873649418	0.681957826385	0.707131759277	0.633170195968	0.690982965932	0.625679667689	0.664090318861	0.741933941663	0.644493136373	0.712601503344	0.737507364212	0.705912300997	0.586154558501	0.483049405433	0.571480151926	0.743339109594	0.579952998908	0.582935639208	0.563446321576	0.596390055896	0.584121722345	0.632211173118	0.580843993223	0.553544008534	0.633875515937	0.680520437316	0.507341378601	0.488799086132	0.569158487999	0.519400805091	0.504618124894	0.550541424409	0.486194267366	0.569623915633	0.498649115039	0.504522289743	0	0.535583769492	0.501507253732	0.542178098085	0.60298300942	0.682213120396	0.527700418982	0.653576394157	0.704435858447	0.681178874829	0.628842309529	0.585069305338	0.70013878054	0.61561334191	0.542694563316	0.589567273816	0.608645940703	0.636557976051	0.625774169652	0.609719463801	0.641387279453	0.785720363211	0.723648129299	0.592211554288	0.620739731488	0.662045948224	0.730966352277	0.665990722312	0.698224377257	0.643056539293	0.57245783802	0.673330409721	0.750645298502	0.621607972849	0.720852339009	0.67484678351	0.540677724046	0.779019412584	0.755490653963	0.711910842195	0.67747937509	0.677173701635	0.649880713881	0.683806092038	0.698863337797	0.67402824642	0.803206311403	0.642659285578	0.568981701932	0.654488773771	0.591219113062	0.685729908991	0.687390913599	0.64234849833	0.654038361691	0.711618206069	0.686284459387	0.754114031089	0.638430581532	0.571894721829	0.680622781113	0.593639321641	0.646598025029	0.739295214489	0.596718259941	0.620172217161	0.584884597516	0.495435906212	0.601169898656	0.629282942718	0.607134961609	0.650738190571	0.638740184697	0.526891743106	0.64156337564	0.517002911035	0.562062125438	0.561976641826	0.625700247829	0.503786739692	0.556351704101	0.600973745829	0.509967983545
T.CS.124	0.532975136399	0.630734844914	0.483382022087	0.554158797891	0.63575741006	0.580303867371	0.483216710548	0.569533373404	0.687138386155	0.511495625364	0.578911991055	0.663966104541	0.525775793425	0.49637093994	0.530322843661	0.580335103007	0.507105006233	0.558884231025	0.768139395488	0.625530958253	0.55258292545	0.618744979759	0.569204075847	0.704277057973	0.570989457	0.555729358963	0.574430903099	0.680826677056	0.635533998172	0.597421204392	0.672987522155	0.511914559471	0.725225460818	0.629420797449	0.612911340419	0.658978795714	0.598841780678	0.536847106627	0.675307636487	0.524306780625	0.662148788613	0.66495117297	0.557493757978	0.76935562008	0.655155359838	0.631065552919	0.598354868697	0.67016614981	0.649081315845	0.724182504753	0.661235580055	0.691705577585	0.580936334795	0.677084927913	0.603545466018	0.642514403077	0.702474150166	0.638055118675	0.682445041646	0.72577891715	0.695224889403	0.522244810819	0.492049897473	0.545393098611	0.750039396644	0.55348501144	0.553612222923	0.502558407646	0.57463127754	0.543702897648	0.603484769947	0.554150254541	0.509287503848	0.564075220116	0.609214883154	0.488480272384	0.477183165172	0.51749426874	0.483342682158	0.486264743492	0.510972874619	0.467594586358	0.497747375562	0.494591514837	0.502110359313	0.535583769492	0	0.491270984458	0.491594408986	0.550711169346	0.636814584976	0.473308481323	0.570150453221	0.709019433218	0.635196901682	0.539313313689	0.494678422236	0.660941701645	0.570024170051	0.510500167916	0.51600078087	0.582878588542	0.591464211232	0.525663400986	0.544680621932	0.600703567709	0.772662662089	0.708430294594	0.555749552706	0.551550007681	0.582141239202	0.717003983173	0.56830225735	0.667077075323	0.604103338836	0.504181971127	0.607204007814	0.70571212123	0.549892718878	0.68630018342	0.651531496007	0.525540506205	0.760563635627	0.741563445437	0.695381041426	0.655945861886	0.619290785183	0.599799543972	0.628467494635	0.674706450761	0.627412879136	0.790412716005	0.591183129382	0.548380005313	0.658710197648	0.594349762215	0.664205599528	0.657882004213	0.600544053696	0.64963615325	0.664839971895	0.665311750715	0.714863034639	0.616818472393	0.522332781173	0.652747990748	0.55035406953	0.627430538028	0.72530796529	0.508342899843	0.600242076395	0.568169049285	0.516725533762	0.564584767628	0.59758667659	0.548859974624	0.582328014085	0.583399611296	0.505851060095	0.565880093977	0.493148212641	0.518833481193	0.539588238263	0.588070788122	0.482140816179	0.538623181602	0.514168738932	0.481802462516
T.CS.108	0.566934933863	0.690768674913	0.547205785238	0.57724245157	0.673303268248	0.58452516365	0.468165583004	0.637185347947	0.747519273087	0.42782775616	0.609535938753	0.723290178733	0.556347938867	0.52655871548	0.540927698451	0.624699332533	0.497331773824	0.614947320202	0.813108918547	0.640055412441	0.616570131763	0.689125184898	0.606978530319	0.738556172308	0.645210126098	0.641534156272	0.610109966681	0.715152780412	0.675598019663	0.640569084519	0.693969075166	0.56564582261	0.73325369424	0.665248377255	0.675717055054	0.731780241785	0.606187739096	0.541381271047	0.753018162497	0.524369293851	0.722289687309	0.690332195747	0.582152540593	0.780729407788	0.697379032681	0.644616024425	0.604349715307	0.663718602262	0.669353665578	0.752305101026	0.688240702167	0.69959335891	0.609047284284	0.69806236579	0.624607291217	0.640504371514	0.730800706767	0.670835465957	0.71190693439	0.771768768585	0.728068221867	0.567355740816	0.480235288424	0.540459758641	0.783884773809	0.562749574111	0.561529928592	0.510011533256	0.598316596803	0.578544934863	0.650939773105	0.560284892521	0.492663627049	0.638838095375	0.657543024733	0.483077213252	0.412589483884	0.458713739597	0.451526530079	0.386771496291	0.502913056328	0.433757519277	0.585869123897	0.455604526389	0.47316817854	0.501507253732	0.491270984458	0	0.498908875202	0.568137684004	0.671163515478	0.518028935051	0.586440054991	0.734327091405	0.699812459938	0.575618147598	0.56576361917	0.693222340888	0.591624598051	0.555101566698	0.550624491796	0.602843263125	0.645425476831	0.534884952629	0.508132136399	0.654507349648	0.798539548489	0.74644171611	0.58793990778	0.59573032981	0.680700775903	0.760664480547	0.593043927126	0.708422389943	0.624109273275	0.520000146443	0.621512761606	0.774843074498	0.60983798652	0.737554276041	0.688645635564	0.517966654182	0.778807818323	0.773037476184	0.716277034861	0.693631678168	0.695925106567	0.608517380498	0.705068413437	0.692797606093	0.70118216821	0.820669242252	0.648224298632	0.57814294053	0.684414582816	0.580458025356	0.68009856308	0.677786156693	0.601022223128	0.679345930322	0.690101064942	0.714200732453	0.76753484886	0.636003396384	0.532069810619	0.672149212045	0.5392416258	0.632410685069	0.735521849951	0.524708553252	0.627721274032	0.558294715375	0.456287618043	0.527751616809	0.609591744099	0.552125119039	0.594719923511	0.593908441378	0.476614874503	0.537985048571	0.430044641451	0.476215698299	0.524198696666	0.561069625086	0.472921408341	0.526188565565	0.532747753373	0.416717837585
T.CS.161	0.583481668592	0.64053357478	0.540978110861	0.59518994158	0.612907753946	0.608065718736	0.496411419336	0.5760445727	0.690013532843	0.539156957152	0.581901197424	0.667753245587	0.576078267304	0.559152904274	0.553145561511	0.600512445538	0.523304519726	0.608314999065	0.751145186783	0.597772821146	0.604892245132	0.649996692439	0.598857011055	0.675060802583	0.571250259418	0.603088706941	0.585296019597	0.668689505747	0.621843342943	0.582476416376	0.625810669839	0.529242365919	0.687601116023	0.640407019001	0.615643371349	0.670706055598	0.606101144591	0.568098240917	0.690620624729	0.567346430004	0.654812636709	0.619707439242	0.610775686839	0.747149306159	0.649040872204	0.620904337816	0.609972485803	0.62568015496	0.659181619244	0.69122010941	0.640853755016	0.667946944146	0.541164451262	0.639557944873	0.59648796281	0.619033329229	0.683265598099	0.621964194652	0.654312313938	0.714174858873	0.662004395147	0.557064453947	0.526252917375	0.578506495783	0.74560235478	0.556159420892	0.596888814453	0.532546929141	0.592198096648	0.567749691457	0.596171216597	0.556915117822	0.548781040627	0.586637561667	0.645139971833	0.524177186348	0.495799950061	0.514479320472	0.527900658637	0.503046775788	0.541662639457	0.434881837207	0.551387361176	0.501580936974	0.520149664725	0.542178098085	0.491594408986	0.498908875202	0	0.493651900599	0.605460857882	0.51281390353	0.629073835104	0.699187691594	0.615848328895	0.571054294768	0.504101492408	0.702067269857	0.588142072429	0.517469192857	0.554863282234	0.571633986354	0.624562603837	0.598581985873	0.580162944456	0.582574644482	0.737964777019	0.703154202268	0.492390414801	0.609321159011	0.600960630134	0.705016766263	0.645822844892	0.651594278307	0.599077178905	0.563136829068	0.644724549774	0.705641565948	0.545754943745	0.687798280241	0.646162901991	0.56260194675	0.731382598746	0.711279724159	0.673104002971	0.642007718029	0.605974287839	0.567162516145	0.624487486249	0.652807268022	0.630222827474	0.781168029048	0.607621967681	0.539102037141	0.636226158493	0.58855626241	0.640889569379	0.642695301077	0.577897620571	0.636149173312	0.642171345615	0.665739400374	0.695613822872	0.557612089814	0.522010238873	0.61677428479	0.588652712804	0.64079995822	0.692765929966	0.543279722212	0.631095874467	0.588836411205	0.52966030652	0.561051546019	0.624347712322	0.573830404854	0.635155077463	0.607513145271	0.537206651722	0.608405364262	0.510544206673	0.541050655288	0.553553126309	0.605644947437	0.533693541181	0.543702534955	0.570000643408	0.506510740152
T.CS.118	0.604605135322	0.594276713794	0.558736657926	0.573137613253	0.499436632705	0.579648112843	0.586213995959	0.610325005547	0.722718925302	0.548061451488	0.494970118136	0.607911572189	0.541422957992	0.593014507753	0.54085574247	0.612706492845	0.522168670673	0.639098006342	0.714611352057	0.543564469588	0.58233513098	0.664939134285	0.631805135777	0.608192062979	0.553541287128	0.631610147676	0.477371078528	0.614261262045	0.54730526458	0.477280197577	0.53560738665	0.577269655217	0.591051852355	0.599786775056	0.589947696256	0.672217456323	0.541315675587	0.48644020765	0.696252575668	0.504501833034	0.627717209893	0.527050653253	0.594437221586	0.703006233952	0.587110326355	0.51131006603	0.579948614876	0.559424159048	0.595897717826	0.646870392332	0.559087119166	0.614359579924	0.565369278259	0.545349779157	0.534192247114	0.547071020783	0.649500635555	0.575509853397	0.620970585927	0.672528981895	0.577038124183	0.521886176462	0.545874945411	0.512116666383	0.696023582807	0.483795952712	0.534458282419	0.526385107097	0.517847643758	0.545561632026	0.509759388606	0.468387128126	0.548275685298	0.631282643724	0.663918693005	0.501872448539	0.546100595074	0.540724185787	0.530041889011	0.557680697798	0.562934599544	0.571893199149	0.618903785708	0.541592098712	0.587997673035	0.60298300942	0.550711169346	0.568137684004	0.493651900599	0	0.607533234916	0.552381320138	0.654779682489	0.652976437665	0.61066097921	0.611863195566	0.548066920291	0.690446788629	0.575849983578	0.577574875397	0.56679752152	0.565564060571	0.635480132643	0.610654729373	0.598870296873	0.578536896995	0.67388055109	0.669458719412	0.535613390858	0.560705679232	0.629649471763	0.635508766722	0.594926934732	0.607113631386	0.487428645809	0.569182226298	0.615823443011	0.718198238691	0.630011385368	0.695596853936	0.530137722553	0.512416624355	0.652605304653	0.655388782664	0.588361812389	0.528579777499	0.615546934675	0.49295871995	0.623391743888	0.565375392827	0.631567383863	0.729159797218	0.591774692826	0.520715584755	0.551824031737	0.517556859146	0.559888262316	0.56755389311	0.513723991299	0.556131549449	0.531737627732	0.668216347143	0.67744177666	0.517176360101	0.576556805284	0.521619882486	0.527744777825	0.551956104165	0.615807152323	0.501735693036	0.520660754865	0.574079500024	0.538490892449	0.551171931349	0.519283121733	0.536635477369	0.578446150165	0.5407555043	0.52654139555	0.594612981152	0.568951751357	0.544624310394	0.523418190199	0.58702402269	0.537126715927	0.511564238886	0.58047091862	0.540561961977
