CS.259	CS.260	CS.091	L.011.M1	CS.043	L.007.M1	CS.219	L.033.M1	CS.357	CS.002	CS.313	CS.017	CS.019	CS.106	CS.354	CS.153	CS.382	CS.367	CS.065	CS.050	CS.371.1	CS.058	CS.154	CS.301	CS.066	CS.118	CS.360	CS.287	CS.334	CS.327	CS.282	CS.302	CS.041	CS.213	CS.203	CS.128	CS.378	CS.125	CS.380	CS.292	CS.205	CS.136	CS.232	CS.376	CS.374	CS.323	CS.256	CS.254	CS.372	CS.166	CS.182	CS.359	CS.386	CS.177	CS.214	CS.129	CS.348	CS.385	CS.147	CS.183	T.CS.057	T.CS.052	T.CS.072	T.CS.080	T.CS.028	T.CS.014	T.CS.025	T.CS.019	T.CS.085	TFS.023	T.CS.023	T.CS.046	T.CS.056	T.CS.076	T.CS.089	T.CS.147	T.CS.178	T.CS.126	T.CS.132	T.CS.128	T.CS.107	T.CS.117	T.CS.119	T.CS.110	T.CS.097	T.CS.100	T.CS.091	T.CS.177	T.CS.167	T.CS.125	CS.242	CS.088	CS.103	L.034.M1	CS.085	CS.356	CS.241	CS.015	CS.246	L.024.M1	CS.082	CS.237	CS.006	CS.238	CS.110	CS.150	CS.274	CS.325	CS.387	CS.187	CS.189	CS.233	CS.207	CS.164	CS.330	CS.113	CS.078	CS.228	CS.363	CS.311	CS.343	CS.163	CS.223	CS.080	CS.202	CS.322	CS.285	CS.112	CS.158	CS.331	CS.319	CS.339	CS.227	CS.320	CS.361	CS.253	CS.262	CS.390	CS.393	CS.370	CS.145	CS.326	CS.255	CS.270	T.CS.064	T.CS.008	TFS.025	T.CS.055	T.CS.031	TFS.022	TFS.020	T.CS.036	T.CS.026	T.CS.049	TFS.027	TFS.021	T.CS.061	T.CS.066	T.CS.043	T.CS.095	T.CS.157	T.CS.158	T.CS.166	T.CS.151	T.CS.142	T.CS.141	T.CS.109	T.CS.152
T.CS.046	0.612947349831	0.5251944749	0.606653451347	0.585745951357	0.595787953081	0.644527815213	0.630248604458	0.615997399689	0.614114693127	0.642252046372	0.623356628054	0.647542695219	0.590298827552	0.605436311244	0.64738252418	0.606252857606	0.541175763731	0.628902459565	0.55309285087	0.634864448061	0.556368686209	0.544061151823	0.673429874182	0.565144109074	0.642097780993	0.615057168604	0.553304825965	0.554586456646	0.595699183455	0.626877746795	0.588825752416	0.611044136833	0.597411926599	0.570519117825	0.563146921588	0.563662035071	0.643958264397	0.506180500684	0.573637265419	0.580961552991	0.592474635956	0.569592192048	0.609685887448	0.54316847091	0.581277552058	0.525851006404	0.569385737614	0.566596728311	0.586475719742	0.612231083725	0.53990497033	0.631127497908	0.649888738079	0.60096698902	0.585585085963	0.593972109057	0.577281115214	0.546345375472	0.540432142213	0.629036997617	0.548493411792	0.549330198059	0.576401166097	0.547208951873	0.545598513602	0.604549421921	0.532991014447	0.586261409376	0.531664009104	0.569891103658	0.669281846211	0	0.626127384838	0.562297055703	0.558737723935	0.642951049458	0.604621193575	0.566447970061	0.616373247785	0.610878013709	0.593342740002	0.594012044738	0.653948709501	0.611245048	0.64769208945	0.646489914649	0.625715294211	0.625493978846	0.592060207413	0.546374089599	0.580113391069	0.654386278699	0.630441375027	0.582236848755	0.609136388073	0.614073873154	0.654340296214	0.667624933159	0.574427809605	0.63827177403	0.628263256872	0.591910856026	0.576250200286	0.59385289087	0.59927386818	0.547474561356	0.535001803623	0.657517929464	0.486834487145	0.520875081537	0.582757369638	0.661953824993	0.580212325294	0.676988821295	0.506992739544	0.612871700176	0.602335594949	0.607859865632	0.53957633918	0.597328535795	0.577551768559	0.602374717784	0.560856911086	0.587385810843	0.605514562785	0.565387816943	0.613428708153	0.58273799293	0.623835404521	0.568060613412	0.542926341455	0.563941181212	0.678182127373	0.537094214232	0.572228668864	0.652850546174	0.568960452154	0.595730490487	0.646436578309	0.570467000902	0.525361240282	0.5258145001	0.555025574152	0.570353906651	0.57899234164	0.543901508233	0.532421161654	0.565996093484	0.580938852201	0.617474437099	0.604964375544	0.602728299943	0.599254235408	0.518639311522	0.566090791563	0.612223165752	0.532434584576	0.62628608858	0.588794342832	0.655442218246	0.598248954722	0.582338480193	0.588469533881	0.599990408957	0.611371865545	0.634339950933	0.609295313835	0.573650944794
T.CS.056	0.619177305987	0.671952779556	0.695820782806	0.631219407178	0.651874992149	0.625634930035	0.645721068462	0.624293878097	0.607421168015	0.620825702152	0.631467123919	0.611209904501	0.582627277176	0.61077061435	0.570832781429	0.60707400491	0.626235579937	0.690217211122	0.64799143217	0.615332103568	0.573239987604	0.618102351251	0.710972899249	0.689945910777	0.587445537245	0.555270232663	0.648117709576	0.645574413147	0.694283071839	0.601947268322	0.713083937265	0.700505235321	0.639070345643	0.68249991472	0.624918288469	0.638216031758	0.642111048155	0.67207378552	0.642503187915	0.642475366543	0.694370424065	0.627437757342	0.639840089232	0.66030541946	0.659022693761	0.681373603862	0.663203668127	0.685490072111	0.670832469607	0.698675666083	0.680993722175	0.71245210619	0.679942022057	0.673659269616	0.646005414168	0.615007812445	0.660429319411	0.689007049614	0.68431826383	0.697462747998	0.676998712639	0.658982200276	0.62891148672	0.613389388955	0.626296967797	0.635003009083	0.628762289717	0.596255299622	0.603769059306	0.62879975823	0.691625498149	0.626127384838	0	0.666927708966	0.623800475137	0.648358466338	0.655323539555	0.647844908556	0.69043783921	0.687226513743	0.6470332788	0.631355811044	0.683297142098	0.634671229321	0.64704409398	0.653784284198	0.64614717274	0.642030878268	0.618722676774	0.597835651411	0.613473269555	0.602310041438	0.62980812585	0.632388449592	0.617855192085	0.66932396505	0.623416773943	0.63764661106	0.625533645358	0.607236853795	0.65003014923	0.648506028517	0.60371830101	0.625522770197	0.631151675264	0.634542570851	0.666508793315	0.719422877235	0.611689201109	0.6601426648	0.643209707887	0.624526611268	0.662990178805	0.658848609954	0.653161627381	0.580245877191	0.613427826449	0.599010211706	0.638246709329	0.599678804272	0.676788334295	0.60078842733	0.679047483979	0.599822230546	0.626256854533	0.674170748668	0.69034554373	0.612338700212	0.620035860754	0.666451125132	0.689504321116	0.633506986498	0.744053871335	0.647701278472	0.641829970035	0.693979646961	0.637480128054	0.687048566194	0.642858857788	0.659157559245	0.647239538379	0.671674186181	0.653297446872	0.663748217695	0.573114857596	0.61624289693	0.639129288338	0.586963562949	0.581547285503	0.652758791301	0.646673801099	0.594077650455	0.680409343935	0.65720701431	0.615016117228	0.61507784828	0.627857786418	0.62849854182	0.590344911198	0.650935943454	0.602636760211	0.63914672645	0.63702862338	0.622147940383	0.627423427297	0.590901963576	0.666342953434	0.619038512645
T.CS.076	0.551354873595	0.558945618197	0.630813532579	0.567995843871	0.578166306082	0.58078063804	0.546261817268	0.637227213062	0.576863426437	0.622662416277	0.569339460032	0.642983953431	0.584742396504	0.588150217111	0.668783291666	0.60196053839	0.540832813923	0.67838506941	0.575978989241	0.678837418554	0.612855522928	0.560314923172	0.74607478682	0.484326810051	0.672844133791	0.63410156904	0.536329146757	0.548163698978	0.62403060902	0.645709478225	0.623734627036	0.655115798084	0.611946560812	0.629640257284	0.58670075533	0.54944315047	0.680786245708	0.599829552834	0.527832633336	0.586245206859	0.626951799	0.601736196714	0.555225801879	0.582028272156	0.595470458302	0.514560319823	0.58611005054	0.553134120308	0.559275254239	0.608277355536	0.500619057633	0.672694369086	0.650472520368	0.615390914729	0.625559206846	0.585444591446	0.542144587111	0.554151485775	0.587677412587	0.659017155532	0.65310307932	0.519519286554	0.511044972381	0.598841631984	0.521929032206	0.549794086571	0.535380847893	0.594236630471	0.546540127277	0.553486325275	0.703633065111	0.562297055703	0.666927708966	0	0.508134345893	0.58998469155	0.541318452293	0.524065001413	0.552019014959	0.527283980335	0.539383059481	0.566205405044	0.572354474621	0.543216103758	0.555938014062	0.584032767772	0.543223156796	0.53636467347	0.558419621942	0.520650971704	0.507960292011	0.698725433692	0.599954613361	0.58585069163	0.569548058283	0.680837740923	0.600459176771	0.670433714744	0.551249424662	0.623548451892	0.582011085093	0.605052278149	0.592991488856	0.584016081291	0.620287464696	0.553716543324	0.589770673498	0.718402413255	0.536220102633	0.558218302905	0.604717487044	0.63579593903	0.64322509202	0.711045027634	0.570949901176	0.625987383214	0.650086886784	0.617800597887	0.560643142545	0.632077050038	0.595485185922	0.649956306029	0.571062437172	0.598156330901	0.678937247137	0.614083875593	0.665895459257	0.638083602826	0.628971996325	0.522026889688	0.572941991426	0.632764218721	0.72737621396	0.53964884608	0.653403114659	0.69397675176	0.600166826323	0.587446332207	0.655344360877	0.561738234319	0.541379126966	0.566732073634	0.541924145201	0.598335592328	0.522157611699	0.579949094842	0.565630525773	0.568540684408	0.567728154705	0.523346463478	0.524332258556	0.575515234094	0.647691432278	0.560331596399	0.565201326709	0.594442953588	0.55621312933	0.577054186958	0.554012750864	0.592305058944	0.595940945179	0.524351494006	0.547376007328	0.587270387248	0.62508210653	0.629130151908	0.560703648188	0.552090559732
T.CS.089	0.555960052586	0.557817400268	0.649197759956	0.564475271466	0.578724178371	0.585884190251	0.58712890772	0.652667291738	0.575489403107	0.619423751403	0.587412206275	0.595191526629	0.572815282888	0.576945414086	0.649872667167	0.603088504675	0.515888996554	0.698231625892	0.559198832885	0.679682521619	0.580388068602	0.568735198946	0.747982416712	0.522436877456	0.647903644994	0.609576103841	0.534531040401	0.574855627383	0.617876659116	0.645784929629	0.601303168751	0.681291394853	0.624260401577	0.626245116794	0.56500079126	0.546737743028	0.683887536649	0.595499023605	0.524887598467	0.602984244115	0.63298673204	0.602667526511	0.584306835842	0.594090731114	0.625637106693	0.531110539498	0.597571757867	0.572225675959	0.575513233665	0.602287843904	0.516075511213	0.68474200828	0.671320529024	0.612348330617	0.601282838425	0.582051368742	0.572704079991	0.560837201037	0.583990370634	0.670581100209	0.651101006989	0.540906724165	0.525130914454	0.573149310362	0.490325189969	0.56317416596	0.508924070129	0.58853079758	0.525245630786	0.547956852063	0.67059665521	0.558737723935	0.623800475137	0.508134345893	0	0.584974163421	0.567269172101	0.508107829648	0.590071028284	0.580511945346	0.545382829791	0.583756174946	0.620297676093	0.559105484765	0.578849335144	0.608376095467	0.587923254608	0.575892320372	0.570226578555	0.552305392267	0.539526916313	0.680893744574	0.629580258997	0.602173308505	0.598340509572	0.642570067733	0.614132616894	0.667269805969	0.547742946442	0.638377080957	0.591240282369	0.638596156302	0.600066190045	0.612876268393	0.63895726555	0.589944788306	0.592996301763	0.715271880329	0.515580081593	0.560369147317	0.633785119966	0.644657165958	0.652094373931	0.724253616671	0.590634873581	0.611389528977	0.627874932776	0.587374298414	0.579570767877	0.603737274258	0.608458740342	0.642226099067	0.57525729542	0.596359829439	0.627652238589	0.610925735059	0.681659618465	0.630819469632	0.63619143553	0.552654182672	0.569396743422	0.61768063074	0.746871959063	0.544782229223	0.62736521221	0.694660296329	0.59173147968	0.59216909833	0.624680385882	0.557600384675	0.510644824864	0.566128097382	0.567374501437	0.601720168437	0.53832992445	0.520272802598	0.532765687186	0.565559312464	0.548202796355	0.547163374246	0.557598904145	0.597011393474	0.66956021418	0.584946250874	0.531872661184	0.603377992428	0.494465681846	0.583539425444	0.548114151718	0.591267312755	0.603658053644	0.539778175041	0.534003607077	0.579418840138	0.6033273996	0.603960177744	0.570005651414	0.563948215603
T.CS.147	0.456692572904	0.653009582557	0.70293662671	0.552287886587	0.624560662142	0.413682694515	0.614632240906	0.61617877497	0.470918455839	0.640521922554	0.468035313057	0.570222692173	0.562569432762	0.612281941126	0.630752032106	0.627948833075	0.562119375394	0.777977470449	0.66030390907	0.695747608973	0.636430192268	0.660872204271	0.810680782324	0.595279542345	0.612977421863	0.638555788681	0.645541315815	0.653640438918	0.726562740964	0.583325727738	0.718342512023	0.760822002568	0.714372536552	0.720718128556	0.556297421217	0.601585357098	0.718853436933	0.686508937982	0.505230629965	0.624626869916	0.726210207023	0.672635940595	0.567881963433	0.699938790183	0.69488763144	0.653081126904	0.682486929736	0.693099268144	0.6690556165	0.710790714499	0.623714082785	0.75165803222	0.744330670081	0.712962596528	0.680106642407	0.622665125961	0.633789129943	0.667605825346	0.688091407787	0.784559244196	0.744332766714	0.66957651649	0.548455590627	0.625746681132	0.552236767633	0.572166269665	0.565229966628	0.671066839694	0.509421457383	0.5976593569	0.793215709782	0.642951049458	0.648358466338	0.58998469155	0.584974163421	0	0.464457512018	0.492963821688	0.46053993887	0.506403107245	0.41890670749	0.462193582672	0.51777055005	0.471328939556	0.419620398022	0.508400511464	0.394943182394	0.463668116591	0.445280633114	0.540243949199	0.500442481941	0.66472589485	0.562426020432	0.581336761207	0.570136996951	0.734790348534	0.481955078116	0.573453941733	0.518524252274	0.52366085446	0.565863217102	0.711145632053	0.548990463153	0.574247933698	0.678717651783	0.602202581329	0.71690253869	0.789866895091	0.62570763636	0.653904502319	0.658035271709	0.616572994646	0.719903350061	0.767139802176	0.662239411144	0.582620634004	0.597692090389	0.670171291438	0.684082996902	0.641030847422	0.693246879537	0.705089842985	0.690660614059	0.645508835209	0.678939319024	0.722288751966	0.777094592145	0.68900382725	0.692097946004	0.570424763495	0.689601992501	0.6681738329	0.824208299718	0.600362263645	0.715713012935	0.762530406888	0.691269919891	0.692699133543	0.710732952759	0.68645619477	0.595369495953	0.644536017188	0.622087254811	0.688517599532	0.494709415116	0.617210771625	0.596314040043	0.517664343132	0.540771669247	0.435501081418	0.437381928213	0.534540492167	0.741325647192	0.678550544135	0.515524383018	0.572720878294	0.61028616577	0.436083928306	0.537623794154	0.387086187805	0.51902713328	0.463196120751	0.504196571787	0.445857384397	0.534729783664	0.524459293782	0.405805182671	0.512663542593
T.CS.178	0.529864147346	0.609300617895	0.65428988242	0.53513671689	0.602013482199	0.520312710015	0.552122433794	0.63007274236	0.521703486102	0.596239511266	0.481293143777	0.56585865925	0.544691516042	0.576743263528	0.638078277941	0.581120537097	0.562616694548	0.759974040233	0.609271895445	0.66890063665	0.626267647631	0.613783060138	0.776904862258	0.572256227313	0.616822793902	0.599717479922	0.634009676584	0.618761242749	0.714765363891	0.61126842429	0.670901655589	0.741037072461	0.670930811052	0.676635902094	0.545955776912	0.568318984914	0.698268512055	0.649913735953	0.523695913284	0.605562019588	0.696974254317	0.633643525253	0.539885821399	0.67917016208	0.663961838608	0.600431511703	0.646073379072	0.651562074913	0.633846591461	0.659145973553	0.564727536869	0.723890859759	0.703511236194	0.67739182115	0.628053490982	0.594689120374	0.570194863412	0.612224068543	0.649634130316	0.743628244035	0.715191114593	0.630781393219	0.498580938047	0.631745241912	0.540626675823	0.569380208496	0.529545063606	0.619482458345	0.533433478624	0.596659458938	0.770946078967	0.604621193575	0.655323539555	0.541318452293	0.567269172101	0.464457512018	0	0.450100127978	0.457596301067	0.482220188245	0.462582021435	0.477095994291	0.478369282189	0.466934866674	0.472967299509	0.530596088334	0.460115188454	0.452944724401	0.508880281253	0.570585002004	0.492965659171	0.687154932077	0.576402812653	0.558711749365	0.5395084318	0.69235990241	0.519461305136	0.5980899774	0.479219423353	0.583018484906	0.513998344677	0.653815755056	0.558839640938	0.582656676137	0.630395457287	0.562118588463	0.664483494028	0.750390622737	0.609910349741	0.603358868957	0.63564830595	0.593439762542	0.665772767634	0.74650579536	0.626661621326	0.605334944598	0.613809237506	0.624620904245	0.666475453865	0.607197836333	0.662678993833	0.663233766284	0.637522672275	0.621436600799	0.652971435726	0.681228137584	0.742702862866	0.661375336307	0.6633181961	0.486993656005	0.651311631279	0.667683442552	0.789854393603	0.588160608528	0.677885903236	0.743091965728	0.67793421371	0.649181886928	0.683136855959	0.651435103812	0.566637103923	0.596963645323	0.587023524868	0.657686615301	0.538569836948	0.631040695581	0.601195644484	0.52778424356	0.562165341182	0.476924224684	0.483676197707	0.544758620352	0.722688063763	0.654272243098	0.559407719549	0.598858832498	0.603388760765	0.487797422976	0.566679450988	0.48363738725	0.560205405258	0.445359336812	0.489913677494	0.522821042736	0.588782165749	0.589766760694	0.443493187474	0.511736303243
T.CS.126	0.495504881095	0.599665726546	0.651683695052	0.50379797874	0.587485521818	0.507079316074	0.568449108598	0.614346320071	0.477865266175	0.60010093532	0.488217750896	0.60522534606	0.517248052854	0.579181351187	0.628264396836	0.554746893447	0.482154061655	0.722723616317	0.55023472228	0.676427201204	0.556127445569	0.585387380994	0.773528472094	0.523520975366	0.6043202232	0.599886413427	0.613088628134	0.600824972127	0.675717025925	0.607617998752	0.627177300082	0.695172997091	0.654028342006	0.658681112187	0.503349455288	0.512940941383	0.698270284235	0.589072390674	0.46481734303	0.591345514261	0.65476577512	0.611973683143	0.520259618085	0.625927601837	0.656974367071	0.532599440335	0.612181962249	0.575654465094	0.579562604967	0.63907013745	0.511236020142	0.688656877681	0.68091621537	0.640891089322	0.573992205639	0.567478846657	0.568463497162	0.582410697317	0.622757524464	0.718990979979	0.665160096763	0.617010349517	0.481983306309	0.573470394041	0.463570801577	0.56948628557	0.493895941212	0.576572167005	0.468798630338	0.515469056062	0.724308223188	0.566447970061	0.647844908556	0.524065001413	0.508107829648	0.492963821688	0.450100127978	0	0.482031823656	0.511416814929	0.402044337287	0.471701218582	0.533185686471	0.497300197808	0.488338439364	0.536439868343	0.459323887284	0.470892891151	0.483478240842	0.489417477989	0.439154197274	0.660147103075	0.58921022122	0.572424202372	0.530630804318	0.666699289592	0.528777215639	0.61340698166	0.33571762936	0.558265985976	0.513580669166	0.630367102935	0.515960392286	0.554749674807	0.634739561704	0.557097249563	0.61976168593	0.749039877627	0.535980234702	0.569316764235	0.615620834432	0.603292412821	0.643363122045	0.731692239798	0.592261280446	0.569866778066	0.584992042788	0.627338428928	0.6169737577	0.586817843625	0.615630411529	0.631802380602	0.591448539203	0.588041387264	0.62694034129	0.65434052868	0.716093658402	0.654217937359	0.638482932882	0.517607178595	0.58829203691	0.603049740835	0.7665195313	0.551473810171	0.632626265525	0.723904296447	0.64151089886	0.612729979628	0.651265861482	0.601045991643	0.480833773435	0.562103757876	0.552189638425	0.613605298385	0.491264877834	0.564770732421	0.505217595734	0.53257339311	0.537517262151	0.436724870371	0.4616675363	0.561614760139	0.707358295266	0.623672672225	0.485545250598	0.573862778692	0.503325100673	0.498071889849	0.517404081822	0.510461213103	0.538456586672	0.392448839083	0.421939552736	0.501108436444	0.550734552031	0.571543939725	0.441271950925	0.474279226341
T.CS.132	0.515335485184	0.635399346011	0.687475818675	0.578875820768	0.638634971405	0.509775748212	0.581468719653	0.645847090662	0.553106416212	0.640243272483	0.494664935282	0.633735863469	0.59241599235	0.591182199492	0.672958203228	0.611823688221	0.610114300381	0.774225641851	0.647894821071	0.705913710836	0.654368365593	0.632059512168	0.799693676551	0.586731868129	0.665290911403	0.647450608805	0.646236166394	0.61590384324	0.722353216536	0.640611153664	0.692778137611	0.754656469419	0.69472532864	0.722853217515	0.587287514191	0.590558891268	0.739222612	0.660918127915	0.538931373717	0.619666581153	0.714645747565	0.659062878238	0.559360343176	0.683454996665	0.68484386406	0.620876602643	0.65697130426	0.646904903658	0.645523087806	0.683456030618	0.578023736672	0.743017745716	0.731475653299	0.691197775873	0.670329763673	0.615069825152	0.577327372718	0.634879510909	0.673134135537	0.753859396678	0.730783758494	0.63730793062	0.534116046196	0.660356797419	0.565752474605	0.569668272923	0.580477961353	0.657642276703	0.551613511393	0.628484819208	0.75938530044	0.616373247785	0.69043783921	0.552019014959	0.590071028284	0.46053993887	0.457596301067	0.482031823656	0	0.463124490607	0.468494718126	0.510117109004	0.471203782356	0.492462985782	0.484270418528	0.515273688594	0.45204822495	0.477209911652	0.51170786142	0.553004767903	0.502564160033	0.714134210609	0.592036876161	0.590928296518	0.549921664223	0.735840518861	0.560480072455	0.624872426086	0.521161007481	0.599295312151	0.52777677753	0.685344362792	0.573497813848	0.617380955841	0.659726038229	0.581695235943	0.695353758694	0.781644104736	0.620014293454	0.626750476929	0.637152146308	0.615119258162	0.691600818778	0.762328264304	0.649948039122	0.648514522162	0.664807297009	0.668085391087	0.657228441618	0.66978286361	0.689305750378	0.687281388907	0.654964603768	0.648627964726	0.702826503582	0.700453003608	0.752722139067	0.680985776947	0.688584220883	0.533223251601	0.688136506026	0.703540280034	0.809887566455	0.6058576647	0.708196259245	0.762844158136	0.683299155097	0.684325735795	0.703791712676	0.669242696129	0.586389416157	0.628019156936	0.602272612362	0.669713185308	0.55767367987	0.651298854205	0.631068098242	0.554579428157	0.594561545055	0.471816160435	0.477757589548	0.556424218692	0.736106654902	0.671129769954	0.578649409395	0.629424266373	0.63621386593	0.503555926974	0.591308262849	0.47248741174	0.588168898934	0.480884144802	0.513290635703	0.540602201237	0.618710160163	0.62317935496	0.443422164889	0.531688292145
T.CS.128	0.551383029911	0.603511243168	0.62319492326	0.592873389065	0.590690619113	0.575441313685	0.532812965387	0.639743646869	0.569839479843	0.590906707831	0.547376383807	0.627807633178	0.591881551526	0.574975770556	0.662346604299	0.574682772694	0.594535741931	0.727929999644	0.616218343373	0.669443401091	0.657570422723	0.587708300292	0.75419513143	0.533659438942	0.652270731293	0.624152689924	0.592182485316	0.580068848026	0.671720296482	0.654800753973	0.639057271653	0.699034034349	0.655448617689	0.638517199876	0.604707210418	0.571021504376	0.690988243084	0.616899897793	0.544849971715	0.582963600332	0.663506255813	0.61662659933	0.545134847097	0.624089542556	0.644268282876	0.557032967447	0.615374829014	0.611483129993	0.574218349592	0.644212145967	0.519237802417	0.691901334277	0.667202310927	0.653175344721	0.639329657697	0.597049237835	0.537401048917	0.588072165046	0.594862783652	0.700660233991	0.69521587888	0.608767458507	0.525830704114	0.632585220913	0.561612396431	0.562578750184	0.55659418444	0.643782080035	0.569421004211	0.621674493819	0.761167313746	0.610878013709	0.687226513743	0.527283980335	0.580511945346	0.506403107245	0.482220188245	0.511416814929	0.463124490607	0	0.525492690907	0.56589213897	0.481395326822	0.511263367504	0.532570628697	0.546117323397	0.51087988737	0.505305440007	0.56372386641	0.56335211838	0.522528666065	0.711687588307	0.567059152092	0.576850588972	0.531137381265	0.698983352178	0.569801774291	0.657102292169	0.537136967649	0.629114314951	0.533163097698	0.622038632609	0.578463536669	0.599946462466	0.617847832248	0.534619203431	0.661819138103	0.749837418727	0.602184916653	0.591782084315	0.611241685886	0.592678810365	0.655696927087	0.711128427419	0.616533950553	0.64266086062	0.664869373974	0.628814884778	0.618219855718	0.654433026286	0.622572072667	0.634536998462	0.596169109026	0.610472169997	0.67288775481	0.655275155128	0.698180732065	0.632941546225	0.610109116994	0.513261612603	0.614261922953	0.677004781358	0.773744214115	0.575120776732	0.670279230942	0.705954429746	0.632923101602	0.63055803571	0.67171603468	0.617166824883	0.588721648147	0.583121394869	0.570299361288	0.633151342435	0.567173479482	0.646379724035	0.612100062542	0.575027775958	0.581348220806	0.509932026365	0.527696507007	0.560008501267	0.70224934284	0.638327125831	0.592805515333	0.627216473192	0.607347887817	0.53610265011	0.592691312791	0.537086849903	0.591860830919	0.515310498496	0.52183226469	0.59204414439	0.657122052942	0.641796293104	0.523997438449	0.531678498217
T.CS.107	0.464000274359	0.637917362967	0.683781139594	0.499823680545	0.626356447583	0.455186232454	0.602828629093	0.59553780298	0.442083386214	0.637749911935	0.490464615991	0.576121477094	0.501360102114	0.604071823955	0.619549362795	0.61905130841	0.516336585735	0.760772813393	0.599335464936	0.697290670866	0.566721345162	0.633526863835	0.804932850652	0.57287597127	0.599500743849	0.617385398324	0.631125386861	0.649210114854	0.718928977176	0.59990574035	0.677367716917	0.734816154343	0.688720612816	0.694611929007	0.489096285421	0.550367707611	0.711993659081	0.624555077257	0.474126733073	0.634384456129	0.684014385797	0.655722287172	0.571339412144	0.659999666306	0.676581300956	0.612023039469	0.662358799209	0.635717378151	0.631842554377	0.696397892896	0.576231068055	0.727212891697	0.713682372415	0.681379724877	0.64361805222	0.608278469635	0.607847178428	0.636542297496	0.660249760713	0.762465033705	0.708949540652	0.651717361866	0.521336557083	0.59479877995	0.493955551538	0.566929797273	0.512289489807	0.62376798451	0.464041370646	0.540247459697	0.774142688758	0.593342740002	0.6470332788	0.539383059481	0.545382829791	0.41890670749	0.462582021435	0.402044337287	0.468494718126	0.525492690907	0	0.427862222396	0.540287079687	0.482705069407	0.446850669083	0.526944058351	0.401061918045	0.475678313813	0.4294354949	0.496777330359	0.451175981948	0.634530418554	0.594911268844	0.556254824672	0.560698484513	0.707209845236	0.505453085554	0.559609123542	0.447186002101	0.529802859749	0.565050122353	0.673963570054	0.518894157398	0.560517433747	0.675586564997	0.58675865167	0.670596218634	0.782776711328	0.592460594787	0.591636828097	0.659651795114	0.632930778145	0.696783366242	0.764712163828	0.644355350079	0.565606337722	0.575913937096	0.657852459202	0.668098944927	0.600031027651	0.660789143676	0.670027473298	0.653898288654	0.62711321798	0.653745471805	0.683090603596	0.751557637939	0.682543060984	0.688695774377	0.57739952326	0.649875115538	0.628954050038	0.801478616014	0.591907883995	0.673844717038	0.768481789638	0.672654474254	0.651542525914	0.677615359539	0.656934032579	0.509867953845	0.617512181451	0.597746744581	0.66711757746	0.505666332783	0.564041617645	0.53308960691	0.508551934623	0.530925280966	0.438006242268	0.430025926731	0.562664875074	0.723883263369	0.651797773258	0.47136794922	0.573314180527	0.557786245281	0.474546968152	0.51656550271	0.45432171947	0.510192865969	0.381352246357	0.437377456845	0.450976838462	0.5048117268	0.531309669783	0.401298447303	0.469533956196
T.CS.117	0.525791172478	0.61257150291	0.644177794621	0.511933525697	0.614830393554	0.479399694239	0.604661211304	0.601817899545	0.488528542207	0.614303380049	0.502846644801	0.578331215081	0.52416866247	0.597284128297	0.599475480224	0.605393948537	0.523278615458	0.728308395784	0.614606763219	0.656656324412	0.581417300985	0.615708219349	0.757544649373	0.596873964459	0.593858776086	0.596747880876	0.626960624384	0.6190418782	0.697845615797	0.577690470781	0.662523453554	0.713171796838	0.67888989674	0.670461464675	0.528148108147	0.53705601731	0.679702165218	0.62052846534	0.532676105516	0.611867897682	0.677995292195	0.628012553482	0.553411307652	0.647692602658	0.651167063493	0.614009707294	0.622206130367	0.643768201952	0.621826771392	0.679488456872	0.577804406844	0.697392791616	0.684270381875	0.653922944231	0.622554744648	0.584061278632	0.629180036845	0.629428744022	0.629138576286	0.736772886102	0.690207775839	0.636404391946	0.555250546423	0.585350842996	0.537099920156	0.598993702733	0.527524767226	0.613083597522	0.514106681457	0.553372255285	0.756114822921	0.594012044738	0.631355811044	0.566205405044	0.583756174946	0.462193582672	0.477095994291	0.471701218582	0.510117109004	0.56589213897	0.427862222396	0	0.545062532106	0.516692792074	0.484389968866	0.575204931392	0.464477797427	0.486544829869	0.451477090973	0.500282531847	0.503231969064	0.647035887104	0.58521113443	0.561471261333	0.554670157828	0.675014791234	0.512507414773	0.565742475259	0.479101945825	0.524109451973	0.55736407609	0.654855552558	0.518165314241	0.548772035206	0.649083587299	0.562610212815	0.646106396315	0.755799538959	0.580626192006	0.58176224994	0.608839042564	0.597253400128	0.654778811413	0.733250468618	0.60559874738	0.558838647548	0.567564580291	0.648175928022	0.637360854987	0.585984681851	0.626938316043	0.654454536177	0.635747602845	0.597001505139	0.637917478627	0.669733579748	0.720034394704	0.659873688438	0.655607908466	0.555638868818	0.640565935408	0.632485068693	0.774481704691	0.55931378831	0.667319018418	0.725821328931	0.651926813444	0.634736720981	0.674448971262	0.661966676985	0.547196222038	0.567295939911	0.580431289861	0.642378151259	0.513586945048	0.589451455997	0.554467994202	0.520081791039	0.532862182706	0.4931125069	0.494203474592	0.554396978883	0.720725122244	0.62702079309	0.533959038563	0.564289895639	0.585336329693	0.490085140503	0.542168037911	0.483462684994	0.502649773207	0.446103561072	0.483014942141	0.45967084656	0.535949670328	0.535715507073	0.451435594818	0.512629447717
