CS.357	L.008.M1	CS.281	CS.313	CS.005	CS.104	CS.003	CS.017	L.022.M1	CS.172	CS.263	CS.280	CS.259	L.006.M1	CS.314	CS.371.1	CS.334	CS.368	CS.153	CS.077	CS.287	CS.064	CS.161	CS.377	CS.072	CS.065	CS.127	CS.230	CS.115	CS.062	CS.125	CS.374	CS.380	CS.236	CS.378	CS.292	CS.376	CS.375	CS.232	CS.136	CS.213	CS.203	CS.224	CS.282	CS.041	CS.386	CS.349	CS.178	CS.369	CS.359	CS.148	CS.166	CS.385	CS.214	CS.395	CS.372	CS.129	CS.147	CS.268	CS.182	T.CS.059	T.CS.022	T.CS.048	T.CS.072	T.CS.069	T.CS.004	T.CS.040	T.CS.034	T.CS.058	T.CS.041	T.CS.016	T.CS.024	T.CS.028	T.CS.050	T.CS.042	T.CS.130	T.CS.131	T.CS.114	T.CS.124	T.CS.178	T.CS.180	T.CS.134	T.CS.132	T.CS.139	T.CS.167	T.CS.159	T.CS.125	T.CS.177	T.CS.115	T.CS.153	CS.015	CS.082	CS.087	CS.103	CS.246	L.034.M1	CS.356	CS.085	CS.238	CS.088	CS.006	CS.241	CS.110	L.024.M1	CS.237	CS.212	CS.165	CS.311	CS.228	CS.345.0	CS.387	CS.207	CS.336	CS.189	CS.346	CS.164	CS.347.0	CS.363	CS.330	CS.325	CS.318	CS.158	CS.202	CS.361	CS.194	CS.320	CS.285	CS.343	CS.152	CS.321	CS.080	CS.112	CS.163	CS.322	CS.227	CS.255	CS.390	CS.393	CS.326	CS.253	CS.270	CS.262	CS.370	CS.145	T.CS.043	TFS.022	T.CS.064	T.CS.061	T.CS.008	TFS.021	T.CS.026	TFS.025	T.CS.045	T.CS.049	TFS.020	T.CS.031	T.CS.066	TFS.027	T.CS.036	T.CS.152	T.CS.109	T.CS.142	T.CS.141	T.CS.158	T.CS.166	T.CS.157	T.CS.095	T.CS.151
T.CS.016	0.547889619212	0.636298318802	0.519828718116	0.590955736573	0.59423516295	0.565240993905	0.599260636781	0.599868674718	0.625945667181	0.583778116969	0.545177815231	0.585981043615	0.536561868624	0.578132638881	0.538512366076	0.550001427845	0.612957970118	0.484900563227	0.58237247315	0.570048815077	0.557766573514	0.580636266033	0.628286128634	0.602654481268	0.537986255711	0.535837683216	0.488718470273	0.646831016368	0.627214603056	0.561619203405	0.565753820029	0.60750420784	0.512347414508	0.686636767822	0.65075131651	0.56573350912	0.566038795781	0.567155297589	0.557266453087	0.593344226645	0.615268396486	0.541593000771	0.712200654898	0.599157674844	0.620186691195	0.657807123181	0.533508255384	0.527041633688	0.663682061884	0.651375232076	0.626700114032	0.596565149472	0.561071487203	0.575828367155	0.580484100489	0.566953123375	0.60353297126	0.564692484862	0.633856101215	0.518431216994	0.639910503227	0.535088403446	0.543475074351	0.520590593034	0.474229760609	0.499699713814	0.547886333976	0.531617327164	0.531600699941	0.512720469551	0	0.515684674836	0.501156623594	0.564172971594	0.532386815719	0.537710169472	0.525463765855	0.6141572572	0.551757611281	0.556873740413	0.599279985134	0.55186697141	0.574196136507	0.576990346945	0.545833382912	0.609763536074	0.526088522812	0.56611095642	0.565393174267	0.588163445981	0.632990754529	0.592647283419	0.612019898661	0.5837752961	0.54009806357	0.572538254488	0.638796371846	0.583709937142	0.60956809317	0.659085849967	0.575542732622	0.575428905878	0.611274073157	0.616397377138	0.639378288678	0.586762259122	0.621584415864	0.581436412402	0.600622150622	0.714165059264	0.520712454996	0.639959856217	0.525044747363	0.615445285064	0.698517681354	0.720486369231	0.64351636624	0.560713491569	0.602996932278	0.704842911199	0.565656458932	0.624827090946	0.606770150916	0.592397083829	0.681161579936	0.549342306911	0.665646799504	0.612029248966	0.497698185893	0.549854483535	0.590674898221	0.607469294674	0.60789138294	0.59662660348	0.729053147517	0.54967645229	0.589707185558	0.622299285565	0.569583557761	0.671844179349	0.570778712588	0.591320417469	0.544875410117	0.505487226126	0.552178485494	0.544069203459	0.506794226533	0.510379312181	0.521618561223	0.570319408101	0.650788916277	0.518008288906	0.530204707875	0.581470691406	0.537288855647	0.543939815395	0.571899296007	0.515765655107	0.587061134024	0.526348448472	0.57237831622	0.585792688814	0.582975523025	0.537779993894	0.533288217577	0.564281659422	0.587704380931	0.563467204322
T.CS.024	0.533721347308	0.612633428291	0.511483257246	0.570915508565	0.583076690086	0.532546327461	0.600327576302	0.584427940735	0.621528541164	0.585881532768	0.533806491124	0.563018648345	0.530614174015	0.592038319969	0.531742957405	0.535707432417	0.631119464098	0.506533225578	0.56293570684	0.543895049148	0.557495428698	0.597299526631	0.624284088389	0.606322339781	0.513940890202	0.560289459906	0.514321170661	0.638807367078	0.633440059373	0.551517734388	0.595701004276	0.59938350261	0.513353577061	0.684025555934	0.676108339939	0.577104174845	0.580075406197	0.558036410848	0.554201121021	0.570813734377	0.629814424322	0.548260568811	0.725460840992	0.625232917656	0.602246155445	0.675059096044	0.548897237829	0.547630090808	0.677924145092	0.689071676977	0.637652878627	0.612777945804	0.579003733827	0.594441175916	0.580199968119	0.554392596992	0.577593062181	0.595697772666	0.633388203169	0.527405789565	0.603423760036	0.509246450379	0.536755754963	0.543433547532	0.455832328087	0.487170826283	0.518342166684	0.490997793969	0.529573452529	0.462755012148	0.515684674836	0	0.470141712043	0.573333576808	0.534579567057	0.550214142607	0.547184124964	0.603445463471	0.558666850016	0.563354841707	0.593968394088	0.542334034223	0.589052156805	0.571643383441	0.561834672786	0.61658051044	0.504643942467	0.573535750958	0.563479714241	0.587795769078	0.618697780742	0.567325205266	0.600997839425	0.597433498744	0.543929924164	0.578468549851	0.630604857978	0.563900174574	0.579394567655	0.644693351848	0.556645680194	0.577501320974	0.607059216593	0.600651966109	0.613555220046	0.588027019318	0.620900075162	0.573267959832	0.589063800949	0.720170526328	0.490914756296	0.645024688263	0.519861134175	0.584822327609	0.715599101171	0.705067867292	0.634512976367	0.569131792717	0.590378461499	0.713099793708	0.560276933437	0.617166076938	0.619411004177	0.599381157832	0.679683934515	0.542929357877	0.675731983402	0.604095524637	0.484058962955	0.5412662056	0.567349156524	0.602829393681	0.598815533838	0.607160993431	0.731866530349	0.540826502728	0.603311109082	0.599113816294	0.586027011745	0.695170440386	0.588581471467	0.598635133297	0.551656418166	0.49324228326	0.511659489798	0.540636946846	0.504762334614	0.490460139847	0.506393487594	0.560575094293	0.644556987462	0.512144184062	0.521959676561	0.561382837214	0.527942721496	0.518199721129	0.57011324502	0.494883961571	0.58372651187	0.519481935761	0.55894634384	0.564067037938	0.577507812762	0.513048705981	0.517354910684	0.558220582751	0.587125661412	0.548261722569
T.CS.028	0.545684026186	0.60826314156	0.544955664609	0.572423040068	0.578818600705	0.554998900383	0.585831140043	0.586393977998	0.60326905077	0.593488313618	0.551448075958	0.540891680661	0.509111713368	0.575959527234	0.552277410461	0.533189198425	0.631515807726	0.502197020457	0.591459036805	0.549907717749	0.584685085962	0.611776153929	0.64881949973	0.598902484482	0.52089170818	0.532176023911	0.506188682613	0.65378868249	0.668126083442	0.553993565776	0.568176419413	0.620312461343	0.482645007266	0.709231114578	0.680402735273	0.613337999927	0.584371995461	0.579736361292	0.586343891261	0.610943925327	0.616249546609	0.54272769624	0.720015346524	0.608696613833	0.628576627918	0.663482511195	0.552233971482	0.559754942597	0.687992527607	0.672149321568	0.647847137576	0.618713835036	0.582822570682	0.579424294261	0.599259056887	0.549104049843	0.58856458359	0.588460744288	0.656730482628	0.512213694728	0.629802814127	0.523775208502	0.510494923826	0.525741283874	0.455163465415	0.480528264945	0.536100120918	0.522126859802	0.517296709392	0.459118993376	0.501156623594	0.470141712043	0	0.56886928145	0.517337980502	0.523919485557	0.503543478022	0.592850355996	0.554150254541	0.540626675823	0.593911591627	0.523114015685	0.565752474605	0.545821305234	0.52755347798	0.600132971343	0.511816184651	0.554222317333	0.547695442249	0.581735020956	0.628749258906	0.575615389424	0.627369066603	0.610148508508	0.494725106835	0.584507908084	0.663189319019	0.600180143488	0.595594866828	0.664168457301	0.572984045086	0.576479839822	0.637164828009	0.621296960089	0.639140594827	0.580419048217	0.655539682615	0.601041306276	0.621504643679	0.726313488891	0.490250627628	0.6465032962	0.55881491561	0.6111520969	0.719422515196	0.742914531028	0.655740839469	0.571783351833	0.593282831678	0.737892362221	0.580029952394	0.640244487719	0.614248823657	0.625653528789	0.678582432168	0.525403754011	0.676635029865	0.615225630166	0.503716084456	0.543133094446	0.602997658486	0.635174661667	0.62432247488	0.629327894107	0.741177566321	0.546223449076	0.583855778372	0.642959246845	0.564032527135	0.719275881597	0.592704037137	0.595747623989	0.575238885393	0.501541816847	0.538721409999	0.515097488021	0.499433026971	0.492507924321	0.523915538832	0.577774107044	0.666982977699	0.492186050634	0.514049210741	0.57527232648	0.517320322217	0.524926860369	0.549926565679	0.497546965085	0.582372433338	0.514699286225	0.532995971631	0.571570909675	0.587640888364	0.501595100004	0.518781453192	0.578643777763	0.567442884763	0.509022628635
T.CS.050	0.586704116885	0.628104595911	0.561487031788	0.601806274097	0.617344023114	0.581994862781	0.612573005435	0.600216779043	0.627120711652	0.562131506667	0.566737733679	0.605885995898	0.583312960463	0.608756604202	0.553198590419	0.557709463734	0.67147203624	0.582190767069	0.596173335165	0.590487247978	0.621109337508	0.597110100858	0.632904168432	0.640293388646	0.593863597971	0.591726938865	0.575626160502	0.637346467219	0.639473780399	0.568022493801	0.605784984814	0.626337878984	0.606331254209	0.653580756399	0.621055406146	0.626126637851	0.620891240063	0.568833193516	0.583157051508	0.609920987311	0.625927567372	0.594753286604	0.712656963576	0.647981692898	0.595933287705	0.653354472449	0.622625932999	0.607609999993	0.675200527428	0.669043029821	0.636058077245	0.634713644559	0.634117253536	0.600944854735	0.626008098376	0.632895614254	0.581381893117	0.615860542934	0.616328508322	0.5881355434	0.597609740587	0.572348187705	0.580778061306	0.579382796971	0.59625360768	0.569945205209	0.569274076969	0.572707612567	0.561145815837	0.554321684416	0.564172971594	0.573333576808	0.56886928145	0	0.585002730325	0.589473345388	0.608857179618	0.603964453772	0.570161320801	0.592784575717	0.567349098426	0.580417417474	0.636163265136	0.628902211915	0.586100434189	0.623537705301	0.580062204299	0.6084774476	0.636513632478	0.595496229252	0.615517345715	0.604887993723	0.575558084572	0.611749497218	0.574593443775	0.60486683247	0.657711337448	0.59503016719	0.618409463967	0.643880411651	0.557433717268	0.606813993195	0.634385161548	0.618952000766	0.627964991107	0.628250490138	0.634571687703	0.574190287468	0.605644353068	0.687834568054	0.575601770169	0.639161216339	0.575922337599	0.640514809582	0.696493116883	0.685419352883	0.665832337435	0.600274103585	0.629786657236	0.718014166823	0.619790593431	0.604981200458	0.59268843598	0.608013624046	0.709168932431	0.590416964778	0.674217189875	0.634448561752	0.585853607905	0.565609275598	0.574677683011	0.595012037805	0.612673695336	0.665514845953	0.743442948148	0.615351063055	0.610668513817	0.629345227963	0.606089142929	0.685931035132	0.620879063399	0.628126013131	0.63643392363	0.59857363641	0.584738018855	0.631101881946	0.548916945667	0.59590118154	0.584050499746	0.594139661438	0.677663510966	0.601018209887	0.551997878893	0.627157415627	0.609488835973	0.562848348287	0.604768331368	0.614576084905	0.578132747275	0.579739945099	0.619055854623	0.619381123421	0.587192042355	0.587436899567	0.595652639738	0.564668960814	0.627524674135	0.579619550783
T.CS.042	0.460016706982	0.65124727159	0.491296956338	0.499829032443	0.503103041874	0.537894200292	0.532310702463	0.570117479587	0.526299645861	0.592693055511	0.513397208398	0.459565326677	0.466519881813	0.506759304267	0.557593770343	0.578364700995	0.691109305611	0.475851403938	0.569626627979	0.540512793413	0.61730090847	0.584259969216	0.694237129277	0.648317252051	0.480949796227	0.586169774373	0.542816851277	0.700557246487	0.688038937947	0.52265649406	0.629353965149	0.660949295253	0.459145018075	0.707784137228	0.691028944671	0.625631637475	0.659478210011	0.606809390227	0.544484979164	0.633395322809	0.677956158886	0.474362808896	0.767584599161	0.676091634775	0.666378104285	0.71411242312	0.588526435232	0.578271247452	0.731224690386	0.724335048926	0.695930989435	0.656232163077	0.618833846166	0.620639727899	0.630078810099	0.62141106489	0.603893608893	0.652528268627	0.652932834764	0.570698764202	0.609525205568	0.552367050474	0.561835695386	0.462289780754	0.52373298805	0.531580742773	0.487978659253	0.474274202157	0.505519686263	0.519530593745	0.532386815719	0.534579567057	0.517337980502	0.585002730325	0	0.458966275124	0.410679060763	0.5371904825	0.492049897473	0.463715569134	0.543388350247	0.477437051713	0.483621500803	0.419509088172	0.45975389846	0.52928367986	0.531298447929	0.473600178874	0.463443555309	0.48439400364	0.600564024244	0.523426305093	0.58535693065	0.573912174957	0.487813359784	0.57147379221	0.703617197595	0.539113146562	0.562704451409	0.665208124124	0.534128659791	0.528488997553	0.658722765382	0.570775520487	0.66452981974	0.682402075327	0.689671060907	0.592218991824	0.624180339248	0.778653132868	0.588276117395	0.68059323049	0.593028925827	0.659531728796	0.760304200796	0.749469401096	0.710788438846	0.653205182523	0.622970200506	0.771157046697	0.639488383469	0.662190861456	0.646459717838	0.667694982231	0.757345182221	0.599258923193	0.743445897722	0.655978953919	0.459987900406	0.487660509823	0.61156194209	0.662905051881	0.658609891641	0.68138431822	0.805793691644	0.597742447001	0.635302289223	0.666172676711	0.591228859057	0.731279425611	0.648753681285	0.682831495097	0.626115499793	0.519566846034	0.497120999274	0.432889612652	0.502414927455	0.535601252487	0.569178122641	0.583964058792	0.738364666427	0.544729495137	0.551790689164	0.64762135818	0.437284656941	0.518425811059	0.474982539646	0.507926112593	0.554913056091	0.493359272346	0.441163709668	0.548206684055	0.567400772128	0.42562877497	0.47443185144	0.537685459331	0.48219521636	0.478940153956
T.CS.130	0.48791508117	0.656022344996	0.489661033789	0.500708726509	0.501949877294	0.531288352424	0.538237895658	0.568646051774	0.524730435136	0.577055887208	0.463156928847	0.463983642174	0.473594457876	0.537353728441	0.559002776886	0.581448029073	0.680710953764	0.477410392727	0.573112807379	0.558283980321	0.614602334605	0.589367397789	0.674110535134	0.628139079137	0.473416882626	0.586109135199	0.537380761476	0.711275358454	0.676167633358	0.523817761065	0.614315558583	0.653990982871	0.485371314263	0.702728554759	0.697731871911	0.590335512149	0.637917941666	0.59651577177	0.550922138754	0.63491478068	0.665884516152	0.498023343055	0.747578544288	0.661066673041	0.67041072724	0.687353638714	0.589867422569	0.564181793648	0.717876053846	0.70450159565	0.681881821667	0.650874389531	0.603473939559	0.616169909781	0.619410552843	0.59771007045	0.562081929861	0.63412007271	0.652525628639	0.546213889873	0.619327082137	0.567947759836	0.54048687351	0.500626580599	0.551431595416	0.565666512567	0.467686984868	0.491735324216	0.502289593097	0.518205986964	0.537710169472	0.550214142607	0.523919485557	0.589473345388	0.458966275124	0	0.416556181196	0.546341764321	0.483342682158	0.433037218359	0.538567371681	0.50067519192	0.453840558017	0.458578129672	0.461331287306	0.520432670873	0.521748504692	0.459867875906	0.448650516825	0.487546968855	0.583646522032	0.533229680639	0.600323020012	0.570884829758	0.465600886741	0.555617555874	0.694447930109	0.542791722817	0.53861559605	0.655480192388	0.537812432313	0.484641901744	0.637055459654	0.534359253584	0.657793460918	0.650295989731	0.688886137153	0.57967120703	0.633936719323	0.777572815557	0.567530249798	0.670869257634	0.583864960205	0.634814155572	0.746913425212	0.740456084694	0.699506811179	0.631373732691	0.613071617127	0.767808383168	0.641531118259	0.660449000226	0.649779831116	0.638837371063	0.722802099565	0.576254828386	0.736862033937	0.650191479999	0.4783909339	0.524867099382	0.615897160984	0.646849646614	0.654419149021	0.669100335019	0.776596620824	0.579555318393	0.646720754476	0.655866260451	0.585308252467	0.725059180939	0.633485299535	0.640358682393	0.618536055513	0.514788522161	0.560666760654	0.465202241	0.492281917875	0.563998960273	0.595386021755	0.567205838242	0.705684417006	0.562448238517	0.564762686588	0.652769759609	0.468696453312	0.532839315115	0.462302705359	0.523938401871	0.54821570139	0.498523917403	0.445273301615	0.55812003137	0.554474348398	0.424688562613	0.474024579919	0.542468308445	0.484204793444	0.490930500324
T.CS.131	0.472120999217	0.655471453037	0.497434735211	0.499841478	0.496878197923	0.566562926587	0.544214922815	0.599065390273	0.52474108264	0.606607904991	0.533851924936	0.452190767864	0.486458949691	0.53459756251	0.549245952908	0.590100914358	0.685248182297	0.469146824174	0.603449360998	0.559715801699	0.597678462179	0.601141907688	0.685585212135	0.641890467447	0.486695987206	0.578274861746	0.55482058807	0.704289107804	0.699215162049	0.531897538529	0.618813357661	0.653371141383	0.484383127768	0.717965399716	0.696349998719	0.624601100699	0.647443687943	0.606622849873	0.55688427336	0.648805566366	0.675449524944	0.521514993531	0.740567080829	0.659820865982	0.674140689781	0.677965465691	0.591591022662	0.579845851404	0.726394365897	0.716402858718	0.682026526901	0.668583540645	0.615013526169	0.613746267931	0.61682028209	0.610296779454	0.589980198771	0.633202301783	0.661225269763	0.566582885311	0.647506106725	0.557536972651	0.553358752915	0.505216496766	0.534662309091	0.551129199277	0.501120609146	0.493062652809	0.508283161938	0.537827225052	0.525463765855	0.547184124964	0.503543478022	0.608857179618	0.410679060763	0.416556181196	0	0.559879002199	0.502938899012	0.46517559784	0.546256056751	0.475004053118	0.441296746676	0.424346715272	0.473899815239	0.519279614224	0.507077436135	0.444404582297	0.423630050357	0.470886765512	0.603642723347	0.522861943649	0.598624833697	0.587428436632	0.436213694211	0.564169131668	0.686260025737	0.566073371637	0.591244912773	0.655000797903	0.538642391048	0.536056537525	0.643822898555	0.54751581699	0.667497105832	0.656544857105	0.696015635828	0.606908687327	0.635068975718	0.7818876497	0.584536776861	0.686908002847	0.577556550086	0.647972327195	0.767189651153	0.752306029559	0.709446100792	0.637769776074	0.610848520013	0.763173396189	0.63990607007	0.669920858869	0.651755844297	0.645200348487	0.73091204741	0.584369610641	0.739107490106	0.644643064022	0.48791816341	0.523186278713	0.619589487269	0.665148215178	0.660599692763	0.665747215875	0.785933328893	0.567544220687	0.64016984525	0.658845292321	0.595398975085	0.738424959549	0.646936317759	0.648336549755	0.617665830966	0.516302155462	0.530453659377	0.420713127645	0.507305360325	0.563207143311	0.583563277007	0.591892200877	0.721635044749	0.536130323084	0.565470014484	0.644249157672	0.461249854223	0.548171365487	0.480640586662	0.5123567941	0.56573526301	0.473065596217	0.421766584696	0.549083488845	0.564662184639	0.388751274458	0.435366012035	0.537358693627	0.482921594963	0.483371075435
T.CS.114	0.5522072805	0.673758561708	0.56220915741	0.518257747361	0.526032739326	0.599075321305	0.537803456285	0.589356717947	0.497046782296	0.567068883212	0.541700130337	0.527064910679	0.553477956972	0.554714219003	0.566805783813	0.64951932235	0.724020886927	0.58222981354	0.579528730566	0.59856658073	0.644582927088	0.621584644483	0.710280109164	0.690910169369	0.564082664541	0.672087031139	0.631055518783	0.727702009509	0.677533874785	0.567582897808	0.681752537781	0.677327535613	0.591512776527	0.701215477929	0.682631579913	0.616538782136	0.68584091394	0.66852273134	0.565043887132	0.63950146647	0.697419876545	0.602649423221	0.772994758269	0.713139580313	0.668780913245	0.702283375486	0.660662581733	0.626521393384	0.747682949815	0.741731881601	0.699465244487	0.682476744519	0.670275622633	0.685554766901	0.65947790903	0.677223744646	0.576481381635	0.681098034681	0.679621519093	0.625620333011	0.564200102813	0.629634476637	0.596251552261	0.572198795731	0.627073159364	0.61922608335	0.529817459777	0.576270036258	0.586369450066	0.583406949597	0.6141572572	0.603445463471	0.592850355996	0.603964453772	0.5371904825	0.546341764321	0.559879002199	0	0.496369451509	0.514780400234	0.556048756102	0.574707856582	0.521636817821	0.523385330142	0.530834516446	0.498335436638	0.570940700049	0.504261717875	0.528556147013	0.491521590057	0.617305881633	0.555337762175	0.612512718208	0.572318452631	0.53389419653	0.595750356888	0.718299237641	0.546088696485	0.582969162831	0.679103303888	0.56699259595	0.573228996265	0.642368550943	0.590989899003	0.662385203048	0.71896093456	0.717741456678	0.624633404581	0.603511283489	0.783526174485	0.646997228476	0.68147355896	0.652122799668	0.632704893107	0.768032925533	0.713144348085	0.704005048695	0.680671879051	0.656582033327	0.776799777634	0.69825895802	0.630260513691	0.678707554714	0.7075868557	0.764841382506	0.62888887658	0.755826205933	0.686678400724	0.584928908196	0.582132557615	0.62436712643	0.630621645347	0.651511186576	0.72317279479	0.805356726445	0.629065708943	0.681364636109	0.689574217025	0.606997369211	0.727967392384	0.674566051816	0.674269793052	0.683357298751	0.634715913627	0.603959221367	0.55001482654	0.550547251878	0.643294829937	0.645220821353	0.637586245707	0.727843750598	0.632131970606	0.612108978716	0.6631433498	0.54198194869	0.573348634313	0.543925115664	0.587285165031	0.52115185666	0.574757619444	0.529904515753	0.596508438731	0.586460243374	0.548832520672	0.585419828043	0.541511343601	0.51301270449	0.560802215612
T.CS.124	0.50459195657	0.660655696107	0.492076204045	0.483658191623	0.483216710548	0.559788395538	0.51224775995	0.567100525598	0.497359697306	0.546992323725	0.483382022087	0.498751141956	0.498406356455	0.535105035574	0.51598730573	0.609201144717	0.704277057973	0.52115556354	0.547045996433	0.55258292545	0.625530958253	0.580335103007	0.681263082197	0.659918040349	0.507105006233	0.634135346246	0.580291853683	0.704221819027	0.667579941121	0.512196231729	0.66495117297	0.655155359838	0.524306780625	0.675307636487	0.658978795714	0.602182309832	0.672987522155	0.629420797449	0.511914559471	0.612911340419	0.672618347118	0.557493757978	0.76935562008	0.69088488009	0.662148788613	0.702474150166	0.618202244116	0.598354868697	0.735547784974	0.724182504753	0.682445041646	0.668027162629	0.646715727919	0.649081315845	0.638055118675	0.652580742966	0.580936334795	0.677084927913	0.658464064818	0.586478915914	0.564075220116	0.587426726417	0.56924062867	0.528928098091	0.597720469439	0.576450041384	0.509287503848	0.520434612195	0.543702897648	0.522244810819	0.551757611281	0.558666850016	0.554150254541	0.570161320801	0.492049897473	0.483342682158	0.502938899012	0.496369451509	0	0.494591514837	0.497747375562	0.513573753534	0.509943246838	0.490184489773	0.493435324824	0.504714636346	0.551663104857	0.466423118089	0.500972295367	0.467594586358	0.570150453221	0.510500167916	0.591464211232	0.539313313689	0.473308481323	0.582878588542	0.709019433218	0.494678422236	0.570024170051	0.660941701645	0.51600078087	0.544680621932	0.636814584976	0.525663400986	0.635196901682	0.691023384353	0.708430294594	0.609122263209	0.582141239202	0.766640580867	0.604103338836	0.663497413783	0.595755435741	0.637774610051	0.760180331345	0.70571212123	0.711530383389	0.655622349173	0.645909323853	0.762864200496	0.655945861886	0.628467494635	0.658400948424	0.679870599607	0.760563635627	0.599799543972	0.741563445437	0.674706450761	0.525540506205	0.54718035598	0.591183129382	0.619290785183	0.627412879136	0.695381041426	0.790412716005	0.600544053696	0.657882004213	0.665311750715	0.616818472393	0.714863034639	0.664205599528	0.664839971895	0.64963615325	0.594349762215	0.568169049285	0.516725533762	0.508342899843	0.600242076395	0.627430538028	0.582328014085	0.72530796529	0.59758667659	0.583399611296	0.652747990748	0.505851060095	0.548859974624	0.496655734733	0.55035406953	0.522332781173	0.538623181602	0.481802462516	0.588070788122	0.565880093977	0.482140816179	0.539588238263	0.514168738932	0.493148212641	0.518833481193
T.CS.178	0.521703486102	0.662802157979	0.488522517486	0.481293143777	0.485312792	0.542923369461	0.512928776916	0.56585865925	0.496807583652	0.584030514314	0.480607523004	0.468823207182	0.529864147346	0.528723172617	0.555612965864	0.626267647631	0.714765363891	0.504086772585	0.581120537097	0.578194073219	0.618761242749	0.579039109525	0.683762066174	0.641116939358	0.498958447696	0.609271895445	0.536529864675	0.718637370748	0.684476211716	0.540014867303	0.649913735953	0.663961838608	0.523695913284	0.686121402202	0.698268512055	0.605562019588	0.67917016208	0.623985466978	0.539885821399	0.633643525253	0.676635902094	0.545955776912	0.768433036537	0.670901655589	0.670930811052	0.703511236194	0.610925010686	0.579313699118	0.739856547769	0.723890859759	0.680816647956	0.659145973553	0.612224068543	0.628053490982	0.625932616424	0.633846591461	0.594689120374	0.649634130316	0.659514209345	0.564727536869	0.610292495668	0.590360894086	0.539346073237	0.498580938047	0.565043118639	0.574540715934	0.505730070141	0.513257417033	0.541758418078	0.546715617762	0.556873740413	0.563354841707	0.540626675823	0.592784575717	0.463715569134	0.433037218359	0.46517559784	0.514780400234	0.494591514837	0	0.519304371902	0.512714935607	0.457596301067	0.459257305201	0.508880281253	0.48527257099	0.570585002004	0.452944724401	0.442028576086	0.452049666557	0.5980899774	0.513998344677	0.640759761529	0.576402812653	0.479219423353	0.558711749365	0.69235990241	0.5395084318	0.582656676137	0.687154932077	0.558839640938	0.519461305136	0.630395457287	0.583018484906	0.653815755056	0.685778092444	0.722065298612	0.607197836333	0.624620904245	0.778310777708	0.609910349741	0.665772767634	0.599226732716	0.63564830595	0.770376432197	0.74650579536	0.71098606336	0.666475453865	0.626661621326	0.750390622737	0.656068262129	0.6633181961	0.652971435726	0.677885903236	0.752599222215	0.588160608528	0.742702862866	0.662678993833	0.500588344587	0.543542593335	0.621436600799	0.661375336307	0.663233766284	0.681228137584	0.789854393603	0.587023524868	0.649181886928	0.683136855959	0.596963645323	0.743091965728	0.657686615301	0.67793421371	0.651435103812	0.566637103923	0.566679450988	0.476924224684	0.538569836948	0.603388760765	0.631040695581	0.598858832498	0.722688063763	0.601195644484	0.584814036389	0.654272243098	0.483676197707	0.562165341182	0.487797422976	0.559407719549	0.544758620352	0.511736303243	0.443493187474	0.588782165749	0.589766760694	0.445359336812	0.489913677494	0.560205405258	0.48363738725	0.522821042736
T.CS.180	0.559474775174	0.672348066626	0.539569349192	0.565104874074	0.542587142426	0.569920155422	0.539267264504	0.604419841891	0.566242506591	0.553386437362	0.504178113443	0.562161908613	0.585471237002	0.56668996003	0.56823281834	0.649659549253	0.710515654152	0.549398803259	0.561785154418	0.592144776796	0.641925264327	0.584833411061	0.658816473316	0.645788998934	0.568936271645	0.618320541776	0.589498679942	0.681546241293	0.654038317839	0.551843446843	0.651251552107	0.669588567505	0.588296358491	0.658597693949	0.660688960469	0.615694827823	0.674455132722	0.621969579325	0.564736163702	0.626932988553	0.665832747281	0.582122606622	0.760499964055	0.681932731604	0.654248021998	0.693981375985	0.650472727991	0.619016739212	0.720623160977	0.698247843222	0.696581994406	0.684820093258	0.619177670396	0.637798434792	0.617065137119	0.648630174834	0.599692922402	0.667211981816	0.643774396325	0.607753568522	0.597870529651	0.61413493289	0.582719864197	0.5731654194	0.627042065329	0.630823285357	0.54232457111	0.557472706512	0.582373205848	0.569161922897	0.599279985134	0.593968394088	0.593911591627	0.567349098426	0.543388350247	0.538567371681	0.546256056751	0.556048756102	0.497747375562	0.519304371902	0	0.566256611409	0.565918914557	0.567041422637	0.574253917439	0.560476252836	0.611356994967	0.546508033711	0.554807701395	0.538356475384	0.597326684546	0.554622235052	0.603526792506	0.577500329618	0.504108353246	0.561405721277	0.690701692086	0.548598072891	0.579474096295	0.666896021572	0.57237364689	0.580016269363	0.636079560503	0.602364313888	0.615205257402	0.693659376506	0.706206016297	0.626226352213	0.577121582144	0.740766208737	0.634222697597	0.656335909144	0.628196419244	0.652513385849	0.730774256396	0.684514661156	0.685981424576	0.668854024631	0.657444381272	0.771395645801	0.669225170796	0.620589109816	0.667558962034	0.66227015093	0.768551787773	0.64261649091	0.726755086932	0.665365420137	0.568772060987	0.547095681359	0.603730834215	0.608569328503	0.61511077641	0.71344556025	0.776828275189	0.621739097409	0.659140001164	0.639181171358	0.630019563779	0.721165244517	0.679744122138	0.690636672931	0.663068127592	0.600515088057	0.606880575798	0.579887642987	0.567457723962	0.625550817424	0.65705408638	0.635295903918	0.737248350181	0.643643067751	0.603161751289	0.690689701957	0.574165257572	0.598821945512	0.552241981429	0.616675433128	0.535394123531	0.563102034522	0.56086865933	0.647405324125	0.6344787784	0.537961698205	0.572851194426	0.585849867516	0.581130623609	0.600443998535
