CS.094	CS.005	CS.354	CS.243	CS.217	CS.296	L.022.M1	CS.297	CS.093	CS.104	CS.001	CS.257	CS.019	L.005.M1	CS.092	CS.360	CS.373	CS.335	CS.269	CS.050	CS.155	CS.161	CS.230	CS.301	CS.067	CS.066	CS.122	CS.229	CS.149	CS.287	CS.282	CS.375	CS.224	CS.203	CS.376	CS.378	CS.374	CS.136	CS.236	CS.232	CS.205	CS.380	CS.302	CS.125	CS.126	CS.181	CS.359	CS.166	CS.129	CS.323	CS.369	CS.386	CS.148	CS.372	CS.147	CS.183	CS.182	CS.385	CS.349	CS.389	T.CS.024	T.CS.025	T.CS.041	T.CS.082	T.CS.004	T.CS.067	T.CS.058	T.CS.003	T.CS.062	T.CS.007	T.CS.016	T.CS.069	T.CS.001	T.CS.034	T.CS.071	T.CS.178	T.CS.118	T.CS.129	T.CS.130	T.CS.139	T.CS.132	T.CS.131	T.CS.097	T.CS.122	T.CS.102	T.CS.112	T.CS.107	T.CS.167	T.CS.177	T.CS.098	CS.110	CS.082	CS.241	CS.356	CS.238	CS.237	CS.103	CS.085	CS.088	CS.242	L.024.M1	CS.015	CS.246	L.034.M1	CS.006	CS.113	CS.347.0	CS.304	CS.164	CS.330	CS.151	CS.150	CS.274	CS.346	CS.311	CS.228	CS.044	CS.207	CS.188	CS.078	CS.158	CS.112	CS.318	CS.285	CS.331	CS.343	CS.319	CS.322	CS.080	CS.227	CS.320	CS.223	CS.194	CS.163	CS.339	CS.145	CS.253	CS.390	CS.393	CS.326	CS.262	CS.270	CS.370	CS.255	T.CS.061	T.CS.049	T.CS.036	T.CS.026	T.CS.031	T.CS.055	TFS.021	T.CS.043	T.CS.008	TFS.020	T.CS.066	TFS.025	T.CS.064	TFS.027	TFS.022	T.CS.157	T.CS.158	T.CS.095	T.CS.109	T.CS.166	T.CS.151	T.CS.152	T.CS.141	T.CS.142
CS.242	0.629743226837	0.508859392581	0.591580368853	0.540314872793	0.526938236942	0.459691916018	0.531223978351	0.468394313953	0.511781879642	0.535499214573	0.524988322665	0.564726952726	0.525409849156	0.494078019527	0.52653904146	0.613194079795	0.576286269026	0.733729890785	0.745673651724	0.639062595266	0.553437010162	0.655701875992	0.687985554954	0.547120878807	0.740297754853	0.582023496836	0.550026311086	0.617947993822	0.610034286587	0.603167159207	0.663703871175	0.558019005349	0.755119080333	0.525298235446	0.630290771033	0.667418755751	0.635308887769	0.607632868862	0.698415473817	0.532360095045	0.685778643075	0.512135095227	0.697152709101	0.620265452101	0.480954954756	0.616935127028	0.719969932103	0.657045535672	0.566897975567	0.597047865132	0.725814949462	0.682440547578	0.660609200004	0.598267709104	0.641455948217	0.709965056868	0.558559283244	0.620774969255	0.597270123632	0.621701559883	0.510633072441	0.515929457355	0.508227980601	0.519955395114	0.530221415017	0.49196103225	0.530638635358	0.487851774391	0.461725906803	0.617115760259	0.534625160111	0.538448137495	0.67931486393	0.477737195314	0.48973962448	0.492965659171	0.518559216077	0.494517522335	0.470455539308	0.473526827248	0.502564160033	0.453717008211	0.472528196295	0.320868865842	0.527458541001	0.511416512841	0.451175981948	0.485677507976	0.467512366956	0.486595524399	0.617886620009	0.522936540595	0.54075230249	0.663271860001	0.555969740467	0.633551673005	0.579862940519	0.528887030626	0.642473683326	0	0.5494538737	0.597387519608	0.469335145052	0.56028858775	0.524310390615	0.554310488817	0.675799346961	0.679550796428	0.710724458052	0.614258045012	0.562025438324	0.540310474976	0.646732221995	0.741027870922	0.587441645616	0.590427780649	0.520974660598	0.651935053876	0.618911229935	0.580307594362	0.625452570859	0.621289319272	0.638233062326	0.720359118592	0.53832574349	0.62714828147	0.622930229573	0.669768428621	0.588929874905	0.77629626737	0.57294129678	0.62449981138	0.725459241991	0.627869755957	0.606018403559	0.543021995091	0.714693298374	0.634865952467	0.637258569416	0.585635849398	0.631223592371	0.627281284092	0.627107237304	0.571045935884	0.540739315768	0.624431690285	0.536555657163	0.690147858043	0.503393335801	0.53865462646	0.560029098068	0.489134545198	0.556625627708	0.455778164017	0.503506052664	0.536808196657	0.485174957541	0.509401437922	0.451463107921	0.506974549613	0.411126040173	0.50016240178	0.482538755292	0.476085504729	0.505766617134	0.478867951107	0.537770967519	0.537141315816
L.024.M1	0.631671604632	0.577737880826	0.592529057094	0.545368199487	0.529126719637	0.514899931657	0.576603520763	0.51238675758	0.578787329484	0.575109997849	0.625865526517	0.569840606645	0.554797162494	0.471278020676	0.622919932144	0.684322541502	0.644914646503	0.75380451111	0.737243729586	0.668272036639	0.635782596105	0.691864214784	0.727000881372	0.659202706929	0.755225797078	0.578835636334	0.558644550317	0.697311846753	0.676484416326	0.679356515555	0.712425527257	0.628475841521	0.747854424525	0.590622800259	0.683449572889	0.681847729119	0.668226650756	0.666964326214	0.738452174346	0.629063951179	0.714107515548	0.58346321789	0.727419756573	0.666811211022	0.593563572355	0.656128817872	0.713072255453	0.718356900459	0.631104961579	0.689549343534	0.768793951057	0.703819036298	0.711825631663	0.690323932197	0.684310283641	0.749716628547	0.654604875475	0.697603419	0.686500844496	0.664475364011	0.600651966109	0.594819747094	0.595524808008	0.53159191404	0.603773837576	0.535534668367	0.573685513405	0.490151429899	0.536057554437	0.659366173549	0.616397377138	0.626363480105	0.725198430511	0.548031140242	0.602090360384	0.583018484906	0.610654729373	0.571237141099	0.534359253584	0.548898359799	0.599295312151	0.54751581699	0.549248794455	0.560024702186	0.483516181257	0.559414320137	0.529802859749	0.46386620391	0.557022343741	0.562851570428	0.674883543218	0.615440889412	0.562977205597	0.666249822701	0.562732069448	0.684203445837	0.60389901845	0.586873598823	0.619821219327	0.5494538737	0	0.55115353149	0.565881193368	0.609029513043	0.509888646348	0.566312397948	0.693138923891	0.704456307758	0.738059122796	0.659869650578	0.651953108924	0.622412928225	0.673126249204	0.756169247975	0.598770251025	0.662839797554	0.588516236895	0.682383172239	0.660219449289	0.570220593339	0.661097706696	0.675180269155	0.686326521581	0.741876541604	0.656950711098	0.664585080447	0.684672809926	0.706176321161	0.629101971877	0.771797819671	0.636988691635	0.679287427966	0.750687496911	0.675735066507	0.63910587815	0.602382098639	0.738118176357	0.695542114137	0.697264338233	0.643682061699	0.672956044664	0.678309560261	0.696365267385	0.650496980445	0.619477423287	0.647741496239	0.579242879333	0.716295071592	0.55857965953	0.540683722599	0.551842161376	0.548242215818	0.623676439547	0.533403389789	0.484282373731	0.57797694647	0.533161529471	0.54641429784	0.533750380116	0.501338706519	0.526430238559	0.519678250036	0.514001503818	0.511311565272	0.505258238936	0.535344353525	0.483943950386	0.485816965915
CS.015	0.576589014999	0.589131619684	0.576286332233	0.554087060257	0.539523676672	0.576441196669	0.615352006269	0.554988985322	0.563027883995	0.558776782218	0.604748749103	0.590102981281	0.565751176174	0.524220739841	0.603814736337	0.695843101935	0.6620565782	0.774595241974	0.751805226104	0.661883777859	0.645472650783	0.678990824266	0.723139440324	0.680718089792	0.733847937422	0.55312467867	0.533105326216	0.676985712734	0.678852848767	0.703523300461	0.712032124175	0.661787013019	0.756621347958	0.586246069381	0.697109494702	0.69912312318	0.699406971199	0.662766056719	0.685270186063	0.605971642246	0.739698130858	0.617798014299	0.755930016965	0.706726057736	0.624035865601	0.686828793857	0.760426662596	0.73088318461	0.663977145921	0.713205582659	0.776221584017	0.738060734526	0.719717613439	0.681248941876	0.711998392985	0.768738122096	0.675649610617	0.709287525016	0.699959033277	0.702669869927	0.618697780742	0.631943180342	0.622342779871	0.603752348292	0.652485066598	0.613405664815	0.614928936935	0.579039468789	0.593590812088	0.701261482534	0.632990754529	0.659204660562	0.727236323129	0.593253336976	0.632493758287	0.5980899774	0.654779682489	0.583284158585	0.583646522032	0.605617734063	0.624872426086	0.603642723347	0.561923280701	0.614088130714	0.556109081232	0.586622800704	0.559609123542	0.554509463232	0.600125800633	0.577555135975	0.65291014849	0.623815431726	0.532168618998	0.696617148589	0.578063857777	0.657851324879	0.5802820208	0.59932895796	0.601308521028	0.597387519608	0.55115353149	0	0.613714803367	0.573720104108	0.544311436463	0.534276242031	0.704745411222	0.699232145024	0.73743106314	0.687431022466	0.657785277549	0.643128282177	0.732685237667	0.76157014379	0.598053187918	0.641266190281	0.559932911043	0.705665579259	0.676396771103	0.561163210634	0.64561012	0.639312233116	0.707980243895	0.734543081324	0.654763253284	0.689439901088	0.693956374962	0.726101359579	0.618440522068	0.782491130933	0.649901340358	0.694704924497	0.781585822764	0.659721027129	0.669586906949	0.654334498453	0.783233189302	0.693968799399	0.665735852641	0.676085431178	0.691130364381	0.700064417087	0.702565673797	0.670529489507	0.655004961723	0.693924542191	0.615628606104	0.750145897936	0.610535523405	0.549472003897	0.607929297532	0.564557937483	0.626166089067	0.577335854457	0.572263963227	0.637651425139	0.586652844209	0.586653077724	0.608452505811	0.551229928097	0.593055113636	0.567210582162	0.583192613182	0.570610898124	0.552594597903	0.592335587628	0.525570838042	0.549095233663
CS.246	0.643910919064	0.496909484431	0.60948733681	0.537730477847	0.532187496277	0.47684663343	0.543332090276	0.498467871564	0.543155262385	0.542225308562	0.532325036934	0.565376535847	0.522954754439	0.542594482881	0.541748672278	0.602270877407	0.561563295459	0.734278187512	0.73815557695	0.63943527396	0.560939933665	0.670370963477	0.674112688612	0.567190457233	0.725671952499	0.591297069644	0.541396067129	0.633208032831	0.606373632684	0.602788399202	0.626927644945	0.578646997414	0.732083897088	0.498285767323	0.632717093659	0.662219992538	0.642074689029	0.600626040197	0.677324515182	0.521258210533	0.655324317956	0.51134595102	0.69432900757	0.595776240129	0.51169015511	0.603911072572	0.671604538546	0.640544866472	0.570662547212	0.568762162683	0.699408674984	0.673327773324	0.652403963684	0.605675837031	0.623127495627	0.682373057046	0.546470165252	0.589980277762	0.594994773666	0.620209948001	0.543929924164	0.531724547259	0.529011997823	0.513940928913	0.545753189916	0.535249493192	0.515119485483	0.531122026406	0.494580910834	0.647062824911	0.54009806357	0.54792022336	0.693809104408	0.525765417	0.511402814714	0.479219423353	0.552381320138	0.514876093043	0.465600886741	0.495292903378	0.521161007481	0.436213694211	0.510064680997	0.466657390846	0.549107339885	0.522558886986	0.447186002101	0.512980106784	0.4907380943	0.495438225801	0.622003652563	0.520056463451	0.536851562272	0.66029542872	0.569563126324	0.61827093213	0.567310640921	0.531201460986	0.651782900718	0.469335145052	0.565881193368	0.613714803367	0	0.57496890198	0.522870501659	0.58038355777	0.666952687356	0.662905478243	0.715981083957	0.595379601934	0.556971160635	0.541277978584	0.619583310087	0.726358042844	0.595987793909	0.59696943788	0.538820069266	0.634381334372	0.616734586368	0.605069369093	0.628413717467	0.621176728083	0.611593370608	0.702975943917	0.514025652924	0.629083079882	0.597129789453	0.653618803032	0.581491698803	0.760871300042	0.562033166425	0.609478263965	0.705773632589	0.60553678192	0.594495462613	0.533346514736	0.699800134362	0.621487272954	0.632792957534	0.568298148746	0.652900958932	0.613192703207	0.604537418956	0.55725220635	0.556953599804	0.625426922399	0.557986096538	0.701425184859	0.552290404761	0.55971758335	0.603161319984	0.551106756679	0.596728206638	0.520252752092	0.517139308008	0.553236152566	0.518941265971	0.529161183008	0.490460072268	0.538818917102	0.444472600841	0.530238649884	0.479546152358	0.485630456333	0.521210630019	0.518880102264	0.586470668805	0.58036514071
L.034.M1	0.607325158115	0.594722536511	0.58362326001	0.562137819331	0.57908798214	0.560700696478	0.621663090153	0.560047087073	0.60943285382	0.555768990376	0.579029659441	0.545160737023	0.554810679572	0.572105888982	0.593984568236	0.606110595199	0.590553049362	0.704893999373	0.717922997865	0.654303730146	0.60351659223	0.631625165361	0.677652517098	0.616080329668	0.703993671767	0.580877602931	0.586063406522	0.624391529982	0.601715186881	0.617327924229	0.641279994235	0.608003040055	0.726567744248	0.537681779282	0.624467535754	0.663078617522	0.624184791281	0.617508006549	0.635627658566	0.603212624168	0.641731283791	0.582090372337	0.715150469358	0.605611658364	0.580134864072	0.633952176208	0.716562350564	0.659899161077	0.578169536356	0.621542559864	0.678289201289	0.666225959532	0.631825537067	0.61921417593	0.62699417533	0.685426892674	0.612005775442	0.626412041289	0.621137093855	0.645345915235	0.578468549851	0.584112043469	0.569256004342	0.568498482799	0.596808359229	0.59641429896	0.563836559696	0.590462143039	0.576072623914	0.639878174931	0.572538254488	0.605963997408	0.621485807749	0.553084692438	0.584477195004	0.558711749365	0.565564060571	0.589701133185	0.555617555874	0.59695155559	0.590928296518	0.564169131668	0.587319455174	0.572664199338	0.579809828597	0.544462677873	0.556254824672	0.550922357954	0.57686198476	0.594252788363	0.603851708015	0.616177440863	0.569463322822	0.680931289077	0.579970656862	0.624469964051	0.597055203483	0.577758136587	0.608215335409	0.56028858775	0.609029513043	0.573720104108	0.57496890198	0	0.56111377072	0.555860685934	0.653432806558	0.702713508048	0.681606400263	0.608653987795	0.619194011685	0.582443473885	0.667255164183	0.71974581048	0.597213863799	0.585094011339	0.563876382538	0.662838140004	0.656143128044	0.580765968794	0.613082136575	0.589079259089	0.609123012161	0.681012037141	0.568440496255	0.626004423801	0.615783398069	0.631608353645	0.593143497398	0.730475689608	0.60950926223	0.632125869586	0.690952863652	0.622196584407	0.640749486119	0.584615082765	0.718086606411	0.641341074245	0.630444975014	0.618437879727	0.605977529293	0.622197107163	0.613091046789	0.609254953855	0.597981514244	0.641746099679	0.580096785083	0.693613545428	0.549894585744	0.529147623793	0.585203313419	0.584945965351	0.602537233708	0.578491081727	0.570900783737	0.597618775063	0.543804955129	0.549541000392	0.585693951964	0.585256964313	0.557601854634	0.583821805603	0.566932280834	0.577301551435	0.547544943765	0.56723168669	0.577342021541	0.592914893781
CS.006	0.570330486981	0.487759724562	0.575246591332	0.522095617021	0.48779851908	0.520848834931	0.58024234599	0.501382704965	0.527898319764	0.511456600884	0.546823038876	0.548212507918	0.508015395131	0.504323281988	0.553460313781	0.624524653106	0.564310713603	0.720760075306	0.70039498185	0.586573154981	0.605425053065	0.615560994281	0.64176466652	0.606663218359	0.707935499757	0.536345656277	0.494387581955	0.611950861092	0.599521317026	0.626383022605	0.649635314488	0.58521731296	0.721713764458	0.552270072725	0.629743842688	0.651962485447	0.648716889893	0.570763700771	0.6874318974	0.533356395516	0.668878410664	0.563598625217	0.678270762194	0.626284627999	0.543559822921	0.62157459477	0.680561864455	0.681501857173	0.566046980153	0.627724532416	0.704657893614	0.694203702849	0.675199618472	0.650841558098	0.616018630169	0.709675634634	0.600340713359	0.642708925342	0.639744692092	0.634182082649	0.556645680194	0.548788870822	0.559698771021	0.550783977396	0.550217111141	0.514184349293	0.560913248782	0.51731692144	0.537552005702	0.613259702746	0.575542732622	0.581625175145	0.682004663954	0.525247509341	0.54606551005	0.558839640938	0.56679752152	0.557140211902	0.537812432313	0.544446504142	0.573497813848	0.538642391048	0.533033743288	0.530934021086	0.543400737295	0.52818975186	0.518894157398	0.496624131014	0.563075298533	0.547318606015	0.585844137117	0.541541591361	0.52576598351	0.630196624937	0.517932512868	0.565277399246	0.526166124324	0.516284221975	0.578346756674	0.524310390615	0.509888646348	0.544311436463	0.522870501659	0.56111377072	0	0.518115781893	0.628556215365	0.643401757032	0.649616743817	0.619248198856	0.61419483251	0.550564936299	0.626067202241	0.685897000323	0.540502269759	0.566254305146	0.522820508863	0.62311893433	0.630147475839	0.532420863851	0.58829171822	0.57606559044	0.623383836132	0.675232549431	0.588027690073	0.616720855959	0.632663431088	0.662373185205	0.535251787084	0.732727968465	0.579613564799	0.62860058578	0.717102830365	0.57586426007	0.58737300585	0.570973184452	0.704081200882	0.637193580506	0.6495080316	0.593215143529	0.638897890515	0.645345648825	0.651894851705	0.594207707827	0.5880394481	0.61155537866	0.550329470976	0.683429970779	0.532336957651	0.511671297965	0.551738581772	0.548364152211	0.589099285816	0.528935655201	0.522223109445	0.54207847671	0.530517405164	0.532664673037	0.550587793257	0.491420874334	0.518414725094	0.537401230267	0.508345526925	0.522458239692	0.518952381733	0.509111036657	0.545157453033	0.534737818807
CS.113	0.588795701507	0.596865177017	0.555846401104	0.57129172705	0.525760307176	0.553366462547	0.62496939429	0.486472970113	0.578008763651	0.499290442548	0.634329651574	0.584709082639	0.508953891044	0.554234616297	0.61500778455	0.624320431951	0.621425295236	0.730590450634	0.717637668339	0.633378176786	0.618892110284	0.637959749374	0.682159876052	0.630944332156	0.697654440469	0.518097775271	0.534821033906	0.621536305318	0.622165399405	0.65865310122	0.668802450201	0.580439110726	0.739457204627	0.549000654425	0.643290320937	0.66563875273	0.656486527629	0.587031032209	0.665998952364	0.591435111875	0.660536109816	0.558420511003	0.674846471085	0.651769325944	0.543328295999	0.651760712086	0.710188676139	0.687620087083	0.612157863064	0.648289878366	0.724590928515	0.678090608737	0.672051014407	0.64037826615	0.654959176045	0.722169017318	0.616940157018	0.66277539033	0.650186667445	0.635002302037	0.547495926418	0.580381072142	0.553331413281	0.543881129974	0.594708808217	0.544987136885	0.573983175443	0.524797720763	0.529271793682	0.618372417576	0.5765878192	0.585406999091	0.683432958371	0.547686171816	0.57565865306	0.605334944598	0.594926934732	0.585173381502	0.561282204663	0.615836539248	0.648514522162	0.585764926762	0.560191008862	0.55888526968	0.57359803255	0.554247247533	0.565606337722	0.55996043463	0.581415413432	0.611333464898	0.637545997529	0.59877614814	0.536243820598	0.650461759564	0.550456830632	0.639308723899	0.567599405637	0.587807351776	0.548230800197	0.554310488817	0.566312397948	0.534276242031	0.58038355777	0.555860685934	0.518115781893	0	0.643697971987	0.675343819724	0.688875769611	0.643720147019	0.624171746401	0.627210428519	0.65084003336	0.70822582328	0.54854232795	0.603871484167	0.476402662086	0.666892983835	0.589337366667	0.528291978412	0.606148631547	0.583469429108	0.643687353972	0.690884122225	0.628604218415	0.6476782538	0.650436581915	0.675974962177	0.560060993171	0.730177261644	0.62201130022	0.649204714953	0.728516997436	0.610059294465	0.5995335249	0.588827231553	0.720468641745	0.652068410901	0.650452147231	0.648866525197	0.613566295406	0.654485385338	0.637553242104	0.631398236202	0.562913176358	0.645937525464	0.595574204503	0.670978247269	0.499471151206	0.552861529566	0.534799345717	0.542182181594	0.55024890226	0.566152253504	0.562509296458	0.534508191978	0.510873428615	0.512873762385	0.577514269355	0.543849431492	0.568873156053	0.581922584629	0.5863266678	0.566504676885	0.542344566153	0.532321647114	0.525934680937	0.541470483905
CS.347.0	0.656294072996	0.693599740525	0.652093994388	0.686026310841	0.669845212596	0.696057907843	0.720805981712	0.692997058174	0.696795126996	0.63331731047	0.699114678686	0.668994103837	0.651213589952	0.714039338831	0.695398456686	0.619288599475	0.583481533299	0.595875676503	0.668148684694	0.635798130106	0.645369634626	0.574479588692	0.598099933449	0.622760069278	0.612282112047	0.663269982994	0.680499354293	0.558894014266	0.587299917893	0.624184122424	0.58549711848	0.597386026257	0.649921140148	0.665157052076	0.57507384018	0.621471945307	0.602264853436	0.587618665632	0.662312901441	0.651115953175	0.602953494692	0.682385882429	0.645162075028	0.581992607958	0.633177856427	0.618563991187	0.614375939987	0.634870698375	0.62549822296	0.623450968946	0.630568926038	0.640124793798	0.62959578042	0.619388139272	0.581134158187	0.602683893278	0.619194549143	0.611930163954	0.623794193485	0.578677996688	0.634512976367	0.655347745266	0.658551765811	0.672700425302	0.652954779183	0.644263361936	0.685390847663	0.692414761817	0.677234304917	0.62832223393	0.64351636624	0.645328108933	0.587774454922	0.687832156386	0.68937878602	0.71098606336	0.627256718915	0.720352086028	0.699506811179	0.72759203496	0.727332268752	0.709446100792	0.726673691191	0.683698580401	0.709838299682	0.685189749887	0.713364328648	0.706282554442	0.720380350754	0.707199267074	0.602675028776	0.665266634951	0.685664967701	0.618584556022	0.604389276485	0.58813549991	0.648818962144	0.64431077671	0.677403196475	0.675799346961	0.693138923891	0.704745411222	0.666952687356	0.653432806558	0.628556215365	0.643697971987	0	0.670278767193	0.650205882655	0.580966711567	0.639776454893	0.597903074337	0.548087961672	0.567351020245	0.633323548536	0.598435664733	0.623531821124	0.577392376463	0.649043332039	0.654121287767	0.586182143053	0.593657361337	0.577781270487	0.587162197218	0.62650826786	0.584771577546	0.596766109365	0.555490790302	0.575545529841	0.602220862532	0.594141736444	0.604491554385	0.608418026284	0.589616749481	0.624234711215	0.62727902845	0.635015422436	0.609822430662	0.656410823555	0.596024781644	0.584198238512	0.594032149857	0.62252753836	0.567864290483	0.645974799678	0.591471025624	0.674942464015	0.632411495177	0.645848059723	0.692037272303	0.651684316733	0.678004120334	0.648502906739	0.709767547838	0.69665926027	0.615891257572	0.664575349354	0.677209802097	0.713582513763	0.676033537614	0.69432370743	0.724492728	0.722932719008	0.683912520179	0.705768993414	0.668866552638	0.702319043466	0.688636457131
CS.304	0.681989381408	0.691368798449	0.690915092716	0.661246949014	0.68003830482	0.696309273727	0.721278591252	0.702369529588	0.698152197633	0.666446858384	0.699237016702	0.694169093874	0.693175758139	0.726377929425	0.692737969413	0.66807405626	0.648301328264	0.71422717182	0.668772654757	0.654912326386	0.678907192102	0.61405935952	0.631598244914	0.679930817877	0.6594051223	0.684215179738	0.684973747717	0.610783641463	0.590052509929	0.644329429005	0.623329454208	0.620608873113	0.6663969428	0.701489912285	0.623783547401	0.659978924838	0.653420037258	0.607258823807	0.670044237586	0.627387624472	0.677739532908	0.68780734088	0.624410874703	0.645224365713	0.651568243604	0.629095351396	0.669405735173	0.643046514224	0.643283963225	0.642798181165	0.621998389453	0.65121709534	0.632760493864	0.626879639113	0.657320739191	0.652924795175	0.637448787863	0.632265325975	0.638314502352	0.628152519178	0.656648228787	0.651441061516	0.676451881172	0.665744861467	0.646235601972	0.668984981801	0.678242571424	0.693469396334	0.683519484966	0.651992827264	0.653092750784	0.675139926594	0.708625166618	0.676449957276	0.68840931081	0.711366540049	0.695596853936	0.694386376243	0.697799494664	0.728454064608	0.726313096805	0.69449862331	0.725626364803	0.698491050294	0.7047698997	0.670167508517	0.710088195394	0.702676150193	0.709906410167	0.709336790032	0.66912614459	0.66985715861	0.705632856837	0.644799290824	0.688786176137	0.594248852923	0.65060242788	0.672386832741	0.703686551027	0.679550796428	0.704456307758	0.699232145024	0.662905478243	0.702713508048	0.643401757032	0.675343819724	0.670278767193	0	0.675078458043	0.649497844286	0.653707048448	0.638764027683	0.631143550839	0.670193193325	0.648124426328	0.65139980987	0.672842556363	0.627755852848	0.624672817643	0.661605076219	0.630959017007	0.613501992725	0.630129534987	0.633903275893	0.662815057176	0.645085724825	0.627382201445	0.670564795565	0.640772264803	0.702680031926	0.648518228888	0.62380468568	0.709806678836	0.61778801344	0.659229675311	0.655342450237	0.666601814883	0.593116120394	0.602970129315	0.640549614154	0.674282634729	0.627791176559	0.651243060159	0.664127773755	0.653633452073	0.686662161082	0.698210896459	0.694502546911	0.682608942959	0.690035783088	0.671011269739	0.699820743149	0.68526719368	0.714940912946	0.726019990838	0.661543052666	0.695074552754	0.693735806341	0.70773155077	0.6866733935	0.69772572428	0.73549444248	0.711188769605	0.670810320239	0.726838299833	0.677069141371	0.721762629853	0.699582675506
CS.164	0.714726950838	0.713841998275	0.659911372161	0.706243647033	0.676021267747	0.736936616751	0.741745716452	0.734775949874	0.686985447431	0.67596558901	0.716537839635	0.650835953789	0.676772006514	0.760165656616	0.669766315616	0.703976908458	0.666220543337	0.696789418994	0.672790982319	0.580498216858	0.74068013138	0.615333911241	0.643765572462	0.718580120765	0.640149911156	0.658611631965	0.650719072081	0.675623952289	0.661342915044	0.679175481029	0.709964413153	0.679785119334	0.678502711974	0.736004695847	0.684359718375	0.65795951347	0.661305263508	0.598369166904	0.655974894728	0.654979535138	0.72437404525	0.764366209496	0.678924047862	0.69827820425	0.726782088089	0.702226766051	0.690967218381	0.70666610992	0.664940978019	0.712456001817	0.663824927512	0.659262009895	0.663746841932	0.732648621383	0.678922911603	0.686145407592	0.717592913598	0.706276140253	0.713803120369	0.701355019109	0.705067867292	0.708861181165	0.717573782345	0.709807447259	0.725327375567	0.721766419795	0.716838332108	0.740249790161	0.728700321222	0.696878574594	0.720486369231	0.745654874437	0.674289212522	0.736509105756	0.744769268825	0.74650579536	0.718198238691	0.753589918557	0.740456084694	0.765843239792	0.762328264304	0.752306029559	0.746064290169	0.73700348251	0.765891000676	0.70428878258	0.764712163828	0.724282759215	0.745304964103	0.728244794947	0.604686703572	0.688448699168	0.729628085043	0.668416213733	0.678186690746	0.563487643874	0.662861100671	0.648609536659	0.694438780926	0.710724458052	0.738059122796	0.73743106314	0.715981083957	0.681606400263	0.649616743817	0.688875769611	0.650205882655	0.675078458043	0	0.671653278109	0.714443192776	0.646008728918	0.693153037529	0.629694968003	0.66561824782	0.578504653655	0.672872782159	0.640854860874	0.744599252111	0.699802983329	0.570291655166	0.581867781581	0.688504152776	0.647151311377	0.70639364836	0.684450226764	0.702148822606	0.695158036844	0.629171312451	0.69394409892	0.704047818528	0.677054462749	0.702730454998	0.537455243639	0.69733702455	0.723290432017	0.662336028353	0.697360892946	0.667718153517	0.700705480468	0.691415520121	0.701512077555	0.704167472488	0.715859613163	0.719803892852	0.6955654543	0.672136518842	0.665590307979	0.714528442197	0.710302946836	0.704952313572	0.7340807082	0.728721889969	0.757193042967	0.728256966055	0.724245343881	0.71368269328	0.721595266972	0.754422805122	0.688711100137	0.74058578959	0.755718043419	0.75799229666	0.737165461297	0.750860887966	0.738567633129	0.746975295656	0.747878121026
CS.330	0.649541074735	0.655895096851	0.647837852972	0.624665216098	0.668976668519	0.649369965026	0.674892235412	0.626185658062	0.67073008342	0.615911886785	0.658528220419	0.637185930516	0.620035463104	0.667383558671	0.660774690639	0.560979619115	0.528564492177	0.600499413418	0.640918613921	0.640055101776	0.58808036589	0.56267102562	0.562066845621	0.570410392026	0.631663209814	0.671893936194	0.667880744215	0.561174006328	0.548172328121	0.535661566868	0.541469347354	0.542337318958	0.62981924014	0.593222860585	0.531521113682	0.619807361783	0.545409482597	0.571931759583	0.669324022557	0.612480636623	0.536639431001	0.594369070344	0.595429101978	0.491788355463	0.542229347467	0.546381125882	0.590549263471	0.572271394369	0.574040822761	0.513549584173	0.613072750772	0.5771134339	0.551029778468	0.522409691804	0.50629572087	0.55648835263	0.530598411647	0.526858819307	0.533323130663	0.501939845153	0.590378461499	0.576589635695	0.624284388389	0.625068651158	0.567589891699	0.621649952162	0.591468923835	0.641041186457	0.618481248442	0.569584708606	0.602996932278	0.581577436339	0.601202123253	0.604940264435	0.615762117826	0.626661621326	0.553078595361	0.638636362676	0.613071617127	0.670453340302	0.649948039122	0.610848520013	0.675456409931	0.607069854396	0.664770855323	0.600787101721	0.644355350079	0.62162881658	0.608127381737	0.670772179379	0.585337591198	0.630720477007	0.653566164397	0.641177829937	0.59998222869	0.574351001032	0.61917004706	0.636044949712	0.667244727396	0.614258045012	0.659869650578	0.687431022466	0.595379601934	0.608653987795	0.619248198856	0.643720147019	0.580966711567	0.649497844286	0.671653278109	0	0.60371960197	0.547502535044	0.52910012069	0.634603496158	0.615134373182	0.606780135871	0.618207887314	0.525698290183	0.565374384859	0.616025325618	0.611424715078	0.580611585908	0.511592103969	0.589132643462	0.528383127254	0.501347401351	0.495905359764	0.529377574394	0.57770647847	0.6291432157	0.49532623805	0.498764244174	0.582839970869	0.606779019947	0.600063879399	0.558217547418	0.597018320862	0.555907938707	0.621381056573	0.481746397596	0.555022380632	0.530740470137	0.529711223267	0.517071692742	0.571782969593	0.538083233927	0.640520753202	0.612003211538	0.620787443335	0.603869584262	0.647624625244	0.621304302596	0.598041156493	0.651387133511	0.650239091403	0.583169539465	0.608088559587	0.632011711297	0.639404793713	0.647632874999	0.618697625845	0.680946586597	0.649108823828	0.614983728854	0.637915141134	0.624055136571	0.651654691347	0.641805712251
