CS.199	L.012.M1	CS.091	CS.295	L.004.M1	CS.243	CS.263	CS.106	CS.007	CS.174	CS.314	CS.280	CS.084	CS.260	CS.143	CS.117	CS.122	CS.050	CS.382	CS.137	CS.327	CS.153	CS.377	CS.171	CS.360	CS.040	CS.127	CS.149	CS.186	CS.287	CS.203	CS.224	CS.375	CS.374	CS.380	CS.376	CS.041	CS.213	CS.292	CS.378	CS.282	CS.136	CS.302	CS.126	CS.205	CS.256	CS.147	CS.166	CS.389	CS.148	CS.181	CS.177	CS.385	CS.386	CS.268	CS.183	CS.214	CS.348	CS.349	CS.129	T.CS.042	TFS.023	TFS.024	T.CS.016	T.CS.059	T.CS.023	T.CS.079	T.CS.029	T.CS.022	T.CS.014	T.CS.004	T.CS.028	T.CS.071	T.CS.034	T.CS.082	T.CS.121	T.CS.111	T.CS.105	T.CS.134	T.CS.097	T.CS.167	T.CS.118	T.CS.131	T.CS.119	T.CS.092	T.CS.177	T.CS.107	T.CS.147	T.CS.117	T.CS.120	CS.087	CS.088	L.034.M1	CS.110	L.024.M1	CS.103	CS.082	CS.242	CS.356	CS.238	CS.085	CS.237	CS.246	CS.241	CS.015	CS.164	CS.151	CS.311	CS.188	CS.387	CS.338	CS.165	CS.233	CS.187	CS.150	CS.330	CS.345.0	CS.207	CS.113	CS.078	CS.361	CS.152	CS.080	CS.321	CS.194	CS.319	CS.331	CS.227	CS.322	CS.318	CS.320	CS.223	CS.285	CS.158	CS.339	CS.270	CS.253	CS.255	CS.393	CS.390	CS.370	CS.326	CS.262	CS.145	T.CS.061	T.CS.026	T.CS.008	TFS.020	TFS.021	T.CS.045	TFS.025	T.CS.064	T.CS.036	T.CS.049	T.CS.066	T.CS.031	T.CS.043	T.CS.055	TFS.027	T.CS.095	T.CS.157	T.CS.109	T.CS.158	T.CS.152	T.CS.151	T.CS.142	T.CS.141	T.CS.166
T.CS.167	0.616068841665	0.529114024567	0.673137505535	0.581281503807	0.446231697873	0.538715604174	0.541791024495	0.589273518828	0.504703385109	0.450482389663	0.505579765123	0.472717562004	0.587860211326	0.638092401515	0.591983379952	0.586671393646	0.541784483394	0.662172758005	0.525652507004	0.519126899749	0.562074492882	0.600671454099	0.685562942012	0.612466232257	0.630074981736	0.595672684992	0.565782125259	0.650933140824	0.537335909103	0.632849218688	0.537752101419	0.754713907108	0.614433150802	0.675786019949	0.50761840867	0.65018173423	0.685156247412	0.693349885053	0.619865587789	0.686827328364	0.683062159636	0.644823935396	0.713482389961	0.519999156312	0.695481340326	0.662849844687	0.651010928512	0.69662662879	0.64745105934	0.68295267022	0.63649658619	0.676119724596	0.653363835076	0.697681479338	0.66933554685	0.740061809267	0.632548210292	0.612372610252	0.633867281452	0.607962327129	0.45975389846	0.551148648186	0.538494041521	0.545833382912	0.625935842616	0.739434696266	0.669174415639	0.627142130482	0.56875676479	0.549414107756	0.528561241891	0.52755347798	0.533722391493	0.491222106288	0.487619704136	0.540888985492	0.433326965295	0.602265213035	0.480972646692	0.45433428996	0	0.533291182026	0.473899815239	0.570826993942	0.541407777127	0.49480281933	0.4294354949	0.445280633114	0.451477090973	0.48951824319	0.561296009179	0.627697674882	0.550922357954	0.660834796466	0.46386620391	0.580115022413	0.582467305879	0.485677507976	0.68430250901	0.560691942443	0.559021538857	0.663241453451	0.512980106784	0.529611945289	0.554509463232	0.724282759215	0.623122640033	0.597938885859	0.634254764854	0.58176177812	0.654075963983	0.677159601429	0.610411080388	0.619843344226	0.576356517121	0.62162881658	0.782921048856	0.678450988465	0.55996043463	0.56417877653	0.662882028002	0.525232718399	0.608055297955	0.519740337391	0.754406539984	0.652188110549	0.588675289507	0.783361745044	0.695505296962	0.644504762147	0.574782893583	0.654439958141	0.741529220124	0.667870448064	0.635807803541	0.643991806467	0.754459792322	0.608311190985	0.688309085462	0.642010000104	0.659753747013	0.591732756903	0.660413464342	0.553270192904	0.563490948093	0.708165517463	0.577473668368	0.455944856787	0.539630919611	0.537449646807	0.526496506922	0.483613199875	0.535364365011	0.618660838131	0.42304056885	0.513788313096	0.499374520592	0.480016063348	0.496967138439	0.458472461183	0.455073681601	0.43988073496	0.454491477822	0.473047353563	0.422145154729	0.476427875087	0.491476018151	0.456856717315
T.CS.118	0.618879409586	0.57791922977	0.611236961222	0.573489417292	0.560133792298	0.604605135322	0.558736657926	0.583281577679	0.559341243751	0.549240254956	0.560740279818	0.564435077772	0.596688824096	0.516827424567	0.557501529876	0.596288736664	0.614431218504	0.661571274201	0.505315408453	0.512296391838	0.631805135777	0.593360071765	0.570639015232	0.6267430477	0.512306023199	0.63244055563	0.509764755997	0.54730526458	0.598220971136	0.543564469588	0.594437221586	0.703006233952	0.599786775056	0.587110326355	0.504501833034	0.53560738665	0.627717209893	0.587729553913	0.579640098277	0.672217456323	0.593651677225	0.589947696256	0.635833032453	0.48644020765	0.591051852355	0.559424159048	0.545349779157	0.585310628098	0.559087119166	0.620970585927	0.547071020783	0.614359579924	0.555760959788	0.649500635555	0.631552770121	0.672528981895	0.595897717826	0.534192247114	0.529019476554	0.565369278259	0.545874945411	0.55122290677	0.545397305844	0.523433399896	0.631282643724	0.696023582807	0.577038124183	0.59237832549	0.543236645899	0.576988550144	0.480214536217	0.468387128126	0.533662812909	0.556062525692	0.564245657371	0.560112455114	0.541965837347	0.631594670339	0.550887425356	0.562711353273	0.533291182026	0	0.530430822286	0.578821436999	0.60298300942	0.554811693984	0.531262986444	0.557680697798	0.540724185787	0.528586078591	0.635480132643	0.690446788629	0.565564060571	0.607533234916	0.610654729373	0.611863195566	0.577574875397	0.518559216077	0.652976437665	0.575849983578	0.548066920291	0.61066097921	0.552381320138	0.598870296873	0.654779682489	0.718198238691	0.590169177842	0.61381521204	0.605165598732	0.487428645809	0.578536896995	0.669458719412	0.630011385368	0.524838742883	0.535613390858	0.553078595361	0.704762827874	0.607776735024	0.594926934732	0.615823443011	0.629524511482	0.512416624355	0.591774692826	0.603972722156	0.652605304653	0.530137722553	0.520715584755	0.729159797218	0.588361812389	0.528579777499	0.49295871995	0.551824031737	0.655388782664	0.623391743888	0.624459529043	0.559888262316	0.67744177666	0.513723991299	0.668216347143	0.56755389311	0.556131549449	0.517176360101	0.531737627732	0.517556859146	0.520660754865	0.615807152323	0.551956104165	0.52654139555	0.578446150165	0.5407555043	0.519283121733	0.501735693036	0.576556805284	0.521619882486	0.572695873294	0.536635477369	0.574079500024	0.551171931349	0.527744777825	0.568951751357	0.58047091862	0.540561961977	0.537126715927	0.511564238886	0.544624310394	0.58702402269	0.594612981152	0.523418190199
T.CS.131	0.632752941262	0.551897556731	0.670526601055	0.569582444355	0.47681650394	0.54685200794	0.533851924936	0.603449323669	0.512657049702	0.449649591096	0.549245952908	0.452190767864	0.594401728424	0.613827922977	0.580316636638	0.601865492156	0.576777666353	0.687756573714	0.525690368299	0.513655507917	0.640651374757	0.603449360998	0.641890467447	0.616420052186	0.617488133546	0.588524575292	0.55482058807	0.627364368183	0.559128014109	0.597678462179	0.521514993531	0.740567080829	0.606622849873	0.653371141383	0.484383127768	0.647443687943	0.674140689781	0.675449524944	0.624601100699	0.696349998719	0.659820865982	0.648805566366	0.722953417284	0.494633245388	0.67424056044	0.629215760507	0.633202301783	0.668583540645	0.636084504856	0.682026526901	0.61505449134	0.639010186542	0.615013526169	0.677965465691	0.661225269763	0.733362604548	0.613746267931	0.596614534192	0.591591022662	0.589980198771	0.410679060763	0.54964810611	0.561589429453	0.525463765855	0.647506106725	0.741024796832	0.674893140679	0.618242201556	0.557536972651	0.573883359883	0.551129199277	0.503543478022	0.489472558365	0.493062652809	0.507655561608	0.452486478961	0.476897158492	0.580256470818	0.475004053118	0.451253725507	0.473899815239	0.530430822286	0	0.515375134303	0.48908174738	0.444404582297	0.398291865157	0.461973498968	0.490598812319	0.469608242338	0.598624833697	0.655000797903	0.564169131668	0.643822898555	0.54751581699	0.587428436632	0.522861943649	0.453717008211	0.686260025737	0.591244912773	0.566073371637	0.667497105832	0.436213694211	0.536056537525	0.603642723347	0.752306029559	0.578033098418	0.606908687327	0.632356204407	0.584536776861	0.614819028623	0.696015635828	0.622058279021	0.594525027527	0.573981966663	0.610848520013	0.7818876497	0.686908002847	0.585764926762	0.601536017144	0.645200348487	0.48791816341	0.619589487269	0.523186278713	0.73091204741	0.633846482382	0.544282676812	0.785933328893	0.665747215875	0.63990607007	0.584369610641	0.617558341391	0.739107490106	0.669920858869	0.632107358925	0.646936317759	0.738424959549	0.567544220687	0.658845292321	0.64016984525	0.617665830966	0.595398975085	0.648336549755	0.516302155462	0.563207143311	0.721635044749	0.583563277007	0.461249854223	0.591892200877	0.565470014484	0.536130323084	0.507305360325	0.56573526301	0.644249157672	0.480640586662	0.548171365487	0.530453659377	0.541487509461	0.5123567941	0.482921594963	0.537358693627	0.421766584696	0.388751274458	0.473065596217	0.483371075435	0.549083488845	0.564662184639	0.435366012035
T.CS.119	0.642986758558	0.563821781593	0.69471159104	0.661061160213	0.566628598916	0.616491979745	0.565006588272	0.547896182771	0.594771839883	0.546729045551	0.603854764899	0.538502086967	0.52536710373	0.63923130359	0.588622371902	0.613305501287	0.577475926513	0.670613984872	0.661461081003	0.627059312082	0.651002886517	0.602357177643	0.653689435193	0.62000374461	0.657996809726	0.600237372835	0.625861500081	0.654123773111	0.523887658078	0.637250462749	0.631108081027	0.76632743559	0.689681074632	0.691741051198	0.596399209403	0.688065197862	0.686247609989	0.707220673955	0.627028202256	0.725814479291	0.699706696899	0.659409050303	0.758437880847	0.615177226398	0.743904563561	0.680092356511	0.687231387045	0.69110296613	0.664582387043	0.714635028417	0.659023073889	0.711073672006	0.652123826574	0.719653858024	0.66488715582	0.756521740746	0.697518001458	0.588553161002	0.639601782124	0.598372134124	0.540402133053	0.679695060261	0.64565878546	0.632671116607	0.596845407478	0.786282844632	0.712524621726	0.625424218833	0.631684679939	0.606801815821	0.653589205015	0.609032640843	0.60107281785	0.595127512673	0.6270512977	0.539315043553	0.594908154528	0.459045753317	0.591042386744	0.528235188243	0.570826993942	0.578821436999	0.515375134303	0	0.520189755228	0.507882251962	0.540287079687	0.51777055005	0.545062532106	0.590358524829	0.665159342225	0.722437901097	0.596196184542	0.657077470525	0.644115285958	0.593829394655	0.53295458921	0.547705238349	0.741717446332	0.618210307098	0.533471214619	0.650073823221	0.554831006518	0.575854368682	0.645164195763	0.731572626279	0.631562855125	0.675075176403	0.742164217403	0.669802733385	0.627387329281	0.763243429077	0.588157657496	0.64953992388	0.573399192584	0.668300199463	0.777828968522	0.693673530807	0.65964293824	0.674567798741	0.730410827339	0.56789025794	0.64064560734	0.634280570347	0.779297678316	0.693002993432	0.56442754795	0.813102160218	0.72453226541	0.693444888195	0.637569567047	0.669800457024	0.743060990969	0.649248372429	0.71775812705	0.69244356751	0.753399656882	0.60615810815	0.694705880331	0.674375929489	0.683510451349	0.626427406971	0.697928628498	0.643727148966	0.662010942268	0.737653565898	0.696513402304	0.540189363246	0.665735591552	0.650465151888	0.674379498489	0.598921670872	0.535400394063	0.675971648502	0.56514784093	0.605063617248	0.643324231955	0.58925965532	0.644113862549	0.537959697794	0.587568788806	0.529121013678	0.546360439547	0.590306370584	0.59769113151	0.667112594894	0.65232542809	0.586706370998
T.CS.092	0.664093657561	0.588105281783	0.696225216483	0.621648175917	0.563300630373	0.596336925731	0.554942123238	0.603016435493	0.608677668112	0.547276640518	0.618930971982	0.540324218134	0.572323740987	0.657956889511	0.628977270118	0.634386884862	0.589950958719	0.692062884316	0.606991854882	0.599142715959	0.663327215387	0.600738901138	0.654492080189	0.647562073359	0.670534035988	0.615612237553	0.600639662075	0.669068843035	0.580755969835	0.649720375687	0.573336800522	0.779178497278	0.658345798025	0.701338053216	0.558983358639	0.689323969862	0.683594233523	0.708218005244	0.647021630548	0.723307360285	0.702491518287	0.666459007703	0.740289956676	0.581982770988	0.738457955037	0.695029323468	0.690982965932	0.683983748183	0.681957826385	0.712601503344	0.664090318861	0.707131759277	0.639330210672	0.741933941663	0.679305950155	0.737507364212	0.660472858157	0.625679667689	0.636757653917	0.633170195968	0.483049405433	0.628572321774	0.611928329148	0.611901667197	0.633875515937	0.743339109594	0.705912300997	0.644322927452	0.607964120459	0.582545147012	0.598640616732	0.580843993223	0.557723574992	0.569416596294	0.587605969902	0.537152402731	0.565203072868	0.556410308134	0.552910553933	0.47240389265	0.541407777127	0.60298300942	0.48908174738	0.520189755228	0	0.51291938505	0.519502224587	0.504618124894	0.569158487999	0.536101222181	0.636557976051	0.70013878054	0.608645940703	0.682213120396	0.625774169652	0.628842309529	0.542694563316	0.521799994458	0.704435858447	0.61561334191	0.585069305338	0.681178874829	0.527700418982	0.609719463801	0.653576394157	0.750645298502	0.596551419519	0.672629897945	0.692116898715	0.643056539293	0.641387279453	0.723648129299	0.621607972849	0.653248765713	0.592211554288	0.662573163223	0.782600172815	0.708544675916	0.665990722312	0.673330409721	0.676656102625	0.540677724046	0.642659285578	0.590844534286	0.779019412584	0.67484678351	0.568981701932	0.803206311403	0.711910842195	0.67747937509	0.649880713881	0.654488773771	0.755490653963	0.683806092038	0.67674841863	0.685729908991	0.754114031089	0.64234849833	0.686284459387	0.687390913599	0.654038361691	0.638430581532	0.711618206069	0.591219113062	0.620172217161	0.739295214489	0.646598025029	0.526891743106	0.650738190571	0.638740184697	0.629282942718	0.596718259941	0.571894721829	0.680622781113	0.545408766867	0.607134961609	0.584884597516	0.601169898656	0.593639321641	0.517002911035	0.600973745829	0.509967983545	0.503786739692	0.556351704101	0.562062125438	0.625700247829	0.64156337564	0.561976641826
T.CS.177	0.640357031722	0.536059002598	0.679768048017	0.603255039732	0.486617242376	0.553987177429	0.519219404204	0.59613205351	0.525188636511	0.475126980544	0.569395543229	0.469567145005	0.557039476574	0.641182774462	0.592459806806	0.587254583427	0.545974350986	0.665319294205	0.569944228779	0.557021215123	0.619841117462	0.602235047159	0.676206102318	0.618922391829	0.641272331977	0.605175912401	0.579840535969	0.671903971206	0.548890218422	0.624975793256	0.545891146874	0.781289162209	0.644417705899	0.68985602765	0.516609608866	0.681159110049	0.678629039463	0.697668583372	0.620022908674	0.699592033084	0.69473287809	0.666512008927	0.745781721824	0.531469057882	0.713243215092	0.653538217056	0.667965930417	0.677682366471	0.667944472524	0.690150039584	0.638076532881	0.680609133748	0.654620227357	0.697046203241	0.68657377044	0.745000936059	0.655311379328	0.614774148156	0.621496934457	0.608229393069	0.473600178874	0.5705108726	0.56141683634	0.56611095642	0.619810004519	0.766232032887	0.687363039464	0.642263886155	0.583034980345	0.573780628668	0.572702943194	0.554222317333	0.545336492338	0.503320724253	0.531915560806	0.508898443309	0.520148471071	0.545251136008	0.522761440197	0.473238803846	0.49480281933	0.554811693984	0.444404582297	0.507882251962	0.51291938505	0	0.475678313813	0.463668116591	0.486544829869	0.527049471793	0.636136066235	0.681310405757	0.57686198476	0.659242246259	0.557022343741	0.588675913893	0.540562444628	0.467512366956	0.721723698452	0.591339027111	0.547257511819	0.678555684759	0.4907380943	0.519566200231	0.600125800633	0.745304964103	0.614941427696	0.626074486079	0.669739800418	0.629059356889	0.619734495103	0.707081467578	0.608768137115	0.637359591898	0.579777098811	0.608127381737	0.794130213097	0.700773305274	0.581415413432	0.608980709496	0.674191218527	0.518419121927	0.629647074706	0.550691835461	0.751267181144	0.663017819591	0.539621227186	0.805484120008	0.691628857218	0.67786919105	0.604509824376	0.674166188077	0.76455194782	0.670990092655	0.66129839408	0.660729363173	0.741418767031	0.60247354834	0.664078135618	0.664565564196	0.639234943269	0.587010245982	0.668515638024	0.582244066865	0.597156306827	0.718267787339	0.614399724309	0.483925945297	0.591941491116	0.580571178331	0.591515157723	0.515146639357	0.554237307165	0.665799809745	0.503486859258	0.533999782617	0.552031368176	0.559910009416	0.521487699031	0.489686339763	0.545223421788	0.468402669577	0.455490200314	0.543411959312	0.510748160144	0.587455233981	0.568310189038	0.514779041278
T.CS.107	0.637359769948	0.544774832486	0.683781139594	0.548929977659	0.433547022869	0.545277033812	0.532807847826	0.604071823955	0.495956221144	0.39954757426	0.533219350453	0.444425316184	0.583638039545	0.637917362967	0.591279279989	0.596434713439	0.55142935668	0.697290670866	0.516336585735	0.51959187827	0.59990574035	0.61905130841	0.668791640299	0.621375934128	0.631125386861	0.587983067478	0.549948512197	0.633810474987	0.552030785947	0.649210114854	0.489096285421	0.768160488116	0.615826406458	0.676581300956	0.474126733073	0.659999666306	0.688720612816	0.694611929007	0.634384456129	0.711993659081	0.677367716917	0.655722287172	0.734816154343	0.488849028109	0.684014385797	0.662358799209	0.660249760713	0.696397892896	0.649282987065	0.702862056925	0.628731285537	0.681379724877	0.636542297496	0.713682372415	0.684835080547	0.762465033705	0.64361805222	0.607847178428	0.632358675178	0.608278469635	0.413915489765	0.540247459697	0.530336259725	0.55149931326	0.652825557073	0.774142688758	0.689910306542	0.635415832543	0.575583722934	0.566929797273	0.538965771993	0.493955551538	0.492393639939	0.467066764234	0.502460284382	0.495155169384	0.435754483739	0.581245162463	0.471804181628	0.446850669083	0.4294354949	0.531262986444	0.398291865157	0.540287079687	0.519502224587	0.475678313813	0	0.41890670749	0.427862222396	0.457753102012	0.595211878021	0.634530418554	0.556254824672	0.675586564997	0.529802859749	0.594911268844	0.565050122353	0.451175981948	0.707209845236	0.560517433747	0.560698484513	0.673963570054	0.447186002101	0.505453085554	0.559609123542	0.764712163828	0.593959936094	0.600031027651	0.643963524166	0.592460594787	0.631723079212	0.703623998034	0.632930778145	0.591636828097	0.58675865167	0.644355350079	0.796588939778	0.696783366242	0.565606337722	0.575913937096	0.673844717038	0.470584431685	0.62711321798	0.484659855407	0.749859813301	0.649875115538	0.57739952326	0.801478616014	0.683090603596	0.662155857165	0.591907883995	0.653898288654	0.751557637939	0.688695774377	0.628954050038	0.66711757746	0.768481789638	0.597746744581	0.677615359539	0.651542525914	0.656934032579	0.617512181451	0.672654474254	0.509867953845	0.557786245281	0.723883263369	0.564041617645	0.430025926731	0.573314180527	0.550887523015	0.53308960691	0.505666332783	0.562664875074	0.651797773258	0.474546968152	0.530925280966	0.51656550271	0.508551934623	0.47136794922	0.45432171947	0.510192865969	0.401298447303	0.381352246357	0.469533956196	0.450976838462	0.5048117268	0.531309669783	0.437377456845
T.CS.147	0.647903360121	0.503682342489	0.70293662671	0.615071119126	0.401935962777	0.548361756373	0.547895284326	0.612281941126	0.51268557916	0.395444677609	0.566670898299	0.456955410724	0.57383883095	0.653009582557	0.613788448129	0.592189035679	0.55109602615	0.695747608973	0.562119375394	0.546742500168	0.583325727738	0.627948833075	0.696341332494	0.626514184523	0.645541315815	0.60691962023	0.590874335035	0.684630695916	0.501889851558	0.653640438918	0.556297421217	0.794907538927	0.675563387218	0.69488763144	0.505230629965	0.699938790183	0.714372536552	0.720718128556	0.624626869916	0.718853436933	0.718342512023	0.672635940595	0.760822002568	0.559331150482	0.726210207023	0.682486929736	0.688091407787	0.710790714499	0.69210426577	0.71899388148	0.653422562492	0.712962596528	0.667605825346	0.744330670081	0.709837480914	0.784559244196	0.680106642407	0.633789129943	0.658605258525	0.622665125961	0.457280146198	0.5976593569	0.571086797259	0.575392326843	0.629304776349	0.793215709782	0.725175658901	0.662044933263	0.605179780205	0.572166269665	0.579127106128	0.552236767633	0.52823667339	0.505615049796	0.54186856525	0.52773725636	0.479378220707	0.558986500956	0.494219435084	0.419620398022	0.445280633114	0.557680697798	0.461973498968	0.51777055005	0.504618124894	0.463668116591	0.41890670749	0	0.462193582672	0.507809152576	0.627061237796	0.66472589485	0.581336761207	0.678717651783	0.52366085446	0.562426020432	0.565863217102	0.500442481941	0.734790348534	0.574247933698	0.570136996951	0.711145632053	0.518524252274	0.481955078116	0.573453941733	0.767139802176	0.634312447333	0.641030847422	0.68182693022	0.62570763636	0.671388627968	0.738123278664	0.616572994646	0.653904502319	0.602202581329	0.662239411144	0.810766056417	0.719903350061	0.582620634004	0.597692090389	0.715713012935	0.532837784222	0.645508835209	0.527741146155	0.775929412378	0.689601992501	0.570424763495	0.824208299718	0.722288751966	0.688961692495	0.600362263645	0.690660614059	0.777094592145	0.692097946004	0.6681738329	0.688517599532	0.762530406888	0.622087254811	0.710732952759	0.692699133543	0.68645619477	0.644536017188	0.691269919891	0.595369495953	0.61028616577	0.741325647192	0.617210771625	0.437381928213	0.572720878294	0.576829712124	0.596314040043	0.494709415116	0.534540492167	0.678550544135	0.436083928306	0.540771669247	0.537623794154	0.517664343132	0.515524383018	0.387086187805	0.51902713328	0.405805182671	0.463196120751	0.512663542593	0.445857384397	0.534729783664	0.524459293782	0.504196571787
T.CS.117	0.629893329521	0.565906783796	0.644177794621	0.562168162614	0.487743369224	0.542647039777	0.519736547433	0.597284128297	0.502038645566	0.474326217568	0.535673701228	0.494510142361	0.597192230627	0.61257150291	0.595683696655	0.579952361621	0.54184212793	0.656656324412	0.523278615458	0.552428524728	0.577690470781	0.605393948537	0.655266542302	0.600251575048	0.626960624384	0.583395213951	0.554782648282	0.614150429475	0.536585762771	0.6190418782	0.528148108147	0.73062311565	0.604265828223	0.651167063493	0.532676105516	0.647692602658	0.67888989674	0.670461464675	0.611867897682	0.679702165218	0.662523453554	0.628012553482	0.713171796838	0.516988089846	0.677995292195	0.622206130367	0.629138576286	0.679488456872	0.652955119801	0.667491332003	0.609453079064	0.653922944231	0.629428744022	0.684270381875	0.673311930078	0.736772886102	0.622554744648	0.629180036845	0.635947785207	0.584061278632	0.49877908048	0.553372255285	0.550508682649	0.590299349271	0.629409402147	0.756114822921	0.671449165714	0.618713264075	0.582322907121	0.598993702733	0.546944418193	0.537099920156	0.530862036191	0.528033288717	0.506616547908	0.511459986508	0.483370769068	0.576930450336	0.513190688477	0.484389968866	0.451477090973	0.540724185787	0.490598812319	0.545062532106	0.569158487999	0.486544829869	0.427862222396	0.462193582672	0	0.49521341107	0.60774957969	0.647035887104	0.561471261333	0.649083587299	0.524109451973	0.58521113443	0.55736407609	0.503231969064	0.675014791234	0.548772035206	0.554670157828	0.654855552558	0.479101945825	0.512507414773	0.565742475259	0.733250468618	0.603366022859	0.585984681851	0.651325001048	0.580626192006	0.62102161604	0.684109123231	0.597253400128	0.58176224994	0.562610212815	0.60559874738	0.762002209935	0.654778811413	0.558838647548	0.567564580291	0.667319018418	0.514465256018	0.597001505139	0.516638920087	0.729946365864	0.640565935408	0.555638868818	0.774481704691	0.669733579748	0.630864920181	0.55931378831	0.635747602845	0.720034394704	0.655607908466	0.632485068693	0.642378151259	0.725821328931	0.580431289861	0.674448971262	0.634736720981	0.661966676985	0.567295939911	0.651926813444	0.547196222038	0.585336329693	0.720725122244	0.589451455997	0.494203474592	0.564289895639	0.556992886579	0.554467994202	0.513586945048	0.554396978883	0.62702079309	0.490085140503	0.532862182706	0.542168037911	0.520081791039	0.533959038563	0.483462684994	0.502649773207	0.451435594818	0.446103561072	0.512629447717	0.45967084656	0.535949670328	0.535715507073	0.483014942141
T.CS.120	0.615093782611	0.550533287473	0.643928442945	0.551989157118	0.499493135887	0.546943659499	0.555899993643	0.586820034902	0.528562652653	0.490336202168	0.546765897153	0.496503969839	0.593202024719	0.597567437031	0.556871975907	0.597066788137	0.573137151303	0.670333642223	0.468486910527	0.526699030327	0.600505531458	0.600409327915	0.657423459916	0.61334533181	0.597493865998	0.601980903649	0.535697639982	0.608812732762	0.577881402186	0.609302721073	0.512505325726	0.732002068475	0.572003378516	0.641563575475	0.517329878729	0.62274305427	0.641285742046	0.657911168688	0.61130604508	0.685209834863	0.648665994503	0.623538981036	0.691619604783	0.501654370382	0.650149154887	0.617453038602	0.628975995474	0.668007423256	0.646521310112	0.653193205075	0.615784874798	0.643797245522	0.6193941926	0.702220334993	0.658394060738	0.70686201744	0.62521121373	0.602956737433	0.601382527407	0.577584478805	0.506941013982	0.548157368616	0.531180099729	0.53456178683	0.642714563724	0.721777023526	0.632010765608	0.631178132451	0.541143726194	0.603646807367	0.520182406309	0.503898115028	0.485535668193	0.512771033642	0.538868487818	0.496754460561	0.482445316665	0.623385774788	0.520038099593	0.509957109027	0.48951824319	0.528586078591	0.469608242338	0.590358524829	0.536101222181	0.527049471793	0.457753102012	0.507809152576	0.49521341107	0	0.594406256697	0.618106994706	0.534019824055	0.628996657061	0.565193085587	0.600602483576	0.571985840672	0.483667927048	0.635641888037	0.56595866815	0.55857758267	0.642287423619	0.47855760984	0.550767563783	0.609107009614	0.700489120582	0.580462363239	0.569267925521	0.605823914541	0.530599081253	0.631304183112	0.651956957477	0.632521740869	0.584996683802	0.572384206754	0.595047568278	0.73841416877	0.669357575837	0.560822221639	0.575673595573	0.626479160628	0.502051159626	0.583258800992	0.533548944953	0.710088117364	0.613215436871	0.564744476367	0.748278339635	0.634383973953	0.622233262621	0.563874881684	0.596276481965	0.718322720369	0.652827987544	0.619735282557	0.630721991254	0.731012856123	0.582162631751	0.647304044497	0.645588722284	0.606344580929	0.604381041256	0.62611178411	0.516598429544	0.533706346119	0.680136547319	0.539427430218	0.515870164957	0.562538167864	0.556341469848	0.538901260619	0.49333636114	0.566962424407	0.594055587107	0.524675772767	0.527669780802	0.523780222097	0.522344913179	0.488270394214	0.525110763027	0.540893222572	0.497785253501	0.447543796003	0.517080074151	0.482634944837	0.533941090504	0.552550505893	0.482857843833
CS.087	0.555581932616	0.626447567036	0.653690740445	0.604532463323	0.603847302869	0.595735468957	0.614816036449	0.582863755931	0.607073102699	0.616494491122	0.566283790472	0.588412205483	0.617506501665	0.632613634289	0.615632607843	0.544782329244	0.545053964545	0.619564733397	0.585528067003	0.617055922766	0.581874434504	0.567558599974	0.675595681286	0.550108883373	0.650209923431	0.570383673186	0.617464140626	0.621435670681	0.639050193214	0.666391924255	0.580036418081	0.710426757832	0.594249217049	0.650249046262	0.629940823967	0.621439091513	0.616999088479	0.667762103952	0.630259332074	0.64785790325	0.672186963613	0.59537892913	0.666883248589	0.594501792626	0.689572844122	0.676044545438	0.643961460503	0.691512244926	0.63063419263	0.668916296876	0.648229051703	0.673650329334	0.669303166442	0.684480208398	0.669078124424	0.698258931188	0.618963328591	0.679567810426	0.671993830117	0.587139400195	0.58535693065	0.593228894958	0.595230166572	0.612019898661	0.616161700683	0.67962588419	0.64274932663	0.607091628069	0.608043024783	0.599531617474	0.599158451904	0.627369066603	0.610829809692	0.559977817288	0.579946974321	0.627662383006	0.555534656708	0.66420511264	0.562685471685	0.621184721682	0.561296009179	0.635480132643	0.598624833697	0.665159342225	0.636557976051	0.636136066235	0.595211878021	0.627061237796	0.60774957969	0.594406256697	0	0.554428758342	0.586018538177	0.602822645438	0.55910340113	0.591417923618	0.591982211982	0.57380497523	0.654919000704	0.551870501719	0.588680057499	0.608215008425	0.610377430309	0.612653412663	0.560354536215	0.644250955819	0.637570104663	0.549741658422	0.646051585716	0.59389493511	0.652134069391	0.590934549881	0.595612881265	0.633193650836	0.616318599589	0.633568698685	0.660106337878	0.637722326079	0.553310492303	0.55595785913	0.614225560477	0.612629904904	0.576736044394	0.545868989268	0.73070163949	0.653992479995	0.658344990499	0.721605913468	0.675674540146	0.64094693218	0.614230482055	0.647751502005	0.666019410064	0.5825797856	0.598072601589	0.679573484639	0.699530028944	0.654911212033	0.647018954482	0.657852786015	0.665517574976	0.634752133225	0.657020862247	0.616907248697	0.610968101978	0.699645545066	0.586397399489	0.600005792573	0.588988252063	0.564476477151	0.569251418782	0.583847949749	0.60547688522	0.641682196659	0.585496995619	0.59477965015	0.546376849768	0.578689878166	0.576972214248	0.613229793679	0.523233114756	0.601095896376	0.584923496747	0.562400733685	0.568250516514	0.534278784585	0.569413764315	0.586218398993
