g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Faecalicoccus	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.314	6.11489895129483e-05	0.000642064389885957	0.000519766410860061	0.079249090408781	6.11489895129483e-05	0.00308802397040389	0	0.033662518726878	0.00424985477114991	0.000244595958051793	9.17234842694224e-05	0.00131470327452839	3.05744947564741e-05	0.00198734215917082	0	0.021921912740392	0	9.17234842694224e-05	0.00431100376066285	0.000152872473782371	0.00088666034793775	0.00657351637264194	0	0.000183446968538845	0.155868774268505	0.0157458647995842	0.000183446968538845	0.00155929923258018	0	0.00158987372733666	0.0110679671018436	0.000122297979025897	0	0	0.00571743051946067	0	0.000794936863668328	0.00409698229736754	0.000183446968538845	3.05744947564741e-05	0.000947809337450699	0.00648179288837252	6.11489895129483e-05	0.000458617421347112	0.00464732320298407	0.000122297979025897	0.000611489895129483	0	6.11489895129483e-05	3.05744947564741e-05	0.00125355428501544	0.069190081633901	0.00908062494267282	0.000244595958051793	0.00113125630598954	0.000122297979025897	0	0.00265998104381325	0.016510227168496	0.000336319442321216	0.0338459656954169	0.000275170452808267	0.00290457700186504	0.029015195523894	3.05744947564741e-05	0.00999785978536705	0	0.0098144128168282	0.000214021463295319	0.00571743051946067	0.000122297979025897	0	0.00675696334118079	0.00134527776928486	0	0	3.05744947564741e-05	0.000152872473782371	0.0204849114868377	0.000428042926590638	0.00073378787415538	0.00480019567676644	6.11489895129483e-05	0.000672638884642431	0.0164490781789831	0.000122297979025897	0.0535359403185862	0.000397468431834164	0.00122297979025897	0	0	0.000244595958051793	3.05744947564741e-05	0.0942611673342098	0.0134222031980922	0.00122297979025897	0.0016510227168496	0.0293209404714587	0.00317974745467331	0.00137585226404134	0.0143394380407864	0.00158987372733666	0.000580915400373009	0	0.0111902650808695	0	0.000580915400373009	0.0188644632647446	0.00116183080074602	0	0.0146146084935946	0.00073378787415538	0.0222582321827132	9.17234842694224e-05	0	9.17234842694224e-05	0	0	0	3.05744947564741e-05	0	0.00510594062433118	0.000122297979025897	0.00749075121533617	6.11489895129483e-05	0.00214021463295319	0	0.0102118812486624	0.00131470327452839	0.0140642675879781	9.17234842694224e-05	0	0.000122297979025897
CS.280	0	0.00280278579921862	0.000106166128758281	0.0318923050789876	0.000382198063529811	0.0041192457958213	0.00477747579412264	0.0522762018005775	0.00382198063529811	0.000870562255817904	0	0.00762272804484457	0	0.00142262612536096	0.000785629352811279	0.00125276031934772	0	0	0.0111686767453712	0.000191099031764906	0.000233565483268218	0.0195558009172754	0.000806862578562935	2.12332257516562e-05	0.180843383726856	0.0272846950908782	0	0.000254798709019874	0.00197468999490403	0.000509597418039749	0.0183455070494309	6.36996772549686e-05	0.000212332257516562	0.000191099031764906	0.0041192457958213	0	0.000297265160523187	0.0227832512315271	4.24664515033124e-05	2.12332257516562e-05	0.000191099031764906	0.0255648038049941	0.000743162901307967	0	0.0015500254798709	0	0.000212332257516562	0.000254798709019874	4.24664515033124e-05	0.00796245965687107	0.000573297095294717	0.0367122473246136	0.000870562255817904	0.000997961610327841	0.00142262612536096	0.00165619160862918	0.000382198063529811	0.0032486835400034	0.0115084083573977	8.49329030066248e-05	0.0399184644131136	0.000212332257516562	0.00437404450484118	0.0171564464073382	0	0.00428911160183455	0	0.00129522677085103	4.24664515033124e-05	0.00630626804824189	8.49329030066248e-05	0	0.000467130966536436	0.000276031934771531	2.12332257516562e-05	0.000934261933072872	0.000106166128758281	0.00016986580601325	0.0272846950908782	0.00016986580601325	0.00197468999490403	0.0157975199592322	0.000191099031764906	0.000318498386274843	0.027666893154408	0.000297265160523187	0.0242271105826397	0.001358926448106	0.0117844402921692	0.00248428741294377	0	0.000467130966536436	0	0.0504289111601835	0.011423475454391	0.000127399354509937	0.000191099031764906	0.00811109223713266	0.00456514353660608	0.00110412773908612	0.00692203159503992	0.0279004586376762	0	0	0.00161372515712587	0	0.00596653643621539	0.00779259385085782	0	0	0.000233565483268218	6.36996772549686e-05	0.021615423815186	0	0.000212332257516562	6.36996772549686e-05	0	0.0249065738066927	0	0.018218107694921	0	0.00775012739935451	2.12332257516562e-05	0.00114659419058943	0	0.0035884151520299	0.000467130966536436	0.0966111771700357	0.000148632580261593	0.000636996772549686	0.0012102938678444	0.00273908612196365	0
CS.084	0.00287491752285795	0.00254500895466114	0.000565557545480253	0.00183806202281082	4.71297954566877e-05	4.71297954566877e-05	0.00160241304552738	0.0131963427278726	0.0148458855688566	0.000141389386370063	0.000141389386370063	0.00386464322744839	0	0.00405316240927514	0.00197945140918088	0.0474125742294278	0.000989725704590442	0.000188519181826751	0.00278065793194458	0.000424168159110189	0.00395890281836177	0.0405316240927514	0	0.000282778772740126	0.108351399754925	0.00278065793194458	0.000282778772740126	0.00410029220473183	0.000188519181826751	0.00433594118201527	0	0	0.00607974361391272	0	0.00240361956829107	0.000141389386370063	4.71297954566877e-05	0.00160241304552738	0.000565557545480253	4.71297954566877e-05	0.00706946931850316	0.0178621924780846	0.00150815345461401	0.000188519181826751	0.00664530115939297	0.000235648977283439	0.00131963427278726	9.42595909133754e-05	9.42595909133754e-05	0.00890753134131398	0.00141389386370063	0.0286549156376661	0.0103685550004713	0.000706946931850316	0.000989725704590442	0.00287491752285795	0.000801206522763691	0.00570270525025921	0.0589122443208596	0.000282778772740126	0.0378923555471769	4.71297954566877e-05	0.00146102365915732	0.0388820812517674	0	0.0255914789329814	0	0.011923838250542	0	0.0106984635686681	0.000659817136393628	0.000471297954566877	0.0122066170232821	0.00212084079555095	0.00150815345461401	0.000471297954566877	4.71297954566877e-05	0.000989725704590442	0.0269582430012254	0.00113111509096051	0.00183806202281082	0.0108869827504949	0.000141389386370063	0	0.0127250447733057	9.42595909133754e-05	0.0583466867753794	0.00127250447733057	0.0187576585917617	0.000989725704590442	4.71297954566877e-05	0.000471297954566877	0.000141389386370063	0.0557074182298049	0.00626826279573947	0.00207371100009426	0.00127250447733057	0.0609859553209539	0.00476010934112546	0.00113111509096051	0.0113111509096051	0.00584409463662928	0	0	0.017060985955321	0	0.0697992270713545	0.0215383165237063	0.000188519181826751	4.71297954566877e-05	0.000235648977283439	9.42595909133754e-05	9.42595909133754e-05	0	0.000141389386370063	0.00179093222735413	9.42595909133754e-05	0	0.00235648977283439	0	9.42595909133754e-05	4.71297954566877e-05	0.00061268734093694	0.0122537468187388	0.000188519181826751	0.0034404750683382	0	9.42595909133754e-05	0.0019323216137242	0.0019323216137242	0.000659817136393628	0.000895466113677067	0.00197945140918088
CS.260	0.00023248605083695	0.0203037817730936	0.000271233725976441	0.00550216986980781	0.000174364538127712	0.000484345939243645	0.000716831990080595	0.0312887476751395	0	0.00154990700557967	0.00122055176689399	0.000891196528208308	0	0	0.000348729076255425	0.346326720396776	0	0	0.00685833849969002	0.00118180409175449	0.00377789832610043	0.00583152510849349	0	0	0.000910570365778053	9.68691878487291e-05	0	0.00817575945443273	0	0.00420412275263484	0	0	5.81215127092374e-05	0	0	0.000116243025418475	0	0.00263484190948543	0	1.93738375697458e-05	0.0027898326100434	0.0155571915685059	9.68691878487291e-05	0.000309981401115933	0.00213112213267204	0	0.00164677619342839	5.81215127092374e-05	5.81215127092374e-05	0.000368102913825171	0.00125929944203348	0.00238298202107874	0.00470784252944823	0.000193738375697458	0.000736205827650341	0	0	0.00060058896466212	0.0350666460012399	0	0.00844699318040918	0.000135616862988221	0.00862135771853689	0.0465940793552387	0	0.0276464662120273	0	0.00736205827650341	1.93738375697458e-05	0.00825325480471172	0.000716831990080595	0	0.00953192808431494	0.00519218846869188	3.87476751394916e-05	0	0	0	0.0309012709237446	0.00257672039677619	0.00337104773713577	0.00610275883446993	0	0	0.000445598264104154	0	0.000581215127092374	0.000213112213267204	0.00435911345319281	0.000154990700557967	0	0.000406850588964662	0	0.145051921884687	0.00585089894606324	5.81215127092374e-05	0.0178239305641661	0.0760423124612523	0.0043978611283323	0.00629649721016739	0	1.93738375697458e-05	0.00193738375697458	0	0.0332261314321141	3.87476751394916e-05	0.000135616862988221	0.00120117792932424	0	0	0	0	0.00205362678239306	5.81215127092374e-05	0.0004649721016739	0.000891196528208308	0	1.93738375697458e-05	0.000445598264104154	0	5.81215127092374e-05	0.00732331060136392	0.000116243025418475	0.0004649721016739	0.000309981401115933	0.00112368257904526	0	0.000406850588964662	0.000116243025418475	0.00104618722876627	0.000154990700557967	0.00100743955362678	0.00478533787972722
CS.143	0	0.000239678830367308	0.000958715321469231	0.00164779195877524	8.98795613877404e-05	0.000838875906285577	0.00500329558391755	0.0527593025346036	0.00802924081730481	0.00122835400563245	0	0.00161783210497933	0	0.00218706932710168	5.99197075918269e-05	0.0577026784109294	0	0.000359518245550962	0.0128827371322428	0.0022170291808976	0	0.0100665108754269	0	2.99598537959135e-05	0.0473365689975433	0	0.00137815327461202	0.00194739049673438	2.99598537959135e-05	0.00320570435616274	0	0	2.99598537959135e-05	0	0.00320570435616274	0.000239678830367308	0.000329558391755048	0.00611181017436635	2.99598537959135e-05	0.00308586494097909	0.00341542333273414	0.030109653064893	0.000179759122775481	0.000359518245550962	0.00302594523338726	0	0.0022170291808976	0.000119839415183654	5.99197075918269e-05	0.00539277368326443	0.00257654742644856	0.0154592845586914	0.00497333573012164	0.000389478099346875	0.00362514230930553	0.00590209119779495	5.99197075918269e-05	0.00257654742644856	0.030828689555995	0.000119839415183654	0.009347474384325	0.000179759122775481	0.000389478099346875	0.0415842770687279	0.0129726166936305	0.0119539816645695	5.99197075918269e-05	0.0164479597339565	0	0.00506321529150938	0.000209718976571394	0.000209718976571394	0.00548265324465217	0.0015579123973875	0.000119839415183654	8.98795613877404e-05	5.99197075918269e-05	0	0.0116543831266103	0.00347534304032596	0.00209718976571394	0.0233087662532207	0.000119839415183654	0	0.00515309485289712	0.000808916052489664	0.0866139373239859	0.000329558391755048	0.0156989633890587	0.000299598537959135	0	0	0	0.0611780214512553	0.00817904008628438	0.00275630654922404	0.000479357660734616	0.0628857331176224	0.00707052549583558	0.00275630654922404	0.00164779195877524	0.00374498172448918	0	0	0.0207022589729762	2.99598537959135e-05	2.99598537959135e-05	0.0166576787105279	0	0	0	0	0.0205824195577926	0	0.000419437953142789	0	0	0	0	0	0	0.0146204086524058	0	0	0.000239678830367308	0.00341542333273414	0	0.00473365689975433	0.0630954520941938	0.104679729162922	0.000119839415183654	0.000419437953142789	0
CS.117	0	0	0.000416828766742622	0.0561051520035569	0	0.00269549269160229	0.000277885844495081	0.0165064191630078	0.00247318401600622	0.000472405935641638	0.000111154337798033	0.00030567442894459	0	0.00133385205357639	0.00967042738842883	0.0221752903907075	0	2.77885844495081e-05	0.0047796365253154	0.000138942922247541	0.00105596620908131	0.000972600455732785	0.000166731506697049	5.55771688990163e-05	0.303117879175235	0.030567442894459	0	0.000694714611237704	0.000250097260045573	0.00266770410715278	0.00244539543155672	0	0	0	0.000694714611237704	0.00044461735119213	0.000166731506697049	0.0154504529539265	0.000722503195687212	0.000138942922247541	0.00930917579058523	0.0106152392597121	2.77885844495081e-05	0.000277885844495081	0.00230645250930918	0.000333463013394098	0.000778080364586228	8.33657533485244e-05	0	0.000389040182293114	0.00314011004279442	0.0317345634413383	0.00764186072361474	0.000389040182293114	0.00147279497582393	0.000194520091146557	8.33657533485244e-05	0.000222308675596065	0.0415717223364642	0	0.0704162729950536	0	0.00889234702384261	0.0379592063580281	0.00225087534041016	0.0106708164286111	0.000389040182293114	0.0132829433668649	2.77885844495081e-05	0.00900350136164064	0.00108375479353082	0	0.0102539876618685	0.000416828766742622	2.77885844495081e-05	2.77885844495081e-05	0	0.000277885844495081	0.0110598566109042	0.00161173789807147	0.00175068082031901	0.00450175068082032	0	0	8.33657533485244e-05	0	0.00200077808036459	0	0.00297337853609737	0.00100038904018229	0	0.000138942922247541	0	0.0844217195576057	0.0054743511365531	0.000166731506697049	0.00122269771577836	0.0414049908297671	0.000889234702384261	0.00222308675596065	0.000361251597843606	0.00161173789807147	0.000389040182293114	0	0.00747512921691769	2.77885844495081e-05	0	0.0457955871727894	0	0	0	0.000194520091146557	0.00158394931362196	5.55771688990163e-05	0.000500194520091147	0.00219529817151114	0	2.77885844495081e-05	8.33657533485244e-05	0	0	0.00147279497582393	2.77885844495081e-05	0.0147557383426888	0.000194520091146557	0.000555771688990163	0	0	0.00364030456288557	0.00294558995164786	0.000194520091146557	8.33657533485244e-05	0.000333463013394098
CS.122	3.45602211854156e-05	0.00991878348021427	6.91204423708312e-05	0.0142388111283912	0	0.00535683428373942	0.000138240884741662	0.0454812510800069	0.0057715569379644	0.00307585968550199	3.45602211854156e-05	0.00114048729911871	0	0.00902021772939347	0.00158977017452912	0.0135821669258683	0.00186625194401244	6.91204423708312e-05	0.000414722654224987	0.00031104199066874	0.000172801105927078	0.00781060998790392	0.00407810609987904	0.000587523760152065	0.323621911180232	0.0672887506480041	6.91204423708312e-05	0.000587523760152065	0	0.00279937791601866	0.000552963538966649	0	0	0	0.00148608951097287	0.000449282875410403	0	0.00480387074477277	0	3.45602211854156e-05	0.00608259892863314	0.0287195438050804	6.91204423708312e-05	0	0.0015552099533437	0.00031104199066874	0.000483843096595818	6.91204423708312e-05	0	6.91204423708312e-05	0.00328322101261448	0.00853637463279765	0.00459650941766027	0.00031104199066874	0.00103680663556247	0	0.000345602211854156	0.000794885087264558	0.0270606531881804	0	0.0340763780888198	3.45602211854156e-05	0.0143424917919475	0.024364955935718	0	0.00559875583203732	3.45602211854156e-05	0.0117504752030413	0	0.00290305857957491	0.000725764644893727	6.91204423708312e-05	0.00812165197857266	0.000103680663556247	0.000449282875410403	3.45602211854156e-05	0.000138240884741662	3.45602211854156e-05	0.01372040781061	0.00145152928978745	0.000967686193191636	0.00352514256091239	0.000483843096595818	0	3.45602211854156e-05	0.0011059270779333	0.0159322619664766	0	0.00774148954553309	0.000691204423708312	0	0	0	0.0584758942457232	0.0129946431657163	0.00224641437705201	0.00307585968550199	0.0312078797304303	0.00107136685674788	0.00259201658890617	0.00193537238638327	0.0181441161223432	0	0	0.00705028512182478	0	0	0.0164161050630724	0	0.0141005702436496	0	0.000725764644893727	0.0451010886469673	0	0.000241921548297909	6.91204423708312e-05	0	0.000138240884741662	0	3.45602211854156e-05	0	0.00632452047693105	0.000829445308449974	0.0112666321064455	0.000103680663556247	0.00190081216519786	0	0.000241921548297909	3.45602211854156e-05	0.00279937791601866	0.000103680663556247	0.00138240884741662	0
CS.050	3.3208248929034e-05	0.00112908046358715	0.000132832995716136	0.168996778799854	0	0	3.3208248929034e-05	0.0216185700528011	0.000265665991432272	9.96247467871019e-05	0.00783714674725202	3.3208248929034e-05	0.000796997974296815	3.3208248929034e-05	0.0140138810480523	0.128283465612858	0	0.000996247467871019	9.96247467871019e-05	6.64164978580679e-05	0.00016604124464517	0.00109587221465812	3.3208248929034e-05	3.3208248929034e-05	0.041078603925215	0.00644240029223259	0	0.00242420217181948	0	0.00149437120180653	9.96247467871019e-05	0.000863414472154883	0	0	0	0	0.000564540231793577	0.0176999966791751	0.0123866768505297	0.00348686613754857	0.00139474645501943	0.00421744761398731	0	0.0033208248929034	0.000365290738219374	0	0	0.000232457742503238	0	0	0.0113240128848006	0.00421744761398731	0.0111911798890844	0	3.3208248929034e-05	0	9.96247467871019e-05	9.96247467871019e-05	0.0532660312821705	0	0.0112908046358715	0	0.0227476505163883	0.0798658386743267	0	0.00159399594859363	0.000132832995716136	0.01856341115133	0	0.0161060007305815	6.64164978580679e-05	0	0.0167369574602331	9.96247467871019e-05	3.3208248929034e-05	0	0	0	0.065519875136984	0	0.00102945571680005	0.000132832995716136	0	0	0.000896622721083917	0	0.000664164978580679	0	0.000464915485006476	0.000132832995716136	0	0.000896622721083917	6.64164978580679e-05	0.137050443330123	0.000896622721083917	9.96247467871019e-05	3.3208248929034e-05	0.0104605984126457	0.000265665991432272	0.00033208248929034	0.00826885398332946	0.000796997974296815	0.000863414472154883	0	0.00239099392289045	0	0	0.0190947431341945	0.000664164978580679	0	0	0.000597748480722612	0.000763789725367781	0	0.0257031846710723	0.000398498987148408	0	6.64164978580679e-05	0	0	0	0.000232457742503238	0.00016604124464517	0.0101949324212134	0	0	0	0	0.00415103111612925	0.00773752200046492	0.000232457742503238	3.3208248929034e-05	0.000232457742503238
CS.382	0	8.35887433825578e-05	0.000208971858456395	0.0440791306770688	0.000626915575369184	0.00284201727500697	0.000278629144608526	0.032320980774589	0.01078294789635	0	0	0.000404012259682363	0	0.00458344942881025	1.39314572304263e-05	0.0655614377263862	0	1.39314572304263e-05	0	0.00162998049595988	0.0122039565338534	0.00539147394817498	0	0	0.128601281694065	0.0295625522429646	0	0.0150599052660908	0	0.00842853162440791	0	0	0	0.000236834772917247	0.00288381164669824	2.78629144608526e-05	0	0.0146280300919476	0	0.000417943716912789	0.0085817776539426	0.0250069657286152	0	4.17943716912789e-05	0.00289774310392867	0	0.00104485929228197	0.0002646976873781	0	0.000989133463360268	0.0021733073279465	0.000236834772917247	0.00426302591251045	0.000682641404290889	0.000933407634438562	1.39314572304263e-05	0.00011145165784341	0.00441627194204514	0.0603371412649763	6.96572861521315e-05	0.0541376427974366	0.000459738088604068	0.0120228475898579	0.0529813318473112	0	0.0328225132348844	6.96572861521315e-05	0.0159097241571468	2.78629144608526e-05	0.0058790749512399	0.00037614934522151	0.000181108943995542	0.00679855112844804	0.000766230147673447	0.000487601003064921	5.57258289217052e-05	1.39314572304263e-05	1.39314572304263e-05	0.010295346893285	0.00176929506826414	0.00197826692672054	0.0206464196154918	0	1.39314572304263e-05	0.00277235998885483	0	0.0103650041794372	0	0.00658957926999164	0.00206185567010309	2.78629144608526e-05	0.000362217887991084	0	0.095945945945946	0.0148091390359432	0.000153246029534689	0.000766230147673447	0.0411535246586793	0.00360824742268041	0.00169963778211201	0.00759264419058233	0.0165923655614377	0.000250766230147673	0	0.0167456115909724	5.57258289217052e-05	0.000696572861521315	0.0346336026748398	0	1.39314572304263e-05	0	0.00011145165784341	0.00906937865700752	1.39314572304263e-05	0.000543326831986626	0	0	1.39314572304263e-05	0	0	0	0.014182223460574	0	0.00483421565895793	9.75202006129841e-05	0.000766230147673447	0	0	0.000654778489830036	0.000222903315686821	0.00121203677904709	0	0
CS.137	0	0	0.00126271987544253	2.31691720264685e-05	0.00458749606124076	0	0.00150599618172045	0.11225463846824	0.0250505087950177	0.00081555485533169	2.31691720264685e-06	0.00205278864154511	0.000625567644714648	0.0091448721988471	0.00126040295823988	0.0338455264962651	2.31691720264685e-06	0	0.0322723397156679	0.00117004318733666	5.09721784582306e-05	0.0737590591462624	0.0252567144260533	0	0.0573043131730644	0	0	0.00727743693351374	0	0.0171197012103575	0	0	0	4.63383440529369e-05	0.0122796611740283	6.95075160794054e-06	0.000134381197753517	0.000208522548238216	0	0.000291931567533503	0.00224509276936479	0.0836708309391856	0	0.00173768790198513	0.00352866489963115	0	0.00431178291412578	0.000359122166410261	1.39015032158811e-05	0.00085957628218198	0.00287529424848474	9.26766881058738e-06	0.00148514392689663	0.00119321235936313	0.00204583788993717	2.08522548238216e-05	0.00101480973475932	0.00195316120183129	0.021820726214528	0.000417045096476432	0.00375572278549054	4.63383440529369e-06	0.00132991047431929	0.0551657985950214	0	0.00473577876221015	2.31691720264685e-06	0.00933949324386944	3.70706752423495e-05	0.001325276639914	0.00161489129024485	7.41413504846991e-05	0.00249531982725065	0.000108895108524402	5.56060128635243e-05	5.79229300661712e-05	2.08522548238216e-05	0.000576912383459065	0.00671905988767585	0.00580387759263035	0.0117120164593798	0.0234054975811384	4.40214268502901e-05	0	0	0	3.24368408370558e-05	0	0.0218438953865545	0.000342903745991733	0	0.000623250727512002	0	0.0631105076828974	0.0161743989916776	0.00650590350503234	0.000854942447776686	0.0234124483327464	0.0034522066319438	0.00978434134677763	0.00104261274119108	0.0252242775852162	0.000922133046653445	0	0.0510208337194862	0.000141331949361458	6.95075160794054e-06	0.0480876165409353	0	0	0	1.15845860132342e-05	1.39015032158811e-05	0	1.62184204185279e-05	0	6.25567644714649e-05	0	0.000106578191321755	0	0.000331319159978499	0	0.000507404867379659	0.00586643435710181	3.47537580397027e-05	0.0310883950251154	0	4.63383440529369e-06	0.000463383440529369	0.00583168059906211	1.62184204185279e-05	0.000173768790198513	0
CS.327	0	0	0.000651890482398957	0.00169491525423729	0	0	0	0.11277705345502	0.00534550195567145	0.00091264667535854	0	0.000391134289439374	0	0.00658409387222947	0.00482398956975228	0.00221642764015645	0	0	0.000586701434159061	0.000130378096479791	0	0.00462842242503259	0.000195567144719687	0	0.247913950456323	0.0539113428943937	0	6.51890482398957e-05	0.000586701434159061	0	0.00136897001303781	6.51890482398957e-05	0	0	0.000651890482398957	0.000260756192959583	0	0.00280312907431551	0	6.51890482398957e-05	0.00371577574967405	0.00528031290743155	0	0	0.0014993481095176	0.000260756192959583	0	0	0	0	0.00293350717079531	0.00136897001303781	0.00938722294654498	0.000195567144719687	0.000521512385919166	0.000977835723598436	0	0.000195567144719687	0.0187092568448501	0	0.00925684485006519	0.000195567144719687	0.00801825293350717	0.0638200782268579	6.51890482398957e-05	0.0191655801825293	0	0.0261408083441982	0	0.00234680573663625	0.000847457627118644	6.51890482398957e-05	0.0302477183833116	0.000586701434159061	0	0	0	0.000260756192959583	0.00358539765319426	0.00423728813559322	0.000260756192959583	0.000782268578878748	0	0	0.000130378096479791	0.000130378096479791	0.00045632333767927	0	0.00130378096479791	0.000130378096479791	0	0	0	0.120143415906128	0.0178617992177314	0.000717079530638853	6.51890482398957e-05	0.0411342894393742	0.000195567144719687	0.00169491525423729	0.0265971316818774	0.00573663624511082	0.000391134289439374	0	0.0519556714471969	6.51890482398957e-05	0	0.033116036505867	0	0.000651890482398957	0	0	0.00110821382007823	0.00045632333767927	0.000586701434159061	0.0015645371577575	0	6.51890482398957e-05	0.000130378096479791	0.00130378096479791	0	0.000195567144719687	0	0.0177314211212516	0.000130378096479791	0.000586701434159061	0	0.00338983050847458	0.000260756192959583	0.0044980443285528	0	0.00045632333767927	0
