CS.037	L.002.M1	CS.021	CS.101	CS.099	CS.257	CS.260	CS.297	L.031.M1	CS.277	L.035.M1	CS.019	CS.084	CS.199	CS.357	CS.058	CS.305	CS.248	CS.062	CS.301	CS.382	CS.341	CS.040	CS.368	CS.381	CS.388	CS.115	CS.154	CS.367	CS.063	CS.205	CS.378	CS.236	CS.125	CS.374	CS.282	CS.376	CS.302	CS.380	CS.041	CS.224	CS.128	CS.232	CS.136	CS.203	CS.369	CS.372	CS.181	CS.254	CS.148	CS.166	CS.349	CS.178	CS.385	CS.147	CS.359	CS.129	CS.177	CS.395	CS.183	T.CS.058	TFS.024	T.CS.023	T.CS.057	T.CS.069	T.CS.012	T.CS.040	T.CS.050	T.CS.029	T.CS.082	T.CS.085	T.CS.001	T.CS.080	T.CS.067	T.CS.024	T.CS.159	T.CS.139	T.CS.112	T.CS.144	T.CS.161	T.CS.122	T.CS.153	T.CS.167	T.CS.105	T.CS.108	T.CS.131	T.CS.130	T.CS.098	T.CS.110	T.CS.180	L.034.M1	CS.246	CS.087	CS.241	CS.015	CS.082	CS.110	CS.085	L.024.M1	CS.238	CS.237	CS.356	CS.088	CS.103	CS.242	CS.338	CS.113	CS.364	CS.308.0	CS.044	CS.188	CS.336	CS.189	CS.387	CS.274	CS.346	CS.311	CS.304	CS.234	CS.151	CS.343	CS.322	CS.112	CS.158	CS.080	CS.321	CS.318	CS.320	CS.227	CS.223	CS.202	CS.194	CS.339	CS.361	CS.163	CS.370	CS.262	CS.390	CS.393	CS.145	CS.255	CS.270	CS.253	CS.326	T.CS.026	T.CS.036	T.CS.064	TFS.020	T.CS.049	T.CS.055	TFS.027	T.CS.008	TFS.025	T.CS.031	T.CS.066	TFS.021	T.CS.045	T.CS.043	T.CS.061	T.CS.158	T.CS.166	T.CS.152	T.CS.141	T.CS.095	T.CS.109	T.CS.142	T.CS.151	T.CS.157
T.CS.159	0.708305131434	0.701885883515	0.680587767982	0.552749908824	0.558968035154	0.612845479669	0.660803163935	0.584111313872	0.529103265485	0.581399882709	0.636417550895	0.610593498619	0.563603931031	0.65787209561	0.587914606346	0.631658122781	0.538200980994	0.667185359693	0.571148714186	0.618887766739	0.647870395054	0.712198558895	0.609739112151	0.568353199616	0.572927091201	0.757180822552	0.700562768921	0.811118549091	0.774857516114	0.730592195802	0.748569110998	0.72743137956	0.722424708766	0.69353218238	0.696763800642	0.705027991669	0.705103886247	0.764588918604	0.575916889861	0.690710556541	0.791130521547	0.625134542617	0.552037430904	0.673077267065	0.610836411054	0.757770538876	0.665557711011	0.659149807026	0.68963594881	0.70737172987	0.695711084471	0.647408956605	0.632581213576	0.666476342638	0.688460552913	0.763123679489	0.62628639848	0.724215434912	0.66436523675	0.77094290517	0.594297376489	0.644614794977	0.789644969716	0.759862956078	0.623168220121	0.740137319707	0.565913271975	0.623537705301	0.646350323677	0.602253650176	0.606029471639	0.738997168617	0.685825102877	0.626801081102	0.61658051044	0	0.487361865924	0.59257074966	0.552741644011	0.49306943845	0.559083975632	0.448627366629	0.545534452967	0.50285426516	0.431710912606	0.519279614224	0.520432670873	0.517938137089	0.488438115382	0.560476252836	0.630681752547	0.53666471676	0.67112649076	0.556854724958	0.615465205064	0.538098801229	0.667596693525	0.532445223499	0.613228599781	0.616395574422	0.678154785006	0.748134322887	0.725011890945	0.553922434238	0.543291151595	0.633546026285	0.646461781971	0.76541154836	0.727205385113	0.622531064736	0.734175525171	0.645111477884	0.634713975061	0.667471260218	0.726371239196	0.795747946134	0.678558166677	0.720597336335	0.698817256063	0.642108379817	0.710181804404	0.725880256758	0.678773250949	0.682955738089	0.646651264849	0.618901272052	0.697735689371	0.630177286227	0.825391020049	0.70424249404	0.689185171227	0.793172241963	0.707260087316	0.730793647139	0.688614455021	0.682539625518	0.699791504768	0.69501762747	0.70508415507	0.644204071205	0.615903393684	0.683745122791	0.76254793764	0.613840401962	0.747729791814	0.543636413411	0.577539235636	0.53291346335	0.69103669824	0.609107338558	0.615435277824	0.688509282799	0.672595634112	0.607510509968	0.549570250255	0.655316267305	0.639336787652	0.628451371542	0.658917078894	0.539462589977	0.578010720116	0.594534123124	0.628912737094	0.506949508065	0.50024024478	0.649429396195	0.58789362186	0.589792581241
T.CS.139	0.717308406681	0.684871667176	0.669609827864	0.51803065745	0.53917879661	0.596210379806	0.642022371319	0.473163703184	0.53929754354	0.559638732899	0.597827307396	0.564365644713	0.577475497715	0.642673333203	0.47325195548	0.647763039023	0.44079601717	0.65388442333	0.546871166496	0.601945498451	0.560777771093	0.698333743482	0.596581773809	0.510273350638	0.556315269201	0.723918318993	0.718558283041	0.815965824629	0.780024545565	0.730895282182	0.724920564007	0.733512472526	0.749232082107	0.683749613958	0.692150938962	0.69941831832	0.687951246229	0.75113024791	0.522733403439	0.713914969802	0.785425509936	0.613654295151	0.562864070531	0.676623600406	0.543303706087	0.762548354466	0.652465039303	0.649528080747	0.662897209343	0.7065525833	0.69551952873	0.637933655368	0.618687110178	0.662441105825	0.686329404278	0.754299867687	0.610684741507	0.696232183604	0.663735283759	0.7665317824	0.548742812151	0.576025874137	0.756473271855	0.741410249678	0.554774038368	0.702199092204	0.494438269718	0.628902211915	0.649340628998	0.544584932459	0.501271192526	0.731814639053	0.640568769785	0.538645577564	0.571643383441	0.487361865924	0	0.520549755554	0.452431008298	0.500246764775	0.45216248615	0.438912055917	0.441981478032	0.556934104988	0.426614965698	0.424346715272	0.458578129672	0.435440276525	0.477673825986	0.567041422637	0.59695155559	0.495292903378	0.607103332787	0.519430955679	0.605617734063	0.537579858966	0.663587389177	0.547186113888	0.548898359799	0.579134285995	0.688456627132	0.709053595701	0.685132379783	0.575850691386	0.473526827248	0.644792986135	0.615836539248	0.761622877813	0.741840612125	0.577347801027	0.667057666238	0.639396254656	0.672374359374	0.625628525597	0.690834409302	0.781407622725	0.631610341794	0.728454064608	0.690797181296	0.630147670613	0.684045083712	0.709547946106	0.688963833632	0.683174602627	0.651191347255	0.5428590854	0.673510474365	0.628176891577	0.821824196376	0.67803666751	0.680028447466	0.770808847531	0.680323101242	0.704827350941	0.697413454103	0.673602806677	0.697329497726	0.67829264057	0.696352851606	0.578044509195	0.610404969521	0.682900566304	0.768562317267	0.633569756902	0.745813407659	0.558895768861	0.511808065762	0.427881352524	0.65440865357	0.537606677358	0.509547533249	0.618244767219	0.587887038925	0.547522350444	0.459605582397	0.602479226374	0.584852173209	0.532936643199	0.569335349135	0.455323467893	0.496122208515	0.521411189016	0.539759318471	0.421757292983	0.405810860715	0.519670741831	0.460637050096	0.53551992677
T.CS.112	0.639463120003	0.631209890083	0.578509698048	0.586075013817	0.590931025886	0.577130831423	0.587961271146	0.491035967385	0.588068025712	0.538421980924	0.54628971737	0.518103133	0.612793285842	0.598134862174	0.51246613757	0.605471854571	0.513396411397	0.614103598021	0.535245055698	0.593255134937	0.506098825474	0.631890078669	0.600126164961	0.521429479334	0.554546501961	0.648967174395	0.675078642338	0.745503132996	0.714767064647	0.676545662214	0.644340249566	0.679064586742	0.694177697925	0.588822133921	0.651088018727	0.640309948988	0.609956168771	0.687309933057	0.525243713151	0.624915150916	0.713703835548	0.532334344178	0.597878366142	0.611821899203	0.536982594677	0.708523870799	0.583025801775	0.594396567453	0.612946390355	0.646057840494	0.648984351746	0.591782520569	0.576253017901	0.618573197637	0.617449264353	0.706095342295	0.585641179485	0.643839210167	0.631584033355	0.697333566765	0.510810035804	0.5283086863	0.704333240283	0.648433515955	0.531058380008	0.619420332444	0.534028637162	0.558379513941	0.601175019234	0.50780294246	0.49518675139	0.657500632602	0.542578183521	0.512971073277	0.518056049419	0.59257074966	0.520549755554	0	0.514198816541	0.570340324529	0.504708656062	0.558805563094	0.489280343373	0.632604400745	0.534877063022	0.480602261714	0.497112614608	0.548608001992	0.522104957237	0.577855919091	0.544462677873	0.522558886986	0.561727616589	0.56271375264	0.586622800704	0.582060181098	0.622686330289	0.584609862297	0.559414320137	0.571950002007	0.631584826779	0.63586622941	0.618913105853	0.60587775488	0.511416512841	0.620484849524	0.554247247533	0.672313273246	0.667534405857	0.531494379357	0.594231774222	0.559956775469	0.639991977876	0.526547535306	0.615919387641	0.727260118411	0.559833456645	0.670167508517	0.661241242037	0.582795703162	0.613681621045	0.647409648412	0.636624797672	0.615304203237	0.603546258657	0.538039918431	0.601452842312	0.563030983329	0.747850043152	0.602239514834	0.603029879168	0.701526896635	0.624835766997	0.611047825645	0.622209893908	0.6250422378	0.621126499316	0.606369844924	0.63315735423	0.517326546541	0.598587409835	0.619302720749	0.734789982415	0.584166286616	0.683406527199	0.592483110483	0.520338149711	0.53140092498	0.591591070398	0.496743806345	0.509943392428	0.539058247514	0.51674011929	0.528585279818	0.541817042501	0.559542327811	0.544780694665	0.52387700561	0.519986164737	0.490078290028	0.500586453343	0.521721377808	0.542459155062	0.558759133232	0.506549541619	0.52555037845	0.499565281893	0.512544737583
T.CS.144	0.682677610228	0.674820468269	0.655466329579	0.544615102283	0.540748606318	0.559113759298	0.642617558876	0.437954238073	0.591751942622	0.536700059945	0.591556025718	0.540659620973	0.615520304354	0.642074692817	0.473977631812	0.643306487681	0.501985033617	0.671083390002	0.551684119606	0.600814596234	0.519647013312	0.667728698164	0.57315981463	0.525874169139	0.549923033657	0.700002690081	0.704161682666	0.781562104558	0.762607103194	0.739927726469	0.699781121888	0.710659356592	0.718882441013	0.664194086682	0.677983202867	0.695821005917	0.672820463217	0.731344640055	0.52111911938	0.690187024388	0.765479048186	0.577287623742	0.589354741657	0.653691197402	0.538652715767	0.759232181763	0.638783315323	0.656819550844	0.679075894288	0.682451612694	0.692887341528	0.641156935332	0.596336803852	0.664539456719	0.66773736887	0.761491903769	0.613416321164	0.692711918367	0.667120841716	0.749377025633	0.542939349978	0.558645663303	0.761607312934	0.710816624539	0.554924586603	0.691236625198	0.487533105532	0.607596643267	0.636635230531	0.528196810266	0.505090885249	0.70676979149	0.596321224227	0.540983682637	0.573019903263	0.552741644011	0.452431008298	0.514198816541	0	0.556150360455	0.480830979983	0.512629475063	0.447024636295	0.606669688876	0.480998454871	0.475976981916	0.481897952315	0.493223072881	0.49482358226	0.568422643043	0.533063797656	0.51967779222	0.586936628089	0.505508748484	0.541902963427	0.581409359792	0.647853514346	0.579642477372	0.537225667212	0.567319444678	0.684590878146	0.696551890802	0.640114837881	0.588534061252	0.491312151258	0.65198551628	0.548760964219	0.74076681516	0.730224552516	0.539503397147	0.638740382647	0.617133777851	0.688868321424	0.608761568504	0.690719932123	0.777136882331	0.621531701864	0.717948338476	0.703892846796	0.608378201491	0.671354633143	0.694130538651	0.668662170352	0.673368860085	0.640093682549	0.522801478617	0.668899899406	0.601538452598	0.79725714029	0.662042297707	0.663145923623	0.753265594398	0.657905641125	0.689500660097	0.683985503157	0.660399513664	0.678696756091	0.668735143719	0.679889589342	0.59479740143	0.628177081602	0.66831154309	0.769996652179	0.631383269773	0.734228071767	0.563568915717	0.511914050145	0.491353543833	0.658578232036	0.510407735142	0.492995146685	0.587892458288	0.569393051831	0.530310649196	0.489812766455	0.587019958697	0.57097665211	0.499557823583	0.579329611381	0.478461505232	0.497118600175	0.512025872413	0.493339833239	0.44442395578	0.461560924302	0.484888787448	0.445082201299	0.514286560924
T.CS.161	0.667753245587	0.66432848754	0.612907753946	0.590252654935	0.546169662556	0.563390825051	0.599244652998	0.569294738309	0.527456184948	0.535027912708	0.581901197424	0.59518994158	0.530684352615	0.630724269695	0.5617716622	0.571250259418	0.551098824849	0.619467275606	0.57108712497	0.585296019597	0.603959394383	0.638361396967	0.632149195166	0.552030221289	0.556102945607	0.723279752375	0.635651499487	0.751145186783	0.713152805154	0.666329574579	0.687601116023	0.670706055598	0.690620624729	0.619707439242	0.649040872204	0.670063442138	0.625810669839	0.71149027361	0.567346430004	0.654812636709	0.747149306159	0.606101144591	0.529242365919	0.615643371349	0.610775686839	0.710450708727	0.624696409194	0.619033329229	0.627034524916	0.654312313938	0.64907771439	0.607167615157	0.609972485803	0.631309153709	0.639557944873	0.69122010941	0.541164451262	0.667946944146	0.621964194652	0.714174858873	0.567749691457	0.599715712367	0.74560235478	0.702638940335	0.578387242806	0.696559055198	0.548781040627	0.597997868423	0.598939998658	0.604867552429	0.565089608702	0.682796120008	0.630108811521	0.596888814453	0.575055954391	0.49306943845	0.500246764775	0.570340324529	0.556150360455	0	0.538671346173	0.434881837207	0.521415193925	0.52100515944	0.498908875202	0.538031093919	0.527900658637	0.520149664725	0.502468623093	0.551387361176	0.571633986354	0.51281390353	0.624562603837	0.580162944456	0.629073835104	0.517469192857	0.605460857882	0.504101492408	0.598581985873	0.588142072429	0.615848328895	0.699187691594	0.702067269857	0.571054294768	0.50743298079	0.582574644482	0.645822844892	0.705016766263	0.670662805997	0.609321159011	0.687548085405	0.614615550586	0.584800483978	0.599077178905	0.662566513836	0.732565028368	0.639143851018	0.687798280241	0.651594278307	0.624025825673	0.652807268022	0.673104002971	0.605974287839	0.624487486249	0.607621967681	0.617518661615	0.642007718029	0.567162516145	0.781168029048	0.636226158493	0.662755519213	0.731382598746	0.674125053168	0.692395482927	0.630222827474	0.636149173312	0.642171345615	0.642695301077	0.665739400374	0.58855626241	0.577897620571	0.640889569379	0.695613822872	0.557612089814	0.692765929966	0.522010238873	0.543279722212	0.537206651722	0.61677428479	0.561051546019	0.588652712804	0.64079995822	0.624347712322	0.573830404854	0.531516496465	0.635155077463	0.607513145271	0.588836411205	0.631095874467	0.533693541181	0.553553126309	0.543702534955	0.608405364262	0.510544206673	0.506510740152	0.605644947437	0.541050655288	0.570000643408
T.CS.122	0.685994773352	0.645761674494	0.596221476763	0.545601548809	0.553899798896	0.610125905826	0.584594999338	0.453245764981	0.503256891689	0.516924349065	0.542708448888	0.525402056698	0.570667641872	0.62199062659	0.443273081905	0.594695693563	0.433755025851	0.602799695988	0.522666627709	0.514375084697	0.497673547135	0.62849865651	0.571198451997	0.478828155716	0.495411531517	0.671262274576	0.678157038207	0.761134226016	0.727607842234	0.693920392466	0.661323414167	0.695609366934	0.704159737486	0.618633582687	0.625358778664	0.654629054136	0.626560750363	0.689968240506	0.487114979676	0.655409231843	0.751745691602	0.547515417246	0.544433734414	0.613927526377	0.501208586677	0.732242901425	0.59502718115	0.609265839902	0.602908536487	0.679041884569	0.663440895204	0.58709402089	0.556126446042	0.592894653071	0.623605420621	0.709104821316	0.597596940879	0.660839739599	0.610818303749	0.727438616697	0.54548047809	0.51397369348	0.737084993814	0.665477681208	0.497123643265	0.644477029074	0.47488877218	0.592535673299	0.585494093204	0.503371676844	0.459208697426	0.687308444284	0.560052505347	0.478312106424	0.501587093108	0.559083975632	0.45216248615	0.504708656062	0.480830979983	0.538671346173	0	0.497271957343	0.473018643148	0.570898888074	0.487597128611	0.415179730368	0.453587498437	0.483130966189	0.503164460373	0.546722288952	0.572664199338	0.466657390846	0.588951197599	0.532009724057	0.614088130714	0.529391543143	0.637309297875	0.553787963547	0.560024702186	0.580667973151	0.64770317978	0.664558578005	0.66941903212	0.597499835427	0.320868865842	0.604083026385	0.55888526968	0.700161893827	0.679072848419	0.527071216076	0.59778089832	0.560456128577	0.626176238605	0.530909994726	0.625230715696	0.737859604958	0.602934749678	0.698491050294	0.657800024552	0.5486202237	0.613097230932	0.653163299909	0.65751566361	0.655699279167	0.592398323331	0.506619465299	0.616253904318	0.565135841658	0.768791372216	0.617795508698	0.645301431697	0.722881917317	0.615684551416	0.653385079463	0.645845533049	0.609240771475	0.637565349899	0.630659766632	0.667551617808	0.515219677449	0.56540739537	0.623328087355	0.728293780161	0.573009343898	0.703257477205	0.550200655884	0.49006654631	0.421591268429	0.603183948673	0.524403319098	0.510119905959	0.540438609859	0.508823240135	0.506431532538	0.49069234761	0.566492755785	0.551699352814	0.487778873934	0.527130823917	0.380067975616	0.430553878972	0.457629863293	0.557214278489	0.488690975721	0.453006498728	0.537700039008	0.489931676194	0.533892500439
T.CS.153	0.69385866534	0.685027095685	0.665014210734	0.531753419634	0.509163023967	0.557653336351	0.626563125632	0.541819274551	0.502115952917	0.562676462208	0.615234985799	0.58443724051	0.527809465473	0.624415793622	0.518694696014	0.610431639748	0.501508639681	0.644215562481	0.548252396699	0.594019361714	0.627967570061	0.683810247297	0.587507496638	0.528559504825	0.563308200413	0.73253867925	0.667666327108	0.786489732487	0.75556646795	0.693351344789	0.724748811809	0.696672999507	0.704388746068	0.669916497697	0.683057356607	0.702588178809	0.682268396531	0.749162310725	0.564779396822	0.674585028941	0.758517601	0.621668079992	0.49947391973	0.634429758118	0.58735913795	0.73684924403	0.661800893755	0.648226110495	0.673285228167	0.693091857587	0.694602962246	0.640195172206	0.595786840938	0.660857323517	0.679578387438	0.727998314519	0.58949526695	0.690175798582	0.648008876551	0.753393401142	0.571073132759	0.614779968847	0.756256921762	0.724721862202	0.586038476974	0.702877891428	0.515904971731	0.595496229252	0.601787589326	0.573874326178	0.55482568739	0.720330076778	0.665916790308	0.581788602065	0.587795769078	0.448627366629	0.438912055917	0.558805563094	0.512629475063	0.434881837207	0.497271957343	0	0.501808314421	0.483312061224	0.433757519277	0.470886765512	0.487546968855	0.452956224823	0.427825661263	0.538356475384	0.592191926145	0.505777799019	0.610677214806	0.535077667408	0.591115503843	0.497370453576	0.631068556564	0.504724301083	0.583448361412	0.58498179894	0.630906483871	0.706607296702	0.691718105997	0.550922374283	0.48897259352	0.618172079867	0.61526428903	0.736276915196	0.698563162283	0.598456366622	0.70107211197	0.624963781865	0.635679297426	0.641673388634	0.706378756071	0.752032363572	0.645954121308	0.69965048678	0.66422808367	0.614829810217	0.684465610126	0.703702322559	0.642700977785	0.639001119641	0.614618648805	0.589390169751	0.677550822141	0.606223310083	0.803015092918	0.668131856276	0.669840674267	0.768011633234	0.677479141729	0.703240211321	0.647853460037	0.675900046003	0.68828817042	0.666621486039	0.682616867082	0.603618393145	0.607094650979	0.682233464055	0.732840820944	0.614927465837	0.733717483943	0.51825860955	0.555995332579	0.482613093877	0.656840365652	0.555027112437	0.583504611682	0.648603805735	0.631415750752	0.576733050475	0.500137421403	0.620618397347	0.608988610225	0.570796620692	0.632530411998	0.491160745761	0.526732887429	0.517282360617	0.5954628157	0.464157450973	0.449445690374	0.599757851506	0.530592083869	0.544112840627
T.CS.167	0.685633590029	0.64357273898	0.61914072648	0.532435980402	0.511088004829	0.561582738337	0.638092401515	0.440211594682	0.568356299818	0.515458656224	0.556980619758	0.521297059273	0.587860211326	0.616068841665	0.442053082828	0.629544291853	0.492635262051	0.644262798696	0.525596948378	0.590940414973	0.525652507004	0.6491819488	0.595672684992	0.518081653713	0.551633493922	0.682820778445	0.702319327998	0.785186092107	0.750948692846	0.696223274553	0.695481340326	0.686827328364	0.713839820222	0.642796661662	0.675786019949	0.683062159636	0.65018173423	0.713482389961	0.50761840867	0.685156247412	0.754713907108	0.593836742905	0.57088125064	0.644823935396	0.537752101419	0.751634601571	0.650456546209	0.63649658619	0.659178108258	0.68295267022	0.69662662879	0.633867281452	0.576696142417	0.653363835076	0.651010928512	0.734152799267	0.607962327129	0.676119724596	0.656462778156	0.740061809267	0.533837487551	0.538494041521	0.739434696266	0.696306283483	0.54845629064	0.683416090197	0.471456427116	0.586100434189	0.627142130482	0.487619704136	0.468206421653	0.714850082843	0.572280186503	0.492233437103	0.561834672786	0.545534452967	0.441981478032	0.489280343373	0.447024636295	0.521415193925	0.473018643148	0.501808314421	0	0.602265213035	0.462497560923	0.473899815239	0.461331287306	0.513285167666	0.513938712321	0.574253917439	0.550922357954	0.512980106784	0.561296009179	0.529611945289	0.554509463232	0.582467305879	0.660834796466	0.559021538857	0.46386620391	0.560691942443	0.663241453451	0.68430250901	0.627697674882	0.580115022413	0.485677507976	0.654075963983	0.55996043463	0.725126028442	0.714725676018	0.547474562417	0.634254764854	0.593802557229	0.656106077242	0.58176177812	0.663070172564	0.745389618726	0.597938885859	0.702676150193	0.681599545317	0.623122640033	0.644309055319	0.695505296962	0.656212681664	0.667870448064	0.608055297955	0.519740337391	0.644504762147	0.574782893583	0.783361745044	0.654439958141	0.638843595097	0.754406539984	0.635807803541	0.662882028002	0.659162518357	0.659753747013	0.660413464342	0.642010000104	0.688309085462	0.553270192904	0.608311190985	0.643991806467	0.754459792322	0.591732756903	0.708165517463	0.535364365011	0.483613199875	0.455944856787	0.618660838131	0.480016063348	0.496967138439	0.577473668368	0.526496506922	0.513788313096	0.42304056885	0.539630919611	0.537449646807	0.499374520592	0.563490948093	0.454491477822	0.456856717315	0.473047353563	0.491476018151	0.458472461183	0.43988073496	0.476427875087	0.422145154729	0.455073681601
T.CS.105	0.698814321486	0.669518862014	0.660194066808	0.572375267883	0.556224910453	0.598656047788	0.655952939558	0.627848149591	0.486920909774	0.594003843722	0.667637296019	0.636390450845	0.537235488129	0.65651408194	0.622704670422	0.612697973054	0.572871150405	0.641476260498	0.60468156604	0.622225809162	0.703425094915	0.723196600848	0.623077084695	0.614274164606	0.622175584437	0.775063827654	0.647549518214	0.784106793752	0.754863048526	0.677880730387	0.755356047253	0.707344692574	0.681222105717	0.709860610274	0.699952110976	0.722310391537	0.704017813547	0.762101350742	0.630798671619	0.686983959113	0.786220316174	0.666983854368	0.567785608951	0.653920477836	0.661316217193	0.753423727992	0.678624867871	0.664846545709	0.693328681498	0.732673586845	0.704010671334	0.664600553913	0.660271596994	0.654731107912	0.700803182994	0.744165879874	0.633124066314	0.723185090795	0.642102177707	0.75745525859	0.647028120491	0.669802525986	0.771863571092	0.760374230138	0.659357460452	0.756095986022	0.57277299955	0.647018725167	0.620975323951	0.633449807486	0.639159821644	0.747358119928	0.728653269943	0.632632398672	0.631684661884	0.50285426516	0.556934104988	0.632604400745	0.606669688876	0.52100515944	0.570898888074	0.483312061224	0.602265213035	0	0.520005312194	0.580256470818	0.561647265816	0.548981745594	0.543292525581	0.538524391709	0.649991377241	0.572210035272	0.66420511264	0.598696997186	0.654010730076	0.530993853676	0.659269582387	0.539444453041	0.65353538774	0.622463913947	0.640524400104	0.726472817921	0.723355936026	0.589798891973	0.544613888065	0.631465065916	0.663771316281	0.736326361577	0.687634257799	0.63942827718	0.753723656652	0.677854694441	0.638930040455	0.686605034333	0.731095000101	0.747810602866	0.68517349646	0.719816133295	0.664825217649	0.64307808839	0.707758425092	0.740380599018	0.653047960558	0.648590690724	0.633624992881	0.642988265729	0.705110596021	0.665862890192	0.810865265756	0.707662443626	0.710152958642	0.795191704789	0.71930084415	0.729529229696	0.65118265902	0.697689125975	0.725485446567	0.700081006796	0.698309588078	0.664109100724	0.628239099925	0.709560802203	0.744568912863	0.649322415585	0.747928949673	0.533501078403	0.618567397511	0.560267994699	0.697070684112	0.633224857417	0.676521935351	0.72271878048	0.699564763153	0.636438179417	0.581139495197	0.679407169472	0.669654008642	0.662143765291	0.694208051053	0.581095607852	0.605278701111	0.603385349347	0.676357913248	0.573804807304	0.562028790603	0.689481675857	0.643981643365	0.613176624033
T.CS.108	0.723290178733	0.681593509513	0.673303268248	0.507605493107	0.536552431824	0.604857120335	0.66529833047	0.507765585117	0.537542730298	0.559166920328	0.609535938753	0.57724245157	0.568214339489	0.657710473219	0.505388296668	0.645210126098	0.489911341917	0.671825528065	0.563817694651	0.610109966681	0.585541411554	0.705436287866	0.614758072692	0.534642526882	0.557322362577	0.742072735939	0.714821580173	0.813108918547	0.783993044022	0.739411897507	0.73325369424	0.731780241785	0.753018162497	0.690332195747	0.697379032681	0.716899549047	0.693969075166	0.762771136166	0.524369293851	0.722289687309	0.780729407788	0.606187739096	0.56564582261	0.675717055054	0.582152540593	0.773588012022	0.669262257301	0.640504371514	0.675755193599	0.71190693439	0.707466616123	0.642435646723	0.604349715307	0.671641506021	0.69806236579	0.752305101026	0.609047284284	0.69959335891	0.670835465957	0.771768768585	0.578544934863	0.595855590611	0.783884773809	0.744227889471	0.567402054686	0.706301047448	0.492663627049	0.63126822991	0.659007785392	0.564283323303	0.542091509665	0.746534929977	0.643131075789	0.561529928592	0.576707596466	0.431710912606	0.426614965698	0.534877063022	0.480998454871	0.498908875202	0.487597128611	0.433757519277	0.462497560923	0.520005312194	0	0.452290134162	0.451526530079	0.47316817854	0.448643029467	0.585869123897	0.602843263125	0.518028935051	0.645425476831	0.508132136399	0.586440054991	0.555101566698	0.671163515478	0.56576361917	0.534884952629	0.591624598051	0.699812459938	0.734327091405	0.693222340888	0.575618147598	0.487715008525	0.654507349648	0.593043927126	0.760664480547	0.740680029072	0.59573032981	0.69301352569	0.626665463643	0.623746657896	0.624109273275	0.712809452596	0.800560551013	0.643725091193	0.737554276041	0.708422389943	0.633163075051	0.692797606093	0.716277034861	0.695925106567	0.705068413437	0.648224298632	0.572313911675	0.693631678168	0.608517380498	0.820669242252	0.684414582816	0.684300581168	0.778807818323	0.68966854428	0.721103158108	0.70118216821	0.679345930322	0.690101064942	0.677786156693	0.714200732453	0.580458025356	0.601022223128	0.68009856308	0.76753484886	0.636003396384	0.735521849951	0.532069810619	0.524708553252	0.476614874503	0.672149212045	0.527751616809	0.5392416258	0.632410685069	0.609591744099	0.552125119039	0.47236218388	0.594719923511	0.593908441378	0.558294715375	0.627721274032	0.472921408341	0.524198696666	0.526188565565	0.537985048571	0.430044641451	0.416717837585	0.561069625086	0.476215698299	0.532747753373
T.CS.131	0.687596265192	0.647210330931	0.636938297651	0.546589708802	0.56092837315	0.58716506149	0.613827922977	0.481342212374	0.521555472608	0.546339391586	0.558637755178	0.525878499804	0.594401728424	0.632752941262	0.472120999217	0.624888314977	0.423272220445	0.619237149229	0.531897538529	0.554503014826	0.525690368299	0.657890095811	0.588524575292	0.469146824174	0.515119289035	0.698994965514	0.699215162049	0.787062338489	0.75017188443	0.699944341745	0.67424056044	0.696349998719	0.717965399716	0.618813357661	0.653371141383	0.659820865982	0.647443687943	0.722953417284	0.484383127768	0.674140689781	0.740567080829	0.534694489075	0.55688427336	0.648805566366	0.521514993531	0.726394365897	0.610296779454	0.61505449134	0.601903490145	0.682026526901	0.668583540645	0.591591022662	0.579845851404	0.615013526169	0.633202301783	0.716402858718	0.589980198771	0.639010186542	0.61682028209	0.733362604548	0.508283161938	0.561589429453	0.741024796832	0.705489987569	0.534662309091	0.645732043401	0.501120609146	0.608857179618	0.618242201556	0.507655561608	0.478667890643	0.707319005349	0.599793299502	0.518186524664	0.547184124964	0.519279614224	0.424346715272	0.480602261714	0.475976981916	0.538031093919	0.415179730368	0.470886765512	0.473899815239	0.580256470818	0.452290134162	0	0.416556181196	0.476652257567	0.462716582932	0.546256056751	0.564169131668	0.436213694211	0.598624833697	0.536056537525	0.603642723347	0.522861943649	0.643822898555	0.566073371637	0.54751581699	0.591244912773	0.667497105832	0.686260025737	0.655000797903	0.587428436632	0.453717008211	0.614819028623	0.585764926762	0.708874682316	0.709264595596	0.547417053066	0.632356204407	0.577556550086	0.647972327195	0.584536776861	0.651970140787	0.767189651153	0.606908687327	0.69449862331	0.671660305304	0.578033098418	0.644643064022	0.665747215875	0.665148215178	0.669920858869	0.619589487269	0.523186278713	0.63990607007	0.584369610641	0.785933328893	0.617558341391	0.651755844297	0.73091204741	0.632107358925	0.645200348487	0.660599692763	0.617665830966	0.648336549755	0.64016984525	0.658845292321	0.516302155462	0.567544220687	0.646936317759	0.738424959549	0.595398975085	0.721635044749	0.56573526301	0.507305360325	0.461249854223	0.644249157672	0.541487509461	0.5123567941	0.583563277007	0.536130323084	0.548171365487	0.480640586662	0.591892200877	0.565470014484	0.530453659377	0.563207143311	0.388751274458	0.435366012035	0.473065596217	0.564662184639	0.482921594963	0.421766584696	0.549083488845	0.483371075435	0.537358693627
