g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	g__Gemella	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.323	0.0600638977635783	6.08550129316903e-05	0.000623763882549825	0.0612353567625133	0.000273847558192606	0	0.000319488817891374	0.0216491708504488	3.04275064658451e-05	0.00240377301080176	7.60687661646128e-05	0	0.000562908869618135	0.002160352959075	0	0.000273847558192606	0.207333029058269	0	0.0155028145443481	0	3.04275064658451e-05	0.0335311121253613	0	0	0	0.000289061311425529	0	0	0.0551498554693443	0	0.0398143922105583	1.52137532329226e-05	1.52137532329226e-05	0.00978244332876921	7.60687661646128e-05	0	0.00339266697094173	1.52137532329226e-05	9.12825193975354e-05	0.00139966529742888	0	6.08550129316903e-05	0.00845884679750494	0.00876312186216339	0.00059333637608398	0.000425985090521832	0.0051270348394949	0	0.000791115168111973	0.000425985090521832	0.00240377301080176	0.00132359653126426	0.0031036056595162	0.00118667275216796	0.000471626350220599	0.00129316902479842	0	0.000365130077590141	0.00757644910999544	0.0158983721284041	0.000684618895481515	0.0278107409097824	0.000121710025863381	0.00363608702266849	0.0318423855165069	0	0.0218621633957097	0	0.00906739692682185	3.04275064658451e-05	0.000152137532329226	0.01493990567473	0.000243420051726761	0.00112581773923627	0.00158223033622395	0.000456412596987677	0.000152137532329226	0.000684618895481515	0	0	0.00946295451087783	0.000851970181043663	0.0026319793092956	0.0124752776509965	0.000562908869618135	1.52137532329226e-05	0.00251026928343222	0	0.0193366803590446	0.000319488817891374	0.0106800547695116	0.00220599421877377	0.000578122622851057	0.000182565038795071	3.04275064658451e-05	0.0975810132359653	0.00896090065419139	0.000502053856686445	0.00182565038795071	0.064430244941427	0.00371215578883311	0.00103453521983873	0.0105127034839495	0	0.00425985090521832	3.04275064658451e-05	0.000152137532329226	0.00503575232009737	0.00237334550433592	0	0	0	0	0.00956945078350829	0	0.000304275064658451	0	0.000912825193975354	0	0.00133881028449719	0	0	0.00156701658299102	0.00972158831583752	0.00118667275216796	0	0	1.52137532329226e-05	0	0.00118667275216796	0.000851970181043663	0	0.0174045336984634
CS.177	1.7195130339088e-05	6.87805213563519e-05	0.000240731824747232	0.120193961070225	0.000876951647293486	0	0	0.0160086663456909	0	0.00337024554646124	0.00213219616204691	3.43902606781759e-05	0	0	0	0.00106609808102345	0.303614416397276	0	0	1.7195130339088e-05	0	0	0	0	0	0.00163353738221336	1.7195130339088e-05	0	3.43902606781759e-05	0	0	0	0	0	0	0	0.00209780590136873	1.7195130339088e-05	0	0.0164729348648463	0	0	0.00875232134259578	0.00519292936240457	1.7195130339088e-05	0.000601829561868079	0.00092853703831075	0	0.000705000343902607	0.000309512346103583	8.59756516954399e-05	0.00510695371070913	0.000137561042712704	0.00405805076002476	0.000223536694408144	0.000481463649494463	0	1.7195130339088e-05	0	0.0402881903844831	0	0.0460485590480776	0.000395487997799023	0.00992159020565376	0.0326019671229108	1.7195130339088e-05	0.00278561111493225	3.43902606781759e-05	0.00290597702730587	0.000189146433729968	0	0.0180892771167205	0.000378292867459935	0.000773780865258959	0.0122429328014306	1.7195130339088e-05	0.00017195130339088	0	1.7195130339088e-05	0	0.00123804938441433	0.000361097737120847	0.00264805007221955	0.00263085494188046	0	0	0.000636219822546255	0	0.00816768691106679	5.15853910172639e-05	0.00698122291766972	0.00376573354426027	0.000189146433729968	0.000292317215764496	0	0.158143613728592	0.0217690350092854	1.7195130339088e-05	0.000412683128138111	0.0194133021528303	0	0.000343902606781759	0.0178829355526515	5.15853910172639e-05	0.00177109842492606	0.000137561042712704	0.00153036660017883	0.000997317559667102	3.43902606781759e-05	3.43902606781759e-05	0	0	0	0.0367803837953092	0	0.0184675699841805	0	0	0	0	0	3.43902606781759e-05	0.0163009835614554	1.7195130339088e-05	0.000464268519155375	0.00505536831969186	0	0.000137561042712704	6.87805213563519e-05	0	0.0106953710709127	0	1.7195130339088e-05
CS.372	0	1.9752306081735e-05	0.00015801844865388	0.000138266142572145	0.00015801844865388	0	0	0.0235842534615916	0	0.000553064570288581	0.00470104884745294	0	0.00161968909870227	0	0	0.00011851383649041	0.242874355581014	0	0.00252829517846209	1.9752306081735e-05	0	0.00308135974875067	1.9752306081735e-05	1.9752306081735e-05	0	0.00015801844865388	3.95046121634701e-05	0	0.0409662828135185	0	0.0196930491634898	0	0	0.000829596855432872	0	0.000967862998005017	0.00466154423528947	0	0	0.00946135461315109	0	1.9752306081735e-05	0.0147747249491378	0.0154660556619985	0.000256779979062556	0.000138266142572145	0.00616271949750133	0	0.00120489067098584	0.000474055345961641	0.055839769293065	0.00519485649949632	1.9752306081735e-05	0.00323937819740455	0.000651826100697256	0.00203448752641871	0	1.9752306081735e-05	3.95046121634701e-05	0.0387737768384459	0.00130365220139451	0.0334406541963774	0.000375293815552966	0.0106859975902187	0.0322160112193099	1.9752306081735e-05	0.0169079740059652	0	0.00341714895214016	0.000316036897307761	0.00015801844865388	0.0211349675074565	0.000592569182452051	0.00319987358524108	0.00722934402591503	0	0.000256779979062556	0.00165919371086574	0	0.000632073794615521	0.0105279791415648	0.000355541509471231	0.00185671677168309	0.0141426511545223	0	0	0.00268631362711597	0	0.0114563375274063	5.92569182452051e-05	0.04815612222727	0.00114563375274063	0.000355541509471231	0.00011851383649041	0	0.10599087443459	0.0155450648863255	0.000592569182452051	0.0278112469630829	0.0516127757915737	0.00584668260019357	0.00207399213858218	0.0173820293519268	3.95046121634701e-05	0.000434550733798171	5.92569182452051e-05	0.000316036897307761	0	0.0111205483240168	1.9752306081735e-05	0	1.9752306081735e-05	0	1.9752306081735e-05	0	0.000355541509471231	0	0	1.9752306081735e-05	1.9752306081735e-05	0	0	0.00916507002192506	5.92569182452051e-05	0.00179745985343789	0.000375293815552966	0	5.92569182452051e-05	0.00011851383649041	5.92569182452051e-05	0.00120489067098584	0	0.0211349675074565
CS.386	4.50176694352533e-05	4.50176694352533e-05	0.000562720867940667	0.00060773853737592	6.752650415288e-05	0	0	4.50176694352533e-05	2.25088347176267e-05	0	0.00596484120017107	0	0	0	0	0	0.302113579579985	2.25088347176267e-05	0	4.50176694352533e-05	0	4.50176694352533e-05	0.000180070677741013	0	0	0.00060773853737592	0	0	4.50176694352533e-05	0	4.50176694352533e-05	0	0	0	0	0	4.50176694352533e-05	0	2.25088347176267e-05	0.000292614851329147	0	2.25088347176267e-05	0.00292614851329147	0.00285862200913859	0	0.00315123686046773	0.00263353366196232	0	0	0.0003376325207644	4.50176694352533e-05	0.00618992954734733	0.000562720867940667	0.00727035361379341	0	0	0	0	2.25088347176267e-05	0.0188624034933711	0	0.0608413802417449	0	0.0296891529925496	0.105431381817363	0	0.00787809215116933	0	0.0128300357890472	0.000652756206811173	9.00353388705067e-05	0.0549215567110091	0	0	0.0241069619825782	0.000225088347176267	0	0	0	0	0.0340108492583339	0.0110518378463547	0	0.00308371035631485	0	0	0.00299367501744435	0	0.0126949827807414	0	0.00245346298422131	0.0160037814842326	0	0.00166565376910437	6.752650415288e-05	0.159587638147973	0.0152834987732685	0	2.25088347176267e-05	0.0122898237558242	4.50176694352533e-05	0.00589731469601819	0.0235892587840727	2.25088347176267e-05	0.00211583046345691	0	0.00112544173588133	0.000562720867940667	4.50176694352533e-05	0	0	0	0	0.0193125801877237	0	6.752650415288e-05	0	0	0	2.25088347176267e-05	0	0	0	0.00605487653904157	0.000765300380399307	0.00155310959551624	2.25088347176267e-05	6.752650415288e-05	2.25088347176267e-05	0.0103990816395435	9.00353388705067e-05	0	6.752650415288e-05
T.CS.050	9.75847767748231e-05	0.0632349353500854	0	0.0231275920956331	9.75847767748231e-05	0	0.00063430104903635	0.050744083922908	0.00248841180775799	0	0.000683093437423762	0	0	0	4.87923883874116e-05	0.000243961941937058	0.0192729934130276	0	0.000487923883874116	0.000390339107099293	0.000146377165162235	0.00112222493291047	0.000731885825811174	0	0	0.219126616247865	0.000683093437423762	0	0.00292754330324469	0	0.00112222493291047	0	4.87923883874116e-05	0	0	0	0.00297633569163211	0	0	0.000780678214198585	0.000292754330324469	0	0.000390339107099293	0.0205415955111003	0	9.75847767748231e-05	4.87923883874116e-05	4.87923883874116e-05	0.000829470602585997	0.000195169553549646	0.00204928031227129	0.0054647474993901	9.75847767748231e-05	0.00483044645035375	0.000975847767748231	0.000780678214198585	4.87923883874116e-05	0	0.00063430104903635	0.0346913881434496	0	0.0612832398145889	0.000195169553549646	0.00448889973164186	0.063430104903635	0	0.0354232739692608	0.00165894120517199	0.0120029275433032	0.000146377165162235	0.000146377165162235	0.00439131495486704	0.00224444986582093	0	0.0106367406684557	0.00907538424005855	0.000146377165162235	0.000341546718711881	0	4.87923883874116e-05	0.0088802146865089	0.00117101732129788	0.00102464015613564	0.00473286167357892	0	9.75847767748231e-05	0.000292754330324469	0	0.0121493047084655	0	0.0119053427665284	0.000390339107099293	4.87923883874116e-05	0.000487923883874116	0.000195169553549646	0.108465479385216	0.00741644303488656	0	0.00156135642839717	0.0522566479629178	0.00195169553549646	0.00561112466455233	0.0102464015613564	0.00526957794584045	0.00146377165162235	0.000731885825811174	0	0.000146377165162235	0.0276652842156624	0.032251768724079	0	4.87923883874116e-05	0	9.75847767748231e-05	0	0	4.87923883874116e-05	0.00112222493291047	0	0	0	0.000341546718711881	0.000243961941937058	0.00946572334715784	0.000292754330324469	0.000829470602585997	0	0.00161014881678458	0.000536716272261527	0.000195169553549646	0	0.0067333495974628	0.0116613808245914
T.CS.024	0	4.66417910447761e-05	0.000559701492537313	0.00011660447761194	0	0.000209888059701493	0.00144589552238806	0.0184235074626866	0.00732276119402985	0.00391791044776119	4.66417910447761e-05	0.000513059701492537	0	0.000489738805970149	0	0.000186567164179104	0.106669776119403	0	0.000629664179104478	0	0.000909514925373134	0.00146921641791045	0.00321828358208955	0.00965485074626866	0.00072294776119403	0.195732276119403	4.66417910447761e-05	0	0.00473414179104478	0	0.00562033582089552	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	4.66417910447761e-05	0.0013759328358209	6.99626865671642e-05	0.0652285447761194	0.00412779850746269	0	6.99626865671642e-05	0.0150886194029851	0.0143423507462687	0	0.000186567164179104	0.000886194029850746	4.66417910447761e-05	0.000886194029850746	0.000163246268656716	0.00172574626865672	0.000792910447761194	0.00398787313432836	0.00538712686567164	0.000163246268656716	0.00139925373134328	6.99626865671642e-05	0.000139925373134328	0.000326492537313433	0.0328824626865672	4.66417910447761e-05	0.0139925373134328	0.00011660447761194	0.000303171641791045	0.0409514925373134	0	0.00394123134328358	0.000163246268656716	0.00951492537313433	6.99626865671642e-05	9.32835820895522e-05	0.00517723880597015	0.000746268656716418	0.00011660447761194	0.0113805970149254	0.000909514925373134	0.000443097014925373	4.66417910447761e-05	0	2.33208955223881e-05	0.10722947761194	0.000373134328358209	0.000769589552238806	0.00531716417910448	0.000186567164179104	6.99626865671642e-05	0.00636660447761194	0.000629664179104478	0.0128498134328358	0.000163246268656716	0.00750932835820896	0.000676305970149254	4.66417910447761e-05	0	0	0.10839552238806	0.00564365671641791	2.33208955223881e-05	0.000746268656716418	0.0395755597014925	0.00135261194029851	0.00270522388059702	0.0124300373134328	0.00158582089552239	0.000256529850746269	0.00673973880597015	2.33208955223881e-05	0.00340485074626866	0.0186100746268657	0	0	0	4.66417910447761e-05	6.99626865671642e-05	4.66417910447761e-05	0.00401119402985075	0.0112173507462687	9.32835820895522e-05	0	0	0.00142257462686567	0.00083955223880597	0.000186567164179104	0.0103078358208955	0.000139925373134328	0.00310167910447761	0	0.00095615671641791	0.00132929104477612	0.00506063432835821	0.0153684701492537	0	0.000256529850746269
T.CS.012	3.50035878677564e-05	0	0.000507552024082468	0.0415667605929608	0	0	0	0.00019251973327266	0	1.75017939338782e-05	0.00224022962353641	0.000665068169487372	0	0	1.75017939338782e-05	0.000367537672611443	0.157043596968689	1.75017939338782e-05	0	3.50035878677564e-05	0.0035353623746434	0.0118487144932356	0.00679069604634475	0	0	0.149062778934841	5.25053818016347e-05	0.0189369410364562	0.0051455274165602	0	0.054045539667816	0	3.50035878677564e-05	0	0	0	3.50035878677564e-05	0	0.000105010763603269	0.0148590230498626	0	0	0.00693071039781578	0.00187269195092497	0	0.0029753049687593	0	0	0	0.000577559199817981	0	0.0033778462292385	0.0391865166179533	0.00341284981710625	1.75017939338782e-05	0	5.25053818016347e-05	0	0	0.0431419220470098	0	0.00143514710257801	0.00059506099375186	0.000140014351471026	0.0660517703064564	0	0.00029753049687593	1.75017939338782e-05	1.75017939338782e-05	0.000227523321140417	0.000175017939338782	0.0137389082380944	0	0	0.0109036176208061	3.50035878677564e-05	0	0	0	0	0.0425643628471918	0.000472548436214712	0	1.75017939338782e-05	0	5.25053818016347e-05	0.00283529061728827	0	0.00521553459229571	0.000175017939338782	0.00164516862978455	3.50035878677564e-05	0	0.000472548436214712	0.00127763095717311	0.121199922992107	0.000332534084743686	0	1.75017939338782e-05	0.00885590773054238	0.000210021527206539	0.00470798256821324	0	5.25053818016347e-05	0.00962598666363302	0.0278978595306019	0	0.000105010763603269	0.0431769256348776	0.0182193674851672	1.75017939338782e-05	0	1.75017939338782e-05	8.75089696693911e-05	0.00644066016766719	0.000892591490627789	0	0	0	0.000350035878677564	0	0.00841836288219542	0	3.50035878677564e-05	0.00029753049687593	0.0031328211141642	0	0	0.000280028702942052	0.0181668621033656	0.000227523321140417	0	1.75017939338782e-05
TFS.024	0	0	0.000774628633919621	3.41747926729245e-05	4.55663902305659e-05	0.000182265560922264	0.0113915975576415	0.0126218900938668	0.0827257814635925	0.00389592636471339	0.000398705914517452	0.00092271940216896	0.000216440353595188	0.011311856374738	0	0.0113688143625262	0.00420349949876971	0	2.2783195115283e-05	0.0680420122117926	0.000546796682766791	0	0.0253804793584252	0	0.00119611774355236	0.172389045839789	0.0315889000273398	0	0.000182265560922264	0	0.00159482365806981	0	0	0	0	0	0.0012644673288982	0	7.97411829034904e-05	0.00973981591178347	0	0.000170873963364622	0.000182265560922264	0.0312471521006106	0	0.000672104255900848	0.000569579877882074	0	0.00267702542604575	3.41747926729245e-05	0.000148090768249339	0.00897657887542149	0.00306433974300556	0.00166317324341566	0.000170873963364622	0.000353139524286886	0	4.55663902305659e-05	0.000262006743825754	0.0580401895561834	0.000364531121844527	0.0545315775084298	0.000694887451016131	0.000421489109632735	0.0550214162034084	0	0.0113232479722956	1.13915975576415e-05	0.0244691515538139	0.000193657158479905	7.97411829034904e-05	0.00633372824204867	0.00377061879157933	0	0.00379340198669461	0	9.11327804611319e-05	0.000603754670554999	5.69579877882074e-05	0	0.039973115829764	0.00119611774355236	0.00141255809714754	0.00543379203499499	0	0	1.13915975576415e-05	1.13915975576415e-05	0.000979677389957168	0.000113915975576415	0.00609450469333819	2.2783195115283e-05	0	0.000797411829034904	0	0.0951995807892099	0.0224300555909961	0.000102524378018773	0.000182265560922264	0.0208807983231568	0.000694887451016131	0.00700583249794951	0.000569579877882074	0.00725644764421763	2.2783195115283e-05	0.00968285792399526	0	0	0.00301877335277499	0	0	0	0.000364531121844527	0	0	0	0.000786020231477262	0	0	0	0	0.000854369816823111	4.55663902305659e-05	0.00372505240134876	0.00980816549712932	0.0114257723503144	0	0	0.0033491296819466	0.0203453932379477	0.000170873963364622	0	0.000159482365806981
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0.000346500346500347	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	4.33125433125433e-05	0.0111746361746362	0	0	0.0029019404019404	0	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000822938322938323	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0.000606375606375606	0.00363825363825364	0.000173250173250173	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0	0.000303187803187803	0.00372487872487872	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	4.33125433125433e-05	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
T.CS.035	4.30533430920911e-05	0.0321177939467	4.30533430920911e-05	0.0161450036595342	0	0.00342274077582124	0.000365953416282774	0.0480475308907737	0.00161450036595342	0.000107633357730228	0	0.000538166788651139	0	0.00101175356266414	0	0.00019374004391441	0.0444741034141301	0	0.00766349507039222	0.00163602703749946	0.00607052137598485	0.00755586171266199	0.00215266715460455	0	0	0.234016446377061	0.034507254488311	0.00611357471907694	0.0100099022689112	0	0.00370258750591983	0	0.010418909028286	0	0	0.000409006759374865	0.00232488052697292	0	2.15266715460456e-05	0.00863219528996426	0.000301373401644638	0.000107633357730228	0.00195892711069015	0.0289748999009773	0	2.15266715460456e-05	0.0114306625909502	0	0.000516640117105093	0.000150686700822319	0.000258320058552547	0.000796486847203685	0.00796486847203685	0.00322900073190683	0.00038748008782882	0.000559693460197184	2.15266715460456e-05	0.00353037413355147	0.00607052137598485	0.0148964567098635	0.000107633357730228	0.0213975115167693	4.30533430920911e-05	0.000516640117105093	0.0167046971197313	0	0.017953244069402	6.45800146381366e-05	0.0041115942652947	0	2.15266715460456e-05	0.0021741938261506	0.000753433504111594	0	0.00523098118568907	2.15266715460456e-05	6.45800146381366e-05	0.000129160029276273	0	0	0.0150686700822319	0.00096870021957205	0.00344426744736729	0.0140138631764757	0.000344426744736729	2.15266715460456e-05	0.00275541395789383	0	0.00559693460197184	0.000796486847203685	0.0119688293796013	0.000409006759374865	0	0.000172213372368364	0	0.106212597408189	0.00600594136134671	0	0.000301373401644638	0.0371119817453825	0.00777112842812244	0.00555388125887975	0.00198045378223619	0.0151763034399621	4.30533430920911e-05	0.0270374994618332	0	0.00346579411891333	0.0479829508761355	2.15266715460456e-05	0.00333663408963706	0	0.000409006759374865	4.30533430920911e-05	0	0.000602746803289275	0	0.000495113445559048	6.45800146381366e-05	0.000667326817927412	6.45800146381366e-05	0.0100314289404572	0.000172213372368364	0.00544624790114952	0.00585525466052439	0.000322900073190683	0	2.15266715460456e-05	0.000301373401644638	0.0147457700090412	0.00281999397253197	0.00383174753519611	2.15266715460456e-05
T.CS.034	1.89760522220957e-05	0.00303616835553531	9.48802611104786e-05	0.0364340202664238	0	0.00111958708110365	3.79521044441914e-05	0.0154275304565638	0.000872898402216403	0.000588257618884967	0	0.00191658127443167	0	0.000474401305552393	0	1.89760522220957e-05	0.0103229724088201	0	0.000322592887775627	0.0155603628221185	0.000626209723329159	0.000853922349994307	0.00637595354662416	0.00677445064328817	0	0.213461611446355	0.0254848381342745	0.00865307981327565	0.00343466545219932	0	0.00214429390109682	0.0283691980720331	0.0435879919541539	0.00630004933773578	1.89760522220957e-05	0.000455425253330297	0.00117651523776993	3.79521044441914e-05	0	0.00269459941553759	0.000246688678887244	0	0.000948802611104786	0.028748719116475	0	0.000113856313332574	0.0140233025921287	0	0.00119549128999203	0.000208736574443053	0.00527534251774261	0.00381418649664124	0.00182170101332119	0.0048768454210786	0.000607233671107063	0.000872898402216403	0	0.000322592887775627	0.00525636646552051	0.0296405935709135	9.48802611104786e-05	0.0164332612243349	1.89760522220957e-05	0.000986754715548977	0.00483889331663441	0	0.0214619150631903	0.000113856313332574	0.00546510303996357	0	0	0.00392804280997381	0.000284640783331436	0.000227712626665149	0.00914645717105013	1.89760522220957e-05	0	0	0	0.000170784469998861	0.0111768947588144	0.00385213860108543	0.00478196515996812	0.0146874644199021	3.79521044441914e-05	9.48802611104786e-05	1.89760522220957e-05	0	0.00812175035105697	0	0.00506660594329956	1.89760522220957e-05	0	0.00013283236555467	0	0.0915025238149455	0.00315002466886789	3.79521044441914e-05	0.00039849709666401	0.00759042088883829	0.00557895935329614	0.000626209723329159	0.00474401305552393	0	1.89760522220957e-05	0.00673649853884398	3.79521044441914e-05	0	0.0599263729173783	0	1.89760522220957e-05	0	0.000436449201108201	0.0340430376864397	3.79521044441914e-05	0.000341568939997723	0	1.89760522220957e-05	0.000170784469998861	0.00713499563550799	0	7.59042088883829e-05	0.000189760522220957	0.021613723480967	9.48802611104786e-05	0.00165091654332233	0.00151808417776766	0.0967778663326881	0.000683137879995446	0.00561691145774033	0.000113856313332574	0.00119549128999203	3.79521044441914e-05
