CS.022	CS.036	CS.005	CS.017	L.036.M1	CS.174	CS.265	CS.098	L.002.M1	CS.016	CS.093	L.031.M1	CS.176	CS.172	CS.264	CS.373	CS.076	CS.064	CS.118	CS.127	CS.149	CS.137	CS.062	CS.154	CS.153	CS.065	CS.366	CS.230	CS.073	CS.269	CS.380	CS.213	CS.282	CS.374	CS.375	CS.232	CS.205	CS.125	CS.376	CS.203	CS.302	CS.224	CS.236	CS.136	CS.041	CS.256	CS.254	CS.181	CS.166	CS.178	CS.182	CS.183	CS.395	CS.268	CS.214	CS.147	CS.323	CS.177	CS.372	CS.386	T.CS.050	T.CS.024	T.CS.012	TFS.024	T.CS.029	T.CS.035	T.CS.034	T.CS.056	T.CS.020	T.CS.057	T.CS.048	T.CS.046	T.CS.019	T.CS.003	T.CS.038	T.CS.131	T.CS.156	T.CS.126	T.CS.128	T.CS.129	T.CS.159	T.CS.107	T.CS.180	T.CS.111	T.CS.139	T.CS.118	T.CS.108	T.CS.121	T.CS.161	T.CS.116	CS.085	L.024.M1	L.034.M1	CS.006	CS.242	CS.015	CS.246	CS.082	CS.087	CS.241	CS.238	CS.088	CS.103	CS.237	CS.356	CS.207	CS.164	CS.311	CS.188	CS.347.0	CS.233	CS.304	CS.363	CS.234	CS.308.0	CS.151	CS.044	CS.191	CS.364	CS.113	CS.343	CS.202	CS.339	CS.322	CS.319	CS.227	CS.331	CS.163	CS.223	CS.318	CS.285	CS.152	CS.320	CS.321	CS.194	CS.393	CS.145	CS.326	CS.262	CS.390	CS.370	CS.253	CS.270	CS.255	T.CS.043	T.CS.055	T.CS.036	T.CS.064	TFS.022	T.CS.049	T.CS.031	TFS.020	T.CS.008	T.CS.045	T.CS.026	TFS.027	T.CS.066	TFS.025	TFS.021	T.CS.152	T.CS.142	T.CS.109	T.CS.141	T.CS.157	T.CS.166	T.CS.158	T.CS.095	T.CS.151
CS.242	0.612128829327	0.637470912249	0.508859392581	0.585040179589	0.492854289312	0.474297965092	0.513637299664	0.518566531259	0.63240610701	0.557291061649	0.511781879642	0.507588013047	0.569393940022	0.558321575599	0.581431920693	0.576286269026	0.637285666404	0.57963571849	0.573614720759	0.533410190678	0.610034286587	0.53479037941	0.506351541781	0.756653944193	0.565463832061	0.573942769904	0.697646239463	0.687985554954	0.623449637651	0.745673651724	0.512135095227	0.665674242475	0.663703871175	0.635308887769	0.558019005349	0.532360095045	0.685778643075	0.620265452101	0.630290771033	0.525298235446	0.697152709101	0.755119080333	0.698415473817	0.607632868862	0.63741111212	0.641055556699	0.609134752369	0.616935127028	0.657045535672	0.55668892506	0.558559283244	0.709965056868	0.603556101904	0.650276809028	0.607262555728	0.641455948217	0.597047865132	0.65336497326	0.598267709104	0.682440547578	0.568338309951	0.510633072441	0.646214534757	0.517718810186	0.558588637301	0.493246827043	0.477737195314	0.613473269555	0.54112825748	0.66723914463	0.53103912622	0.580113391069	0.571800771573	0.487851774391	0.513774356675	0.453717008211	0.459922364212	0.439154197274	0.522528666065	0.494517522335	0.543291151595	0.451175981948	0.515218458855	0.471314124229	0.473526827248	0.518559216077	0.487715008525	0.52170206912	0.50743298079	0.548257211481	0.528887030626	0.5494538737	0.56028858775	0.524310390615	0	0.597387519608	0.469335145052	0.522936540595	0.57380497523	0.54075230249	0.555969740467	0.642473683326	0.579862940519	0.633551673005	0.663271860001	0.651935053876	0.710724458052	0.587441645616	0.618911229935	0.675799346961	0.588405605598	0.679550796428	0.628873599958	0.658311816413	0.655916686107	0.562025438324	0.520974660598	0.483662375418	0.699938280551	0.554310488817	0.62714828147	0.625122499159	0.606018403559	0.669768428621	0.622930229573	0.77629626737	0.53832574349	0.627869755957	0.62449981138	0.638233062326	0.720359118592	0.472305691728	0.57294129678	0.520427280163	0.725459241991	0.637258569416	0.543021995091	0.585635849398	0.631223592371	0.634865952467	0.627107237304	0.714693298374	0.627281284092	0.571045935884	0.489134545198	0.53865462646	0.536555657163	0.485174957541	0.451463107921	0.624431690285	0.503393335801	0.455778164017	0.556625627708	0.556179809266	0.690147858043	0.509401437922	0.503506052664	0.536808196657	0.560029098068	0.478867951107	0.537141315816	0.482538755292	0.537770967519	0.506974549613	0.476085504729	0.411126040173	0.50016240178	0.505766617134
CS.015	0.632699957516	0.668884667354	0.589131619684	0.519716555685	0.554653728581	0.54234331063	0.630303817112	0.570692043632	0.673718068711	0.572508006018	0.563027883995	0.662770017004	0.645265271163	0.549137438336	0.653499960071	0.6620565782	0.681396552696	0.628909440068	0.583649877195	0.618640326134	0.678852848767	0.621934382207	0.546854764438	0.757597749971	0.636262895029	0.643167033504	0.721946075451	0.723139440324	0.620262672158	0.751805226104	0.617798014299	0.714342681697	0.712032124175	0.699406971199	0.661787013019	0.605971642246	0.739698130858	0.706726057736	0.697109494702	0.586246069381	0.755930016965	0.756621347958	0.685270186063	0.662766056719	0.66266264534	0.700840811511	0.727764312317	0.686828793857	0.73088318461	0.661299957364	0.675649610617	0.768738122096	0.700717804991	0.725203793517	0.681552095912	0.711998392985	0.713205582659	0.71865193205	0.681248941876	0.738060734526	0.615517345715	0.618697780742	0.719810771011	0.608330246997	0.677479302876	0.616480317765	0.593253336976	0.63764661106	0.606255677813	0.717807680107	0.582206549183	0.667624933159	0.651265203344	0.579039468789	0.62723962789	0.603642723347	0.547549280795	0.61340698166	0.657102292169	0.583284158585	0.615465205064	0.559609123542	0.597326684546	0.56116889544	0.605617734063	0.654779682489	0.586440054991	0.639752326403	0.629073835104	0.589569762945	0.59932895796	0.55115353149	0.573720104108	0.544311436463	0.597387519608	0	0.613714803367	0.623815431726	0.560354536215	0.532168618998	0.578063857777	0.601308521028	0.5802820208	0.657851324879	0.696617148589	0.705665579259	0.73743106314	0.598053187918	0.676396771103	0.704745411222	0.611252680986	0.699232145024	0.700797951644	0.70004561016	0.689474212473	0.657785277549	0.559932911043	0.579726218916	0.744215559421	0.534276242031	0.689439901088	0.654345521844	0.669586906949	0.726101359579	0.693956374962	0.782491130933	0.654763253284	0.659721027129	0.694704924497	0.707980243895	0.734543081324	0.635206717879	0.649901340358	0.581733077404	0.781585822764	0.665735852641	0.654334498453	0.676085431178	0.691130364381	0.693968799399	0.702565673797	0.783233189302	0.700064417087	0.670529489507	0.564557937483	0.549472003897	0.615628606104	0.586652844209	0.608452505811	0.693924542191	0.610535523405	0.577335854457	0.626166089067	0.622251331884	0.750145897936	0.586653077724	0.572263963227	0.637651425139	0.607929297532	0.592335587628	0.549095233663	0.583192613182	0.525570838042	0.551229928097	0.570610898124	0.593055113636	0.567210582162	0.552594597903
CS.246	0.62066330419	0.619450855883	0.496909484431	0.604361680555	0.548666032605	0.496716893563	0.535626561125	0.562926540251	0.658057015255	0.559643371243	0.543155262385	0.528330200269	0.555432931245	0.559991396246	0.549247387017	0.561563295459	0.600990048728	0.590602431085	0.568140188856	0.530132302763	0.606373632684	0.550283223358	0.506366448104	0.745814145938	0.558297686216	0.583968193604	0.693049289592	0.674112688612	0.635513675193	0.73815557695	0.51134595102	0.64111058785	0.626927644945	0.642074689029	0.578646997414	0.521258210533	0.655324317956	0.595776240129	0.632717093659	0.498285767323	0.69432900757	0.732083897088	0.677324515182	0.600626040197	0.637106535563	0.617508877496	0.603994185352	0.603911072572	0.640544866472	0.576825898438	0.546470165252	0.682373057046	0.598564541417	0.62062423742	0.589161639162	0.623127495627	0.568762162683	0.641227529992	0.605675837031	0.673327773324	0.574593443775	0.543929924164	0.63642536687	0.558658254557	0.576930358549	0.507161943271	0.525765417	0.625533645358	0.562787479188	0.674450906135	0.540599563658	0.574427809605	0.551409091828	0.531122026406	0.530879529541	0.436213694211	0.491112495894	0.33571762936	0.537136967649	0.514876093043	0.53666471676	0.447186002101	0.504108353246	0.516806101694	0.495292903378	0.552381320138	0.518028935051	0.496351010137	0.51281390353	0.541383619583	0.531201460986	0.565881193368	0.57496890198	0.522870501659	0.469335145052	0.613714803367	0	0.520056463451	0.610377430309	0.536851562272	0.569563126324	0.651782900718	0.567310640921	0.61827093213	0.66029542872	0.634381334372	0.715981083957	0.595987793909	0.616734586368	0.666952687356	0.593705420714	0.662905478243	0.622395558967	0.641212269001	0.667037111167	0.556971160635	0.538820069266	0.52436491501	0.684799001865	0.58038355777	0.629083079882	0.626499482472	0.594495462613	0.653618803032	0.597129789453	0.760871300042	0.514025652924	0.60553678192	0.609478263965	0.611593370608	0.702975943917	0.502148664285	0.562033166425	0.509211381954	0.705773632589	0.632792957534	0.533346514736	0.568298148746	0.652900958932	0.621487272954	0.604537418956	0.699800134362	0.613192703207	0.55725220635	0.551106756679	0.55971758335	0.557986096538	0.518941265971	0.490460072268	0.625426922399	0.552290404761	0.520252752092	0.596728206638	0.580143863211	0.701425184859	0.529161183008	0.517139308008	0.553236152566	0.603161319984	0.518880102264	0.58036514071	0.479546152358	0.586470668805	0.538818917102	0.485630456333	0.444472600841	0.530238649884	0.521210630019
CS.082	0.615625999823	0.596091529265	0.475202275758	0.598148545343	0.591114398863	0.566213276528	0.511741759423	0.550209112066	0.688988205826	0.584033411311	0.474253455617	0.519300052964	0.569922684816	0.544736335762	0.538528217006	0.57475785554	0.562073883766	0.509535733892	0.55961787846	0.581868519928	0.617963267228	0.575895314901	0.505953229474	0.765155187021	0.490581583021	0.603610133835	0.727342754171	0.672257967161	0.623086122957	0.745623266582	0.557018130811	0.688490225891	0.65570333583	0.656926382701	0.629812649509	0.470414494279	0.707365565279	0.651133370675	0.662275420941	0.586067600197	0.729666286707	0.758992614812	0.664042864909	0.554307492627	0.618838871234	0.665207069435	0.625384112282	0.599574231859	0.649740361916	0.595198194447	0.567964279675	0.706559254392	0.608027956731	0.643956066115	0.623392305374	0.663308498599	0.614794843612	0.689312962018	0.63268770288	0.719282237996	0.604887993723	0.567325205266	0.696488400792	0.620412027286	0.558859578391	0.576686086022	0.586644526725	0.65003014923	0.562917262824	0.7262652423	0.615008482042	0.628263256872	0.61177180106	0.581027405619	0.543416482659	0.522861943649	0.584331961952	0.513580669166	0.533163097698	0.555180894008	0.538098801229	0.565050122353	0.554622235052	0.598214306215	0.537579858966	0.577574875397	0.555101566698	0.552528216558	0.517469192857	0.56633006107	0.469225217818	0.615440889412	0.616177440863	0.541541591361	0.522936540595	0.623815431726	0.520056463451	0	0.591982211982	0.568864913874	0.559942448744	0.682591225749	0.531312403832	0.576271597325	0.687092922378	0.650365991412	0.688448699168	0.601352492391	0.667447135469	0.665266634951	0.515982019771	0.66985715861	0.649602573922	0.647781809679	0.642987754437	0.581423385622	0.57154810265	0.555861796004	0.693195008518	0.59877614814	0.673486019036	0.66036473048	0.674147161026	0.680747097874	0.654470181827	0.760475807596	0.557991798776	0.578019774242	0.633073199581	0.646857331085	0.697428455239	0.540667634147	0.600824967435	0.581314262419	0.757139879461	0.63260411317	0.589003877836	0.599255980622	0.681309660086	0.642802189463	0.638099024751	0.717024811544	0.646997153476	0.60718777006	0.591736530197	0.60706281438	0.531869362809	0.572201817346	0.537285538564	0.680255884705	0.60258439661	0.547699927084	0.668973373483	0.592726757251	0.72018583191	0.605919265994	0.573706093142	0.627264421198	0.642774320823	0.565125904552	0.642030150057	0.537356565765	0.644410777888	0.588434158306	0.543012043876	0.530100322762	0.567182017672	0.593645838858
CS.087	0.583999229177	0.631054653072	0.602856483996	0.586749348162	0.595323308728	0.616494491122	0.650916149509	0.644395115834	0.669309235997	0.556098067152	0.575163221736	0.659468131932	0.61280732567	0.526599599824	0.594484787368	0.6337558674	0.614646103804	0.603617706025	0.566041847842	0.617464140626	0.621435670681	0.617055922766	0.549133839418	0.705478776551	0.567558599974	0.615722832826	0.674782343917	0.634445802816	0.581984522896	0.676667226172	0.629940823967	0.667762103952	0.672186963613	0.650249046262	0.594249217049	0.597868191615	0.689572844122	0.637977589019	0.621439091513	0.580036418081	0.666883248589	0.710426757832	0.681069383459	0.59537892913	0.616999088479	0.676044545438	0.666520739588	0.648229051703	0.691512244926	0.65412840304	0.652314146881	0.698258931188	0.684166906891	0.669078124424	0.618963328591	0.643961460503	0.671608697234	0.673650329334	0.666297039455	0.684480208398	0.575558084572	0.600997839425	0.664501423278	0.595230166572	0.607091628069	0.59821357336	0.559977817288	0.583003281554	0.642533471474	0.672628210329	0.61019277435	0.600410025264	0.611476099886	0.581985234233	0.66639118308	0.598624833697	0.54366919715	0.603659394141	0.649748207668	0.631314919733	0.67112649076	0.595211878021	0.603526792506	0.555534656708	0.607103332787	0.635480132643	0.645425476831	0.627662383006	0.624562603837	0.569504703409	0.588680057499	0.55910340113	0.586018538177	0.496528750003	0.57380497523	0.560354536215	0.610377430309	0.591982211982	0	0.612653412663	0.551870501719	0.554428758342	0.591417923618	0.608215008425	0.654919000704	0.637722326079	0.644250955819	0.549741658422	0.646051585716	0.642716746291	0.595612881265	0.667724059943	0.647916399466	0.660292530211	0.61015133758	0.637570104663	0.538396598737	0.587766720758	0.671488337181	0.553310492303	0.641930285381	0.623139688864	0.598072601589	0.675674540146	0.653992479995	0.721605913468	0.658344990499	0.576296899199	0.647751502005	0.64094693218	0.666019410064	0.612629904904	0.614230482055	0.545868989268	0.73070163949	0.647018954482	0.616907248697	0.634752133225	0.657020862247	0.657852786015	0.665517574976	0.699530028944	0.679573484639	0.654911212033	0.546376849768	0.578689878166	0.60547688522	0.583847949749	0.619606702228	0.641682196659	0.59477965015	0.600005792573	0.586397399489	0.564476477151	0.699645545066	0.576972214248	0.585496995619	0.569251418782	0.588988252063	0.562400733685	0.534278784585	0.601095896376	0.569413764315	0.523233114756	0.586218398993	0.584923496747	0.613229793679	0.568250516514
CS.241	0.645448233253	0.635942042509	0.520953473855	0.527692841086	0.564649793596	0.481633528854	0.575195447001	0.476239139471	0.654705589318	0.57312613984	0.534547845778	0.583715368849	0.602472060663	0.576781465056	0.621847566204	0.623579195307	0.650991754685	0.592915396203	0.580832188532	0.578624555543	0.656683162509	0.555839221887	0.514733141087	0.765650509795	0.600860224187	0.615070952041	0.735569548764	0.724058430931	0.61384812436	0.779135819225	0.544644489164	0.685010158113	0.709418809854	0.678434053414	0.650305449928	0.517100637959	0.712103837966	0.686050848466	0.679263436708	0.545474378067	0.747129954757	0.758455643178	0.689210778227	0.657476488346	0.67480094951	0.674305606931	0.686856313931	0.653463463508	0.701494711344	0.624359700957	0.617623643221	0.758470836284	0.658933797992	0.717292207592	0.663286903773	0.66872262707	0.658772828643	0.699492061821	0.656278051574	0.715837000216	0.606813993195	0.577501320974	0.70545994986	0.588633232173	0.632836446591	0.560688864218	0.543371453099	0.623416773943	0.540153269899	0.726311793294	0.558427102724	0.654340296214	0.644630521973	0.496949038255	0.564590534187	0.536056537525	0.521297507843	0.528777215639	0.569801774291	0.505456202006	0.556854724958	0.505453085554	0.580016269363	0.520307123815	0.519430955679	0.598870296873	0.508132136399	0.54215727856	0.580162944456	0.573073872374	0.566826481818	0.562977205597	0.569463322822	0.52576598351	0.54075230249	0.532168618998	0.536851562272	0.568864913874	0.612653412663	0	0.516304836312	0.632097949787	0.532321773013	0.663980884564	0.692598543573	0.705455012277	0.729628085043	0.58922024068	0.684429102608	0.685664967701	0.524670295024	0.705632856837	0.691808364642	0.690292524665	0.69609341697	0.603324025556	0.548773467306	0.531216853455	0.74120606187	0.536243820598	0.680811775233	0.653583880084	0.669340640047	0.719887109394	0.671079997262	0.786673772823	0.575611667532	0.669450132728	0.674777624725	0.680638550333	0.731939252438	0.541681025436	0.620123160042	0.521338036756	0.766123621092	0.683954048233	0.597371569248	0.640337280107	0.685063361321	0.666327595007	0.666687539057	0.757337232197	0.687674781183	0.648570563105	0.567221708734	0.533742341333	0.574387459375	0.509025895558	0.519846169143	0.68826673223	0.548067507547	0.514405642519	0.615823950269	0.568987827177	0.745197878786	0.522627378661	0.515638485679	0.611786849934	0.573700058716	0.536823930577	0.590713785732	0.493958864345	0.561193168351	0.571797292763	0.534541364968	0.50202460153	0.506803424995	0.527448721327
CS.238	0.593261899107	0.609480027921	0.553443508755	0.566945118105	0.592475157538	0.560014394667	0.616922328671	0.577726921497	0.638358458114	0.548382705401	0.557027654112	0.606813642919	0.586402626764	0.554135609864	0.608798791093	0.59323393741	0.59904540475	0.605884819808	0.582434544397	0.596910887647	0.614460727847	0.587709199646	0.544798690713	0.744896386506	0.571681596208	0.608380301857	0.695467535479	0.667434283283	0.597568230072	0.729487534763	0.58056782995	0.665224858994	0.670059421554	0.650899631363	0.62025015189	0.543392973099	0.681128908936	0.647272918358	0.633541336762	0.560712535835	0.70478737705	0.707397314565	0.673680805373	0.596155055685	0.642824442452	0.628519970833	0.631842733164	0.614468039013	0.67542873369	0.614838798668	0.590930783352	0.701909866746	0.64678639951	0.656041112225	0.634639263552	0.621796942873	0.628384598131	0.644153459254	0.626210056593	0.680207429731	0.618409463967	0.579394567655	0.687758499537	0.592915242011	0.61888640467	0.568552938109	0.5739429906	0.625522770197	0.594161364752	0.68487343143	0.56359244547	0.59385289087	0.63881413109	0.532842282975	0.608285664402	0.591244912773	0.557452605288	0.554749674807	0.599946462466	0.596400112493	0.616395574422	0.560517433747	0.579474096295	0.555487975701	0.579134285995	0.575849983578	0.591624598051	0.59227268809	0.588142072429	0.550475655341	0.538125822489	0.562732069448	0.579970656862	0.517932512868	0.555969740467	0.578063857777	0.569563126324	0.559942448744	0.551870501719	0.516304836312	0	0.612230549336	0.552001486656	0.573914313537	0.685294927995	0.651115870251	0.678186690746	0.573575492983	0.683750405621	0.604389276485	0.566720119795	0.688786176137	0.655459411278	0.637680785788	0.646578677161	0.598932332722	0.51992463493	0.559350379752	0.690825148992	0.550456830632	0.631265087916	0.649801395114	0.619901212841	0.665241448968	0.633464931971	0.730274099012	0.607173571849	0.612357363893	0.634672741574	0.64231337814	0.689233845557	0.565269002672	0.605145807133	0.538940600736	0.706434294586	0.662177265193	0.581121009863	0.605491695233	0.634962048139	0.636518004451	0.629291108522	0.70612276181	0.654969873276	0.612229240674	0.575859485228	0.569638924128	0.546972773901	0.52876359269	0.589335802128	0.623124988761	0.554520735472	0.579440809204	0.623667637277	0.592182073087	0.693347343244	0.536847397983	0.559857290179	0.590208893079	0.570670732853	0.572133887585	0.579634469991	0.564470826222	0.607117566722	0.573408463056	0.563167080015	0.554781133939	0.582019749525	0.571288404663
CS.088	0.611712921903	0.669745394007	0.680795921033	0.622786952726	0.625110446501	0.656226175621	0.719109511033	0.660356511613	0.680883638997	0.620104322853	0.66097763812	0.716845778915	0.65500374691	0.602821868557	0.673656690791	0.669488421561	0.683523326666	0.660393217657	0.623010517094	0.670845725428	0.689850646546	0.68072581559	0.612381560736	0.700295916348	0.662204009746	0.643689607363	0.696944575421	0.661147523324	0.56948900753	0.678470785643	0.664723493312	0.688973041059	0.716795282139	0.696605233474	0.631769319607	0.678548504512	0.686882474082	0.686756594805	0.67073585828	0.620113953478	0.704471703115	0.735115573726	0.703834570222	0.653466017512	0.663473409257	0.717674914849	0.708066463909	0.699227839152	0.733640437671	0.664583042989	0.706710387461	0.717333760771	0.72209360855	0.72123739121	0.6576115145	0.682122983643	0.719418264525	0.688391248391	0.717093175144	0.695223265525	0.643880411651	0.644693351848	0.68523443654	0.64323233326	0.677236490271	0.652471560162	0.625274468684	0.602310041438	0.704102114978	0.678027977672	0.633439301018	0.654386278699	0.676148671579	0.632128795031	0.705121466481	0.655000797903	0.623737109389	0.660147103075	0.711687588307	0.677824923653	0.725011890945	0.634530418554	0.666896021572	0.598819013336	0.685132379783	0.690446788629	0.693222340888	0.667001133239	0.702067269857	0.645066691911	0.669085767619	0.619821219327	0.608215335409	0.578346756674	0.642473683326	0.601308521028	0.651782900718	0.682591225749	0.554428758342	0.632097949787	0.612230549336	0	0.649027152934	0.681821448272	0.658938481836	0.697544027042	0.694438780926	0.60164487452	0.660931290148	0.677403196475	0.681324595766	0.703686551027	0.691350195284	0.692068642558	0.671639712634	0.67995376694	0.594078509479	0.657614869921	0.688204550877	0.548230800197	0.697829603893	0.644043671526	0.616199413654	0.703874520653	0.687367622862	0.713585671996	0.70498676794	0.636453501839	0.692342796705	0.692769249083	0.678980451492	0.659208759487	0.68337040237	0.591116680117	0.751119527204	0.694226934844	0.671248405084	0.703722089967	0.663737346553	0.712144278871	0.708183046051	0.719914271551	0.705484795714	0.700520566625	0.624042845741	0.614568952905	0.657128539784	0.629697918661	0.67211770107	0.672015431549	0.619065230673	0.667426644291	0.629072774347	0.634032302203	0.721438363848	0.618421913419	0.658555846034	0.630055527887	0.618901395983	0.640637335755	0.572371730525	0.672419147136	0.574457743529	0.60857817643	0.646471999988	0.649190812456	0.667010186682	0.616975523589
CS.103	0.594418388731	0.582193426356	0.53151213506	0.563194579104	0.592623178049	0.562140128837	0.582547438837	0.524155403145	0.651376848816	0.573992798115	0.529742914861	0.575609343217	0.577222123054	0.557543087981	0.585902740159	0.593482516534	0.565740071697	0.571603293821	0.561922784927	0.581446404141	0.603603096194	0.582618485618	0.522760147988	0.730854330184	0.524319860575	0.608219588452	0.699069416018	0.682258598466	0.601159562952	0.731171151773	0.591458316626	0.642051821393	0.654156436549	0.630715759843	0.617498907712	0.497321363545	0.679975549346	0.645579229177	0.632231703167	0.60045573192	0.693951024126	0.729104958783	0.634207785925	0.567237858169	0.598428396377	0.636211057967	0.623665725939	0.600103359872	0.642532235157	0.598245644537	0.599129970373	0.677945643681	0.599287310641	0.614048990819	0.618925012726	0.621009156561	0.620769108958	0.653781703862	0.618271557872	0.669883521379	0.611749497218	0.597433498744	0.700035363645	0.613398230204	0.579031064386	0.605290774146	0.60283625161	0.62980812585	0.569793424933	0.686591392785	0.595469466497	0.630441375027	0.606278109216	0.578006114236	0.577363368589	0.587428436632	0.588491296602	0.58921022122	0.567059152092	0.57888168936	0.553922434238	0.594911268844	0.577500329618	0.601331702873	0.575850691386	0.611863195566	0.575618147598	0.589523405986	0.571054294768	0.581454457779	0.517789019008	0.60389901845	0.597055203483	0.526166124324	0.579862940519	0.5802820208	0.567310640921	0.531312403832	0.591417923618	0.532321773013	0.552001486656	0.649027152934	0	0.573088217305	0.686755347101	0.640803250181	0.662861100671	0.595605980063	0.661610088801	0.648818962144	0.523990265804	0.65060242788	0.644575802444	0.632436246897	0.647968320313	0.595450140579	0.554133772031	0.563089756597	0.690054215518	0.567599405637	0.651236546695	0.64193534721	0.651344907122	0.672884931835	0.643909220728	0.737412005284	0.549854802114	0.576366962249	0.632498656081	0.641615310205	0.671865808907	0.558457914491	0.599139766267	0.590779018993	0.735864072038	0.636149747502	0.608685037054	0.621294835773	0.643324471082	0.623198651052	0.621695152053	0.672388148864	0.621316151941	0.578251093827	0.615749517628	0.595735693271	0.547760304961	0.567158082246	0.578552735398	0.66832748863	0.584614467371	0.577635503233	0.667777160254	0.612950877528	0.702695887656	0.594805668785	0.564673737776	0.634251441628	0.620537397732	0.579224888917	0.633914335116	0.568535550828	0.60628175583	0.595931125675	0.583247053308	0.585739231813	0.579992072033	0.613139384849
CS.237	0.5379488735	0.573358657682	0.613738912199	0.635249239923	0.650076096633	0.690659303926	0.664682796926	0.671944341796	0.63608688284	0.604645279337	0.624016845823	0.620337923218	0.598127640375	0.570553039206	0.600892144912	0.553836734678	0.502717219187	0.581680206371	0.580586472648	0.590709278657	0.553665702787	0.638991077906	0.598040276041	0.656396419959	0.53747985	0.582536933373	0.616153525627	0.580002720853	0.599799051716	0.667533213688	0.65140750255	0.593134191004	0.573929006044	0.581999097278	0.577805187579	0.533609731545	0.617120467228	0.590004212973	0.592645973556	0.656107750406	0.613614255574	0.621272735249	0.58950580228	0.521341002975	0.562754570555	0.570379649544	0.583327803439	0.579683125058	0.621206382819	0.627044449391	0.573533517306	0.572321787377	0.587143058393	0.570984206063	0.572318994149	0.586602788624	0.586575632611	0.604293371901	0.591950864904	0.620883618562	0.627964991107	0.613555220046	0.658800346396	0.648892597076	0.555545616848	0.637705580409	0.653927034147	0.648506028517	0.678074565334	0.642806269003	0.616813166545	0.591910856026	0.594612487663	0.668693783961	0.653889547261	0.667497105832	0.655924589603	0.630367102935	0.622038632609	0.671722218979	0.678154785006	0.673963570054	0.615205257402	0.668882487847	0.688456627132	0.61066097921	0.699812459938	0.665311640582	0.615848328895	0.577800151177	0.558514065257	0.684203445837	0.624469964051	0.565277399246	0.633551673005	0.657851324879	0.61827093213	0.576271597325	0.608215008425	0.663980884564	0.573914313537	0.681821448272	0.573088217305	0	0.644472000506	0.569436231476	0.563487643874	0.594521654414	0.648198682629	0.58813549991	0.569378449141	0.594248852923	0.569385056106	0.573135556973	0.557484151481	0.625339978229	0.607418335166	0.651023522158	0.595721290235	0.639308723899	0.564338089379	0.631328876172	0.633239860505	0.582805150788	0.58584407278	0.587151325165	0.588168919441	0.501388565908	0.557280355987	0.559483872429	0.559195032655	0.612713311696	0.573204817455	0.642885537489	0.643350312405	0.604530751259	0.623332824913	0.574383479182	0.611776108669	0.574982949861	0.6000950804	0.637639535593	0.595088410159	0.586756254558	0.651785653003	0.632898735987	0.601044099522	0.637614381613	0.681864135257	0.600280912423	0.637571017578	0.673734335541	0.6634110998	0.654821988214	0.662390108357	0.657083995918	0.664794678821	0.629017742408	0.652286277993	0.644305344159	0.691319508028	0.665321060819	0.679737504848	0.65102938521	0.62677751437	0.654489208352	0.691486208543	0.678416543208
CS.356	0.655367252122	0.695331297418	0.704058332013	0.692809305267	0.691764267007	0.704762520744	0.750851270923	0.724575936055	0.685974201292	0.664208183816	0.70628813445	0.687883710802	0.66340510581	0.639385135601	0.669863796244	0.618681536355	0.627564965919	0.685334495677	0.654914455284	0.611134569859	0.642063178101	0.66254094889	0.667177278506	0.635912164054	0.671203280486	0.641078244848	0.622726526967	0.624753771173	0.667711647267	0.622867002446	0.689749233768	0.636442598537	0.668354664946	0.658601987328	0.58932123333	0.668336268861	0.622337549079	0.619183804733	0.620667069642	0.690243237698	0.593518290961	0.671113819034	0.721134265581	0.663624897769	0.672741354252	0.674609981047	0.65572157365	0.675345161657	0.71671248093	0.660602501262	0.664093510399	0.689305861277	0.688356563904	0.719373293731	0.600465545397	0.632901701622	0.679992111063	0.641322347666	0.696527735957	0.658327928519	0.657711337448	0.630604857978	0.581821783204	0.656648006845	0.665880398941	0.662020495721	0.67078706918	0.66932396505	0.717786219336	0.594214962326	0.647310831771	0.614073873154	0.616702233112	0.651284700968	0.709756721854	0.686260025737	0.655618777836	0.666699289592	0.698983352178	0.69964153619	0.748134322887	0.707209845236	0.690701692086	0.662640604533	0.709053595701	0.652976437665	0.734327091405	0.6764698523	0.699187691594	0.681631899165	0.677014324492	0.666249822701	0.680931289077	0.630196624937	0.663271860001	0.696617148589	0.66029542872	0.687092922378	0.654919000704	0.692598543573	0.685294927995	0.658938481836	0.686755347101	0.644472000506	0	0.612980965391	0.668416213733	0.658081149985	0.585772481592	0.618584556022	0.67063808151	0.644799290824	0.671274035066	0.585553402817	0.613487451944	0.670199162022	0.653903342193	0.687331337668	0.596696567676	0.650461759564	0.629737228977	0.607275147608	0.62507065114	0.651135219058	0.645108699449	0.674907115924	0.691159628596	0.634176761987	0.638045528706	0.645857377695	0.63408265359	0.663236950015	0.667197629408	0.661086793306	0.659842786682	0.666972010222	0.662001485026	0.63491332127	0.640125757059	0.694162523762	0.698375536751	0.647670767627	0.643846156697	0.679652938795	0.661083659907	0.669393706524	0.701457840565	0.692306259424	0.700262178124	0.591219645118	0.658593321276	0.700110714001	0.608599584705	0.639529480306	0.622069171727	0.670124909412	0.698664049473	0.61993166964	0.669518070595	0.630174695041	0.636760371485	0.705878099761	0.662330176837	0.646981222218	0.644070447882	0.678540518099	0.714383022387	0.693500031499
