CS.021	CS.293	CS.172	CS.297	L.001.M1	CS.091	CS.244	CS.354	L.006.M1	CS.245	CS.105	CS.019	CS.038	CS.007	CS.039	CS.127	CS.269	CS.062	CS.334	CS.122	CS.287	CS.073	CS.186	CS.154	CS.149	CS.230	CS.171	CS.229	CS.072	CS.341	CS.380	CS.378	CS.041	CS.374	CS.213	CS.136	CS.376	CS.302	CS.205	CS.282	CS.224	CS.236	CS.232	CS.203	CS.128	CS.359	CS.349	CS.268	CS.369	CS.254	CS.385	CS.183	CS.395	CS.386	CS.129	CS.323	CS.182	CS.177	CS.214	CS.372	T.CS.025	T.CS.057	T.CS.038	T.CS.079	T.CS.004	T.CS.016	T.CS.085	T.CS.056	T.CS.062	T.CS.042	T.CS.001	T.CS.080	T.CS.050	T.CS.048	T.CS.012	T.CS.159	T.CS.098	T.CS.180	T.CS.130	T.CS.115	T.CS.153	T.CS.097	T.CS.161	T.CS.120	T.CS.110	T.CS.108	T.CS.091	T.CS.156	T.CS.107	T.CS.128	CS.082	CS.237	CS.242	CS.085	CS.103	L.024.M1	CS.015	CS.006	CS.087	CS.238	CS.246	L.034.M1	CS.110	CS.241	CS.356	CS.345.0	CS.150	CS.187	CS.338	CS.189	CS.164	CS.304	CS.387	CS.165	CS.234	CS.113	CS.364	CS.188	CS.311	CS.346	CS.318	CS.319	CS.320	CS.152	CS.194	CS.331	CS.321	CS.361	CS.080	CS.158	CS.322	CS.227	CS.163	CS.112	CS.223	CS.255	CS.270	CS.326	CS.370	CS.262	CS.253	CS.390	CS.145	CS.393	TFS.021	TFS.025	T.CS.066	TFS.022	T.CS.031	T.CS.036	T.CS.064	T.CS.045	T.CS.061	TFS.027	T.CS.055	TFS.020	T.CS.043	T.CS.008	T.CS.026	T.CS.095	T.CS.157	T.CS.109	T.CS.152	T.CS.141	T.CS.166	T.CS.158	T.CS.142	T.CS.151
T.CS.161	0.612907753946	0.539427013969	0.562396135721	0.569294738309	0.534633235208	0.658760506483	0.601904075986	0.616338497369	0.568231533387	0.608065718736	0.576078267304	0.59518994158	0.66186909846	0.593064078842	0.600445822715	0.589634550936	0.738161825283	0.57108712497	0.675060802583	0.557536037005	0.597772821146	0.649996692439	0.495345214835	0.751145186783	0.621843342943	0.692230368548	0.601900971932	0.660874873931	0.523304519726	0.638361396967	0.567346430004	0.670706055598	0.654812636709	0.649040872204	0.672062657545	0.615643371349	0.625810669839	0.71149027361	0.687601116023	0.670063442138	0.747149306159	0.690620624729	0.529242365919	0.610775686839	0.606101144591	0.69122010941	0.607167615157	0.650011065376	0.710450708727	0.627034524916	0.631309153709	0.714174858873	0.621964194652	0.683265598099	0.541164451262	0.620904337816	0.566019024341	0.667946944146	0.659181619244	0.624696409194	0.5661827648	0.702638940335	0.538640069188	0.662004395147	0.583853991764	0.586686353189	0.565089608702	0.645139971833	0.532546929141	0.526252917375	0.682796120008	0.630108811521	0.597997868423	0.577655677705	0.696559055198	0.49306943845	0.520149664725	0.551387361176	0.527900658637	0.497576532696	0.434881837207	0.531815151896	0	0.555319168726	0.502468623093	0.498908875202	0.500271050186	0.541662639457	0.53044785511	0.509092695137	0.517469192857	0.615848328895	0.50743298079	0.504101492408	0.571054294768	0.598581985873	0.629073835104	0.554863282234	0.624562603837	0.588142072429	0.51281390353	0.571633986354	0.605460857882	0.580162944456	0.699187691594	0.747582866498	0.492390414801	0.595842078718	0.582574644482	0.584800483978	0.705641565948	0.687798280241	0.599077178905	0.703154202268	0.651594278307	0.645822844892	0.705016766263	0.687548085405	0.639143851018	0.732565028368	0.642007718029	0.646162901991	0.567162516145	0.56260194675	0.731382598746	0.539102037141	0.617518661615	0.692395482927	0.607621967681	0.624487486249	0.673104002971	0.781168029048	0.630222827474	0.605974287839	0.636226158493	0.577897620571	0.640889569379	0.557612089814	0.636149173312	0.642171345615	0.695613822872	0.642695301077	0.58855626241	0.665739400374	0.635155077463	0.624347712322	0.531516496465	0.52966030652	0.573830404854	0.522010238873	0.543279722212	0.607513145271	0.631095874467	0.588652712804	0.561051546019	0.537206651722	0.588836411205	0.64079995822	0.692765929966	0.510544206673	0.570000643408	0.506510740152	0.543702534955	0.608405364262	0.553553126309	0.533693541181	0.605644947437	0.541050655288
T.CS.120	0.601587503013	0.521623308538	0.593290271892	0.466178046972	0.602697798496	0.643928442945	0.654278397102	0.587674343695	0.531604353639	0.534610889269	0.523698316869	0.489657672433	0.590384698921	0.528562652653	0.592864795123	0.535697639982	0.738480922618	0.54852012826	0.668719834007	0.573137151303	0.609302721073	0.636941672929	0.577881402186	0.749542589869	0.608812732762	0.673030577193	0.61334533181	0.6147774675	0.534833269781	0.641350279799	0.517329878729	0.685209834863	0.641285742046	0.641563575475	0.657911168688	0.623538981036	0.62274305427	0.691619604783	0.650149154887	0.648665994503	0.732002068475	0.703329393088	0.579273691497	0.512505325726	0.539314537712	0.705209091449	0.601382527407	0.658394060738	0.718222296523	0.612437748623	0.6193941926	0.70686201744	0.62811694449	0.702220334993	0.577584478805	0.590833129254	0.58182673121	0.643797245522	0.62521121373	0.608726114776	0.530574904169	0.644999031043	0.563782812348	0.632010765608	0.520182406309	0.53456178683	0.483208818144	0.608007144506	0.501509708513	0.506941013982	0.66952449663	0.552311357648	0.594292203612	0.531164340293	0.635144568679	0.587903772745	0.529507943478	0.566453097095	0.479146246943	0.506653459676	0.536152367119	0.509957109027	0.555319168726	0	0.528801983089	0.528802576549	0.496282896235	0.479733245309	0.457753102012	0.550105079284	0.571985840672	0.642287423619	0.483667927048	0.55857758267	0.600602483576	0.565193085587	0.609107009614	0.533158511479	0.594406256697	0.56595866815	0.47855760984	0.534019824055	0.628996657061	0.550767563783	0.635641888037	0.73841416877	0.572384206754	0.584996683802	0.631304183112	0.619308406901	0.700489120582	0.701111687944	0.530599081253	0.651956957477	0.660657855394	0.560822221639	0.680711911347	0.605823914541	0.569267925521	0.730053255634	0.622233262621	0.613215436871	0.563874881684	0.502051159626	0.710088117364	0.564744476367	0.533548944953	0.626479160628	0.583258800992	0.652827987544	0.634383973953	0.748278339635	0.628557463648	0.637756402903	0.596276481965	0.582162631751	0.630721991254	0.604381041256	0.606344580929	0.62611178411	0.731012856123	0.645588722284	0.516598429544	0.647304044497	0.562538167864	0.538901260619	0.524675772767	0.499123723564	0.527669780802	0.566962424407	0.49333636114	0.556341469848	0.533706346119	0.488270394214	0.522344913179	0.515870164957	0.523780222097	0.539427430218	0.680136547319	0.525110763027	0.540893222572	0.497785253501	0.517080074151	0.552550505893	0.482857843833	0.447543796003	0.533941090504	0.482634944837
T.CS.110	0.636020613058	0.49476642773	0.576905350747	0.512547971693	0.52166090322	0.680256804817	0.631014220295	0.608579795306	0.50882894041	0.55894141465	0.542031692396	0.574721503328	0.625236409246	0.538836359997	0.594042136424	0.562603202408	0.757046731172	0.540213902905	0.706886651539	0.558024502878	0.60602290271	0.656953088301	0.511759910516	0.77131828213	0.630832882209	0.706056432047	0.593481997537	0.65452066659	0.529048370711	0.68854361024	0.523355612714	0.707047133256	0.665618161108	0.659941569101	0.695439010419	0.634098133773	0.655453858017	0.735772733109	0.713999476962	0.67675950648	0.758253036279	0.704508683153	0.538985074013	0.56467131243	0.606819214999	0.737404892236	0.618356480662	0.665539084253	0.739119464356	0.656974103308	0.660888029305	0.738447047233	0.647718617235	0.701167412855	0.592403534695	0.646727129973	0.590881227545	0.698968266619	0.667755621732	0.646720958798	0.55720027014	0.71467156138	0.508889961121	0.681251792875	0.579080781544	0.565126423515	0.54946360492	0.634671229321	0.506413510563	0.491800469175	0.69190178522	0.631882792083	0.595202288611	0.548428305734	0.686132980413	0.488438115382	0.47310204876	0.559280296177	0.475048198289	0.46178537163	0.427825661263	0.487976121128	0.502468623093	0.528801983089	0	0.448643029467	0.47087116177	0.526468636987	0.482705069407	0.511263367504	0.53311664013	0.659745281381	0.498864721554	0.530074807261	0.577297130208	0.569786580562	0.569058915248	0.557739150869	0.62265942542	0.606394421076	0.513631205866	0.569932378389	0.651540266131	0.516438728346	0.695470306696	0.767674631471	0.567781295635	0.626074101816	0.624654264215	0.64078873347	0.725667818253	0.69462613216	0.613555510315	0.70907813784	0.663616875088	0.592857811991	0.717557216141	0.668184925465	0.632060408567	0.760507912436	0.667955729729	0.669557382224	0.588140026481	0.549484151662	0.759450675237	0.564814042748	0.575509872129	0.687616964282	0.622164942295	0.649252896995	0.695027908947	0.8004399366	0.657215188915	0.641807802536	0.651831668061	0.609058870783	0.660792943851	0.608615799256	0.655492347805	0.666459714064	0.744948753655	0.651833379394	0.593624625983	0.669141268431	0.591063949985	0.614655493957	0.502438707239	0.494574373531	0.550695032824	0.536362702594	0.527182868716	0.58633618571	0.59788030793	0.550377523448	0.538990201801	0.468337656807	0.550815229885	0.619694241127	0.705194040416	0.484255783907	0.523748217669	0.459027669113	0.529078525288	0.557101926273	0.531590194055	0.490222438184	0.570329750243	0.522209462142
T.CS.108	0.673303268248	0.433549076087	0.616414271055	0.507765585117	0.5508312393	0.698119490777	0.658600626814	0.649535483329	0.567382462355	0.58452516365	0.556347938867	0.57724245157	0.653527574325	0.527329880567	0.630471146937	0.595006347267	0.796473207349	0.563817694651	0.738556172308	0.570153061387	0.640055412441	0.689125184898	0.503216473541	0.813108918547	0.675598019663	0.759759701375	0.645485936705	0.700189309672	0.497331773824	0.705436287866	0.524369293851	0.731780241785	0.722289687309	0.697379032681	0.729164212524	0.675717055054	0.693969075166	0.762771136166	0.73325369424	0.716899549047	0.780729407788	0.753018162497	0.56564582261	0.582152540593	0.606187739096	0.752305101026	0.642435646723	0.700155033689	0.773588012022	0.675755193599	0.671641506021	0.771768768585	0.670835465957	0.730800706767	0.609047284284	0.644616024425	0.595508207214	0.69959335891	0.669353665578	0.669262257301	0.573168201586	0.744227889471	0.5084533161	0.728068221867	0.592668965547	0.589471037494	0.542091509665	0.657543024733	0.510011533256	0.480235288424	0.746534929977	0.643131075789	0.63126822991	0.588606942362	0.706301047448	0.431710912606	0.47316817854	0.585869123897	0.451526530079	0.400495520975	0.433757519277	0.44249462615	0.498908875202	0.528802576549	0.448643029467	0	0.397930200626	0.502913056328	0.440041041048	0.524914691226	0.555101566698	0.699812459938	0.487715008525	0.56576361917	0.575618147598	0.534884952629	0.586440054991	0.550624491796	0.645425476831	0.591624598051	0.518028935051	0.602843263125	0.671163515478	0.508132136399	0.734327091405	0.811379610535	0.58793990778	0.646488614653	0.654507349648	0.623746657896	0.774843074498	0.737554276041	0.624109273275	0.74644171611	0.708422389943	0.593043927126	0.760664480547	0.69301352569	0.643725091193	0.800560551013	0.693631678168	0.688645635564	0.608517380498	0.517966654182	0.778807818323	0.57814294053	0.572313911675	0.721103158108	0.648224298632	0.705068413437	0.716277034861	0.820669242252	0.70118216821	0.695925106567	0.684414582816	0.601022223128	0.68009856308	0.636003396384	0.679345930322	0.690101064942	0.76753484886	0.677786156693	0.580458025356	0.714200732453	0.594719923511	0.609591744099	0.47236218388	0.456287618043	0.552125119039	0.532069810619	0.524708553252	0.593908441378	0.627721274032	0.5392416258	0.527751616809	0.476614874503	0.558294715375	0.632410685069	0.735521849951	0.430044641451	0.532747753373	0.416717837585	0.526188565565	0.537985048571	0.524198696666	0.472921408341	0.561069625086	0.476215698299
T.CS.091	0.658328867673	0.411057622755	0.593645502237	0.45576842696	0.565813835135	0.693420878667	0.652119986389	0.638970740503	0.547702141782	0.555835534511	0.515327390245	0.558316072528	0.633492815336	0.50128041142	0.628901771148	0.566903388332	0.782423463753	0.552619166262	0.721546758186	0.560622379464	0.653799957653	0.694884871423	0.515200182348	0.806778937704	0.67829910799	0.755624499587	0.635316456063	0.69927145164	0.465841353177	0.681233020901	0.508370051313	0.72734086283	0.709892852785	0.704209435374	0.722946979121	0.671858897394	0.686613760755	0.753799492961	0.723705641127	0.722730686464	0.776335012062	0.750593499653	0.560401842302	0.551475544984	0.598000223736	0.734199413792	0.643768273306	0.703829443986	0.772381964257	0.667795777013	0.663197806636	0.76766384153	0.671626418877	0.724877842339	0.608783424983	0.647347388399	0.590899099869	0.713958460984	0.65244747446	0.645456389078	0.553632949436	0.726463998955	0.516738603605	0.719101050636	0.564489767683	0.565783176059	0.496069348907	0.64614717274	0.468040033422	0.460771805632	0.734133494383	0.619220094136	0.623797753684	0.560337813553	0.682251379203	0.490295133365	0.463557053539	0.576083476326	0.44333619205	0.383967454161	0.455451761945	0.435621582386	0.500271050186	0.496282896235	0.47087116177	0.397930200626	0	0.472764575877	0.401061918045	0.51087988737	0.544271793602	0.69187087424	0.477838285263	0.553052416648	0.578193635209	0.487807787152	0.567792876442	0.530948256337	0.606928713567	0.547752755131	0.500174471527	0.575033407668	0.684717596676	0.492322855626	0.704429614696	0.810453526184	0.577911282917	0.648759797887	0.669387717427	0.655177298328	0.774880910505	0.730885567688	0.599676622635	0.720320642757	0.685849871529	0.575471220901	0.76517750298	0.65973957691	0.633683039126	0.779858573379	0.691274040231	0.681178333869	0.601301091677	0.507081520126	0.771658434518	0.587142197275	0.544954932062	0.719581459193	0.640503864063	0.697136968854	0.714489908524	0.811370499278	0.699455074544	0.694944383644	0.678087285531	0.617111394952	0.672966234292	0.618899064205	0.670386399587	0.67017875282	0.76321146519	0.686534028931	0.571465516181	0.714677533055	0.569925122689	0.571615182878	0.435641235306	0.425406490172	0.526306203994	0.542774017174	0.486410454973	0.561777352708	0.593592886381	0.496686807062	0.504389024621	0.441638469021	0.522455390776	0.61117897918	0.727303342976	0.415248800691	0.510922725244	0.400736697478	0.48842217364	0.509636963192	0.471793444752	0.433251942274	0.508165280631	0.437787122513
T.CS.156	0.630663212253	0.472861586287	0.556738770253	0.460456459628	0.57937209866	0.666203527521	0.642702588694	0.584471100317	0.533881899534	0.535971117806	0.514388645889	0.50939780176	0.593131289368	0.52219896333	0.606738324493	0.548154956881	0.738886638656	0.514803352538	0.701346881314	0.535531518795	0.631777232152	0.63439911835	0.574602040685	0.755611620632	0.620361202514	0.684296856065	0.58289907514	0.638721396671	0.509282428559	0.651072685233	0.526904492607	0.663439497039	0.674376072528	0.645743093941	0.666548620254	0.639953417342	0.635351132024	0.705819960927	0.681477650681	0.664242825299	0.741349538126	0.695649784228	0.566818372976	0.503734238167	0.562483850513	0.702599109837	0.636405246484	0.664930032716	0.744372559059	0.631776312222	0.642007238696	0.728163227369	0.649269617546	0.68138570047	0.591545778724	0.619795370139	0.589022635669	0.660471358898	0.614854217226	0.636232484251	0.485212653816	0.683116926483	0.580354728613	0.644978677372	0.541098243052	0.528736614856	0.457000862514	0.604221022514	0.469623307296	0.458013617614	0.686826480037	0.556386630698	0.557265167791	0.528481071674	0.624340507493	0.581626943343	0.491039271531	0.530063605109	0.468346459743	0.490277882174	0.516516552058	0.491494077256	0.541662639457	0.479733245309	0.526468636987	0.502913056328	0.472764575877	0	0.41929942649	0.569642523641	0.584331961952	0.655924589603	0.459922364212	0.579910113436	0.588491296602	0.503160671311	0.547549280795	0.504203209016	0.54366919715	0.557452605288	0.491112495894	0.538426284098	0.651779476329	0.521297507843	0.655618777836	0.754273991662	0.584198145958	0.59515734176	0.618896647781	0.64266904849	0.732162331102	0.682275618451	0.573309678305	0.657820935985	0.6648679753	0.528790082387	0.695239946639	0.605839548335	0.571031091985	0.74549694389	0.630776316819	0.643634398106	0.587032382493	0.508806888432	0.741587119859	0.562440295458	0.478796615038	0.632138878563	0.584845171251	0.641232354606	0.671542752132	0.764849362271	0.635126522642	0.631428255696	0.634060689064	0.59275223527	0.649474043889	0.593338840223	0.66126344907	0.66631414378	0.734724273967	0.646735850453	0.523130951467	0.664421167411	0.538157725947	0.511450312122	0.483654687034	0.491705412356	0.502947087855	0.558947013167	0.496880549219	0.521632339184	0.557325312431	0.486985731321	0.503734000439	0.470497215383	0.47426424448	0.537731446584	0.71484028093	0.491408385697	0.481173902009	0.462894855464	0.453851401423	0.4878767658	0.411483125068	0.408128489809	0.492143569295	0.445086368517
T.CS.107	0.637240520947	0.43061299785	0.580783196263	0.446764631455	0.576219102747	0.683781139594	0.680431584895	0.619549362795	0.524638531485	0.551495452261	0.500056023739	0.501360102114	0.603109274675	0.495956221144	0.618960432865	0.549948512197	0.771664954854	0.516433677167	0.718928977176	0.55142935668	0.649210114854	0.673142264517	0.552030785947	0.804932850652	0.633810474987	0.714952356061	0.621375934128	0.662035306589	0.485961052812	0.689342507784	0.474126733073	0.711993659081	0.688720612816	0.676581300956	0.694611929007	0.655722287172	0.659999666306	0.734816154343	0.684014385797	0.677367716917	0.768160488116	0.7250777396	0.571339412144	0.489096285421	0.550367707611	0.727212891697	0.632358675178	0.684835080547	0.763447139063	0.635717378151	0.636542297496	0.762465033705	0.65413283034	0.713682372415	0.608278469635	0.612023039469	0.576231068055	0.681379724877	0.64361805222	0.631842554377	0.512289489807	0.708949540652	0.533526017053	0.689910306542	0.538965771993	0.55149931326	0.464041370646	0.6470332788	0.468730951367	0.413915489765	0.727642018096	0.59479877995	0.605787189293	0.549890852927	0.671539750466	0.538802017547	0.469618999278	0.544156086406	0.412364092751	0.441043642081	0.488631034432	0.446850669083	0.53044785511	0.457753102012	0.482705069407	0.440041041048	0.401061918045	0.41929942649	0	0.525492690907	0.565050122353	0.673963570054	0.451175981948	0.560698484513	0.594911268844	0.529802859749	0.559609123542	0.518894157398	0.595211878021	0.560517433747	0.447186002101	0.556254824672	0.675586564997	0.505453085554	0.707209845236	0.796588939778	0.58675865167	0.591636828097	0.631723079212	0.659651795114	0.764712163828	0.710088195394	0.592460594787	0.703623998034	0.68173435226	0.565606337722	0.735847358837	0.643963524166	0.600031027651	0.771940927745	0.662155857165	0.649875115538	0.591907883995	0.470584431685	0.749859813301	0.57739952326	0.484659855407	0.673844717038	0.62711321798	0.688695774377	0.683090603596	0.801478616014	0.670027473298	0.682543060984	0.653898288654	0.597746744581	0.66711757746	0.617512181451	0.656934032579	0.672654474254	0.768481789638	0.651542525914	0.509867953845	0.677615359539	0.573314180527	0.53308960691	0.474546968152	0.438006242268	0.530925280966	0.562664875074	0.505666332783	0.550887523015	0.557786245281	0.47136794922	0.508551934623	0.430025926731	0.51656550271	0.564041617645	0.723883263369	0.45432171947	0.510192865969	0.401298447303	0.469533956196	0.531309669783	0.437377456845	0.381352246357	0.5048117268	0.450976838462
T.CS.128	0.593740248454	0.56454439131	0.620066266501	0.560992520287	0.559367097218	0.62319492326	0.666179826864	0.662346604299	0.580422262964	0.64353351145	0.550874800906	0.591881551526	0.679750373278	0.558568505319	0.633434229586	0.557882383645	0.726200247094	0.568693012523	0.671720296482	0.590436368414	0.580068848026	0.649477320048	0.566309273895	0.75419513143	0.604226939591	0.673695552887	0.611825749763	0.645073073775	0.520292216105	0.612625980019	0.544849971715	0.690988243084	0.655448617689	0.644268282876	0.638517199876	0.61662659933	0.624089542556	0.699034034349	0.663506255813	0.639057271653	0.739888993504	0.677767558216	0.545134847097	0.604707210418	0.571021504376	0.691901334277	0.587799302937	0.636864652275	0.686623816319	0.611483129993	0.588072165046	0.700660233991	0.582418127349	0.667202310927	0.597049237835	0.557032967447	0.519237802417	0.653175344721	0.639329657697	0.574218349592	0.55659418444	0.69521587888	0.478957585435	0.657516152636	0.60337135479	0.561572744024	0.569421004211	0.687226513743	0.548328113311	0.520210642454	0.678300678992	0.632585220913	0.643791011399	0.56555233497	0.707469948475	0.530625565359	0.532206270917	0.563374124206	0.48450667335	0.475349110002	0.489926387221	0.532570628697	0.509092695137	0.550105079284	0.511263367504	0.524914691226	0.51087988737	0.569642523641	0.525492690907	0	0.533163097698	0.622038632609	0.522528666065	0.531137381265	0.567059152092	0.629114314951	0.657102292169	0.578463536669	0.649748207668	0.599946462466	0.537136967649	0.576850588972	0.617847832248	0.569801774291	0.698983352178	0.745128695898	0.534619203431	0.591782084315	0.589129520013	0.611241685886	0.711128427419	0.692162215089	0.602184916653	0.72975045467	0.617883980285	0.64266086062	0.690528666083	0.682497726118	0.654433026286	0.721665745342	0.622648839829	0.614261922953	0.575120776732	0.528917085959	0.72359866838	0.513261612603	0.618676654571	0.670279230942	0.610472169997	0.610109116994	0.655275155128	0.773744214115	0.634536998462	0.632941546225	0.596169109026	0.570299361288	0.633151342435	0.583121394869	0.617166824883	0.632923101602	0.705954429746	0.63055803571	0.588721648147	0.67171603468	0.627216473192	0.612100062542	0.53610265011	0.509932026365	0.581348220806	0.560008501267	0.567173479482	0.624164234501	0.607347887817	0.592805515333	0.575027775958	0.527696507007	0.592691312791	0.646379724035	0.70224934284	0.537086849903	0.591860830919	0.523997438449	0.531678498217	0.641796293104	0.52183226469	0.515310498496	0.657122052942	0.59204414439
CS.082	0.621246092362	0.570127835084	0.544736335762	0.562736715163	0.532562433426	0.629815818598	0.626062214953	0.633087026233	0.558039269075	0.615040905601	0.531759726275	0.575465845119	0.64229029331	0.577314292953	0.587459539968	0.581868519928	0.745623266582	0.505953229474	0.68378577127	0.514839307331	0.607824261028	0.623086122957	0.559383877146	0.765155187021	0.617963267228	0.672257967161	0.559280243361	0.642099009861	0.47302679045	0.663975012336	0.557018130811	0.670803511121	0.618838871234	0.656926382701	0.688490225891	0.554307492627	0.662275420941	0.729666286707	0.707365565279	0.65570333583	0.758992614812	0.664042864909	0.470414494279	0.586067600197	0.603329774379	0.723172734093	0.612533308511	0.643956066115	0.700231972969	0.625384112282	0.615464960884	0.706559254392	0.608027956731	0.719282237996	0.579841356432	0.614794843612	0.567964279675	0.689312962018	0.623392305374	0.63268770288	0.581162586832	0.7262652423	0.543416482659	0.693748638	0.613975010503	0.592647283419	0.586984464101	0.65003014923	0.555491740208	0.523426305093	0.715058920383	0.66237640845	0.604887993723	0.615008482042	0.696488400792	0.538098801229	0.531375695126	0.554622235052	0.533229680639	0.530028296591	0.497370453576	0.55263955112	0.517469192857	0.571985840672	0.53311664013	0.555101566698	0.544271793602	0.584331961952	0.565050122353	0.533163097698	0	0.576271597325	0.522936540595	0.469225217818	0.531312403832	0.615440889412	0.623815431726	0.541541591361	0.591982211982	0.559942448744	0.520056463451	0.616177440863	0.595610021222	0.568864913874	0.687092922378	0.715919731084	0.542168063459	0.6186660015	0.58355080358	0.61568461668	0.688448699168	0.66985715861	0.612975270912	0.683438270712	0.647781809679	0.59877614814	0.693195008518	0.667447135469	0.601352492391	0.712565453096	0.646857331085	0.654470181827	0.600824967435	0.540667634147	0.757139879461	0.557991798776	0.581314262419	0.668995696183	0.575009580827	0.590438157868	0.680747097874	0.760475807596	0.578019774242	0.580842581139	0.633073199581	0.60718777006	0.646997153476	0.599255980622	0.638099024751	0.681309660086	0.717024811544	0.642802189463	0.589003877836	0.63260411317	0.642774320823	0.627264421198	0.573706093142	0.537285538564	0.60258439661	0.531869362809	0.572201817346	0.592726757251	0.624702515394	0.605919265994	0.60706281438	0.547699927084	0.591736530197	0.668973373483	0.72018583191	0.567182017672	0.588434158306	0.537356565765	0.565125904552	0.644410777888	0.543012043876	0.530100322762	0.642030150057	0.593645838858
CS.237	0.575812929821	0.687009858282	0.570553039206	0.647974938892	0.634837241272	0.591414254023	0.659267462666	0.619582184048	0.647582251515	0.619858138041	0.636169605997	0.610598092493	0.642717331999	0.637114946742	0.564788289409	0.590709278657	0.667533213688	0.598040276041	0.597744180135	0.609451720036	0.589199188499	0.599799051716	0.634079471932	0.656396419959	0.553665702787	0.580002720853	0.577259893534	0.572352424369	0.609206781019	0.588022486297	0.65140750255	0.60265345383	0.562754570555	0.581999097278	0.593134191004	0.521341002975	0.592645973556	0.613614255574	0.617120467228	0.573929006044	0.621272735249	0.58950580228	0.533609731545	0.656107750406	0.595004371882	0.624678554169	0.601320073618	0.570984206063	0.58792330511	0.583327803439	0.587829756	0.572321787377	0.587143058393	0.620883618562	0.582666313826	0.586575632611	0.573533517306	0.604293371901	0.572318994149	0.591950864904	0.625845835117	0.642806269003	0.653889547261	0.608718006264	0.627119969835	0.639378288678	0.644003086261	0.648506028517	0.653153766517	0.66452981974	0.647181415178	0.654543414494	0.627964991107	0.616813166545	0.658800346396	0.678154785006	0.661842994006	0.615205257402	0.657793460918	0.678987302487	0.630906483871	0.688080820357	0.615848328895	0.642287423619	0.659745281381	0.699812459938	0.69187087424	0.655924589603	0.673963570054	0.622038632609	0.576271597325	0	0.633551673005	0.558514065257	0.573088217305	0.684203445837	0.657851324879	0.565277399246	0.608215008425	0.573914313537	0.61827093213	0.624469964051	0.522532899029	0.663980884564	0.644472000506	0.592318187883	0.531454498644	0.568005718447	0.572295060362	0.584376391398	0.563487643874	0.594248852923	0.576766765705	0.627009019029	0.573135556973	0.639308723899	0.595721290235	0.648198682629	0.594521654414	0.593953970367	0.559483872429	0.58584407278	0.573204817455	0.612713311696	0.643350312405	0.588168919441	0.642885537489	0.597139256576	0.548038720526	0.521307405572	0.582805150788	0.587151325165	0.501388565908	0.521679589725	0.557280355987	0.586756254558	0.595088410159	0.574383479182	0.6000950804	0.611776108669	0.637639535593	0.574982949861	0.623332824913	0.604530751259	0.652286277993	0.629017742408	0.664794678821	0.681864135257	0.637571017578	0.601044099522	0.637614381613	0.654821988214	0.629857904822	0.657083995918	0.632898735987	0.673734335541	0.651785653003	0.6634110998	0.662390108357	0.691486208543	0.65102938521	0.665321060819	0.644305344159	0.679737504848	0.62677751437	0.654489208352	0.691319508028	0.678416543208
CS.242	0.604084494233	0.48552798716	0.558321575599	0.468394313953	0.53354295873	0.65986153589	0.629301778608	0.591580368853	0.529184580651	0.539199389228	0.485305202248	0.525409849156	0.601892678024	0.524773465153	0.595060155023	0.533410190678	0.745673651724	0.506351541781	0.688152864927	0.550026311086	0.603167159207	0.623449637651	0.54198059551	0.756653944193	0.610034286587	0.687985554954	0.573182555336	0.617947993822	0.478243815532	0.643795136806	0.512135095227	0.667418755751	0.63741111212	0.635308887769	0.665674242475	0.607632868862	0.630290771033	0.697152709101	0.685778643075	0.663703871175	0.755119080333	0.698415473817	0.532360095045	0.525298235446	0.554542104043	0.719969932103	0.597270123632	0.650276809028	0.725814949462	0.609134752369	0.620774969255	0.709965056868	0.603556101904	0.682440547578	0.566897975567	0.597047865132	0.558559283244	0.65336497326	0.607262555728	0.598267709104	0.515929457355	0.66723914463	0.513774356675	0.643057385248	0.530221415017	0.534625160111	0.488966420955	0.613473269555	0.461725906803	0.466079570784	0.67931486393	0.55740763561	0.568338309951	0.53103912622	0.646214534757	0.543291151595	0.486595524399	0.515218458855	0.470455539308	0.485718131704	0.48897259352	0.472528196295	0.50743298079	0.483667927048	0.498864721554	0.487715008525	0.477838285263	0.459922364212	0.451175981948	0.522528666065	0.522936540595	0.633551673005	0	0.528887030626	0.579862940519	0.5494538737	0.597387519608	0.524310390615	0.57380497523	0.555969740467	0.469335145052	0.56028858775	0.617886620009	0.54075230249	0.663271860001	0.748983286936	0.540310474976	0.597760531115	0.580457117133	0.625971593877	0.710724458052	0.679550796428	0.551513115445	0.659061837541	0.658311816413	0.554310488817	0.699938280551	0.618911229935	0.587441645616	0.741027870922	0.638233062326	0.622930229573	0.57294129678	0.472305691728	0.725459241991	0.53832574349	0.520427280163	0.64424281106	0.588929874905	0.625452570859	0.669768428621	0.77629626737	0.627869755957	0.621289319272	0.62449981138	0.571045935884	0.627281284092	0.585635849398	0.627107237304	0.631223592371	0.714693298374	0.634865952467	0.543021995091	0.637258569416	0.560029098068	0.536808196657	0.503506052664	0.451463107921	0.503393335801	0.536555657163	0.485174957541	0.556179809266	0.540739315768	0.509401437922	0.53865462646	0.455778164017	0.489134545198	0.556625627708	0.690147858043	0.50016240178	0.506974549613	0.482538755292	0.478867951107	0.537770967519	0.476085504729	0.411126040173	0.537141315816	0.505766617134
