CS.002	CS.261	CS.314	L.002.M1	CS.357	L.005.M1	CS.094	CS.263	CS.010	CS.017	L.035.M1	CS.084	CS.035	CS.280	CS.039	CS.062	CS.186	CS.072	CS.058	CS.335	CS.161	CS.388	CS.366	CS.063	CS.050	CS.341	CS.118	CS.154	CS.367	CS.064	CS.125	CS.375	CS.203	CS.376	CS.232	CS.136	CS.041	CS.282	CS.378	CS.374	CS.126	CS.205	CS.236	CS.302	CS.292	CS.178	CS.348	CS.147	CS.256	CS.386	CS.369	CS.323	CS.385	CS.183	CS.181	CS.214	CS.395	CS.177	CS.389	CS.349	T.CS.034	T.CS.023	T.CS.059	T.CS.076	T.CS.042	T.CS.040	T.CS.089	TFS.024	T.CS.062	T.CS.071	T.CS.069	T.CS.057	T.CS.035	T.CS.038	T.CS.029	T.CS.104	T.CS.100	T.CS.092	T.CS.107	T.CS.178	T.CS.147	T.CS.134	T.CS.108	T.CS.130	T.CS.161	T.CS.117	T.CS.120	T.CS.119	T.CS.128	T.CS.106	CS.246	CS.087	CS.241	CS.103	CS.085	CS.082	CS.356	CS.110	L.034.M1	CS.006	CS.242	L.024.M1	CS.015	CS.238	CS.088	CS.304	CS.151	CS.330	CS.274	CS.207	CS.165	CS.347.0	CS.150	CS.228	CS.325	CS.191	CS.189	CS.187	CS.336	CS.387	CS.331	CS.285	CS.158	CS.318	CS.320	CS.361	CS.339	CS.194	CS.343	CS.227	CS.163	CS.112	CS.202	CS.319	CS.223	CS.326	CS.255	CS.253	CS.262	CS.390	CS.145	CS.393	CS.370	CS.270	TFS.022	T.CS.066	TFS.020	T.CS.064	T.CS.026	TFS.021	T.CS.036	T.CS.031	T.CS.043	TFS.027	T.CS.049	TFS.025	T.CS.045	T.CS.061	T.CS.008	T.CS.158	T.CS.152	T.CS.109	T.CS.157	T.CS.141	T.CS.151	T.CS.166	T.CS.095	T.CS.142
T.CS.108	0.641877961265	0.403576623605	0.573071797374	0.681593509513	0.505388296668	0.474725234737	0.68536978773	0.547205785238	0.747519273087	0.580498679727	0.609535938753	0.568214339489	0.576977665059	0.431215999968	0.630471146937	0.563817694651	0.503216473541	0.497331773824	0.645210126098	0.794943742882	0.731260271384	0.742072735939	0.753297405439	0.739411897507	0.697374121198	0.705436287866	0.641534156272	0.813108918547	0.783993044022	0.624699332533	0.690332195747	0.665248377255	0.582152540593	0.693969075166	0.56564582261	0.675717055054	0.722289687309	0.716899549047	0.731780241785	0.697379032681	0.541381271047	0.73325369424	0.753018162497	0.762771136166	0.630001207106	0.604349715307	0.624607291217	0.69806236579	0.663718602262	0.730800706767	0.773588012022	0.644616024425	0.671641506021	0.771768768585	0.640504371514	0.669353665578	0.670835465957	0.69959335891	0.688240702167	0.642435646723	0.53197390739	0.783884773809	0.638838095375	0.562749574111	0.480235288424	0.492663627049	0.598316596803	0.595855590611	0.510011533256	0.557093984713	0.567402054686	0.744227889471	0.540459758641	0.5084533161	0.659007785392	0.421470606376	0.516355209719	0.501507253732	0.440041041048	0.455604526389	0.386771496291	0.535928279847	0	0.451526530079	0.498908875202	0.458713739597	0.528802576549	0.479833298526	0.524914691226	0.368817703197	0.518028935051	0.645425476831	0.508132136399	0.575618147598	0.56576361917	0.555101566698	0.734327091405	0.671163515478	0.602843263125	0.550624491796	0.487715008525	0.534884952629	0.586440054991	0.591624598051	0.693222340888	0.737554276041	0.633163075051	0.662287016089	0.712809452596	0.710747917586	0.74644171611	0.740954749921	0.58793990778	0.680700775903	0.787277979652	0.520000146443	0.623746657896	0.646488614653	0.626665463643	0.624109273275	0.57814294053	0.773037476184	0.705068413437	0.693631678168	0.608517380498	0.721103158108	0.68966854428	0.778807818323	0.692797606093	0.820669242252	0.70118216821	0.695925106567	0.684300581168	0.688645635564	0.684414582816	0.636003396384	0.601022223128	0.76753484886	0.690101064942	0.677786156693	0.580458025356	0.714200732453	0.679345930322	0.68009856308	0.456287618043	0.47236218388	0.476614874503	0.524708553252	0.735521849951	0.594719923511	0.532069810619	0.552125119039	0.558294715375	0.5392416258	0.672149212045	0.609591744099	0.593908441378	0.627721274032	0.632410685069	0.472921408341	0.526188565565	0.416717837585	0.532747753373	0.537985048571	0.476215698299	0.524198696666	0.430044641451	0.561069625086
T.CS.130	0.614508141328	0.411928291442	0.559002776886	0.624993532973	0.48791508117	0.506126581487	0.658591444504	0.463156928847	0.720408442779	0.568646051774	0.557532754876	0.576873822504	0.569158995649	0.463983642174	0.61106669121	0.523817761065	0.55057573293	0.473416882626	0.601540389552	0.751413203527	0.674110535134	0.708322921448	0.707851089431	0.69237207457	0.676925816647	0.649044088933	0.595224158524	0.775481746703	0.733652289631	0.589367397789	0.614315558583	0.59651577177	0.498023343055	0.637917941666	0.550922138754	0.63491478068	0.67041072724	0.661066673041	0.697731871911	0.653990982871	0.487709355652	0.671959817964	0.702728554759	0.722159821464	0.590335512149	0.564181793648	0.563133988651	0.63412007271	0.626365464585	0.687353638714	0.717876053846	0.576706393104	0.603473939559	0.736874551617	0.594166452481	0.616169909781	0.619410552843	0.641295352202	0.620466217946	0.589867422569	0.491735324216	0.732320928959	0.619327082137	0.533788765132	0.458966275124	0.467686984868	0.547279752766	0.548177212642	0.48687210823	0.513468498182	0.551431595416	0.695012511158	0.496136831736	0.526295353555	0.610916386772	0.452474144574	0.529112883578	0.519400805091	0.412364092751	0.433037218359	0.463834367905	0.50067519192	0.451526530079	0	0.527900658637	0.468559523887	0.479146246943	0.523807040836	0.48450667335	0.443275640317	0.465600886741	0.600323020012	0.484641901744	0.570884829758	0.542791722817	0.533229680639	0.694447930109	0.637055459654	0.555617555874	0.537812432313	0.470455539308	0.534359253584	0.583646522032	0.53861559605	0.655480192388	0.697799494664	0.57069198569	0.613071617127	0.661487123271	0.670869257634	0.688886137153	0.699506811179	0.562121872296	0.633936719323	0.767808383168	0.48819478273	0.634814155572	0.589590038656	0.583864960205	0.567530249798	0.510356253435	0.736862033937	0.660449000226	0.641531118259	0.576254828386	0.638837371063	0.644829940649	0.722802099565	0.650191479999	0.776596620824	0.654419149021	0.646849646614	0.649779831116	0.643781607345	0.611734680991	0.585308252467	0.579555318393	0.725059180939	0.640358682393	0.646720754476	0.514788522161	0.655866260451	0.618536055513	0.633485299535	0.465202241	0.462302705359	0.468696453312	0.492281917875	0.705684417006	0.567205838242	0.54821570139	0.532839315115	0.560666760654	0.523938401871	0.652769759609	0.562448238517	0.564762686588	0.563998960273	0.595386021755	0.424688562613	0.498523917403	0.445273301615	0.542468308445	0.554474348398	0.490930500324	0.474024579919	0.484204793444	0.55812003137
T.CS.161	0.58315967679	0.513344080693	0.544969354278	0.66432848754	0.5617716622	0.568930829431	0.698443409572	0.540978110861	0.690013532843	0.617193817738	0.581901197424	0.530684352615	0.56820844394	0.535036913122	0.600445822715	0.57108712497	0.495345214835	0.523304519726	0.571250259418	0.741016979735	0.67055593822	0.723279752375	0.704613896234	0.666329574579	0.635061158032	0.638361396967	0.603088706941	0.751145186783	0.713152805154	0.600512445538	0.619707439242	0.640407019001	0.610775686839	0.625810669839	0.529242365919	0.615643371349	0.654812636709	0.670063442138	0.670706055598	0.649040872204	0.568098240917	0.687601116023	0.690620624729	0.71149027361	0.57698107316	0.609972485803	0.59648796281	0.639557944873	0.62568015496	0.683265598099	0.710450708727	0.620904337816	0.631309153709	0.714174858873	0.619033329229	0.659181619244	0.621964194652	0.667946944146	0.640853755016	0.607167615157	0.56713662066	0.74560235478	0.586637561667	0.556159420892	0.526252917375	0.548781040627	0.592198096648	0.599715712367	0.532546929141	0.577404996767	0.578387242806	0.702638940335	0.578506495783	0.538640069188	0.598939998658	0.477529066898	0.536878087421	0.542178098085	0.53044785511	0.501580936974	0.503046775788	0.564852456081	0.498908875202	0.527900658637	0	0.514479320472	0.555319168726	0.493575102205	0.509092695137	0.506780719914	0.51281390353	0.624562603837	0.580162944456	0.571054294768	0.504101492408	0.517469192857	0.699187691594	0.605460857882	0.571633986354	0.554863282234	0.50743298079	0.598581985873	0.629073835104	0.588142072429	0.702067269857	0.687798280241	0.624025825673	0.606567964389	0.662566513836	0.635771206137	0.703154202268	0.686276469636	0.492390414801	0.600960630134	0.751085727259	0.563136829068	0.584800483978	0.595842078718	0.614615550586	0.599077178905	0.539102037141	0.711279724159	0.624487486249	0.642007718029	0.567162516145	0.692395482927	0.674125053168	0.731382598746	0.652807268022	0.781168029048	0.630222827474	0.605974287839	0.662755519213	0.646162901991	0.636226158493	0.557612089814	0.577897620571	0.695613822872	0.642171345615	0.642695301077	0.58855626241	0.665739400374	0.636149173312	0.640889569379	0.52966030652	0.531516496465	0.537206651722	0.543279722212	0.692765929966	0.635155077463	0.522010238873	0.573830404854	0.588836411205	0.588652712804	0.61677428479	0.624347712322	0.607513145271	0.631095874467	0.64079995822	0.533693541181	0.543702534955	0.506510740152	0.570000643408	0.608405364262	0.541050655288	0.553553126309	0.510544206673	0.605644947437
T.CS.117	0.614303380049	0.469934545501	0.535673701228	0.640154078605	0.488528542207	0.512081381094	0.639431645825	0.519736547433	0.738706261832	0.578331215081	0.565206877536	0.597192230627	0.55057273778	0.494510142361	0.612741954972	0.528498447055	0.536585762771	0.520675032251	0.615708219349	0.766170619129	0.680018691496	0.694208352611	0.692919631999	0.696910366075	0.656656324412	0.658923484974	0.596747880876	0.757544649373	0.728308395784	0.612230215363	0.62052846534	0.604265828223	0.528148108147	0.647692602658	0.553411307652	0.628012553482	0.67888989674	0.662523453554	0.679702165218	0.651167063493	0.516988089846	0.677995292195	0.708785302567	0.713171796838	0.611867897682	0.597022155918	0.629180036845	0.629138576286	0.622206130367	0.684270381875	0.744061507884	0.614009707294	0.629428744022	0.736772886102	0.609453079064	0.622554744648	0.653193558298	0.653922944231	0.652955119801	0.635947785207	0.528033288717	0.756114822921	0.629409402147	0.566205405044	0.49877908048	0.50487613931	0.583756174946	0.550508682649	0.492901972012	0.530862036191	0.554548572997	0.690207775839	0.511355730878	0.566284872982	0.618713264075	0.481723312038	0.575204931392	0.569158487999	0.427862222396	0.477095994291	0.462193582672	0.513190688477	0.458713739597	0.468559523887	0.514479320472	0	0.49521341107	0.545062532106	0.56589213897	0.453463154857	0.479101945825	0.60774957969	0.512507414773	0.58521113443	0.554670157828	0.55736407609	0.675014791234	0.649083587299	0.561471261333	0.518165314241	0.503231969064	0.524109451973	0.565742475259	0.548772035206	0.647035887104	0.689526922976	0.603366022859	0.60559874738	0.646106396315	0.654778811413	0.684109123231	0.696297374268	0.562610212815	0.648175928022	0.755799538959	0.519026295169	0.608839042564	0.58176224994	0.581985853534	0.580626192006	0.555638868818	0.720034394704	0.655607908466	0.630864920181	0.55931378831	0.667319018418	0.632485068693	0.729946365864	0.626938316043	0.774481704691	0.654454536177	0.659873688438	0.637917478627	0.640565935408	0.635747602845	0.567295939911	0.580431289861	0.725821328931	0.651926813444	0.634736720981	0.547196222038	0.674448971262	0.661966676985	0.642378151259	0.4931125069	0.490085140503	0.494203474592	0.513586945048	0.720725122244	0.564289895639	0.554396978883	0.532862182706	0.542168037911	0.533959038563	0.62702079309	0.554467994202	0.556992886579	0.585336329693	0.589451455997	0.446103561072	0.512629447717	0.451435594818	0.502649773207	0.535715507073	0.45967084656	0.483014942141	0.483462684994	0.535949670328
T.CS.120	0.611359555386	0.493854079728	0.546765897153	0.631199507108	0.487478502935	0.506002202313	0.608632163091	0.555899993643	0.726993313299	0.572572417362	0.544362304013	0.593202024719	0.582059142153	0.496503969839	0.592864795123	0.54852012826	0.577881402186	0.534833269781	0.610700908661	0.710201145483	0.656407317687	0.657744216142	0.67728275933	0.699137810588	0.670333642223	0.641350279799	0.594351060554	0.749542589869	0.696347763006	0.614318417518	0.607162624407	0.572003378516	0.512505325726	0.62274305427	0.579273691497	0.623538981036	0.641285742046	0.648665994503	0.685209834863	0.641563575475	0.501654370382	0.650149154887	0.703329393088	0.691619604783	0.61130604508	0.570422697736	0.602956737433	0.628975995474	0.617453038602	0.702220334993	0.718222296523	0.590833129254	0.6193941926	0.70686201744	0.615784874798	0.62521121373	0.62811694449	0.643797245522	0.646521310112	0.601382527407	0.512771033642	0.721777023526	0.642714563724	0.549804267207	0.506941013982	0.507587238147	0.527464890195	0.531180099729	0.501509708513	0.485535668193	0.525028840942	0.644999031043	0.514708214939	0.563782812348	0.631178132451	0.527179919687	0.540282827787	0.536101222181	0.457753102012	0.483939482765	0.507809152576	0.520038099593	0.528802576549	0.479146246943	0.555319168726	0.49521341107	0	0.590358524829	0.550105079284	0.509648837894	0.47855760984	0.594406256697	0.550767563783	0.600602483576	0.55857758267	0.571985840672	0.635641888037	0.628996657061	0.534019824055	0.533158511479	0.483667927048	0.565193085587	0.609107009614	0.56595866815	0.618106994706	0.701111687944	0.580462363239	0.595047568278	0.622626692969	0.669357575837	0.651956957477	0.664165309734	0.572384206754	0.613993005135	0.727883232344	0.531712445702	0.619308406901	0.584996683802	0.561956216999	0.530599081253	0.564744476367	0.718322720369	0.652827987544	0.622233262621	0.563874881684	0.626479160628	0.619735282557	0.710088117364	0.621141902825	0.748278339635	0.628557463648	0.637756402903	0.638035023386	0.613215436871	0.596276481965	0.604381041256	0.582162631751	0.731012856123	0.62611178411	0.645588722284	0.516598429544	0.647304044497	0.606344580929	0.630721991254	0.499123723564	0.524675772767	0.515870164957	0.49333636114	0.680136547319	0.562538167864	0.566962424407	0.527669780802	0.523780222097	0.488270394214	0.594055587107	0.538901260619	0.556341469848	0.533706346119	0.539427430218	0.447543796003	0.517080074151	0.497785253501	0.540893222572	0.552550505893	0.482634944837	0.482857843833	0.525110763027	0.533941090504
T.CS.119	0.606953320644	0.496184318339	0.603854764899	0.672374040576	0.607187833556	0.607556837466	0.72950260814	0.565006588272	0.709251877702	0.616274092966	0.63077033935	0.52536710373	0.616179412273	0.538502086967	0.626538286721	0.594435977691	0.523887658078	0.541016091771	0.62191606415	0.795717386291	0.702579139857	0.77279308918	0.738419553869	0.681428292076	0.670613984872	0.698266199437	0.608911498341	0.788507415883	0.772198319988	0.598891786486	0.684210830964	0.689681074632	0.631108081027	0.688065197862	0.559025492128	0.659409050303	0.686247609989	0.699706696899	0.725814479291	0.691741051198	0.615177226398	0.743904563561	0.694941360275	0.758437880847	0.627028202256	0.638939473929	0.588553161002	0.687231387045	0.680092356511	0.719653858024	0.736006628276	0.637185473032	0.652123826574	0.756521740746	0.659023073889	0.697518001458	0.639200623535	0.711073672006	0.664582387043	0.639601782124	0.595127512673	0.786282844632	0.596845407478	0.572354474621	0.540402133053	0.564054927063	0.620297676093	0.64565878546	0.580122240475	0.60107281785	0.620731751917	0.755115284391	0.598041119049	0.472908487036	0.625424218833	0.490725340782	0.561800538349	0.520189755228	0.540287079687	0.478369282189	0.51777055005	0.591042386744	0.479833298526	0.523807040836	0.493575102205	0.545062532106	0.590358524829	0	0.481395326822	0.509254133274	0.554831006518	0.665159342225	0.575854368682	0.593829394655	0.533471214619	0.53295458921	0.741717446332	0.657077470525	0.596196184542	0.599397127779	0.547705238349	0.644115285958	0.645164195763	0.618210307098	0.722437901097	0.707450714509	0.631562855125	0.668300199463	0.720183327646	0.693673530807	0.763243429077	0.727651903363	0.573399192584	0.62568768081	0.798918513605	0.600283813526	0.648026548839	0.64953992388	0.661613501238	0.669802733385	0.56442754795	0.743060990969	0.649248372429	0.693444888195	0.637569567047	0.730410827339	0.71775812705	0.779297678316	0.69783967667	0.813102160218	0.665942357332	0.670013404905	0.69556941031	0.693002993432	0.669800457024	0.626427406971	0.60615810815	0.753399656882	0.697928628498	0.674375929489	0.643727148966	0.694705880331	0.683510451349	0.69244356751	0.522460550418	0.56514784093	0.540189363246	0.598921670872	0.737653565898	0.665735591552	0.535400394063	0.605063617248	0.643324231955	0.644113862549	0.675971648502	0.674379498489	0.650465151888	0.662010942268	0.696513402304	0.546360439547	0.590306370584	0.529121013678	0.587568788806	0.65232542809	0.59769113151	0.586706370998	0.537959697794	0.667112594894
T.CS.128	0.590906707831	0.491911111785	0.594189857258	0.635002370194	0.569839479843	0.582820108496	0.707047384335	0.535476270829	0.731981177875	0.627807633178	0.584505487964	0.552316814101	0.619827447247	0.539759039658	0.633434229586	0.568693012523	0.566309273895	0.520292216105	0.587708300292	0.743090052808	0.661030996062	0.739820454163	0.691276300071	0.665204919283	0.669443401091	0.612625980019	0.624152689924	0.75419513143	0.727929999644	0.568615009378	0.616899897793	0.640411191911	0.604707210418	0.624089542556	0.545134847097	0.61662659933	0.655448617689	0.639057271653	0.690988243084	0.644268282876	0.551104107574	0.663506255813	0.677767558216	0.699034034349	0.582963600332	0.589040760746	0.537401048917	0.594862783652	0.615374829014	0.667202310927	0.686623816319	0.557032967447	0.588072165046	0.700660233991	0.600437023623	0.639329657697	0.582418127349	0.653175344721	0.599109273683	0.587799302937	0.570476866884	0.761167313746	0.619681167381	0.527283980335	0.520210642454	0.529020207179	0.580511945346	0.61036112729	0.548328113311	0.580922344769	0.558296988467	0.69521587888	0.556216652041	0.478957585435	0.612705143209	0.51448424544	0.546117323397	0.524991312337	0.525492690907	0.482220188245	0.506403107245	0.563513698979	0.524914691226	0.48450667335	0.509092695137	0.56589213897	0.550105079284	0.481395326822	0	0.531390451642	0.537136967649	0.649748207668	0.569801774291	0.567059152092	0.531137381265	0.533163097698	0.698983352178	0.617847832248	0.576850588972	0.578463536669	0.522528666065	0.629114314951	0.657102292169	0.599946462466	0.711687588307	0.692162215089	0.576757382617	0.616533950553	0.661819138103	0.655696927087	0.72975045467	0.686024907086	0.534619203431	0.628814884778	0.749837418727	0.57580430397	0.611241685886	0.591782084315	0.60250713177	0.602184916653	0.513261612603	0.698180732065	0.610109116994	0.622648839829	0.575120776732	0.670279230942	0.677004781358	0.72359866838	0.622572072667	0.773744214115	0.634536998462	0.632941546225	0.67288775481	0.614261922953	0.596169109026	0.583121394869	0.570299361288	0.705954429746	0.632923101602	0.63055803571	0.588721648147	0.67171603468	0.617166824883	0.633151342435	0.509932026365	0.53610265011	0.527696507007	0.567173479482	0.70224934284	0.627216473192	0.560008501267	0.581348220806	0.592691312791	0.592805515333	0.638327125831	0.612100062542	0.624164234501	0.607347887817	0.646379724035	0.515310498496	0.531678498217	0.523997438449	0.591860830919	0.641796293104	0.59204414439	0.52183226469	0.537086849903	0.657122052942
T.CS.106	0.653386130347	0.416199582634	0.563808897768	0.692691567104	0.476424950289	0.441025011646	0.682319993306	0.558896844899	0.755363534784	0.585065377454	0.608321634719	0.606016076768	0.579632667856	0.430473498779	0.632684972627	0.552827661585	0.429639056636	0.498035432465	0.66706034683	0.806352346361	0.73728119081	0.734295062146	0.759962606716	0.753036089077	0.709897630529	0.706624399343	0.650225893025	0.824295683633	0.791085625909	0.647596724368	0.6786296667	0.675831612646	0.561554860358	0.70801401951	0.567272514124	0.693539854488	0.727241561786	0.716752445154	0.734700584967	0.713363431462	0.53562965925	0.72507924539	0.759684031996	0.767242112869	0.648372590523	0.601118007153	0.625367801141	0.693513072752	0.671596787226	0.738290894342	0.775502208953	0.656813218418	0.670532724566	0.779026360263	0.648215053612	0.675155993759	0.686439704887	0.712514932459	0.690121432743	0.64800901575	0.524348917957	0.783079680422	0.659871547195	0.569494361626	0.457399815761	0.499303363852	0.585333865205	0.593378607746	0.48773428887	0.537421181569	0.578188960066	0.753256281313	0.546034485843	0.536811652143	0.661455962485	0.403131393825	0.520905041015	0.508848534619	0.401276222257	0.461189288897	0.373364433873	0.523626858912	0.368817703197	0.443275640317	0.506780719914	0.453463154857	0.509648837894	0.509254133274	0.531390451642	0	0.501902351399	0.632774796159	0.504619174893	0.576293950079	0.569822171727	0.562624142232	0.743431098589	0.686731564806	0.600337681864	0.549356194079	0.484634965483	0.50487996682	0.581685421669	0.586353839567	0.686840498922	0.733607291944	0.631931571716	0.675299162752	0.711440251496	0.720196753763	0.741359050482	0.753721912544	0.59551442033	0.676099224129	0.805418518791	0.511183350062	0.658663555123	0.647333115539	0.623106568617	0.625449181104	0.586974125849	0.774882997441	0.708698339546	0.695765668926	0.611606853123	0.721652972075	0.693777468218	0.7827064725	0.691569859131	0.824105249673	0.710408219561	0.704270290273	0.687617812268	0.693906015093	0.68796749849	0.636507732001	0.630832751418	0.77475705599	0.699199167696	0.68613156634	0.587464095301	0.716507376293	0.685966300022	0.688652324431	0.439974017145	0.446260699515	0.44587754107	0.502408114806	0.750567898853	0.598913590872	0.544650625231	0.559084639702	0.553650624309	0.521530146414	0.678544035778	0.592121254354	0.598444218493	0.612790432226	0.636411572385	0.445648518091	0.517658850981	0.367717962657	0.532999331817	0.529728081669	0.454022053776	0.497470989295	0.404643371511	0.537625037852
CS.246	0.570775162882	0.484684838303	0.534885265753	0.658057015255	0.50826434403	0.542594482881	0.643910919064	0.512998696615	0.716318379189	0.604361680555	0.551793200619	0.577317706889	0.559874182059	0.509548550178	0.614766859098	0.506366448104	0.539257171735	0.509166603045	0.578304549616	0.734278187512	0.670370963477	0.666357610058	0.693049289592	0.669535032476	0.63943527396	0.650223315923	0.568140188856	0.745814145938	0.694552051274	0.590602431085	0.595776240129	0.578646997414	0.498285767323	0.632717093659	0.521258210533	0.600626040197	0.637106535563	0.626927644945	0.662219992538	0.642074689029	0.51169015511	0.655324317956	0.677324515182	0.69432900757	0.580669870239	0.576825898438	0.58960033373	0.623127495627	0.617508877496	0.673327773324	0.699408674984	0.568762162683	0.589980277762	0.682373057046	0.603911072572	0.589161639162	0.598564541417	0.641227529992	0.620209948001	0.594994773666	0.525765417	0.723763263255	0.593134161101	0.551249424662	0.487813359784	0.517027829538	0.547742946442	0.558658254557	0.494580910834	0.511402814714	0.54792022336	0.674450906135	0.507161943271	0.530879529541	0.576930358549	0.50051878937	0.546496617631	0.527700418982	0.447186002101	0.479219423353	0.518524252274	0.508857198193	0.518028935051	0.465600886741	0.51281390353	0.479101945825	0.47855760984	0.554831006518	0.537136967649	0.501902351399	0	0.610377430309	0.536851562272	0.567310640921	0.531201460986	0.520056463451	0.66029542872	0.622003652563	0.57496890198	0.522870501659	0.469335145052	0.565881193368	0.613714803367	0.569563126324	0.651782900718	0.662905478243	0.556971160635	0.595379601934	0.619583310087	0.634381334372	0.671276164156	0.666952687356	0.541277978584	0.59696943788	0.745176477084	0.52436491501	0.604739949994	0.561509602148	0.573651518993	0.559245573594	0.514025652924	0.702975943917	0.628413717467	0.611593370608	0.562033166425	0.619277545596	0.594495462613	0.705773632589	0.629083079882	0.760871300042	0.60553678192	0.621176728083	0.626499482472	0.597129789453	0.609478263965	0.568298148746	0.55725220635	0.699800134362	0.652900958932	0.621487272954	0.533346514736	0.632792957534	0.604537418956	0.613192703207	0.490460072268	0.517139308008	0.520252752092	0.518941265971	0.701425184859	0.603161319984	0.557986096538	0.552290404761	0.551106756679	0.529161183008	0.625426922399	0.553236152566	0.580143863211	0.556953599804	0.596728206638	0.444472600841	0.518880102264	0.479546152358	0.538818917102	0.586470668805	0.521210630019	0.485630456333	0.530238649884	0.58036514071
CS.087	0.623138484401	0.614294025458	0.566283790472	0.669309235997	0.53663613758	0.577212735983	0.56576734959	0.614816036449	0.653211408262	0.586749348162	0.592305957334	0.617506501665	0.575327219738	0.588412205483	0.573118372378	0.549133839418	0.639050193214	0.552084251978	0.586986728483	0.717266722828	0.624995288829	0.646913891348	0.674782343917	0.617931159236	0.619564733397	0.671002730695	0.566041847842	0.705478776551	0.685891847697	0.603617706025	0.637977589019	0.594249217049	0.580036418081	0.621439091513	0.597868191615	0.59537892913	0.616999088479	0.672186963613	0.64785790325	0.650249046262	0.594501792626	0.689572844122	0.681069383459	0.666883248589	0.630259332074	0.65412840304	0.679567810426	0.643961460503	0.676044545438	0.684480208398	0.712255289447	0.671608697234	0.669303166442	0.698258931188	0.648229051703	0.618963328591	0.684166906891	0.673650329334	0.63063419263	0.671993830117	0.559977817288	0.67962588419	0.616161700683	0.641161781609	0.58535693065	0.566107614669	0.63127249598	0.595230166572	0.592181775453	0.610829809692	0.641629074689	0.672628210329	0.59821357336	0.66639118308	0.607091628069	0.587946638626	0.603845289427	0.636557976051	0.595211878021	0.640759761529	0.627061237796	0.562685471685	0.645425476831	0.600323020012	0.624562603837	0.60774957969	0.594406256697	0.665159342225	0.649748207668	0.632774796159	0.610377430309	0	0.612653412663	0.591417923618	0.588680057499	0.591982211982	0.654919000704	0.602822645438	0.586018538177	0.496528750003	0.57380497523	0.55910340113	0.560354536215	0.551870501719	0.554428758342	0.667724059943	0.637570104663	0.633568698685	0.660529081003	0.637722326079	0.590934549881	0.642716746291	0.616318599589	0.57439985147	0.724843850254	0.587766720758	0.657677324366	0.633193650836	0.603919898215	0.59389493511	0.658344990499	0.666019410064	0.5825797856	0.64094693218	0.614230482055	0.614225560477	0.598072601589	0.73070163949	0.641930285381	0.721605913468	0.576296899199	0.600797061852	0.623139688864	0.653992479995	0.647751502005	0.634752133225	0.654911212033	0.699530028944	0.657020862247	0.657852786015	0.616907248697	0.647018954482	0.665517574976	0.679573484639	0.619606702228	0.585496995619	0.600005792573	0.583847949749	0.699645545066	0.588988252063	0.60547688522	0.59477965015	0.546376849768	0.576972214248	0.641682196659	0.569251418782	0.564476477151	0.610968101978	0.586397399489	0.584923496747	0.562400733685	0.601095896376	0.523233114756	0.569413764315	0.568250516514	0.586218398993	0.613229793679	0.534278784585
CS.241	0.591141933146	0.467918305707	0.58965606987	0.654705589318	0.498846463687	0.504683457533	0.645541331247	0.557585171366	0.70799522807	0.527692841086	0.612262973883	0.566346601495	0.547564754737	0.495306638857	0.583624124907	0.514733141087	0.567070963956	0.514581999628	0.622378588082	0.785837359994	0.696108171521	0.717236679846	0.735569548764	0.70372356074	0.662884087856	0.686797775669	0.580832188532	0.765650509795	0.761020933507	0.592915396203	0.686050848466	0.650305449928	0.545474378067	0.679263436708	0.517100637959	0.657476488346	0.67480094951	0.709418809854	0.705114222158	0.678434053414	0.559699088986	0.712103837966	0.689210778227	0.747129954757	0.561228879212	0.624359700957	0.623235917098	0.66872262707	0.674305606931	0.715837000216	0.753994072594	0.658772828643	0.671986334738	0.758470836284	0.653463463508	0.663286903773	0.658933797992	0.699492061821	0.670188556683	0.664188636155	0.543371453099	0.768470938281	0.618660648263	0.600459176771	0.528488997553	0.491382067965	0.614132616894	0.588633232173	0.522610711439	0.566527538087	0.591239342778	0.726311793294	0.560688864218	0.564590534187	0.632836446591	0.498610256549	0.569990062335	0.609719463801	0.505453085554	0.519461305136	0.481955078116	0.550614526147	0.508132136399	0.484641901744	0.580162944456	0.512507414773	0.550767563783	0.575854368682	0.569801774291	0.504619174893	0.536851562272	0.612653412663	0	0.532321773013	0.566826481818	0.568864913874	0.692598543573	0.650832600056	0.569463322822	0.52576598351	0.54075230249	0.562977205597	0.532168618998	0.516304836312	0.632097949787	0.705632856837	0.603324025556	0.653566164397	0.714054680966	0.705455012277	0.695549665426	0.685664967701	0.610997367281	0.633137763943	0.77993375127	0.531216853455	0.659584921606	0.637810292703	0.631230187548	0.62875179697	0.575611667532	0.731939252438	0.652181098343	0.680638550333	0.620123160042	0.687846868281	0.669340640047	0.766123621092	0.680811775233	0.786673772823	0.669450132728	0.652589699919	0.653583880084	0.671079997262	0.674777624725	0.640337280107	0.648570563105	0.757337232197	0.685063361321	0.666327595007	0.597371569248	0.683954048233	0.666687539057	0.687674781183	0.519846169143	0.515638485679	0.514405642519	0.509025895558	0.745197878786	0.573700058716	0.574387459375	0.548067507547	0.567221708734	0.522627378661	0.68826673223	0.611786849934	0.568987827177	0.60004385748	0.615823950269	0.50202460153	0.536823930577	0.493958864345	0.571797292763	0.561193168351	0.527448721327	0.534541364968	0.506803424995	0.590713785732
