L.005.M1	CS.280	CS.263	CS.005	L.035.M1	CS.017	CS.293	L.025.M1	CS.259	CS.092	CS.086	CS.059	CS.098	CS.022	L.008.M1	CS.058	CS.050	CS.229	CS.388	CS.154	CS.042	CS.117	CS.382	CS.066	CS.287	CS.155	CS.149	CS.381	CS.360	CS.371.1	CS.302	CS.203	CS.232	CS.205	CS.213	CS.128	CS.125	CS.292	CS.376	CS.041	CS.236	CS.375	CS.374	CS.282	CS.378	CS.148	CS.359	CS.147	CS.214	CS.372	CS.129	CS.268	CS.385	CS.254	CS.166	CS.389	CS.369	CS.183	CS.349	CS.395	T.CS.082	T.CS.079	T.CS.085	T.CS.056	T.CS.016	T.CS.004	T.CS.071	T.CS.028	T.CS.001	T.CS.019	T.CS.067	T.CS.029	T.CS.052	T.CS.007	T.CS.025	T.CS.105	T.CS.134	T.CS.100	T.CS.092	T.CS.106	T.CS.144	T.CS.104	T.CS.153	T.CS.102	T.CS.112	T.CS.108	T.CS.116	T.CS.128	T.CS.147	T.CS.117	CS.246	CS.238	CS.241	CS.088	CS.356	CS.242	CS.103	CS.015	CS.237	CS.087	L.024.M1	L.034.M1	CS.082	CS.085	CS.006	CS.304	CS.191	CS.347.0	CS.336	CS.308.0	CS.228	CS.274	CS.338	CS.330	CS.165	CS.387	CS.187	CS.212	CS.233	CS.188	CS.361	CS.343	CS.285	CS.158	CS.320	CS.223	CS.319	CS.339	CS.322	CS.331	CS.112	CS.227	CS.163	CS.202	CS.080	CS.390	CS.262	CS.370	CS.145	CS.326	CS.255	CS.270	CS.253	CS.393	T.CS.061	TFS.020	T.CS.026	TFS.022	T.CS.064	TFS.025	T.CS.031	T.CS.066	T.CS.045	TFS.021	T.CS.008	TFS.027	T.CS.036	T.CS.049	T.CS.055	T.CS.157	T.CS.141	T.CS.152	T.CS.095	T.CS.158	T.CS.142	T.CS.151	T.CS.109	T.CS.166
CS.238	0.564221027642	0.562714857254	0.579701607617	0.553443508755	0.588162014917	0.566945118105	0.56095739727	0.585018865971	0.559654750858	0.551960770128	0.572556593248	0.567384857861	0.577726921497	0.593261899107	0.610344824463	0.550255991645	0.634248890413	0.606110747736	0.700205499652	0.744896386506	0.604454729996	0.554432059899	0.565390414644	0.549266296021	0.631861731338	0.596852259864	0.614460727847	0.598435308086	0.625249561648	0.617790471552	0.70478737705	0.560712535835	0.543392973099	0.681128908936	0.665224858994	0.576879932509	0.647272918358	0.582714082372	0.633541336762	0.642824442452	0.673680805373	0.62025015189	0.650899631363	0.670059421554	0.670714537062	0.671789215073	0.664310579136	0.621796942873	0.634639263552	0.626210056593	0.587235897614	0.656041112225	0.636406456081	0.631842733164	0.67542873369	0.617237790649	0.704440940648	0.701909866746	0.629825886301	0.64678639951	0.578603333381	0.64783873248	0.567905734988	0.625522770197	0.60956809317	0.599397778332	0.593702950815	0.595594866828	0.69136395692	0.63881413109	0.578821371825	0.61888640467	0.662841841782	0.628342722079	0.580001209309	0.622463913947	0.59240030513	0.572980519211	0.61561334191	0.586353839567	0.567319444678	0.576124211163	0.58498179894	0.569154580845	0.571950002007	0.591624598051	0.550475655341	0.599946462466	0.574247933698	0.548772035206	0.569563126324	0	0.516304836312	0.612230549336	0.685294927995	0.555969740467	0.552001486656	0.578063857777	0.573914313537	0.551870501719	0.562732069448	0.579970656862	0.559942448744	0.538125822489	0.517932512868	0.688786176137	0.559350379752	0.604389276485	0.606084592929	0.646578677161	0.540618836002	0.644622376628	0.63181883595	0.59998222869	0.662798799206	0.591768101388	0.615295370935	0.670124246861	0.566720119795	0.683750405621	0.655891429002	0.631265087916	0.689233845557	0.598624567182	0.605145807133	0.634672741574	0.633464931971	0.619901212841	0.665241448968	0.607173571849	0.611461341	0.730274099012	0.612357363893	0.649801395114	0.582155597895	0.636518004451	0.634962048139	0.629291108522	0.581121009863	0.605491695233	0.612229240674	0.654969873276	0.70612276181	0.662177265193	0.582200043221	0.579440809204	0.693347343244	0.589335802128	0.52876359269	0.590208893079	0.554520735472	0.559857290179	0.592182073087	0.570670732853	0.623667637277	0.536847397983	0.546972773901	0.623124988761	0.569638924128	0.573408463056	0.607117566722	0.572133887585	0.582019749525	0.554781133939	0.579634469991	0.571288404663	0.564470826222	0.563167080015
CS.241	0.504683457533	0.495306638857	0.557585171366	0.520953473855	0.612262973883	0.527692841086	0.466193310336	0.634535071686	0.530888694688	0.558792700511	0.544992234328	0.516263265039	0.476239139471	0.645448233253	0.683103985407	0.622378588082	0.662884087856	0.659045143528	0.717236679846	0.765650509795	0.627483245711	0.557249098584	0.568207254918	0.538836446571	0.650789103459	0.576401043712	0.656683162509	0.566136011648	0.645552224484	0.623515415218	0.747129954757	0.545474378067	0.517100637959	0.712103837966	0.685010158113	0.586886350464	0.686050848466	0.561228879212	0.679263436708	0.67480094951	0.689210778227	0.650305449928	0.678434053414	0.709418809854	0.705114222158	0.719060302101	0.732936637364	0.66872262707	0.663286903773	0.656278051574	0.635032846655	0.717292207592	0.671986334738	0.686856313931	0.701494711344	0.670188556683	0.753994072594	0.758470836284	0.664188636155	0.658933797992	0.551514311429	0.70191717027	0.549871429131	0.623416773943	0.575428905878	0.613063671794	0.566527538087	0.576479839822	0.729428295999	0.644630521973	0.578794852963	0.632836446591	0.672842439844	0.676687214964	0.574896198808	0.598696997186	0.550614526147	0.569990062335	0.609719463801	0.504619174893	0.505508748484	0.498610256549	0.535077667408	0.518071690017	0.56271375264	0.508132136399	0.573073872374	0.569801774291	0.481955078116	0.512507414773	0.536851562272	0.516304836312	0	0.632097949787	0.692598543573	0.54075230249	0.532321773013	0.532168618998	0.663980884564	0.612653412663	0.562977205597	0.569463322822	0.568864913874	0.566826481818	0.52576598351	0.705632856837	0.531216853455	0.685664967701	0.631230187548	0.69609341697	0.633137763943	0.714054680966	0.657950206096	0.653566164397	0.695549665426	0.62875179697	0.637810292703	0.683746344579	0.524670295024	0.684429102608	0.687846868281	0.680811775233	0.731939252438	0.652181098343	0.620123160042	0.674777624725	0.671079997262	0.669340640047	0.719887109394	0.575611667532	0.652589699919	0.786673772823	0.669450132728	0.653583880084	0.600541958842	0.666327595007	0.685063361321	0.666687539057	0.597371569248	0.640337280107	0.648570563105	0.687674781183	0.757337232197	0.683954048233	0.60004385748	0.514405642519	0.745197878786	0.519846169143	0.509025895558	0.611786849934	0.548067507547	0.515638485679	0.568987827177	0.573700058716	0.615823950269	0.522627378661	0.574387459375	0.68826673223	0.533742341333	0.571797292763	0.561193168351	0.536823930577	0.506803424995	0.50202460153	0.590713785732	0.527448721327	0.493958864345	0.534541364968
CS.088	0.638883089851	0.64935691803	0.663433965198	0.680795921033	0.65153760666	0.622786952726	0.641063429269	0.598084268966	0.63304933174	0.688460773909	0.646213648655	0.654375962989	0.660356511613	0.611712921903	0.675500667346	0.659105341492	0.664311924951	0.655422486951	0.682628680931	0.700295916348	0.633688030933	0.620525672578	0.621198970252	0.598282578187	0.714564678208	0.702712384269	0.689850646546	0.679453492876	0.677130257884	0.610584665058	0.704471703115	0.620113953478	0.678548504512	0.686882474082	0.688973041059	0.645946203088	0.686756594805	0.69128547591	0.67073585828	0.663473409257	0.703834570222	0.631769319607	0.696605233474	0.716795282139	0.659267759821	0.69915209345	0.708328894844	0.682122983643	0.6576115145	0.717093175144	0.661396451102	0.72123739121	0.72247856248	0.708066463909	0.733640437671	0.699608412557	0.735277836749	0.717333760771	0.715883439471	0.72209360855	0.655836404678	0.656702319424	0.619070244032	0.602310041438	0.659085849967	0.651520196445	0.67314367891	0.664168457301	0.697689539799	0.676148671579	0.630412410786	0.677236490271	0.691795689135	0.666487522742	0.66356979398	0.723355936026	0.660839357752	0.675398766986	0.70013878054	0.686840498922	0.640114837881	0.664948623747	0.691718105997	0.656432434862	0.618913105853	0.693222340888	0.645066691911	0.711687588307	0.66472589485	0.647035887104	0.651782900718	0.612230549336	0.632097949787	0	0.658938481836	0.642473683326	0.649027152934	0.601308521028	0.681821448272	0.554428758342	0.619821219327	0.608215335409	0.682591225749	0.669085767619	0.578346756674	0.703686551027	0.657614869921	0.677403196475	0.650643285806	0.671639712634	0.637661243212	0.681749928802	0.719839832159	0.667244727396	0.638871426351	0.635871520836	0.675843233272	0.673081830841	0.681324595766	0.660931290148	0.632781980262	0.697829603893	0.678980451492	0.640361978171	0.68337040237	0.692342796705	0.687367622862	0.616199413654	0.703874520653	0.70498676794	0.647359651932	0.713585671996	0.636453501839	0.644043671526	0.624671800878	0.712144278871	0.663737346553	0.708183046051	0.671248405084	0.703722089967	0.700520566625	0.705484795714	0.719914271551	0.694226934844	0.648725921076	0.667426644291	0.721438363848	0.67211770107	0.629697918661	0.630055527887	0.619065230673	0.658555846034	0.634032302203	0.618901395983	0.629072774347	0.618421913419	0.657128539784	0.672015431549	0.614568952905	0.60857817643	0.574457743529	0.640637335755	0.667010186682	0.649190812456	0.572371730525	0.616975523589	0.672419147136	0.646471999988
CS.356	0.698888779602	0.702067763834	0.679117835791	0.704058332013	0.631189994675	0.692809305267	0.696940396582	0.679829559443	0.675496017279	0.720201543958	0.711377032904	0.696759417007	0.724575936055	0.655367252122	0.635371674069	0.650382077364	0.675124206372	0.640236732604	0.560933479069	0.635912164054	0.646712298412	0.674734550818	0.636746898916	0.690422320731	0.648924717058	0.669096020227	0.642063178101	0.688804365356	0.675301896272	0.626695203275	0.593518290961	0.690243237698	0.668336268861	0.622337549079	0.636442598537	0.681761128946	0.619183804733	0.649695889195	0.620667069642	0.672741354252	0.721134265581	0.58932123333	0.658601987328	0.668354664946	0.646561001727	0.699552501493	0.648251852844	0.632901701622	0.600465545397	0.696527735957	0.680402121899	0.719373293731	0.6780944441	0.65572157365	0.71671248093	0.633739530959	0.666082546049	0.689305861277	0.695877067227	0.688356563904	0.639935600055	0.603768100225	0.671835047173	0.66932396505	0.638796371846	0.608350142218	0.677748641808	0.663189319019	0.63513283675	0.616702233112	0.61771957356	0.665880398941	0.66523863114	0.616548667476	0.662403132827	0.726472817921	0.668676336528	0.724642831459	0.704435858447	0.743431098589	0.696551890802	0.724541699912	0.706607296702	0.704069791737	0.63586622941	0.734327091405	0.681631899165	0.698983352178	0.734790348534	0.675014791234	0.66029542872	0.685294927995	0.692598543573	0.658938481836	0	0.663271860001	0.686755347101	0.696617148589	0.644472000506	0.654919000704	0.666249822701	0.680931289077	0.687092922378	0.677014324492	0.630196624937	0.644799290824	0.687331337668	0.618584556022	0.614611712077	0.613487451944	0.66777430684	0.575484146886	0.704773312747	0.641177829937	0.586309071173	0.601608688864	0.635978918666	0.541411409895	0.67063808151	0.585772481592	0.607652917489	0.629737228977	0.63408265359	0.649077013044	0.667197629408	0.638045528706	0.645108699449	0.62507065114	0.651135219058	0.691159628596	0.643632807728	0.674907115924	0.634176761987	0.607275147608	0.654038109968	0.694162523762	0.640125757059	0.698375536751	0.662001485026	0.63491332127	0.679652938795	0.643846156697	0.647670767627	0.666972010222	0.630328230419	0.700110714001	0.622069171727	0.700262178124	0.692306259424	0.61993166964	0.658593321276	0.698664049473	0.639529480306	0.669518070595	0.608599584705	0.670124909412	0.701457840565	0.591219645118	0.669393706524	0.646981222218	0.662330176837	0.630174695041	0.714383022387	0.678540518099	0.636760371485	0.693500031499	0.705878099761	0.644070447882
CS.242	0.494078019527	0.482841361174	0.524890418462	0.508859392581	0.534585605991	0.585040179589	0.48552798716	0.629422764309	0.470631985959	0.52653904146	0.539134219059	0.521450460472	0.518566531259	0.612128829327	0.639483916587	0.584410386369	0.639062595266	0.617947993822	0.68056878071	0.756653944193	0.598101139534	0.570956041846	0.517780910099	0.582023496836	0.603167159207	0.553437010162	0.610034286587	0.516893991208	0.613194079795	0.561707704813	0.697152709101	0.525298235446	0.532360095045	0.685778643075	0.665674242475	0.554542104043	0.620265452101	0.587336247994	0.630290771033	0.63741111212	0.698415473817	0.558019005349	0.635308887769	0.663703871175	0.667418755751	0.660609200004	0.719969932103	0.641455948217	0.607262555728	0.598267709104	0.566897975567	0.650276809028	0.620774969255	0.609134752369	0.657045535672	0.621701559883	0.725814949462	0.709965056868	0.597270123632	0.603556101904	0.519955395114	0.643057385248	0.488966420955	0.613473269555	0.534625160111	0.530221415017	0.48973962448	0.519787704663	0.67931486393	0.571800771573	0.49196103225	0.558588637301	0.622582620583	0.617115760259	0.515929457355	0.544613888065	0.475051857514	0.531377276632	0.521799994458	0.484634965483	0.491312151258	0.480508627537	0.48897259352	0.527458541001	0.511416512841	0.487715008525	0.548257211481	0.522528666065	0.500442481941	0.503231969064	0.469335145052	0.555969740467	0.54075230249	0.642473683326	0.663271860001	0	0.579862940519	0.597387519608	0.633551673005	0.57380497523	0.5494538737	0.56028858775	0.522936540595	0.528887030626	0.524310390615	0.679550796428	0.483662375418	0.675799346961	0.570890336175	0.655916686107	0.590427780649	0.646732221995	0.580457117133	0.614258045012	0.659061837541	0.551513115445	0.597760531115	0.645134444665	0.588405605598	0.618911229935	0.64424281106	0.62714828147	0.720359118592	0.625452570859	0.57294129678	0.62449981138	0.622930229573	0.606018403559	0.669768428621	0.53832574349	0.621289319272	0.77629626737	0.627869755957	0.625122499159	0.588929874905	0.634865952467	0.631223592371	0.627107237304	0.543021995091	0.585635849398	0.571045935884	0.627281284092	0.714693298374	0.637258569416	0.540739315768	0.455778164017	0.690147858043	0.451463107921	0.485174957541	0.536808196657	0.503393335801	0.503506052664	0.556179809266	0.560029098068	0.556625627708	0.509401437922	0.536555657163	0.624431690285	0.53865462646	0.506974549613	0.537770967519	0.478867951107	0.50016240178	0.411126040173	0.537141315816	0.505766617134	0.482538755292	0.476085504729
CS.103	0.582598411405	0.579906082556	0.570784311415	0.53151213506	0.623009384857	0.563194579104	0.567237725224	0.621214883561	0.563109951163	0.523633132035	0.520446429077	0.566943748936	0.524155403145	0.594418388731	0.653935625409	0.553145880333	0.612525178884	0.638407360779	0.705887341073	0.730854330184	0.615195435518	0.481301916974	0.617293050339	0.556944695147	0.586249674663	0.59848512508	0.603603096194	0.568919758133	0.611894823697	0.628378679121	0.693951024126	0.60045573192	0.497321363545	0.679975549346	0.642051821393	0.59615355505	0.645579229177	0.538965381906	0.632231703167	0.598428396377	0.634207785925	0.617498907712	0.630715759843	0.654156436549	0.644850302759	0.653046730328	0.693432673242	0.621009156561	0.618925012726	0.618271557872	0.579567062544	0.614048990819	0.622194092548	0.623665725939	0.642532235157	0.618364454478	0.66159540126	0.677945643681	0.614842581734	0.599287310641	0.592796570294	0.676757717167	0.605929218373	0.62980812585	0.5837752961	0.635375738751	0.608645080587	0.610148508508	0.683447547009	0.606278109216	0.597068744529	0.579031064386	0.638335918738	0.664815883418	0.591312995362	0.589798891973	0.599548609522	0.604165319166	0.628842309529	0.576293950079	0.588534061252	0.577231318034	0.550922374283	0.573318527238	0.60587775488	0.575618147598	0.581454457779	0.567059152092	0.562426020432	0.58521113443	0.567310640921	0.552001486656	0.532321773013	0.649027152934	0.686755347101	0.579862940519	0	0.5802820208	0.573088217305	0.591417923618	0.60389901845	0.597055203483	0.531312403832	0.517789019008	0.526166124324	0.65060242788	0.563089756597	0.648818962144	0.617481619296	0.647968320313	0.555116963687	0.668293793354	0.605430385281	0.61917004706	0.666437244941	0.615967857031	0.60867316629	0.676612828673	0.523990265804	0.661610088801	0.641842619021	0.651236546695	0.671865808907	0.577329155183	0.599139766267	0.632498656081	0.643909220728	0.651344907122	0.672884931835	0.549854802114	0.550445169897	0.737412005284	0.576366962249	0.64193534721	0.552408701901	0.623198651052	0.643324471082	0.621695152053	0.608685037054	0.621294835773	0.578251093827	0.621316151941	0.672388148864	0.636149747502	0.63654372928	0.577635503233	0.702695887656	0.578552735398	0.567158082246	0.634251441628	0.584614467371	0.564673737776	0.612950877528	0.620537397732	0.667777160254	0.594805668785	0.547760304961	0.66832748863	0.595735693271	0.595931125675	0.60628175583	0.579224888917	0.579992072033	0.585739231813	0.633914335116	0.613139384849	0.568535550828	0.583247053308
CS.015	0.524220739841	0.562769236677	0.580082364515	0.589131619684	0.643202594762	0.519716555685	0.536482557155	0.5899486726	0.554888657435	0.603814736337	0.564733421101	0.602466937235	0.570692043632	0.632699957516	0.681121030704	0.665354458744	0.661883777859	0.676985712734	0.71222493685	0.757597749971	0.627478610827	0.578865924259	0.626991959087	0.55312467867	0.703523300461	0.645472650783	0.678852848767	0.64106392291	0.695843101935	0.63010206089	0.755930016965	0.586246069381	0.605971642246	0.739698130858	0.714342681697	0.631235962446	0.706726057736	0.642204438533	0.697109494702	0.66266264534	0.685270186063	0.661787013019	0.699406971199	0.712032124175	0.69912312318	0.719717613439	0.760426662596	0.711998392985	0.681552095912	0.681248941876	0.663977145921	0.725203793517	0.709287525016	0.727764312317	0.73088318461	0.702669869927	0.776221584017	0.768738122096	0.699959033277	0.700717804991	0.603752348292	0.709449743551	0.598713287256	0.63764661106	0.632990754529	0.652485066598	0.632493758287	0.628749258906	0.727236323129	0.651265203344	0.613405664815	0.677479302876	0.687308059154	0.701261482534	0.631943180342	0.654010730076	0.604843628533	0.591604802479	0.653576394157	0.581685421669	0.541902963427	0.563712028175	0.591115503843	0.556109081232	0.586622800704	0.586440054991	0.589569762945	0.657102292169	0.573453941733	0.565742475259	0.613714803367	0.578063857777	0.532168618998	0.601308521028	0.696617148589	0.597387519608	0.5802820208	0	0.657851324879	0.560354536215	0.55115353149	0.573720104108	0.623815431726	0.59932895796	0.544311436463	0.699232145024	0.579726218916	0.704745411222	0.665704113754	0.689474212473	0.641266190281	0.732685237667	0.690934135036	0.687431022466	0.688747046538	0.660673137535	0.674690481593	0.690696446417	0.611252680986	0.676396771103	0.681910961569	0.689439901088	0.734543081324	0.64561012	0.649901340358	0.694704924497	0.693956374962	0.669586906949	0.726101359579	0.654763253284	0.639312233116	0.782491130933	0.659721027129	0.654345521844	0.618440522068	0.693968799399	0.691130364381	0.702565673797	0.654334498453	0.676085431178	0.670529489507	0.700064417087	0.783233189302	0.665735852641	0.655004961723	0.577335854457	0.750145897936	0.608452505811	0.586652844209	0.637651425139	0.610535523405	0.572263963227	0.622251331884	0.607929297532	0.626166089067	0.586653077724	0.615628606104	0.693924542191	0.549472003897	0.551229928097	0.525570838042	0.592335587628	0.567210582162	0.593055113636	0.549095233663	0.552594597903	0.583192613182	0.570610898124
CS.237	0.684707001766	0.671130442555	0.623216623456	0.613738912199	0.60777675923	0.635249239923	0.687009858282	0.621948682897	0.66641813033	0.592659250223	0.623706958118	0.629059462031	0.671944341796	0.5379488735	0.59401932232	0.525450750324	0.560866768016	0.572352424369	0.649652679789	0.656396419959	0.60822382132	0.581411848351	0.637283035403	0.60674725607	0.589199188499	0.632275273771	0.553665702787	0.626227299057	0.59630131139	0.62959792016	0.613614255574	0.656107750406	0.533609731545	0.617120467228	0.593134191004	0.595004371882	0.590004212973	0.525762021784	0.592645973556	0.562754570555	0.58950580228	0.577805187579	0.581999097278	0.573929006044	0.60265345383	0.584190822838	0.624678554169	0.586602788624	0.572318994149	0.591950864904	0.582666313826	0.570984206063	0.587829756	0.583327803439	0.621206382819	0.578804861984	0.58792330511	0.572321787377	0.601320073618	0.587143058393	0.640077880152	0.608718006264	0.644003086261	0.648506028517	0.639378288678	0.627119969835	0.653629093539	0.639140594827	0.647181415178	0.594612487663	0.635596033874	0.555545616848	0.61766853902	0.611448597407	0.625845835117	0.640524400104	0.653726634021	0.658398450903	0.681178874829	0.700165871768	0.684590878146	0.673498800345	0.630906483871	0.696039766328	0.631584826779	0.699812459938	0.577800151177	0.622038632609	0.711145632053	0.654855552558	0.61827093213	0.573914313537	0.663980884564	0.681821448272	0.644472000506	0.633551673005	0.573088217305	0.657851324879	0	0.608215008425	0.684203445837	0.624469964051	0.576271597325	0.558514065257	0.565277399246	0.594248852923	0.651023522158	0.58813549991	0.596258962244	0.557484151481	0.494946758723	0.595350384608	0.572295060362	0.574351001032	0.627009019029	0.576766765705	0.568005718447	0.61166191309	0.569378449141	0.648198682629	0.597139256576	0.564338089379	0.559195032655	0.521307405572	0.573204817455	0.557280355987	0.58584407278	0.633239860505	0.582805150788	0.588168919441	0.521679589725	0.587151325165	0.501388565908	0.631328876172	0.548038720526	0.574982949861	0.611776108669	0.6000950804	0.623332824913	0.574383479182	0.586756254558	0.595088410159	0.637639535593	0.604530751259	0.629857904822	0.673734335541	0.662390108357	0.681864135257	0.637614381613	0.629017742408	0.637571017578	0.664794678821	0.654821988214	0.652286277993	0.6634110998	0.657083995918	0.601044099522	0.600280912423	0.632898735987	0.65102938521	0.679737504848	0.644305344159	0.691486208543	0.654489208352	0.691319508028	0.678416543208	0.665321060819	0.62677751437
CS.087	0.577212735983	0.588412205483	0.614816036449	0.602856483996	0.592305957334	0.586749348162	0.588893865377	0.584576986519	0.577905848068	0.600879771105	0.567876851718	0.635012887685	0.644395115834	0.583999229177	0.624256157849	0.586986728483	0.619564733397	0.612067799076	0.646913891348	0.705478776551	0.570154787394	0.544782329244	0.585528067003	0.542725029905	0.666391924255	0.669100092953	0.621435670681	0.620272913097	0.650209923431	0.59191823295	0.666883248589	0.580036418081	0.597868191615	0.689572844122	0.667762103952	0.623386345117	0.637977589019	0.630259332074	0.621439091513	0.616999088479	0.681069383459	0.594249217049	0.650249046262	0.672186963613	0.64785790325	0.668916296876	0.683405704127	0.643961460503	0.618963328591	0.666297039455	0.587139400195	0.669078124424	0.669303166442	0.666520739588	0.691512244926	0.63063419263	0.712255289447	0.698258931188	0.671993830117	0.684166906891	0.579946974321	0.64274932663	0.546589865314	0.583003281554	0.612019898661	0.599158451904	0.610829809692	0.627369066603	0.681351754016	0.611476099886	0.559805725738	0.607091628069	0.661621722305	0.620437883912	0.589888283219	0.66420511264	0.562685471685	0.603845289427	0.636557976051	0.632774796159	0.586936628089	0.587946638626	0.610677214806	0.597938155572	0.561727616589	0.645425476831	0.569504703409	0.649748207668	0.627061237796	0.60774957969	0.610377430309	0.551870501719	0.612653412663	0.554428758342	0.654919000704	0.57380497523	0.591417923618	0.560354536215	0.608215008425	0	0.55910340113	0.586018538177	0.591982211982	0.588680057499	0.496528750003	0.667724059943	0.587766720758	0.642716746291	0.603919898215	0.61015133758	0.57439985147	0.660529081003	0.652134069391	0.633568698685	0.590934549881	0.59389493511	0.633193650836	0.634722127632	0.595612881265	0.646051585716	0.614225560477	0.641930285381	0.666019410064	0.5825797856	0.614230482055	0.647751502005	0.653992479995	0.598072601589	0.675674540146	0.658344990499	0.600797061852	0.721605913468	0.576296899199	0.623139688864	0.576736044394	0.657852786015	0.657020862247	0.665517574976	0.616907248697	0.634752133225	0.654911212033	0.679573484639	0.699530028944	0.647018954482	0.610968101978	0.600005792573	0.699645545066	0.619606702228	0.583847949749	0.569251418782	0.59477965015	0.585496995619	0.564476477151	0.588988252063	0.586397399489	0.576972214248	0.60547688522	0.641682196659	0.578689878166	0.523233114756	0.569413764315	0.562400733685	0.613229793679	0.584923496747	0.534278784585	0.568250516514	0.601095896376	0.586218398993
L.024.M1	0.471278020676	0.53338649497	0.590861500009	0.577737880826	0.589506106706	0.607980277866	0.488195425846	0.604592884367	0.527411454417	0.622919932144	0.573220780729	0.603961831598	0.605835666976	0.635123900237	0.659590838507	0.647273243417	0.668272036639	0.697311846753	0.698933216678	0.778766201505	0.644569013223	0.584025345479	0.571324874775	0.578835636334	0.679356515555	0.635782596105	0.676484416326	0.621979078856	0.684322541502	0.618635429822	0.727419756573	0.590622800259	0.629063951179	0.714107515548	0.711266086961	0.634243966115	0.666811211022	0.660700199518	0.683449572889	0.702713766563	0.738452174346	0.628475841521	0.668226650756	0.712425527257	0.681847729119	0.711825631663	0.713072255453	0.684310283641	0.662287420321	0.690323932197	0.631104961579	0.701015641304	0.697603419	0.686220150958	0.718356900459	0.664475364011	0.768793951057	0.749716628547	0.686500844496	0.711818482634	0.53159191404	0.696151836063	0.538177476414	0.607236853795	0.616397377138	0.603773837576	0.602090360384	0.621296960089	0.725198430511	0.629076686856	0.535534668367	0.648611531143	0.693899225336	0.659366173549	0.594819747094	0.65353538774	0.540060432076	0.591737031659	0.625774169652	0.50487996682	0.537225667212	0.535620754805	0.583448361412	0.483516181257	0.559414320137	0.534884952629	0.61508026139	0.629114314951	0.52366085446	0.524109451973	0.565881193368	0.562732069448	0.562977205597	0.619821219327	0.666249822701	0.5494538737	0.60389901845	0.55115353149	0.684203445837	0.55910340113	0	0.609029513043	0.615440889412	0.586873598823	0.509888646348	0.704456307758	0.539106391878	0.693138923891	0.619760437151	0.71340240839	0.662839797554	0.673126249204	0.683879131839	0.659869650578	0.683779666393	0.624991039555	0.666356359793	0.647446128758	0.619517170395	0.660219449289	0.678591367814	0.664585080447	0.741876541604	0.661097706696	0.636988691635	0.679287427966	0.684672809926	0.63910587815	0.706176321161	0.656950711098	0.675180269155	0.771797819671	0.675735066507	0.664533079763	0.629101971877	0.695542114137	0.672956044664	0.696365267385	0.602382098639	0.643682061699	0.650496980445	0.678309560261	0.738118176357	0.697264338233	0.619477423287	0.533403389789	0.716295071592	0.533750380116	0.533161529471	0.57797694647	0.55857965953	0.484282373731	0.590096950315	0.551842161376	0.623676439547	0.54641429784	0.579242879333	0.647741496239	0.540683722599	0.501338706519	0.483943950386	0.535344353525	0.519678250036	0.526430238559	0.485816965915	0.505258238936	0.514001503818	0.511311565272
L.034.M1	0.572105888982	0.586423625843	0.546898501082	0.594722536511	0.567385870938	0.554696606714	0.588344226986	0.612216307981	0.572840851721	0.593984568236	0.572085873259	0.58261036584	0.605206742726	0.597591049719	0.622532170925	0.594207061309	0.654303730146	0.624391529982	0.716256999537	0.700751337807	0.637195944893	0.597346967734	0.546065328948	0.580877602931	0.617327924229	0.60351659223	0.601715186881	0.567610467213	0.606110595199	0.593454653046	0.715150469358	0.537681779282	0.603212624168	0.641731283791	0.625210290831	0.564360710327	0.605611658364	0.608849792305	0.624467535754	0.649599859789	0.635627658566	0.608003040055	0.624184791281	0.641279994235	0.663078617522	0.631825537067	0.716562350564	0.62699417533	0.640173189499	0.61921417593	0.578169536356	0.643421363362	0.626412041289	0.6133474534	0.659899161077	0.645345915235	0.678289201289	0.685426892674	0.621137093855	0.639193640335	0.568498482799	0.64268370402	0.548469438638	0.632388449592	0.572538254488	0.596808359229	0.584477195004	0.584507908084	0.621485807749	0.618179680785	0.59641429896	0.63536044474	0.616373009516	0.639878174931	0.584112043469	0.649991377241	0.584811932556	0.567785498707	0.608645940703	0.600337681864	0.533063797656	0.571002681586	0.592191926145	0.579809828597	0.544462677873	0.602843263125	0.575188723812	0.576850588972	0.581336761207	0.561471261333	0.57496890198	0.579970656862	0.569463322822	0.608215335409	0.680931289077	0.56028858775	0.597055203483	0.573720104108	0.624469964051	0.586018538177	0.609029513043	0	0.616177440863	0.577758136587	0.56111377072	0.702713508048	0.592499216062	0.653432806558	0.612043652546	0.671423390818	0.585094011339	0.667255164183	0.623435222073	0.608653987795	0.658141851166	0.581516859611	0.606842049756	0.667187777228	0.616334181735	0.656143128044	0.641177111468	0.626004423801	0.681012037141	0.613082136575	0.60950926223	0.632125869586	0.615783398069	0.640749486119	0.631608353645	0.568440496255	0.589079259089	0.730475689608	0.622196584407	0.669034264967	0.593143497398	0.641341074245	0.605977529293	0.613091046789	0.584615082765	0.618437879727	0.609254953855	0.622197107163	0.718086606411	0.630444975014	0.597981514244	0.578491081727	0.693613545428	0.585693951964	0.543804955129	0.597618775063	0.549894585744	0.570900783737	0.605748826492	0.585203313419	0.602537233708	0.549541000392	0.580096785083	0.641746099679	0.529147623793	0.585256964313	0.577342021541	0.56723168669	0.583821805603	0.557601854634	0.592914893781	0.547544943765	0.566932280834	0.577301551435
