CS.007	CS.104	L.005.M1	CS.028	L.002.M1	CS.001	CS.021	CS.295	CS.098	CS.199	L.031.M1	CS.257	CS.101	L.022.M1	CS.017	CS.230	CS.335	CS.269	CS.377	CS.360	CS.137	CS.381	CS.040	CS.153	CS.290	CS.064	CS.122	CS.117	CS.371.1	CS.063	CS.232	CS.136	CS.224	CS.302	CS.292	CS.203	CS.378	CS.125	CS.375	CS.128	CS.205	CS.282	CS.041	CS.213	CS.126	CS.214	CS.369	CS.386	CS.177	CS.372	CS.182	CS.323	CS.268	CS.348	CS.147	CS.385	CS.254	CS.148	CS.183	CS.129	T.CS.048	TFS.023	T.CS.076	T.CS.007	T.CS.072	T.CS.019	T.CS.016	T.CS.034	T.CS.062	T.CS.020	T.CS.059	TFS.024	T.CS.003	T.CS.024	T.CS.025	T.CS.108	T.CS.130	T.CS.125	T.CS.134	T.CS.117	T.CS.147	T.CS.110	T.CS.100	T.CS.129	T.CS.102	T.CS.106	T.CS.111	T.CS.132	T.CS.144	T.CS.161	CS.088	CS.006	CS.087	L.024.M1	CS.356	CS.238	L.034.M1	CS.246	CS.082	CS.237	CS.085	CS.015	CS.110	CS.241	CS.242	CS.364	CS.113	CS.233	CS.187	CS.189	CS.212	CS.150	CS.191	CS.207	CS.336	CS.044	CS.330	CS.325	CS.308.0	CS.164	CS.319	CS.339	CS.331	CS.112	CS.080	CS.285	CS.158	CS.223	CS.321	CS.318	CS.343	CS.320	CS.361	CS.163	CS.202	CS.145	CS.370	CS.253	CS.326	CS.262	CS.270	CS.390	CS.255	CS.393	TFS.021	T.CS.031	T.CS.061	T.CS.036	TFS.027	T.CS.008	T.CS.049	TFS.020	TFS.025	T.CS.045	T.CS.064	T.CS.043	TFS.022	T.CS.026	T.CS.055	T.CS.109	T.CS.166	T.CS.152	T.CS.142	T.CS.158	T.CS.141	T.CS.151	T.CS.095	T.CS.157
T.CS.110	0.538836359997	0.554040655367	0.513947963627	0.516955295639	0.66264127226	0.524699212856	0.636020613058	0.633627346343	0.49599523561	0.609365896515	0.523134525889	0.557629924209	0.535821725191	0.476651237528	0.579751338352	0.706056432047	0.754793277199	0.757046731172	0.657885872862	0.622029561721	0.560431717312	0.536365381066	0.587844347903	0.602832304898	0.676610044628	0.584723969897	0.558024502878	0.584458979361	0.62885617618	0.70297389894	0.538985074013	0.634098133773	0.758253036279	0.735772733109	0.604064127355	0.56467131243	0.707047133256	0.65560803527	0.641599140091	0.606819214999	0.713999476962	0.67675950648	0.665618161108	0.695439010419	0.543586990576	0.667755621732	0.739119464356	0.701167412855	0.698968266619	0.646720958798	0.590881227545	0.646727129973	0.665539084253	0.592419293748	0.671171892511	0.660888029305	0.656974103308	0.679228572188	0.738447047233	0.592403534695	0.548428305734	0.601769068837	0.543216103758	0.657753553135	0.525344799858	0.620656453589	0.565126423515	0.530619284766	0.506413510563	0.530794294556	0.613575079926	0.575041143227	0.521592718728	0.558615922831	0.55720027014	0.448643029467	0.475048198289	0.546920225409	0.537432859493	0.516692792074	0.471328939556	0	0.515300368085	0.488454635788	0.542184425087	0.453355979453	0.513667211401	0.492462985782	0.49482358226	0.502468623093	0.664884345477	0.557739150869	0.62265942542	0.569786580562	0.695470306696	0.606394421076	0.569932378389	0.513631205866	0.53311664013	0.659745281381	0.530074807261	0.569058915248	0.651540266131	0.516438728346	0.498864721554	0.717557216141	0.592857811991	0.587342356706	0.626074101816	0.64078873347	0.691939283887	0.567781295635	0.530683569516	0.68233741872	0.613733964954	0.560407781767	0.647554915618	0.75657969293	0.699626656182	0.725667818253	0.669557382224	0.671140347101	0.564814042748	0.641807802536	0.622164942295	0.719297885076	0.649252896995	0.651831668061	0.575509872129	0.667955729729	0.680797792647	0.588140026481	0.687616964282	0.657215188915	0.649929024444	0.593624625983	0.655492347805	0.744948753655	0.608615799256	0.666459714064	0.660792943851	0.651833379394	0.609058870783	0.669141268431	0.591063949985	0.550695032824	0.59788030793	0.536362702594	0.550377523448	0.619694241127	0.651752615799	0.468337656807	0.614655493957	0.58633618571	0.527182868716	0.550815229885	0.494574373531	0.705194040416	0.538990201801	0.459027669113	0.531590194055	0.529078525288	0.570329750243	0.490222438184	0.557101926273	0.522209462142	0.484255783907	0.523748217669
T.CS.100	0.590728622958	0.576140047242	0.505624223441	0.553510163542	0.673305686464	0.552967668655	0.659140502081	0.638454664476	0.570383069067	0.630705615487	0.561216468136	0.567382475707	0.573677002111	0.518523058667	0.586622196485	0.718807311531	0.767302565132	0.778908640794	0.694638402384	0.652502923659	0.580404011519	0.58253621763	0.600869736116	0.581402181483	0.697029379234	0.595842697229	0.576570688363	0.59838070154	0.641389082364	0.713884270825	0.581364516589	0.654146833415	0.780552892153	0.74623266286	0.638526208786	0.555535026797	0.714517802293	0.69236688865	0.673457852618	0.616988278788	0.735362815251	0.716050114796	0.678218457972	0.705585116903	0.565633393362	0.676612320665	0.751332955369	0.727344194381	0.700084270177	0.655146773144	0.62098234792	0.661109409517	0.670943308785	0.618832927686	0.704219586883	0.667667421371	0.665780661495	0.695839391772	0.754263349789	0.600598537032	0.576658521896	0.622272516881	0.584032767772	0.681472608455	0.555207027131	0.638948961505	0.58851179774	0.537749523428	0.551635551939	0.543273115471	0.61733950037	0.600723942963	0.534649564414	0.584395693568	0.583184611118	0.516355209719	0.529112883578	0.576242522232	0.539351574008	0.575204931392	0.508400511464	0.515300368085	0	0.541019741634	0.564314958045	0.520905041015	0.546300083189	0.515273688594	0.502919439406	0.536878087421	0.675398766986	0.583063988004	0.603845289427	0.591737031659	0.724642831459	0.572980519211	0.567785498707	0.546496617631	0.544054962707	0.658398450903	0.535016340424	0.591604802479	0.638651278784	0.569990062335	0.531377276632	0.75120814123	0.602243352389	0.59226588573	0.671458933587	0.672202701976	0.706411474754	0.577112284627	0.529347594431	0.71325821793	0.64838040235	0.574473399484	0.65870197713	0.778198823165	0.719806092386	0.727322458275	0.675512313268	0.686265856327	0.57259135123	0.658723726577	0.63844064401	0.761050096582	0.656991843836	0.684840545307	0.566622954408	0.68187572893	0.697288409908	0.626826029792	0.708050827328	0.669558596753	0.69860920895	0.612098793179	0.653585835669	0.739883768563	0.64834873439	0.677273039161	0.674303172665	0.688826815918	0.636232220756	0.673249724267	0.620359932187	0.585306745719	0.609555664999	0.564420300673	0.563111023862	0.632429026073	0.671324826784	0.533232280327	0.620173768519	0.6092966465	0.5567184145	0.550164306485	0.528309337065	0.738537453423	0.58356572081	0.510289502244	0.575605010293	0.562488706799	0.587370491537	0.525961162491	0.578265293606	0.527704197577	0.499057497676	0.576287199365
T.CS.129	0.549124707696	0.595755419397	0.519127341676	0.534970686337	0.670494203113	0.511859953556	0.6536409769	0.603821099919	0.509830767146	0.654589377925	0.531223665354	0.612989915545	0.532292753127	0.52050929479	0.594120546479	0.711288266237	0.770659263399	0.774474005408	0.644318187143	0.632774201005	0.512954028397	0.527629029772	0.592210394876	0.596238562935	0.67545761833	0.61002251342	0.56527182581	0.595824841077	0.616161457666	0.730331236387	0.543229492743	0.64193837017	0.763216065427	0.731062886899	0.605003760789	0.550635258556	0.711221768722	0.648715344594	0.64921774535	0.583928110511	0.693919929405	0.681150426023	0.674942036059	0.683217542053	0.526634561666	0.637548213209	0.7290453493	0.719920888014	0.686358992214	0.636072075141	0.58178847087	0.613123292471	0.701258199333	0.595698182602	0.658941501708	0.63823468604	0.646524486928	0.691810351001	0.744289971525	0.637885218748	0.574635552072	0.597369487439	0.557811496547	0.670745038416	0.536348945701	0.638129808493	0.544226213358	0.528421387418	0.529505092801	0.530887617523	0.649934567982	0.582677949392	0.514770035857	0.563646237192	0.561427763474	0.445732751053	0.453064334558	0.535156777899	0.514920752356	0.511075764351	0.474635708318	0.488454635788	0.541019741634	0	0.521699257001	0.470224228144	0.500568938698	0.441258817234	0.479128120483	0.539235561748	0.677824923653	0.557140211902	0.631314919733	0.571237141099	0.69964153619	0.596400112493	0.589701133185	0.514876093043	0.555180894008	0.671722218979	0.58234854173	0.583284158585	0.664228724318	0.505456202006	0.494517522335	0.719244715212	0.585173381502	0.617182331527	0.615051473396	0.651105106822	0.66829429424	0.581719911108	0.513392969704	0.697520814352	0.609306815656	0.575444281751	0.638636362676	0.7705124373	0.696869470389	0.753589918557	0.658677548244	0.659936669125	0.553521872249	0.656537463184	0.638831780074	0.743342567252	0.680808102514	0.642351277547	0.55511176905	0.656817434231	0.676972304017	0.603477022254	0.67829626543	0.662711123048	0.662475682082	0.560319702596	0.644825035038	0.733292436435	0.61479611185	0.663294588664	0.633943055075	0.672662628661	0.602697714739	0.683886805113	0.612484756271	0.574505912319	0.617715911602	0.572206763689	0.546634677655	0.621142575836	0.664702838441	0.46978277349	0.590785071753	0.590768449519	0.544595789534	0.553014039199	0.472670396666	0.727248004793	0.559069340506	0.44633627695	0.481746439286	0.507858666847	0.574947109679	0.45654925494	0.582541309494	0.506543846397	0.476623426125	0.533536491594
T.CS.102	0.518897646419	0.587732337152	0.467127682091	0.589990876857	0.665751645001	0.580900707924	0.667740354179	0.632925229937	0.529186650128	0.644468461595	0.606106986331	0.577232184318	0.522548384598	0.540626682701	0.566647259221	0.748102087204	0.778189778856	0.780147079565	0.718176019102	0.673438799949	0.590764489067	0.597342763386	0.613965491968	0.650760099984	0.721605077539	0.643363241757	0.567549589836	0.6073291735	0.625922319633	0.734268064473	0.592650507487	0.687600231817	0.757429468741	0.746190464362	0.626716895313	0.543937831749	0.707918506617	0.669286774112	0.651750005601	0.601555406823	0.718126214694	0.711572622826	0.715088646962	0.700524498945	0.561076596796	0.671529085825	0.773398307417	0.717849377182	0.687344947357	0.681908894559	0.629381731929	0.671431083664	0.702635789697	0.673563210003	0.673036470107	0.672214816488	0.68517569183	0.715440207934	0.772347093201	0.614768883831	0.606122075201	0.590799289773	0.609232325865	0.685171913302	0.586012041799	0.64700485259	0.600691263114	0.540804523537	0.531361386244	0.525377445184	0.656577427547	0.583618128384	0.484452763054	0.596354043466	0.566766986731	0.471841900438	0.490453077897	0.537116342866	0.540920285895	0.478217598862	0.477581632487	0.542184425087	0.564314958045	0.521699257001	0	0.444184104642	0.496031080363	0.525997140856	0.525530730472	0.575512271168	0.656432434862	0.543400737295	0.597938155572	0.483516181257	0.704069791737	0.569154580845	0.579809828597	0.549107339885	0.603588359619	0.696039766328	0.602307574333	0.556109081232	0.676310076698	0.518071690017	0.527458541001	0.751119744364	0.57359803255	0.601365186286	0.649071796651	0.653450520528	0.664601222556	0.616884844579	0.534700770628	0.697518768559	0.630078101094	0.573100369852	0.664770855323	0.772933790827	0.722689544654	0.765891000676	0.688533155172	0.665885177013	0.605061453855	0.686960705825	0.637422358385	0.761833828924	0.697463854898	0.696207017033	0.533325470454	0.68994398655	0.672855326743	0.619158057204	0.693019578095	0.689035974006	0.67189647168	0.597745321291	0.698776293319	0.749424145176	0.634360992794	0.68938350948	0.679611320334	0.69374388619	0.631964456711	0.701212399306	0.574950455711	0.560219725933	0.63437866596	0.561634824625	0.543200598705	0.624698062384	0.681520397137	0.503039061366	0.587173526015	0.568322327381	0.526102773084	0.568346815373	0.511184597532	0.724423025956	0.536866746379	0.454597035461	0.516609777453	0.525188436356	0.542281797644	0.491596429436	0.520321087468	0.493787424452	0.482228638106	0.538713775823
T.CS.106	0.510106452662	0.582626040898	0.441025011646	0.549263419715	0.692691567104	0.513890573342	0.677275625143	0.621856736677	0.502899919077	0.666227822475	0.548174283239	0.608313141895	0.513983792556	0.472517415988	0.585065377454	0.767769630251	0.806352346361	0.807118250748	0.70891766977	0.664236155226	0.551189499795	0.560088367165	0.611127965286	0.643942740346	0.71769752318	0.647596724368	0.570919315546	0.605516168215	0.638515762169	0.753036089077	0.567272514124	0.693539854488	0.78514558245	0.767242112869	0.648372590523	0.561554860358	0.734700584967	0.6786296667	0.675831612646	0.596820387924	0.72507924539	0.716752445154	0.727241561786	0.734049210429	0.53562965925	0.675155993759	0.775502208953	0.738290894342	0.712514932459	0.668788015718	0.609312873443	0.656813218418	0.703400388208	0.625367801141	0.693513072752	0.670532724566	0.688243661346	0.721468278888	0.779026360263	0.61989997834	0.584904627819	0.595592304764	0.569494361626	0.684026756138	0.558494688427	0.654594669328	0.584361718444	0.524348917957	0.48773428887	0.467827409189	0.659871547195	0.593378607746	0.469499036045	0.587648171345	0.56576414332	0.368817703197	0.443275640317	0.526280578775	0.523626858912	0.453463154857	0.373364433873	0.453355979453	0.520905041015	0.470224228144	0.444184104642	0	0.488329443974	0.431312065842	0.447235263204	0.506780719914	0.686840498922	0.549356194079	0.632774796159	0.50487996682	0.743431098589	0.586353839567	0.600337681864	0.501902351399	0.562624142232	0.700165871768	0.569822171727	0.581685421669	0.686731564806	0.504619174893	0.484634965483	0.776546692505	0.598639515834	0.629559068647	0.647333115539	0.658663555123	0.699337522213	0.59551442033	0.511183350062	0.720196753763	0.623106568617	0.588496395206	0.675299162752	0.805418518791	0.750608529302	0.785829864191	0.693906015093	0.693777468218	0.586974125849	0.704270290273	0.660600619573	0.774882997441	0.708698339546	0.68796749849	0.554908304774	0.695765668926	0.691569859131	0.611606853123	0.721652972075	0.710408219561	0.687617812268	0.587464095301	0.685966300022	0.77475705599	0.636507732001	0.699199167696	0.688652324431	0.68613156634	0.630832751418	0.716507376293	0.598913590872	0.559084639702	0.612790432226	0.544650625231	0.521530146414	0.636411572385	0.678544035778	0.44587754107	0.592121254354	0.598444218493	0.502408114806	0.553650624309	0.439974017145	0.750567898853	0.53870384155	0.367717962657	0.497470989295	0.517658850981	0.537625037852	0.445648518091	0.529728081669	0.454022053776	0.404643371511	0.532999331817
T.CS.111	0.491316263072	0.542874587299	0.464224608733	0.589838101824	0.61683747971	0.603022492955	0.617702922346	0.569511184859	0.55856528301	0.607387883631	0.599659966719	0.566660563467	0.543555398085	0.579302532787	0.576483384348	0.697352385091	0.746794519934	0.745309961515	0.674376472992	0.611908808617	0.551868087675	0.560029098561	0.597676762602	0.607796949609	0.648857907776	0.603618522169	0.553361340879	0.57871831072	0.551333411956	0.691776433099	0.581636080684	0.644182305908	0.751338910195	0.697852889165	0.620518631758	0.530436709971	0.682295551307	0.625547144325	0.587926652622	0.563462242293	0.682449204717	0.687416662333	0.662231312345	0.670631052838	0.492796862201	0.631437782736	0.76026486207	0.681469511424	0.652599132494	0.628412033331	0.590580392977	0.622153351216	0.673580583305	0.629009170929	0.652362220881	0.652495340637	0.636250450757	0.686872106398	0.734451795741	0.590245742531	0.528876282347	0.530841832846	0.552992441613	0.607378814248	0.546552877882	0.615200477768	0.545171409096	0.457165409875	0.474821973539	0.573446787289	0.625755441861	0.529947744725	0.462155928114	0.516478495623	0.50906050546	0.494093403308	0.466965636731	0.471324430358	0.479256346904	0.483370769068	0.479378220707	0.513667211401	0.546300083189	0.500568938698	0.496031080363	0.488329443974	0	0.539975366771	0.478986155143	0.556607377305	0.598819013336	0.511998879028	0.555534656708	0.494840354586	0.662640604533	0.555487975701	0.551186852359	0.516806101694	0.598214306215	0.668882487847	0.595080740014	0.56116889544	0.645312902557	0.520307123815	0.471314124229	0.715694668748	0.523100691482	0.62066595831	0.601551219879	0.636415238401	0.619469932815	0.589615960789	0.507274413742	0.67424959354	0.556288453332	0.516416487903	0.626788453987	0.74393701837	0.69399865473	0.727785241712	0.653773551635	0.61917548362	0.585851548618	0.653592873371	0.593832596547	0.730774723023	0.653736895549	0.628454581224	0.490731555928	0.656636919879	0.630189014662	0.578274156999	0.638467639133	0.647631847771	0.622248129732	0.538548056104	0.640280370597	0.738901324992	0.612772467339	0.621926173804	0.650489903666	0.645214401004	0.608850007061	0.661179816504	0.508983781731	0.497308839916	0.549593882509	0.560855386418	0.486649246714	0.523676017097	0.62471204984	0.489027928532	0.523402086268	0.502463375057	0.471523458492	0.481701013821	0.492329310767	0.675428414766	0.476852903233	0.484886823657	0.463516021942	0.48030137108	0.476447221798	0.461267604725	0.475374931029	0.4276977747	0.48987724554	0.486576677061
T.CS.132	0.567811461523	0.602423822896	0.540219938427	0.555895949582	0.672840122591	0.49205169935	0.646007430655	0.624084296882	0.513020703334	0.659528313597	0.491171044937	0.607859431419	0.56486966613	0.449052616643	0.633735863469	0.729559642241	0.783435335747	0.789180215954	0.654289775188	0.646236166394	0.568086139348	0.549815150137	0.628062667144	0.611823688221	0.691106590627	0.612422422774	0.5978750291	0.624187254432	0.654368365593	0.728345332351	0.559360343176	0.659062878238	0.779444084433	0.754656469419	0.619666581153	0.587287514191	0.739222612	0.660918127915	0.67092844511	0.590558891268	0.714645747565	0.692778137611	0.69472532864	0.722853217515	0.536291057611	0.670329763673	0.75026675984	0.731475653299	0.691197775873	0.645523087806	0.578023736672	0.620876602643	0.683577551371	0.577327372718	0.673134135537	0.634879510909	0.646904903658	0.698734487975	0.753859396678	0.615069825152	0.586966087943	0.628484819208	0.552019014959	0.678045224447	0.534116046196	0.657642276703	0.574196136507	0.547154302728	0.547986800451	0.510797263757	0.64165580387	0.61692180612	0.541714681328	0.589052156805	0.580477961353	0.422269359794	0.453840558017	0.553004767903	0.560046725478	0.510117109004	0.46053993887	0.492462985782	0.515273688594	0.441258817234	0.525997140856	0.431312065842	0.539975366771	0	0.516408149039	0.500651252619	0.714134210609	0.573497813848	0.660899711559	0.599295312151	0.735840518861	0.617380955841	0.590928296518	0.521161007481	0.52777677753	0.685344362792	0.549921664223	0.624872426086	0.659726038229	0.560480072455	0.502564160033	0.745293797889	0.648514522162	0.615119258162	0.626750476929	0.637152146308	0.705613831693	0.581695235943	0.565288459687	0.691600818778	0.620872728102	0.610599598687	0.649948039122	0.781644104736	0.732346516267	0.762328264304	0.688136506026	0.703540280034	0.533223251601	0.680985776947	0.648627964726	0.752722139067	0.688584220883	0.654964603768	0.61084331815	0.670552977504	0.689305750378	0.6058576647	0.708196259245	0.687281388907	0.702826503582	0.586389416157	0.669242696129	0.762844158136	0.628019156936	0.683299155097	0.669713185308	0.684325735795	0.602272612362	0.703791712676	0.629424266373	0.594561545055	0.63621386593	0.556424218692	0.578649409395	0.651298854205	0.671129769954	0.477757589548	0.631068098242	0.615136869155	0.55767367987	0.591308262849	0.471816160435	0.736106654902	0.554579428157	0.443422164889	0.513290635703	0.531688292145	0.618710160163	0.480884144802	0.62317935496	0.540602201237	0.47248741174	0.588168898934
T.CS.144	0.526810003757	0.552582309225	0.435755963209	0.561056760374	0.674820468269	0.555877672182	0.655466329579	0.592682622729	0.527668682524	0.642074692817	0.591751942622	0.559113759298	0.544615102283	0.555573567022	0.561086630669	0.732550629989	0.771261808464	0.777240231495	0.696963503003	0.619273373096	0.509881904093	0.549923033657	0.57315981463	0.605822542985	0.684626926834	0.616507533445	0.561610217362	0.594045753711	0.60116409471	0.739927726469	0.589354741657	0.653691197402	0.765479048186	0.731344640055	0.649509793762	0.538652715767	0.710659356592	0.664194086682	0.636632409449	0.577287623742	0.699781121888	0.695821005917	0.690187024388	0.692354130458	0.537143081562	0.654273068267	0.759232181763	0.705442787343	0.692711918367	0.638783315323	0.60911536464	0.649690220589	0.689912818529	0.625870367021	0.66773736887	0.664539456719	0.679075894288	0.682451612694	0.749377025633	0.613416321164	0.513621888479	0.573426063183	0.584409100215	0.655856764083	0.558012152709	0.633837748198	0.566178793673	0.500238494125	0.499348749778	0.531173722897	0.656376994807	0.558645663303	0.462618362369	0.573019903263	0.563596563069	0.480998454871	0.481897952315	0.527499153969	0.474742976143	0.49577882419	0.442643879452	0.49482358226	0.502919439406	0.479128120483	0.525530730472	0.447235263204	0.478986155143	0.516408149039	0	0.556150360455	0.640114837881	0.539711852127	0.586936628089	0.537225667212	0.696551890802	0.567319444678	0.533063797656	0.51967779222	0.581409359792	0.684590878146	0.579642477372	0.541902963427	0.647853514346	0.505508748484	0.491312151258	0.74076681516	0.548760964219	0.630749540578	0.64584114819	0.688868321424	0.6738209681	0.608728341384	0.490265255388	0.695819622422	0.617133777851	0.539503397147	0.64394686452	0.763493792104	0.730224552516	0.759899065844	0.654916113682	0.657905641125	0.586496513269	0.668662170352	0.640093682549	0.75015759214	0.673368860085	0.662042297707	0.522801478617	0.668899899406	0.671354633143	0.601538452598	0.689500660097	0.683985503157	0.663145923623	0.59479740143	0.660399513664	0.769996652179	0.631383269773	0.678696756091	0.66831154309	0.668735143719	0.628177081602	0.679889589342	0.587019958697	0.530310649196	0.579329611381	0.563568915717	0.492995146685	0.587892458288	0.658578232036	0.491353543833	0.569393051831	0.57097665211	0.511914050145	0.499557823583	0.477866076308	0.734228071767	0.510407735142	0.461560924302	0.497118600175	0.512025872413	0.484888787448	0.478461505232	0.493339833239	0.445082201299	0.44442395578	0.514286560924
T.CS.161	0.593064078842	0.592665033329	0.568930829431	0.515582860809	0.66432848754	0.524641582826	0.612907753946	0.631733064736	0.561823027871	0.630724269695	0.527456184948	0.563390825051	0.590252654935	0.494868349982	0.617193817738	0.692230368548	0.741016979735	0.738161825283	0.630698759943	0.613648729492	0.599915494771	0.556102945607	0.632149195166	0.564871212157	0.666219765186	0.600512445538	0.557536037005	0.561137405417	0.636066984064	0.666329574579	0.529242365919	0.615643371349	0.747149306159	0.71149027361	0.57698107316	0.610775686839	0.670706055598	0.619707439242	0.640407019001	0.606101144591	0.687601116023	0.670063442138	0.654812636709	0.672062657545	0.568098240917	0.659181619244	0.710450708727	0.683265598099	0.667946944146	0.624696409194	0.566019024341	0.620904337816	0.650011065376	0.59648796281	0.639557944873	0.631309153709	0.627034524916	0.654312313938	0.714174858873	0.541164451262	0.577655677705	0.625121123721	0.556159420892	0.625068331415	0.558803262717	0.602692057311	0.586686353189	0.56713662066	0.532546929141	0.525433355754	0.586637561667	0.599715712367	0.567550260251	0.575055954391	0.5661827648	0.498908875202	0.527900658637	0.538023212833	0.564852456081	0.514479320472	0.503046775788	0.502468623093	0.536878087421	0.539235561748	0.575512271168	0.506780719914	0.556607377305	0.500651252619	0.556150360455	0	0.702067269857	0.554863282234	0.624562603837	0.598581985873	0.699187691594	0.588142072429	0.571633986354	0.51281390353	0.517469192857	0.615848328895	0.504101492408	0.629073835104	0.605460857882	0.580162944456	0.50743298079	0.705016766263	0.645822844892	0.545754943745	0.595842078718	0.584800483978	0.67808907636	0.492390414801	0.563136829068	0.635771206137	0.614615550586	0.609321159011	0.606567964389	0.751085727259	0.670662805997	0.705641565948	0.646162901991	0.674125053168	0.539102037141	0.605974287839	0.607621967681	0.711279724159	0.624487486249	0.636226158493	0.617518661615	0.642007718029	0.652807268022	0.567162516145	0.692395482927	0.630222827474	0.662755519213	0.58855626241	0.636149173312	0.695613822872	0.557612089814	0.642171345615	0.640889569379	0.642695301077	0.577897620571	0.665739400374	0.635155077463	0.573830404854	0.631095874467	0.522010238873	0.588652712804	0.64079995822	0.61677428479	0.537206651722	0.624347712322	0.607513145271	0.543279722212	0.588836411205	0.52966030652	0.692765929966	0.561051546019	0.506510740152	0.553553126309	0.543702534955	0.605644947437	0.533693541181	0.608405364262	0.541050655288	0.510544206673	0.570000643408
CS.088	0.655171746864	0.592113394636	0.638883089851	0.658852426738	0.680883638997	0.708901731401	0.667744611581	0.665952937186	0.660356511613	0.617314140507	0.716845778915	0.612052854074	0.6281797007	0.70441150144	0.622786952726	0.661147523324	0.731835845814	0.678470785643	0.735417538207	0.677130257884	0.68072581559	0.679453492876	0.617188799308	0.662204009746	0.687849320782	0.660393217657	0.608179353435	0.620525672578	0.610584665058	0.6838814909	0.678548504512	0.653466017512	0.735115573726	0.704471703115	0.69128547591	0.620113953478	0.659267759821	0.686756594805	0.631769319607	0.645946203088	0.686882474082	0.716795282139	0.663473409257	0.688973041059	0.676424227253	0.6576115145	0.735277836749	0.695223265525	0.688391248391	0.717093175144	0.706710387461	0.719418264525	0.72123739121	0.725450082757	0.682122983643	0.72247856248	0.708066463909	0.69915209345	0.717333760771	0.661396451102	0.633439301018	0.649657489148	0.698725433692	0.666487522742	0.683736605013	0.676148671579	0.659085849967	0.625274468684	0.632908802106	0.704102114978	0.683185443363	0.64323233326	0.632128795031	0.644693351848	0.66356979398	0.693222340888	0.655480192388	0.624031921529	0.660839357752	0.647035887104	0.66472589485	0.664884345477	0.675398766986	0.677824923653	0.656432434862	0.686840498922	0.598819013336	0.714134210609	0.640114837881	0.702067269857	0	0.578346756674	0.554428758342	0.619821219327	0.658938481836	0.612230549336	0.608215335409	0.651782900718	0.682591225749	0.681821448272	0.669085767619	0.601308521028	0.668357294259	0.632097949787	0.642473683326	0.688204550877	0.548230800197	0.681324595766	0.675843233272	0.693428183785	0.673081830841	0.682715868947	0.657614869921	0.697544027042	0.650643285806	0.594078509479	0.667244727396	0.726165411146	0.671639712634	0.694438780926	0.687367622862	0.616199413654	0.70498676794	0.647359651932	0.624671800878	0.678980451492	0.640361978171	0.692342796705	0.591116680117	0.692769249083	0.697829603893	0.68337040237	0.632781980262	0.636453501839	0.644043671526	0.671248405084	0.708183046051	0.719914271551	0.703722089967	0.663737346553	0.705484795714	0.712144278871	0.700520566625	0.694226934844	0.618901395983	0.619065230673	0.648725921076	0.657128539784	0.618421913419	0.629072774347	0.672015431549	0.667426644291	0.630055527887	0.634032302203	0.629697918661	0.624042845741	0.67211770107	0.721438363848	0.614568952905	0.672419147136	0.646471999988	0.640637335755	0.572371730525	0.649190812456	0.574457743529	0.616975523589	0.667010186682	0.60857817643
CS.006	0.529429559267	0.511456600884	0.504323281988	0.529063272689	0.654592287303	0.546823038876	0.557381035231	0.576723341342	0.575952781726	0.559125133144	0.583661209211	0.548212507918	0.528977705579	0.58024234599	0.549883311659	0.64176466652	0.720760075306	0.70039498185	0.643804522592	0.624524653106	0.575597358381	0.565804929507	0.560013953013	0.54508308513	0.641517996123	0.586524644104	0.494387581955	0.524835220511	0.570636654432	0.619005589345	0.533356395516	0.570763700771	0.721713764458	0.678270762194	0.585512396762	0.552270072725	0.651962485447	0.626284627999	0.58521731296	0.581846257293	0.668878410664	0.649635314488	0.61775155275	0.661161928436	0.543559822921	0.593248801158	0.704657893614	0.694203702849	0.662868476298	0.650841558098	0.600340713359	0.627724532416	0.657764459985	0.620867466392	0.616018630169	0.642708925342	0.639012116758	0.675199618472	0.709675634634	0.566046980153	0.562883660281	0.567030379913	0.592991488856	0.613259702746	0.577940543354	0.585152803696	0.575542732622	0.525247509341	0.537552005702	0.582850934673	0.589457939901	0.556873397967	0.51731692144	0.556645680194	0.548788870822	0.550624491796	0.537812432313	0.495433878696	0.545422399554	0.518165314241	0.548990463153	0.557739150869	0.583063988004	0.557140211902	0.543400737295	0.549356194079	0.511998879028	0.573497813848	0.539711852127	0.554863282234	0.578346756674	0	0.496528750003	0.509888646348	0.630196624937	0.517932512868	0.56111377072	0.522870501659	0.541541591361	0.565277399246	0.516284221975	0.544311436463	0.585844137117	0.52576598351	0.524310390615	0.67620690144	0.518115781893	0.55519583878	0.59788796008	0.606415318471	0.618111025061	0.550564936299	0.541665121454	0.62311893433	0.571022327006	0.522820508863	0.619248198856	0.734890555329	0.625200210904	0.649616743817	0.632663431088	0.58737300585	0.588027690073	0.57606559044	0.535251787084	0.675232549431	0.58829171822	0.62860058578	0.522878808736	0.623383836132	0.616720855959	0.579613564799	0.614312916979	0.57586426007	0.614741690605	0.570973184452	0.651894851705	0.704081200882	0.593215143529	0.638897890515	0.645345648825	0.637193580506	0.594207707827	0.6495080316	0.551738581772	0.532336957651	0.5880394481	0.550329470976	0.532664673037	0.589099285816	0.61155537866	0.528935655201	0.54207847671	0.561799469442	0.530517405164	0.548364152211	0.550587793257	0.683429970779	0.511671297965	0.508345526925	0.522458239692	0.509111036657	0.534737818807	0.518414725094	0.545157453033	0.518952381733	0.537401230267	0.491420874334
