CS.143	CS.036	CS.005	CS.021	L.004.M1	CS.016	CS.265	L.031.M1	L.005.M1	CS.003	CS.028	CS.098	CS.314	CS.217	CS.281	CS.077	CS.341	CS.115	CS.127	CS.301	CS.117	CS.063	CS.365	CS.373	CS.161	CS.072	CS.367	CS.368	CS.377	CS.381	CS.125	CS.203	CS.224	CS.136	CS.292	CS.374	CS.236	CS.380	CS.128	CS.378	CS.376	CS.302	CS.213	CS.282	CS.205	CS.385	CS.359	CS.166	CS.147	CS.148	CS.183	CS.349	CS.389	CS.372	CS.214	CS.323	CS.182	CS.129	CS.386	CS.395	T.CS.042	T.CS.056	T.CS.012	T.CS.052	T.CS.014	T.CS.024	T.CS.034	T.CS.004	T.CS.048	T.CS.038	T.CS.023	T.CS.041	TFS.023	T.CS.035	TFS.024	T.CS.120	T.CS.139	T.CS.123	T.CS.153	T.CS.160	T.CS.161	T.CS.147	T.CS.117	T.CS.167	T.CS.111	T.CS.180	T.CS.107	T.CS.177	T.CS.098	T.CS.116	CS.085	CS.356	CS.015	CS.237	CS.242	CS.082	CS.103	L.024.M1	CS.088	CS.246	CS.087	CS.238	CS.241	CS.006	CS.110	CS.338	CS.234	CS.078	CS.363	CS.308.0	CS.387	CS.345.0	CS.164	CS.358	CS.189	CS.151	CS.346	CS.325	CS.228	CS.304	CS.320	CS.158	CS.318	CS.321	CS.194	CS.227	CS.361	CS.331	CS.202	CS.112	CS.285	CS.339	CS.152	CS.223	CS.163	CS.270	CS.255	CS.262	CS.390	CS.145	CS.326	CS.253	CS.393	CS.370	TFS.021	T.CS.045	T.CS.064	T.CS.043	T.CS.049	T.CS.026	TFS.022	TFS.027	TFS.025	T.CS.066	T.CS.055	T.CS.036	T.CS.031	TFS.020	T.CS.008	T.CS.109	T.CS.158	T.CS.157	T.CS.152	T.CS.142	T.CS.095	T.CS.166	T.CS.151	T.CS.141
T.CS.041	0.6037131722	0.624154703422	0.568405053537	0.569752208668	0.553071558317	0.573954326316	0.593450448843	0.585392484059	0.569256814073	0.571291909634	0.564699795456	0.577681422124	0.550497331581	0.557078720638	0.527843609471	0.536536835097	0.621165481929	0.646598470202	0.523371613081	0.569708464201	0.57159419679	0.659918268445	0.538616523264	0.57670645657	0.651542597066	0.53057877348	0.707883346287	0.523409628101	0.623815606275	0.532920518542	0.604338015047	0.531484072955	0.74224691047	0.60156140631	0.606716032407	0.634100020704	0.681422808934	0.507229840497	0.555201024893	0.675619352838	0.604512381298	0.678921565059	0.645444938864	0.643448807136	0.668019619528	0.605696839383	0.71931083279	0.63215851696	0.620418057158	0.660916060122	0.697283292123	0.576808227518	0.622662051839	0.612292293067	0.614078883639	0.593701752377	0.570243907803	0.5786896864	0.696879475334	0.626239341347	0.519530593745	0.589183685766	0.632833827584	0.566622724644	0.568201229737	0.462755012148	0.506065037251	0.496252111518	0.548321162309	0.578045595423	0.693394386299	0	0.536956247624	0.494424395372	0.508922073875	0.503364879503	0.55797186526	0.514101946909	0.562897221779	0.573383708183	0.557064453947	0.561108773918	0.537883598822	0.528102432995	0.510523235764	0.569161922897	0.520460932201	0.56886806325	0.582415065474	0.569253286018	0.575451153473	0.657883449726	0.622342779871	0.621861174626	0.508227980601	0.572763230706	0.608467160088	0.595524808008	0.65159297748	0.529011997823	0.60132258678	0.590360884901	0.579205649486	0.559698771021	0.6238401146	0.609604377972	0.66398398075	0.595781261964	0.583828848812	0.646994502265	0.515277885515	0.726209896035	0.717573782345	0.715662680331	0.61314205109	0.607925426375	0.720248801724	0.715691661893	0.594198252552	0.676451881172	0.563540494586	0.616238491098	0.613416267149	0.536494057243	0.707710123303	0.757903854856	0.621334297774	0.571438932284	0.620058636691	0.620450977045	0.699704337563	0.626089506877	0.513443296275	0.615960023355	0.622786838235	0.629527488072	0.569620270902	0.607674800106	0.628971960832	0.509717081804	0.601445723925	0.71287558921	0.6095922658	0.604115136015	0.561498916932	0.504609221087	0.503044276476	0.519437553972	0.58128628187	0.669450636946	0.537691338115	0.501439753153	0.520447911648	0.537781583264	0.543407956034	0.556987737913	0.513742938593	0.528061188992	0.520280194317	0.551335281513	0.501740797233	0.547470170157	0.505054514755	0.574738433071	0.567923132579	0.537585633244	0.528089232833	0.555983118987
TFS.023	0.630572714573	0.662634434267	0.636419741337	0.610322185024	0.557357774349	0.602129450752	0.658014195325	0.624633636376	0.55765502546	0.660737125323	0.649534240988	0.628307844325	0.573166327299	0.613194358282	0.517803122007	0.581358874249	0.606011427907	0.698664631764	0.533315186284	0.581503192757	0.591644162993	0.677896768797	0.542865176121	0.57678988361	0.652898073381	0.559929697455	0.706195657982	0.528498727407	0.643528083113	0.538133532754	0.599429032733	0.52991465985	0.725691937126	0.620216536019	0.641519605742	0.623609341311	0.708832678809	0.529412861389	0.587818541171	0.670837662283	0.603910731606	0.655143067163	0.652428857329	0.612321486454	0.648785547939	0.618412285554	0.689471370063	0.654047894153	0.606377675636	0.639612761195	0.70312943194	0.599124696121	0.604257508046	0.630103968352	0.590698395735	0.590042991314	0.58141774001	0.604543152936	0.673908213552	0.632013882477	0.542481249431	0.62879975823	0.599261187209	0.606888997274	0.584735394025	0.538358304883	0.523020550581	0.484999885612	0.550329826734	0.657285447495	0.697650315498	0.536956247624	0	0.533349504025	0.450353754738	0.548157368616	0.579209577095	0.494474535717	0.629794896674	0.5961359318	0.625121123721	0.5976593569	0.553372255285	0.551148648186	0.530841832846	0.613823452	0.540247459697	0.5705108726	0.600468260205	0.60496351742	0.626601899076	0.645992202442	0.650024301431	0.641562062889	0.517733349702	0.624274458561	0.635355692885	0.578635136631	0.649657489148	0.557029902427	0.593228894958	0.614247369209	0.617559378322	0.567030379913	0.656166726295	0.625031922164	0.666166386526	0.551603949708	0.604746842049	0.676101746885	0.536498621855	0.725068142503	0.723468754252	0.714821345351	0.64078482108	0.611123901425	0.70950710308	0.700820464164	0.632629996313	0.666888478816	0.585033270266	0.654946054528	0.601589972331	0.512238993663	0.683174610147	0.73169591773	0.609341450442	0.602474691053	0.621256012314	0.664216903063	0.707979421408	0.565629242583	0.547035192704	0.608387523726	0.632983742682	0.631023640217	0.6011657272	0.616421660522	0.608305490064	0.544336977146	0.594937130324	0.693564469153	0.636365915429	0.632514928662	0.499901884331	0.494210437321	0.513591387381	0.484759528049	0.597025592978	0.672003966708	0.513014167992	0.484125000149	0.432992547709	0.57228129726	0.571414605877	0.630017324487	0.522087066332	0.498894105811	0.511810114011	0.572047879283	0.505871597081	0.560366030288	0.52131078882	0.540561178835	0.58948064835	0.50151994509	0.541995850229	0.56686649691
T.CS.035	0.578476529229	0.607402761533	0.560880257853	0.589766755681	0.552302574796	0.555786212014	0.59510335776	0.568194973504	0.554658608529	0.585486664691	0.577930782974	0.571660744362	0.555639474081	0.554008217548	0.514736674616	0.565586763415	0.62240333559	0.655785138328	0.525403221187	0.547861276228	0.58858352628	0.674412304655	0.533102327042	0.535773221792	0.677485439322	0.513093638134	0.70701184483	0.501535290174	0.619388769344	0.499209582034	0.628657766127	0.522259208512	0.733908472868	0.60171603746	0.604672197365	0.644855335522	0.69217684385	0.504392565138	0.541388853104	0.677147013543	0.630934748934	0.686076200877	0.644992091872	0.647913624252	0.649630460867	0.569539060541	0.697010924826	0.65328973396	0.606803935843	0.675281409132	0.702623649024	0.587510870664	0.602623494794	0.592398410483	0.583506504621	0.556499552589	0.543406159484	0.591587700972	0.700062808138	0.592763267145	0.517443961448	0.600798849779	0.594167663977	0.580946366537	0.549113083171	0.491313700861	0.488065738933	0.501775294972	0.518958605325	0.579958829166	0.677945855277	0.494424395372	0.533349504025	0	0.530395961876	0.514708214939	0.570560423565	0.486540034816	0.576619793447	0.552924255071	0.578506495783	0.535901410752	0.511355730878	0.524766246251	0.496919547638	0.570722852347	0.495059027852	0.549617817325	0.566783282787	0.562427705952	0.577398049557	0.662020495721	0.616480317765	0.637705580409	0.493246827043	0.576686086022	0.605290774146	0.596775134112	0.652471560162	0.507161943271	0.59821357336	0.568552938109	0.560688864218	0.542723169785	0.637692159381	0.598515732506	0.64702780789	0.5996428396	0.592797143566	0.662439835595	0.515311318589	0.743572820822	0.719559480225	0.723028788238	0.639404696412	0.578029257747	0.729948198564	0.740364127682	0.619571783597	0.670419602407	0.57477705231	0.645713670619	0.610132753727	0.516324503201	0.715770678138	0.763707672374	0.607066850382	0.552130298153	0.614391026608	0.629946054788	0.687022677203	0.616871675331	0.505972091431	0.598837701543	0.624204748156	0.628269946298	0.584421677431	0.624308785523	0.632586825142	0.532571667775	0.591273847749	0.716621067948	0.638074799456	0.605363562674	0.549107551705	0.511058571921	0.501381975835	0.508760024732	0.61092407815	0.681136133798	0.518770310537	0.51562140379	0.5140761783	0.530554174469	0.524527088324	0.588321710341	0.529411392537	0.539636900288	0.521600550043	0.530372614944	0.490468369518	0.541904682543	0.50966621917	0.577825174612	0.555494279031	0.51136023782	0.532484167677	0.576618944933
TFS.024	0.597145422085	0.612242137604	0.616238902076	0.573916594638	0.544409568626	0.584431027135	0.64299117721	0.599712265947	0.537808276725	0.635556344753	0.600613846635	0.583981003614	0.568195864347	0.583523694185	0.521505876165	0.582621364617	0.613394308954	0.662216127287	0.527292042246	0.569462011276	0.567099658589	0.674420708929	0.52719600596	0.598855746256	0.638475045368	0.548768312589	0.712942950623	0.549379926306	0.652562390671	0.529192899253	0.604834349538	0.515971375957	0.725648676328	0.597964566027	0.606242450865	0.639098504015	0.680083712197	0.504323594461	0.561629178666	0.672211214426	0.591260882702	0.685246348429	0.646420530945	0.633952554335	0.663985210906	0.631894581345	0.716344354164	0.659588274971	0.609329139995	0.666772155999	0.703356472467	0.606679028733	0.626257367923	0.610648042348	0.635297370691	0.606348250117	0.583066208064	0.60821385715	0.685471909868	0.642977735933	0.539205460855	0.619487733487	0.644896963175	0.59092067857	0.566147689405	0.506145411178	0.534457717005	0.510695074264	0.542610402181	0.631118988068	0.7278322197	0.508922073875	0.450353754738	0.530395961876	0	0.531180099729	0.576025874137	0.529611207319	0.614779968847	0.583862167394	0.599715712367	0.571086797259	0.550508682649	0.538494041521	0.529947744725	0.604115998306	0.530336259725	0.56141683634	0.579036730647	0.595659957374	0.601860499254	0.656648006845	0.608330246997	0.648892597076	0.517718810186	0.620412027286	0.613398230204	0.580180921832	0.64323233326	0.558658254557	0.595230166572	0.592915242011	0.588633232173	0.556873397967	0.633573320922	0.626629669769	0.664091309379	0.525666209961	0.595611911839	0.646724982896	0.537394221214	0.736841619433	0.704840280987	0.709744931263	0.645421349735	0.606054460863	0.715907984548	0.709779928368	0.620845147423	0.663846796529	0.575268483976	0.627279915912	0.59432860038	0.520959190202	0.696094182738	0.748422922042	0.627434084136	0.584957938036	0.647985859786	0.615216197039	0.696293670285	0.608466413641	0.525315804613	0.616641132232	0.62703525001	0.615807862543	0.592498510086	0.627224605161	0.608476952905	0.539708496613	0.612261439828	0.721217190012	0.640093422937	0.610596036049	0.496689793468	0.543116243181	0.522964086021	0.505769056141	0.592712265397	0.693324628983	0.505446957656	0.467517793965	0.467489759043	0.56985764499	0.540313999929	0.595150573489	0.523459680244	0.49151715034	0.512912838687	0.559520547779	0.519719127856	0.5706389381	0.53830757986	0.538945138783	0.583309201032	0.519205302573	0.530309973316	0.547109299898
T.CS.120	0.556871975907	0.651611280356	0.562331818911	0.601587503013	0.499493135887	0.585602518772	0.572775635351	0.5668301478	0.506002202313	0.583744624583	0.567765741394	0.561768154577	0.546765897153	0.546990131026	0.514236164476	0.564999591993	0.641350279799	0.663030562125	0.535697639982	0.555926775766	0.597066788137	0.699137810588	0.469801156193	0.58948861803	0.656407317687	0.534833269781	0.696347763006	0.512854037848	0.657423459916	0.546966570227	0.607162624407	0.512505325726	0.732002068475	0.623538981036	0.61130604508	0.641563575475	0.703329393088	0.517329878729	0.539314537712	0.685209834863	0.62274305427	0.691619604783	0.657911168688	0.648665994503	0.650149154887	0.6193941926	0.705209091449	0.668007423256	0.628975995474	0.653193205075	0.70686201744	0.601382527407	0.646521310112	0.608726114776	0.62521121373	0.590833129254	0.58182673121	0.577584478805	0.702220334993	0.62811694449	0.506941013982	0.608007144506	0.635144568679	0.61584678744	0.603646807367	0.509106249195	0.512771033642	0.520182406309	0.531164340293	0.563782812348	0.721777023526	0.503364879503	0.548157368616	0.514708214939	0.531180099729	0	0.497033532995	0.483619848859	0.536152367119	0.507545731958	0.555319168726	0.507809152576	0.49521341107	0.48951824319	0.482445316665	0.566453097095	0.457753102012	0.527049471793	0.529507943478	0.596847088065	0.55857758267	0.635641888037	0.609107009614	0.642287423619	0.483667927048	0.571985840672	0.600602483576	0.565193085587	0.618106994706	0.47855760984	0.594406256697	0.56595866815	0.550767563783	0.533158511479	0.628996657061	0.631304183112	0.660657855394	0.575673595573	0.61616370316	0.677071392108	0.530599081253	0.73841416877	0.700489120582	0.716207656297	0.619308406901	0.580462363239	0.730053255634	0.727883232344	0.613993005135	0.701111687944	0.563874881684	0.652827987544	0.622233262621	0.533548944953	0.710088117364	0.748278339635	0.626479160628	0.564744476367	0.638035023386	0.637756402903	0.718322720369	0.619735282557	0.502051159626	0.596276481965	0.628557463648	0.630721991254	0.582162631751	0.62611178411	0.645588722284	0.516598429544	0.604381041256	0.731012856123	0.647304044497	0.606344580929	0.562538167864	0.556341469848	0.49333636114	0.523780222097	0.594055587107	0.680136547319	0.499123723564	0.488270394214	0.538901260619	0.524675772767	0.522344913179	0.566962424407	0.527669780802	0.515870164957	0.539427430218	0.497785253501	0.447543796003	0.540893222572	0.517080074151	0.533941090504	0.525110763027	0.482857843833	0.482634944837	0.552550505893
T.CS.139	0.59111031994	0.675457725797	0.479364341324	0.669609827864	0.423574425773	0.609133699384	0.46639716583	0.53929754354	0.451414719047	0.53782215397	0.557721808098	0.521486393101	0.567389579829	0.53992469913	0.507754828989	0.584476707135	0.698333743482	0.718558283041	0.595084889293	0.601945498451	0.589122824322	0.730895282182	0.516708491812	0.636004622178	0.723663359176	0.47601231536	0.780024545565	0.510273350638	0.68522871947	0.556315269201	0.683749613958	0.543303706087	0.785425509936	0.676623600406	0.639827163543	0.692150938962	0.749232082107	0.522733403439	0.613654295151	0.733512472526	0.687951246229	0.75113024791	0.712268025652	0.69941831832	0.724920564007	0.662441105825	0.754299867687	0.69551952873	0.686329404278	0.7065525833	0.7665317824	0.637933655368	0.675962895158	0.652465039303	0.664699369532	0.639300664351	0.596868372488	0.610684741507	0.72545564016	0.663735283759	0.419509088172	0.662202018681	0.702199092204	0.686892984556	0.569957174414	0.571643383441	0.529034258333	0.567083306742	0.579764041437	0.496227398076	0.756473271855	0.55797186526	0.579209577095	0.570560423565	0.576025874137	0.497033532995	0	0.526731291759	0.438912055917	0.436709761631	0.500246764775	0.413573512227	0.506399148875	0.441981478032	0.505958354661	0.567041422637	0.426926173476	0.458134259876	0.435440276525	0.599607921525	0.547186113888	0.709053595701	0.605617734063	0.688456627132	0.473526827248	0.537579858966	0.575850691386	0.548898359799	0.685132379783	0.495292903378	0.607103332787	0.579134285995	0.519430955679	0.544446504142	0.663587389177	0.644792986135	0.690797181296	0.609236404243	0.691985090687	0.741840612125	0.625628525597	0.807990336486	0.765843239792	0.788572979655	0.672374359374	0.630147670613	0.781407622725	0.787947154935	0.653209527507	0.728454064608	0.628176891577	0.683174602627	0.673510474365	0.5428590854	0.770808847531	0.821824196376	0.704827350941	0.579593716492	0.680028447466	0.688963833632	0.770300170775	0.680323101242	0.529080883203	0.67803666751	0.697413454103	0.682900566304	0.610404969521	0.697329497726	0.67829264057	0.578044509195	0.633569756902	0.768562317267	0.696352851606	0.673602806677	0.602479226374	0.584852173209	0.511808065762	0.532936643199	0.65440865357	0.745813407659	0.432708802043	0.509547533249	0.587887038925	0.459605582397	0.537606677358	0.558895768861	0.547522350444	0.427881352524	0.618244767219	0.405810860715	0.455323467893	0.53551992677	0.521411189016	0.519670741831	0.421757292983	0.496122208515	0.460637050096	0.539759318471
T.CS.123	0.574562888166	0.639736836933	0.566629865239	0.589054924505	0.516445486905	0.561558512228	0.597009342829	0.582046073948	0.536545584177	0.601983238992	0.575424545653	0.559700796386	0.54801758854	0.556981471485	0.523639057989	0.560895328299	0.614482455196	0.689597688408	0.509234300055	0.555484180271	0.581689945934	0.683953946864	0.505749357435	0.555875374636	0.669933231564	0.533231962386	0.700509355986	0.510763908888	0.630493790087	0.528077540477	0.608720135908	0.526759397502	0.725613400344	0.617317354609	0.600936745463	0.632750677321	0.691264016914	0.522631257972	0.54320993797	0.675221949306	0.594332032855	0.682955531384	0.633301408894	0.628614800221	0.634325000082	0.597694608919	0.683127890511	0.636963061143	0.59349294489	0.641968407223	0.709903060296	0.606504646351	0.599363678029	0.595449342156	0.576227731323	0.594594936645	0.56008679022	0.56534043619	0.67742784218	0.630816780487	0.521563372671	0.619706775363	0.620034429474	0.625843183936	0.565193962681	0.5312985672	0.518047207867	0.489323331505	0.522581870948	0.601974419592	0.71944431489	0.514101946909	0.494474535717	0.486540034816	0.529611207319	0.483619848859	0.526731291759	0	0.563072470395	0.529294996655	0.556100607226	0.536482682432	0.48488571876	0.494690113154	0.481637601833	0.566741627944	0.502966596417	0.52781283255	0.553839716082	0.574948677388	0.568562161906	0.646788677203	0.607858975353	0.639267984696	0.495492345537	0.59164756863	0.582388141634	0.557245809555	0.647296016875	0.494562519439	0.582501128478	0.559537636195	0.526375663379	0.524793138601	0.627123750562	0.625601474052	0.66255130434	0.554114547459	0.59613399696	0.667721149611	0.534909185085	0.730633879243	0.724078301983	0.721654296552	0.615452188919	0.598216841454	0.729698610184	0.730309717957	0.625036458583	0.672398952965	0.546732842632	0.641518374165	0.60132864802	0.514879052445	0.698363735966	0.739668623292	0.620524986193	0.551526308935	0.613093423047	0.640725272023	0.694755817549	0.589932894466	0.520622982368	0.601053211543	0.633819008086	0.616259580027	0.579268811826	0.624861773783	0.600075052421	0.544009426553	0.574826425778	0.70997950107	0.658015021923	0.614281638394	0.549532904964	0.504074480772	0.486201139497	0.507288950383	0.600437614842	0.68876721708	0.519178800214	0.515278207723	0.529630780376	0.515697289867	0.514362902446	0.569938958861	0.523807620348	0.504463841288	0.539314374534	0.495240269619	0.475241908602	0.537001920391	0.498395547179	0.530892278684	0.517423896415	0.494302238634	0.494672528852	0.547960066013
T.CS.153	0.593551129292	0.643363299974	0.443066693162	0.665014210734	0.477875407691	0.604771526091	0.439380848435	0.502115952917	0.521855138932	0.491303262443	0.510084428003	0.509288763604	0.549028932677	0.521463735839	0.517112029269	0.573294646558	0.683810247297	0.667666327108	0.596235200208	0.594019361714	0.563774111857	0.693351344789	0.560722732838	0.61041240226	0.692282900258	0.500938077196	0.75556646795	0.528559504825	0.646900225366	0.563308200413	0.669916497697	0.58735913795	0.758517601	0.634429758118	0.606803601341	0.683057356607	0.704388746068	0.564779396822	0.621668079992	0.696672999507	0.682268396531	0.749162310725	0.700474087845	0.702588178809	0.724748811809	0.660857323517	0.727998314519	0.694602962246	0.679578387438	0.693091857587	0.753393401142	0.640195172206	0.670498886544	0.661800893755	0.676716286009	0.644348737566	0.595390316815	0.58949526695	0.70969790589	0.648008876551	0.48439400364	0.637631677088	0.702877891428	0.654947155542	0.554514117042	0.587795769078	0.55284513846	0.605398497361	0.584182966888	0.492843827713	0.756256921762	0.562897221779	0.629794896674	0.576619793447	0.614779968847	0.536152367119	0.438912055917	0.563072470395	0	0.454415358483	0.434881837207	0.471067152009	0.511627554728	0.501808314421	0.543306915631	0.538356475384	0.488631034432	0.480460040514	0.452956224823	0.538060315921	0.504724301083	0.706607296702	0.591115503843	0.630906483871	0.48897259352	0.497370453576	0.550922374283	0.583448361412	0.691718105997	0.505777799019	0.610677214806	0.58498179894	0.535077667408	0.539039694076	0.631068556564	0.618172079867	0.66422808367	0.629595899825	0.674509937946	0.698563162283	0.641673388634	0.772513083312	0.722890480671	0.773191304802	0.635679297426	0.614829810217	0.752032363572	0.766393406974	0.614400542295	0.69965048678	0.606223310083	0.639001119641	0.677550822141	0.589390169751	0.768011633234	0.803015092918	0.703240211321	0.564167823398	0.669840674267	0.642700977785	0.73922607674	0.677479141729	0.542886333492	0.668131856276	0.647853460037	0.682233464055	0.607094650979	0.68828817042	0.666621486039	0.603618393145	0.614927465837	0.732840820944	0.682616867082	0.675900046003	0.620618397347	0.608988610225	0.555995332579	0.570796620692	0.656840365652	0.733717483943	0.504462643409	0.583504611682	0.631415750752	0.500137421403	0.555027112437	0.51825860955	0.576733050475	0.482613093877	0.648603805735	0.449445690374	0.491160745761	0.544112840627	0.517282360617	0.599757851506	0.464157450973	0.526732887429	0.530592083869	0.5954628157
T.CS.160	0.605540008638	0.667242073455	0.49262827428	0.652594463796	0.486704443746	0.617520556612	0.440214436998	0.504307447913	0.519405410017	0.545944865698	0.532012488305	0.490457946649	0.595005376078	0.533015006894	0.515473367116	0.604997112902	0.683216886696	0.709250357012	0.569405441228	0.580873037874	0.591029297619	0.726315406534	0.550216190911	0.613897309913	0.713323114646	0.507537550864	0.76763348017	0.522638606581	0.665076350041	0.541543679133	0.65866620059	0.55186897766	0.783020173614	0.662964138155	0.622756125503	0.680169797954	0.734688351722	0.523457318803	0.586299469667	0.725553840392	0.681682182856	0.762360407768	0.707912675449	0.689586643561	0.713521310127	0.637344266095	0.747429693649	0.67955475084	0.671790145075	0.702266013305	0.756789948419	0.618446817255	0.673098009076	0.643584759052	0.657922575584	0.618882578913	0.581641526873	0.605159033979	0.723397704898	0.651448096038	0.462259267285	0.673296372687	0.711201385062	0.655366080357	0.58576017634	0.577741298839	0.538692713627	0.572094385899	0.586378841858	0.504332226131	0.778017429466	0.573383708183	0.5961359318	0.552924255071	0.583862167394	0.507545731958	0.436709761631	0.529294996655	0.454415358483	0	0.495799950061	0.43143021428	0.472711657731	0.483530035903	0.537355760122	0.557932951423	0.46878024916	0.408045666848	0.480288874349	0.604005340944	0.550122724836	0.723958434884	0.62090828282	0.680738329658	0.49419868852	0.529143519318	0.589159592551	0.568861546067	0.704684189925	0.485795905948	0.653947854633	0.598108427874	0.524659638409	0.562194003047	0.667543675628	0.64324977831	0.686873941889	0.619961561049	0.668823894868	0.730604654414	0.61202468326	0.800380944416	0.761284286497	0.779980706618	0.655176546436	0.61935682301	0.789603551518	0.781005216128	0.666507629089	0.723349541374	0.604639964266	0.684187122096	0.670356037701	0.573248078314	0.761492483456	0.816461945945	0.701419102104	0.547351771785	0.687744127155	0.682185806963	0.758452891528	0.685794645696	0.511158184284	0.652768368661	0.683932120149	0.666718232873	0.587486621847	0.677844098588	0.658970029176	0.574813863899	0.607440368764	0.749921874354	0.692400507762	0.651789017003	0.605120610619	0.609306318489	0.54002074355	0.567015721728	0.669997062434	0.745987786136	0.450006954058	0.543795279736	0.601777645174	0.49371912008	0.554067152366	0.543346281624	0.565261505931	0.476043849318	0.639821857672	0.420710209862	0.469970782967	0.571033378572	0.54724493076	0.593663313389	0.465103481033	0.521314909834	0.50662842776	0.601314161035
T.CS.161	0.587159326245	0.64053357478	0.496411419336	0.612907753946	0.533893645058	0.620473091717	0.492292225784	0.527456184948	0.568930829431	0.537307776137	0.515582860809	0.561823027871	0.544969354278	0.559152904274	0.54263213764	0.604892245132	0.638361396967	0.635651499487	0.589634550936	0.585296019597	0.561137405417	0.666329574579	0.591506549217	0.582476416376	0.67055593822	0.523304519726	0.713152805154	0.552030221289	0.630698759943	0.556102945607	0.619707439242	0.610775686839	0.747149306159	0.615643371349	0.57698107316	0.649040872204	0.690620624729	0.567346430004	0.606101144591	0.670706055598	0.625810669839	0.71149027361	0.672062657545	0.670063442138	0.687601116023	0.631309153709	0.69122010941	0.64907771439	0.639557944873	0.654312313938	0.714174858873	0.607167615157	0.640853755016	0.624696409194	0.659181619244	0.620904337816	0.566019024341	0.541164451262	0.683265598099	0.621964194652	0.526252917375	0.645139971833	0.696559055198	0.634697731672	0.580856169833	0.575055954391	0.56713662066	0.583853991764	0.577655677705	0.538640069188	0.74560235478	0.557064453947	0.625121123721	0.578506495783	0.599715712367	0.555319168726	0.500246764775	0.556100607226	0.434881837207	0.495799950061	0	0.503046775788	0.514479320472	0.521415193925	0.556607377305	0.551387361176	0.53044785511	0.516474934165	0.520149664725	0.560208932437	0.504101492408	0.699187691594	0.629073835104	0.615848328895	0.50743298079	0.517469192857	0.571054294768	0.598581985873	0.702067269857	0.51281390353	0.624562603837	0.588142072429	0.580162944456	0.554863282234	0.605460857882	0.582574644482	0.651594278307	0.644724549774	0.628519720305	0.670662805997	0.599077178905	0.747582866498	0.705641565948	0.737964777019	0.584800483978	0.624025825673	0.732565028368	0.751085727259	0.600960630134	0.687798280241	0.567162516145	0.624487486249	0.642007718029	0.617518661615	0.731382598746	0.781168029048	0.692395482927	0.539102037141	0.662755519213	0.605974287839	0.711279724159	0.674125053168	0.56260194675	0.636226158493	0.630222827474	0.640889569379	0.577897620571	0.642171345615	0.642695301077	0.58855626241	0.557612089814	0.695613822872	0.665739400374	0.636149173312	0.635155077463	0.607513145271	0.543279722212	0.588836411205	0.61677428479	0.692765929966	0.52966030652	0.588652712804	0.624347712322	0.531516496465	0.561051546019	0.522010238873	0.573830404854	0.537206651722	0.64079995822	0.506510740152	0.533693541181	0.570000643408	0.543702534955	0.605644947437	0.510544206673	0.553553126309	0.541050655288	0.608405364262
T.CS.147	0.613788448129	0.677602936559	0.503533811762	0.664450257698	0.401935962777	0.622200060493	0.485984147646	0.552563378747	0.436469031332	0.537036541976	0.524832341093	0.490255101397	0.566670898299	0.507358068004	0.49828486432	0.609085391267	0.699053869826	0.721818510051	0.590874335035	0.595279542345	0.592189035679	0.753040142653	0.527106772465	0.63090916957	0.734824649885	0.501204779989	0.777977470449	0.539931506012	0.696341332494	0.547061912853	0.686508937982	0.556297421217	0.794907538927	0.672635940595	0.624626869916	0.69488763144	0.744026116307	0.505230629965	0.601585357098	0.718853436933	0.699938790183	0.760822002568	0.720718128556	0.718342512023	0.726210207023	0.667605825346	0.75165803222	0.710790714499	0.688091407787	0.71899388148	0.784559244196	0.658605258525	0.69210426577	0.6690556165	0.680106642407	0.653081126904	0.623714082785	0.622665125961	0.744330670081	0.677418983	0.457280146198	0.648358466338	0.72171734431	0.66957651649	0.572166269665	0.580221290959	0.505615049796	0.579127106128	0.57077400545	0.526345002938	0.793215709782	0.561108773918	0.5976593569	0.535901410752	0.571086797259	0.507809152576	0.413573512227	0.536482682432	0.471067152009	0.43143021428	0.503046775788	0	0.462193582672	0.445280633114	0.479378220707	0.583530108087	0.41890670749	0.463668116591	0.463737969299	0.594757673559	0.570136996951	0.734790348534	0.573453941733	0.711145632053	0.500442481941	0.565863217102	0.562426020432	0.52366085446	0.66472589485	0.518524252274	0.627061237796	0.574247933698	0.481955078116	0.548990463153	0.678717651783	0.671388627968	0.715259235086	0.597692090389	0.684082996902	0.742992451409	0.62570763636	0.810766056417	0.767139802176	0.799674446412	0.658035271709	0.634312447333	0.802724558107	0.789866895091	0.670171291438	0.747600903563	0.600362263645	0.692097946004	0.688961692495	0.527741146155	0.775929412378	0.824208299718	0.715713012935	0.570424763495	0.678939319024	0.68900382725	0.777094592145	0.6681738329	0.532837784222	0.690660614059	0.705089842985	0.688517599532	0.622087254811	0.691269919891	0.692699133543	0.595369495953	0.644536017188	0.762530406888	0.710732952759	0.68645619477	0.572720878294	0.576829712124	0.494709415116	0.537623794154	0.678550544135	0.741325647192	0.435501081418	0.515524383018	0.596314040043	0.436083928306	0.517664343132	0.534540492167	0.540771669247	0.437381928213	0.617210771625	0.405805182671	0.463196120751	0.51902713328	0.512663542593	0.534729783664	0.387086187805	0.504196571787	0.445857384397	0.524459293782
