CS.092	L.004.M1	CS.257	CS.028	CS.265	CS.280	L.011.M1	CS.260	CS.357	CS.009	CS.313	L.002.M1	CS.104	CS.106	CS.005	CS.056	CS.062	CS.067	CS.161	CS.301	CS.122	CS.367	CS.382	CS.366	CS.073	CS.287	CS.373	CS.381	CS.063	CS.327	CS.236	CS.378	CS.125	CS.213	CS.380	CS.041	CS.376	CS.205	CS.375	CS.136	CS.302	CS.374	CS.292	CS.224	CS.232	CS.369	CS.183	CS.148	CS.178	CS.349	CS.323	CS.182	CS.254	CS.177	CS.386	CS.372	CS.395	CS.166	CS.385	CS.348	T.CS.042	T.CS.003	T.CS.076	T.CS.059	T.CS.007	T.CS.019	T.CS.023	T.CS.034	T.CS.052	T.CS.014	T.CS.020	TFS.024	T.CS.050	T.CS.041	T.CS.012	T.CS.123	T.CS.107	T.CS.115	T.CS.112	T.CS.110	T.CS.167	T.CS.131	T.CS.180	T.CS.161	T.CS.105	T.CS.100	T.CS.144	T.CS.120	T.CS.097	T.CS.098	CS.103	CS.237	CS.088	CS.241	CS.087	CS.242	CS.238	CS.356	CS.085	CS.246	L.024.M1	CS.082	CS.015	CS.110	L.034.M1	CS.311	CS.308.0	CS.325	CS.078	CS.358	CS.228	CS.330	CS.187	CS.387	CS.336	CS.189	CS.191	CS.234	CS.165	CS.274	CS.080	CS.320	CS.158	CS.318	CS.322	CS.194	CS.112	CS.343	CS.223	CS.339	CS.152	CS.319	CS.331	CS.202	CS.361	CS.326	CS.255	CS.270	CS.253	CS.145	CS.393	CS.390	CS.262	CS.370	TFS.022	T.CS.031	T.CS.008	TFS.020	T.CS.043	TFS.027	T.CS.064	T.CS.061	T.CS.055	T.CS.036	T.CS.045	T.CS.066	T.CS.049	T.CS.026	TFS.021	T.CS.151	T.CS.157	T.CS.152	T.CS.095	T.CS.158	T.CS.109	T.CS.142	T.CS.141	T.CS.166
T.CS.144	0.571729634501	0.482736776966	0.559113759298	0.561056760374	0.539964648246	0.452806231356	0.556206966745	0.642617558876	0.473977631812	0.67049653925	0.505546736846	0.674820468269	0.552582309225	0.617055792532	0.525768163385	0.697868193044	0.551684119606	0.763822727756	0.712607605484	0.600814596234	0.561610217362	0.762607103194	0.519647013312	0.711693402582	0.67246225778	0.635566392504	0.619219768666	0.549923033657	0.739927726469	0.587355567692	0.718882441013	0.710659356592	0.664194086682	0.692354130458	0.52111911938	0.690187024388	0.672820463217	0.699781121888	0.636632409449	0.653691197402	0.731344640055	0.677983202867	0.649509793762	0.765479048186	0.589354741657	0.759232181763	0.749377025633	0.682451612694	0.596336803852	0.641156935332	0.649690220589	0.60911536464	0.679075894288	0.692711918367	0.705442787343	0.638783315323	0.667120841716	0.692887341528	0.664539456719	0.625870367021	0.486986858764	0.462618362369	0.584409100215	0.656376994807	0.655856764083	0.633837748198	0.761607312934	0.500238494125	0.661308797895	0.571494647146	0.531173722897	0.558645663303	0.607596643267	0.555613565269	0.691236625198	0.516324624354	0.466130295285	0.48650355476	0.514198816541	0.49482358226	0.447024636295	0.475976981916	0.568422643043	0.556150360455	0.606669688876	0.502919439406	0	0.500797465883	0.446215029292	0.493223072881	0.588534061252	0.684590878146	0.640114837881	0.505508748484	0.586936628089	0.491312151258	0.567319444678	0.696551890802	0.579642477372	0.51967779222	0.537225667212	0.581409359792	0.541902963427	0.647853514346	0.533063797656	0.621531701864	0.730224552516	0.763493792104	0.582820506749	0.772277539185	0.648834956479	0.64394686452	0.64584114819	0.608761568504	0.617133777851	0.688868321424	0.490265255388	0.703892846796	0.702322863251	0.690719932123	0.640093682549	0.601538452598	0.673368860085	0.668899899406	0.694130538651	0.753265594398	0.668662170352	0.671354633143	0.662042297707	0.657905641125	0.540668892343	0.654916113682	0.586496513269	0.663145923623	0.689500660097	0.631383269773	0.628177081602	0.66831154309	0.769996652179	0.59479740143	0.679889589342	0.668735143719	0.678696756091	0.660399513664	0.477866076308	0.530310649196	0.587892458288	0.491353543833	0.499557823583	0.492995146685	0.511914050145	0.579329611381	0.510407735142	0.563568915717	0.57097665211	0.489812766455	0.658578232036	0.734228071767	0.587019958697	0.445082201299	0.514286560924	0.512025872413	0.44442395578	0.478461505232	0.461560924302	0.484888787448	0.493339833239	0.497118600175
T.CS.120	0.581182721073	0.499493135887	0.587367604113	0.567765741394	0.572775635351	0.496503969839	0.50688466224	0.597567437031	0.487478502935	0.628146621735	0.519427110064	0.631199507108	0.545990982553	0.586820034902	0.562331818911	0.671729813454	0.54852012826	0.727517390265	0.656407317687	0.555926775766	0.573137151303	0.696347763006	0.468486910527	0.67728275933	0.636941672929	0.609302721073	0.58948861803	0.546966570227	0.699137810588	0.600505531458	0.703329393088	0.685209834863	0.607162624407	0.657911168688	0.517329878729	0.641285742046	0.62274305427	0.650149154887	0.572003378516	0.623538981036	0.691619604783	0.641563575475	0.61130604508	0.732002068475	0.579273691497	0.718222296523	0.70686201744	0.653193205075	0.570422697736	0.601382527407	0.590833129254	0.58182673121	0.612437748623	0.643797245522	0.702220334993	0.608726114776	0.62811694449	0.668007423256	0.6193941926	0.602956737433	0.506941013982	0.48798394235	0.549804267207	0.642714563724	0.616850167234	0.588419021393	0.721777023526	0.512771033642	0.61584678744	0.603646807367	0.586090213444	0.531180099729	0.594292203612	0.503364879503	0.635144568679	0.483619848859	0.457753102012	0.506653459676	0.472172539337	0.528801983089	0.48951824319	0.469608242338	0.566453097095	0.555319168726	0.623385774788	0.540282827787	0.500797465883	0	0.509957109027	0.529507943478	0.600602483576	0.642287423619	0.618106994706	0.550767563783	0.594406256697	0.483667927048	0.56595866815	0.635641888037	0.55857758267	0.47855760984	0.565193085587	0.571985840672	0.609107009614	0.628996657061	0.534019824055	0.569267925521	0.677071392108	0.727883232344	0.575673595573	0.716207656297	0.613993005135	0.595047568278	0.584996683802	0.530599081253	0.561956216999	0.619308406901	0.531712445702	0.660657855394	0.651956957477	0.622626692969	0.583258800992	0.563874881684	0.652827987544	0.622233262621	0.634383973953	0.710088117364	0.637756402903	0.621141902825	0.596276481965	0.619735282557	0.502051159626	0.613215436871	0.564744476367	0.638035023386	0.626479160628	0.604381041256	0.582162631751	0.630721991254	0.731012856123	0.516598429544	0.647304044497	0.645588722284	0.62611178411	0.606344580929	0.499123723564	0.527669780802	0.539427430218	0.515870164957	0.523780222097	0.488270394214	0.49333636114	0.533706346119	0.522344913179	0.566962424407	0.556341469848	0.524675772767	0.594055587107	0.680136547319	0.562538167864	0.482634944837	0.540893222572	0.517080074151	0.525110763027	0.447543796003	0.497785253501	0.533941090504	0.552550505893	0.482857843833
T.CS.097	0.53821584134	0.480980325754	0.583170384565	0.534403020317	0.502429025201	0.453661668358	0.553931610026	0.659737334079	0.487426929931	0.689741177439	0.493337576226	0.692216922405	0.570007039265	0.609564653953	0.508503637723	0.702307508737	0.544201190572	0.789314330374	0.721862993854	0.581508244008	0.561642411355	0.780104617317	0.551259666118	0.743365736357	0.657010810175	0.658754818674	0.624661075203	0.55572112846	0.728243317967	0.594198992404	0.724608971183	0.709422013139	0.6887801966	0.717298826337	0.500905537574	0.686739719009	0.697209043521	0.727993730048	0.651251788741	0.659640322552	0.737515435153	0.70381097162	0.648496393272	0.78885143587	0.583565607705	0.768830254807	0.772301653482	0.730609713228	0.596880226315	0.643920060661	0.661503366316	0.610750797527	0.687426416841	0.711202700043	0.731754454327	0.663464978569	0.671637880899	0.708668496117	0.675345359384	0.623380622694	0.43451510561	0.484103580352	0.555938014062	0.616085007915	0.653241261094	0.629874718778	0.756805399365	0.516581426634	0.665246685419	0.567903321863	0.490613401494	0.566571237996	0.606295324184	0.540653790941	0.692925844775	0.53847439099	0.446850669083	0.45131071414	0.522010451317	0.487976121128	0.45433428996	0.451253725507	0.571491538336	0.531815151896	0.570602503076	0.480242285004	0.446215029292	0.509957109027	0	0.467839433103	0.584402981943	0.688080820357	0.655639162938	0.527295112401	0.621184721682	0.472528196295	0.586073134226	0.70334482129	0.565301546322	0.510064680997	0.549248794455	0.55263955112	0.561923280701	0.676199689725	0.587319455174	0.628174982636	0.715933720478	0.795818708017	0.631397857572	0.79474444339	0.657870275898	0.675456409931	0.658672797917	0.619353804615	0.624038588815	0.663134149437	0.501059401447	0.705398464991	0.711135048552	0.698715260557	0.628220667222	0.619364355018	0.687501662177	0.682950772232	0.722034609334	0.778615982268	0.687402787304	0.696696090572	0.671679566032	0.65734970355	0.543944493093	0.678639157242	0.591865349129	0.660522988164	0.703095851923	0.643361858538	0.639261232391	0.691423632962	0.761940394983	0.606926099233	0.701532425117	0.690749888423	0.684857860653	0.680890709687	0.458630806251	0.546178501251	0.605675946905	0.47766428663	0.518756799732	0.533025412386	0.519453837299	0.583921273777	0.554641024972	0.547492548872	0.559455165379	0.477706868121	0.674960674116	0.735713381437	0.597976733219	0.479377975824	0.518109833464	0.501519998995	0.432519243134	0.466872318541	0.453199452302	0.532854602977	0.531930759703	0.51737133932
T.CS.098	0.528723844655	0.48186463499	0.560467115967	0.532683596708	0.491110313033	0.476461596399	0.56090026771	0.633217473664	0.487033967478	0.674088813447	0.466952325047	0.685336488981	0.571854735958	0.577871107384	0.494928836829	0.716424063737	0.566795703862	0.765226258223	0.707036938793	0.59890343551	0.542587982957	0.770439256417	0.591734866912	0.737984427248	0.680733513047	0.648496916761	0.615578373357	0.591241825497	0.720329313417	0.615791705516	0.728184096583	0.71189961773	0.684050848296	0.703728759841	0.561397994115	0.672460779023	0.700290708767	0.722312534387	0.654064492365	0.645797004465	0.743114847261	0.689793773781	0.611797827018	0.7739015687	0.542536823112	0.77010731967	0.761830636355	0.711634195453	0.640326394804	0.662544069996	0.660320694056	0.632813558472	0.678078875271	0.715390305858	0.736305756758	0.679897341657	0.666613969938	0.71753065827	0.678922068285	0.633743686417	0.46979728754	0.48242264474	0.564742690177	0.621063948904	0.671002434292	0.633787564577	0.749536479968	0.537189641309	0.684689820267	0.557352621716	0.522884379457	0.579036730647	0.620535368952	0.582415065474	0.703898622034	0.553839716082	0.469618999278	0.456046374239	0.548608001992	0.47310204876	0.513285167666	0.476652257567	0.55246946091	0.520149664725	0.548981745594	0.493377630656	0.493223072881	0.529507943478	0.467839433103	0	0.570492829726	0.661842994006	0.679583574599	0.530030209375	0.597823927495	0.486595524399	0.575760254059	0.683814045797	0.518558395066	0.495438225801	0.562851570428	0.531375695126	0.577555135975	0.652252832725	0.594252788363	0.632614003637	0.71541256392	0.769297930343	0.618563891973	0.778350709688	0.631417000295	0.670772179379	0.648587162527	0.648930958937	0.636086710384	0.656280874439	0.509098024344	0.683024853299	0.710828654003	0.688119499235	0.630757090983	0.615109588125	0.660139982042	0.671750073509	0.704337777357	0.758012073184	0.661090929605	0.677029474776	0.687611414064	0.666502260273	0.556059454278	0.682133957325	0.572967220302	0.68620192549	0.69736195022	0.640453958689	0.627025017492	0.685909369206	0.751990056824	0.606975265552	0.683286588983	0.686998358889	0.70198952635	0.677568067142	0.489853774215	0.589707460858	0.618877956732	0.472060176877	0.53261039503	0.548347794735	0.549448136228	0.616902177517	0.544898056281	0.568458454684	0.574284580195	0.502732733283	0.653926861733	0.742053397638	0.610019372752	0.505963049003	0.537960753672	0.544744439294	0.461781091823	0.457817694968	0.452940935324	0.547301384071	0.558064191033	0.49007970184
CS.103	0.523633132035	0.562868996433	0.591589105153	0.505812837269	0.582547438837	0.579906082556	0.570927537857	0.624252523422	0.573935714948	0.632411675115	0.560390852785	0.651376848816	0.534515225628	0.540522783219	0.53151213506	0.625634402912	0.522760147988	0.688923852795	0.627686628107	0.607512122513	0.532525216949	0.705976039332	0.617293050339	0.699069416018	0.601159562952	0.586249674663	0.593482516534	0.568919758133	0.615408739138	0.605509105911	0.634207785925	0.644850302759	0.645579229177	0.642051821393	0.591458316626	0.598428396377	0.632231703167	0.679975549346	0.617498907712	0.567237858169	0.693951024126	0.630715759843	0.538965381906	0.729104958783	0.497321363545	0.66159540126	0.677945643681	0.653046730328	0.598245644537	0.614842581734	0.620769108958	0.599129970373	0.623665725939	0.653781703862	0.669883521379	0.618271557872	0.599287310641	0.642532235157	0.622194092548	0.604293944958	0.573912174957	0.578006114236	0.599954613361	0.588299962881	0.664815883418	0.606278109216	0.721016122504	0.60283625161	0.638335918738	0.572876680244	0.569793424933	0.613398230204	0.611749497218	0.608467160088	0.700035363645	0.582388141634	0.594911268844	0.575266627458	0.60587775488	0.577297130208	0.580115022413	0.587428436632	0.577500329618	0.571054294768	0.589798891973	0.604165319166	0.588534061252	0.600602483576	0.584402981943	0.570492829726	0	0.573088217305	0.649027152934	0.532321773013	0.591417923618	0.579862940519	0.552001486656	0.686755347101	0.517789019008	0.567310640921	0.60389901845	0.531312403832	0.5802820208	0.589535679268	0.597055203483	0.595605980063	0.647968320313	0.744190270136	0.592964270973	0.735781209052	0.555116963687	0.61917004706	0.60867316629	0.615967857031	0.617481619296	0.620915281175	0.563089756597	0.632436246897	0.666437244941	0.668293793354	0.552408701901	0.599139766267	0.577329155183	0.641615310205	0.672884931835	0.735864072038	0.550445169897	0.651236546695	0.632498656081	0.651344907122	0.558457914491	0.643909220728	0.549854802114	0.64193534721	0.641842619021	0.621294835773	0.578251093827	0.621316151941	0.672388148864	0.608685037054	0.636149747502	0.623198651052	0.643324471082	0.621695152053	0.578552735398	0.584614467371	0.667777160254	0.577635503233	0.615749517628	0.594805668785	0.567158082246	0.63654372928	0.595735693271	0.547760304961	0.612950877528	0.564673737776	0.66832748863	0.702695887656	0.620537397732	0.613139384849	0.595931125675	0.579224888917	0.579992072033	0.585739231813	0.568535550828	0.633914335116	0.60628175583	0.583247053308
CS.237	0.592659250223	0.670694508233	0.609821576093	0.579187416847	0.664682796926	0.671130442555	0.633880152769	0.601885963987	0.64440959835	0.582546974503	0.649306482988	0.63608688284	0.585713038944	0.536578346005	0.613738912199	0.570333856197	0.598040276041	0.598376924601	0.533449602374	0.618224682974	0.609451720036	0.612583443189	0.637283035403	0.616153525627	0.599799051716	0.589199188499	0.553836734678	0.626227299057	0.535762165029	0.632602524501	0.58950580228	0.60265345383	0.590004212973	0.593134191004	0.65140750255	0.562754570555	0.592645973556	0.617120467228	0.577805187579	0.521341002975	0.613614255574	0.581999097278	0.525762021784	0.621272735249	0.533609731545	0.58792330511	0.572321787377	0.584190822838	0.627044449391	0.601320073618	0.586575632611	0.573533517306	0.583327803439	0.604293371901	0.620883618562	0.591950864904	0.587143058393	0.621206382819	0.587829756	0.602913623146	0.66452981974	0.668693783961	0.605052278149	0.613350308177	0.611448597407	0.594612487663	0.688332082075	0.653927034147	0.61766853902	0.611275818858	0.678074565334	0.648892597076	0.627964991107	0.621861174626	0.658800346396	0.639267984696	0.673963570054	0.678987302487	0.631584826779	0.659745281381	0.663241453451	0.667497105832	0.615205257402	0.615848328895	0.640524400104	0.658398450903	0.684590878146	0.642287423619	0.688080820357	0.661842994006	0.573088217305	0	0.681821448272	0.663980884564	0.608215008425	0.633551673005	0.573914313537	0.644472000506	0.558514065257	0.61827093213	0.684203445837	0.576271597325	0.657851324879	0.522532899029	0.624469964051	0.594521654414	0.557484151481	0.672226003179	0.643261926849	0.65024726231	0.494946758723	0.574351001032	0.568005718447	0.576766765705	0.596258962244	0.584376391398	0.651023522158	0.573135556973	0.627009019029	0.595350384608	0.548038720526	0.573204817455	0.521307405572	0.559483872429	0.582805150788	0.643350312405	0.521679589725	0.564338089379	0.557280355987	0.633239860505	0.612713311696	0.58584407278	0.588168919441	0.631328876172	0.597139256576	0.574383479182	0.586756254558	0.595088410159	0.637639535593	0.623332824913	0.604530751259	0.574982949861	0.611776108669	0.6000950804	0.681864135257	0.637571017578	0.6634110998	0.673734335541	0.651785653003	0.657083995918	0.637614381613	0.629857904822	0.632898735987	0.601044099522	0.654821988214	0.664794678821	0.600280912423	0.662390108357	0.652286277993	0.678416543208	0.65102938521	0.644305344159	0.691486208543	0.654489208352	0.665321060819	0.691319508028	0.679737504848	0.62677751437
CS.088	0.688460773909	0.654999887684	0.612052854074	0.658852426738	0.719109511033	0.64935691803	0.627452877839	0.673730294405	0.613052949163	0.642821720241	0.658235369826	0.680883638997	0.592113394636	0.670538772131	0.680795921033	0.695232622667	0.612381560736	0.692317315615	0.650771920675	0.730178405414	0.608179353435	0.708837471237	0.621198970252	0.696944575421	0.56948900753	0.714564678208	0.669488421561	0.679453492876	0.6838814909	0.606794057815	0.703834570222	0.659267759821	0.686756594805	0.688973041059	0.664723493312	0.663473409257	0.67073585828	0.686882474082	0.631769319607	0.653466017512	0.704471703115	0.696605233474	0.69128547591	0.735115573726	0.678548504512	0.735277836749	0.717333760771	0.69915209345	0.664583042989	0.715883439471	0.719418264525	0.706710387461	0.708066463909	0.688391248391	0.695223265525	0.717093175144	0.72209360855	0.733640437671	0.72247856248	0.725450082757	0.665208124124	0.632128795031	0.698725433692	0.683185443363	0.666487522742	0.676148671579	0.718978332851	0.625274468684	0.691795689135	0.662610409804	0.704102114978	0.64323233326	0.643880411651	0.65159297748	0.68523443654	0.647296016875	0.634530418554	0.679135555121	0.618913105853	0.664884345477	0.627697674882	0.655000797903	0.666896021572	0.702067269857	0.723355936026	0.675398766986	0.640114837881	0.618106994706	0.655639162938	0.679583574599	0.649027152934	0.681821448272	0	0.632097949787	0.554428758342	0.642473683326	0.612230549336	0.658938481836	0.669085767619	0.651782900718	0.619821219327	0.682591225749	0.601308521028	0.668357294259	0.608215335409	0.60164487452	0.671639712634	0.726165411146	0.570824754729	0.735087569518	0.637661243212	0.667244727396	0.675843233272	0.635871520836	0.650643285806	0.693428183785	0.657614869921	0.692068642558	0.638871426351	0.681749928802	0.624671800878	0.68337040237	0.640361978171	0.692769249083	0.703874520653	0.751119527204	0.647359651932	0.697829603893	0.692342796705	0.616199413654	0.659208759487	0.687367622862	0.70498676794	0.644043671526	0.632781980262	0.703722089967	0.700520566625	0.705484795714	0.719914271551	0.671248405084	0.694226934844	0.712144278871	0.663737346553	0.708183046051	0.67211770107	0.619065230673	0.629072774347	0.667426644291	0.624042845741	0.618421913419	0.629697918661	0.648725921076	0.614568952905	0.657128539784	0.634032302203	0.658555846034	0.672015431549	0.721438363848	0.618901395983	0.616975523589	0.60857817643	0.640637335755	0.667010186682	0.649190812456	0.672419147136	0.572371730525	0.574457743529	0.646471999988
CS.241	0.558792700511	0.504614376399	0.582594892475	0.531343414408	0.575195447001	0.495306638857	0.52334781628	0.653920030758	0.498846463687	0.659568435171	0.507771044761	0.654705589318	0.523528787625	0.598135428571	0.520953473855	0.682545767581	0.514733141087	0.744312525361	0.696108171521	0.619324276426	0.509502810135	0.761020933507	0.568207254918	0.735569548764	0.61384812436	0.650789103459	0.623579195307	0.566136011648	0.70372356074	0.575179121823	0.689210778227	0.705114222158	0.686050848466	0.685010158113	0.544644489164	0.67480094951	0.679263436708	0.712103837966	0.650305449928	0.657476488346	0.747129954757	0.678434053414	0.561228879212	0.758455643178	0.517100637959	0.753994072594	0.758470836284	0.719060302101	0.624359700957	0.664188636155	0.658772828643	0.617623643221	0.686856313931	0.699492061821	0.715837000216	0.656278051574	0.658933797992	0.701494711344	0.671986334738	0.623235917098	0.528488997553	0.496949038255	0.600459176771	0.618660648263	0.676687214964	0.644630521973	0.768470938281	0.543371453099	0.672842439844	0.58889686469	0.540153269899	0.588633232173	0.606813993195	0.579205649486	0.70545994986	0.526375663379	0.505453085554	0.504836518129	0.56271375264	0.516438728346	0.529611945289	0.536056537525	0.580016269363	0.580162944456	0.598696997186	0.569990062335	0.505508748484	0.550767563783	0.527295112401	0.530030209375	0.532321773013	0.663980884564	0.632097949787	0	0.612653412663	0.54075230249	0.516304836312	0.692598543573	0.566826481818	0.536851562272	0.562977205597	0.568864913874	0.532168618998	0.650832600056	0.569463322822	0.58922024068	0.69609341697	0.77993375127	0.556567323563	0.773360540057	0.633137763943	0.653566164397	0.637810292703	0.62875179697	0.631230187548	0.659584921606	0.531216853455	0.690292524665	0.695549665426	0.714054680966	0.600541958842	0.620123160042	0.652181098343	0.680638550333	0.719887109394	0.766123621092	0.652589699919	0.680811775233	0.674777624725	0.669340640047	0.541681025436	0.671079997262	0.575611667532	0.653583880084	0.687846868281	0.640337280107	0.648570563105	0.687674781183	0.757337232197	0.597371569248	0.683954048233	0.666327595007	0.685063361321	0.666687539057	0.519846169143	0.548067507547	0.615823950269	0.514405642519	0.567221708734	0.522627378661	0.509025895558	0.60004385748	0.533742341333	0.574387459375	0.568987827177	0.515638485679	0.68826673223	0.745197878786	0.573700058716	0.527448721327	0.571797292763	0.536823930577	0.506803424995	0.50202460153	0.493958864345	0.590713785732	0.561193168351	0.534541364968
CS.087	0.600879771105	0.603847302869	0.557560840914	0.608419352033	0.650916149509	0.588412205483	0.595770286554	0.632613634289	0.53663613758	0.61471763074	0.604767809151	0.669309235997	0.538232398926	0.582863755931	0.602856483996	0.648815220553	0.549133839418	0.680994901084	0.624995288829	0.660918190094	0.545053964545	0.685891847697	0.585528067003	0.674782343917	0.581984522896	0.666391924255	0.6337558674	0.620272913097	0.617931159236	0.581874434504	0.681069383459	0.64785790325	0.637977589019	0.667762103952	0.629940823967	0.616999088479	0.621439091513	0.689572844122	0.594249217049	0.59537892913	0.666883248589	0.650249046262	0.630259332074	0.710426757832	0.597868191615	0.712255289447	0.698258931188	0.668916296876	0.65412840304	0.671993830117	0.671608697234	0.652314146881	0.666520739588	0.673650329334	0.684480208398	0.666297039455	0.684166906891	0.691512244926	0.669303166442	0.679567810426	0.58535693065	0.581985234233	0.641161781609	0.616161700683	0.620437883912	0.611476099886	0.67962588419	0.559977817288	0.661621722305	0.599531617474	0.642533471474	0.595230166572	0.575558084572	0.60132258678	0.664501423278	0.582501128478	0.595211878021	0.63104558284	0.561727616589	0.62265942542	0.561296009179	0.598624833697	0.603526792506	0.624562603837	0.66420511264	0.603845289427	0.586936628089	0.594406256697	0.621184721682	0.597823927495	0.591417923618	0.608215008425	0.554428758342	0.612653412663	0	0.57380497523	0.551870501719	0.654919000704	0.588680057499	0.610377430309	0.55910340113	0.591982211982	0.560354536215	0.602822645438	0.586018538177	0.549741658422	0.61015133758	0.724843850254	0.55595785913	0.730374008137	0.57439985147	0.633568698685	0.633193650836	0.59389493511	0.603919898215	0.657677324366	0.587766720758	0.660292530211	0.590934549881	0.660529081003	0.576736044394	0.614230482055	0.5825797856	0.64094693218	0.675674540146	0.73070163949	0.600797061852	0.641930285381	0.647751502005	0.598072601589	0.612629904904	0.653992479995	0.658344990499	0.623139688864	0.614225560477	0.634752133225	0.654911212033	0.679573484639	0.699530028944	0.616907248697	0.647018954482	0.657852786015	0.657020862247	0.665517574976	0.619606702228	0.59477965015	0.586397399489	0.600005792573	0.546376849768	0.576972214248	0.583847949749	0.610968101978	0.578689878166	0.60547688522	0.564476477151	0.585496995619	0.641682196659	0.699645545066	0.588988252063	0.568250516514	0.523233114756	0.562400733685	0.613229793679	0.584923496747	0.601095896376	0.534278784585	0.569413764315	0.586218398993
CS.242	0.52653904146	0.485008927931	0.564726952726	0.53023942613	0.513637299664	0.482841361174	0.527157132672	0.597248380922	0.473956343039	0.63281639909	0.483635617193	0.63240610701	0.535499214573	0.547434416748	0.508859392581	0.663161793629	0.506351541781	0.740297754853	0.655701875992	0.547120878807	0.550026311086	0.725987333942	0.517780910099	0.697646239463	0.623449637651	0.603167159207	0.576286269026	0.516893991208	0.678792303765	0.567762830169	0.698415473817	0.667418755751	0.620265452101	0.665674242475	0.512135095227	0.63741111212	0.630290771033	0.685778643075	0.558019005349	0.607632868862	0.697152709101	0.635308887769	0.587336247994	0.755119080333	0.532360095045	0.725814949462	0.709965056868	0.660609200004	0.55668892506	0.597270123632	0.597047865132	0.558559283244	0.609134752369	0.65336497326	0.682440547578	0.598267709104	0.603556101904	0.657045535672	0.620774969255	0.591761546499	0.466079570784	0.487851774391	0.507960292011	0.596388930791	0.617115760259	0.571800771573	0.729283472987	0.477737195314	0.622582620583	0.550931321423	0.54112825748	0.517718810186	0.568338309951	0.508227980601	0.646214534757	0.495492345537	0.451175981948	0.485718131704	0.511416512841	0.498864721554	0.485677507976	0.453717008211	0.515218458855	0.50743298079	0.544613888065	0.531377276632	0.491312151258	0.483667927048	0.472528196295	0.486595524399	0.579862940519	0.633551673005	0.642473683326	0.54075230249	0.57380497523	0	0.555969740467	0.663271860001	0.528887030626	0.469335145052	0.5494538737	0.522936540595	0.597387519608	0.617886620009	0.56028858775	0.587441645616	0.655916686107	0.74586485823	0.580307594362	0.744672389096	0.590427780649	0.614258045012	0.597760531115	0.551513115445	0.570890336175	0.625971593877	0.483662375418	0.658311816413	0.659061837541	0.646732221995	0.588929874905	0.57294129678	0.625452570859	0.638233062326	0.669768428621	0.725459241991	0.621289319272	0.62714828147	0.62449981138	0.606018403559	0.472305691728	0.622930229573	0.53832574349	0.625122499159	0.64424281106	0.585635849398	0.571045935884	0.627281284092	0.714693298374	0.543021995091	0.637258569416	0.634865952467	0.631223592371	0.627107237304	0.451463107921	0.503393335801	0.556625627708	0.455778164017	0.489134545198	0.509401437922	0.485174957541	0.540739315768	0.53865462646	0.536555657163	0.556179809266	0.503506052664	0.624431690285	0.690147858043	0.560029098068	0.505766617134	0.506974549613	0.478867951107	0.50016240178	0.411126040173	0.482538755292	0.537141315816	0.537770967519	0.476085504729
CS.238	0.551960770128	0.551727957165	0.593047114125	0.542925592837	0.616922328671	0.562714857254	0.563951096746	0.62189834586	0.55265729019	0.620274437303	0.555225200205	0.638358458114	0.518924241855	0.577907264038	0.553443508755	0.650208961149	0.544798690713	0.683072495046	0.62454577868	0.594645814197	0.527080074537	0.705299139676	0.565390414644	0.695467535479	0.597568230072	0.631861731338	0.59323393741	0.598435308086	0.646609169546	0.587424788176	0.673680805373	0.670714537062	0.647272918358	0.665224858994	0.58056782995	0.642824442452	0.633541336762	0.681128908936	0.62025015189	0.596155055685	0.70478737705	0.650899631363	0.582714082372	0.707397314565	0.543392973099	0.704440940648	0.701909866746	0.671789215073	0.614838798668	0.629825886301	0.628384598131	0.590930783352	0.631842733164	0.644153459254	0.680207429731	0.626210056593	0.64678639951	0.67542873369	0.636406456081	0.624129043147	0.562704451409	0.532842282975	0.584016081291	0.594287111804	0.628342722079	0.63881413109	0.727766586135	0.5739429906	0.662841841782	0.612672704327	0.594161364752	0.592915242011	0.618409463967	0.590360884901	0.687758499537	0.559537636195	0.560517433747	0.577997666151	0.571950002007	0.606394421076	0.560691942443	0.591244912773	0.579474096295	0.588142072429	0.622463913947	0.572980519211	0.567319444678	0.56595866815	0.586073134226	0.575760254059	0.552001486656	0.573914313537	0.612230549336	0.516304836312	0.551870501719	0.555969740467	0	0.685294927995	0.538125822489	0.569563126324	0.562732069448	0.559942448744	0.578063857777	0.588265363767	0.579970656862	0.573575492983	0.646578677161	0.74039975475	0.576555271978	0.74249517326	0.540618836002	0.59998222869	0.615295370935	0.591768101388	0.606084592929	0.63360233202	0.559350379752	0.637680785788	0.662798799206	0.644622376628	0.582155597895	0.605145807133	0.598624567182	0.64231337814	0.665241448968	0.706434294586	0.611461341	0.631265087916	0.634672741574	0.619901212841	0.565269002672	0.633464931971	0.607173571849	0.649801395114	0.655891429002	0.605491695233	0.612229240674	0.654969873276	0.70612276181	0.581121009863	0.662177265193	0.636518004451	0.634962048139	0.629291108522	0.589335802128	0.554520735472	0.623667637277	0.579440809204	0.575859485228	0.536847397983	0.52876359269	0.582200043221	0.569638924128	0.546972773901	0.592182073087	0.559857290179	0.623124988761	0.693347343244	0.570670732853	0.571288404663	0.573408463056	0.572133887585	0.582019749525	0.554781133939	0.564470826222	0.579634469991	0.607117566722	0.563167080015
