g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.082	0.00127863612147043	0.00436867341502397	0.00066595631326585	0.0328716036228023	2.6638252530634e-05	0.00111880660628663	0.0027437400106553	0.0645178476291955	0.0255194459243474	0.00684603090037294	0.000879062333510922	0.0119072988811934	2.6638252530634e-05	0.00753862546616942	0	0.00106553010122536	0.0689397975492808	0.00255727224294086	0.000239744272775706	0.00636654235482152	0.000825785828449654	0.00194459243473628	0.00442194992008524	5.3276505061268e-05	0.000346297282898242	0.150958977091103	0.00591369206180075	0.00026638252530634	0.00484816196057539	0	0.00612679808204582	0	0	0.000319659030367608	0.000239744272775706	0.00151838039424614	0.000213106020245072	0.000506126798082046	0.00380927011188066	0.000159829515183804	0.00039957378795951	0.00687266915290357	0.0214437932871604	0.000346297282898242	0.000586041555673948	0.00205114544485882	0.000213106020245072	0.000825785828449654	0.000506126798082046	2.6638252530634e-05	0.00170484816196058	0.00471497069792222	0.00700586041555674	0.00492807671816729	0.000772509323388386	0.00199786893979755	5.3276505061268e-05	0.0028236547682472	0.00578050079914758	0.0354821523708045	2.6638252530634e-05	0.00852424080980288	5.3276505061268e-05	0.00506126798082046	0.0347629195524774	0.00138518913159297	0.00974960042621204	5.3276505061268e-05	0.00916355887053809	0	0.00013319126265317	0.00839104954714971	0.000213106020245072	0.000106553010122536	0.00663292488012786	0.0014118273841236	5.3276505061268e-05	0.00093233883857219	2.6638252530634e-05	0.000106553010122536	0.0251198721363879	0.000958977091102824	0.0028236547682472	0.0100958977091103	0.000239744272775706	2.6638252530634e-05	0.00263718700053276	0	0.0151838039424614	0.000319659030367608	0.0151571656899307	0.000852424080980288	0.000452850293020778	0.000159829515183804	0.0826318593500266	0.00942994139584443	0.0028236547682472	0.00455514118273841	0.0427277570591369	0.00309003729355354	0.00322322855620671	0.00809802876931273	0.00106553010122536	0.000293020777836974	0.0116941928609483	7.9914757591902e-05	7.9914757591902e-05	0.00151838039424614	0.0190463505594033	0.0232019179541822	2.6638252530634e-05	0.00026638252530634	0.000506126798082046	0.0314064997336175	2.6638252530634e-05	0.000772509323388386	0.0232818327117741	0.000213106020245072	0	0.000692594565796484	0	5.3276505061268e-05	0.00205114544485882	0.000692594565796484	0.0205380927011188	0.00039957378795951	0.00157165689930741	0	0.000426212040490144	0.00242408098028769	0.00189131592967501	0.000879062333510922	0.000879062333510922	0.000159829515183804
CS.015	0	3.60529256949201e-05	0	0.00418213938061074	0	0.00371345134657677	0.0140606410210189	0.155532321447886	0.0133395825071205	0.00100948191945776	0	0.0218841258968165	0	0.00248765187294949	0.00010815877708476	0.00104553484515268	0.009481919457764	0	0.00010815877708476	0.00122579947362728	0	0	0.00796769657857735	7.21058513898403e-05	0	0.212027256011825	0.00789559072718751	0	7.21058513898403e-05	0	0.000216317554169521	0.00162238165627141	0	0.000144211702779681	0	0.00234344017016981	0	0	0.000324476331254281	0	0	0.000721058513898403	0.00876086094386559	0.00129790532501713	3.60529256949201e-05	0.00137001117640697	3.60529256949201e-05	0.00115369362223744	0.00010815877708476	0	0.000685005588203483	0.00450661571186502	0.0055521505570177	0.00883296679525544	0.000288423405559361	0.000865270216678083	0.00151422287918665	0	0.000144211702779681	0.0124382593647474	3.60529256949201e-05	0.00364134549518693	0	0.000144211702779681	0.0206222734974943	0	0.0161877636370191	0	0.0117893067022389	0	3.60529256949201e-05	0.00346108086671233	0.000252370479864441	0	0.00933770775498432	0	0.000216317554169521	0	0	0	0.00602083859105166	0.000288423405559361	0.000648952662508563	0.00144211702779681	0.000216317554169521	0	0.000540793885423802	0	0.000288423405559361	0.00010815877708476	0.00216317554169521	0.00010815877708476	0	0	0.190936294480297	0.0422900818401413	0.000685005588203483	0	0.0124382593647474	0.00385766304935646	0.00757111439593323	0.00111764069654252	0.00389371597505138	0	0.00234344017016981	0	0	0.000180264628474601	0.00587662688827198	0	7.21058513898403e-05	0.0055521505570177	0.000540793885423802	0.0263907416086815	0	3.60529256949201e-05	0	0	0	0	0	0	0.00659768540217039	0	0.0265710062371561	0.000612899736813642	0	0.000360529256949201	0.0671305476439413	0.000288423405559361	0	0.000540793885423802	0	0
CS.110	0	0.000268393330425739	0.000167745831516087	0.0241218505720133	3.35491663032174e-05	0.000134196665212869	0	0.00214714664340591	0.000201294997819304	0	0.00117422082061261	3.35491663032174e-05	0.000167745831516087	0	0	0	0.172342067299628	0	3.35491663032174e-05	6.70983326064347e-05	6.70983326064347e-05	0	6.70983326064347e-05	6.70983326064347e-05	3.35491663032174e-05	0.0117757573724293	0.00127486831952226	0	0.000402589995638608	0	0.00301942496728956	0	0	6.70983326064347e-05	0	0	0.000268393330425739	0.000570335827154695	0.0056027107726373	3.35491663032174e-05	6.70983326064347e-05	0.00798470158016573	0.0079176032475593	0	0.000603884993457913	0.000268393330425739	0	0.000402589995638608	0.000436139161941826	0	0.000100647498909652	0.00298587580098635	0.0145603381755963	0.00369040829335391	0.000201294997819304	0.00114067165430939	3.35491663032174e-05	0	3.35491663032174e-05	0.0464320461636528	6.70983326064347e-05	0.0486462911396652	0	0.0190223772939242	0.0537793135840574	0	0.00516657161069547	3.35491663032174e-05	0.00664273492803704	0	3.35491663032174e-05	0.00818599657798504	0.000536786660851478	0	0.0118093065387325	0.00301942496728956	0.000167745831516087	0.00436139161941826	0	0	0.0462307511658335	0.00110712248800617	0.00224779414231556	0.0056027107726373	0.000234844164122522	0	0.00218069580970913	0	0.0411648270540477	0.00171100748146409	0.00161035998255443	0	0.000335491663032174	0	0.1783138189016	0.00899117656926225	0.000301942496728956	0.000268393330425739	0.177810581407052	0.00254973663904452	0.0102324957224813	0.000167745831516087	0.000603884993457913	0.00201294997819304	0.000234844164122522	0.000201294997819304	0	0.00144261415103835	0.00124131915321904	0.0127486831952226	0	0	0.000469688328245043	0.0113396182104875	0	0.00278458080316704	6.70983326064347e-05	0	0	0	0	0	0.000134196665212869	3.35491663032174e-05	0.000603884993457913	3.35491663032174e-05	0.000603884993457913	0	0.00127486831952226	0.000201294997819304	0.000939376656490086	0.000268393330425739	3.35491663032174e-05	0
L.034.M1	0	0.000740990232401482	0.000471539238800943	0.0144156281576288	0	0.00498484338160997	0	0.0169080498484338	0.0048501178848097	0.00255978443920512	0	0	0.000202088245200404	0.00215560794880431	0.00188615695520377	0	0.0360390703940721	0	0	0.0160996968676322	0.00269450993600539	0.0136072751768272	0.023981138430448	0	0	0.068979454361738	0.0146177164028292	0	0.00687100033681374	0	0.00626473560121253	0	0	0.00168406871000337	0	0.00417649040080835	0	6.73627484001347e-05	0.0103065005052206	6.73627484001347e-05	0.000740990232401482	0.000875715729201751	0.0165712361064331	0	0.000134725496800269	0.0156281576288313	0	0.00168406871000337	0.000336813742000674	0	0.000471539238800943	0.00343550016840687	0.0117884809700236	0.014482990906029	0.00168406871000337	0.00101044122600202	6.73627484001347e-05	0	0.000404176490400808	0.0443920511956888	0.000202088245200404	0.0165712361064331	0.000269450993600539	0.00148198046480296	0.0624452677669249	0	0.0361064331424722	0.000134725496800269	0.0205456382620411	0	0.000202088245200404	0.00902660828561805	0.000740990232401482	0.000134725496800269	0.00471539238800943	0.00235769619400472	0.000538901987201078	0	0.000269450993600539	0.000269450993600539	0.0176490400808353	0.00127989221960256	0.00127989221960256	0.0183226675648366	0	0.000269450993600539	0.00289659818120579	0.0123273829572247	0.0105759514988212	0.000673627484001347	0.00761199056921522	0.00316604917480633	6.73627484001347e-05	0	0.10986864264062	0.0107106769956214	6.73627484001347e-05	0.000134725496800269	0.067497473896935	0.00255978443920512	0.00835298080161671	0.00249242169080498	0.0272819131020546	0.000134725496800269	0.00909397103401819	6.73627484001347e-05	0	0.00357022566520714	0	0	0	0	0.000404176490400808	0.0628494442573257	0	0.000808352980801617	0	0	0	0	0	0	0.000336813742000674	0	0.00114516672280229	0.000943078477601886	0.000202088245200404	0.000336813742000674	0.0621084540249242	0.0107780397440216	0.00188615695520377	0.00767935331761536	0.000538901987201078	0.0050522061300101
CS.311	0	0	0.000278507201400493	0.0611522240789369	0	0	0.000915095090315907	0.0282883743136787	0.00385931407654969	0.00147210949311689	7.95734861144267e-05	0.00139253600700247	0	0.00083552160420148	0	0.00151189623617411	0.0245484204663006	0	0.000676374631972627	0.00950903159067399	0.00047744091668656	0.0005968011458582	0.0389114347099546	0	0.000557014402800987	0.281093339699212	0	0	0.00397867430572133	0	0.00214848412508952	0	0	7.95734861144267e-05	0	0.00171082995146017	0.00011936022917164	0	0.00978753879207448	0	0	0.00115381554865919	0.00457547545157953	0	0.00011936022917164	0.000397867430572133	0.000198933715286067	0.00135274926394525	0.00011936022917164	0	0.000557014402800987	0.00413782127795019	0.000517227659743773	0.00680353306278348	0.00023872045834328	0.00286464550011936	0	3.97867430572133e-05	0.000198933715286067	0.0445213654810217	3.97867430572133e-05	0.0275324261955916	3.97867430572133e-05	0.0035808068751492	0.0368027373279223	0	0.0194159306119201	0.00011936022917164	0.00958860507678841	7.95734861144267e-05	0	0.00576907774329593	0.00167104320840296	3.97867430572133e-05	0.00915095090315907	0.002984005729291	0	0	0.000557014402800987	7.95734861144267e-05	0.0258215962441315	0.0005968011458582	0.000159146972228853	0.00194955040980345	0	3.97867430572133e-05	0.00254635155566165	0	0.0128909047505371	0.00023872045834328	0.00338187315986313	0.00023872045834328	0	0	0.082438131614546	0.00497334288215167	0.000278507201400493	0.000994668576430333	0.085979151746638	0.00095488183337312	0.00445611522240789	0.0122145301185645	0.0041776080210074	0.00011936022917164	0.00326251293069149	3.97867430572133e-05	3.97867430572133e-05	0.00035808068751492	0.000795734861144267	0.00011936022917164	0	0.0124134638338506	0.00071616137502984	0.0469085700644545	0	0	0.00011936022917164	0	0	0	0	0.000557014402800987	0.0222407893689823	0.00011936022917164	0.00441632847935068	0	0.00183019018063181	0	0	0	0.00127317577783083	0	0	0.00011936022917164
CS.308.0	0	0	0.000375631744297227	0.0178595820243136	0	0	0.000204890042343942	0.0520420707553613	0.00034148340390657	0.000102445021171971	0	0.000102445021171971	0	0	0	0.000204890042343942	0.304910531348176	3.4148340390657e-05	0.00286846059281519	0.00068296680781314	0.000136593361562628	3.4148340390657e-05	0.00102445021171971	0	3.4148340390657e-05	0.0113713973500888	0	0	0.00478076765469198	0	0.0297090561398716	0	0	0	0	6.8296680781314e-05	0.000102445021171971	3.4148340390657e-05	0.000443928425078541	0	0.00160497199836088	0.00153667531757957	0.00508810271820789	0	0.000204890042343942	6.8296680781314e-05	0	3.4148340390657e-05	0	0	0.000307335063515913	0.000922005190547739	3.4148340390657e-05	0.00150252697718891	0	0.000136593361562628	6.8296680781314e-05	0.000102445021171971	0.000136593361562628	0.0114055456904794	0	0.0142740062832946	0	0.00737604152438192	0.0823999453626554	0	0.0036538724218003	0	0.011849474115558	0	0	0.00392705914492556	0.000136593361562628	0	0.00898101352274279	0.00034148340390657	6.8296680781314e-05	0	0	0	0.00467832263352001	0.00252697718890862	6.8296680781314e-05	0.000102445021171971	0	0	0.000409780084687884	0	0.00129763693484497	0.000102445021171971	0.00160497199836088	0	6.8296680781314e-05	0	0.00799071165141374	0.000785411828985111	6.8296680781314e-05	0.000102445021171971	0.0371192460046442	0.000580521786641169	0.000204890042343942	0.0169034284933752	0.000273186723125256	0.000375631744297227	0.000239038382734599	0	0.000170741701953285	6.8296680781314e-05	0.0341824887310477	0.147145198743341	3.4148340390657e-05	0.000170741701953285	0	0.00157082365797022	0	0	0.141818057642399	0	0	0	0	0.000546373446250512	0.000409780084687884	0.000102445021171971	0.00898101352274279	0.000204890042343942	0.00385876246414424	0	0	0.000204890042343942	0.000751263488594454	0.000102445021171971	0	6.8296680781314e-05
CS.325	0	0	0.000204798127559977	0.0264921006436513	0.000204798127559977	0	0	7.31421884142774e-05	1.46284376828555e-05	0	0.00234055002925688	0	0	0	0	0.000438853130485664	0.417978349912229	1.46284376828555e-05	0	2.92568753657109e-05	0	0	4.38853130485664e-05	0	1.46284376828555e-05	5.85137507314219e-05	1.46284376828555e-05	0	0	0	0.0213428905792861	0	0	0	0	0	2.92568753657109e-05	7.31421884142774e-05	1.46284376828555e-05	0	0	0.00531012287887654	0.006275599765945	0	0.00307197191339965	0.00305734347571679	0	0	0.000687536571094207	0	0	0.00525160912814511	0	0.000731421884142774	1.46284376828555e-05	0	1.46284376828555e-05	0	0	0.0106641310708016	0	0.00119953188999415	0	0.0548273844353423	0.139145699239321	0	0	0	0.0194997074312463	0	0	0.0228935049736688	0	0	0.0453627852545348	1.46284376828555e-05	0	0	0	0	0.00209186658864833	0.000263311878291398	0	2.92568753657109e-05	0	0	0.00251609128145114	0	4.38853130485664e-05	0	5.85137507314219e-05	0	0.00111176126389702	0	0.123303101228789	0	0	0	0.0160035108250439	0	0	0.00032182562902282	1.46284376828555e-05	0.00906963136337039	0	0	0	0	4.38853130485664e-05	4.38853130485664e-05	0	0	0	0.0357226448215331	0	0.00131655939145699	0.0148039789350497	0	2.92568753657109e-05	0	1.46284376828555e-05	0	0	0	0	0	1.46284376828555e-05	0	2.92568753657109e-05	1.46284376828555e-05	0.00188706846108836	0.00207723815096548	1.46284376828555e-05	0
CS.078	0	0	0.000313024672035514	0	0	0.000540678978970433	8.53703651005948e-05	0.0649099342648189	0.0229930850004269	0	0	0.000313024672035514	0	2.84567883668649e-05	0	0.00921999943086423	0.00634586380581088	0.00298796277852082	0	0.0054352465780712	0.000711419709171623	0.00196351839731368	0.0117811103838821	0	0	0.257676218661962	0.0350303064796107	0	0.00278876525995276	0	0.0038132096411599	0	0	0	0	5.69135767337298e-05	0.000369938248769244	0.00150820978344384	0.000682962920804758	0.000142283941834325	0.00725648103355055	0.00147975299507698	0.0220824677726872	0	0.000540678978970433	0.00150820978344384	0.000626049344071028	0.00230499985771606	0.000199197518568054	0	0.000313024672035514	0.00626049344071028	5.69135767337298e-05	0.00497993796420136	0.0016220369369113	0.00480919723400017	0.00153666657181071	0	0.000227654306934919	0.0550354287015167	0	0.0350303064796107	0	0.00125209868814206	0.0610682678352921	0.00011382715346746	0.0118949375373495	0.00011382715346746	0.0147975299507698	2.84567883668649e-05	5.69135767337298e-05	0.00130901226487579	0.000483765402236704	0	0.00651660453601207	2.84567883668649e-05	2.84567883668649e-05	0	5.69135767337298e-05	0	0.00731339461028428	0.00446771577359779	0.00156512336017757	0.00805327110782277	0	0	0	0	0.000142283941834325	0	0.00108135795794087	0.00156512336017757	2.84567883668649e-05	0	0.0673287612760024	0.00885006118209499	0.000995987592840272	0	0.0377337013744629	0.00196351839731368	0.00264648131811844	0.0171594433852195	0.0363393187444865	0.000682962920804758	0.0264078996044506	0.000199197518568054	0.000199197518568054	8.53703651005948e-05	0.000227654306934919	0	0	0	0.000455308613869839	0.0424006146666287	2.84567883668649e-05	0.00011382715346746	0.001052901169574	0	0	0	0	0	8.53703651005948e-05	0	0.0442218491221081	0.00011382715346746	0.00634586380581088	0	0	0.00130901226487579	0.00017074073020119	8.53703651005948e-05	0	0.000369938248769244
CS.358	0	1.73928167666754e-05	8.69640838333768e-05	0.0379163405513523	0	0	0	1.73928167666754e-05	0	0	0.00114792590660057	0	0	0	0	0.000365249152100183	0.450473954256892	0	1.73928167666754e-05	3.47856335333507e-05	0.0023306374467345	1.73928167666754e-05	0	0	0	5.21784503000261e-05	0	0	5.21784503000261e-05	0	3.47856335333507e-05	0	0	0	0	0	0	0	5.21784503000261e-05	0.000521784503000261	0.000243499434733455	0.00918340725280459	0.00173928167666754	6.95712670667015e-05	0.00116531872336725	0.000452213235933559	0	8.69640838333768e-05	0	0	0	0.00189581702756761	0	0.00556570136533612	0	0	3.47856335333507e-05	0	0	0.0234455170014784	0	0.142029741716671	3.47856335333507e-05	0.0105922254109053	0.0551004435168276	0	0	0	0	0	5.21784503000261e-05	0.00739194712583703	0	0	0.0195843116792765	0.0122793286372728	0	0	0	0	0.0515001304461258	0.00697451952343682	0	0	0	0	0.000765283937733716	0	0.0070614836072702	0	0.000156535350900078	0	0.000208713801200104	0	0.0346464909992173	0.0252717627619793	0.000765283937733716	0	0.0216366640577442	0	0.000156535350900078	0.00838333768153753	0	0.000800069571267067	1.73928167666754e-05	0	8.69640838333768e-05	0	3.47856335333507e-05	1.73928167666754e-05	0	0	0	0.0205409166014436	3.47856335333507e-05	0.00401774067310201	0.00631359248630316	0	0	0	1.73928167666754e-05	0	0	0.0232368032002783	0	1.73928167666754e-05	0.00175667449343421	0	0	0.00022610661796678	5.21784503000261e-05	0.000208713801200104	0	1.73928167666754e-05
CS.228	0	0.000132850642664984	0.000597827891992428	0.0252084094456807	3.3212660666246e-05	9.96379819987379e-05	6.64253213324919e-05	0.00820352718456276	0	0.00016606330333123	0.00119565578398486	0.000199275963997476	0	0.000365339267328706	0	0	0.103523863296689	0	3.3212660666246e-05	9.96379819987379e-05	0.000232488624663722	0.000863529177322395	0.00112923046265236	0	0	0.037264605267528	0.000929954498654887	0	0.00431764588661198	0	0.00328805340595835	0.000132850642664984	0	9.96379819987379e-05	0	0.000265701285329968	0.00033212660666246	0.16606330333123	0.00156099505131356	0.000132850642664984	0.00016606330333123	0.014447507389817	0.00611112956258926	6.64253213324919e-05	0.000564615231326181	0.000631040552658674	0	0.00049818990999369	3.3212660666246e-05	0	0.002025972300641	0.00448370918994321	0.00139493174798233	0.0105948387525325	0	0.00016606330333123	3.3212660666246e-05	0.000232488624663722	0.00016606330333123	0.0249427081603507	3.3212660666246e-05	0.0314191769902687	0	0.0291939287256302	0.112956258925903	6.64253213324919e-05	0.00352054203062207	0.000265701285329968	0.0245109435716895	0	9.96379819987379e-05	0.0412833372081437	0.00049818990999369	0	0.0181341127237703	0.0149456972998107	0.00222524826463848	9.96379819987379e-05	0.000298913945996214	0	0.0529741937626623	0.00112923046265236	0.000763891195323657	0.00136171908731608	0	0	0.00235809890730346	6.64253213324919e-05	0.0255737487130094	0.000199275963997476	0.00508153708193563	0.0020923976219735	0.00033212660666246	0	0.121359062074463	0.00959845893254509	0.0016606330333123	0.00129529376598359	0.0345079544322296	0.00156099505131356	0.000730678534657411	0.00195954697930851	6.64253213324919e-05	0.000597827891992428	0.000564615231326181	0.000199275963997476	0	0.000132850642664984	0.00873492975522269	3.3212660666246e-05	3.3212660666246e-05	0	9.96379819987379e-05	0.00312199010262712	0.00033212660666246	0.00222524826463848	0	0	0	0	0	0	0	0.000199275963997476	0.00189312165797602	0	0.000863529177322395	0	0	0.00554651433126308	0.000763891195323657	0.00358696735195457	6.64253213324919e-05	0.000132850642664984
CS.330	0	6.66296501943365e-05	0.00157690172126596	0.053259300388673	2.22098833981122e-05	0	0	0.0241421432537479	0.00737368128817324	0.00761799000555247	0.000133259300388673	0	0.000155469183786785	2.22098833981122e-05	0	0.0116601887840089	0.210571904497501	0.000133259300388673	0	0	0	0.00126596335369239	6.66296501943365e-05	0	0	0.000866185452526374	6.66296501943365e-05	2.22098833981122e-05	0.00983897834536369	0	0.0150360910605219	0	0.000377568017767907	4.44197667962243e-05	0	0.000133259300388673	0.00051082731815658	6.66296501943365e-05	0.000199888950583009	0	0.000111049416990561	0.00535258189894503	0.00901721265963354	0	0.00062187673514714	0.00031093836757357	0	0.000288728484175458	6.66296501943365e-05	0	0	0.00157690172126596	6.66296501943365e-05	0.00577456968350916	0.000155469183786785	0.000133259300388673	0	6.66296501943365e-05	6.66296501943365e-05	0.0725596890616324	0	0.00519711271515825	6.66296501943365e-05	0.00790671848972793	0.0536812881732371	2.22098833981122e-05	0.0371349250416435	0	0.0106607440310938	8.88395335924486e-05	0	0.0189006107717934	0.000799555802332038	0	0.0137257079400333	0.00590782898389783	0	0.00171016102165464	0	2.22098833981122e-05	0.0691837867851194	0.000777345918933926	0.00113270405330372	0.00282065519156024	0	0	4.44197667962243e-05	0	0.00426429761243753	2.22098833981122e-05	0.00470849528039978	0.00375347029428096	0.000688506385341477	4.44197667962243e-05	0.13870072182121	0.0126152137701277	0.000799555802332038	0.000177679067184897	0.0581898945030539	0.000111049416990561	0.00195446973903387	0.00975013881177124	0	0.00135480288728484	0.0098611882287618	0.000177679067184897	6.66296501943365e-05	0.00117712382009994	0.000111049416990561	0.0353137146029983	0	0	0.000177679067184897	0.0187229317046086	0	0.00290949472515269	0	0	0	2.22098833981122e-05	0	0	2.22098833981122e-05	0	0.00488617434758468	2.22098833981122e-05	0.00139922265408107	0	0.000111049416990561	2.22098833981122e-05	0.00168795113825652	0.0129039422543032	8.88395335924486e-05	0
