CS.010	L.005.M1	CS.174	CS.043	CS.086	CS.106	CS.260	L.001.M1	CS.245	CS.101	CS.098	CS.003	CS.264	L.011.M1	CS.108	CS.122	CS.060	CS.117	CS.155	CS.382	CS.365	CS.290	CS.073	CS.334	CS.067	CS.040	CS.371.1	CS.058	CS.186	CS.062	CS.125	CS.282	CS.213	CS.203	CS.236	CS.232	CS.126	CS.136	CS.375	CS.128	CS.041	CS.292	CS.205	CS.374	CS.224	CS.166	CS.323	CS.214	CS.254	CS.349	CS.129	CS.183	CS.181	CS.395	CS.385	CS.348	CS.147	CS.372	CS.182	CS.359	T.CS.025	T.CS.042	T.CS.007	T.CS.016	T.CS.014	TFS.023	T.CS.057	T.CS.003	T.CS.001	T.CS.058	T.CS.052	T.CS.035	T.CS.050	T.CS.079	T.CS.056	T.CS.117	T.CS.106	T.CS.177	T.CS.118	T.CS.110	T.CS.097	T.CS.128	T.CS.126	T.CS.147	T.CS.098	T.CS.123	T.CS.091	T.CS.092	T.CS.180	T.CS.144	CS.085	CS.087	CS.237	CS.238	CS.356	L.024.M1	CS.088	L.034.M1	CS.082	CS.015	CS.242	CS.103	CS.241	CS.110	CS.246	CS.325	CS.336	CS.164	CS.363	CS.228	CS.207	CS.304	CS.347.0	CS.191	CS.165	CS.044	CS.308.0	CS.189	CS.212	CS.151	CS.343	CS.320	CS.322	CS.202	CS.158	CS.152	CS.318	CS.223	CS.194	CS.227	CS.163	CS.321	CS.339	CS.285	CS.361	CS.262	CS.393	CS.370	CS.390	CS.253	CS.270	CS.145	CS.255	CS.326	T.CS.049	T.CS.045	T.CS.036	T.CS.031	T.CS.008	TFS.022	T.CS.066	T.CS.064	T.CS.043	T.CS.026	TFS.025	TFS.021	TFS.020	TFS.027	T.CS.055	T.CS.158	T.CS.095	T.CS.142	T.CS.152	T.CS.109	T.CS.157	T.CS.166	T.CS.151	T.CS.141
CS.242	0.695789887654	0.494078019527	0.474297965092	0.575153632072	0.539134219059	0.547434416748	0.597248380922	0.53354295873	0.539199389228	0.538138756932	0.518566531259	0.530988808668	0.581431920693	0.527157132672	0.58212073651	0.550026311086	0.605586599803	0.570956041846	0.553437010162	0.517780910099	0.497435387834	0.637741752553	0.623449637651	0.688152864927	0.740297754853	0.555725189289	0.561707704813	0.584410386369	0.54198059551	0.506351541781	0.620265452101	0.663703871175	0.665674242475	0.525298235446	0.698415473817	0.532360095045	0.480954954756	0.607632868862	0.558019005349	0.554542104043	0.63741111212	0.587336247994	0.685778643075	0.635308887769	0.755119080333	0.657045535672	0.597047865132	0.607262555728	0.609134752369	0.597270123632	0.566897975567	0.709965056868	0.616935127028	0.603556101904	0.620774969255	0.591761546499	0.641455948217	0.598267709104	0.558559283244	0.719969932103	0.515929457355	0.466079570784	0.617115760259	0.534625160111	0.550931321423	0.517733349702	0.66723914463	0.487851774391	0.67931486393	0.530638635358	0.622582620583	0.493246827043	0.568338309951	0.643057385248	0.613473269555	0.503231969064	0.484634965483	0.467512366956	0.518559216077	0.498864721554	0.472528196295	0.522528666065	0.439154197274	0.500442481941	0.486595524399	0.495492345537	0.477838285263	0.521799994458	0.515218458855	0.491312151258	0.528887030626	0.57380497523	0.633551673005	0.555969740467	0.663271860001	0.5494538737	0.642473683326	0.56028858775	0.522936540595	0.597387519608	0	0.579862940519	0.54075230249	0.617886620009	0.469335145052	0.74586485823	0.570890336175	0.710724458052	0.628873599958	0.590427780649	0.651935053876	0.679550796428	0.675799346961	0.483662375418	0.659061837541	0.520974660598	0.655916686107	0.625971593877	0.645134444665	0.562025438324	0.62714828147	0.57294129678	0.669768428621	0.625122499159	0.625452570859	0.472305691728	0.638233062326	0.62449981138	0.725459241991	0.77629626737	0.627869755957	0.520427280163	0.606018403559	0.720359118592	0.64424281106	0.631223592371	0.637258569416	0.627107237304	0.634865952467	0.714693298374	0.627281284092	0.543021995091	0.571045935884	0.585635849398	0.624431690285	0.556179809266	0.536555657163	0.503393335801	0.556625627708	0.451463107921	0.503506052664	0.485174957541	0.489134545198	0.690147858043	0.536808196657	0.560029098068	0.455778164017	0.509401437922	0.53865462646	0.411126040173	0.50016240178	0.537141315816	0.478867951107	0.482538755292	0.506974549613	0.476085504729	0.505766617134	0.537770967519
CS.103	0.644897393736	0.582598411405	0.562140128837	0.570706705656	0.520446429077	0.540522783219	0.624252523422	0.562166974944	0.592303794741	0.459140300821	0.524155403145	0.53167407361	0.585902740159	0.570927537857	0.541489440763	0.532525216949	0.556144218594	0.481301916974	0.59848512508	0.617293050339	0.577186516187	0.648656789426	0.601159562952	0.657170217949	0.688923852795	0.559736547948	0.628378679121	0.553145880333	0.559931296995	0.522760147988	0.645579229177	0.654156436549	0.642051821393	0.60045573192	0.634207785925	0.497321363545	0.570833244366	0.567237858169	0.617498907712	0.59615355505	0.598428396377	0.538965381906	0.679975549346	0.630715759843	0.729104958783	0.642532235157	0.620769108958	0.618925012726	0.623665725939	0.614842581734	0.579567062544	0.677945643681	0.600103359872	0.599287310641	0.622194092548	0.604293944958	0.621009156561	0.618271557872	0.599129970373	0.693432673242	0.591312995362	0.573912174957	0.664815883418	0.5837752961	0.572876680244	0.635355692885	0.686591392785	0.578006114236	0.683447547009	0.591456543831	0.638335918738	0.605290774146	0.611749497218	0.676757717167	0.62980812585	0.58521113443	0.576293950079	0.588675913893	0.611863195566	0.577297130208	0.584402981943	0.567059152092	0.58921022122	0.562426020432	0.570492829726	0.582388141634	0.578193635209	0.628842309529	0.577500329618	0.588534061252	0.517789019008	0.591417923618	0.573088217305	0.552001486656	0.686755347101	0.60389901845	0.649027152934	0.597055203483	0.531312403832	0.5802820208	0.579862940519	0	0.532321773013	0.589535679268	0.567310640921	0.744190270136	0.617481619296	0.662861100671	0.644575802444	0.555116963687	0.640803250181	0.65060242788	0.648818962144	0.563089756597	0.666437244941	0.554133772031	0.647968320313	0.620915281175	0.676612828673	0.595450140579	0.651236546695	0.599139766267	0.672884931835	0.64193534721	0.577329155183	0.558457914491	0.641615310205	0.632498656081	0.735864072038	0.737412005284	0.576366962249	0.590779018993	0.651344907122	0.671865808907	0.641842619021	0.643324471082	0.636149747502	0.621695152053	0.623198651052	0.672388148864	0.621316151941	0.608685037054	0.578251093827	0.621294835773	0.66832748863	0.612950877528	0.547760304961	0.584614467371	0.667777160254	0.578552735398	0.564673737776	0.567158082246	0.615749517628	0.702695887656	0.634251441628	0.620537397732	0.577635503233	0.594805668785	0.595735693271	0.585739231813	0.579992072033	0.633914335116	0.579224888917	0.568535550828	0.595931125675	0.583247053308	0.613139384849	0.60628175583
CS.241	0.70799522807	0.504683457533	0.481633528854	0.583010870301	0.544992234328	0.598135428571	0.653920030758	0.605593563603	0.580949777652	0.458854116669	0.476239139471	0.534016786797	0.621847566204	0.52334781628	0.56261165017	0.509502810135	0.609064580376	0.557249098584	0.576401043712	0.568207254918	0.541361122263	0.686492486159	0.61384812436	0.704725834532	0.744312525361	0.530278641734	0.623515415218	0.622378588082	0.567070963956	0.514733141087	0.686050848466	0.709418809854	0.685010158113	0.545474378067	0.689210778227	0.517100637959	0.559699088986	0.657476488346	0.650305449928	0.586886350464	0.67480094951	0.561228879212	0.712103837966	0.678434053414	0.758455643178	0.701494711344	0.658772828643	0.663286903773	0.686856313931	0.664188636155	0.635032846655	0.758470836284	0.653463463508	0.658933797992	0.671986334738	0.623235917098	0.66872262707	0.656278051574	0.617623643221	0.732936637364	0.574896198808	0.528488997553	0.676687214964	0.575428905878	0.58889686469	0.617559378322	0.726311793294	0.496949038255	0.729428295999	0.57100336297	0.672842439844	0.560688864218	0.606813993195	0.70191717027	0.623416773943	0.512507414773	0.504619174893	0.519566200231	0.598870296873	0.516438728346	0.527295112401	0.569801774291	0.528777215639	0.481955078116	0.530030209375	0.526375663379	0.492322855626	0.609719463801	0.580016269363	0.505508748484	0.566826481818	0.612653412663	0.663980884564	0.516304836312	0.692598543573	0.562977205597	0.632097949787	0.569463322822	0.568864913874	0.532168618998	0.54075230249	0.532321773013	0	0.650832600056	0.536851562272	0.77993375127	0.631230187548	0.729628085043	0.691808364642	0.633137763943	0.705455012277	0.705632856837	0.685664967701	0.531216853455	0.695549665426	0.548773467306	0.69609341697	0.659584921606	0.683746344579	0.603324025556	0.680811775233	0.620123160042	0.719887109394	0.653583880084	0.652181098343	0.541681025436	0.680638550333	0.674777624725	0.766123621092	0.786673772823	0.669450132728	0.521338036756	0.669340640047	0.731939252438	0.687846868281	0.685063361321	0.683954048233	0.666687539057	0.666327595007	0.757337232197	0.687674781183	0.597371569248	0.648570563105	0.640337280107	0.68826673223	0.568987827177	0.574387459375	0.548067507547	0.615823950269	0.519846169143	0.515638485679	0.509025895558	0.567221708734	0.745197878786	0.611786849934	0.573700058716	0.514405642519	0.522627378661	0.533742341333	0.50202460153	0.506803424995	0.590713785732	0.536823930577	0.493958864345	0.571797292763	0.534541364968	0.527448721327	0.561193168351
CS.110	0.660251624778	0.67101029769	0.675040646667	0.577697913374	0.617203091783	0.568192124576	0.593148022039	0.62384332867	0.621278491384	0.659809788386	0.655212714049	0.617444814988	0.596245919254	0.633132630708	0.656434132582	0.608208531367	0.569632995567	0.589291568086	0.642437092856	0.630098742185	0.616089997289	0.590962398988	0.611167246987	0.599978782502	0.621754703199	0.647680272615	0.626787539481	0.555429027342	0.632810020299	0.605176310926	0.605529145214	0.612554061255	0.600558335626	0.639605463634	0.639893617205	0.576547549132	0.607719398354	0.552692623271	0.604818232659	0.601465402133	0.57455849971	0.540452519851	0.623370114274	0.586603191766	0.650691098176	0.605281955064	0.595824729886	0.620624606307	0.577801125026	0.602267218363	0.558004728867	0.613017464457	0.581047360745	0.613871335183	0.60607554362	0.608331110182	0.587039855712	0.591910983334	0.593703624139	0.662885424893	0.626911778745	0.658722765382	0.636584974568	0.611274073157	0.627550736885	0.656166726295	0.639004277602	0.657760302137	0.601348439387	0.62387817445	0.62792569294	0.637692159381	0.634385161548	0.607607340608	0.631151675264	0.649083587299	0.686731564806	0.659242246259	0.607533234916	0.651540266131	0.676199689725	0.617847832248	0.634739561704	0.678717651783	0.652252832725	0.627123750562	0.684717596676	0.682213120396	0.636079560503	0.647853514346	0.573854429849	0.602822645438	0.522532899029	0.588265363767	0.664533228202	0.674883543218	0.668357294259	0.603851708015	0.595610021222	0.65291014849	0.617886620009	0.589535679268	0.650832600056	0	0.622003652563	0.650392153764	0.610943667884	0.604686703572	0.587268331953	0.540493620117	0.613243065199	0.66912614459	0.602675028776	0.641525424279	0.634052547441	0.605919927631	0.609094607676	0.599957519507	0.654673376073	0.636502866313	0.597037723491	0.56934905294	0.566002183684	0.67082730667	0.545093521176	0.614911061733	0.591255220967	0.581445755199	0.616147706215	0.66218998044	0.576861425278	0.639378099637	0.633456739453	0.638352283291	0.615496866182	0.609316595716	0.622957350573	0.592473629447	0.5890362111	0.638788591317	0.57454396662	0.638465857794	0.58377161154	0.601064236801	0.619331232423	0.648194193786	0.613422213574	0.636714649289	0.655788323394	0.669952767604	0.647861818619	0.626058505009	0.646839651395	0.637975054111	0.637170565631	0.642927976871	0.659780862073	0.646257141794	0.620541425818	0.649359218781	0.673952927223	0.662397828663	0.645117607046	0.674334590948	0.63900747475	0.636299340863	0.65293700624	0.664487507734
CS.246	0.716318379189	0.542594482881	0.496716893563	0.597258282812	0.519898802274	0.576686503699	0.606537215707	0.550884137829	0.56996697783	0.556327557825	0.562926540251	0.536261622241	0.549247387017	0.526297869501	0.597846485898	0.541396067129	0.596748746082	0.568740104361	0.560939933665	0.513507061725	0.480784703279	0.642533617584	0.635513675193	0.666830382514	0.725671952499	0.567664390865	0.567595217772	0.578304549616	0.539257171735	0.506366448104	0.595776240129	0.626927644945	0.64111058785	0.498285767323	0.677324515182	0.521258210533	0.51169015511	0.600626040197	0.578646997414	0.530306888816	0.637106535563	0.580669870239	0.655324317956	0.642074689029	0.732083897088	0.640544866472	0.568762162683	0.589161639162	0.603994185352	0.594994773666	0.570662547212	0.682373057046	0.603911072572	0.598564541417	0.589980277762	0.58960033373	0.623127495627	0.605675837031	0.546470165252	0.671604538546	0.531724547259	0.487813359784	0.647062824911	0.54009806357	0.586180453117	0.557029902427	0.674450906135	0.531122026406	0.693809104408	0.515119485483	0.636154020094	0.507161943271	0.574593443775	0.659266723853	0.625533645358	0.479101945825	0.501902351399	0.4907380943	0.552381320138	0.513631205866	0.510064680997	0.537136967649	0.33571762936	0.518524252274	0.495438225801	0.494562519439	0.500174471527	0.527700418982	0.504108353246	0.51967779222	0.531201460986	0.610377430309	0.61827093213	0.569563126324	0.66029542872	0.565881193368	0.651782900718	0.57496890198	0.520056463451	0.613714803367	0.469335145052	0.567310640921	0.536851562272	0.622003652563	0	0.745176477084	0.573651518993	0.715981083957	0.622395558967	0.59696943788	0.634381334372	0.662905478243	0.666952687356	0.52436491501	0.671276164156	0.538820069266	0.667037111167	0.604739949994	0.627026383751	0.556971160635	0.629083079882	0.562033166425	0.653618803032	0.626499482472	0.628413717467	0.502148664285	0.611593370608	0.609478263965	0.705773632589	0.760871300042	0.60553678192	0.509211381954	0.594495462613	0.702975943917	0.619277545596	0.652900958932	0.632792957534	0.604537418956	0.621487272954	0.699800134362	0.613192703207	0.533346514736	0.55725220635	0.568298148746	0.625426922399	0.580143863211	0.557986096538	0.552290404761	0.596728206638	0.490460072268	0.517139308008	0.518941265971	0.551106756679	0.701425184859	0.553236152566	0.603161319984	0.520252752092	0.529161183008	0.55971758335	0.444472600841	0.530238649884	0.58036514071	0.518880102264	0.479546152358	0.538818917102	0.485630456333	0.521210630019	0.586470668805
CS.325	0.756051346392	0.750373212173	0.770817045588	0.705079474977	0.766271951252	0.736977817453	0.63361977915	0.738000775161	0.703032399998	0.784202620068	0.772080796377	0.775175349338	0.714038827873	0.738487389569	0.799549498753	0.758216634576	0.680858730517	0.721080067081	0.697231625541	0.704252106085	0.730510580915	0.606259467571	0.727002019601	0.656280161834	0.602936490886	0.771591621832	0.669662476242	0.693132628247	0.760103509798	0.730915253213	0.639360118396	0.646881727563	0.640916250162	0.725121392679	0.738197307306	0.740640147362	0.706505804371	0.700619605552	0.669021280162	0.718555049921	0.687706335482	0.689299807633	0.598510671018	0.627062248738	0.576143794819	0.66675367543	0.692393160277	0.679086086221	0.674096470732	0.677998520766	0.701413649553	0.643537625254	0.652846857454	0.701037954631	0.694384888577	0.7193521999	0.653541674604	0.69861238154	0.694966115195	0.667249285798	0.710730064463	0.771157046697	0.652477940582	0.704842911199	0.73464434188	0.700820464164	0.605884658712	0.750256462647	0.567867065528	0.719346132516	0.649851203201	0.740364127682	0.718014166823	0.576708983342	0.719422877235	0.755799538959	0.805418518791	0.775874902741	0.689008877882	0.75657969293	0.795818708017	0.749837418727	0.749039877627	0.789866895091	0.769297930343	0.730309717957	0.778763820828	0.775919140713	0.771395645801	0.763493792104	0.746180458666	0.724843850254	0.672226003179	0.74039975475	0.618477271513	0.748065949346	0.726165411146	0.713415617436	0.757117547578	0.753641490541	0.74586485823	0.744190270136	0.77993375127	0.650392153764	0.745176477084	0	0.683997895415	0.699856518555	0.657378005988	0.690946906051	0.621541009919	0.721304473054	0.636093382734	0.736768464347	0.665434212636	0.711080229194	0.666072979228	0.664119918754	0.64637540703	0.725734122749	0.587564129592	0.656565922894	0.581415285085	0.683829342869	0.678007047305	0.734863522848	0.62030662686	0.65501153695	0.550862767438	0.610406607625	0.695691784079	0.735555442105	0.681771540223	0.645308416299	0.675849453068	0.630270355394	0.703252823171	0.676445217909	0.67382865807	0.63808108724	0.654635923395	0.717251940936	0.6757099084	0.648093654182	0.607020139476	0.731422196304	0.751153313482	0.72686809533	0.673104024417	0.776913747257	0.765902635898	0.740387526611	0.731319426498	0.6223342451	0.685872848686	0.706934757732	0.76201055117	0.740324273894	0.7248832132	0.751080608829	0.788036079234	0.724458265191	0.730681674291	0.78354109727	0.730583908224	0.739098340606	0.745836779106	0.728675954412
CS.336	0.728291918374	0.628924779981	0.591004374	0.586060180389	0.635568285359	0.618626655197	0.544085411905	0.614914292695	0.591049266449	0.646412902946	0.641913565551	0.64182112855	0.627009325324	0.58774703606	0.679130032663	0.610775147889	0.577531239927	0.60408596862	0.561742579921	0.514665099803	0.576705553453	0.576957068059	0.633486213188	0.611576630984	0.680287283064	0.639858931837	0.537427827104	0.55290858004	0.640203105018	0.555597146589	0.550501029882	0.5693906188	0.591537332357	0.564516836599	0.682962244041	0.562973560402	0.497874053429	0.55329261667	0.544802360076	0.518288651691	0.58101743804	0.570720112794	0.624582111947	0.613610052719	0.693429485432	0.588922699462	0.537403324941	0.537964464409	0.567945067046	0.541650060407	0.596264066083	0.642252208717	0.547794584398	0.578067675796	0.552684465441	0.574006844184	0.567432127218	0.562258809319	0.522288634938	0.66017018533	0.537254238119	0.593028925827	0.564343874825	0.525044747363	0.557639068036	0.5355566461	0.595346416851	0.582896036879	0.629345931288	0.541708815041	0.543057120566	0.526670683199	0.575922337599	0.590516410438	0.63203062559	0.581985853534	0.623106568617	0.593428141444	0.533309249438	0.613733964954	0.624038588815	0.60250713177	0.559561867339	0.621662464419	0.636086710384	0.530445610392	0.613910605256	0.613374572765	0.628196419244	0.617133777851	0.602271136963	0.603919898215	0.596258962244	0.606084592929	0.614611712077	0.619760437151	0.650643285806	0.612043652546	0.593752188545	0.665704113754	0.570890336175	0.617481619296	0.631230187548	0.610943667884	0.573651518993	0.683997895415	0	0.695293123642	0.526675085039	0.617598564813	0.609278625954	0.624071093967	0.623480291345	0.552032670589	0.596421861261	0.566644451695	0.600223231274	0.56348009435	0.55770751876	0.565424760576	0.580223696888	0.52950630323	0.57106588269	0.565399692162	0.61469357788	0.498759588566	0.531936713749	0.539366994045	0.659614481415	0.696414111453	0.592035621947	0.556894692946	0.555606440813	0.647951570884	0.5541941649	0.583588465236	0.600854470187	0.557480585158	0.56543189959	0.660519893987	0.554682667886	0.531690905803	0.554124851576	0.567547379492	0.56811850784	0.55447270147	0.602053913644	0.567311367561	0.534268635277	0.586823434151	0.607535318731	0.562280310963	0.552576700004	0.627214049902	0.531918093109	0.577635803275	0.576033847541	0.567555152805	0.584564758602	0.554846975561	0.626218495193	0.606694818812	0.51959244121	0.595403487836	0.582385265763	0.544634834041	0.586398850714	0.608137944614
CS.164	0.605053155389	0.760165656616	0.779393964359	0.661279640202	0.678794015718	0.606574132357	0.686577508391	0.691187746003	0.685037115305	0.731987042435	0.750436946818	0.68160213979	0.636401912018	0.707751718254	0.692144184932	0.650719072081	0.605950687105	0.637582887521	0.74068013138	0.737623247157	0.70904250234	0.693186371057	0.608301911056	0.6948700925	0.640149911156	0.675545955671	0.707261050168	0.618015101243	0.706979477823	0.689732468498	0.69827820425	0.709964413153	0.679123283229	0.736004695847	0.655974894728	0.654979535138	0.726782088089	0.598369166904	0.679785119334	0.72950350745	0.614625591151	0.64367506677	0.72437404525	0.661305263508	0.678502711974	0.70666610992	0.712456001817	0.713969883656	0.698313777581	0.713803120369	0.664940978019	0.686145407592	0.702226766051	0.684926403517	0.706276140253	0.714120258634	0.678922911603	0.732648621383	0.717592913598	0.690967218381	0.708861181165	0.749469401096	0.696878574594	0.720486369231	0.716222788538	0.723468754252	0.673476623233	0.740249790161	0.674289212522	0.716838332108	0.699576265055	0.719559480225	0.685419352883	0.669371271753	0.658848609954	0.733250468618	0.785829864191	0.745304964103	0.718198238691	0.725667818253	0.746064290169	0.711128427419	0.731692239798	0.767139802176	0.728244794947	0.724078301983	0.774880910505	0.750645298502	0.684514661156	0.759899065844	0.648609536659	0.644250955819	0.563487643874	0.678186690746	0.668416213733	0.738059122796	0.694438780926	0.681606400263	0.688448699168	0.73743106314	0.710724458052	0.662861100671	0.729628085043	0.604686703572	0.715981083957	0.699856518555	0.695293123642	0	0.686712698437	0.578504653655	0.640854860874	0.675078458043	0.650205882655	0.733936540822	0.659766559834	0.672872782159	0.610066680076	0.66859750719	0.697638616535	0.714443192776	0.684450226764	0.704047818528	0.695158036844	0.702330361182	0.570291655166	0.723750169327	0.688504152776	0.677054462749	0.702730454998	0.69394409892	0.537455243639	0.710437074119	0.69733702455	0.647151311377	0.672987498722	0.691415520121	0.667718153517	0.704167472488	0.697360892946	0.662336028353	0.701512077555	0.723290432017	0.715859613163	0.700705480468	0.6955654543	0.706787067814	0.672136518842	0.714528442197	0.728721889969	0.754422805122	0.728256966055	0.71368269328	0.7340807082	0.665590307979	0.724245343881	0.704952313572	0.757193042967	0.721595266972	0.710302946836	0.74058578959	0.755718043419	0.747878121026	0.738567633129	0.75799229666	0.688711100137	0.737165461297	0.750860887966	0.746975295656
CS.363	0.708326103132	0.692293813765	0.6572856549	0.595271920333	0.677143865029	0.630824174157	0.513147267995	0.648898051517	0.638704700695	0.710170736512	0.684499086771	0.688153325042	0.652630048172	0.628613881165	0.68214514024	0.672252136432	0.600874284343	0.627247984715	0.563048249884	0.554915471467	0.633898645656	0.50302000297	0.644378513252	0.516289084104	0.627986385836	0.687095584611	0.569835651901	0.547034631288	0.676418220055	0.630476907963	0.507100792131	0.512780033099	0.506609941511	0.62132699163	0.651141996743	0.590549153135	0.546677045296	0.525913351688	0.572072614706	0.534373432744	0.575672015857	0.547201276086	0.550205732556	0.551074008072	0.641703011226	0.506495040355	0.496033496933	0.561428031825	0.49889148231	0.501135127614	0.584981859415	0.539978396432	0.52814922624	0.549653161414	0.507262951351	0.555616926759	0.505719552259	0.47834554075	0.513340822418	0.623279466064	0.583267884723	0.653205182523	0.570610830857	0.560713491569	0.604366727112	0.604746842049	0.619361623345	0.658034786859	0.592151074051	0.613266598141	0.503072059033	0.592797143566	0.600274103585	0.541839746892	0.638246709329	0.637360854987	0.693357450721	0.667663693184	0.531544119617	0.64313111028	0.692013088458	0.618219855718	0.6169737577	0.684082996902	0.690754270485	0.59613399696	0.686753703866	0.687970712219	0.668854024631	0.67619376676	0.640983480507	0.647916399466	0.569385056106	0.655459411278	0.671274035066	0.68752755445	0.691350195284	0.635809227312	0.649602573922	0.700797951644	0.628873599958	0.644575802444	0.691808364642	0.587268331953	0.622395558967	0.657378005988	0.526675085039	0.686712698437	0	0.618293383848	0.567555467572	0.633483721519	0.586495280996	0.646203353001	0.636943287658	0.616473622063	0.591999797352	0.586858261906	0.605069112929	0.591861666258	0.524129328823	0.478838461077	0.483674207978	0.623128618574	0.585247612345	0.57534168423	0.448243921559	0.518016566031	0.589881887139	0.651123209768	0.580626162647	0.628514438664	0.60843172425	0.543334509869	0.575483294256	0.53783942111	0.610690505634	0.491263775755	0.505892101834	0.598028070049	0.50457506276	0.55345107156	0.506167650638	0.519480689908	0.540634168601	0.632274812509	0.649397608871	0.622559512961	0.592121774186	0.644251614136	0.666048386144	0.60183184969	0.627227948529	0.621970077556	0.581082743361	0.633288723918	0.653724639157	0.641543843276	0.613275086396	0.63870964268	0.692179592286	0.667299627406	0.616511631115	0.668018622061	0.657384346314	0.623852767984	0.651873926458	0.665240365817
CS.228	0.61560313011	0.650889381143	0.662355980298	0.579326738752	0.595243406669	0.500668411763	0.595807973547	0.587010833326	0.63104628485	0.621457139933	0.640530038882	0.577859938381	0.588008155692	0.613212562074	0.617742505365	0.565370069368	0.565932680896	0.554113359232	0.632447400105	0.619897879225	0.592029879385	0.600622424311	0.574647593634	0.625274245122	0.619316844597	0.583232222402	0.615815131254	0.520265435318	0.612442785363	0.556223112004	0.638545288126	0.63985208919	0.620544753831	0.606182187705	0.594190525472	0.552886397744	0.615886697678	0.53206855853	0.597043721875	0.6169308579	0.572119608545	0.571677187007	0.668393950832	0.603214065405	0.688631405484	0.62951035229	0.622874601341	0.626484653667	0.613611172246	0.599957187193	0.562174641078	0.642471982611	0.613890262426	0.59831033629	0.619783823177	0.615559182796	0.614190210768	0.620430065287	0.620603782812	0.674784298616	0.594571011993	0.624180339248	0.633968635549	0.600622150622	0.631106778924	0.632629996313	0.664282120158	0.637688147738	0.630781201862	0.606434243075	0.646450579827	0.619571783597	0.605644353068	0.623320370338	0.599010211706	0.648175928022	0.676099224129	0.634554906117	0.629649471763	0.62609901971	0.657870275898	0.628814884778	0.627338428928	0.670171291438	0.631417000295	0.625036458583	0.665746407752	0.662045948224	0.577121582144	0.648834956479	0.534759111779	0.57439985147	0.494946758723	0.540618836002	0.66777430684	0.662839797554	0.637661243212	0.585094011339	0.560263606655	0.641266190281	0.590427780649	0.555116963687	0.633137763943	0.540493620117	0.59696943788	0.690946906051	0.617598564813	0.578504653655	0.618293383848	0	0.59983684753	0.65139980987	0.598435664733	0.626800558273	0.620925034243	0.559395242833	0.589242660937	0.600941668287	0.646368664121	0.622982319863	0.615437087728	0.599550047194	0.621777396939	0.637485512237	0.500444279739	0.607363908264	0.616819066268	0.612550852041	0.661154457572	0.682966235665	0.508346791492	0.597323228416	0.626262616624	0.635203037026	0.632732845605	0.619513077597	0.591133891039	0.585871435844	0.617804607249	0.630078930466	0.626783469765	0.618967166076	0.606045642496	0.601868743992	0.633578320611	0.609542455437	0.595820930288	0.618339502196	0.645969214939	0.649772514627	0.649331996592	0.606151495171	0.624811123054	0.662460680469	0.622829849613	0.629443845025	0.650912514012	0.619215229688	0.629198317467	0.635973731303	0.657078014204	0.662427202248	0.637072694895	0.638515237712	0.621112392259	0.629486538806	0.65367492874	0.665813323052
CS.207	0.687337476065	0.716417680359	0.705399510825	0.647069611643	0.681902610638	0.628209831941	0.580800969068	0.678663242788	0.662996606967	0.714880205359	0.710305363885	0.671211576649	0.635872410443	0.671851103485	0.678525969328	0.668694634894	0.57755293182	0.651198366489	0.651906920257	0.645610215877	0.653132741281	0.573185736674	0.652494353801	0.592143515935	0.606274929101	0.689551993986	0.619484672002	0.564955117682	0.668234832799	0.644883912157	0.554671895459	0.596855454461	0.578628277092	0.676486480634	0.670650749937	0.634502949283	0.604324676052	0.594199930161	0.579311993937	0.630450441823	0.631516827299	0.600978506984	0.58416691761	0.571899347875	0.618465760103	0.609802187764	0.581174834976	0.562245162766	0.596588255397	0.603308254028	0.596272444026	0.583652330662	0.604881073434	0.600413066518	0.585874457345	0.621033943615	0.571681078319	0.603321628706	0.603718120711	0.591294799239	0.629412409516	0.68059323049	0.60946766918	0.639959856217	0.642762053378	0.643660696446	0.651024411783	0.68735557048	0.598811777075	0.651745957042	0.62961807749	0.65086040675	0.639161216339	0.567836661353	0.662990178805	0.654778811413	0.720196753763	0.700773305274	0.607776735024	0.68233741872	0.713069289527	0.655696927087	0.643363122045	0.719903350061	0.696442499507	0.646696987805	0.707021432015	0.708544675916	0.656335909144	0.695819622422	0.636181045142	0.637722326079	0.569436231476	0.651115870251	0.612980965391	0.682383172239	0.697544027042	0.662838140004	0.650365991412	0.705665579259	0.651935053876	0.640803250181	0.705455012277	0.613243065199	0.634381334372	0.621541009919	0.609278625954	0.640854860874	0.567555467572	0.59983684753	0	0.627755852848	0.577392376463	0.672279019131	0.641629818688	0.628451783094	0.615998790507	0.5589878219	0.617684833923	0.642685834773	0.55944035546	0.577264366535	0.592734065616	0.619249209539	0.598460420525	0.638510355286	0.557293585623	0.571735901843	0.63182424946	0.620937178819	0.581871400076	0.667970728909	0.622483711386	0.590960155927	0.612528430044	0.601663260205	0.623168048441	0.61184280091	0.592509185035	0.564972024189	0.589880964242	0.628313063408	0.573136294827	0.542360781374	0.592909553843	0.657919007152	0.652363598241	0.654904876844	0.67093504748	0.691065365452	0.679443754927	0.668429874574	0.670363963086	0.623947617373	0.632844325902	0.657420561508	0.68300370985	0.69352724014	0.662024203185	0.684026417269	0.70979994171	0.678462145305	0.657767625124	0.695419932138	0.662402787621	0.665297270672	0.69150484756	0.68826782562
